GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREIMCM,G16PREGSTE,G16PREOWRI
51700000306,51,700,000306,322.76,5.26,6.06,2.03,3.03,1.06
51700000307,51,700,000307,646,13,0,2,0,7
51700000308,51,700,000308,634.74,12.24,5.07,3.09,5.06,4.09
51700000309,51,700,000309,571.49,8.8,4.8,4,6.4,3.2
51700000310,51,700,000310,957.26,21.76,5.93,7.91,4.94,7.91
51700000311,51,700,000311,1524.45,506.05,36.03,17.1,10.02,9.07
51700000312,51,700,000312,238.86,4.59,0.13,0.08,0.94,0.03
51700000313,51,700,000313,1374.24,30.74,6.94,2.97,3.97,6.94
51700000314,51,700,000314,600.51,390.68,45.96,7.99,7.99,7.99
51700000315,51,700,000315,689,694,71,17,8,9
51700000316,51,700,000316,1133.83,584.6,64.85,22.6,25.55,30.46
51700000317,51,700,000317,408.94,9,1,0,2,2
51700000318,51,700,000318,741.72,66.19,14.35,4.84,4.78,2.93
51700000319,51,700,000319,1340.85,1039.14,75.43,32.75,26.8,16.87
51700000320,51,700,000320,1768.78,1733.49,163.17,38.21,29.01,27.57
51710000101,51,710,000101,1447.77,665.03,97.96,25.73,23.75,15.83
51710000102,51,710,000102,584.48,474.31,70.16,9.04,10.04,7.04
51710000103,51,710,000103,696.44,685.82,69.55,25.11,12.56,5.8
51710000104,51,710,000104,798,157.96,23.55,13.91,14.46,7.23
51710000106,51,710,000106,1315.3,696.89,86.78,19.22,20.19,22.1
51710000201,51,710,000201,2210.06,955.21,152.42,47.05,38.18,21.07
51710000203,51,710,000203,777.81,249.6,47.14,22.79,4.05,12.44
51710000207,51,710,000207,1915.47,229.74,79.56,9.95,34.81,12.93
51710000208,51,710,000208,386,290,35,15,2,6
51710000210,51,710,000210,1212,415,74,32,18,17
51710000211,51,710,000211,1593.32,659.06,114.82,25.11,34.11,22.86
51710000212,51,710,000212,1190,44,18,11,12,6
51710000213,51,710,000213,1494.34,462.53,119.59,34.59,44.47,28.66
51710000214,51,710,000214,1471.47,425.06,86.02,18,24.01,7
51710000215,51,710,000215,855.15,570.34,44.7,29.06,14.53,14.55
51710000217,51,710,000217,943.66,449.77,52.3,8.19,20.1,8.1
51710000218,51,710,000218,1377.83,1043.59,127.47,33.89,16.62,25.47
51710000301,51,710,000301,1390.97,219.1,28.03,4.04,22.04,8.01
51710000302,51,710,000302,788.13,165.18,30.2,10.38,10.38,3.78
51710000303,51,710,000303,1979.08,70.29,20.05,2.01,12.09,7.05
51710000304,51,710,000304,787,169,10,4,6,10
51710000305,51,710,000305,1053.36,221.29,27.54,8.85,14.75,6.88
51710000306,51,710,000306,986,91,14,9,10,6
51710000309,51,710,000309,2266.17,557.83,74.67,23.03,30.13,20.61
51710000310,51,710,000310,2210.22,127.95,33.41,10.42,13.55,8.1
51710000311,51,710,000311,1789.65,857.42,95.54,20.72,25.66,19.72
51710000313,51,710,000313,838.96,13.91,3.98,4.97,5.96,0.99
51710000402,51,710,000402,1337,14,10,3,11,0
51710000404,51,710,000404,1322,55,10,5,6,3
51710000405,51,710,000405,1596.42,48.3,8.44,1.85,15.28,9.07
51710000406,51,710,000406,700,460,41,4,17,5
51710000408,51,710,000408,980.93,684.08,51.46,12.05,11.92,10.07
51710000409,51,710,000409,837.83,565.01,61.07,16.71,12.71,6.59
51710000411,51,710,000411,1262.74,33.72,8.08,6.44,3.04,4.35
51710000412,51,710,000412,1205.91,155.63,28.89,5.59,5.59,8.39
51710000413,51,710,000413,1745,341,30,14,5,11
51710000414,51,710,000414,1519.36,26.48,11.87,8.22,10.96,4.57
51710000415,51,710,000415,1078.09,510.37,45.11,15.41,9.41,25.61
51710000501,51,710,000501,1018.93,876.88,117.32,14.08,18.05,13.06
51710000503,51,710,000503,1133.4,857.24,78.25,22.07,24.04,21.05
51710000504,51,710,000504,902.13,571.88,51.19,15.45,20.28,5.8
51710000505,51,710,000505,604.07,632.13,57.46,5.45,7.31,5.34
51710000506,51,710,000506,1374,682,86,25,27,14
51710000507,51,710,000507,987,710,84,26,32,12
51710000509,51,710,000509,749.4,1009,76.41,21.55,13.71,15.67
51710000510,51,710,000510,859.48,1051.36,114.93,24.98,17.99,15.99
51710000511,51,710,000511,926,831,84,27,26,8
51710000512,51,710,000512,551.43,500.14,27.62,10.85,8.88,8.88
51720000001,51,720,000001,383.94,1031.11,24.16,21.99,6.06,4.07
51730000101,51,730,000101,1410.93,150.79,8.11,8.68,5.85,4.81
51730000201,51,730,000201,2074.99,211.69,27.96,15.98,12.98,6.99
51730000301,51,730,000301,1940.24,482.32,45.84,11.96,14.95,11.96
51730000401,51,730,000401,1563.78,270.95,25.31,4.36,10.24,5.2
51730000501,51,730,000501,1640,120,16,5,11,11
51730000601,51,730,000601,1576.05,44.19,3.09,5.03,5.03,2.05
51730000701,51,730,000701,1816.37,178.38,13.26,6.95,7.02,8
51735000001,51,735,000001,515.16,1637.26,98.01,29.49,10.3,22.24
51735000002,51,735,000002,526.79,1791.29,103.98,25.51,14.71,11.77
51735000003,51,735,000003,525.76,1561.32,98.58,19.72,16.9,22.53
51740000001,51,740,000001,908.1,415.32,73.05,10.02,17.01,7.01
51740000005,51,740,000005,966.36,15.83,4.95,2.97,1.98,0
51740000007,51,740,000007,705.9,204.68,32.95,11.98,3.99,7.99
51740000009,51,740,000009,1149.77,200.52,27.66,5.93,12.84,4.94
51740000010,51,740,000010,513.02,287.92,46.47,9.16,4.27,1.21
51740000011,51,740,000011,1059.21,19.56,5.87,3.91,4.89,6.85
51740000013,51,740,000013,860,15,3,1,4,6
51740000014,51,740,000014,1145.78,32.14,11.01,7,6.99,5.98
51740000016,51,740,000016,860.73,322.68,35.47,10.28,15.88,10.28
51740000017,51,740,000017,1076.68,482.3,35.49,6.73,20.1,8.73
51740000019,51,740,000019,407,374,19,9,8,3
51740000020,51,740,000020,745,270,30,6,12,5
51740000021,51,740,000021,822,20,2,1,7,2
51740000022,51,740,000022,706,535,41,17,12,7
51740000023,51,740,000023,464,742,59,15,15,7
51740000024,51,740,000024,680,342,35,8,7,1
51740000025,51,740,000025,705,554,50,16,10,7
51740000026,51,740,000026,1315,30,10,6,6,1
51740000027,51,740,000027,1303,34,15,5,7,3
51740000028,51,740,000028,1638,43,8,11,11,9
51740000029,51,740,000029,278,627,40,6,11,3
51740000030,51,740,000030,344,812,37,14,11,7
51740000031,51,740,000031,1196,712,44,18,14,10
51740000032,51,740,000032,400,631,27,6,3,13
51740000033,51,740,000033,241,673,45,6,5,5
51740000034,51,740,000034,520.5,705.3,65.07,9.95,12.78,7.92
51740000035,51,740,000035,646.5,888.7,65.93,22.05,8.22,12.08
51740000036,51,740,000036,1459.72,1254.31,86.33,29.77,25.8,21.83
51740000037,51,740,000037,1469,664,61,22,16,10
51740000038,51,740,000038,2173,254,35,18,16,18
51740000039,51,740,000039,1736.28,632.69,44.67,16.23,13.2,11.17
51750000001,51,750,000001,1012.98,640.57,112.48,21.26,19.2,12.35
51750000002,51,750,000002,771.2,724.35,58.81,32.9,15.96,21.89
51750000003,51,750,000003,675.44,979.75,78.06,49.03,14.03,10.06
51750000004,51,750,000004,459.54,290.59,51.03,9.65,8.71,5.6
51760000101,51,760,000101,534.95,290.82,57.4,11.08,4.71,12.53
51760000102,51,760,000102,632.55,435.33,79.67,19.67,6.5,8.33
51760000104,51,760,000104,810,641,122,30,5,18
51760000105,51,760,000105,897.9,485.53,106.08,34.02,8.01,18.01
51760000106,51,760,000106,614,836,117,35,5,26
51760000111,51,760,000111,817.1,479.47,71.92,21.98,6.99,8.99
51760000112,51,760,000112,755,347,63,17,4,8
51760000113,51,760,000113,1357,282,98,26,29,15
51760000114,51,760,000114,1563,387,153,23,32,31
51760000115,51,760,000115,698.08,404.89,78.45,16.57,6.46,14.24
51760000203,51,760,000203,614.3,157.44,38.62,13.61,7.36,4.78
51760000204,51,760,000204,1426,365,115,34,34,17
51760000206,51,760,000206,398.61,58.81,20.89,4.79,6.92,3.32
51760000207,51,760,000207,1480,389,114,21,24,23
51760000208,51,760,000208,1437.79,321.11,101.93,33.37,18.04,15.33
51760000213,51,760,000213,2356,197,92,18,69,23
51760000214,51,760,000214,2250.6,222.08,91.18,10.83,46.04,15.35
51760000215,51,760,000215,1042.9,267.28,65.57,23.11,12.49,8.12
51760000301,51,760,000301,949.96,27.9,12.23,3.03,8.1,4.21
51760000302,51,760,000302,932,99,28,15,9,3
51760000303,51,760,000303,823,41,19,7,9,2
51760000304,51,760,000304,1200,32,14,3,17,12
51760000305,51,760,000305,1162,88,41,25,18,14
51760000306,51,760,000306,1046.64,58.44,30.35,10.12,18.07,4.04
51760000307,51,760,000307,1032,210,53,17,11,12
51760000308,51,760,000308,1063.68,244.54,59.09,17.61,8.81,12.75
51760000309,51,760,000309,696.09,355.22,40.98,13.34,6.3,4.28
51760000310,51,760,000310,657,4,3,0,3,4
51760000402,51,760,000402,1664,535,144,33,24,23
51760000404,51,760,000404,1528.97,421.78,74.74,24.51,31.43,14.23
51760000409,51,760,000409,990.69,654.32,72.49,17.8,12.08,15.9
51760000410,51,760,000410,1108.04,439.47,46.85,22.74,16.71,10.93
51760000412,51,760,000412,1128.74,340.52,49.19,21.59,13.44,11.28
51760000413,51,760,000413,952.03,449.22,66.26,19.49,16.57,8.77
51760000414,51,760,000414,972,602,78,30,15,11
51760000415,51,760,000415,567.31,374.68,41.51,10.2,6.92,9.1
51760000501,51,760,000501,1652.6,231.13,85.06,14.02,30.01,12
51760000503,51,760,000503,1676.4,150.87,70.94,15.98,10.99,6
51760000504,51,760,000504,2086,281,121,32,46,30
51760000505,51,760,000505,908.81,138.81,55.34,8.44,31.89,9.38
51760000508,51,760,000508,839.65,152.22,53.05,17.62,19.29,15.67
51760000509,51,760,000509,1328.7,78.92,29.97,11.99,11.99,5.99
51760000510,51,760,000510,1382.13,106.14,52.05,20.01,20.02,18.01
51760000602,51,760,000602,1042.47,13.93,1.99,4.97,4.97,23.87
51760000603,51,760,000603,1164.98,31.89,10.96,8.97,20.93,3.99
51760000604,51,760,000604,902.92,33.9,10.95,3.01,10.97,3.11
51760000606,51,760,000606,1381.86,50.92,12.98,8.99,8.99,7.99
51760000607,51,760,000607,1449.12,258.41,59.88,18.98,30.99,12.98
51760000609,51,760,000609,1596.3,193.53,71.73,10.99,32.89,9.98
51760000610,51,760,000610,1061,24,2,8,5,3
51760000701,51,760,000701,1231.28,16.96,5.99,2.99,6.98,2
51760000702,51,760,000702,1071.91,37.93,23.95,19.96,15.97,7.98
51760000703,51,760,000703,1093,39,34,28,11,11
51760000705,51,760,000705,957,95,45,19,22,16
51760000706,51,760,000706,1765.62,105.09,32.15,12.02,25.04,15.05
51760000707,51,760,000707,2024.09,264.07,93.05,31.04,33.03,19.02
51760000708,51,760,000708,1679,357,131,33,32,19
51760000802,51,760,000802,1079,20,13,6,9,6
51760000806,51,760,000806,1423.77,144.76,4.36,5.19,14.23,8.09
51760000810,51,760,000810,1022.3,123.08,9.03,6.01,10.01,7.01
51760000811,51,760,000811,1319.96,100.09,8.92,12.88,12.88,8.92
51760000812,51,760,000812,1452.55,222.31,15.94,7.97,11.51,8.86
51760000814,51,760,000814,976,53,5,8,9,2
51760000902,51,760,000902,571,42,8,6,5,0
51760000903,51,760,000903,1425,170,12,8,8,4
51760000908,51,760,000908,1346.62,126.78,28.95,12.98,8.98,3.99
51760000909,51,760,000909,1491,148,22,17,19,9
51760000910,51,760,000910,1222.88,140.07,15.89,5.96,14.9,3.97
51760000911,51,760,000911,1261,69,8,13,9,7
51770000001,51,770,000001,1576.13,423.69,26.26,12.61,26.02,14.45
51770000002,51,770,000002,1024.02,512.01,36.88,15.44,18.01,14.58
51770000003,51,770,000003,797.42,1098.78,67.94,17.81,12.87,8.95
51770000004,51,770,000004,877,806,63,14,21,10
51770000005,51,770,000005,677.32,1142.5,72.14,8.3,11.22,12.16
51770000006,51,770,000006,936.72,890.63,79.61,22.33,15.53,12.62
51770000007,51,770,000007,693.34,910.39,76.74,21.01,25.83,22.99
51770000008,51,770,000008,1293.89,92.35,21.85,3.97,11.92,5.96
51770000009,51,770,000009,1208.37,421.45,95.69,18.21,31.38,17.17
51770000010,51,770,000010,1377.87,703.81,115.57,29.66,51.49,22.24
51770000011,51,770,000011,1427.57,861.31,87.13,34.76,23.41,17.5
51770000012,51,770,000012,834.44,938.87,61.12,46.25,11.76,12.47
51770000013,51,770,000013,574.14,1053.55,78.45,16.33,17.31,3.1
51770000014,51,770,000014,1057.23,915.93,75.61,35.79,19.41,12.61
51770000015,51,770,000015,1019.36,874.87,78.78,32.29,29.16,20.17
51770000016,51,770,000016,870,1053,48,15,9,13
51770000017,51,770,000017,1316.55,867.48,108.85,25.41,30.55,13.84
51770000018,51,770,000018,1158.47,770.14,60.86,26.19,14.87,6.66
51770000019,51,770,000019,1315.85,307.24,34.43,14.03,16.53,8.11
51770000020,51,770,000020,2263.1,177.04,28.03,4.15,14.15,2.54
51775000001,51,775,000001,685.84,787.11,68.68,20.91,14.92,10.96
51775000002,51,775,000002,275.61,436.15,29.7,5.57,5.57,8.35
51775000003,51,775,000003,210.78,544.27,21.77,18.8,4.95,8.91
51775000004,51,775,000004,354,755,54,17,8,14
51775000005,51,775,000005,670.42,931.13,67.11,12.4,12.4,12.61
51775000006,51,775,000006,333.12,525.6,28.66,10.39,6.42,3.6
51775000007,51,775,000007,371.88,744.4,50.34,12.61,12.58,16.4
51775000008,51,775,000008,173.17,306.6,16.09,9.46,7.57,1.89
51775000009,51,775,000009,411.16,937.37,47.26,16.37,9.44,9.44
51775000010,51,775,000010,632.28,1077.39,49.02,31.01,8,17.01
51790000101,51,790,000101,1005.61,1093.83,78.36,37.3,16.02,11.11
51790000201,51,790,000201,1085.26,1397.41,89.31,23.82,43.64,14.89
51790000301,51,790,000301,961.59,1084.99,100.7,28.63,19.75,21.72
51790000401,51,790,000401,889.95,838.3,69.53,36.75,10.93,27.81
51790000501,51,790,000501,1350.9,696.8,78.14,31.71,17.77,25.75
51800000101,51,800,000101,902,384,49,15,12,7
51800000102,51,800,000102,1039.61,1932.56,93.78,53.88,14.97,20.95
51800000104,51,800,000104,990.52,964.75,74.6,35.67,25.28,17.27
51800000201,51,800,000201,470,1024,37,23,8,5
51800000202,51,800,000202,719.33,987.26,49.09,13.71,9.8,7.57
51800000203,51,800,000203,1327,776,60,17,12,8
51800000204,51,800,000204,932.11,558.89,39.17,20.44,6.29,4.46
51800000301,51,800,000301,401,190,5,5,1,0
51800000302,51,800,000302,1788,245,26,5,7,6
51800000304,51,800,000304,1187.56,688.84,55.74,32.85,18.91,5.97
51800000305,51,800,000305,510.98,320.94,21.33,7.76,4.85,0.97
51800000401,51,800,000401,425,668,28,10,3,3
51800000402,51,800,000402,319,897,49,8,3,7
51800000403,51,800,000403,943.29,51.17,2.57,4.63,2.13,2.06
51800000404,51,800,000404,1409.71,69.83,8.43,9.37,4.87,2.94
51800000405,51,800,000405,244.76,276.01,10.1,3.03,2,4
51800000501,51,800,000501,892.72,1441.26,61.57,18.22,8.05,10.04
51800000502,51,800,000502,758.22,1290.87,57.12,15.02,9.02,4
51800000504,51,800,000504,631.42,1439.78,53.95,22.97,7.99,12.99
51800000601,51,800,000601,1167.87,682.96,62.47,23.81,5.95,3.98
51800000602,51,800,000602,362,191.46,13.96,4.99,3.99,1.99
51800000603,51,800,000603,281.81,313.08,18.1,5.32,2.17,2.22
51800000604,51,800,000604,563.18,651.46,53.94,15.69,7.85,10.79
51800000605,51,800,000605,851,27,10,2,2,6
51800000702,51,800,000702,1053.89,978.75,62.28,26.69,7.91,16.81
51800000704,51,800,000704,1382.67,663.36,67.23,23.11,11.17,8.14
51800000706,51,800,000706,1735.33,299.64,28.77,13.89,21.83,17.86
51810000001,51,810,000001,941.44,1625.63,80.04,18.01,10.01,20.01
51810000002,51,810,000002,966.12,1096.02,124.2,27.5,28.44,28.44
51810000003,51,810,000003,667,971,75,15,12,15
51810000004,51,810,000004,808.09,1138.63,80.13,17.08,14.33,15.26
51810000005,51,810,000005,1240.3,930.26,103.3,26.28,35.24,29.26
51810000006,51,810,000006,841,1334,86,31,12,21
51810000007,51,810,000007,502.9,876.42,77.82,19.45,6.81,12.65
51810000008,51,810,000008,1160.18,1381.77,139.59,31.17,37.93,26.37
51810000009,51,810,000009,731.71,1264.14,77.34,26.77,9.91,11.9
51810000010,51,810,000010,678.15,1506.68,83.54,15.73,9.83,16.71
51810000011,51,810,000011,1034.47,1250.39,89.31,18.65,12.76,23.56
51810000012,51,810,000012,1122.03,993.85,111.41,32.54,34.51,21.69
51810000013,51,810,000013,1134,1362,142,25,23,16
51810000014,51,810,000014,965.49,1254.24,105.18,24.81,17.86,21.83
51810000015,51,810,000015,701.36,834.1,103.83,17.82,15.52,9.1
51810000016,51,810,000016,1301.54,1441.94,154.4,20.78,29.66,19.43
51810000017,51,810,000017,589.34,769.76,74.19,21.92,14.33,9.27
51810000018,51,810,000018,1030,1294,91,28,18,49
51810000019,51,810,000019,462.34,764.34,52.02,8.01,9,9.01
51810000020,51,810,000020,779.9,1014.54,51.18,19.73,15.46,5.82
51810000021,51,810,000021,1062.28,321.72,38.91,10.22,14.99,15.66
51810000022,51,810,000022,687.84,979.76,57.24,25.76,20.03,15.26
51810000023,51,810,000023,787.94,1163.33,82.7,25.06,33.03,15.06
51810000024,51,810,000024,744,760,72,17,13,7
51810000025,51,810,000025,1341.72,1460.46,121.26,35.85,30.29,30.84
51810000026,51,810,000026,891.1,1114.09,92.9,34.08,20.31,23.13
51810000027,51,810,000027,905,1259.86,95.26,28.1,10.1,23.49
51810000028,51,810,000028,644,917,77,26,16,22
51810000029,51,810,000029,1157.84,744.93,94.06,34.8,32.92,15.05
51810000030,51,810,000030,643.24,1126.41,76.08,11.86,16.8,18.77
51810000031,51,810,000031,181.52,390.89,19.86,7.8,1.67,4.27
51810000032,51,810,000032,225,916,36,9,8,9
51810000033,51,810,000033,270.21,1002.35,27.53,7.48,3.32,2.5
51810000034,51,810,000034,173,587,25,3,1,1
51810000035,51,810,000035,636.37,1304.84,64.22,19.46,12.65,18.49
51810000036,51,810,000036,1417.14,1013.47,118.12,26.59,14.19,19.58
51810000037,51,810,000037,885.62,984.8,119.33,25.71,20.36,10.87
51810000038,51,810,000038,987.94,1625.68,81.33,28.26,12.05,22.83
51810000039,51,810,000039,1262.35,1299.72,128.59,27.06,21.08,20.99
51810000040,51,810,000040,838.69,845.52,72.79,27.35,17.27,24.2
51810000041,51,810,000041,1906.11,644.86,80.82,17.24,23.2,17.21
51810000042,51,810,000042,1176.78,1089.09,89.22,32.77,22.04,20
51810000043,51,810,000043,1111,711,98,42,23,15
51810000044,51,810,000044,1042.7,1349.32,112.86,30.96,30.96,28.96
51810000045,51,810,000045,1447.15,649.51,88.7,25.09,12.35,14.64
51810000046,51,810,000046,1388.1,744.38,62.35,21.79,16.75,14.48
51810000047,51,810,000047,931.42,1601.68,95.33,41.71,26.81,33.76
51810000048,51,810,000048,997,1383,100,24,11,24
51810000049,51,810,000049,717.85,1285.32,73.46,23.27,11.17,21.29
51810000050,51,810,000050,1005.46,567,82.99,21.24,18.12,23.18
51810000051,51,810,000051,791,1073,81,18,25,36
51810000052,51,810,000052,1188,1328,112,25,23,19
51810000053,51,810,000053,881.06,1028.12,61.89,22.13,14.69,8.38
51810000054,51,810,000054,798,753,85,16,12,15
51810000055,51,810,000055,1231.69,691.05,105.6,21.08,30.02,26.45
51810000056,51,810,000056,424,687,57,7,14,7
51810000057,51,810,000057,562.01,801.26,53.58,14.67,17.49,8.75
51810000058,51,810,000058,1088,1026,87,22,18,14
51810000059,51,810,000059,758.79,740.81,54.99,21.99,11,22.99
51810000060,51,810,000060,805,1590,91,20,14,23
51810000061,51,810,000061,2305.96,409.65,67.23,26.8,30.04,24.36
51810000062,51,810,000062,1045.45,1259.87,81.08,32.36,20.26,19.42
51810000063,51,810,000063,1037.32,1484.02,127.92,30.98,23.98,15.99
51810000064,51,810,000064,821.6,777.65,59.73,17.47,9.02,6.2
51810000065,51,810,000065,945.3,986.68,89.14,43.04,17.04,20.04
51810000066,51,810,000066,687,1208,91,18,22,26
51810000067,51,810,000067,525.41,453.51,71.56,7.75,12.57,14.51
51810000068,51,810,000068,837.48,1097.93,92.59,18.17,13.06,16.15
51810000069,51,810,000069,1232.9,530.11,57.64,19.01,11.81,16.25
51810000070,51,810,000070,1080.58,1251.57,142.06,20.01,28.02,28.02
51810000071,51,810,000071,586,487,49,11,1,5
51810000072,51,810,000072,765,1297,89,20,24,15
51810000073,51,810,000073,1489.81,830.31,109.68,29.25,33.5,31.88
51810000074,51,810,000074,1150,656,62,17,19,12
51810000075,51,810,000075,870,1398,103,24,12,15
51810000076,51,810,000076,1180.51,613.76,109.82,17.19,18.14,12.17
51810000077,51,810,000077,876.7,890.61,94.53,25.95,25.95,25.95
51810000078,51,810,000078,919.16,820.63,79.73,26.21,17.11,5.08
51810000079,51,810,000079,1110.01,571.05,80.71,22.27,22.14,13.56
51810000080,51,810,000080,719.19,408.43,49.26,19.68,23.87,11.25
51810000081,51,810,000081,1308.87,935.91,95.3,25.38,17.2,12.13
51810000082,51,810,000082,654.28,931.5,67.85,22.29,16.48,26.17
51810000083,51,810,000083,792.92,1400.07,127.12,43.02,20.02,21.02
51810000084,51,810,000084,1111.22,822.91,88.78,37.23,21.96,21
51810000085,51,810,000085,979,1610,111,31,24,24
51810000086,51,810,000086,900.78,1061.54,49.89,20.33,7.39,29.56
51810000087,51,810,000087,878.53,1122.32,73.09,21.75,14.25,27.83
51810000088,51,810,000088,664.47,914.68,55.91,19.25,13.75,9.17
51810000089,51,810,000089,863,1050,87,31,10,15
51810000090,51,810,000090,546.44,876.9,69.14,15.72,10.55,14.3
51810000091,51,810,000091,1101.26,720.92,71.9,23.65,20.81,12.3
51810000092,51,810,000092,620.69,970.9,63.86,21.84,17.38,16.59
51810000093,51,810,000093,1679,289,49,20,13,17
51810000094,51,810,000094,423.52,585.31,46.51,13.55,13.64,8.22
51810000095,51,810,000095,546.68,767.98,58.08,7.02,8.02,12.01
51810000096,51,810,000096,825.44,635.92,74.51,12.27,23.44,23.51
51810000097,51,810,000097,1151,662,88,18,13,26
51810000098,51,810,000098,715.2,442.89,62.91,16.1,12.7,8.95
51810000099,51,810,000099,610.64,579.09,44.48,13.01,6.7,4.65
51810000100,51,810,000100,798.9,1724.92,87.38,34.27,7.36,18.75
51820000001,51,820,000001,691.71,761.63,48.15,13.14,15.97,13.88
51820000002,51,820,000002,1069.93,1327.94,113.48,36.24,24.15,26.1
51820000003,51,820,000003,790.74,1010.66,68.26,36.07,19.49,12.68
51820000004,51,820,000004,1188.28,1682.17,104.51,58.72,13.93,30.85
51830000001,51,830,000001,2502.59,1093.12,114.05,48.12,45.52,39.4
51830000002,51,830,000002,2727.4,868.17,119.02,53.01,39.01,41.01
51840000101,51,840,000101,1039.73,987.93,82.06,17.05,12.02,22.02
51840000102,51,840,000102,732.63,779.48,68.89,24.6,22.64,15.74
51840000201,51,840,000201,1145.51,715.39,78.31,26.11,30.09,9.08
51840000301,51,840,000301,970.46,860.64,95.85,15.97,19.97,16.97
51840000401,51,840,000401,439,479,29,12,6,8
51840000402,51,840,000402,833.61,978.36,45.54,32.45,8.14,14.15
