GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
320019506003043,0,0,0,0,0
320019503025020,8.5,15.9,0.6,0,0.3
320019503022004,3.3,7.6,0.6,0,0.2
320019503011012,1.1,2.8,0.2,0,0.1
320019501002108,0,0,0,0,0
320019501002147,0,0,0,0,0
320019501002153,0,0,0,0,0
320019501002145,0,0,0,0,0
320019501002118,0,0,0,0,0
320019506001117,2.6,9.7,0.2,0,0.1
320019501001012,0,0,0,0,0
320019501001022,0,0,0,0,0
320019501001698,0,0,0,0,0
320019501001331,0,0,0,0,0
320019501001775,0,0,0,0,0
320019501001355,0,0,0,0,0
320019501001101,0,0,0,0,0
320019507002042,4.1,16.2,0.6,0,0.1
320019506002046,5.5,18.3,0.4,0.1,0.1
320019501001565,0.5,0.7,0,0,0
320019507004021,4.4,14.9,0.4,0.1,0.1
320019505002043,0,0,0,0,0
320019505002122,0,0,0,0,0
320019507001273,0,0,0,0,0
320019506003025,4.2,17.6,0.2,0,0.3
320019503021010,2,9.3,0.3,0,0.1
320019503021006,4.9,11.5,0.8,0,0.3
320019506002040,24.1,80.6,1.9,0.3,0.5
320019503012017,12.8,23.8,0.9,0,0.4
320019505001056,4.5,6.1,0.1,0.1,0.3
320019503021023,15.8,44.5,1.7,0.1,0.5
320019501001460,0,0,0,0,0
320019501001707,0,0,0,0,0
320019501001720,0,0,0,0,0
320019501001333,0,0,0,0,0
320019501001183,0,0,0,0,0
320019501001842,0,0,0,0,0
320019507002015,0,0,0,0,0
320019507002050,10.7,42.7,1.6,0.1,0.4
320019503022014,3.3,7.6,0.6,0,0.2
320019503011023,2.3,6,0.3,0,0.2
320019503013009,2.9,5.2,0.2,0.1,0.1
320019503011027,3,7.8,0.4,0.1,0.2
320019503024021,0.4,1.1,0.1,0,0
320019503022035,2.2,5.1,0.4,0,0.1
320019503024029,3,7.8,0.4,0.1,0.2
320019503011035,3,7.8,0.4,0.1,0.2
320019503021051,11,30.8,1.2,0.1,0.3
320019503011046,0.7,1.8,0.1,0,0
320019503013049,8.3,14.7,0.6,0.2,0.4
320019503024035,2.9,7.4,0.4,0.1,0.2
320019503011003,0,0,0,0,0
320019504001006,0,0,0,0,0
320019506002042,3.9,13.1,0.3,0,0.1
320019507001312,0,0,0,0,0
320019503012018,1.3,2.4,0.1,0,0
320019503021034,0.1,0.6,0,0,0
320019501001668,0,0,0,0,0
320019507003061,0,0,0,0,0
320019503023013,0.4,0.9,0,0,0
320019503013082,2,6.7,0.2,0,0.1
320019506002064,0,0,0,0,0
320019507003126,0,0,0,0,0
320019507003118,0,0,0,0,0
320019507003108,0,0,0,0,0
320019507003103,0,0,0,0,0
320019507001137,0,0,0,0,0
320019507001103,0.2,1.2,0,0,0
320019507001319,0,0,0,0,0
320019507001171,0,0,0,0,0
320019507001152,0,0,0,0,0
320019507001141,0,0,0,0,0
320019506001220,0.3,1.1,0,0,0
320019507003158,0,0,0,0,0
320019507003166,0,0,0,0,0
320019507001331,0,0,0,0,0
320019503023008,1.1,2.6,0.1,0,0
320019503023017,2.5,5.6,0.2,0,0.1
320019503021015,0,0,0,0,0
320019503024017,0.8,2.1,0.1,0,0.1
320019503011001,1,1.7,0.1,0,0
320019506001263,0,0,0,0,0
320019506001013,0,0,0,0,0
320019506001283,0,0,0,0,0
320019506001020,0,0,0,0,0
320019506001036,0,0,0,0,0
320019506001052,0,0,0,0,0
320019506001147,0,0,0,0,0
320019506001060,2.1,7.9,0.1,0,0.1
320019506001045,0,0,0,0,0
320019501001431,0,0,0,0,0
320019501001456,0,0,0,0,0
320019501001795,0,0,0,0,0
320019501001323,0,0,0,0,0
320019501001168,1.9,2.5,0.1,0,0.1
320019501001182,0,0,0,0,0
320019501001153,0,0,0,0,0
320019501001199,1.1,1.4,0,0,0.1
320019501001844,0,0,0,0,0
320019501002144,0,0,0,0,0
320019501002062,0,0,0,0,0
320019503023006,3.2,7.3,0.2,0,0.1
320019503023020,8.8,19.7,0.5,0.1,0.3
320019501002025,0,0,0,0,0
320019501002070,0,0,0,0,0
320019501001595,3.8,12.2,0.3,0,0.2
320019506002056,5.1,17.1,0.4,0.1,0.1
320019501002038,0.2,1.3,0,0,0
320019507001352,0,0,0,0,0
320019507001014,4.5,21,0.6,0,0.2
320019506001229,0.5,1.7,0,0,0
320019507001221,5.2,24.5,0.7,0,0.2
320019505001015,2.7,3.6,0.1,0,0.2
320019506001236,3.4,12.5,0.2,0,0.1
320019501002049,0,0,0,0,0
320019501002044,0.8,4.6,0.1,0,0.1
320019507004008,9.1,30.3,0.7,0.1,0.2
320019506003021,0,0,0,0,0
320019506003026,4.3,18.4,0.2,0,0.3
320019503021087,0.9,2.5,0.1,0,0
320019507001287,0,0,0,0,0
320019507001329,0,0,0,0,0
320019507001339,0,0,0,0,0
320019503012008,0.8,2.2,0.1,0,0
320019503012012,10.2,19,0.7,0,0.3
320019503013048,0.2,0.3,0,0,0
320019503013064,0,0,0,0,0
320019506001184,1.5,5.7,0.1,0,0
320019507003028,0.3,1.2,0,0,0
320019507001133,0,0,0,0,0
320019501001174,0,0,0,0,0
320019501001216,0,0,0,0,0
320019501001212,1.1,1.4,0,0,0.1
320019501001422,0,0,0,0,0
320019501001479,0,0,0,0,0
320019501001458,0,0,0,0,0
320019501001805,0,0,0,0,0
320019501001679,0,0,0,0,0
320019501001207,0,0,0,0,0
320019503024006,0.3,0.7,0,0,0
320019507004046,0,0,0,0,0
320019503022006,4.5,10.6,0.8,0,0.3
320019503011008,0,0,0,0,0
320019503011009,1.5,3.9,0.2,0,0.1
320019503022011,3.1,7.2,0.5,0,0.2
320019503011022,0,0,0,0,0
320019503024014,0.5,1.4,0.1,0,0
320019503022012,1.8,4.2,0.3,0,0.1
320019503022029,1.5,3.4,0.3,0,0.1
320019503022031,1.8,4.2,0.3,0,0.1
320019507004044,0,0,0,0,0
320019503021042,5.9,16.7,0.6,0,0.2
320019503021088,7.5,21.2,0.8,0.1,0.2
320019503021048,0.5,2.3,0.1,0,0
320019503011044,1.6,4.2,0.2,0,0.1
320019503021070,2,5.6,0.2,0,0.1
320019503021085,0,0,0,0,0
320019503024042,0,0,0,0,0
320019503021080,0,0,0,0,0
320019507003180,0,0,0,0,0
320019507001109,0,0,0,0,0
320019507003200,0.1,0.6,0,0,0
320019507001093,0,0,0,0,0
320019507001054,0,0,0,0,0
320019507001042,0,0,0,0,0
320019507001050,0,0,0,0,0
320019507001040,0,0,0,0,0
320019507001124,0,0,0,0,0
320019507001181,0,0,0,0,0
320019501002004,2.5,8.5,0.2,0.1,0.1
320019507001136,0,0,0,0,0
320019507002025,2,7.8,0.3,0,0.1
320019507001138,0,0,0,0,0
320019507001165,0,0,0,0,0
320019507003206,0,0,0,0,0
320019501001561,1.1,1.4,0,0,0.1
320019501001502,0,0,0,0,0
320019501001511,0,0,0,0,0
320019501001510,0,0,0,0,0
320019501001083,0,0,0,0,0
320019501001498,0,0,0,0,0
320019501001434,0,0,0,0,0
320019501001325,0,0,0,0,0
320019501001305,0,0,0,0,0
320019501001817,0,0,0,0,0
320019501001426,0,0,0,0,0
320019501001437,0,0,0,0,0
320019501001459,0,0,0,0,0
320019501001477,0,0,0,0,0
320019501001476,0,0,0,0,0
320019503013055,0.8,2.1,0.1,0,0.1
320019501001609,0.8,4.6,0.1,0,0.1
320019507004062,1.4,6.4,0.2,0,0.1
320019507004060,0.2,1.2,0,0,0
320019501002015,0,0,0,0,0
320019506001225,0,0,0,0,0
320019507004078,0,0,0,0,0
320019501002017,13.1,44.9,1.2,0.3,0.7
320019507001220,1.9,8.7,0.2,0,0.1
320019507001222,0.1,0.6,0,0,0
320019505001010,0,0,0,0,0
320019501001357,0,0,0,0,0
320019501001358,0,0,0,0,0
320019501001450,0,0,0,0,0
320019501001451,0,0,0,0,0
320019501001449,0,0,0,0,0
320019501001843,0,0,0,0,0
320019501001715,0,0,0,0,0
320019501001713,0,0,0,0,0
320019501001722,0,0,0,0,0
320019501001769,0,0,0,0,0
320019505002026,0,0,0,0,0
320019505002002,0,0,0,0,0
320019505002016,0,0,0,0,0
320019503022015,1.5,3.4,0.3,0,0.1
320019503011018,5.8,14.8,0.9,0.1,0.4
320019503011010,2.5,6.4,0.4,0.1,0.2
320019503022013,3.5,8.1,0.6,0,0.2
320019503022021,1.1,2.8,0.2,0,0.1
320019503024011,1.9,4.9,0.3,0,0.1
320019503011019,4.1,10.6,0.6,0.1,0.3
320019503011029,0.8,2.1,0.1,0,0.1
320019503013028,5.8,10.3,0.4,0.1,0.3
320019503021018,1.6,4.6,0.2,0,0.1
320019503011040,1.6,4.2,0.2,0,0.1
320019506001011,0,0,0,0,0
320019501001052,0,0,0,0,0
320019501001835,0,0,0,0,0
320019506001075,0,0,0,0,0
320019501001054,0,0,0,0,0
320019501001841,0,0,0,0,0
320019506001264,0,0,0,0,0
320019506001055,0,0,0,0,0
320019506001054,0,0,0,0,0
320019507003001,1.1,4.9,0.1,0,0.1
320019503025010,0,0,0,0,0
320019507002046,0,0,0,0,0
320019506001219,3.2,11.9,0.2,0,0.1
320019507002028,1.5,6,0.2,0,0.1
320019507002030,6.9,27.7,1,0.1,0.2
320019507002012,2,7.8,0.3,0,0.1
320019503013071,0.7,2.2,0.1,0,0
320019507001215,0.8,4.1,0.1,0,0.1
320019503013083,0.3,0.9,0,0,0
320019506002060,1.7,5.7,0.1,0,0
320019507003035,0,0,0,0,0
320019507001201,3.8,19,0.5,0,0.3
320019506001217,0.5,1.7,0,0,0
320019505001002,0,0,0,0,0
320019505001103,0,0,0,0,0
320019506001122,0,0,0,0,0
320019507002041,9.5,37.9,1.4,0.1,0.3
320019504001008,0,0,0,0,0
320019504001007,0,0,0,0,0
320019504001055,0,0,0,0,0
320019504001071,0,0,0,0,0
320019504001074,6.5,20.7,0.5,0.1,0.3
320019504001096,0,0,0,0,0
320019504001105,0,0,0,0,0
320019504001104,0,0,0,0,0
320019501002068,1.2,4,0.1,0,0.1
320019501002123,0,0,0,0,0
320019501002124,0,0,0,0,0
320019501001037,0,0,0,0,0
320019501001363,0,0,0,0,0
320019501001742,0,0,0,0,0
320019501001738,0,0,0,0,0
320019501001757,0,0,0,0,0
320019501001756,0,0,0,0,0
320019501001762,0,0,0,0,0
320019501001709,0,0,0,0,0
320019501001335,0,0,0,0,0
320019507001015,3.5,16.3,0.5,0,0.2
320019501002026,3.5,20.4,0.6,0.1,0.3
320019507001253,1.4,6.8,0.2,0,0.1
320019507001227,0.5,2.7,0.1,0,0
320019507001228,1.8,8.8,0.2,0,0.1
320019506003037,4.5,14.7,0.5,0,0.4
320019506003033,24.9,80.7,3,0.1,2.2
320019501001611,0,0,0,0,0
320019501002195,0,0,0,0,0
320019507001402,0,0,0,0,0
320019505002071,1.7,5,0.1,0,0.1
320019504001062,0,0,0,0,0
320019507004051,0.7,3,0.1,0,0
320019507003207,0,0,0,0,0
320019505002075,1.1,3.3,0.1,0,0
320019503022007,17.6,41.1,3,0.1,1.2
320019503023024,0,0,0,0,0
320019507002011,5,19.8,0.7,0.1,0.2
320019507004000,0,0,0,0,0
320019505001036,8.8,11.9,0.3,0.1,0.5
320019506001050,0,0,0,0,0
320019506001017,0,0,0,0,0
320019506001102,0,0,0,0,0
320019506001091,0,0,0,0,0
320019501001064,0,0,0,0,0
320019506001277,0,0,0,0,0
320019501001751,0,0,0,0,0
320019501001103,0,0,0,0,0
320019501001111,0,0,0,0,0
320019501001042,0,0,0,0,0
320019501001796,0,0,0,0,0
320019501001689,0,0,0,0,0
320019501001681,0,0,0,0,0
320019501001764,0,0,0,0,0
320019501001436,0,0,0,0,0
320019501001433,0,0,0,0,0
320019501001375,0,0,0,0,0
320019501001663,0,0,0,0,0
320019501001205,0,0,0,0,0
320019501001318,0,0,0,0,0
320019501001210,0,0,0,0,0
320019501001282,0,0,0,0,0
320019501001136,0,0,0,0,0
320019501001003,0,0,0,0,0
320019501001665,0,0,0,0,0
320019501001326,0,0,0,0,0
320019501001772,0,0,0,0,0
320019501001736,0,0,0,0,0
320019507003168,0,0,0,0,0
320019507001296,0,0,0,0,0
320019507001188,0,0,0,0,0
320019507001187,0,0,0,0,0
320019507003141,0,0,0,0,0
320019503025008,3,9.6,0.4,0,0.3
320019503025019,9.8,18.2,0.7,0,0.3
320019503012034,4.7,8.7,0.3,0,0.2
320019503025032,1.7,3.9,0.1,0,0.1
320019503021001,0,0,0,0,0
320019501002148,0,0,0,0,0
320019501002150,0,0,0,0,0
320019501002132,0,0,0,0,0
320019501002120,0,0,0,0,0
320019503021065,0.4,1,0,0,0
320019503013068,2.8,4.9,0.2,0.1,0.1
320019507001376,0,0,0,0,0
320019505001060,0,0,0,0,0
320019505001001,0,0,0,0,0
320019505001040,1.1,1.4,0,0,0.1
320019501001592,0,0,0,0,0
320019501002002,1.8,10.5,0.3,0,0.2
320019507001356,0,0,0,0,0
320019504001030,0,0,0,0,0
320019504001107,0,0,0,0,0
320019504001021,0,0,0,0,0
320019504001094,0,0,0,0,0
320019504001024,0,0,0,0,0
320019501002080,0,0,0,0,0
320019501002079,1.6,9.2,0.3,0,0.1
320019507003101,0,0,0,0,0
320019503013069,0,0,0,0,0
320019503024037,1.8,4.6,0.3,0,0.1
320019503025029,0,0,0,0,0
320019507004040,0.7,3,0.1,0,0
320019506002049,2.4,8,0.2,0,0.1
320019505002096,0,0,0,0,0
320019503024034,1.8,4.6,0.3,0,0.1
320019505002087,0.4,1.1,0,0,0
320019507004016,0,0,0,0,0
320019507003112,0,0,0,0,0
320019503022030,1.1,2.5,0.2,0,0.1
320019503012043,0,0,0,0,0
320019503011002,0.8,1.4,0.1,0,0
320019507001021,0,0,0,0,0
320019503013038,3.2,5.7,0.2,0.1,0.2
320019501001283,0,0,0,0,0
320019501001130,0,0,0,0,0
320019501001104,0,0,0,0,0
320019501001466,0,0,0,0,0
320019501001377,0,0,0,0,0
320019501001023,0,0,0,0,0
320019501001031,0,0,0,0,0
320019501001125,0,0,0,0,0
320019501001175,0,0,0,0,0
320019507001009,1.9,8.7,0.2,0,0.1
320019507001242,1,4.8,0.1,0,0.1
320019501002046,0,0,0,0,0
320019507001271,1.5,7.5,0.2,0,0.1
320019501002051,0.2,1.3,0,0,0
320019507001223,1.1,5.2,0.1,0,0
320019506002069,1,3.2,0.1,0,0.1
320019506002039,21,70.3,1.7,0.2,0.5
320019507001178,0,0,0,0,0
320019503023031,4,9,0.2,0.1,0.2
320019503012023,1.3,2.4,0.1,0,0
320019503021056,0,0,0,0,0
320019503021058,4.3,12.1,0.5,0,0.1
320019503021061,0,0,0,0,0
320019503021044,0,0,0,0,0
320019503021043,3.6,10.1,0.4,0,0.1
320019503024040,0.3,0.7,0,0,0
320019505002104,1.5,2.8,0.1,0,0.1
320019505002116,0,0,0,0,0
320019505002114,0,0,0,0,0
320019506001227,1.1,4,0.1,0,0
320019503022020,1.2,3.2,0.2,0,0.1
320019503022027,1.5,3.4,0.3,0,0.1
320019506001216,4.4,16.5,0.3,0,0.1
320019503022018,1.6,3.8,0.3,0,0.1
320019501001457,0,0,0,0,0
320019501001340,0,0,0,0,0
320019501001797,0,0,0,0,0
320019501001206,0,0,0,0,0
320019501001202,0,0,0,0,0
320019501001284,0,0,0,0,0
320019501001281,0,0,0,0,0
320019501001280,0,0,0,0,0
320019501001314,0.8,1.1,0,0,0
320019501001208,0,0,0,0,0
320019501001193,0,0,0,0,0
320019501001313,0,0,0,0,0
320019501001487,0,0,0,0,0
320019501001486,0,0,0,0,0
320019501001354,0,0,0,0,0
320019505002051,0.8,2.2,0.1,0,0
320019505001016,0,0,0,0,0
320019505001046,0.3,0.4,0,0,0
320019505001051,1.3,1.8,0,0,0.1
320019505001053,0,0,0,0,0
320019501002010,1.6,5.4,0.1,0,0.1
320019507001202,1.9,9.5,0.2,0,0.2
320019506003028,2.8,11.8,0.1,0,0.2
320019506002008,0.9,3.7,0,0,0.1
320019503012052,2.1,6.1,0.2,0.1,0.1
320019503021047,1.6,4.6,0.2,0,0.1
320019503013059,0.5,1.8,0,0,0
320019501001821,0,0,0,0,0
320019501001401,0,0,0,0,0
320019501001404,0,0,0,0,0
320019501001725,0,0,0,0,0
320019501001730,0,0,0,0,0
320019501001848,0,0,0,0,0
320019501001038,0,0,0,0,0
320019501001378,0,0,0,0,0
320019501001106,0,0,0,0,0
320019501001701,0,0,0,0,0
320019507004054,1.7,6.6,0.2,0,0.1
320019507001019,0,0,0,0,0
320019507004071,0.2,1.2,0,0,0
320019505002007,1.7,5,0.1,0,0.1
320019501002022,2.8,16.4,0.5,0,0.2
320019501002052,0,0,0,0,0
320019501002037,3.8,22.3,0.7,0.1,0.3
320019507001279,0,0,0,0,0
320019507001284,0,0,0,0,0
320019507001272,2,10.2,0.2,0,0.2
320019506003018,1.4,4.5,0.2,0,0.1
320019501001830,0,0,0,0,0
320019506001105,0,0,0,0,0
320019506001108,0,0,0,0,0
320019506001090,0,0,0,0,0
320019506001093,0,0,0,0,0
320019506001112,0,0,0,0,0
320019506002000,0,0,0,0,0
320019501001063,0,0,0,0,0
320019501001077,0,0,0,0,0
320019506001027,0,0,0,0,0
320019506001051,0,0,0,0,0
320019507001046,0,0,0,0,0
320019507001027,0,0,0,0,0
320019507003209,5.9,25.5,0.7,0.1,0.3
320019507003159,0,0,0,0,0
320019507003160,0,0,0,0,0
320019507003213,0,0,0,0,0
320019507003217,14,65.9,1.9,0.1,0.6
320019507003218,2.6,12.2,0.3,0,0.1
320019507001286,0,0,0,0,0
320019501001626,0.5,0.7,0,0,0
320019507002023,3.3,13.2,0.5,0,0.1
320019501002082,0,0,0,0,0
320019504001012,0,0,0,0,0
320019507001285,0,0,0,0,0
320019504001087,0,0,0,0,0
320019501002100,0,0,0,0,0
320019501002091,0,0,0,0,0
320019504001064,0,0,0,0,0
320019504001053,0,0,0,0,0
320019505001100,0,0,0,0,0
320019501001562,0.3,0.4,0,0,0
320019501001580,0.8,1.1,0,0,0
320019501002024,0.1,0.7,0,0,0
320019507003116,0,0,0,0,0
320019501001806,0,0,0,0,0
320019501001778,0,0,0,0,0
320019501001728,0,0,0,0,0
320019501001497,0,0,0,0,0
320019501001532,0,0,0,0,0
320019501001507,0,0,0,0,0
320019501001541,1.1,1.4,0,0,0.1
320019501001464,0,0,0,0,0
320019501001469,0,0,0,0,0
320019501001215,0,0,0,0,0
320019501001301,0,0,0,0,0
320019501001299,0,0,0,0,0
320019501001481,0,0,0,0,0
320019501001447,0,0,0,0,0
320019507001351,0,0,0,0,0
320019507001379,0,0,0,0,0
320019507001400,0,0,0,0,0
320019501002193,0,0,0,0,0
320019501002192,0,0,0,0,0
320019501002207,0,0,0,0,0
320019507001387,0,0,0,0,0
320019501002202,0,0,0,0,0
320019506001120,0,0,0,0,0
320019506001246,0,0,0,0,0
320019501001827,0,0,0,0,0
320019501001056,0,0,0,0,0
320019506001073,0,0,0,0,0
320019501001050,0,0,0,0,0
320019501001049,0,0,0,0,0
320019501001059,0,0,0,0,0
320019501001043,0,0,0,0,0
320019501001833,0,0,0,0,0
320019506001085,0,0,0,0,0
320019501001071,0,0,0,0,0
320019506001146,0,0,0,0,0
320019501001839,0,0,0,0,0
320019501001345,0,0,0,0,0
320019501001100,0,0,0,0,0
320019501001028,0,0,0,0,0
320019501001119,0,0,0,0,0
320019501001230,0,0,0,0,0
320019501001181,0,0,0,0,0
320019501001660,0,0,0,0,0
320019501001652,0,0,0,0,0
320019501001808,0.3,0.4,0,0,0
320019501001415,0,0,0,0,0
320019501002169,0,0,0,0,0
320019505002126,0,0,0,0,0
320019505002021,0,0,0,0,0
320019505002008,0,0,0,0,0
320019507002039,1.7,6.6,0.2,0,0.1
320019503011016,0,0,0,0,0
320019503022016,2.9,6.8,0.5,0,0.2
320019507004042,7.3,31.5,0.8,0.1,0.4
320019503024018,1.4,3.5,0.2,0,0.1
320019503013008,14.1,25,1,0.3,0.7
320019503011024,1.4,3.5,0.2,0,0.1
320019503022022,0.5,1.4,0.1,0,0
320019503024023,1.1,2.8,0.2,0,0.1
320019503022025,2.1,5.3,0.3,0,0.1
320019503011031,2.7,7.1,0.4,0.1,0.2
320019503013039,1.9,3.4,0.1,0,0.1
320019505001055,0,0,0,0,0
320019501002090,0.1,0.3,0,0,0
320019501001852,0,0,0,0,0
320019504001100,0,0,0,0,0
320019504001067,0,0,0,0,0
320019504001032,0,0,0,0,0
320019505002092,0,0,0,0,0
320019501001578,0,0,0,0,0
320019501001568,0,0,0,0,0
320019501001572,0,0,0,0,0
320019501001573,0,0,0,0,0
320019501001809,0,0,0,0,0
320019501001619,2.7,8.8,0.2,0,0.1
320019504001056,0,0,0,0,0
320019507004020,1.2,4,0.1,0,0
320019506003042,0,0,0,0,0
320019506002041,1.4,4.6,0.1,0,0
320019507003072,0,0,0,0,0
320019503024019,1.8,4.6,0.3,0,0.1
320019503024008,0,0,0,0,0
320019503012049,0,0,0,0,0
320019507002034,0.8,3,0.1,0,0
320019507001349,0,0,0,0,0
320019507004012,2.4,8,0.2,0,0.1
320019505001024,0,0,0,0,0
320019506003027,5,21.3,0.2,0,0.3
320019503012014,12.8,23.8,0.9,0,0.4
320019503021079,0,0,0,0,0
320019501001642,0,0,0,0,0
320019501001645,0,0,0,0,0
320019501001682,0,0,0,0,0
320019501001807,0,0,0,0,0
320019501001416,0,0,0,0,0
320019501001257,0,0,0,0,0
320019501001186,0,0,0,0,0
320019501001138,0,0,0,0,0
320019501001441,0,0,0,0,0
320019501001455,0,0,0,0,0
320019501001179,0,0,0,0,0
320019506001182,2,7.4,0.1,0,0.1
320019507001243,0,0,0,0,0
320019501002215,0,0,0,0,0
320019501002167,0,0,0,0,0
320019501002203,0,0,0,0,0
320019507001365,0,0,0,0,0
320019506001215,0.5,1.7,0,0,0
320019507001252,0.2,1.2,0,0,0
320019506003010,13.2,42.9,1.6,0.1,1.2
320019507004029,2.4,8,0.2,0,0.1
320019503021005,0.3,1.2,0,0,0
320019503013003,0,0,0,0,0
320019503021019,2.2,6.1,0.2,0,0.1
320019507003067,0,0,0,0,0
320019503025011,0.2,0.4,0,0,0
320019507004009,0,0,0,0,0
320019506001289,0.3,1.1,0,0,0
320019501002170,0,0,0,0,0
320019506002023,0,0,0,0,0
320019507003066,0,0,0,0,0
320019503012021,0,0,0,0,0
320019506001154,0,0,0,0,0
320019503023019,0,0,0,0,0
320019507003056,0,0,0,0,0
320019506001241,0,0,0,0,0
320019505001082,0.8,1.1,0,0,0
320019507001345,0,0,0,0,0
320019501001011,0,0,0,0,0
320019501001006,0,0,0,0,0
320019501001234,0,0,0,0,0
320019501001169,0,0,0,0,0
320019501001144,0,0,0,0,0
320019501001649,0,0,0,0,0
320019501001815,0,0,0,0,0
320019501001651,0,0,0,0,0
320019501001423,0,0,0,0,0
320019501001799,0,0,0,0,0
320019501001789,0,0,0,0,0
320019501001814,0,0,0,0,0
320019501001417,0,0,0,0,0
320019501001341,0,0,0,0,0
320019501001348,0,0,0,0,0
320019501001155,0,0,0,0,0
320019507001374,0,0,0,0,0
320019503021038,0.7,3.5,0.1,0,0
320019505001019,0,0,0,0,0
320019505001008,0,0,0,0,0
320019505001022,0,0,0,0,0
320019505001081,0,0,0,0,0
320019505001041,0,0,0,0,0
320019507004024,1.9,6.3,0.1,0,0
320019503021086,0,0,0,0,0
320019505001031,0,0,0,0,0
320019501001127,0,0,0,0,0
320019501001743,0,0,0,0,0
320019501001729,0,0,0,0,0
320019501001746,0,0,0,0,0
320019501001766,0,0,0,0,0
320019501001794,0,0,0,0,0
320019501001768,0,0,0,0,0
320019501001463,0,0,0,0,0
320019501001504,0,0,0,0,0
320019501001515,0,0,0,0,0
320019501001482,0,0,0,0,0
320019507001204,2.6,12.9,0.3,0,0.2
320019507001316,0,0,0,0,0
320019501002210,0,0,0,0,0
320019501002201,0,0,0,0,0
320019507001381,0,0,0,0,0
320019506001188,0.3,1.1,0,0,0
320019506001200,3.7,13.6,0.2,0,0.1
320019506001187,0,0,0,0,0
320019507001250,0.2,1.2,0,0,0
320019506003005,1.6,6.6,0.1,0,0.1
320019506002029,0.2,0.7,0,0,0
320019506001035,0,0,0,0,0
320019506001042,0,0,0,0,0
320019506001275,0,0,0,0,0
320019506001271,0,0,0,0,0
320019506001169,0,0,0,0,0
320019506001268,0,0,0,0,0
320019506001059,0,0,0,0,0
320019501001788,0,0,0,0,0
320019501001027,0,0,0,0,0
320019501001013,0,0,0,0,0
320019501001529,0,0,0,0,0
320019501001686,0,0,0,0,0
320019501001338,0,0,0,0,0
320019501001078,0,0,0,0,0
320019505001042,0,0,0,0,0
320019507001266,0.3,1.4,0,0,0
320019501002180,0,0,0,0,0
320019501002185,0,0,0,0,0
320019507001341,0,0,0,0,0
320019507001342,0,0,0,0,0
320019501002085,0,0,0,0,0
320019501002127,0,0,0,0,0
320019501002109,0,0,0,0,0
320019501002060,0,0,0,0,0
320019506002027,1.9,8.1,0.1,0,0.1
320019506001139,0,0,0,0,0
320019506001162,0,0,0,0,0
320019507003007,0,0,0,0,0
320019507003075,0,0,0,0,0
320019506001157,0,0,0,0,0
320019507003127,0,0,0,0,0
320019507003057,0,0,0,0,0
320019507003113,0,0,0,0,0
320019501002019,0.9,3.1,0.1,0,0.1
320019506001195,4.9,18.2,0.3,0,0.1
320019507003095,0,0,0,0,0
320019501001453,0,0,0,0,0
320019501001097,0,0,0,0,0
320019501001664,0,0,0,0,0
320019501001685,0,0,0,0,0
320019501001273,0,0,0,0,0
320019501001316,0,0,0,0,0
320019501001836,0,0,0,0,0
320019501001198,0,0,0,0,0
320019501001195,0,0,0,0,0
320019501001337,0,0,0,0,0
320019506001230,0,0,0,0,0
320019506001285,0.2,0.6,0,0,0
320019506002005,0,0,0,0,0
320019505002025,0,0,0,0,0
320019503021022,0,0,0,0,0
320019506003013,1.4,4.5,0.2,0,0.1
320019503012016,2.1,4,0.2,0,0.1
320019503012009,0,0,0,0,0
320019507004013,4.3,14.3,0.3,0,0.1
320019507002004,1.2,4.8,0.2,0,0
320019507002021,7.2,28.9,1.1,0.1,0.2
320019503025013,32.9,74,2,0.4,1.3
320019503013000,0,0,0,0,0
320019505002040,11.6,33.8,1,0.3,0.5
320019506001023,0,0,0,0,0
320019506001133,0,0,0,0,0
320019506001284,0,0,0,0,0
320019501001075,0,0,0,0,0
320019506001026,0,0,0,0,0
320019506001037,0,0,0,0,0
320019506001265,0,0,0,0,0
320019506001279,0,0,0,0,0
320019507004059,0.7,3.5,0.1,0,0
320019503012042,0,0,0,0,0
320019507004052,0.3,1.2,0,0,0
320019507001002,1.4,6.4,0.2,0,0.1
320019507004081,0.4,1.7,0,0,0
320019501002029,2.7,15.8,0.5,0,0.2
320019507001257,0,0,0,0,0
320019507001005,0.4,1.7,0,0,0
320019506003032,0,0,0,0,0
320019506003024,6.4,27.2,0.3,0,0.4
320019505002033,13.5,39.3,1.1,0.3,0.6
320019507001347,0,0,0,0,0
320019501002199,0,0,0,0,0
320019501002211,0,0,0,0,0
320019507001357,0,0,0,0,0
320019504001047,0,0,0,0,0
320019504001049,0,0,0,0,0
320019504001088,0,0,0,0,0
320019501002088,0,0,0,0,0
320019504001069,0,0,0,0,0
320019504001040,0,0,0,0,0
320019504001038,0,0,0,0,0
320019504001083,0,0,0,0,0
320019507003018,0,0,0,0,0
320019506003004,0.9,3.7,0,0,0.1
320019503021013,6.2,14.4,1.1,0,0.4
320019506001125,0,0,0,0,0
320019507003060,0,0,0,0,0
320019507003006,0.3,1.2,0,0,0
320019506001175,0,0,0,0,0
320019507003114,0,0,0,0,0
320019507003086,0,0,0,0,0
320019503024038,1.1,2.8,0.2,0,0.1
320019507001229,0.5,2.7,0.1,0,0
320019503021072,0,0,0,0,0
