GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREIPIE,G20PREOWRI,G20USSRLUM,G20USSDDAV,G20USSOWRI,G20HALRCHE,G20HALDBUL,G20HALLBRU,G20HALCHAG,G20HALOWRI
560299653005294,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653005315,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001910,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001049,11.8,5.1,0.3,0.2,0.1,12.1,4.7,0.1,11.3,4.5,0.6,0.6,0
560299654004017,6.7,1.6,0.2,0,0.1,6.8,1.4,0,6.4,1.3,0.2,0.2,0
560299654004038,8.6,2.1,0.2,0,0.1,8.9,1.8,0,8.4,1.7,0.3,0.3,0
560299655003061,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002145,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001971,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001112,1.6,0.3,0,0,0,1.6,0.3,0,1.5,0.3,0,0.1,0
560299653002190,1.4,0.3,0,0,0,1.4,0.3,0,1.3,0.2,0.1,0,0
560299653005149,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653001705,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001063,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001710,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005308,8,1.8,0.1,0,0,8,1.7,0,7.6,1.5,0.2,0.4,0
560299653002168,5.4,1.1,0.1,0,0,5.6,1,0,5.2,1,0.3,0.2,0
560299653002137,1.4,0.3,0,0,0,1.4,0.3,0,1.3,0.2,0.1,0,0
560299653005018,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001639,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001635,1.9,0.3,0,0,0,1.9,0.2,0,1.8,0.2,0.1,0.1,0
560299651001661,12.8,1.7,0.2,0.1,0.1,12.8,1.6,0.1,12.1,1.5,0.4,0.4,0.1
560299651001642,9.6,1.3,0.1,0.1,0,9.6,1.2,0,9.1,1.1,0.3,0.3,0
560299651001725,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001726,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652004019,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652004017,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652001059,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652002046,45.6,14,1.7,0.5,0.9,49.5,12.5,0.1,48.4,10.9,1.4,0.8,0
560299651001146,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001398,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651002069,4.8,0.6,0,0,0,4.7,0.5,0,4.4,0.5,0.2,0.2,0
560299651002080,11.2,1.3,0,0,0,11,1.2,0,10.2,1.1,0.5,0.4,0
560299651002092,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001330,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652001009,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003139,7.4,1.9,0.2,0,0.1,7.8,1.6,0,7.3,1.5,0.2,0.3,0
560299653001430,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001459,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001415,2.1,0.4,0,0,0,2.1,0.4,0,2,0.3,0.1,0.2,0
560299653002133,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002099,2,0.4,0,0,0,2.1,0.4,0,2,0.4,0.1,0.1,0
560299653002100,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002098,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002251,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002258,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002238,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003060,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005372,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655002054,1.3,0.3,0,0,0,1.3,0.3,0,1.3,0.2,0,0.1,0
560299654001061,6.7,1.6,0.2,0,0.1,6.8,1.4,0,6.4,1.3,0.2,0.2,0
560299655002034,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004036,2,0.5,0,0,0,2,0.4,0,1.9,0.4,0.1,0.1,0
560299654001023,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004093,13.3,3.2,0.3,0.1,0.2,13.6,2.8,0.1,12.9,2.6,0.5,0.5,0.1
560299653005137,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001001,3.2,0.5,0,0,0,3.2,0.5,0,3,0.5,0.1,0.2,0
560299653005124,3.6,0.8,0,0,0,3.7,0.8,0,3.5,0.7,0.1,0.2,0
560299653001851,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001952,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002173,2.7,0.6,0.1,0,0,2.8,0.5,0,2.6,0.5,0.1,0.1,0
560299653002167,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001176,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001967,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001192,1.3,0.4,0,0,0,1.3,0.3,0,1.3,0.2,0,0.1,0
560299655003081,2.8,1.3,0.1,0,0,3,1.1,0,2.9,1,0.1,0.1,0
560299654003024,114.4,39.6,3.5,1,1.6,120.8,34.5,0.7,109.8,32.4,7.5,4.4,0.2
560299654002008,9.6,2.8,0.5,0.1,0.1,9.7,2.8,0.1,8.6,2.6,0.5,0.5,0.1
560299653001830,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654003006,26.2,9.1,0.8,0.2,0.4,27.7,7.9,0.2,25.2,7.4,1.7,1,0
560299655003099,4.6,2.1,0.1,0,0.1,4.9,1.8,0,4.8,1.7,0.2,0.1,0
560299653001835,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003065,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655001061,5.9,2.3,0.2,0.1,0.1,6.3,2,0.1,5.8,1.9,0.4,0.3,0
560299655001068,4.2,1.7,0,0,0,4.5,1.3,0,4.3,1.1,0.1,0.2,0
560299653001537,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001110,1.6,0.3,0,0,0,1.6,0.3,0,1.5,0.3,0,0.1,0
560299653001225,2.5,1,0,0,0,2.5,1,0,2.4,0.9,0.1,0.1,0
560299653005030,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653001602,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299653001975,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005374,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003140,0.8,0.2,0,0,0,0.9,0.2,0,0.8,0.2,0,0,0
560299654004006,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655002086,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001595,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005212,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005323,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655003073,2.2,1,0.1,0,0,2.3,0.9,0,2.1,0.8,0.1,0.1,0
560299655001039,19.1,7.7,0,0.2,0.1,20.8,5.8,0.1,19.7,5.2,0.6,0.9,0
560299653004456,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005274,3.6,0.8,0.1,0,0,3.5,0.9,0,3.3,0.9,0.1,0.1,0
560299653004507,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004898,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004736,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004805,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004723,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004040,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004867,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004992,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004878,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004766,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004767,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004496,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004074,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004144,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004998,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004432,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003092,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003084,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003038,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003017,2.1,0.3,0,0,0,2.1,0.3,0,2,0.3,0.1,0.1,0
560299651003035,21.3,3.5,0.4,0.2,0.2,22.1,3.1,0.1,20.7,2.9,0.7,0.9,0
560299651004117,5.1,0.6,0.1,0,0,5.1,0.6,0,4.8,0.6,0.1,0.2,0
560299651004118,5.1,0.6,0.1,0,0,5.1,0.6,0,4.8,0.6,0.1,0.2,0
560299651001789,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001272,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001405,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001404,4.4,0.5,0.1,0,0,4.4,0.6,0,4.1,0.5,0.1,0.2,0
560299651004023,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001759,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004021,3.7,0.4,0.1,0,0,3.7,0.5,0,3.4,0.4,0.1,0.1,0
560299653001275,6.1,2.6,0.1,0.1,0,6.2,2.4,0.1,6,2.3,0.2,0.2,0
560299653001242,3.1,1.3,0,0,0,3.1,1.2,0,3,1.1,0.1,0.1,0
560299655001074,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654003037,1.6,0.4,0,0,0,1.7,0.3,0,1.6,0.3,0.1,0.1,0
560299653002208,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004104,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001067,0.4,0.2,0,0,0,0.4,0.1,0,0.4,0.1,0,0,0
560299654004083,6,1.5,0.1,0,0.1,6.1,1.3,0,5.8,1.2,0.2,0.2,0
560299655003107,4.6,2.1,0.1,0,0.1,4.9,1.8,0,4.8,1.7,0.2,0.1,0
560299653005004,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004011,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001487,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001985,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001700,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005254,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005299,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001592,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005006,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004008,2.5,0.6,0.1,0,0,2.6,0.5,0,2.4,0.5,0.1,0.1,0
560299653001816,0.5,0.1,0,0,0,0.5,0.1,0,0.5,0.1,0,0,0
560299655002072,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005354,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654002061,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654002011,1.3,0.4,0.1,0,0,1.3,0.4,0,1.2,0.4,0.1,0.1,0
560299653001453,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003083,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.2,0,0,0
560299653001735,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299654004018,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002235,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002234,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002219,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002210,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652001061,11.1,3.4,0.5,0.1,0.1,11.5,3.4,0.1,10.6,3,0.7,0.5,0.1
560299652001035,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001037,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001020,1.3,0.2,0,0,0,1.3,0.2,0,1.2,0.1,0,0,0
560299651001273,7.7,1,0.1,0.1,0,7.7,1,0,7.2,0.9,0.2,0.2,0
560299651002006,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652004014,2.5,0.8,0.1,0,0,2.5,0.8,0,2.4,0.7,0.2,0.1,0
560299652004024,8.2,2.5,0.4,0.1,0,8.5,2.5,0,7.9,2.2,0.5,0.3,0.1
560299651001751,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001588,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652001016,4.2,0.6,0.1,0,0,4.2,0.6,0,3.8,0.6,0.2,0.2,0
560299651003114,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001374,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003047,8.8,1,0.2,0,0,8.8,1.1,0,8.2,1,0.2,0.3,0.1
560299651001542,1.4,0.2,0,0,0,1.4,0.2,0,1.3,0.2,0.1,0.1,0
560299651004049,1.5,0.2,0,0,0,1.5,0.2,0,1.4,0.2,0,0.1,0
560299653001214,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001458,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001443,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001871,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001347,7.3,1.2,0.1,0,0.1,7.3,1.1,0,6.7,1.2,0.2,0.4,0
560299653001344,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004037,3.3,0.8,0.1,0,0,3.4,0.7,0,3.2,0.6,0.1,0.1,0
560299653002239,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005007,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001873,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005072,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001016,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002085,2.7,0.6,0.1,0,0,2.8,0.5,0,2.6,0.5,0.1,0.1,0
560299653001636,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001699,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005171,2.2,0.5,0,0,0,2.2,0.5,0,2.1,0.4,0.1,0.1,0
560299653001591,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299653001373,7.3,1.2,0.1,0,0.1,7.3,1.1,0,6.7,1.2,0.2,0.4,0
560299653001986,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001813,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655003026,3,1.3,0.1,0,0,3,1.2,0,2.8,1.1,0.1,0.2,0
560299653001809,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004089,29.3,7.1,0.7,0.1,0.3,30,6.2,0.2,28.4,5.7,1,1,0.2
560299655002009,2.8,1.3,0.1,0,0,3,1.1,0,2.9,1,0.1,0.1,0
560299655003018,1.5,0.6,0,0,0,1.5,0.6,0,1.4,0.6,0.1,0.1,0
560299655003029,2.6,1.1,0.1,0,0,2.6,1,0,2.5,1,0.1,0.1,0
560299655003057,1.5,0.6,0,0,0,1.5,0.6,0,1.4,0.6,0.1,0.1,0
560299653001850,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001337,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004098,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004002,67.1,17.2,1.4,0.1,1.1,70.9,14.1,0.4,66.5,13.4,2.1,2.5,0.1
560299653001757,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001744,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001743,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003004,1.6,0.4,0,0,0,1.7,0.3,0,1.6,0.3,0.1,0.1,0
560299653005150,4.4,1,0,0,0,4.4,0.9,0,4.1,0.8,0.1,0.2,0
560299653005364,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653005365,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005161,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005176,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005051,21.8,4.9,0.1,0.1,0.1,21.9,4.6,0.1,20.7,4.1,0.5,1,0
560299653001073,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001064,3.2,0.5,0,0,0,3.2,0.5,0,3,0.5,0.1,0.2,0
560299653001066,3.2,0.5,0,0,0,3.2,0.5,0,3,0.5,0.1,0.2,0
560299653005293,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653002012,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002045,3.4,0.7,0.1,0,0,3.5,0.6,0,3.3,0.6,0.2,0.1,0
560299653002030,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002047,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001918,0.9,0.2,0,0,0,0.9,0.2,0,0.9,0.2,0,0.1,0
560299653001137,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001968,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001682,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005017,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005353,1.5,0.3,0,0,0,1.5,0.3,0,1.4,0.3,0,0.1,0
560299653005356,21.1,4.7,0.1,0.1,0.1,21.2,4.4,0.1,20.1,3.9,0.5,1,0
560299654002004,8.9,3.8,0.3,0.1,0.1,9,3.6,0,8.5,3.4,0.4,0.5,0
560299655001008,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655001131,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655001062,6.4,2.5,0.2,0.1,0.1,6.8,2.2,0.1,6.3,2.1,0.4,0.3,0
560299654004020,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001076,8.5,3.6,0.3,0.1,0.1,8.7,3.4,0,8.1,3.2,0.4,0.5,0
560299653005084,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002216,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004043,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654004044,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001980,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001610,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299655002092,5.5,2.6,0.1,0,0.1,5.9,2.2,0,5.7,2,0.2,0.1,0
560299655003080,0.7,0.3,0,0,0,0.8,0.3,0,0.7,0.3,0,0,0
560299655003086,0.9,0.4,0,0,0,1,0.4,0,1,0.3,0,0,0
560299653003028,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001756,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004070,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004916,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004229,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005253,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005287,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004749,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004435,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651002072,47.9,5.6,0.2,0.2,0,47.2,5.1,0,43.7,4.8,2.1,1.9,0
560299651001054,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001087,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001074,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001086,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004036,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004018,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004048,2.2,0.2,0,0,0,2.2,0.3,0,2.1,0.3,0.1,0.1,0
560299651001739,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004000,1.4,0.2,0,0,0,1.4,0.2,0,1.3,0.2,0,0.1,0
560299651002026,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001408,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001414,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001578,1.8,0.8,0,0,0,1.9,0.7,0,1.8,0.7,0.1,0.1,0
560299653001368,2.4,0.4,0,0,0,2.4,0.4,0,2.2,0.4,0.1,0.1,0
560299653001826,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002191,5.9,1.2,0.1,0.1,0,5.9,1.1,0,5.5,0.9,0.1,0.5,0
560299653002209,8.8,1.8,0.2,0.1,0.1,9.1,1.7,0.1,8.5,1.6,0.4,0.3,0
560299653001820,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001069,20,4.8,0.5,0.1,0.2,20.4,4.2,0.1,19.3,3.9,0.7,0.7,0.1
560299654004090,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001043,12.5,5.4,0.4,0.2,0.1,12.8,5,0.1,12,4.8,0.6,0.7,0
560299655003012,7,3,0.2,0.1,0.1,7.2,2.8,0,6.7,2.7,0.3,0.4,0
560299654001027,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001044,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655003064,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655003058,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002026,4.8,1,0.1,0,0,4.9,0.9,0,4.6,0.9,0.2,0.2,0
560299653002028,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653002062,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001480,0,0,0,0,0,0,0,0,0,0,0,0,0
560299655003091,6.9,3.2,0.2,0.1,0.1,7.4,2.7,0.1,7.2,2.5,0.3,0.2,0
560299653003079,4.1,1,0.1,0,0.1,4.3,0.9,0,4.1,0.8,0.1,0.2,0
560299653001783,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299653003077,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001766,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001122,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001179,0.9,0.2,0,0,0,0.9,0.2,0,0.9,0.2,0,0.1,0
560299651001399,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001402,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004039,1.5,0.2,0,0,0,1.5,0.2,0,1.4,0.2,0,0.1,0
560299651001708,1.4,0.2,0,0,0,1.4,0.2,0,1.3,0.2,0.1,0.1,0
560299651004124,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001756,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651003090,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651002190,0,0,0,0,0,0,0,0,0,0,0,0,0
560299652004123,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001509,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001762,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651004067,5.9,0.7,0.1,0,0,5.9,0.7,0,5.5,0.7,0.2,0.2,0
560299651004065,7.3,0.8,0.2,0,0,7.3,0.9,0,6.9,0.8,0.2,0.3,0.1
560299651004120,5.1,0.6,0.1,0,0,5.1,0.6,0,4.8,0.6,0.1,0.2,0
560299653001402,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005082,15.3,3.4,0.1,0.1,0.1,15.4,3.2,0,14.5,2.9,0.4,0.7,0
560299653002043,1.4,0.3,0,0,0,1.4,0.3,0,1.3,0.2,0.1,0,0
560299653001940,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001920,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001329,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001659,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001604,1.2,0.5,0,0,0,1.2,0.5,0,1.2,0.5,0,0,0
560299653001771,1.8,0.8,0,0,0,1.9,0.7,0,1.8,0.7,0.1,0.1,0
560299653001759,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001672,5.5,2.3,0.1,0.1,0,5.6,2.2,0.1,5.4,2,0.2,0.2,0
560299653001632,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005157,5.1,1.1,0,0,0,5.1,1.1,0,4.8,1,0.1,0.2,0
560299653005151,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003120,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003119,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653003114,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001841,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001909,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001117,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001902,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001433,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001338,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001349,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653001392,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654001068,6.7,1.6,0.2,0,0.1,6.8,1.4,0,6.4,1.3,0.2,0.2,0
560299654001041,3.3,1.4,0.1,0,0,3.4,1.3,0,3.2,1.3,0.2,0.2,0
560299655003017,3.3,1.4,0.1,0,0,3.4,1.3,0,3.2,1.3,0.2,0.2,0
560299655003021,1.8,0.8,0.1,0,0,1.9,0.7,0,1.8,0.7,0.1,0.1,0
560299655002015,4.1,1.9,0.1,0,0.1,4.4,1.6,0,4.3,1.5,0.2,0.1,0
560299655003041,1.5,0.6,0,0,0,1.5,0.6,0,1.4,0.6,0.1,0.1,0
560299654001050,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654003033,0,0,0,0,0,0,0,0,0,0,0,0,0
560299654002006,1.8,0.8,0.1,0,0,1.9,0.7,0,1.8,0.7,0.1,0.1,0
560299654004061,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004075,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004072,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004173,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004277,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004826,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004705,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653004450,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005341,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005343,0,0,0,0,0,0,0,0,0,0,0,0,0
560299653005275,6.3,1.4,0.1,0,0,6.1,1.5,0,5.7,1.5,0.2,0.2,0
560299653005240,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001092,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001121,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001101,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001156,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001212,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001429,1.4,0.2,0,0,0,1.4,0.2,0,1.3,0.2,0.1,0.1,0
560299651001545,7.6,1.2,0.1,0,0,7.7,1.1,0,6.9,1.1,0.3,0.4,0
560299651001422,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001686,14.6,2.2,0.2,0.1,0.1,14.7,2.1,0,13.2,2.2,0.6,0.8,0
560299651001718,0,0,0,0,0,0,0,0,0,0,0,0,0
560299651001678,1.4,0.2,0,0,0,1.4,0.2,0,1.3,0.2,0.1,0.1,0
560299651001413,0,0,0,0,0,0,0,0,0,0,0,0,0
