GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
49035112906,49,035,112906,7965,471,7367,471,14,18,85,4206,230,3682,230,7,11,46,923.41,1206.16,NA,82950,93010,00420,2,2
49035112907,49,035,112907,5134,383,4552,383,4,45,146,3071,231,2491,231,2,30,86,674.22,880.67,NA,82950,93010,00420,2,2
49035112908,49,035,112908,5813,427,5196,427,14,42,132,3746,241,3161,241,9,16,78,822.41,1074.24,NA,82950,93010,00420,2,2
49035112909,49,035,112909,5810,514,5126,514,23,34,112,3379,273,2740,273,9,19,65,741.84,969,NA,82950,93010,00420,2,2
49035112910,49,035,112910,4064,214,3742,214,15,18,72,2338,128,2023,128,6,8,45,513.3,670.47,NA,82950,93010,00420,2,2
49035112911,49,035,112911,3801,156,3588,156,4,6,47,2287,99,2047,99,2,6,34,502.1,655.84,NA,82950,93010,00420,2,2
49035113003,49,035,113003,4639,131,4453,131,3,10,39,2476,61,2324,61,1,5,24,543.59,710.04,NA,70850,93010,00420,2,2
49035113004,49,035,113004,7076,110,6894,110,3,12,53,3832,54,3691,54,1,6,26,841.3,1098.91,NA,70850,93010,00420,2,2
49035113005,49,035,113005,5177,180,4958,180,5,6,28,2791,83,2602,83,1,4,18,612.75,800.38,NA,64340,93010,00420,2,2
49035113006,49,035,113006,6295,137,6123,137,3,5,27,3392,65,3239,65,1,2,20,744.7,972.73,NA,64340,93010,00420,2,2
49035113304,49,035,113304,7322,558,6335,558,67,81,271,5173,313,4302,313,42,41,162,1135.71,1483.46,NA,83445,93010,00360,3,3
49035113305,49,035,113305,4603,432,3425,432,73,221,440,3299,248,2403,248,43,114,243,724.28,946.06,NA,83445,93010,00360,3,3
49035113306,49,035,113306,4568,365,3860,365,96,36,206,3701,256,2950,256,61,26,152,812.54,1061.34,NA,83445,93010,00360,2,3
