GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
37067000012,2616,14,1991,14,607,1,3,2137,10,1637,10,479,0,1,415.33,553.94,NA,75000,94068,01500,4,5
37067000013,4214,40,3880,40,229,7,58,4051,36,3701,36,214,7,57,787.33,1050.07,NA,75000,94068,01500,4,5
37067000014,3855,39,1245,39,2520,18,28,2920,22,1088,22,1752,13,23,567.51,756.9,NA,75000,94068,01500,4,5
37067000015,3491,50,1990,50,1433,11,7,2550,33,1594,33,878,8,4,495.6,660.99,NA,75000,94068,01500,4,5
37067000017,4417,13,375,13,4020,7,2,3120,8,298,8,2800,4,2,606.38,808.74,NA,75000,94068,01500,4,12
37067000018,4075,27,1275,27,2759,13,1,3075,20,1087,20,1937,10,1,597.64,797.08,NA,75000,94068,01500,4,12
37067000021,2247,12,2070,12,136,0,29,1825,7,1696,7,95,0,20,354.7,473.06,NA,75000,94068,01500,4,5
37067000022,1513,9,1491,9,11,1,1,1270,6,1247,6,9,1,1,246.83,329.2,NA,75000,94068,01500,4,5
37067000023,1071,7,1023,7,29,0,12,909,4,875,4,20,0,6,176.67,235.62,NA,75000,94068,01500,4,5
37067000024,1324,40,1198,40,56,0,27,1190,33,1053,33,49,0,22,231.28,308.46,NA,75000,94068,01500,4,5
37067000032,28,0,26,0,2,0,0,19,0,17,0,2,0,0,1.84,5.34,NA,35600,91696,01500,4,5
37067000035,4815,66,2930,66,1803,4,8,3616,42,2325,42,1197,3,7,702.78,937.31,NA,75000,90376,01500,4,12
37067000036,3469,31,3091,31,329,6,9,2755,17,2511,17,199,5,6,535.44,714.13,NA,75000,94068,01500,4,5
37067000037,5924,52,4873,52,902,14,81,4711,32,3926,32,646,13,62,915.6,1221.15,NA,75000,93036,01500,4,10
37067000301,1915,11,12,11,1892,0,0,1291,7,10,7,1267,0,0,250.91,334.64,NA,75000,94068,01500,4,12
37067000302,1801,12,7,12,1780,2,0,1398,10,7,10,1370,1,0,271.71,362.38,NA,75000,94068,01500,4,5
37067000501,1821,3,19,3,1786,7,4,1163,2,11,2,1142,3,3,226.03,301.46,NA,75000,94068,01500,4,12
37067000502,1314,6,6,6,1290,10,0,986,3,6,3,966,8,0,191.63,255.58,NA,75000,94068,01500,4,12
37067000801,2006,5,91,5,1905,3,2,1632,5,74,5,1544,2,2,317.19,423.04,NA,75000,94068,01500,4,12
37067000802,2690,37,666,37,1963,8,9,1835,31,586,31,1173,5,9,356.64,475.66,NA,75000,94068,01500,4,12
37067001601,3654,13,274,13,3363,4,0,2855,10,225,10,2606,4,0,554.88,740.05,NA,75000,94068,01500,4,12
37067001602,3607,11,49,11,3540,7,0,2518,6,38,6,2461,7,0,489.38,652.7,NA,75000,94068,01500,4,12
37067001901,1468,20,752,20,673,13,9,1128,11,630,11,465,5,6,219.23,292.39,NA,75000,94068,01500,4,5
37067001902,1844,7,1639,7,179,5,14,1502,3,1357,3,121,5,13,291.92,389.34,NA,75000,94068,01500,4,5
37067002001,2171,4,1355,4,791,8,12,1680,4,1115,4,545,6,6,326.51,435.48,NA,75000,94068,01500,4,5
37067002002,2849,8,2395,8,381,13,52,2305,5,1974,5,278,7,36,447.99,597.49,NA,75000,94068,01500,4,5
37067002501,2645,6,2623,6,1,2,13,2078,6,2054,6,1,2,9,403.87,538.64,NA,75000,94068,01500,4,5
37067002502,2860,11,2833,11,11,0,5,2295,8,2266,8,9,0,4,446.04,594.89,NA,75000,94068,01500,4,5
37067002601,2556,18,2504,18,22,0,12,2107,16,2050,16,17,0,8,409.5,546.16,NA,75000,94068,01500,4,5
37067002603,5547,82,4962,82,429,8,64,4468,58,4003,58,298,6,45,868.37,1158.16,NA,75000,94068,01500,4,5
37067002604,3238,41,2729,41,455,4,9,2487,25,2124,25,305,3,5,483.36,644.66,NA,75000,92396,01500,4,5
37067002701,4300,57,2511,57,1691,13,28,3332,37,2074,37,1151,11,22,647.59,863.7,NA,75000,94068,01500,4,5
37067002702,4283,34,2055,34,2163,13,13,3455,28,1841,28,1535,12,11,671.49,895.58,NA,75000,94068,01500,4,5
37067002703,4237,46,2895,46,1221,10,53,3650,33,2628,33,902,8,46,709.39,946.13,NA,75000,94068,01500,4,5
37067002801,3529,10,3253,10,251,4,11,2640,6,2438,6,183,2,5,481,1074,NA,35760,92388,01500,4,10
37067002804,3047,20,2586,20,428,5,8,2271,14,1946,14,287,3,7,441.38,588.67,NA,75000,92396,01500,4,10
37067002805,4282,19,3791,19,450,11,11,3305,13,2964,13,298,9,8,642.34,856.7,NA,58360,90236,01500,4,10
37067002806,2454,14,2023,14,398,7,12,2068,10,1723,10,310,5,10,401.92,536.05,NA,64540,90236,01500,4,5
37067002807,4640,13,4060,13,550,5,12,3557,12,3156,12,364,5,8,691.32,922.02,NA,58360,90236,01500,4,5
37067002901,3729,18,3279,18,403,9,20,2871,10,2554,10,277,7,13,257.21,554.53,NA,64540,90236,01500,4,5
37067002902,6000,36,5246,36,686,17,14,4574,24,4004,24,500,12,10,409.79,883.47,NA,75000,92808,01500,4,5
37067003001,4861,42,4536,42,244,5,32,3591,25,3339,25,179,3,20,347.32,1009.03,NA,75000,91696,01500,4,5
37067003002,3674,6,1734,6,1923,0,11,2857,4,1466,4,1376,0,7,555.27,740.57,NA,70660,92060,01500,4,5
37067003101,4611,47,4023,47,518,17,5,3469,28,3004,28,392,12,5,227.74,495.99,NA,70660,90216,01500,4,5
37067003103,3238,15,3041,15,166,7,9,2441,11,2284,11,124,7,4,160.26,349.01,NA,NA,90216,01500,4,5
37067003104,7146,51,6841,51,206,18,26,5314,34,5090,34,126,11,19,513.97,1493.18,NA,35600,91696,01500,4,5
37067003201,3141,24,2965,24,128,7,17,2422,15,2279,15,91,7,15,234.25,680.56,NA,35600,91696,01500,4,5
37067003202,2791,83,2573,83,118,6,11,2185,48,1997,48,81,3,8,211.33,613.96,NA,35600,91696,01500,4,5
37067003303,4992,55,3389,55,1526,4,13,3796,33,2720,33,997,3,10,737.77,983.97,NA,75000,94068,01500,4,12
37067003305,5143,23,4836,23,253,8,23,3889,14,3663,14,176,7,15,376.14,1092.77,NA,35600,90012,01500,4,5
37067003306,3513,20,3421,20,62,4,6,2804,12,2715,12,56,4,5,271.2,787.89,NA,31400,90012,01500,4,12
37067003307,2291,9,2136,9,120,3,23,1820,7,1694,7,98,1,13,176.03,511.4,NA,35600,91696,01500,4,5
37067003308,3497,10,3266,10,216,1,4,2622,7,2460,7,145,1,2,253.6,736.75,NA,60280,90012,01500,4,5
37067003401,4636,31,2620,31,1929,18,35,3559,23,2172,23,1305,13,23,691.71,922.54,NA,75000,90376,01500,4,12
37067003402,2237,7,2062,7,136,20,12,1730,7,1598,7,94,15,9,167.32,486.11,NA,NA,90376,01500,4,12
37067003802,5918,59,4770,59,1011,15,61,4568,43,3782,43,645,11,44,887.81,1184.08,NA,75000,94068,01500,4,5
37067003803,3698,35,3491,35,128,6,38,3029,26,2859,26,87,6,25,588.7,785.16,NA,75000,94068,01500,4,10
37067003804,2460,16,2314,16,100,4,26,2094,11,1965,11,86,3,18,406.98,542.79,NA,75000,93036,01500,4,5
37067003903,3883,54,3082,54,673,12,57,3201,39,2598,39,476,10,39,622.13,829.74,NA,75000,94068,01500,4,5
37067003904,3605,41,3370,41,160,11,21,2955,30,2747,30,124,9,15,574.32,765.97,NA,75000,94068,01500,4,10
37067003905,3044,51,2651,51,311,1,30,2567,36,2231,36,234,1,29,498.91,665.4,NA,75000,94068,01500,4,5
37067003906,3680,33,3518,33,46,7,75,2870,21,2737,21,40,3,48,557.8,743.94,NA,75000,94068,01500,4,10
37067003907,5282,42,5083,42,100,3,54,4068,32,3890,32,79,3,32,790.63,1054.48,NA,75000,94068,01500,4,10
37067004004,3221,22,3085,22,96,5,13,2563,14,2450,14,68,5,12,498.13,664.36,NA,12960,90684,01500,4,10
37067004005,3273,30,3121,30,76,0,46,2428,19,2305,19,55,0,30,471.89,629.37,NA,12960,90684,01500,4,10
37067004006,4773,22,4517,22,181,9,44,3613,17,3418,17,125,4,32,702.2,936.54,NA,12960,91792,01500,4,10
37067004007,4335,23,4148,23,141,2,21,3189,17,3042,17,98,2,13,619.79,826.63,NA,12960,91792,01500,4,10
37067004008,4715,42,4493,42,157,6,15,3545,33,3348,33,116,5,10,688.98,918.91,NA,38040,91792,01500,4,10
37067004098,2752,15,2660,15,66,3,8,2032,10,1954,10,49,3,6,263.54,661.67,NA,38040,93864,01500,4,10
37067004101,4995,41,4629,41,273,14,36,3800,26,3538,26,181,6,23,492.83,1237.37,NA,NA,93864,01500,4,10
37067004102,2725,23,2495,23,201,0,6,2079,11,1909,11,143,0,5,269.63,676.97,NA,NA,93864,01500,4,10
37067004298,4,0,4,0,0,0,0,2,0,2,0,0,0,0,0.39,0.52,NA,NA,90684,01500,4,10
37069000601,3609,35,1766,35,1802,2,4,2702,28,1373,28,1268,2,3,527.56,510.73,NA,NA,93480,01530,2,2
37069000602,3071,34,2164,34,846,17,6,2403,24,1746,24,593,12,4,469.18,454.22,NA,11560,93576,01530,2,2
37069000603,7946,51,4420,51,3452,8,14,6301,39,3658,39,2549,5,11,1230.26,1191.02,NA,39360,93676,01530,2,2
37069000604,6326,37,3049,37,3215,12,13,4730,26,2427,26,2237,5,9,923.52,894.07,NA,24720,93432,01560,2,2
37069000606,3914,44,3216,44,631,20,3,2917,25,2429,25,422,14,2,569.54,551.37,NA,NA,93332,01530,2,2
37069000607,2008,16,1121,16,870,1,0,1484,12,875,12,584,1,0,289.75,280.51,NA,NA,93632,01530,2,2
37069000608,5045,28,3757,28,1247,9,4,3864,18,2910,18,909,6,3,754.44,730.38,NA,8860,93272,01530,2,2
37069060598,4495,45,3704,45,728,5,10,3379,33,2794,33,505,5,9,659.74,638.7,NA,76200,93408,01530,2,2
37071000301,4222,15,3715,15,469,14,9,3195,11,2827,11,326,14,6,375.38,831.49,NA,44960,92692,01620,7,9
37071000303,4756,11,4573,11,157,14,1,3488,7,3366,7,98,9,1,409.8,907.75,NA,31440,90872,01620,7,9
37071000304,6296,31,5978,31,267,13,6,4729,28,4442,28,218,10,3,555.61,1230.72,NA,31440,90872,01620,7,9
37071000306,4776,16,4615,16,94,7,44,3673,6,3553,6,74,7,27,583.1,1002.18,NA,12340,90644,01620,7,9
37071000308,5417,27,5186,27,188,14,2,3998,14,3827,14,131,10,2,469.72,1040.47,NA,5220,90844,01620,7,9
37071000309,4791,22,3861,22,887,11,10,3602,14,2976,14,581,8,9,423.2,937.42,NA,16180,90872,01620,7,9
37071000311,4456,24,3636,24,766,11,19,3394,17,2794,17,545,8,13,398.76,883.28,NA,44960,92692,01620,7,9
37071000312,4924,48,4740,48,110,6,19,3939,45,3740,45,88,4,17,462.79,1025.12,NA,44960,93048,01620,7,9
37071000314,5144,31,4623,31,464,7,15,3858,20,3594,20,210,6,8,453.28,1004.04,NA,25580,91216,01620,7,9
37071000315,3713,10,3191,10,493,12,7,2729,10,2399,10,301,6,3,320.63,710.22,NA,25580,91216,01620,7,9
37071000316,3596,15,2611,15,963,4,3,2626,7,1989,7,617,4,2,308.53,683.41,NA,5220,90844,01620,7,9
37071000318,4211,21,1808,21,2360,3,17,2950,11,1427,11,1490,2,9,346.6,767.73,NA,25580,91216,01620,7,12
37071000319,2993,7,474,7,2507,1,1,2023,6,410,6,1600,0,1,237.68,526.48,NA,25580,91216,01620,7,12
37071000320,3283,7,1330,7,1932,5,5,2451,7,1027,7,1402,4,4,287.97,637.87,NA,25580,91216,01620,7,9
37071000321,2925,22,2412,22,439,5,41,2422,15,2040,15,319,4,29,284.56,630.32,NA,25580,91216,01620,7,12
37071000322,3181,15,3103,15,46,9,6,2460,10,2390,10,38,7,5,289.02,640.21,NA,15260,93048,01620,7,9
37071000324,6017,44,5566,44,363,18,26,4545,32,4191,32,258,13,19,533.99,1182.83,NA,4840,93048,01620,7,9
37071000326,3977,19,3753,19,155,0,48,3073,11,2916,11,101,0,34,361.05,799.74,NA,25580,91216,01620,7,9
37071000328,4910,19,4330,19,520,14,27,3805,17,3402,17,341,13,15,447.05,990.25,NA,25580,91216,01620,7,9
37071000329,3743,21,2911,21,792,11,8,2884,12,2334,12,513,10,3,338.84,750.56,NA,25580,91216,01620,7,9
37071000330,766,8,597,8,147,8,6,638,7,506,7,108,6,4,74.96,166.04,NA,25580,91216,01620,7,9
37071000331,2231,15,1941,15,254,8,10,1731,6,1556,6,150,6,7,203.37,450.49,NA,25580,91216,01620,7,9
37071000334,2873,6,2499,6,351,5,12,2142,4,1878,4,244,4,8,251.66,557.45,NA,63180,91216,01620,7,9
37071030201,3661,13,3489,13,136,15,5,2690,8,2570,8,89,12,3,316.05,700.07,NA,64500,92692,01620,7,9
37071030202,7031,38,6291,38,677,12,13,5081,24,4583,24,428,11,11,596.97,1322.32,NA,64500,90872,01620,7,9
37071030598,4619,28,4284,28,284,8,13,3436,15,3203,15,189,7,7,545.47,937.52,NA,12340,90644,01620,7,9
37071030798,2892,14,2474,14,381,7,16,2327,8,2015,8,283,5,8,369.42,634.93,NA,12340,90644,01620,7,9
37071031001,2643,19,2579,19,33,3,9,2018,11,1967,11,21,2,6,237.09,525.18,NA,63780,93048,01620,7,9
37071031002,4960,16,4836,16,36,9,63,3683,7,3597,7,28,5,39,432.72,958.5,NA,4840,92692,01620,7,9
37071031301,2073,13,1927,13,112,13,8,1589,10,1476,10,82,5,6,186.69,413.54,NA,55260,91216,01620,7,9
37071031302,3651,17,3245,17,317,22,50,2837,10,2550,10,226,11,30,333.32,738.33,NA,39480,93048,01620,7,9
37071031701,2801,10,2589,10,194,4,4,2090,7,1926,7,147,1,2,245.55,543.92,NA,NA,90844,01620,7,9
37071031702,5694,27,5166,27,478,7,16,4133,22,3746,22,327,4,12,485.59,1075.61,NA,NA,90844,01620,7,9
37071032301,2714,14,2215,14,449,2,34,2071,12,1663,12,357,0,27,243.32,538.97,NA,4840,93048,01620,7,9
37071032302,2982,9,2795,9,48,22,107,2271,7,2144,7,26,19,68,266.82,591.02,NA,4840,93048,01620,7,9
37071032501,7421,38,6043,38,1264,13,57,5507,30,4514,30,882,9,42,647.02,1433.19,NA,25580,91216,01620,7,9
37071032502,2094,7,2058,7,15,2,12,1590,4,1560,4,11,2,9,186.81,413.8,NA,NA,93048,01620,7,9
37071032701,6061,53,5452,53,514,9,32,4884,36,4407,36,377,7,21,573.82,1271.05,NA,25580,91216,01620,7,9
37071032702,1429,7,1308,7,77,1,36,1083,7,993,7,55,1,20,127.24,281.85,NA,25580,91216,01620,7,9
37071033201,6549,39,4364,39,2097,11,23,4715,27,3410,27,1228,8,15,553.96,1227.07,NA,25580,91216,01620,7,9
37071033202,1321,6,1290,6,21,1,3,1016,4,985,4,19,1,3,119.37,264.41,NA,63180,91216,01620,7,9
37071033301,4580,15,4406,15,133,4,22,3282,11,3156,11,88,1,15,385.6,854.14,NA,25580,91216,01620,7,9
37071033302,6605,27,5929,27,603,15,31,4746,20,4258,20,416,10,22,557.61,1235.14,NA,63180,93048,01620,7,9
37071033598,111,0,102,0,9,0,0,82,0,77,0,5,0,0,13.02,22.37,NA,NA,90644,01620,7,9
37073009701,3912,5,2343,5,1557,4,3,2930,2,1809,2,1110,4,3,946.01,531.65,42274,NA,91560,01680,3,1
37073009702,2800,10,1160,10,1625,3,2,2071,6,879,6,1176,3,1,668.66,375.79,42274,25680,91220,01680,3,1
37073009703,2593,6,1584,6,994,1,8,1943,4,1238,4,693,1,3,627.33,352.56,42274,NA,92660,01680,3,1
37075009801,1407,7,1382,7,0,18,0,1101,5,1083,5,0,8,0,279.64,401.11,19390,NA,93108,01770,5,11
37075009802,2351,3,2309,3,0,37,2,1864,3,1834,3,0,23,1,473.43,679.08,19390,59300,90636,01770,5,11
37075009803,3438,19,3016,19,1,398,4,2555,13,2277,13,1,247,4,648.93,930.82,19390,57020,90636,01770,5,11
37077009701,6895,68,3698,68,3113,4,7,5231,56,2814,56,2300,4,1,386,227,NA,65320,92844,01800,10,5
37077009702,3449,24,1937,24,1475,6,7,2613,17,1458,17,1115,4,2,632.6,461.42,NA,49800,92424,01800,10,2
37077009703,3576,46,2176,46,1344,4,5,2740,33,1736,33,930,4,4,663.34,483.85,NA,49800,91108,01800,10,2
37077009704,4048,4,1493,4,2537,3,11,3021,2,1194,2,1813,3,7,731.37,533.47,NA,49800,91108,01800,10,2
37077009705,2994,12,1229,12,1752,1,0,2159,10,911,10,1227,1,0,522.69,381.25,NA,49800,91108,01800,10,2
37077009706,8519,74,6390,74,1987,29,37,6451,47,4831,47,1483,21,22,599,664,NA,15320,90936,01800,10,2
37077009707,8864,128,5990,128,2664,46,32,7165,115,4821,115,2048,39,27,401,449,NA,9360,90936,01800,10,2
37079009501,6701,75,3673,75,2945,6,2,5090,50,2893,50,2090,5,2,1343.11,1060.23,NA,70860,93076,01830,3,1
37079009502,3189,54,1969,54,1163,2,1,2376,30,1555,30,758,2,1,626.96,494.91,NA,NA,91648,01830,3,1
37079009503,5494,40,3048,40,2397,8,0,4032,28,2365,28,1608,3,0,1063.93,839.85,NA,62760,91532,01830,3,1
37081000101,1527,4,545,4,967,8,0,1111,4,451,4,645,7,0,212.44,260.07,NA,28000,91228,01860,9,12
37081000102,3932,44,2769,44,1039,15,64,3329,31,2403,31,810,13,41,636.55,779.27,NA,28000,91228,01860,9,12
37081000103,1782,16,1390,16,317,3,55,1429,12,1164,12,207,3,31,273.24,334.51,NA,28000,91228,01860,9,12
37081000105,2180,12,2136,12,26,1,5,1850,11,1801,11,21,1,5,353.74,433.06,NA,28000,92124,01860,9,6
37081000109,2311,28,1238,28,988,16,37,1953,22,1077,22,784,13,35,373.44,457.17,NA,28000,91228,01860,9,12
37081000110,4542,20,37,20,4455,11,17,4176,15,35,15,4089,11,11,798.5,977.54,NA,28000,91228,01860,9,12
37081000112,4895,8,111,8,4722,16,34,3823,7,92,7,3682,12,23,731.01,894.91,NA,28000,91228,01860,9,12
37081000113,3264,16,156,16,3075,10,7,2656,11,139,11,2482,9,4,507.86,621.73,NA,28000,91228,01860,9,12
37081000114,5113,26,323,26,4707,28,28,3224,12,255,12,2917,14,14,616.47,754.69,NA,28000,92124,01860,9,12
37081000115,3027,53,1899,53,875,66,127,2364,41,1562,41,603,46,71,452.03,553.38,NA,28000,92124,01860,9,12
37081000137,4507,35,4270,35,179,6,17,3650,24,3449,24,136,5,12,697.93,854.41,NA,31400,91484,02220,9,6
37081000138,3931,15,467,15,3414,21,14,2948,10,400,10,2504,14,10,563.69,690.08,NA,31400,91484,02220,9,12
37081000139,5128,29,413,29,4669,11,3,3527,18,384,18,3093,11,3,674.41,825.62,NA,31400,91484,02220,9,12
37081000140,2701,54,2192,54,353,42,59,2168,44,1787,44,225,31,37,414.55,507.5,NA,31400,91484,02220,9,12
37081000142,3703,19,1573,19,2046,38,24,2638,13,1294,13,1276,28,14,504.42,617.52,NA,31400,91484,02220,9,6
37081000143,3374,39,1749,39,1488,43,55,2560,29,1410,29,1009,36,47,489.5,599.26,NA,31400,91484,02220,9,6
37081000146,542,1,336,1,190,8,7,488,1,312,1,163,7,4,93.31,114.23,NA,31400,91484,02220,9,6
37081000151,3019,53,2186,53,771,4,2,2298,32,1676,32,552,4,2,201,440,NA,NA,91952,01920,9,6
37081000152,4322,17,3601,17,687,11,6,3351,11,2848,11,466,10,5,351.86,506.84,NA,25980,92716,01920,9,12
37081000153,3851,11,3082,11,751,7,0,2979,6,2381,6,580,6,0,569.62,697.34,NA,40460,91656,01920,9,6
37081000154,6979,38,5586,38,1291,46,18,5325,26,4259,26,960,39,15,469,676,NA,28000,92104,01920,9,6
37081000155,2585,19,2093,19,451,10,9,2026,14,1634,14,350,8,6,315.3,584.45,NA,28000,92104,01920,9,6
37081000156,4228,37,3590,37,578,18,5,3153,29,2646,29,434,13,2,490.7,909.55,NA,NA,92104,01920,9,6
37081000158,3359,21,3114,21,196,17,11,2494,14,2302,14,150,8,6,281.77,661.92,NA,65580,90396,01920,9,6
37081000159,4074,49,3710,49,301,6,8,3089,32,2790,32,227,3,5,348.99,819.84,NA,65040,92360,01920,9,5
37081000163,5670,24,5236,24,342,8,59,4230,19,3890,19,256,6,40,808.83,990.18,NA,31400,91484,02220,9,6
37081000166,2598,8,2553,8,15,7,13,2071,5,2037,5,9,7,8,396,484.79,NA,31400,91640,01920,9,6
37081000167,6390,13,5967,13,352,41,14,5014,11,4673,11,279,29,11,680,1906,NA,28000,93176,01920,9,6
37081000168,5004,16,4264,16,670,35,19,3912,14,3359,14,486,25,14,300.71,834.21,NA,52760,91096,01920,9,6
37081000169,3865,23,3641,23,180,15,5,2947,15,2775,15,129,9,4,226.53,628.43,NA,52760,91096,01920,9,6
37081000170,3659,21,3558,21,60,8,12,2829,16,2733,16,47,6,11,213,516,NA,NA,91304,01920,9,6
37081000171,5931,19,5696,19,166,26,24,4602,18,4430,18,101,20,15,353.75,981.35,NA,24198,91096,01920,9,6
37081000172,4213,18,3771,18,375,27,22,3287,13,2929,13,298,19,15,345.14,497.16,NA,NA,91656,01920,9,6
37081010401,1507,7,1478,7,19,0,3,1288,7,1257,7,14,0,3,246.28,301.5,NA,28000,92124,01860,9,6
37081010403,1738,28,1541,28,154,5,10,1368,23,1204,23,106,5,7,261.58,320.23,NA,28000,92124,01860,9,6
37081010404,2503,2,2486,2,14,0,1,1886,2,1873,2,8,0,1,360.63,441.48,NA,28000,92124,01860,9,6
37081010601,2550,8,2365,8,124,7,46,2181,6,2037,6,97,3,32,417.03,510.54,NA,28000,92124,01860,9,6
37081010602,3123,45,2657,45,246,13,161,2700,37,2302,37,208,11,105,516.27,632.03,NA,28000,92124,01860,9,6
37081010701,1862,17,1721,17,82,6,36,1606,15,1472,15,65,6,33,307.09,375.94,NA,28000,92124,01860,9,6
37081010702,5209,63,4232,63,826,25,61,5175,63,4154,63,811,25,59,989.52,1211.39,NA,28000,92124,01860,9,6
37081010801,797,16,437,16,331,8,5,791,16,430,16,318,7,4,151.25,185.16,NA,28000,92124,01860,9,6
37081010802,964,12,897,12,53,0,2,850,12,775,12,49,0,2,162.53,198.97,NA,28000,92124,01860,9,6
37081011101,4439,7,196,7,4202,26,6,3037,4,169,4,2836,18,6,580.71,710.92,NA,28000,91228,01860,9,12
37081011102,3067,8,10,8,3048,1,0,2396,3,8,3,2381,1,0,458.15,560.87,NA,28000,91228,01860,9,12
37081011601,2606,24,2125,24,360,18,77,1998,12,1694,12,222,15,43,382.04,467.7,NA,28000,92124,01860,9,6
37081011602,2931,34,2022,34,713,48,113,2247,21,1603,21,503,30,69,429.65,525.99,NA,28000,92124,01860,9,12
37081011904,2074,21,1460,21,566,13,14,1726,14,1185,14,491,9,13,330.03,404.03,NA,28000,91228,01920,9,12
37081011905,3099,34,1999,34,1024,25,15,2277,25,1529,25,674,16,8,435.39,533.01,NA,28000,91228,01920,9,12
37081012503,4278,51,3775,51,374,4,71,3324,31,2920,31,289,4,49,635.59,778.1,NA,28000,92124,01860,9,6
37081012504,2589,52,1896,52,574,9,55,2163,41,1561,41,471,8,41,413.59,506.33,NA,28000,92124,01860,9,6
37081012505,4341,30,4196,30,71,6,38,3491,19,3374,19,53,3,23,667.52,817.19,NA,28000,92124,01860,9,6
37081012506,7170,46,6767,46,245,0,111,5391,32,5083,32,170,0,74,1030.83,1261.95,NA,28000,92124,01860,9,6
37081012508,3781,28,3660,28,55,1,37,3045,18,2943,18,39,1,26,582.24,712.79,NA,28000,92124,01860,9,6
37081012509,2357,19,2267,19,46,1,24,1970,14,1885,14,39,1,17,376.69,461.15,NA,28000,92124,01860,9,6
37081012601,5266,43,4083,43,990,33,115,4516,29,3555,29,791,27,85,863.52,1057.13,NA,28000,92124,01860,9,6
37081012604,4844,27,2766,27,1862,52,132,3828,20,2338,20,1319,38,93,731.96,896.08,NA,28000,92124,01860,9,12
37081012607,2243,31,1969,31,207,4,32,1531,18,1339,18,135,2,19,292.75,358.38,NA,28000,92124,01920,9,12
37081012608,1946,26,1019,26,838,18,45,1504,17,830,17,593,11,36,287.58,352.06,NA,28000,92124,01920,9,12
37081012609,6199,77,4787,77,1132,53,147,5059,60,3969,60,820,42,108,967.34,1184.24,NA,28000,92124,01920,9,12
37081012610,2440,20,1968,20,380,18,54,1922,15,1581,15,261,12,38,367.51,449.91,NA,28000,92124,01860,9,12
37081012611,2534,33,1480,33,973,26,18,1886,22,1137,22,679,18,8,360.63,441.48,NA,28000,92124,01860,9,12
37081012612,5136,61,3106,61,1865,34,62,3869,43,2443,43,1272,25,43,739.8,905.68,NA,28000,92124,01860,9,12
37081012617,3098,46,1896,46,1084,12,58,2246,34,1471,34,654,7,46,429.46,525.76,NA,28000,92124,01860,9,12
37081012703,4506,94,3329,94,963,20,99,3374,62,2544,62,637,15,54,645.15,789.8,NA,28000,92124,01920,9,6
37081012704,2837,68,2171,68,539,16,43,2323,46,1808,46,383,14,26,444.19,543.78,NA,28000,91228,01860,9,12
37081012705,4118,12,64,12,4023,12,4,2850,7,54,7,2771,9,2,544.96,667.14,NA,28000,91228,01860,9,12
37081012706,2900,35,654,35,2189,13,1,2139,25,553,25,1523,12,1,409,500.71,NA,28000,91228,01860,9,12
37081012707,2333,21,791,21,1503,6,10,1720,11,652,11,1037,1,8,328.89,402.63,NA,28000,91228,01860,9,12
37081012803,4214,24,2486,24,1664,30,9,3266,19,1959,19,1239,24,6,624.5,764.52,NA,28000,91656,01860,9,12
37081012804,3264,10,970,10,2244,21,16,2502,7,811,7,1647,16,14,478.41,585.68,NA,28000,92124,01860,9,12
37081012805,1732,6,235,6,1488,0,3,1261,2,195,2,1059,0,3,241.12,295.18,NA,28000,91228,01860,9,12
37081013601,2356,19,1619,19,677,2,38,2009,17,1460,17,484,2,29,384.15,470.28,NA,31400,91484,02220,9,12
37081013602,4481,42,3571,42,798,27,43,3577,36,2963,36,501,18,23,683.97,837.32,NA,31400,91484,02220,9,6
37081014402,6621,43,6240,43,261,17,59,5430,32,5120,32,195,12,39,1038.28,1271.08,NA,31400,91484,02220,9,6
37081014405,6094,47,4697,47,1302,11,36,4828,34,3885,34,849,7,19,923.17,1130.16,NA,31400,91484,02220,9,12
37081014406,2930,13,835,13,2067,6,8,2116,9,661,9,1428,6,3,404.61,495.32,NA,31400,91484,01920,9,12
37081014407,4468,51,4211,51,146,6,54,3598,34,3393,34,100,6,31,687.98,842.24,NA,31400,91484,02220,9,6
37081014408,1444,7,905,7,507,12,13,1046,7,727,7,286,8,11,200.01,244.85,NA,31400,91484,02220,9,12
37081014501,1480,12,1381,12,38,32,17,1142,7,1072,7,25,19,12,218.36,267.33,NA,31400,91484,02220,9,6
37081014502,3758,43,2943,43,714,31,27,2717,31,2283,31,334,20,18,519.52,636.01,NA,31400,91484,01920,9,6
37081014503,3901,20,2212,20,1590,36,43,2787,13,1694,13,1017,24,26,532.91,652.4,NA,31400,91484,01920,9,6
37081015701,5381,62,4798,62,424,14,83,4485,47,3983,47,332,11,65,857.59,1049.87,NA,28000,92124,01860,9,6
37081015702,5565,93,4491,93,884,13,82,4224,69,3380,69,643,12,51,807.68,988.78,NA,28000,90600,01920,9,6
37081015703,3836,40,3117,40,580,10,87,2966,24,2445,24,406,9,58,567.14,694.3,NA,28000,92124,01860,9,6
37081016001,10456,95,9314,95,908,23,112,8122,70,7248,70,648,16,70,1553.03,1901.24,NA,28000,92124,01920,9,6
37081016002,3731,23,3489,23,189,7,22,2985,16,2774,16,155,4,20,337.24,792.24,NA,28000,92124,01920,9,6
37081016101,3642,52,3418,52,77,16,78,3074,43,2838,43,63,16,71,587.79,719.58,NA,28000,92124,01920,9,6
