GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
25013800202,1400,69,1243,69,73,6,9,1141,42,992,42,52,4,9,146.9,108.26,NA,67000,67000,NA,NA,11130,4,3
25013801101,1762,396,991,396,336,1,35,1824,282,962,282,267,1,30,234.84,173.06,NA,67000,67000,NA,NA,11130,4,3
25013801102,1464,307,960,307,180,3,12,1345,159,890,159,123,2,12,173.17,127.61,NA,67000,67000,NA,NA,11130,4,3
25013801401,5098,920,687,920,3429,9,20,3846,474,607,474,2266,7,18,495.16,364.91,NA,67000,67000,NA,NA,11130,4,3
25013801402,2276,128,1330,128,776,3,26,1859,81,1135,81,538,2,22,239.34,176.38,NA,67000,67000,NA,NA,11130,4,3
25013801501,4525,420,2951,420,1070,31,45,3467,204,2304,204,702,18,35,446.37,328.95,NA,67000,67000,NA,NA,11130,4,3
25013801502,3120,330,1788,330,987,8,2,2355,166,1410,166,606,5,2,303.2,223.44,NA,67000,67000,NA,NA,11130,4,3
25013801503,3304,166,2692,166,404,11,25,2705,107,2206,107,258,9,18,348.26,256.65,NA,67000,67000,NA,NA,11130,4,3
25013801601,5231,251,3928,251,967,4,63,4416,155,3348,155,704,3,51,568.55,418.99,NA,67000,67000,NA,NA,11130,4,3
25013801602,4881,184,4120,184,502,5,64,3714,114,3111,114,328,4,43,478.17,352.38,NA,67000,67000,NA,NA,11130,4,3
25013801603,4221,161,3355,161,659,10,32,3309,113,2585,113,466,7,25,426.03,313.96,NA,67000,67000,NA,NA,11130,4,3
25013801604,4372,95,3948,95,288,5,30,3189,46,2875,46,196,2,24,410.58,302.57,NA,67000,67000,NA,NA,11130,4,3
25013801605,4800,119,4112,119,492,7,60,3524,69,3049,69,288,6,43,453.71,334.35,NA,67000,67000,NA,NA,11130,4,3
25013802601,6321,249,5797,249,180,4,86,4879,148,4421,148,97,3,62,628.16,462.92,NA,67000,67000,NA,NA,11130,4,3
25013802602,2544,53,2437,53,35,1,18,2008,31,1909,31,24,0,13,258.53,190.52,NA,67000,67000,NA,NA,11130,4,3
25013810402,8198,254,7880,254,10,7,42,6716,209,6258,209,9,4,27,1712.29,1208.49,NA,NA,37175,12960,NA,07050,4,3
25013810411,4844,47,4747,47,14,5,28,3661,29,3568,29,13,5,17,933.4,658.77,NA,NA,37175,12960,NA,07050,4,3
25013810412,5778,79,5641,79,13,4,41,4500,55,4354,55,9,2,25,1147.31,809.74,NA,NA,37175,NA,NA,07050,4,3
25013810601,4045,143,3754,143,75,3,69,3312,84,3042,84,50,3,49,931.17,586.94,NA,13660,13660,NA,NA,03660,4,3
25013810602,2784,13,2745,13,6,1,18,2103,11,2063,11,5,1,12,591.26,372.69,NA,13660,13660,NA,NA,03660,4,3
25013810901,1944,118,1784,118,27,6,7,1617,81,1433,81,16,3,3,454.62,286.56,NA,13660,13660,NA,NA,03660,4,3
25013810902,4453,332,4032,332,54,2,30,3711,163,3322,163,33,2,28,1043.35,657.65,NA,13660,13660,NA,NA,03660,4,3
25013811101,4064,166,3830,166,50,5,9,3135,79,2938,79,30,4,5,881.41,555.58,NA,13660,13660,NA,NA,03660,4,3
25013811102,5668,419,5150,419,51,14,27,4410,232,3880,232,30,12,24,1239.87,781.53,NA,13660,13660,NA,NA,03660,4,3
25013811301,5545,102,5361,102,59,5,17,4568,60,4385,60,48,2,13,1284.29,809.53,NA,13660,13660,NA,NA,03660,4,3
25013811302,6175,217,5430,217,447,9,63,4752,133,4126,133,302,9,49,1336.02,842.14,NA,13660,13660,NA,NA,03660,4,3
25013812101,5302,84,5160,84,38,0,13,4288,53,4139,53,32,0,11,960.94,556.65,NA,30840,30840,NA,NA,06270,8,2
25013812102,8285,926,6967,926,274,25,80,7008,512,5730,512,183,17,54,1570.5,909.74,NA,30840,30840,NA,NA,06270,8,2
25013812401,6136,70,6025,70,3,1,37,4797,53,4666,53,3,1,21,1125.32,993.37,NA,77885,77850,NA,NA,12510,8,2
25013812402,7652,95,7453,95,29,26,47,6009,68,5810,68,21,14,28,1409.64,1244.36,NA,77885,77850,NA,NA,12510,8,2
25013812701,4181,283,3862,283,21,5,9,3343,179,2963,179,11,3,8,653.78,595.71,NA,76030,76030,NA,NA,12630,8,2
25013812702,5000,593,4298,593,42,8,51,4298,363,3507,363,26,4,35,840.55,765.89,NA,76030,76030,NA,NA,12630,8,2
25013812911,6434,71,6153,71,64,7,36,5271,48,5081,48,59,7,28,1030.84,939.28,NA,76030,76030,NA,NA,12630,8,2
25013812912,3241,37,3170,37,15,0,17,2642,28,2563,28,12,0,11,516.69,470.8,NA,76030,76030,NA,NA,12630,8,2
25013813201,9307,89,9097,89,70,5,43,6797,60,6595,60,50,5,27,1514.84,1546.77,NA,NA,800,NA,NA,01800,8,3
25013813202,9929,160,9603,160,104,14,46,7857,96,7560,96,67,8,30,1751.08,1787.99,NA,NA,800,NA,NA,01800,8,3
25013813203,8087,59,7908,59,63,13,43,6843,45,6664,45,52,10,27,1525.09,1557.24,NA,NA,800,NA,NA,01800,8,3
25013813301,7159,50,6914,50,53,9,127,5430,36,5228,36,38,7,85,1259.86,1470.3,NA,36335,36300,NA,NA,06990,4,3
25013813302,8308,57,7921,57,68,0,254,6388,47,6087,47,46,0,161,1482.14,1729.7,NA,36335,36300,NA,NA,06990,4,3
25013813401,5094,43,4990,43,37,2,21,3919,28,3823,28,20,2,18,1025.23,1127.98,NA,NA,19645,NA,NA,04500,4,3
25013813402,8273,18,8179,18,32,10,34,6379,14,6295,14,25,8,23,1668.77,1836.02,NA,NA,19645,NA,NA,04500,4,3
25013813601,6796,76,6499,76,116,2,96,5309,48,5069,48,85,2,57,1570.17,791.94,NA,79705,79740,12960,NA,NA,4,3
25013813602,5839,25,5704,25,38,1,69,4378,19,4273,19,28,1,38,1294.83,653.06,NA,79705,79740,12960,NA,NA,4,3
25015008201,9808,145,9549,145,26,33,51,7426,69,7220,69,11,17,40,1512,1349,NA,72845,72880,NA,NA,12030,8,3
25015008203,6814,456,5126,456,259,13,935,5957,326,4367,326,186,9,743,1425.76,597.62,NA,46295,1325,01890,01920,NA,8,2
25015008204,10079,385,8661,385,419,11,579,10340,372,8632,372,401,11,552,2474.8,1037.33,NA,1290,1325,01890,01920,NA,8,2
25015008205,6500,215,5596,215,229,19,424,5887,171,5031,171,166,17,331,1409.01,590.6,NA,1290,1325,01890,01920,05580,8,2
25015008206,1511,91,1189,91,88,3,138,1581,91,1174,91,87,2,136,378.4,158.61,NA,1290,1325,01890,01920,NA,8,2
25015008207,3907,176,3268,176,188,10,260,3143,118,2566,118,122,6,213,752.25,315.31,NA,NA,1325,01890,01920,NA,8,2
25015008209,5565,67,5444,67,13,11,30,4233,34,4122,34,9,10,24,1066,1013,NA,26500,26535,NA,NA,05400,8,2
25015008210,4220,22,4139,22,15,7,36,3457,13,3394,13,9,4,24,889.3,740.53,NA,NA,64145,NA,NA,10920,8,3
25015008211,6886,68,6696,68,33,5,79,5431,42,5269,42,23,4,51,1397.1,1163.39,NA,NA,64145,NA,NA,10920,8,3
25015008212,2132,73,1746,73,79,2,228,2128,69,1689,69,76,2,223,547.42,455.85,NA,NA,64145,NA,NA,10920,8,3
25015008213,3447,47,3303,47,44,1,49,2718,32,2589,32,30,1,34,699.19,582.23,NA,NA,64145,NA,NA,10920,8,3
25015008214,4231,24,4114,24,16,2,74,3468,21,3361,21,12,2,51,1270,916,NA,1290,27690,01890,01920,05580,8,3
25015008215,3184,27,3131,27,6,4,15,2552,21,2496,21,3,3,8,943,609,NA,29230,29265,NA,NA,05940,8,2
25015008217,3544,47,3429,47,21,8,36,2821,26,2728,26,14,5,22,841.13,464.53,NA,46330,46330,NA,NA,08850,8,3
25015008218,369,3,352,3,13,0,1,372,3,352,3,13,0,1,110.92,61.26,NA,46330,46330,NA,NA,08850,8,3
25015008219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46330,46330,NA,NA,08850,8,3
25015008220,2597,98,2023,98,123,4,346,2638,97,1977,97,120,4,343,786.57,434.4,NA,46330,46330,NA,NA,08850,8,3
25015008221,367,62,265,62,40,0,0,429,62,265,62,40,0,0,127.91,70.64,NA,46330,46330,NA,NA,08850,8,3
25015008222,5466,246,5106,246,47,11,52,4190,137,3849,137,28,8,31,1249.33,689.97,NA,46330,46330,NA,NA,08850,8,3
25015008223,5050,116,4874,116,23,7,30,4152,71,3969,71,16,7,18,1286.69,868.62,NA,NA,19330,NA,NA,04590,8,2
25015008225,4478,43,4397,43,17,8,13,3350,30,3261,30,13,7,9,865,959,NA,NA,62745,10950,05740,NA,8,2
25015008226,7707,64,7589,64,13,20,19,5671,25,5589,25,7,14,11,178,213,NA,NA,79915,00014,05740,05160,8,2
25015008227,2904,36,2855,36,2,5,6,2134,16,2090,16,2,5,5,232,226,NA,NA,82175,00003,07990,05160,8,2
25015820201,10579,95,10308,95,54,7,102,7919,66,7657,66,44,7,79,1596,1355,NA,4790,4825,NA,NA,02430,8,2
25015820202,1373,33,1308,33,14,1,11,1067,19,1011,19,10,1,7,394,224,NA,NA,52560,09390,01920,NA,8,2
25015820801,5399,310,4363,310,343,16,364,4322,183,3512,183,190,10,244,1034.44,433.59,NA,62675,1325,01890,01920,NA,8,2
25015820802,1018,36,896,36,29,12,45,1046,36,889,36,29,12,44,250.35,104.94,NA,62675,1325,01890,01920,NA,8,2
25015821601,3693,382,3021,382,69,5,206,2988,193,2436,193,41,4,121,890.93,492.03,NA,46330,46330,NA,NA,08850,8,3
25015821602,4048,97,3857,97,37,4,53,3331,64,3149,64,26,3,25,993.2,548.52,NA,46330,46330,NA,NA,08850,8,3
25015821901,3209,55,3055,55,28,5,64,2661,28,2531,28,18,4,52,793.43,438.19,NA,46330,46330,NA,NA,08850,8,3
25015821902,5996,211,5585,211,112,12,69,5529,153,5056,153,94,12,61,1648.58,910.46,NA,46330,46330,NA,NA,08850,8,3
25015822401,5338,25,5248,25,12,2,50,3853,17,3777,17,9,2,31,1194.03,806.07,NA,NA,19330,10950,05740,04590,8,2
25015822402,5149,132,4958,132,16,6,36,4141,80,3937,80,12,3,29,1283.28,866.32,NA,NA,19330,NA,NA,04590,8,2
25017003001,2717,27,2676,27,6,0,8,1920,18,1877,18,4,0,3,430,598,NA,NA,1955,NA,NA,08790,9,2
25017003011,8496,61,8334,61,77,4,18,5763,35,5629,35,47,4,13,1758,1525,NA,70325,70360,NA,NA,08790,9,2
25017003021,5432,230,4727,230,311,14,149,4389,188,3644,188,250,13,106,692.86,815.66,NA,61555,61590,NA,NA,10740,11,6
25017003022,686,39,522,39,94,5,24,400,19,290,19,52,2,18,63.14,74.34,NA,24540,61590,NA,NA,10740,11,6
25017003101,3340,708,1917,708,155,10,545,3256,476,1776,476,121,7,400,756.12,564.25,NA,37000,37000,NA,NA,07020,9,6
25017003102,6137,251,5588,251,87,3,192,4760,156,4274,156,58,3,113,1105.38,824.88,NA,37000,37000,NA,NA,07020,9,6
25017003103,5695,294,5092,294,71,8,216,4427,179,3875,179,46,7,141,1028.05,767.18,NA,37000,37000,NA,NA,07020,9,6
25017003104,3540,498,2573,498,79,3,377,2533,242,1818,242,40,2,189,588.22,438.96,NA,37000,37000,NA,NA,07020,9,6
25017003105,3396,66,3082,66,28,13,199,2828,43,2534,43,26,10,172,656.73,490.08,NA,37000,37000,NA,NA,07020,9,6
25017003106,10441,306,9408,306,167,20,526,8525,208,7599,208,121,15,374,1979.7,1477.34,NA,37000,37000,NA,NA,07020,9,6
25017003107,4258,366,3286,366,75,1,525,3497,197,2723,197,56,1,323,812.08,606.01,NA,37000,37000,NA,NA,07020,9,6
25017003108,2628,377,1810,377,46,5,376,2495,253,1717,253,41,5,226,579.4,432.37,NA,37000,37000,NA,NA,07020,9,6
25017003110,2927,1180,1234,1180,68,8,434,2620,632,1068,632,43,8,237,608.42,454.03,NA,37000,37000,NA,NA,07020,9,6
25017003111,2863,718,902,718,33,1,1203,2050,385,645,385,14,1,620,476.06,355.25,NA,37000,37000,NA,NA,07020,9,6
25017003112,3323,505,1562,505,95,2,1152,2339,271,1157,271,47,2,591,543.17,405.34,NA,37000,37000,NA,NA,07020,9,6
25017003113,3519,197,2850,197,116,8,334,2809,122,2282,122,80,5,198,652.31,486.78,NA,37000,37000,NA,NA,07020,9,6
25017003114,5394,374,3972,374,257,16,747,4304,248,3133,248,184,14,477,999.49,745.86,NA,37000,37000,NA,NA,07020,9,6
25017003115,2684,46,2443,46,28,0,166,2084,30,1920,30,18,0,86,483.95,361.15,NA,37000,37000,NA,NA,07020,9,6
25017003116,4911,298,4304,298,58,4,247,3826,139,3365,139,32,2,149,888.48,663.03,NA,37000,37000,NA,NA,07020,9,6
25017003117,4375,277,3436,277,97,10,528,3249,163,2550,163,64,4,305,754.49,563.03,NA,37000,37000,NA,NA,07020,9,6
25017003118,3432,545,1947,545,94,4,835,2431,295,1364,295,57,3,417,564.53,421.28,NA,37000,37000,NA,NA,07020,9,6
25017003119,2777,493,1773,493,114,2,390,2418,329,1473,329,86,2,199,561.51,419.03,NA,37000,37000,NA,NA,07020,9,6
25017003120,3392,679,2138,679,72,0,466,2625,402,1563,402,39,0,219,609.58,454.9,NA,37000,37000,NA,NA,07020,9,6
25017003121,3221,315,2193,315,47,0,657,2369,185,1641,185,32,0,326,550.14,410.53,NA,37000,37000,NA,NA,07020,9,6
25017003122,4776,774,3433,774,149,10,406,3691,354,2631,354,96,6,250,857.13,639.63,NA,37000,37000,NA,NA,07020,9,6
25017003123,4988,189,4638,189,41,6,102,3946,113,3616,113,29,6,69,916.35,683.82,NA,37000,37000,NA,NA,07020,9,6
25017003124,2613,763,1338,763,56,3,446,2151,426,1036,426,29,1,233,499.51,372.76,NA,37000,37000,NA,NA,07020,9,6
25017003125,8773,280,8210,280,60,7,201,7020,167,6502,167,42,7,135,1630.2,1216.53,NA,37000,37000,NA,NA,07020,9,6
25017003131,8640,52,8465,52,39,3,81,6123,25,5994,25,24,3,52,1313,1676,NA,NA,71025,NA,NA,11760,9,6
25017003141,11179,111,10899,111,48,16,99,8627,79,8357,79,34,14,64,1433.54,1688.82,NA,37000,17475,NA,NA,04320,9,6
25017003142,4902,30,4781,30,36,5,47,3848,19,3747,19,28,4,31,639.42,753.28,NA,37000,17475,NA,NA,04320,9,6
25017003151,4857,53,4678,53,29,0,96,3587,31,3431,31,23,0,71,822.7,905.05,NA,NA,69415,NA,NA,11580,5,6
25017003152,6682,44,6515,44,37,13,69,5069,32,4924,32,25,8,48,1162.6,1278.99,NA,NA,69415,NA,NA,11580,5,6
25017003153,970,24,904,24,25,3,13,968,19,889,19,25,3,13,222.02,244.24,NA,NA,69415,NA,NA,11580,5,6
25017003154,6773,54,6566,54,62,3,88,5114,31,4948,31,43,3,58,1172.92,1290.34,NA,80195,69415,NA,NA,11580,5,6
25017003155,7984,70,7740,70,66,22,82,5994,47,5787,47,46,12,55,1374.76,1512.38,NA,NA,69415,NA,NA,11580,5,6
25017003161,11279,66,10987,66,90,10,126,8332,42,8086,42,70,9,83,1825.83,2006.45,NA,NA,5805,NA,NA,02670,5,6
25017003162,8012,58,7803,58,34,13,101,5890,39,5697,39,28,12,75,1290.71,1418.38,NA,53680,5805,NA,NA,02670,5,6
25017003163,6543,75,6226,75,58,9,175,4939,46,4676,46,42,5,124,1082.31,1189.37,NA,NA,5805,NA,NA,02670,5,6
25017003164,5893,204,5447,204,171,7,62,4708,184,4136,184,152,7,45,1031.69,1133.74,NA,NA,5805,NA,NA,02670,5,6
25017003165,5882,73,5648,73,46,13,99,4456,43,4262,43,29,9,70,976.47,1073.06,NA,NA,5805,NA,NA,02670,5,6
25017003171,14420,123,13713,123,74,9,495,10977,73,10463,73,51,8,309,2680.54,3596.5,NA,13100,13135,NA,NA,03510,9,6
25017003172,10920,116,10470,116,42,8,278,8548,73,8187,73,27,4,184,2087.39,2800.66,NA,13100,13135,NA,NA,03510,9,6
25017003173,7045,81,6698,81,36,14,210,5414,54,5129,54,22,8,147,1322.08,1773.84,NA,13100,13135,NA,NA,03510,9,6
25017003181,4972,39,4857,39,12,2,62,3652,23,3558,23,7,1,40,889.25,1223.48,NA,NA,76135,NA,NA,12660,9,6
25017003182,3215,28,3125,28,14,4,43,2349,15,2285,15,6,3,25,571.97,786.96,NA,NA,76135,NA,NA,12660,9,6
25017003183,5481,64,5351,64,6,6,50,4015,44,3889,44,6,3,29,977.64,1345.09,NA,13100,76135,NA,NA,12660,9,6
25017003184,2732,31,2579,31,5,5,112,1861,19,1741,19,4,1,77,453.15,623.47,NA,NA,76135,NA,NA,12660,9,6
25017003201,9191,122,8925,122,29,7,105,6704,94,6426,94,25,7,58,1868,1988,NA,31050,31085,NA,NA,06330,11,4
25017003211,4561,242,4084,242,91,8,115,3693,162,3222,162,63,4,80,941.81,909.36,NA,38715,38715,NA,NA,07320,11,6
25017003212,5772,214,5286,214,102,5,90,4685,154,4245,154,67,1,64,1194.79,1153.63,NA,38715,38715,NA,NA,07320,11,6
25017003213,6386,407,5783,407,94,10,66,5387,294,4681,294,64,9,45,1373.82,1326.49,NA,38715,38715,NA,NA,07320,11,6
25017003214,2657,43,2508,43,42,1,63,2027,32,1888,32,28,1,46,516.94,499.12,NA,38715,38715,NA,NA,07320,11,6
25017003215,5711,186,5380,186,70,6,49,4543,109,4242,109,40,4,39,1158.58,1118.66,NA,38715,38715,NA,NA,07320,11,6
25017003216,6729,246,6113,246,128,19,217,5384,170,4779,170,89,14,162,1373.06,1325.75,NA,38715,38715,NA,NA,07320,11,6
25017003221,4238,84,3994,84,53,7,100,3210,55,2993,55,31,6,70,698.47,804.09,NA,31575,31540,11280,08310,06390,11,6
25017003222,2932,72,2770,72,42,7,34,2366,54,2196,54,29,7,26,514.82,592.68,NA,31575,31540,NA,NA,06390,11,6
25017003223,5456,141,5244,141,19,5,43,4454,108,4186,108,16,3,33,969.16,1115.71,NA,31575,31540,NA,NA,06390,11,6
25017003224,4604,168,4368,168,32,1,29,3555,113,3285,113,23,1,20,773.54,890.52,NA,31575,31540,NA,NA,06390,11,6
25017003231,5328,67,5158,67,12,14,76,3940,36,3820,36,7,5,36,1106,1432,NA,NA,68050,11280,08310,06390,11,6
25017003241,7043,42,6881,42,50,7,59,5445,23,5321,23,34,6,38,1404,1694,NA,36020,35950,NA,NA,06960,9,6
25017003251,6871,340,5621,340,656,31,203,5404,214,4343,214,460,20,153,1713,1977,NA,3040,3005,NA,NA,02280,9,6
25017003261,7511,62,7331,62,48,11,58,5477,37,5330,37,29,10,34,1409,1508,NA,27445,27480,NA,NA,05500,9,6
25017003271,10098,99,9846,99,72,8,69,7048,57,6834,57,48,7,45,1413,1938,NA,52770,52805,NA,NA,08790,9,6
25017003281,2236,9,2204,9,7,4,12,1637,8,1606,8,4,4,7,356,527,NA,NA,17825,NA,NA,05500,9,6
25017003301,6617,39,6512,39,18,0,48,4980,22,4897,22,10,0,29,1461.08,1121.02,NA,NA,48955,NA,NA,08820,3,7
25017003302,5385,46,5267,46,18,5,49,4158,30,4054,30,11,4,29,1219.92,935.98,NA,NA,48955,NA,NA,08820,3,7
25017003312,4788,10,4675,10,27,9,66,3445,7,3367,7,16,6,42,887.34,985.22,NA,80195,80230,NA,NA,13050,5,7
25017003313,4733,37,4633,37,23,2,37,3489,25,3397,25,14,2,26,898.68,997.8,NA,80195,80230,NA,NA,13050,5,7
25017003321,6281,49,5826,49,71,4,330,4785,31,4442,31,55,3,223,1323.74,1360.6,NA,9875,9840,NA,NA,03240,5,7
25017003322,7369,101,6862,101,111,8,286,5815,75,5369,75,77,6,213,1608.68,1653.48,NA,9875,9840,NA,NA,03240,5,7
25017003323,6882,94,6383,94,67,11,323,5518,65,5102,65,53,8,225,1526.52,1569.02,NA,9875,9840,NA,NA,03240,5,7
25017003324,2552,26,2409,26,14,0,100,2057,22,1929,22,9,0,75,569.06,584.9,NA,9875,9840,NA,NA,03240,5,7
25017003331,7032,62,6807,62,69,11,71,5944,46,5739,46,49,7,57,1564.71,2186.69,NA,81035,81035,NA,NA,13200,5,8
25017003332,4959,96,4770,96,33,4,51,4047,70,3846,70,21,2,38,1065.34,1488.82,NA,81035,81035,NA,NA,13200,5,8
25017003333,4023,133,3788,133,29,7,62,3254,85,3012,85,21,4,47,856.59,1197.09,NA,81035,81035,NA,NA,13200,5,8
25017003334,6003,243,5592,243,69,8,84,4678,138,4292,138,42,5,63,1231.45,1720.95,NA,81035,81035,NA,NA,13200,5,8
25017003335,8428,197,8001,197,72,14,142,6674,136,6236,136,59,8,99,1756.88,2455.24,NA,81035,81035,NA,NA,13200,5,8
25017003336,5707,109,5390,109,68,12,127,4570,72,4279,72,50,4,93,1203.02,1681.22,NA,81035,81035,NA,NA,13200,5,8
25017003341,5427,40,5324,40,22,5,36,4124,24,4036,24,15,5,20,1246.65,1350.88,NA,56165,56130,NA,NA,09990,5,8
25017003342,4074,19,4004,19,6,1,44,3204,9,3159,9,2,1,24,968.54,1049.52,NA,56165,56130,NA,NA,09990,5,8
25017003343,6912,60,6736,60,18,9,87,5247,27,5116,27,15,6,56,1586.13,1718.73,NA,56165,56130,NA,NA,09990,5,7
25017003344,6135,37,6009,37,7,8,69,4875,20,4779,20,5,5,46,1473.67,1596.88,NA,56165,56130,NA,NA,09990,5,8
25017003351,6443,46,6312,46,36,1,47,5112,28,5000,28,20,1,35,1558.6,1473.87,NA,72250,72215,NA,NA,11910,5,8
25017003352,5790,59,5635,59,42,2,52,4583,41,4444,41,26,2,29,1397.32,1321.35,NA,72250,72215,NA,NA,11910,5,8
25017003353,7803,71,7638,71,8,2,83,6163,52,5996,52,8,1,54,1879.04,1776.89,NA,72250,72215,NA,NA,11910,5,8
25017003354,4789,13,4743,13,12,2,19,3749,10,3710,10,8,2,9,1143.04,1080.89,NA,72250,72215,NA,NA,11910,5,8
25017003361,6102,66,5965,66,19,0,47,4863,47,4717,47,13,0,39,1988.05,2157.94,NA,40115,40115,NA,NA,07620,5,8
25017003362,6465,37,6339,37,14,8,67,5046,17,4958,17,8,5,41,2062.86,2239.15,NA,40115,40115,NA,NA,07620,5,8
25017003363,6930,29,6789,29,42,1,68,5456,22,5334,22,29,1,48,2230.48,2421.08,NA,40115,40115,NA,NA,07620,5,8
25017003364,8653,94,8336,94,79,6,136,7105,62,6816,62,57,4,104,2904.61,3152.82,NA,40115,40115,NA,NA,07620,5,8
25017003371,8224,89,7949,89,27,8,147,6409,68,6153,68,18,6,96,2784.41,2267.43,NA,67700,67665,NA,NA,11220,5,8
25017003372,8445,108,8144,108,69,6,116,7089,90,6777,90,48,4,80,3079.84,2508,NA,67700,67665,NA,NA,11220,5,8
25017003373,5534,102,5320,102,43,2,59,4428,81,4198,81,20,1,47,1923.76,1566.57,NA,67700,67665,NA,NA,11220,5,8
25017003381,2877,22,2782,22,48,0,25,2258,15,2178,15,37,0,13,735.01,756.96,NA,80545,80510,NA,NA,13110,5,8
25017003382,3621,36,3363,36,67,4,145,2898,21,2703,21,46,4,103,943.34,971.51,NA,80545,80510,NA,NA,13110,5,8
25017003383,3013,27,2912,27,30,2,36,2379,20,2287,20,24,2,26,774.4,797.53,NA,80545,80510,NA,NA,13110,5,8
25017003384,5586,47,5256,47,25,6,252,4324,34,4061,34,20,5,170,1407.52,1449.56,NA,80545,80510,NA,NA,13110,5,8
25017003385,5171,42,5032,42,17,0,78,4085,29,3955,29,12,0,60,1329.73,1369.44,NA,80545,80510,NA,NA,13110,5,8
25017003391,6340,69,6110,69,58,5,96,5483,58,5238,58,52,5,72,1626.43,1129.38,NA,39835,39835,NA,NA,07560,5,8
25017003392,6761,48,6555,48,90,5,62,5500,35,5317,35,64,3,46,1631.48,1132.88,NA,39835,39835,NA,NA,07560,5,8
25017003393,3017,89,1678,89,1178,3,67,2490,61,1402,61,909,3,54,738.61,512.89,NA,39835,39835,NA,NA,07560,5,8
25017003394,3824,61,3556,61,99,7,91,3240,45,3010,45,65,4,71,961.09,667.37,NA,39835,39835,NA,NA,07560,5,8
25017003395,5687,151,5113,151,149,5,258,5066,136,4425,136,129,4,236,1502.74,1043.49,NA,39835,39835,NA,NA,07560,5,8
25017003396,5233,133,4841,133,149,4,89,4403,93,4037,93,111,4,65,1306.07,906.92,NA,39835,39835,NA,NA,07560,5,8
25017003397,4150,73,3904,73,112,6,53,3391,58,3165,58,67,4,39,1005.88,698.47,NA,39835,39835,NA,NA,07560,5,8
25017003398,7345,127,6869,127,157,10,181,6202,95,5745,95,118,6,143,1839.71,1277.48,NA,39835,39835,NA,NA,07560,5,8
25017003399,5471,98,5180,98,118,7,63,4467,70,4199,70,74,6,48,1325.06,920.11,NA,39835,39835,NA,NA,07560,5,8
25017003400,2575,38,2399,38,92,9,35,2123,29,1969,29,67,3,26,629.75,437.29,NA,39835,39835,NA,NA,07560,5,8
25017003401,7004,103,6709,103,48,2,140,5708,86,5409,86,31,2,94,1693.18,1175.72,NA,39835,39835,NA,NA,07560,5,8
25017003411,8170,237,7220,237,251,11,446,6917,187,6002,187,187,7,347,2213.62,1561.3,NA,37875,37875,NA,NA,07170,5,8
25017003412,6253,104,5695,104,74,11,365,5108,78,4625,78,56,8,263,1634.69,1152.97,NA,37875,37875,NA,NA,07170,5,8
25017003413,4161,141,3372,141,248,5,395,3754,119,3009,119,200,2,305,1201.38,847.35,NA,37875,37875,NA,NA,07170,5,8
25017003414,5785,179,5168,179,158,7,265,4801,151,4176,151,122,5,196,1536.45,1083.68,NA,37875,37875,NA,NA,07170,5,8
25017003415,4349,175,3375,175,339,9,449,3412,126,2598,126,233,5,324,1091.93,770.15,NA,37875,37875,NA,NA,07170,5,8
25017003416,6131,166,5443,166,193,10,315,5091,132,4436,132,145,10,236,1629.25,1149.14,NA,37875,37875,NA,NA,07170,5,8
25017003417,5440,88,5108,88,94,9,133,4341,66,4040,66,65,8,96,1389.23,979.85,NA,37875,37875,NA,NA,07170,5,8
25017003418,6504,208,5431,208,545,4,300,5170,164,4242,164,390,4,206,1654.54,1166.97,NA,37875,37875,NA,NA,07170,5,8
25017003419,7091,119,6561,119,259,5,126,5793,91,5345,91,166,5,95,1853.91,1307.59,NA,37875,37875,NA,NA,07170,5,8
25017003421,7760,175,7367,175,139,23,51,6335,113,5951,113,102,18,38,1788.95,1192.28,NA,21990,21990,NA,NA,04770,5,8
25017003422,7709,272,7074,272,225,21,108,6391,209,5698,209,182,18,75,1804.76,1202.82,NA,21990,21990,NA,NA,04770,5,8
25017003423,5746,173,5312,173,180,2,74,4764,131,4318,131,132,2,50,1345.31,896.61,NA,21990,21990,NA,NA,04770,5,8
25017003424,4196,192,3728,192,148,16,105,3559,139,3082,139,116,10,73,1005.03,669.82,NA,21990,21990,NA,NA,04770,5,8
25017003425,5702,301,5120,301,174,11,95,4805,215,4161,215,128,8,78,1356.89,904.32,NA,21990,21990,NA,NA,04770,5,8
25017003426,3491,127,3106,127,106,9,128,2871,80,2538,80,75,5,93,810.75,540.34,NA,21990,21990,NA,NA,04770,5,8
25017003427,1097,131,840,131,53,5,60,897,79,665,79,35,3,36,253.31,168.82,NA,21990,21990,NA,NA,04770,5,8
25017003501,7624,557,6319,557,511,25,199,6415,406,5110,406,328,16,149,1637.39,1617.04,NA,62535,62535,NA,NA,10890,6,9
25017003502,6792,492,5761,492,288,11,206,5865,370,4755,370,206,8,156,1497,1478.4,NA,62535,62535,NA,NA,10890,6,9
25017003503,2577,219,2107,219,175,6,62,2201,164,1696,164,123,5,49,561.79,554.81,NA,62535,62535,NA,NA,10890,6,9
