GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17031826401,4021,216,1939,216,1790,2,72,3027,125,1610,125,1118,2,47,414.34,680.38,20292,75198,12450,38970,NA,21,14
17031826402,5529,282,2794,282,2378,4,65,4193,171,2281,171,1521,4,45,573.95,942.47,20292,75198,12420,38970,NA,21,14
17031826901,2764,34,64,34,2658,5,1,1934,20,48,20,1842,3,1,264.73,434.71,33383,75198,18480,38970,NA,21,14
17031826902,2245,18,40,18,2185,2,0,1498,9,40,9,1438,2,0,205.05,336.71,33383,75198,18480,38970,NA,21,14
17031827801,5081,89,4611,89,283,2,96,3999,48,3647,48,195,2,59,547.39,898.86,70850,75198,36750,38970,NA,12,1
17031827802,3415,79,2783,79,482,7,60,2761,59,2268,59,327,3,45,377.93,620.6,70850,75198,36750,38970,NA,12,1
17031827804,3340,76,3007,76,197,2,58,2728,48,2448,48,140,2,42,373.41,613.18,70850,75198,36720,38970,NA,12,1
17031827805,3286,50,2960,50,227,9,40,2647,41,2381,41,157,6,21,362.33,594.97,70850,75198,36720,38970,NA,12,1
17031827901,2302,51,1497,51,636,0,115,1761,35,1164,35,449,0,78,241.05,395.82,70850,75198,36720,38970,NA,17,1
17031827902,4607,166,3822,166,588,7,19,3677,118,2993,118,430,4,14,503.31,826.49,42028,75198,22020,38940,NA,17,1
17031828201,3925,109,3773,109,27,1,15,3152,73,2968,73,24,1,13,431.45,708.48,42028,75198,22020,38940,NA,17,1
17031828202,4481,120,4276,120,59,6,19,3568,82,3341,82,42,6,15,488.39,801.99,42028,75198,22020,38970,NA,17,1
17031828401,3603,70,3375,70,122,1,33,2842,56,2633,56,77,1,19,389.02,638.8,35879,75198,19530,19560,NA,12,14
17031828402,3529,116,2975,116,408,2,28,2866,86,2399,86,271,2,22,392.3,644.2,35879,75198,18600,38970,NA,12,14
17031828503,5277,469,3829,469,926,12,34,3806,268,2710,268,525,9,26,493.83,923.79,67769,6561,35460,06420,NA,17,1
17031828504,5979,559,4494,559,864,18,43,4229,316,3100,316,456,10,31,548.72,1026.46,67769,6561,35460,06420,NA,17,1
17031828505,6271,154,6048,154,21,2,46,4830,95,4593,95,15,2,30,626.7,1172.33,42028,6561,38370,38940,NA,17,1
17031828506,7224,304,5840,304,1006,10,59,5316,190,4256,190,629,7,44,689.76,1290.29,45421,6561,38370,38940,NA,17,1
17031828601,4197,50,4072,50,42,2,31,3267,32,3157,32,24,2,20,423.9,792.96,35879,6561,19530,19560,NA,17,14
17031828602,5012,63,4181,63,663,2,97,3705,39,3102,39,466,0,59,480.73,899.27,35879,6561,19530,19560,NA,17,14
17031828701,3917,119,3313,119,423,6,53,3013,83,2574,83,229,5,39,390.94,731.31,30029,6561,16950,06420,NA,17,14
17031828702,5518,214,3029,214,2241,7,22,4146,134,2262,134,1594,5,17,537.95,1006.31,30029,6561,16950,06420,NA,17,14
17031828801,5093,134,4173,134,639,4,141,3874,81,3193,81,417,4,98,502.66,940.29,14026,6561,15420,19560,NA,17,14
17031828802,3300,163,2848,163,286,1,2,2567,111,2174,111,168,1,2,333.07,623.06,14026,6561,16950,06420,NA,17,14
17031829301,3811,112,3075,112,588,4,31,2887,76,2371,76,338,3,23,374.59,700.73,14026,6561,09960,06420,NA,17,14
17031829302,4083,319,1497,319,2234,2,24,2978,202,1250,202,1304,2,18,386.4,722.82,14026,6561,09960,06420,NA,17,14
17031829401,2090,94,87,94,1903,0,1,1271,53,78,53,1087,0,0,164.91,308.5,14026,6561,30810,33420,NA,17,14
17031829402,4235,156,2681,156,1341,10,34,3046,97,2036,97,784,4,28,395.22,739.32,57732,6561,30810,33420,NA,17,1
17031829901,5187,80,2294,80,2744,7,57,3602,50,1714,50,1743,5,40,475.81,990.47,16691,63498,11010,33420,NA,17,14
17031829902,4144,110,3121,110,788,9,115,3257,67,2473,67,568,5,77,430.23,895.6,26571,63498,15420,19560,NA,17,14
17031830001,1626,12,1601,12,4,0,9,1443,9,1416,9,2,0,7,190.61,396.79,27624,63498,36300,33420,NA,17,1
17031830002,7358,293,5644,293,1232,20,166,5257,193,3964,193,787,13,107,694.42,1445.55,63706,63498,36300,33420,NA,17,1
17031830003,4628,165,1316,165,3032,5,101,3099,99,934,99,1890,5,72,409.36,852.15,47540,63498,36300,33420,NA,17,14
17031830004,4922,133,2686,133,1939,8,148,3625,92,2051,92,1291,3,96,478.84,996.79,47540,63498,25020,33420,NA,17,14
17031830005,3247,38,2399,38,588,4,212,2499,26,1910,26,396,4,137,330.11,687.17,55938,63498,25020,33420,NA,17,14
17031830006,1999,47,1801,47,87,0,64,1596,34,1427,34,59,0,42,210.82,438.86,47540,63498,25020,33420,NA,17,14
17031830201,4188,91,2913,91,1150,10,22,3393,65,2391,65,845,8,19,448.2,933,63706,63498,25020,33420,NA,17,1
17031830202,3399,121,2646,121,592,4,34,2598,76,1990,76,428,2,26,343.18,714.39,57732,63498,30810,33420,NA,17,1
17031830898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53871,43120,NA,NA,13970,14,5
17033009801,3158,22,3117,22,9,2,8,2280,8,2255,8,3,2,4,78,191,36841,36854,NA,NA,19920,5,10
17033009802,3931,19,3893,19,8,4,5,2995,9,2964,9,6,4,3,328,740,55106,55119,NA,NA,29420,5,10
17033009803,3296,17,3250,17,10,11,7,2642,11,2603,11,6,4,7,517.97,1243.02,64707,64720,NA,NA,34230,5,10
17033009804,3175,12,3118,12,26,4,13,2423,7,2386,7,10,4,9,475.03,1139.98,64707,64720,NA,NA,34230,5,10
17033009805,2854,2,2830,2,4,6,11,2112,1,2101,1,1,3,5,352,537,57277,41833,NA,NA,30480,5,10
17033009806,3050,8,3027,8,5,7,3,2228,6,2208,6,1,5,2,222,350,26350,35970,NA,NA,34230,5,10
17035009724,3297,12,3279,12,2,1,3,2533,8,2514,8,1,0,2,61,147,31524,31537,NA,NA,39090,5,10
17035009725,3183,12,3166,12,0,3,2,2299,5,2286,5,0,2,1,261,512,75601,73729,NA,NA,39090,5,10
17035009726,4190,15,4152,15,3,2,18,2866,5,2841,5,2,2,11,138,248,51986,51993,NA,NA,27840,5,10
17037000001,4500,136,4342,136,3,13,6,3345,82,3166,82,3,8,4,337,866,28898,28911,NA,NA,16410,3,20
17037000002,3544,150,3385,150,3,2,4,2617,102,2406,102,3,2,2,202,401,40156,27650,NA,NA,21300,3,20
17037000003,2481,32,2430,32,12,2,5,1817,19,1767,19,5,2,5,122,372,46279,46292,14410,34290,24190,3,20
17037000004,3448,17,3397,17,23,4,7,2460,10,2419,10,13,3,5,330.78,869.64,74223,74236,NA,NA,38460,3,20
17037000005,2467,57,2302,57,78,5,21,1850,32,1729,32,41,3,13,63,208,74223,19174,NA,NA,38460,3,20
17037000006,4994,109,4650,109,192,6,35,3735,58,3471,58,130,5,13,502.22,1320.36,74223,74236,NA,NA,38460,3,20
17037000007,2745,38,2628,38,39,6,28,2000,23,1909,23,25,4,16,256.66,674.84,74223,16483,NA,NA,38460,3,20
17037000008,4538,146,4240,146,94,11,45,3558,84,3297,84,48,11,34,393.91,752.02,19161,19174,NA,NA,12000,3,20
17037000009,4500,75,4128,75,96,4,196,3647,57,3317,57,69,4,143,403.76,770.83,19161,19174,NA,NA,12000,3,20
17037000010,7138,307,5781,307,454,6,579,6759,250,5426,250,336,6,491,748.29,1428.58,19161,19174,NA,NA,12000,3,20
17037000011,5577,252,4550,252,486,6,280,5799,251,4535,251,479,6,277,642.01,1225.67,19161,19174,NA,NA,12000,3,20
17037000012,3901,125,3274,125,299,2,199,3716,112,3056,112,257,2,177,411.4,785.41,19161,19174,NA,NA,12000,3,20
17037000013,5567,303,5011,303,117,6,124,4804,210,4190,210,85,6,103,531.85,1015.37,19161,19174,NA,NA,12000,3,20
17037000014,2908,86,2625,86,81,7,107,2229,50,1989,50,51,6,83,246.77,471.12,19161,19174,NA,NA,12000,3,20
17037000015,3350,188,3083,188,33,7,32,2585,113,2307,113,22,7,23,74,183,19161,19174,NA,NA,12000,3,20
17037000016,1795,37,1746,37,0,0,12,1343,27,1281,27,0,0,8,172.34,453.16,16470,16483,NA,NA,12000,3,20
17037000017,3145,40,3094,40,8,1,1,2322,32,2254,32,2,1,1,174,529,35268,72182,NA,NA,19260,3,20
17037000018,3720,21,3684,21,6,6,3,2645,12,2612,12,4,3,2,103,341,79163,68835,NA,NA,35970,3,20
17037000019,1859,6,1844,6,1,2,6,1300,3,1289,3,0,2,3,115,407,70460,70473,NA,NA,36570,3,20
17037000020,3624,69,3517,69,10,10,16,2688,39,2589,39,6,5,10,265.76,757.03,67548,67561,NA,NA,35370,3,20
17037000021,2131,135,1982,135,1,4,9,1651,79,1483,79,1,2,7,163.24,464.97,67548,67561,NA,NA,35370,3,20
17039009714,2770,8,2756,8,0,3,3,2091,6,2075,6,0,1,3,201,546,25414,67639,NA,NA,00003,16,3
17039009715,2806,3,2796,3,0,6,1,2057,1,2048,1,0,6,1,25,58,78773,78786,NA,NA,10440,16,3
17039009716,3589,11,3545,11,12,10,11,2594,6,2562,6,8,4,8,64,105,79449,76342,05340,23050,10440,16,3
17039009717,3316,9,3280,9,6,6,15,2549,5,2526,5,2,3,8,358.65,753.48,15001,15014,NA,NA,10440,16,3
17039009718,4035,49,3955,49,7,11,13,3016,26,2938,26,7,8,11,424.35,891.52,15001,15014,NA,NA,10440,16,3
17041009520,2897,10,2885,10,0,0,2,2141,8,2124,8,0,0,1,52,101,52623,52636,NA,NA,28290,5,3
17041009521,4007,11,3975,11,2,10,9,2870,5,2846,5,1,10,3,453,804,77941,10604,NA,NA,40320,5,3
17041009522,4495,21,4466,21,2,1,5,3409,15,3371,15,2,1,5,636,1362,76407,76420,NA,NA,39600,5,3
17041009523,4835,6,4820,6,4,1,4,3208,1,3200,1,4,1,1,187,341,2414,7458,NA,NA,04260,5,3
17041009524,3230,244,2956,244,7,6,17,2523,146,2213,146,3,6,9,317,634,1881,1894,NA,NA,03960,5,3
17043008400,2679,558,2029,558,5,4,77,2387,364,1594,364,3,4,58,0,0,5248,250,05910,15030,09930,14,5
17043008402,9766,251,9054,251,40,6,403,7251,167,6610,167,28,4,275,621.27,1837.3,37907,250,20220,21840,NA,14,5
17043008404,941,80,838,80,5,1,17,745,54,619,54,4,1,13,63.83,188.77,243,250,03150,13940,NA,14,5
17043008405,6406,570,5530,570,18,8,279,5157,354,4234,354,12,7,196,441.86,1306.71,243,250,03150,13940,13970,14,5
17043008406,4789,110,4601,110,13,5,60,3716,70,3522,70,6,4,44,318.39,941.58,23620,250,03150,13940,13970,14,5
17043008408,9064,2065,6136,2065,49,22,779,8083,1360,4821,1360,35,19,488,692.56,2048.12,5248,250,05910,15030,09930,14,5
17043008415,10643,2807,7588,2807,92,17,127,9054,1733,5436,1733,59,12,81,721.1,2285.43,80060,82413,41550,40440,NA,3,20
17043008418,9619,164,9198,164,77,8,169,6818,109,6448,109,45,7,100,601.04,2492.62,81048,49451,NA,NA,42180,14,5
17043008419,6379,76,5965,76,115,12,211,5211,63,4816,63,86,8,175,459.37,1905.11,81048,49451,16800,16830,42180,14,5
17043008420,4512,35,4420,35,14,2,40,3212,18,3138,18,10,2,26,283.15,1174.29,29756,49451,16800,16830,NA,14,5
17043008421,4882,110,4611,110,73,3,83,3672,77,3418,77,46,1,53,323.7,1342.46,29756,49451,16800,16830,NA,14,5
17043008422,4484,73,4348,73,19,0,44,3424,45,3284,45,13,0,37,301.84,1251.79,29756,49451,16800,16830,NA,14,5
17043008423,3737,49,3571,49,47,4,66,2645,31,2510,31,35,2,36,233.17,966.99,29756,49451,16800,16830,NA,14,5
17043008424,4978,114,4197,114,323,4,319,3753,88,3141,88,225,4,207,330.84,1372.07,81048,49451,16800,16830,42180,14,5
17043008425,2733,83,2572,83,32,5,39,2029,54,1875,54,18,4,24,178.87,741.79,81048,49451,NA,NA,42180,14,5
17043008428,4443,107,4170,107,14,1,151,3437,66,3191,66,9,1,104,352.9,1181.78,23620,83947,NA,NA,13970,14,5
17043008429,4516,83,4345,83,44,3,41,3697,62,3494,62,40,3,36,379.6,1271.18,23620,83947,NA,NA,13970,14,5
17043008430,3906,209,3564,209,40,5,84,3093,130,2743,130,28,5,57,317.58,1063.5,23620,83947,40350,13940,13970,14,5
17043008431,3929,115,3627,115,28,7,150,3138,91,2839,91,16,2,99,322.2,1078.97,77993,83947,40350,13940,NA,14,5
17043008432,5346,276,4875,276,51,8,136,4238,187,3738,187,27,7,92,435.15,1457.2,77993,83947,40350,13940,NA,14,5
17043008433,7535,398,6678,398,67,6,382,5567,243,4797,243,34,5,245,571.61,1914.16,44407,83947,40350,13940,NA,14,5
17043008434,3654,79,3496,79,4,2,68,2768,53,2611,53,4,1,46,284.21,951.75,44407,83947,23460,16830,NA,14,5
17043008435,4897,92,4729,92,13,11,51,3861,60,3680,60,12,9,40,396.44,1327.57,44407,83947,23460,16830,NA,14,5
17043008436,6885,127,6657,127,20,11,69,5187,94,4943,94,9,6,41,532.59,1783.5,44407,83947,40350,13940,NA,14,5
17043008437,4664,82,4520,82,9,2,51,3618,54,3464,54,5,2,39,371.49,1244.02,77993,83947,40350,13940,NA,14,5
17043008438,3249,81,3101,81,12,7,48,2459,59,2297,59,6,4,34,252.48,845.5,77993,83947,40350,13940,NA,14,5
17043008439,3993,69,3860,69,14,7,43,3053,47,2915,47,10,6,28,313.47,1049.75,23620,83947,40350,13940,13970,14,5
17043008440,7574,103,7326,103,15,2,127,5745,72,5504,72,12,2,83,589.88,1975.36,23620,83947,NA,NA,13970,14,5
17043008441,3965,45,3833,45,1,1,83,3078,39,2948,39,1,1,50,316.04,1058.34,23620,83947,NA,13940,13970,14,5
17043008444,9607,271,7780,271,305,3,1246,7553,210,6132,210,205,3,793,775.52,2597.03,20591,83947,12540,12570,41980,11,5
17043008445,6686,160,5901,160,35,1,582,5385,115,4768,115,26,1,360,552.92,1851.58,54534,83947,35220,13940,41980,11,19
17043008446,8617,175,7774,175,48,4,615,7118,123,6453,123,34,3,382,730.86,2447.46,54534,83947,35220,13940,13970,11,19
17043008447,9510,209,8558,209,55,4,683,7205,158,6352,158,35,4,498,701.09,2423.67,35307,20604,19290,19320,41980,11,19
17043008448,7585,127,7336,127,23,4,92,5872,88,5602,88,22,3,69,571.38,1975.26,20591,20604,12540,12570,NA,11,19
17043008449,6790,95,6543,95,57,10,84,5316,71,5074,71,33,7,60,517.28,1788.23,20591,20604,12540,12570,NA,11,19
17043008450,5509,111,5268,111,35,6,86,4268,80,4025,80,18,4,61,415.3,1435.7,80645,20604,19290,19320,41980,11,19
17043008451,5496,103,5261,103,13,2,117,4214,82,3962,82,9,2,77,410.05,1417.53,14572,20604,19290,19320,NA,11,19
17043008452,4235,61,4021,61,16,4,133,3099,42,2911,42,11,4,89,301.55,1042.46,35307,20604,19290,19320,NA,11,19
17043008453,3497,36,3367,36,26,2,64,2498,29,2367,29,24,2,47,243.07,840.29,35307,20604,19290,19320,NA,11,19
17043008454,6614,118,5726,118,71,3,690,4929,78,4289,78,38,3,443,479.62,1658.05,81919,20604,19290,19320,NA,11,19
17043008456,9182,221,8489,221,170,9,292,7030,153,6405,153,108,7,204,684.06,2364.8,20591,20604,12540,12570,NA,11,19
17043008459,5483,106,4859,106,35,2,481,3992,71,3535,71,21,2,292,388.44,1342.86,9980,20604,17160,19320,NA,11,19
17043840101,5553,751,4610,751,6,8,176,4605,491,3490,491,2,7,124,394.56,1166.84,82985,250,43020,15030,NA,14,5
17043840102,10846,1875,8489,1875,30,15,432,9395,1141,6791,1141,20,12,290,804.97,2380.56,82985,250,03150,13940,NA,14,5
17043840103,5143,244,4763,244,6,7,116,4198,170,3763,170,6,7,82,359.69,1063.71,82985,250,03150,15030,13970,14,5
17043840301,7358,799,6240,799,43,1,275,6133,498,4916,498,19,1,201,525.48,1554.01,243,250,03150,13940,NA,14,5
17043840302,6820,798,5623,798,55,17,323,5647,515,4362,515,33,12,210,483.84,1430.87,243,250,03150,13940,NA,14,5
17043840701,6113,553,5229,553,102,19,209,5510,394,4464,394,83,14,161,472.1,1396.15,5248,250,05910,15030,13970,14,5
17043840798,7249,426,6223,426,21,8,569,5724,311,4719,311,19,6,358,490.44,1450.38,23620,250,NA,NA,13970,14,5
17043840901,3465,222,3033,222,89,7,112,2845,158,2382,158,59,5,83,212.75,681.79,37907,6600,25500,21840,NA,14,5
17043840902,9159,704,6816,704,577,7,1045,7234,448,5256,448,325,7,750,540.96,1733.59,29730,6600,24780,16830,NA,14,5
17043840903,11138,784,9233,784,202,21,885,8353,494,6634,494,124,10,597,624.64,2001.76,29730,6600,24780,16830,NA,14,5
17043841001,6708,189,6305,189,46,3,165,5312,122,4912,122,36,3,117,397.24,1273,65806,6600,25500,21840,NA,14,5
17043841002,3225,67,3074,67,38,0,46,2520,45,2378,45,24,0,28,188.45,603.91,48112,6600,06450,21840,NA,14,5
17043841103,8148,243,7089,243,124,15,675,5616,156,4776,156,81,11,436,419.97,1345.85,65806,6600,20880,21840,NA,14,5
17043841104,4512,101,4197,101,16,3,195,3167,64,2887,64,13,3,136,236.83,758.96,65806,6600,34710,21840,NA,14,5
17043841105,8442,495,7081,495,311,6,548,6281,302,5111,302,186,6,374,469.7,1505.21,6587,6600,20880,21840,NA,14,5
17043841106,5398,141,4828,141,93,6,329,4040,90,3578,90,63,3,216,302.11,968.17,6587,6600,10470,16830,NA,14,5
17043841107,7928,204,7151,204,127,7,438,5947,115,5360,115,74,3,280,444.72,1425.17,6587,6600,24780,16830,NA,14,5
17043841202,7289,423,5821,423,157,3,884,5474,274,4232,274,90,3,601,409.35,1311.82,29730,6600,32970,16830,NA,14,5
17043841203,5442,251,4742,251,191,9,245,4189,159,3557,159,135,7,172,313.26,1003.87,11332,6600,10470,16830,NA,14,5
17043841204,6155,358,4441,358,135,1,1217,4289,230,2962,230,82,1,784,320.73,1027.84,29730,6600,32970,16830,NA,14,5
17043841205,9041,424,8104,424,133,8,368,6222,248,5417,248,77,6,226,465.29,1491.07,11332,6600,10470,16830,NA,14,5
17043841301,4447,581,3716,581,80,3,65,3702,396,2804,396,52,3,51,226.62,806.18,80060,79410,41550,40440,13710,3,20
17043841302,6221,235,5539,235,92,10,335,4276,148,3705,148,56,5,214,261.76,931.18,4013,79410,10470,16830,13710,3,20
17043841303,7410,446,6321,446,177,9,446,5090,266,4140,266,109,8,301,311.59,1108.44,4013,79410,NA,NA,13710,3,20
17043841304,17117,710,14784,710,352,37,1232,11682,432,9748,432,229,28,813,715.13,2543.97,11332,79410,05880,40440,13710,3,20
17043841305,5184,157,4910,157,24,0,92,3592,105,3298,105,19,0,65,219.89,782.23,4013,79410,05880,40440,13710,3,20
17043841401,4857,827,3915,827,63,2,48,4103,570,2886,570,41,2,34,326.78,1035.69,80060,82413,41550,40440,NA,3,20
17043841402,6992,139,6667,139,69,7,105,5056,87,4777,87,39,2,64,402.68,1276.24,82400,82413,42720,40440,42180,3,20
17043841601,5764,288,5059,288,119,7,287,4016,179,3372,179,76,7,203,319.85,1013.73,78929,82413,41550,40440,42180,3,20
17043841602,9713,808,8485,808,200,18,198,7503,545,6134,545,125,11,143,597.58,1893.92,78929,82413,41550,40440,42180,3,20
17043841701,7007,689,5398,689,494,18,404,5881,469,4310,469,338,11,284,518.44,2150.05,11332,49451,16800,16830,42180,14,5
17043841702,6903,450,5674,450,342,22,413,5522,313,4390,313,222,17,267,486.79,2018.81,29756,49451,16800,16830,NA,14,5
17043842602,8006,110,7607,110,45,2,242,5347,66,5043,66,25,2,145,471.36,1954.83,81048,49451,NA,NA,42180,3,20
17043842603,9035,237,8423,237,223,7,145,7099,175,6465,175,180,4,100,625.81,2595.35,81048,49451,NA,NA,42180,3,5
17043842604,4263,212,3815,212,119,6,107,3448,115,3089,115,62,5,62,303.96,1260.57,81048,49451,NA,NA,42180,3,5
17043842703,4362,37,4067,37,80,1,173,2978,20,2776,20,50,1,111,262.52,1088.74,81048,49451,NA,NA,42180,11,5
17043842704,9036,188,8126,188,277,7,435,6999,128,6250,128,194,5,294,616.99,2558.79,81048,49451,40500,16830,42180,11,19
17043842705,7075,155,6163,155,214,8,526,5364,110,4626,110,149,7,362,472.86,1961.04,81048,49451,40500,16830,42180,11,19
17043842706,4929,75,4651,75,66,1,135,3630,49,3394,49,45,1,92,320,1327.1,29609,49451,40500,16830,NA,11,19
17043842707,6208,152,5403,152,136,4,512,4586,105,3946,105,98,3,329,404.28,1676.61,44407,49451,40500,16830,NA,11,19
17043844201,5121,130,4743,130,61,4,181,4012,73,3690,73,42,4,130,411.94,1379.49,44407,83947,23460,16830,NA,14,5
17043844202,3799,67,3588,67,18,2,124,2884,43,2697,43,11,2,88,296.12,991.64,44407,83947,23460,16830,NA,14,5
17043844301,11144,481,9462,481,388,17,796,9555,336,8010,336,316,8,549,981.08,3285.4,44407,83947,23460,16830,NA,14,5
17043844302,7016,444,5862,444,256,19,426,5979,346,4808,346,171,13,295,613.91,2055.82,83960,83947,40350,13940,NA,14,5
17043845501,10253,366,8904,366,303,4,676,8612,289,7344,289,208,4,478,838,2896.96,80645,20604,24000,19320,NA,11,19
17043845503,7349,154,6116,154,135,3,937,5807,121,4862,121,87,1,615,565.05,1953.4,18628,20604,21450,12570,NA,11,19
17043845504,7489,134,7016,134,34,9,292,6130,93,5707,93,25,8,204,596.48,2062.05,18628,20604,21450,19320,NA,11,19
17043845701,9325,464,7680,464,273,14,884,6857,316,5423,316,196,13,593,667.23,2306.6,20591,20604,12540,12570,NA,11,19
17043845702,9928,186,9032,186,197,11,499,7414,118,6699,118,123,4,352,721.42,2493.97,20591,20604,12540,12570,NA,11,19
17043845801,13010,184,11545,184,180,8,1090,9651,117,8611,117,128,7,671,939.1,3246.47,18628,20604,08970,12570,NA,11,19
17043845803,4678,167,3855,167,383,3,267,3578,103,2947,103,241,2,182,348.16,1203.59,83245,20604,30510,22500,NA,11,19
17043845804,8263,274,7106,274,157,9,717,6522,183,5568,183,117,5,466,634.63,2193.91,18628,20604,21450,19320,NA,11,19
17043845805,3666,89,3353,89,16,2,206,2786,61,2515,61,11,2,136,271.09,937.17,18628,20604,08790,19320,NA,11,19
17043846001,7038,167,6437,167,151,16,263,5427,113,4920,113,98,12,171,456.28,1650.49,43939,43952,17040,12570,23200,11,19
17043846002,4106,115,3856,115,67,10,57,3380,75,3148,75,38,2,42,284.18,1027.94,20591,43952,32940,12570,23200,11,19
17043846101,6196,117,5497,117,75,4,503,4407,73,3893,73,61,2,305,370.53,1340.28,51622,43952,NA,NA,27710,11,19
17043846102,4336,241,3554,241,204,2,335,3586,180,2845,180,132,1,248,301.5,1090.59,43939,43952,NA,NA,27710,11,19
17043846103,9205,201,8301,201,180,12,501,6715,130,5998,130,128,8,321,564.57,2042.2,51622,43952,NA,NA,27710,11,19
17043846203,8872,178,7916,178,216,7,553,6015,116,5322,116,126,6,329,505.72,1829.31,51622,43952,NA,NA,27710,11,19
17043846204,6887,77,6526,77,83,9,191,5082,48,4802,48,60,4,120,427.28,1545.56,51622,43952,NA,NA,27710,11,19
17043846205,9249,148,8322,148,201,6,571,6724,114,5961,114,163,6,366,565.33,2044.94,43939,43952,NA,NA,27710,11,19
17043846206,4287,38,4138,38,45,4,61,3128,25,3006,25,27,3,42,262.99,951.3,51622,43952,NA,NA,27710,11,19
17043846207,5830,85,5337,85,74,4,329,3688,51,3347,51,44,2,193,310.07,1121.61,51622,43952,NA,NA,27710,11,19
17043846301,6579,119,5970,119,154,7,329,5450,100,4883,100,126,7,234,458.22,1657.48,43939,43952,17040,12570,27710,11,19
17043846302,7891,154,7392,154,113,6,220,5955,114,5495,114,79,6,147,500.68,1811.07,83245,43952,17040,12570,23200,11,19
17043846304,3608,68,3175,68,67,0,293,2370,40,2071,40,44,0,175,199.26,720.78,51622,43952,17040,12570,27710,11,19
17043846305,11238,585,9374,585,513,10,751,8513,430,6778,430,350,7,518,715.74,2589.02,83245,43952,17040,12570,NA,11,19
17043846306,13130,496,10847,496,1173,21,574,9606,316,7853,316,726,17,378,807.64,2921.43,83245,43952,17040,12570,NA,11,19
17043846401,6415,193,5628,193,399,8,184,5099,142,4433,142,234,7,141,322.59,1307.89,51622,51635,NA,NA,41690,3,19
17043846403,5217,101,4841,101,89,5,180,3863,73,3516,73,71,5,125,244.39,990.86,51622,51635,NA,NA,41690,3,19
17043846404,8116,174,7431,174,157,12,332,6588,118,5999,118,112,8,233,416.79,1689.82,51622,51635,NA,NA,27710,3,19
17043846501,13045,482,11395,482,681,18,466,9370,287,8019,287,441,14,322,592.79,2403.4,3012,51635,NA,NA,41690,3,19
17043846503,10625,204,9801,204,166,5,440,7343,124,6691,124,118,4,282,464.56,1883.48,51622,51635,NA,NA,27710,3,19
17043846504,6115,132,5696,132,93,5,189,4661,101,4271,101,59,4,125,294.88,1195.55,51622,51635,NA,NA,27710,3,19
17045000701,2780,2,2761,2,0,9,8,2086,1,2075,1,0,2,7,32,92,14273,65923,NA,NA,13370,5,3
17045000702,2416,2,2402,2,3,8,1,1774,1,1764,1,1,6,1,28,85,8524,84064,NA,NA,19800,5,3
17045000703,4071,11,4029,11,25,2,4,3065,6,3034,6,15,2,2,543.73,1047.28,57628,57641,NA,NA,30750,5,3
17045000704,6246,15,6178,15,39,5,9,4714,5,4665,5,29,4,6,836.27,1610.72,57628,57641,NA,NA,30750,5,3
17045000705,4082,22,4057,22,1,0,2,2973,11,2948,11,1,0,2,165,311,38986,38999,NA,NA,30780,5,3
17047009569,2618,14,2597,14,3,1,3,1938,5,1923,5,3,1,1,104,303,80853,90486,NA,NA,13500,5,10
17047009570,2478,3,2457,3,2,7,9,1864,1,1854,1,1,5,2,22,100,31173,91296,NA,NA,13500,5,10
17047009571,2344,13,2327,13,1,0,2,1821,7,1805,7,0,0,2,155,364,568,90039,NA,NA,13500,5,10
17049009501,3120,19,3084,19,3,8,6,2418,13,2381,13,1,5,5,394.78,847.87,22736,20474,NA,NA,13560,5,10
17049009502,4255,17,4220,17,2,4,12,2958,10,2928,10,1,2,7,241,615,4598,73651,NA,NA,05460,5,10
17049009503,3884,14,3858,14,2,2,8,2751,6,2734,6,0,2,3,313,820,1049,50725,NA,NA,03510,5,10
17049009504,4109,22,4076,22,1,7,3,2814,8,2791,8,0,5,2,130,209,22567,47462,NA,NA,13560,5,10
17049009505,3588,6,3577,6,0,3,2,2335,2,2328,2,0,1,2,182,226,19915,6145,NA,NA,12240,5,10
17049009597,4702,15,4675,15,0,9,3,3010,7,2991,7,0,3,2,166,246,74743,74756,NA,NA,38760,5,10
17049009598,4099,8,4041,8,2,2,46,2934,3,2900,3,0,2,26,479.03,1028.8,22736,20474,NA,NA,13560,5,10
17049009599,3947,20,3906,20,2,8,10,2984,10,2948,10,2,7,7,487.19,1046.33,22736,20474,NA,NA,13560,5,10
17051009505,2818,8,2799,8,0,1,10,2044,4,2030,4,0,1,5,102,181,66794,3155,11050,11080,37230,13,11
17051009506,3431,102,2748,102,568,9,3,2850,101,2073,101,564,9,2,88,169,8992,68549,11050,11080,07440,13,11
17051009507,4071,10,4043,10,1,7,10,2903,2,2886,2,1,6,6,84,64,62627,62640,11050,11080,33090,18,11
17051009508,2892,4,2882,4,1,1,4,2310,4,2298,4,1,1,2,587.16,998,77317,77330,NA,NA,40140,13,11
17051009509,2414,17,2384,17,6,7,0,1817,13,1780,13,6,5,0,461.84,785,77317,77330,NA,NA,40140,13,11
17051009510,2365,6,2341,6,5,11,2,1724,4,1703,4,5,6,2,78,148,77317,77330,NA,NA,40140,13,11
