GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
09009003434,6298,89,5984,89,64,5,154,4681,59,4410,59,48,5,100,792.81,1426.12,NA,NA,14160,NA,NA,00750,3,5
09009003441,4366,35,4279,35,11,1,40,3487,27,3389,27,10,1,33,611.45,1407.49,NA,NA,46940,NA,NA,03537,3,5
09009003442,1779,12,1734,12,8,2,23,1349,8,1313,8,6,1,13,236.55,544.51,NA,NA,46940,NA,NA,03537,3,5
09009003451,6185,187,5786,187,116,21,50,4745,121,4370,121,81,16,36,751.44,1138.19,NA,49880,49950,NA,NA,02640,3,5
09009003453,6174,196,5842,196,70,10,47,4840,140,4468,140,54,7,31,766.48,1160.97,NA,49880,49950,NA,NA,02640,3,5
09009003454,7173,162,6760,162,141,21,80,5482,100,5141,100,83,10,48,868.15,1314.97,NA,49880,49950,NA,NA,02640,3,5
09009003461,8685,132,8471,132,15,19,46,6309,86,6090,86,13,15,19,876,1966,NA,NA,58300,03240,NA,03990,3,5
09009003471,4824,61,4665,61,73,2,23,3760,41,3606,41,58,2,12,626.77,1247.92,NA,NA,62290,03538,NA,NA,3,5
09009003472,2943,32,2806,32,82,9,12,2263,17,2156,17,62,6,5,377.23,751.08,NA,NA,62290,03538,NA,NA,3,5
09009003501,4670,1269,2332,1269,1011,11,20,4733,879,2171,879,780,8,16,810.46,836.74,NA,80000,80070,NA,NA,04830,3,5
09009003502,3653,605,1188,605,1829,18,2,2995,341,989,341,1312,10,2,512.85,529.48,NA,80000,80070,NA,NA,04830,3,5
09009003503,2625,392,685,392,1483,13,14,1933,217,538,217,947,8,6,331,341.73,NA,80000,80070,NA,NA,04830,3,5
09009003504,3828,1541,682,1541,1549,16,11,3316,873,520,873,1037,6,7,567.82,586.23,NA,80000,80070,NA,NA,04830,3,5
09009003505,3472,2634,701,2634,83,28,23,3741,1548,559,1548,52,21,13,640.6,661.37,NA,80000,80070,NA,NA,04830,3,5
09009003506,234,92,107,92,34,0,1,228,57,88,57,25,0,1,39.04,40.31,NA,80000,80070,NA,NA,04830,3,5
09009003507,538,85,365,85,75,3,7,430,52,270,52,49,2,5,73.63,76.02,NA,80000,80070,NA,NA,04830,3,5
09009003508,6211,1621,3442,1621,1077,10,39,5356,963,2703,963,696,5,26,917.15,946.88,NA,80000,80070,NA,NA,04830,3,5
09009003509,1921,72,1715,72,109,4,16,1492,47,1313,47,73,3,9,255.49,263.77,NA,80000,80070,NA,NA,04830,3,5
09009003510,3566,296,2847,296,401,2,18,2932,174,2320,174,250,1,13,502.07,518.34,NA,80000,80070,NA,NA,04830,3,5
09009003511,3463,252,2110,252,1047,19,28,2852,175,1721,175,748,13,20,488.37,504.2,NA,80000,80070,NA,NA,04830,3,5
09009003512,3831,616,2084,616,1082,19,14,3089,375,1622,375,697,14,6,528.95,546.1,NA,80000,80070,NA,NA,04830,3,5
09009003513,5182,232,4747,232,162,13,17,4291,159,3830,159,122,10,11,734.78,758.6,NA,80000,80070,NA,NA,04830,3,5
09009003514,3937,916,2765,916,214,6,24,3395,562,2112,562,136,5,18,581.35,600.2,NA,80000,80070,NA,NA,04830,3,5
09009003515,4992,379,4238,379,322,21,25,4130,222,3482,222,179,9,16,707.21,730.14,NA,80000,80070,NA,NA,04830,3,5
09009003516,9125,153,8834,153,92,16,28,7798,110,7480,110,63,13,22,1335.31,1378.6,NA,80000,80070,NA,NA,04830,3,5
09009003517,2869,694,1949,694,171,8,46,2569,430,1559,430,111,6,33,439.91,454.17,NA,80000,80070,NA,NA,04830,3,5
09009003518,4735,133,4432,133,130,6,33,3956,81,3668,81,99,4,23,677.41,699.38,NA,80000,80070,NA,NA,04830,3,5
09009003519,2082,39,1934,39,58,10,28,1705,33,1557,33,54,7,21,291.96,301.43,NA,80000,80070,NA,NA,04830,3,5
09009003520,4243,97,4065,97,50,9,22,3307,75,3106,75,37,6,8,566.28,584.64,NA,80000,80070,NA,NA,04830,3,5
09009003521,4119,199,3700,199,168,2,49,3359,107,2988,107,117,2,38,575.19,593.83,NA,80000,80070,NA,NA,04830,3,5
09009003522,2003,535,1094,535,359,8,5,1529,257,806,257,201,3,5,261.82,270.31,NA,80000,80070,NA,NA,04830,3,5
09009003523,1811,115,1578,115,103,6,8,1513,73,1289,73,67,4,7,259.08,267.48,NA,80000,80070,NA,NA,04830,3,5
09009003524,3185,452,2175,452,490,18,40,2441,260,1579,260,309,10,23,417.99,431.54,NA,80000,80070,NA,NA,04830,3,5
09009003525,2791,97,2540,97,123,3,25,2440,64,2199,64,96,1,16,417.82,431.36,NA,80000,80070,NA,NA,04830,3,5
09009003526,5385,149,4898,149,278,10,46,4493,93,4063,93,208,6,30,769.37,794.31,NA,80000,80070,NA,NA,04830,3,5
09009003527,8838,361,8091,361,306,20,57,7407,242,6643,242,223,16,41,1268.35,1309.48,NA,80000,80070,NA,NA,04830,3,5
09009003528,5652,552,4576,552,424,5,87,4612,328,3598,328,283,5,70,789.75,815.35,NA,80000,80070,NA,NA,04830,3,5
09009003611,5085,62,4916,62,67,9,31,4013,49,3842,49,47,7,19,728.13,1226.12,NA,NA,87560,NA,NA,05280,3,5
09009003612,4797,40,4645,40,99,5,8,3744,32,3601,32,68,4,7,679.32,1143.93,NA,NA,87560,NA,NA,05280,3,5
09009003613,3818,41,3717,41,41,1,18,2880,29,2780,29,31,1,10,522.55,879.95,NA,NA,87560,NA,NA,05280,3,5
09009142601,4328,226,3358,226,644,15,82,3690,171,2773,171,499,12,64,811.18,311.07,NA,52000,52070,NA,NA,02790,4,3
09009142602,6018,484,4449,484,1036,13,22,5141,301,3893,301,618,9,19,1130.15,433.4,NA,52000,52070,NA,NA,02790,4,3
09009142899,8,1,7,1,0,0,0,9,1,7,1,0,0,0,1.98,0.76,NA,52000,52070,NA,NA,02790,4,3
09009165801,5217,153,4382,153,469,5,201,4650,105,3928,105,369,5,138,1108,1091.78,NA,NA,35650,NA,NA,01860,4,3
09009165802,3845,47,3531,47,220,2,45,3186,33,2909,33,175,2,34,759.16,748.04,NA,NA,35650,NA,NA,01860,4,3
09009166001,4184,68,3806,68,230,5,72,3358,52,3031,52,169,5,49,800.15,788.43,NA,NA,35650,NA,NA,01860,4,3
09009166002,5319,90,4986,90,174,2,66,4673,66,4353,66,135,2,51,1113.48,1097.18,NA,NA,35650,NA,NA,01860,4,3
09009170101,290,205,64,205,18,1,1,291,113,48,113,15,1,1,52.4,51.54,NA,46450,46520,NA,NA,02400,3,5
09009170102,1760,727,806,727,206,2,19,1577,392,655,392,123,1,14,283.96,279.33,NA,46450,46520,NA,NA,02400,3,5
09009170201,1066,266,751,266,47,1,1,1106,183,699,183,39,1,1,199.15,195.9,NA,46450,46520,NA,NA,02400,3,5
09009170202,1761,839,789,839,126,2,2,1716,514,598,514,87,2,1,308.99,303.95,NA,46450,46520,NA,NA,02400,3,5
09009180601,3350,57,3269,57,20,1,3,2712,42,2607,42,18,1,2,551.01,576.43,NA,22980,22910,NA,NA,01290,4,3
09009180602,3743,79,3611,79,34,7,12,2925,49,2792,49,21,4,10,594.29,621.71,NA,22980,22910,NA,NA,01290,4,3
09009190301,5388,48,5265,48,17,8,47,3907,35,3790,35,14,6,27,596.19,854.57,NA,NA,34950,NA,NA,01800,4,3
09009190302,5099,86,4909,86,37,4,63,3772,56,3593,56,29,4,34,575.59,825.04,NA,NA,34950,NA,NA,01800,4,3
09009190303,2774,33,2701,33,17,3,17,2081,21,2016,21,9,3,11,317.55,455.17,NA,NA,34950,NA,NA,01800,4,3
09009194201,6389,83,6188,83,39,2,77,4590,61,4399,61,20,1,48,1209.02,2536.92,NA,44630,44560,NA,NA,02280,4,3
09009194202,4287,31,4214,31,7,7,28,3170,22,3100,22,3,6,17,834.98,1752.08,NA,44630,44560,NA,NA,02280,4,3
09009345201,6805,279,6356,279,101,14,47,5103,193,4616,193,67,5,29,808.13,1224.06,NA,49880,49950,NA,NA,02640,3,5
09009345202,4281,126,3976,126,131,5,39,3055,77,2778,77,92,3,28,483.8,732.81,NA,49880,49950,NA,NA,02640,3,5
09009348102,5485,39,5414,39,11,3,17,5100,31,5012,31,11,3,12,767.93,1758.72,NA,37930,69640,NA,NA,03537,5,6
09009348111,2937,43,2821,43,48,4,20,2452,34,2321,34,47,4,12,369.21,845.56,NA,NA,69640,NA,NA,03537,5,6
09009348121,7396,70,7213,70,34,7,71,5332,39,5182,39,24,4,44,802.86,1838.72,NA,NA,69640,NA,NA,03537,5,6
09011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,99998,6,2
09011006501,1949,10,1916,10,4,4,15,1589,10,1553,10,4,4,8,293,520,NA,NA,44210,NA,NA,03540,6,2
09011006901,3557,1079,1639,1079,740,32,61,3035,572,1357,572,457,27,50,477.24,330.43,NA,52280,52350,NA,NA,02820,6,2
09011006902,2636,116,2332,116,72,8,104,2703,112,2297,112,71,8,103,425.04,294.28,NA,52280,52350,NA,NA,02820,6,2
09011006903,6641,954,4138,954,1341,41,146,5382,555,3332,555,818,30,92,846.3,585.95,NA,52280,52350,NA,NA,02820,6,2
09011006904,1994,293,1037,293,615,15,27,1662,187,855,187,401,12,20,261.34,180.95,NA,52280,52350,NA,NA,02820,6,2
09011006905,2249,394,1170,394,627,16,39,2037,256,1019,256,462,15,29,320.31,221.77,NA,52280,52350,NA,NA,02820,6,2
09011006906,624,76,424,76,108,8,7,658,69,408,69,98,7,7,103.47,71.64,NA,52280,52350,NA,NA,02820,6,2
09011006907,1449,168,910,168,340,7,18,1191,110,701,110,252,7,11,187.28,129.67,NA,52280,52350,NA,NA,02820,6,2
09011006908,3389,204,2796,204,304,23,48,2874,145,2334,145,201,16,33,451.93,312.9,NA,52280,52350,NA,NA,02820,6,2
09011006909,5343,139,4796,139,290,10,99,4674,118,4107,118,236,10,85,734.97,508.87,NA,52280,52350,NA,NA,02820,6,2
09011006933,5169,72,4989,72,55,11,41,4211,44,4041,44,44,9,29,895.66,1088.25,NA,NA,80280,NA,NA,04860,6,2
09011006934,3968,88,3712,88,87,12,66,3323,61,3079,61,65,8,49,706.79,858.76,NA,13495,80280,NA,NA,04860,6,2
09011006935,3279,55,3123,55,52,10,39,2641,41,2486,41,41,7,25,561.73,682.51,NA,NA,80280,NA,NA,04860,6,2
09011006936,2452,25,2341,25,49,13,24,2056,18,1952,18,39,11,18,437.3,531.33,NA,NA,80280,NA,NA,04860,6,2
09011006937,3062,70,2798,70,114,9,67,2419,43,2211,43,68,5,49,514.51,625.14,NA,NA,80280,NA,NA,04860,6,2
09011006951,6805,217,6171,217,247,73,93,5520,169,4854,169,201,54,73,967,1131.09,48420,77720,48900,NA,NA,02580,6,2
09011006961,4908,124,4666,124,77,19,21,3771,68,3578,68,31,12,14,694.85,621.28,NA,56200,56270,NA,NA,03120,6,2
09011006962,3898,49,3715,49,88,8,37,3018,28,2872,28,55,7,28,556.1,497.22,NA,56200,56270,NA,NA,03120,6,2
09011006963,2586,20,2522,20,25,4,15,2086,13,2028,13,16,4,12,384.37,343.67,NA,56200,56270,NA,NA,03120,6,2
09011006964,5760,193,5169,193,298,38,36,4352,112,3897,112,176,30,25,801.91,717,48420,56200,56270,NA,NA,03120,6,2
09011006965,3189,71,2956,71,108,12,42,2615,42,2433,42,60,9,29,481.84,430.83,48420,56200,56270,NA,NA,03120,6,2
09011006966,3543,58,3339,58,72,11,59,2753,34,2576,34,56,11,42,507.27,453.56,48420,56200,56270,NA,NA,03120,6,2
09011006967,5359,188,4439,188,556,57,96,4094,106,3421,106,356,34,71,754.37,674.5,48420,56200,56270,NA,NA,03120,6,2
09011006968,3292,254,2616,254,360,31,19,2535,135,2008,135,218,24,15,467.1,417.65,48420,56200,56270,NA,NA,03120,6,2
09011006969,288,36,189,36,52,9,0,217,15,148,15,31,8,0,39.98,35.75,48420,56200,56270,NA,NA,03120,6,2
09011006970,4464,167,3901,167,258,40,38,3469,106,3019,106,182,30,26,639.2,571.53,NA,56200,56270,NA,NA,03120,6,2
09011007001,4414,56,4313,56,16,10,15,3437,30,3347,30,16,4,10,477.62,727.72,NA,NA,62150,03420,NA,NA,6,2
09011007002,696,38,520,38,85,3,50,672,33,491,33,82,3,30,93.38,142.28,NA,56200,62150,03420,NA,03120,6,2
09011007011,7124,104,6670,104,161,68,120,5129,63,4776,63,114,39,74,635.31,1075.49,46000,NA,42600,NA,NA,02160,6,2
09011007012,7472,122,7102,122,118,16,111,5416,62,5120,62,80,13,79,670.86,1135.67,NA,NA,42600,NA,NA,02160,6,2
09011007021,3669,54,3399,54,121,25,70,2882,39,2630,39,100,21,53,353.19,433.08,NA,NA,34250,NA,NA,01770,6,2
09011007022,8171,387,7009,387,520,40,204,4767,190,3974,190,289,24,100,584.2,716.35,NA,16960,34250,NA,NA,01770,6,2
09011007023,4215,191,3543,191,289,26,160,2765,103,2274,103,169,12,104,338.85,415.5,NA,16960,34250,NA,NA,01770,6,2
09011007024,3299,84,2941,84,185,19,68,2761,70,2411,70,137,16,57,338.36,414.9,NA,34180,34250,NA,NA,01770,6,2
09011007025,4990,335,3953,335,551,59,69,3785,197,2972,197,331,36,52,463.85,568.78,NA,34180,34250,NA,NA,01770,6,2
09011007026,1242,7,1210,7,8,2,14,1066,4,1044,4,5,2,7,130.64,160.19,NA,34180,34250,NA,NA,01770,6,2
09011007027,4016,155,3528,155,239,28,64,3478,104,3021,104,179,25,45,426.23,522.65,NA,NA,34250,NA,NA,01770,6,2
09011007028,4014,95,3392,95,420,28,70,2991,46,2518,46,303,24,54,366.55,449.46,NA,61730,34250,NA,NA,01770,6,2
09011007029,2593,19,2532,19,12,4,26,2183,17,2114,17,11,3,21,267.53,328.04,NA,NA,34250,NA,NA,01770,6,2
09011007030,3595,53,3443,53,37,16,44,2921,35,2772,35,32,14,33,357.97,438.95,NA,83080,34250,NA,NA,01770,6,2
09011007031,2457,144,1976,144,276,20,39,2508,142,1893,142,274,20,37,307.36,376.88,NA,NA,42600,NA,NA,02160,6,2
09011007051,7871,103,7669,103,55,23,19,6111,65,5910,65,36,17,18,1638.19,1817.68,NA,59140,73770,NA,NA,04380,6,2
09011007052,3510,79,3391,79,15,1,24,3021,63,2866,63,12,1,16,809.85,898.58,NA,73700,73770,NA,NA,04380,6,2
09011007053,3176,25,3095,25,17,6,33,2649,19,2567,19,13,6,25,324.64,398.07,NA,49810,73770,NA,NA,04380,6,2
09011007054,2362,13,2319,13,8,8,12,1865,10,1822,10,6,8,9,499.96,554.73,NA,NA,73770,NA,NA,04380,6,2
09011007071,4884,39,4752,39,27,23,43,3590,26,3473,26,19,20,26,650,1002,59105,NA,55500,NA,NA,03060,6,2
09011007081,2113,9,2083,9,6,4,11,1546,5,1520,5,5,4,7,233,322,NA,NA,78600,04710,NA,NA,6,2
09011007091,4882,24,4780,24,26,26,26,3493,17,3409,17,16,18,16,552.03,560.25,NA,NA,33900,NA,NA,01740,6,2
09011007092,5502,78,5340,78,48,12,18,4157,51,3999,51,32,11,13,656.97,666.75,NA,39940,33900,NA,NA,01740,6,2
09011007101,3790,43,3689,43,25,16,9,2854,29,2763,29,14,12,7,488,602,NA,NA,43230,02190,NA,NA,6,2
09011007111,3008,38,2898,38,34,23,13,2229,21,2151,21,18,12,6,484,507,NA,NA,71670,04260,NA,NA,6,2
09011007121,1810,12,1790,12,2,1,5,1377,8,1354,8,2,1,4,281,455,NA,NA,29910,01590,NA,NA,6,2
09011007131,2297,23,2250,23,12,9,3,1775,13,1730,13,11,5,3,371,487,NA,NA,6820,00390,NA,NA,6,2
09011007151,3310,40,3201,40,28,9,32,2375,30,2268,30,20,8,19,472,598,NA,NA,66210,03900,NA,NA,6,2
09011007161,8554,280,7608,280,489,22,149,6817,248,5736,248,470,18,97,1207.08,1683.03,NA,NA,23400,NA,NA,01320,6,2
09011007162,6786,85,6569,85,47,24,61,5472,54,5265,54,38,18,43,968.92,1350.97,NA,53120,23400,NA,NA,01320,6,2
09011008701,6041,57,5896,57,47,21,19,4469,38,4331,38,35,13,14,794,1206,NA,NA,42390,NA,NA,02130,6,2
09011660101,3150,26,3055,26,28,11,28,2528,18,2451,18,17,7,17,485.1,840.7,NA,NA,57040,NA,NA,03540,6,2
09011660102,3385,16,3328,16,6,5,29,2626,11,2575,11,5,5,19,503.9,873.3,NA,NA,57040,NA,NA,03540,6,2
09011690199,452,24,351,24,58,6,13,476,24,351,24,58,6,13,74.85,51.82,NA,52280,52350,NA,NA,02820,6,2
09011690299,128,7,111,7,7,3,0,135,7,111,7,7,3,0,21.23,14.7,NA,52280,52350,NA,NA,02820,6,2
09011690699,22,1,19,1,1,0,1,23,1,19,1,1,0,1,3.62,2.5,NA,52280,52350,NA,NA,02820,6,2
09011690799,56,4,50,4,2,0,0,60,4,50,4,2,0,0,9.43,6.53,NA,52280,52350,NA,NA,02820,6,2
09011695201,4058,54,3874,54,48,38,42,3067,38,2899,38,33,28,31,537.28,628.45,NA,77720,48900,NA,NA,02580,6,2
09011695202,5810,164,5341,164,171,30,93,4331,98,3944,98,112,14,65,758.71,887.46,NA,NA,48900,NA,NA,02580,6,2
09011702599,306,1,274,1,31,0,0,307,1,274,1,31,0,0,37.62,46.13,NA,34180,34250,NA,NA,01770,6,2
09011703199,2894,128,2502,128,216,16,29,3018,128,2501,128,216,16,29,373.83,632.84,NA,NA,42600,NA,NA,02160,6,2
09011714101,3281,29,3131,29,95,10,13,2563,19,2438,19,67,9,11,530.66,557.85,NA,15840,15910,NA,NA,00840,6,2
09011714102,7699,89,7478,89,61,25,39,5638,69,5404,69,51,19,26,1167.34,1227.15,31700,15840,15910,NA,NA,00840,6,2
09013005261,7079,67,6908,67,62,14,25,4986,36,4843,36,44,11,16,1094,1288,NA,NA,37910,02010,03750,NA,2,1
09013005281,2540,16,2498,16,14,8,4,1903,5,1874,5,9,7,3,407,493,NA,NA,1080,00030,03750,NA,6,1
09013005291,4575,74,4434,74,26,3,37,3512,50,3370,50,17,2,23,666,962,NA,NA,6260,NA,NA,00360,6,1
09013005301,2408,25,2323,25,39,5,16,1939,15,1871,15,22,4,12,362.68,412.81,NA,NA,78250,NA,NA,04680,6,2
09013005302,6863,307,6093,307,238,19,196,5218,176,4590,176,138,12,126,975.99,1110.9,NA,NA,78250,NA,NA,04680,6,2
09013005304,3423,77,3250,77,51,2,43,2779,53,2600,53,37,2,34,519.79,591.64,NA,NA,78250,NA,NA,04680,6,2
09013005305,3452,27,3344,27,25,0,54,2539,20,2446,20,19,0,34,474.9,540.55,NA,NA,78250,NA,NA,04680,6,2
09013005306,2595,14,2492,14,28,4,53,1949,9,1873,9,21,4,33,364.55,414.94,NA,NA,78250,NA,NA,04680,6,2
09013005351,6835,61,6646,61,77,11,37,5212,46,5030,46,58,10,22,901.35,1296,NA,NA,25360,NA,NA,01440,6,2
09013005352,4362,30,4245,30,66,0,21,3346,23,3244,23,47,0,9,578.65,832,NA,18220,25360,NA,NA,01440,6,2
09013005381,1389,198,527,198,657,6,1,1587,198,527,198,657,6,1,213.22,380.48,NA,NA,69220,NA,NA,04140,5,6
09013008401,5979,85,5727,85,56,17,94,4696,65,4439,65,43,11,73,785,877,NA,18220,85950,NA,NA,05100,6,2
09013008501,4390,34,4298,34,36,6,15,3243,19,3162,19,30,4,9,658.42,696.31,NA,NA,17800,NA,NA,00960,6,2
09013008502,5673,84,5520,84,39,18,10,4288,45,4156,45,28,9,5,870.58,920.69,NA,17835,17800,NA,NA,00960,6,2
09013008601,4510,61,4406,61,17,0,25,3404,32,3311,32,13,0,16,724,887,NA,NA,16400,00900,NA,NA,6,2
09013008811,3959,45,3747,45,58,3,106,3081,30,2904,30,38,3,76,418.06,272.28,NA,73980,44910,02340,00005,NA,6,2
09013008812,8463,280,7153,280,348,11,659,8589,271,7079,271,343,11,614,1165.43,759.05,NA,73980,44910,02340,00005,NA,6,2
09013008813,3707,91,3194,91,80,7,334,3257,68,2793,68,65,3,260,441.94,287.84,NA,73980,44910,02340,00005,NA,6,2
09013008814,347,36,253,36,57,0,1,370,35,245,35,54,0,1,50.2,32.7,NA,NA,44910,02340,00005,NA,6,2
09013008815,4627,121,4205,121,117,8,174,3894,100,3458,100,87,4,145,528.37,344.13,NA,73980,44910,02340,00005,NA,6,2
09013008901,4100,95,3869,95,20,6,109,3054,59,2842,59,14,6,74,709.07,690.93,NA,72300,72090,NA,NA,04290,6,2
09013008902,6991,60,6879,60,16,16,20,5194,30,5100,30,10,10,14,1205.93,1175.07,NA,NA,72090,NA,NA,04290,6,2
09013008961,612,4,603,4,1,4,0,480,0,475,0,1,4,0,91,152,NA,NA,77830,04650,NA,NA,6,2
09013530301,5867,95,5451,95,180,12,125,4818,70,4457,70,124,9,88,901.17,1025.74,NA,NA,78250,NA,NA,04680,6,2
09013530302,5233,55,4985,55,83,8,97,4159,36,3957,36,62,6,62,777.91,885.44,NA,NA,78250,NA,NA,04680,6,2
09013533101,6073,42,5926,42,50,6,49,4436,24,4326,24,32,4,26,852.24,1159.52,NA,NA,76290,NA,NA,04560,6,2
09013533102,4928,55,4765,55,47,8,51,3533,32,3397,32,35,6,31,678.76,923.48,NA,NA,76290,NA,NA,04560,6,2
09013538201,4490,39,4389,39,27,2,33,3355,29,3257,29,19,1,20,450.75,804.36,NA,13445,69220,NA,NA,04140,5,6
09013538202,3229,38,3139,38,18,2,32,2449,28,2359,28,13,2,19,329.03,587.15,NA,13445,69220,NA,NA,04140,5,6
09015008001,2277,655,1540,655,56,5,15,1931,349,1189,349,31,5,8,380.57,268.23,NA,85840,86790,NA,NA,05190,6,2
09015008002,4400,524,3703,524,91,14,61,3832,315,3080,315,67,11,44,755.23,532.29,NA,85840,86790,NA,NA,05190,6,2
09015008003,4998,899,3761,899,236,23,68,4569,535,3228,535,194,18,59,900.48,634.66,NA,85840,86790,NA,NA,05190,6,2
09015008004,3810,319,3363,319,58,14,53,3089,197,2607,197,45,7,36,608.8,429.08,NA,85840,86790,NA,NA,05190,6,2
09015008005,6554,924,5483,924,92,23,24,5383,483,4327,483,56,18,16,1060.91,747.73,NA,71250,86790,NA,NA,05190,6,2
09015008150,2048,24,2009,24,3,5,6,1518,14,1480,14,3,4,3,271,303,NA,NA,13810,00720,03570,NA,6,2
09015008200,1578,30,1539,30,5,1,2,1197,18,1154,18,4,1,2,249,291,NA,NA,36000,01890,03570,NA,6,2
09015008250,1215,19,1189,19,5,0,2,887,9,866,9,2,0,1,194,248,NA,NA,67400,03960,03570,NA,6,2
09015008301,3765,52,3632,52,38,13,30,2813,31,2695,31,23,12,21,611,555,NA,NA,1430,00090,00005,NA,6,2
09015009001,3937,21,3898,21,2,5,11,2930,15,2888,15,2,3,7,654.83,704.38,NA,NA,75870,NA,NA,04530,6,2
09015009002,4731,52,4627,52,15,23,13,3634,26,3558,26,7,9,8,812.17,873.62,NA,54730,75870,NA,NA,04530,6,2
09015009011,6008,40,5916,40,14,23,13,4521,19,4443,19,14,17,9,792,1291,NA,71530,88190,05370,NA,NA,6,2
09015009022,1314,16,1288,16,4,2,4,998,6,978,6,3,1,4,173,349,NA,NA,21860,01380,NA,NA,6,2
09015009025,3102,17,3057,17,15,3,10,2297,12,2256,12,8,2,7,419,646,NA,NA,61030,03360,NA,NA,6,2
09015009031,6841,99,6600,99,89,27,15,5127,59,4926,59,53,19,11,1119.23,1098.96,NA,62745,62710,NA,NA,03480,6,2
09015009032,2190,9,2138,9,12,9,22,1703,6,1659,6,8,9,15,371.77,365.04,NA,62745,62710,NA,NA,03480,6,2
09015009041,5935,30,5802,30,19,23,60,4277,16,4181,16,13,14,37,708.42,767.6,NA,NA,40500,NA,NA,02070,6,2
09015009044,3878,28,3786,28,29,19,16,2912,16,2830,16,20,16,14,482.33,522.62,NA,18780,40500,NA,NA,02070,6,2
09015009045,6076,65,5791,65,64,27,121,4590,42,4377,42,39,16,74,760.26,823.78,NA,18780,40500,NA,NA,02070,6,2
09015009051,6681,170,6327,170,85,16,82,5149,143,4743,143,66,9,45,844,1040,NA,21160,9190,00570,NA,02070,6,2
09015009061,4467,31,4373,31,19,22,21,3167,20,3080,20,14,15,18,495,799,NA,NA,12130,00660,NA,NA,6,2
09015009071,4057,71,3931,71,24,6,20,2893,34,2802,34,12,3,8,503.11,507.28,NA,80630,59980,NA,NA,03270,6,2
09015009072,5103,74,4987,74,9,8,25,3711,46,3592,46,8,4,15,645.36,650.71,NA,49180,59980,NA,NA,03270,6,2
09015009073,5203,68,5052,68,33,17,30,3804,40,3667,40,25,11,21,661.53,667.02,NA,60090,59980,NA,NA,03270,6,2
09015009081,2357,24,2306,24,5,9,13,1678,14,1637,14,3,3,7,254,347,NA,NA,73420,04350,NA,NA,6,2
