GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49025KAN3UE,49,025,KAN3UE,69.29,19.08,0.57,2.44,1.58,0.14
49025KAN3UW,49,025,KAN3UW,318.34,87.66,2.64,11.2,7.25,0.66
49025ORD00I,49,025,ORD00I,134.22,16.63,2.38,4.75,9.5,0.59
49025ORD0UE,49,025,ORD0UE,33.62,9.1,0.49,1.36,1.94,0.17
49025ORD0UW,49,025,ORD0UW,47.03,6.66,0.78,1.66,3.07,0.2
49027ABR14U,49,027,ABR14U,54.29,2.5,3.24,2.1,7.88,2.05
49027DEL17I,49,027,DEL17I,297.68,47.37,4.48,8.32,27.53,0
49027DEL17U,49,027,DEL17U,108.37,16.56,1.6,3.07,9.84,0.13
49027DEL18I,49,027,DEL18I,170.34,28.5,2.53,5.38,14.56,0.63
49027DEL18U,49,027,DEL18U,404.79,65.08,5.93,12.87,34.27,1.82
49027DO05UC,49,027,DO05UC,37.85,4,0.74,2.43,3.19,0.58
49027DO05UE,49,027,DO05UE,89.19,9.55,1.63,5.58,7.39,1.4
49027DO05UW,49,027,DO05UW,61.13,7.41,1.32,2.57,5.24,0.66
49027FIL1I-,49,027,FIL1I-,332.28,37,2.74,4.11,8.22,0.69
49027FIL1UE,49,027,FIL1UE,173.64,22.05,1.44,2.32,5.73,0.28
49027FIL1UW,49,027,FIL1UW,16.25,1.81,0.13,0.2,0.4,0.03
49027FIL2I-,49,027,FIL2I-,94.96,17.83,0.69,1.37,5.49,0
49027FIL2UE,49,027,FIL2UE,94.12,17.67,0.67,1.35,5.44,0
49027FIL2UW,49,027,FIL2UW,16.5,3.1,0.12,0.24,0.95,0
49027FIL2WW,49,027,FIL2WW,39,7.22,0.27,0.6,2.25,0.04
49027FLO25E,49,027,FLO25E,17.17,2.22,0,0.61,1.01,0.4
49027FLO25W,49,027,FLO25W,32.12,4.16,0,1.13,1.89,0.76
49027GAR16N,49,027,GAR16N,8.5,0.19,0.01,0.19,1.14,0
49027GAR16S,49,027,GAR16S,49.89,4.07,0.2,1.15,6.98,0
49027HIN11E,49,027,HIN11E,28.07,4.05,0.67,0.27,2.43,0.13
49027HIN11I,49,027,HIN11I,85.5,12.33,2.06,0.82,7.4,0.41
49027HIN11S,49,027,HIN11S,0,0,0,0,0,0
49027HIN11W,49,027,HIN11W,58.83,8.48,1.41,0.57,5.09,0.28
49027HOL8I-,49,027,HOL8I-,10.35,0.71,0.15,0.25,0.25,0.1
49027HOL8NN,49,027,HOL8NN,44.44,3.06,0.66,1.09,1.09,0.44
49027HOL8UE,49,027,HOL8UE,65.31,4.87,0.92,1.54,1.71,0.61
49027HOL8UN,49,027,HOL8UN,52.29,3.61,0.77,1.29,1.29,0.52
49027HOL8UW,49,027,HOL8UW,8.84,0.61,0.13,0.22,0.22,0.09
49027HOL8WW,49,027,HOL8WW,24.49,1.69,0.36,0.6,0.6,0.24
49027KAN4I-,49,027,KAN4I-,2.74,0.67,0.04,0.07,0.43,0
49027KAN4UN,49,027,KAN4UN,2.99,0.72,0.05,0.08,0.46,0
49027KAN4US,49,027,KAN4US,19.61,4.79,0.31,0.5,3.1,0
49027KAN4UW,49,027,KAN4UW,105.73,24.38,1.62,2.76,15.71,0
49027KAN4WW,49,027,KAN4WW,114.14,20.96,1.83,4.7,14.08,0.84
49027LEA7I-,49,027,LEA7I-,17.81,3.15,0,0.19,0.93,0.19
49027LEA7UE,49,027,LEA7UE,23.18,4.11,0,0.24,1.21,0.24
49027LEA7UN,49,027,LEA7UN,5,0.88,0,0.05,0.26,0.05
49027LEA7UW,49,027,LEA7UW,42.47,7.52,0,0.44,2.21,0.44
49027LYN19E,49,027,LYN19E,35.91,6.74,0.69,0.07,3.8,0.07
49027LYN19I,49,027,LYN19I,9.28,1.77,0.22,0,1.1,0
49027LYN19W,49,027,LYN19W,3.95,0.75,0.09,0,0.47,0
49027MEA3I-,49,027,MEA3I-,18.83,2.32,0.29,0.58,1.45,0
49027MEA3UC,49,027,MEA3UC,2.01,0.25,0.03,0.06,0.15,0
49027MEA3UE,49,027,MEA3UE,16.4,2.02,0.25,0.5,1.26,0
49027MEA3UW,49,027,MEA3UW,96.84,12.19,1.2,2.99,7.11,0.42
49027OAK6I-,49,027,OAK6I-,79.23,7.09,2.96,1.77,9.16,0.59
49027OAK6UE,49,027,OAK6UE,90.29,8.09,3.37,2.02,10.44,0.67
49027OAK6UW,49,027,OAK6UW,149.89,17,4.45,3.64,16.15,0.73
49027SCI9I-,49,027,SCI9I-,48.03,9.33,0,0,2.76,0
49027SCI9UE,49,027,SCI9UE,18.03,3.5,0,0,1.04,0
49027SCI9UN,49,027,SCI9UN,15.47,2.98,0,0.01,0.88,0
49027SCI9US,49,027,SCI9US,53.92,10.47,0,0,3.1,0
49027SUTH20,49,027,SUTH20,223.49,22.53,2.73,7.05,17.22,2.45
49029MOR01-,49,029,MOR01-,307,79,5,10,20,3
49029MOR02-,49,029,MOR02-,342.19,63.88,0.91,5.48,10.04,0
49029MOR03-,49,029,MOR03-,239.63,28.06,4,7.01,15.01,5
49029MOR04-,49,029,MOR04-,352.98,36.06,1.39,6.93,6.93,0
49029MOR05-,49,029,MOR05-,196.53,34.82,9.08,9.12,8.41,0.04
49029MOR06-,49,029,MOR06-,374.4,55.88,2.61,12.05,20.05,3
49029MOR07-,49,029,MOR07-,204.46,17.63,1.76,2.64,8.81,0.88
49029MOR08N,49,029,MOR08N,0,0,0,0,0,0
49029MOR08S,49,029,MOR08S,210.37,21.55,0.03,6.57,5.65,1.83
49029MOR09-,49,029,MOR09-,313.94,125.04,2.34,13.96,11.95,0.48
49029MOR10I,49,029,MOR10I,219.21,29.55,0,12.37,7.56,0.69
49029MOR10N,49,029,MOR10N,28.11,3.79,0,1.59,0.97,0.09
49029MOR11-,49,029,MOR11-,219.68,46.66,4,12.04,11.47,0.22
49029MOR12-,49,029,MOR12-,320.01,46.93,3,9.59,9.5,0.17
49029MOR13I,49,029,MOR13I,36.02,3.16,0.65,0.49,1.22,0.24
49029MOR13N,49,029,MOR13N,48.04,4.22,0.87,0.65,1.62,0.32
49029MOR13S,49,029,MOR13S,360.83,31.75,6.51,4.88,12.2,2.43
49029MOR14I,49,029,MOR14I,56.33,8.34,1.3,0.93,2.59,0
49029MOR14U,49,029,MOR14U,241.92,35.81,5.57,3.98,11.14,0
49029MOR15-,49,029,MOR15-,81.7,9.29,0.17,4.33,11.34,0.01
49031CIR3E0,49,031,CIR3E0,82,4,1,3,16,0
49031CIR3I0,49,031,CIR3I0,55.99,7.25,0.66,1.32,3.95,0
49031CIR3UN,49,031,CIR3UN,4.58,0.67,0.1,0.16,0.26,0
49031CIR3UW,49,031,CIR3UW,25.93,3.36,0.31,0.61,1.83,0
49031GREE05,49,031,GREE05,36.48,8.6,0,0.01,0.96,0
49031JUNC2I,49,031,JUNC2I,28.78,5.2,1.2,1.6,0.8,0
49031JUNC2U,49,031,JUNC2U,41.71,7.53,1.74,2.32,1.16,0
49031KING4I,49,031,KING4I,35.77,4.36,0,0,5.23,0.44
49031KING4U,49,031,KING4U,48.31,6.13,0,0,6.82,0.56
49031MAR1I0,49,031,MAR1I0,73.12,13.5,1.65,6.23,13.4,0.55
49031MAR1UE,49,031,MAR1UE,38.35,6.53,0,0.82,0.82,0
49031MAR1UW,49,031,MAR1UW,52.98,9.88,1.35,4.94,10.78,0.45
49033GAR4AI,49,033,GAR4AI,0,0,0,0,0,0
49033GAR4AU,49,033,GAR4AU,120.56,22.75,0.76,1.52,6.07,0
49033GAR4BU,49,033,GAR4BU,6.99,1.32,0.04,0.09,0.35,0
49033GARD5I,49,033,GARD5I,17.55,4.63,0.14,0.68,0.68,0
49033GARD5U,49,033,GARD5U,111.45,29.37,0.86,4.32,4.32,0
49033LAKE00,49,033,LAKE00,0,0,0,0,0,0
49033LAKE3I,49,033,LAKE3I,1.08,0.09,0.01,0.05,0.02,0
49033LAKE3U,49,033,LAKE3U,286.29,26.76,2.18,12.29,6.54,0
49033RAND2I,49,033,RAND2I,163.56,18.96,0.79,0.79,7.11,0
49033RAND2U,49,033,RAND2U,43.44,5.04,0.21,0.21,1.89,0
49033WOD1I0,49,033,WOD1I0,7.86,0.74,0,0.2,0.3,0
49033WOD1UE,49,033,WOD1UE,7.17,0.68,0,0.18,0.27,0
49033WOD1UN,49,033,WOD1UN,47.62,4.53,0.01,1.2,1.81,0
49033WOD1US,49,033,WOD1US,70.39,6.65,0,1.83,2.87,0
49035ALT01A,49,035,ALT01A,23.75,97.98,0.99,2.97,0.99,0
49035ALT01B,49,035,ALT01B,0.34,1.29,0.01,0.03,0.01,0
49035BLF001,49,035,BLF001,789.1,179.2,12.74,28.2,25.75,0.27
49035BLF003,49,035,BLF003,838.66,268.55,9.36,25.05,32.05,3.34
49035BLF004,49,035,BLF004,694.86,127.79,3.99,19.97,22.96,0
49035BLF005,49,035,BLF005,0,0,0,0,0,0
49035BLF006,49,035,BLF006,941.39,455.98,10.53,33.02,18.65,4.42
49035BLF007,49,035,BLF007,686.81,142.43,9.16,16.77,36.08,0.14
49035BRT00I,49,035,BRT00I,48.06,139.38,4.01,2.4,0,0.8
49035BRT901,49,035,BRT901,9.24,26.8,0.77,0.46,0,0.15
49035BRT902,49,035,BRT902,14.19,21.22,0.16,0.29,0.12,0.33
49035CBL001,49,035,CBL001,110.3,95.6,1.94,2.92,8.75,1
49035CBL002,49,035,CBL002,93,70,0,4,5,0
49035CCN001,49,035,CCN001,17.28,6.6,0.28,0.49,0.45,0.07
49035COP1IE,49,035,COP1IE,19.77,21.37,0.4,2.14,1.74,0.4
49035COP1IW,49,035,COP1IW,39.73,42.95,0.81,4.29,3.49,0.81
49035COP1UE,49,035,COP1UE,42.42,45.86,0.86,4.59,3.73,0.86
49035COP1UN,49,035,COP1UN,31.99,34.58,0.65,3.46,2.81,0.65
49035COP1UW,49,035,COP1UW,13.22,14.29,0.27,1.43,1.16,0.27
49035COT001,49,035,COT001,373,450,6,17,9,2
49035COT003,49,035,COT003,213,250,1,7,11,0
49035COT004,49,035,COT004,330.56,376.23,7.94,21.84,17.87,0.99
49035COT007,49,035,COT007,132.79,139.74,1.95,4.86,2.92,0.06
49035COT008,49,035,COT008,258,232,2,3,6,1
49035COT009,49,035,COT009,259,195,2,6,6,1
49035COT011,49,035,COT011,352.95,316.95,3,10,3,0
49035COT012,49,035,COT012,332,339,4,27,12,3
49035COT013,49,035,COT013,320,245,5,11,8,0
49035COT014,49,035,COT014,164,162,1,3,5,0
49035COT015,49,035,COT015,258,178,5,9,7,0
49035COT016,49,035,COT016,281,287,3,8,11,2
49035COT017,49,035,COT017,250,193,5,11,3,0
49035COT018,49,035,COT018,202,262,3,19,7,2
49035COT019,49,035,COT019,214,277,3,6,4,1
49035COT020,49,035,COT020,254,295,5,8,4,2
49035COT021,49,035,COT021,240.19,278.12,7.78,6.81,13.61,1.94
49035COT022,49,035,COT022,308,306,4,7,7,0
49035COT023,49,035,COT023,230.81,360.88,2.22,7.19,12.39,0.06
49035COT024,49,035,COT024,187,288,4,8,12,0
49035COT025,49,035,COT025,189,268,3,9,4,0
49035COT026,49,035,COT026,187.45,244.89,7.18,13.24,4.11,0.06
49035COT027,49,035,COT027,296,185,1,12,3,1
49035COT028,49,035,COT028,285,105,4,5,8,0
49035COT029,49,035,COT029,219,315,1,9,10,0
49035COT030,49,035,COT030,240,121,0,8,3,0
49035COT031,49,035,COT031,201,141,1,5,10,0
49035COT033,49,035,COT033,280,342,4,17,9,1
49035COT034,49,035,COT034,477.65,372.92,3.13,21.36,15.59,1.14
49035COT036,49,035,COT036,285.43,388.78,0,13.78,5.91,0
49035COT037,49,035,COT037,223.7,246.15,2.01,10.06,4.04,0
49035COT038,49,035,COT038,30.33,23.58,0,0.22,0.09,0
49035COT039,49,035,COT039,63.57,39.65,0.11,1.7,1.48,0.04
49035COT26U,49,035,COT26U,1.43,4.16,0.12,0.07,0,0.02
49035DRP002,49,035,DRP002,635.89,356.35,13.38,28,10.38,1.09
49035DRP003,49,035,DRP003,552.82,325.87,7.76,22.31,11.64,0.97
49035DRP004,49,035,DRP004,583.44,326.1,2.22,17.62,9.33,5.03
49035DRP005,49,035,DRP005,1.75,1.03,0.02,0.07,0.04,0
49035DRP006,49,035,DRP006,347.01,213.47,1.44,13.53,12.1,0
49035DRP007,49,035,DRP007,410.38,255.84,13.58,42.34,13.3,4.45
49035DRP008,49,035,DRP008,264,64,7,2,6,0
49035DRP009,49,035,DRP009,425.75,255.99,11.68,30.54,11.68,2.69
49035DRP010,49,035,DRP010,545,262,8,15,12,0
49035DRP011,49,035,DRP011,706.71,167.2,8.3,13.69,21.45,1.21
49035DRP013,49,035,DRP013,657,190.36,7.81,14.64,4.88,5.86
49035DRP015,49,035,DRP015,696.29,202.43,4.89,14.67,14.67,2.93
49035DRP017,49,035,DRP017,676,155,5,13,13,1
49035DRP019,49,035,DRP019,663,201,4,12,10,2
49035DRP020,49,035,DRP020,584,160,4,8,18,3
49035DRP024,49,035,DRP024,623,217,6,25,19,1
49035DRP025,49,035,DRP025,484,305,1,12,6,0
49035DRP027,49,035,DRP027,413.29,251.87,8.43,18.39,15.35,1.33
49035DRP028,49,035,DRP028,424.75,226.9,9.08,11.8,5.45,1.82
49035DRP029,49,035,DRP029,595.94,221.15,1.96,8.81,13.7,0.98
49035DRP030,49,035,DRP030,340.36,207.84,1.03,14.78,13.68,0.96
49035DRP031,49,035,DRP031,626.64,206.44,12.76,19.77,15.96,1.98
49035DRP032,49,035,DRP032,77.46,38.46,1.15,1.25,0.2,1.69
49035EMG001,49,035,EMG001,262.68,756.31,0.99,22.97,5.3,0.18
49035FUR001,49,035,FUR001,0,0,0,0,0,0
49035GN4A1E,49,035,GN4A1E,14.43,10.3,0.16,0.74,0.85,0.01
49035GN4A1W,49,035,GN4A1W,17.09,12.15,0.13,1.07,1.34,0
49035GNT01A,49,035,GNT01A,20.19,19.52,0.67,2.02,0.34,0.67
49035GNT01B,49,035,GNT01B,9.13,8.82,0.3,0.91,0.15,0.3
49035GNT04B,49,035,GNT04B,4.13,2.94,0.03,0.26,0.32,0
49035GNT04C,49,035,GNT04C,0.99,0.71,0.01,0.06,0.08,0
49035GNT06A,49,035,GNT06A,49.02,20.37,0.69,2.42,1.04,0.35
49035GNT06B,49,035,GNT06B,54.64,22.7,0.77,2.69,1.15,0.38
49035GNT06C,49,035,GNT06C,16.41,6.82,0.23,0.81,0.35,0.12
49035GNT4A2,49,035,GNT4A2,21.15,15.04,0.17,1.32,1.65,0
49035GSL001,49,035,GSL001,90.95,67.8,1.53,6.68,2.03,0.04
49035HER001,49,035,HER001,805.92,362.9,18.12,49.53,18.28,2.02
49035HER002,49,035,HER002,663,225,9,25,14,0
49035HER003,49,035,HER003,18,35,1,3,0,0
49035HER004,49,035,HER004,458.73,147.18,10,10.18,12,3.36
49035HER005,49,035,HER005,766.08,223.23,15.15,23.64,62.23,2.36
49035HER007,49,035,HER007,252,85,6,4,7,0
49035HER008,49,035,HER008,413,112,1,14,14,1
49035HER009,49,035,HER009,345,101,7,13,11,1
49035HER010,49,035,HER010,436,142,5,11,14,1
49035HER011,49,035,HER011,180.18,70.38,1.16,5.36,6.36,0
49035HER012,49,035,HER012,659.96,238.3,11.01,36.08,31.09,3.01
49035HER013,49,035,HER013,768,146,7,29,37,1
49035HER014,49,035,HER014,758.59,198.46,0.98,11.73,13.69,0.98
49035HER015,49,035,HER015,712.42,294.66,9.03,32.08,24.15,3
49035HER016,49,035,HER016,40,7,0,4,0,0
49035HER017,49,035,HER017,543,153,10,21,21,1
49035HER018,49,035,HER018,108,15,1,3,0,1
49035HER019,49,035,HER019,687,356,15,37,17,2
49035HER020,49,035,HER020,171,48,4,6,7,0
49035HER022,49,035,HER022,120,20,2,4,0,0
49035HER024,49,035,HER024,129,61,1,10,6,0
49035HER025,49,035,HER025,13.52,0.64,0,0.64,0.12,1.29
49035HER06A,49,035,HER06A,291.88,65.46,0,12.32,19.25,0
49035HER06B,49,035,HER06B,87.12,19.54,0,3.68,5.75,0
49035HOL001,49,035,HOL001,381.55,302.5,4.02,13.02,8.01,1.01
49035HOL003,49,035,HOL003,311,237,2,17,1,0
49035HOL004,49,035,HOL004,243,157,3,7,2,0
49035HOL005,49,035,HOL005,250.45,227.5,7.98,9.98,4.99,3.99
49035HOL006,49,035,HOL006,426,223,4,8,5,0
49035HOL007,49,035,HOL007,354,208,1,6,8,1
49035HOL008,49,035,HOL008,305,238,1,13,8,0
49035HOL009,49,035,HOL009,199,154,2,6,11,0
49035HOL010,49,035,HOL010,334,277,4,4,6,0
49035HOL011,49,035,HOL011,425,272,3,10,2,1
49035HOL012,49,035,HOL012,263,258,5,5,5,0
49035HOL013,49,035,HOL013,294,527,13,22,5,2
49035HOL015,49,035,HOL015,199,311,5,5,7,3
49035HOL016,49,035,HOL016,141.77,269.18,8.12,13.74,1.87,2.5
49035HOL017,49,035,HOL017,138,112,0,2,1,0
49035HOL018,49,035,HOL018,279.59,277.89,5.93,16.1,4.24,0
49035HOL019,49,035,HOL019,545.44,282.79,3.07,20.59,6.14,5.98
49035HOL021,49,035,HOL021,384,272,1,7,7,3
49035HOL022,49,035,HOL022,146,201,2,5,7,0
49035HOL023,49,035,HOL023,318.56,132.21,0.93,7.41,1.86,0.02
49035HOL024,49,035,HOL024,404,278,6,5,4,3
49035HOL025,49,035,HOL025,187,132,0,4,6,1
49035HOL026,49,035,HOL026,267,125,0,8,6,0
49035HOL027,49,035,HOL027,40,34,0,2,1,0
49035HOL030,49,035,HOL030,128.77,179.37,1.78,4.44,2.66,0.89
49035HOL031,49,035,HOL031,150,157,3,4,4,1
49035HOL032,49,035,HOL032,272,312,6,6,8,1
49035HOL033,49,035,HOL033,254.59,261,3,6.38,7,1.03
49035HOL034,49,035,HOL034,262,287,3,4,2,0
49035HOL035,49,035,HOL035,261.62,371.44,7,5.89,1,1.17
49035HOL28E,49,035,HOL28E,132.16,90.7,1.94,3.72,3.3,0.25
49035HOL28N,49,035,HOL28N,218.24,142.59,3.21,5.96,5.5,0.46
49035HOL28S,49,035,HOL28S,95.45,63.54,1.43,2.7,2.48,0.2
49035KRN001,49,035,KRN001,256,222,18,26,12,0
49035KRN002,49,035,KRN002,69,49,2,2,4,0
49035KRN003,49,035,KRN003,116,165,9,9,16,3
49035KRN004,49,035,KRN004,312.2,282.77,3.14,24.27,18.2,3
49035KRN005,49,035,KRN005,226,282,14,26,11,1
49035KRN006,49,035,KRN006,265.8,313.23,11.86,22.73,16.8,0
49035KRN007,49,035,KRN007,52,27,2,2,0,0
49035KRN008,49,035,KRN008,141.63,137.73,2.68,10.09,4.68,1
49035KRN009,49,035,KRN009,47,39,1,3,1,1
49035KRN010,49,035,KRN010,195,172,8,12,8,0
49035KRN011,49,035,KRN011,296.44,218.88,5.96,20.65,20.42,1.95
49035KRN012,49,035,KRN012,93.13,85,6.33,9.95,6.33,0
49035KRN013,49,035,KRN013,316,259,8,17,12,0
49035KRN014,49,035,KRN014,17,15,1,0,0,0
49035KRN015,49,035,KRN015,255.71,251.8,9.04,17.04,11.05,4
49035KRN016,49,035,KRN016,206.83,232.22,11.28,12.22,13.16,0.94
49035KRN017,49,035,KRN017,274,287,16,23,15,1
49035KRN018,49,035,KRN018,259,214,8,25,8,0
49035KRN019,49,035,KRN019,319,252,12,26,16,3
49035KRN020,49,035,KRN020,104,94,6,5,3,1
49035KRN021,49,035,KRN021,101,105,6,11,5,0
49035LTC003,49,035,LTC003,15,23,0,0,2,0
49035LTC01A,49,035,LTC01A,0,0,0,0,0,0
49035LTC01B,49,035,LTC01B,1.8,2.21,0,0,0,0
49035LTC01C,49,035,LTC01C,5.93,7.54,0,0,0,0
49035MAG003,49,035,MAG003,198,217,14,16,22,0
49035MAG004,49,035,MAG004,167,164,6,11,14,0
49035MAG005,49,035,MAG005,300.84,242.44,11.5,25.66,33.62,1.77
49035MAG006,49,035,MAG006,189,149,7,27,19,0
49035MAG007,49,035,MAG007,229,196,5,20,15,0
49035MAG009,49,035,MAG009,328.38,297.07,8.41,33.29,21.35,4.06
49035MAG010,49,035,MAG010,275,252,10,22,15,2
49035MAG011,49,035,MAG011,323,256,11,22,20,1
49035MAG012,49,035,MAG012,208,223,8,16,11,1
49035MAG013,49,035,MAG013,172,116,7,4,16,0
49035MAG014,49,035,MAG014,244,188,6,13,18,3
49035MAG015,49,035,MAG015,226,184,13,20,12,0
49035MAG016,49,035,MAG016,252.98,259.79,11.68,21.41,26.27,0.97
49035MAG01E,49,035,MAG01E,93.75,105.83,4.17,15.42,15.83,0.42
49035MAG01W,49,035,MAG01W,165.32,173.65,6.98,23.79,25.25,0.78
49035MAG901,49,035,MAG901,2.01,4.01,1,0,1,0
49035MANRV1,49,035,MANRV1,0,0,0,0,0,0
49035MANRV3,49,035,MANRV3,0.01,0.01,0,0,0,0
49035MI32IE,49,035,MI32IE,267.66,373.15,5.51,10.23,9.45,0.79
49035MI32IW,49,035,MI32IW,24.39,34.01,0.5,0.93,0.86,0.07
49035MID001,49,035,MID001,345.13,451.1,7.78,35,13.61,0.97
49035MID002,49,035,MID002,229,322,8,21,4,1
49035MID003,49,035,MID003,327.36,399.96,12.96,29.42,10.19,2.97
49035MID005,49,035,MID005,335,276,8,12,10,1
49035MID006,49,035,MID006,302,291,9,13,13,1
49035MID009,49,035,MID009,62.85,64.16,3.22,3.22,2.15,0.02
49035MID010,49,035,MID010,180.4,344.21,3.25,23.92,8.43,2.12
49035MID011,49,035,MID011,377,386,6,15,16,2
49035MID013,49,035,MID013,172,194,2,8,6,1
49035MID014,49,035,MID014,3.69,4.61,0,0.92,0,0
49035MID016,49,035,MID016,204.53,208.5,2.98,10.92,9.93,0.99
49035MID017,49,035,MID017,185.7,257.59,7.99,11.98,16.97,2
49035MID019,49,035,MID019,194,222,4,16,6,1
49035MID022,49,035,MID022,409.76,366.12,13.05,23,20.16,2.07
49035MID024,49,035,MID024,367.18,393.62,22.13,28.13,17.42,1.18
49035MID025,49,035,MID025,98.6,165.18,3.19,13.27,5.12,0.06
49035MID027,49,035,MID027,151,148,3,5,6,3
49035MID028,49,035,MID028,167.2,232.11,3.93,13.77,0,1.97
49035MID029,49,035,MID029,148,224,4,7,4,3
49035MID030,49,035,MID030,162.24,133.32,0.01,11.02,2.02,0
49035MID15U,49,035,MID15U,299.24,273.93,5.03,10.17,11.13,2
49035MIL001,49,035,MIL001,244.99,477.67,10.26,24.49,11.33,2.1
49035MIL002,49,035,MIL002,294.57,553.23,10.53,22.19,13.06,4.29
49035MIL003,49,035,MIL003,223,384,8,19,7,1
49035MIL004,49,035,MIL004,314,503,6,21,11,0
49035MIL006,49,035,MIL006,216,345,5,6,9,2
49035MIL007,49,035,MIL007,35.85,70.94,6.86,6.86,3.05,0
49035MIL008,49,035,MIL008,56.66,111.4,4.8,8.64,0.96,1.92
49035MIL009,49,035,MIL009,182.94,338.06,8.97,19.87,9.12,1.73
49035MIL010,49,035,MIL010,200.76,267.43,5.37,14,10.37,0.27
49035MIL011,49,035,MIL011,266.43,498.61,6.66,17.13,9.52,0
49035MIL012,49,035,MIL012,244,396,4,16,8,0
49035MIL013,49,035,MIL013,190,355,7,17,10,0
49035MIL014,49,035,MIL014,205,221,8,5,2,2
49035MIL015,49,035,MIL015,260,480,3,21,11,1
49035MIL016,49,035,MIL016,452,358,6,15,11,0
49035MIL017,49,035,MIL017,103.26,155.66,3.08,4.62,3.08,0
49035MIL018,49,035,MIL018,450,567,20,22,11,1
49035MIL019,49,035,MIL019,312,343,9,15,13,4
49035MIL020,49,035,MIL020,151.4,403.4,2.99,13.94,5.98,0
49035MIL021,49,035,MIL021,258,274,4,15,5,0
49035MIL022,49,035,MIL022,350,351,2,6,5,0
49035MIL023,49,035,MIL023,266.39,273.59,5.93,5.1,1.72,0
49035MIL024,49,035,MIL024,282.54,357.52,4.02,5.08,4.31,0.92
49035MIL025,49,035,MIL025,272.52,395.1,3.03,12.04,5.05,2
49035MIL026,49,035,MIL026,225,368,6,10,8,1
49035MIL027,49,035,MIL027,495,356,2,11,5,0
49035MIL028,49,035,MIL028,393,258,2,9,6,0
49035MIL029,49,035,MIL029,207,347,2,10,5,1
49035MIL030,49,035,MIL030,268,230,6,13,2,0
49035MIL031,49,035,MIL031,345,297,2,16,5,0
49035MIL033,49,035,MIL033,380,341,4,10,6,0
49035MIL034,49,035,MIL034,428,242,2,8,3,2
49035MIL035,49,035,MIL035,440.36,447.04,3.04,15.28,7.08,1
49035MIL036,49,035,MIL036,442.83,251.23,2.02,7.14,3.04,1
49035MIL037,49,035,MIL037,303.78,275.79,5,5.01,5,1.09
49035MIL038,49,035,MIL038,189.71,456.73,4.22,4.41,1.38,0.03
49035MIL039,49,035,MIL039,271.81,383.73,0.94,6.58,1.88,0
49035MIL040,49,035,MIL040,174.01,242.78,0,7.72,0,0.7
49035MIL041,49,035,MIL041,209,237,1,1,0,0
49035MIL042,49,035,MIL042,220,296,3,6,6,0
49035MIL043,49,035,MIL043,267,476,7,9,2,0
49035MIL044,49,035,MIL044,146.22,245.58,1.87,2.81,0.94,4.69
49035MIL045,49,035,MIL045,222.81,313.73,2,11.99,2,0
49035MIL05A,49,035,MIL05A,41.75,101.17,1.13,3.76,1.13,0.38
49035MIL05B,49,035,MIL05B,88.6,215.56,2.39,8.65,2.13,0.88
49035MIL32U,49,035,MIL32U,37.07,51.7,0.76,1.42,1.31,0.11
49035MOL009,49,035,MOL009,0.5,1.28,0,0,0,0
49035MUR001,49,035,MUR001,17.15,28.06,2.14,2.14,0.95,0
49035MUR002,49,035,MUR002,237.34,428.6,11.2,21.36,5.04,0.08
49035MUR003,49,035,MUR003,102.87,91.9,1,4.99,4,0
49035MUR004,49,035,MUR004,245,220,2,8,7,1
49035MUR005,49,035,MUR005,239.86,332.34,6.92,23.38,14.92,1
49035MUR006,49,035,MUR006,0.88,0,0,0,0,0
49035MUR007,49,035,MUR007,254,196,6,15,10,1
49035MUR008,49,035,MUR008,380.14,405.09,17.96,17.96,14.97,2.99
49035MUR009,49,035,MUR009,126,159,2,7,4,0
49035MUR010,49,035,MUR010,9,25,2,3,0,0
49035MUR011,49,035,MUR011,266,295,5,13,5,0
49035MUR012,49,035,MUR012,276,334,8,16,16,2
49035MUR013,49,035,MUR013,57,59,0,2,0,0
49035MUR014,49,035,MUR014,240.7,223.4,1.06,2.08,5.25,3
49035MUR015,49,035,MUR015,166.93,149.26,3.93,15.71,1.96,0.98
49035MUR016,49,035,MUR016,321,121,1,8,7,2
49035MUR017,49,035,MUR017,123,135,2,10,0,0
49035MUR018,49,035,MUR018,422,275,5,12,6,0
49035MUR019,49,035,MUR019,196,127,8,6,10,0
49035MUR020,49,035,MUR020,381.53,226.13,1.99,6.97,5.98,1.99
49035MUR021,49,035,MUR021,318,308,4,13,13,3
49035MUR022,49,035,MUR022,41.53,30.49,0.06,1.07,1.07,0.01
49035MUR023,49,035,MUR023,350.78,356.65,6.75,23.79,18.9,1.38
49035MUR024,49,035,MUR024,219,215,12,18,17,0
49035MUR025,49,035,MUR025,216,313,3,15,8,0
49035MUR027,49,035,MUR027,445.23,649.82,9.88,27.26,10.13,1.5
49035MUR029,49,035,MUR029,460.85,315.06,5.87,11.74,3.91,0.98
49035MUR030,49,035,MUR030,219,314,8,20,6,2
49035MUR031,49,035,MUR031,329,291,7,9,11,0
49035MUR032,49,035,MUR032,181,204,7,13,5,0
49035MUR033,49,035,MUR033,217.41,224.11,3.07,4.9,6.76,0
49035MUR034,49,035,MUR034,230,215,3,9,5,0
49035MUR035,49,035,MUR035,217,224,5,4,13,1
