GEOID,area_land,area_water,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150010215022001,25357740,3904,5.1,3.5,0.3,0.5,0.1,6,2.9,0,0.2,0.2
150010215022002,64021,0,0,0,0,0,0,0,0,0,0,0
150010215022003,199957,0,0,0,0,0,0,0,0,0,0,0
150010215022004,12257,0,0,0,0,0,0,0,0,0,0,0
150010215022005,44538,0,0,0,0,0,0,0,0,0,0,0
150010215022006,6560095,0,3.1,2.1,0.2,0.3,0,3.6,1.8,0,0.1,0.1
150010215022007,40745768,10185,2.4,1.7,0.1,0.2,0,2.8,1.4,0,0.1,0.1
150010215022008,1200218,0,0.7,0.4,0,0.1,0,0.8,0.4,0,0,0
150010215022009,146094277,0,7,4.8,0.4,0.6,0.1,8.2,4,0,0.2,0.3
150010215022010,210873,0,0,0,0,0,0,0,0,0,0,0
150010215022011,368325,0,0.7,0.5,0,0.1,0,0.9,0.4,0,0,0
150010215022012,74231,0,0.4,0.3,0,0,0,0.5,0.2,0,0,0
150010215022013,231548,0,1.9,1.3,0.1,0.2,0,2.2,1.1,0,0.1,0.1
150010215022014,3926760,0,3.8,2.6,0.2,0.4,0,4.5,2.2,0,0.1,0.2
150010215022015,42205,0,2,1.3,0.1,0.2,0,2.3,1.1,0,0.1,0.1
150010215022016,5856209,0,5.1,3.5,0.3,0.5,0.1,6,2.9,0,0.2,0.2
150010215022017,7387984,0,0,0,0,0,0,0,0,0,0,0
150010215022018,44976,0,1.6,1.1,0.1,0.1,0,1.9,0.9,0,0.1,0.1
150010215022019,330612,0,2.7,1.8,0.2,0.2,0,3.1,1.5,0,0.1,0.1
150010215022020,5600575,0,0,0,0,0,0,0,0,0,0,0
150010215022021,40494256,18307,1,0.7,0.1,0.1,0,1.1,0.6,0,0,0
150010215022022,2379088,0,0,0,0,0,0,0,0,0,0,0
150010215022023,5440046,0,0,0,0,0,0,0,0,0,0,0
150010215022024,855627,0,3.3,2.2,0.2,0.3,0,3.8,1.8,0,0.1,0.1
150010215022025,472184,0,0,0,0,0,0,0,0,0,0,0
150010215022026,467332,0,0,0,0,0,0,0,0,0,0,0
150010215022027,110174,0,0,0,0,0,0,0,0,0,0,0
150010215022028,7111,0,0,0,0,0,0,0,0,0,0,0
150010215022029,36509,0,0,0,0,0,0,0,0,0,0,0
150010215022030,94695,0,0.3,0.2,0,0,0,0.4,0.2,0,0,0
150010215022031,248892,0,0,0,0,0,0,0,0,0,0,0
150010215022032,1069989,0,0,0,0,0,0,0,0,0,0,0
150010215022033,10116413,0,0,0,0,0,0,0,0,0,0,0
150010215022034,12123709,0,0,0,0,0,0,0,0,0,0,0
150010215023000,55947245,9201,0,0,0,0,0,0,0,0,0,0
150010215023001,724112,0,0,0,0,0,0,0,0,0,0,0
150010215023002,2211700,0,0,0,0,0,0,0,0,0,0,0
150010215023003,410639,0,5.6,3.9,0.4,0.3,0.1,6.5,3,0,0.2,0.2
150010215023004,323117,0,0,0,0,0,0,0,0,0,0,0
150010215023005,46139,0,16.1,11.1,1,0.9,0.3,18.8,8.6,0.1,0.5,0.5
150010215023006,72671,0,2.1,1.5,0.1,0.1,0,2.4,1.1,0,0.1,0.1
150010215023007,27559,0,0,0,0,0,0,0,0,0,0,0
150010215041000,95992,0,0,0,0,0,0,0,0,0,0,0
150010215041001,166866,0,0,0,0,0,0,0,0,0,0,0
150010215041002,224337,0,0,0,0,0,0,0,0,0,0,0
150010215041003,27805,0,0,0,0,0,0,0,0,0,0,0
150010215041004,279100,0,300.5,192.2,19.2,23.6,6,362.8,132.6,2.1,12.4,14.2
150010215041005,53154,0,0,0,0,0,0,0,0,0,0,0
150010215041006,53251,0,6.8,4.3,0.4,0.5,0.1,8.2,3,0,0.3,0.3
150010215041007,47738,0,42.5,27.2,2.7,3.3,0.8,51.4,18.8,0.3,1.8,2
150010215041008,22960,0,0,0,0,0,0,0,0,0,0,0
150010215041009,213314,0,376,260.1,24,21,6.6,439.1,201.1,2.6,11.4,11.8
150010215041010,613892,0,9.5,6,0.6,0.7,0.2,11.4,4.2,0.1,0.4,0.4
150010215042000,23391,0,0.4,0.3,0,0,0,0.5,0.2,0,0,0
150010215042001,216401,0,1.6,1,0.1,0.1,0,2,0.7,0,0.1,0.1
150010215042002,56143,0,11.5,7.3,0.7,0.9,0.2,13.9,5.1,0.1,0.5,0.5
150010215042003,5935566,0,0,0,0,0,0,0,0,0,0,0
150010215042004,53862,0,0,0,0,0,0,0,0,0,0,0
150010215042005,2282942,0,180.3,115.3,11.5,14.2,3.6,217.7,79.6,1.2,7.4,8.5
150010215042006,56035,0,2,1.3,0.1,0.2,0,2.4,0.9,0,0.1,0.1
150010215042007,101497,0,2,1.3,0.1,0.2,0,2.4,0.9,0,0.1,0.1
150010215042008,97442,0,0,0,0,0,0,0,0,0,0,0
150010215042009,108987,0,0,0,0,0,0,0,0,0,0,0
150010215042010,2774302,92784,10.8,6.9,0.7,0.8,0.2,13,4.8,0.1,0.4,0.5
150010215042011,0,551328,0,0,0,0,0,0,0,0,0,0
150010215042012,19595,0,0,0,0,0,0,0,0,0,0,0
150010215042013,2625389,0,27.7,17.7,1.8,2.2,0.5,33.4,12.2,0.2,1.1,1.3
150010215042014,139297,0,0.3,0.2,0,0,0,0.3,0.1,0,0,0
150010215042015,11871,0,0.4,0.3,0,0,0,0.5,0.2,0,0,0
150010215042016,1343,0,0,0,0,0,0,0,0,0,0,0
150010215042017,3296995,0,125.5,85.4,8,7.6,2.3,147.6,64.7,0.9,4.1,4.4
150010215042018,6294,0,4.1,2.6,0.3,0.3,0.1,4.9,1.8,0,0.2,0.2
150010215042019,90745,0,0,0,0,0,0,0,0,0,0,0
150010215042020,35336,0,0,0,0,0,0,0,0,0,0,0
150010215042021,2134,0,0,0,0,0,0,0,0,0,0,0
150010215042022,50832,0,13.3,9.2,0.8,0.7,0.2,15.5,7.1,0.1,0.4,0.4
150010215042023,100343,0,5.4,3.5,0.3,0.4,0.1,6.5,2.4,0,0.2,0.3
150010215042024,523135,0,18.2,11.7,1.2,1.4,0.4,22,8,0.1,0.8,0.9
150010215042025,32168,0,31.7,20.3,2,2.5,0.6,38.3,14,0.2,1.3,1.5
150010215042026,40887,0,0,0,0,0,0,0,0,0,0,0
150010215042027,51076,0,27,17.3,1.7,2.1,0.5,32.6,11.9,0.2,1.1,1.3
150010215042028,84376,0,0.7,0.4,0,0.1,0,0.8,0.3,0,0,0
150010215042029,1251,0,0.7,0.5,0,0,0,0.8,0.4,0,0,0
150010215042030,1358591,0,47.6,30.9,3,3.6,0.9,57.2,21.7,0.3,1.9,2.1
150010215042031,1000336,0,154,98.5,9.9,12.1,3.1,185.9,67.9,1.1,6.3,7.3
150010215042032,57222,0,0,0,0,0,0,0,0,0,0,0
150010215042033,17312,0,0,0,0,0,0,0,0,0,0,0
150010215042034,43616,0,0,0,0,0,0,0,0,0,0,0
150010215042035,196971,0,20.3,14,1.3,1.1,0.4,23.7,10.8,0.1,0.6,0.6
150010215042036,9518,0,0,0,0,0,0,0,0,0,0,0
150010215042037,14360,0,16.1,11.1,1,0.9,0.3,18.8,8.6,0.1,0.5,0.5
150010215042038,394900,0,159.8,110.7,10.8,14.6,3.2,175.3,94.1,1.5,7.9,9.9
150010215042039,253431,0,2.4,1.6,0.2,0.2,0,2.6,1.4,0,0.1,0.1
150010215042040,5522881,0,94,65.1,6.3,8.6,1.9,103.1,55.3,0.9,4.6,5.8
150010215042041,0,532677,0,0,0,0,0,0,0,0,0,0
150010215042042,0,45518,0,0,0,0,0,0,0,0,0,0
150010215042043,104975,0,0,0,0,0,0,0,0,0,0,0
150010215042044,0,68086,0,0,0,0,0,0,0,0,0,0
150010215042045,871405,0,0,0,0,0,0,0,0,0,0,0
150010215042046,105247,0,73.6,47.1,4.7,5.8,1.5,88.9,32.5,0.5,3,3.5
150010215042047,155164,0,0,0,0,0,0,0,0,0,0,0
150010215042048,0,6252626,0,0,0,0,0,0,0,0,0,0
150010215101000,51405,0,0,0,0,0,0,0,0,0,0,0
150010215101001,257610,0,0,0,0,0,0,0,0,0,0,0
150010215101002,57591,0,28.7,21.3,1.4,1.9,0.3,30.9,18.4,0.2,1.2,1.3
150010215101003,22700,0,0,0,0,0,0,0,0,0,0,0
150010215101004,13967,0,0,0,0,0,0,0,0,0,0,0
150010215101005,57426,0,0,0,0,0,0,0,0,0,0,0
150010215101006,52921,0,10.4,7.7,0.5,0.7,0.1,11.2,6.7,0.1,0.4,0.5
150010215101007,14979,0,1.1,0.8,0.1,0.1,0,1.2,0.7,0,0,0.1
150010215101008,123802,0,4.3,3.2,0.2,0.3,0,4.7,2.8,0,0.2,0.2
150010215101009,1148709,0,21.9,16.2,1.1,1.5,0.2,23.6,14,0.2,0.9,1
150010215101010,27724,0,0,0,0,0,0,0,0,0,0,0
150010215101011,29725,0,0,0,0,0,0,0,0,0,0,0
150010215101012,44783,0,1.3,1,0.1,0.1,0,1.4,0.8,0,0.1,0.1
150010215101013,11359,0,0,0,0,0,0,0,0,0,0,0
150010215101014,34448,0,6.5,4.8,0.3,0.4,0.1,7,4.2,0,0.3,0.3
150010215102000,1002,0,0,0,0,0,0,0,0,0,0,0
150010215102001,5649088,0,18.3,7.4,0.9,1,0.3,20,5.9,0.1,0.4,1
150010215102002,8201,0,5.6,2.3,0.3,0.3,0.1,6.2,1.8,0,0.1,0.3
150010215102003,9869,0,43.7,17.7,2.1,2.4,0.6,47.7,14.2,0.1,0.8,2.3
150010215102004,641590,0,42.3,17.1,2,2.3,0.6,46.1,13.7,0.1,0.8,2.2
150010215102005,2572563,0,0,0,0,0,0,0,0,0,0,0
150010215103000,783411,0,40.4,30,2,2.7,0.4,43.5,25.9,0.3,1.7,1.9
150010215103001,33984,0,40.4,30,2,2.7,0.4,43.5,25.9,0.3,1.7,1.9
150010215103002,3152194,0,53.5,39.7,2.7,3.6,0.6,57.5,34.3,0.4,2.3,2.5
150010215103003,633383,0,135.6,100.6,6.7,9.2,1.4,145.8,86.9,1,5.7,6.2
150010215103004,0,338388,0,0,0,0,0,0,0,0,0,0
150010215103005,0,66471,0,0,0,0,0,0,0,0,0,0
150010215103006,2042585,0,45.6,33.8,2.3,3.1,0.5,49.1,29.2,0.3,1.9,2.1
150010215103007,0,65704,0,0,0,0,0,0,0,0,0,0
150010215103008,23956,0,0,0,0,0,0,0,0,0,0,0
150010215103009,17870,0,40.2,15.4,2.2,2.1,0.6,43.9,12.2,0.1,0.9,1.8
150010215103010,1861776,0,62.6,39.7,3.4,3.9,0.7,67.7,33.8,0.4,2.4,2.7
150010215103011,0,1377823,0,0,0,0,0,0,0,0,0,0
150010215103012,0,4440201,0,0,0,0,0,0,0,0,0,0
150010215103013,407285,0,134.3,93.5,6.6,8.8,1.5,144.8,80.3,0.9,5.3,6.3
150010215104000,0,216248,0,0,0,0,0,0,0,0,0,0
150010215104001,0,3714093,0,0,0,0,0,0,0,0,0,0
150010215104002,99332,0,0,0,0,0,0,0,0,0,0,0
150010215104003,144763,0,190.3,141.2,9.5,12.8,2,204.7,122,1.4,8,8.8
150010215104004,475644,0,45.6,33.8,2.3,3.1,0.5,49.1,29.2,0.3,1.9,2.1
150010215104005,0,19732,0,0,0,0,0,0,0,0,0,0
150010215104006,30867,0,106.9,79.3,5.3,7.2,1.1,115,68.5,0.8,4.5,4.9
150010215104007,2190342,0,61.3,45.5,3,4.1,0.6,65.9,39.3,0.5,2.6,2.8
150010215104008,0,92733,0,0,0,0,0,0,0,0,0,0
150010215111000,88543,0,0,0,0,0,0,0,0,0,0,0
150010215111001,98323,0,62.6,46.4,3.1,4.2,0.6,67.3,40.1,0.5,2.6,2.9
150010215111002,78467,0,0,0,0,0,0,0,0,0,0,0
150010215111003,474466,0,0,0,0,0,0,0,0,0,0,0
150010215111004,100479,0,0,0,0,0,0,0,0,0,0,0
150010215111005,1386099,0,136.7,55.3,6.5,7.6,2,149.2,44.3,0.5,2.6,7.1
150010215111006,211092,0,59.2,23.9,2.8,3.3,0.9,64.6,19.2,0.2,1.1,3.1
150010215111007,497597,0,0,0,0,0,0,0,0,0,0,0
150010215111008,155164,0,0,0,0,0,0,0,0,0,0,0
150010215111009,349493,0,55,22.2,2.6,3,0.8,60,17.8,0.2,1.1,2.9
150010215111010,14163,0,56.4,22.8,2.7,3.1,0.8,61.5,18.3,0.2,1.1,2.9
150010215111011,8061,0,0,0,0,0,0,0,0,0,0,0
150010215111012,45488,0,0,0,0,0,0,0,0,0,0,0
150010215121000,11100,0,0,0,0,0,0,0,0,0,0,0
150010215121001,23554,0,0,0,0,0,0,0,0,0,0,0
150010215121002,206959,0,0,0,0,0,0,0,0,0,0,0
150010215121003,207446,0,0,0,0,0,0,0,0,0,0,0
150010215121004,114971,0,2,1.3,0.1,0.2,0,2.4,0.9,0,0.1,0.1
150010215121005,994976,0,0,0,0,0,0,0,0,0,0,0
150010215121006,61761,0,0,0,0,0,0,0,0,0,0,0
150010215121007,41222,0,0,0,0,0,0,0,0,0,0,0
150010215121008,63282,0,10.8,6.9,0.7,0.8,0.2,13,4.8,0.1,0.4,0.5
150010215121009,54323,0,0,0,0,0,0,0,0,0,0,0
150010215121010,80094,0,0,0,0,0,0,0,0,0,0,0
150010215121011,76860,0,0,0,0,0,0,0,0,0,0,0
150010215121012,91079,0,10.8,6.9,0.7,0.8,0.2,13,4.8,0.1,0.4,0.5
150010215121013,47844,0,0,0,0,0,0,0,0,0,0,0
150010215121014,93603,0,87.8,56.1,5.6,6.9,1.7,106,38.7,0.6,3.6,4.1
150010215121015,45816,0,23,14.7,1.5,1.8,0.5,27.7,10.1,0.2,0.9,1.1
150010215121016,90600,0,0,0,0,0,0,0,0,0,0,0
150010215121017,105312,0,0,0,0,0,0,0,0,0,0,0
150010215121018,222325,0,1.4,0.9,0.1,0.1,0,1.6,0.6,0,0.1,0.1
150010215121019,261945,0,25.7,16.4,1.6,2,0.5,31,11.3,0.2,1.1,1.2
150010215121020,286222,0,0,0,0,0,0,0,0,0,0,0
150010215121021,64334,0,0.7,0.4,0,0.1,0,0.8,0.3,0,0,0
150010215121022,45370,0,0,0,0,0,0,0,0,0,0,0
150010215121023,50854,0,0,0,0,0,0,0,0,0,0,0
150010215121024,122062,0,0,0,0,0,0,0,0,0,0,0
150010215121025,79968,0,30.4,19.4,1.9,2.4,0.6,36.7,13.4,0.2,1.3,1.4
150010215121026,87293,0,4.1,2.6,0.3,0.3,0.1,4.9,1.8,0,0.2,0.2
150010215122000,116769,0,0,0,0,0,0,0,0,0,0,0
150010215122001,12287930,0,0,0,0,0,0,0,0,0,0,0
150010215122002,15174,0,0,0,0,0,0,0,0,0,0,0
150010215122003,57701,0,1.4,0.9,0.1,0.1,0,1.6,0.6,0,0.1,0.1
150010215122004,12576,0,0,0,0,0,0,0,0,0,0,0
150010215122005,106796,0,0,0,0,0,0,0,0,0,0,0
150010215122006,8309,0,20.9,13.4,1.3,1.6,0.4,25.3,9.2,0.1,0.9,1
150010215122007,14535,0,39.8,25.5,2.6,3.1,0.8,48.1,17.6,0.3,1.6,1.9
150010215122008,21200,0,0.8,0.5,0.1,0.1,0,0.9,0.3,0,0,0
150010215122009,19411,0,0.6,0.4,0,0,0,0.7,0.2,0,0,0
150010215122010,13274,0,0,0,0,0,0,0,0,0,0,0
150010215122011,115745,0,38.5,24.6,2.5,3,0.8,46.5,17,0.3,1.6,1.8
150010215122012,8825,0,0,0,0,0,0,0,0,0,0,0
150010215122013,806071,0,0,0,0,0,0,0,0,0,0,0
150010215122014,36418,0,0,0,0,0,0,0,0,0,0,0
150010215122015,43172,0,0,0,0,0,0,0,0,0,0,0
150010215131000,461782,0,28.1,17.2,2,1.8,0.6,32.2,13,0.3,1,1.4
150010215131001,141171,0,0,0,0,0,0,0,0,0,0,0
150010215131002,75139,0,0,0,0,0,0,0,0,0,0,0
150010215131003,27407337,115787,41.4,28.1,2.5,3.8,0.5,48.2,23.4,0.2,1.4,1.9
150010215131004,1255332,0,35.8,24.3,2.1,3.3,0.4,41.8,20.3,0.1,1.2,1.6
150010215131005,2104,64549,0,0,0,0,0,0,0,0,0,0
150010215131006,0,2389290,0,0,0,0,0,0,0,0,0,0
150010215131007,27379,0,3.7,2.5,0.2,0.3,0,4.3,2.1,0,0.1,0.2
150010215131008,0,40621,0,0,0,0,0,0,0,0,0,0
150010215131009,0,157817,0,0,0,0,0,0,0,0,0,0
150010215131010,22719,0,3.8,2.6,0.2,0.4,0,4.5,2.2,0,0.1,0.2
150010215131011,0,55805,0,0,0,0,0,0,0,0,0,0
150010215131012,337339,0,13,8.8,0.8,1.2,0.1,15.2,7.4,0,0.4,0.6
150010215131013,0,14321,0,0,0,0,0,0,0,0,0,0
150010215131014,7963,0,1.8,1.2,0.1,0.2,0,2.1,1,0,0.1,0.1
150010215131015,2805673,0,0,0,0,0,0,0,0,0,0,0
150010215131016,52342434,0,4.7,3.2,0.3,0.4,0.1,5.5,2.7,0,0.2,0.2
150010215131017,4212704,0,0,0,0,0,0,0,0,0,0,0
150010215131018,53703315,0,1.6,1.1,0.1,0.1,0,1.9,0.9,0,0.1,0.1
150010215131019,4467664,0,2.3,1.5,0.1,0.2,0,2.7,1.3,0,0.1,0.1
150010215131020,13018,0,0.1,0.1,0,0,0,0.1,0,0,0,0
150010215131021,1115947,0,4.7,2.9,0.3,0.3,0.1,5.4,2.2,0,0.2,0.2
150010215131022,2182,0,3.9,2.7,0.2,0.4,0,4.6,2.2,0,0.1,0.2
150010215131023,19261,0,0,0,0,0,0,0,0,0,0,0
150010215131024,424131,0,13.2,9,0.8,1.2,0.2,15.4,7.5,0.1,0.5,0.6
150010215131025,33535590,0,39.4,24.1,2.9,2.6,0.9,45.2,18.3,0.4,1.5,2
150010215131026,100806,0,0,0,0,0,0,0,0,0,0,0
150010215131027,514748,0,0,0,0,0,0,0,0,0,0,0
150010215131028,27058,0,0,0,0,0,0,0,0,0,0,0
150010215131029,44937,0,163,99.8,11.8,10.6,3.7,186.9,75.7,1.7,6.1,8.2
150010215131030,77187,0,0,0,0,0,0,0,0,0,0,0
150010215131031,48049,0,0,0,0,0,0,0,0,0,0,0
150010215131032,12659387,0,0,0,0,0,0,0,0,0,0,0
150010215131033,12942265,8013,3.2,2,0.2,0.2,0.1,3.7,1.5,0,0.1,0.2
150010215131034,0,35764899,0.7,0.4,0,0,0,0.8,0.3,0,0,0
150010215131035,3273702,120706,7.3,4.5,0.5,0.5,0.2,8.4,3.4,0.1,0.3,0.4
150010215131036,0,51740,0,0,0,0,0,0,0,0,0,0
150010215131037,0,15299,0.7,0.4,0,0,0,0.8,0.3,0,0,0
150010215131038,0,123054,0,0,0,0,0,0,0,0,0,0
150010215131039,0,8720170,0,0,0,0,0,0,0,0,0,0
150010215131040,0,174570,0,0,0,0,0,0,0,0,0,0
150010215131041,2500711,0,36.5,23.3,2.3,2.9,0.7,44,16.1,0.3,1.5,1.7
150010215131042,0,80333,0,0,0,0,0,0,0,0,0,0
150010215131043,9859413,0,564.5,345.8,40.9,36.6,12.9,647.5,262.3,5.9,21,28.5
150010215131044,54104,0,173.7,106.4,12.6,11.3,4,199.2,80.7,1.8,6.5,8.8
150010215131045,523225,0,0,0,0,0,0,0,0,0,0,0
150010215132000,109770,0,0,0,0,0,0,0,0,0,0,0
150010215132001,103836,0,0,0,0,0,0,0,0,0,0,0
150010215132002,987935,0,24,14.7,1.7,1.6,0.6,27.6,11.2,0.3,0.9,1.2
150010215132003,49952,0,0,0,0,0,0,0,0,0,0,0
150010215132004,42356,0,0,0,0,0,0,0,0,0,0,0
150010215132005,21793,0,0,0,0,0,0,0,0,0,0,0
150010215132006,74948,0,0,0,0,0,0,0,0,0,0,0
150010215132007,47232,0,0,0,0,0,0,0,0,0,0,0
150010215132008,66985,0,0,0,0,0,0,0,0,0,0,0
150010215133000,57894,0,24,14.7,1.7,1.6,0.6,27.6,11.2,0.3,0.9,1.2
150010215133001,31754,0,8,4.9,0.6,0.5,0.2,9.2,3.7,0.1,0.3,0.4
150010215133002,30802,0,0,0,0,0,0,0,0,0,0,0
150010215133003,71985,0,0,0,0,0,0,0,0,0,0,0
150010215133004,67150,0,4,2.5,0.3,0.3,0.1,4.6,1.9,0,0.1,0.2
150010215133005,53493,0,1.3,0.8,0.1,0.1,0,1.5,0.6,0,0,0.1
150010215133006,5711,0,0,0,0,0,0,0,0,0,0,0
150010215133007,72854,0,0,0,0,0,0,0,0,0,0,0
150010215133008,67688,0,1.3,0.8,0.1,0.1,0,1.5,0.6,0,0,0.1
150010215133009,48715,0,0,0,0,0,0,0,0,0,0,0
150010215133010,53545,0,0,0,0,0,0,0,0,0,0,0
150010215133011,39417,0,0,0,0,0,0,0,0,0,0,0
150010215133012,44260,0,0,0,0,0,0,0,0,0,0,0
150010215133013,32932,0,0,0,0,0,0,0,0,0,0,0
150010215133014,37138,0,0,0,0,0,0,0,0,0,0,0
150010215133015,35249,0,0,0,0,0,0,0,0,0,0,0
150010215133016,105669,0,0,0,0,0,0,0,0,0,0,0
150010215133017,58465,0,0,0,0,0,0,0,0,0,0,0
150010216051000,3854612,0,0,0,0,0,0,0,0,0,0,0
150010216051001,76389,0,18.9,13.1,1.2,1.1,0.3,22,10.1,0.1,0.6,0.6
150010216051002,426349,0,55.2,38.2,3.5,3.1,1,64.5,29.5,0.4,1.7,1.7
150010216051003,293953,0,0,0,0,0,0,0,0,0,0,0
150010216051004,1569293,0,61.5,42.6,3.9,3.4,1.1,71.8,32.9,0.4,1.9,1.9
150010216051005,56747,0,56.6,39.2,3.6,3.2,1,66.1,30.3,0.4,1.7,1.8
150010216051006,59419,0,116.7,80.8,7.4,6.5,2.1,136.3,62.4,0.8,3.6,3.7
150010216052000,209720,0,87,60.2,5.9,7.9,1.7,95.4,51.2,0.8,4.3,5.4
150010216052001,33444,0,0,0,0,0,0,0,0,0,0,0
150010216052002,49771,0,9.4,6.5,0.6,0.9,0.2,10.3,5.5,0.1,0.5,0.6
150010216052003,68053,0,0,0,0,0,0,0,0,0,0,0
150010216052004,98821,0,25.9,17.9,1.7,2.4,0.5,28.4,15.2,0.2,1.3,1.6
150010216052005,0,100681,0,0,0,0,0,0,0,0,0,0
150010216052006,0,45303,0,0,0,0,0,0,0,0,0,0
150010216052007,0,3677736,0,0,0,0,0,0,0,0,0,0
150010216052008,0,37709,0,0,0,0,0,0,0,0,0,0
150010216053000,8040,0,0,0,0,0,0,0,0,0,0,0
150010216053001,1125,0,0,0,0,0,0,0,0,0,0,0
150010216053002,173906,0,30.8,21.3,2,1.7,0.5,35.9,16.4,0.2,0.9,1
150010216053003,4676,0,2.1,1.5,0.1,0.1,0,2.4,1.1,0,0.1,0.1
150010216053004,1210806,0,39.8,27.6,2.5,2.2,0.7,46.5,21.3,0.3,1.2,1.3
150010216053005,1757124,0,0,0,0,0,0,0,0,0,0,0
150010216053006,148370,0,16.5,11.4,1.1,1.5,0.3,18,9.7,0.2,0.8,1
150010216053007,6101,0,0,0,0,0,0,0,0,0,0,0
150010216053008,2397,0,350.2,242.5,23.6,31.9,6.9,384,206.2,3.3,17.2,21.6
150010216053009,103710,0,23.5,16.3,1.6,2.1,0.5,25.8,13.8,0.2,1.2,1.5
150010216053010,4601,0,0,0,0,0,0,0,0,0,0,0
150010216053011,310662,0,0,0,0,0,0,0,0,0,0,0
150010216053012,21072,0,0,0,0,0,0,0,0,0,0,0
150010216053013,20094,0,0,0,0,0,0,0,0,0,0,0
150010216053014,86295,0,0,0,0,0,0,0,0,0,0,0
150010216053015,13952,0,11.8,8.1,0.8,1.1,0.2,12.9,6.9,0.1,0.6,0.7
150010216053016,48184,0,0,0,0,0,0,0,0,0,0,0
150010216053017,28627,0,0,0,0,0,0,0,0,0,0,0
150010216053018,265197,0,0,0,0,0,0,0,0,0,0,0
150010216053019,6686,0,25.9,17.9,1.7,2.4,0.5,28.4,15.2,0.2,1.3,1.6
150010216053020,31792,0,0,0,0,0,0,0,0,0,0,0
150010216053021,0,262916,0,0,0,0,0,0,0,0,0,0
150010216053022,0,62204,0,0,0,0,0,0,0,0,0,0
150010216061000,138369,0,1.2,0.9,0.1,0.1,0,1.5,0.7,0,0,0
150010216061001,5245,0,0,0,0,0,0,0,0,0,0,0
150010216061002,274800,0,27.3,18.9,1.7,1.5,0.5,31.8,14.6,0.2,0.8,0.9
150010216061003,18889,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0
150010216061004,6429,0,0,0,0,0,0,0,0,0,0,0
150010216061005,12748,0,0,0,0,0,0,0,0,0,0,0
150010216061006,277925,0,0,0,0,0,0,0,0,0,0,0
150010216061007,1112582,0,0.1,0,0,0,0,0.1,0,0,0,0
150010216061008,9263,0,0,0,0,0,0,0,0,0,0,0
150010216061009,25324,0,0,0,0,0,0,0,0,0,0,0
150010216061010,171189,0,0,0,0,0,0,0,0,0,0,0
150010216061011,88459,0,2.4,1.6,0.2,0.2,0,2.6,1.4,0,0.1,0.1
150010216062000,22033,0,0,0,0,0,0,0,0,0,0,0
150010216062001,400638,0,0,0,0,0,0,0,0,0,0,0
150010216062002,39899,0,0,0,0,0,0,0,0,0,0,0
150010216062003,77419,0,0,0,0,0,0,0,0,0,0,0
150010216062004,483915,0,4.9,3.4,0.3,0.3,0.1,5.7,2.6,0,0.1,0.2
150010216062005,1347904,0,0,0,0,0,0,0,0,0,0,0
150010216062006,97321,0,0,0,0,0,0,0,0,0,0,0
150010216062007,68078,0,0,0,0,0,0,0,0,0,0,0
150010216062008,80123,0,46.8,32.4,3,2.6,0.8,54.7,25,0.3,1.4,1.5
150010216062009,49720,0,0,0,0,0,0,0,0,0,0,0
150010216062010,213236,0,0,0,0,0,0,0,0,0,0,0
150010216062011,965783,0,0,0,0,0,0,0,0,0,0,0
150010216062012,618884,0,0,0,0,0,0,0,0,0,0,0
150010216071000,16284,0,0,0,0,0,0,0,0,0,0,0
150010216071001,284828,0,0,0,0,0,0,0,0,0,0,0
150010216071002,44450,0,0,0,0,0,0,0,0,0,0,0
150010216071003,32727,0,0,0,0,0,0,0,0,0,0,0
150010216071004,58915,0,1.3,1,0.1,0.1,0,1.4,0.8,0,0.1,0.1
150010216071005,24437,0,0,0,0,0,0,0,0,0,0,0
150010216071006,78786,0,15.6,11.6,0.8,1.1,0.2,16.8,10,0.1,0.7,0.7
150010216071007,597684,0,12,7.1,0.5,0.9,0.2,13.3,6.1,0.1,0.2,0.6
150010216071008,28881,0,0,0,0,0,0,0,0,0,0,0
150010216071009,68975,0,0,0,0,0,0,0,0,0,0,0
150010216071010,321582,0,90.6,53.6,4.1,6.8,1.4,100.6,45.9,0.5,1.6,4.5
150010216071011,194366,0,0,0,0,0,0,0,0,0,0,0
150010216071012,29368,0,0,0,0,0,0,0,0,0,0,0
150010216071013,32103,0,9.1,6.8,0.5,0.6,0.1,9.8,5.8,0.1,0.4,0.4
150010216071014,62031,0,5.2,3.9,0.3,0.4,0.1,5.6,3.3,0,0.2,0.2
150010216071015,57653,0,0,0,0,0,0,0,0,0,0,0
150010216071016,11944,0,36.5,27.1,1.8,2.5,0.4,39.3,23.4,0.3,1.5,1.7
150010216071017,100331,0,29.8,17.6,1.3,2.2,0.4,33.1,15.1,0.1,0.5,1.5
150010216072000,467277,0,52.2,30.9,2.3,3.9,0.8,58,26.4,0.3,0.9,2.6
150010216072001,651595,0,94,65.1,6.3,8.6,1.9,103.1,55.3,0.9,4.6,5.8
150010216072002,24790,0,0,0,0,0,0,0,0,0,0,0
150010216072003,17436,0,0,0,0,0,0,0,0,0,0,0
150010216072004,780853,0,63.5,43.9,4.3,5.8,1.3,69.6,37.4,0.6,3.1,3.9
