GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25005000727,25,005,000727,511.46,556.49,39.08,0,806.28,264.23,6.8,602.37,486.83,0.85,649.95,390.82,28.04,0.85,559.89,471.53,28.04,0.85,552.24,436.7,31.44,27.19,0.85
25005000728,25,005,000728,595.65,578.88,47.2,1,865.17,325.37,3.04,665.12,541.52,0,693.36,453.02,31.15,0,599.9,556.44,25.15,1,600.86,468.26,48.16,24.14,1
25005000729,25,005,000729,557,445,50,0,731,314,1,617,403,0,643,338,34,0,606,364,35,0,585,349,41,25,0
25005000730,25,005,000730,390,276,30,1,478,213,2,415,266,1,435,215,25,1,404,236,24,1,382,231,33,12,1
25005000731,25,005,000731,388,320,24,0,509,217,0,423,289,0,445,241,14,0,416,253,21,0,407,249,22,9,0
25005000732,25,005,000732,340,151,13,0,302,196,0,348,146,0,346,121,24,0,341,123,15,0,331,119,20,10,0
25005000733,25,005,000733,293,152,27,2,289,181,0,327,144,1,320,124,20,1,307,134,25,1,292,132,18,17,1
25005000734,25,005,000734,338,211,22,0,353,215,0,352,194,0,370,163,17,0,365,151,21,0,343,158,16,17,0
25005000735,25,005,000735,477,276,30,0,542,238,0,517,254,0,545,206,21,0,535,211,25,0,496,212,30,17,0
25005000736,25,005,000736,407,253,24,0,431,257,2,448,227,1,448,200,24,1,451,197,18,0,422,199,27,14,0
25005000737,25,005,000737,430.82,274.41,23.41,0.94,480.46,235.08,2.81,455.17,253.81,0.94,461.73,215.41,33.72,0,460.79,222.9,22.48,0,427.07,217.28,31.84,16.86,0
25005000738,25,005,000738,341.56,181.76,18.47,0.06,333.6,188.53,0.19,349.76,178.51,28.24,361.47,142.13,22.92,0,337.93,158.6,21.23,0,320.65,160.1,20.91,12.4,0
25005000739,25,005,000739,305,121,13,0,236,193,1,305,115,0,308,97,17,0,287,106,19,1,274,100,19,15,1
25005000740,25,005,000740,386,108,12,0,315,211,0,378,109,1,392,79,22,0,381,76,22,0,357,94,16,8,0
25005000741,25,005,000741,229,96,10,0,186,149,0,228,94,0,227,85,14,0,222,83,13,0,221,73,21,3,0
25005000742,25,005,000742,240,98,13,3,203,141,0,241,95,0,244,75,16,0,239,77,17,0,211,83,17,18,0
25005000743,25,005,000743,293,135,21,0,268,182,0,300,143,0,300,123,15,0,285,130,12,0,276,124,20,12,0
25005000744,25,005,000744,483.06,397.71,30.09,0,629.87,270.94,0.05,548.41,347.94,0.03,561.27,291.8,29.04,0.05,523.52,322.85,29.92,0.03,513.89,309.24,29.97,17.53,0
25005000745,25,005,000745,393,180,26,1,364,225,2,415,165,0,397,142,28,0,387,151,18,0,379,143,22,10,0
25005000746,25,005,000746,449,263,23,0,480,249,2,471,244,0,501,196,22,0,461,205,36,0,439,211,22,25,0
25005000747,25,005,000747,483,301,32,0,539,267,5,534,273,0,555,213,31,1,517,240,37,1,482,240,48,12,1
25005000748,25,005,000748,329.04,165.91,21.32,0.93,300.3,209.47,0.93,352.21,156.64,0,347.57,135.32,31.51,0,345.72,143.66,20.39,0,309.57,141.81,28.73,17.61,0.93
25005000749,25,005,000749,430.16,243.96,21.99,0.04,445.34,249.55,1.96,471.44,204.19,0,458.76,184.12,28.17,0,452.92,178.7,26.76,0,421.69,187.27,29.01,15.12,0.04
25005000750,25,005,000750,425,224,26,0,411,255,1,456,199,1,451,165,35,0,448,157,33,0,428,165,18,23,0
25005000751,25,005,000751,617,451,44,1,776,328,2,725,374,0,755,294,39,0,702,318,35,1,658,308,47,24,1
25005000752,25,005,000752,683.79,464.07,40.4,0,838.48,339.92,1.97,769.51,391.16,1.97,783.31,332.04,33.5,1.97,733.06,370.47,26.6,0.99,699.56,361.6,34.49,16.75,0.99
25005000753,25,005,000753,779.15,609.22,42.51,0,1042.65,386.14,1.98,909.08,501.9,1,942.42,419.15,40.46,1.98,874.42,459.69,35.48,0.99,849.56,436.16,37.55,20.72,0.01
25005000754,25,005,000754,546.25,386.72,20.26,0,671.43,258.02,1.99,590.34,339.13,0.01,614.38,274.39,26.89,0.98,537.14,304.46,26.81,0,540.58,303.18,25.19,19.83,0
25005000755,25,005,000755,566.49,345.6,22.58,0.98,587.12,335.77,0,609.7,305.35,0,625.4,247.42,39.27,0,569.44,291.6,34.36,0.98,554.71,272.94,41.24,21.6,0
25005000809,25,005,000809,483.88,627.79,41.75,0.04,886.99,246.1,8.03,583.86,555.52,0.92,613.4,483.93,27.08,0.9,502.99,598.86,15.34,0.87,530.54,511.49,52.56,17.6,1.76
25005000810,25,005,000810,566.99,728.98,43,0,1025.98,284.99,5,683.98,633.99,2,731.98,528.99,35,1,589.99,676.98,31,1,635.99,554.99,54,34,1
25005000811,25,005,000811,520,746,32,0,1004,250,9,635,645,0,681,538,33,0,519,708,28,0,584,580,49,21,1
25005001133,25,005,001133,871,902,61,0,1433,374,0,1086,725,0,1133,614,41,4,1033,696,36,0,959,691,69,24,0
25005001134,25,005,001134,949,864,59,0,1399,443,0,1187,676,0,1235,558,44,0,1114,635,45,0,1056,646,63,27,0
25005001135,25,005,001135,990,997,67,0,1582,430,0,1302,729,0,1369,594,43,0,1232,681,49,0,1145,692,82,31,0
25005001136,25,005,001136,895,807,56,0,1282,453,0,1135,614,0,1159,521,40,0,1061,589,36,0,1008,597,57,18,0
25005001137,25,005,001137,980,599,61,0,1127,489,1,1134,489,0,1151,400,56,0,1055,463,57,0,1006,463,68,33,0
25005001138,25,005,001138,921,616,71,0,1129,471,0,1120,487,0,1153,390,44,2,1058,448,53,1,1011,454,64,36,0
25005001301,25,005,001301,504.77,420.64,31.67,0,649.28,289.01,3.96,590.88,357.3,0,618.59,295.94,23.75,0,555.25,259.31,21.77,0,547.33,327.61,35.63,16.83,0
25005001302,25,005,001302,473,341,34,0,558,272,0,520,314,1,551,257,19,2,510,301,12,0,485,284,32,15,0
25005001303,25,005,001303,443,381,35,0,558,283,2,513,331,0,528,280,33,0,492,327,20,0,488,282,26,20,0
25005001304,25,005,001304,474.75,399.49,31.84,0,607.91,271.15,1.93,546.16,340.62,0.96,571.25,282.73,23.16,0.96,508.52,344.48,18.33,0.96,510.45,307.82,23.16,16.4,0.96
25005001305,25,005,001305,487,297,28,0,518,285,0,552,252,0,556,211,32,0,519,254,19,0,515,230,25,18,0
25005001306,25,005,001306,507.25,425.51,39.16,0,617.09,323.85,3.07,573.84,386.38,0.04,601.75,323.27,27.84,0.04,546.48,382.52,16.67,0.04,557.55,334.18,28.84,13.6,1.04
25005001307,25,005,001307,158.48,51.87,8.31,0,98.93,118.15,0,163.86,53.8,0.09,156.62,48.1,12.28,0.09,155.73,52.01,7.77,0,155.09,48.94,6.16,4.76,0.09
25005001308,25,005,001308,282.03,138.35,17.59,0,243.32,187.82,0.05,307.4,120.52,0.87,309.8,109.36,10.84,0.87,292.02,120.39,12.16,0,284.98,108.34,14.77,10.47,0.87
25005001309,25,005,001309,232,127,14,1,198,167,3,247,122,0,248,95,21,0,243,103,17,0,239,93,21,13,0
25005001310,25,005,001310,288.7,196.76,18.39,0,296.98,194,0.92,306.17,189.4,0,302.5,161.82,22.07,0,296.06,171.94,14.71,0,279.51,159.06,14.71,15.63,0
25005001311,25,005,001311,442,282,25,0,448,284,8,491,242,1,505,204,20,1,460,240,27,0,463,203,28,13,1
25005001312,25,005,001312,372,240,30,0,386,255,1,422,212,1,424,187,22,1,417,197,12,0,400,192,25,8,1
25005001313,25,005,001313,239.08,74.28,9.03,0,148.44,168.13,0.96,244.05,73.54,0,236.88,61.74,16.03,0,240.77,64.79,7.11,0,234.06,61.8,7,9.82,0
25005001314,25,005,001314,263,106,20,0,195,191,0,287,100,1,278,84,19,1,273,86,19,1,268,87,14,8,1
25005001315,25,005,001315,263,94,24,0,167,205,1,285,93,0,272,75,25,0,267,93,12,0,273,79,12,7,0
25005001316,25,005,001316,347.09,169.56,20.95,0,307.19,224.41,1,375.02,146.62,0,383.99,119.69,22.94,0,360.06,141.63,15.96,0,364.05,127.67,13.96,7.98,0
25005001317,25,005,001317,545,308,34,1,481,381,4,611,264,2,603,231,40,2,581,263,24,3,574,232,32,18,3
25005001318,25,005,001318,526.91,277.44,29.05,1,490.81,336.59,1,571.98,252.38,1,594.01,206.31,23.06,0,553.94,235.37,23.04,0,533.95,218.33,30.04,19.02,0
25005001319,25,005,001319,369.89,42.47,8.29,0.02,140.1,270.26,0.02,354.55,48.74,0,349.06,34.98,19.99,0,340.12,40.31,15.4,0.02,334.47,41,13.07,9.09,0.03
25005001320,25,005,001320,537,157,22,1,280,428,6,570,144,0,548,121,37,0,539,135,23,0,534,117,32,12,0
25005001321,25,005,001321,554.38,126.44,32.51,0.98,303.98,386.69,0.99,574.07,130.36,0,524.88,104.71,63.03,0,542.6,111.61,32.49,0.98,506.18,105.69,37.4,26.62,1.97
25005001322,25,005,001322,446,130,28,0,267,330,1,474,125,1,458,105,31,2,449,119,24,1,438,108,17,17,0
25005001323,25,005,001323,377,181,29,2,305,266,4,414,166,1,405,147,22,2,387,167,20,2,384,141,21,20,1
25005001324,25,005,001324,443,127,22,0,261,325,1,467,119,1,458,93,32,0,457,110,14,1,444,97,15,13,1
25005001325,25,005,001325,320,131,22,0,237,223,0,336,127,1,333,106,19,0,334,109,15,0,318,110,15,9,0
25005001326,25,005,001326,602,184,23,0,391,410,3,631,169,1,601,140,50,0,588,166,32,2,562,148,27,33,2
25005001327,25,005,001327,426,232,25,0,388,281,2,466,205,1,452,182,26,1,428,205,24,1,414,193,26,17,1
25005001328,25,005,001328,648,246,42,1,491,437,5,706,225,0,692,187,39,0,653,216,46,1,647,193,36,31,1
25005001329,25,005,001329,668,364,51,0,613,430,9,761,297,0,734,265,49,0,717,307,28,0,713,255,41,33,0
25005001330,25,005,001330,667,389,43,1,697,387,5,749,332,2,772,273,30,1,714,328,31,0,696,297,28,26,0
25005001331,25,005,001331,521.89,338.21,35.84,2,557.57,316.27,4.14,586.54,296.67,1,594.19,253.78,26.11,1,545.76,298.84,20.6,0,530.1,271.25,24.75,21.48,0.05
25005001332,25,005,001332,407,236.99,32.67,0.02,392.37,272.7,2.88,453.06,207.25,0,461.53,176.49,24.12,0,435.78,199.51,18.28,0,422.37,185.97,18.23,14.57,0.95
25005001333,25,005,001333,154.92,45.19,10.04,0,93.96,117.63,0,159.22,48.05,0,150.62,43.75,12.19,0,147.03,46.62,11.48,0,147.03,43.75,5.74,8.61,0
25005001334,25,005,001334,155.07,64.37,10.73,0.98,104.35,119.96,0.98,167.75,56.57,0,163.85,45.84,11.7,0,162.87,51.69,6.83,0,159.95,43.89,4.88,10.73,0
25005001335,25,005,001335,241,123,22,1,200,176,1,273,107,0,261,95,17,0,254,101,13,1,243,95,15,9,1
25005001336,25,005,001336,363,127,25,1,251,258,1,383,124,0,380,104,19,0,376,107,16,0,368,99,15,16,0
25005001396,25,005,001396,570,412,56,1,716,308,3,693,343,0,690,300,42,0,663,328,33,0,608,334,43,21,1
25005001397,25,005,001397,664,616,70,3,1017,328,0,819,519,0,835,434,49,0,757,489,50,0,692,488,56,35,0
25005001398,25,005,001398,618,781,60,0,1137,305,1,774,659,2,829,571,28,0,723,638,42,0,653,640,67,24,0
25005001399,25,005,001399,566,388,57,2,715,286,3,656,349,0,651,301,36,1,615,326,42,1,568,338,46,20,1
25005001400,25,005,001400,586,513,54,1,838,295,3,716,433,0,743,374,31,0,685,412,37,0,639,421,41,20,0
25005001401,25,005,001401,725,651,62,1,1112,320,1,872,563,0,909,467,40,0,842,522,32,0,759,555,56,12,0
25005001402,25,005,001402,756,773,67,1,1261,312,3,945,634,0,1002,528,35,0,890,598,38,0,800,633,45,31,1
25005001403,25,005,001403,682,699,59,0,1136,297,1,853,582,0,891,504,27,0,812,554,29,0,743,571,50,17,0
25005001404,25,005,001404,659,622,49,1,999,311,2,802,519,0,812,454,35,0,774,478,31,0,693,488,56,21,0
25005001433,25,005,001433,550.32,562.45,33.01,0.67,862.87,263.37,2.69,666.86,471.51,0.67,703.9,394.72,30.99,0,640.59,445.92,26.94,0,613.64,435.81,38.39,12.8,0
25005001434,25,005,001434,1037.68,1122.55,67.99,2.33,1691.13,496.63,4.31,1275.14,929.49,4.33,1343.1,791.28,54.01,0,1188.41,907.08,58.06,1,1152.36,877.19,78.61,31.2,1
25005001435,25,005,001435,794,731,49,2,1135,406,5,958,606,0,1001,499,38,0,914,563,44,0,854,567,68,25,1
25005001436,25,005,001436,859,871,61,4,1363,407,8,1084,690,1,1144,563,38,1,1007,675,38,2,959,676,55,26,1
25005001437,25,005,001437,469,513,35,2,773,228,7,576,429,2,589,367,31,4,553,390,30,2,523,375,40,15,4
25005001573,25,005,001573,691,816,49,0,1192,327,0,893,637,0,963,500,48,0,799,645,33,0,800,581,51,19,0
25005001574,25,005,001574,538.42,835.14,39.88,0,1109.32,259.32,0,725.64,666.4,0,829.07,522.89,24.77,0,670.28,662.11,19.22,0,683.48,596.92,42.61,11.93,0
25005001575,25,005,001575,670.12,899.25,48.13,1.94,1235.4,330.48,0.32,869.39,716.73,0.05,927.42,595.29,31.58,0.02,761.88,751.4,25.69,0,771.85,663.4,45.33,25.63,0.02
25005001576,25,005,001576,602.3,766.48,43.51,2.01,1110.19,281.72,6.15,764.94,632,0.03,851.66,491.85,30.33,2.01,703.76,627.77,23.29,1,729.19,557.31,41.51,14.31,0.01
25005001585,25,005,001585,726,936,58,0,1273,419,0,859,841,0,896,742,42,0,833,784,40,0,784,763,68,28,0
25005001586,25,005,001586,753,888,52,0,1226,433,0,844,833,0,873,750,36,0,805,793,39,0,767,772,56,27,0
25005001587,25,005,001587,802.98,974.11,48.48,0,1372.76,447.63,0.06,925.05,886.32,0,956.13,783.59,53.36,0,871.52,841,59.4,0,826.97,813.99,73.49,34.26,0
25005001666,25,005,001666,665,666,40,7,1017,351,2,757,606,5,754,561,24,2,734,556,32,2,680,572,39,24,4
25005001667,25,005,001667,823.04,732.82,37.75,0,1156.31,418.89,2.76,918.79,653.65,0,932.6,587.36,33.14,0,882.88,617.74,34.98,0,836.85,618.66,49.71,16.57,0.92
25005001668,25,005,001668,876.96,727.18,55.25,1,1158.69,498.11,4.24,971.21,679.35,1,979.4,602.64,49.86,0,971.12,614.26,33.02,0,903.15,620.34,53.29,22.43,0.08
25005001669,25,005,001669,712.95,644.3,38.25,0,1013.03,367.75,4.9,798.27,581.54,0,804.15,523.68,28.44,0,756.1,556.04,31.38,0,711.97,555.06,39.23,20.59,0
25005001690,25,005,001690,714.06,669.58,47.29,0,1049.79,364.46,1.86,855.95,560.15,0.93,893.04,487.82,29.68,0,839.25,535.11,24.11,0,803.09,512.85,49.15,15.77,0
25005001691,25,005,001691,794.41,733.31,61.02,0,1179.51,393.22,1,945.46,645.27,0,1006.49,528.22,33.02,0,939.46,591.24,36.02,0,890.44,573.24,53.02,26.01,0
25005001692,25,005,001692,874.59,667.69,42.98,0,1107.49,471.78,0,995.54,580.73,0,1058.51,475.78,32.98,0,990.54,513.76,36.98,0,949.56,519.76,34.98,26.99,0
25005001693,25,005,001693,741.37,642.83,49.14,0,1063.29,368.56,0.11,864.63,562.53,0,894.64,483.6,36.48,0.02,859.95,523.96,35.44,0,811.96,507.26,60.48,19.9,0
25005001694,25,005,001694,620.63,569.99,56.33,0.04,892.99,343.23,0.06,720.57,521.41,1.82,735.89,474.78,27.66,0,702.89,490.01,27.14,0,671.79,470.81,47.6,19.01,0.05
25005001839,25,005,001839,620.24,731.01,32.31,0,1022.72,346.78,7,720.78,650.75,2,738.86,588.52,30.14,1,695.69,619.59,24.14,1,681.53,572.49,50.25,18.1,1
25005001840,25,005,001840,664.81,564.1,51.2,0,901.25,363.94,1.96,749.33,515.98,0,776.12,444.45,34.86,0,734.26,469.26,33.88,0,704.22,456.09,44.13,19.99,1.96
25005001841,25,005,001841,690.14,588.78,42.17,1,955.89,354.42,5.02,760.61,549.07,2,791.89,477.39,24.05,2,749.34,501.59,37.03,2,728.11,478.17,41.48,28.38,2.02
25005001842,25,005,001842,622.39,660.81,47.41,0.99,976.95,341.8,3.95,715.22,602.54,0.99,733.01,520.55,37.53,0,704.36,536.37,29.64,0,649.06,532.4,59.26,19.76,0
25005001843,25,005,001843,597.19,728.21,37.89,0.01,1035.96,309.08,2.09,679.01,656,0.01,695.29,599.52,20.69,0,671.57,603.96,22.61,1,620.53,604.9,45.05,15.4,1
25005001844,25,005,001844,508,381,42,1,600,314,3,603,308,2,609,244,48,1,549,308,26,1,526,278,38,21,1
25005001845,25,005,001845,616.42,694.04,41.45,1.02,1012.02,314.3,6.94,758.71,565.56,0.98,818.79,468.81,34.96,0,693.84,567.71,31.89,0.98,681.16,508.11,57.56,15.75,0.98
25005001846,25,005,001846,378,188,22,0,349,230,1,413,175,1,412,143,28,0,387,167,20,0,397,155,7,13,0
25005001847,25,005,001847,474,295,32,1,477,306,2,528,267,0,531,226,28,0,493,258,26,0,479,241,26,20,1
25005001848,25,005,001848,533.73,388.34,35.64,0,640.66,302.98,3.75,620.96,317.05,0,629.41,259.83,34.71,0,543.11,326.43,29.08,0,528.1,296.41,32.83,22.51,0
25005001849,25,005,001849,672.93,600.62,41.91,0.96,901.88,382.75,11.82,805.07,482.08,1.93,860.62,389.54,27.38,0.96,709.25,541.54,24.11,0,741.05,427.65,41.72,25.61,0.96
25005001850,25,005,001850,567.62,696.37,40.27,1.02,978.26,298.37,5.88,709.29,577.6,0,745.86,487.66,45.78,0,574.61,670.46,36.83,0,645.36,525.46,49.03,23.11,0
25005001851,25,005,001851,597,566,44,2,891,298,5,732,461,2,767,361,37,1,609,543,23,2,657,411,37,15,3
25005001852,25,005,001852,492.72,347.98,31.72,0.99,586.9,276.6,2.97,572.03,289.48,0.99,573.02,250.82,25.78,0.99,514.53,298.41,28.75,0.99,524.44,258.75,33.71,16.85,0.99
25005001853,25,005,001853,518,302,29,1,515,317,4,580,259,0,595,205,31,1,543,245,28,1,528,234,31,17,1
25005001854,25,005,001854,393,289,25,0,482,219,0,468,228,0,484,181,27,1,423,235,19,0,412,210,31,16,0
25005001855,25,005,001855,577.7,423.64,40.93,1.9,697.74,328.35,5.71,690.01,332.28,1.9,694.79,286.57,28.56,0.95,627.18,353.24,19.99,1.9,611.03,327.49,28.56,9.52,1.9
25005001856,25,005,001856,675.66,602.67,45.37,0,996.23,318.6,1.97,820.66,491.21,0,855.18,412.3,27.62,0,736.82,519.82,21.7,0,728.93,461.62,37.48,24.66,0
25005001857,25,005,001857,599,781,61,1,1093,310,9,779,622,2,806,540,36,1,676,664,27,1,670,600,43,23,1
25005001858,25,005,001858,674.93,672.97,40.53,0.02,1010.14,346.03,5.05,807.5,553.64,0.02,866.79,447.77,24.41,0.02,732.53,587.85,16.4,0.02,738.55,486.26,48.55,14.24,0.02
25005001859,25,005,001859,755.94,837.91,51.87,1.99,1269.64,338.05,3.98,945.82,663.47,1.99,1008.12,547.51,39.04,2.98,847.67,687.63,30.63,2.98,836.53,635.06,54.13,19.97,1.99
25005002013,25,005,002013,633,613,48,0,880,396,0,698,575,0,742,492,26,0,690,522,31,0,683,500,35,20,0
25005002014,25,005,002014,888.35,839.53,60.7,0,1253.24,487.78,0.12,1020.4,745.89,0,1034.66,644.75,52.57,0,951.37,696.86,57.42,0,903.02,678.28,57.82,39.34,0
25005002015,25,005,002015,565,573,53,0,822,337,0,655,508,0,670,455,37,0,649,473,31,0,605,448,54,32,0
25005002016,25,005,002016,622,543,49,0,838,364,0,694,500,0,710,427,34,0,671,453,30,0,660,427,40,24,0
25005002017,25,005,002017,865,762,54,0,1193,466,0,976,678,0,992,591,44,0,927,641,35,0,859,631,55,31,0
25005ZZZZZZ,25,005,ZZZZZZ,89.17,93.09,6.64,0.04,136.89,46.3,1.1,104.6,81.46,0.13,112.19,65.4,5.01,0.15,97.01,79.09,4.83,0.15,95.9,72.83,5.49,4.6,0.14
25007000054,25,007,000054,208.31,22.84,11.88,0,96.85,142.53,0,220.19,19.19,0,214.71,10.96,15.53,0,201.92,19.19,15.53,0,189.12,21.93,7.31,13.7,0
25007000613,25,007,000613,607.57,109.35,28.16,1,333.68,408.04,0,641.74,101.99,0,620.17,82.19,39.54,0,602.94,96.98,35.53,0,551.69,93.24,34.73,45.35,0
25007000707,25,007,000707,1629.01,751.37,99.96,0.05,1549.83,911.06,1,1791.32,676.32,0,1809.78,548.12,82.96,0.04,1678.96,632.29,86.54,1,1565.72,656.52,84.46,64.22,1
25007000837,25,007,000837,40.56,24,2.3,0,49.63,17.13,0.05,46.15,20.64,0,39.25,21.11,4.36,0,44.86,20.42,1.28,0,36.24,24.52,0.53,2.21,0
25007001450,25,007,001450,1730.88,605.87,83.03,0.98,1416.99,973.59,0.14,1865.3,539.15,0,1838.11,428.28,101.68,0.95,1733.82,496.97,93.04,0.03,1622.35,524.4,72.5,86.36,0
25007001871,25,007,001871,1710.5,500.38,87.35,1.98,1218.61,1062.1,4.86,1847.18,433.04,0,1769.44,376.85,124.93,1,1716.4,415.1,113.95,0.97,1605.76,435.44,75.33,106.92,0
25007001982,25,007,001982,1494.73,327.19,68.62,0.99,897.04,959.69,0.99,1578.27,306.3,0,1483.79,255.59,114.37,0,1452.96,275.48,106.41,0,1382.35,275.48,60.66,99.45,0
25009000029,25,009,000029,888.24,577.93,68.75,0,1128.51,396.9,1.95,1053.58,470.22,0,1040.93,421.64,56.04,0,968.51,465.99,46.62,0.98,864.44,496.97,87.11,33.31,1.91
25009000030,25,009,000030,791,414,62,1,834,422,4,914,360,0,895,305,60,0,852,327,63,0,768,366,63,40,0
25009000031,25,009,000031,840,450,50,0,911,409,5,968,359,0,940,329,49,0,898,365,32,0,807,395,57,24,3
25009000032,25,009,000032,643.94,334.5,43.38,0.96,722.99,285.34,1.93,724.92,284.38,1.93,706.6,252.56,39.52,0.96,664.18,274.74,40.49,0,600.56,287.27,57.84,30.85,0
25009000033,25,009,000033,690,645,69,3,1068,311,6,847,548,2,885,464,27,2,797,525,34,2,718,546,60,24,2
25009000034,25,009,000034,762.41,360.65,51.5,0.04,760.47,402.82,2.03,860.29,301.07,0.07,821.47,277.39,51.35,0.04,789.57,296.8,51.39,0.98,723.62,324.65,40.3,33.42,0
25009000045,25,009,000045,904.53,447.1,55.42,0.94,910.16,482.79,3.76,1028.51,365.38,0,994.7,323.11,62.93,1.88,960.88,348.47,47.9,0.94,863.2,365.38,77.96,38.51,0
25009000046,25,009,000046,1094.88,764.86,100.7,4.08,1446.64,491.92,7.13,1328.43,628.85,0,1273.03,586.44,51.34,0.03,1225.08,614.4,48.54,1,1075.44,664.51,89.71,35.96,1
25009000047,25,009,000047,1151.12,611.14,65.3,2.92,1257.36,536.08,4.87,1326.57,495.15,0,1310.97,440.56,51.66,0.97,1235.92,477.6,59.46,0,1095.56,520.49,104.29,37.04,0
25009000048,25,009,000048,978,784,81,1,1394,425,8,1190,638,1,1195,570,34,0,1113,630,30,2,950,704,75,28,1
25009000049,25,009,000049,1037.48,737.5,128.56,3.99,1451.07,437.51,3.99,1270.69,638.83,0,1277.66,569.07,37.87,0,1181.99,641.82,35.88,0,1048.44,688.66,102.65,20.93,0
25009000050,25,009,000050,1005.73,796.1,76.27,2.13,1387.84,447.88,7.76,1179.29,685.77,1.1,1171.97,624,40.75,1.04,1105.32,685.9,31.16,0.07,967.02,722.93,86.04,23.09,0.07
25009000051,25,009,000051,1011.98,727.86,85.45,3.01,1367.03,432.13,6.04,1208.09,608.11,1.01,1218.87,525.91,43.24,1.01,1118.59,596.14,47.21,1.01,985.9,635.36,99.46,35.17,1.01
25009000052,25,009,000052,1065,660,91,4,1297,494,5,1220,586,0,1197,537,50,1,1122,565,53,1,965,616,112,31,1
25009000053,25,009,000053,1034.5,786.17,91.68,1.05,1437.75,448.94,8.16,1260.3,634.38,1.98,1215.54,591.06,51.58,1.11,1158.91,638.24,44.67,2.04,1015.99,682.89,95.12,35.16,1.98
25009000148,25,009,000148,812,556,64,2,1044,356,3,966,457,0,958,404,35,0,918,420,33,1,771,425,163,15,0
25009000149,25,009,000149,870.83,578.78,68.11,1.05,1101.64,389.08,1.84,1069.99,429.26,0.05,1048.26,388.97,42.84,0.11,996.69,395.69,49.16,0,818.9,387.48,196.77,26.63,0
25009000150,25,009,000150,946,338.05,55.43,2.73,758.8,552.51,0.91,1054.14,269.9,0.91,983.26,258.99,67.25,1.82,963.26,268.08,65.43,0,856.03,258.99,132.68,41.8,0
25009000151,25,009,000151,1144.82,445.84,66.88,0.11,983.8,658.12,1,1286.18,373.62,0.04,1173.35,363.53,92.43,0.08,1175.42,357.16,72.11,0,1027.35,353.89,159.73,52.82,0
25009000152,25,009,000152,810.64,326.01,55.47,0.97,743.49,441.81,1.95,913.8,270.54,0,874.87,248.16,57.42,0,871.95,252.05,38.93,0,755.17,256.91,121.65,27.25,0
25009000153,25,009,000153,829.43,509.65,70.95,0,975.33,414.72,0,1000.31,400.73,0,988.32,361.75,40.97,0,940.36,375.74,47.97,0,796.45,380.74,144.9,30.98,0
25009000154,25,009,000154,664.94,369.93,46.24,0.07,758.76,308.92,1.15,805.95,276.08,0.04,772.89,265.27,29.08,1.03,740.24,279.65,27.87,0.02,627.31,285.66,105.98,17.54,0.02
25009000155,25,009,000155,1341,552,80,0,1280,663,1,1525,435,0,1454,408,68,0,1401,422,66,0,1229,418,195,45,0
25009000156,25,009,000156,895.83,634.63,57.07,1,1180.11,385.39,1,1100.03,484.49,0,1087.02,448.44,35.04,0,1045.97,459.46,32.04,0,848.83,501.47,157.14,17.03,0
25009000157,25,009,000157,907,649,55,0,1209,384,0,1101,494,0,1071,449,59,0,1014,481,48,0,854,498,156,34,0
25009000158,25,009,000158,1078.71,667.18,76.58,1.15,1343.18,473.13,2.1,1279.53,545.11,0,1227.13,517.21,45.9,0.06,1176.51,541.86,42.31,0.05,1012.96,533.91,177.8,27.99,0.02
25009000159,25,009,000159,928,838,76,0,1427,385,2,1173,668,0,1192,582,38,0,1115,622,37,0,934,626,201,14,0
25009000438,25,009,000438,661.01,677.01,59,2,1095.01,278,8,836.01,550,1,819.01,525,31,0,736.01,582,29,0,649.01,573,106,14,1
25009000439,25,009,000439,739,761,80,2,1207,327,11,891,668,1,895,605,37,2,792,665,49,1,715,651,107,31,2
25009000440,25,009,000440,654,698,76,0,1132,264,8,814,605,0,811,561,28,1,729,610,31,0,648,612,79,14,0
25009000631,25,009,000631,855.49,650.92,58.73,1.96,1184.38,352.38,8.81,1061.04,488.43,0,1016.02,479.62,37.2,1.96,990.57,472.77,46,0.98,868.22,517.8,92.99,22.51,1.96
25009000632,25,009,000632,808,726,69,3,1236,336,9,1043,557,1,1032,505,34,4,996,511,38,2,860,556,80,31,0
25009000633,25,009,000633,701.95,698.97,70.93,3.04,1124.89,320.6,6.68,935.33,531.89,0.29,916.71,507.78,36.11,0.33,862.18,517.38,38.98,0.12,754.53,545.24,92.42,26.21,0.14
25009000634,25,009,000634,912.76,770.72,68.26,0.2,1321.45,386.92,7.9,1144.46,593.89,1.2,1147.16,521.63,41.77,0.1,1064.59,555.72,47.27,1,919.16,602.2,118.83,31.59,1.1
25009000635,25,009,000635,760.73,808.72,53.98,1,1270.56,305.89,13,982.66,617.78,0,983.66,552.81,35.99,0,943.67,566.8,27.99,0,798.72,600.79,116.96,18.99,0
