GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI,G20USSDMAR,G20USSROCO,G20USSOAYY,G20USSOWRI
25025001101,25,025,001101,634,34,6,8,3,632,37,0,3
25025001102,25,025,001102,1040.28,60.2,0.07,3.11,5.04,1028.13,53.02,0,2.04
25025001103,25,025,001103,822.89,61.16,3.13,8.33,0.13,809.59,57.06,0,3
25025001104,25,025,001104,1252,73,7,18,10,1254,80,0,4
25025001105,25,025,001105,1042.11,91.84,3.87,9.67,3.87,1033.41,88.94,0,0
25025001106,25,025,001106,907,45,9,12,2,905,54,2,0
25025001107,25,025,001107,1101,80,6,9,5,1120,65,1,3
25025001108,25,025,001108,1552.83,79.15,14.13,11.16,8.07,1548.75,105.35,0.01,3.01
25025001109,25,025,001109,797,48,4,14,2,808,44,0,1
25025001110,25,025,001110,930.47,36.35,7.27,7.27,1.82,935.92,43.62,0,1.82
25025001201,25,025,001201,1037,61,8,6,3,1013,64,2,10
25025001202,25,025,001202,1285,77,6,5,6,1288,63,0,6
25025001203,25,025,001203,509.72,31.8,1.93,2.89,0.96,505.87,26.98,0,0.96
25025001204,25,025,001204,718,54,2,5,1,705,45,0,3
25025001205,25,025,001205,471.87,23.78,0.05,0.09,1.92,451.54,24.69,0,2.93
25025001206,25,025,001206,606.13,43.22,2.95,4.91,0.08,594.46,40.31,0,3.07
25025001207,25,025,001207,1363.92,99.67,7.35,5.88,10.88,1327.75,86.44,0,7.06
25025001208,25,025,001208,506.61,32.27,2.02,1.01,0.03,508.52,20.24,0,0.02
25025001209,25,025,001209,711.77,41.24,3.35,2.22,2.48,687.24,43.71,0,1.31
25025001301,25,025,001301,839,67,3,4,5,830,53,0,6
25025001302,25,025,001302,356.98,34,3.05,1.04,3.02,353.85,26.96,0,2.02
25025001303,25,025,001303,605.32,103.3,9.57,4.8,7.11,596.16,94.74,0,4.05
25025001304,25,025,001304,605.02,55,2.95,1.96,0.98,598.15,53.04,0,0.98
25025001305,25,025,001305,595,51,10,2,2,588,39,0,6
25025001306,25,025,001306,807,108,6,8,5,801,107,2,3
25025001307,25,025,001307,932.04,291.35,10.14,9.22,4.78,928.61,260.38,0,5.39
25025001308,25,025,001308,635.18,190.03,4.34,7.81,7.81,625.64,183.96,0,1.74
25025001309,25,025,001309,843,206,6,5,3,826,208,4,1
25025001310,25,025,001310,1134.29,407.99,19.54,11.19,10.16,1143.38,398.21,0,11.97
25025001401,25,025,001401,1295.38,103.74,7.61,4.76,3.81,1290.62,94.23,5.71,1.9
25025001402,25,025,001402,1410.63,99.22,2.86,4.77,3.81,1381.06,79.2,0,4.77
25025001403,25,025,001403,714.05,45.16,4.92,2.96,1.65,715.89,35.61,0,1.37
25025001404,25,025,001404,829,59,5,5,5,824,56,0,2
25025001405,25,025,001405,690.86,22.89,2.14,0.97,1.95,682.73,24.52,0,1.26
25025001406,25,025,001406,742.84,55.77,3.66,5.39,3.13,732.5,53.46,0,0.13
25025001407,25,025,001407,657,47,5,2,1,654,38,0,2
25025001408,25,025,001408,860.27,36.6,7.33,5.26,3.25,859.21,28.59,0,0.08
25025001409,25,025,001409,521.81,33.89,0.71,3.53,2.82,509.1,27.54,0,2.12
25025001410,25,025,001410,884.37,75.78,2.14,2.23,2.19,863.94,63.8,1,4.23
25025001411,25,025,001411,588.57,32.78,3.05,2.29,2.29,578.65,32.02,0,0.76
25025001412,25,025,001412,555.03,24.85,2.54,6.41,2.41,555.27,21.71,0,0.14
25025001413,25,025,001413,640,31,4,5,0,643,23,0,2
25025001414,25,025,001414,789.46,28.38,3.9,1.05,2.07,769.55,35.72,0,3.75
25025001501,25,025,001501,973.62,83.26,4.39,1.24,3.19,955.38,76.77,0.29,3.1
25025001502,25,025,001502,618,47,1,3,0,613,35,0,1
25025001503,25,025,001503,363,45,4,1,0,355,36,3,0
25025001504,25,025,001504,1029,205,7,5,8,1007,182,0,4
25025001505,25,025,001505,754,76,7,2,2,758,54,0,3
25025001506,25,025,001506,229.81,161.23,1.46,3.65,1.46,240.75,132.05,0,2.92
25025001507,25,025,001507,615,57,4,3,1,612,41,0,3
25025001508,25,025,001508,482,171,5,1,2,485,141,1,3
25025001509,25,025,001509,499,153,5,5,2,501,127,3,0
25025001588,25,025,001588,889.79,374.41,7.43,8.46,5.79,901.9,301.99,12.5,0.66
25025001589,25,025,001589,682.38,310.9,6.67,8.58,3.79,686.25,264.25,8.53,0.04
25025001590,25,025,001590,769.23,318.35,4.41,7.5,3.94,785.87,255.61,0.99,5.33
25025001591,25,025,001591,586.6,161.49,5.92,7.56,0,597.83,128.45,0,5.02
25025001592,25,025,001592,969.49,286.8,18.52,6.62,3.29,952.53,254.93,0.64,10
25025001593,25,025,001593,411.95,134.34,6,3.07,0,424.75,109.31,0,0.08
25025001594,25,025,001594,786.03,465.89,5.25,2.2,2.08,846.05,354.01,6.02,3.04
25025001595,25,025,001595,709,350,9,6,10,734,271,0,14
25025001596,25,025,001596,632.87,343.71,4.33,3.46,1.73,664.04,254.53,1.73,0.87
25025001597,25,025,001597,744,467,5,5,4,805,360,12,5
25025001598,25,025,001598,642,378,8,2,5,663,302,5,1
25025001599,25,025,001599,769,488,8,1,7,819,360,6,6
25025001600,25,025,001600,922.52,555.37,7.95,7.13,3.62,927.05,486.8,7.13,0.87
25025001601,25,025,001601,556,218,6,1,4,568,189,0,6
25025001602,25,025,001602,529.78,255.26,12.3,4.86,7.18,529.43,243.81,0.9,4.19
25025001603,25,025,001603,801.73,211.13,7.02,7.01,3.01,790.73,198.13,1,5
25025001604,25,025,001604,752,200,8,0,3,759,181,0,3
25025001605,25,025,001605,788,255,5,3,3,788,235,0,10
25025001606,25,025,001606,1021,297,9,11,9,1038,274,0,4
25025001607,25,025,001607,647,329,12,7,11,656,317,0,5
25025001608,25,025,001608,828,290,14,7,9,817,292,12,0
25025001609,25,025,001609,789.6,565.26,17.15,3.72,6.78,771.6,545.57,4.73,1.25
25025001610,25,025,001610,613.3,374.98,13.01,6.44,6.69,617.6,364.12,8.86,1.16
25025001611,25,025,001611,688.79,329.46,8.15,5.43,4.53,688.79,313.17,6.34,0.91
25025001612,25,025,001612,483.81,458.88,7.39,3.69,7.39,483.81,434.88,1.85,3.69
25025001701,25,025,001701,679,56,3,2,1,677,45,0,1
25025001702,25,025,001702,530,65,2,6,0,531,53,0,1
25025001703,25,025,001703,1172,91,7,4,11,1138,104,0,7
25025001704,25,025,001704,1317,183,11,5,8,1302,185,0,5
25025001705,25,025,001705,552,31,1,4,0,545,23,0,3
25025001706,25,025,001706,864,74,6,2,3,848,66,0,2
25025001707,25,025,001707,467,27,0,0,4,456,29,0,2
25025001708,25,025,001708,773,53,5,5,1,764,49,0,2
25025001709,25,025,001709,655.27,48.87,5.98,3.99,3.99,655.27,50.87,0,0
25025001710,25,025,001710,1015.49,63.51,2.01,5.1,2.03,1005.4,57.38,0,3.03
25025001711,25,025,001711,416,22,4,5,1,417,25,0,0
25025001712,25,025,001712,676,54,2,2,1,667,48,0,1
25025001713,25,025,001713,775.22,175.68,12.2,2.82,4.69,763.97,172.85,3.76,0.94
25025001714,25,025,001714,855.59,127.16,10,4.01,4.01,836.53,129.14,0,1.01
25025001801,25,025,001801,1295.66,80.42,1.99,5.96,2.98,1263.89,71.48,0,5.96
25025001802,25,025,001802,970.51,36.49,0.99,6.9,1.97,963.6,27.62,0,1.97
25025001803,25,025,001803,1119,35,0,2,2,1091,40,2,2
25025001804,25,025,001804,1171.24,73.65,5.52,2.18,1.47,1162.02,62.65,0.25,1.01
25025001805,25,025,001805,1156.81,54.81,4.81,4.81,1.92,1147.19,53.85,0,4.81
25025001806,25,025,001806,1437,54,5,5,3,1394,63,0,3
25025001807,25,025,001807,1029,136,7,2,3,1020,135,0,4
25025001808,25,025,001808,1746,197,8,4,2,1742,166,4,3
25025001809,25,025,001809,963,191,6,7,7,973,170,0,2
25025001810,25,025,001810,1517,244,5,9,14,1506,243,7,3
25025001811,25,025,001811,866.13,108.56,8.02,0.02,10,869.14,98.56,3,5
25025001812,25,025,001812,987,194,6,6,3,994,175,0,5
25025001813,25,025,001813,597.69,82.77,0.96,1.92,1.92,590.95,66.41,2.89,1.92
25025001814,25,025,001814,671,83,9,5,3,674,78,0,2
25025001815,25,025,001815,1090.33,87.15,4.03,2.07,2.07,1087.07,62.54,3.11,0.08
25025001816,25,025,001816,982,334,10,8,6,968,331,5,4
25025001817,25,025,001817,956.35,194.58,9.73,4.86,4.86,974.83,164.42,1.95,0
25025001818,25,025,001818,1233,242,8,5,8,1213,220,0,6
25025001819,25,025,001819,1694.94,310.63,8.43,8.17,10.12,1681.8,301.56,3.11,7.06
25025001820,25,025,001820,1160.71,432.79,18.84,7.96,6.01,1154.36,428.03,4.94,2.94
25025001821,25,025,001821,1311,59,4,6,5,1294,53,0,6
25025001822,25,025,001822,1028.84,329.31,11.97,8.98,7.98,1036.82,324.32,2,2.99
25025001901,25,025,001901,1036,40,12,10,4,1047,44,1,0
25025001902,25,025,001902,1187.05,221.99,10.7,4.83,17.63,1159.74,262.2,0.01,3.24
25025001903,25,025,001903,895.04,56,7,3,6,892.04,68.01,0,1
25025001904,25,025,001904,1268.82,29.25,6.02,12.04,6.02,1256.74,46.36,0,1.01
25025001905,25,025,001905,1007,76,6,8,3,1002,83,0,3
25025001906,25,025,001906,1439.18,53.75,3.98,8.96,4.98,1424.26,75.64,0,2.99
25025001907,25,025,001907,1443.7,95.79,11.49,13.42,6.07,1438.19,112.05,0.97,1.17
25025001908,25,025,001908,692,36,6,2,7,678,63,0,2
25025001909,25,025,001909,598.63,38.19,4.44,5.33,4.44,596.86,46.19,0,1.78
25025001910,25,025,001910,1214,161,5,3,4,1195,157,0,3
25025001911,25,025,001911,1114.2,124.52,9.36,5.75,2.68,1116.98,110.57,0.98,0.43
25025001912,25,025,001912,865.54,110.1,2.01,4.01,1.01,844.53,118.12,0,3
25025001913,25,025,001913,636.48,90.93,3.51,5.18,4.3,635.65,89.07,0.01,2.57
25025002001,25,025,002001,1266.38,264.89,13.03,6.32,9.77,1260.89,272.95,1,2
25025002002,25,025,002002,1131.79,210.77,8.22,9.12,5.07,1130.75,211.72,0.03,6.03
25025002003,25,025,002003,886.67,360.85,12.3,12.17,4.82,885.57,337.27,5.68,3.84
25025002004,25,025,002004,735.6,86.1,2.97,6.68,2.23,737.08,92.04,0,0
25025002005,25,025,002005,956.13,414.36,8.4,3.23,5.17,903.77,433.13,10.17,3.06
25025002006,25,025,002006,1057.98,342.79,20.04,10.01,9.01,1031.88,382.87,8,5
25025002007,25,025,002007,673.53,183.78,13.91,6.95,5.96,660.62,204.64,1.99,3.97
25025002008,25,025,002008,787.06,183.75,8.84,5.9,2.95,782.14,187.68,0,3.93
25025002009,25,025,002009,878.94,230.25,3.16,9.1,5.05,873.86,228.32,6,0.07
25025002010,25,025,002010,1175.27,510.42,18.79,5.89,11.27,1156.36,510.61,13.32,1.28
25025002011,25,025,002011,560,173,5,7,4,557,182,0,2
25025002012,25,025,002012,668,250,12,3,11,654,275,0,1
25025002013,25,025,002013,581,260,8,1,4,556,276,3,2
25025002014,25,025,002014,593,233,15,5,7,573,260,4,1
25025002015,25,025,002015,976.62,495.93,11.05,5.01,4.02,970.65,493.92,4.01,1.01
25025002016,25,025,002016,960.52,550.13,26.96,6.99,11.98,976.48,541.15,7.99,3
25025002017,25,025,002017,1187.43,543.13,19.42,5.15,5.22,1164.36,555.28,4.2,6.07
25025002018,25,025,002018,640,198,7,4,6,628,199,0,3
25025002019,25,025,002019,594.59,238.02,12.04,3.7,3.7,564.03,262.1,0.93,0.93
25025002020,25,025,002020,1124.43,399.19,8.92,7.28,7.28,1111.09,411.03,2.07,1.07
25025002023,25,025,002023,868.09,109.86,3.92,2.94,3.92,867.11,90.24,0,5.89
25025002071,25,025,002071,1006.96,753.67,15.93,8.95,4,1073.33,657.58,14.88,0
25025002072,25,025,002072,994.51,708.23,21.36,9.16,6.04,1017.73,648.68,9,2.45
25025002073,25,025,002073,933.31,466.65,17.75,8.45,6.76,965.43,421,9.3,0
25025002074,25,025,002074,939,556,8,4,2,990,478,5,1
25025002075,25,025,002075,1090.64,622.25,19.22,5.85,7.65,1099.32,600.81,4.99,0
25025002076,25,025,002076,1134,564,19,15,6,1187,495,20,0
25025002101,25,025,002101,1319.28,100.3,12.24,7.56,8.03,1269.64,149.14,0.41,4.12
25025002102,25,025,002102,392.07,32,1.11,3.9,3.5,384.68,38.85,0.26,1.12
25025002103,25,025,002103,720,67,15,14,2,730,76,2,3
25025002104,25,025,002104,600.6,47.22,8.5,11.33,7.55,604.37,62.33,0,2.83
25025002105,25,025,002105,1129.84,98.18,10.26,18.26,5.56,1127.58,119.19,0,2.81
25025002106,25,025,002106,715,73,6,13,6,711,85,1,1
25025002107,25,025,002107,516.23,60.5,6.11,5.55,3.89,514.56,64.39,0,2.22
25025002108,25,025,002108,1445.34,125.1,14.14,13.85,18,1436.48,162.1,0,7.14
25025002109,25,025,002109,1077.19,137.67,10.23,12.09,6.51,1078.12,140.46,5.58,0.93
25025002110,25,025,002110,814.27,128.35,5.14,7.9,4.86,815.22,128.56,2.17,1.82
25025002111,25,025,002111,1094.12,116.72,12.34,5.69,13.29,1084.63,124.31,0,3.8
25025002112,25,025,002112,832.49,176.86,9.29,11.25,12.44,831.83,180.8,0.25,4.19
25025002113,25,025,002113,1362.93,448.4,18,13.07,16.9,1355.2,389.87,2,8.27
25025002114,25,025,002114,636.9,68.27,6.55,9.35,4.68,633.16,83.24,0,1.87
25025002115,25,025,002115,828,73,9,14,7,834,85,3,0
25025002116,25,025,002116,1057.1,202.73,16.45,12.65,13.32,1050.84,215.76,3,4.13
25025002201,25,025,002201,1353.98,166.45,26.81,15.25,8.32,1321.36,215,1.05,5.97
25025002202,25,025,002202,1472.63,205.47,14.08,13.04,15.02,1459.54,212.6,0,8.02
25025002203,25,025,002203,1172,258,18,13,14,1178,260,8,2
25025002204,25,025,002204,913,159,20,9,5,903,182,9,0
25025002205,25,025,002205,765.42,134.32,14.81,3.95,1.98,756.53,143.21,0,2.96
25025002206,25,025,002206,747,130,8,15,4,749,136,1,2
25025002207,25,025,002207,1051,151,17,12,8,1050,152,6,2
25025002208,25,025,002208,713,192,19,3,4,708,203,3,4
25025002209,25,025,002209,797,219,14,14,8,799,216,5,3
25025002210,25,025,002210,991,169,14,8,10,986,185,4,0
25025002211,25,025,002211,703,158,8,8,7,691,181,1,0
25025002212,25,025,002212,645.21,143.17,3.82,4.77,5.73,629.94,150.8,4.77,0.95
25025002213,25,025,002213,612,111,8,6,7,604,124,0,2
2502500502A,25,025,00502A,653,83,10,7,3,642,99,1,1
25025016010,25,025,016010,751.59,350.81,13.86,6.86,4.92,781.77,286.03,6.84,1
25025016020,25,025,016020,699,380,6,5,6,744,300,4,1
25025016030,25,025,016030,725.76,691.34,11.02,4.01,4,815.77,534.29,10,3.01
25025016040,25,025,016040,722.34,676.84,6.5,8.36,2.79,807.76,521.79,3.71,11.14
25025016050,25,025,016050,749.53,380.37,19.61,5.61,3.34,771.24,321.77,5.04,10.4
25027000076,25,027,000076,2030,1667,87,21,22,2037,1606,116,12
25027000084,25,027,000084,949.72,903.83,35.91,17.96,15.96,964.69,874.9,60.85,1
25027000085,25,027,000085,811,895,50,27,7,862,856,48,4
25027000086,25,027,000086,972,808.13,42.93,12.8,10.13,1000.89,787.24,35.43,2.33
25027000099,25,027,000099,1178.88,921.2,42.7,14.98,12.8,1173.5,932.38,23,3.99
25027000100,25,027,000100,1160,910,35,6,1,1173,885,22,1
25027000101,25,027,000101,1164.12,904.8,27.3,12.02,5.2,1176.5,864.62,19,3.01
25027000102,25,027,000102,1101,720,32,20,6,1126,686,27,3
25027000103,25,027,000103,1016,850,36,13,11,1019,853,24,0
25027000120,25,027,000120,853,723,35,13,5,857,699,49,1
25027000121,25,027,000121,682,800,33,6,7,697,763,48,0
25027000146,25,027,000146,1372.92,814.76,47.93,17.97,7.99,1348.95,857.7,28.96,4.99
25027000171,25,027,000171,777,767,24,9,8,782,748,17,0
25027000172,25,027,000172,888.69,893.66,33.84,9.95,2.99,897.64,878.73,17.91,1.99
25027000173,25,027,000173,780.02,895.02,24,8,5,799.02,867.02,20,1
25027000175,25,027,000175,2530.91,1141.13,75.07,18.03,0.01,2404.88,1303.19,30.04,0.01
25027000441,25,027,000441,1877,1318,70,15,24,1834,1413,17,5
25027000493,25,027,000493,946,1054,34,16,4,961,1027,21,3
25027000562,25,027,000562,952,907,45,11,6,915,957,17,3
25027000563,25,027,000563,887,1145,46,13,12,866,1176,14,2
25027000564,25,027,000564,975,1122,28,13,8,958,1124,23,3
25027000565,25,027,000565,945,953,39,8,7,912,970,32,0
25027000615,25,027,000615,1197.41,667.09,37.22,12.1,12.1,1180.67,705.24,7.44,1.86
25027000616,25,027,000616,1145,666,44,20,5,1144,676,20,3
25027000617,25,027,000617,1197,757,40,14,10,1193,771,21,2
25027000618,25,027,000618,1148.59,795.91,36.78,7.9,12.9,1204.33,732.76,33.56,1.14
25027000663,25,027,000663,816,1051,31,11,0,813,1037,34,0
25027000664,25,027,000664,839,982,37,9,0,840,993,19,0
25027000665,25,027,000665,803,923,23,9,0,808,915,16,0
25027000676,25,027,000676,1070.49,1202.35,45.98,10,9.99,1096.48,1185.35,21.99,2
25027000677,25,027,000677,928.08,1089.92,36.74,8.22,10.27,942.44,1081.65,15.4,9.07
25027000678,25,027,000678,767,921,21,9,6,779,886,21,10
25027000690,25,027,000690,592.07,739.84,17.97,6.99,5.99,624.02,702.9,16.97,0
25027000765,25,027,000765,703,384,17,5,4,704,373,12,7
25027000766,25,027,000766,845,450,22,9,3,847,453,13,0
25027000767,25,027,000767,693,338,16,10,1,712,326,0,10
25027000768,25,027,000768,869,636,25,11,4,893,592,26,0
25027000769,25,027,000769,1009.27,752.33,28.16,8.8,6.16,1011.03,742.65,29.04,1.76
25027000770,25,027,000770,952,629,42,14,2,955,632,20,1
25027000771,25,027,000771,405,272,11,3,0,399,270,8,0
25027000772,25,027,000772,782,351,20,4,5,795,338,11,4
25027000773,25,027,000773,1106,883,33,12,6,1119,872,23,4
25027000774,25,027,000774,570,285,18,9,2,597,247,16,2
25027000775,25,027,000775,1014.15,704.27,19.43,6.8,4.86,1015.12,674.16,29.14,0
25027000776,25,027,000776,781,378,21,10,6,801,366,3,13
25027000812,25,027,000812,665.66,445.06,21.57,4.9,3.92,671.54,421.54,11.77,0
25027000813,25,027,000813,233,249,7,0,1,243,230,14,0
25027000814,25,027,000814,572,426,22,7,1,562,436,7,0
25027000815,25,027,000815,621.62,561.1,29.64,9.16,2.05,636.84,540.72,22.53,1
25027000816,25,027,000816,476,363,20,9,1,493,327,28,2
25027000817,25,027,000817,559.61,384.16,21.24,1.85,1.85,585.47,352.76,12.93,0
25027000818,25,027,000818,594.34,349.94,23.43,9.1,3.08,596.46,353.46,20.23,1
25027000819,25,027,000819,369,298,24,7,1,390,280,17,0
25027000820,25,027,000820,512.4,372.24,21.23,6.11,0.11,532.9,350.42,14.75,0
25027000821,25,027,000821,607,493,21,6,6,619,486,19,0
25027000838,25,027,000838,1340,791,50,21,14,1331,836,19,0
25027000839,25,027,000839,1463,809,26,15,11,1437,854,14,0
25027000840,25,027,000840,1509,819,37,12,8,1493,847,21,3
25027000841,25,027,000841,1269,797,25,13,6,1274,799,13,2
25027000842,25,027,000842,1558,795,37,10,18,1491,866,22,0
25027000879,25,027,000879,758.18,743.03,32.2,7.13,8.04,773.39,719.4,31.37,1.99
25027000880,25,027,000880,3086.06,962.09,71.45,18.13,12.11,2988.55,1077.7,34.3,3.01
25027000920,25,027,000920,1362,1004,46,14,20,1312,1067,34,0
25027000921,25,027,000921,1473,1017,32,18,12,1433,1058,33,0
25027000922,25,027,000922,1351,835,40,18,11,1322,879,29,2
25027000923,25,027,000923,1665,1095,41,9,16,1593,1163,33,0
25027000924,25,027,000924,1474,1045,41,6,9,1437,1069,35,1
25027000944,25,027,000944,2290.7,1390.05,62.16,22.09,21.07,2243.79,1458.9,31.14,4.01
25027000949,25,027,000949,1390,1442,63,21,11,1374,1340,129,9
25027000972,25,027,000972,1144.58,857.94,45.62,12.89,11.9,1089.04,919.44,32.73,0
25027000973,25,027,000973,1304,897,42,8,13,1236,970,27,2
25027001000,25,027,001000,767,856,36,5,9,814,814,19,0
25027001001,25,027,001001,797.94,755.7,18.14,13.05,8.02,830.03,727.58,10.08,1.01
25027001002,25,027,001002,750,795,21,11,5,755,783,21,0
25027001003,25,027,001003,786.06,739.3,27.86,9.95,3.98,803.97,714.42,15.92,2.99
25027001005,25,027,001005,902.42,654.3,30.33,9.19,1.84,856.47,678.19,13.78,1.84
25027001006,25,027,001006,980,613,36,11,5,971,625,29,1
25027001007,25,027,001007,881.74,551.48,25.71,12.83,5.17,901.7,526.56,19.27,0.16
25027001008,25,027,001008,681.83,377.38,23.06,11.04,3.01,702.93,354.25,15.04,1
25027001009,25,027,001009,740.17,557.62,22.94,15.96,3.99,783.07,506.75,17.96,1
25027001010,25,027,001010,436.62,338.43,11.44,6.67,0.95,456.64,306.02,12.39,0.95
25027001011,25,027,001011,674.38,460.57,21.56,3.33,1.05,678.36,437.98,29.61,0.05
25027001012,25,027,001012,1064,672,20,8,9,1011,696,30,0
25027001013,25,027,001013,1034,836,31,5,8,1020,822,31,2
25027001014,25,027,001014,931,775,27,4,8,918,760,39,1
25027001015,25,027,001015,925.85,762.73,39.57,15.2,8.14,922.88,779.84,32.86,2
25027001016,25,027,001016,746,493,25,7,5,746,485,20,0
25027001017,25,027,001017,770.84,514.22,20.97,13.98,2,777.83,499.25,33.95,1
25027001018,25,027,001018,927,597,22,11,9,927,592,21,3
25027001019,25,027,001019,678,410,14,11,4,687,402,9,1
25027001080,25,027,001080,922.55,668.71,35.48,10.92,11.83,894.34,695.1,33.66,7.28
25027001081,25,027,001081,955,670,32,9,10,964,658,10,10
25027001082,25,027,001082,1078,857,29,10,10,1041,868,40,2
25027001083,25,027,001083,1071.45,740.29,45.52,13.08,12.17,1040.66,796.9,23.34,8.72
25027001215,25,027,001215,2066.91,1773.92,73,25,5,2035.91,1823.92,42,6
25027001239,25,027,001239,692,427,18,7,2,688,423,5,3
25027001240,25,027,001240,1016,655,23,8,8,1051,613,12,2
25027001241,25,027,001241,1030,746,21,12,15,1051,735,5,3
25027001242,25,027,001242,774,520,11,8,4,807,467,12,2
25027001243,25,027,001243,1479.47,955.29,26.01,13,17,1451.46,989.3,16.01,2
25027001244,25,027,001244,1132,674,25,8,9,1136,660,8,6
25027001245,25,027,001245,1274.89,856.17,30.54,8.87,10.84,1245.33,892.62,10.84,1.97
25027001246,25,027,001246,1302.11,710.83,29.46,13.13,8.16,1301.67,699.38,11.16,4.03
25027001247,25,027,001247,1010,944,32,7,5,1035,899,17,2
25027001248,25,027,001248,1114,1073,36,14,7,1109,1075,27,1
25027001249,25,027,001249,1038,915,46.5,15.13,7.13,1087.85,864.03,26.5,1.13
25027001250,25,027,001250,1065,824,35,17,6,1098,794,16,0
25027001254,25,027,001254,820.98,975.98,37,7,7,834.98,962.98,13,1
25027001337,25,027,001337,308.4,325.58,8.74,3.86,1.95,315.16,308.25,12.57,0.01
25027001405,25,027,001405,1181.93,1460.16,54.03,10.01,11.01,1216.98,1430.1,41.03,1
25027001424,25,027,001424,1643,728,30,15,22,1596,804,0,8
25027001425,25,027,001425,1584.79,704.76,46.24,18.05,11.13,1522.38,797.36,0,18.11
25027001426,25,027,001426,1674.09,720.18,41.65,8.24,20.37,1586.46,825.08,0.17,13.1
25027001427,25,027,001427,1610.21,778.24,48.76,9.95,27.87,1525.62,900.64,0,22.89
25027001428,25,027,001428,1178,1040,44,14,9,1176,1027,36,0
25027001429,25,027,001429,1209,1041,54,7,7,1198,1060,17,0
25027001430,25,027,001430,1006,898,39,15,7,1011,905,19,1
25027001431,25,027,001431,1327,1265,43,12,13,1271,1316,27,2
25027001451,25,027,001451,554,664,29,7,3,571,640,27,0
25027001456,25,027,001456,995,1012.82,36.63,17.52,11.13,992.99,1022.56,13.68,3.11
25027001457,25,027,001457,876,928,31,9,8,886,918,15,8
25027001458,25,027,001458,963.66,977.65,37.99,8,7,951.66,987.65,24.99,4
25027001459,25,027,001459,758,846.18,36.37,9.48,3.87,779.01,845.44,10.32,1.89
25027001464,25,027,001464,1625,1268,41,12,16,1580,1268,62,4
25027001493,25,027,001493,531.13,324.32,17.12,4.04,2.02,519.19,319.24,27.1,0.01
25027001494,25,027,001494,467.28,609.17,20.09,2.04,0.04,472.31,578.1,0.15,32
25027001529,25,027,001529,1530,977,45,3,20,1477,964,89,1
25027001619,25,027,001619,256,206,6,3,0,254,194,13,0
25027001620,25,027,001620,152,151,12,0,1,151,150,9,0
25027001622,25,027,001622,942,960,41,12,13,944,963,24,10
25027001623,25,027,001623,984,949,47,6,16,956,971,15,25
25027001624,25,027,001624,892,758,33,11,11,894,769,15,4
25027001679,25,027,001679,1528,902,25,7,11,1475,945,16,0
25027001680,25,027,001680,1401,666,35,5,11,1373,709,7,2
25027001681,25,027,001681,1348,732,34,12,8,1346,754,9,0
25027001682,25,027,001682,1021,640,16,14,9,1038,615,28,0
25027001683,25,027,001683,1315,783,27,12,3,1300,807,14,0
25027001684,25,027,001684,1243,505,25,17,4,1201,569,7,0
25027001685,25,027,001685,1413,711,38,9,5,1378,731,29,1
25027001686,25,027,001686,1660,873,36,20,17,1574,998,11,2
25027001687,25,027,001687,1617,797,27,8,18,1525,905,6,0
25027001688,25,027,001688,1044,449,17,3,10,1025,479,8,1
25027001722,25,027,001722,1617,600,38,6,9,1503,740,13,2
25027001723,25,027,001723,1453.18,613.66,43.98,9.99,21.99,1365.23,735.59,13.99,1
25027001724,25,027,001724,1547.82,637.34,31.02,11.01,25.01,1464.77,746.41,20.01,3
25027001725,25,027,001725,849,559,22,6,8,877,512,2,6
25027001726,25,027,001726,714,527,14,8,5,762,462,17,2
25027001727,25,027,001727,750.17,674.82,14.78,17.69,4.99,776.84,633.04,8.9,6.99
25027001728,25,027,001728,1024,815,21,13,6,1025,784,10,6
25027001729,25,027,001729,741.83,446.18,7.22,6.31,6.01,759.16,401.96,6.1,9.01
25027001733,25,027,001733,697,812,23,4,0,737,759,21,31
25027001734,25,027,001734,735,752,24,11,0,756,720,28,0
25027001735,25,027,001735,679,913,27,11,0,715,870,28,0
25027001736,25,027,001736,878,810,26,10,0,896,783,23,0
25027001801,25,027,001801,1378,1174,53,8,15,1342,1192,46,0
25027001802,25,027,001802,1463,1270,47,22,21,1414,1314,43,3
25027001821,25,027,001821,1173,803,44,10,1,1160,829,24,18
25027001822,25,027,001822,1099.68,804.8,36.29,10.89,1.81,1037.08,877.39,29.94,2.72
25027001823,25,027,001823,1142.65,905.86,48.63,8.1,0.19,1095.32,939.23,25.02,6.27
25027001830,25,027,001830,1115.34,1117.35,36.01,9,8,1068.34,1131.35,44.01,0
25027001831,25,027,001831,891,1041,34,6,12,856,1066,17,2
25027001832,25,027,001832,1085,923,26,6,9,1037,960,13,10
25027001860,25,027,001860,765,888,30,10,10,769,859,47,0
25027001861,25,027,001861,664.34,743.48,30.18,12.05,6.02,666.41,705.37,53.15,0
25027001862,25,027,001862,634.02,655.02,34.71,8.83,2.98,646.39,633.73,28.64,0
25027001883,25,027,001883,1666,1001,45,10,19,1585,1082,15,11
25027001884,25,027,001884,1507,987,37,13,15,1416,1083,31,9
25027001885,25,027,001885,1010,1078,41,18,13,1005,1086,32,2
25027001886,25,027,001886,1143,912,34,25,11,1131,920,30,2
25027001887,25,027,001887,1040.18,1051.14,43.84,17.93,9.96,1036.2,1075.05,19.93,1.99
