GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREIFUE,G16PREOLAR,G16PREOSAN,G16PREOWRI,G16USSDLEA,G16USSRMIL,G16USSOERI,G16USSITRU,G16USSODIA,G16USSOWRI,G16HALOWEL,G16HALOCLA,G16HALOWRI,G16GOVDMIN,G16GOVRSCO,G16GOVOLEE,G16GOVOWRI,G16LTGDZUC,G16LTGRBRO,G16LTGOWAR,G16LTGOWRI,G16TREOPEA,G16TREPSCH,G16TREONGO,G16TREOWRI,G16SOSOCON,G16SOSOHER,G16SOSOWRI,G16AUDDHOF,G16AUDRFEL,G16AUDOBRO,G16AUDOWRI,G16ATGDDON,G16ATGRBUC,G16ATGOJAC,G16ATGOWRI
500019606001003,1.6,0.6,0.1,0.1,0,0,0.1,0,1.7,0.7,0.1,0.1,0,0,2.2,0.2,0,1.3,1,0.1,0,1.5,0.9,0,0,1.8,0.4,0.1,0,2.1,0.2,0,1.5,0.7,0.1,0,1.8,0.5,0.1,0
500019604001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609004092,4.5,4.7,0.5,0.3,0.1,0,0.5,0.2,5.1,5.3,0.2,0.1,0,0,8.8,1.1,0,2.9,7.7,0.2,0,3.5,6.9,0.4,0,8.2,1.1,0.5,0,8.9,1,0,4.1,5.6,0.6,0,5.7,4.4,0.3,0
500019609004058,12.3,13,1.3,0.7,0.2,0,1.4,0.6,14,14.5,0.6,0.3,0.1,0,24.2,3.1,0.1,7.9,21.2,0.6,0.1,9.5,18.9,1.1,0,22.7,3,1.3,0,24.5,2.6,0,11.2,15.3,1.6,0,15.8,12.2,0.8,0
500019609004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609004064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609004120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609004013,2.5,2.7,0.3,0.1,0,0,0.3,0.1,2.9,3,0.1,0.1,0,0,4.9,0.6,0,1.6,4.3,0.1,0,1.9,3.9,0.2,0,4.6,0.6,0.3,0,5,0.5,0,2.3,3.1,0.3,0,3.2,2.5,0.2,0
500019609004019,5.9,6.2,0.6,0.3,0.1,0,0.7,0.3,6.7,6.9,0.3,0.2,0.1,0,11.5,1.5,0.1,3.7,10.1,0.3,0.1,4.5,9,0.5,0,10.8,1.4,0.6,0,11.7,1.3,0,5.3,7.3,0.8,0,7.5,5.8,0.4,0
500019609004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019610001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019610001065,4.6,3,0.1,0.1,0,0,0.7,0.1,5,3.2,0.2,0.1,0.1,0,7.1,1,0,3.1,5.3,0.3,0,4.1,4.3,0.2,0,6.6,1.1,0.3,0,7.3,0.8,0,4.1,3.5,0.5,0,5.5,2.6,0.3,0
500019610001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019610001047,1.3,0.8,0,0,0,0,0.2,0,1.4,0.9,0.1,0,0,0,2,0.3,0,0.9,1.5,0.1,0,1.2,1.2,0,0,1.9,0.3,0.1,0,2.1,0.2,0,1.2,1,0.1,0,1.6,0.8,0.1,0
500019610001044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019610001091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019610001069,0.7,0.4,0,0,0,0,0.1,0,0.7,0.5,0,0,0,0,1,0.1,0,0.4,0.8,0,0,0.6,0.6,0,0,0.9,0.2,0,0,1,0.1,0,0.6,0.5,0.1,0,0.8,0.4,0,0
500019610001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003068,16.8,9.9,0.9,0.6,0,0,1.8,0.5,18.4,11.1,0.5,0.5,0.1,0,25.3,3,0.1,12.3,17.6,0.7,0,14.6,14.6,0.5,0,23.4,2.5,0.9,0,23.8,2.8,0,14.9,11.4,1.2,0,18.9,8.7,0.7,0.1
500019609003044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003034,31,18.4,1.7,1.1,0.1,0,3.4,1,34,20.6,0.9,0.9,0.3,0,46.9,5.5,0.2,22.8,32.5,1.2,0.1,27.1,27.1,0.9,0.1,43.2,4.6,1.7,0,44.1,5.2,0,27.5,21.2,2.3,0.1,35,16,1.3,0.2
500019609003000,1.1,0.6,0.1,0,0,0,0.1,0,1.2,0.7,0,0,0,0,1.6,0.2,0,0.8,1.1,0,0,0.9,0.9,0,0,1.5,0.2,0.1,0,1.5,0.2,0,0.9,0.7,0.1,0,1.2,0.6,0,0
500019609003010,11.4,6.8,0.6,0.4,0,0,1.3,0.4,12.5,7.6,0.3,0.3,0.1,0,17.3,2,0.1,8.4,12,0.4,0,10,10,0.3,0,15.9,1.7,0.6,0,16.2,1.9,0,10.1,7.8,0.8,0,12.9,5.9,0.5,0.1
500019609003103,8.2,4.9,0.4,0.3,0,0,0.9,0.3,9,5.4,0.2,0.2,0.1,0,12.4,1.5,0,6,8.6,0.3,0,7.2,7.2,0.2,0,11.4,1.2,0.4,0,11.7,1.4,0,7.3,5.6,0.6,0,9.2,4.2,0.3,0
500019609003073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609003110,2.9,1.7,0.2,0.1,0,0,0.3,0.1,3.1,1.9,0.1,0.1,0,0,4.3,0.5,0,2.1,3,0.1,0,2.5,2.5,0.1,0,4,0.4,0.2,0,4.1,0.5,0,2.5,1.9,0.2,0,3.2,1.5,0.1,0
500019601002006,9.9,4.8,0.7,0.4,0.1,0,1.2,0.2,10.2,5.8,0.6,0.3,0.2,0,14.3,2,0.1,8.3,8.5,0.4,0,9.7,6.9,0.4,0,13.1,2.1,0.7,0,14.1,1.7,0.1,9.6,6,0.6,0,11.5,4.6,0.5,0
500019601002010,17,8.2,1.1,0.8,0.1,0,2.1,0.4,17.6,9.9,1.1,0.5,0.4,0,24.6,3.4,0.1,14.2,14.7,0.7,0,16.7,11.9,0.6,0,22.5,3.5,1.2,0.1,24.3,3,0.1,16.5,10.3,1,0,19.9,7.9,0.9,0
500019601001005,3.8,1.1,0.2,0.2,0,0,0.5,0.1,4.2,1.3,0.2,0.1,0,0,5.1,0.4,0,3.3,2.4,0.1,0,3.8,1.8,0.1,0,4.4,0.8,0.1,0,4.9,0.4,0,3.7,1.5,0.2,0,4.6,0.9,0.2,0
500019601001048,2.8,1.3,0.2,0.1,0,0,0.3,0.1,2.9,1.6,0.2,0.1,0.1,0,4,0.6,0,2.3,2.4,0.1,0,2.7,1.9,0.1,0,3.7,0.6,0.2,0,4,0.5,0,2.7,1.7,0.2,0,3.2,1.3,0.1,0
500019601001014,0.8,0.4,0.1,0,0,0,0.1,0,0.8,0.5,0,0,0,0,1.1,0.2,0,0.7,0.7,0,0,0.8,0.6,0,0,1,0.2,0.1,0,1.1,0.1,0,0.8,0.5,0,0,0.9,0.4,0,0
500019601001027,2.4,1.1,0.2,0.1,0,0,0.3,0,2.5,1.4,0.1,0.1,0,0,3.4,0.5,0,2,2,0.1,0,2.3,1.7,0.1,0,3.1,0.5,0.2,0,3.4,0.4,0,2.3,1.4,0.1,0,2.8,1.1,0.1,0
500019601001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019601001052,3.6,1.7,0.2,0.2,0,0,0.4,0.1,3.7,2.1,0.2,0.1,0.1,0,5.2,0.7,0,3,3.1,0.2,0,3.5,2.5,0.1,0,4.7,0.7,0.2,0,5.1,0.6,0,3.5,2.2,0.2,0,4.2,1.7,0.2,0
500019601001050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019601002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019601002009,0.4,0.2,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0.6,0.1,0,0.3,0.3,0,0,0.4,0.3,0,0,0.5,0.1,0,0,0.6,0.1,0,0.4,0.2,0,0,0.5,0.2,0,0
500019603002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019603002003,16,7.3,1.1,0.5,0.1,0,2,0.2,17.6,8.8,0.7,0.2,0.2,0,23.7,2.3,0.1,12.2,14.8,0.7,0,14.6,12.2,0.4,0.1,21.8,2.6,1.2,0,23.4,2.4,0,15.3,9.5,1,0,19.5,6.7,0.8,0
500019603002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604002054,1.1,0.6,0.1,0,0,0,0,0.2,1.3,0.8,0,0,0,0,1.9,0.2,0,0.8,1.3,0.1,0,1,1.1,0,0,1.8,0.2,0.1,0,1.9,0.2,0,1.1,0.9,0.1,0,1.3,0.8,0,0
500019604004029,13.5,2.4,0.6,0.3,0,0.1,0,0.2,13.6,3.9,0.2,0.2,0.2,0,16.7,0.9,0.1,11,7.1,0.2,0,10.9,6.4,0.3,0,14.1,2.2,0.4,0,15.8,1.1,0,11.5,5.5,0.4,0,13.8,3.4,0.3,0
500019604004049,4.5,0.8,0.2,0.1,0,0,0,0.1,4.5,1.3,0.1,0.1,0.1,0,5.6,0.3,0,3.7,2.4,0.1,0,3.6,2.1,0.1,0,4.7,0.7,0.1,0,5.3,0.4,0,3.8,1.8,0.1,0,4.6,1.1,0.1,0
500019604004050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604004048,0.6,0.1,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0.8,0,0,0.5,0.3,0,0,0.5,0.3,0,0,0.7,0.1,0,0,0.8,0.1,0,0.5,0.3,0,0,0.7,0.2,0,0
500019609001090,3.2,2.3,0.3,0.1,0.1,0,0.7,0.1,3.9,2.3,0.1,0.1,0.1,0,5.4,0.5,0.1,2.1,4.3,0.3,0,3.2,3.1,0.1,0,5,0.7,0,0,5.3,0.6,0,3.4,2.4,0.3,0,4.4,1.7,0.2,0
500019609001060,6.7,4.8,0.6,0.1,0.1,0,1.4,0.1,8.1,4.8,0.2,0.3,0.3,0,11.4,1.1,0.1,4.5,9,0.6,0,6.7,6.5,0.3,0,10.5,1.5,0.1,0,11.1,1.3,0,7.2,5,0.7,0,9.2,3.5,0.5,0
500019609001084,7.6,5.5,0.6,0.2,0.2,0,1.6,0.2,9.1,5.4,0.2,0.3,0.3,0,12.8,1.2,0.2,5.1,10.2,0.7,0,7.5,7.3,0.3,0,11.9,1.7,0.1,0,12.6,1.4,0,8.1,5.7,0.8,0,10.4,3.9,0.6,0
500019609001098,1.8,1.3,0.1,0,0,0,0.4,0,2.1,1.2,0.1,0.1,0.1,0,3,0.3,0,1.2,2.4,0.2,0,1.7,1.7,0.1,0,2.7,0.4,0,0,2.9,0.3,0,1.9,1.3,0.2,0,2.4,0.9,0.1,0
500019609001080,1.5,1,0.1,0,0,0,0.3,0,1.8,1,0,0.1,0.1,0,2.5,0.2,0,1,2,0.1,0,1.5,1.4,0.1,0,2.3,0.3,0,0,2.4,0.3,0,1.6,1.1,0.2,0,2,0.8,0.1,0
500019609001091,2.6,1.9,0.2,0.1,0.1,0,0.6,0.1,3.2,1.9,0.1,0.1,0.1,0,4.4,0.4,0.1,1.8,3.5,0.2,0,2.6,2.5,0.1,0,4.1,0.6,0,0,4.4,0.5,0,2.8,2,0.3,0,3.6,1.4,0.2,0
500019609001073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609001089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609001087,1.8,1.3,0.1,0,0,0,0.4,0,2.1,1.2,0.1,0.1,0.1,0,3,0.3,0,1.2,2.4,0.2,0,1.7,1.7,0.1,0,2.7,0.4,0,0,2.9,0.3,0,1.9,1.3,0.2,0,2.4,0.9,0.1,0
500019609001093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606002075,11.3,4.5,0.9,0.4,0,0,0.7,0,10.9,5.9,0.4,0.6,0.3,0,15.4,1.6,0,9.6,7.7,0.9,0,10.4,7,0.1,0,12.6,3,1,0,13.9,1.9,0,10.1,5.6,0.9,0,10.9,5.2,0.7,0
500019606002063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606002067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003037,4.9,5.1,0.7,0.1,0,0,0.7,0.2,5.4,5.9,0.2,0.2,0.1,0,9.6,1.3,0.1,3,8.8,0.2,0,4,7.5,0.2,0,9.2,1.1,0.5,0,9.7,1,0,4.3,6.5,0.4,0,6.6,4.7,0.2,0
500019604003092,24,25,3.5,0.6,0.1,0.1,3.3,0.9,26.3,29,0.8,1,0.4,0,46.8,6.5,0.6,14.5,42.9,0.8,0,19.4,36.5,1.2,0,44.9,5.3,2.3,0,47.5,4.8,0,21.2,31.7,1.9,0,32.2,22.8,1.2,0
500019604003029,14.2,14.7,2.1,0.3,0,0,2,0.5,15.5,17.1,0.5,0.6,0.3,0,27.6,3.8,0.3,8.6,25.3,0.5,0,11.4,21.5,0.7,0,26.5,3.1,1.4,0,28,2.8,0,12.5,18.7,1.1,0,19,13.4,0.7,0
500019604003055,7.7,8,1.1,0.2,0,0,1.1,0.3,8.4,9.3,0.3,0.3,0.1,0,15,2.1,0.2,4.7,13.7,0.3,0,6.2,11.7,0.4,0,14.4,1.7,0.7,0,15.2,1.5,0,6.8,10.1,0.6,0,10.3,7.3,0.4,0
500019604003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003007,11.1,11.5,1.6,0.3,0,0,1.5,0.4,12.1,13.4,0.4,0.4,0.2,0,21.6,3,0.3,6.7,19.8,0.4,0,8.9,16.8,0.5,0,20.7,2.4,1.1,0,21.9,2.2,0,9.8,14.6,0.9,0,14.9,10.5,0.5,0
500019604003088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003024,10.8,11.2,1.6,0.3,0,0,1.5,0.4,11.8,13,0.4,0.4,0.2,0,21,2.9,0.3,6.5,19.2,0.4,0,8.7,16.4,0.5,0,20.1,2.4,1,0,21.3,2.2,0,9.5,14.2,0.9,0,14.4,10.2,0.5,0
500019604003001,0.6,0.6,0.1,0,0,0,0.1,0,0.7,0.7,0,0,0,0,1.2,0.2,0,0.4,1.1,0,0,0.5,0.9,0,0,1.2,0.1,0.1,0,1.2,0.1,0,0.5,0.8,0,0,0.8,0.6,0,0
500019604003006,7.7,8,1.1,0.2,0,0,1.1,0.3,8.4,9.3,0.3,0.3,0.1,0,15,2.1,0.2,4.7,13.7,0.3,0,6.2,11.7,0.4,0,14.4,1.7,0.7,0,15.2,1.5,0,6.8,10.1,0.6,0,10.3,7.3,0.4,0
500019604003109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003034,6.5,6.7,0.9,0.2,0,0,0.9,0.2,7.1,7.8,0.2,0.3,0.1,0,12.6,1.8,0.2,3.9,11.5,0.2,0,5.2,9.8,0.3,0,12.1,1.4,0.6,0,12.8,1.3,0,5.7,8.5,0.5,0,8.7,6.1,0.3,0
500019604003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019604003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609002067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609002057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609002069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609002105,3.7,3.5,0.3,0.1,0,0,0,0.6,3.9,4,0.2,0.1,0.1,0.1,6.8,0.9,0.1,2.6,5.6,0.1,0,3,5,0.1,0,6.3,0.6,0.5,0,6.7,0.8,0,3.3,4.1,0.2,0,4.6,3.1,0.1,0
500019605003001,5.7,3,0.3,0.2,0,0,0.9,0.1,6,3.5,0.3,0.2,0.1,0,8.5,1.1,0,4.5,5.4,0.3,0,5.2,4.6,0.2,0,7.6,1.4,0.4,0,8.4,1.1,0,5.4,3.7,0.5,0,6.7,2.8,0.4,0
500019605001012,15.6,8.1,0.9,0.6,0.1,0,2.4,0.2,16.6,9.7,0.8,0.6,0.2,0,23.4,3,0.1,12.5,14.9,0.7,0,14.3,12.7,0.7,0,20.9,3.9,1.1,0.1,23,3,0.1,14.7,10.3,1.4,0,18.4,7.6,1.1,0
500019605001037,2.8,1.5,0.2,0.1,0,0,0.4,0,3,1.8,0.1,0.1,0,0,4.3,0.5,0,2.3,2.7,0.1,0,2.6,2.3,0.1,0,3.8,0.7,0.2,0,4.2,0.5,0,2.7,1.9,0.3,0,3.3,1.4,0.2,0
500019605001061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019605001048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019605002014,14.2,7.4,0.8,0.5,0.1,0,2.2,0.2,15.1,8.8,0.7,0.5,0.2,0,21.3,2.7,0.1,11.3,13.5,0.6,0,13,11.5,0.6,0,19,3.6,1,0.1,20.9,2.7,0.1,13.4,9.3,1.3,0,16.7,6.9,1,0
500019605002012,22.4,11.6,1.2,0.9,0.2,0,3.5,0.3,23.7,13.9,1.2,0.8,0.4,0,33.5,4.3,0.1,17.9,21.3,1,0,20.5,18.1,0.9,0,29.9,5.6,1.6,0.1,33,4.2,0.1,21.1,14.7,2,0,26.4,10.9,1.6,0
500019605001023,18.8,9.8,1.1,0.7,0.2,0,2.9,0.2,20,11.7,1,0.7,0.3,0,28.2,3.6,0.1,15,17.9,0.9,0,17.2,15.2,0.8,0,25.1,4.7,1.4,0.1,27.7,3.6,0.1,17.7,12.3,1.7,0,22.2,9.2,1.3,0
500019605001038,1.4,0.7,0.1,0.1,0,0,0.2,0,1.5,0.9,0.1,0.1,0,0,2.1,0.3,0,1.1,1.4,0.1,0,1.3,1.2,0.1,0,1.9,0.4,0.1,0,2.1,0.3,0,1.3,0.9,0.1,0,1.7,0.7,0.1,0
500019609001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019609001101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019602002035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019602001023,39.1,21.9,2.7,0.9,0.1,0.1,4.1,1.4,42.6,26,1.3,0.3,0.4,0.1,59.9,6.4,0.6,26.8,42.1,1.8,0,32.8,36.3,0.6,0,55.6,6.4,2.5,0.2,60,4.7,0.2,35.7,28.8,1.9,0.1,47.2,20.8,1.1,0
500019602002070,3.3,1.8,0.2,0.1,0,0,0.3,0.1,3.6,2.2,0.1,0,0,0,5,0.5,0.1,2.3,3.5,0.2,0,2.8,3.1,0,0,4.7,0.5,0.2,0,5,0.4,0,3,2.4,0.2,0,4,1.8,0.1,0
500019602002041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019602001044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019602001007,30,16.9,2.1,0.7,0.1,0.1,3.2,1.1,32.7,20,1,0.2,0.3,0.1,46,4.9,0.5,20.6,32.4,1.4,0,25.2,27.9,0.4,0,42.7,4.9,1.9,0.1,46.1,3.6,0.1,27.4,22.1,1.4,0.1,36.2,16,0.9,0
500019606003049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003004,7.6,2.7,0.3,0.6,0.1,0,0,2.5,9.1,3.3,0.8,0.3,0.1,0,12.2,0.8,0.1,7.6,5.7,0.2,0.1,8.1,4.5,0.4,0.1,9.9,2,0.6,0,11.1,1.4,0,8.6,3.5,0.6,0,9.6,2.2,0.6,0
500019606003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003015,4.6,1.6,0.2,0.3,0.1,0,0,1.5,5.5,2,0.5,0.2,0.1,0,7.5,0.5,0.1,4.6,3.4,0.1,0.1,4.9,2.8,0.2,0.1,6,1.2,0.3,0,6.8,0.8,0,5.2,2.1,0.4,0,5.8,1.4,0.4,0
500019606003039,2,0.7,0.1,0.1,0,0,0,0.7,2.4,0.9,0.2,0.1,0,0,3.2,0.2,0,2,1.5,0,0,2.1,1.2,0.1,0,2.6,0.5,0.1,0,2.9,0.4,0,2.2,0.9,0.2,0,2.5,0.6,0.2,0
500019606003035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003115,1.3,0.5,0,0.1,0,0,0,0.4,1.6,0.6,0.1,0,0,0,2.1,0.1,0,1.3,1,0,0,1.4,0.8,0.1,0,1.7,0.4,0.1,0,1.9,0.2,0,1.5,0.6,0.1,0,1.7,0.4,0.1,0
500019606003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003037,0.7,0.2,0,0,0,0,0,0.2,0.8,0.3,0.1,0,0,0,1.1,0.1,0,0.7,0.5,0,0,0.7,0.4,0,0,0.9,0.2,0,0,1,0.1,0,0.8,0.3,0.1,0,0.8,0.2,0.1,0
500019606003040,3.6,1.3,0.1,0.3,0,0,0,1.2,4.3,1.6,0.4,0.1,0,0,5.9,0.4,0,3.6,2.7,0.1,0,3.9,2.2,0.2,0,4.7,1,0.3,0,5.3,0.7,0,4.1,1.7,0.3,0,4.6,1.1,0.3,0
500019606003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500019606003103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
