GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16USSRISA,G16USSDBAR,G16USSLBUC,G16PSCRECH,G16PSCLHOS
1317101712A,13,171,01712A,805.8,201.6,18.9,757.7,186.6,35.4,788.4,164.7
1317101712B,13,171,01712B,419.6,247,4.1,405.7,206.1,15.5,427,157
1317101712C,13,171,01712C,329,75,10,298,75,19,325,63
13173000001,13,173,000001,1981.9,807.1,73,1790.6,662,120.8,2032.5,463.6
13175000003,13,175,000003,1767,850,60,1825,682,86,1921,486
13175000004,13,175,000004,749.5,2181.5,41.5,914.3,1764.3,55.6,1200.4,1059.8
13175000005,13,175,000005,1870.8,620.8,51.7,1841.9,523.9,52.9,1878.9,377.6
13175000007,13,175,000007,308.8,272.2,4.7,309.7,231.8,8.4,333.2,130.4
13175000008,13,175,000008,213,54,8,216,46,2,217,37
13175000010,13,175,000010,407,68,4,402,62,7,401,53
13175000011,13,175,000011,784,205,14,757,178,22,766,127
13175000012,13,175,000012,628,152,16,628,122,14,637,80
13175000013,13,175,000013,975,150,8,936,139,18,955,100
13175000014,13,175,000014,123,120,1,130,86,4,140,58
13175000015,13,175,000015,479.6,33.2,12,462,30.1,8.5,452,34.3
13175000016,13,175,000016,950.5,313,17.6,921.3,256.8,34.1,941.3,192.2
13175000018,13,175,000018,965.1,399.2,18.7,961.5,335.6,28.9,999,210.5
13175000019,13,175,000019,475,87,9,462,78,10,475,52
13175000021,13,175,000021,926,787.4,31.9,928.3,633.5,50.6,1027,421.1
13175000022,13,175,000022,791.8,458.8,14.9,756.7,394,28.1,830.8,246.2
13177000001,13,177,000001,167.7,162.2,4.1,165.4,146.2,5.1,177.5,94.1
13177000002,13,177,000002,350,268,8,346,221,16,380,143
13177000003,13,177,000003,304.1,33,4.7,290.7,38.5,6.3,298.6,31.4
13177000004,13,177,000004,1504.2,460.4,54.3,1435.9,413.3,61.3,1525,345.2
13177000005,13,177,000005,690.8,136.3,16,672.5,127,19.3,721.6,80.2
13177000006,13,177,000006,1902,631,49,1891,552,51,2037,357
13177000007,13,177,000007,692.3,117.2,17.3,668.2,106.5,15.4,688.5,106.9
13177000008,13,177,000008,1213,321,39,1161,299,41,1256,217
13177000009,13,177,000009,1389.6,491.4,37.8,1349.8,441.7,41.8,1449.3,316.3
13177000010,13,177,000010,2447.2,560,69.3,2338.7,540.8,72.4,2483.2,388.8
13179000001,13,179,000001,147.8,564.9,7.4,186.7,462.5,7.6,239.9,239.7
13179000002,13,179,000002,467,474,24,488,385,35,535,279
13179000003,13,179,000003,1032.2,1214.1,47.6,1028.3,1012.5,81.4,1197,637.3
13179000004,13,179,000004,283,913,38,341,783,50,524,540
13179000005,13,179,000005,80,206,8,93,164,10,107,112
13179000006,13,179,000006,1247.8,408.4,43.5,1233.2,342.5,66.7,1288.8,296.8
13179000007,13,179,000007,675,495,30,645,431,43,704,332
13179000009,13,179,000009,338,870,49,379,778,50,524,537
13179000010,13,179,000010,428,1348,52,490,1176,63,714,803
13179000011,13,179,000011,767,1247,58,846,1065,68,1017,737
13179000012,13,179,000012,203,742,29,249,629,36,356,444
13179000013,13,179,000013,159.7,193.6,25,163.7,174.7,25,189.6,154.7
13179000014,13,179,000014,333,888,17,382,750,40,519,486
13181000002,13,181,000002,787.2,274.2,16.8,767.4,230.7,20.5,777.1,143.9
131810001-A,13,181,0001-A,223,110,6,214,97,9,226,65
131810001-B,13,181,0001-B,173.8,284.8,4.2,180.6,243.3,8.5,211.9,116.1
131810003-A,13,181,0003-A,209,118,4,201,102,11,211,71
131810003-B,13,181,0003-B,355,288,11,344,252,9,371,127
131810004-A,13,181,0004-A,329,56,8,308,55,14,314,48
131810004-B,13,181,0004-B,682,142,20,656,118,23,673,93
13183000001,13,183,000001,390,307,18,395,227,26,411,160
13183000002,13,183,000002,739,332,39,708,290,60,745,241
13183000003,13,183,000003,235,245,15,245,191,14,271,130
13183000004,13,183,000004,460,289,36,444,256,37,476,204
13183000005,13,183,000005,382,63,10,337,73,16,354,53
13183000006,13,183,000006,129.7,30.5,5.9,121.8,31.4,4.9,128.7,20.6
13183000007,13,183,000007,302.9,96.7,7.4,285.2,86.1,11.6,287.6,64.8
13185000001,13,185,000001,2423.5,575.7,65.8,2281.9,511.8,94.7,2426.5,412.9
13185000002,13,185,000002,3349.2,2431,197.3,3187.2,2164.2,258.4,3726.2,1591.7
13185000003,13,185,000003,6166.1,7132,342.3,6167.1,6125.1,484,7358.6,4339.9
13185000004,13,185,000004,490.1,229.9,20,458.4,207,19.2,520.5,133.4
13185000005,13,185,000005,3624.7,1611.5,149.4,3532.2,1365.6,205.2,3885.5,1028.7
13185000006,13,185,000006,238.2,1630.8,17.3,261.1,1418.8,34.4,482.3,788
13185000007,13,185,000007,1729.2,672.9,46.2,1597,599.3,86,1769.4,408.3
13185000008,13,185,000008,2021.2,358.8,54.1,1840.4,326.7,86.2,1990.6,270.2
13185000009,13,185,000009,1682,437,38,1554,382,72,1712,286
131870000DA,13,187,0000DA,9618.6,2219.9,495,9196.6,1954.9,772,9420.6,2135.9
13189000131,13,189,000131,136.2,522.1,8,146.2,434.9,13,224.1,247
13189000132,13,189,000132,879.3,103.1,17.2,826,77.7,35.3,836.2,95.2
13189000134,13,189,000134,471.4,713.5,16.8,487.2,594.9,24.7,565.2,366.6
13189000135,13,189,000135,1293.1,604,28.7,1240.6,483.4,52.4,1329,351.5
13189000136,13,189,000136,193,896.2,6.8,214.5,712.9,13.8,371.9,426.5
13189000137,13,189,000137,685.4,150.2,12.8,634.2,137.3,15.8,688.6,86.9
13189000139,13,189,000139,398,233,13.6,401,200,10.7,428.1,134.9
1318900133A,13,189,00133A,479.4,226.6,12.3,458.9,196.1,14.6,513.5,130.8
1318900133B,13,189,00133B,900.5,251.8,20.9,848.8,209,30.9,938.3,159.2
13191000022,13,191,000022,1008,357.7,35,997.1,289.7,53,1054,227.8
13191000271,13,191,000271,846,410.7,38,803.9,345.4,52.1,873,243.9
13191001312,13,191,001312,12.6,40.2,0.1,13.5,33,0.2,17.7,18.7
13191001480,13,191,001480,293,116,1,283,98,7,290,62
13191001515,13,191,001515,407,799.3,10,447.9,647.3,32,546,362.2
13191001771,13,191,001771,911.7,573.6,28.6,866.4,486.9,44.4,937.4,317.4
13193000001,13,193,000001,466,380.3,7.7,454,289.6,22.9,459.2,206.6
13193000002,13,193,000002,302.2,492.3,14.9,321,401.2,18.6,365,239.7
13193000003,13,193,000003,304,531,7,334,427,15,367,276
13193000004,13,193,000004,315,632,8,360,495,13,398,289
13193000005,13,193,000005,147.5,663.1,4.2,203.6,511.2,8.2,247.1,296.5
13195000COB,13,195,000COB,1416.3,485.2,49.8,1376.6,430.3,64.7,1443.4,321.4
13195000COL,13,195,000COL,319.7,45.9,15.8,295.9,48.8,20.8,313.8,37.8
13195000COM,13,195,000COM,595.2,251,24.1,585.2,219.8,29.5,631.6,143.4
13195000DAN,13,195,000DAN,1516,257,47,1438,231,53,1459,212
13195000FOR,13,195,000FOR,225.9,107.4,10.7,220.9,98.9,15.3,232.6,73.7
13195000HAR,13,195,000HAR,316.4,34.6,6.8,294,32.6,12.6,308.7,31.3
13195000HUL,13,195,000HUL,1494.5,659.6,74.8,1478.9,574.7,80.8,1569.6,450.4
13195000ILA,13,195,000ILA,812,137,25,779,116,35,801,117
13195000MIL,13,195,000MIL,826.4,123.4,20.6,774.9,106.9,43.1,786.5,109.7
13195000PAO,13,195,000PAO,145,19,4,136,20,8,134,22
13195000PIT,13,195,000PIT,1019.6,234.9,34.8,992.8,208.3,54,1007.2,196.4
13195000POC,13,195,000POC,576,88.5,17.1,517.7,93.4,26.2,554.9,71.5
13197000034,13,197,000034,125.7,200.8,4.2,129.6,168.4,4.8,156.1,98.3
13197000339,13,197,000339,499,69,9,458,72,12,458,74
13197000539,13,197,000539,62.9,92.3,2.1,64.5,77.3,2.4,76.8,45.2
13197000807,13,197,000807,403.7,645.1,13.4,416.4,541.2,15.4,501.6,315.9
13197000808,13,197,000808,182.9,47.4,5.8,177.1,36.8,6.8,187.7,24.2
13197000948,13,197,000948,268,33,4,259,27,7,247,32
13197000955,13,197,000955,363,100,10,324,89,28,350,73
13199000001,13,199,000001,262,43,7,253,46,6,265,35
13199000002,13,199,000002,627.1,311.8,25.2,604.7,274.5,35.3,660.8,209.4
13199000003,13,199,000003,112.9,465.2,8.8,135.3,383.5,11.7,212.2,234.6
13199000004,13,199,000004,114,76,1,116,58,6,115,49
13199000005,13,199,000005,561,607,20,575,490,40,660,358
13199000006,13,199,000006,344,368,9,322,333,22,390,229
13199000007,13,199,000007,855,638.9,30,852,556.9,55,939,420.9
13199000008,13,199,000008,565.8,317.2,17.4,547.5,265.4,23.2,590.3,211.2
13199000009,13,199,000009,182,66,10,180,54,8,188,43
13199000010,13,199,000010,419.5,417.7,7.1,417.1,332.3,19.1,539.4,175.4
13199000011,13,199,000011,520,252,21,518,202,16,534,145
13199000012,13,199,000012,284,152,4,281,128,11,296,109
13199000013,13,199,000013,266,66,3,253,48,14,274,31
13199000014,13,199,000014,141,16,2,133,17,6,135,16
13201000001,13,201,000001,1891,623,30,1709,503,60,1797,348
132050000BA,13,205,0000BA,334.8,287.8,8.8,335.7,242.8,15.7,372.9,181.1
132050000BV,13,205,0000BV,327,71,4,311,58,6,323,48
132050000CN,13,205,0000CN,211.6,942.2,8,259.5,792.5,13,427.2,479.1
132050000CS,13,205,0000CS,1085.3,988.5,28,1107.3,839.7,24,1302,518.2
132050000CT,13,205,0000CT,245,21,2,233,26,0,233,15
132050000HF,13,205,0000HF,178,49,2,173,42,6,174,31
132050000HI,13,205,0000HI,105,11,0,101,12,1,102,10
132050000LS,13,205,0000LS,599,140,8,541,137,16,563,111
132050000PC,13,205,0000PC,107,14,1,101,13,3,103,10
132050000PE,13,205,0000PE,880.7,908.5,28,886.7,760.3,35,1002,466.8
132050000SC,13,205,0000SC,198,52,3,186,47,7,187,37
13207000001,13,207,000001,679.1,172.7,31.6,680.7,141.6,31.1,702.2,108.4
13207000002,13,207,000002,578.2,90.3,13.7,574.5,72.6,23.3,577.6,71.3
13207000003,13,207,000003,1835.6,434.6,54.1,1865.7,339.3,57.2,1925,253.2
13207000004,13,207,000004,294.6,100.1,5.6,276.9,90.7,14,274.1,75.8
13207000005,13,207,000005,356,104,12,355,86,11,375,66
13207000006,13,207,000006,178,93,6,178,74,11,195,47
13207000007,13,207,000007,502.9,119.7,11.4,489.6,97.1,11.9,506.5,70.1
13207000008,13,207,000008,834,236.1,38,815.4,196.8,42,852.2,190.8
13207000009,13,207,000009,1037.3,1476.5,37.8,1083.1,1231.1,65.6,1228.1,732.3
13207000010,13,207,000010,838.7,166.3,25.2,763.6,163.1,45.4,796.7,154.9
13207000011,13,207,000011,233.1,207.3,4,227.2,166.6,8.9,271.8,102.2
13207000012,13,207,000012,670.7,134.1,21,638.1,115.9,24.7,666.6,104
13207000013,13,207,000013,439,168,17,430,127,28,446,123
13207000014,13,207,000014,224,52,1,215,50,5,225,32
13209000001,13,209,000001,219.7,91.5,1.1,223.5,66.3,6.1,220.3,39.3
13209000002,13,209,000002,293,36,4,278,30,3,272,26
13209000003,13,209,000003,690,157,15,654,130,30,673,106
13209000004,13,209,000004,307,33,5,289,24,5,288,23
13209000005,13,209,000005,499.3,365.5,12.8,495.5,296.7,20.9,545.7,173.7
13209000006,13,209,000006,207,16,1,189,16,10,189,18
13209000007,13,209,000007,451.9,147.6,6,401.2,112.8,17.9,399.4,94.6
13211000001,13,211,000001,744,1016,44.7,846.5,813.1,50.8,1000,508.4
13211000002,13,211,000002,1039.5,302.6,29.6,1031.6,238.2,47,1071.6,206.4
13211000003,13,211,000003,414.3,107.9,14.4,391.2,98.3,24.1,416.2,83.8
13211000004,13,211,000004,1343.7,460.4,43,1336.7,386.6,62.9,1419.5,287.7
13211000005,13,211,000005,412,63,11,392,59,15,411,49
13211000006,13,211,000006,1330.1,327,29,1280.1,279,65,1326.1,243
13211000007,13,211,000007,1249.4,369.4,45.3,1228.7,327.5,53.1,1252.1,272.2
13213000824,13,213,000824,2754,543,70,2386,488,133,2484,490
13213000872,13,213,000872,979,151,23,819,151,57,852,171
13213000874,13,213,000874,1084,134,29,922,140,47,971,144
13213001013,13,213,001013,1123,175,29,962,194,33,1005,174
13213001039,13,213,001039,1332,256.8,38,1167.1,247.8,66,1216.1,249.8
13213001291,13,213,001291,1345.6,210.5,43.3,1148.9,217.4,40.3,1194.1,209.5
13213001895,13,213,001895,1700,326,50,1497,299,76,1580,287
13215000101,13,215,000101,622.6,2065.6,73.2,756.4,1709.8,91.3,985.1,1256
13215000102,13,215,000102,76.4,1999.6,24.8,166.1,1667.5,34.4,380.8,1208.4
13215000103,13,215,000103,180.8,2898.5,34.6,284.9,2532.8,51.8,609.9,1796.1
13215000104,13,215,000104,1201.2,653.4,67.7,1160.2,534.2,95.2,1258.6,494.5
13215000105,13,215,000105,1330,629,60,1299,516,92,1429,405
13215000106,13,215,000106,1935,1095.8,98.9,1906.5,914.1,131.8,2115.9,758.1
13215000107,13,215,000107,1009.9,762.4,64.9,945,654.6,80.8,1066.8,537.9
13215000108,13,215,000108,2934,1129,106,2913,924,133,3169,755
13215000109,13,215,000109,1402,516,58,1466,369,41,1574,243
13215000110,13,215,000110,124.4,2389.6,31.6,241.9,1999.5,43.5,437.4,1480.2
13215000112,13,215,000112,670.1,3140.3,65.8,762.8,2559.2,141.2,1068,1896.2
13215000113,13,215,000113,142.1,2942,55,270.1,2545.8,77,625.2,1814.6
13215000114,13,215,000114,179,2169,34,247,1893,51,517,1396
13215000115,13,215,000115,535,2721,61,616,2350,89,956,1748
13215000116,13,215,000116,483.1,3215.4,72,583.2,2786,79,937.5,2160.4
13215000117,13,215,000117,1629.6,1405.8,109.4,1649.2,1201.6,111.5,1903.7,974
13215000118,13,215,000118,2045.7,1223.3,131.6,2117,994.7,140.5,2320.9,778.9
13215000119,13,215,000119,2079,973,115,1971,851,158,2183,713
13215000120,13,215,000120,2566,1838,173,2624,1517,165,3026,1196
13215000121,13,215,000121,943.7,834.4,60,969.9,713.2,75.9,1095.6,556.3
13215000122,13,215,000122,209.5,607.1,33.4,251.8,495.6,48.5,287.1,384.4
13215000124,13,215,000124,1216.3,793.3,88.2,1201.9,651.3,101.7,1303.6,605.3
13215000125,13,215,000125,332.3,851,44.3,371.2,680.5,53.4,468.6,529.2
13215000126,13,215,000126,626.1,1118,44.4,643.5,974,52.5,806.7,768.1
13215000127,13,215,000127,2484.5,1819,123,2503.4,1535.3,112.1,2848.5,1173.3
13215FTBEN1,13,215,FTBEN1,0.5,0.4,0,0.4,0.3,0,0.5,0.2
13215FTBEN2,13,215,FTBEN2,0,0,0,0,0,0,0,0
13215FTBEN3,13,215,FTBEN3,15.4,55.2,1.1,16.6,45.2,2.6,22,35
13215FTBEN4,13,215,FTBEN4,0,0,0,0,0,0,0,0
13215FTBEN5,13,215,FTBEN5,2.7,2.2,0.2,2.5,1.9,0.2,2.8,1.4
13217000001,13,217,000001,310,552,17,306,500,19,386,296
13217000002,13,217,000002,497.4,1691.8,39.8,543.7,1476.8,67,707.9,981.9
13217000003,13,217,000003,698.3,1941.7,48.5,722.1,1760.7,71.2,992.1,1157.3
13217000004,13,217,000004,1505.5,1102.9,82.7,1516.4,978.5,99.7,1680.1,727
13217000005,13,217,000005,698.1,735.6,39.4,709.1,645,60.5,792.5,465.4
13217000006,13,217,000006,1485.9,491.4,46.2,1417.1,457,73.7,1497.7,361.6
13217000007,13,217,000007,1283,394,44,1262,350,61,1319,267
13217000008,13,217,000008,617.1,729.4,50,597.5,670.5,67.7,707.4,479
13217000009,13,217,000009,717.9,1639.7,41.8,714,1499.5,79.6,896.9,1029.2
13217000010,13,217,000010,1884,1619,83,1809,1483,128,1997,1126
13217000012,13,217,000012,2072.5,656.2,65.1,1997.5,603,99.1,2077.7,510.5
13217000013,13,217,000013,617,2068,39,642,1879,66,885,1279
13217000014,13,217,000014,1068.1,277.3,27.2,1012,241.5,47.5,1056.1,204.8
13217000015,13,217,000015,877,114,19,833,115,27,844,116
13217000016,13,217,000016,425,105,16,417,88,18,426,81
13217000017,13,217,000017,1009,417,49,989,385,54,1048,278
13217000018,13,217,000018,1050.3,753.4,35.7,995,677.7,81,1089,531.6
13217000019,13,217,000019,1357,1365,72,1339,1229,85,1501,899
13217000020,13,217,000020,726,1662,41,744,1514,56,942,1055
13217000023,13,217,000023,217,1155,19,238,1054,25,341,718
13217000024,13,217,000024,377.2,2139.1,28.7,396.7,1956,48.1,636.5,1310.8
13217000025,13,217,000025,1328.4,266.5,39.9,1297.5,227.6,59.9,1343.4,226.6
13219000001,13,219,000001,966,510.9,74.3,1032.3,421.4,83.4,1125,287.4
13219000002,13,219,000002,789,313.9,38.7,813.5,253.6,52.8,850.3,198.9
13219000003,13,219,000003,692.1,211.9,33,723.5,163.7,35.1,726.1,143.9
13219000004,13,219,000004,340,138,16.5,343,110.8,21.5,364.5,87.9
13219000005,13,219,000005,930.5,318.8,64,990.5,248.9,57,1042.5,185.9
13219000006,13,219,000006,988.8,326,56.6,1030.7,257.7,51,1085.7,194
13219000007,13,219,000007,594,170,42,637,125,26,678,89
13219000008,13,219,000008,1433.6,349.5,68.1,1466.8,280.5,67.5,1517.9,228.8
13219000009,13,219,000009,1127.4,413.3,94.3,1176.5,340.1,79.2,1245.7,288.9
13219000010,13,219,000010,1821.6,822.1,140,2009.8,636.9,111,2125.6,459
13219000011,13,219,000011,1092.9,632,90,1229.4,494.5,70.2,1284.8,396.6
13219000012,13,219,000012,1894,930.1,126.9,2035.2,733.9,133.7,2203.9,515.8
13219000013,13,219,000013,676.5,432.8,75.6,773.1,348.3,80.6,839.4,259.4
132210000BV,13,221,0000BV,1414.6,465.2,60.6,1403.9,424.8,65.5,1466.5,350.4
132210000CR,13,221,0000CR,1215.5,539.5,60.1,1160.6,478.4,78.1,1247.6,356.3
132210000LX,13,221,0000LX,1986.6,825.4,77.3,1927.2,724.8,113,2042,516.3
1322300001C,13,223,00001C,6726.3,2291.2,314.6,6590.5,1904.4,457.6,6836.8,1811.5
1322300002B,13,223,00002B,4271.3,996.9,162.1,4119.5,820.6,260.2,4193.5,886.7
1322300003C,13,223,00003C,2883.1,967.7,119.6,2778.5,838.1,192.3,2864.2,807.2
1322300004B,13,223,00004B,5080.6,1956.4,244.1,4982.6,1691.7,352.8,5112.2,1581.9
1322300005B,13,223,00005B,3683.4,1840.6,176.3,3483.7,1629.2,283.3,3707.1,1427.9
1322300006C,13,223,00006C,1614.7,385.3,57.9,1499.3,354,106.8,1563.6,366.2
1322300007B,13,223,00007B,2002.6,895.1,106.6,1905,795.7,171.1,2043.9,701.6
1322300008B,13,223,00008B,4293.5,3189,199.7,4150.6,2790.7,354.2,4475.5,2279.2
1322300009C,13,223,00009C,3532,2350,168,3500,2056,268,3672,1725
1322300010C,13,223,00010C,1508.9,603.9,66.5,1442,551.4,92.5,1507.3,491.8
1322300011B,13,223,00011B,5690.1,1888.1,234.8,5375.7,1709.6,385.8,5603.9,1626.2
1322300012C,13,223,00012C,3225.9,602.5,97.6,3006,536.3,168.3,3102.1,589
132250000B1,13,225,0000B1,1216,443,37,1163,392,55,1230,310
132250000B2,13,225,0000B2,1834,947,68,1776,839,111,1909,637
132250000C1,13,225,0000C1,442,102,11,429,80,19,448,64
132250000F1,13,225,0000F1,612,890.6,33,650,758.2,41.1,734,513.9
132250000F2,13,225,0000F2,442,950,20,486,823,32,579,533
132250000F3,13,225,0000F3,204,1575,25,273,1396,34,499,897
132250000P1,13,225,0000P1,665,194,17,644,167,31,680,127
13227000001,13,227,000001,1725,365,36,1677,292,89,1672,315
13227000002,13,227,000002,862.7,149.3,39.7,819.2,121,73.7,827.7,158.7
13227000003,13,227,000003,454.3,55.7,18.3,423.8,52,26.3,433.3,51.3
13227000004,13,227,000004,538,67,12,499,64,27,514,63
13227000005,13,227,000005,343,24,10,315,27,22,303,47
13227000006,13,227,000006,750,118,25,694,108,45,688,116
13227000007,13,227,000007,933,104,19,852,100,51,834,136
13227000008,13,227,000008,935.2,224.3,40.1,898.7,182.4,63,911.4,188
13227000009,13,227,000009,1358,174,42,1269,156,71,1250,219
13227000010,13,227,000010,1434,340,46,1382,307,76,1366,298
13227000011,13,227,000011,1059.5,188.8,36.9,1014,167.7,58.1,1010.3,186.1
13227000012,13,227,000012,1258.3,168.9,29,1157.3,161.9,71,1146.3,180.9
13229000001,13,229,000001,1491,375,25,1381,297,46,1499,203
13229000002,13,229,000002,1546.9,186.9,29.8,1397.8,177,60.6,1483.3,167
1322900003A,13,229,00003A,908,77.3,8.1,847.8,63.2,25.1,872.9,67.2
1322900003B,13,229,00003B,768.7,73,15.2,707.5,62.9,21.8,744.2,63.8
1322900004A,13,229,00004A,633.3,116.3,9.1,598,89.2,14.5,630.6,75.1
1322900004B,13,229,00004B,270.6,25.8,2,243.9,20.8,9.9,265.7,17.8
1322900004C,13,229,00004C,522.7,48.2,3.2,490.6,40.1,4.4,512.1,28.1
1322900004D,13,229,00004D,186.4,4,1,172.6,4,2,173.6,7.9
13231000001,13,231,000001,690,183,13,665,153,26,677,130
13231000002,13,231,000002,970.2,101.8,19.6,914.5,92.6,37.8,936.7,94.8
13231000003,13,231,000003,766,90,10,731,76,23,718,92
13231000004,13,231,000004,768.5,178.3,23.9,714.9,169.7,46.9,749.6,130.6
13231000005,13,231,000005,1483,178,28,1401,164,67,1420,179
13231000006,13,231,000006,635,88,15,613,79,21,615,73
13231000007,13,231,000007,917,118,19,861,114,37,890,123
13231000008,13,231,000008,1016,310,34,983,258,53,1032,218
13233000001,13,233,000001,1497.6,263.4,34.1,1373.2,265.2,62.2,1411.4,248.1
13233000002,13,233,000002,790,162,20,733,156,35,735,140
13233000003,13,233,000003,2303.3,1044.9,80.4,2211.8,885.2,124.1,2318.9,733.5
13233000004,13,233,000004,1338,241,26,1224,241,47,1259,219
13233000005,13,233,000005,1568.5,251,41.2,1437.5,257.4,68.3,1438.8,265.9
13233000006,13,233,000006,2501.4,770.6,62.9,2323.8,666.8,124.8,2433.6,592.9
13233000007,13,233,000007,1015.2,134.1,24.4,915.8,141.3,57.6,936.3,163.6
132350ANNEX,13,235,0ANNEX,2436.7,1103.9,58,2414.7,870.9,88,2505.7,566.9
13237000101,13,237,000101,998,864,32,1001,728,47,1097,483
13237000104,13,237,000104,998,1004,24,1025,820,66,1135,539
13237000105,13,237,000105,1898.3,372.4,41.6,1873.2,311.7,60.3,1923.8,241.2
13237000106,13,237,000106,653,105,16,603,101,31,627,94
13237000107,13,237,000107,1985.1,414.1,56.4,1922.2,374.3,72.4,1953.1,339.9
1323900000G,13,239,00000G,525,426,7,457,353,25,487,235
1323900000M,13,239,00000M,50,35,1,44,29,4,42,18
132410RABUN,13,241,0RABUN,6287,1444,219,5977,1256,330,6196,1059
13243000131,13,243,000131,89,62,3,91,53,2,93,36
13243000334,13,243,000334,175,314,2,188,254,7,207,169
13243000566,13,243,000566,170.4,83.7,2,165.5,65.8,2,169.4,39.9
13243000934,13,243,000934,206,30,7,196,25,6,202,21
13243000947,13,243,000947,70,12,0,61,10,0,67,7
13243000954,13,243,000954,55.5,112.3,0,58.5,91.2,2,68.6,52.1
13243000998,13,243,000998,74,12,0,70,10,0,68,5
1324300718A,13,243,00718A,426,734,12,439,571,21,527,359
1324300718B,13,243,00718B,5,238,2,24,195,1,50,107
13245000101,13,245,000101,253,262,26,281,222,23,340,153
13245000102,13,245,000102,189,520,22,207,421,37,282,300
13245000103,13,245,000103,16,735,5,54,610,11,139,394
13245000104,13,245,000104,129.8,1481.6,20.5,189.2,1234.3,32.6,379.5,719.9
13245000105,13,245,000105,12,384,4,34,314,7,75,186
13245000106,13,245,000106,116.7,328.4,5.9,104.8,276,9.9,140.5,197.8
13245000107,13,245,000107,561.2,534.6,32,611.2,437.5,44,664.2,294.4
13245000108,13,245,000108,28,282,9,42,245,7,85,139
13245000109,13,245,000109,105,442,31,142,378,30,205,263
13245000111,13,245,000111,126,614,28,155,529,31,267,335
13245000112,13,245,000112,176,268,21,185,207,26,221,159
13245000114,13,245,000114,48,406,3,64,337,6,116,217
13245000115,13,245,000115,62.2,63.4,2.5,62.8,54.6,4.4,68.5,42.1
13245000201,13,245,000201,22,721,4,65,601,13,138,350
13245000202,13,245,000202,685.9,1556.8,49,707,1327.7,74.1,897,931.5
13245000203,13,245,000203,10,551,1,31,432,9,109,233
13245000204,13,245,000204,453,432,40,449,363,61,552,275
13245000207,13,245,000207,151,1181,9,191,978,21,302,581
13245000208,13,245,000208,229,1134,28,246,971,46,441,606
13245000210,13,245,000210,111,819,15,156,693,31,291,409
13245000301,13,245,000301,1157,553,75,1283,439,47,1336,326
13245000302,13,245,000302,155.6,409.6,13.3,179.2,346,10.2,256.1,226.3
13245000303,13,245,000303,699.4,263.4,35.7,769.9,191,31.8,794.9,143.7
13245000304,13,245,000304,165,100,14,172,86,16,196,66
13245000305,13,245,000305,267,64,10,298,50,1,299,19
13245000306,13,245,000306,861,1275,69,871,1107,80,1099,735
13245000307,13,245,000307,655,392,31,693,297,38,753,233
13245000308,13,245,000308,153,181,10,158,147,16,188,104
13245000309,13,245,000309,212,1469,33,271,1320,33,523,843
13245000310,13,245,000310,568.9,1803.7,65.6,606.8,1625.9,75.4,967.8,1034.2
13245000401,13,245,000401,67,1234,15,107,1113,20,328,689
13245000402,13,245,000402,183.9,1677.2,38.9,229.7,1454.3,54.1,458.3,964.5
13245000404,13,245,000404,118,910,21,168,771,22,301,525
13245000405,13,245,000405,204,2270,39,293,2014,42,628,1370
13245000406,13,245,000406,160.1,1618.5,30.1,196.8,1468.8,34.8,490.5,949
13245000501,13,245,000501,224,1626,22,260,1438,35,519,860
13245000502,13,245,000502,157.5,1951.9,31.3,233.1,1695.8,39.6,540.7,1074
13245000503,13,245,000503,340,1856,31,396,1608,42,666,983
13245000504,13,245,000504,311,730.8,23.4,309,638.5,32.5,414.9,432.6
13245000506,13,245,000506,69,136,0,70,120,2,96,78
13245000507,13,245,000507,136,318,25,153,269,22,205,187
13245000509,13,245,000509,175,1091,19,201,973,21,369,628
13245000601,13,245,000601,478,1259,40,491,1113,54,699,781
13245000603,13,245,000603,1049.1,882.2,46,1076,765.3,63.9,1182,559.5
13245000604,13,245,000604,283.6,645.9,27.1,311.6,564.6,33.1,398.1,399.8
13245000605,13,245,000605,722.4,1265.1,42.9,724.4,1130.4,47.9,921.9,777.2
13245000607,13,245,000607,48,1045,16,86,930,24,239,636
13245000608,13,245,000608,542,280,25,534,238,33,582,187
13245000701,13,245,000701,1012.4,546.2,60.8,1075.1,447.8,57.9,1156.2,324.3
13245000702,13,245,000702,799.1,409,54,794,359.5,59.1,881.3,286.8
13245000703,13,245,000703,1160,1321,115,1176,1183,121,1431,885
13245000705,13,245,000705,945.6,643.8,52.2,987.9,555.2,41.1,1125.8,376.7
13245000706,13,245,000706,1397.7,734.7,77.8,1412.6,620.1,103.7,1539.2,480.5
13245000707,13,245,000707,480.9,622.2,43.2,496.6,546.7,47.1,619.3,406.3
13245000708,13,245,000708,154.3,51.3,9.2,156.4,37.9,6.3,159.8,41.5
13245000709,13,245,000709,178.1,171.8,12.8,190.4,148.3,11.9,218.7,112.7
13245000801,13,245,000801,179.5,85,3.6,166.9,72.3,3.7,179.5,52.5
13245000802,13,245,000802,1117,513,32,1033,472,46,1163,351
13245000803,13,245,000803,95.6,134,4.2,92.8,116.2,7.9,116.2,86.5
13245000804,13,245,000804,445.7,596.6,35,441.7,531.7,34,544.7,392.8
13245000805,13,245,000805,135,271,7,147,232,12,186,170
13245000806,13,245,000806,480,244,11,450,201,27,494,162
