GEOID,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150010210131243,0,0,0,0,0,0
150010210131073,0,0,0,0,0,0
150010210131071,0,0,0,0,0,0
150010210131034,0,0,0,0,0,0
150010210131308,0,0,0,0,0,0
150010210131310,0,0,0,0,0,0
150010210131038,0,0,0,0,0,0
150010210131185,0,0,0,0,0,0
150010210131188,0,0,0,0,0,0
150010210102043,46.3,15.3,39.8,19.5,2.4,0.5
150010210111017,0.8,0.3,0.7,0.4,0,0
150010215041008,43.2,20.9,37.3,24,1.9,0.7
150010215041007,42.7,20.6,36.8,23.7,1.9,0.7
150010215073020,3.7,1.8,3.1,2,0.2,0.1
150010215073021,32,15.4,27.6,17.8,1.4,0.5
150010215021030,135.7,83.7,126.2,87.8,5.9,1.3
150010215021024,0,0,0,0,0,0
150010215022027,0.3,0.1,0.2,0.1,0,0
150010215021019,0,0,0,0,0,0
150010215021027,0,0,0,0,0,0
150010216011009,1.4,0.8,1.3,0.8,0.1,0
150010216044001,9.1,5.8,8.8,5.5,0.5,0.1
150010216044016,15.4,9.7,14.8,9.2,0.9,0.2
150010215092017,26.9,16.9,25.9,16.1,1.5,0.3
150010216045002,30.1,18.9,28.9,18,1.7,0.4
150010216045006,11.5,7.2,11.1,6.9,0.7,0.1
150010216045007,5.5,3.5,5.3,3.3,0.3,0.1
150010216043003,12.5,7.9,12.1,7.5,0.7,0.2
150010215092022,25.1,15.8,24.1,15,1.4,0.3
150010211012019,1,0.2,0.8,0.3,0.1,0
150010211063049,5.6,1.8,4.9,2.3,0.3,0.1
150010211063014,6.5,2.1,5.7,2.6,0.3,0.1
150010211063006,159.1,51.9,140.2,64.7,7.8,1.7
150010211063041,1.4,0.5,1.2,0.6,0.1,0
150010211063031,3.4,1.1,3,1.4,0.2,0
150010211062005,0.6,0.2,0.5,0.2,0,0
150010211063010,6.5,2.1,5.7,2.6,0.3,0.1
150010211062022,0.3,0.1,0.2,0.1,0,0
150010211061007,0,0,0,0,0,0
150010211061057,7.3,2.4,6.4,3,0.4,0.1
150010211061043,0,0,0,0,0,0
150010211061065,0,0,0,0,0,0
150010211011022,7.1,1.7,6.1,2.2,0.5,0.1
150010211011078,7.1,1.7,6.1,2.2,0.5,0.1
150010211063048,160.2,52.2,141.2,65.1,7.8,1.7
150010211063061,1.4,0.5,1.2,0.6,0.1,0
150010211063024,3.9,1.3,3.5,1.6,0.2,0
150010213002023,0.6,0.2,0.6,0.2,0,0
150010214023002,3.4,1,3.2,1.1,0.1,0
150010214022008,0.5,0.2,0.5,0.2,0,0
150010213001005,0,0,0,0,0,0
150010213001019,0,0,0,0,0,0
150010213001001,0,0,0,0,0,0
150010213001176,0,0,0,0,0,0
150010213001013,0,0,0,0,0,0
150010213001010,0,0,0,0,0,0
150010213001175,0,0,0,0,0,0
150010213001003,0,0,0,0,0,0
150010213001167,0,0,0,0,0,0
150010213001009,0,0,0,0,0,0
150010213001143,0,0,0,0,0,0
150010219021011,0,0,0,0,0,0
150010219021145,0,0,0,0,0,0
150010219021140,0,0,0,0,0,0
150010219021376,0,0,0,0,0,0
150010219021239,0,0,0,0,0,0
150010219021357,0,0,0,0,0,0
150010212022249,0,0,0,0,0,0
150010212022230,0,0,0,0,0,0
150010212022208,0,0,0,0,0,0
150010212022233,0,0,0,0,0,0
150010212022226,0,0,0,0,0,0
150010212022227,0,0,0,0,0,0
150010210031021,5,1.2,4.1,1.7,0.4,0
150010210032026,18,5.9,15.5,7.6,0.9,0.2
150010210132028,0,0,0,0,0,0
150010210132040,13.9,4.6,11.9,5.8,0.7,0.2
150010210131023,0,0,0,0,0,0
150010210103021,3.3,1.1,2.9,1.4,0.2,0
150010210132072,2.8,0.9,2.4,1.2,0.1,0
150010210133006,11.9,3.9,10.3,5,0.6,0.1
150010210111012,0,0,0,0,0,0
150010210132048,0.6,0.2,0.5,0.2,0,0
150010210132057,0.8,0.3,0.7,0.3,0,0
150010210132004,3.9,1.3,3.3,1.6,0.2,0
150010210132034,0,0,0,0,0,0
150010210133031,13,4.3,11.2,5.5,0.7,0.2
150010210133026,17.2,5.7,14.8,7.2,0.9,0.2
150010216045009,15.9,10,15.3,9.5,0.9,0.2
150010216045011,20.7,13,19.9,12.4,1.2,0.2
150010216044024,12,7.6,11.6,7.2,0.7,0.1
150010216044023,26.9,16.9,25.9,16.1,1.5,0.3
150010216044020,15.2,9.5,14.6,9.1,0.9,0.2
150010216042019,20.1,11.3,18.9,11,1.3,0.3
150010215092034,0,0,0,0,0,0
150010215021037,2.2,1.4,2.1,1.5,0.1,0
150010215071062,0,0,0,0,0,0
150010215071061,0,0,0,0,0,0
150010215021023,0,0,0,0,0,0
150010215021031,4.2,2.6,3.9,2.7,0.2,0
150010215072009,71.6,33.6,64.4,36.5,3.9,1
150010215021025,0,0,0,0,0,0
150010215022008,0,0,0,0,0,0
150010216044025,16.9,8,15.9,8.1,0.6,0.2
150010211012013,4.4,1.1,3.8,1.4,0.3,0.1
150010211012014,2.7,0.7,2.3,0.8,0.2,0
150010211011075,5,1.2,4.1,1.7,0.4,0
150010211063046,3.9,1.3,3.5,1.6,0.2,0
150010211063054,11.2,3.7,9.9,4.6,0.5,0.1
150010211062023,3.1,1,2.7,1.3,0.2,0
150010211063011,6.7,2.2,5.9,2.7,0.3,0.1
150010211063040,16.3,5.3,14.3,6.6,0.8,0.2
150010211063043,0.6,0.2,0.5,0.2,0,0
150010211063029,1.4,0.5,1.2,0.6,0.1,0
150010211062008,4.5,1.5,4,1.8,0.2,0
150010211063022,3.9,1.3,3.5,1.6,0.2,0
150010211062024,3.4,1.1,3,1.4,0.2,0
150010211063019,3.9,1.3,3.5,1.6,0.2,0
150010211064139,2.9,0.7,2.5,0.9,0.2,0
150010211061002,0,0,0,0,0,0
150010213002029,0,0,0,0,0,0
150010213001096,28.2,9.5,25.5,10,1.7,0.2
150010214021067,0,0,0,0,0,0
150010213002020,0,0,0,0,0,0
150010214021030,0,0,0,0,0,0
150010214021023,0,0,0,0,0,0
150010214021079,1.9,0.5,1.7,0.6,0.1,0
150010214021065,0,0,0,0,0,0
150010214021015,0,0,0,0,0,0
150010214021013,0,0,0,0,0,0
150010214021062,0,0,0,0,0,0
150010214021036,1.4,0.4,1.2,0.5,0.1,0
150010214023017,19.1,5.4,17.5,6,0.8,0.2
150010213002022,4.1,1.1,3.7,1.3,0.2,0
150010214023019,3.4,1,3.2,1.1,0.1,0
150010213001038,0,0,0,0,0,0
150010212022312,0,0,0,0,0,0
150010212024069,0,0,0,0,0,0
150010212022252,0,0,0,0,0,0
150010212024051,0,0,0,0,0,0
150010212024056,0,0,0,0,0,0
150010212022290,0,0,0,0,0,0
150010212021096,0,0,0,0,0,0
150010212021099,0,0,0,0,0,0
150010212021110,0,0,0,0,0,0
150010212022102,0,0,0,0,0,0
150010212022105,0,0,0,0,0,0
150010210111085,0,0,0,0,0,0
150010210131211,11.4,2.1,10.4,2.8,0.3,0
150010210131201,0,0,0,0,0,0
150010210131045,0,0,0,0,0,0
150010210131117,0,0,0,0,0,0
150010210111008,6.4,2.3,5.5,2.9,0.3,0.1
150010210111010,9.9,3.5,8.5,4.5,0.4,0.1
150010210111041,2.1,0.8,1.8,1,0.1,0
150010210111011,3,1,2.5,1.3,0.1,0
150010210111052,0,0,0,0,0,0
150010210111024,0,0,0,0,0,0
150010210111087,3.8,1.3,3.2,1.7,0.2,0.1
150010210112019,0,0,0,0,0,0
150010210112034,0,0,0,0,0,0
150010210112017,0,0,0,0,0,0
150010210131279,5.7,1,5.2,1.4,0.2,0
150010210112011,8.1,2.8,6.9,3.6,0.3,0.1
150010210111005,0.5,0.2,0.5,0.2,0,0
150010210111040,0,0,0,0,0,0
150010216014004,0,0,0,0,0,0
150010216041012,0,0,0,0,0,0
150010216042016,78.2,43.9,73.6,42.8,5,1.1
150010215071137,0,0,0,0,0,0
150010216043005,17,10.7,16.3,10.2,1,0.2
150010215071034,0,0,0,0,0,0
150010215071017,0,0,0,0,0,0
150010215071085,0,0,0,0,0,0
150010215091034,0,0,0,0,0,0
150010215091002,19.8,6.3,18.2,6.6,0.9,0.3
150010216044030,1.3,0.8,1.3,0.8,0.1,0
150010215042035,0,0,0,0,0,0
150010215072008,0,0,0,0,0,0
150010211011069,0,0,0,0,0,0
150010211061020,0.2,0.1,0.2,0.1,0,0
150010211011025,0.5,0.1,0.4,0.2,0,0
150010211064055,0,0,0,0,0,0
150010211012038,0,0,0,0,0,0
150010201004004,5.5,1.8,5.1,1.9,0.3,0.1
150010201004021,2.1,0.7,1.9,0.7,0.1,0
150010201004029,1.7,0.6,1.6,0.6,0.1,0
150010201002089,0,0,0,0,0,0
150010201002005,3.7,0.9,3.3,1.1,0.1,0.1
150010201002193,1.4,0.3,1.2,0.4,0,0
150010201002052,2,0.5,1.8,0.6,0.1,0
150010214021060,0,0,0,0,0,0
150010214021008,0,0,0,0,0,0
150010214021045,0,0,0,0,0,0
150010214021005,0,0,0,0,0,0
150010213003001,33.2,9.4,30.4,10.5,1.3,0.4
150010213001128,0,0,0,0,0,0
150010213001036,63.6,17.9,58.2,20,2.6,0.8
150010213001082,0,0,0,0,0,0
150010213001085,2.6,0.6,2.2,0.8,0.2,0
150010206001001,0,0,0,0,0,0
150010209003003,0,0,0,0,0,0
150010202021058,0,0,0,0,0,0
150010208011046,16,5.3,13.3,7.4,0.5,0.2
150010208011011,10.4,3.4,8.7,4.8,0.3,0.1
150010212021273,0,0,0,0,0,0
150010212021066,0,0,0,0,0,0
150010212021083,0,0,0,0,0,0
150010212021106,0,0,0,0,0,0
150010212021107,0,0,0,0,0,0
150010212021104,0,0,0,0,0,0
150010212021103,0,0,0,0,0,0
150010212021370,0,0,0,0,0,0
150010212022103,0,0,0,0,0,0
150010212021006,0,0,0,0,0,0
150010212021186,0,0,0,0,0,0
150010212021120,0,0,0,0,0,0
150010212021039,0,0,0,0,0,0
150010212021224,0,0,0,0,0,0
150010212021195,0,0,0,0,0,0
150010210054016,44.8,18.8,39,22.3,2.3,0.6
150010210131033,0,0,0,0,0,0
150010210133000,1.1,0.4,1,0.5,0.1,0
150010221021064,7,1.7,6,2.4,0.4,0
150010221021126,2.7,0.8,2.4,1,0.1,0
150010221021106,0,0,0,0,0,0
150010221021503,3.5,0.9,3,1.2,0.2,0
150010221021500,0,0,0,0,0,0
150010221021501,0,0,0,0,0,0
150010221021098,0,0,0,0,0,0
150010221021111,0,0,0,0,0,0
150010221021487,0,0,0,0,0,0
150010221022015,17.3,4.2,14.8,5.9,0.9,0.1
150010221022013,34.9,8.6,29.9,11.9,1.8,0.2
150010216042010,15.7,8.8,14.8,8.6,1,0.2
150010216041006,16.3,9.2,15.4,8.9,1,0.2
150010216044012,15.3,8.6,14.4,8.3,1,0.2
150010215091013,0,0,0,0,0,0
150010215092007,0,0,0,0,0,0
150010215022025,0,0,0,0,0,0
150010215091009,67.4,42.5,64.9,40.4,3.8,0.8
150010215091026,0,0,0,0,0,0
150010215091033,0,0,0,0,0,0
150010215042068,0,0,0,0,0,0
150010216015041,0,0,0,0,0,0
150010216014009,0,0,0,0,0,0
150010216045013,13.9,8.7,13.3,8.3,0.8,0.2
150010216045008,73.5,46.2,70.6,44,4.2,0.9
150010216011005,11.5,6.4,10.8,6.4,0.5,0.1
150010215073027,8.4,4.1,7.3,4.7,0.4,0.1
150010201001357,0,0,0,0,0,0
150010201001354,0,0,0,0,0,0
150010201001353,0,0,0,0,0,0
150010201001075,1.7,0.4,1.5,0.5,0.1,0
150010201003157,0,0,0,0,0,0
150010201003151,0,0,0,0,0,0
150010201004030,13.1,4.2,12.2,4.5,0.6,0.1
150010202022045,0,0,0,0,0,0
150010209003005,9,2.2,7.8,3.1,0.2,0.1
150010206002072,0,0,0,0,0,0
150010206001005,15,2.9,10.1,7.4,0.3,0.3
150010206004040,5.2,1.3,4.6,1.8,0.1,0.1
150010206003015,12.8,2.5,8.6,6.3,0.3,0.2
150010205001026,9.1,2.6,7.6,3.5,0.4,0.1
150010205001002,0,0,0,0,0,0
150010205001035,5.1,1.5,4.3,2,0.2,0.1
150010206002169,0,0,0,0,0,0
150010205001027,10.7,3.1,9,4.2,0.4,0.1
150010205001001,0,0,0,0,0,0
150010206002063,0,0,0,0,0,0
150010206002016,0,0,0,0,0,0
150010206002042,14.6,2.9,9.8,7.2,0.3,0.3
150010206002110,0,0,0,0,0,0
150010206002118,0,0,0,0,0,0
150010207012003,0,0,0,0,0,0
150010207021011,31.5,6.5,29.1,8.3,0.3,0.3
150010207022004,29.8,6.1,27.5,7.8,0.3,0.3
150010207022003,32.4,6.7,29.9,8.5,0.3,0.3
150010212021179,0,0,0,0,0,0
150010212021258,0,0,0,0,0,0
150010212021011,0,0,0,0,0,0
150010212021221,0,0,0,0,0,0
150010212021191,1.7,0.3,1.5,0.4,0,0
150010212021243,0,0,0,0,0,0
150010212021380,0.6,0.1,0.5,0.1,0,0
150010212021203,0,0,0,0,0,0
150010212021197,0,0,0,0,0,0
150010212021204,0,0,0,0,0,0
150010212021228,0,0,0,0,0,0
150010212021236,0,0,0,0,0,0
150010212021210,0,0,0,0,0,0
150010212021206,0,0,0,0,0,0
150010212021060,0,0,0,0,0,0
150010212021038,0,0,0,0,0,0
150010210133004,8.9,2.9,7.6,3.7,0.5,0.1
150010210111032,0,0,0,0,0,0
150010210132078,0.6,0.2,0.5,0.2,0,0
150010210133042,11.4,3.7,9.8,4.8,0.6,0.1
150010210133032,18.6,6.1,16,7.8,1,0.2
150010210133035,9.4,3.1,8.1,4,0.5,0.1
150010210132077,8.6,2.8,7.4,3.6,0.4,0.1
150010210132012,3.3,1.1,2.9,1.4,0.2,0
150010210132075,5.5,1.8,4.8,2.3,0.3,0.1
150010210132076,13,4.3,11.2,5.5,0.7,0.2
150010210132021,7.5,2.5,6.4,3.1,0.4,0.1
150010210133017,1.4,0.5,1.2,0.6,0.1,0
150010210133020,8.6,2.8,7.4,3.6,0.4,0.1
150010210103014,6.7,2.2,5.7,2.8,0.3,0.1
150010210101103,0,0,0,0,0,0
150010210101006,0,0,0,0,0,0
150010218001020,0,0,0,0,0,0
150010218002122,0,0,0,0,0,0
150010218004015,0.4,0.1,0.3,0.1,0,0
150010218002105,0,0,0,0,0,0
150010216013006,40.1,22.3,37.9,22.2,1.8,0.3
150010216015006,74.3,41.7,69.9,40.6,4.8,1.1
150010215073036,29.8,14.4,25.7,16.5,1.3,0.5
150010215073015,10.7,5.1,9.2,5.9,0.5,0.2
150010215073037,6.7,3.3,5.8,3.7,0.3,0.1
150010215071107,43.1,20.2,38.8,22,2.3,0.6
150010215071110,19.3,9.1,17.4,9.8,1.1,0.3
150010215071112,17.9,8.4,16.1,9.1,1,0.3
150010215072011,17.3,8.1,15.6,8.8,0.9,0.2
150010215071118,39.1,18.4,35.2,20,2.1,0.6
150010211064113,2,0.5,1.7,0.6,0.1,0
150010211064079,0.7,0.2,0.6,0.2,0.1,0
150010211063027,3.1,1,2.7,1.3,0.2,0
150010211063038,3.6,1.2,3.2,1.5,0.2,0
150010211063017,22.7,7.4,20,9.2,1.1,0.2
150010211012037,0.7,0.2,0.6,0.2,0.1,0
150010211012036,0,0,0,0,0,0
150010211064002,16.6,4.1,14.4,5.2,1.2,0.2
150010211062047,2.4,0.6,2.1,0.8,0.2,0
150010211011086,2.9,0.7,2.5,0.9,0.2,0
150010211012030,0,0,0,0,0,0
150010211011008,0,0,0,0,0,0
150010211011051,2.2,0.6,1.8,0.8,0.2,0
150010211011089,1.5,0.4,1.2,0.5,0.1,0
150010211011059,1.2,0.3,1,0.4,0.1,0
150010211011068,3,0.7,2.4,1,0.2,0
150010211011056,2.5,0.6,2,0.9,0.2,0
150010211011004,3.5,0.9,2.8,1.2,0.2,0
150010213001084,0,0,0,0,0,0
150010213001106,0,0,0,0,0,0
150010213001139,15.5,5.2,14,5.5,0.9,0.1
150010213001112,1.4,0.5,1.3,0.5,0.1,0
150010213001004,0,0,0,0,0,0
150010213001099,0,0,0,0,0,0
150010213001174,0,0,0,0,0,0
150010213001138,2.2,0.7,2,0.8,0.1,0
150010213001160,0,0,0,0,0,0
150010213001006,0,0,0,0,0,0
150010213001169,0,0,0,0,0,0
150010213003004,79,22.3,72.3,24.8,3.2,0.9
150010219021389,0,0,0,0,0,0
150010219021281,0,0,0,0,0,0
150010219021276,0,0,0,0,0,0
150010219021294,0,0,0,0,0,0
150010219021359,0,0,0,0,0,0
150010219021074,4.2,1.2,3.5,1.8,0.1,0
150010219021363,0,0,0,0,0,0
150010219021226,0,0,0,0,0,0
150010219023012,7.6,2.1,6.2,3.2,0.2,0.1
150010219021395,1.8,0.5,1.5,0.8,0.1,0
150010219023014,40.9,11.6,33.5,17.4,1.3,0.4
150010219021368,0,0,0,0,0,0
150010212022369,0,0,0,0,0,0
150010210131025,0,0,0,0,0,0
150010210103029,0,0,0,0,0,0
150010210131054,0,0,0,0,0,0
150010210131037,0,0,0,0,0,0
150010210131041,0,0,0,0,0,0
150010210131039,0,0,0,0,0,0
150010210131049,0,0,0,0,0,0
150010210032024,12.2,4,10.5,5.1,0.6,0.1
150010210051026,3.2,1.3,2.8,1.6,0.2,0
150010210032008,9.6,8,9.8,7.1,0.7,0.2
150010210053006,4.1,1.7,3.5,2,0.2,0.1
150010210053016,13.7,5.7,11.9,6.8,0.7,0.2
150010210051015,9.9,4.2,8.6,4.9,0.5,0.1
150010210051014,11,4.6,9.6,5.5,0.6,0.2
150010210053018,9,3.8,7.9,4.5,0.5,0.1
150010210133024,0,0,0,0,0,0
150010210132035,0,0,0,0,0,0
150010210132053,1.7,0.5,1.4,0.7,0.1,0
150010218003030,2.5,0.8,2.2,1,0.1,0
150010216013011,30.8,17.2,29.2,17.1,1.4,0.2
150010216013007,21.6,12,20.4,12,1,0.2
150010216042002,0,0,0,0,0,0
150010215021043,14.7,8.2,13.9,8.2,0.7,0.1
150010215073038,25,12.1,21.6,13.9,1.1,0.4
150010215071154,4.2,2,3.8,2.1,0.2,0.1
150010215072005,1.7,0.8,1.5,0.9,0.1,0
150010215022045,0,0,0,0,0,0
150010215022026,0.5,0.2,0.5,0.2,0,0
150010216044018,25.4,16,24.4,15.2,1.4,0.3
150010216043001,23.8,15,22.9,14.2,1.4,0.3
150010216042018,24.4,13.7,23,13.3,1.6,0.4
150010215092010,15.9,10,15.3,9.5,0.9,0.2
150010215071153,0,0,0,0,0,0
150010215021020,0,0,0,0,0,0
150010215071025,0,0,0,0,0,0
150010215021001,12.6,7.8,11.8,8.2,0.6,0.1
150010211064065,3.4,0.8,3,1.1,0.2,0
150010211011073,0,0,0,0,0,0
150010211011003,0.5,0.1,0.4,0.2,0,0
150010211064054,0,0,0,0,0,0
150010211064049,0.7,0.2,0.6,0.2,0.1,0
150010201004023,5.2,1.7,4.8,1.8,0.3,0.1
150010201002048,5.8,1.4,5.1,1.8,0.2,0.1
150010201002061,0,0,0,0,0,0
150010201002092,1,0.2,0.9,0.3,0,0
150010201002060,0,0,0,0,0,0
150010201002065,15.6,3.8,13.8,4.8,0.5,0.2
150010213002025,0,0,0,0,0,0
150010214021064,0,0,0,0,0,0
150010214021071,0.6,0.2,0.6,0.2,0,0
150010214021063,0,0,0,0,0,0
150010214021042,0,0,0,0,0,0
150010214023007,0.9,0.3,0.9,0.3,0,0
150010213001066,0,0,0,0,0,0
150010213001150,0,0,0,0,0,0
150010213001149,1.4,0.5,1.3,0.5,0.1,0
150010213001100,0,0,0,0,0,0
150010213001113,1.4,0.5,1.3,0.5,0.1,0
150010213002007,80.7,22.1,72.8,24.1,4.1,1.5
150010214021000,0.5,0.2,0.5,0.2,0,0
150010220001459,0,0,0,0,0,0
150010220001062,10.6,3.3,9.3,4.1,0.5,0.1
150010220001056,3.8,1.2,3.3,1.4,0.2,0
150010220001037,0.6,0.2,0.5,0.3,0,0
150010220001553,32.1,9.1,26.3,13.7,1,0.3
150010220002011,0,0,0,0,0,0
150010219021023,0.6,0.2,0.5,0.3,0,0
150010219021373,0,0,0,0,0,0
150010219023000,3,0.9,2.5,1.3,0.1,0
150010219021171,0,0,0,0,0,0
150010212022250,0,0,0,0,0,0
150010212022246,0,0,0,0,0,0
150010212022231,0,0,0,0,0,0
150010212022381,0,0,0,0,0,0
150010212022367,0,0,0,0,0,0
150010212022263,0,0,0,0,0,0
150010212022257,0,0,0,0,0,0
150010212022334,0,0,0,0,0,0
150010212022301,0,0,0,0,0,0
150010212022365,0,0,0,0,0,0
150010212022020,0,0,0,0,0,0
150010210031001,11.7,2.9,9.6,4.1,0.8,0.1
150010210053031,10.5,4.4,9.1,5.2,0.5,0.1
150010210132029,1.1,0.4,1,0.5,0.1,0
150010210132052,0,0,0,0,0,0
150010210132065,0,0,0,0,0,0
150010210131063,0,0,0,0,0,0
150010210131209,0,0,0,0,0,0
150010210103016,9.1,3,7.9,3.8,0.5,0.1
150010210133073,0,0,0,0,0,0
150010210131221,0,0,0,0,0,0
150010210132058,10.5,3.5,9.1,4.4,0.5,0.1
150010210132001,10,3.3,8.6,4.2,0.5,0.1
150010215093011,36.3,22.9,34.9,21.8,2.1,0.4
150010215091032,0.5,0.2,0.5,0.2,0,0
150010215071059,0,0,0,0,0,0
150010215021004,0,0,0,0,0,0
150010215093031,0,0,0,0,0,0
150019916000002,0,0,0,0,0,0
150010215073040,7.3,3.5,6.3,4,0.3,0.1
150010215071114,1.7,0.8,1.5,0.9,0.1,0
150010215071041,0,0,0,0,0,0
150010215022002,92.2,43.5,86.6,44.1,3.3,1
150010216015007,29.9,16.8,28.1,16.3,1.9,0.4
150010216015032,0,0,0,0,0,0
150010216012015,7.9,4.4,7.5,4.4,0.4,0.1
150010215071134,0,0,0,0,0,0
150010216014003,0,0,0,0,0,0
150010215091040,0,0,0,0,0,0
150010215091042,0,0,0,0,0,0
150010215021038,0.6,0.3,0.5,0.4,0,0
150010211062000,88.7,28.9,78.2,36,4.3,1
150019908000005,0,0,0,0,0,0
150010201002051,1.7,0.4,1.5,0.5,0.1,0
150010201002023,2.7,0.7,2.4,0.8,0.1,0
150010201002032,0,0,0,0,0,0
150010201002190,0,0,0,0,0,0
150010201002192,0,0,0,0,0,0
150019908000004,0,0,0,0,0,0
150010201001008,0,0,0,0,0,0
150010201002080,0,0,0,0,0,0
150010201002144,0,0,0,0,0,0
150010213001147,0,0,0,0,0,0
150010213001146,0,0,0,0,0,0
150010213001102,0,0,0,0,0,0
150010213001145,0,0,0,0,0,0
150010213001103,2.5,0.8,2.3,0.9,0.2,0
150010213001083,67.1,15.4,58.4,19.9,3.9,0.6
150010213001166,0,0,0,0,0,0
150010213001092,0,0,0,0,0,0
150010213001049,0,0,0,0,0,0
150010214023008,61.1,17.2,55.9,19.2,2.5,0.7
150010213002042,0,0,0,0,0,0
150010212022253,0,0,0,0,0,0
150010212022254,0,0,0,0,0,0
150010212022239,0,0,0,0,0,0
150010212022328,0,0,0,0,0,0
150010212022335,0,0,0,0,0,0
150010212022076,0,0,0,0,0,0
150010212022291,0,0,0,0,0,0
150010212022295,0,0,0,0,0,0
150010212022377,0,0,0,0,0,0
150010212022352,0,0,0,0,0,0
150010212022305,0,0,0,0,0,0
150010212024071,0,0,0,0,0,0
150010212021001,0.6,0.1,0.5,0.1,0,0
150010212024048,0,0,0,0,0,0
150010212021052,21.7,6,18.9,7.6,1,0.3
150010212021088,0,0,0,0,0,0
150010212021068,0,0,0,0,0,0
150010212021082,0,0,0,0,0,0
150010210131218,9.5,1.7,8.7,2.3,0.3,0
150010210133033,0,0,0,0,0,0
150010210131293,0,0,0,0,0,0
150010210133011,8.3,2.7,7.2,3.5,0.4,0.1
150010210132006,0,0,0,0,0,0
150010210133018,7.2,2.4,6.2,3,0.4,0.1
150010210112013,0,0,0,0,0,0
150010210052001,36.1,15.1,31.4,18,1.8,0.5
150010210101061,63.3,17.6,55.1,22.1,2.9,0.8
150010210101108,4.6,1.3,4,1.6,0.2,0.1
150010210103064,6.7,2.2,5.7,2.8,0.3,0.1
150010210131118,0,0,0,0,0,0
150010210111091,2.1,0.8,1.8,1,0.1,0
150010210111034,0.5,0.2,0.5,0.2,0,0
150010210111038,0.3,0.1,0.2,0.1,0,0
150010216015008,13.7,7.7,12.9,7.5,0.9,0.2
150010216013014,28.4,15.8,26.8,15.7,1.3,0.2
150010216015023,0,0,0,0,0,0
150010216015033,44.9,25.2,42.3,24.6,2.9,0.6
150010215072002,0,0,0,0,0,0
150010215022007,1,0.5,1,0.5,0,0
150010215071135,0,0,0,0,0,0
150010215071136,0,0,0,0,0,0
150010215071078,0,0,0,0,0,0
150010215042060,0,0,0,0,0,0
150010215042075,0,0,0,0,0,0
150010216041005,0,0,0,0,0,0
150010216045001,9.4,5.9,9.1,5.6,0.5,0.1
150010215042052,0,0,0,0,0,0
150010211063025,0,0,0,0,0,0
150010211011009,0.2,0.1,0.2,0.1,0,0
150010211012025,7.3,1.8,6.4,2.3,0.5,0.1
150010211011074,2,0.5,1.6,0.7,0.1,0
150010211064128,2.2,0.5,1.9,0.7,0.2,0
150010211012023,2.4,0.6,2.1,0.8,0.2,0
150010211012016,0,0,0,0,0,0
150010201004056,17.6,5.7,16.4,6.1,0.9,0.2
150010201002049,12.2,2.9,10.8,3.7,0.4,0.2
150010213001064,0.6,0.2,0.5,0.2,0,0
150010213001079,0,0,0,0,0,0
150010213001155,0,0,0,0,0,0
150010213002002,0,0,0,0,0,0
150010214021051,0,0,0,0,0,0
150010214023018,7.8,2.2,7.2,2.5,0.3,0.1
150010213001030,0.9,0.3,0.9,0.3,0,0
150010213001131,1.9,0.5,1.7,0.6,0.1,0
150010213001107,14.5,4.9,13.1,5.1,0.9,0.1
150010206002116,17.6,4.3,15.2,6.1,0.4,0.2
150010202021052,0,0,0,0,0,0
150010208011023,25,8.2,20.8,11.6,0.7,0.2
150010208011034,213.4,70.1,177.7,98.8,6.2,2.1
150010202021098,0.5,0.1,0.4,0.2,0,0
150010212021272,0,0,0,0,0,0
150010212021002,0,0,0,0,0,0
150010212021157,0,0,0,0,0,0
150010212021223,0.3,0,0.3,0.1,0,0
150010212021193,0,0,0,0,0,0
150010212021250,0,0,0,0,0,0
150010212021255,0,0,0,0,0,0
150010212021245,0,0,0,0,0,0
150010212021229,0,0,0,0,0,0
150010212021230,0,0,0,0,0,0
150010212021232,0,0,0,0,0,0
150010212021368,0,0,0,0,0,0
150010212021031,0,0,0,0,0,0
150010212021017,0,0,0,0,0,0
150010212021022,0,0,0,0,0,0
150010212021126,0,0,0,0,0,0
150010212022638,1.3,0.7,1.2,0.7,0.1,0
150010210111026,1.3,0.5,1.1,0.6,0.1,0
150010210111045,5.9,2.1,5,2.7,0.2,0.1
150010210111027,10.5,3.7,8.9,4.7,0.4,0.1
150010210103060,4.7,1.6,4.1,2,0.2,0.1
150010210102068,5.6,2,4.8,2.6,0.2,0.1
150010210103027,12.2,4,10.5,5.1,0.6,0.1
150010210103001,8,2.6,6.9,3.4,0.4,0.1
150010210033045,7.7,1.9,6.3,2.7,0.5,0.1
150010210131020,0,0,0,0,0,0
150010210133069,0.8,0.3,0.7,0.3,0,0
150010210031015,0.7,0.2,0.6,0.3,0.1,0
150010210031037,2.7,0.7,2.2,1,0.2,0
150010210103030,7.2,2.4,6.2,3,0.4,0.1
150010210103025,16.4,5.4,14.1,6.9,0.8,0.2
150010215042016,0,0,0,0,0,0
150010215041010,62.9,30.4,54.2,34.9,2.8,1
150010215021041,7.1,3.9,6.7,3.9,0.3,0.1
150010215021040,4.1,2.3,3.9,2.3,0.2,0
150010215071079,0,0,0,0,0,0
150010215042048,0,0,0,0,0,0
150010215042115,0,0,0,0,0,0
150010215091005,0.5,0.2,0.5,0.2,0,0
