GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150010210032016,15.6,7.1,0.2,0.3,0,0.1
150010210032001,28.1,12.7,0.4,0.5,0.1,0.1
150010210032012,20.5,9.2,0.3,0.4,0.1,0.1
150010210033043,7.3,2.9,0.2,0.2,0,0
150010210033012,6.5,2.6,0.1,0.2,0,0
150010210131300,0,0,0,0,0,0
150010215092023,38.7,24.8,0.7,0.4,0.1,0.1
150010215042005,0,0,0,0,0,0
150010215093007,1.5,1,0,0,0,0
150010215091007,42.2,27,0.8,0.5,0.1,0.1
150010215022039,0,0,0,0,0,0
150010216013002,79.1,47.9,1.5,1.3,0.1,0.3
150010215042006,0,0,0,0,0,0
150010216041001,0,0,0,0,0,0
150010201002194,2.7,0.8,0,0,0,0
150010201002111,2.2,0.7,0,0,0,0
150010201002067,1.8,0.6,0,0,0,0
150010201002091,0,0,0,0,0,0
150010201002078,1.8,0.6,0,0,0,0
150010201002054,2.7,0.8,0,0,0,0
150010201002063,0,0,0,0,0,0
150010201002064,0,0,0,0,0,0
150010201002075,0,0,0,0,0,0
150010201002189,0,0,0,0,0,0
150010201001261,6.4,2.5,0.1,0.1,0,0
150010201001025,0,0,0,0,0,0
150010201002138,0,0,0,0,0,0
150010201002130,0,0,0,0,0,0
150010201002163,0,0,0,0,0,0
150010201002098,0,0,0,0,0,0
150010202021114,0,0,0,0,0,0
150010202021174,0,0,0,0,0,0
150010202021152,0,0,0,0,0,0
150010202021085,0,0,0,0,0,0
150010202021088,0,0,0,0,0,0
150010202021086,0,0,0,0,0,0
150010202021071,0,0,0,0,0,0
150010208024005,10.1,3.4,0.1,0.1,0,0
150010208024020,20.1,8.7,0.2,0.1,0.1,0.1
150010203002021,5.3,1.8,0.1,0.1,0,0
150010202022033,24.7,8.5,0.5,0.4,0.1,0.1
150010212022440,1.5,1,0,0,0,0
150010212022682,0.6,0.4,0,0,0,0
150010212022681,2.1,1.4,0,0,0,0
150010212022490,1.2,0.8,0,0,0,0
150010212022617,0.9,0.6,0,0,0,0
150010212022464,3,2.1,0.1,0,0,0
150010212022636,1.2,0.8,0,0,0,0
150010212022012,0,0,0,0,0,0
150010212022708,0.6,0.4,0,0,0,0
150010212022632,0,0,0,0,0,0
150010212022405,2.4,1.7,0,0,0,0
150010212022658,0,0,0,0,0,0
150010212022657,0.6,0.4,0,0,0,0
150010212022662,0,0,0,0,0,0
150010212022073,0,0,0,0,0,0
150010212022046,0,0,0,0,0,0
150010212022098,0,0,0,0,0,0
150010212022421,0,0,0,0,0,0
150010210133047,0,0,0,0,0,0
150010210102041,0.8,0.4,0,0,0,0
150010210112010,12.8,6.6,0.3,0.3,0,0.1
150010210112023,0,0,0,0,0,0
150010210131276,0,0,0,0,0,0
150010210131294,0,0,0,0,0,0
150010210131220,25,8.7,0.5,0.7,0.1,0.2
150010210132063,0,0,0,0,0,0
150010210132036,1.6,0.7,0,0,0,0
150010210132025,0,0,0,0,0,0
150010210103028,20.1,9.1,0.3,0.4,0.1,0.1
150010210103018,35.7,16.1,0.5,0.6,0.1,0.2
150010210111029,2.5,1.3,0.1,0.1,0,0
150010210133070,2.4,1.1,0,0,0,0
150010210133039,17.2,7.8,0.2,0.3,0,0.1
150010210132018,0,0,0,0,0,0
150010215042054,0,0,0,0,0,0
150010215042026,0,0,0,0,0,0
150010215042024,0,0,0,0,0,0
150010215042055,0,0,0,0,0,0
150010215021042,12.4,7.5,0.2,0.2,0,0.1
150010215042008,0,0,0,0,0,0
150010216015013,0,0,0,0,0,0
150010215042109,0,0,0,0,0,0
150010215042097,0,0,0,0,0,0
150010215042095,0,0,0,0,0,0
150010215042001,0,0,0,0,0,0
150010215022015,3.7,1.9,0.1,0,0,0
150010215092030,0,0,0,0,0,0
150010216044007,46.9,34.8,1.4,0.7,0.1,0.1
150010215092021,0,0,0,0,0,0
150010216045017,19.2,12.3,0.3,0.2,0,0
150010216045012,0,0,0,0,0,0
150010215092018,0,0,0,0,0,0
150010215022043,0,0,0,0,0,0
150010201001085,0,0,0,0,0,0
150010201001135,0,0,0,0,0,0
150010201001206,0,0,0,0,0,0
150010201001055,0,0,0,0,0,0
150010201001150,0,0,0,0,0,0
150010201001177,0,0,0,0,0,0
150010201001182,0,0,0,0,0,0
150010201001132,0.9,0.3,0,0,0,0
150010201001036,0,0,0,0,0,0
150010201001210,0,0,0,0,0,0
150010201001314,0,0,0,0,0,0
150010201001023,1.8,0.7,0,0,0,0
150010201001250,0,0,0,0,0,0
150010206002156,0,0,0,0,0,0
150010205004023,66.1,30.6,1.3,1.1,0.2,0.3
150010206004026,17,6.7,0.2,0.2,0,0.1
150010206004031,36.3,14.4,0.4,0.3,0.1,0.2
150010206003005,27.3,8.8,0.3,0.3,0.1,0.2
150010206004016,0,0,0,0,0,0
150010206003009,19.6,6.3,0.2,0.2,0,0.2
150010206003014,39.2,12.6,0.4,0.4,0.1,0.3
150010205002012,12.7,5.9,0.2,0.2,0,0.1
150010205002010,8.9,4.1,0.2,0.1,0,0
150010205001019,0,0,0,0,0,0
150010205001017,0,0,0,0,0,0
150010206002070,0,0,0,0,0,0
150010206002073,0,0,0,0,0,0
150010206002092,0,0,0,0,0,0
150010208012005,23.2,6.5,0.2,0.1,0.1,0
150010207022008,19.4,5.4,0.1,0.1,0,0
150010206002143,0,0,0,0,0,0
150010206002145,0,0,0,0,0,0
150010202021252,0,0,0,0,0,0
150010206002052,0,0,0,0,0,0
150010212021121,0,0,0,0,0,0
150010212021114,0,0,0,0,0,0
150010212022485,1.2,0.8,0,0,0,0
150010212022441,0.9,0.6,0,0,0,0
150010212022484,2.7,1.9,0.1,0,0,0
150010212022679,0,0,0,0,0,0
150010212022482,3.6,2.5,0.1,0.1,0,0
150010212022467,1.5,1,0,0,0,0
150010212022620,0.6,0.4,0,0,0,0
150010212022446,0.9,0.6,0,0,0,0
150010212022095,0,0,0,0,0,0
150010212024092,0,0,0,0,0,0
150010212022652,0,0,0,0,0,0
150010212022643,0.9,0.6,0,0,0,0
150010212022663,0.9,0.6,0,0,0,0
150010212022099,0,0,0,0,0,0
150010212022018,0,0,0,0,0,0
150010212022770,0,0,0,0,0,0
150010221021337,0,0,0,0,0,0
150010221021330,0,0,0,0,0,0
150010221021355,0,0,0,0,0,0
150010221021195,0,0,0,0,0,0
150010221021074,0,0,0,0,0,0
150010221021067,0,0,0,0,0,0
150010221021416,0.6,0.2,0,0,0,0
150010215073033,3.7,2.5,0.1,0.1,0,0
150010215021055,11.7,6.9,0.3,0.2,0,0.1
150010215073001,0,0,0,0,0,0
150010215071048,0,0,0,0,0,0
150010215042070,0,0,0,0,0,0
150010215042021,0,0,0,0,0,0
150010220001020,0,0,0,0,0,0
150010220001256,5.8,2.2,0.1,0.1,0,0
150010220001272,0,0,0,0,0,0
150010220001248,0,0,0,0,0,0
150010220001278,0,0,0,0,0,0
150010220001333,0,0,0,0,0,0
150010220001335,0,0,0,0,0,0
150010201003118,5.7,1.8,0.1,0.1,0,0
150010201003052,0,0,0,0,0,0
150010201003073,0.4,0.1,0,0,0,0
150010201003076,0,0,0,0,0,0
150010201003089,0,0,0,0,0,0
150010201003141,1.4,0.5,0,0,0,0
150010201004059,0,0,0,0,0,0
150010201001342,0,0,0,0,0,0
150010201001220,0,0,0,0,0,0
150010201001222,0,0,0,0,0,0
150010201001236,0,0,0,0,0,0
150010201004011,4.1,1.6,0.1,0,0,0
150010201001265,3.7,1.4,0.1,0,0,0
150010201004038,0,0,0,0,0,0
150010201003129,2.7,1.1,0.1,0,0,0
150010201004043,22,8.5,0.4,0.2,0,0.1
150010204003005,14,4.6,0.2,0.2,0,0
150010204002003,0,0,0,0,0,0
150010204001036,0,0,0,0,0,0
150010204001047,0,0,0,0,0,0
150010204001044,7.4,2.4,0.1,0.1,0,0
150010206002011,12.4,4,0.1,0.1,0,0.1
150010202022029,21.7,7.5,0.5,0.4,0.1,0.1
150010202021111,0,0,0,0,0,0
150010202021130,0,0,0,0,0,0
150010202021256,5.6,1.9,0.1,0.1,0,0
150010202021011,0,0,0,0,0,0
150010202021210,1.6,0.6,0,0,0,0
150010203002005,44.1,15.2,1,0.7,0.1,0.2
150010208024013,12.5,4.2,0.2,0.1,0,0
150010212022635,0.6,0.4,0,0,0,0
150010212022629,0,0,0,0,0,0
150010212022656,0,0,0,0,0,0
150010212022134,5.9,2.5,0,0,0,0
150010212022740,1.5,1,0,0,0,0
150010212022685,0.9,0.6,0,0,0,0
150010212022695,0.3,0.2,0,0,0,0
150010212022507,4.4,3.1,0.1,0.1,0,0
150010212022642,1.2,0.8,0,0,0,0
150010212022631,1.2,0.8,0,0,0,0
150010212022688,0.6,0.4,0,0,0,0
150010212022659,2.1,1.4,0,0,0,0
150010212022410,0.3,0.2,0,0,0,0
150010212022690,0,0,0,0,0,0
150010212022146,0,0,0,0,0,0
150010212021169,0,0,0,0,0,0
150010212021161,0,0,0,0,0,0
150010212021170,0,0,0,0,0,0
150010212022138,0,0,0,0,0,0
150010210102030,48.9,22.1,0.7,0.9,0.1,0.2
150010210102073,4.3,2.2,0.1,0.1,0,0
150010210102039,40.5,18.3,0.6,0.7,0.1,0.2
150010210102083,3.6,1.8,0.1,0.1,0,0
150010210101021,8.2,4.2,0.2,0.2,0,0
150010210102023,0,0,0,0,0,0
150010210103040,18.8,8.5,0.3,0.3,0,0.1
150010210031011,20.6,8.3,0.4,0.6,0.1,0.1
150010210032002,33.3,15,0.5,0.6,0.1,0.2
150010210032011,16,7.2,0.2,0.3,0,0.1
150010210033042,10.7,4.3,0.2,0.3,0,0
150010216041011,1.2,0.7,0,0,0,0
150010216042015,9.4,7,0.3,0.1,0,0
150010215093013,53.7,21.4,1.3,0.4,0.1,0.1
150010215071008,0,0,0,0,0,0
150010215071053,0,0,0,0,0,0
150010215022040,22.4,8.9,0.6,0.2,0.1,0
150010215091043,0,0,0,0,0,0
150010215072003,26.2,15.4,0.6,0.3,0.1,0.1
150010215042067,0,0,0,0,0,0
150010215042050,0,0,0,0,0,0
150010215071039,0,0,0,0,0,0
150010215073003,344.3,237,7.6,7,1.2,2.3
150010215022004,0,0,0,0,0,0
150010216014011,24.4,18.1,0.7,0.3,0.1,0.1
150010211062065,3.3,1.7,0.1,0.1,0,0
150010211062017,135.6,69.4,2.2,2.6,0.3,0.7
150010211063001,0,0,0,0,0,0
150010211064053,1.2,0.5,0,0,0,0
150010211062070,0,0,0,0,0,0
150010211011000,0,0,0,0,0,0
150010211012033,0,0,0,0,0,0
150010201004028,3.7,1.4,0.1,0,0,0
150010201002004,5.3,1.7,0.1,0.1,0,0
150010201002020,2.2,0.7,0,0,0,0
150010201002039,4,1.2,0.1,0,0,0
150010201002035,0,0,0,0,0,0
150010201002034,0,0,0,0,0,0
150010201002191,0,0,0,0,0,0
150010201002028,0,0,0,0,0,0
150010201002082,0,0,0,0,0,0
150010201002172,0,0,0,0,0,0
150010201002143,0,0,0,0,0,0
150010201002117,0,0,0,0,0,0
150010213001097,53.3,23.3,0.8,1.1,0.1,0
150010214023012,5.9,2.4,0.1,0.1,0,0
150010202021040,0,0,0,0,0,0
150010202021056,0,0,0,0,0,0
150010202021037,0,0,0,0,0,0
150010202021185,0,0,0,0,0,0
150010208011052,11.8,5.1,0.1,0,0.1,0.1
150010208011037,26.9,11.7,0.2,0.1,0.1,0.1
150010208011006,0,0,0,0,0,0
150010208011041,9.8,4.3,0.1,0,0,0
150010208011042,17.1,7.5,0.1,0,0.1,0.1
150010212021402,14.3,4.3,0.3,0.2,0,0.1
150010212021076,0,0,0,0,0,0
150010212021097,0,0,0,0,0,0
150010212021093,0,0,0,0,0,0
150010212021061,1.2,0.4,0,0,0,0
150010212021041,0,0,0,0,0,0
150010212024002,0,0,0,0,0,0
150010212021091,0,0,0,0,0,0
150010212021074,0,0,0,0,0,0
150010212021182,0,0,0,0,0,0
150010212021156,0,0,0,0,0,0
150010212021263,0,0,0,0,0,0
150010212021257,0.7,0.3,0,0,0,0
150010212021381,1.3,0.6,0,0,0,0
150010212021377,1,0.4,0,0,0,0
150010210132069,3.6,1.6,0,0.1,0,0
150010210132049,0.8,0.4,0,0,0,0
150010210132032,0,0,0,0,0,0
150010210132031,8.8,4,0.1,0.2,0,0
150010210133036,22.9,10.3,0.3,0.4,0.1,0.1
150010210133043,18.4,8.3,0.3,0.3,0,0.1
150010210133040,0,0,0,0,0,0
150010210131235,11.8,4.1,0.2,0.3,0,0.1
150010210131229,12.5,4.3,0.2,0.3,0,0.1
150010210112027,5,2.6,0.1,0.1,0,0
150010210112012,192,98.3,4.4,4.7,0.7,1.1
150010210133066,41.3,18.7,0.6,0.8,0.1,0.2
150010210132027,18.8,8.5,0.3,0.3,0,0.1
150010216015002,0.3,0.2,0,0,0,0
150010215042085,46.9,32.3,1,0.9,0.2,0.3
150010215072004,35.9,21.1,0.9,0.4,0.1,0.1
150010215071093,0,0,0,0,0,0
150010215093023,18.3,7.3,0.5,0.1,0,0
150010215022028,0,0,0,0,0,0
150010215022037,0,0,0,0,0,0
150010215042007,0,0,0,0,0,0
150010215071082,0,0,0,0,0,0
150010201001083,0,0,0,0,0,0
150010201001063,0,0,0,0,0,0
150010201001095,0,0,0,0,0,0
150010201001183,2.2,0.7,0,0,0,0
150010201001100,0,0,0,0,0,0
150010201001194,0,0,0,0,0,0
150010201001054,0,0,0,0,0,0
150010201001057,0,0,0,0,0,0
150010201001053,0,0,0,0,0,0
150010201001148,0,0,0,0,0,0
150010201001191,0,0,0,0,0,0
150010201001249,0,0,0,0,0,0
150010201001248,0,0,0,0,0,0
150010201001238,0,0,0,0,0,0
150010207021014,34,9.5,0.2,0.1,0.1,0.1
150010208022009,16.3,5.4,0.3,0.2,0,0
150010202022030,42.1,14.6,0.9,0.7,0.1,0.2
150010202022032,0,0,0,0,0,0
150010202022015,30.9,10.7,0.7,0.5,0.1,0.1
150010202021128,0,0,0,0,0,0
150010202022031,0,0,0,0,0,0
150010205004018,0,0,0,0,0,0
150010205004019,0,0,0,0,0,0
150010209001010,0,0,0,0,0,0
150010202022047,0,0,0,0,0,0
150010205004003,0,0,0,0,0,0
150010204001022,0,0,0,0,0,0
150010208012016,19.4,5.4,0.1,0.1,0,0
150010206002023,8.2,2.7,0.1,0.1,0,0.1
150010209002007,20.9,8.1,0.3,0.1,0,0.1
150010206004058,0,0,0,0,0,0
150010206002136,0,0,0,0,0,0
150010202021220,0,0,0,0,0,0
150010208024007,10.1,3.4,0.1,0.1,0,0
150010205001006,0,0,0,0,0,0
150010203001018,54.2,18.4,0.7,0.6,0.1,0.1
150010204001008,0,0,0,0,0,0
150010206002019,0,0,0,0,0,0
150010204003010,40.7,13.4,0.7,0.5,0.1,0.1
150010204003009,29.1,9.6,0.5,0.3,0.1,0.1
150010204001024,50,16.5,0.8,0.6,0.1,0.1
150010203003019,0,0,0,0,0,0
150010206002017,12.4,4,0.1,0.1,0,0.1
150010202022016,2.3,0.8,0.1,0,0,0
150019907000001,0,0,0,0,0,0
150010202021269,0,0,0,0,0,0
150010204004008,34.5,11.4,0.6,0.4,0.1,0.1
150010204002002,0,0,0,0,0,0
150010202021035,0,0,0,0,0,0
150010206002096,0,0,0,0,0,0
150010209003016,117.4,45.3,1.8,0.8,0.3,0.7
150010203002037,29.7,10.1,0.4,0.3,0,0.1
150010206002024,4.6,1.5,0,0,0,0
150010204001040,18.2,6,0.3,0.2,0,0
150010206002175,0,0,0,0,0,0
150010206002058,0,0,0,0,0,0
150010206002053,0,0,0,0,0,0
150010207021017,18.9,5.3,0.1,0.1,0,0
150010206004042,10.8,4.3,0.1,0.1,0,0
150010206002139,0,0,0,0,0,0
150010206002162,0,0,0,0,0,0
150010219021411,0,0,0,0,0,0
150010219021006,0,0,0,0,0,0
150010219021004,0,0,0,0,0,0
150010219021369,5,2.2,0.1,0.1,0,0
150010219021375,0,0,0,0,0,0
150010219023001,0,0,0,0,0,0
150010219021384,14.8,6.1,0.2,0.2,0.1,0
150010219021338,0,0,0,0,0,0
150010219023003,0,0,0,0,0,0
150010219023004,4.2,1.7,0.1,0.1,0,0
150010219023005,2.7,1.1,0,0,0,0
150010219022014,2.7,1.1,0,0,0,0
150010219021234,0,0,0,0,0,0
150010219021385,0,0,0,0,0,0
150010219021334,0,0,0,0,0,0
150010219021290,0,0,0,0,0,0
150010219021269,0,0,0,0,0,0
150010219021305,0,0,0,0,0,0
150010219021293,0,0,0,0,0,0
150010219021292,0,0,0,0,0,0
150010212022488,0.9,0.6,0,0,0,0
150010212022674,0.9,0.6,0,0,0,0
150010212022673,0,0,0,0,0,0
150010212022664,0.3,0.2,0,0,0,0
150010212022672,2.1,1.4,0,0,0,0
150010212022048,0,0,0,0,0,0
150010212022155,0,0,0,0,0,0
150010212022163,0,0,0,0,0,0
150010212021281,0,0,0,0,0,0
150010212022067,0,0,0,0,0,0
150010212022080,0,0,0,0,0,0
150010212022394,0,0,0,0,0,0
150010212022399,0,0,0,0,0,0
150010212022132,0,0,0,0,0,0
150010212022125,0,0,0,0,0,0
150010212022059,0,0,0,0,0,0
150010212022116,0,0,0,0,0,0
150010212022002,0,0,0,0,0,0
150010212022448,5.9,4.1,0.1,0.1,0,0
150010212022456,5.9,4.1,0.1,0.1,0,0
150010212022459,6.5,4.5,0.1,0.1,0,0
150010212023177,8.9,4.2,0.1,0.2,0,0
150010212023129,3.3,1.5,0.1,0.1,0,0
150010212024060,0,0,0,0,0,0
150010212023201,0,0,0,0,0,0
150010212023153,0.4,0.2,0,0,0,0
150010212023156,0,0,0,0,0,0
150010210053023,22.6,11.9,0.4,0.3,0.1,0.1
150010210051004,24.3,12.8,0.4,0.4,0.1,0.1
150010210053026,24.3,12.8,0.4,0.4,0.1,0.1
150010210054017,0.4,0.2,0,0,0,0
150010210054004,23,12.1,0.4,0.3,0.1,0.1
150010210054001,49,25.8,0.8,0.7,0.1,0.2
150010210052015,56.7,29.8,0.9,0.8,0.1,0.2
150010210031022,7.6,3.1,0.2,0.2,0,0
150010210031003,21.8,8.7,0.5,0.6,0.1,0.1
150010210102084,1.4,0.7,0,0,0,0
150010210102037,5,2.6,0.1,0.1,0,0
150010210102034,4.6,2.4,0.1,0.1,0,0
150010210031009,8.8,3.5,0.2,0.2,0,0
150010210032004,9.2,9.8,0.4,0.1,0,0
150010210033025,14.1,5.7,0.3,0.4,0,0.1
150010210103055,11.2,5.1,0.2,0.2,0,0.1
150010210102026,2.5,1.3,0.1,0.1,0,0
150010210102022,1.4,0.7,0,0,0,0
150010210112005,0,0,0,0,0,0
150010210112022,0,0,0,0,0,0
150010210133075,0,0,0,0,0,0
150010210133074,0,0,0,0,0,0
150010210133052,0,0,0,0,0,0
150010210131230,0,0,0,0,0,0
150010218002077,0.5,0.2,0,0,0,0
150010218002080,1.4,0.5,0,0,0,0
150010218002074,0,0,0,0,0,0
150010218002081,0,0,0,0,0,0
150010218004101,0,0,0,0,0,0
150010218004095,0,0,0,0,0,0
150010218004118,0,0,0,0,0,0
150010218004115,0,0,0,0,0,0
150010218002085,0,0,0,0,0,0
150010218004057,15.2,5.9,0.3,0.2,0,0
150010218001002,5.5,2.2,0.1,0.1,0,0
150010218001008,0,0,0,0,0,0
150010218002053,0,0,0,0,0,0
150010220001441,0,0,0,0,0,0
150010220001431,0,0,0,0,0,0
150010220001429,0,0,0,0,0,0
150010220001355,0,0,0,0,0,0
150010220001517,0,0,0,0,0,0
150010220001519,0,0,0,0,0,0
150010220001483,0,0,0,0,0,0
150010220001400,0,0,0,0,0,0
150010220001405,0,0,0,0,0,0
150010220001009,0,0,0,0,0,0
150010220001340,0,0,0,0,0,0
150010220001424,0,0,0,0,0,0
150010201002071,24.3,7.6,0.3,0.3,0,0
150010201002062,0,0,0,0,0,0
150010201002069,0,0,0,0,0,0
150010201001018,0,0,0,0,0,0
150010201001297,7.3,2.8,0.1,0.1,0,0
150010201002137,0,0,0,0,0,0
150010201002119,0.9,0.3,0,0,0,0
150010201002133,0,0,0,0,0,0
150010201002084,0,0,0,0,0,0
150010201002150,0,0,0,0,0,0
150010201002016,0,0,0,0,0,0
150010201002176,0,0,0,0,0,0
150010201002127,0,0,0,0,0,0
150010201001051,0,0,0,0,0,0
150010201001096,0,0,0,0,0,0
150010217043020,0,0,0,0,0,0
150010217041076,0,0,0,0,0,0
150010217041090,0,0,0,0,0,0
150010217023200,0,0,0,0,0,0
150010217042051,334.6,203,7.9,3,0.4,1.3
150010217023206,0.4,0.3,0,0,0,0
150010217023080,2.9,1.8,0.1,0,0,0
150010217021027,44.3,16.4,0.8,0.6,0.1,0.1
150010217041073,18.6,10.9,0.5,0.2,0,0.1
150010217043003,2.1,1.3,0,0,0,0
150010217042008,5.4,2,0.1,0.1,0,0
150010217043051,3.8,2.3,0.1,0,0,0
150010217043011,8.8,5.3,0.2,0.1,0,0
150010217043014,15.8,9.6,0.4,0.1,0,0.1
150010217023190,0,0,0,0,0,0
150010214021020,3.2,1.3,0,0,0,0
150010208012000,0,0,0,0,0,0
150010202022034,41.5,14.3,0.9,0.7,0.1,0.2
150010206004009,0,0,0,0,0,0
150010202022012,0,0,0,0,0,0
150010206001000,0,0,0,0,0,0
150010206004004,0,0,0,0,0,0
150010206002159,0,0,0,0,0,0
150010206002082,0,0,0,0,0,0
150010206002089,0,0,0,0,0,0
150010206002165,0,0,0,0,0,0
150010206002031,0,0,0,0,0,0
150010202021044,0,0,0,0,0,0
150010205005000,1.9,0.6,0,0,0,0
150010206002132,0,0,0,0,0,0
150010206002138,0,0,0,0,0,0
150010219021012,0,0,0,0,0,0
150010212021311,0,0,0,0,0,0
150010212021303,0,0,0,0,0,0
150010212021320,0,0,0,0,0,0
150010212021375,0,0,0,0,0,0
150010212021339,10.2,4.3,0.1,0.1,0,0
150010212021153,0,0,0,0,0,0
150010212021364,0,0,0,0,0,0
150010212021336,8.2,3.5,0,0.1,0,0
150010212021341,12.8,5.4,0.1,0.1,0,0
150010212022561,0.6,0.4,0,0,0,0
150010212022427,1.2,0.8,0,0,0,0
150010212022554,3,2.1,0.1,0,0,0
150010212022550,5.6,3.9,0.1,0.1,0,0
150010212022536,3.3,2.3,0.1,0.1,0,0
150010212022602,0.6,0.4,0,0,0,0
150010221021031,0,0,0,0,0,0
150010221021036,0,0,0,0,0,0
150010221021050,0,0,0,0,0,0
150010221021047,0,0,0,0,0,0
150010221021024,0,0,0,0,0,0
150010221021016,0,0,0,0,0,0
150010221021499,0,0,0,0,0,0
150010221022000,4.5,1.6,0.1,0.1,0,0
150010221021085,0,0,0,0,0,0
150010221022014,8.6,3.1,0.2,0.2,0,0
150010221021004,0,0,0,0,0,0
150010221021378,0,0,0,0,0,0
150010221021295,0,0,0,0,0,0
150010221021289,0,0,0,0,0,0
150010220001354,0,0,0,0,0,0
150010220001467,0,0,0,0,0,0
150010220001402,0,0,0,0,0,0
150010220001393,0,0,0,0,0,0
150010220001475,0,0,0,0,0,0
150010220001482,0,0,0,0,0,0
150010220001442,0,0,0,0,0,0
150010220001017,0,0,0,0,0,0
150010220002040,0,0,0,0,0,0
150010220002089,14.9,5.7,0.2,0.1,0,0
150010220001493,0,0,0,0,0,0
150010220001419,0,0,0,0,0,0
150010220001470,0,0,0,0,0,0
150010220001306,0,0,0,0,0,0
150010211012026,10.4,4.2,0.3,0.2,0,0.1
150010211063060,8.2,4.2,0.1,0.2,0,0
150010211011034,13.2,5.3,0.4,0.3,0,0.1
150010211011083,13.8,5.5,0.4,0.3,0,0.1
150010211011014,12.3,4.9,0.3,0.3,0,0.1
150010211011060,3.1,1.2,0.1,0.1,0,0
150010211011048,4.6,1.8,0.1,0.1,0,0
150010211061033,1.5,0.6,0,0,0,0
150010211064136,0.6,0.2,0,0,0,0
150010211063002,0.7,0.4,0,0,0,0
150010201002029,3.1,1,0,0,0,0
150010201002030,2.7,0.8,0,0,0,0
150010201002003,0,0,0,0,0,0
150010201002068,1.3,0.4,0,0,0,0
150010201002198,0,0,0,0,0,0
150010201001188,0,0,0,0,0,0
150010201002102,0,0,0,0,0,0
150010201002095,2.7,0.8,0,0,0,0
150010201001213,0,0,0,0,0,0
150010201001226,0.9,0.4,0,0,0,0
150010201004006,2.3,0.9,0,0,0,0
150010201004045,0,0,0,0,0,0
150010201001116,0,0,0,0,0,0
150010201001076,0,0,0,0,0,0
150010201003034,0,0,0,0,0,0
150010201003043,0,0,0,0,0,0
150010201003059,0,0,0,0,0,0
150010201003082,1.8,0.6,0,0,0,0
150010201003038,0,0,0,0,0,0
150010201001089,0,0,0,0,0,0
150010201001109,0,0,0,0,0,0
150010217021054,21.9,8.1,0.4,0.3,0.1,0.1
150010217021002,96.9,35.9,1.8,1.3,0.3,0.2
150010217023022,6.8,2.5,0.1,0.1,0,0
150010217041002,0,0,0,0,0,0
150010217021045,25.8,9.6,0.5,0.3,0.1,0.1
150010217042001,54.6,20.2,1,0.7,0.2,0.1
150010217022041,31.5,14,0.5,0.4,0,0.1
150010217023048,81.8,36.3,1.3,0.9,0.1,0.3
150010217023050,26.4,11.7,0.4,0.3,0,0.1
150010217022019,0,0,0,0,0,0
150010217021011,128.1,47.4,2.3,1.7,0.4,0.3
150010217023187,0,0,0,0,0,0
150010217023186,0,0,0,0,0,0
150010213002027,0,0,0,0,0,0
150010213001015,0,0,0,0,0,0
150010213001101,1.1,0.5,0,0,0,0
150010213001061,39.3,13.6,0.9,0.4,0.1,0.2
150010213001071,1.1,0.5,0,0,0,0
150010213001120,0,0,0,0,0,0
150010213001091,0,0,0,0,0,0
150010213001130,0,0,0,0,0,0
150010213001163,0,0,0,0,0,0
150010213002045,0,0,0,0,0,0
150010213003007,15,6.1,0.2,0.2,0,0.1
150010213001056,0,0,0,0,0,0
150010213001054,0,0,0,0,0,0
150010214023014,0,0,0,0,0,0
150010202021069,0,0,0,0,0,0
150010202021022,0,0,0,0,0,0
150010202021122,0,0,0,0,0,0
150010202021027,0,0,0,0,0,0
150010202021010,0,0,0,0,0,0
150010202021072,0,0,0,0,0,0
150010202021153,0,0,0,0,0,0
150010202021154,0,0,0,0,0,0
150010202021147,0,0,0,0,0,0
150010208024019,2,0.9,0,0,0,0
150010212021108,0,0,0,0,0,0
150010212021085,0,0,0,0,0,0
150010212021053,0,0,0,0,0,0
150010212021036,0,0,0,0,0,0
150010212022015,0,0,0,0,0,0
150010212021160,0,0,0,0,0,0
150010212022135,0,0,0,0,0,0
150010212021123,0,0,0,0,0,0
150010212021271,0,0,0,0,0,0
150010212021198,0,0,0,0,0,0
150010212021261,0,0,0,0,0,0
150010212021185,2.3,1,0,0,0,0
150010210103069,6.4,2.9,0.1,0.1,0,0
150010210053008,350.2,184.3,5.8,5.1,0.9,1.3
150010210031027,18.3,7.3,0.4,0.5,0.1,0.1
150010210111018,2.9,1.5,0.1,0.1,0,0
150010210101027,7.1,3.7,0.2,0.2,0,0
150010210101033,0,0,0,0,0,0
150010210101059,0,0,0,0,0,0
150010210103043,8.4,3.8,0.1,0.2,0,0
150010210111064,19.7,5.9,0.4,0.3,0,0.1
150010210111013,2.1,1.1,0,0.1,0,0
150010215071014,0,0,0,0,0,0
150010215071029,0,0,0,0,0,0
150010215071020,0,0,0,0,0,0
150010215071044,0,0,0,0,0,0
150010215071141,10.1,5.9,0.2,0.1,0,0
150010215071091,0,0,0,0,0,0
150010215071156,0,0,0,0,0,0
150010215071157,0,0,0,0,0,0
150010215071083,0,0,0,0,0,0
150010215071089,0,0,0,0,0,0
150010216011008,15.3,9.2,0.3,0.3,0,0.1
150010215042043,0,0,0,0,0,0
150010216011001,3.6,2.2,0.1,0.1,0,0
150010216015034,0,0,0,0,0,0
150010215042004,0,0,0,0,0,0
150010215091012,0,0,0,0,0,0
