GEOID,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150030064021004,17.6,8.3,0.6,1,0.3,20.9,5.3,0.1,0.4,0.8
150030061001000,39.1,13,1.1,1.1,0.6,44.3,7.1,0.4,0.5,2.1
150030022012000,200.4,69.5,9.6,9.1,1.5,213.9,51.8,0.8,5.7,6.1
150030067012026,0,0,0,0,0,0,0,0,0,0
150030027011000,0,0,0,0,0,0,0,0,0,0
150030041002000,0,0,0,0,0,0,0,0,0,0
150030030002000,6.4,2.2,0.3,0.3,0.1,7,1.8,0,0.1,0.1
150030068043002,0,0,0,0,0,0,0,0,0,0
150030068042000,32.2,18.2,0.8,1.4,0.4,37.8,12.4,0.2,0.6,1.1
150030009021007,19.9,7.3,0.7,1,0.2,21.4,5.9,0.1,0.4,0.4
150030009022000,0,0,0,0,0,0,0,0,0,0
150039900010092,0,0,0,0,0,0,0,0,0,0
150039802001000,0,0,0,0,0,0,0,0,0,0
150030035021000,81.9,31.5,2.7,4.6,1.8,90.5,23,0.6,2,2
150030038001000,155.5,64,4.5,7.6,1.9,163.4,50.6,0.6,5,4.4
150039813001000,0,0,0,0,0,0,0,0,0,0
150030067013020,0,0,0,0,0,0,0,0,0,0
150030092002019,10.5,6.3,0.4,0.7,0.3,13,4.1,0,0.2,0.4
150030092002013,6.8,4.1,0.2,0.4,0.2,8.5,2.7,0,0.2,0.3
150030092001006,24.2,14.6,0.8,1.5,0.6,29.9,9.4,0.1,0.6,0.9
150030093003002,5.6,3.2,0.1,0.4,0.2,6.5,2.2,0,0.2,0.3
150030093004009,0,0,0,0,0,0,0,0,0,0
150030095041009,3.5,2,0.1,0.2,0.1,4.1,1.4,0,0.1,0.2
150030095041025,2.1,1.2,0.1,0.2,0,2.3,0.9,0,0.1,0.1
150030095041001,0,0,0,0,0,0,0,0,0,0
150030091002061,21.7,14.6,0.8,1.1,0.8,25.9,9.3,0.5,0.9,1.3
150030095022012,0,0,0,0,0,0,0,0,0,0
150030095022004,8.1,4.4,0.5,0.6,0.2,8.9,3.4,0.1,0.4,0.4
150030095031026,35.6,19.2,2.1,2.5,0.8,39.1,15,0.3,1.8,1.9
150030095031012,0,0,0,0,0,0,0,0,0,0
150030095031016,0,0,0,0,0,0,0,0,0,0
150030091002004,3.5,2.4,0.1,0.2,0.1,4.2,1.5,0.1,0.1,0.2
150030078092003,58.2,25.6,1.2,2.7,0.5,68.5,16.6,0.1,0.8,0.9
150030078081011,0,0,0,0,0,0,0,0,0,0
150030086172038,5.4,3.3,0.1,0.4,0.2,6.9,1.7,0.1,0.1,0.2
150030086172045,10.7,6.4,0.2,0.7,0.3,13.7,3.4,0.1,0.2,0.4
150030086172005,3.9,2.3,0.1,0.3,0.1,4.9,1.2,0,0.1,0.2
150030086172018,0,0,0,0,0,0,0,0,0,0
150030074001217,0,0,0,0,0,0,0,0,0,0
150030085021090,0,0,0,0,0,0,0,0,0,0
150030115001001,1,0.8,0,0.1,0,1.3,0.5,0,0,0
150030115001003,53.2,40.1,2.3,3.3,1.4,66.3,27.7,0.3,1.4,2.5
150030086149015,0,0,0,0,0,0,0,0,0,0
150039900010050,0,0,0,0,0,0,0,0,0,0
150030089311008,0,0,0,0,0,0,0,0,0,0
150030089074002,7.7,5.3,0.3,0.5,0.2,9.4,3.8,0,0.1,0.4
150030089074006,0.8,0.5,0,0.1,0,0.9,0.4,0,0,0
150030089071002,0,0,0,0,0,0,0,0,0,0
150030114001059,0,0,0,0,0,0,0,0,0,0
150030114001018,0,0,0,0,0,0,0,0,0,0
150030114001034,0,0,0,0,0,0,0,0,0,0
150030114001004,0,0,0,0,0,0,0,0,0,0
150030074001079,0,0,0,0,0,0,0,0,0,0
150030074001144,0,0,0,0,0,0,0,0,0,0
150030074001073,0.1,0.1,0,0,0,0.1,0.1,0,0,0
150030084061006,18,16.2,0.6,1.2,0.4,23.7,10.9,0.1,0.5,0.7
150030078041000,9.2,3.4,0.2,0.4,0.1,10.6,2.2,0,0.1,0.2
150030086141002,45.2,40.9,2.8,4,1.5,55,32,0.3,1.6,2.9
150030083013056,0,0,0,0,0,0,0,0,0,0
150030073021070,0,0,0,0,0,0,0,0,0,0
150030083011025,0,0,0,0,0,0,0,0,0,0
150030083011008,0,0,0,0,0,0,0,0,0,0
150030086173002,0,0,0,0,0,0,0,0,0,0
150030083011034,0,0,0,0,0,0,0,0,0,0
150030042001008,0,0,0,0,0,0,0,0,0,0
150030042002001,164.3,80.3,6.3,9.3,1.6,176.5,62.5,0.6,5.9,5.9
150030003021001,150.7,82,5.2,10.9,1.6,175.8,65,0.5,2.8,1.7
150030003023002,49.5,27,1.7,3.6,0.5,57.8,21.4,0.2,0.9,0.6
150030027013001,0,0,0,0,0,0,0,0,0,0
150030068052005,32.9,17.1,1.3,2.1,0.5,39.1,11.9,0.1,0.8,0.9
150030065001005,0,0,0,0,0,0,0,0,0,0
150030056001007,0,0,0,0,0,0,0,0,0,0
150030043001004,93.1,38.2,3.9,6.5,1.1,105.8,27.7,0.2,2.4,2
150030046003009,19.4,7.6,0.6,1,0.2,22.1,5.1,0.1,0.4,0.4
150030001141002,0,0,0,0,0,0,0,0,0,0
150030056004002,5.6,2.5,0.2,0.3,0.2,6.6,1.5,0,0.1,0.2
150030056004006,18.5,8.2,0.7,0.9,0.6,22,5.1,0.1,0.4,0.7
150030056004012,0,0,0,0,0,0,0,0,0,0
150030102021005,0,0,0,0,0,0,0,0,0,0
150030102021019,0.3,0.2,0,0,0,0.3,0.2,0,0,0
150030102021002,3.8,3.1,0.3,0.5,0.3,4.8,2.5,0,0.2,0.2
150030101002009,18,13.2,1.4,1.4,0.2,20,10.6,0.1,0.4,0.9
150030101002001,42.3,30.9,3.3,3.4,0.6,47,24.8,0.3,0.9,2
150030102023010,0.7,1.1,0.1,0.2,0.1,1.1,0.9,0,0,0.1
150030101001004,0,0,0,0,0,0,0,0,0,0
150030101001031,21.1,15.5,1.7,1.7,0.3,23.5,12.4,0.2,0.4,1
150030101002013,0.7,0.5,0.1,0.1,0,0.7,0.4,0,0,0
150030102022001,26.6,39.1,2.5,6.1,2.8,39.5,32.2,0.3,1.4,2.3
150030102022012,20.5,30.2,1.9,4.7,2.2,30.5,24.8,0.2,1.1,1.7
150030099043006,0,0,0,0,0,0,0,0,0,0
150030099043005,1.7,0.9,0.1,0.1,0,1.8,0.7,0,0.1,0.1
150030099043015,1.6,0.9,0.1,0.1,0,1.8,0.7,0,0.1,0.1
150030099043016,2.7,1.5,0.2,0.2,0.1,3,1.2,0,0.1,0.1
150030099043017,4.7,2.5,0.3,0.3,0.1,5.1,2,0,0.2,0.3
150030099021015,0,0,0,0,0,0,0,0,0,0
150030099022007,0,0,0,0,0,0,0,0,0,0
150030100002015,0,0,0,0,0,0,0,0,0,0
150030100002019,0,0,0,0,0,0,0,0,0,0
150030099041003,0,0,0,0,0,0,0,0,0,0
150030100001071,0,0,0,0,0,0,0,0,0,0
150030100001079,16.8,9.9,1.1,1.3,0.4,19.9,7.3,0.1,0.7,0.7
150030099041011,11.1,6,0.7,0.8,0.2,12.2,4.7,0.1,0.5,0.6
150030086149001,0,0,0,0,0,0,0,0,0,0
150030084081028,2.1,1.8,0.1,0.2,0,2.6,1.3,0,0.1,0.1
150030085021015,0,0,0,0,0,0,0,0,0,0
150030085021108,1.4,0.7,0,0.1,0,1.4,0.5,0.1,0.1,0.1
150030085021088,0.1,0.1,0,0,0,0.1,0,0,0,0
150030080061005,0,0,0,0,0,0,0,0,0,0
150030077022001,0,0,0,0,0,0,0,0,0,0
150030077022012,22.1,10.8,0.4,1.3,0.3,25.9,7.2,0.1,0.4,0.5
150030077011004,13.8,6.8,0.2,0.8,0.2,16.3,4.5,0.1,0.2,0.3
150030077011002,11.2,5.5,0.2,0.7,0.1,13.2,3.7,0.1,0.2,0.2
150030086223009,0,0,0,0,0,0,0,0,0,0
150030086221002,9.9,7.8,0.5,0.8,0.3,12.5,5.4,0.1,0.4,0.6
150030075053004,0,0,0,0,0,0,0,0,0,0
150030075053010,0,0,0,0,0,0,0,0,0,0
150030086091011,0,0,0,0,0,0,0,0,0,0
150030086101000,0,0,0,0,0,0,0,0,0,0
150030084081005,68.9,59,2.5,5.8,1.7,87.2,43.6,0.5,2,2.9
150030084081000,89,76.2,3.3,7.5,2.1,112.7,56.3,0.7,2.6,3.8
150030086172019,0,0,0,0,0,0,0,0,0,0
150030086172017,0,0,0,0,0,0,0,0,0,0
150030074001066,0,0,0,0,0,0,0,0,0,0
150030086063002,181.4,136.8,7.8,11.4,4.9,226.2,94.5,1.2,4.7,8.6
150030086063007,0,0,0,0,0,0,0,0,0,0
150030115002009,0,0,0,0,0,0,0,0,0,0
150030086172027,0,0,0,0,0,0,0,0,0,0
150030115002019,0,0,0,0,0,0,0,0,0,0
150030086149002,0,0,0,0,0,0,0,0,0,0
150030085021128,0,0,0,0,0,0,0,0,0,0
150030085021001,0,0,0,0,0,0,0,0,0,0
150030085021002,0,0,0,0,0,0,0,0,0,0
150030028001005,27.2,9.8,1,1.3,0.1,29.8,7.5,0.1,0.4,0.5
150030024021002,27.8,7.8,1.2,1.3,0.3,29.9,6,0.2,0.8,0.6
150030016003006,46.1,15.5,2.5,2,0.5,49.4,11.7,0,0.7,1.2
150030041001012,44.4,15.8,1.9,2.3,0.4,47.6,12.7,0.2,0.9,1.3
150030041001006,0,0,0,0,0,0,0,0,0,0
150030018011003,13.7,7.2,0.6,0.9,0.1,14.2,5.9,0.1,0.6,0.7
150030011001001,25.9,8.3,1.2,1.2,0.5,28.7,6,0.2,0.6,0.6
150030011001004,22.1,7.1,1,1,0.4,24.5,5.1,0.2,0.5,0.5
150030011001005,68.7,21.9,3.2,3.2,1.2,76,15.9,0.5,1.6,1.6
150030018031003,29.1,15.3,1.3,2,0.3,30.1,12.5,0.3,1.3,1.4
150030017001008,0,0,0,0,0,0,0,0,0,0
150030010002003,20.9,6.7,1,1,0.4,23.2,4.8,0.2,0.5,0.5
150030026004001,20.6,7.9,0.7,1.2,0.4,22.8,5.8,0.1,0.5,0.5
150030057002003,1.9,0.7,0,0.1,0,2.2,0.4,0,0,0.1
150030062014001,37.5,12.3,1.1,1.3,0.5,42.1,7.7,0.1,0.5,1.2
150030062011001,19.5,7.7,0.5,0.9,0.4,22,4.3,0.1,0.6,1.2
150039800001003,0,0,0,0,0,0,0,0,0,0
150030001102015,0,0,0,0,0,0,0,0,0,0
150030108011043,0,0,0,0,0,0,0,0,0,0
150030108011034,0,0,0,0,0,0,0,0,0,0
150030108011024,0,0,0,0,0,0,0,0,0,0
150030108011001,0,0,0,0,0,0,0,0,0,0
150030108011027,0,0,0,0,0,0,0,0,0,0
150030103061024,0,0,0,0,0,0,0,0,0,0
150039400011014,0,0,0,0,0,0,0,0,0,0
150030113001013,4,2.1,0.2,0.2,0.1,4.9,1.4,0,0.1,0.1
150030113001007,4,2.1,0.2,0.2,0.1,4.9,1.4,0,0.1,0.1
150030113001017,5,2.6,0.3,0.3,0.2,6.1,1.7,0,0.2,0.2
150030108011020,0,0,0,0,0,0,0,0,0,0
150030096081125,0,0,0,0,0,0,0,0,0,0
150030096081128,0,0,0,0,0,0,0,0,0,0
150030098012025,0,0,0,0,0,0,0,0,0,0
150030096082010,4.3,2.7,0.3,0.3,0.2,5.5,1.6,0.1,0.1,0.3
150030097032007,1.2,0.9,0.1,0.1,0.1,1.6,0.5,0,0,0.1
150030098012035,0,0,0,0,0,0,0,0,0,0
150039400023017,17.6,10.9,1.1,1.3,0.8,22.7,6.7,0.2,0.6,1
150039400022027,27.5,17,1.8,2,1.3,35.4,10.5,0.3,0.9,1.6
150030096036007,10.3,10,0.7,0.9,0.4,14.2,6.4,0.1,0.3,0.8
150030096036009,10,9.7,0.7,0.8,0.4,13.8,6.2,0.1,0.3,0.7
150030096035006,8.6,8.3,0.6,0.7,0.4,11.9,5.3,0.1,0.3,0.6
150030097041008,0,0,0,0,0,0,0,0,0,0
150030097011017,19.5,13.5,1.4,1.5,0.9,25.2,8.3,0.3,0.5,1.7
150030097011010,4.6,3.2,0.3,0.4,0.2,6,2,0.1,0.1,0.4
150030096081010,0,0,0,0,0,0,0,0,0,0
150030096081109,0,0,0,0,0,0,0,0,0,0
150030074001127,0,0,0,0,0,0,0,0,0,0
150030074001112,0,0,0,0,0,0,0,0,0,0
150030074001003,0,0,0,0,0,0,0,0,0,0
150030074001004,0,0,0,0,0,0,0,0,0,0
150030074001109,0,0,0,0,0,0,0,0,0,0
150030089261007,32.5,21.3,1.9,3.2,1,35.9,18,0.4,2.3,2.3
150030089271004,13.4,8.3,0.4,0.9,0.2,16.3,5.8,0,0.2,0.3
150030074001065,0,0,0,0,0,0,0,0,0,0
150030080071001,37,13.6,0.9,1.5,0.4,42.2,8.9,0.1,0.6,0.8
150030080071004,20.5,7.6,0.5,0.8,0.2,23.5,5,0.1,0.3,0.4
150030080071006,21.2,7.8,0.5,0.9,0.2,24.2,5.1,0.1,0.3,0.4
150030080071013,57.5,21.1,1.4,2.4,0.6,65.7,13.9,0.2,0.9,1.2
150030080071020,29.8,10.9,0.7,1.2,0.3,34,7.2,0.1,0.5,0.6
150030080011005,32.4,16.8,1,1.7,0.7,38.3,11.6,0.1,0.8,0.9
150030089224004,21.6,13.1,0.7,1.2,0.3,25.8,9.6,0.1,0.5,0.6
150030086121019,7.7,6.8,0.3,0.7,0.2,9.5,5.2,0,0.3,0.4
150030084081023,10.9,9.3,0.4,0.9,0.3,13.8,6.9,0.1,0.3,0.5
150030084081018,0.4,0.4,0,0,0,0.5,0.3,0,0,0
150030084101009,4.5,3.9,0.2,0.4,0.1,5.7,2.9,0,0.1,0.2
150030084101012,1.6,1.4,0.1,0.1,0,2.1,1,0,0,0.1
150030084081025,16,13.7,0.6,1.3,0.4,20.3,10.1,0.1,0.5,0.7
150030084081024,10.5,9,0.4,0.9,0.3,13.2,6.6,0.1,0.3,0.4
150030084061030,7.6,6.9,0.3,0.5,0.2,10.1,4.6,0,0.2,0.3
150030086131000,99.2,78.5,5.1,8.2,3.3,125.4,54.1,0.9,3.6,6.1
150030089261001,237.5,155.7,14.1,23.8,7,262.1,132,2.6,16.7,16.7
150030083011051,0,0,0,0,0,0,0,0,0,0
150030087031014,0,0,0,0,0,0,0,0,0,0
150030011002004,22.1,7.1,1,1,0.4,24.5,5.1,0.2,0.5,0.5
150030029001008,13.6,4.7,0.7,0.7,0.1,14.8,3.8,0.1,0.3,0.2
150030029001005,20,7,1,1,0.2,21.9,5.6,0.1,0.5,0.3
150030034041003,431,154,17.3,18.5,6.2,455.7,121.4,3.4,11.4,12.3
150030031012009,77.8,23.7,2.4,3.4,0.6,84.5,18.2,0.1,0.8,0.9
150030031012015,18,5.5,0.6,0.8,0.1,19.6,4.2,0,0.2,0.2
150030024022002,2.4,0.7,0.1,0.1,0,2.5,0.5,0,0.1,0.1
150030023002002,0,0,0,0,0,0,0,0,0,0
150030026002008,20.6,7.8,0.4,1,0.2,22.2,5.9,0,0.7,0.2
150030026002006,11.5,4.4,0.2,0.6,0.1,12.4,3.3,0,0.4,0.1
150030026002011,5.6,2.1,0.1,0.3,0,6.1,1.6,0,0.2,0.1
150030026002012,19.1,7.2,0.4,0.9,0.2,20.6,5.5,0,0.6,0.2
150030027011010,0,0,0,0,0,0,0,0,0,0
150030027011004,22,7.7,1.1,1.1,0.2,24.1,6.1,0.1,0.5,0.4
150030027011008,0.7,0.2,0,0,0,0.7,0.2,0,0,0
150030051002000,224.8,98.1,9.8,11,3.8,235,76.9,1.6,5.6,9.6
150030032001004,44,16.8,1.9,2.3,0.2,47,14.1,0.2,0.6,1.1
150030008001003,30.6,11.3,1,1.5,0.3,32.9,9.1,0.1,0.6,0.5
150030044001009,0.7,0.2,0,0,0,0.7,0.2,0,0,0
150030111064011,37.1,19,1.3,2.4,0.6,43.1,14.5,0.1,0.7,0.5
150030111064008,41.7,21.4,1.4,2.7,0.6,48.4,16.3,0.1,0.8,0.6
150030103031004,49.7,34.4,3.6,4,1.2,62.5,24.6,0.3,1.2,2
150030111063002,26.2,15.6,1.1,2,0.3,30.3,12.6,0.1,0.5,0.7
150030108011033,0,0,0,0,0,0,0,0,0,0
150030108011004,0,0,0,0,0,0,0,0,0,0
150030108011021,0,0,0,0,0,0,0,0,0,0
150030103061022,0,0,0,0,0,0,0,0,0,0
150030103061025,0,0,0,0,0,0,0,0,0,0
150030105042000,0,0,0,0,0,0,0,0,0,0
150030113001012,14.3,7.5,0.8,0.9,0.5,17.5,5,0.1,0.5,0.5
150030098012030,0,0,0,0,0,0,0,0,0,0
150039400022024,0,0,0,0,0,0,0,0,0,0
150030097011021,0,0,0,0,0,0,0,0,0,0
150039400022007,54.1,33.6,3.5,3.9,2.5,69.8,20.7,0.6,1.7,3.2
150039900010040,0,0,0,0,0,0,0,0,0,0
150030096081152,0,0,0,0,0,0,0,0,0,0
150030097032010,0,0,0,0,0,0,0,0,0,0
150030097031001,0.3,0.2,0,0,0,0.4,0.1,0,0,0
150030096081108,0.5,0.4,0,0,0,0.6,0.3,0,0,0
150030096081050,0,0,0,0,0,0,0,0,0,0
150030096081120,0,0,0,0,0,0,0,0,0,0
150030096081130,0,0,0,0,0,0,0,0,0,0
150030096081124,0,0,0,0,0,0,0,0,0,0
150039400023002,0,0,0,0,0,0,0,0,0,0
150030098021002,20.9,16.3,1.6,1.4,0.6,26.1,10.9,0.3,0.9,1.7
150030086062010,10.1,7.6,0.4,0.6,0.3,12.6,5.3,0.1,0.3,0.5
150030089252005,25.6,15.7,0.7,1.7,0.5,31.8,10,0.2,0.6,1
150030089252014,23,14.2,0.7,1.5,0.4,28.6,9,0.2,0.5,0.9
150030075021010,0,0,0,0,0,0,0,0,0,0
150030075021021,0,0,0,0,0,0,0,0,0,0
150030075021019,0.3,0.1,0,0,0,0.3,0.1,0,0,0
150030077022008,13.8,6.8,0.2,0.8,0.2,16.3,4.5,0.1,0.2,0.3
150030077022005,31.3,15.3,0.5,1.9,0.4,36.8,10.3,0.1,0.5,0.6
150030084022002,19.5,16.7,0.7,1.6,0.5,24.7,12.3,0.2,0.6,0.8
150030077013019,0,0,0,0,0,0,0,0,0,0
150030086142007,1.3,0.2,0,0,0,1.3,0.2,0,0,0
150030086142020,0,0,0,0,0,0,0,0,0,0
150030075021053,0,0,0,0,0,0,0,0,0,0
150030075021042,0,0,0,0,0,0,0,0,0,0
150030074001156,0,0,0,0,0,0,0,0,0,0
150030001072004,20,11.2,0.5,1.1,0.2,22.8,8.8,0,0.3,0.3
150030001072009,28.7,16.1,0.8,1.5,0.2,32.7,12.6,0.1,0.4,0.5
150030001072007,8.3,4.7,0.2,0.4,0.1,9.5,3.6,0,0.1,0.1
150030006002017,9.9,5.2,0.3,0.6,0.1,11,4.2,0.1,0.2,0.2
150030005005019,21.6,11.3,0.6,1.3,0.1,24,9.1,0.1,0.5,0.4
150030023003001,0,0,0,0,0,0,0,0,0,0
150030001081009,101.2,49.2,3,5,0.7,112.4,39.5,0.4,1.4,1.4
150030002004009,16.9,7.6,0.5,0.8,0.2,18.7,5.9,0,0.3,0.2
150030002004011,5,2.3,0.1,0.2,0.1,5.6,1.8,0,0.1,0.1
150030044001013,21.8,8.9,0.9,1.5,0.3,24.8,6.5,0.1,0.6,0.5
150030068023003,9.8,5.5,0.2,0.4,0.1,11.5,3.8,0.1,0.2,0.3
150030068023009,48.8,26.4,1.4,2.5,0.6,58.7,17.1,0.2,0.9,1
150030070001013,0,0,0,0,0,0,0,0,0,0
150030070001005,0.6,0.5,0,0.1,0,0.5,0.4,0,0.1,0.1
150030070001009,0,0,0,0,0,0,0,0,0,0
150030070001020,0,0,0,0,0,0,0,0,0,0
150030070003005,0,0,0,0,0,0,0,0,0,0
150030027012003,14.1,4.4,0.7,0.8,0.1,15.3,3.4,0.1,0.3,0.4
150030045001000,0,0,0,0,0,0,0,0,0,0
150030037002015,0,0,0,0,0,0,0,0,0,0
150030007003003,8.1,3.2,0.3,0.4,0.1,9.1,2.4,0,0.2,0.1
150030021001001,37.5,11.6,2,2,0.3,40.5,9.1,0.2,0.9,1.1
150030069001006,0.5,0.4,0,0.1,0,0.4,0.3,0,0,0.1
150030065002000,0,0,0,0,0,0,0,0,0,0
150030065001006,0,0,0,0,0,0,0,0,0,0
150030037002001,0,0,0,0,0,0,0,0,0,0
150030063011007,0,0,0,0,0,0,0,0,0,0
150030069002014,0,0,0,0,0,0,0,0,0,0
150030070001014,6.6,5.7,0.2,1.3,0,6,5,0.1,0.6,0.9
150030070001019,0,0,0,0,0,0,0,0,0,0
150030059001005,0,0,0,0,0,0,0,0,0,0
150030066001065,0,0,0,0,0,0,0,0,0,0
150030057001026,0,0,0,0,0,0,0,0,0,0
150030073031011,0,0,0,0,0,0,0,0,0,0
150030066001068,0,0,0,0,0,0,0,0,0,0
150030066001067,0,0,0,0,0,0,0,0,0,0
150030066001049,0,0,0,0,0,0,0,0,0,0
150030113004004,32.3,17,1.7,2,1.1,39.4,11.3,0.2,1.1,1.2
150030113004015,26,13.7,1.4,1.6,0.9,31.7,9.1,0.1,0.9,0.9
150030103061017,45.4,23.8,1.7,2.8,0.7,53.8,16.5,0.2,0.9,1.3
150039900010010,0,0,0,0,0,0,0,0,0,0
150030108012026,0.9,0.5,0,0.1,0,1,0.4,0,0,0
150030108011028,0,0,0,0,0,0,0,0,0,0
150030108011040,0,0,0,0,0,0,0,0,0,0
150030113002004,0,0,0,0,0,0,0,0,0,0
150030108012017,2.8,1.7,0.1,0.3,0,3.2,1.4,0,0.1,0.1
150030108021002,0,0,0,0,0,0,0,0,0,0
150030108023005,0,0,0,0,0,0,0,0,0,0
150030103032026,0,0,0,0,0,0,0,0,0,0
150030103082002,0,0,0,0,0,0,0,0,0,0
150030108021006,8,4.8,0.4,0.7,0.1,9.1,4,0.1,0.2,0.2
150030098012038,14.7,11.5,1.2,1,0.4,18.4,7.7,0.2,0.6,1.2
150030096081031,0,0,0,0,0,0,0,0,0,0
150030097013000,0,0,0,0,0,0,0,0,0,0
150030096081092,0,0,0,0,0,0,0,0,0,0
150039400022015,0,0,0,0,0,0,0,0,0,0
150030096082000,81.1,50.3,5.3,5.9,3.8,104.6,31,1,2.6,4.8
150030096081000,0,0,0,0,0,0,0,0,0,0
150030097031000,0.3,0.2,0,0,0,0.4,0.1,0,0,0
150030097032008,0,0,0,0,0,0,0,0,0,0
150030097032040,0,0,0,0,0,0,0,0,0,0
150030097032011,9.3,6.4,0.7,0.7,0.4,12,3.9,0.1,0.2,0.8
150030089312008,0,0,0,0,0,0,0,0,0,0
150030089224014,0,0,0,0,0,0,0,0,0,0
150030089224009,0,0,0,0,0,0,0,0,0,0
150030087013002,14.3,6.7,0.3,0.5,0.1,16.5,4,0.1,0.4,0.7
150030089152005,0.5,0.4,0,0,0,0.6,0.3,0,0,0
150030089152007,0,0,0,0,0,0,0,0,0,0
150030089201022,0.8,0.5,0,0.1,0,1,0.3,0,0,0
150030089201016,0,0,0,0,0,0,0,0,0,0
150030089132008,35.5,14,1.1,2.1,0.8,40.8,8.6,0.1,1.1,1.8
150030089132003,14,5.5,0.4,0.8,0.3,16.1,3.4,0,0.4,0.7
150030084023005,24.4,17.1,1,1.4,0.6,30.6,10.8,0.2,0.6,1.1
150030084023002,12.1,8.5,0.5,0.7,0.3,15.2,5.4,0.1,0.3,0.5
150030077023010,6.7,2.9,0.2,0.4,0.1,7.9,2,0,0.1,0.1
150030075031003,8.3,3.6,0.2,0.5,0.1,9.7,2.4,0,0.1,0.1
150030083011016,0,0,0,0,0,0,0,0,0,0
150030084051007,186.2,167.8,6.5,12.1,4,246,112.4,0.9,5.5,6.8
150030005002001,39.8,15.9,1.4,2.1,0.3,44.7,11.6,0.2,1.2,0.7
150030005005006,15,7.9,0.4,0.9,0.1,16.7,6.3,0.1,0.3,0.3
150030019031001,0,0,0,0,0,0,0,0,0,0
150030039001002,0,0,0,0,0,0,0,0,0,0
150030039001012,0,0,0,0,0,0,0,0,0,0
150030035021001,12.9,4.8,0.6,0.7,0.2,14.3,3.7,0.1,0.4,0.3
150030035023001,209.3,80.6,6.8,11.8,4.5,231.2,58.9,1.4,5.2,5.2
150030048001007,2.3,0.9,0.1,0.1,0,2.6,0.6,0,0.1,0.1
150030048004001,17.6,5.8,0.5,0.6,0.2,19.7,3.6,0,0.2,0.5
150030048004005,5.6,1.8,0.2,0.2,0.1,6.3,1.2,0,0.1,0.2
150030012012008,17.1,6,0.7,0.7,0.3,19,4.3,0.1,0.4,0.3
150030012012007,17.1,6,0.7,0.7,0.3,19,4.3,0.1,0.4,0.3
150030012012012,18.9,6.6,0.8,0.8,0.3,21,4.8,0.1,0.4,0.3
150030012011006,108.1,39,4.1,5.3,0.5,118.2,30,0.5,1.6,2
150030012011005,19.4,6.8,0.8,0.8,0.3,21.7,4.9,0.1,0.4,0.3
150030020031000,0,0,0,0,0,0,0,0,0,0
150030068042015,1.8,1,0,0.1,0,2.1,0.7,0,0,0.1
150030037004003,0,0,0,0,0,0,0,0,0,0
150030037006000,164,89.3,3.4,8.7,0.9,180.4,68.8,0,0.9,2.5
150030001061000,0,0,0,0,0,0,0,0,0,0
150030009012000,4.8,1.8,0.2,0.2,0.1,5.2,1.4,0,0.1,0.1
150030009021008,0,0,0,0,0,0,0,0,0,0
150030068053007,35.8,19.3,1,1.9,0.4,43,12.5,0.1,0.7,0.7
150030034034000,97.1,34.5,4.2,5.1,0.9,104.1,27.8,0.4,1.9,2.9
150030038002000,0,0,0,0,0,0,0,0,0,0
150030001141000,0,0,0,0,0,0,0,0,0,0
150030065001000,0,0,0,0,0,0,0,0,0,0
150030019042000,236.1,131.5,8.7,15.3,1.5,255.8,104.2,1.1,7.4,7.6
150030044001015,15.8,6.8,0.6,1.3,0.2,18.7,4,0,0.4,0.6
150030001111000,0,0,0,0,0,0,0,0,0,0
150030032001000,9.4,3.6,0.4,0.5,0,10,3,0,0.1,0.2
150030067013023,0,0,0,0,0,0,0,0,0,0
150030044001008,55.1,23.7,2.2,4.7,0.7,65.1,14,0,1.4,2.2
150030095041010,13.8,7.8,0.3,0.9,0.4,16,5.4,0.1,0.4,0.7
150030091002060,9,6.1,0.4,0.5,0.3,10.8,3.9,0.2,0.4,0.5
150030095021012,0,0,0,0,0,0,0,0,0,0
150030095031032,0,0,0,0,0,0,0,0,0,0
150030095031030,0,0,0,0,0,0,0,0,0,0
150030091002013,0,0,0,0,0,0,0,0,0,0
150030091002072,2.8,1.9,0.1,0.1,0.1,3.3,1.2,0.1,0.1,0.2
150030091002071,0,0,0,0,0,0,0,0,0,0
150030091002069,0,0,0,0,0,0,0,0,0,0
150030090001023,1.3,0.7,0,0.1,0,1.5,0.5,0,0,0.1
150030090001034,0,0,0,0,0,0,0,0,0,0
150030090001008,0.4,0.5,0,0.1,0,0.4,0.3,0,0.1,0.1
150030090001004,0.4,0.4,0,0.1,0,0.3,0.3,0,0.1,0.1
150030090001061,0,0,0,0,0,0,0,0,0,0
150030090001010,1.6,1.7,0,0.3,0,1.4,1.3,0,0.3,0.2
150030090001063,0,0,0,0,0,0,0,0,0,0
150030091001001,19.2,12.9,0.7,1,0.7,22.9,8.2,0.4,0.8,1.2
150030084071003,23.4,20,0.9,2,0.6,29.6,14.8,0.2,0.7,1
150030084071014,17.4,14.9,0.6,1.5,0.4,22.1,11,0.1,0.5,0.7
150030083022001,37.8,26.6,1.5,2.2,0.9,47.5,16.7,0.3,1,1.7
150030083022006,16.3,11.5,0.6,1,0.4,20.5,7.2,0.1,0.4,0.7
150030089172003,15.5,8.2,0.5,0.9,0.1,18.5,5.7,0.1,0.2,0.3
