GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
28101000401,28,101,000401,634,343,8,0,0,0,7,1,1,600,370,19
28101000402,28,101,000402,546.87,430.88,5,1,1,1,2,1,1,510.88,454.87,23.99
28101000501,28,101,000501,414.5,41.49,4.05,3.02,0,0.03,1.03,0.01,0,399.03,46.82,11.18
28101000502,28,101,000502,888.45,326.49,4.95,1.98,0,2.97,2.97,0.99,0,843.93,357.16,16.82
28101000504,28,101,000504,289.18,230.14,1,0,1,0,5,1,1,279.17,245.15,2.01
28103000101,28,103,000101,32.18,419.63,1.04,3.01,0.02,0,1.07,1,0,30.07,430.83,1.02
28103000103,28,103,000103,139.73,338.16,1.96,0.99,0.98,0,2.93,0,0,134.85,347.96,0.98
28103000203,28,103,000203,199.82,788.47,1.02,0,0.03,0.02,3.01,1,0,186.74,804.53,1.04
28103000302,28,103,000302,166.98,1026.76,3.98,0,4.97,2.98,1.99,0,0,152.08,1040.67,5.96
28103000401,28,103,000401,196,152,0,1,1,0,1,1,1,192,157,1
28103000403,28,103,000403,99.87,32.31,0,0,0,0,0,0,0,97.91,36.23,0
28103000404,28,103,000404,136.33,525.47,0,0,1,1,1,1,1,125.27,543.57,5
28103000501,28,103,000501,269.09,757.21,5,1,2,1,4,2,2,259.08,777.22,6
28105000101,28,105,000101,1024,1546,41,11,1,7,10,3,4,977,1619,54
28105000102,28,105,000102,228.75,160.62,5.04,0,0,0,0.01,1,0,221.67,169.71,2.04
28105000103,28,105,000103,513.25,180.38,11.96,0,0,1,1.99,1,0,489.33,209.29,11.96
28105000104,28,105,000104,384,76,2,0,1,0,0,0,0,366,91,5
28105000201,28,105,000201,273,571,8,2,3,1,1,1,0,245,605,9
28105000203,28,105,000203,796,1029,49,5,0,4,8,0,0,718,1113,59
28105000204,28,105,000204,142,580,4,3,1,0,2,4,2,124,608,5
28105000301,28,105,000301,180,223,10,0,0,0,1,0,0,159,247,6
28105000302,28,105,000302,668,903,27,4,1,0,4,5,1,654,943,31
28105000303,28,105,000303,111,210,0,0,0,0,1,0,0,105,212,2
28105000304,28,105,000304,300,293,1,1,2,0,2,0,0,280,307,11
28105000305,28,105,000305,109,119,0,0,1,1,1,1,0,106,123,2
28105000401,28,105,000401,2302.04,1560.27,48.21,11.81,1.97,8.85,13.77,7.87,0.98,2270.55,1631.1,54.11
28105000402,28,105,000402,101,50,1,0,0,1,0,0,0,97,51,3
28105000403,28,105,000403,192.98,11.7,4.87,0,0,0,0,0,0,184.21,20.47,2.92
28105000405,28,105,000405,560,201,4,0,1,0,1,0,1,534,220,11
28105000501,28,105,000501,216,752,12,4,1,3,4,1,1,188,795,13
28105000502,28,105,000502,311.96,750.73,14.79,2.19,1.03,1.15,5.23,1.13,0.02,297.45,783.9,13.89
28105000503,28,105,000503,288,656,6,3,2,0,5,1,2,281,684,6
28105000504,28,105,000504,303.02,426.3,5.13,4,0,0,0,1,2,294.79,437.53,11.08
28107000101,28,107,000101,373.34,613.32,1.02,0.01,1.98,1.04,7,1,2.96,334.97,659.68,9.05
28107000103,28,107,000103,378,712,2,0,4,0,2,2,0,340,754,16
28107000105,28,107,000105,238,221,0,0,0,0,0,0,0,220,225,8
28107000106,28,107,000106,104.81,141.03,0.18,0.09,0.05,0.82,1,0.01,0.06,92.52,153.48,2.67
28107000201,28,107,000201,121,131,0,0,0,0,0,0,0,110,139,2
28107000202,28,107,000202,133,240,1,0,0,0,2,0,0,124,258,1
28107000203,28,107,000203,150,65,1,1,0,0,0,0,0,141,72,3
28107000204,28,107,000204,250.3,718.34,3.86,0.96,0.97,0,4.83,0.97,0,223.24,751.2,7.73
28107000207,28,107,000207,135,627,2,1,1,0,2,0,0,117,649,7
28107000301,28,107,000301,93,33,0,0,0,0,0,0,0,79,44,4
28107000303,28,107,000303,624,113,6,0,0,1,0,1,1,584,142,13
28107000304,28,107,000304,622,245,5,0,3,1,3,2,0,571,285,16
28107000305,28,107,000305,391.1,803.91,3.08,1,2.02,0,6.05,3.02,1,348.88,842.79,11.45
28107000306,28,107,000306,426.94,108.43,1.94,0,0,0,0,0,0,411.45,120.05,6.78
28107000307,28,107,000307,56,158,0,1,0,0,0,1,2,52,163,1
28107000402,28,107,000402,795.35,321.67,5.87,2.93,0.99,0.14,4.05,0.01,0.98,720.29,371.49,32.52
28107000403,28,107,000403,696.23,331.27,4.11,0,0.11,0,2.32,0.11,1,656.54,360.57,20.49
28107000404,28,107,000404,660.74,183.39,0.88,0,0.88,0,2.63,0.88,0,622.13,210.59,12.28
28107000405,28,107,000405,433,138,3,0,0,0,1,2,0,405,160,7
28107000503,28,107,000503,114,869,0,0,1,3,7,3,0,95,894,8
28107000504,28,107,000504,1264.2,629.64,7.07,3.01,3.01,0,4.11,2.01,1.99,1176.97,698.15,31.03
28109000110,28,109,000110,149,204,0,0,0,0,2,1,0,135,216,5
28109000130,28,109,000130,413,81,7,0,0,0,0,0,1,371,108,17
28109000140,28,109,000140,563,512,2,2,0,0,4,0,1,485,539,31
28109000150,28,109,000150,347,198,4,0,1,0,1,1,1,315,211,18
28109000210,28,109,000210,588,64,11,0,0,0,1,1,0,527,98,30
28109000227,28,109,000227,885.9,116.36,12.9,0.03,1.98,0.99,0.03,0,2.01,811.32,160.27,39.72
28109000240,28,109,000240,631.4,54.99,2.12,1,3.01,0.01,0,0,1.01,589.8,73.35,22.32
28109000250,28,109,000250,266.26,22.26,1.04,0,0.01,0,0,0,0.01,253.09,26.38,6.1
28109000269,28,109,000269,383.75,26.71,1.95,0.97,0,0,0.97,0,0.97,367.22,41.3,6.81
28109000270,28,109,000270,1174,225,14,1,3,1,3,0,0,1062,267,62
28109000280,28,109,000280,762.23,77.19,3.01,1,0.01,0,0,1,0,698.08,102.26,26.08
28109000320,28,109,000320,1678,163,8,1,2,3,1,0,0,1504,246,67
28109000321,28,109,000321,183,5,0,0,1,0,0,0,0,167,15,5
28109000340,28,109,000340,812.07,65.13,2.96,1.97,0,0,0.99,0,0,734.12,103.62,30.59
28109000350,28,109,000350,311,15,2,0,1,0,0,0,0,285,30,10
28109000359,28,109,000359,709,58,5,0,0,1,1,1,0,641,96,24
28109000367,28,109,000367,842.93,116.87,15.04,1.03,2,0,3.01,1,0,779.88,151.38,40.41
28109000390,28,109,000390,819,67,8,0,0,0,1,1,0,761,101,28
28109000407,28,109,000407,717,80,4,0,1,1,1,0,0,631,134,24
28109000410,28,109,000410,920,84,5,2,0,1,0,0,1,825,138,27
28109000420,28,109,000420,560,107,5,0,1,1,3,1,1,501,138,30
28109000440,28,109,000440,249,978,6,6,1,2,7,0,1,216,1002,27
28109000520,28,109,000520,850,146,5,3,0,3,1,0,0,778,181,29
28109000525,28,109,000525,691,96,4,1,0,0,2,1,0,621,123,32
28109000527,28,109,000527,1626.07,190.78,13.84,2.97,0,0,2.97,0.99,0.99,1486.69,262.94,67.22
28109000550,28,109,000550,2463.93,395.22,17.16,6.03,0,0,6.03,2.01,2.01,2269.31,489.06,74.78
28111000101,28,111,000101,129.45,106.23,4,0,0,1,0.01,0,0,114.41,117.27,7.01
28111000102,28,111,000102,154,133,1,0,0,0,0,0,1,143,136,7
28111000103,28,111,000103,103.96,353.83,1.91,0.95,0.95,0,0.95,1.91,0.95,90.6,372.91,3.81
28111000201,28,111,000201,215,17,0,0,0,0,0,0,0,200,24,9
28111000202,28,111,000202,899,56,2,0,0,0,1,0,0,858,83,18
28111000301,28,111,000301,1115,167,7,0,2,0,2,2,1,1031,220,42
28111000401,28,111,000401,267,100,1,1,1,0,1,0,0,239,119,6
28111000402,28,111,000402,190,87,0,0,0,1,0,0,0,184,90,7
28111000403,28,111,000403,402,68,1,0,2,0,1,0,1,375,86,10
28111000404,28,111,000404,36.55,98.77,0,0,0,0,0.99,0,0,32.59,101.73,0.99
28111000501,28,111,000501,262,35,3,2,0,0,1,0,0,249,43,9
28111000502,28,111,000502,63,3,0,0,0,0,0,0,0,62,4,1
28111000503,28,111,000503,122.04,59.17,0.09,1.05,0.05,0,1.05,0.09,0.05,113.4,65.09,4.19
28111000504,28,111,000504,484,61,0,2,0,1,0,0,0,459,74,16
28111000505,28,111,000505,57,17,0,0,0,0,0,0,0,53,19,1
28113000101,28,113,000101,48.73,600.67,0.99,2.98,0.99,0.99,4.97,3.98,0,36.8,623.55,3.98
28113000102,28,113,000102,58.27,226.33,2.01,1.02,1.01,0.01,1.03,1.02,0,51.2,231.45,8.02
28113000103,28,113,000103,27,614,2,2,1,1,2,2,0,18,631,6
28113000105,28,113,000105,54.08,283.47,0,0.93,0.93,0,0,0,0,50.35,290.93,3.73
28113000201,28,113,000201,125.8,390.88,1.09,2,0.06,1.09,1.15,0.06,0.03,118.54,401.97,2.72
28113000202,28,113,000202,219.03,487.93,0,0,0.98,0.98,3.91,0.98,0,195.56,512.37,8.8
28113000203,28,113,000203,231.03,544.28,3.82,0,0.02,3.84,2,0.02,0,221.92,555.33,9.74
28113000204,28,113,000204,333.39,546.06,7.19,0,3,0.18,1.09,0,0,300.95,579.59,10.47
28113000206,28,113,000206,13,277,0,2,0,0,1,0,1,8,280,1
28113000301,28,113,000301,164.05,233.06,1,1,0,1,2,0,0,152.05,246.06,3
28113000302,28,113,000302,637.2,511.12,2.91,0,1.94,2.91,4.85,1.94,0.97,596.46,546.03,23.28
28113000304,28,113,000304,400,271,4,0,0,0,0,0,0,377,288,12
28113000305,28,113,000305,484,206,8,0,1,0,1,1,0,466,224,12
28113000306,28,113,000306,568,158,3,0,2,0,2,1,1,546,175,10
28113000401,28,113,000401,882,138,11,0,0,0,1,2,0,848,165,21
28113000402,28,113,000402,336,204,3,0,0,0,1,1,0,325,210,13
28113000403,28,113,000403,229,324,4,1,0,1,2,2,1,218,341,9
28113000404,28,113,000404,335.92,433.53,4,0.07,1.07,0,3,1,0,317.65,448.07,8.27
28113000405,28,113,000405,622,258,8,1,0,0,1,0,0,600,273,18
28113000406,28,113,000406,750,219,5,0,1,0,1,1,0,733,226,17
28113000501,28,113,000501,434.95,495.94,7,2,3,4,3,0,0,409.95,514.94,24
28113000503,28,113,000503,306,502,4,2,2,0,1,0,0,282,525,10
28113000504,28,113,000504,436,267,4,0,0,0,1,1,0,423,276,6
28113000505,28,113,000505,554.55,330.73,4,0,1,0,2,2,0,521.57,358.71,12.99
28113000506,28,113,000506,229,124,1,0,0,1,0,0,0,227,125,3
28115000101,28,115,000101,192,39,1,2,0,0,0,1,0,181,47,5
28115000102,28,115,000102,558.19,63.23,4.28,2,1,0,1.04,0,0,532.91,74.58,18.16
28115000103,28,115,000103,271.81,29.77,6.72,0,0,0,0.96,0,0,265.09,38.42,3.84
28115000104,28,115,000104,495,79,4,0,0,0,2,2,0,461,107,9
28115000106,28,115,000106,284,43,3,0,1,1,1,1,0,262,66,6
28115000107,28,115,000107,279.07,69.77,3.58,0,0,0,0,0.89,0,267.44,76.03,10.73
28115000108,28,115,000108,611,173,6,2,0,1,3,1,0,570,198,24
28115000201,28,115,000201,486.97,33.37,3.21,0.01,1,0.01,0.14,0.06,0,460.59,43.9,14.2
28115000202,28,115,000202,415.78,30.97,2.82,0,0,0,1.88,0.94,0,384.81,49.74,16.89
28115000203,28,115,000203,531.62,52.19,4.34,0.99,0,0.99,1.98,0.18,0,481.3,95.27,13.56
28115000204,28,115,000204,161.62,33.47,1.63,0,0,0,0,0.82,0,145.3,44.08,7.35
28115000205,28,115,000205,358,23,3,1,0,0,0,0,1,337,40,7
28115000206,28,115,000206,405,105,6,1,0,0,2,0,0,373,134,11
28115000301,28,115,000301,699.45,35.92,3.99,0,0,0,2,0,0,654.55,64.86,20.95
28115000303,28,115,000303,617,113,4,0,1,0,0,2,0,574,141,20
28115000304,28,115,000304,663,214,5,1,1,1,1,1,0,622,257,11
28115000305,28,115,000305,302,19,2,0,1,0,0,0,0,282,28,11
28115000306,28,115,000306,53.55,16.08,0.01,0,0,0,0,0,0,49.45,17.14,3.05
28115000401,28,115,000401,363,296,2,0,0,0,4,1,0,343,311,9
28115000402,28,115,000402,404.07,134.4,2.41,0,2.89,0,1.04,2.89,0.09,382.72,158.09,8.8
28115000403,28,115,000403,177,122,4,0,2,0,0,0,0,167,129,7
28115000404,28,115,000404,391,291,5,2,0,1,2,0,1,360,318,12
28115000405,28,115,000405,342,111,4,2,0,0,1,0,0,332,123,6
28115000406,28,115,000406,141,16,0,1,0,0,0,0,0,127,21,9
28115000501,28,115,000501,458.39,60.63,2.68,0.86,0.15,4.3,1.77,0.15,0,423.88,91,9.85
28115000502,28,115,000502,509.89,89.86,3.42,1.14,2,1.7,1.28,0,0,470.41,111.65,20.55
28115000503,28,115,000503,509,68,3,0,2,0,0,0,0,478,85,14
28115000504,28,115,000504,869.57,252.33,11.91,0,0.96,0,1.91,1.06,1.91,815.55,294.23,28.07
28117000101,28,117,000101,526.09,81.16,6.85,0,0,0,0,0.98,0,467.42,117.34,16.62
28117000103,28,117,000103,345,126,5,0,0,0,0,0,0,316,146,13
28117000104,28,117,000104,904.36,146.98,13.97,0.99,0,0,0.99,1.01,0,838.85,204.07,19.14
28117000202,28,117,000202,529.3,59.79,2.3,0.02,1,0,0.09,1.07,0.02,448.36,124.57,18.59
28117000203,28,117,000203,357.76,49.58,2.3,0.02,1,0,1.08,0.07,0.02,338.9,66.3,8.55
28117000205,28,117,000205,1288.94,254.63,13.4,0.96,0,0,3.83,2.87,0.96,1203.74,333.13,25.86
28117000302,28,117,000302,690.58,172.11,4.59,1.99,1.56,0.99,1.23,0.13,0.11,635.39,217.46,16.94
28117000303,28,117,000303,226.19,33.13,0.13,0,0.16,0,0.07,0.03,0.03,209.61,42.84,7.17
28117000304,28,117,000304,466.99,391.81,3.51,0.02,4.28,0.1,1.72,0.9,0.85,433.6,420.82,12.26
28117000402,28,117,000402,517,56,1,0,1,0,1,0,1,487,72,15
28117000404,28,117,000404,572.91,59.99,2,0,0,0,0,0,0,520.92,88.99,19
28117000405,28,117,000405,608.33,193.87,5.04,1.01,0,1,4.05,1.01,0,526.83,259.5,20.1
28117000501,28,117,000501,318,33,0,0,0,0,1,0,0,293,51,4
28117000502,28,117,000502,790,72,7,0,1,1,1,0,0,739,102,26
28117000504,28,117,000504,240.67,424.13,2.96,0.99,0,0,3.95,0.99,0,204.17,469.5,6.9
28119000101,28,119,000101,52.52,310.35,0.95,0.95,1.91,0,1.91,0,1.91,39.15,331.36,6.68
28119000102,28,119,000102,5.48,124.65,1.05,0.05,0.09,1,0.09,0,0.09,4.85,125.64,1.32
28119000103,28,119,000103,77.14,166.1,1.38,0,0.19,0,1.95,1,0,63.52,177.87,5.38
28119000202,28,119,000202,113.68,399.52,0.04,1,0.02,4,1.1,0,0,94.29,419.04,8.05
28119000301,28,119,000301,135.82,155.55,1.52,0,0.76,0,3.79,0,0,121.4,174.52,1.52
28119000302,28,119,000302,192.52,185.33,1.06,1,1.03,1,1.15,0,0,179.94,198.1,6.06
28119000401,28,119,000401,83.83,242.51,1,1,1,1,0,1,1,74.85,258.48,5.99
28119000402,28,119,000402,90.99,235.92,1.98,0.99,1.97,0,0.01,0.99,0,67.27,266.52,3.97
28119000501,28,119,000501,59.72,293.21,3.02,0.01,0.03,0,1.99,0.01,0,49.35,298.67,7.03
28119000502,28,119,000502,214.29,36.88,0,0,0,1,0,0,0,188.37,56.81,1.99
28121000101,28,121,000101,730.1,192.94,2.77,0.14,2.09,0,1.39,0.14,0,690.63,209.99,24.61
28121000102,28,121,000102,1513.47,236.85,7.06,0.17,1.18,1.01,1.53,1.18,0,1461.16,261.46,39.28
28121000103,28,121,000103,1641.67,435.18,12.03,1.05,4.02,2.1,2.11,0.12,0.05,1560.19,472.55,55.68
28121000104,28,121,000104,403.89,106.38,0.37,1.02,0.07,0,0.17,1.08,0,399.27,110.93,3.62
28121000105,28,121,000105,917,358.14,7.16,2.97,1.11,1.05,3.31,0.18,0.99,856.59,404.19,28.91
28121000106,28,121,000106,1425.88,506.65,12.46,0.97,1.92,3.84,5.79,2.88,0.01,1330.68,562.64,59.46
28121000107,28,121,000107,573.48,140.31,4.74,0.01,0,0,1.9,1.91,0,560.14,152.7,10.47
28121000109,28,121,000109,859.42,231.13,3.98,0.66,0.66,0,1.99,0.66,0,824.22,252.38,19.92
28121000110,28,121,000110,565.88,426.53,11.3,0,1.88,0.94,3.77,2.82,0,538.58,450.07,20.71
28121000201,28,121,000201,1708.58,805.86,34.95,3,0,0,3,0,1,1629.7,850.8,60.91
28121000202,28,121,000202,909.18,346.23,10.08,1.03,1.03,1,4.98,1,0,854.28,376.8,41.55
28121000203,28,121,000203,1684.3,475.42,19.37,4.45,0.99,0.07,7.89,0.02,0.99,1631.94,508.44,42.15
28121000204,28,121,000204,1593.9,597.2,14.61,1.93,0.12,0,1.56,1.93,0,1540.23,633.28,36.92
28121000205,28,121,000205,618.62,280.69,13.92,0.06,1.97,1.04,3.16,0.98,0,585.56,304.28,25.9
28121000206,28,121,000206,1276.92,357.69,27.95,2.13,1.06,0,1.13,0.06,2,1182.94,414.53,68.85
28121000207,28,121,000207,2119.82,560.81,30.55,0.62,1.3,1,8.63,3.3,0.01,2058.6,595.59,73.58
28121000208,28,121,000208,685.04,188.51,9.59,1.28,0.64,0,1.28,0.64,0,655,207.05,28.76
28121000209,28,121,000209,1817,856,30,5,4,2,5,8,0,1730,911,77
28121000210,28,121,000210,1767,741,23,1,2,4,4,0,1,1707,783,54
28121000301,28,121,000301,700.74,212.16,3.97,0,0,0.97,2.92,0,0,679.64,224.39,20.57
28121000302,28,121,000302,513.31,293.5,5.2,2.1,0,0.1,2.2,3,0,482.36,308.66,18.61
28121000303,28,121,000303,666.55,499.45,2.13,0.95,0.99,1.9,1.94,1.92,0.94,631.53,526.42,18.72
28121000304,28,121,000304,469.65,214.56,4.96,0.04,0.07,0.15,1.12,0.11,0,446.27,225.67,18.42
28121000305,28,121,000305,552.43,146.09,3.87,0.97,0.97,0,0,0,0,517.6,167.37,22.25
28121000308,28,121,000308,890.96,366.98,7,0,1,1,3,1,0,827.96,406.98,39
28121000309,28,121,000309,479.76,103.65,1.94,0,0,0,0,0,0,461.37,119.14,2.92
28121000310,28,121,000310,152.69,595.5,1.8,0.9,0,0.9,1.8,0,0,126.64,623.34,5.39
28121000311,28,121,000311,420.88,71.29,3.1,0,1,0,0,0.03,1,411.1,80.58,6.41
28121000312,28,121,000312,2808.93,1300.26,36.76,0.02,0.01,3.98,7.95,3.97,0.99,2681.53,1405.71,76.6
28121000313,28,121,000313,458.88,129.93,3,0,0,0.03,0.08,0.97,0,436.14,138.92,12.11
28121000315,28,121,000315,735.09,91.17,6.01,3.01,3.01,0.01,0.01,0.01,0.01,676.88,126.34,32.12
28121000401,28,121,000401,511.74,62.97,3,0,0,0,1,0,0,491.75,69.96,17.99
28121000402,28,121,000402,624.74,36.09,1.98,4.9,0,0.98,0.01,1.96,0,604.05,44.97,15.76
28121000403,28,121,000403,1594.05,729.57,9.79,0.1,1.07,1.02,5.13,2.03,0,1528.04,757.77,38.38
28121000404,28,121,000404,1196.81,344.77,22.12,1.01,0.01,4.01,3.03,4.01,0,1132.35,371,58.4
28121000405,28,121,000405,1301.2,450.52,11.11,0.16,0,1.16,3.32,0,0,1242.95,480.4,39.91
28121000408,28,121,000408,1878.27,701.11,25.16,2.04,0,2.93,3.09,0.98,0,1787.57,750.12,67.9
28121000409,28,121,000409,307.2,115.17,4.42,0.59,0,0.02,0.97,0.04,0,296.07,122.16,9.08
28121000410,28,121,000410,208,89,3,0,0,0,1,0,0,202,92,6
28121000411,28,121,000411,1650.09,506.42,12.88,1.84,0,1.84,3.68,0,0,1600.37,528.52,34.06
28121000412,28,121,000412,2047.12,491.12,21.08,1.89,1.92,0.98,5.83,1.95,0,1966.63,531.68,69.2
28121000413,28,121,000413,1227,325,11,0,1,1,2,1,1,1161,355,36
28121000501,28,121,000501,671.04,207.02,8,5,0,0,5,4,0,621.04,243.02,32
28121000502,28,121,000502,873.52,158.38,2.99,1.99,1,2.99,1,0,0,844.63,183.29,21.91
28121000504,28,121,000504,1477.33,925.7,15.25,1.99,0.99,2.02,3.06,0.04,0.01,1389.65,986.33,48.43
28121000505,28,121,000505,1129.4,420.7,7.97,0,0.89,0,4.43,0,0,1061.35,458.7,37.17
28121000507,28,121,000507,1005.23,771.65,9,4,1,1.01,7,3,0,945.19,827.68,24.06
28121000508,28,121,000508,1477.42,656.14,30.05,1,1,3,2,0,2,1399.3,709.2,61.09
28123000101,28,123,000101,297.13,410.69,1.24,1.12,0.04,1.04,0.12,0,0,286.19,421.19,3.16
28123000102,28,123,000102,273.95,447.35,5.83,2.95,0.99,0.99,2.95,0,0,250.84,484.2,3.84
28123000103,28,123,000103,91.89,507.3,1.91,1.91,0.96,0.96,1.91,0,0,89.97,517.83,0
28123000201,28,123,000201,318.03,514.66,3.02,0.02,1.01,0.01,4.02,2,0,289,541.78,9
28123000202,28,123,000202,242,31,1,1,1,0,0,0,1,237,39,2
28123000203,28,123,000203,159.2,124.49,2.01,0,0,0.01,2,0,0,153.13,125.51,8.13
28123000204,28,123,000204,151.8,171.51,0.99,0,0,0.99,0,0,0,146.87,173.49,8.87
28123000205,28,123,000205,223,56,0,0,0,0,0,0,1,209,68,3
28123000301,28,123,000301,652.7,370.7,1,4,0,3.2,1,1,0,603.88,407.31,17.41
28123000302,28,123,000302,83.57,16.57,0,0,0,0.72,0,0,0,80.69,18.73,1.44
28123000303,28,123,000303,256.73,44.73,2,0,0,1.08,0,0,0,242.43,54.96,8.15
28123000304,28,123,000304,522,45,3,1,0,0,0,0,0,505,54,10
28123000401,28,123,000401,93.78,166.81,1.03,1.01,0,0,0.03,1.01,0,89.56,171.01,4.1
28123000402,28,123,000402,86,13,2,2,0,0,0,0,0,82,21,0
28123000403,28,123,000403,216,13,0,0,1,0,0,1,0,214,17,2
28123000404,28,123,000404,251,396,3,1,0,1,4,4,1,221,424,16
28123000405,28,123,000405,452,84,1,1,0,0,1,1,0,424,105,10
28123000406,28,123,000406,294.22,141.19,1.97,0.99,0,0,1.97,0.99,0,277.44,156.99,7.9
28123000501,28,123,000501,414,20,1,0,0,0,0,0,0,397,29,8
28123000502,28,123,000502,227,221,2,2,1,1,2,0,0,212,240,4
28123000503,28,123,000503,355,74,0,2,0,0,1,0,0,335,88,12
28123000504,28,123,000504,394,137,2,0,0,0,1,0,0,375,151,6
28123000505,28,123,000505,230,324,2,0,0,0,1,2,1,212,340,6
28125000101,28,125,000101,79,222,2,2,1,1,0,0,0,80,228,0
28125000102,28,125,000102,5,42,0,0,0,0,0,0,0,0,48,0
28125000103,28,125,000103,29.49,3.67,0.01,0,0.01,0,0,0,0.01,30.45,3.7,0
28125000104,28,125,000104,249,254,1,1,0,0,1,0,0,243,267,1
28125000105,28,125,000105,28.97,322.26,2,2,0,0,1.04,0.04,0,24.77,328.42,2.04
28125000106,28,125,000106,6,96,0,1,0,2,2,0,0,4,100,1
28125000107,28,125,000107,133.8,251.37,1.91,0,0,0.96,1.9,0.95,0,127.15,259.46,1.9
28125000108,28,125,000108,51,34,0,0,0,0,0,0,0,49,33,0
28125000109,28,125,000109,87,151,0,0,0,0,1,0,0,88,150,0
28125000110,28,125,000110,19.22,89.37,2.09,0,0,1.04,1.06,0.01,0,17.07,94.12,1.06
28127000101,28,127,000101,83.2,445.72,3.96,1.98,0.99,0.99,2.97,0.99,0,81.22,454.64,3.96
28127000102,28,127,000102,73.26,192.92,0.98,0.98,0.49,0.49,1.95,0.49,0.49,68.38,203.18,1.95
28127000103,28,127,000103,133.32,515.02,0.91,3.65,0,1.83,2.74,1.83,0,129.67,532.37,0.91
28127000104,28,127,000104,103.65,217.02,3.08,0.32,0,0.16,2.24,1.16,0,94.34,229.54,1.08
28127000105,28,127,000105,89.68,205.08,1.15,1.02,0.51,0.51,2.08,0.53,0.57,84.06,216.16,2.42
28127000201,28,127,000201,120.51,122.4,0.94,0.94,0,0,0.94,0.94,0,118.63,128.04,0
28127000202,28,127,000202,145.92,119.02,0.07,0.06,0,0,1.06,0.06,0,142.78,123.4,2.02
28127000203,28,127,000203,184,91,3,1,0,0,1,1,0,174,102,3
28127000204,28,127,000204,160.14,148.08,3.29,0.55,0,0,1.1,0,0,155.21,154.66,3.29
28127000205,28,127,000205,391.97,114.8,2.4,0,0,0,1.44,1.44,0,385.72,121.05,5.28
28127000206,28,127,000206,87.35,80.77,1.79,0.3,0,0,0.6,0,0,84.66,84.36,1.79
28127000207,28,127,000207,44.51,41.15,0.91,0.15,0,0,0.3,0,0,43.14,42.98,0.91
28127000208,28,127,000208,425.32,124.09,2.6,0,0,0,1.55,1.55,0,418.49,130.88,5.74
28127000301,28,127,000301,347,89,2,0,0,0,0,0,0,331,96,6
28127000302,28,127,000302,712.06,165,6.88,0,0,0,1.96,0.98,2.95,684.56,183.66,20.63
28127000303,28,127,000303,251,40,1,2,0,0,0,0,0,248,44,3
28127000304,28,127,000304,462.28,52.69,1.99,0,0,0,0,0,0,445.38,63.63,6.96
28127000401,28,127,000401,204.22,43.95,0.54,0,0,0.54,1.07,0,0,197.78,50.92,4.29
28127000402,28,127,000402,630,187,0,1,2,3,1,0,0,604,204,14
28127000403,28,127,000403,225.89,95.53,0,1,0,0,1,0,0,221.91,101.5,1.99
28127000404,28,127,000404,24.26,19.53,0,0.12,0,0,0,0,0,24.14,19.65,0.24
28127000405,28,127,000405,127.91,223.76,0,2.02,2.04,0.08,0.02,1.06,0,126.53,235.09,0.18
28127000406,28,127,000406,180.74,145.47,0,0.88,0,0,0,0,0,179.86,146.35,1.76
28127000407,28,127,000407,178.61,46.28,0.51,0.05,0.01,0.49,0.98,0.02,0,172.99,52.53,3.76
28127000501,28,127,000501,660.56,59.3,4.03,1,1.03,0,0.08,0,0,639.04,74.72,11.27
28127000502,28,127,000502,561.11,54.47,5,0,2,1,0,2,0,542.09,70.5,13.01
28127000503,28,127,000503,109,237,0,3,2,0,1,0,0,101,252,2
28127000504,28,127,000504,551.44,81.7,0.97,0,0.97,0,2.92,0,0,532.96,96.28,9.73
28127000505,28,127,000505,358.45,83.67,0.95,0.95,1.9,0,0,0,0,342.28,93.18,6.66
28127000506,28,127,000506,17.71,4.13,0.05,0.05,0.09,0,0,0,0,16.91,4.6,0.33
28129000101,28,129,000101,341.54,22.71,1.68,0,0,0,0,0,0,327.24,26.08,8.41
28129000102,28,129,000102,181,17,1,0,0,0,0,0,0,172,21,6
28129000103,28,129,000103,561.41,66.88,5.28,0,1.99,0,0,0,1.99,541.81,81.43,13.51
28129000201,28,129,000201,332,125,4,0,1,0,2,0,0,314,142,13
28129000202,28,129,000202,231.05,412.01,3,2,3,0,2,2,0,220.04,435.01,0
28129000203,28,129,000203,49,330,0,0,0,0,0,1,0,43,339,0
28129000301,28,129,000301,599.42,148.85,5.99,0,0,0,1,1,0,572.44,168.83,14.99
28129000302,28,129,000302,739.95,86.99,1,0,1,0,0,4,0,707.96,109.99,10
28129000303,28,129,000303,569.24,37.13,0.01,1,0,2,5,0,0,549.23,53.14,11.01
28129000401,28,129,000401,339,17,0,0,0,0,0,1,0,317,26,8
28129000402,28,129,000402,403.4,11.43,1.03,0,1.01,0,0,1,0.01,389.28,21.52,5.08
28129000403,28,129,000403,352,15,0,0,0,0,1,0,0,343,19,5
28129000404,28,129,000404,455,30,2,1,1,1,0,0,0,448,35,7
28129000501,28,129,000501,422,251,4,2,0,1,2,1,0,402,264,18
28129000502,28,129,000502,202,86,1,0,0,0,0,0,0,197,90,2
28129000503,28,129,000503,263,19,2,0,0,0,0,0,0,252,23,5
