GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGJAN,G20PRECBLA,G20PREIPIE,G20PREOFUE,G20USSRSUL,G20USSDGRO,G20USSOHOW,G20HALRYOU,G20HALDGAL
022200001001524,0,0,0,0,0,0,0,0,0,0,0,0
022200001001113,0,0,0,0,0,0,0,0,0,0,0,0
022200001001804,0,0,0,0,0,0,0,0,0,0,0,0
022200001001373,0,0,0,0,0,0,0,0,0,0,0,0
022200001001032,0,0,0,0,0,0,0,0,0,0,0,0
022200001001094,0,0,0,0,0,0,0,0,0,0,0,0
022200001001334,0,0,0,0,0,0,0,0,0,0,0,0
022200001001531,0,0,0,0,0,0,0,0,0,0,0,0
022200001001196,0,0,0,0,0,0,0,0,0,0,0,0
022200001001684,0,0,0,0,0,0,0,0,0,0,0,0
022200001001174,0,0,0,0,0,0,0,0,0,0,0,0
022200001001943,0,0,0,0,0,0,0,0,0,0,0,0
022200001001754,0,0,0,0,0,0,0,0,0,0,0,0
022200001001836,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001001390,0,0,0,0,0,0,0,0,0,0,0,0
022200001001346,0,0,0,0,0,0,0,0,0,0,0,0
022200002004019,0,0,0,0,0,0,0,0,0,0,0,0
022200001001118,0,0,0,0,0,0,0,0,0,0,0,0
022200002001014,31.5,39.7,2.1,0.3,0,0,0,30.3,40.2,3,28.9,43.8
022200002001011,15.9,20,1.1,0.2,0,0,0,15.3,20.3,1.5,14.6,22.1
022200001001452,0,0,0,0,0,0,0,0,0,0,0,0
022200002002006,12.2,15.4,0.8,0.1,0,0,0,11.8,15.6,1.2,11.2,17
022200002002011,7.8,9.8,0.5,0.1,0,0,0,7.5,10,0.8,7.2,10.9
022200002005009,1,1.3,0.1,0,0,0,0,1,1.3,0.1,1,1.4
022200002004001,9.6,12.1,0.6,0.1,0,0,0,9.3,12.3,0.9,8.8,13.4
022200001001498,0,0,0,0,0,0,0,0,0,0,0,0
022200001001691,0,0,0,0,0,0,0,0,0,0,0,0
022200001001537,0,0,0,0,0,0,0,0,0,0,0,0
022200001004000,0,0,0,0,0,0,0,0,0,0,0,0
022200001001598,0,0,0,0,0,0,0,0,0,0,0,0
022200002006003,0,0,0,0,0,0,0,0,0,0,0,0
022200002003015,0,0,0,0,0,0,0,0,0,0,0,0
022200002005013,0,0,0,0,0,0,0,0,0,0,0,0
022200001001017,0,0,0,0,0,0,0,0,0,0,0,0
022200001001268,0,0,0,0,0,0,0,0,0,0,0,0
022200001001067,0,0,0,0,0,0,0,0,0,0,0,0
022200001001777,0,0,0,0,0,0,0,0,0,0,0,0
022200001001952,0,0,0,0,0,0,0,0,0,0,0,0
022200001002001,0,0,0,0,0,0,0,0,0,0,0,0
022200001002012,0,0,0,0,0,0,0,0,0,0,0,0
022200001001593,0,0,0,0,0,0,0,0,0,0,0,0
022200001001779,0,0,0,0,0,0,0,0,0,0,0,0
022200001001863,0,0,0,0,0,0,0,0,0,0,0,0
022200001001849,0,0,0,0,0,0,0,0,0,0,0,0
022200001001535,0,0,0,0,0,0,0,0,0,0,0,0
022200001001540,0,0,0,0,0,0,0,0,0,0,0,0
022200001001543,0,0,0,0,0,0,0,0,0,0,0,0
022200001001695,0,0,0,0,0,0,0,0,0,0,0,0
022200001001490,0,0,0,0,0,0,0,0,0,0,0,0
022200002004059,0,0,0,0,0,0,0,0,0,0,0,0
022200001001016,0,0,0,0,0,0,0,0,0,0,0,0
022200001001230,0,0,0,0,0,0,0,0,0,0,0,0
022200001001267,0,0,0,0,0,0,0,0,0,0,0,0
022200001001037,0,0,0,0,0,0,0,0,0,0,0,0
022200001001038,0,0,0,0,0,0,0,0,0,0,0,0
022200001001492,0,0,0,0,0,0,0,0,0,0,0,0
022200001001290,0,0,0,0,0,0,0,0,0,0,0,0
022200002006026,0.8,1,0.1,0,0,0,0,0.8,1,0.1,0.7,1.1
022200001001068,0,0,0,0,0,0,0,0,0,0,0,0
022200001001143,0,0,0,0,0,0,0,0,0,0,0,0
022200002002021,19,23.9,1.3,0.2,0,0,0,18.3,24.3,1.8,17.4,26.5
022200001001867,0,0,0,0,0,0,0,0,0,0,0,0
022200001001955,0,0,0,0,0,0,0,0,0,0,0,0
022200001003003,5.8,6.9,0.3,0.1,0,0,0,5.4,7.2,0.7,5.7,7.3
022200001003027,0.8,0.9,0,0,0,0,0,0.7,0.9,0.1,0.7,1
022200001001000,0,0,0,0,0,0,0,0,0,0,0,0
022200002006014,0,0,0,0,0,0,0,0,0,0,0,0
022200002006028,0,0,0,0,0,0,0,0,0,0,0,0
022200001001697,0,0,0,0,0,0,0,0,0,0,0,0
022200001001495,0,0,0,0,0,0,0,0,0,0,0,0
022200001001970,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200002002004,36.7,46.3,2.4,0.4,0,0,0,35.3,46.9,3.6,33.7,51.1
022200002005005,37.5,47.2,2.5,0.4,0,0,0,36.1,47.9,3.6,34.4,52.2
022200002002017,13.8,17.4,0.9,0.1,0,0,0,13.3,17.6,1.3,12.7,19.2
022200002003011,11.2,13.2,0.6,0.3,0,0.1,0,10.3,13.8,1.3,11,14
022200002003014,5.3,6.3,0.3,0.1,0,0,0,4.9,6.6,0.6,5.2,6.7
022200002004029,2.1,2.6,0.1,0,0,0,0,2,2.7,0.2,1.9,2.9
022200002004012,10.4,13.1,0.7,0.1,0,0,0,10,13.3,1,9.6,14.5
022200002004011,4.2,5.2,0.3,0,0,0,0,4,5.3,0.4,3.8,5.8
022200002004007,3.4,4.3,0.2,0,0,0,0,3.3,4.3,0.3,3.1,4.7
022200002004010,13.8,17.4,0.9,0.1,0,0,0,13.3,17.6,1.3,12.7,19.2
022200001005012,0,0,0,0,0,0,0,0,0,0,0,0
022200001001012,0,0,0,0,0,0,0,0,0,0,0,0
022200001001120,0,0,0,0,0,0,0,0,0,0,0,0
022200001001096,0,0,0,0,0,0,0,0,0,0,0,0
022200001001018,0,0,0,0,0,0,0,0,0,0,0,0
022200001001176,0,0,0,0,0,0,0,0,0,0,0,0
022200001003008,131.1,155,6.5,3,0.3,0.9,0.3,120.7,161.8,15.4,128.7,164
022200001003026,0,0,0,0,0,0,0,0,0,0,0,0
022200001005059,0,0,0,0,0,0,0,0,0,0,0,0
022200002001003,14.3,18,1,0.2,0,0,0,13.8,18.3,1.4,13.1,19.9
022200001001449,0,0,0,0,0,0,0,0,0,0,0,0
022200002001028,4.9,6.2,0.3,0.1,0,0,0,4.8,6.3,0.5,4.5,6.9
022200002005011,5.7,7.2,0.4,0.1,0,0,0,5.5,7.3,0.6,5.3,8
022200001001312,0,0,0,0,0,0,0,0,0,0,0,0
022200001001772,0,0,0,0,0,0,0,0,0,0,0,0
022200001001298,0,0,0,0,0,0,0,0,0,0,0,0
022200001001953,0,0,0,0,0,0,0,0,0,0,0,0
022200001001957,0,0,0,0,0,0,0,0,0,0,0,0
022200001003030,0,0,0,0,0,0,0,0,0,0,0,0
022200002004054,0.5,0.7,0,0,0,0,0,0.5,0.7,0.1,0.5,0.7
022200002004044,0,0,0,0,0,0,0,0,0,0,0,0
022200001001592,0,0,0,0,0,0,0,0,0,0,0,0
022200001001992,0,0,0,0,0,0,0,0,0,0,0,0
022200001001761,0,0,0,0,0,0,0,0,0,0,0,0
022200001001374,0,0,0,0,0,0,0,0,0,0,0,0
022200001001735,0,0,0,0,0,0,0,0,0,0,0,0
022200001001588,0,0,0,0,0,0,0,0,0,0,0,0
022200001001636,0,0,0,0,0,0,0,0,0,0,0,0
022200001005008,0,0,0,0,0,0,0,0,0,0,0,0
022200001001304,0,0,0,0,0,0,0,0,0,0,0,0
022200001001987,0,0,0,0,0,0,0,0,0,0,0,0
022200001001783,0,0,0,0,0,0,0,0,0,0,0,0
022200001005042,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001001235,0,0,0,0,0,0,0,0,0,0,0,0
022200001001942,0,0,0,0,0,0,0,0,0,0,0,0
022200001001297,0,0,0,0,0,0,0,0,0,0,0,0
022200001001299,0,0,0,0,0,0,0,0,0,0,0,0
022200002004017,2.6,3.3,0.2,0,0,0,0,2.5,3.3,0.3,2.4,3.6
022200001001814,0,0,0,0,0,0,0,0,0,0,0,0
022200001001642,0,0,0,0,0,0,0,0,0,0,0,0
022200001001912,0,0,0,0,0,0,0,0,0,0,0,0
022200001005032,37.8,44.8,1.9,0.9,0.1,0.3,0.1,34.9,46.7,4.4,37.2,47.4
022200001005053,3.3,3.9,0.2,0.1,0,0,0,3,4.1,0.4,3.2,4.1
022200001001817,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001001999,0,0,0,0,0,0,0,0,0,0,0,0
022200001001539,0,0,0,0,0,0,0,0,0,0,0,0
022200001001454,0,0,0,0,0,0,0,0,0,0,0,0
022200001001382,0,0,0,0,0,0,0,0,0,0,0,0
022200001005036,0,0,0,0,0,0,0,0,0,0,0,0
022200001001396,0,0,0,0,0,0,0,0,0,0,0,0
022200001001342,0,0,0,0,0,0,0,0,0,0,0,0
022200001001343,0,0,0,0,0,0,0,0,0,0,0,0
022200001001699,0,0,0,0,0,0,0,0,0,0,0,0
022200001001841,0,0,0,0,0,0,0,0,0,0,0,0
022200002002007,13.8,17.4,0.9,0.1,0,0,0,13.3,17.6,1.3,12.7,19.2
022200002006034,0,0,0,0,0,0,0,0,0,0,0,0
022200002003004,9.7,11.4,0.5,0.2,0,0.1,0,8.9,11.9,1.1,9.5,12.1
022200002003023,12.5,15.7,0.8,0.1,0,0,0,12,16,1.2,11.5,17.4
022200002005008,10.4,13.1,0.7,0.1,0,0,0,10,13.3,1,9.6,14.5
022200001001391,0,0,0,0,0,0,0,0,0,0,0,0
022200002004055,0,0,0,0,0,0,0,0,0,0,0,0
022200001001811,0,0,0,0,0,0,0,0,0,0,0,0
022200001001499,0,0,0,0,0,0,0,0,0,0,0,0
022200001001595,0,0,0,0,0,0,0,0,0,0,0,0
022200001001746,0,0,0,0,0,0,0,0,0,0,0,0
022200001001596,0,0,0,0,0,0,0,0,0,0,0,0
022200001001097,0,0,0,0,0,0,0,0,0,0,0,0
022200001001997,0,0,0,0,0,0,0,0,0,0,0,0
022200001001307,0,0,0,0,0,0,0,0,0,0,0,0
022200002001009,0,0,0,0,0,0,0,0,0,0,0,0
022200001001990,0,0,0,0,0,0,0,0,0,0,0,0
022200001001984,0,0,0,0,0,0,0,0,0,0,0,0
022200001002008,3,3.6,0.2,0.1,0,0,0,2.8,3.8,0.4,3,3.8
022200002003016,0,0,0,0,0,0,0,0,0,0,0,0
022200001001937,0,0,0,0,0,0,0,0,0,0,0,0
022200002005004,1.3,1.6,0.1,0,0,0,0,1.3,1.7,0.1,1.2,1.8
022200001001145,0,0,0,0,0,0,0,0,0,0,0,0
022200002003018,10.9,13.8,0.7,0.1,0,0,0,10.5,14,1.1,10,15.2
022200002006031,3.4,4.3,0.2,0,0,0,0,3.3,4.3,0.3,3.1,4.7
022200001005034,2,2.4,0.1,0,0,0,0,1.9,2.5,0.2,2,2.5
022200001001453,0,0,0,0,0,0,0,0,0,0,0,0
022200002004038,0,0,0,0,0,0,0,0,0,0,0,0
022200001001972,0,0,0,0,0,0,0,0,0,0,0,0
022200001004010,0,0,0,0,0,0,0,0,0,0,0,0
022200001005018,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001005011,0,0,0,0,0,0,0,0,0,0,0,0
022200001001816,0,0,0,0,0,0,0,0,0,0,0,0
022200001001842,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001001940,0,0,0,0,0,0,0,0,0,0,0,0
022200001001602,0,0,0,0,0,0,0,0,0,0,0,0
022200001001964,0.5,0.6,0,0,0,0,0,0.5,0.6,0.1,0.5,0.6
022200001001444,0,0,0,0,0,0,0,0,0,0,0,0
022200001001986,0,0,0,0,0,0,0,0,0,0,0,0
022200001001843,0,0,0,0,0,0,0,0,0,0,0,0
022200001001853,0,0,0,0,0,0,0,0,0,0,0,0
022200001001921,0,0,0,0,0,0,0,0,0,0,0,0
022200001001648,0,0,0,0,0,0,0,0,0,0,0,0
022200001001487,0,0,0,0,0,0,0,0,0,0,0,0
022200002006019,0,0,0,0,0,0,0,0,0,0,0,0
022200001001536,0,0,0,0,0,0,0,0,0,0,0,0
022200002003017,0,0,0,0,0,0,0,0,0,0,0,0
022200002004030,7.5,9.5,0.5,0.1,0,0,0,7.3,9.6,0.7,6.9,10.5
022200002003006,8.6,10.8,0.6,0.1,0,0,0,8.3,11,0.8,7.9,12
022200002004057,0.5,0.7,0,0,0,0,0,0.5,0.7,0.1,0.5,0.7
022200001005028,0,0,0,0,0,0,0,0,0,0,0,0
022200001005051,2,2.4,0.1,0,0,0,0,1.9,2.5,0.2,2,2.5
022200001001700,0,0,0,0,0,0,0,0,0,0,0,0
022200001003011,2.5,3,0.1,0.1,0,0,0,2.3,3.1,0.3,2.5,3.2
022200002002018,3.1,3.9,0.2,0,0,0,0,3,4,0.3,2.9,4.3
022200001001968,0,0,0,0,0,0,0,0,0,0,0,0
022200001001971,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200001005020,0,0,0,0,0,0,0,0,0,0,0,0
022200001001660,0,0,0,0,0,0,0,0,0,0,0,0
022200001001852,0,0,0,0,0,0,0,0,0,0,0,0
022200001001641,0,0,0,0,0,0,0,0,0,0,0,0
022200001001004,0,0,0,0,0,0,0,0,0,0,0,0
022200001001005,0,0,0,0,0,0,0,0,0,0,0,0
022200001001225,0,0,0,0,0,0,0,0,0,0,0,0
022200001001034,0,0,0,0,0,0,0,0,0,0,0,0
022200001001380,0,0,0,0,0,0,0,0,0,0,0,0
022200001001906,0,0,0,0,0,0,0,0,0,0,0,0
022200001001917,0,0,0,0,0,0,0,0,0,0,0,0
022200001001445,0,0,0,0,0,0,0,0,0,0,0,0
022200001001639,0,0,0,0,0,0,0,0,0,0,0,0
022200001001902,0,0,0,0,0,0,0,0,0,0,0,0
022200001001306,0,0,0,0,0,0,0,0,0,0,0,0
022200001001222,0,0,0,0,0,0,0,0,0,0,0,0
022200001001223,0,0,0,0,0,0,0,0,0,0,0,0
022200001001803,0,0,0,0,0,0,0,0,0,0,0,0
022200001001959,0,0,0,0,0,0,0,0,0,0,0,0
022200001001441,0,0,0,0,0,0,0,0,0,0,0,0
022200001001738,0,0,0,0,0,0,0,0,0,0,0,0
022200001001911,0,0,0,0,0,0,0,0,0,0,0,0
022200001001594,0,0,0,0,0,0,0,0,0,0,0,0
022200001001381,0,0,0,0,0,0,0,0,0,0,0,0
022200001001973,0,0,0,0,0,0,0,0,0,0,0,0
022200001001545,0,0,0,0,0,0,0,0,0,0,0,0
022200001001385,0,0,0,0,0,0,0,0,0,0,0,0
022200001001348,0,0,0,0,0,0,0,0,0,0,0,0
022200002006024,0,0,0,0,0,0,0,0,0,0,0,0
022200001001552,0,0,0,0,0,0,0,0,0,0,0,0
022200001005014,0,0,0,0,0,0,0,0,0,0,0,0
022200001001805,0,0,0,0,0,0,0,0,0,0,0,0
022200002003001,0,0,0,0,0,0,0,0,0,0,0,0
022200001001350,0,0,0,0,0,0,0,0,0,0,0,0
022200001001549,0,0,0,0,0,0,0,0,0,0,0,0
022200001001551,0,0,0,0,0,0,0,0,0,0,0,0
022200001005054,0,0,0,0,0,0,0,0,0,0,0,0
022200002001021,0,0,0,0,0,0,0,0,0,0,0,0
022200002006021,0,0,0,0,0,0,0,0,0,0,0,0
022200001001709,0,0,0,0,0,0,0,0,0,0,0,0
022200001001835,0,0,0,0,0,0,0,0,0,0,0,0
022200001001280,0,0,0,0,0,0,0,0,0,0,0,0
022200001001226,0,0,0,0,0,0,0,0,0,0,0,0
022200001001901,0,0,0,0,0,0,0,0,0,0,0,0
022200002003009,2.3,2.7,0.1,0.1,0,0,0,2.1,2.8,0.3,2.2,2.9
022200002001012,8.8,11.2,0.6,0.1,0,0,0,8.5,11.3,0.9,8.1,12.3
022200002001024,6.2,7.9,0.4,0.1,0,0,0,6,8,0.6,5.7,8.7
022200002001015,11.2,14.1,0.7,0.1,0,0,0,10.8,14.3,1.1,10.3,15.6
022200001001904,0,0,0,0,0,0,0,0,0,0,0,0
022200001001930,0,0,0,0,0,0,0,0,0,0,0,0
022200001003033,4.6,5.4,0.2,0.1,0,0,0,4.2,5.6,0.5,4.5,5.7
022200001001493,0,0,0,0,0,0,0,0,0,0,0,0
022200001001600,0,0,0,0,0,0,0,0,0,0,0,0
022200001001345,0,0,0,0,0,0,0,0,0,0,0,0
022200001001657,0,0,0,0,0,0,0,0,0,0,0,0
022200002006009,0,0,0,0,0,0,0,0,0,0,0,0
022200001001701,0,0,0,0,0,0,0,0,0,0,0,0
022200001001744,0,0,0,0,0,0,0,0,0,0,0,0
022200001001983,0,0,0,0,0,0,0,0,0,0,0,0
022200001001502,0,0,0,0,0,0,0,0,0,0,0,0
022200001001393,0,0,0,0,0,0,0,0,0,0,0,0
022200001001918,0,0,0,0,0,0,0,0,0,0,0,0
022200002004013,0,0,0,0,0,0,0,0,0,0,0,0
022200002003022,1.3,1.6,0.1,0,0,0,0,1.3,1.7,0.1,1.2,1.8
022200001001607,0,0,0,0,0,0,0,0,0,0,0,0
022200001001395,0,0,0,0,0,0,0,0,0,0,0,0
022200001001384,0,0,0,0,0,0,0,0,0,0,0,0
022200001001546,0,0,0,0,0,0,0,0,0,0,0,0
022200001001553,0,0,0,0,0,0,0,0,0,0,0,0
022200002001000,0.8,1,0.1,0,0,0,0,0.8,1,0.1,0.7,1.1
022200002006007,15.1,19,1,0.2,0,0,0,14.5,19.3,1.5,13.9,21
022200002001008,0,0,0,0,0,0,0,0,0,0,0,0
022200001001308,0,0,0,0,0,0,0,0,0,0,0,0
022200001001020,0,0,0,0,0,0,0,0,0,0,0,0
022200001001273,0,0,0,0,0,0,0,0,0,0,0,0
022200001001603,0,0,0,0,0,0,0,0,0,0,0,0
022200001001745,0,0,0,0,0,0,0,0,0,0,0,0
022200001001501,0,0,0,0,0,0,0,0,0,0,0,0
022200001001694,0,0,0,0,0,0,0,0,0,0,0,0
022200001001605,0,0,0,0,0,0,0,0,0,0,0,0
022200001001703,0,0,0,0,0,0,0,0,0,0,0,0
022200001001544,0,0,0,0,0,0,0,0,0,0,0,0
022200001001981,0,0,0,0,0,0,0,0,0,0,0,0
022200001001500,0,0,0,0,0,0,0,0,0,0,0,0
022200001001488,0,0,0,0,0,0,0,0,0,0,0,0
022200001001547,0,0,0,0,0,0,0,0,0,0,0,0
022200001001750,0,0,0,0,0,0,0,0,0,0,0,0
022200002004036,0,0,0,0,0,0,0,0,0,0,0,0
022200001001975,0,0,0,0,0,0,0,0,0,0,0,0
022200001001253,0,0,0,0,0,0,0,0,0,0,0,0
022200001001200,0,0,0,0,0,0,0,0,0,0,0,0
022200001001036,0,0,0,0,0,0,0,0,0,0,0,0
022200001001257,0,0,0,0,0,0,0,0,0,0,0,0
022200001001752,0,0,0,0,0,0,0,0,0,0,0,0
022200001001693,0,0,0,0,0,0,0,0,0,0,0,0
022200001001819,0,0,0,0,0,0,0,0,0,0,0,0
022200001001292,0,0,0,0,0,0,0,0,0,0,0,0
022200001001255,0,0,0,0,0,0,0,0,0,0,0,0
022200001001266,0,0,0,0,0,0,0,0,0,0,0,0
022200001001141,0,0,0,0,0,0,0,0,0,0,0,0
022200001001873,0,0,0,0,0,0,0,0,0,0,0,0
022200001001378,0,0,0,0,0,0,0,0,0,0,0,0
022200002004043,0,0,0,0,0,0,0,0,0,0,0,0
022200001001778,0,0,0,0,0,0,0,0,0,0,0,0
022200001001741,0,0,0,0,0,0,0,0,0,0,0,0
022200001001742,0,0,0,0,0,0,0,0,0,0,0,0
022200001001876,0,0,0,0,0,0,0,0,0,0,0,0
022200001001398,0,0,0,0,0,0,0,0,0,0,0,0
022200001001204,0,0,0,0,0,0,0,0,0,0,0,0
022200001001122,0,0,0,0,0,0,0,0,0,0,0,0
022200001004006,2.6,3.3,0.2,0,0,0,0,2.5,3.3,0.3,2.4,3.6
022200001005033,0,0,0,0,0,0,0,0,0,0,0,0
022200001005029,59.9,70.9,3,1.4,0.1,0.4,0.1,55.2,74,7,58.9,75
022200001004002,5.3,6.3,0.3,0.1,0,0,0,4.9,6.6,0.6,5.2,6.7
022200002004021,0,0,0,0,0,0,0,0,0,0,0,0
022200001001610,0,0,0,0,0,0,0,0,0,0,0,0
022200002006020,0,0,0,0,0,0,0,0,0,0,0,0
022200002004025,0,0,0,0,0,0,0,0,0,0,0,0
022200001001860,0,0,0,0,0,0,0,0,0,0,0,0
022200001001024,0,0,0,0,0,0,0,0,0,0,0,0
022200001001243,0,0,0,0,0,0,0,0,0,0,0,0
022200001001337,0,0,0,0,0,0,0,0,0,0,0,0
022200001001099,0,0,0,0,0,0,0,0,0,0,0,0
022200002001010,0,0,0,0,0,0,0,0,0,0,0,0
022200002001030,11.2,14.1,0.7,0.1,0,0,0,10.8,14.3,1.1,10.3,15.6
022200001005027,13,15.3,0.6,0.3,0,0.1,0,11.9,16,1.5,12.7,16.2
022200001001401,0,0,0,0,0,0,0,0,0,0,0,0
022200001002006,0.3,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
022200002004016,0,0,0,0,0,0,0,0,0,0,0,0
022200002002002,1.3,1.6,0.1,0,0,0,0,1.3,1.7,0.1,1.2,1.8
022200002002014,0,0,0,0,0,0,0,0,0,0,0,0
022200001001485,0,0,0,0,0,0,0,0,0,0,0,0
022200002006000,0,0,0,0,0,0,0,0,0,0,0,0
022200001001496,0,0,0,0,0,0,0,0,0,0,0,0
022200002002022,5.7,7.2,0.4,0.1,0,0,0,5.5,7.3,0.6,5.3,8
022200002004031,3.9,4.9,0.3,0,0,0,0,3.8,5,0.4,3.6,5.4
022200002002005,32,40.4,2.1,0.3,0,0,0,30.8,40.9,3.1,29.4,44.6
022200001001963,0,0,0,0,0,0,0,0,0,0,0,0
022200001005021,0,0,0,0,0,0,0,0,0,0,0,0
022200001005000,0,0,0,0,0,0,0,0,0,0,0,0
022200001003031,0,0,0,0,0,0,0,0,0,0,0,0
022200001005026,0,0,0,0,0,0,0,0,0,0,0,0
022200001005010,8.9,10.5,0.4,0.2,0,0.1,0,8.2,11,1,8.7,11.1
022200001001855,0,0,0,0,0,0,0,0,0,0,0,0
022200001001645,0,0,0,0,0,0,0,0,0,0,0,0
022200001001793,0,0,0,0,0,0,0,0,0,0,0,0
022200001001708,0,0,0,0,0,0,0,0,0,0,0,0
022200001001455,0,0,0,0,0,0,0,0,0,0,0,0
022200001001801,0,0,0,0,0,0,0,0,0,0,0,0
022200001001824,0,0,0,0,0,0,0,0,0,0,0,0
022200001003029,0,0,0,0,0,0,0,0,0,0,0,0
022200001001329,0,0,0,0,0,0,0,0,0,0,0,0
022200001001247,0,0,0,0,0,0,0,0,0,0,0,0
022200001001228,0,0,0,0,0,0,0,0,0,0,0,0
022200001003016,2.3,2.7,0.1,0.1,0,0,0,2.1,2.8,0.3,2.2,2.9
022200002001026,3.6,4.6,0.2,0,0,0,0,3.5,4.7,0.4,3.3,5.1
022200002004023,1,1.3,0.1,0,0,0,0,1,1.3,0.1,1,1.4
022200002004034,2.6,3.3,0.2,0,0,0,0,2.5,3.3,0.3,2.4,3.6
022200001001939,0,0,0,0,0,0,0,0,0,0,0,0
022200001001810,0,0,0,0,0,0,0,0,0,0,0,0
022200001003000,0,0,0,0,0,0,0,0,0,0,0,0
022200002004024,0,0,0,0,0,0,0,0,0,0,0,0
022200002002013,10.1,12.8,0.7,0.1,0,0,0,9.8,13,1,9.3,14.1
022200001001611,0,0,0,0,0,0,0,0,0,0,0,0
022200001001834,0,0,0,0,0,0,0,0,0,0,0,0
022200001001506,0,0,0,0,0,0,0,0,0,0,0,0
022200001001399,1.5,1.8,0.1,0,0,0,0,1.4,1.9,0.2,1.5,1.9
022200001001785,0,0,0,0,0,0,0,0,0,0,0,0
022200001001612,0,0,0,0,0,0,0,0,0,0,0,0
022200001001614,0,0,0,0,0,0,0,0,0,0,0,0
022200001001891,0,0,0,0,0,0,0,0,0,0,0,0
022200001001126,0,0,0,0,0,0,0,0,0,0,0,0
022200001002005,56.4,66.7,2.8,1.3,0.1,0.4,0.1,51.9,69.6,6.6,55.4,70.5
022200001001950,0,0,0,0,0,0,0,0,0,0,0,0
022200001001494,0,0,0,0,0,0,0,0,0,0,0,0
022200001005024,0,0,0,0,0,0,0,0,0,0,0,0
022200002004051,0,0,0,0,0,0,0,0,0,0,0,0
022200002006025,0,0,0,0,0,0,0,0,0,0,0,0
022200001001707,0,0,0,0,0,0,0,0,0,0,0,0
022200001005055,0,0,0,0,0,0,0,0,0,0,0,0
022200002006015,7.8,9.8,0.5,0.1,0,0,0,7.5,10,0.8,7.2,10.9
022200002001019,0,0,0,0,0,0,0,0,0,0,0,0
022200001001146,0,0,0,0,0,0,0,0,0,0,0,0
022200001001776,0,0,0,0,0,0,0,0,0,0,0,0
022200001001341,0,0,0,0,0,0,0,0,0,0,0,0
022200001003024,0,0,0,0,0,0,0,0,0,0,0,0
022200001001658,0,0,0,0,0,0,0,0,0,0,0,0
022200002006004,6.2,7.9,0.4,0.1,0,0,0,6,8,0.6,5.7,8.7
022200002006016,0,0,0,0,0,0,0,0,0,0,0,0
022200002006010,2.9,3.6,0.2,0,0,0,0,2.8,3.7,0.3,2.6,4
022200001001601,0,0,0,0,0,0,0,0,0,0,0,0
022200001001389,0,0,0,0,0,0,0,0,0,0,0,0
022200002006029,0,0,0,0,0,0,0,0,0,0,0,0
022200001001322,0,0,0,0,0,0,0,0,0,0,0,0
022200001001871,0,0,0,0,0,0,0,0,0,0,0,0
022200001001443,0,0,0,0,0,0,0,0,0,0,0,0
022200001001656,0,0,0,0,0,0,0,0,0,0,0,0
022200001001647,0,0,0,0,0,0,0,0,0,0,0,0
022200001001542,0,0,0,0,0,0,0,0,0,0,0,0
022200001001974,0,0,0,0,0,0,0,0,0,0,0,0
022200001001388,0,0,0,0,0,0,0,0,0,0,0,0
022200001001256,0,0,0,0,0,0,0,0,0,0,0,0
022200001001889,0,0,0,0,0,0,0,0,0,0,0,0
022200001001765,0,0,0,0,0,0,0,0,0,0,0,0
022200001001965,0.5,0.6,0,0,0,0,0,0.5,0.6,0.1,0.5,0.6
022200001001505,0,0,0,0,0,0,0,0,0,0,0,0
022200001001787,0,0,0,0,0,0,0,0,0,0,0,0
022200002004035,0,0,0,0,0,0,0,0,0,0,0,0
022200001001794,0,0,0,0,0,0,0,0,0,0,0,0
022200001001795,0,0,0,0,0,0,0,0,0,0,0,0
022200001001460,0,0,0,0,0,0,0,0,0,0,0,0
022200001001148,0,0,0,0,0,0,0,0,0,0,0,0
022200001001098,0,0,0,0,0,0,0,0,0,0,0,0
022200001001711,0,0,0,0,0,0,0,0,0,0,0,0
022200001001879,0,0,0,0,0,0,0,0,0,0,0,0
022200001001664,0,0,0,0,0,0,0,0,0,0,0,0
022200002004039,0,0,0,0,0,0,0,0,0,0,0,0
022200002001029,10.9,13.8,0.7,0.1,0,0,0,10.5,14,1.1,10,15.2
022200002001027,9.1,11.5,0.6,0.1,0,0,0,8.8,11.6,0.9,8.4,12.7
022200002002000,31,39,2.1,0.3,0,0,0,29.8,39.5,3,28.4,43.1
022200002004027,2.1,2.6,0.1,0,0,0,0,2,2.7,0.2,1.9,2.9
022200002002009,0,0,0,0,0,0,0,0,0,0,0,0
022200001005050,0.5,0.6,0,0,0,0,0,0.5,0.6,0.1,0.5,0.6
022200002006008,0,0,0,0,0,0,0,0,0,0,0,0
022200002003010,10.2,12,0.5,0.2,0,0.1,0,9.4,12.5,1.2,10,12.7
