GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34007080009,34,007,080009,226.7,129,3.8,3.8,0.9,2.9,0,0
34007080010,34,007,080010,247.3,159,2.2,7.2,0,3.1,2,1
34007080011,34,007,080011,394,217,2,7,4,3,3,4
34007080012,34,007,080012,498,385,1,7,9,4,3,4
34007080013,34,007,080013,257.8,172,12,11.1,3,3,2,0
34007080014,34,007,080014,241,159,5,5,1,7,3,0
34007080015,34,007,080015,250.2,148,2,7,1,1,0,2
34007085001,34,007,085001,408,264,4,8,4,0,0,4
34007085002,34,007,085002,585.1,286.6,7.1,16,5,3,2,3
34007085003,34,007,085003,440,191,1,4,3,1,0,7
34007085004,34,007,085004,177.6,245.3,1,3,1,5,0,0
34007085005,34,007,085005,156.4,222.5,4.6,2.2,0,4,2.1,0.2
34007085006,34,007,085006,368,289,3,10,1,0,0,0
34007085007,34,007,085007,391,203,3,10,1,0,0,0
34007085008,34,007,085008,460,234,3,4,4,2,1,1
34007085009,34,007,085009,484.2,271.4,6.1,7.1,4.1,2,1,3
34007085010,34,007,085010,341.4,215,0.3,5.3,1.4,0,2,2.1
34007090001,34,007,090001,252.6,205.5,13.4,4.8,1,0,1.9,3.8
34007090002,34,007,090002,273,141,2,3,3,3,0,2
34007090003,34,007,090003,375.8,313.4,5.1,14.5,11.7,1,1,7.7
34007090004,34,007,090004,171,164,3,3,0,0,1,2
34007090005,34,007,090005,392.4,250.2,8.8,8.8,0,0,0,2.9
34007090006,34,007,090006,380.6,278.8,1.2,6.2,4,0,1,1.1
34007090007,34,007,090007,341.7,295.9,5.1,3.2,3.2,6.2,0.1,2.2
34007095001,34,007,095001,160.6,107.4,1.9,12.5,2.1,1,0.1,2.8
34007100001,34,007,100001,229.3,141.3,7.9,1,5.9,4,1,4.9
34007100002,34,007,100002,230.4,214.5,1,2,3,1,2,4
34007105001,34,007,105001,592.3,38.7,2.4,8.3,10.1,2,1,6.1
34007105002,34,007,105002,587.9,32.6,1,5.1,12.1,1,0,11
34007110001,34,007,110001,322.2,216.8,8,6.1,2.1,3,0,6
34007110002,34,007,110002,367.8,158.2,1,8.9,9.9,2,3,3
34007110003,34,007,110003,325,128,4,9,9,3,0,6
34007110004,34,007,110004,475.2,161.2,2,7,1.1,0,0,5
34007110005,34,007,110005,391,61.5,1,1,3,0,0,0
34007110006,34,007,110006,475,62,2,4,12,0,0,5
34007110007,34,007,110007,256,33.6,0,2,5.9,1,0,0
34007110008,34,007,110008,436,97,3,1,13,5,0,6
34007110009,34,007,110009,233.9,75.6,3,0,12,0,0,2
34007115001,34,007,115001,280,121,0,7,11,0,1,1
34007115002,34,007,115002,213,128,3,0,4,4,1,3
34007115003,34,007,115003,219,152,4,3,4,0,0,4
34007115004,34,007,115004,254,178,0,6,6,0,0,2
34007120001,34,007,120001,365.9,218.4,6.1,7,7,2.6,1.8,3.5
34007120002,34,007,120002,285.2,142.4,5,3,3,2,1,3.1
34007120003,34,007,120003,222.6,119.4,2.8,2.8,4.7,0.9,0.9,0.9
34007125001,34,007,125001,193.8,165.4,0.9,6.7,5.8,1.8,0.8,1.7
34007125002,34,007,125002,276.9,252.6,2,5.5,4.5,4,0.1,8.9
34007125003,34,007,125003,183.9,240.4,2,2,3,7,0,5
34007125004,34,007,125004,171.1,193.9,4.8,2.9,1.9,1.9,2.9,3.8
34007130001,34,007,130001,265,129.5,3.1,10.3,0.2,1,1.1,4.1
34007130002,34,007,130002,275,132,3,11,3,1,0,5
34007130003,34,007,130003,201.2,186.4,5,7,5,3,1,2.1
34007130004,34,007,130004,258.6,173.4,6,4,1.1,2,0,1.1
34007135001,34,007,135001,400,87,1,4,10,2,0,1
34007135002,34,007,135002,503.7,57.1,4.7,3.9,11.8,0,0.8,7.1
34007135003,34,007,135003,348.7,189.1,1,5,4,0,0,4
34007135004,34,007,135004,519.3,116.9,5.1,5.1,15.2,3,5,2
34007135005,34,007,135005,280,162,1,1,1,7,3,0
34007135006,34,007,135006,370.5,227.1,4.3,4.8,4,1,1.2,3
34007135007,34,007,135007,427,126,4,7,3,0,1,5
34007135008,34,007,135008,354.8,124.7,3.1,3.3,7.5,1.3,0,5.3
34007135009,34,007,135009,223.1,84.9,3.6,2.7,0.9,0,0,4.5
34007135010,34,007,135010,337.1,144.7,4.1,3.1,7.1,6,0,0
34007135011,34,007,135011,412.1,218.6,3.9,4,4,2.4,2.2,9.5
34007135012,34,007,135012,302.8,71.3,0.9,4.6,10.2,0,0,1.9
34007135013,34,007,135013,277.8,150.5,0,4.1,6.2,11,2,7
34007135014,34,007,135014,647.8,121.2,5.9,2.9,7.2,0.2,3.3,4.7
34007135015,34,007,135015,447.8,94.5,0,1,3.9,3,0,1
34007135016,34,007,135016,286,25,0,3,4,4,0,0
34007135017,34,007,135017,437.4,157.2,1,4,9.8,0,2,1
34007135018,34,007,135018,414,221,5,8,19,3,0,6
34007135019,34,007,135019,226,80,1,1,3,3,1,1
34007135020,34,007,135020,351.9,33.6,1,0.1,5.9,3.9,0,3.9
34007135021,34,007,135021,213.8,80.2,0.9,3.7,5.5,3.7,0,3.7
34007135022,34,007,135022,354.2,137.9,4.3,8.2,3.7,2.9,1,6
34007135023,34,007,135023,302,132,1,1,4,1,1,1
34007135024,34,007,135024,224,25,3,0,3,1,0,0
34007140001,34,007,140001,263.4,96.3,2.3,3.8,5.3,0.8,0,0.8
34007140002,34,007,140002,307,242,0,5,8,4,6,10
34007140003,34,007,140003,385.2,232.1,8.1,0.1,0.1,0,2,8.1
34007140004,34,007,140004,430.2,80.5,6,4,14.9,1,0,1
34007140005,34,007,140005,321.3,268.8,3,5.9,4.9,1,1,4.9
34007140006,34,007,140006,331.4,92.2,0.8,4.3,9.8,3.2,0,3.2
34007145001,34,007,145001,2,10.8,0,0,0,0,0,0
34007150001,34,007,150001,200.1,138.1,3.1,9.2,8.2,3.2,3.1,4.2
34007150002,34,007,150002,248,221.9,3,4,3.1,0,0,6
34007150003,34,007,150003,163,155,6,5,5,0,2,3
34007150004,34,007,150004,248,192,1,4,5,0,0,6
34007150005,34,007,150005,339.3,257.2,7.9,5,5.9,2,1,5
34007150006,34,007,150006,266.8,271.8,7.9,3,0,8.9,2,3
34007155001,34,007,155001,426,267,4,7,8,6,1,8
34007155002,34,007,155002,227,137,3,4,12,3,0,3
34007155003,34,007,155003,305,96,0,1,3,2,0,0
34007155004,34,007,155004,279.3,131.3,8.1,4.7,7.1,2,0,3.2
34007160001,34,007,160001,175,178,2,0,3,1,0,7
34007160002,34,007,160002,239,257.3,7.4,9.6,4.4,1,3,3
34007160003,34,007,160003,278.6,220.2,4,9.3,10.3,4.2,0.2,3
34007160004,34,007,160004,235.4,253,0,3.5,3.5,1.8,2.6,0
34007160005,34,007,160005,186.3,65.8,2.7,3.5,2.6,0,0,0
34007160006,34,007,160006,248,202,5,4,1,1,0,0
34007165001,34,007,165001,0.8,2.5,0,0,0,0,0,0
34007170001,34,007,170001,502.9,297,7,15,9,5,2,6
34007170002,34,007,170002,444.1,347,3,3,3,6,0,4
34007170003,34,007,170003,503,324.3,5.2,4.8,8.5,1,0,0.8
34007170004,34,007,170004,315,117,1,3,13,2,0,6
34007170005,34,007,170005,557.2,180.7,10.3,6.7,6,2.2,0.2,1
34007170006,34,007,170006,417.8,348.2,0,6,2,4,0,6
34007170007,34,007,170007,295.4,202.3,0,1.1,0.2,2.9,0,0.4
34007170008,34,007,170008,622,288,0,3,3,3,2,1
34007170009,34,007,170009,427,368,2,6,6,3,2,5
34007170010,34,007,170010,339,237,5,0,6,0,0,4
34007170011,34,007,170011,310,278,4,9,2,0,2,8
34007170012,34,007,170012,281.9,225.8,1,4.9,3,0,2,1
34007170013,34,007,170013,494,285.3,4.1,3.2,9.1,2.1,3,4
34007170014,34,007,170014,326.3,179.3,3.9,11.8,2.9,4.9,0,1
34007170015,34,007,170015,424,279,3,1,5,0,0,1
34007170016,34,007,170016,283,237,1,0,0,0,0,1
34007170017,34,007,170017,217.1,139.6,0,0.8,1.6,0,0,3.2
34007170018,34,007,170018,336.8,73.5,2.7,6.4,0,1.8,1.8,0
34007170019,34,007,170019,305.4,223.6,2.9,5,5.1,2.1,0,6.2
34007175001,34,007,175001,212.7,384.1,8,4,1,3,4,5
34007175002,34,007,175002,308.1,343.8,5,7,5.1,2.1,4,6.1
34007175003,34,007,175003,176.3,287.4,2,3.9,5.8,2.9,0,3.9
34007175004,34,007,175004,181.6,364.6,1.7,0.6,0.3,5.1,0.3,3.4
34007175005,34,007,175005,224.5,220.5,1,1.9,7.8,6.8,0,5.8
34007175006,34,007,175006,201.3,384.4,1.1,2.9,2.9,2,0,3.9
34007175007,34,007,175007,202,396,7,7,4,0,0,9
34007175008,34,007,175008,66.2,126.6,4.9,2,0,0,0,0
34007180101,34,007,180101,213.3,440.6,0,0,0,2,0,3
34007180102,34,007,180102,175.8,344.3,0,5,0,1,0,7
34007180103,34,007,180103,147.3,237.6,9.1,6.3,1.8,2.8,3.6,4.6
34007180104,34,007,180104,381.7,340.6,3.9,3.9,4.9,6.8,2,6.8
34007180105,34,007,180105,275,392,0,3,10,4,1,4
34007180106,34,007,180106,232.8,101.9,1.9,0,8.5,0.1,2.8,3.8
34007180201,34,007,180201,760.3,208.8,3,4,8,5,4,5
34007180202,34,007,180202,251,215,2,1,5,0,0,2
34007180203,34,007,180203,502.4,378.7,4.2,7.6,7.1,3.3,3,8.4
34007180204,34,007,180204,383,254,8,5,7,2,2,6
34007180205,34,007,180205,155,249.2,1.8,5.3,0.9,2.6,0,3.5
34007180301,34,007,180301,584,92.8,4.4,4.4,9.4,1.1,0,3
34007180302,34,007,180302,673.4,59.5,0.2,7.2,16.2,1,3,7
34007180303,34,007,180303,471,56,2,0,7,4,0,7
34007180304,34,007,180304,531,87,0,3,9,1,2,3
34007180305,34,007,180305,619,78,2,1,10,3,2,4
34007180306,34,007,180306,463.6,82.2,1,2.9,3.9,0,0,0
34007180401,34,007,180401,238.1,208,6,2,11.1,0,0,5
34007180402,34,007,180402,584,160,8,4,13,5,5,3
34007180403,34,007,180403,652,253,3,9,11,3,0,4
34007180404,34,007,180404,506,230,4,8,4,1,2,6
34007180405,34,007,180405,575,202,3,5,4,2,0,6
34007185001,34,007,185001,264.6,62.6,5.1,1.3,4.3,0,0,2.1
34007185002,34,007,185002,234.3,33.6,1,0,7.9,0,0,0
34009005001,34,009,005001,90.8,224.2,2,0,1,1,0,0
34009005002,34,009,005002,63.2,147.9,0.2,0.1,2.6,0,0.1,0
34009005003,34,009,005003,81.6,170.1,0.4,3.2,1.6,0.1,0.1,1
34009010001,34,009,010001,124.8,129.8,1,1,1,1,1,0
34009010002,34,009,010002,77,78,1,0,2,1,0,0
34009010003,34,009,010003,145.6,176,2.9,2.9,7.6,0,0.9,0
34009010004,34,009,010004,113.7,153.6,0,0,3,0.1,0,0.1
34009010005,34,009,010005,70.4,112.6,0.9,0,2,2.8,0,2.8
34009015001,34,009,015001,68.5,54.5,0.9,0,3.3,0.9,0.9,0.9
34009020001,34,009,020001,115.4,257.2,3.4,3.2,3.9,2,2.8,0
34009020002,34,009,020002,101.2,174.3,2.2,0.3,0.9,1.1,1.1,0
34009020003,34,009,020003,54,217.4,2,0,5,0,0,0
34009020004,34,009,020004,105.4,188.4,1.3,0.6,6.4,0,2.6,0
34009020005,34,009,020005,179,294,8,1,6,0,0,1
34009020006,34,009,020006,111.6,183.2,5,2,7,3,1,0
34009020007,34,009,020007,198.9,326.7,1.3,1.2,0.9,1.1,0,0.1
34009020008,34,009,020008,143.1,289.5,1.3,0.2,3.6,0,4.7,2
34009025101,34,009,025101,83,103.4,1.5,0,1.5,0.8,1.5,1.5
34009025102,34,009,025102,93,129,4,3,6,1,3,0
34009025103,34,009,025103,84,151,0,0,4,3,0,3
34009025104,34,009,025104,68.3,121.4,0,0.9,5.3,0,0.9,0
34009025105,34,009,025105,100,177,2,1,7,1,0,1
34009025106,34,009,025106,108,208,2,2,8,3,0,0
34009025107,34,009,025107,131.7,236.6,1,1.1,4.7,1,0.1,0
34009025108,34,009,025108,91.2,155.7,2,1,6.9,1,3,0
34009025109,34,009,025109,105,144,1,1,5,2,0,0
34009025201,34,009,025201,111.4,160.1,5,1,5,1,1,0
34009025202,34,009,025202,151.6,196.2,0,0,5,0,2,0
34009025203,34,009,025203,124,239,2,4,7,4,0,0
34009025204,34,009,025204,105,164,0,2,1,0,0,0
34009025205,34,009,025205,99,166,2,1,5,1,1,1
34009025206,34,009,025206,131,208,2,2,8,1,2,1
34009025207,34,009,025207,63.7,164.3,0.9,0,1.9,0,0,0
34009025208,34,009,025208,149,189,0,1,4,3,0,0
34009025209,34,009,025209,46,126,1,0,1,1,0,1
34009025210,34,009,025210,103.6,163.3,0,1,3,3,4,0
34009025301,34,009,025301,72.9,183.5,3.4,0,0.9,2.6,0,0
34009025302,34,009,025302,96.1,236.8,4,0,0.3,1,0.1,0
34009025303,34,009,025303,182,301,0,5,10,0,1,0
34009025304,34,009,025304,149,332,1,4,15,3,1,2
34009025305,34,009,025305,130.7,280.7,1,1.9,5.8,1,3.9,1
34009025306,34,009,025306,63,123.8,1,1.9,1.9,0,0,0
34009025307,34,009,025307,158.5,200.7,1.8,0,0.1,0.9,0.9,0.9
34009025308,34,009,025308,199.3,240.6,1,1,7,7,0,1
34009025309,34,009,025309,127.3,244.6,0.1,0.1,4.1,0,0.1,1
34009030001,34,009,030001,126.9,295.5,5.8,1,10.7,1,1,0
34009030002,34,009,030002,146.2,266.2,5.5,3.6,15.4,0.9,1.8,0.9
34009030003,34,009,030003,166.6,264.1,9.5,3.8,7.7,1.9,1,0
34009030004,34,009,030004,189,332,2,0,4,2,0,7
34009030005,34,009,030005,175.9,173.1,4.7,1.9,9.5,0,1.9,2.8
34009030006,34,009,030006,174.8,254.4,1.3,0.2,7.5,1,1.1,0.2
34009030007,34,009,030007,178,223,4,2,8,0,0,2
34009030008,34,009,030008,281.6,126.9,1,1.2,25.1,4.3,1.1,0
34009030009,34,009,030009,121.8,305,1,2.2,4.3,1.1,0,0
34009030010,34,009,030010,118.2,277.5,1.9,0,0.9,0,0.9,0.9
34009030011,34,009,030011,130,209,8,1,11,3,2,3
34009030012,34,009,030012,96.3,181.9,1,1,2,1,3.9,0
34009030013,34,009,030013,124.6,175.1,0.1,0,8.1,0,1.6,0
34009030014,34,009,030014,190.3,402.7,7.6,2,10.1,6.4,3,1
34009030015,34,009,030015,194,451,6,2,5,2,0,0
34009030016,34,009,030016,43.6,79.5,0,2.6,2.6,0.6,0,0
34009030017,34,009,030017,223.7,228.5,1,0,6.8,0,2.9,0
34009030018,34,009,030018,112.4,272.2,1,1.9,6.7,0.9,0,0.9
34009035101,34,009,035101,93.9,230.5,0.9,0,0.9,0.9,0.9,0
34009035102,34,009,035102,68.3,171.2,0,0,0,0,0,0
34009035103,34,009,035103,44.5,94,0,0,2,1,0,0
34009035104,34,009,035104,49.9,129.2,1,2,4.9,1,1,0
34009035201,34,009,035201,62.8,142.5,1,1,1.2,3,0,0
34009035202,34,009,035202,44.1,113.7,0,0,0,0,1,0
34009035203,34,009,035203,79,99,0,0,4,0,0,0
34009035204,34,009,035204,51.3,97.8,0,0,2.1,0,0,0
34009040101,34,009,040101,104.9,217.8,2,3,1.1,0.1,0,0
34009040102,34,009,040102,82.1,147.2,0,0,0.9,1.9,0,0
34009040103,34,009,040103,157.1,223.1,0,4,10,0,0,1
34009040104,34,009,040104,163.2,243.2,6.4,0.9,10.9,0.9,0,0
34009040105,34,009,040105,106.5,148.7,2,2,2.1,0,0,0
34009040201,34,009,040201,96.7,134.8,0,2,3,4,0,0
34009040202,34,009,040202,117.9,142.7,0.5,4.9,3.2,0.9,1.6,0.8
34009040203,34,009,040203,105.1,145.7,0.9,2.1,1.6,1.1,0.4,0.2
34009040204,34,009,040204,102.7,165.5,0.1,0.1,5.1,1.1,0,0
34009040205,34,009,040205,29,63,1,0,1,0,0,0
34009040301,34,009,040301,105.9,297.6,1,2,0.1,0,3,0
34009040302,34,009,040302,67,101,0,1,4,0,1,0
34009040303,34,009,040303,95,166.5,1,0,6,2,0,0
34009040304,34,009,040304,73.8,192.4,0,0,3,1,1,1
34009040305,34,009,040305,116.8,147.2,0,0,1,2,0,0
34009040401,34,009,040401,117,158,2,0,4,3,2,1
34009040402,34,009,040402,68,142.3,2.7,0,4.5,0,0.9,0
34009040403,34,009,040403,121.3,255.2,1.2,0,2.3,1,0.1,0
34009040404,34,009,040404,141.9,255.2,0,1,8.1,0,0,1
34009040405,34,009,040405,74.1,151.1,1,0,1,0,0,0
34009045001,34,009,045001,75.3,141.8,1,1,2,2,0,1
34009045002,34,009,045002,79.2,189.9,0,2.9,6.7,1.9,0.9,0
34009045003,34,009,045003,70.3,242.9,4.9,2,3,3,0,0
34009045004,34,009,045004,108,229,0,2,5,4,3,0
34009050001,34,009,050001,52,108,0,0,1,0,0,0
34009050002,34,009,050002,95,189.7,0.1,2,1.1,0.1,1.1,0
34009055001,34,009,055001,126.5,222.7,3.9,0.1,1,1,1,2.9
34009055002,34,009,055002,149.2,229.5,2.9,1,1,4.8,1.9,1.9
34009055003,34,009,055003,162,255,1,4,8,7,0,1
34009055004,34,009,055004,142.5,362.3,1.1,0,4.1,3.1,2.1,0
34009055005,34,009,055005,172.3,293.8,2,2,3.9,0,1,2
34009055006,34,009,055006,179.9,238.6,4.1,1,8.1,4.2,0.1,1.1
34009055007,34,009,055007,121.4,208,5.9,4,5.2,0.1,0.1,1
34009055008,34,009,055008,134.1,280.5,6.8,1.9,4.8,1.9,3.9,1
34009055009,34,009,055009,149,239,2,1,5,0,0,0
34009055010,34,009,055010,145,268,0,1,4,2,0,2
34009055011,34,009,055011,32.9,50.4,0,0.9,0,0,1.9,0
34009055012,34,009,055012,176.7,358.9,4.2,4,9.2,1.1,0.1,0
34009055013,34,009,055013,128,200,1,2,1,0,0,0
34009055014,34,009,055014,120.7,206.7,0.1,0,2.6,0.8,0.8,0
34009055015,34,009,055015,106.8,277.3,2.7,0.1,2.8,1.8,2,0
34009060001,34,009,060001,185.3,142.2,0,0,6,1,1,1
34009060002,34,009,060002,131.9,110.9,3.1,3.1,0.3,0,0,1
34009065001,34,009,065001,81.1,165.4,0,0,6.4,4.8,0.1,1
34009075001,34,009,075001,73.2,179.5,0,3,5,4,0,0
34009075002,34,009,075002,121,198,0,1,3,3,5,0
34009075003,34,009,075003,87.7,205.6,1,1,2,1,0,0
34009075004,34,009,075004,98,178.1,0,1,1,1,2,0
34009075005,34,009,075005,48.6,144,1,0,2,1,0,1
34009080001,34,009,080001,129.1,147.3,3,3,12,0,1,0
34009080002,34,009,080002,160,127,4,2,8,1,0,0
34009140001,34,009,140001,102.2,148.5,0,1,4.1,1.1,0,0
34009140002,34,009,140002,118.4,147.7,0,1,4.1,1.1,1,1
34009140003,34,009,140003,109,81.6,0,1,10.6,1,0.1,0
34009140004,34,009,140004,130.3,166.7,1,3,2.6,1,1.1,1
34009140005,34,009,140005,56.1,132.9,0,0,3,3,0,1
34009ZZZZZZ,34,009,ZZZZZZ,70.6,106.4,1.1,0.2,2,0.6,0.8,0.8
34011005101,34,011,005101,208.6,35.2,3.4,3.7,8.7,0.9,2.8,0
34011005201,34,011,005201,99,12,0,0,0,0,0,0
34011005202,34,011,005202,269.1,27.9,1.1,0,4,1,3,1
34011005203,34,011,005203,134,6,3,0,4,0,0,0
34011005301,34,011,005301,124,166.3,3.2,0.2,3.2,5.1,3,0
34011005302,34,011,005302,108.8,46.2,4.5,0.2,3.1,0,0.2,0
34011005303,34,011,005303,105,61,3,0,0,1,2,0
34011005304,34,011,005304,168,52,0,0,2,3,0,0
34011005305,34,011,005305,203,125,4,0,0,4,0,0
34011005401,34,011,005401,147.8,137.6,1.1,2,3,1.1,0,0
34011005402,34,011,005402,283,82,7,2,7,2,5,0
34011005501,34,011,005501,170,71,3,0,2,0,1,1
34011010001,34,011,010001,106.6,100.8,2.9,0.7,0,0,1.5,0.7
34011010002,34,011,010002,145.4,198.2,1,6,5,4,0,1
34011010003,34,011,010003,90,195.1,3,2,1,6,1,0
34011010004,34,011,010004,82,142.9,11,2,0,3,1,3
34011015001,34,011,015001,391.9,607.5,8,8.9,2,6,3,0
34011020001,34,011,020001,62.1,187.3,7.8,2.1,0.7,2.1,0,0.7
34011020002,34,011,020002,55,150.5,3.4,2,0,1,0.1,0.1
34011025001,34,011,025001,131,176,5,4,2,0,0,0
34011025002,34,011,025002,404,33,2,1,2,0,0,2
34011025003,34,011,025003,131.4,214.2,6.7,5,3.3,2.5,0.9,0.8
34011025004,34,011,025004,362.6,27.5,5.1,0.1,4,3,3,0
34011030001,34,011,030001,156.8,218.5,5.2,3.5,3,2.6,2.9,0.2
34011035001,34,011,035001,169.6,414,2.2,0.2,0.1,2.1,2,0
34011035002,34,011,035002,147.1,297.3,8.3,5.6,4.7,4.7,0.9,0.9
34011035003,34,011,035003,181.8,341.9,4,5,1,1,1,1
34011040001,34,011,040001,279.3,659.7,18.3,3.5,5,5.4,2,1.1
34011045001,34,011,045001,196.2,439.7,3,5,3,3,3,2
34011045002,34,011,045002,140.1,410.6,4,2,2,2.9,2,0
34011050101,34,011,050101,138.6,98.2,2.1,1.1,1.9,2.9,0,2.8
34011050102,34,011,050102,194.9,100.8,2,0.9,3.9,3.3,0.1,0.1
34011050103,34,011,050103,239,197.1,7.8,2,5,6,1.9,0.3
34011050104,34,011,050104,295,494,14,5,3,4,1,2
34011050201,34,011,050201,157,86,4,1,7,2,1,0
34011050202,34,011,050202,142,93,3,5,2,1,1,3
34011050301,34,011,050301,134.9,44.8,0.4,0.3,0.2,0.1,0,0.1
34011050302,34,011,050302,168.5,258.9,1.7,1.2,1,1.7,0.1,0.1
34011050303,34,011,050303,101,48,6,0,1,1,1,0
34011050401,34,011,050401,156,71,1,2,5,0,0,0
34011050402,34,011,050402,231,200,7,9,6,0,0,0
34011050403,34,011,050403,262.9,173.9,8,1,6,3,3,0
34011050501,34,011,050501,322.7,371.2,10.8,5.2,3.4,7.1,0.1,2.8
34011050502,34,011,050502,118.1,103.2,5.6,3.7,2.8,0.9,0,0.9
34011050503,34,011,050503,402,537,9,3,7,6,6,0
34011050504,34,011,050504,201,325,4,3,1,4,4,1
34011050505,34,011,050505,206.5,387.6,7.3,1.8,0,7.3,0.9,0.9
34011050506,34,011,050506,182,253.6,9.3,1.9,0.9,3.7,0.9,0
34011055001,34,011,055001,53,138,3,2,1,1,0,0
34011060001,34,011,060001,131.2,387.6,1.8,3.8,0.1,5.3,0.9,1.8
34011065001,34,011,065001,223.2,416,1.4,2.1,1.4,3,2.3,0
34011065002,34,011,065002,268,394,11,0,10,6,4,1
34011065003,34,011,065003,207.2,339.4,2.9,0,2,2.9,0,0
34011065004,34,011,065004,279.9,554.1,8.3,5.2,4.2,5.2,2,0
34011070101,34,011,070101,233.6,262.6,11,7,3,4,0,0
34011070102,34,011,070102,261,287.8,8.9,4,10.9,4,0,0
34011070103,34,011,070103,182,228.2,2.1,2,3.1,6,1,0
34011070104,34,011,070104,219,145,4,2,4,3,2,0
34011070105,34,011,070105,249.3,97.4,4.1,2,9.1,3,1.1,0
34011070106,34,011,070106,331.2,191.4,6.1,1.3,3.2,6,2,0
34011070201,34,011,070201,208,68.8,2.4,0.9,3.8,0.2,1.2,1.1
34011070202,34,011,070202,209,96,1,2,1,4,1,1
34011070203,34,011,070203,301.2,144.1,2,7.1,9.1,1,1,1
34011070204,34,011,070204,181,27,4,1,4,5,2,0
34011070205,34,011,070205,365.6,297.3,13.8,1,7.9,4.9,4.2,1
34011070206,34,011,070206,223.9,73.9,0.7,4.4,5.8,0.7,0.7,0
34011070301,34,011,070301,219,37,0,1,5,0,1,0
34011070302,34,011,070302,122,15,2,0,4,1,1,0
34011070303,34,011,070303,136,23,2,0,3,1,0,0
34011070401,34,011,070401,406,307,12,5,7,3,1,0
34011070402,34,011,070402,249.7,103.6,1.9,1,3.9,0,1.9,0
34011070403,34,011,070403,191.8,51.3,1.9,0,3.9,2.9,3.9,1
34011070404,34,011,070404,217,162,6,4,11,0,0,0
34011070405,34,011,070405,312,147,4,1,5,0,6,0
34011070406,34,011,070406,237,213,6,5,7,2,2,3
34011070407,34,011,070407,227,240,4,1,5,1,1,0
34011070501,34,011,070501,174,78,4,4,8,5,2,1
34011070502,34,011,070502,181,147,3,0,8,1,0,1
34011070503,34,011,070503,236,39,2,0,3,0,0,0
34011070504,34,011,070504,216.9,42.6,3.1,0.4,7.6,4.1,1.1,0
34011070505,34,011,070505,227,118,3,0,0,2,0,0
34011070506,34,011,070506,220.2,130.5,8.2,3.2,4.6,4.2,2.2,0
34011070601,34,011,070601,277.7,341.5,8.8,3.9,8.8,9.8,2,1
34011070602,34,011,070602,272,368,6,2,8,4,1,1
34011070603,34,011,070603,113.6,152.1,6.1,2,6.1,4.1,4.7,2
34011070604,34,011,070604,334,364,11,9,5,6,4,1
34011070605,34,011,070605,184.3,313.5,9,2,4,1,4,0
34011070606,34,011,070606,227,296,0,3,3,4,4,0
34011070607,34,011,070607,449.1,566.7,11.7,2.9,3.9,5.8,3.9,1
34011070608,34,011,070608,383,473.4,19.3,5.1,5.1,6.2,4.1,1
34011070609,34,011,070609,186,316,9,1,6,7,1,1
34011070610,34,011,070610,308,482.7,6.1,6,5.1,1.2,2,0
34011ZZZZZZ,34,011,ZZZZZZ,71.3,120.1,3.8,1.6,0.9,1,0.7,0.5
34013005101,34,013,005101,223.6,92.3,1.8,0.9,1.8,1.8,0.9,0
34013005102,34,013,005102,274.7,117.6,0,1.9,1.9,5.6,1.9,0.9
34013005103,34,013,005103,211.5,102.6,1,1.2,4.6,0.9,0,0
34013005104,34,013,005104,355.9,172.2,0.8,3.1,2,2.5,4.2,1.2
34013005105,34,013,005105,275.6,83.3,1.9,0.1,3.9,1.1,7.8,1
34013005106,34,013,005106,181.1,109.3,0,2.9,1.6,4.5,2.2,0.9
34013005201,34,013,005201,157.3,108.1,0,1.9,1.9,1,3.9,0
34013005202,34,013,005202,134.9,108.3,0,0.1,0.1,3,9.1,0
34013005203,34,013,005203,198,158.4,3.8,6.6,3.8,0,2.8,0
34013005204,34,013,005204,210,174,2,3,0,2,3,2
34013005205,34,013,005205,222,148,2,1,3,8,3,0
34013005206,34,013,005206,164,177.9,1,1,2,0,1,0
34013005207,34,013,005207,170,146,1,2,0,5,2,0
34013005208,34,013,005208,293,193,2,1,3,2,4,2
34013005301,34,013,005301,219.3,68.6,2.7,0.9,6.3,0.9,1.8,0
34013005302,34,013,005302,274,92,2,2,2,0,5,0
34013005303,34,013,005303,225.9,69.2,0,6.6,0.7,2.9,1.5,0
34013005304,34,013,005304,246,107,0,4,2,4,5,0
34013005305,34,013,005305,172,94,2,3,3,1,1,0
34013005306,34,013,005306,273.2,105.1,0,2.7,7.3,0.9,4.6,0
34013005401,34,013,005401,196.2,70.4,0,0.1,1,0,4,0
34013005402,34,013,005402,296,120,1,2,1,2,1,0
34013005403,34,013,005403,262,138,0,2,0,2,2,0
34013005404,34,013,005404,278,186.5,0,0,1,3,1,0
34013005405,34,013,005405,181.8,148.6,1,2,2,2,3,0
34013005406,34,013,005406,272,198,2,0,2,3,1,0
34013010102,34,013,010102,537.8,196.7,4.8,6.8,5.8,5.8,9.7,1.9
34013010103,34,013,010103,520.5,83.7,6.1,7.1,7.1,6,3,2
34013010104,34,013,010104,264.2,69.7,1.8,5.5,8.3,2.8,0.9,0
34013010105,34,013,010105,434,85,0,3,2,3,2,0
34013010106,34,013,010106,309.4,108.8,2,6.8,2.2,1.2,1,0
