GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34013070S15,34,013,070S15,679,12,6,8,0,0,0,0,0
34013070S16,34,013,070S16,502,14,3,7,0,0,0,0,0
34013070S17,34,013,070S17,347,7,1,4,0,0,0,0,0
34013070S18,34,013,070S18,362,2,0,3,0,0,0,0,0
34013070S19,34,013,070S19,414,5,1,3,0,0,0,0,0
34013070S20,34,013,070S20,481.4,4.8,1,6.7,0,0,1,0,0
34013070S21,34,013,070S21,362,2,0,1,0,0,0,0,0
34013070S22,34,013,070S22,545.7,17.9,1,1,0,0,1,0,0
34013070S23,34,013,070S23,453,6,0,1,0,0,1,0,0
34013070S24,34,013,070S24,379,6,0,1,0,0,0,0,0
34013070S25,34,013,070S25,561.1,8.1,0.2,3.6,0,1,1,0,0.2
34013070S27,34,013,070S27,372.6,1.2,0,2.3,0,0,2,0,0
34013070S28,34,013,070S28,400,6,0,4,0,0,1,0,0
34013070S29,34,013,070S29,434,2,0,3,0,0,0,0,0
34013070S30,34,013,070S30,516,3,1,5,0,1,0,0,0
34013070S32,34,013,070S32,442,4,1,2,0,1,1,0,0
34013070S34,34,013,070S34,423,11,0,1,0,0,0,0,0
34013070S35,34,013,070S35,338,1,3,1,0,0,0,0,0
34013070S36,34,013,070S36,570,10,0,8,0,0,0,0,0
34013070S37,34,013,070S37,382,2,1,6,0,0,0,0,0
34013070S38,34,013,070S38,454,5,0,7,0,0,1,0,0
34013070S39,34,013,070S39,594,15,2,12,0,0,1,0,0
34013070S40,34,013,070S40,459,2,0,5,1,0,0,0,1
34013070S41,34,013,070S41,468,8,0,2,0,0,1,0,0
34013070S42,34,013,070S42,538.3,2.1,1,2,0,0,0,0,0
34013070S44,34,013,070S44,517.3,8.4,1,4,1,0.1,1,0,0
34013070S45,34,013,070S45,563.9,10.9,0,7.8,0,0.1,0,1.1,0
34013070S46,34,013,070S46,505.7,8.5,0,2.5,0,0,0,0,0
34013070S47,34,013,070S47,496,13,1,3,0,0,0,0,0
34013070S48,34,013,070S48,443.5,18,1,3,0,0,0,0,0
34013070S49,34,013,070S49,569.2,23.3,0,2,0,0,1,0,0
34013070W06,34,013,070W06,356,17,1,0,0,0,0,0,0
34013070W07,34,013,070W07,572,17,1,0,0,0,0,0,0
34013070W09,34,013,070W09,321.8,26.7,0.9,4.4,0,0,0,0,0
34013070W10,34,013,070W10,343.9,14.6,1,3.9,0,0,0,0,0
34013070W13,34,013,070W13,487,18,1,2,0,0,1,0,0
34013070W15,34,013,070W15,399,11,0,2,0,0,0,1,0
34013070W17,34,013,070W17,559,18,1,3,2,0,1,1,0
34013070W19,34,013,070W19,483,8,1,3,0,0,0,0,0
34013070W20,34,013,070W20,342.3,7.2,0,4.7,0.1,0,0,0,0
34013070W21,34,013,070W21,429.4,6.9,0,0,0,0,0,0,0
34013070W22,34,013,070W22,390,7,1,3,0,0,1,0,0
34013070W23,34,013,070W23,442,8,0,2,0,2,0,0,0
34013070W24,34,013,070W24,272,5,0,0,0,0,0,0,0
34013070W25,34,013,070W25,472,12,0,6,1,0,1,0,0
34013070W26,34,013,070W26,386.9,9.7,0,1,0,0,0,0,0
34013070W27,34,013,070W27,393,13,0,3,1,0,0,0,0
34013070W28,34,013,070W28,429,8,3,3,0,0,0,0,1
34013070W29,34,013,070W29,341,13,0,2,0,0,2,0,0
34013070W30,34,013,070W30,449,14,0,2,1,0,1,0,0
34013070W31,34,013,070W31,687.2,14.4,2.2,9.4,0,0,0.2,0,0
34013070W32,34,013,070W32,559,26,2,9,0,0,0,1,0
34013070W33,34,013,070W33,548,13,2,6,6,0,0,0,0
34013070W34,34,013,070W34,546,15,2,2,0,1,0,0,0
34013070W35,34,013,070W35,602.1,59.8,0.8,14.6,0,0,1,0,0
34013070W36,34,013,070W36,557,11,0,4,2,0,0,1,0
34013070W37,34,013,070W37,470,15,2,4,0,0,0,1,0
34013070W38,34,013,070W38,560,4,1,0,0,0,0,1,1
34013070W39,34,013,070W39,411,5,0,4,0,0,0,0,0
34013070W40,34,013,070W40,703,10,1,4,0,1,1,0,0
34013070W41,34,013,070W41,468,8,0,2,0,1,0,1,0
34013070W43,34,013,070W43,603,25.2,0,0,0,0,0,0,0.9
34013070W44,34,013,070W44,349,43,2,7,0,1,1,0,0
34013070W45,34,013,070W45,170.9,21.2,1.2,5.4,0,0,0,0,0
34013070W46,34,013,070W46,300,30,1,5,0,0,2,0,0
34013070W47,34,013,070W47,375,11,3,2,0,0,0,1,0
34013070W48,34,013,070W48,462,9,0,2,1,0,0,0,0
34013070W49,34,013,070W49,401,9,0,4,0,1,1,0,0
34013075001,34,013,075001,562,570,29,10,0,1,0,0,1
34013075002,34,013,075002,474.1,471.1,15.5,4.9,2,1,1.9,0,0
34013075003,34,013,075003,373.8,394.2,11.3,6.1,3,0,0,0,0
34013075004,34,013,075004,284.1,377.1,8,3,0,0,0,0,0
34013080101,34,013,080101,361,516,13,12,0,1,1,0,0
34013080102,34,013,080102,257,294,10,5,0,0,0,1,0
34013080103,34,013,080103,381,428.7,11.9,7.5,1.1,2,0.1,0,0
34013080104,34,013,080104,277,306,9,9,2,0,0,0,0
34013080105,34,013,080105,271,281,7,8,1,1,3,0,0
34013080106,34,013,080106,227.3,351.6,5.1,3.9,0,0.9,0,0,0
34013080107,34,013,080107,316,351,5.9,3.9,3.9,1,0,0,0
34013080201,34,013,080201,217,193,8,6,0,0,2,0,0
34013080202,34,013,080202,361.7,486.4,22.9,7.2,1,1,2,0,0
34013080203,34,013,080203,421,500.9,17,5,0,1,0,1,0
34013080204,34,013,080204,355,430,13,7,1,0,0,0,1
34013080205,34,013,080205,268,225,9,10,0,1,0,0,1
34013080206,34,013,080206,356,350,15,23,1,0,0,0,1
34013080301,34,013,080301,242,212,12,2,2,0,0,0,0
34013080302,34,013,080302,277,258,9,12,1,1,0,1,0
34013080303,34,013,080303,264.6,316.1,14,4.9,0.1,0.1,0,0,0
34013080304,34,013,080304,360.3,406.7,13.4,6.2,1,1,0,0,0
34013080305,34,013,080305,723.1,586.6,19.1,11,2,0,0,0,1
34013080306,34,013,080306,518.4,359.9,19,16.1,1.9,2.9,0,0.9,0
34013080307,34,013,080307,233,245,5,3,0,1,1,0,0
34013090101,34,013,090101,269.3,334.9,11.2,2,0,0,0,0,0
34013090102,34,013,090102,374.1,396.4,10.5,2.2,2,0,2,0,0
34013090103,34,013,090103,253.3,384.6,8.7,3.9,1.4,0,0,0,0
34013090104,34,013,090104,285.1,403.3,16.3,2.2,1,0,0,0,0
34013090105,34,013,090105,225.4,346.6,9.3,4.7,0,0,0.9,0,0
34013090106,34,013,090106,295,260,10,6,0,0,0,0,0
34013095001,34,013,095001,454,55,8.3,6.8,0,0,0,0,0
34013095002,34,013,095002,463.4,30,2,12.2,0,0,1,0,0
34013095003,34,013,095003,561,73,7,8,0,1,0,0,0
34013095004,34,013,095004,652,78,6,7,0,0,0,0,0
34013095006,34,013,095006,574,58,7,4,0,0,1,0,0
34013095007,34,013,095007,1033.8,176.3,32.1,7.1,0,0,0,0,0
34013095008,34,013,095008,467.6,52.9,5.9,9.8,1,2,0,0,0
34013095009,34,013,095009,553.4,102.1,14.1,12.2,1,0,1,0,1
34013095010,34,013,095010,499.9,50,8,2,0,0,3,0,0
34013095011,34,013,095011,480,59,8,7,0,0,0,0,0
34013095012,34,013,095012,692,68,4,25,1,0,0,0,0
34013095013,34,013,095013,901,87,15,12,0,0,1,0,1
34013100001,34,013,100001,76.9,51.4,1,0.7,0.2,0,0.2,0,0
34013100002,34,013,100002,339.5,244.8,14.3,2.9,0,1,0,0,0
34013100003,34,013,100003,309.2,214.3,22.1,3,0,1,0,0,0
34013100004,34,013,100004,404.8,418.7,21.9,4,5,0,0,0,0
34013100005,34,013,100005,455,360,25,6,1,0,2,0,0
34013100006,34,013,100006,420,285,18,14,2,0,0,0,0
34013100007,34,013,100007,262,346,15,6,0,1,1,0,0
34013100008,34,013,100008,388,296,15,8,0,0,1,0,0
34013100009,34,013,100009,318,331,10,5,2,0,0,1,0
34013100010,34,013,100010,490.7,373.5,23.6,12.4,0.1,1,0.1,0,0
34013100011,34,013,100011,426,347,8,7,1,0,2,0,1
34013105001,34,013,105001,255,281.4,14.7,3.9,2.9,0,0,0,0
34013105002,34,013,105002,295,280.1,13,9,0,0,0,0,0
34013105003,34,013,105003,384,459.6,12.8,5.9,1,0,3,0,0
34013105004,34,013,105004,377,397,9,2,0,0,1,0,0
34013105005,34,013,105005,296,360,18,5,2,2,1,0,0
34013105006,34,013,105006,309.7,341.1,8.8,7.9,1,0,0,1,0
34013105007,34,013,105007,260.8,250.9,12.1,5,1,0,0,0,0
34013105008,34,013,105008,294,309,9,3,1,0,0,0,0
34013105009,34,013,105009,300.6,437.8,6,11.9,2,0,0,1,0
34013110101,34,013,110101,499,109,6,8,1,0,2,0,0
34013110102,34,013,110102,476,91,5,8,2,0,1,0,0
34013110103,34,013,110103,451,77,3,10,1,0,2,2,0
34013110104,34,013,110104,596,126,5,10,0,0,0,0,0
34013110106,34,013,110106,545.6,108.8,1.1,8.2,1,0,2,0,0
34013110107,34,013,110107,233,63,0,2,0,0,0,0,0
34013110108,34,013,110108,510,104,4,10,3,1,0,0,0
34013110109,34,013,110109,361,66,7,5,0,0,0,0,0
34013110201,34,013,110201,595,121,2,9,0,0,0,0,0
34013110202,34,013,110202,678.7,185.9,7.4,5.1,1,1,0,1,0
34013110203,34,013,110203,319.5,138.8,4.8,0.9,0,0.9,0,0,0
34013110204,34,013,110204,258,68,4,7,0,1,0,0,1
34013110205,34,013,110205,291.8,127.2,3.8,1.9,0,0,0,0,0
34013110301,34,013,110301,293,39,1,2,0,0,0,0,1
34013110302,34,013,110302,364.7,39.9,1.2,0.5,1.3,0,1,0,0.1
34013110303,34,013,110303,442,112,10,5,0,0,1,0,1
34013110401,34,013,110401,474.5,241.8,6.3,1.8,0,0.9,0,0,0
34013110402,34,013,110402,641.2,226.7,14.9,10.9,1,1,1,0,0
34013110403,34,013,110403,588,289,9,2,1,0,0,0,0
34013110404,34,013,110404,314.9,173.3,9.9,3,1,0,2,0,0
34013110405,34,013,110405,647.6,207.5,6.7,2.9,0,0,1,1,0
34013110406,34,013,110406,571,213,9,4,1,0,2,0,0
34013110407,34,013,110407,590,220.9,4.8,2.5,0,0,0,0,0
34013110408,34,013,110408,469,159,10,8,1,0,0,2,0
34013110409,34,013,110409,436.1,225.7,17.1,2,1,0,0,0,0
34013110410,34,013,110410,270,123,3,2,0,0,0,0,0
34013110411,34,013,110411,285,125,10,4,1,0,1,0,0
34013110412,34,013,110412,643.4,245.4,14.2,10.4,0,0,0,0,0
34013110413,34,013,110413,485.9,203.5,4,0,0,0,0,2,0
34013110414,34,013,110414,523.4,202.5,7.3,7.1,0,0,0,0,0
34013110415,34,013,110415,615.6,264.4,13.1,2.1,0.9,0.1,1.9,0,0
34013110416,34,013,110416,381,116,5,12,0,0,1,0,0
34013110501,34,013,110501,338.1,47,3,4.8,0.1,0,0,0.9,0
34013110502,34,013,110502,342.6,63.2,6,6,0,0,3,0,0
34013110503,34,013,110503,513.7,163.9,6,12,0,0,0,0,0
34013110504,34,013,110504,448,64,4,3,0,0,0,0,0
34013110505,34,013,110505,332,42,0.9,2.6,1.7,0,0,0,0.9
34015005001,34,015,005001,261.8,277.9,17.2,13.1,3,0,1,0,0
34015005002,34,015,005002,274.9,232.9,11,4,5,0,0,1,0
34015005003,34,015,005003,431.2,341.8,18.9,4,1,0,0,4,0
34015005004,34,015,005004,316,345,17,2,2,0,0,2,0
34015005005,34,015,005005,338.6,94.8,10.9,2,0,0,0,0,0
34015005006,34,015,005006,356.5,360.4,5.9,5.9,0,2,1,2,0
34015010001,34,015,010001,290.5,285,7.8,9.6,1.9,1.9,1,2.9,0
34015010002,34,015,010002,276.6,251.2,6.2,1.5,0,0,0,1.5,0
34015010003,34,015,010003,430,382,17,6,1,0,0,0,1
34015010004,34,015,010004,356.6,295.8,13.3,2.9,0,0.9,0,3.8,0
34015010005,34,015,010005,360.1,276.1,15,4,0,1,0,0,0
34015010006,34,015,010006,398,221,16,6,0,0,0,1,0
34015010007,34,015,010007,310.5,126.4,10.1,5,4.1,0,0,0,0
34015010008,34,015,010008,257.5,287.8,13.8,1.1,0,1,1,0,0
34015010009,34,015,010009,547.4,68.7,4,4,1,0,0,1,0
34015010010,34,015,010010,396.7,379.8,19.4,12.3,3,1,0,4.1,0
34015010011,34,015,010011,255.2,332.5,16.8,3.6,0,0.7,0.7,0.7,0
34015010012,34,015,010012,370,387,24,7,5,0,0,0,0
34015010013,34,015,010013,259,276.3,21.1,9,1,1,0,1,0
34015010014,34,015,010014,361,324,17,5,0,0,0,1,0
34015010015,34,015,010015,219.3,167,14.8,2,0,0,0,1,0
34015010016,34,015,010016,224.2,274.7,7.3,1.8,0.3,0,0,0,0
34015010017,34,015,010017,270,139,7,5,1,0,0,1,0
34015010018,34,015,010018,165.2,242.9,9.7,2.9,0,0,0,2.9,0
34015010019,34,015,010019,309.8,258,10,10.7,0.2,0,0,1.1,0
34015010020,34,015,010020,496.6,325.4,18.9,3,1,0,0,1,0
34015010021,34,015,010021,498.4,390.6,14.1,7,6,1,1,0,0
34015010022,34,015,010022,530.4,358.7,20.2,9.4,0,0,1,1.4,1
34015015001,34,015,015001,427.3,462.2,20.5,4.8,2.3,0,0.3,3.1,0
34015015002,34,015,015002,299.2,438.9,13.5,5.8,7.7,0,0,0,0
34015015003,34,015,015003,274.3,357.8,23.6,8.3,0.3,0,0,1,0
34015015004,34,015,015004,299,391,20,11,0,0,0,0,0
34015015005,34,015,015005,260.8,321,19.3,0,3,0,1,0,0
34015015006,34,015,015006,374.5,488.8,29.4,3.8,1.9,0,0,0,0
34015015007,34,015,015007,419.3,340.2,21,4.8,1.6,0,1.6,0.8,0
34015020001,34,015,020001,286,67,4,6,2,0,0,1,0
34015020002,34,015,020002,141,303,9,5,2,1,0,0,0
34015020003,34,015,020003,261.3,458.6,18,6,2,0,0,0,0
34015020004,34,015,020004,188.5,350.3,7.9,10.9,1,0,0,1,0
34015025001,34,015,025001,197,282,11,4,3,0,1,2,0
34015025002,34,015,025002,346,484,27,10,0,0,0,3,0
34015025003,34,015,025003,396,520,14,9,0,0,0,3,0
34015025004,34,015,025004,236,552,17,8,0,0,0,0,0
34015025005,34,015,025005,244.8,403.2,12.1,2,1,0,1,3,0
34015025006,34,015,025006,431,502,21,6,3,0,2,1,1
34015025007,34,015,025007,223.4,352,16,8,3,0,0,0,0
34015025008,34,015,025008,146,278,9,2,1,1,0,0,0
34015025009,34,015,025009,248,416,17,5,0,0,1,1,0
34015025010,34,015,025010,280.4,478.3,16.2,17.7,0.2,0,0,5.2,0
34015025011,34,015,025011,230,407,18,3,0,2,1,1,0
34015030001,34,015,030001,461.1,341.2,18.6,2.3,5.4,0.8,0,0.8,0.8
34015030002,34,015,030002,293,42,1,1,1,0,0,1,0
34015030003,34,015,030003,353,114,6,3,0,0,0,1,0
34015030004,34,015,030004,288,185,13,4,0,0,0,1,0
34015030005,34,015,030005,359,184,11,8,0,1,0,0,0
34015030006,34,015,030006,280.2,207.3,16.1,8.1,1,0,0,0,0
34015030007,34,015,030007,464,407,24,4,1,1,0,2,0
34015030008,34,015,030008,340.6,223,14.4,7.1,2.1,0,0,0,0
34015030009,34,015,030009,179.6,188.4,13.7,6.9,3.9,0,0,2,0
34015030010,34,015,030010,321,252,16,6,2,0,0,2,0
34015030011,34,015,030011,316.9,286.9,20,2,0,0,0,1,0
34015030012,34,015,030012,355,256,13,10,0,0,0,4,0
34015030013,34,015,030013,128.4,95,5.2,0.7,1.5,0.2,0,0.2,0.2
34015035001,34,015,035001,165.8,181.9,10.4,4.3,1.2,0,1,2,0
34015035002,34,015,035002,185,288,10,2,0,0,0,0,0
34015035003,34,015,035003,163,193,10,5,1,0,0,0,0
34015035004,34,015,035004,173.4,225.2,9.8,4.9,4.8,0,0,2,0
34015035005,34,015,035005,173.1,175.2,6,5,0,0,0,1,0
34015035006,34,015,035006,231,365,14,7,0,0,0,0,0
34015040001,34,015,040001,295.6,333.9,9,5,0,0,0,0,0
34015040002,34,015,040002,254.6,409.5,13.2,7.5,0,0.9,0,0,0
34015040003,34,015,040003,263,294,17,3,2,0,0,0,0
34015040004,34,015,040004,290.4,525.7,20,14,2,0,0,0,0
34015040005,34,015,040005,334,402,12,7,2,0,0,0,1
34015040006,34,015,040006,301,386,27,11,2,0,0,0,0
34015040007,34,015,040007,350.4,340.5,38.9,6.5,2,1.1,0,1,1
34015040008,34,015,040008,409.5,572.6,33.4,8.1,2,0,1,0,1
34015040009,34,015,040009,296.4,451.1,14,2,2,0,0,2,1
34015045001,34,015,045001,210.2,382.3,15.2,11.7,2.9,1,0,0,0
34015045002,34,015,045002,547.7,348.5,22.7,10.2,2.2,1.1,2,1,0
34015045003,34,015,045003,442.6,320.9,31.4,4.2,2,0,0,0,0
34015045004,34,015,045004,412.7,305.4,16.1,8.1,2,0,0,1,0
34015050001,34,015,050001,284.6,364.7,30.9,2.9,1,1.9,0,0,0
34015050002,34,015,050002,293,339,13,4,1,1,0,2,1
34015050003,34,015,050003,249.8,291.3,5.7,13.2,4.7,0,0,0,0
34015050004,34,015,050004,418,325,9,11,2,0,0,1,0
34015050005,34,015,050005,72.4,166.1,5.6,3.9,0,0,0,0,0
34015050006,34,015,050006,461.4,743.7,25.4,11.1,0,1,0,0,1
34015050007,34,015,050007,182,228,7,5,0,0,0,1,0
34015050008,34,015,050008,189,268,13,9,0,0,0,0,0
34015050009,34,015,050009,318,304,18,5,3,0,1,0,0
34015050010,34,015,050010,410,455,18,5,1,0,2,3,0
34015050011,34,015,050011,207,255,7,2,2,0,0,0,0
34015050012,34,015,050012,370.2,422.7,16.8,8.1,1,0,0.1,0,0
34015055107,34,015,055107,417,366,16,10,0,1,0,2,0
34015055117,34,015,055117,159.2,179.4,5.8,3.6,0.7,0,0.7,0,0
34015055120,34,015,055120,327.9,289.9,6,3.9,0.5,0,0.3,1.1,0
34015055122,34,015,055122,449,524,27,7,1,1,1,1,0
34015055123,34,015,055123,370.8,400.7,10,15,3,0,0,1,0
34015055124,34,015,055124,301.9,229.7,10.2,6.5,2.8,0,0,0.9,0
34015055201,34,015,055201,237,280,6,7,1,0,2,1,0
34015055203,34,015,055203,178,167,6,5,1,0,0,0,0
34015055209,34,015,055209,339.4,443.4,4.8,1.9,0,0,0.9,0.9,0.9
34015055210,34,015,055210,246,221,13,1,1,0,0,1,0
34015055213,34,015,055213,384.6,433.6,24.2,8.1,3,0,0,0,0
34015055214,34,015,055214,342,271,10,4,1,0,0,2,0
34015055216,34,015,055216,236.7,203.7,10.1,2.8,3.7,0.9,0.9,0.9,0
34015055302,34,015,055302,480.9,324.9,10,7,1,0,2,1,0
34015055306,34,015,055306,510,272,19,8,1,0,0,2,0
34015055312,34,015,055312,249,226.2,9.1,4.5,0.9,0,0,1.8,0
34015055318,34,015,055318,316.1,351.8,22.9,6.5,0.1,0,1,2.2,0
34015055319,34,015,055319,315,375,19,3,1,0,0,2,0
34015055326,34,015,055326,445.9,313.7,13.3,5,2.2,0.1,1,0.1,0
34015055404,34,015,055404,156,219.3,6.5,3.6,0.9,0,0,0.8,0
34015055405,34,015,055405,238,366,17,5,0,1,0,0,0
34015055408,34,015,055408,248,272,13,5,3,0,0,1,0
34015055411,34,015,055411,142.5,189.9,3,2,0,0,0,2,0
34015055415,34,015,055415,372,428,20,1,0,0,0,1,0
34015055421,34,015,055421,314.4,305.5,11.6,7.2,0,0,0,1.8,0.9
34015055425,34,015,055425,225.5,295.1,2,1,0,0,0,0,0
34015060001,34,015,060001,137.6,142.6,9,6,1,0,0,2,0
34015060002,34,015,060002,138,181,11,3,3,0,0,0,0
34015060003,34,015,060003,217,244.4,21.9,3.2,0.3,0,0.1,0.2,0.2
34015060004,34,015,060004,98.5,96,0.8,0.8,0,0,0,0.8,0.8
34015065001,34,015,065001,306,451,22,5,2,1,1,1,1
34015070001,34,015,070001,452.5,131.3,6.3,8,0.1,1,0,3,0
34015070002,34,015,070002,411,49,2,6,1,0,0,1,0
34015070003,34,015,070003,268.2,112.3,5,3,0.1,0,0,1,0
34015070004,34,015,070004,205.2,172.6,12.3,0.1,1,0,0,0,0
34015070005,34,015,070005,173.1,165.6,10.1,2,0,1,0,1,1
34015075001,34,015,075001,360.3,282.5,27.6,17.7,3,0,1,2,1
34015075002,34,015,075002,270,202,25,9,5,0,1,0,0
34015075003,34,015,075003,270.1,275.2,19,5,0,0,0,0,0
34015075004,34,015,075004,323.1,377.2,16,4,0,0,1,1,0
34015075005,34,015,075005,319,357,18,12,5,0,0,2,0
34015075006,34,015,075006,348.8,365.6,23.4,12.3,1,2,0,4,0
34015075007,34,015,075007,332.2,293.1,26.1,7.1,1,0.1,0,1,0
34015080001,34,015,080001,203.2,334.7,20.3,3.9,0,0,0,0,0
34015080002,34,015,080002,172,401,18,7,0,0,0,1,0
34015080003,34,015,080003,217,300,18,6,1,1,1,1,0
34015085001,34,015,085001,246,255,24,1,2,0,0,0,0
34015085002,34,015,085002,292.6,201.6,12.7,7.2,1,0,0,1.1,1
34015090001,34,015,090001,285,311,3,5,3,0,0,0,0
34015090002,34,015,090002,245,432,9,4,1,0,0,0,0
34015090003,34,015,090003,252,271,7,1,3,1,0,0,0
34015090004,34,015,090004,328,467,20,3,1,0,1,0,0
34015090005,34,015,090005,384.3,402.2,24.4,0,1,0,0,0,1
34015090006,34,015,090006,448.8,461.7,14.9,7,1,0,1,1,0
34015090007,34,015,090007,421.9,275.3,19.4,6.8,0.6,1,0,2.9,0
34015090008,34,015,090008,297.3,336.2,6,5,1,0,0,3,0
34015090009,34,015,090009,293.2,372.3,10.1,3,1,0,0,0,0
34015090010,34,015,090010,218,263,7,2,2,0,3,2,0
34015090011,34,015,090011,285,353,15,3,0,0,0,0,0
34015090012,34,015,090012,229,257,10,5,2,1,0,0,0
34015090013,34,015,090013,200,220,11,3,0,0,0,0,0
34015090014,34,015,090014,219,262,7,2,1,0,0,0,0
34015090015,34,015,090015,216,303,17,8,1,0,0,0,0
34015090016,34,015,090016,395,550,23,7,0,0,0,0,0
34015090017,34,015,090017,298,347,11,10,4,0,0,2,2
34015090018,34,015,090018,353,342,15,7,0,0,1,4,1
34015090019,34,015,090019,223,303,14,7,0,0,0,2,0
34015090020,34,015,090020,280,289,14,5,1,0,0,0,0
34015090021,34,015,090021,215,262,8,8,3,0,0,0,0
34015090022,34,015,090022,297,401,13,4,3,3,1,4,0
34015090023,34,015,090023,254,325,9,5,0,0,0,2,0
34015090024,34,015,090024,398,416,14,8,0,0,0,2,0
34015090025,34,015,090025,164,229,5,5,1,0,0,1,0
34015090026,34,015,090026,401,263,21,7,0,0,0,0,0
34015090027,34,015,090027,329.7,285.2,5.6,1.7,0,0,2.3,0.9,0
34015090028,34,015,090028,286.3,364.8,9.4,1.3,0,0,0.7,1.1,0
34015090029,34,015,090029,227,283,14,2,1,0,0,0,0
34015090030,34,015,090030,342,424,21,10,1,0,0,3,0
34015090031,34,015,090031,316,361,11,4,0,0,0,0,1
34015090032,34,015,090032,284,327,13,2,3,0,1,1,0
34015090033,34,015,090033,372.7,419.3,21.7,3.4,0.3,0,1,0,0
34015090034,34,015,090034,195,309,9,3,0,0,0,0,0
34015090035,34,015,090035,204,288,10,2,0,0,0,1,0
34015090036,34,015,090036,135,161,2,2,0,0,0,0,0
34015090037,34,015,090037,282,375,11,2,0,0,0,0,0
34015090038,34,015,090038,390,471,20,9,1,0,1,0,0
34015090039,34,015,090039,251,342,20,1,0,1,0,0,0
34015095001,34,015,095001,280.5,215.1,23,7,0,0,0,1,1
34015095002,34,015,095002,310,143,13,11,3,0,1,0,0
34015095003,34,015,095003,172,167,14,3,0,0,0,0,0
34015100001,34,015,100001,340.9,258,20,5.1,3.2,0,0.2,0,0
34015100002,34,015,100002,203.7,251.5,11.7,4.5,0.4,0,1.2,1.4,0.3
34015100003,34,015,100003,203.7,262.7,17.9,6.6,2.9,0,0,4.7,0
34015100004,34,015,100004,361.7,431.1,15.6,9.6,3.1,0.2,0.3,0.3,0
34015100005,34,015,100005,220,199,7,4,1,0,0,1,0
34015100006,34,015,100006,211.5,210.8,9.4,5.5,0.2,0,0,0.5,0
34015100007,34,015,100007,351.7,347.8,22.4,4.9,1,2.9,0,1,1.9
34015100008,34,015,100008,302.4,337.4,14,5,2,0,1,1,0
34015100009,34,015,100009,218.8,176.9,5.2,2.6,0.9,0,0.9,1.7,1.7
34015100010,34,015,100010,198.1,199,6.4,0,2.7,0,0.9,0.9,0
34015100011,34,015,100011,258.2,243.3,7.9,3,1,0,0,2.9,0.1
34015100012,34,015,100012,186.2,157.2,10.3,6.3,0,0,0,1,0
34015100013,34,015,100013,488.9,411.9,29,1,0,0,0,2,0
34015100014,34,015,100014,379.9,238,10.5,8.2,2,0,1,2.1,0
34015100015,34,015,100015,353.7,366.6,17.1,12.8,3,0,1,2,0
34015100016,34,015,100016,207.5,196,7.1,4.8,1.4,0,0.7,0,0
34015100017,34,015,100017,337.6,267.2,10.2,4,0,0,0,0.1,0
34015100018,34,015,100018,293,234,15,12,1,0,0,1,2
34015100019,34,015,100019,436.7,400.8,14.4,5.8,1,0,0,1.9,0
34015105001,34,015,105001,320.5,324,21.6,13.6,3.4,0,0.1,4.1,0
34015105002,34,015,105002,272.3,309.4,19,4.5,1.8,0,0.9,0.9,0
34015105003,34,015,105003,185.6,220.8,15.9,5,0.8,0,0,0,0
34015110101,34,015,110101,285,103,3,8,0,0,0,0,0
34015110102,34,015,110102,203.3,144.2,10.4,4.1,1.1,0,0.9,0.3,0
34015110103,34,015,110103,244.6,149.2,10.7,7.2,0.1,1,0.1,0,0
34015110201,34,015,110201,201.9,169.4,10.8,2.4,0,0,0,2.1,0
34015110202,34,015,110202,246.5,28.2,5,1.7,1.7,0,0,0,0
34015110203,34,015,110203,253.4,142.6,7.7,6.8,0,0,0,0,0
34015110204,34,015,110204,241.4,42.9,6.2,3,0,0,0,0,0
34015110301,34,015,110301,164.9,128.9,9.4,4.3,0,0,0,0,0
34015110302,34,015,110302,246,172,22,10,5,1,0,0,0
34015110303,34,015,110303,317,135,18,8,1,0,1,1,0
34015110304,34,015,110304,262.4,117.2,11.9,3.3,0.3,0,0,0,0
34015115001,34,015,115001,223.2,203.2,17,4,4,0,0,1,0
34015115002,34,015,115002,223.9,207.1,3,5,0,0,1,3,0
34015115003,34,015,115003,108.3,96,1.5,1.5,0.8,0,0,1.5,0
34015115004,34,015,115004,199,222.3,6.7,6.7,0,0,0,0,0.8
34015120001,34,015,120001,441,497.4,28,2,0,0,0,0,1
34015120002,34,015,120002,320.3,446.3,21.5,5.9,1,0,2,0,0
34015120003,34,015,120003,172.2,296.3,13.6,3.9,0.1,0,0,1.9,0
34015120004,34,015,120004,266.4,272.8,11.2,6.1,0,0,0,2,0
34015120005,34,015,120005,484,393,30,7,4,0,0,2,0
34015120006,34,015,120006,325.1,313.3,10.6,1.2,0,0,0.1,0,0
34015120007,34,015,120007,378.9,283.7,15.4,5.8,1,0,3.9,1,0
34015120008,34,015,120008,238.7,276.2,12.1,1.1,0.1,0,1,0,0
34017005101,34,017,005101,199.5,153.7,5.9,2,2,0,0.7,0,0
34017005102,34,017,005102,300.2,166.7,1.3,5.5,0.1,0,0,0,1.7
34017005103,34,017,005103,170.9,112.3,4.9,4.2,0.7,0,0,0,0
34017005104,34,017,005104,227,168.5,7.7,5.6,0.8,0,0,0.8,0.8
