GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34003125003,34,003,125003,249.03,324.72,4.09,0.36,7.09,1.09,2.18,0.09
34003125004,34,003,125004,249.05,327.47,1.07,3.68,1,1.04,1.86,0.91
34003125005,34,003,125005,238.51,267.28,5.98,0.1,3.01,5.92,1.96,0
34003125006,34,003,125006,223.25,259.55,2.72,2.72,1.81,0.91,0,0
34003125007,34,003,125007,252.98,236.97,6.51,8.17,4.61,1.87,0.02,0
34003125008,34,003,125008,310.16,273.95,5.69,0.95,2.85,1.9,0.94,0
34003125009,34,003,125009,216.93,170.78,4.1,1.01,3.02,2.02,0.03,0
34003130001,34,003,130001,561.34,352.79,4.21,6.04,1.05,2.02,0.06,0.02
34003130002,34,003,130002,513.65,297.83,11.54,4.85,2.88,1.94,2.87,0.96
34003135001,34,003,135001,264.63,373.7,12.04,3.7,0.98,0.95,2.76,1.85
34003135002,34,003,135002,364.15,302.63,14.79,7.47,4.24,2.32,2.34,0.25
34003135003,34,003,135003,454.12,438.19,15.31,2.14,7.02,4.14,0.02,1
34003135004,34,003,135004,432.22,460.89,5.33,1.44,7,1.99,2.08,0
34003135005,34,003,135005,426.33,482.27,4.3,4.15,3.34,4.06,2.05,4.09
34003135006,34,003,135006,460,461,8,10,1,0,2,0
34003140001,34,003,140001,339.19,461.31,12.16,5.13,2,1,3.07,4.03
34003140002,34,003,140002,319.32,402.79,4.59,3.7,0.08,0,1.91,0.94
34003140003,34,003,140003,290.24,419.63,3.22,0.22,5.87,0.98,5,0.06
34003145001,34,003,145001,391,164,10,6,8,1,0,0
34003145002,34,003,145002,370.3,160.16,5.31,2.35,2.08,2.04,3.24,0.08
34003145003,34,003,145003,346,114,2,9,1,2,1,1
34003145004,34,003,145004,312,125,4,5,0,2,0,4
34003145005,34,003,145005,528.26,228.78,8.98,4.99,3,4,2.99,1
34003145006,34,003,145006,243.1,111.36,0.11,1.62,1.58,1.62,3.13,0.04
34003150001,34,003,150001,217.86,173.73,5.24,1.71,0.96,4.29,1.77,0.85
34003150002,34,003,150002,178.4,118.44,7.08,5.09,6.1,0.06,0,0.02
34003150003,34,003,150003,314.89,214.83,3.92,3.92,4.9,2.94,0,0.98
34003150004,34,003,150004,250,165,5,0,1,3,0,0
34003150005,34,003,150005,347,174,8,3,3,2,2,0
34003150006,34,003,150006,247,167,3,4,5,0,4,3
34003155001,34,003,155001,402.81,252.43,12.01,4.12,14.99,3.01,1.17,2
34003155002,34,003,155002,410.83,232.86,4.03,3,7.03,7,1,2
34003155003,34,003,155003,267.53,150.58,3.09,0.05,3.1,0.02,0,1.02
34003155004,34,003,155004,355.11,88.12,3,1,3,1,2,0
34003155005,34,003,155005,315.47,204.42,4.91,2.95,5.9,0.98,0,0.98
34003155006,34,003,155006,296.98,229.88,4.77,5.99,8.55,2.22,1,0
34003155007,34,003,155007,193.53,130.32,0.97,0,0.97,0,0,0
34003155008,34,003,155008,389,231,1,1,10,3,1,1
34003155009,34,003,155009,327.64,164.82,4,1,3,1,4,4
34003155010,34,003,155010,360.13,186.45,15.06,9.01,9.04,1.03,3,1
34003155011,34,003,155011,386.06,206.37,6.67,5.6,7.64,1.9,5.55,0.96
34003155012,34,003,155012,398.99,260.13,3.84,3.28,6.58,3.2,2.38,1.05
34003160001,34,003,160001,250.65,235.11,1.47,3.08,8.39,4.99,0.08,1.24
34003160002,34,003,160002,221,205,5,4,1,1,2,1
34003160003,34,003,160003,363.71,241.84,3.09,7.13,2.04,1.06,5,0.07
34003160004,34,003,160004,271.32,286.77,4.05,3.08,4.02,2.03,1,0.05
34003160005,34,003,160005,187.94,191.68,2.81,3.74,2.81,1.87,0.94,0
34003160006,34,003,160006,297.22,251.62,4.85,6.8,1.95,2.92,0,3.88
34003160007,34,003,160007,190,230,3,1,5,1,0,2
34003160008,34,003,160008,235.6,273.98,9.31,3.31,1.08,2.15,1.15,1.15
34003160009,34,003,160009,224,186,3,2,2,1,0,0
34003160010,34,003,160010,261.4,266.02,3.69,3.69,0.92,1.85,1.85,1.85
34003160011,34,003,160011,191.56,236.79,1.77,0.89,0.89,3.55,0.89,0.89
34003160012,34,003,160012,165.58,222.2,4.96,1.03,0.07,1.24,0.07,0.07
34003160013,34,003,160013,244.49,251.42,14.18,4.04,3,4.04,2,0
34003160014,34,003,160014,204.06,220.32,3.19,4.26,6.19,2.13,0.06,2
34003160015,34,003,160015,211,232,3,0,3,1,0,1
34003165001,34,003,165001,466.22,546.57,9.92,3.97,7.94,7.94,0.99,0.99
34003165002,34,003,165002,371.48,452.54,17.37,1.93,3.86,3.86,0.96,1.93
34003165003,34,003,165003,407.24,439.46,16.38,10.21,6.18,6.21,7.1,1.04
34003165004,34,003,165004,337,365,12,5,3,1,0,0
34003165005,34,003,165005,200.55,434.08,6.07,6.04,1.07,1.02,0.06,0
34003165006,34,003,165006,295,470.08,8,2,2,3,0,1
34003165007,34,003,165007,364.79,628.92,9.01,5.91,3.93,2.99,4.91,0.98
34003165008,34,003,165008,273.41,550.09,7.89,1.18,5.32,1.97,3.06,5.03
34003165009,34,003,165009,132.47,158.42,0.11,1.79,3.62,0.03,0.93,0.96
34003165010,34,003,165010,498.87,428.02,12.62,5.82,3.88,6.79,2.91,0.97
34003165011,34,003,165011,465.78,587.43,9.08,5.03,11.06,0.06,1.01,3.01
34003165012,34,003,165012,248.73,262.12,1.91,0.96,0,1.91,0,0
34003165013,34,003,165013,346.59,353.5,8.56,1.06,0.14,1.13,4.99,0.07
34003165014,34,003,165014,303.42,350.6,6.13,3.33,5.89,1.96,4.86,0.04
34003170001,34,003,170001,317.1,250.9,1.23,3.38,7.09,3.01,1.17,0.17
34003170002,34,003,170002,333.83,257.33,2.98,0.99,0.99,1.99,0.99,0.99
34003170003,34,003,170003,364,253,7,1,3,4,0,0
34003170004,34,003,170004,289,267,9,1,2,1,1,1
34003170005,34,003,170005,282,256,6,5,5,4,2,0
34003170006,34,003,170006,234.09,200.53,4.09,7.37,1.64,0,3.27,3.27
34003170007,34,003,170007,294.97,158.24,8.7,1.26,1.28,0,2.56,0.56
34003175001,34,003,175001,336.49,421.11,11.95,1.99,3.98,6.97,1.99,1
34003175002,34,003,175002,167.84,249.31,7.13,5.3,1.77,0.88,5.32,2.65
34003175003,34,003,175003,341.21,398.17,12,2,6,1,0,2
34003175004,34,003,175004,263.92,321.9,5,0,6,2,1,0
34003175005,34,003,175005,309.67,493.58,10.93,1.71,1.25,0.15,4.69,0.36
34003180001,34,003,180001,207.69,284.31,6.05,0.05,1,4.02,1.03,2.01
34003180002,34,003,180002,319.31,392.69,5.95,5.95,0,1.98,2.97,0.99
34003180003,34,003,180003,533,668,14,6,1,2,3,2
34003180004,34,003,180004,572,594,4,7,5,6,0,0
34003185001,34,003,185001,81.57,25.8,0.85,1.71,0.86,0,0,0
34003185002,34,003,185002,222.2,207.45,2.95,8.85,6.88,1.97,1.97,0.98
34003185003,34,003,185003,147.59,96.43,4.57,0.26,2.98,1.6,2.16,0.13
34003190001,34,003,190001,431.98,368,10.06,15,5,1.02,6.01,0
34003190002,34,003,190002,383.19,351.93,7.2,6.2,9.1,0.15,2.2,4
34003190003,34,003,190003,441.3,401.94,10.62,1.41,4.1,2.15,1.13,0
34003190004,34,003,190004,425.59,409.41,8,2.01,5,1,2,1
34003190005,34,003,190005,385.77,268.82,2.31,6.11,3.08,0.13,1.06,0.02
34003190006,34,003,190006,343.36,191.92,9.22,3.14,3.06,5.06,1.96,0.04
34003190007,34,003,190007,290.33,138.62,9.68,4.83,2.88,3.85,0.03,0.98
34003190008,34,003,190008,208.73,192.78,5.72,2.54,0.95,1.44,0.92,0.93
34003190009,34,003,190009,440.45,392.39,7.98,8.22,0.72,1.99,0.72,0.72
34003195001,34,003,195001,163,155,4,0,3,5,0,1
34003195002,34,003,195002,235,207,5,2,5,1,0,1
34003195003,34,003,195003,322,218,9,2,5,1,1,1
34003195004,34,003,195004,301,311,4,6,3,2,0,0
34003195005,34,003,195005,340,360,11,4,1,5,1,0
34003195006,34,003,195006,292,260,6,2,6,5,0,1
34003195007,34,003,195007,423,475,8,4,3,2,1,0
34003195008,34,003,195008,194,214,2,2,2,3,1,3
34003195009,34,003,195009,260,322,8,11,1,4,5,1
34003195010,34,003,195010,193,175,9,0,1,1,0,1
34003200001,34,003,200001,250.72,362.42,1.24,1.97,6.92,2.03,1.11,2.93
34003200002,34,003,200002,231.27,276.45,7.88,1.93,3.95,0.09,3.95,1.93
34003200003,34,003,200003,352.42,373.52,10.89,1.11,6.13,3.88,5.94,1.14
34003205001,34,003,205001,572.59,549.61,12.99,7.99,6,2,5,1
34003205002,34,003,205002,547.7,569.65,12.97,4.99,8.98,1,2.99,0
34003210001,34,003,210001,328.79,387.65,9.9,5.1,1.16,0.3,4.8,0.96
34003210002,34,003,210002,239,335,14,6,3,6,8,0
34003210003,34,003,210003,193.92,277.03,5.73,4.78,0.96,1.91,0.96,0
34003210004,34,003,210004,252,347,8,2,1,0,2,1
34003210005,34,003,210005,350,326,12,9,7,4,0,0
34003210006,34,003,210006,337,484.4,12.08,3.04,3.02,1,2.02,1.02
34003210007,34,003,210007,312.4,506.02,10.98,6.99,2,1,1,0
34003210008,34,003,210008,424.81,523.33,3.12,2.91,1.84,2.7,0.2,0.04
34003215001,34,003,215001,349.33,499.52,4.66,5.64,2.01,3.89,4.04,0.22
34003215002,34,003,215002,366.99,488.99,5,1,0,0,2,0
34003215003,34,003,215003,390,515,8,2,4,0,0,1
34003220001,34,003,220001,313,336.68,4.12,1.23,0.97,2.93,0.13,0.96
34003220002,34,003,220002,261.04,261.21,8.57,7.5,0.04,2,3.73,0.04
34003220003,34,003,220003,324.59,257.56,10.11,5.99,1.05,2.01,1.01,2.05
34003220004,34,003,220004,301.69,283.94,7.79,1,2.91,0.98,0.97,2.91
34003220005,34,003,220005,394.72,358.5,4.1,2.01,6.04,0.01,1.01,1.04
34003220006,34,003,220006,322.29,376.33,0.98,3.93,2.95,3.93,0,1.97
34003225001,34,003,225001,199,76,2,0,2,0,4,0
34003225002,34,003,225002,254,120,5,0,3,2,0,0
34003225003,34,003,225003,215,149,2,9,1,0,1,0
34003225004,34,003,225004,252,100,2,2,2,1,0,0
34003225005,34,003,225005,189.85,123.84,2.34,2.92,1.17,1.75,1.17,0
34003225006,34,003,225006,135.15,88.16,1.66,2.08,0.83,1.25,0.83,0
34003225007,34,003,225007,232,136,2,0,5,1,1,3
34003225008,34,003,225008,281,156,4,2,2,0,2,0
34003225009,34,003,225009,310,155,7,2,1,0,1,0
34003225010,34,003,225010,243.59,174.41,5.1,6.15,2.15,3.1,1.03,0.03
34003230001,34,003,230001,332.93,316.49,7.79,3.97,9.41,0.23,2.12,0.08
34003230002,34,003,230002,325.55,311.59,4.05,1.23,3.64,0.06,1,0.06
34003230003,34,003,230003,339,362,9,1,2,1,0,0
34003230004,34,003,230004,235,244,6,1,0,1,1,1
34003230005,34,003,230005,228,233,3,0,2,5,0,0
34003230006,34,003,230006,280,273,3,4,0,0,1,0
34003230007,34,003,230007,291,316,0,4,6,6,2,0
34003230008,34,003,230008,233.42,263.07,3.47,3.13,2.07,0.07,0,0
34003230009,34,003,230009,226,264,1,1,5,1,4,0
34003230010,34,003,230010,236,219,4,0,1,5,0,0
34003230011,34,003,230011,215.58,196.93,6.53,1.87,0.93,0.93,0,0
34003230012,34,003,230012,325.26,410.15,3.82,2.86,0.95,1.91,0.95,0.95
34003230013,34,003,230013,231.74,190.85,0.18,2.14,2.05,0.09,0.05,0.05
34003230014,34,003,230014,251,334,2,0,1,1,2,0
34003230015,34,003,230015,344.52,346.3,3.56,2.67,2.67,3.56,0.89,1.78
34003230016,34,003,230016,243.26,239.15,5.14,7.11,1,3.06,1.25,1
34003230017,34,003,230017,233,256,4,1,3,0,0,0
34003230018,34,003,230018,187,172,4,3,2,1,0,4
34003230019,34,003,230019,180.05,186.5,4.04,3.23,2.42,0,1.61,0
34003230020,34,003,230020,259.11,259.9,7.02,0.14,0.21,0,1.09,0.07
34003235001,34,003,235001,339.88,454.34,6.1,3.19,6.91,1.24,1.15,1.95
34003235002,34,003,235002,270,314,4,4,2,1,1,0
34003235003,34,003,235003,256.22,388.4,4.15,4.04,3.01,0.04,0.01,2
34003235004,34,003,235004,272.4,311.17,4.85,5.82,1.94,0.97,0,1.94
34003235005,34,003,235005,284,344,16,2,2,4,1,0
34003235006,34,003,235006,367.71,382.5,10.84,2.96,0.99,2.96,0.99,0
34003240001,34,003,240001,428,358,15,5,0,1,1,1
34003240002,34,003,240002,443.13,563.99,13.16,6,4.2,4.22,0.26,2.64
34003240003,34,003,240003,541.29,736.42,12.46,4.61,7.11,4.1,5.07,2.69
34003240004,34,003,240004,231,281,2,1,3,6,1,0
34003240005,34,003,240005,457.22,565.47,8.18,4.12,4.08,10.06,1.1,0.02
34003240006,34,003,240006,559.13,575.55,8.83,1.01,2.91,3.97,2.91,0
34003240007,34,003,240007,352.89,473.16,13.01,1.01,3.01,2,4,0.01
34003240008,34,003,240008,167.34,274.59,5.25,7.03,2.73,0.7,0.8,0.63
34003245001,34,003,245001,363.41,280.59,3.9,5.85,5.85,3.9,0.97,0.97
34003245002,34,003,245002,311,235,6,1,3,1,2,1
34003245003,34,003,245003,454,331,9,2,3,2,3,0
34003245004,34,003,245004,372.9,240.26,6.21,3.55,3.79,1.61,2.4,3.04
34003245005,34,003,245005,385,264,10,5,0,1,0,0
34003250001,34,003,250001,244.37,123.63,3.17,6.08,4.29,1.25,1.13,0
34003250002,34,003,250002,365.32,202.64,3.66,1.83,6.1,5.19,2.55,0
34003250003,34,003,250003,280,125,5,3,5,3,2,1
34003250004,34,003,250004,387.69,220.17,7.72,3.85,4.83,2.9,0.06,0.02
34003250005,34,003,250005,226.54,128.58,1.05,3.74,5.79,2.9,0.01,0.03
34003250006,34,003,250006,315.39,212.51,8.34,2.8,3.72,1.87,5.49,2.75
34003250007,34,003,250007,365.05,199.12,8.03,3.25,4.38,1.19,2.99,2.99
34003250008,34,003,250008,505.53,307.87,3.16,11.4,10.51,1.24,0.54,0.25
34003255001,34,003,255001,278.76,264.22,2.54,7.64,0.17,2.04,2.06,1.91
34003255002,34,003,255002,402.89,285.89,8.17,5.67,3,0.17,0.17,0.17
34003255003,34,003,255003,338.27,275.93,5,4.98,1,0.01,1,1
34003255004,34,003,255004,288,220,5,2,1,1,0,5
34003255005,34,003,255005,310,300,2,7,1,1,1,0
34003255006,34,003,255006,362,216,13,3,1,1,0,1
34003255007,34,003,255007,411,246,5,1,3,2,1,0
34003255008,34,003,255008,294,200,4,2,1,2,0,1
34003255009,34,003,255009,303,164,4,3,4,1,1,0
34003255010,34,003,255010,297.84,143.84,5.09,1.07,4.01,0.03,3.02,1.02
34003255011,34,003,255011,362,283,10,2,7,2,2,0
34003255012,34,003,255012,316,268,9,2,2,4,0,0
34003255013,34,003,255013,389,212,5,4,0,5,3,1
34003255014,34,003,255014,431.88,319.05,0.97,1.95,2.92,0,2.92,0.97
34003255015,34,003,255015,250.89,199.1,4.98,1.86,2.79,0,1.91,0.93
34003255016,34,003,255016,349,253,5,6,1,0,0,0
34003255017,34,003,255017,312.47,268.38,6.57,1.46,1.34,1,1.23,0
34003255018,34,003,255018,364.22,203.99,4.86,3.89,2.92,3.57,1.05,0
34003255019,34,003,255019,326.08,216.42,4.85,3.88,0,1.94,8.73,0
34003260001,34,003,260001,397.64,317.15,11.64,4.85,3.88,2.91,0,0
34003260002,34,003,260002,300,285,7,0,4,3,1,2
34003260003,34,003,260003,343.77,316.51,6.82,3.75,1.3,1.46,5.25,0.31
34003260004,34,003,260004,353.21,277.11,10.02,4.01,5,1,4.02,0
34003260005,34,003,260005,246.26,209.07,5.04,4.02,1.01,1.01,3.04,1
34003260006,34,003,260006,318,221,7,7,2,2,1,0
34003260007,34,003,260007,290.13,233.95,1.01,4.02,10.55,1.07,0.13,1.01
34003260008,34,003,260008,322.62,156.04,2.18,4.53,3.47,2.68,2.13,0.93
34003265001,34,003,265001,510.63,591.48,9.47,2.74,7.83,3.09,0.28,2.08
34003265002,34,003,265002,537,662.52,9.17,7.99,4.88,6.83,4.67,0.79
34003265003,34,003,265003,457.82,443.82,7.77,6.85,4.82,5.74,3.81,1.01
34003265004,34,003,265004,353.1,381.11,8.09,2.07,0.05,0.07,0.04,1.01
34003265005,34,003,265005,376.86,480.06,9.73,2.69,3.56,1.26,0.44,1.07
34003270001,34,003,270001,284.68,252.94,3.73,0.93,3.73,2.8,1.87,0
34003270002,34,003,270002,243.01,249.53,2.79,1.86,1.86,1.86,3.72,0.93
34003270003,34,003,270003,268.43,236.68,5.77,3.85,3.85,1.92,0,0
34003270004,34,003,270004,283.4,310.84,8.99,4.01,3.02,2,2,1
34003275001,34,003,275001,53,90,0,0,1,0,0,0
34003280001,34,003,280001,388.17,310.47,6.05,7.06,2.06,1.13,0.01,2.01
34003280002,34,003,280002,412,304,4,12,7,6,1,1
34003280003,34,003,280003,395,252,11,6,2,9,4,1
34003280004,34,003,280004,241,235,7,4,3,5,0,0
34003280005,34,003,280005,319,211,7,8,4,0,2,0
34003280006,34,003,280006,275,173,11,4,7,2,1,0
34003280007,34,003,280007,390.58,200.73,5.93,4.94,0.99,1.98,1.98,0
34003280008,34,003,280008,364.24,266.18,10.97,8.96,4.98,2.99,1.02,3.97
34003280009,34,003,280009,339.3,331.76,5.62,1.02,4.64,0.03,0.93,2.79
34003280010,34,003,280010,340,314,6,4,3,0,7,1
34003280011,34,003,280011,326.44,203.77,1.92,3.72,10.82,2.12,1.8,1.8
34003280012,34,003,280012,258,223,5,2,3,3,0,2
34003285001,34,003,285001,223,177,5,1,8,3,1,0
34003285002,34,003,285002,218.78,225,4.88,2.58,5.39,0.2,1,1
34003285003,34,003,285003,175.22,122,8.12,5.42,3.61,1.8,0,0
34003285004,34,003,285004,254,245,4,1,2,7,1,0
34003285005,34,003,285005,269.74,277.33,3.22,2.04,2.24,1.19,1.12,0.99
34003285006,34,003,285006,274.98,318.98,6.03,2.03,9.99,1.01,4,0.02
34003285007,34,003,285007,122,210,1,2,1,4,1,0
34003285008,34,003,285008,187.18,254.98,3.9,3.87,0.03,1.94,0,0.97
34003285009,34,003,285009,242,252,6,6,2,7,1,0
34003285010,34,003,285010,232.61,293.37,10.08,1.11,6.97,3.05,0,0.03
34003285011,34,003,285011,243,295,2,4,5,6,0,1
34003290001,34,003,290001,194,514,8,0,1,2,1,0
34003290002,34,003,290002,256.07,641.07,3,3,2,4,0,0
34003295001,34,003,295001,444.57,296.79,4.13,1.04,6.05,0.11,0.04,0.02
34003300001,34,003,300001,438.05,130.05,2.93,0.98,8.8,0,0,0
34003300002,34,003,300002,606,152,10,1,15,4,0,3
34003300003,34,003,300003,645,204,3,3,5,1,2,0
34003300004,34,003,300004,586,178,8,2,4,0,1,0
34003300005,34,003,300005,456,97,1,9,1,0,0,1
34003300006,34,003,300006,576,94,3,8,4,4,1,0
34003300007,34,003,300007,530.73,131.41,2.05,6.1,2.1,0.02,1.14,1
34003300008,34,003,300008,689,193,10,8,5,1,1,1
34003300009,34,003,300009,507,266,3,3,0,1,1,0
34003300010,34,003,300010,497,349,2,4,0,0,2,1
34003300011,34,003,300011,423.55,295.69,5.2,0.37,1,0.05,0,0
34003300012,34,003,300012,485.81,348.86,4,1,1,0,1,0
34003300013,34,003,300013,738,32.82,4.46,5.26,6.26,0,4.07,0.07
34003300014,34,003,300014,907.98,33.03,6.92,0.01,9.88,1,0.01,0.01
34003300015,34,003,300015,467,146,2,3,9,0,0,2
34003300016,34,003,300016,414.84,18.16,0.96,0.96,4.78,0,0.96,1.91
34003300017,34,003,300017,755,76,0,3,6,1,4,0
34003300018,34,003,300018,659.36,217.62,4.2,9.06,4.23,0.03,4.17,1.06
34003300019,34,003,300019,580.64,154.38,6.8,1.94,7.77,0.97,5.83,1.94
34003300020,34,003,300020,377,137,0,2,1,0,0,0
34003300021,34,003,300021,794.52,154.67,11.98,2.54,4.69,4.91,1.26,0.98
34003300022,34,003,300022,375.71,107.72,2.62,1.72,1.72,0.41,1.47,0
34003300023,34,003,300023,631,36,6,2,0,0,0,4
34003305001,34,003,305001,310.2,143.24,7.59,8.54,1.9,1.9,0.95,0
34003305002,34,003,305002,241.87,144.26,0,2.08,0.08,2,1.16,3
34003305003,34,003,305003,230,116,5,0,1,0,2,1
34003305004,34,003,305004,394,153,3,5,4,4,0,0
34003305005,34,003,305005,297.6,109.38,6.9,3.94,1.97,0,0,0.99
34003305006,34,003,305006,263,99,4,0,1,1,0,0
34003305007,34,003,305007,186.35,132.19,0,0.92,0.92,0,1.84,0
34003305008,34,003,305008,373,139,2,5,1,0,0,0
34003305009,34,003,305009,383,162,3,4,3,1,2,0
34003305010,34,003,305010,296,160,3,4,0,3,0,0
34003305011,34,003,305011,294.99,194.16,7.04,1.04,1,0.01,1,0.01
34003305012,34,003,305012,317.93,217.38,1.92,1.92,0,1.92,0.96,0.96
34003310001,34,003,310001,13.09,11.64,0.04,0.11,0.1,0.02,0.02,0.01
34003315001,34,003,315001,364.93,532.76,6.83,4.88,4.88,0.98,1.95,0
34003315002,34,003,315002,249.32,354.03,3.99,0,0,1,1,0
34003315003,34,003,315003,363.07,498.24,3.17,3.12,3.12,1.02,0.05,0
34003315004,34,003,315004,368.93,476.13,5.26,4.02,3.08,0.12,1.09,2.99
34003315005,34,003,315005,225,332,7,4,4,1,0,0
34003320001,34,003,320001,436.25,448.67,7.68,5.1,5.1,7.24,2.34,3.05
34003320002,34,003,320002,358,374,12,4,3,4,3,1
34003320003,34,003,320003,322.05,347.07,5,7,5,3,5,2
34003320004,34,003,320004,306,394,6,2,3,2,4,0
34003320005,34,003,320005,278.75,365.33,13.32,1.9,1.9,4.76,6.66,0.95
34003320006,34,003,320006,266.98,383.69,16.35,7.71,0.97,4.8,2.89,1.93
34003325001,34,003,325001,154,142,3,7,2,1,2,1
34003325002,34,003,325002,192.99,165.3,1.91,0.97,2.34,0.25,0.04,1.94
34003325003,34,003,325003,338.74,268.09,4.14,3.08,2.67,0.25,0.1,1
34003325004,34,003,325004,284,493,7,3,3,3,1,2
34003325005,34,003,325005,207,326,5,8,3,0,0,0
34003325006,34,003,325006,202.06,173.2,5.97,2.99,1,1.99,0,1
34003330001,34,003,330001,389,481,8,8,1,3,2,1
34003330002,34,003,330002,257.82,354.49,5.44,1.31,1.5,2.13,0,0.13
34003330003,34,003,330003,211.29,293.61,1.63,3.11,0.98,6.83,3.77,0
34003330004,34,003,330004,331.49,415.54,10.27,1.05,3.15,4.08,1.18,2.97
34003330005,34,003,330005,291.71,418.33,12.07,5.75,0.99,6.03,1.21,0
34003330006,34,003,330006,311.24,545.55,6.56,4.69,7.5,1.87,0,1.87
34003335001,34,003,335001,362.02,340.22,13.27,2.84,1.9,3.79,1.9,1.9
34003335002,34,003,335002,237.24,232.24,6.8,1.52,1.5,2.24,0.02,0.02
34003335003,34,003,335003,226,188,3,7,1,3,2,2
34003335004,34,003,335004,367.82,253.19,9.03,1.02,4.03,2.03,1.02,1.01
34003335005,34,003,335005,227.33,244.1,11.73,1.96,4.89,5.86,0.01,0
34003335006,34,003,335006,424.18,279.38,6.63,4.71,7.57,6.59,4.7,1.89
34003335007,34,003,335007,280.54,346.46,7.71,1.39,3.52,2.41,2.77,0.42
34003335008,34,003,335008,207.64,292.9,7.29,1.6,2.44,1.65,0.04,1.62
34003340001,34,003,340001,324.98,308,4.01,2.01,4.04,3.02,0,2
34003340002,34,003,340002,378.99,397.13,7.64,9.55,0.95,0,1.91,0
34003340003,34,003,340003,328.09,330.1,0.99,0.99,2.96,1.98,0,0
34003340004,34,003,340004,439,413,9,5,0,1,2,0
34003345001,34,003,345001,541,363,10,4,6,3,4,1
34003345002,34,003,345002,212,306,5,6,2,2,3,0
34003345003,34,003,345003,354.74,393.61,11.05,7.01,5.01,3.01,2,1
34003345004,34,003,345004,364.26,339.5,8.13,4.02,2.01,3,2,1.06
34003345005,34,003,345005,377.18,409.05,4.09,1.02,1.02,4.07,2.04,3
34003350001,34,003,350001,386.99,622.06,12.07,15.11,1,3.04,2.11,0.04
34003350002,34,003,350002,365,562,16,8,5,7,0,1
34003350003,34,003,350003,352.39,530.12,2.63,5.09,0.04,1.17,0.04,0
34003350004,34,003,350004,320.76,582.38,3.01,0.01,0,3.01,3.01,0
34003350005,34,003,350005,247.08,388.1,10,2,2,1,3,2
34003350006,34,003,350006,338.56,424.45,5.99,3.99,0,0,3,1
34003350007,34,003,350007,342.38,505.86,8,0,1.01,1,3,5
34003350008,34,003,350008,316.48,610.69,5.08,5.12,5,2.04,0.12,2.04
34003350009,34,003,350009,232.67,338.6,14.19,1.89,0.95,3.78,0.95,0
34003350010,34,003,350010,296.97,397.81,1.85,2.78,0,0.93,2.78,0.93
34005005001,34,005,005001,134.33,395.95,3.89,5.84,0,2.92,1.95,1.95
34005010001,34,005,010001,170.89,170.79,1.01,8.04,2,0,2.01,0
34005010002,34,005,010002,151,55,0,6,2,3,0,2
34005010003,34,005,010003,168,81,0,4,1,3,0,2
34005015101,34,005,015101,174.38,82.7,0,3.99,0,1.99,1,2.99
34005015102,34,005,015102,249.96,113.59,3.03,6.07,0.02,2,1,1.01
34005015103,34,005,015103,97,70,0,4,3,0,1,0
34005015201,34,005,015201,391.54,207.84,3.71,18.57,1.22,4.39,2.53,1.22
34005015301,34,005,015301,198.5,123.54,3.2,6.41,0.81,1.59,2.38,0.8
34005020001,34,005,020001,592.97,319.18,5.94,13.79,4.89,1.14,1.06,1.99
34005020002,34,005,020002,194.38,285.99,5.05,14.31,4.04,0.07,1.07,0.02
34005020003,34,005,020003,276.59,273.59,2,3.99,0,3,4.99,2
34005020004,34,005,020004,155,206,0,2,0,1,0,0
34005020005,34,005,020005,123.09,166.36,0,3.85,0.96,0.96,0,0.96
34005020006,34,005,020006,319.03,255.42,1.96,13.7,1.96,2.94,2.94,0.98
34005020007,34,005,020007,180.77,196.32,3.89,5.83,0,1.94,0.97,0
34005020008,34,005,020008,553.39,449.27,9.25,15.5,1.12,7.08,3.05,3.05
34005025101,34,005,025101,209.5,87.89,1.01,2.5,1.24,0.1,2.01,3
34005025102,34,005,025102,22.12,3.17,0.08,0.24,0,0.24,0.08,0
34005025103,34,005,025103,44.24,6.34,0.16,0.48,0,0.48,0.16,0
34005025201,34,005,025201,191,33,0,7,1,0,0,1
34005025202,34,005,025202,166.79,93.88,1,4.99,0,0,0,1
34005025203,34,005,025203,152.44,104.83,0,5.29,2.64,0.88,0,0
34005025301,34,005,025301,205.93,119.94,3.1,13.92,0.31,1,2.1,1.41
34005025302,34,005,025302,160,123,3,6,0,1,1,1
34005025303,34,005,025303,401.21,151.28,2.76,4.27,1,5.27,1.76,0
34005025401,34,005,025401,122.26,154.01,1.04,5.05,0,0.01,0.02,0
34005025402,34,005,025402,232,59,1,4,3,2,0,2
34005025403,34,005,025403,209.82,167.28,5.85,8.95,0.09,1,2.92,0
34005030001,34,005,030001,157.94,152.59,1.12,5.23,2.03,4.03,0.06,0
34005030002,34,005,030002,492,235,3,12,3,3,5,5
34005030003,34,005,030003,240,195,3,2,0,3,0,0
34005030004,34,005,030004,365,91,0,7,7,4,0,2
34005030005,34,005,030005,199.49,166.56,2.08,6.57,1,1.06,3.05,1.06
34005030006,34,005,030006,304.2,142.3,2.07,10.74,0,1.08,0.1,1.08
34005030007,34,005,030007,168.31,175.14,0.85,7.69,0,0.85,0.85,0.85
34005030008,34,005,030008,317,209,1,7,4,7,3,0
34005030009,34,005,030009,202.62,180.94,2,5.46,3.15,0.15,1,0.15
