GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230010103002020,12.7,11.9,0.4,0.2,0.1,10.1,13.7,1.2,0.5
230010105001002,15,13.5,0.7,0.4,0,11.9,15.4,1.7,0.8
230010106001008,22.9,20.6,1,0.6,0.1,18.2,23.6,2.6,1.2
230010104001005,3.8,2.7,0.1,0.1,0,3.1,3.2,0.3,0.1
230010102001014,16.4,11.8,0.6,0.3,0,13.5,13.8,1.2,0.5
230010103001002,8.4,6,0.3,0.1,0,6.9,7.1,0.6,0.2
230010103001006,13.9,10,0.5,0.2,0,11.4,11.6,1,0.4
230010415003021,4,6,0.2,0.1,0,3.1,6.5,0.5,0.3
230010415003033,4,6,0.2,0.1,0,3.1,6.5,0.5,0.3
230010415003041,0,0,0,0,0,0,0,0,0
230010415003050,9.7,14.7,0.6,0.3,0,7.6,15.7,1.2,0.8
230010415003036,0,0,0,0,0,0,0,0,0
230010415003022,14.3,21.6,0.9,0.5,0,11.1,23,1.8,1.2
230010415001032,3.1,4.7,0.2,0.1,0,2.3,5.3,0.3,0.1
230010415001037,5.1,7.8,0.3,0.1,0,3.9,8.9,0.5,0.2
230010415001033,0,0,0,0,0,0,0,0,0
230010415001035,0,0,0,0,0,0,0,0,0
230010415001042,0,0,0,0,0,0,0,0,0
230010460002037,0,0,0,0,0,0,0,0,0
230010460003017,1.6,3,0.1,0,0,1.2,3.3,0.2,0.1
230010460001038,1.9,3.5,0.1,0.1,0,1.4,3.8,0.2,0.1
230010460002020,0,0,0,0,0,0,0,0,0
230010460002017,0,0,0,0,0,0,0,0,0
230010460001045,0,0,0,0,0,0,0,0,0
230010460001029,0,0,0,0,0,0,0,0,0
230010450001070,0,0,0,0,0,0,0,0,0
230010450001052,0,0,0,0,0,0,0,0,0
230010450001028,0,0,0,0,0,0,0,0,0
230010450001102,6,9.6,0.3,0.1,0,4.6,10.5,0.6,0.3
230010450001000,6.3,10.1,0.3,0.1,0,4.9,11,0.6,0.3
230010450001090,0,0,0,0,0,0,0,0,0
230010450001114,0,0,0,0,0,0,0,0,0
230010450001031,2,3.2,0.1,0,0,1.5,3.5,0.2,0.1
230010450001109,0,0,0,0,0,0,0,0,0
230010420004027,0,0,0,0,0,0,0,0,0
230010420004037,7.8,12.3,0.3,0.2,0,6.1,13.5,0.7,0.4
230010420002015,3.9,6.2,0.2,0.1,0,3,6.8,0.3,0.2
230010420001001,0.6,0.9,0,0,0,0.5,1,0.1,0
230010420001013,0,0,0,0,0,0,0,0,0
230010420001014,0,0,0,0,0,0,0,0,0
230010420004049,5.7,9,0.2,0.1,0,4.4,9.9,0.5,0.3
230010420001028,0.6,0.9,0,0,0,0.5,1,0.1,0
230010465004016,3.9,8.7,0.2,0.1,0,2.7,9.6,0.3,0.2
230010465004007,0.5,1,0,0,0,0.3,1.1,0,0
230010465004039,12.2,27.1,0.7,0.3,0.1,8.6,30,0.9,0.7
230010302001036,11.7,15.1,0.7,0.3,0.1,9.3,16.6,1.3,0.7
230010302001048,4.6,5.9,0.3,0.1,0,3.6,6.5,0.5,0.3
230010302001013,11.7,15.1,0.7,0.3,0.1,9.3,16.6,1.3,0.7
230010302001037,5.5,7.1,0.3,0.2,0,4.4,7.8,0.6,0.3
230010302001042,13,16.8,0.7,0.4,0.1,10.4,18.5,1.5,0.7
230010302001029,5.5,7.1,0.3,0.2,0,4.4,7.8,0.6,0.3
230010302003016,0,0,0,0,0,0,0,0,0
230010302002007,14,18.1,0.8,0.4,0.1,11.1,19.8,1.6,0.8
230010301001029,9.1,11.8,0.5,0.3,0.1,7.3,12.9,1,0.5
230010430002041,27.3,37,1.2,0.5,0.1,21.4,41.7,1.6,0.7
230010430001000,2.4,3.3,0.1,0,0,1.9,3.7,0.1,0.1
230010430001001,20.7,28.1,0.9,0.4,0.1,16.2,31.6,1.2,0.5
230010430002045,1.4,1.9,0.1,0,0,1.1,2.1,0.1,0
230010102003064,2.5,1.8,0.1,0,0,2.1,2.1,0.2,0.1
230010106001013,17.7,15.9,0.8,0.5,0,14,18.2,2,0.9
230010106001014,4.1,3.7,0.2,0.1,0,3.3,4.2,0.5,0.2
230010106002059,0,0,0,0,0,0,0,0,0
230010106002021,11.3,10.2,0.5,0.3,0,8.9,11.6,1.3,0.6
230010106002055,0,0,0,0,0,0,0,0,0
230010106002053,0,0,0,0,0,0,0,0,0
230010106001001,0,0,0,0,0,0,0,0,0
230010106002018,0,0,0,0,0,0,0,0,0
230010106002016,0,0,0,0,0,0,0,0,0
230010104002015,5.4,5.1,0.2,0.1,0,4.3,5.9,0.5,0.2
230010106002036,0,0,0,0,0,0,0,0,0
230010107002006,0,0,0,0,0,0,0,0,0
230010106002046,0.6,0.6,0,0,0,0.5,0.7,0.1,0
230010415002028,6.3,9.5,0.4,0.2,0,4.9,10.1,0.8,0.5
230010415003009,0,0,0,0,0,0,0,0,0
230010415003034,6.3,9.5,0.4,0.2,0,4.9,10.1,0.8,0.5
230010415003044,2,3,0.1,0.1,0,1.6,3.2,0.3,0.2
230010415001028,46.9,71.5,2.6,1,0.1,35.8,80.9,4.2,1.8
230010415001002,54.1,82.5,3,1.1,0.2,41.2,93.2,4.8,2.1
230010415001046,4.4,6.8,0.2,0.1,0,3.4,7.7,0.4,0.2
230010415001007,47.9,73.1,2.7,1,0.1,36.5,82.6,4.3,1.8
230010415001049,24.3,37.1,1.4,0.5,0.1,18.5,41.9,2.2,0.9
230010415001062,15.7,24,0.9,0.3,0,12,27.1,1.4,0.6
230010415001074,0,0,0,0,0,0,0,0,0
230010415001016,2.1,3.1,0.1,0,0,1.6,3.5,0.2,0.1
230010460003007,8.5,15.4,0.3,0.2,0,6.4,16.9,0.9,0.3
230010460003011,19.5,35.2,0.7,0.6,0.1,14.6,38.7,2,0.8
230010460003032,1.4,2.5,0,0,0,1,2.7,0.1,0.1
230010460002014,104.6,188.7,3.7,3.1,0.5,78.2,207.6,10.5,4.3
230010460001048,0,0,0,0,0,0,0,0,0
230010460003014,7.1,12.9,0.3,0.2,0,5.3,14.2,0.7,0.3
230010460002003,19.2,34.7,0.7,0.6,0.1,14.4,38.1,1.9,0.8
230010460003019,15.1,27.2,0.5,0.4,0.1,11.3,30,1.5,0.6
230010460001039,4.4,7.9,0.2,0.1,0,3.3,8.7,0.4,0.2
230010460002035,7.1,12.9,0.3,0.2,0,5.3,14.2,0.7,0.3
230010460001052,0,0,0,0,0,0,0,0,0
230010460003005,3,5.4,0.1,0.1,0,2.3,6,0.3,0.1
230010460001001,3.6,6.4,0.1,0.1,0,2.7,7.1,0.4,0.1
230010415003000,0,0,0,0,0,0,0,0,0
230010415001036,0,0,0,0,0,0,0,0,0
230010415001043,0,0,0,0,0,0,0,0,0
230010415001085,1.7,2.6,0.1,0,0,1.3,3,0.2,0.1
230010415001080,0,0,0,0,0,0,0,0,0
230010415001006,26.3,40.2,1.5,0.5,0.1,20.1,45.4,2.4,1
230010415001022,1,1.6,0.1,0,0,0.8,1.8,0.1,0
230010415001014,1.4,2.1,0.1,0,0,1,2.4,0.1,0.1
230010415001058,26.7,40.7,1.5,0.5,0.1,20.4,46,2.4,1
230010410002050,78.5,98.1,3,1.5,0.6,60,111.2,7,2.8
230010410002030,74.9,93.5,2.9,1.4,0.5,57.2,106,6.7,2.6
230010410001026,16.8,21,0.6,0.3,0.1,12.8,23.8,1.5,0.6
230010410001054,0,0,0,0,0,0,0,0,0
230010410002079,3.7,4.6,0.1,0.1,0,2.8,5.2,0.3,0.1
230010410002074,17.9,22.4,0.7,0.3,0.1,13.7,25.3,1.6,0.6
230010207001031,7.2,7.2,0.3,0.1,0,5.6,8.4,0.4,0.3
230010202001011,30.4,14,0.7,0.8,0.1,26.6,16.1,2,0.7
230010202001014,0,0,0,0,0,0,0,0,0
230010202001010,13,6,0.3,0.4,0,11.3,6.9,0.9,0.3
230010202002012,4.8,2.2,0.1,0.1,0,4.2,2.5,0.3,0.1
230010201001006,5.8,2.7,0.1,0.2,0,5.1,3.1,0.4,0.1
230010201001012,1.4,0.6,0,0,0,1.2,0.7,0.1,0
230010201001016,0,0,0,0,0,0,0,0,0
230010201001017,0,0,0,0,0,0,0,0,0
230010201001025,9.6,6,0.2,0.2,0,8.2,6.8,0.7,0.3
230010203001015,22.9,10.5,0.5,0.6,0,20,12.2,1.5,0.5
230010203001013,58,26.7,1.3,1.6,0.1,50.8,30.8,3.8,1.4
230010205003011,0,0,0,0,0,0,0,0,0
230010208001002,13.8,18.2,0.7,0.3,0.1,10.8,21.1,1.1,0.7
230010203003009,9.6,6,0.2,0.2,0,8.2,6.8,0.7,0.3
230010204003002,57,35.6,1.4,1,0.3,49,40.8,3.9,1.6
230010203004002,25.3,11.6,0.6,0.7,0,22.1,13.4,1.7,0.6
230010201001064,13.5,8.4,0.3,0.2,0.1,11.6,9.6,0.9,0.4
230010204002000,47.8,29.8,1.1,0.8,0.2,41.1,34.2,3.3,1.3
230010204001011,11.3,7.1,0.3,0.2,0.1,9.7,8.1,0.8,0.3
230010203001003,9.4,9.4,0.4,0.2,0,7.3,11,0.6,0.4
230010203002002,30.4,14,0.7,0.8,0.1,26.6,16.1,2,0.7
230010206001001,6.4,4,0.2,0.1,0,5.5,4.6,0.4,0.2
230010206001011,8.9,5.5,0.2,0.1,0,7.6,6.3,0.6,0.2
230010207001011,8.7,8.7,0.4,0.2,0,6.7,10.1,0.5,0.4
230010205003007,6.6,8.7,0.3,0.1,0,5.2,10.1,0.5,0.3
230010106002007,2.3,2,0.1,0.1,0,1.8,2.3,0.3,0.1
230010108002000,70.8,50.7,2.6,1.2,0.1,58.1,59.3,5.3,2.1
230010108002037,29.5,21.1,1.1,0.5,0.1,24.2,24.7,2.2,0.9
230010107001015,26.6,25,0.9,0.5,0.2,21.1,28.6,2.5,1.1
230010107001019,4.2,4,0.1,0.1,0,3.4,4.6,0.4,0.2
230010108002031,9.3,6.6,0.3,0.2,0,7.6,7.8,0.7,0.3
230010108002043,2.1,1.5,0.1,0,0,1.7,1.8,0.2,0.1
230010108001015,22.3,16,0.8,0.4,0,18.3,18.7,1.7,0.7
230010107002021,3,2.8,0.1,0.1,0,2.4,3.3,0.3,0.1
230010440003006,0,0,0,0,0,0,0,0,0
230010440003012,3.9,5.8,0.2,0.1,0,3.3,6,0.5,0.2
230010440003018,0,0,0,0,0,0,0,0,0
230010440003015,0,0,0,0,0,0,0,0,0
230010440001033,0,0,0,0,0,0,0,0,0
230010440001012,13.6,20.2,0.5,0.5,0,11.6,21,1.6,0.8
230010440001005,4.9,7.2,0.2,0.2,0,4.1,7.5,0.6,0.3
230010440003043,0,0,0,0,0,0,0,0,0
230010440003037,0.2,0.3,0,0,0,0.2,0.4,0,0
230010440003074,0.7,1,0,0,0,0.6,1.1,0.1,0
230010440002006,15.2,22.6,0.6,0.6,0.1,13,23.5,1.8,0.9
230010460003036,0.5,1,0,0,0,0.4,1.1,0.1,0
230010460001022,28.8,52,1,0.8,0.1,21.6,57.2,2.9,1.2
230010460001043,25.3,45.6,0.9,0.7,0.1,18.9,50.1,2.5,1
230010460002033,0,0,0,0,0,0,0,0,0
230010460001023,0,0,0,0,0,0,0,0,0
230010460001032,0,0,0,0,0,0,0,0,0
230010460002010,0,0,0,0,0,0,0,0,0
230010460001049,16.5,29.7,0.6,0.5,0.1,12.3,32.7,1.7,0.7
230010460003004,1.6,3,0.1,0,0,1.2,3.3,0.2,0.1
230010460003016,0,0,0,0,0,0,0,0,0
230010450001051,0,0,0,0,0,0,0,0,0
230010465003059,36.8,62.3,1.9,0.9,0.1,29.7,66.5,3.6,2.4
230010465001006,0,0,0,0,0,0,0,0,0
230010465003043,0,0,0,0,0,0,0,0,0
230010465003068,4.1,6.9,0.2,0.1,0,3.3,7.4,0.4,0.3
230010465001026,4.9,8.3,0.2,0.1,0,4,8.9,0.5,0.3
230010465003033,3.5,6,0.2,0.1,0,2.9,6.4,0.3,0.2
230010465003071,0,0,0,0,0,0,0,0,0
230010465002010,0,0,0,0,0,0,0,0,0
230010465003014,0,0,0,0,0,0,0,0,0
230010465001008,4.4,7.4,0.2,0.1,0,3.5,7.9,0.4,0.3
230010465002006,6.8,11.5,0.3,0.2,0,5.5,12.3,0.7,0.4
230010465001020,0.8,1.4,0,0,0,0.7,1.5,0.1,0.1
230010465002003,5.2,8.8,0.3,0.1,0,4.2,9.4,0.5,0.3
230010465002000,23.7,40.2,1.2,0.6,0,19.2,42.9,2.3,1.5
230010465003067,3,5.1,0.2,0.1,0,2.4,5.4,0.3,0.2
230010102001019,14.8,10.6,0.5,0.2,0,12.1,12.4,1.1,0.4
230010103001011,3,2.8,0.1,0.1,0,2.4,3.3,0.3,0.1
230010101001013,20.3,19,0.7,0.4,0.2,16.1,21.8,1.9,0.9
230010101001014,0,0,0,0,0,0,0,0,0
230010101001006,7.6,7.1,0.3,0.1,0.1,6,8.1,0.7,0.3
230010101001016,12.7,11.9,0.4,0.2,0.1,10.1,13.7,1.2,0.5
230010101002013,1.8,1.7,0.1,0,0,1.4,2,0.2,0.1
230010101002023,0,0,0,0,0,0,0,0,0
230010105002002,0,0,0,0,0,0,0,0,0
230010102002025,0,0,0,0,0,0,0,0,0
230010106002020,0,0,0,0,0,0,0,0,0
230010106001010,24.4,22,1.1,0.6,0.1,19.4,25.1,2.8,1.3
230010105002009,1.1,1,0.1,0,0,0.9,1.2,0.1,0.1
230010105001012,13.9,12.5,0.6,0.4,0,11,14.3,1.6,0.7
230010105002018,2.6,2.4,0.1,0.1,0,2.1,2.7,0.3,0.1
230010108002032,5.9,4.2,0.2,0.1,0,4.8,4.9,0.4,0.2
230010108002034,9.7,6.9,0.4,0.2,0,8,8.1,0.7,0.3
230010106002009,0.4,0.3,0,0,0,0.3,0.4,0,0
230010105001025,6,5.4,0.3,0.2,0,4.8,6.2,0.7,0.3
230010106002012,0,0,0,0,0,0,0,0,0
230010102001020,13.1,9.4,0.5,0.2,0,10.7,10.9,1,0.4
230010108002023,0,0,0,0,0,0,0,0,0
230010415001086,13.3,20.4,0.7,0.3,0,10.2,23,1.2,0.5
230010415001052,37,56.4,2.1,0.8,0.1,28.2,63.7,3.3,1.4
230010415001057,8.2,12.5,0.5,0.2,0,6.3,14.2,0.7,0.3
230010415001079,5.1,7.8,0.3,0.1,0,3.9,8.9,0.5,0.2
230010415001031,10.6,16.2,0.6,0.2,0,8.1,18.3,0.9,0.4
230010415001013,6.2,9.4,0.3,0.1,0,4.7,10.6,0.6,0.2
230010450001094,0.3,0.5,0,0,0,0.2,0.5,0,0
230010203003006,35.5,16.3,0.8,1,0.1,31.1,18.9,2.3,0.8
230010206002063,8.6,11.4,0.4,0.2,0,6.7,13.2,0.7,0.4
230010206002061,20.7,27.4,1.1,0.4,0.1,16.2,31.7,1.7,1
230010206002026,0,0,0,0,0,0,0,0,0
230010206002042,0,0,0,0,0,0,0,0,0
230010206002005,0,0,0,0,0,0,0,0,0
230010207002020,0,0,0,0,0,0,0,0,0
230010207003012,49.6,49.4,2,0.9,0.2,38.5,57.8,3,2.3
230010209003000,0,0,0,0,0,0,0,0,0
230010209003007,12.3,5.7,0.3,0.3,0,10.8,6.5,0.8,0.3
230010209003009,6.8,3.1,0.2,0.2,0,6,3.6,0.4,0.2
230010207001030,10.9,10.8,0.4,0.2,0,8.4,12.7,0.7,0.5
230010208004007,0,0,0,0,0,0,0,0,0
230010201001015,0,0,0,0,0,0,0,0,0
230010202002005,1,0.5,0,0,0,0.9,0.5,0.1,0
230010465004001,0,0,0,0,0,0,0,0,0
230010465004043,9.9,22,0.5,0.2,0.1,6.9,24.4,0.7,0.6
230010102003040,12.2,8.7,0.5,0.2,0,10,10.2,0.9,0.4
230010106002091,8.6,7.8,0.4,0.2,0,6.9,8.9,1,0.5
230010108002026,7.6,7.1,0.3,0.1,0.1,6,8.1,0.7,0.3
230010107001014,12.7,11.9,0.4,0.2,0.1,10.1,13.7,1.2,0.5
230010102003069,0.8,0.6,0,0,0,0.7,0.7,0.1,0
230010108002003,6.3,4.5,0.2,0.1,0,5.2,5.3,0.5,0.2
230010108002027,3.9,3.7,0.1,0.1,0,3.1,4.2,0.4,0.2
230010107001016,4.5,4.3,0.2,0.1,0,3.6,4.9,0.4,0.2
230010104001014,20.9,19.6,0.7,0.4,0.2,16.5,22.5,1.9,0.9
230010107001012,0,0,0,0,0,0,0,0,0
230010104001009,3,2.8,0.1,0.1,0,2.4,3.3,0.3,0.1
230010430002020,0,0,0,0,0,0,0,0,0
230010430001030,0,0,0,0,0,0,0,0,0
230010430002036,0,0,0,0,0,0,0,0,0
230010430001025,0,0,0,0,0,0,0,0,0
230010430002052,0,0,0,0,0,0,0,0,0
230010430001009,0,0,0,0,0,0,0,0,0
230010430002033,0,0,0,0,0,0,0,0,0
230010430001017,0,0,0,0,0,0,0,0,0
230010430002003,0.7,0.9,0,0,0,0.5,1.1,0,0
230010430002049,0,0,0,0,0,0,0,0,0
230010440001034,0,0,0,0,0,0,0,0,0
230010107001002,7,6.5,0.2,0.1,0.1,5.5,7.5,0.6,0.3
230010102003027,0,0,0,0,0,0,0,0,0
230010106002056,0,0,0,0,0,0,0,0,0
230010400002018,64,62.1,3,1.3,0.3,48.5,73.2,7.6,1.9
230010400001007,117.4,113.9,5.5,2.3,0.6,89,134.3,14,3.4
230010400001014,35.9,34.9,1.7,0.7,0.2,27.2,41.1,4.3,1
230010400001025,6.4,6.3,0.3,0.1,0,4.9,7.4,0.8,0.2
230010400002028,17,16.5,0.8,0.3,0.1,12.9,19.5,2,0.5
230010400001010,15.2,14.7,0.7,0.3,0.1,11.5,17.4,1.8,0.4
230010400001017,15.2,14.7,0.7,0.3,0.1,11.5,17.4,1.8,0.4
230010400001035,11.5,11.2,0.5,0.2,0.1,8.7,13.2,1.4,0.3
230010415001015,0,0,0,0,0,0,0,0,0
230010415001011,3.4,5.2,0.2,0.1,0,2.6,5.9,0.3,0.1
230010415001023,2.4,3.7,0.1,0,0,1.8,4.1,0.2,0.1
230010415001003,2.4,3.7,0.1,0,0,1.8,4.1,0.2,0.1
230010415001038,0,0,0,0,0,0,0,0,0
230010415001056,0,0,0,0,0,0,0,0,0
230010410001048,20.5,25.6,0.8,0.4,0.1,15.6,29,1.8,0.7
230010410003015,83.3,104,3.2,1.6,0.6,63.6,117.9,7.4,2.9
230010410001000,8.8,11,0.3,0.2,0.1,6.7,12.4,0.8,0.3
230010410003001,0,0,0,0,0,0,0,0,0
230010410002071,8.4,10.5,0.3,0.2,0.1,6.4,11.9,0.7,0.3
230010410003040,0,0,0,0,0,0,0,0,0
230010410003032,5.1,6.4,0.2,0.1,0,3.9,7.2,0.5,0.2
230010410001044,0,0,0,0,0,0,0,0,0
230010410002006,0,0,0,0,0,0,0,0,0
230010460003013,0,0,0,0,0,0,0,0,0
230010460003025,2.7,5,0.1,0.1,0,2.1,5.4,0.3,0.1
230010460002024,0,0,0,0,0,0,0,0,0
230010460001046,0,0,0,0,0,0,0,0,0
230010460002026,0,0,0,0,0,0,0,0,0
230010460002012,0,0,0,0,0,0,0,0,0
230010460002018,1.4,2.5,0,0,0,1,2.7,0.1,0.1
230010410001004,0,0,0,0,0,0,0,0,0
230010410001060,0,0,0,0,0,0,0,0,0
230010410001023,9.1,11.4,0.4,0.2,0.1,7,12.9,0.8,0.3
230010410002067,0.7,0.9,0,0,0,0.6,1,0.1,0
230010410002036,0,0,0,0,0,0,0,0,0
230010410003014,0.4,0.5,0,0,0,0.3,0.5,0,0
230010410003027,11,13.7,0.4,0.2,0.1,8.4,15.5,1,0.4
230010410002085,0,0,0,0,0,0,0,0,0
230010410002041,0,0,0,0,0,0,0,0,0
230010410003013,9.9,12.3,0.4,0.2,0.1,7.5,14,0.9,0.3
230010410003018,0,0,0,0,0,0,0,0,0
230010410003007,3.7,4.6,0.1,0.1,0,2.8,5.2,0.3,0.1
230010410003030,12.1,15.1,0.5,0.2,0.1,9.2,17.1,1.1,0.4
230010205002022,8.9,5.5,0.2,0.1,0,7.6,6.3,0.6,0.2
230010205003026,4.6,6.1,0.2,0.1,0,3.6,7,0.4,0.2
230010205003027,4,5.3,0.2,0.1,0,3.1,6.2,0.3,0.2
230010205003030,3.7,4.9,0.2,0.1,0,2.9,5.7,0.3,0.2
230010206002015,3.2,4.2,0.2,0.1,0,2.5,4.8,0.3,0.2
230010205002018,9.2,5.7,0.2,0.2,0,7.9,6.6,0.6,0.3
230010206002008,0.6,0.8,0,0,0,0.4,0.9,0,0
230010207001012,4.7,4.7,0.2,0.1,0,3.7,5.5,0.3,0.2
230010207003006,3.3,3.2,0.1,0.1,0,2.5,3.8,0.2,0.2
230010207001013,7.6,7.6,0.3,0.1,0,5.9,8.9,0.5,0.4
230010203001009,1.8,1.8,0.1,0,0,1.4,2.1,0.1,0.1
230010203001010,6.5,6.5,0.3,0.1,0,5.1,7.6,0.4,0.3
230010205002003,7.8,4.9,0.2,0.1,0,6.7,5.6,0.5,0.2
230010205002002,5.7,3.5,0.1,0.1,0,4.9,4,0.4,0.2
230010205002001,7.8,4.9,0.2,0.1,0,6.7,5.6,0.5,0.2
230010202001001,0,0,0,0,0,0,0,0,0
230010209002020,0,0,0,0,0,0,0,0,0
230010209002019,0,0,0,0,0,0,0,0,0
230010201001009,0,0,0,0,0,0,0,0,0
230010209003028,0.7,0.7,0,0,0,0.6,0.8,0,0
230010205001006,9.9,6.2,0.2,0.2,0,8.5,7.1,0.7,0.3
230010205001016,7.1,4.4,0.2,0.1,0,6.1,5.1,0.5,0.2
230010205003023,14.5,9.1,0.3,0.2,0.1,12.5,10.4,1,0.4
230010205002011,13.5,8.4,0.3,0.2,0.1,11.6,9.6,0.9,0.4
230010107002030,52.7,49.4,1.8,0.9,0.4,41.7,56.6,4.9,2.2
230010107002075,0,0,0,0,0,0,0,0,0
230010104001024,7,6.5,0.2,0.1,0.1,5.5,7.5,0.6,0.3
230010107001009,3.6,3.4,0.1,0.1,0,2.9,3.9,0.3,0.2
230010107001024,0,0,0,0,0,0,0,0,0
230010104001025,5.4,5.1,0.2,0.1,0,4.3,5.9,0.5,0.2
230010104001020,7,6.5,0.2,0.1,0.1,5.5,7.5,0.6,0.3
230010107001020,6.7,6.2,0.2,0.1,0.1,5.3,7.2,0.6,0.3
230010107002033,0.9,0.9,0,0,0,0.7,1,0.1,0
230010102003020,4.6,3.3,0.2,0.1,0,3.8,3.9,0.3,0.1
230010107002073,0,0,0,0,0,0,0,0,0
230010415002002,0,0,0,0,0,0,0,0,0
230010415003027,1.7,2.6,0.1,0.1,0,1.3,2.8,0.2,0.1
230010415002032,5.1,7.8,0.3,0.2,0,4,8.3,0.7,0.4
230010415002037,8,12.1,0.5,0.3,0,6.2,12.9,1,0.6
230010415003024,4.6,6.9,0.3,0.2,0,3.6,7.4,0.6,0.4
230010415002015,0,0,0,0,0,0,0,0,0
230010415003007,8,12.1,0.5,0.3,0,6.2,12.9,1,0.6
230010415003002,0.6,0.9,0,0,0,0.4,0.9,0.1,0
230010415002006,0,0,0,0,0,0,0,0,0
230010415001041,2.7,4.2,0.2,0.1,0,2.1,4.7,0.2,0.1
230010450001069,11.4,18.3,0.6,0.2,0.1,8.8,20,1.2,0.5
230010450001083,9.1,14.6,0.5,0.2,0.1,7.1,16,0.9,0.4
230010450001099,8,12.8,0.4,0.1,0,6.2,14,0.8,0.3
230010450001093,0,0,0,0,0,0,0,0,0
230010450001065,0,0,0,0,0,0,0,0,0
230010450001079,0,0,0,0,0,0,0,0,0
230010450001098,0,0,0,0,0,0,0,0,0
230010450001042,0,0,0,0,0,0,0,0,0
230010450001013,9.7,15.5,0.5,0.2,0.1,7.5,17,1,0.4
230010450001092,0,0,0,0,0,0,0,0,0
230010450001120,0,0,0,0,0,0,0,0,0
230010450001100,3.4,5.5,0.2,0.1,0,2.7,6,0.4,0.1
230010465003021,0,0,0,0,0,0,0,0,0
230010465003000,1.4,2.3,0.1,0,0,1.1,2.5,0.1,0.1
230010465002016,12.3,20.8,0.6,0.3,0,9.9,22.2,1.2,0.8
230010465001010,0,0,0,0,0,0,0,0,0
230010420001029,0,0,0,0,0,0,0,0,0
230010420001017,37.5,59.3,1.6,0.9,0.1,29.2,65,3.2,1.8
230010420003012,3.9,6.2,0.2,0.1,0,3,6.8,0.3,0.2
230010420004005,0,0,0,0,0,0,0,0,0
230010420002030,0,0,0,0,0,0,0,0,0
230010420001016,20.7,32.7,0.9,0.5,0,16.1,35.9,1.8,1
230010420002032,0,0,0,0,0,0,0,0,0
230010107002054,0,0,0,0,0,0,0,0,0
230010106002047,0,0,0,0,0,0,0,0,0
230010106002057,0,0,0,0,0,0,0,0,0
230010106002011,0,0,0,0,0,0,0,0,0
230010102003057,0,0,0,0,0,0,0,0,0
230010102003049,5.9,4.2,0.2,0.1,0,4.8,4.9,0.4,0.2
230010102003051,10.5,7.5,0.4,0.2,0,8.7,8.8,0.8,0.3
230010102003039,5.1,3.6,0.2,0.1,0,4.2,4.2,0.4,0.1
230010108002011,6.3,4.5,0.2,0.1,0,5.2,5.3,0.5,0.2
230010102003024,0,0,0,0,0,0,0,0,0
230010107002061,2.1,2,0.1,0,0,1.7,2.3,0.2,0.1
230010415001029,1.4,2.1,0.1,0,0,1,2.4,0.1,0.1
230010415001061,13.7,20.9,0.8,0.3,0,10.4,23.6,1.2,0.5
230010415001018,1.7,2.6,0.1,0,0,1.3,3,0.2,0.1
230010415001064,0,0,0,0,0,0,0,0,0
230010415001020,0.7,1,0,0,0,0.5,1.2,0.1,0
230010415001054,0,0,0,0,0,0,0,0,0
230010415001069,4.1,6.3,0.2,0.1,0,3.1,7.1,0.4,0.2
230010410002005,17.9,22.4,0.7,0.3,0.1,13.7,25.3,1.6,0.6
230010410002027,32.1,40.2,1.2,0.6,0.2,24.6,45.5,2.9,1.1
230010410002018,0,0,0,0,0,0,0,0,0
230010410001013,0,0,0,0,0,0,0,0,0
230010410002063,1.5,1.8,0.1,0,0,1.1,2.1,0.1,0.1
230010410002061,12.4,15.5,0.5,0.2,0.1,9.5,17.6,1.1,0.4
230010410002035,0,0,0,0,0,0,0,0,0
230010410003025,0,0,0,0,0,0,0,0,0
230010201001044,0.3,0.2,0,0,0,0.3,0.2,0,0
230010201001038,0,0,0,0,0,0,0,0,0
230010202001012,0.7,0.3,0,0,0,0.6,0.4,0,0
230010208004008,9.1,7.5,0.4,0.2,0,7.3,8.9,0.8,0.2
230010201001060,7.1,4.4,0.2,0.1,0,6.1,5.1,0.5,0.2
230010209002003,142,65.4,3.2,4,0.2,124.3,75.5,9.4,3.4
230010209002013,6.8,3.1,0.2,0.2,0,6,3.6,0.4,0.2
230010202001002,6.5,3,0.1,0.2,0,5.7,3.4,0.4,0.2
230010208004002,191,158.4,8.3,3.9,0,152.5,185.9,17.8,4.3
230010207001025,5.4,5.4,0.2,0.1,0,4.2,6.3,0.3,0.3
230010202002008,0,0,0,0,0,0,0,0,0
230010206002037,0.3,0.4,0,0,0,0.2,0.4,0,0
230010207001004,14.9,14.8,0.6,0.3,0,11.5,17.3,0.9,0.7
230010205002005,126.7,79.1,3,2.1,0.6,109,90.6,8.8,3.5
230010107002027,0.9,0.9,0,0,0,0.7,1,0.1,0
230010107002022,7,6.5,0.2,0.1,0.1,5.5,7.5,0.6,0.3
230010107002011,3.3,3.1,0.1,0.1,0,2.6,3.6,0.3,0.1
230010107002017,9.7,9.1,0.3,0.2,0.1,7.7,10.4,0.9,0.4
230010107002009,6.1,5.7,0.2,0.1,0,4.8,6.5,0.6,0.3
230010107002016,3.9,3.7,0.1,0.1,0,3.1,4.2,0.4,0.2
230010107002024,6.7,6.2,0.2,0.1,0.1,5.3,7.2,0.6,0.3
