GEOID,G18GOVDMIL,G18GOVRMOO,G18GOVIHAY,G18GOVOWRI,G18USSDRIN,G18USSRBRA,G18USSIKIN,G18USSOWRI
230299553002056,0,0,0,0,0,0,0,0
230299551003686,0,0,0,0,0,0,0,0
230299551003703,0,0,0,0,0,0,0,0
230299551003701,0,0,0,0,0,0,0,0
230299551003349,1.4,2,0.2,0,0.4,1.6,1.8,0
230299551003346,1.4,2,0.2,0,0.4,1.6,1.8,0
230299551003351,0,0,0,0,0,0,0,0
230299551003421,0,0,0,0,0,0,0,0
230299559003228,0,0,0,0,0,0,0,0
230299559003216,3.3,2.7,0.4,0,0.8,2.8,3,0
230299551002024,0,0,0,0,0,0,0,0
230299551002022,0,0,0,0,0,0,0,0
230299551002030,5.2,11.7,1.6,0,1,9.9,7.5,0
230299551002007,0,0,0,0,0,0,0,0
230299551002048,0,0,0,0,0,0,0,0
230299551002052,0,0,0,0,0,0,0,0
230299551002049,0,0,0,0,0,0,0,0
230299551002027,0,0,0,0,0,0,0,0
230299551002036,0,0,0,0,0,0,0,0
230299551003715,1.2,3.1,0.2,0,0.3,2.6,1.6,0
230299551003729,0,0,0,0,0,0,0,0
230299551003708,0,0,0,0,0,0,0,0
230299551003843,2.6,6.7,0.4,0,0.7,5.5,3.3,0
230299551003846,0,0,0,0,0,0,0,0
230299551003138,0,0,0,0,0,0,0,0
230299563001000,0,0,0,0,0,0,0,0
230299551003270,0,0,0,0,0,0,0,0
230299551003266,0,0,0,0,0,0,0,0
230299551003145,0,0,0,0,0,0,0,0
230299551003990,0,0,0,0,0,0,0,0
230299551003401,0,0,0,0,0,0,0,0
230299553002044,0,0,0,0,0,0,0,0
230299551001342,0.2,0.3,0,0,0,0.2,0.2,0
230299563001007,0,0,0,0,0,0,0,0
230299551003895,0,0,0,0,0,0,0,0
230299551003592,0,0,0,0,0,0,0,0
230299551003474,0,0,0,0,0,0,0,0
230299562001070,0,0,0,0,0,0,0,0
230299562001060,0,0,0,0,0,0,0,0
230299562001052,0,0,0,0,0,0,0,0
230299562001044,0.2,0.2,0,0,0.1,0.2,0.2,0
230299562001067,0,0,0,0,0,0,0,0
230299562001058,1.3,1.3,0.3,0,0.4,1.2,1.3,0
230299562001013,0,0,0,0,0,0,0,0
230299564003073,0,0,0,0,0,0,0,0
230299564003102,0,0,0,0,0,0,0,0
230299559003275,0,0,0,0,0,0,0,0
230299559003282,0,0,0,0,0,0,0,0
230299559003336,0,0,0,0,0,0,0,0
230299558002038,0,0,0,0,0,0,0,0
230299558003042,0.5,0.4,0.1,0,0.1,0.4,0.5,0
230299558002037,0,0,0,0,0,0,0,0
230299559003356,0,0,0,0,0,0,0,0
230299559003196,0,0,0,0,0,0,0,0
230299551001088,0,0,0,0,0,0,0,0
230299551001083,0,0,0,0,0,0,0,0
230299551001032,0,0,0,0,0,0,0,0
230299551001070,0,0,0,0,0,0,0,0
230299563001028,0,0,0,0,0,0,0,0
230299563001099,0,0,0,0,0,0,0,0
230299554002044,2.9,3.8,0.3,0,0.4,3,3.4,0
230299554002021,1.6,2.1,0.2,0,0.2,1.7,1.9,0
230299554001001,0,0,0,0,0,0,0,0
230299554001003,0,0,0,0,0,0,0,0
230299559001071,0,0,0,0,0,0,0,0
230299559001015,0,0,0,0,0,0,0,0
230299559001076,0,0,0,0,0,0,0,0
230299559001025,3.1,2.9,0.4,0,0.8,2.5,3.3,0
230299559001032,0,0,0,0,0,0,0,0
230299559001079,0,0,0,0,0,0,0,0
230299559001120,0,0,0,0,0,0,0,0
230299559001018,0,0,0,0,0,0,0,0
230299563003049,3.1,4.7,0.2,0,0.6,3.9,3.5,0
230299559003204,0,0,0,0,0,0,0,0
230299559003089,0,0,0,0,0,0,0,0
230299559003276,0.7,1,0,0,0.1,1,0.6,0
230299561001048,0.7,0.8,0.1,0,0.1,0.7,0.7,0
230299561001023,0,0,0,0,0,0,0,0
230299561001024,0,0,0,0,0,0,0,0
230299561001002,0,0,0,0,0,0,0,0
230299561001052,3.5,3.9,0.4,0,0.6,3.6,3.6,0
230299561001072,0,0,0,0,0,0,0,0
230299561001063,0,0,0,0,0,0,0,0
230299561001088,0,0,0,0,0,0,0,0
230299557001115,0,0,0,0,0,0,0,0
230299557001118,0.4,0.2,0,0,0.1,0.2,0.4,0
230299557001036,5.1,2.8,0.5,0,0.9,2.3,5.1,0
230299557001121,1.8,1,0.2,0,0.3,0.8,1.8,0
230299557001041,0,0,0,0,0,0,0,0
230299551003949,0,0,0,0,0,0,0,0
230299551003107,0,0,0,0,0,0,0,0
230299551003298,0,0,0,0,0,0,0,0
230299551003302,0,0,0,0,0,0,0,0
230299551003642,0,0,0,0,0,0,0,0
230299551003279,0,0,0,0,0,0,0,0
230299551003242,0,0,0,0,0,0,0,0
230299551003072,0,0,0,0,0,0,0,0
230299551003070,0,0,0,0,0,0,0,0
230299551003066,0,0,0,0,0,0,0,0
230299554002020,2,2.6,0.2,0,0.3,2.1,2.3,0
230299554002052,0,0,0,0,0,0,0,0
230299554001009,0,0,0,0,0,0,0,0
230299554001011,0,0,0,0,0,0,0,0
230299554001026,0,0,0,0,0,0,0,0
230299554002010,0,0,0,0,0,0,0,0
230299559001003,5,4.7,0.6,0,1.2,4,5.3,0
230299559001005,6.7,6.2,0.8,0,1.6,5.4,7,0
230299559001014,0.6,0.6,0.1,0,0.2,0.5,0.7,0
230299559001034,0,0,0,0,0,0,0,0
230299559001040,0.2,0.2,0,0,0.1,0.2,0.2,0
230299559001053,0,0,0,0,0,0,0,0
230299559003049,0,0,0,0,0,0,0,0
230299559003129,0,0,0,0,0,0,0,0
230299559003102,0,0,0,0,0,0,0,0
230299559003294,0,0,0,0,0,0,0,0
230299558003022,0,0,0,0,0,0,0,0
230299561001005,2.8,3.1,0.3,0,0.5,2.9,2.9,0
230299561001041,0.7,0.8,0.1,0,0.1,0.7,0.7,0
230299561001022,0,0,0,0,0,0,0,0
230299561001055,0,0,0,0,0,0,0,0
230299561001050,3.5,3.9,0.4,0,0.6,3.6,3.6,0
230299561001065,0,0,0,0,0,0,0,0
230299561001085,2.1,2.3,0.3,0,0.4,2.2,2.2,0
230299551001069,0,0,0,0,0,0,0,0
230299551001131,0,0,0,0,0,0,0,0
230299563001014,0,0,0,0,0,0,0,0
230299551003633,0,0,0,0,0,0,0,0
230299551001062,0,0,0,0,0,0,0,0
230299551001140,0,0,0,0,0,0,0,0
230299551001182,0,0,0,0,0,0,0,0
230299564003087,0,0,0,0,0,0,0,0
230299564003117,0,0,0,0,0,0,0,0
230299553002022,1.8,3.7,0.2,0,0.4,3.1,2.2,0
230299553002009,0.4,0.7,0,0,0.1,0.6,0.4,0
230299553002113,0,0,0,0,0,0,0,0
230299553002003,17.3,35.9,1.6,0.2,3.5,30.5,21.2,0
230299553002118,0.9,1.9,0.1,0,0.2,1.6,1.1,0
230299553002023,0.4,0.7,0,0,0.1,0.6,0.4,0
230299553002109,0,0,0,0,0,0,0,0
230299554002019,2.2,2.8,0.2,0,0.3,2.3,2.5,0
230299554001027,0,0,0,0,0,0,0,0
230299559003061,0,0,0,0,0,0,0,0
230299559003155,0,0,0,0,0,0,0,0
230299559003277,0,0,0,0,0,0,0,0
230299558003049,0,0,0,0,0,0,0,0
230299561001004,0.2,0.3,0,0,0,0.2,0.2,0
230299561001007,0,0,0,0,0,0,0,0
230299561001011,3.9,4.4,0.5,0,0.7,4.1,4.1,0
230299561001028,0.5,0.5,0.1,0,0.1,0.5,0.5,0
230299561001047,0,0,0,0,0,0,0,0
230299551003232,0,0,0,0,0,0,0,0
230299551001325,1.8,4.1,0.6,0,0.3,3.5,2.6,0
230299551003550,0,0,0,0,0,0,0,0
230299563001059,0,0,0,0,0,0,0,0
230299551003594,0,0,0,0,0,0,0,0
230299551003539,0,0,0,0,0,0,0,0
230299551003114,0,0,0,0,0,0,0,0
230299551001360,0,0,0,0,0,0,0,0
230299551001339,0,0,0,0,0,0,0,0
230299551003002,0,0,0,0,0,0,0,0
230299551003008,0,0,0,0,0,0,0,0
230299551003018,0,0,0,0,0,0,0,0
230299551001093,0,0,0,0,0,0,0,0
230299551001075,0,0,0,0,0,0,0,0
230299551001001,0,0,0,0,0,0,0,0
230299563001068,1,1,0,0,0,1.2,1,0
230299551001077,0,0,0,0,0,0,0,0
230299559003220,0,0,0,0,0,0,0,0
230299559003236,0.5,0.4,0.1,0,0.1,0.4,0.5,0
230299562001077,0,0,0,0,0,0,0,0
230299562001063,4,4.1,0.9,0,1.2,3.8,4.1,0
230299562001054,0,0,0,0,0,0,0,0
230299562001047,0.2,0.2,0,0,0.1,0.2,0.2,0
230299562001045,0,0,0,0,0,0,0,0
230299559001106,1.4,1.5,0.3,0,0.3,1.3,1.7,0
230299559001096,8.9,9.6,1.9,0,1.8,8.5,11,0
230299559003124,0,0,0,0,0,0,0,0
230299559003288,0,0,0,0,0,0,0,0
230299559003188,0,0,0,0,0,0,0,0
230299559003151,0,0,0,0,0,0,0,0
230299559003163,0,0,0,0,0,0,0,0
230299559003171,1,1.1,0.2,0,0.2,1,1.2,0
230299551003090,0,0,0,0,0,0,0,0
230299551003648,0,0,0,0,0,0,0,0
230299551003755,0,0,0,0,0,0,0,0
230299551003918,0,0,0,0,0,0,0,0
230299551003085,0,0,0,0,0,0,0,0
230299551003627,0,0,0,0,0,0,0,0
230299551003552,0,0,0,0,0,0,0,0
230299551003402,0,0,0,0,0,0,0,0
230299551003315,0,0,0,0,0,0,0,0
230299551003609,0,0,0,0,0,0,0,0
230299559003350,0.3,0.2,0,0,0.1,0.2,0.2,0
230299559003331,2.1,1.7,0.2,0,0.5,1.7,1.8,0
230299559003314,0,0,0,0,0,0,0,0
230299559003352,0,0,0,0,0,0,0,0
230299562001009,0,0,0,0,0,0,0,0
230299562001053,0,0,0,0,0,0,0,0
230299562001014,0,0,0,0,0,0,0,0
230299564003023,1.1,1.5,0.1,0,0.1,1.4,1.2,0
230299564003045,4.9,6.5,0.6,0,0.7,6,5.3,0
230299559003281,0,0,0,0,0,0,0,0
230299559003358,0,0,0,0,0,0,0,0
230299558002045,2,2.2,0.4,0,0.4,1.9,2.5,0
230299558002021,0,0,0,0,0,0,0,0
230299559003209,0,0,0,0,0,0,0,0
230299559003068,0,0,0,0,0,0,0,0
230299559003248,0.4,0.4,0.1,0,0.1,0.4,0.5,0
230299558002016,0,0,0,0,0,0,0,0
230299559003070,0,0,0,0,0,0,0,0
230299559003374,0,0,0,0,0,0,0,0
230299559003084,0,0,0,0,0,0,0,0
230299551001132,0,0,0,0,0,0,0,0
230299551001058,0,0,0,0,0,0,0,0
230299551001151,0,0,0,0,0,0,0,0
230299551003062,0,0,0,0,0,0,0,0
230299551003283,0,0,0,0,0,0,0,0
230299551003291,0,0,0,0,0,0,0,0
230299551003636,0,0,0,0,0,0,0,0
230299551003639,0,0,0,0,0,0,0,0
230299553002019,0,0,0,0,0,0,0,0
230299553002012,4.4,9.3,0.4,0.1,0.9,7.9,5.5,0
230299553002004,2,4.1,0.2,0,0.4,3.5,2.4,0
230299553002102,0,0,0,0,0,0,0,0
230299553002011,0,0,0,0,0,0,0,0
230299554001013,0.2,0.2,0,0,0,0.2,0.2,0
230299554001031,1.5,1.9,0.2,0,0.2,1.5,1.7,0
230299554001040,2.9,3.8,0.3,0,0.4,3,3.4,0
230299554002017,6.9,9,0.8,0,1,7.1,8,0
230299559003065,0,0,0,0,0,0,0,0
230299559003284,0,0,0,0,0,0,0,0
230299559003183,0,0,0,0,0,0,0,0
230299559003379,0,0,0,0,0,0,0,0
230299558003038,1,0.8,0.1,0,0.2,0.9,0.9,0
230299558002067,0,0,0,0,0,0,0,0
230299558002032,0,0,0,0,0,0,0,0
230299559003249,0.4,0.4,0.1,0,0.1,0.4,0.5,0
230299558002039,0,0,0,0,0,0,0,0
230299559003213,0,0,0,0,0,0,0,0
230299558002031,0,0,0,0,0,0,0,0
230299551003651,0,0,0,0,0,0,0,0
230299553002062,0,0,0,0,0,0,0,0
230299551003534,0,0,0,0,0,0,0,0
230299551003318,0,0,0,0,0,0,0,0
230299551003565,0,0,0,0,0,0,0,0
230299551001329,3.9,8.8,1.2,0,0.7,7.5,5.6,0
230299551003155,0,0,0,0,0,0,0,0
230299551003280,0,0,0,0,0,0,0,0
230299551003144,0,0,0,0,0,0,0,0
230299551003163,0,0,0,0,0,0,0,0
230299551003248,0,0,0,0,0,0,0,0
230299551003247,0,0,0,0,0,0,0,0
230299559003235,1,0.8,0.1,0,0.2,0.9,0.9,0
230299559003227,0,0,0,0,0,0,0,0
230299559003245,4.9,3.9,0.6,0,1.2,4.1,4.4,0
230299559003369,3.3,2.7,0.4,0,0.8,2.8,3,0
230299559003255,0,0,0,0,0,0,0,0
230299559003353,0,0,0,0,0,0,0,0
230299559003325,1.8,1.5,0.2,0,0.4,1.5,1.6,0
230299559003339,0,0,0,0,0,0,0,0
230299559003273,11.6,9.3,1.4,0,2.8,9.6,10.3,0
230299559003223,0,0,0,0,0,0,0,0
230299551003842,0,0,0,0,0,0,0,0
230299551003713,0,0,0,0,0,0,0,0
230299551003717,0,0,0,0,0,0,0,0
230299551003888,0,0,0,0,0,0,0,0
230299551003885,0,0,0,0,0,0,0,0
230299551003731,0,0,0,0,0,0,0,0
230299551003877,0,0,0,0,0,0,0,0
230299551003821,0,0,0,0,0,0,0,0
230299551003818,0,0,0,0,0,0,0,0
230299551003984,0,0,0,0,0,0,0,0
230299551003909,0,0,0,0,0,0,0,0
230299551003827,0,0,0,0,0,0,0,0
230299551003707,0,0,0,0,0,0,0,0
230299551003772,0,0,0,0,0,0,0,0
230299551003711,0,0,0,0,0,0,0,0
230299551001338,0,0,0,0,0,0,0,0
230299551003785,0,0,0,0,0,0,0,0
230299551003003,0,0,0,0,0,0,0,0
230299551003112,0,0,0,0,0,0,0,0
230299551003130,0,0,0,0,0,0,0,0
230299551003135,0,0,0,0,0,0,0,0
230299551003111,0,0,0,0,0,0,0,0
230299551003089,0,0,0,0,0,0,0,0
230299551001087,0,0,0,0,0,0,0,0
230299551001335,0,0,0,0,0,0,0,0
230299551001063,0,0,0,0,0,0,0,0
230299551003527,0,0,0,0,0,0,0,0
230299563001067,0,0,0,0,0,0,0,0
230299563001108,0,0,0,0,0,0,0,0
230299563001098,0,0,0,0,0,0,0,0
230299563001100,0,0,0,0,0,0,0,0
230299563001027,1.3,1.3,0,0,0,1.5,1.3,0
230299551001079,0,0,0,0,0,0,0,0
230299551001051,0,0,0,0,0,0,0,0
230299551003661,0,0,0,0,0,0,0,0
230299551003006,0,0,0,0,0,0,0,0
230299551001235,0,0,0,0,0,0,0,0
230299564003011,5.1,6.8,0.6,0,0.7,6.2,5.5,0
230299564003001,0,0,0,0,0,0,0,0
230299564003137,0,0,0,0,0,0,0,0
230299564003124,0,0,0,0,0,0,0,0
230299564003128,0,0,0,0,0,0,0,0
230299564003115,0,0,0,0,0,0,0,0
230299564003129,0,0,0,0,0,0,0,0
230299564003037,0,0,0,0,0,0,0,0
230299564003036,0,0,0,0,0,0,0,0
230299564003060,0,0,0,0,0,0,0,0
230299564003085,2.4,3.3,0.3,0,0.3,3,2.6,0
230299559003359,0,0,0,0,0,0,0,0
230299559003085,0,0,0,0,0,0,0,0
230299559003212,0,0,0,0,0,0,0,0
230299558003041,4.1,3.3,0.5,0,1,3.4,3.7,0
230299559003074,0,0,0,0,0,0,0,0
230299559003164,0,0,0,0,0,0,0,0
230299558003067,0,0,0,0,0,0,0,0
230299558003065,0,0,0,0,0,0,0,0
230299559003073,0,0,0,0,0,0,0,0
230299559003078,0,0,0,0,0,0,0,0
230299559003115,0,0,0,0,0,0,0,0
230299551001080,0,0,0,0,0,0,0,0
230299563001006,0,0,0,0,0,0,0,0
230299563001019,0,0,0,0,0,0,0,0
230299551003753,0,0,0,0,0,0,0,0
230299551003305,0,0,0,0,0,0,0,0
230299551001102,0,0,0,0,0,0,0,0
230299551001103,0,0,0,0,0,0,0,0
230299551001185,0,0,0,0,0,0,0,0
230299551001148,0,0,0,0,0,0,0,0
230299551001183,0,0,0,0,0,0,0,0
230299551001136,0,0,0,0,0,0,0,0
230299551001313,0,0,0,0,0,0,0,0
230299551001060,0,0,0,0,0,0,0,0
230299563003052,6.3,9.5,0.4,0,1.3,7.8,7,0
230299563003014,8.7,13,0.5,0,1.8,10.7,9.6,0
230299563003011,1.8,2.7,0.1,0,0.4,2.2,2,0
230299563003020,7.3,11,0.4,0,1.5,9,8.1,0
230299563003048,0,0,0,0,0,0,0,0
230299563003036,0,0,0,0,0,0,0,0
230299563003032,0,0,0,0,0,0,0,0
230299551003947,0,0,0,0,0,0,0,0
230299557001016,1.1,0.6,0.1,0,0.2,0.5,1.1,0
230299557001035,0,0,0,0,0,0,0,0
230299557001048,0,0,0,0,0,0,0,0
230299557001074,2.2,1.2,0.2,0,0.4,1,2.2,0
230299557001063,6.5,3.6,0.6,0,1.2,3,6.6,0
230299557001070,9.8,5.3,0.9,0,1.7,4.5,9.9,0
230299557001083,0,0,0,0,0,0,0,0
230299557001109,0,0,0,0,0,0,0,0
230299551003217,0,0,0,0,0,0,0,0
230299551003174,9.3,15.3,2.3,0,2,13.3,11.7,0
230299551003180,0,0,0,0,0,0,0,0
230299564002075,0,0,0,0,0,0,0,0
230299564002119,0,0,0,0,0,0,0,0
230299564002097,1.4,2.6,0.2,0,0.4,2.5,1.5,0
230299551001232,0,0,0,0,0,0,0,0
230299551003316,0,0,0,0,0,0,0,0
230299551003260,0,0,0,0,0,0,0,0
230299551001225,0,0,0,0,0,0,0,0
230299551003525,0,0,0,0,0,0,0,0
230299551003995,0,0,0,0,0,0,0,0
230299551003147,0,0,0,0,0,0,0,0
230299551003095,0,0,0,0,0,0,0,0
230299551003041,0,0,0,0,0,0,0,0
230299551003057,0,0,0,0,0,0,0,0
230299551003468,0,0,0,0,0,0,0,0
230299551003630,0,0,0,0,0,0,0,0
230299551003790,0,0,0,0,0,0,0,0
230299551003624,0,0,0,0,0,0,0,0
230299563003013,0,0,0,0,0,0,0,0
230299563003051,2.6,3.9,0.2,0,0.5,3.2,2.8,0
230299551003695,0,0,0,0,0,0,0,0
230299551003682,0,0,0,0,0,0,0,0
230299551003657,0,0,0,0,0,0,0,0
230299551003678,0,0,0,0,0,0,0,0
230299551003851,0,0,0,0,0,0,0,0
230299551003852,0,0,0,0,0,0,0,0
230299555002003,0,0,0,0,0,0,0,0
230299555001031,6.9,7.6,1.2,0,1.3,6.3,8.7,0
230299555003021,0,0,0,0,0,0,0,0
230299555001006,6.9,7.6,1.2,0,1.3,6.3,8.7,0
230299561001026,1.2,1.3,0.1,0,0.2,1.2,1.2,0
230299561001040,5.3,5.9,0.6,0,1,5.6,5.6,0
230299557001039,0,0,0,0,0,0,0,0
230299557001018,1.1,0.6,0.1,0,0.2,0.5,1.1,0
230299557001021,0.7,0.4,0.1,0,0.1,0.3,0.7,0
230299557001043,0,0,0,0,0,0,0,0
230299557001034,0.7,0.4,0.1,0,0.1,0.3,0.7,0
230299557001092,3.3,1.8,0.3,0,0.6,1.5,3.3,0
230299557001080,2.9,1.6,0.3,0,0.5,1.3,2.9,0
230299557001112,1.5,0.8,0.1,0,0.3,0.7,1.5,0
230299557001045,0,0,0,0,0,0,0,0
230299557001091,0.4,0.2,0,0,0.1,0.2,0.4,0
230299557001050,17.8,9.7,1.7,0,3.1,8.2,17.9,0
230299557001046,0,0,0,0,0,0,0,0
230299557001124,0,0,0,0,0,0,0,0
230299551001147,0,0,0,0,0,0,0,0
230299551001321,0,0,0,0,0,0,0,0
230299551001142,0,0,0,0,0,0,0,0
230299551001320,0,0,0,0,0,0,0,0
230299551003060,0,0,0,0,0,0,0,0
230299551003097,0,0,0,0,0,0,0,0
230299551003067,0,0,0,0,0,0,0,0
230299551001007,0.4,0.9,0.1,0,0.1,0.7,0.6,0
230299551003285,0,0,0,0,0,0,0,0
230299554001019,0,0,0,0,0,0,0,0
230299554002004,6.7,8.7,0.7,0,1,6.9,7.8,0
230299554001061,2,2.6,0.2,0,0.3,2.1,2.3,0
230299554001062,2.7,3.5,0.3,0,0.4,2.8,3.2,0
230299554002000,0,0,0,0,0,0,0,0
230299554002007,0,0,0,0,0,0,0,0
230299554002050,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230299554002049,0,0,0,0,0,0,0,0
230299554002039,0,0,0,0,0,0,0,0
230299561001046,0,0,0,0,0,0,0,0
230299561001042,24.4,27.3,3,0,4.4,25.6,25.7,0.1
230299561001031,0,0,0,0,0,0,0,0
230299561001003,0,0,0,0,0,0,0,0
230299561001000,3.2,3.6,0.4,0,0.6,3.4,3.4,0
230299561001054,1.6,1.8,0.2,0,0.3,1.7,1.7,0
230299561001037,0,0,0,0,0,0,0,0
230299561001053,0,0,0,0,0,0,0,0
230299561001051,0,0,0,0,0,0,0,0
230299561001068,0,0,0,0,0,0,0,0
230299561001027,0,0,0,0,0,0,0,0
230299561001062,1.8,2.1,0.2,0,0.3,1.9,1.9,0
230299551001074,0,0,0,0,0,0,0,0
230299551001049,0.5,0.8,0,0,0.1,0.6,0.7,0
230299551001006,0,0,0,0,0,0,0,0
230299563001005,0,0,0,0,0,0,0,0
230299563001008,0,0,0,0,0,0,0,0
230299551003662,0,0,0,0,0,0,0,0
230299551003658,0,0,0,0,0,0,0,0
230299551003299,0,0,0,0,0,0,0,0
230299551003641,0,0,0,0,0,0,0,0
230299551001048,0,0,0,0,0,0,0,0
230299551003486,0,0,0,0,0,0,0,0
230299551001322,0,0,0,0,0,0,0,0
230299551001130,0,0,0,0,0,0,0,0
230299551001137,0,0,0,0,0,0,0,0
230299551001059,0,0,0,0,0,0,0,0
230299551003948,0,0,0,0,0,0,0,0
230310340016018,29.5,25.1,3.3,0,7.2,20.4,30.4,0
230310340014003,20.3,17.3,2.3,0,4.9,14.1,20.9,0
230310235002048,3.5,5.3,0.6,0,0.8,4.1,4.6,0
230310235003015,0,0,0,0,0,0,0,0
230310235002007,0,0,0,0,0,0,0,0
230310235002012,0.2,0.4,0,0,0.1,0.3,0.3,0
230310235002027,22.7,34.7,3.9,0,4.9,26.6,29.9,0
230310235002055,0.7,1.1,0.1,0,0.2,0.8,0.9,0
230310235002031,0,0,0,0,0,0,0,0
230310290001064,19.2,18.8,2.9,0,3.7,15.4,22.1,0
230310290002005,1.5,1.4,0.2,0,0.3,1.2,1.7,0
230310290001051,0,0,0,0,0,0,0,0
230310290002039,1.2,1.1,0.2,0,0.2,0.9,1.3,0
230310260002018,0,0,0,0,0,0,0,0
230310260002023,22.1,24.8,3.1,0,5.8,19.7,24.8,0
230310260001005,23.5,26.3,3.3,0,6.2,20.9,26.4,0
230310260002053,2,2.2,0.3,0,0.5,1.7,2.2,0
230310260002076,1.4,1.6,0.2,0,0.4,1.2,1.6,0
230310260001024,2.8,3.1,0.4,0,0.7,2.5,3.1,0
230310260001028,31.1,34.8,4.3,0,8.1,27.6,34.9,0
230310260001026,9,10,1.2,0,2.3,8,10.1,0
230310320002031,1,1.1,0.1,0,0.3,0.9,1,0
230310320002078,1,1.1,0.1,0,0.3,0.9,1,0
230310320003003,0,0,0,0,0,0,0,0
230310320001019,4.3,5,0.6,0,1.5,4.2,4.4,0
230310320002077,5.5,6.4,0.8,0,1.9,5.4,5.6,0
230310253002005,0,0,0,0,0,0,0,0
230310253001027,14.4,9.6,1.7,0,3.4,6.7,15.9,0
230310251002006,0.6,0.4,0.1,0,0.2,0.3,0.6,0
230310251001090,6.6,4.5,0.6,0,1.6,3.4,6.6,0
230310251001069,13.7,9.4,1.3,0,3.3,7.2,13.9,0
230310254002029,6,3.9,0.7,0,1.6,2.8,6.2,0
230310252024025,12.4,6.8,1.3,0,2.6,5,13.2,0.1
230310254002016,4.4,2.8,0.5,0,1.2,2.1,4.6,0
230310253001031,0,0,0,0,0,0,0,0
230310251001071,0,0,0,0,0,0,0,0
230310251001061,0,0,0,0,0,0,0,0
230310251001077,0,0,0,0,0,0,0,0
230310251002013,0,0,0,0,0,0,0,0
230310252022002,0,0,0,0,0,0,0,0
230310253001010,9.8,6.7,1,0,2.7,4.8,10.1,0.1
230310251001025,4.9,3.4,0.5,0,1.1,2.4,5.3,0
230310252023002,10,5.5,1.1,0,2.1,4,10.6,0.1
230310252021009,0,0,0,0,0,0,0,0
230310252026007,0,0,0,0,0,0,0,0
230310252025005,12.7,8.7,1.3,0,3.5,6.1,12.9,0.1
230310252025010,11.9,8.1,1.2,0,3.3,5.7,12.1,0.1
230310252023015,13.1,7.2,1.4,0,2.8,5.3,13.9,0.1
230310254002009,0,0,0,0,0,0,0,0
230310253002020,3.7,2.4,0.4,0,0.9,1.7,4.1,0
230310254002028,1.9,1.2,0.2,0,0.5,0.9,2,0
230310254001027,0,0,0,0,0,0,0,0
230310254002026,0,0,0,0,0,0,0,0
230310254001030,0,0,0,0,0,0,0,0
230310254001039,1.3,0.8,0.1,0,0.3,0.6,1.3,0
230310252013003,0,0,0,0,0,0,0,0
230310251001010,8,5.5,0.8,0,1.9,3.9,8.6,0
230310200001018,13.3,19.6,1.4,0,2.8,14.3,17.4,0
230310200004051,2.8,4.1,0.3,0,0.6,3,3.7,0
230310200004014,17.2,25.2,1.9,0,3.5,18.4,22.4,0
230310200003060,0,0,0,0,0,0,0,0
230310200002024,0,0,0,0,0,0,0,0
230310200001004,11.8,17.3,1.3,0,2.4,12.6,15.4,0
230310200004025,0,0,0,0,0,0,0,0
230310200004012,0,0,0,0,0,0,0,0
230310200002030,0,0,0,0,0,0,0,0
230310200004006,0,0,0,0,0,0,0,0
230310200003055,0.5,0.8,0.1,0,0.1,0.5,0.7,0
230310200004007,5.9,8.7,0.6,0,1.2,6.3,7.7,0
230310200004024,4.9,7.1,0.5,0,1,5.2,6.4,0
230310200002060,22.8,33.5,2.5,0,4.7,24.5,29.7,0
230310200004059,0,0,0,0,0,0,0,0
230310200004001,4.1,6,0.4,0,0.8,4.4,5.3,0
230310200003042,0,0,0,0,0,0,0,0
230310200001025,2.3,3.4,0.3,0,0.5,2.5,3,0
230310200001016,4.1,6,0.4,0,0.8,4.4,5.3,0
230310200001020,1.3,1.9,0.1,0,0.3,1.4,1.7,0
230310200002019,1.8,2.6,0.2,0,0.4,1.9,2.3,0
230310200002012,2,3,0.2,0,0.4,2.2,2.7,0
230310200001046,46.8,68.8,5.1,0,9.7,50.3,61.2,0
230310200002042,2.3,3.4,0.3,0,0.5,2.5,3,0
230310200002049,6.4,9.4,0.7,0,1.3,6.9,8.4,0
230310200003008,5.6,8.3,0.6,0,1.2,6,7.4,0
230310200003015,0,0,0,0,0,0,0,0
230310200001043,2,3,0.2,0,0.4,2.2,2.7,0
230310225001075,0.3,0.3,0,0,0.1,0.3,0.3,0
230310225001050,7.8,9.5,0.8,0,1.5,7.1,9.5,0
230310225001030,34.4,41.6,3.6,0,6.4,31.1,41.9,0
230310225001031,0,0,0,0,0,0,0,0
230310225001055,1.1,1.4,0.1,0,0.2,1,1.4,0
230310225001066,0,0,0,0,0,0,0,0
230310225001037,0,0,0,0,0,0,0,0
230310225001025,0.6,0.7,0.1,0,0.1,0.5,0.7,0
230310225001073,12.3,14.9,1.3,0,2.3,11.1,15,0
230310225001074,10.3,12.5,1.1,0,1.9,9.3,12.6,0
230310245001049,0,0,0,0,0,0,0,0
230310245001013,3.6,6.2,0.6,0,0.8,4.8,4.9,0
230310245001010,0,0,0,0,0,0,0,0
230310245001011,3.3,5.8,0.6,0,0.8,4.5,4.6,0
230310245001022,3.3,5.8,0.6,0,0.8,4.5,4.6,0
230310245001042,2.6,4.6,0.5,0,0.6,3.5,3.6,0
230310245001078,0,0,0,0,0,0,0,0
230310245001052,1.7,2.9,0.3,0,0.4,2.2,2.3,0
