GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDSHA,G20USSRMES,G20USSLODO,G20USSOWRI,G20GOVDFEL,G20GOVRSUN,G20GOVLPER,G20GOVOWRI
330170805003025,10.2,5.1,0.2,10.4,4.6,0.3,0,6.9,8.2,0.1,0
330170805003027,13.2,6.5,0.3,13.5,5.9,0.4,0,8.9,10.6,0.1,0
330170805003035,3.6,1.8,0.1,3.7,1.6,0.1,0,2.4,2.9,0,0
330170805004004,7.2,3.6,0.2,7.4,3.2,0.2,0,4.9,5.8,0.1,0
330170805004015,2.4,1.2,0.1,2.5,1.1,0.1,0,1.6,1.9,0,0
330170805004000,30.6,15.2,0.7,31.3,13.8,0.9,0.1,20.7,24.7,0.3,0
330170805004023,39.5,19.6,1,40.5,17.8,1.2,0.1,26.8,31.9,0.4,0
330170805004029,1.2,0.6,0,1.2,0.5,0,0,0.8,1,0,0
330170805004049,0,0,0,0,0,0,0,0,0,0,0
330170805001061,8.2,4.5,0.3,8.4,4.1,0.4,0,5.5,6.9,0.3,0
330170870004007,30.4,44.5,1.5,35,38.5,2,0.1,17.6,56.6,1.5,0.2
330170870002000,20.3,29.8,1,23.4,25.7,1.3,0.1,11.8,37.9,1,0.1
330170870003004,29.6,43.4,1.5,34.1,37.4,1.9,0.1,17.1,55.1,1.5,0.2
330170870003037,9.8,14.3,0.5,11.3,12.4,0.6,0,5.7,18.2,0.5,0.1
330170870003008,62.6,91.8,3.1,72.1,79.2,4.1,0.2,36.2,116.6,3.2,0.3
330170870003017,0,0,0,0,0,0,0,0,0,0,0
330170870003041,0.5,0.8,0,0.6,0.7,0,0,0.3,1,0,0
330170870005031,0,0,0,0,0,0,0,0,0,0,0
330170870003006,21.9,32.1,1.1,25.3,27.8,1.4,0.1,12.7,40.8,1.1,0.1
330170870004009,5,7.4,0.3,5.8,6.4,0.3,0,2.9,9.3,0.3,0
330170846001010,90.6,103,3.7,105.9,84.3,5.3,0.1,50.3,143.1,3,0
330170842002020,15.4,17.5,0.6,18,14.4,0.9,0,8.6,24.4,0.5,0
330170843001031,0,0,0,0,0,0,0,0,0,0,0
330170844001021,28.1,25.6,1.1,31,21.6,1.6,0,16.5,36.8,1,0
330170845001025,5.5,6,0.3,6,5.2,0.4,0,3.2,8,0.2,0
330170845002016,1.5,1.6,0.1,1.6,1.4,0.1,0,0.9,2.1,0.1,0
330170843001023,2.7,3.1,0.1,3.1,2.5,0.2,0,1.5,4.2,0.1,0
330170842002017,10.4,11.8,0.4,12.2,9.7,0.6,0,5.8,16.4,0.3,0
330170845002018,35.6,38.9,1.7,39,33.8,2.3,0.1,21.1,52.6,1.6,0.2
330170842004017,13.5,14,0.6,15,12.3,0.6,0,7.7,19.9,0.3,0
330170842004008,5.1,5.3,0.2,5.7,4.6,0.2,0,2.9,7.5,0.1,0
330170842004009,8.8,9.1,0.4,9.7,8,0.4,0,5,12.9,0.2,0
330170841003023,10.2,11.1,0.5,11.2,9.6,0.7,0,6,15,0.5,0
330170841003037,0,0,0,0,0,0,0,0,0,0,0
330170841003028,1.5,1.6,0.1,1.6,1.4,0.1,0,0.9,2.1,0.1,0
330170841004013,18.2,19.5,0.6,20.2,16.6,1.1,0.1,10.2,27,0.7,0
330170846001034,15.8,17.9,0.6,18.4,14.7,0.9,0,8.8,24.9,0.5,0
330170811002034,12.3,6.8,0.3,12.8,6,0.4,0,8.1,10.7,0.3,0
330170811003022,3.7,2.1,0.1,3.9,1.8,0.1,0,2.5,3.3,0.1,0
330170811002009,20.8,11.5,0.5,21.7,10.1,0.8,0,13.7,18.1,0.6,0
330170812002028,0,0,0,0,0,0,0,0,0,0,0
330170811002028,13.3,7.4,0.3,13.9,6.5,0.5,0,8.8,11.6,0.4,0
330170811002010,0,0,0,0,0,0,0,0,0,0,0
330170811003011,16,8.9,0.4,16.7,7.8,0.6,0,10.6,14,0.4,0
330170812001029,38.8,22.3,0.8,40,20.2,1.3,0,24.7,35.6,0.9,0
330170812001028,22.1,12.7,0.5,22.8,11.5,0.7,0,14.1,20.2,0.5,0
330170814001039,0,0,0,0,0,0,0,0,0,0,0
330170812002029,0,0,0,0,0,0,0,0,0,0,0
330170812002057,0,0,0,0,0,0,0,0,0,0,0
330170812002046,13.1,7.5,0.3,13.5,6.8,0.4,0,8.4,12,0.3,0
330170812002030,0,0,0,0,0,0,0,0,0,0,0
330170814001029,6.1,2.4,0.1,6.3,1.9,0.3,0,4.4,3.9,0.2,0
330170813001007,45.8,15.6,1.5,47.1,13.3,2.3,0.1,33.2,27.7,1.2,0.4
330170843002006,7.7,8.3,0.3,8.5,7,0.5,0,4.3,11.4,0.3,0
330170841002002,11.5,12.4,0.4,12.8,10.6,0.7,0.1,6.5,17.1,0.5,0
330170845001003,0,0,0,0,0,0,0,0,0,0,0
330170842001008,26.5,30.1,1.1,31,24.7,1.5,0,14.7,41.9,0.9,0
330170845001011,3.6,4,0.2,4,3.4,0.2,0,2.2,5.4,0.2,0
330170845001013,68,74.2,3.3,74.5,64.4,4.4,0.1,40.2,100.3,3.1,0.3
330170841002012,9.1,9.8,0.3,10.1,8.3,0.5,0.1,5.1,13.5,0.4,0
330170842003010,2.8,2.6,0.1,3.2,2.2,0.2,0,1.7,3.7,0.1,0
330170842003034,8.8,8.1,0.4,9.8,6.8,0.5,0,5.2,11.5,0.4,0
330170842003011,12.9,11.8,0.6,14.4,9.9,0.7,0,7.7,16.8,0.6,0
330170842004033,9.5,9.8,0.4,10.5,8.6,0.4,0,5.4,14,0.2,0
330170845001018,22.9,25,1.1,25.1,21.7,1.5,0,13.6,33.8,1,0.1
330170845001004,0,0,0,0,0,0,0,0,0,0,0
330170844003012,4.1,3.8,0.2,4.6,3.2,0.2,0,2.4,5.4,0.2,0
330170844002007,0.4,0.3,0,0.4,0.3,0,0,0.2,0.5,0,0
330170843003010,6.3,5.8,0.3,7,4.8,0.4,0,3.7,8.2,0.3,0
330170813001035,47.9,18.7,1.1,49.6,15.4,2.2,0.1,34.8,31,1.3,0
330170813003011,0,0,0,0,0,0,0,0,0,0,0
330170813003006,14.3,5.6,0.3,14.8,4.6,0.7,0,10.4,9.3,0.4,0
330170811001014,0,0,0,0,0,0,0,0,0,0,0
330170811001017,10.2,6.3,0.3,10.6,5.5,0.5,0,6.6,9.8,0.3,0
330170813003021,5.5,2.1,0.1,5.7,1.8,0.3,0,4,3.6,0.1,0
330170811003013,3.7,2.1,0.1,3.9,1.8,0.1,0,2.5,3.3,0.1,0
330170816003024,0,0,0,0,0,0,0,0,0,0,0
330170815002046,0,0,0,0,0,0,0,0,0,0,0
330170815002052,44.1,15,1.4,45.4,12.8,2.2,0.1,32,26.7,1.1,0.4
330170815002050,30.7,10.5,1,31.6,8.9,1.5,0.1,22.3,18.6,0.8,0.3
330170815001021,18.4,6.3,0.6,19,5.4,0.9,0,13.4,11.2,0.5,0.2
330170814001020,51.3,17.5,1.6,52.9,15,2.5,0.1,37.3,31.1,1.3,0.5
330170813003019,36.4,14.2,0.9,37.6,11.7,1.7,0.1,26.4,23.5,1,0
330170813001038,21.5,8.4,0.5,22.2,6.9,1,0,15.6,13.9,0.6,0
330170813001041,0,0,0,0,0,0,0,0,0,0,0
330170813002009,8.4,4.8,0.2,8.6,4.3,0.3,0,5.3,7.7,0.2,0
330170812001009,23.3,13.4,0.5,24,12.1,0.8,0,14.8,21.3,0.5,0
330170812001012,3.6,2.1,0.1,3.7,1.9,0.1,0,2.3,3.3,0.1,0
330170812001023,20.3,11.7,0.4,20.9,10.6,0.7,0,12.9,18.6,0.5,0
330170814001030,11.6,4.5,0.3,12,3.7,0.5,0,8.4,7.5,0.3,0
330170843005031,32.9,35.3,1.1,36.4,30.1,2,0.2,18.4,48.8,1.3,0
330170843003008,0,0,0,0,0,0,0,0,0,0,0
330170843005000,8.8,8.1,0.4,9.8,6.8,0.5,0,5.2,11.5,0.4,0
330170843006007,0,0,0,0,0,0,0,0,0,0,0
330170843006005,23.9,21.9,1.1,26.7,18.3,1.4,0,14.2,31.1,1.1,0
330170843006010,23.3,21.3,1.1,26,17.9,1.3,0,13.8,30.3,1.1,0
330170845001033,0,0,0,0,0,0,0,0,0,0,0
330170843004019,4.9,5.3,0.2,5.4,4.5,0.3,0,2.7,7.3,0.2,0
330170842004016,131.9,136.5,6.1,146.4,119.8,6,0,74.9,194.4,3.3,0
330170842004022,47.5,49.2,2.2,52.7,43.1,2.2,0,27,70,1.2,0
330170842003009,94.7,86.7,4.5,105.7,72.7,5.4,0,56.2,123.3,4.5,0
330170842003027,16.8,17.4,0.8,18.7,15.3,0.8,0,9.6,24.8,0.4,0
330170842003025,7.6,6.9,0.4,8.4,5.8,0.4,0,4.5,9.8,0.4,0
330170842004014,24.1,25,1.1,26.8,21.9,1.1,0,13.7,35.5,0.6,0
330170845001006,0,0,0,0,0,0,0,0,0,0,0
330170845001005,28.4,30.9,1.4,31.1,26.9,1.8,0,16.8,41.8,1.3,0.1
330170844004020,0,0,0,0,0,0,0,0,0,0,0
330170814001034,0,0,0,0,0,0,0,0,0,0,0
330170813001029,40.2,15.7,1,41.6,12.9,1.9,0.1,29.2,26,1.1,0
330170813003005,19.3,7.5,0.5,19.9,6.2,0.9,0,14,12.5,0.5,0
330170813001012,0,0,0,0,0,0,0,0,0,0,0
330170813001026,0,0,0,0,0,0,0,0,0,0,0
330170813001036,25.3,9.9,0.6,26.2,8.1,1.2,0.1,18.4,16.4,0.7,0
330170814001037,0,0,0,0,0,0,0,0,0,0,0
330170811002012,0,0,0,0,0,0,0,0,0,0,0
330170815001022,37.4,12.8,1.2,38.5,10.9,1.8,0.1,27.2,22.6,1,0.4
330170815001018,31.3,10.7,1,32.2,9.1,1.5,0.1,22.7,18.9,0.8,0.3
330170814001026,56.2,21.9,1.3,58.1,18,2.6,0.1,40.8,36.4,1.5,0
330170812001043,0,0,0,0,0,0,0,0,0,0,0
330170811003005,9.1,5,0.2,9.5,4.4,0.3,0,6,7.9,0.2,0
330170811002029,8.5,4.7,0.2,8.9,4.1,0.3,0,5.6,7.4,0.2,0
330170812001018,12.5,7.2,0.3,12.9,6.5,0.4,0,8,11.5,0.3,0
330170811002013,13.9,7.7,0.4,14.5,6.7,0.5,0,9.1,12.1,0.4,0
330170812002048,0,0,0,0,0,0,0,0,0,0,0
330170811002033,1.6,0.9,0,1.7,0.8,0.1,0,1.1,1.4,0,0
330170811002015,0,0,0,0,0,0,0,0,0,0,0
330170812002021,4.2,2.4,0.1,4.3,2.2,0.1,0,2.7,3.8,0.1,0
330170811002023,0,0,0,0,0,0,0,0,0,0,0
330170811002022,0,0,0,0,0,0,0,0,0,0,0
330170843001040,0,0,0,0,0,0,0,0,0,0,0
330170844002005,9,8.2,0.3,9.9,6.9,0.5,0,5.3,11.8,0.3,0
330170843003013,0,0,0,0,0,0,0,0,0,0,0
330170843004001,22,20.2,1.1,24.6,16.9,1.3,0,13.1,28.7,1,0
330170843005014,13.3,14.3,0.5,14.7,12.2,0.8,0.1,7.4,19.7,0.5,0
330170843005013,9.1,9.8,0.3,10.1,8.3,0.5,0.1,5.1,13.5,0.4,0
330170841004005,108.4,116.3,3.7,120.1,99.2,6.6,0.6,60.7,161,4.4,0.1
330170841004004,2.4,2.6,0.1,2.7,2.2,0.1,0,1.4,3.6,0.1,0
330170841002001,4.5,4.9,0.2,5,4.2,0.3,0,2.5,6.8,0.2,0
330170845001032,1.5,1.6,0.1,1.6,1.4,0.1,0,0.9,2.1,0.1,0
330170842003022,8.2,7.5,0.4,9.1,6.3,0.5,0,4.9,10.6,0.4,0
330170842003028,128.6,133.1,6,142.7,116.8,5.9,0,73.1,189.5,3.2,0
330170842004003,14.6,15.1,0.7,16.2,13.3,0.7,0,8.3,21.5,0.4,0
330170842004023,14.6,15.1,0.7,16.2,13.3,0.7,0,8.3,21.5,0.4,0
330170815002022,6.7,2.3,0.2,6.9,2,0.3,0,4.9,4.1,0.2,0.1
330170815002042,33.5,11.4,1.1,34.5,9.8,1.7,0.1,24.3,20.3,0.9,0.3
330170815001017,44.7,15.2,1.4,46,13,2.2,0.1,32.4,27,1.2,0.4
330170815001033,73.1,24.9,2.3,75.3,21.3,3.6,0.1,53.1,44.3,1.9,0.7
330170813001009,0,0,0,0,0,0,0,0,0,0,0
330170813001010,0,0,0,0,0,0,0,0,0,0,0
330170813001011,85.4,33.3,2,88.3,27.4,4,0.2,61.9,55.2,2.3,0
330170813001040,10.5,4.1,0.2,10.8,3.4,0.5,0,7.6,6.8,0.3,0
330170813003017,32.2,18.5,0.7,33.3,16.8,1.1,0,20.6,29.6,0.7,0
330170814001013,17.6,6.9,0.4,18.2,5.7,0.8,0,12.8,11.4,0.5,0
330170813001000,77.7,30.3,1.8,80.4,24.9,3.6,0.2,56.3,50.2,2.1,0
330170813001004,7.2,4.1,0.2,7.4,3.7,0.2,0,4.6,6.6,0.2,0
330170812001035,32.2,18.5,0.7,33.3,16.8,1.1,0,20.6,29.6,0.7,0
330170811002027,37.9,21,1,39.6,18.4,1.4,0,25,33,1,0.1
330170812002041,2.4,1.4,0.1,2.5,1.2,0.1,0,1.5,2.2,0.1,0
330170812002031,0,0,0,0,0,0,0,0,0,0,0
330170811002017,31,17.2,0.8,32.3,15,1.1,0,20.4,27,0.8,0.1
330170814001000,0,0,0,0,0,0,0,0,0,0,0
330170814001040,3.3,1.3,0.1,3.4,1.1,0.2,0,2.4,2.1,0.1,0
330170885003028,0,0,0,0,0,0,0,0,0,0,0
330170885002008,2.9,4.4,0.1,3.2,3.9,0.2,0,1.5,5.6,0.1,0
330170885002013,1.4,2.2,0.1,1.6,2,0.1,0,0.8,2.8,0.1,0
330170885003037,34.7,53,1.3,38.9,47.4,2,0,18.7,67.4,1.3,0
330170885002047,0,0,0,0,0,0,0,0,0,0,0
330170885003007,15,22.9,0.6,16.9,20.5,0.9,0,8.1,29.2,0.6,0
330170885003010,8.6,13.1,0.3,9.6,11.7,0.5,0,4.6,16.7,0.3,0
330170885002043,0,0,0,0,0,0,0,0,0,0,0
330170885003000,0.7,1.1,0,0.8,1,0,0,0.4,1.4,0,0
330170885002016,0,0,0,0,0,0,0,0,0,0,0
330170842002000,5.7,6.5,0.2,6.7,5.3,0.3,0,3.2,9,0.2,0
330170846001003,9.4,10.7,0.4,11,8.7,0.5,0,5.2,14.8,0.3,0
330170850002012,54.4,47.3,2.2,59,42,2.6,0.2,32.9,68.6,1.2,0.1
330170850003008,0,0,0,0,0,0,0,0,0,0,0
330170850005048,0,0,0,0,0,0,0,0,0,0,0
330170850003040,0,0,0,0,0,0,0,0,0,0,0
330170850003038,0,0,0,0,0,0,0,0,0,0,0
330170850005021,0,0,0,0,0,0,0,0,0,0,0
330170850001008,5.8,5,0.2,6.3,4.5,0.3,0,3.5,7.3,0.1,0
330170850001023,4.3,3.8,0.2,4.7,3.3,0.2,0,2.6,5.5,0.1,0
330170850005042,15.4,13.4,0.6,16.7,11.9,0.7,0.1,9.3,19.4,0.3,0
330170850002015,6.3,5.4,0.3,6.8,4.8,0.3,0,3.8,7.9,0.1,0
330170850002013,0,0,0,0,0,0,0,0,0,0,0
330170850001041,28.4,24.7,1.2,30.8,21.9,1.4,0.1,17.2,35.8,0.6,0
330170850003029,0,0,0,0,0,0,0,0,0,0,0
330170805001007,50.2,27.7,1.8,51.9,25.4,2.3,0,34,42.5,2,0
330170805001060,5.7,3.1,0.2,5.8,2.9,0.3,0,3.8,4.8,0.2,0
330170805001029,0,0,0,0,0,0,0,0,0,0,0
330170805001064,3.8,2.1,0.1,3.9,1.9,0.2,0,2.5,3.2,0.1,0
330170805001050,1.9,1,0.1,1.9,1,0.1,0,1.3,1.6,0.1,0
330170805001034,2.5,1.4,0.1,2.6,1.3,0.1,0,1.7,2.1,0.1,0
330170805001053,10.7,5.9,0.4,11,5.4,0.5,0,7.2,9,0.4,0
330170805001037,15.7,8.7,0.6,16.2,7.9,0.7,0,10.6,13.3,0.6,0
330170885001054,1.7,2.8,0.1,1.9,2.5,0.1,0,0.9,3.6,0,0
330170885001047,0,0,0,0,0,0,0,0,0,0,0
330170885001063,0,0,0,0,0,0,0,0,0,0,0
330170885001008,19.4,33.1,1.1,22.7,28.9,0.9,0,10.8,41.9,0.4,0.3
330170885001015,1.7,2.8,0.1,1.9,2.5,0.1,0,0.9,3.6,0,0
330170842002002,68.1,77.4,2.8,79.6,63.4,4,0.1,37.8,107.6,2.3,0
330170820001028,0,0,0,0,0,0,0,0,0,0,0
330170820001029,47.8,37,2.5,51.7,32.3,2.9,0.1,30.5,54.6,1.2,0
330170820002039,7.8,6,0.4,8.4,5.3,0.5,0,5,8.9,0.2,0
330170820002009,2.9,2.3,0.2,3.2,2,0.2,0,1.9,3.3,0.1,0
330170820001026,0,0,0,0,0,0,0,0,0,0,0
330170820002029,3.9,3,0.2,4.2,2.6,0.2,0,2.5,4.5,0.1,0
330170820001018,31.7,24.5,1.7,34.3,21.4,1.9,0.1,20.3,36.2,0.8,0
330170820001019,0,0,0,0,0,0,0,0,0,0,0
330170820001022,0,0,0,0,0,0,0,0,0,0,0
330170830012000,0,0,0,0,0,0,0,0,0,0,0
330170830011026,5.5,4.8,0.2,6.2,4,0.2,0,3.5,6.7,0.1,0
330170814001006,141.6,55.1,3.4,146.5,45.5,6.6,0.3,102.7,91.6,3.7,0.1
330170815001009,87.1,29.7,2.8,89.7,25.4,4.3,0.1,63.2,52.7,2.2,0.8
330170815002049,21.2,7.2,0.7,21.8,6.2,1,0,15.4,12.8,0.5,0.2
330170812002059,0,0,0,0,0,0,0,0,0,0,0
330170812002037,0,0,0,0,0,0,0,0,0,0,0
330170813001022,1.1,0.4,0,1.1,0.4,0.1,0,0.8,0.7,0,0
330170812001019,15.5,8.9,0.3,16,8.1,0.5,0,9.9,14.2,0.4,0
330170812001037,0,0,0,0,0,0,0,0,0,0,0
330170816003011,50.5,31.2,1.7,52.7,27.2,2.6,0.1,32.8,48.3,1.4,0
330170816003000,0,0,0,0,0,0,0,0,0,0,0
330170816001000,1.6,1,0.1,1.7,0.9,0.1,0,1,1.6,0,0
330170816003032,21.8,13.5,0.7,22.8,11.8,1.1,0,14.2,20.9,0.6,0
330170801002048,27.7,7.9,0.6,27,7.1,1,0,20.1,14,0.7,0
330170850001003,32.7,28.5,1.3,35.5,25.3,1.6,0.1,19.8,41.3,0.7,0.1
330170850001005,0,0,0,0,0,0,0,0,0,0,0
330170850001010,0,0,0,0,0,0,0,0,0,0,0
330170850005019,8.2,7.1,0.3,8.9,6.3,0.4,0,4.9,10.3,0.2,0
330170850002034,12.5,10.9,0.5,13.6,9.7,0.6,0.1,7.6,15.8,0.3,0
330170850003016,2.9,2.5,0.1,3.1,2.2,0.1,0,1.7,3.6,0.1,0
330170850003001,1.9,1.7,0.1,2.1,1.5,0.1,0,1.2,2.4,0,0
330170850001061,0,0,0,0,0,0,0,0,0,0,0
330170850005008,29.3,25.5,1.2,31.8,22.7,1.4,0.1,17.8,37,0.6,0
330170850002035,0,0,0,0,0,0,0,0,0,0,0
330170870003013,6.3,9.3,0.3,7.3,8,0.4,0,3.7,11.8,0.3,0
330170805003007,125.8,62.4,3.1,128.8,56.8,3.7,0.3,85.2,101.5,1.2,0.1
330170805002002,6,3,0.1,6.1,2.7,0.2,0,4.1,4.8,0.1,0
330170805002049,34.2,16.9,0.8,35,15.4,1,0.1,23.1,27.6,0.3,0
330170805002008,0,0,0,0,0,0,0,0,0,0,0
330170805003001,0,0,0,0,0,0,0,0,0,0,0
330170805003045,0,0,0,0,0,0,0,0,0,0,0
330170805003022,2.4,1.2,0.1,2.5,1.1,0.1,0,1.6,1.9,0,0
330170805002017,47.3,23.5,1.2,48.4,21.4,1.4,0.1,32,38.2,0.4,0
330170805004002,5.4,2.7,0.1,5.5,2.4,0.2,0,3.7,4.4,0,0
330170805002020,0,0,0,0,0,0,0,0,0,0,0
330170805002042,7.8,3.9,0.2,8,3.5,0.2,0,5.3,6.3,0.1,0
330170805002040,1.2,0.6,0,1.2,0.5,0,0,0.8,1,0,0
330170805002046,0,0,0,0,0,0,0,0,0,0,0
330170805002041,0,0,0,0,0,0,0,0,0,0,0
330170805003020,0,0,0,0,0,0,0,0,0,0,0
330170805002025,0,0,0,0,0,0,0,0,0,0,0
330170805003024,0,0,0,0,0,0,0,0,0,0,0
330170843005028,12.9,13.9,0.4,14.3,11.8,0.8,0.1,7.2,19.2,0.5,0
330170843001037,0,0,0,0,0,0,0,0,0,0,0
330170820002050,13.7,10.6,0.7,14.8,9.2,0.8,0,8.7,15.6,0.3,0
330170820002014,11.7,9.1,0.6,12.7,7.9,0.7,0,7.5,13.4,0.3,0
330170820002017,3.9,3,0.2,4.2,2.6,0.2,0,2.5,4.5,0.1,0
330170820002020,18.6,14.3,1,20.1,12.5,1.1,0,11.8,21.2,0.5,0
330170820001008,11.2,8.7,0.6,12.1,7.6,0.7,0,7.2,12.8,0.3,0
330170820001010,22.5,17.4,1.2,24.3,15.2,1.4,0,14.3,25.6,0.6,0
330170820001015,17.1,13.2,0.9,18.5,11.5,1,0,10.9,19.5,0.4,0
330170820002032,2,1.5,0.1,2.1,1.3,0.1,0,1.2,2.2,0,0
330170820002033,0,0,0,0,0,0,0,0,0,0,0
330170820001004,8.3,6.4,0.4,9,5.6,0.5,0,5.3,9.5,0.2,0
330170820001005,1,0.8,0.1,1.1,0.7,0.1,0,0.6,1.1,0,0
330170830016004,88.6,61.6,2.4,96,49,5.4,0,58,89.2,3.8,0.2
330170830022013,4.1,3.4,0.1,4.4,2.8,0.2,0,2.5,4.8,0.1,0
330170830013007,80.8,50.1,2.3,87.8,43.1,2.8,0.1,51.6,78.1,2,0
330170830025003,0,0,0,0,0,0,0,0,0,0,0
330170815001035,1.7,0.6,0.1,1.7,0.5,0.1,0,1.2,1,0,0
330170812001003,12.5,7.2,0.3,12.9,6.5,0.4,0,8,11.5,0.3,0
330170812002061,0,0,0,0,0,0,0,0,0,0,0
330170812002033,18.5,10.6,0.4,19.1,9.6,0.6,0,11.8,17,0.4,0
330170814001042,0,0,0,0,0,0,0,0,0,0,0
330170802032001,34.3,9.8,0.7,33.6,8.8,1.2,0,24.9,17.4,0.8,0
330170802031009,13.8,4,0.3,13.5,3.5,0.5,0,10,7,0.3,0
330170802041007,427.3,122.5,9.2,417.7,109.2,15.5,0,310.1,216.2,10.2,0.1
330170802041025,0,0,0,0,0,0,0,0,0,0,0
330170802041000,0.9,0.3,0,0.9,0.2,0,0,0.6,0.5,0,0
330170801002003,0.4,0.1,0,0.4,0.1,0,0,0.3,0.2,0,0
330170802021007,41.5,11.9,0.9,40.6,10.6,1.5,0,30.1,21,1,0
330170802021001,6.7,1.9,0.1,6.5,1.7,0.2,0,4.9,3.4,0.2,0
330170802021031,2.7,0.8,0.1,2.6,0.7,0.1,0,1.9,1.4,0.1,0
330170802031017,176.6,50.7,3.8,172.7,45.1,6.4,0,128.2,89.4,4.2,0
330170843001028,0,0,0,0,0,0,0,0,0,0,0
330170842003013,0,0,0,0,0,0,0,0,0,0,0
330170842004030,0,0,0,0,0,0,0,0,0,0,0
330170842001010,0,0,0,0,0,0,0,0,0,0,0
330170843004017,1.4,1.5,0,1.6,1.3,0.1,0,0.8,2.1,0.1,0
330170841004008,9.1,9.8,0.3,10.1,8.3,0.5,0.1,5.1,13.5,0.4,0
330170841003032,9.1,9.9,0.4,10,8.6,0.6,0,5.4,13.4,0.4,0
330170842002010,52.6,54.5,2.4,58.4,47.8,2.4,0,29.9,77.5,1.3,0
330170842002024,0,0,0,0,0,0,0,0,0,0,0
330170841003034,13.1,14.3,0.6,14.3,12.4,0.8,0,7.7,19.3,0.6,0.1
330170846001016,2.2,2,0.1,2.5,1.7,0.1,0,1.3,2.9,0.1,0
330170845002023,54.9,59.9,2.6,60.2,52,3.6,0.1,32.5,81,2.5,0.2
330170843005009,14.8,13.5,0.7,16.5,11.3,0.8,0,8.8,19.2,0.7,0
330170842003014,5.4,4.9,0.3,6,4.1,0.3,0,3.2,7,0.3,0
330170845001024,17.5,19,0.8,19.1,16.5,1.1,0,10.3,25.7,0.8,0.1
330170843003007,15.7,14.4,0.8,17.6,12.1,0.9,0,9.3,20.5,0.7,0
330170846001002,49.7,56.5,2,58,46.2,2.9,0,27.6,78.4,1.7,0
330170843001003,6,6.9,0.2,7.1,5.6,0.4,0,3.4,9.5,0.2,0
330170841003027,2.9,3.2,0.1,3.2,2.8,0.2,0,1.7,4.3,0.1,0
330170812002027,9.6,5.5,0.2,9.9,5,0.3,0,6.1,8.8,0.2,0
330170812002058,0,0,0,0,0,0,0,0,0,0,0
330170811002018,0,0,0,0,0,0,0,0,0,0,0
330170812001038,0,0,0,0,0,0,0,0,0,0,0
330170811001018,1,0.6,0,1,0.5,0,0,0.6,0.9,0,0
330170813001015,0,0,0,0,0,0,0,0,0,0,0
330170815002038,39.1,13.3,1.2,40.2,11.4,1.9,0.1,28.4,23.7,1,0.4
330170812002000,0,0,0,0,0,0,0,0,0,0,0
330170802021010,21,6,0.4,20.5,5.4,0.8,0,15.2,10.6,0.5,0
330170801001005,6.2,1.8,0.1,6.1,1.6,0.2,0,4.5,3.2,0.1,0
330170801002015,68.7,19.7,1.5,67.2,17.5,2.5,0,49.8,34.7,1.6,0
330170802022009,37.9,10.9,0.8,37.1,9.7,1.4,0,27.5,19.2,0.9,0
330170802031002,4.5,1.3,0.1,4.4,1.1,0.2,0,3.2,2.3,0.1,0
330170843005016,23.9,21.9,1.1,26.7,18.3,1.4,0,14.2,31.1,1.1,0
330170844001006,0,0,0,0,0,0,0,0,0,0,0
330170843005002,12,11,0.6,13.3,9.2,0.7,0,7.1,15.6,0.6,0
330170841003014,5.5,6,0.3,6,5.2,0.4,0,3.2,8,0.2,0
330170841001002,0,0,0,0,0,0,0,0,0,0,0
330170842003030,0,0,0,0,0,0,0,0,0,0,0
330170841003006,2.9,3.2,0.1,3.2,2.8,0.2,0,1.7,4.3,0.1,0
330170842003018,9.8,8.9,0.5,10.9,7.5,0.6,0,5.8,12.7,0.5,0
330170842001018,0,0,0,0,0,0,0,0,0,0,0
330170845002002,100.4,91.5,3.8,110.9,77.2,5.8,0.1,59,131.5,3.7,0.1
330170842003032,6.6,6.8,0.3,7.3,6,0.3,0,3.7,9.7,0.2,0
330170842004025,60.3,62.4,2.8,66.9,54.8,2.8,0,34.3,88.8,1.5,0
330170842003031,4.7,4.9,0.2,5.3,4.3,0.2,0,2.7,7,0.1,0
330170843005032,1.8,2,0.1,2,1.7,0.1,0,1.1,2.7,0.1,0
330170843001008,26.5,30.1,1.1,31,24.7,1.5,0,14.7,41.9,0.9,0
330170844001007,0,0,0,0,0,0,0,0,0,0,0
330170844001008,10.9,9.9,0.4,12,8.4,0.6,0,6.4,14.2,0.4,0
330170843001015,6.7,7.6,0.3,7.8,6.2,0.4,0,3.7,10.6,0.2,0
330170843001024,4,4.6,0.2,4.7,3.7,0.2,0,2.2,6.4,0.1,0
330170812002053,0,0,0,0,0,0,0,0,0,0,0
330170814001001,34.7,13.5,0.8,35.9,11.1,1.6,0.1,25.2,22.5,0.9,0
330170813003004,18.2,7.1,0.4,18.8,5.8,0.8,0,13.2,11.8,0.5,0
330170812001031,15.5,8.9,0.3,16,8.1,0.5,0,9.9,14.2,0.4,0
330170811003018,0,0,0,0,0,0,0,0,0,0,0
330170811001044,0,0,0,0,0,0,0,0,0,0,0
330170811002004,9.1,5,0.2,9.5,4.4,0.3,0,6,7.9,0.2,0
330170812002010,6,3.4,0.1,6.2,3.1,0.2,0,3.8,5.5,0.1,0
330170812002019,0,0,0,0,0,0,0,0,0,0,0
330170811001021,31.1,19.2,1,32.4,16.7,1.6,0.1,20.2,29.7,0.9,0
