GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOFUE,G20PREOKIN,G20PREIWES,G20PREIPIE,G20PREOWRI,G20USSRERN,G20USSDGRE,G20USSLSTE,G20USSOHER,G20USSOWRI
19119119024,19,119,119024,267.76,37.3,2.76,0.46,0.23,0,0,0.69,0,0,259.01,40.75,3.68,1.61,0.23
19121121001,19,121,121001,283.16,140.08,6,1.33,0,0.33,0,0,0,1.33,280.83,137.08,10.01,3.34,0.67
19121121002,19,121,121002,294.48,145.68,6.24,1.39,0,0.35,0,0,0,1.39,292.06,142.56,10.41,3.47,0.69
19121121003,19,121,121003,271.43,134.27,5.75,1.28,0,0.32,0,0,0,1.28,269.19,131.4,9.59,3.2,0.64
19121121004,19,121,121004,256.06,120.69,4.3,0,0.36,0.36,0,0.36,0,0.36,252.48,120.33,6.45,1.79,0
19121121005,19,121,121005,458.86,216.28,7.7,0,0.64,0.64,0,0.64,0,0.64,452.45,215.63,11.55,3.21,0
19121121006,19,121,121006,247.91,109.94,4.53,0.74,0.49,0.49,0,0.5,0.01,0.28,239.2,111.01,7.11,3.76,0
19121121007,19,121,121007,274.65,120.65,5,0.83,0.56,0.56,0,0.56,0,0.28,265.2,121.76,7.78,4.17,0
19121121008,19,121,121008,82.02,36.03,1.49,0.25,0.17,0.17,0,0.17,0,0.08,79.2,36.36,2.32,1.25,0
19121121009,19,121,121009,237.66,104.24,4.03,0.8,0,0.4,0.79,1.2,0.8,0.42,230.33,104.28,9.26,3.62,0
19121121010,19,121,121010,1800.65,1121.92,28.53,1.11,0.06,1.08,0.03,2.08,2.02,6.99,1706.9,1126.93,64.82,23.47,0
19121121011,19,121,121011,155.68,67.96,2.63,0.53,0,0.26,0.53,0.79,0.53,0.26,150.94,67.96,6.06,2.37,0
19121121012,19,121,121012,127.61,39.47,0.34,0.34,0.34,0,0,0,0,0.34,119.44,42.54,1.7,1.7,0.34
19121121013,19,121,121013,192.82,84.18,3.26,0.65,0,0.33,0.65,0.98,0.65,0.33,186.95,84.18,7.5,2.94,0
19121121014,19,121,121014,357.6,157.08,6.51,1.09,0.72,0.72,0,0.72,0,0.36,345.29,158.53,10.13,5.43,0
19121121015,19,121,121015,637,276,9,1,2,0,0,1,0,3,599,285,22,10,0
19121121016,19,121,121016,307.1,96.56,14.77,0,0,0.53,0,0,0.53,0,287.05,105.53,14.77,4.75,0
19121121017,19,121,121017,274.9,86.44,13.23,0,0,0.47,0,0,0.47,0,256.95,94.47,13.23,4.25,0
19121121018,19,121,121018,111.94,34.63,0.3,0.3,0.3,0,0,0,0,0.3,104.78,37.31,1.49,1.49,0.3
19121121019,19,121,121019,135.44,41.9,0.36,0.36,0.36,0,0,0,0,0.36,126.78,45.15,1.81,1.81,0.36
19123123001,19,123,123001,425.27,107.31,3.09,0.88,0,0.44,0,0,0,0.88,404.96,112.17,7.51,4.42,0.44
19123123002,19,123,123002,303,76.46,2.2,0.63,0,0.31,0,0,0,0.63,288.53,79.92,5.35,3.15,0.31
19123123003,19,123,123003,234.73,59.23,1.71,0.49,0,0.24,0,0,0,0.49,223.51,61.91,4.14,2.44,0.24
19123123004,19,123,123004,133.82,24.7,1.9,0.27,0.27,0,0,0,0,0.27,128.12,27.96,2.44,1.09,0
19123123005,19,123,123005,78.59,14.51,1.12,0.16,0.16,0,0,0,0,0.16,75.24,16.42,1.43,0.64,0
19123123006,19,123,123006,25.57,4.72,0.36,0.05,0.05,0,0,0,0,0.05,24.48,5.34,0.47,0.21,0
19123123007,19,123,123007,161.61,29.83,2.29,0.33,0.33,0,0,0,0,0.33,154.72,33.76,2.95,1.31,0
19123123008,19,123,123008,93.42,17.24,1.33,0.19,0.19,0,0,0,0,0.19,89.44,19.52,1.71,0.76,0
19123123009,19,123,123009,341.96,69.36,4.85,0,0,0.37,0,0.37,0.37,0,328.16,71.97,8.95,1.86,0.37
19123123010,19,123,123010,187.53,31.31,2.48,0,0,0,0,0,0,1.55,188.15,30.38,2.48,0.93,0
19123123011,19,123,123011,420.62,70.43,5.56,0,0.01,0,0,0,0,3.46,421.87,68.37,5.61,2.13,0
19123123012,19,123,123012,387.44,79.62,5.55,0.01,0,0.42,0,0.43,0.42,0.01,371.65,82.63,10.19,2.16,0.42
19123123013,19,123,123013,175.79,36.45,2.52,0,0,0.19,0,0.21,0.19,0,168.54,37.82,4.71,1.03,0.19
19123123014,19,123,123014,3173.36,1629.98,80.1,8.87,4.91,3.28,1,14.89,0.04,8.53,2944.9,1655.42,154.56,68.03,5.63
19123123015,19,123,123015,542.18,178.58,4.15,0.04,1.01,0.02,0,1.03,0.98,1.02,531.69,175.64,8.35,6.1,0.02
19123123016,19,123,123016,409.26,182.01,6.82,1.08,1.08,0.72,0,1.08,0,1.44,383.05,184.53,17.23,6.82,0.36
19123123017,19,123,123017,294.83,69.75,1.35,0,0.34,0.67,0.34,0.34,0.67,1.01,275.62,77.16,8.76,3.03,0
19123123018,19,123,123018,326.9,77.33,1.49,0,0.37,0.75,0.37,0.37,0.75,1.12,305.6,85.55,9.71,3.36,0
19123123019,19,123,123019,198.31,46.9,0.93,0,0.23,0.45,0.22,0.22,0.45,0.68,185.46,51.83,5.89,2.06,0
19123123020,19,123,123020,56.94,13.47,0.27,0,0.07,0.13,0.06,0.06,0.13,0.19,53.25,14.88,1.69,0.59,0
19123123021,19,123,123021,117.91,27.08,1.42,0,0.35,0,0,0,0,0.36,113.25,27.47,3.21,2.13,0
19123123022,19,123,123022,55.97,12.85,0.68,0,0.17,0,0,0,0,0.17,53.78,13.02,1.52,1.01,0
19123123023,19,123,123023,151.85,34.86,1.83,0,0.46,0,0,0,0,0.46,145.88,35.32,4.13,2.75,0
19123123024,19,123,123024,0.14,0.02,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0
19125125001,19,125,125001,405.94,154.97,8.5,1.27,0.44,0.01,0,0.42,0.42,1.68,395.48,156.02,14,2.58,0
19125125002,19,125,125002,557.28,211.38,11.65,1.75,0.58,0,0,0.58,0.58,2.33,543.31,212.55,19.22,3.49,0
19125125003,19,125,125003,1141.43,326.32,11.92,0.07,1.96,1.94,0.01,2.96,0.98,5.93,1165.77,298.93,16.87,6.89,0.02
19125125004,19,125,125004,4114.45,1911.14,79.77,10.93,8.99,2.01,1.99,12.96,2,26.91,4176.46,1816.26,110.69,29.93,2.98
19125125005,19,125,125005,384.96,117.13,3.73,0,0.05,0.05,0,3.5,0.03,0.16,359.96,121.53,13.27,5.31,0
19125125006,19,125,125006,60.16,18.41,0.58,0,0,0,0,0.58,0,0,55.81,19.28,2.17,0.87,0
19125125007,19,125,125007,3341,2088,69,5,6,3,4,9,1,21,3069,2190,158,60,9
19125125008,19,125,125008,270.92,145.93,6.57,0.62,0.82,0.41,0,0,0,0.21,252.24,155.57,9.24,3.28,0
19125125009,19,125,125009,654.95,352.78,15.88,1.49,1.98,0.99,0,0,0,0.5,609.8,376.1,22.33,7.94,0
19125125010,19,125,125010,387.92,208.95,9.4,0.88,1.18,0.59,0,0,0,0.29,361.17,222.76,13.22,4.7,0
19125125011,19,125,125011,519,311,6,1,1,0,0,0,0,0,463,342,18,8,1
19125125012,19,125,125012,213,86,0,0,0,1,0,0,0,0,198,95,3,3,0
19125125013,19,125,125013,268,124,4,1,1,0,0,0,0,0,244,133,9,5,2
19125125014,19,125,125014,344,122,6,0,0,0,0,0,0,0,317,130,14,3,0
19127127001,19,127,127001,159.41,60.47,0.55,0,0,0,0,0.55,0,0,146.77,63.21,7.15,1.1,0
19127127002,19,127,127002,219.95,100.11,3.65,0,0.73,1.46,0,0.73,0,0,208.26,103.76,6.58,2.92,0.73
19127127003,19,127,127003,45.62,20.76,0.76,0,0.15,0.3,0,0.15,0,0,43.2,21.52,1.36,0.61,0.15
19127127004,19,127,127004,251.15,136.34,6.07,0.55,0.55,0,0,0.55,0,0.55,241.77,140.76,7.73,1.1,0.55
19127127005,19,127,127005,205.6,112.97,4.97,0.45,0.46,0,0,0.46,0,0.45,197.79,116.53,6.39,0.96,0.45
19127127006,19,127,127006,386.06,267.69,5.05,0.01,1,0.01,0,0.01,0,0.01,353.03,279.63,15.08,9.03,0
19127127007,19,127,127007,35.43,16.12,0.59,0,0.12,0.24,0,0.12,0,0,33.54,16.71,1.06,0.47,0.12
19127127008,19,127,127008,85.81,32.5,2.08,0,0,0,0,0,0,0.26,83.47,31.72,3.9,0.78,0.26
19127127009,19,127,127009,122.41,46.43,0.42,0,0,0,0,0.42,0,0,112.7,48.54,5.49,0.84,0
19127127010,19,127,127010,8.18,3.1,0.03,0,0,0,0,0.03,0,0,7.53,3.24,0.37,0.06,0
19127127011,19,127,127011,707,383,7,1,3,0,1,4,0,3,674,385,26,7,2
19127127012,19,127,127012,244.19,92.5,5.92,0,0,0,0,0,0,0.74,237.53,90.28,11.1,2.22,0.74
19127127013,19,127,127013,455,214,6,0,0,1,0,1,1,2,429,219,15,7,1
19127127014,19,127,127014,418.01,230.1,13.04,0.77,0,0.77,0,0.77,0,1.53,387.33,249.27,17.64,4.6,0.77
19127127015,19,127,127015,122.87,67.64,3.83,0.23,0,0.23,0,0.23,0,0.45,113.86,73.27,5.19,1.35,0.23
19127127016,19,127,127016,365,171,14,2,0,0,1,2,1,0,348,189,12,3,0
19127127017,19,127,127017,311,161,5,1,0,0,0,1,0,2,296,170,6,4,1
19127127018,19,127,127018,74.66,37.22,1.62,0.23,0.23,0,0,0.12,0,0,66.55,41.97,3.36,0.46,0.23
19127127019,19,127,127019,61.49,30.65,1.34,0.19,0.19,0,0,0.1,0,0,54.8,34.56,2.77,0.38,0.19
19127127020,19,127,127020,507.85,253.14,11.04,1.58,1.58,0,0,0.79,0,0,452.65,285.47,22.87,3.15,1.58
19127127021,19,127,127021,181,438,5,1,0,0,0,1,1,0,151,432,22,10,0
19127127022,19,127,127022,302,500,8,3,1,2,1,5,1,4,274,487,34,7,5
19127127023,19,127,127023,489.69,695.14,20.94,3.99,1.99,3.99,1,3.99,0,1.99,470.74,676.19,33.91,11.97,0
19127127024,19,127,127024,824.25,862.17,26,4,2,2,0,8,1,4,794.23,864.18,39.01,14.01,1
19127127025,19,127,127025,750.49,757.47,11.96,1,0,1.99,2.99,3.99,0,1.99,732.55,733.55,33.89,19.93,1
19127127026,19,127,127026,810.05,850.81,19.53,3.4,1.7,0.85,0,4.25,0.85,5.94,804.95,819.39,28.02,17.83,0
19127127027,19,127,127027,537.37,705.96,14.08,0.01,4.98,0.01,1,4.99,1,2.01,479.25,699.17,37.05,18.98,1
19127127028,19,127,127028,889.46,929.72,17.51,6.61,2.3,2.16,0.01,4.77,0.15,8.06,862.49,912.06,37.09,14.24,3
19129129001,19,129,129001,569.61,232.87,7.22,1.78,0.45,0,0,0.91,0,4.48,555.01,226.16,19.79,4.12,0.45
19129129002,19,129,129002,701.35,284.75,8.86,2.22,0.55,0,0,1.11,0,5.54,683.62,276.44,24.38,4.99,0.55
19129129003,19,129,129003,226,90,2,0,0,0,0,0,0,1,221,85,4,3,1
19129129004,19,129,129004,181,71,2,0,0,0,0,2,0,0,174,72,4,2,0
19129129005,19,129,129005,351,95,8,0,0,0,0,1,0,0,324,110,11,6,0
19129129007,19,129,129007,274.8,115.66,3.95,0.53,1.05,0.26,0.26,1.05,0,1.05,261.1,123.31,6.85,4.48,0.53
19129129008,19,129,129008,229.36,102.25,3.66,0.45,0.91,0.26,0.19,0.98,0,1.12,218.49,107.65,6.04,3.82,0.38
19129129009,19,129,129009,599.37,278.58,13.4,0.05,0.09,1.04,0,1.13,0,2.21,578.92,270.58,18.55,7.32,0.01
19129129010,19,129,129010,1460.56,873.05,35.81,5.88,1.77,1.89,0,4.66,0,13.43,1380.94,891.2,56.38,30.1,3.99
19129129011,19,129,129011,192.25,54.45,3.36,0,0,2.02,0.67,0.67,0,0,183.51,55.79,6.05,4.03,0
19129129012,19,129,129012,93.75,26.55,1.64,0,0,0.98,0.33,0.33,0,0,89.49,27.21,2.95,1.97,0
19129129013,19,129,129013,138.54,58.31,1.99,0.27,0.53,0.13,0.13,0.53,0,0.53,131.63,62.16,3.45,2.26,0.27
19129129014,19,129,129014,5.68,2.39,0.08,0.01,0.02,0.01,0.01,0.02,0,0.02,5.39,2.55,0.14,0.09,0.01
19129129015,19,129,129015,109.84,37.13,1.55,0,0,0,0,0,0,0,109.07,36.36,2.32,0.77,0
19129129016,19,129,129016,32.16,10.87,0.45,0,0,0,0,0,0,0,31.93,10.64,0.68,0.23,0
19129129017,19,129,129017,424.69,178.75,6.11,0.81,1.63,0.41,0.41,1.63,0,1.63,403.52,190.56,10.59,6.92,0.81
19131131001,19,131,131001,282,145.14,3.71,0.29,0.86,0.29,0,0.86,0,0.86,267.43,155.14,6.57,2.86,0
19131131002,19,131,131002,125.46,59.48,0.98,0.65,0,0,0,0,0,0.65,105.96,72.48,4.55,2.6,0
19131131003,19,131,131003,207.36,99.57,1.85,0.86,0,0,0,0.14,0,0.86,177.6,118.97,7.35,3.94,0
19131131004,19,131,131004,93.88,44.51,0.73,0.49,0,0,0,0,0,0.49,79.29,54.24,3.4,1.95,0
19131131005,19,131,131005,95.05,48.01,1.28,0,0,0,0,0.32,0,0,86.06,52.99,3.05,1.12,0
19131131006,19,131,131006,36.41,18.39,0.49,0,0,0,0,0.12,0,0,32.97,20.3,1.17,0.43,0
19131131007,19,131,131007,75.77,38.27,1.02,0,0,0,0,0.26,0,0,68.61,42.24,2.43,0.9,0
19131131008,19,131,131008,44.98,22.72,0.61,0,0,0,0,0.15,0,0,40.73,25.07,1.44,0.53,0
19131131009,19,131,131009,82.47,41.65,1.11,0,0,0,0,0.28,0,0,74.67,45.97,2.65,0.98,0
19131131010,19,131,131010,116.74,58.96,1.58,0,0,0,0,0.39,0,0,105.7,65.07,3.75,1.38,0
19131131011,19,131,131011,231.93,124.88,4.24,0.53,0.38,0.29,0.24,0.14,0,0.38,213.09,139.1,7.13,2.89,0
19131131012,19,131,131012,341.46,175.75,4.5,0.35,1.04,0.35,0,1.04,0,1.04,323.81,187.85,7.96,3.46,0
19131131013,19,131,131013,202.58,104.27,2.67,0.21,0.62,0.21,0,0.62,0,0.62,192.11,111.45,4.72,2.05,0
19131131014,19,131,131014,115.09,59.24,1.52,0.12,0.35,0.12,0,0.35,0,0.35,109.15,63.32,2.68,1.17,0
19131131015,19,131,131015,423.49,230.49,8.27,1.1,0.55,0.55,0.55,0,0,0.55,385.99,259.17,13.79,5.51,0
19131131016,19,131,131016,93.56,51.61,1.67,0.41,0.07,0.07,0.07,0,0.09,0.07,84.21,58.31,3.66,1.33,0
19131131017,19,131,131017,205.62,113.11,3.2,1.28,0,0,0,0.06,0.43,0,182.33,128.45,9.47,3.18,0
19131131018,19,131,131018,83.27,42.06,1.13,0,0,0,0,0.28,0,0,75.39,46.42,2.67,0.98,0
19131131019,19,131,131019,819.87,574.9,15.44,2.72,2.14,1.14,3.13,1,0.48,1.14,741.9,635.45,35.56,11.76,0
19133133001,19,133,133001,104.37,32.71,1.7,0,0.19,0,0,0.19,0,0.38,98.7,34.98,3.78,0.95,0
19133133002,19,133,133002,40.76,12.78,0.66,0,0.07,0,0,0.07,0,0.15,38.54,13.66,1.48,0.37,0
19133133003,19,133,133003,138.49,43.4,2.26,0,0.25,0,0,0.25,0,0.5,130.97,46.41,5.02,1.25,0
19133133004,19,133,133004,147.02,46.08,2.4,0,0.27,0,0,0.27,0,0.53,139.03,49.27,5.33,1.33,0
19133133005,19,133,133005,232.27,101.82,2.39,0.4,0,0.4,0,0.4,0.4,2.39,222.33,103.01,7.16,2.39,1.99
19133133006,19,133,133006,104.85,45.96,1.08,0.18,0,0.18,0,0.18,0.18,1.08,100.37,46.5,3.23,1.08,0.9
19133133007,19,133,133007,246.87,108.22,2.54,0.42,0,0.42,0,0.42,0.42,2.54,236.3,109.49,7.61,2.54,2.11
19133133008,19,133,133008,198,80,1,1,1,0,0,1,0,0,184,86,5,1,0
19133133009,19,133,133009,29.7,12.09,0.39,0,0,0,0,0.39,0.19,0,28.52,13.24,0.41,0.2,0
19133133010,19,133,133010,41.22,17.74,0.14,0,0.13,0.13,0,0.01,0.01,0.13,40.12,16.98,1.34,0.67,0
19133133011,19,133,133011,35.95,14.62,0.48,0,0,0,0,0.48,0.24,0,34.51,16.06,0.48,0.24,0
19133133012,19,133,133012,72.31,31.16,0.24,0,0.24,0.24,0,0,0,0.24,70.41,29.73,2.38,1.19,0
19133133013,19,133,133013,93.87,43.03,0.57,0,0.23,0.23,0,0,0.08,0.4,90.64,42.22,3.1,1.51,0
19133133014,19,133,133014,121.43,38.06,1.98,0,0.22,0,0,0.22,0,0.44,114.83,40.7,4.4,1.1,0
19133133015,19,133,133015,152.64,70.56,0.96,0,0.29,0.23,0,0.59,0.1,0.63,145.87,70.16,5.49,2.07,0.05
19133133016,19,133,133016,892.49,446.91,12.95,0,0.96,0.01,0,1,0.82,3.64,825.12,463.45,31.95,10.21,3.95
19133133017,19,133,133017,44.07,18.99,0.14,0,0.14,0.14,0,0,0,0.14,42.91,18.12,1.45,0.72,0
19133133018,19,133,133018,85.09,34.63,1.12,0,0,0,0,1.12,0.56,0,81.7,37.97,1.15,0.58,0
19133133019,19,133,133019,62.63,28.18,0.63,0.21,0.21,0.21,0,0,0,0,56.99,29.85,2.09,1.67,0
19133133020,19,133,133020,137.37,61.82,1.37,0.46,0.46,0.46,0,0,0,0,125.01,65.48,4.58,3.66,0
19133133021,19,133,133021,100,45,1,0.33,0.33,0.33,0,0,0,0,91,47.67,3.33,2.67,0
19133133022,19,133,133022,39.9,17.54,0,0,0,0,0,0.58,0,0.19,37.39,17.73,1.73,0.39,0
19133133023,19,133,133023,126.69,55.69,0,0,0,0,0,1.84,0,0.61,118.73,56.31,5.51,1.22,0
19135135001,19,135,135001,69.2,19.14,0.55,0.28,0,0,0,0,0,0,61.99,22.6,1.66,0.69,0
19135135002,19,135,135002,391.92,108.39,3.14,1.57,0,0,0,0,0,0,351.08,128.02,9.42,3.93,0
19135135003,19,135,135003,37.88,10.48,0.3,0.15,0,0,0,0,0,0,33.93,12.37,0.91,0.38,0
19135135004,19,135,135004,251.23,66.86,0.73,0,0,0.24,0.24,0.24,0,0,239.84,68.8,6.3,2.66,0
19135135005,19,135,135005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19135135006,19,135,135006,121.85,32.43,0.35,0,0,0.12,0.12,0.12,0,0,116.33,33.37,3.06,1.29,0
19135135007,19,135,135007,1496.9,649.75,12.9,1,0,1.3,0.3,4.3,0,3,1369.81,683.15,44.79,17.3,0
19135135008,19,135,135008,78.23,20.82,0.23,0,0,0.08,0.08,0.08,0,0,74.68,21.42,1.96,0.83,0
19135135009,19,135,135009,45.4,17.41,0.36,0,0,0,0,0,0,0,41.63,18.48,1.62,0.72,0.18
19135135010,19,135,135010,118.43,45.41,0.94,0,0,0,0,0,0,0,108.6,48.22,4.21,1.87,0.47
19135135011,19,135,135011,13.68,5.24,0.11,0,0,0,0,0,0,0,12.54,5.57,0.49,0.22,0.05
19135135012,19,135,135012,75.49,28.94,0.6,0,0,0,0,0,0,0,69.22,30.73,2.69,1.19,0.3
19135135013,19,135,135013,151.94,40.44,0.44,0,0,0.15,0.15,0.15,0,0,145.05,41.61,3.81,1.61,0
19135135014,19,135,135014,113.33,30.16,0.33,0,0,0.11,0.11,0.11,0,0,108.19,31.04,2.84,1.2,0
19135135015,19,135,135015,9.53,2.54,0.03,0,0,0.01,0.01,0.01,0,0,9.1,2.61,0.24,0.1,0
19137137001,19,137,137001,174.91,44.56,2.08,0.42,0,0,0,0.42,0,0,173.66,39.98,3.33,4.16,0
19137137002,19,137,137002,158.1,60.87,2.24,0.36,0.11,0.08,0.04,0.5,0.04,0.22,157.05,57.15,4.21,2.97,0.14
19137137003,19,137,137003,69.47,17.7,0.83,0.17,0,0,0,0.17,0,0,68.97,15.88,1.32,1.65,0
19137137004,19,137,137004,107.6,49.43,1.88,0.21,0.29,0.13,0.06,0.16,0.06,0.23,109.13,46.11,2.82,1.16,0
19137137005,19,137,137005,108.39,41.46,2.5,0,0.5,0,0,0,0,0,111.88,38.46,1,1,0
19137137006,19,137,137006,78.67,30.09,1.81,0,0.36,0,0,0,0,0,81.2,27.91,0.73,0.73,0
19137137007,19,137,137007,137.49,68.73,2.88,0.22,0.58,0.06,0.03,0.06,0.03,0.38,138.24,65.52,3.56,1.54,0
19137137008,19,137,137008,1656.7,882.66,29.92,3.45,4.16,1.74,0.87,4.52,0.87,5.17,1656.71,844.38,54.65,19.06,1.86
19137137009,19,137,137009,72.67,18.51,0.87,0.17,0,0,0,0.17,0,0,72.15,16.61,1.38,1.73,0
19137137010,19,137,137010,174.81,49.76,0.98,0,0.33,0,0,0,0.33,0.33,172.52,46.49,3.93,2.29,0
19137137011,19,137,137011,242.48,69.02,1.36,0,0.45,0,0,0,0.45,0.45,239.31,64.48,5.45,3.18,0
19137137012,19,137,137012,25.01,7.12,0.14,0,0.05,0,0,0,0.05,0.05,24.68,6.65,0.56,0.33,0
19137137013,19,137,137013,127,45.13,0.53,0.16,0.39,0.16,0,0.16,0.07,0.07,122.73,45.8,2.92,1.3,0.31
19137137014,19,137,137014,52.54,14.96,0.3,0,0.1,0,0,0,0.1,0.1,51.85,13.97,1.18,0.69,0
19137137015,19,137,137015,473.15,183.02,1.69,0.84,1.69,0.84,0,0.84,0,0,452.91,190.61,10.96,4.22,1.69
19139139001,19,139,139001,658,1204,15,4,3,1,1,2,1,5,632,1193,36,20,1
19139139002,19,139,139002,167,114,11,0,0,0,0,0,0,0,153,118,12,2,0
19139139003,19,139,139003,288.62,118.45,2.41,3.61,0,0,0,0.6,0,0,282.01,112.44,12.03,4.81,0
19139139004,19,139,139004,190.58,78.22,1.59,2.38,0,0,0,0.4,0,0,186.21,74.25,7.94,3.18,0
19139139005,19,139,139005,838.8,623.33,23.01,4.01,2,0,0,2,1,2,790.78,632.31,39.03,18.01,0
19139139006,19,139,139006,351.91,161.51,3.74,1.07,0.53,0,0,1.07,0,1.07,336.4,170.6,9.63,1.6,0
19139139007,19,139,139007,14.09,6.47,0.15,0.04,0.02,0,0,0.04,0,0.04,13.47,6.83,0.39,0.06,0
19139139008,19,139,139008,8.8,4.04,0.09,0.03,0.01,0,0,0.03,0,0.03,8.41,4.27,0.24,0.04,0
19139139010,19,139,139010,283.2,129.98,3.01,0.86,0.43,0,0,0.86,0,0.86,270.72,137.3,7.75,1.29,0
19139139011,19,139,139011,654.13,349.45,9.09,1.03,1.01,2,3,1.01,0,2,631,348.46,27.17,8.06,0
19139139012,19,139,139012,968.4,598.21,8.04,2.01,2,0,0,2,1,6.99,977.27,579.25,17.07,8.02,1
19139139013,19,139,139013,119.94,79.12,3.48,0.35,0,0,0.35,0,0,0.35,116.09,76,3.14,1.74,0.35
19139139014,19,139,139014,279.31,157.23,6.01,2,1,0,1,2,1,1,257.31,167.21,13,4,0
19139139015,19,139,139015,130,79,2,3,0,0,0,1,0,0,119,83,7,4,1
19139139016,19,139,139016,80.35,52.04,1.42,0,0.35,0,0,0,0.35,0,78.58,49.2,3.54,0.71,0
19139139017,19,139,139017,146.65,94.96,2.58,0,0.65,0,0,0,0.65,0,143.42,89.8,6.46,1.29,0
19139139018,19,139,139018,514.9,233.77,7.93,1.97,0.99,0.01,0,2.96,0.99,0,454.85,265.31,24.62,6.9,0.98
19139139019,19,139,139019,223.75,147.65,6.5,0.65,0,0,0.65,0,0,0.65,216.59,141.79,5.85,3.25,0.65
19139139020,19,139,139020,695,719,14,3,1,0,0,1,1,7,704,685,33,13,1
19139139021,19,139,139021,500,510,16,2,1,0,1,4,0,1,467,516,22,13,0
19139139022,19,139,139022,366,495,16,2,0,2,0,2,0,3,348,490,40,4,0
19139139023,19,139,139023,318,439,16,1,0,0,0,3,0,2,280,438,38,11,1
19139139024,19,139,139024,344,387,18,3,0,0,0,2,0,1,312,391,26,12,0
19139139025,19,139,139025,708,704,29,5,0,0,0,2,0,4,697,693,39,11,0
19139139026,19,139,139026,471,439.24,16.63,1.03,0.03,0.07,0.03,1.1,0.03,1,426.28,434.36,36.76,8.3,3
19139139027,19,139,139027,447.1,302.99,18.44,1,0.98,1.93,0.96,2.95,0.98,0,395.87,336.33,22.62,8.8,0.02
19139139028,19,139,139028,475.51,548.13,19.9,6.96,2.98,0,0.99,1.99,0,0,447.66,549.13,37.8,12.93,0.99
19139139029,19,139,139029,579.95,596.21,21.98,5,3,1,0,1,1,3.01,533.06,599.16,41.96,15.99,2
19141141001,19,141,141001,156.2,29.97,1.82,0,0,0.91,0,0,0,1.36,153.93,32.69,2.27,0.91,0
19141141002,19,141,141002,260.23,47.59,3.35,0.37,0,0,0,0,0,0,252.8,52.05,4.09,1.49,0
19141141003,19,141,141003,439.77,80.41,5.65,0.63,0,0,0,0,0,0,427.2,87.95,6.91,2.51,0
19141141004,19,141,141004,240.35,78.16,5.04,0.28,0.56,0,0.28,0.28,0,0.56,228.86,84.32,5.04,1.96,0
19141141005,19,141,141005,158.07,51.4,3.32,0.18,0.37,0,0.18,0.18,0,0.37,150.52,55.45,3.32,1.29,0
19141141006,19,141,141006,236.55,76.92,4.96,0.28,0.55,0,0.28,0.28,0,0.55,225.25,82.99,4.96,1.93,0
19141141007,19,141,141007,223.03,72.52,4.68,0.26,0.52,0,0.26,0.26,0,0.52,212.37,78.24,4.68,1.82,0
19141141008,19,141,141008,75.11,24.27,1.04,0,0.35,0.12,0,0.58,0,0,72.69,25.65,1.73,0.23,0.12
19141141009,19,141,141009,155.11,49.19,2.12,0,0.68,0.27,0,1.13,0,0.06,150.25,52.03,3.5,0.49,0.23
19141141010,19,141,141010,153.14,29.38,1.78,0,0,0.89,0,0,0,1.34,150.91,32.05,2.23,0.89,0
19141141011,19,141,141011,2033.54,514.49,20.03,3,1,2.01,2,1,2,3.02,1977.5,521.53,34.04,14.01,0
19141141012,19,141,141012,25.02,4.8,0.29,0,0,0.15,0,0,0,0.22,24.66,5.24,0.36,0.15,0
19141141013,19,141,141013,156.18,43.65,0.85,0,0,0.21,0,0.21,0,0,153.43,44.29,1.06,1.06,0
19141141014,19,141,141014,166.05,53.66,2.29,0,0.76,0.25,0,1.27,0,0,160.71,56.71,3.81,0.51,0.25
19141141015,19,141,141015,76.62,24.76,1.06,0,0.35,0.12,0,0.59,0,0,74.15,26.16,1.76,0.23,0.12
19141141016,19,141,141016,187.21,60.49,2.58,0,0.86,0.29,0,1.43,0,0,181.19,63.93,4.3,0.57,0.29
19141141017,19,141,141017,150.07,46.02,3.63,0.28,0.28,0,0.28,0.28,0,0.56,141.7,48.53,4.74,1.12,0.84
19141141018,19,141,141018,156.47,47.99,3.78,0.29,0.29,0,0.29,0.29,0,0.58,147.74,50.61,4.94,1.16,0.87
19141141019,19,141,141019,157.41,48.28,3.8,0.29,0.29,0,0.29,0.29,0,0.59,148.63,50.91,4.97,1.17,0.88
19141141020,19,141,141020,74.05,22.71,1.79,0.14,0.14,0,0.14,0.14,0,0.28,69.92,23.95,2.34,0.55,0.41
19141141021,19,141,141021,453.08,126.64,2.46,0,0,0.61,0,0.61,0,0,445.09,128.48,3.07,3.07,0
19141141022,19,141,141022,127.74,35.7,0.69,0,0,0.17,0,0.17,0,0,125.49,36.22,0.87,0.87,0
19143143001,19,143,143001,171.5,42.36,0.58,0.29,0.29,0,0,0.58,0,0.29,161.28,42.95,3.51,2.63,0.29
19143143002,19,143,143002,162.52,40.74,1.07,0.46,0.14,0,0.16,0.44,0,0.14,153.38,43.56,2.14,2.36,0.14
19143143003,19,143,143003,94.11,23.99,0.81,0.29,0,0,0.15,0.15,0,0,89.33,26.48,0.59,1.18,0
