GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19015015024,19,015,015024,103.8,58.6,6.6,0.4,0,0,0.4,0.8,0,0,2.3,119.5,49.2,1.6,1.6,0,0
19015015025,19,015,015025,31.4,17.7,2,0.1,0,0,0.1,0.2,0,0,0.7,36.1,14.9,0.5,0.5,0,0
19015015026,19,015,015026,75.1,46.3,4.3,0.4,1.1,0,0,0.8,0,0,1.4,82.1,42.2,2.9,0.8,0,0.1
19015015027,19,015,015027,5.1,4,0.4,0.1,0,0,0,0.1,0,0,0.1,6,3.3,0.4,0.1,0,0
19017017001,19,017,017001,253.3,114.4,12.3,1.1,1.7,0,0,3.4,0,0,2.8,271.1,101.5,9.5,2.8,0.6,0
19017017002,19,017,017002,200.7,90.6,9.7,0.9,1.3,0,0,2.6,0,0,2.2,214.9,80.5,7.5,2.2,0.4,0
19017017003,19,017,017003,98.1,51.7,2.4,0.5,1.9,0,0.5,0,0,0,0.5,103.4,43,5.3,1,0,1
19017017004,19,017,017004,104.9,55.3,2.6,0.5,2.1,0,0.5,0,0,0,0.5,110.6,46,5.7,1,0,1
19017017005,19,017,017005,156.4,74.3,12,0.9,1.9,0.2,0.5,1.2,0,0,3,173.3,63.9,7.2,2.5,0.9,0.3
19017017006,19,017,017006,349.5,166.1,26.8,2,4.3,0.4,1.2,2.8,0,0,6.7,387.3,142.9,16.1,5.5,2,0.8
19017017007,19,017,017007,382.1,181.6,29.3,2.1,4.7,0.4,1.3,3,0,0,7.3,423.4,156.2,17.6,6,2.1,0.9
19017017008,19,017,017008,175.7,129.2,13.9,2.6,0.4,0.8,0.4,0.4,0,0,4.5,200.1,112.3,9.4,2.6,0.4,0
19017017009,19,017,017009,292.3,214.8,23.1,4.4,0.6,1.2,0.6,0.6,0,0,7.5,332.9,186.7,15.6,4.4,0.6,0
19017017010,19,017,017010,184.4,149.8,15.8,1.9,0.5,0.5,0,0.5,0.5,0,3.4,228.6,115.2,8.6,1.9,1.4,0
19017017011,19,017,017011,198.9,161.6,17.1,2.1,0.5,0.5,0,0.5,0.5,0,3.6,246.5,124.3,9.3,2.1,1.6,0
19017017012,19,017,017012,589.9,587.5,50.2,7.5,5.1,2,0.9,11.3,0.6,0,17.4,762.5,461.9,26.6,6.9,1.4,3.4
19017017013,19,017,017013,1932.5,2159,182.6,33.6,18,6,1.1,41.8,3.5,1,60.8,2553.8,1681.3,105.9,32.2,8.7,3.6
19017017014,19,017,017014,315.7,180,28.2,2.3,1.7,3.5,0.6,2.3,0,0,7.5,360.6,158.2,13.8,5.8,1.1,1.1
19017017015,19,017,017015,233.3,133,20.8,1.7,1.3,2.5,0.4,1.7,0,0,5.5,266.4,116.8,10.2,4.2,0.8,0.8
19017017016,19,017,017016,490.5,291.7,31.4,5.8,2.6,1.3,0.4,3.5,0,0,9.7,562.6,241.7,19.9,5.3,1.8,0
19017017017,19,017,017017,607.8,361.4,38.9,7.1,3.3,1.6,0.6,4.4,0,0,12.1,697.1,299.5,24.6,6.6,2.2,0
19017017018,19,017,017018,321.8,127.3,13,2,1,0,0.5,4,0,0,8,344.8,112.8,10.5,3.5,1,0
19017017019,19,017,017019,320.2,126.7,13,2,1,0,0.5,4,0,0,8,343.2,112.2,10.5,3.5,1,0
19019019001,19,019,019001,205.5,133.9,4.1,0.6,0,0,1.2,2.4,0,0,4.1,203.8,132.7,6.5,4.1,1.2,0
19019019002,19,019,019002,144.5,94.1,2.9,0.4,0,0,0.8,1.6,0,0,2.9,143.2,93.3,4.5,2.9,0.8,0
19019019003,19,019,019003,318,188,19,0,2,0,0,2,1,1,2,347,151,19,11,1,1
19019019004,19,019,019004,133,99.8,8.3,1.7,2.2,0,0,0.4,0,0,1.3,156.9,80.2,5.2,1.7,0,0
19019019005,19,019,019005,29,21.8,1.8,0.4,0.5,0,0,0.1,0,0,0.3,34.3,17.5,1.1,0.4,0,0
19019019006,19,019,019006,111.8,83.9,7,1.5,1.8,0,0,0.4,0,0,1.1,131.9,67.4,4.4,1.5,0,0
19019019007,19,019,019007,31.2,23.4,2,0.4,0.5,0,0,0.1,0,0,0.3,36.9,18.8,1.2,0.4,0,0
19019019008,19,019,019008,102.6,76.9,9.4,0.3,0.5,0,0.3,0.8,0,0,1.8,127.8,56.4,6,2.1,0.5,0
19019019009,19,019,019009,126.9,95.1,11.7,0.3,0.7,0,0.3,1,0,0,2.3,158,69.8,7.5,2.6,0.7,0
19019019010,19,019,019010,451.9,349.4,39.5,4.3,2.9,0.7,0.7,2.9,0,0,9.4,542.9,276.5,22.2,10.1,4.3,0
19019019011,19,019,019011,139.1,92.2,10.3,0.4,3,0,0.4,1.1,0,0,1.2,159.8,80.7,5.7,2.7,0.4,0
19019019012,19,019,019012,670.5,460.6,61,8,9,3,2,11,0,0,13,764.4,389.7,42,16,4,1
19019019013,19,019,019013,227.1,150.4,16.9,0.6,5,0,0.6,1.9,0,0,1.9,260.8,131.6,9.4,4.4,0.6,0
19019019014,19,019,019014,289.5,209.2,29.9,2.8,3.9,0.6,1.1,1.7,0.6,0,5.5,340.4,169.9,19.9,6.1,0.6,0.6
19019019015,19,019,019015,1218.9,1063.1,135.4,17.9,14.2,2.7,5.2,8.4,0.4,0,35,1467.7,892.6,68.8,26.8,8.1,1.4
19019019016,19,019,019016,373.1,238.1,35,6,4,0,1,4,0,0,2,402.1,207.1,20,10,3,3
19019019017,19,019,019017,161.4,121,14.9,0.4,0.8,0,0.4,1.2,0,0,2.9,201,88.8,9.5,3.3,0.8,0
19019019018,19,019,019018,104.8,58.2,8.1,2.5,1.5,0.5,0,0,0,0,2,125.1,47.6,4.6,1.5,1,0
19019019019,19,019,019019,102.2,56.8,7.9,2.5,1.5,0.5,0,0,0,0,2,121.9,46.4,4.4,1.5,1,0
19019019020,19,019,019020,212.1,128.9,21.6,0.7,0.7,0,1.3,3.3,0,0,4.6,246.8,110,11.1,2.6,0,0
19019019021,19,019,019021,111.9,68,11.4,0.3,0.3,0,0.7,1.7,0,0,2.4,130.2,58,5.9,1.4,0,0
19019019022,19,019,019022,245,157,20,2,3,1,1,2,0,0,7,279,127,19,8,0,0
19021021001,19,021,021001,140.8,42.2,6.1,0.6,0,0.3,0.3,0.3,0,0,1.1,146.1,34.5,5,1.9,0.5,0
19021021002,19,021,021002,149.6,44.8,6.4,0.7,0,0.3,0.3,0.3,0,0,1.2,155.2,36.7,5.3,2,0.5,0
19021021003,19,021,021003,40,12,1.7,0.2,0,0.1,0.1,0.1,0,0,0.3,41.5,9.8,1.4,0.5,0.1,0
19021021004,19,021,021004,126,37.8,5.4,0.6,0,0.3,0.3,0.3,0,0,1,130.8,30.9,4.4,1.7,0.4,0
19021021005,19,021,021005,101.7,30.5,4.4,0.5,0,0.2,0.2,0.2,0,0,0.8,105.5,24.9,3.6,1.4,0.3,0
19021021006,19,021,021006,128.4,38.5,5.5,0.6,0,0.3,0.3,0.3,0,0,1,133.2,31.5,4.5,1.8,0.4,0
19021021007,19,021,021007,237.8,62.1,13.3,0.6,1.7,0,0.6,1.7,0,0,3.3,252.2,54.9,6.7,2.2,0,0
19021021008,19,021,021008,102,30.6,4.4,0.5,0,0.2,0.2,0.2,0,0,0.8,105.8,25,3.6,1.4,0.3,0
19021021009,19,021,021009,92.4,27.7,4,0.4,0,0.2,0.2,0.2,0,0,0.7,95.8,22.6,3.2,1.3,0.3,0
19021021010,19,021,021010,263.7,100.4,16.6,1.6,2.3,0,0.3,2.3,0,0,3.6,292.4,77.6,9.8,3.6,0.3,0
19021021011,19,021,021011,545.3,207.6,34.4,3.4,4.7,0,0.7,4.7,0,0,7.4,604.6,160.4,20.2,7.4,0.7,0
19021021012,19,021,021012,94.8,32.3,2.9,0,0,0,0.3,0.6,0,0,2.3,103.9,25.4,2,0.9,0,0
19021021013,19,021,021013,231.6,78.8,7,0,0,0,0.7,1.4,0,0,5.6,253.9,62.1,4.9,2.1,0,0
19021021014,19,021,021014,191.2,49.9,10.7,0.4,1.3,0,0.4,1.3,0,0,2.7,202.8,44.1,5.3,1.8,0,0
19021021015,19,021,021015,283,74.4,15,2.8,3.3,0,1.7,0.6,0,0,2.8,293,65.5,8.9,3.9,0.6,0
19021021016,19,021,021016,226.1,59.4,12,2.2,2.7,0,1.3,0.4,0,0,2.2,234.1,52.3,7.1,3.1,0.4,0
19021021017,19,021,021017,157.6,74.2,6.5,0.6,0.7,0.1,0.1,2.1,0.1,0,2.1,169.1,62.3,5.5,1.2,0.6,0.1
19021021018,19,021,021018,96.5,38.8,3.7,0,0.6,0,0,1.2,0,0,1,101.6,33,3.1,0.6,0.4,0
19021021019,19,021,021019,1425.6,1706.1,117.7,32.4,4.1,1.9,5,36.5,0.9,0,41.3,1664.5,1436.7,96.8,31.6,5.9,3.9
19021021020,19,021,021020,268.8,108.1,10.3,0,1.6,0,0,3.3,0,0,2.7,282.9,91.8,8.7,1.6,1.1,0
19023023001,19,023,023001,180.3,109,7.3,2.4,2.6,0.6,0.3,1.5,0,0,2.1,196.8,95.7,5.3,4.7,0.6,0.3
19023023002,19,023,023002,95.7,57.8,3.9,1.2,1.4,0.3,0.2,0.8,0,0,1.1,104.4,50.8,2.8,2.5,0.3,0.2
19023023003,19,023,023003,151.1,91.3,6.2,2,2.2,0.5,0.2,1.2,0,0,1.7,164.9,80.2,4.4,3.9,0.5,0.2
19023023004,19,023,023004,186.9,113,7.6,2.4,2.7,0.6,0.3,1.5,0,0,2.1,204,99.2,5.5,4.9,0.6,0.3
19023023005,19,023,023005,136.6,68.4,5.7,1.2,2.1,0,0,1.7,0,0,0.9,148,59.4,4.3,2.2,0.5,0.3
19023023006,19,023,023006,206,103.1,8.6,1.8,3.1,0,0,2.6,0,0,1.3,223.2,89.6,6.5,3.4,0.8,0.5
19023023007,19,023,023007,236.3,118.3,9.9,2.1,3.6,0,0,3,0,0,1.5,256,102.7,7.5,3.9,0.9,0.6
19023023008,19,023,023008,210.1,105.2,8.8,1.9,3.2,0,0,2.7,0,0,1.3,227.7,91.3,6.7,3.5,0.8,0.5
19023023009,19,023,023009,272.4,78.6,13.8,2.1,0.5,0.5,0,2.1,0.5,0,4.8,297.4,66.9,6.4,1.6,1.6,0.5
19023023010,19,023,023010,174.4,50.3,8.8,1.4,0.3,0.3,0,1.4,0.3,0,3.1,190.4,42.8,4.1,1,1,0.3
19023023011,19,023,023011,241.8,72.5,11.5,1.8,1.8,1.4,0.5,1.4,0,0,2.8,273.4,50,7.3,4.1,0.5,0
19023023012,19,023,023012,66.2,19.1,3.4,0.5,0.1,0.1,0,0.5,0.1,0,1.2,72.2,16.2,1.6,0.4,0.4,0.1
19023023013,19,023,023013,158.6,47.5,7.5,1.2,1.2,0.9,0.3,0.9,0,0,1.8,179.3,32.8,4.8,2.7,0.3,0
19023023014,19,023,023014,229.8,54.3,6.7,1,2.4,0,0,4.4,0,0,3.7,246.6,46.9,5.4,2.4,0.3,0
19023023015,19,023,023015,152,83,9.6,1.2,1.4,0.4,0,1,0,0,1,169.6,67.4,5.7,3.9,0.6,0.2
19023023016,19,023,023016,538,293.6,34.1,4.3,5.1,1.4,0,3.6,0,0,3.6,600.3,238.5,20.3,13.8,2.2,0.7
19023023017,19,023,023017,329.1,209.4,15.3,7.4,4.5,2.1,1,2.4,1,0,6.3,387.1,166.1,12,5.3,0.2,1.1
19023023018,19,023,023018,228.1,99.4,9.2,1.2,0.9,0.3,0.6,2.4,0.3,0,2.4,253.5,78.5,6.2,3,0.9,0
19023023019,19,023,023019,463.7,111,13.6,2,4.7,0,0,8.7,0,0,7.4,497.8,95.7,10.8,4.8,0.7,0
19023023020,19,023,023020,537.3,234.2,21.6,2.8,2.1,0.7,1.4,5.6,0.7,0,5.6,597.1,184.9,14.6,7,2.1,0
19023023021,19,023,023021,126.6,38,6,1,1,0.7,0.2,0.7,0,0,1.4,143.2,26.2,3.8,2.2,0.2,0
19025025001,19,025,025001,67.4,24.3,3.7,0.6,0.2,0,0.2,0.4,0,0,1.2,70.3,22.6,2.7,0.6,0,0
19025025002,19,025,025002,131.3,47.4,7.2,1.1,0.4,0,0.4,0.8,0,0,2.3,136.9,44,5.3,1.1,0,0
19025025003,19,025,025003,234.2,62.3,2.8,0,0.9,0,0.9,0.9,0,0,3.8,261.6,43.4,1.9,0.9,0,0
19025025004,19,025,025004,164.2,58,8.3,1.3,0.5,0,0.5,0.9,0,0,2.8,172.2,53,6.1,1.4,0,0
19025025005,19,025,025005,130.9,44.3,7.9,0.4,0.7,0.1,0,0.7,0,0,1,142.1,37.6,3.4,1.8,0.4,0
19025025006,19,025,025006,548.9,201.3,35.3,2.6,4.3,0.9,0,4.3,0,0,6,604.8,170.3,16.4,6.9,2.6,0
19025025007,19,025,025007,134.3,37.4,6.9,0,0,0,0,0,0,0,0,141.1,32,2.3,2.3,0,0
19025025008,19,025,025008,42.1,14.3,1.7,0,0.4,0,0,0.3,0,0,0.7,45.8,12.1,1.3,0.1,0.3,0
19025025009,19,025,025009,94.3,32,3.9,0,0.9,0,0,0.6,0,0,1.5,102.7,27.2,3,0.3,0.6,0
19025025010,19,025,025010,575,287,31,2,8,0,0,2,0,0,10,636,236,20,6,1,3
19025025011,19,025,025011,83.5,28.3,3.4,0,0.8,0,0,0.5,0,0,1.3,90.9,24,2.6,0.3,0.5,0
19025025012,19,025,025012,3.2,1.1,0.1,0,0,0,0,0,0,0,0,3.5,0.9,0.1,0,0,0
19025025013,19,025,025013,124.9,71.2,6.3,1.3,1.3,0,0.2,0.8,0,0.2,0.8,140.6,56.1,5.9,1.7,0.8,0.2
19025025014,19,025,025014,46.6,15.8,1.9,0,0.4,0,0,0.3,0,0,0.7,50.8,13.4,1.5,0.1,0.3,0
19025025015,19,025,025015,46.2,15.6,1.9,0,0.4,0,0,0.3,0,0,0.7,50.2,13.3,1.5,0.1,0.3,0
19025025016,19,025,025016,111.9,29.5,1.6,0.8,0,0,0,0.8,0,0,2.3,111.9,28,4.7,0,0,0
19025025017,19,025,025017,32.1,8.5,0.4,0.2,0,0,0,0.2,0,0,0.7,32.1,8,1.3,0,0,0
19025025018,19,025,025018,119.1,39.1,7.6,1.3,1.3,0.6,0.6,0,0,0,2.5,136.1,29,5,0,0,0
19025025019,19,025,025019,69.9,22.9,4.4,0.7,0.7,0.4,0.4,0,0,0,1.5,79.9,17,3,0,0,0
19025025020,19,025,025020,179,56,10,0,2,0,0,0,0,0,6,193,48,6,1,0,1
19025025021,19,025,025021,108.9,62.1,5.5,1.2,1.2,0,0.2,0.7,0,0.2,0.7,122.5,49,5.2,1.5,0.7,0.2
19025025022,19,025,025022,325.5,185.7,16.4,3.5,3.5,0,0.5,2,0,0.5,2,366.3,146.3,15.4,4.5,2,0.5
19025025023,19,025,025023,94.7,54,4.8,1,1,0,0.1,0.6,0,0.1,0.6,106.6,42.6,4.5,1.3,0.6,0.1
19027027001,19,027,027001,193.8,67.7,6.3,1.9,1.4,0.5,0,1,0,0,1.9,213.2,45.4,5.8,1.9,1,0
19027027002,19,027,027002,106,37,3.4,1.1,0.8,0.3,0,0.5,0,0,1.1,116.6,24.9,3.2,1.1,0.5,0
19027027003,19,027,027003,101.1,35.3,3.3,1,0.8,0.2,0,0.5,0,0,1,111.2,23.7,3,1,0.5,0
19027027004,19,027,027004,106.2,40.8,5.3,1,1,0.2,0.2,0.2,0,0,1.5,111.8,37,3,1.8,0,0
19027027005,19,027,027005,151.1,58.1,7.6,1.4,1.4,0.4,0.4,0.4,0,0,2.2,159.1,52.7,4.3,2.5,0,0
19027027006,19,027,027006,371.6,158.7,22,4.8,1.4,0.7,0.7,6.9,0,0,3.4,407.4,132.6,11.7,6.9,2.1,0
19027027007,19,027,027007,30.4,13,1.8,0.4,0.1,0.1,0.1,0.6,0,0,0.3,33.3,10.8,0.9,0.6,0.2,0
19027027008,19,027,027008,137.4,52.8,6.9,1.3,1.3,0.3,0.3,0.3,0,0,2,144.6,47.9,3.9,2.3,0,0
19027027009,19,027,027009,18.2,7,0.9,0.2,0.2,0,0,0,0,0,0.3,19.2,6.3,0.5,0.3,0,0
19027027010,19,027,027010,2665.8,1649.2,153.5,27.7,21.6,6.2,8.8,22.1,0.8,0,35.1,3009,1310,113.8,45.5,9.4,2.4
19027027011,19,027,027011,447.2,274,25.8,2.3,3.5,0.8,1.2,4,0.2,0,4,499.3,224.1,19.3,4.6,0.6,0.6
19027027012,19,027,027012,266,79,11,7,0,0,0,2,0,0,5,259,83,8,4,2,0
19027027013,19,027,027013,175.8,68.5,4.8,1.1,0,1.1,2.1,1.1,0,0,1.6,187.4,55.2,4.2,3.7,0.5,0
19027027014,19,027,027014,94,36.6,2.6,0.6,0,0.6,1.1,0.6,0,0,0.8,100.2,29.5,2.3,2,0.3,0
19027027015,19,027,027015,61.3,23.9,1.7,0.4,0,0.4,0.7,0.4,0,0,0.6,65.3,19.2,1.5,1.3,0.2,0
19027027016,19,027,027016,93.6,26.8,2.8,0.3,0.6,0,0.3,0.6,0,0,0.3,95.2,24.3,1.6,1.6,0,0
19027027017,19,027,027017,139,59.4,8.2,1.8,0.5,0.3,0.3,2.6,0,0,1.3,152.4,49.6,4.4,2.6,0.8,0
19027027018,19,027,027018,212.4,95.6,7.9,0.4,0,0.4,0,2.2,0,0,1.8,232.2,76.2,9.2,2.6,0.4,0
19027027019,19,027,027019,275.2,123,10.3,0.6,0,0.6,0,2.8,0,0,2.3,300.3,98.3,12,3.5,0.6,0
19027027020,19,027,027020,207.4,59.2,6.2,0.7,1.4,0,0.7,1.4,0,0,0.7,210.8,53.7,3.4,3.4,0,0
19027027021,19,027,027021,218,75,7,1,0,0,0,3,0,0,2,233,62,11,3,0,0
19027027022,19,027,027022,572,270,19,4,5,0,2,1,0,0,21,604,249,17,8,1,0
19029029001,19,029,029001,140.1,34.5,3.2,1.2,1,0,0,1.2,0,0,2,140.1,31,3.5,3.2,0.5,0
19029029002,19,029,029002,126.2,31.1,2.9,1.1,0.9,0,0,1.1,0,0,1.8,126.2,28,3.1,2.9,0.4,0
19029029003,19,029,029003,58.1,25.5,3.7,0.3,0,0,0,1.4,0,0,0.7,65.3,20.7,1.4,0.7,0,0.3
19029029004,19,029,029004,353.3,194.7,16,2.4,2.4,0.8,0,0.8,0,0,3.2,399.8,138.6,12,8.8,2.4,0
19029029005,19,029,029005,87.7,48.3,4,0.6,0.6,0.2,0,0.2,0,0,0.8,99.2,34.4,3,2.2,0.6,0
19029029006,19,029,029006,112.9,49.5,7.3,0.7,0,0,0,2.6,0,0,1.3,126.7,40.3,2.6,1.3,0,0.7
19029029007,19,029,029007,136.9,33.8,3.2,1.2,1,0,0,1.2,0,0,1.9,136.9,30.4,3.4,3.1,0.5,0
19029029008,19,029,029008,136.9,33.8,3.2,1.2,1,0,0,1.2,0,0,1.9,136.9,30.4,3.4,3.2,0.5,0
19029029009,19,029,029009,2207,1055.9,110.6,36.2,8.2,5,10,30.2,0,0,29.3,2354,865.3,94.6,48.5,12.1,3
19029029010,19,029,029010,232.8,78.6,14.6,0.7,0.7,0,0.7,2.2,0,0,4.4,247.3,61.1,7.3,6.6,1.4,0.7
19029029011,19,029,029011,87.2,29.4,5.4,0.3,0.3,0,0.3,0.8,0,0,1.6,92.7,22.9,2.7,2.5,0.6,0.3
19029029012,19,029,029012,170,44,5,1,1,2,0,0,0,0,1,171,37,11,3,0,0
19029029013,19,029,029013,78,32.5,1.6,1.2,1.2,0,0.4,0.8,0,0,0.8,89.8,22.3,0.8,2.4,0.4,0
19029029014,19,029,029014,114,47.5,2.4,1.8,1.8,0,0.6,1.2,0,0,1.2,131.2,32.7,1.2,3.6,0.6,0
19029029015,19,029,029015,51.9,15.3,2,0,1,0,0,0.5,0,0,1,57.4,12.9,0.5,0,0,0
19029029016,19,029,029016,53.1,15.7,2,0,1,0,0,0.5,0,0,1,58.6,13.1,0.5,0,0,0
19029029017,19,029,029017,168.5,49.6,5.2,0.6,0.8,0,0.3,1.4,0,0.3,0.8,177.5,37.5,2.7,3,0.3,0
19029029018,19,029,029018,446.5,131.4,13.8,1.4,2.2,0,0.7,3.6,0,0.7,2.2,470.5,99.5,7.3,8,0.7,0
19031031001,19,031,031001,216.5,149.7,18.8,2.4,1.2,0,0.4,2.7,0,0,6.3,253.8,116.8,16,3.9,0.8,0.4
19031031002,19,031,031002,201,111.1,12.1,3.6,2.4,0.6,0.6,0,0.6,0,4.8,226.4,86.3,14.5,5.4,1.2,0
19031031003,19,031,031003,301.4,206.6,25.8,3.4,1.7,0,0.6,3.7,0,0,8.7,352.6,161.1,22.3,5.6,1.1,0.5
19031031004,19,031,031004,275.4,128.5,9.8,5.2,2.9,1.1,0,1.7,0,0,1.7,296.7,108.9,12.1,3.5,2.9,0.6
19031031005,19,031,031005,167.7,69,7.7,2.4,1,0.3,1,1,0,0,3.4,180.2,59.9,5,3.7,0.7,0.7
19031031006,19,031,031006,212.9,87.6,9.8,3,1.3,0.4,1.3,1.3,0,0,4.3,228.7,76.1,6.4,4.7,0.8,0.8
19031031007,19,031,031007,117.4,48.4,5.4,1.6,0.7,0.2,0.7,0.7,0,0,2.4,126.2,42,3.5,2.6,0.5,0.5
19031031008,19,031,031008,202.7,94.5,7.2,3.8,2.1,0.8,0,1.3,0,0,1.3,218.3,80.1,8.9,2.5,2.1,0.4
19031031009,19,031,031009,120.4,66.5,7.2,2.2,1.4,0.4,0.4,0,0.4,0,2.9,135.6,51.7,8.7,3.2,0.7,0
19031031010,19,031,031010,46.9,32.4,4.1,0.5,0.2,0,0.1,0.6,0,0,1.4,55,25.3,3.5,0.8,0.2,0.1
19031031011,19,031,031011,167.8,92.1,8.6,1.3,0.7,0,0.2,0.9,0.2,0,2.4,189.1,70.2,8.8,2.4,0.7,0.2
19031031012,19,031,031012,91.7,106.9,7.6,1.2,0.3,0,0.3,1.8,0,0,5.4,114.4,88.1,5.2,3,0.9,0.3
19031031013,19,031,031013,1135.1,851.7,87.4,12.8,6.4,5,1.5,5.9,0.5,0,22.2,1360.8,652.6,57.8,14.2,4.4,0.5
19031031014,19,031,031014,249,112,16,1,1,3,0,2,0,0,1,285,85,9,3,1,1
19031031015,19,031,031015,345.9,158.2,20.8,3.9,3.5,1.2,0.8,2.7,0,0,5.1,382.3,133.6,13.3,3.5,1.6,0.8
19031031016,19,031,031016,409.8,187.5,24.6,4.6,4.2,1.4,0.9,3.2,0,0,6,453,158.3,15.8,4.2,1.9,0.9
19031031017,19,031,031017,124.9,57.1,7.5,1.4,1.3,0.4,0.3,1,0,0,1.8,138.1,48.2,4.8,1.3,0.6,0.3
19031031018,19,031,031018,132.3,72.6,6.8,1,0.5,0,0.2,0.7,0.2,0,1.9,149.1,55.3,6.9,1.9,0.5,0.2
19031031019,19,031,031019,2.4,1.1,0.1,0,0,0,0,0,0,0,0,2.6,0.9,0.1,0,0,0
19031031020,19,031,031020,104.8,57.5,5.3,0.8,0.4,0,0.1,0.6,0.1,0,1.5,118.1,43.8,5.5,1.5,0.4,0.1
19031031021,19,031,031021,189.1,223.7,16.1,2.6,0.6,0,0.6,3.6,0,0,10.9,236,184.8,10.7,6.2,1.9,0.6
19031031022,19,031,031022,480.2,684.4,56.4,11.2,1.1,1,0.1,2.6,0,0,15.7,601.6,579.1,29.2,13.8,6.2,0.1
19033033001,19,033,033001,308.6,147.6,12.2,0.4,0.7,0,1.1,2.6,0.4,0,4.8,326,124.2,14.1,4.1,3.7,0
19033033002,19,033,033002,85.2,44.3,6,1.3,1.3,0,0,0.8,0,0,0,100.1,29,4.7,0.8,2.1,0
19033033003,19,033,033003,203,117,12,0,0,0,0,1,0,0,3,220,93,10,2,1,0
19033033004,19,033,033004,319,216,19,3,1,0,1,1,0,0,4,339,191,9,13,5,0
19033033005,19,033,033005,110,56.6,7.5,0.4,0,0,0.4,0,0,0,1.4,115,50.1,3.2,2.1,1.1,0
19033033007,19,033,033007,162.8,91.5,9.7,0.6,0.1,0.1,1.2,1.5,0,0,1.2,178,73.7,9.1,2.2,1,0.1
19033033008,19,033,033008,155.8,86,11.4,2,1.8,0.1,0.1,1.5,0.1,0,0.7,180.1,62.2,8.1,1.8,3.5,0.1
19033033009,19,033,033009,2453.6,1613.4,165.4,20.6,3.9,1.9,3.9,30.6,1.9,0,42.3,2799.3,1319.3,103.1,34.4,29.4,4.9
19033033010,19,033,033010,292.6,141.1,11.7,0.4,0.7,0,1,2.5,0.3,0,4.6,310,118.4,13.3,3.9,3.5,0
19033033011,19,033,033011,95.9,45.9,3.8,0.1,0.2,0,0.3,0.8,0.1,0,1.5,101.3,38.6,4.4,1.3,1.1,0
19033033012,19,033,033012,137.3,65.7,5.4,0.2,0.3,0,0.5,1.2,0.2,0,2.1,145.1,55.3,6.3,1.8,1.6,0
19033033013,19,033,033013,61.7,27.8,2.3,0,0,0.2,0,0.5,0,0.2,0.2,62.8,25,1.8,1.8,1.3,0.5
19033033014,19,033,033014,117.7,52.5,6.9,0,0,0,1,1,0,0,0,127.1,41.2,6.4,1,0.5,0
19033033015,19,033,033015,96.7,49.7,6.6,0.3,0,0,0.3,0,0,0,1.3,101.1,44.1,2.8,1.9,0.9,0
19033033016,19,033,033016,79.5,40.9,5.4,0.3,0,0,0.3,0,0,0,1,83.1,36.2,2.3,1.6,0.8,0
19033033017,19,033,033017,20.9,10.8,1.4,0.1,0,0,0.1,0,0,0,0.3,21.9,9.5,0.6,0.4,0.2,0
19033033018,19,033,033018,197.6,141.6,13.2,1.6,0,0,0,2.2,0,0,1.1,222.9,115.3,6.6,5.5,1.6,0
19033033019,19,033,033019,162.4,116.4,10.8,1.4,0,0,0,1.8,0,0,0.9,183.1,94.7,5.4,4.5,1.4,0
19033033020,19,033,033020,182.3,82.2,6.7,0,0,0.8,0,1.5,0,0.8,0.8,185.2,74,5.2,5.2,3.7,1.5
19033033021,19,033,033021,132,58.5,4.7,0.9,0.4,0.4,0.4,1.8,0,0,2.4,140.7,46.6,5.2,2.4,0.9,0
19033033022,19,033,033022,89.2,43,2.8,1.1,0.6,0.6,0.6,2.2,0,0,2.2,93.1,37.5,3.3,2.2,1.1,0
19033033023,19,033,033023,36.8,14.6,1.5,0,0,0,0,0,0,0,0.4,40.2,10,1.5,0.4,0,0
19033033024,19,033,033024,305.4,496.4,24.9,3.1,1,2,2.1,5.1,0,0,15.3,393.6,408.3,20.6,12.2,5.2,0
19033033025,19,033,033025,577,544,54,4,1,1,5,3,0,0,27,679,456,35,22,9,2
19033033026,19,033,033026,652.2,591.6,27.8,4,2,0,2,8.9,3,0,14.9,763.4,485.4,24.8,10.9,7,0
19033033027,19,033,033027,275.3,381,43.8,3.8,0.9,0.9,2.9,4.8,0,0,13.3,341,321,28.6,12.4,7.6,0.9
19033033028,19,033,033028,752.6,722.6,60.3,11.1,4,0,2,9,0,0,15.1,888.4,617.8,35.3,11.2,12.1,0
19033033029,19,033,033029,387.3,486.6,45.4,7.1,1,1,2.1,4.2,0,0,15.4,468.3,403.8,33.9,18.4,8.2,2
19033033030,19,033,033030,437,588,37,12,0,3,2,11,1,0,14,538,492,34,17,6,1
19033033031,19,033,033031,448.6,478.3,54.2,12.1,1,4,4,7,1,0,8.1,544.1,404.8,19.2,16.1,5,2
19033033032,19,033,033032,843.8,801.4,64.2,11,2,0,2,17.1,0,0,13.1,1024.7,642.6,34.2,16.1,12.1,1
19033033033,19,033,033033,310.6,427.8,35.9,12.9,0,3,1,4,0,0,16.9,404.1,337.2,32.9,17.9,7,2
