GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19179179027,19,179,179027,25.74,8.76,0.72,0,0,16.4,13.02,0.36,27.54,6.59,0.73,0,21.73,11.68,1.09,0,21.4,11.65,0.73,0,23.94,9.83,1.09,0.36
19181181001,19,181,181001,564.61,532.62,17.77,4.15,0,730.5,244.09,5.92,605.49,460.93,22.51,1.18,460.34,609.05,23.7,1.18,524.33,532.62,28.44,1.18,536.77,509.52,30.81,0.59
19181181002,19,181,181002,42.84,33.51,1.09,0.54,0,48.64,17.19,0.88,46.66,27.75,1.49,0.02,34.49,39.21,1.81,0.02,40.42,32.9,2.05,0.02,42.64,30.18,2.4,0.16
19181181003,19,181,181003,181.47,133.1,4.3,2.55,0,197.29,71.13,4.25,198.54,108.29,6.01,0,145.54,157.07,7.7,0,172.01,129.71,8.57,0,183.06,116.93,10.27,0.85
19181181004,19,181,181004,506.78,413.18,16.25,3.31,0.95,619.09,207.36,4.7,514.03,382.39,14.69,1.01,406.34,489.2,20.06,1,439.91,446.48,21.24,0.95,491.28,396.69,19.85,1.9
19181181005,19,181,181005,2495.77,2303.43,77.67,18.74,0.98,3207.94,1067.57,35.63,2580.82,2078.07,111.53,1.77,2047.38,2583.79,111.36,3.72,2294.44,2339.29,104.77,2.77,2449.24,2104.95,134.84,2.35
19181181006,19,181,181006,1056.93,1018,30.68,6.05,0,1383.04,436.87,13.1,1085.82,927.76,44.1,1.05,835.65,1183.34,45.89,0,961.26,1038.95,46.15,1,1014.78,970.23,56.46,1
19181181008,19,181,181008,298.57,221.07,10.14,3.67,0,339.83,122.7,10.09,317.8,188.91,14.75,0.92,241.4,264.42,14.74,0.92,278.19,228.55,15.66,0,298.45,204.58,13.84,1.83
19181181009,19,181,181009,188,100,5,1,0,165,90,0,193,91,7,0,162,125,4,0,178,104,7,0,183,95,8,0
19181181010,19,181,181010,214.4,122.3,1.93,1.34,0,197.21,81.25,0.93,217.18,109.34,7.35,0.08,183.16,140.27,10.35,0.08,197.54,126.97,5.44,0,216.4,110.78,6.27,0.17
19181181011,19,181,181011,865.23,567.44,21.65,3.55,0,895.59,340.69,4.45,865.69,522.19,21.12,0,687.18,697.7,26.1,0,746,638,28.87,0,826.46,554.97,33.32,0
19181181012,19,181,181012,3293.29,3486.04,125.01,27,5,4696.18,1277.14,44,3436.28,3088.07,187.99,5,2642.26,3883.09,174,4,2960.22,3510.13,208.01,4,3207.29,3163.07,232.01,5
19181181013,19,181,181013,501.06,317.21,16.19,4.76,0,519.16,220.05,1.91,512.49,280.06,25.72,0.95,391.51,390.56,22.86,0,444.86,343.88,27.63,0,470.58,318.16,24.77,0
19181181014,19,181,181014,24.94,15.79,0.81,0.24,0,25.84,10.95,0.09,25.51,13.94,1.28,0.05,19.49,19.44,1.14,0,22.14,17.12,1.37,0,23.42,15.84,1.23,0
19181181015,19,181,181015,306,190,14,0,1,310,109,4,297,183,14,0,236,239,22,0,263,214,17,0,280,196,16,0
19181181016,19,181,181016,345,191,4,2,2,324,135,3,352,175,7,1,297,222,7,1,306,215,7,1,335,179,15,1
19181181017,19,181,181017,289.84,168.13,11.29,0.63,0,281.06,113.55,1.88,300.5,146.8,11.92,0,244.67,198.24,13.17,0,254.71,189.46,14.43,0,281.06,158.09,15.68,0
19181181018,19,181,181018,146,47,5,3,0,110,47,2,150,40,8,0,117,72,8,0,128,59,10,0,139,52,7,0
19181181019,19,181,181019,172.16,99.87,6.71,0.37,0,166.94,67.45,1.12,178.5,87.2,7.08,0,145.33,117.76,7.83,0,151.29,112.54,8.57,0,166.94,93.91,9.32,0
19181181020,19,181,181020,205,130,3,2,0,222,71,2,210,115,9,0,171,150,11,0,167,150,12,0,198,124,12,0
19181181021,19,181,181021,153,76,9,2,0,128,76,0,161,68,8,0,131,96,6,0,132,95,10,0,155,73,9,0
19181181022,19,181,181022,236,124,10,1,0,210,96,5,238,113,8,0,205,144,10,0,215,136,5,0,218,129,11,0
19181181023,19,181,181023,337,180,11,1,0,324,133,4,329,174,13,0,283,222,11,1,291,213,16,0,316,188,15,1
19181181024,19,181,181024,379.07,473.68,15.58,1.1,0.07,627.75,162.95,2.07,395.67,429.55,24.57,0.96,304.81,529.54,18.37,0.07,344.41,473.91,23.9,0.07,372.49,444.47,28.04,0.14
19183183001,19,183,183001,561.74,377.35,21.88,7.81,0.78,565.64,217.19,7.03,607.83,328.91,19.53,0.78,524.24,390.64,30.47,0,514.86,404.7,28.91,0,553.14,360.17,34.38,0
19183183002,19,183,183002,865.27,646.65,31.12,4.19,0.22,978.36,321.81,9.97,919.18,564.09,37.47,1.22,761.77,687.37,38.53,0,787.15,676.31,40.09,0,859.87,602.84,38.62,0
19183183003,19,183,183003,405.05,496.77,16.33,2.64,1,651.49,174.37,3.41,435.71,431.77,32.27,1.23,340.77,524.84,27.8,0.23,338.66,533.65,24.33,0,398.71,464.85,32.08,0.23
19183183004,19,183,183004,113.01,84.95,5.33,1.38,0,132.76,45.84,1.19,123.68,72.31,6.12,0.2,97.6,96.81,5.73,0.2,95.82,99.18,5.33,0,111.03,80.8,8.5,0.2
19183183005,19,183,183005,153.36,112.4,4,1.54,0,178.3,49.89,1.85,161.98,97.62,6.16,0,129.34,127.18,4.93,0,134.88,123.18,4.31,0,154.28,101.62,5.85,0
19183183006,19,183,183006,68.5,22.19,1.92,0,0,53.17,20.28,0.8,71.21,19,1.12,0,56.84,31.29,0.96,0,58.6,29.86,1.6,0,69.77,20.28,1.76,0
19183183007,19,183,183007,46.39,15.03,1.3,0,0,36.01,13.73,0.54,48.23,12.87,0.76,0,38.5,21.2,0.65,0,39.69,20.22,1.08,0,47.26,13.73,1.19,0
19183183008,19,183,183008,156.14,50.59,4.37,0,0,121.2,46.22,1.82,162.33,43.31,2.55,0,129.57,71.34,2.18,0,133.58,68.06,3.64,0,159.05,46.22,4,0
19183183009,19,183,183009,215.63,148.88,6.79,0.7,0,242.65,68.59,1.62,237.34,120.16,7.6,0,188.59,165.9,8.25,0,193.95,164.72,7.08,0,222.6,134.48,8.14,0.34
19183183010,19,183,183010,1535.45,1247.02,59.75,9.76,0,1925.14,521.27,14.76,1674.89,1064.62,62.56,0,1314.2,1400.8,68.09,0,1369.8,1345.58,78.06,0,1578.92,1138.65,69.51,0.66
19183183011,19,183,183011,324.94,244.27,15.34,3.98,0,381.75,131.79,3.41,355.62,207.92,17.61,0.57,280.63,278.36,16.47,0.57,275.52,285.17,15.34,0,319.26,232.34,24.43,0.57
19183183012,19,183,183012,259.4,109.34,6.43,2.57,0,217.81,88.33,3.43,276.13,87.04,8.58,0,229.82,129.06,6.86,0,244.83,115.34,8.15,0.43,263.26,96.9,6.43,0
19183183013,19,183,183013,138.32,58.3,3.43,1.37,0,116.14,47.1,1.83,147.24,46.41,4.57,0,122.55,68.82,3.66,0,130.55,61.5,4.34,0.23,140.38,51.67,3.43,0
19183183014,19,183,183014,9.35,3.94,0.23,0.09,0,7.85,3.18,0.12,9.95,3.14,0.31,0,8.28,4.65,0.25,0,8.82,4.16,0.29,0.02,9.49,3.49,0.23,0
19183183015,19,183,183015,61.42,25.89,1.52,0.61,0,51.57,20.91,0.81,65.38,20.61,2.03,0,54.42,30.56,1.62,0,57.97,27.31,1.93,0.1,62.34,22.94,1.52,0
19183183016,19,183,183016,136.51,57.54,3.38,1.35,0,114.62,46.48,1.81,145.31,45.8,4.51,0,120.94,67.91,3.61,0,128.84,60.69,4.29,0.23,138.54,50.99,3.38,0
19183183017,19,183,183017,137.59,44.58,3.85,0,0,106.8,40.73,1.6,143.04,38.17,2.25,0,114.18,62.86,1.92,0,117.7,59.97,3.21,0,140.15,40.73,3.53,0
19183183018,19,183,183018,0.93,0.3,0.03,0,0,0.72,0.28,0.01,0.97,0.26,0.02,0,0.77,0.43,0.01,0,0.8,0.41,0.02,0,0.95,0.28,0.02,0
19185185001,19,185,185001,117.91,60.8,2.02,1.01,0,112.87,39.3,1.01,119.26,54.76,3.36,0,95.07,79.28,2.35,0,96.75,78.27,3.02,0,108.17,65.84,3.7,0
19185185002,19,185,185002,58.26,30.05,1,0.5,0,55.77,19.42,0.5,58.93,27.06,1.66,0,46.98,39.18,1.16,0,47.81,38.68,1.49,0,53.45,32.54,1.83,0
19185185003,19,185,185003,94.97,48.97,1.62,0.81,0,90.91,31.66,0.81,96.05,44.1,2.71,0,76.57,63.85,1.89,0,77.92,63.04,2.44,0,87.12,53.03,2.98,0
19185185004,19,185,185004,68.01,26.83,1.2,0.51,0,57.07,19.14,1.37,65.79,26.14,1.88,0,53.14,38.96,1.37,0,56.22,33.15,3.42,0,63.56,27,2.39,0
19185185005,19,185,185005,88.95,35.09,1.56,0.67,0,74.65,25.03,1.79,86.05,34.2,2.46,0,69.51,50.96,1.79,0,73.53,43.36,4.47,0,83.14,35.31,3.13,0
19185185006,19,185,185006,56.74,27.57,1.5,0.12,0,55.71,16.95,0.46,60.67,22.61,0.81,0,44.87,37.48,1.61,0,49.13,32.41,2.65,0,54.67,27.45,1.73,0
19185185007,19,185,185007,162.9,79.13,4.3,0.33,0,159.92,48.67,1.32,174.16,64.9,2.32,0,128.8,107.61,4.64,0,141.05,93.04,7.62,0,156.94,78.8,4.97,0
19185185008,19,185,185008,272.35,132.3,7.2,0.55,0,267.37,81.37,2.21,291.17,108.5,3.87,0,215.33,179.91,7.75,0,235.82,155.55,12.73,0,262.39,131.75,8.3,0
19185185009,19,185,185009,79.8,41.15,1.36,0.68,0,76.39,26.6,0.68,80.71,37.06,2.27,0,64.34,53.66,1.59,0,65.48,52.98,2.05,0,73.21,44.56,2.5,0
19185185010,19,185,185010,45.95,17.4,3,0.12,0,41.03,12.48,0.6,48.35,15.72,1.08,0,37.55,25.79,1.08,0.12,39.23,22.91,2.28,0,45.47,18.36,1.68,0
19185185011,19,185,185011,131.84,49.91,8.61,0.34,0,117.73,35.8,1.72,138.73,45.1,3.1,0,107.75,74.01,3.1,0.34,112.57,65.75,6.54,0,130.47,52.67,4.82,0
19185185012,19,185,185012,68.14,25.8,4.45,0.18,0,60.85,18.5,0.89,71.7,23.31,1.6,0,55.69,38.25,1.6,0.18,58.18,33.98,3.38,0,67.43,27.22,2.49,0
19185185013,19,185,185013,204.31,80.59,3.59,1.54,0,171.45,57.49,4.11,197.64,78.54,5.65,0,159.65,117.04,4.11,0,168.89,99.59,10.27,0,190.96,81.11,7.19,0
19185185014,19,185,185014,36.73,14.49,0.65,0.28,0,30.82,10.34,0.74,35.53,14.12,1.02,0,28.7,21.04,0.74,0,30.36,17.9,1.85,0,34.33,14.58,1.29,0
19185185015,19,185,185015,22.19,8.4,1.45,0.06,0,19.82,6.03,0.29,23.35,7.59,0.52,0,18.14,12.46,0.52,0.06,18.95,11.07,1.1,0,21.96,8.87,0.81,0
19185185016,19,185,185016,23.76,8.99,1.55,0.06,0,21.21,6.45,0.31,25,8.13,0.56,0,19.42,13.34,0.56,0.06,20.28,11.85,1.18,0,23.51,9.49,0.87,0
19185185017,19,185,185017,73.1,27.68,4.77,0.19,0,65.28,19.85,0.95,76.92,25,1.72,0,59.74,41.04,1.72,0.19,62.41,36.46,3.63,0,72.34,29.2,2.67,0
19185185018,19,185,185018,18.01,6.82,1.18,0.05,0,16.09,4.89,0.24,18.96,6.16,0.42,0,14.72,10.11,0.42,0.05,15.38,8.98,0.89,0,17.83,7.2,0.66,0
19187187001,19,187,187001,120.8,49.84,3.69,0.46,0,116.23,37.81,1.38,121.72,46.61,3.23,0,87.12,84.43,2.31,0,110.18,59.53,3.23,0,118.49,49.84,2.31,0.46
19187187002,19,187,187002,142.4,59.03,4.33,0.55,0,137.2,44.61,1.62,143.5,55.19,3.81,0,102.79,99.67,2.72,0,129.87,70.43,3.8,0,139.69,58.99,2.72,0.54
19187187003,19,187,187003,288.1,204.33,3.91,1.57,0,336.64,100.99,1.57,292.01,186.32,7.83,0,223.12,252.87,6.26,0,255.22,221.55,7.05,0,284.97,192.59,7.05,0
19187187004,19,187,187004,92,49,1,0,0,86,36,1,95,39,3,0,71,64,3,0,77,59,3,0,93,45,2,0
19187187005,19,187,187005,74.42,51.16,2.58,1.55,0,90.44,27.91,0,72.35,52.71,3.62,0,57.37,68.74,1.55,0,62.53,61.5,2.07,0,69.25,55.3,3.62,0
19187187006,19,187,187006,66.48,44.73,1.83,0,0,70.26,21.86,0.91,70.09,37.48,0.92,0,52.81,55.67,0.92,0,50.1,57.47,1.83,0.91,61.91,43.83,3.65,0
19187187007,19,187,187007,329.97,201.76,3.89,1.91,0,353.9,105.21,1.91,338.26,175.26,10.59,0.94,258.85,259.42,7.7,0,284.04,229.35,8.73,0.94,326.89,179.17,10.55,0
19187187008,19,187,187008,102.92,77.93,3,1,0,134.88,32.97,2,98.93,78.93,1,0,58.96,119.89,2,0,81.94,94.91,3,0,94.93,81.92,3,1
19187187009,19,187,187009,144,60,4,0,0,122,62,1,141,56,6,0,106,92,3,0,126,70,5,0,133,60,7,0
19187187010,19,187,187010,229,135.23,8.88,0.99,0,228.01,94.76,0,240.84,114.5,10.86,0,181.62,177.67,7.9,0,215.18,138.19,12.83,0,234.92,121.41,10.86,0
19187187011,19,187,187011,262.77,160.57,6.95,0.7,0.69,280.14,94.54,3.47,247.48,159.18,12.51,0,207.16,198.12,14.6,0,225.24,177.95,17.38,0,243.31,153.63,20.85,0
19187187012,19,187,187012,116.88,71.36,3.13,0.31,0.3,124.4,42.21,1.51,110.4,70.49,5.56,0,92.16,88.19,6.43,0,100.43,78.93,7.7,0,108.52,68.17,9.18,0
19187187013,19,187,187013,101.02,51.65,3.94,0.98,0,94.28,37.62,0.02,98.98,48.71,4.95,0,77.28,71.38,3.99,0,89.1,55.65,5.95,0,92.13,58.44,5,0
19187187014,19,187,187014,71.91,49.03,2.51,1.47,0,86.73,26.96,0,69.93,50.41,3.5,0,55.42,65.91,1.54,0,60.52,58.78,2.07,0,66.87,53.05,3.5,0
19187187015,19,187,187015,38.16,20.56,0.79,0.47,0,35.54,15.04,0.32,38.19,19.91,2.03,0,30.01,27.62,1.88,0,33.47,24.15,1.41,0,36.17,21.62,2.03,0
19187187016,19,187,187016,50.68,27.31,1.04,0.62,0,47.18,19.98,0.42,50.7,26.45,2.7,0,39.84,36.68,2.5,0,44.44,32.08,1.87,0,48.01,28.73,2.7,0
19187187017,19,187,187017,34.49,18.59,0.71,0.43,0,32.07,13.62,0.28,34.49,18.02,1.84,0,27.11,24.98,1.7,0,30.23,21.86,1.28,0,32.64,19.58,1.84,0
19187187018,19,187,187018,91.67,49.42,1.89,1.13,0,85.26,36.22,0.75,91.67,47.91,4.9,0,72.05,66.4,4.53,0,80.35,58.1,3.4,0,86.77,52.06,4.9,0
19187187019,19,187,187019,30.66,20.76,1.48,0.17,0,35.52,10.07,0.61,33.61,17.54,1.39,0,25.1,25.53,0.96,0.26,28.57,21.71,1.39,0,31.7,18.85,1.56,0.17
19187187020,19,187,187020,41.1,15.95,0.49,0.99,0,36.17,15.95,0.49,41.1,14.8,1.15,0,32.88,23.34,0.66,0,36.99,18.58,0.66,0,40.77,15.62,1.15,0
19187187021,19,187,187021,208.9,81.05,2.51,5.01,0,183.83,81.05,2.51,208.9,75.2,5.85,0,167.12,118.66,3.34,0,188.01,94.42,3.34,0,207.23,79.38,5.85,0
19187187022,19,187,187022,262.43,131.98,9.26,2.32,0,260.88,90.31,0.77,257.79,125.04,11.58,0,196.05,188.33,9.26,0,226.15,154.37,10.81,0,266.28,119.64,10.81,0
19187187023,19,187,187023,111.74,48,0.79,0,0,101.51,34.62,0,112.52,44.06,1.57,0,90.49,63.74,3.93,0,99.15,54.29,3.15,0,107.8,47.21,4.72,0
19187187024,19,187,187024,77.57,39.02,2.74,0.68,0,77.12,26.69,0.23,76.21,36.96,3.42,0,57.95,55.67,2.74,0,66.85,45.63,3.19,0,78.72,35.36,3.19,0
19187187025,19,187,187025,327.34,220.84,15.61,1.89,0,377.97,107.94,6.43,358.32,187.03,14.88,0,267.81,272.01,10.3,2.73,304.77,231.4,14.79,0,337.97,200.96,16.71,1.82
19187187026,19,187,187026,22.09,11.9,0.46,0.27,0,20.6,8.68,0.18,22.12,11.5,1.16,0,17.37,15.97,1.08,0,19.39,13.96,0.81,0,20.96,12.49,1.17,0
19187187027,19,187,187027,1.75,0.94,0.04,0.02,0,1.62,0.69,0.01,1.75,0.91,0.09,0,1.37,1.26,0.09,0,1.53,1.11,0.06,0,1.65,0.99,0.09,0
19187187028,19,187,187028,720.95,541.7,16.13,5.44,1,884.23,228.58,7.46,734.17,501.44,22.22,1.01,540.54,685.52,19.77,1,622.31,589.88,36.01,1.03,733.98,498.29,20.08,1
19187187029,19,187,187029,368.53,404,14.78,2.96,0,544.91,165.54,6.9,368.53,376.41,22.66,0,283.79,471.99,17.74,0.99,334.04,415.82,18.72,0,372.47,371.48,19.71,0.99
19187187030,19,187,187030,310.47,350,8.22,2.04,0,467.09,124.46,2.1,320.47,307.59,19.34,0,244.21,394.01,14.26,0.01,272.96,359.18,20.28,0,320.53,307.52,23.29,0.01
19187187031,19,187,187031,323.18,327.83,8.99,2,0,462.94,128,4,322.2,310.79,15.99,1,257.13,370.88,20.97,1,285.14,341.87,20.98,1,325.17,301.82,19.98,1
19187187032,19,187,187032,269.16,196.58,7.1,1.08,0,327.55,77.31,1.08,255.77,191.29,13.36,0.05,186.66,266.56,8.28,0,225.41,213.75,14.25,0.05,250.26,201.35,10.4,0
19187187033,19,187,187033,107.99,133.99,6,1,0,171.99,45,2,109.99,125.99,8,0,93.99,141.99,7,0,96.99,133.99,10,0,106.99,123.99,11,0
19187187034,19,187,187034,209,323,11,14,0,425,90,3,204,326,21,0,161,367,15,0,193,342,16,0,205,320,22,2
19187187035,19,187,187035,214.39,344.8,9.88,2.96,0,454.46,74.1,1.98,218.34,320.1,19.76,0,157.08,390.24,10.87,0,186.72,350.72,15.81,0.99,197.59,334.92,22.72,0
19187187036,19,187,187036,277.67,303.5,16.25,2.03,0,446.74,97.56,3.09,255.02,313.61,16.3,1,205.94,363.87,11.2,1,223.07,347.54,14.33,1.08,240.13,322.29,20.55,2
19187187037,19,187,187037,400,394,9,3,1,572,122,7,407,354,16,0,294,480,10,0,323,439,14,0,413,342,22,0
19187187038,19,187,187038,690,501,13,4,0,806,236,8,699,440,23,0,518,634,23,0,594,542,23,0,714,420,26,1
19187187039,19,187,187039,365,347,7,2,0,502,137,3,354,325,19,1,285,403,10,0,312,367,18,0,347,332,19,0
19187187040,19,187,187040,30.26,13,0.21,0,0,27.49,9.38,0,30.48,11.94,0.43,0,24.51,17.26,1.07,0,26.85,14.71,0.85,0,29.2,12.79,1.28,0
19187187041,19,187,187041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19189189001,19,189,189001,90.94,44.47,2.2,1.4,0,92.94,27.04,0.8,94.74,39.66,2.8,0,75.11,58.49,2.8,0,89.74,43.27,2.4,0,85.93,46.87,3.2,0
19189189002,19,189,189002,46.57,24.84,0.72,0.48,0,45.38,16.24,0.24,48.24,21.97,1.67,0,41.32,29.61,0.72,0,47.05,21.73,2.87,0,43.94,26.03,1.91,0
19189189003,19,189,189003,88.47,47.18,1.36,0.91,0,86.2,30.85,0.45,91.64,41.74,3.18,0,78.49,56.26,1.36,0,89.37,41.28,5.44,0,83.48,49.45,3.63,0
19189189004,19,189,189004,36.52,19.48,0.56,0.37,0,35.58,12.73,0.19,37.83,17.23,1.31,0,32.4,23.22,0.56,0,36.89,17.04,2.25,0,34.46,20.41,1.5,0
19189189005,19,189,189005,23.27,12.41,0.36,0.24,0,22.68,8.12,0.12,24.11,10.98,0.84,0,20.65,14.8,0.36,0,23.51,10.86,1.43,0,21.96,13.01,0.95,0
19189189006,19,189,189006,262.36,188.48,9.4,4.48,0,310.26,90.88,1.34,278.47,168.34,12.54,0,219.82,226.09,12.09,0,269.07,173.71,12.54,0,243.55,195.65,14.77,0.45
19189189007,19,189,189007,323.82,232.61,11.6,5.52,0,382.91,112.18,1.66,343.71,207.74,15.47,0,271.33,279.02,14.91,0,332.1,214.37,15.47,0,300.61,241.45,18.23,0.55
19189189008,19,189,189008,92.56,44.52,2.34,1.56,0,84.36,33.2,0.39,97.24,38.27,3.91,0,80.06,53.89,5.08,0,91.39,41.01,5.86,0,87.87,45.69,5.08,0
19189189009,19,189,189009,97.7,47.49,3.62,0.45,0,98.61,33.02,1.81,95.89,44.78,6.33,0,72.82,70.56,3.62,0,92.73,48.85,5.88,0,85.49,53.83,7.24,0
19189189010,19,189,189010,282.74,138.26,6.85,4.36,0,288.97,84.07,2.49,294.57,123.31,8.72,0,233.54,181.85,8.72,0,279,134.52,7.47,0,267.17,145.73,9.96,0
19189189011,19,189,189011,80.32,39.28,1.95,1.24,0,82.09,23.88,0.71,83.68,35.03,2.48,0,66.34,51.66,2.48,0,79.26,38.21,2.12,0,75.9,41.4,2.83,0
19189189012,19,189,189012,118.3,57.51,4.38,0.55,0,119.39,39.98,2.19,116.11,54.22,7.67,0,88.18,85.44,4.38,0,112.27,59.15,7.12,0,103.51,65.17,8.76,0
19189189013,19,189,189013,226.06,165.6,4.58,5.15,0,259.75,93.35,3.49,240.25,145,10.98,0,198.72,185.79,10.75,0,231.32,151.18,12.7,0,218.17,163.48,12.01,0
19189189014,19,189,189014,54.08,26.01,1.37,0.91,0,49.29,19.4,0.23,56.82,22.36,2.28,0,46.78,31.49,2.97,0,53.4,23.96,3.42,0,51.35,26.7,2.97,0
19189189015,19,189,189015,718.96,603.3,25.66,9.34,0,915.5,270.64,8.89,764.25,526.87,49.79,0,610.23,695.13,33.15,0,748.64,547.3,33.89,1,697.28,587.55,44.9,1
19189189016,19,189,189016,183.33,96.57,3.05,1.04,0,181.1,73.41,1,188.44,83.49,10.04,0,152.21,116.69,13.05,0,189.25,85.55,6.13,0,166.33,99.58,14.04,0
19191191001,19,191,191001,131.45,72.87,2.04,4.9,0,141.65,45.72,0.82,133.49,72.25,3.47,0,105.32,97.97,3.27,0,106.34,98.79,2.45,0,120.42,80.42,6.33,0
19191191002,19,191,191002,99.44,55.12,1.54,3.71,0,107.16,34.59,0.62,100.98,54.66,2.62,0,79.67,74.12,2.47,0,80.45,74.73,1.85,0,91.1,60.84,4.79,0
19191191003,19,191,191003,118.15,91.4,2.23,1.11,0,146.38,36.41,0,115.18,91.77,2.23,0,95.11,111.09,2.97,0,88.05,121.86,2.23,0,112.57,93.63,3.34,0
19191191004,19,191,191004,133.24,103.07,2.51,1.26,0,165.08,41.06,0,129.88,103.49,2.51,0,107.26,125.27,3.35,0,99.3,137.42,2.51,0,126.95,105.58,3.77,0
19191191005,19,191,191005,66.62,51.53,1.26,0.63,0,82.54,20.53,0,64.94,51.74,1.26,0,53.63,62.64,1.68,0,49.65,68.71,1.26,0,63.48,52.79,1.89,0
19191191006,19,191,191006,244.71,369.46,7.2,10.2,0,470.83,91.77,4.2,243.51,370.06,10.2,0,199.13,403.65,13.79,0,186.53,426.44,8.4,0,233.31,355.67,20.99,0
19191191007,19,191,191007,119.71,66.36,1.86,4.46,0,129,41.64,0.74,121.57,65.8,3.16,0,95.92,89.22,2.97,0,96.85,89.97,2.23,0,109.67,73.24,5.76,0
19191191008,19,191,191008,65.08,36.08,1.01,2.43,0,70.14,22.64,0.4,66.09,35.78,1.72,0,52.15,48.51,1.62,0,52.65,48.91,1.21,0,59.63,39.82,3.13,0
19191191009,19,191,191009,135.29,75,2.1,5.04,0,145.79,47.06,0.84,137.39,74.37,3.57,0,108.4,100.83,3.36,0,109.45,101.68,2.52,0,123.94,82.77,6.51,0
19191191010,19,191,191010,93.04,51.57,1.44,3.47,0,100.26,32.36,0.58,94.48,51.14,2.46,0,74.54,69.34,2.31,0,75.27,69.92,1.73,0,85.24,56.92,4.48,0
19191191011,19,191,191011,338.28,395.32,9.74,8.78,0,559.92,105.99,3.37,356.29,364.49,13.17,0.29,266.2,453.01,12.93,0,247.94,489.84,8.97,0,328.56,381,20.28,0.09
19191191012,19,191,191012,168.78,192.05,3.81,3.13,0,273.76,53.05,2.01,175.71,176.83,5.82,0,133.86,220.03,4.92,0,121.55,239.73,2.69,0,161.39,187.8,7.83,0.22
19191191013,19,191,191013,1274.88,2040.06,43.6,50.41,0,2644.42,463.36,12.89,1351.99,1938.15,57.63,0.71,1029.57,2257.24,53.74,0,970.28,2383.46,39.24,0,1244.31,1976.88,101.18,0.29
19191191014,19,191,191014,295.36,336.1,6.66,5.48,0,479.07,92.84,3.53,307.5,309.46,10.18,0,234.25,385.06,8.62,0,212.7,419.53,4.7,0,282.43,328.65,13.71,0.39
19191191015,19,191,191015,122.39,80.7,2.87,2.05,0,146.21,38.61,0.41,124.44,74.75,5.13,0,91.59,105.96,4.93,0,95.28,104.94,4.93,0,110.48,85.63,6.16,0.21
19191191016,19,191,191016,310.99,205.06,7.31,5.22,0,371.51,98.1,1.04,316.21,189.93,13.04,0,232.72,269.24,12.52,0,242.11,266.64,12.52,0,280.72,217.59,15.65,0.52
19191191017,19,191,191017,119.61,62.34,1.13,1.13,0,127.51,36.96,0.56,112.56,62.34,3.95,0,75.89,99.3,2.82,0,87.17,91.68,2.82,0,104.1,72.78,3.1,0
19191191018,19,191,191018,69.02,35.98,0.65,0.65,0,73.58,21.33,0.33,64.95,35.98,2.28,0,43.79,57.3,1.63,0,50.3,52.91,1.63,0,60.07,42,1.79,0
19191191019,19,191,191019,26.79,13.97,0.25,0.25,0,28.56,8.28,0.13,25.21,13.97,0.88,0,17,22.24,0.63,0,19.53,20.54,0.63,0,23.32,16.3,0.7,0
19191191020,19,191,191020,210.96,110.29,2.02,2.01,0,225.2,65.2,0.99,198.71,110.17,6.99,0,134.12,175.23,5.02,0,153.86,161.92,5.02,0,183.68,128.59,5.53,0
19191191021,19,191,191021,160.23,105.65,3.76,2.69,0,191.41,50.54,0.54,162.92,97.86,6.72,0,119.9,138.72,6.45,0,124.74,137.38,6.45,0,144.64,112.11,8.07,0.27
19191191022,19,191,191022,86.57,37.89,1.77,1.93,0,86.89,25.96,0.64,84.64,39.01,2.42,0,63.36,59.33,2.74,0,63.36,61.1,2.42,0,77.06,43.04,5,0
19191191023,19,191,191023,450.43,197.11,9.23,10.07,0,452.11,135.04,3.36,440.36,202.99,12.58,0,329.64,308.67,14.26,0,329.64,317.9,12.58,0,400.94,223.96,26,0
19193193001,19,193,193001,251.8,155.66,7.04,2.82,0.35,246.16,96.49,4.58,247.57,153.19,9.16,0,224.33,176.79,9.86,0.35,211.3,188.76,10.92,0,245.11,152.14,14.09,0.35
19193193002,19,193,193002,335.2,147.65,2.39,1.6,0,269.76,127.7,3.99,338.39,130.09,5.59,0,290.51,173.99,4.79,0,277.74,182.76,11.17,0,325.62,140.47,7.18,0
19193193003,19,193,193003,550.52,215.36,8.75,2.02,0,429.38,185.08,11.44,526.3,224.79,9.42,0,458.32,277.95,12.79,0,439.48,303.53,14.13,0,528.99,212,14.13,0
19193193004,19,193,193004,117.24,35.3,2.66,1.33,0,87.26,33.31,0,103.91,43.96,4.66,0,87.26,59.95,4,0,84.6,63.95,4.66,0,105.25,41.96,4.66,0
