GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
2451012-002,MD,510,12-002,2487,90,1772,293,4,271,13,3,41,2215,78,1604,232,3,263,7,3,25,NA,04000,04000,00090,1,5,641.1276824669611,185.2718450962738
2451012-003,MD,510,12-003,2730,67,1639,275,3,659,0,15,72,2565,60,1558,221,3,645,0,12,66,NA,04000,04000,00090,1,5,742.4345397416502,214.5473059467008
2451012-004,MD,510,12-004,2457,66,1555,302,3,447,0,10,74,2269,60,1453,249,2,431,0,5,69,NA,04000,04000,00090,1,5,656.7578833036273,189.78863048462537
2451012-005,MD,510,12-005,2134,93,1433,343,9,190,0,8,58,1987,81,1371,293,9,181,0,4,48,NA,04000,04000,00090,1,5,575.1335011565922,166.20097345656706
2451012-006,MD,510,12-006,2071,58,1308,278,4,337,0,2,84,1995,53,1268,261,4,330,0,2,77,NA,04000,04000,00090,1,5,577.4490864657279,166.87012684743394
2451012-007,MD,510,12-007,1908,22,221,1615,1,16,0,3,30,1312,18,203,1057,1,11,0,2,20,NA,04000,04000,00090,1,5,379.7559906982632,109.74115610217211
2451012-008,MD,510,12-008,1994,51,1075,674,6,131,1,3,53,1821,43,1026,569,6,124,1,3,49,NA,04000,04000,00090,1,5,527.0851059920253,152.3160405960788
2451012-009,MD,510,12-009,968,44,377,442,1,67,0,6,31,823,27,345,363,1,52,0,6,29,NA,04000,04000,00090,1,5,238.2158386773404,68.83915508543267
2451012-010,MD,510,12-010,1410,18,763,568,3,25,0,8,25,1090,12,634,395,3,22,0,7,17,NA,04000,04000,00090,1,5,315.4984983697461,91.17214950561555
2451012-011,MD,510,12-011,2068,54,294,1638,8,49,0,3,22,1635,38,283,1245,5,48,0,2,14,NA,04000,04000,00090,1,5,473.24774755461914,136.75822425842333
2451012-012,MD,510,12-012,1712,61,119,1341,2,165,8,0,16,1308,51,112,963,0,165,4,0,13,NA,04000,04000,00090,1,5,378.59819804369533,109.40657940673866
2451012-013,MD,510,12-013,1668,38,104,1504,2,12,0,1,7,1281,23,95,1143,2,10,0,1,7,NA,04000,04000,00090,1,5,370.78309762536213,107.14818671256286
2451013-001,MD,510,13-001,2068,48,1772,80,4,130,0,2,32,1850,45,1582,73,4,119,0,2,25,NA,04000,04000,00090,1,8,535.4791027376424,154.74172163797135
2451013-002,MD,510,13-002,1669,15,1418,189,1,15,3,0,28,1490,13,1284,154,1,13,2,0,23,NA,04000,04000,00090,4,8,431.2777638265336,124.6298190489607
2451013-003,MD,510,13-003,2949,47,2733,93,3,31,1,10,31,2323,36,2175,57,3,25,1,5,21,NA,04000,04000,00090,4,8,672.3880841402937,194.305415872977
2451013-004,MD,510,13-004,1550,29,1421,46,5,34,0,1,14,1247,16,1164,30,5,21,0,1,10,NA,04000,04000,00090,4,8,360.94186006153524,104.30428480137853
2451013-005,MD,510,13-005,1069,21,768,225,9,12,3,12,19,876,17,629,192,8,9,3,6,12,NA,04000,04000,00090,4,8,253.55659135036476,73.27229629992588
2451013-006,MD,510,13-006,1379,17,14,1316,1,10,1,1,19,994,14,10,949,1,7,1,1,11,NA,04000,04000,00090,1,5,287.71147466011706,83.142308815212715
2451013-007,MD,510,13-007,2333,10,7,2302,4,5,0,1,4,1584,6,7,1559,4,5,0,0,3,NA,04000,04000,00090,1,5,458.4858912088787,132.4923713916468
2451013-008,MD,510,13-008,2407,27,150,2161,4,10,0,8,47,1862,19,127,1664,4,10,0,3,35,NA,04000,04000,00090,1,5,538.9524807013461,155.74545172427167
2451013-009,MD,510,13-009,1337,5,48,1265,2,4,0,0,13,1005,4,47,941,2,4,0,0,7,NA,04000,04000,00090,1,5,290.8954044601787,84.0623947276547
2451013-010,MD,510,13-010,700,2,5,677,2,0,0,0,14,575,2,5,552,2,0,0,0,14,NA,04000,04000,00090,1,5,166.4326940941321,48.09539996855866
2451013-011,MD,510,13-011,3064,20,236,2759,4,11,4,3,27,2014,15,215,1752,2,7,3,2,18,NA,04000,04000,00090,1,5,582.9486015749253,168.45936615074285
2451013-012,MD,510,13-012,2801,58,2476,85,12,104,0,12,54,2256,45,2019,46,9,92,0,5,40,NA,04000,04000,00090,1,5,652.9950571762818,188.70125622446665
2451013-013,MD,510,13-013,1473,26,1382,11,7,35,0,5,7,1222,20,1154,10,2,28,0,3,5,NA,04000,04000,00090,1,8,353.70565597048596,102.21318045491944
2451014-001,MD,510,14-001,1547,50,990,387,3,100,1,1,15,1511,50,966,378,3,97,1,1,15,NA,04000,04000,00090,1,5,437.356175263015,126.38634669998633
2451014-002,MD,510,14-002,2045,49,832,1058,5,62,0,6,33,1688,42,780,768,4,58,0,5,31,NA,04000,04000,00090,1,5,488.58850022764346,141.19136547291654
2451014-003,MD,510,14-003,1921,11,25,1842,5,12,1,0,25,1183,9,21,1124,4,7,1,0,17,NA,04000,04000,00090,1,5,342.4171775884492,98.95105767444329
2451014-004,MD,510,14-004,3363,26,182,3096,4,21,4,3,27,2483,18,160,2257,4,21,3,1,19,NA,04000,04000,00090,1,5,718.6997903230088,207.68848369031505
2451014-005,MD,510,14-005,840,4,14,789,0,10,0,0,23,659,4,13,610,0,10,0,0,22,NA,04000,04000,00090,1,5,190.7463398400575,55.121510572661144
2451015-001,MD,510,15-001,1444,12,11,1403,0,3,0,1,14,1031,11,9,999,0,3,0,1,8,NA,04000,04000,00090,1,5,298.4210567148699,86.23714324797214
2451015-002,MD,510,15-002,2067,5,16,2021,6,2,0,3,14,1503,4,15,1463,4,2,0,3,12,NA,04000,04000,00090,1,5,435.0405899538792,125.71719330911941
2451015-003,MD,510,15-003,2707,9,24,2641,9,2,3,2,17,2092,7,18,2039,7,2,3,2,14,NA,04000,04000,00090,1,5,605.525558338999,174.98361171169515
2451015-004,MD,510,15-004,1298,2,10,1264,0,2,0,0,20,1006,1,10,979,0,2,0,0,14,NA,04000,04000,00090,1,5,291.1848526238207,84.14603890151305
2451015-005,MD,510,15-005,1374,18,4,1333,6,5,0,2,6,999,9,4,972,6,4,0,1,3,NA,04000,04000,00090,1,5,289.15871547832694,83.56052968450453
2451015-006,MD,510,15-006,3252,27,25,3150,12,5,1,0,32,2349,17,21,2283,9,4,0,0,15,NA,04000,04000,00090,1,5,679.9137363949849,196.48016439329442
2451015-007,MD,510,15-007,988,5,7,964,2,2,0,0,8,786,4,7,766,2,2,0,0,5,NA,04000,04000,00090,1,5,227.50625662258756,65.74432065267324
2451015-008,MD,510,15-008,1099,6,4,1069,1,0,0,1,18,834,6,3,808,1,0,0,0,16,NA,04000,04000,00090,1,5,241.39976847740203,69.75924099787464
2451015-009,MD,510,15-009,1735,9,12,1682,2,2,3,3,22,1353,4,9,1314,2,2,3,3,16,NA,04000,04000,00090,1,5,391.6233654075839,113.17056723036498
2451015-010,MD,510,15-010,2471,21,10,2426,2,5,0,0,7,1848,11,7,1818,1,5,0,0,6,NA,04000,04000,00090,1,5,534.9002064103585,154.5744332902546
2451015-011,MD,510,15-011,2379,10,23,2317,2,3,0,3,21,1796,9,21,1744,2,1,0,3,16,NA,04000,04000,00090,1,5,519.8489019009761,150.22493624961976
2451015-012,MD,510,15-012,885,21,14,836,1,0,0,3,10,684,15,12,648,1,0,0,2,6,NA,04000,04000,00090,1,5,197.9825439311067,57.21261491912021
2451015-013,MD,510,15-013,1178,15,24,1115,4,3,0,0,17,899,9,24,844,4,3,0,0,15,NA,04000,04000,00090,1,5,260.21389911413,75.19611229866824
2451015-014,MD,510,15-014,2321,18,38,2211,17,4,0,2,31,1646,13,32,1564,14,3,0,0,20,NA,04000,04000,00090,1,5,476.4316773546808,137.67831017086533
2451015-015,MD,510,15-015,546,2,13,518,2,1,0,7,3,405,2,8,389,2,1,0,0,3,NA,04000,04000,00090,1,5,117.2265062749974,33.87589041263697
2451015-016,MD,510,15-016,1267,8,9,1227,2,11,0,0,10,881,4,7,856,1,7,0,0,6,NA,04000,04000,00090,1,5,255.00383216857458,73.6905171692177
2451015-017,MD,510,15-017,1750,18,13,1710,4,0,0,0,5,1397,11,9,1369,4,0,0,0,4,NA,04000,04000,00090,1,5,404.35908460783054,116.85091088013296
2451015-018,MD,510,15-018,1231,7,4,1214,0,0,0,0,6,876,4,4,863,0,0,0,0,5,NA,04000,04000,00090,1,5,253.55659135036476,73.27229629992588
2451015-019,MD,510,15-019,1766,12,20,1719,6,0,0,0,9,1292,4,15,1259,6,0,0,0,8,NA,04000,04000,00090,1,5,373.9670274254238,108.06827262500485
2451015-020,MD,510,15-020,2706,14,7,2652,3,14,0,4,12,1945,8,7,1911,1,11,0,3,4,NA,04000,04000,00090,1,5,562.9766782836296,162.6879181545158
2451015-021,MD,510,15-021,2231,11,4,2182,4,0,0,2,28,1365,6,4,1333,2,0,0,2,18,NA,04000,04000,00090,1,5,395.0967433712876,114.17429731666535
2451015-022,MD,510,15-022,1743,4,20,1695,3,4,0,2,15,1153,3,17,1115,3,3,0,2,10,NA,04000,04000,00090,1,5,333.73373267919015,96.44173245869241
2451015-023,MD,510,15-023,981,11,7,957,0,0,0,0,6,662,6,7,645,0,0,0,0,4,NA,04000,04000,00090,1,5,191.61468433098338,55.372443094236225
2451015-024,MD,510,15-024,1726,8,10,1697,1,5,1,1,3,1215,6,10,1193,1,2,1,0,2,NA,04000,04000,00090,1,5,351.67951882499216,101.6276712379109
2451015-025,MD,510,15-025,2049,10,11,1995,1,2,0,4,26,1663,10,11,1614,1,2,0,1,24,NA,04000,04000,00090,1,5,481.35229613659425,139.1002611264575
2451015-026,MD,510,15-026,1473,9,8,1428,0,17,0,6,5,1110,7,7,1078,0,12,0,2,4,NA,04000,04000,00090,1,5,321.28746164258547,92.84503298278281
2451015-027,MD,510,15-027,1125,17,10,1090,4,3,0,0,1,803,8,9,779,4,3,0,0,0,NA,04000,04000,00090,1,5,232.426875404501,67.1662716082654
2451015-028,MD,510,15-028,994,4,2,965,2,12,0,4,5,671,3,2,652,2,8,0,0,4,NA,04000,04000,00090,1,5,194.2197178037611,56.125240658961495
2451015-029,MD,510,15-029,3256,16,52,3135,6,5,1,1,40,2377,12,50,2276,5,5,1,1,27,NA,04000,04000,00090,1,5,688.0182849769601,198.8222012613286
2451015-030,MD,510,15-030,3640,29,13,3564,5,3,2,0,24,2415,22,12,2357,5,1,2,0,16,NA,04000,04000,00090,1,5,699.0173151953549,202.0006798679464
2451015-031,MD,510,15-031,1431,5,8,1401,1,4,0,0,12,1015,3,7,990,1,4,0,0,10,NA,04000,04000,00090,1,5,293.7898860965984,84.89883646623832
2451016-001,MD,510,16-001,1473,17,7,1421,2,18,0,3,5,980,8,6,954,1,7,0,1,3,NA,04000,04000,00090,1,5,283.6592003691295,81.97129038119563
2451016-002,MD,510,16-002,2897,27,13,2830,4,8,0,0,15,2109,16,12,2056,4,8,0,0,13,NA,04000,04000,00090,1,5,610.4461771209124,176.4055626672873
2451016-003,MD,510,16-003,1814,16,8,1773,3,5,0,1,8,1317,8,6,1289,3,4,0,1,6,NA,04000,04000,00090,1,5,381.20323151647307,110.15937697146393
2451016-004,MD,510,16-004,1659,4,8,1634,0,3,4,0,6,1133,3,6,1114,0,2,2,0,6,NA,04000,04000,00090,1,5,327.94476940635076,94.76884898152515
2451016-005,MD,510,16-005,2932,21,18,2860,3,1,0,0,29,2070,11,16,2020,3,1,0,0,19,NA,04000,04000,00090,1,5,599.1576987388756,173.14343988681117
2451016-006,MD,510,16-006,2684,18,5,2629,4,0,1,3,24,1922,13,4,1885,4,0,1,2,13,NA,04000,04000,00090,1,5,556.3193705198642,160.76410215577346
2451016-007,MD,510,16-007,1465,22,2,1424,1,0,0,0,16,1025,9,2,1003,1,0,0,0,10,NA,04000,04000,00090,1,5,296.6843677330181,85.73527820482197
2451016-008,MD,510,16-008,2536,12,21,2470,2,13,0,0,18,1836,3,20,1782,2,13,0,0,16,NA,04000,04000,00090,1,5,531.4268284466549,153.57070320395425
2451016-009,MD,510,16-009,2582,13,15,2513,3,11,4,0,23,1889,8,11,1841,3,7,2,0,17,NA,04000,04000,00090,1,5,546.7675811196792,158.0038444184475
2451016-010,MD,510,16-010,1634,3,4,1625,0,0,0,0,2,1150,2,2,1144,0,0,0,0,2,NA,04000,04000,00090,1,5,332.8653881882642,96.19079993711732
2451016-011,MD,510,16-011,1347,5,8,1327,1,0,0,0,6,1031,3,8,1015,1,0,0,0,4,NA,04000,04000,00090,1,5,298.4210567148699,86.23714324797214
2451016-012,MD,510,16-012,3033,14,8,2954,6,7,0,2,42,2121,11,7,2065,4,5,0,2,27,NA,04000,04000,00090,1,5,613.9195550846159,177.40929275358766
2451016-013,MD,510,16-013,2628,13,16,2560,6,12,1,2,18,1890,11,16,1839,4,10,1,0,9,NA,04000,04000,00090,1,5,547.0570292833212,158.08748859230587
2451016-014,MD,510,16-014,4464,45,19,4359,3,4,0,0,34,3216,22,16,3145,3,4,0,0,26,NA,04000,04000,00090,1,5,930.8652942725719,268.99966312849506
2451017-001,MD,510,17-001,3242,29,170,2977,6,29,0,2,29,2360,21,167,2116,6,27,0,1,22,NA,04000,04000,00090,1,5,683.0976661950465,197.4002503057364
2451017-002,MD,510,17-002,1165,14,8,1142,1,0,0,0,0,908,11,7,889,1,0,0,0,0,NA,04000,04000,00090,1,5,262.81893258690775,75.94890986339351
2451018-001,MD,510,18-001,2152,6,22,2102,2,5,0,0,15,1478,6,22,1433,1,5,0,0,11,NA,04000,04000,00090,1,5,427.80438586283003,123.62608896266035
2451018-002,MD,510,18-002,2764,29,752,1848,5,68,0,1,61,2128,24,663,1337,3,62,0,1,38,NA,04000,04000,00090,1,5,615.9456922301098,177.99480197059623
2451019-001,MD,510,19-001,2549,34,49,2432,3,9,5,0,17,1766,17,47,1674,3,5,5,0,15,NA,04000,04000,00090,1,5,511.165456991717,147.71561103386884
2451019-002,MD,510,19-002,3178,53,1215,1727,13,90,2,8,70,2275,38,968,1149,10,76,2,6,26,NA,04000,04000,00090,1,5,658.4945722854792,190.29049552777556
2451019-003,MD,510,19-003,1869,17,920,871,4,12,3,6,36,1308,15,708,546,3,12,1,2,21,NA,04000,04000,00090,1,5,378.59819804369533,109.40657940673866
2451020-001,MD,510,20-001,1716,4,4,1678,4,3,0,0,23,1249,2,3,1228,2,3,0,0,11,NA,04000,04000,00090,1,5,361.52075638881917,104.47157314909525
2451020-002,MD,510,20-002,1442,9,84,1331,6,9,0,0,3,996,5,73,904,5,7,0,0,2,NA,04000,04000,00090,1,5,288.290370987401,83.30959716292944
2451020-003,MD,510,20-003,606,7,3,588,0,0,0,1,7,401,3,2,388,0,0,0,1,7,NA,04000,04000,00090,1,5,116.06871362042952,33.541313717203515
2451020-004,MD,510,20-004,2963,6,96,2850,1,2,0,1,7,2040,5,75,1952,0,2,0,1,5,NA,04000,04000,00090,1,5,590.4742538296165,170.6341146710603
2451020-005,MD,510,20-005,1164,9,29,1107,4,4,0,1,10,892,7,29,843,3,4,0,1,5,NA,04000,04000,00090,1,5,258.1877619686362,74.61060308165969
2451020-006,MD,510,20-006,333,0,2,330,0,0,0,0,1,252,0,2,250,0,0,0,0,0,NA,04000,04000,00090,1,5,72.94093723777615,21.078331812307447
2451020-007,MD,510,20-007,1552,6,49,1481,0,0,0,1,15,1159,5,32,1109,0,0,0,1,12,NA,04000,04000,00090,1,5,335.47042166104194,96.94359750184259
2451020-008,MD,510,20-008,4184,27,27,4085,5,11,1,3,25,3180,19,21,3105,5,11,1,3,15,NA,04000,04000,00090,1,5,920.445160381461,265.988472869594
2451020-009,MD,510,20-009,3644,26,330,3233,14,9,3,0,29,2670,11,297,2331,6,9,1,0,15,NA,04000,04000,00090,1,5,772.8265969240568,223.3299442018289
2451020-010,MD,510,20-010,1125,17,183,879,6,20,1,3,16,761,13,161,559,4,18,1,0,5,NA,04000,04000,00090,1,5,220.2700525315383,63.653216306214155
2451020-011,MD,510,20-011,1254,25,932,242,10,11,0,1,33,910,17,705,148,8,9,0,0,23,NA,04000,04000,00090,1,5,263.3978289141917,76.11619821111023
2451020-012,MD,510,20-012,1129,43,692,353,2,9,2,1,27,808,29,526,220,2,9,2,1,19,NA,04000,04000,00090,1,5,233.87411622271085,67.5844924775572
2451020-013,MD,510,20-013,4088,77,2111,1672,10,97,1,2,118,2755,52,1613,955,8,68,1,0,58,NA,04000,04000,00090,1,5,797.4296908336242,230.43969897978977
2451021-001,MD,510,21-001,1043,35,610,314,1,63,0,3,17,932,35,598,217,1,62,0,3,16,NA,04000,04000,00090,4,8,269.765688514315,77.95637003599421
2451021-002,MD,510,21-002,2480,37,950,1388,13,61,2,2,27,1923,30,799,1006,8,58,2,1,19,NA,04000,04000,00090,4,8,556.6088186835062,160.84774632963183
2451021-003,MD,510,21-003,3221,27,1808,1140,8,197,0,0,41,2208,17,1320,706,7,138,0,0,20,NA,04000,04000,00090,4,8,639.1015453214673,184.68633587926524
2451022-001,MD,510,22-001,1548,39,1047,412,4,34,0,8,4,1511,37,1026,402,4,33,0,5,4,NA,04000,04000,00090,4,5,437.356175263015,126.38634669998633
2451022-002,MD,510,22-002,1461,24,1275,114,2,21,1,6,18,1304,19,1173,73,1,21,1,5,11,NA,04000,04000,00090,4,8,377.4404053891275,109.07200271130522
2451023-001,MD,510,23-001,1498,18,1322,89,6,42,4,0,17,1359,16,1202,77,3,40,4,0,17,NA,04000,04000,00090,4,8,393.3600543894357,113.67243227351516
2451023-002,MD,510,23-002,1214,23,547,599,3,8,0,5,29,906,17,478,391,3,7,0,1,9,NA,04000,04000,00090,4,8,262.2400362596238,75.78162151567678
2451023-003,MD,510,23-003,2741,53,2426,190,9,30,0,3,30,2071,33,1882,117,5,22,0,0,12,NA,04000,04000,00090,4,8,599.4471469025176,173.22708406066954
2451024-001,MD,510,24-001,993,16,864,53,2,34,0,3,21,911,15,803,45,2,31,0,1,14,NA,04000,04000,00090,4,8,263.68727707783364,76.19984238496859
2451024-002,MD,510,24-002,882,7,749,98,1,22,0,3,2,807,6,682,96,1,17,0,3,2,NA,04000,04000,00090,4,8,233.5846680590689,67.50084830369885
2451024-003,MD,510,24-003,1365,12,1297,24,0,23,0,5,4,1229,12,1165,22,0,22,0,5,3,NA,04000,04000,00090,4,8,355.73179311597977,102.79868967192799
2451024-004,MD,510,24-004,2773,40,2603,66,2,35,1,2,24,2339,30,2214,43,2,29,1,0,20,NA,04000,04000,00090,4,8,677.0192547585651,195.64372265471079
2451024-005,MD,510,24-005,2627,28,2530,14,7,19,3,2,24,2163,22,2096,10,2,16,3,1,13,NA,04000,04000,00090,4,8,626.0763779575788,180.92234805563893
2451025-001,MD,510,25-001,3814,40,537,3143,2,31,4,11,46,2608,24,464,2063,2,27,3,4,21,NA,04000,04000,00090,1,5,754.880810778255,218.14400542261043
2451025-002,MD,510,25-002,2658,24,346,2218,5,16,0,10,39,1836,12,307,1464,5,15,0,9,24,NA,04000,04000,00090,1,5,531.4268284466549,153.57070320395425
2451025-003,MD,510,25-003,551,2,33,504,0,4,0,5,3,373,1,29,335,0,4,0,3,1,NA,04000,04000,00090,1,5,107.96416503845438,31.199276849169355
2451025-004,MD,510,25-004,4378,67,3698,493,13,56,1,1,49,3514,45,2961,432,7,43,1,0,25,NA,04000,04000,00090,4,8,1017.1208470378787,293.9256269382872
2451025-005,MD,510,25-005,4576,51,4224,151,25,70,0,1,54,3412,31,3177,110,16,53,0,1,24,NA,04000,04000,00090,4,8,987.5971343463979,285.39392120473417
2451025-006,MD,510,25-006,2808,25,139,2615,2,13,0,5,9,1724,17,118,1572,2,10,0,2,3,NA,04000,04000,00090,4,7,499.00863411875434,144.20255573181763
2451025-007,MD,510,25-007,4280,116,1749,2278,17,60,1,10,49,2873,74,1350,1362,11,46,1,3,26,NA,04000,04000,00090,4,7,831.5845741433766,240.30971149507658
2451025-008,MD,510,25-008,543,2,182,348,3,2,0,0,6,376,1,140,227,3,2,0,0,3,NA,04000,04000,00090,4,7,108.8325095293803,31.450209370744446
2451025-009,MD,510,25-009,2323,22,27,2250,3,8,0,0,13,1304,11,16,1263,3,3,0,0,8,NA,04000,04000,00090,4,7,377.4404053891275,109.07200271130522
2451025-010,MD,510,25-010,3499,30,44,3394,8,7,0,2,14,2291,24,39,2203,5,7,0,2,11,NA,04000,04000,00090,4,7,663.1257429037506,191.62880230950935
2451025-011,MD,510,25-011,1842,8,43,1771,1,7,0,2,10,1309,3,34,1260,1,6,0,1,4,NA,04000,04000,00090,4,7,378.88764620733724,109.49022358059702
2451025-012,MD,510,25-012,1395,111,1060,135,5,31,0,3,50,1053,85,812,98,3,28,0,0,27,NA,04000,04000,00090,2,7,304.78891631499323,88.07731507285612
2451025-013,MD,510,25-013,2857,66,2214,426,16,43,4,6,82,2073,34,1679,276,10,36,3,2,33,NA,04000,04000,00090,2,7,600.0260432298014,173.39437240838626
2451025-014,MD,510,25-014,1640,63,1280,221,17,37,0,1,21,1216,47,975,140,17,23,0,0,14,NA,04000,04000,00090,2,7,351.9689669886342,101.71131541176928
2451025-015,MD,510,25-015,2170,27,978,1099,20,19,0,1,26,1387,14,711,620,13,15,0,0,14,NA,04000,04000,00090,2,7,401.4646029714108,116.01446914154931
2451025-016,MD,510,25-016,2066,53,1135,775,17,24,2,4,56,1431,37,848,493,12,14,2,1,24,NA,04000,04000,00090,2,7,414.20032217165743,119.69481279131729
2451025-017,MD,510,25-017,3113,35,2459,498,23,62,1,1,34,2311,19,1898,309,19,47,1,0,18,NA,04000,04000,00090,2,7,668.9147061765901,193.30168578667664
2451025-018,MD,510,25-018,101,0,91,4,0,5,0,0,1,75,0,66,4,0,4,0,0,1,NA,04000,04000,00090,2,7,21.708612273147665,6.273313039377216
2451026-001,MD,510,26-001,545,2,520,17,4,0,0,0,2,417,1,402,8,4,0,0,0,2,NA,04000,04000,00090,4,7,120.69988423870102,34.87962049893732
2451026-002,MD,510,26-002,4293,233,1709,2095,44,59,0,7,146,2784,133,1436,1047,26,48,0,6,88,NA,04000,04000,00090,4,7,805.8236875792413,232.86538002168226
2451026-003,MD,510,26-003,2367,42,1880,318,33,24,0,18,52,1873,26,1556,213,21,16,0,8,33,NA,04000,04000,00090,4,7,542.1364105014077,156.66553763671368
2451026-004,MD,510,26-004,1917,53,1658,63,10,66,3,5,59,1568,33,1393,38,5,48,3,3,45,NA,04000,04000,00090,4,8,453.8547205906072,131.154064609913
2451026-005,MD,510,26-005,800,25,676,53,4,8,0,2,32,654,19,563,31,3,8,0,2,28,NA,04000,04000,00090,4,8,189.29909902184767,54.70328970336933
2451026-006,MD,510,26-006,1572,32,1332,41,15,10,0,8,134,1236,21,1066,26,11,7,0,5,100,NA,04000,04000,00090,4,8,357.7579302614736,103.38419888893654
2451026-007,MD,510,26-007,2196,168,1574,241,29,79,0,6,99,1750,110,1292,197,18,62,0,4,67,NA,04000,04000,00090,4,8,506.5342863734455,146.37730425213505
2451026-008,MD,510,26-008,624,17,565,21,8,3,0,0,10,549,14,509,14,3,3,0,0,6,NA,04000,04000,00090,4,8,158.90704183944092,45.92065144824122
2451026-009,MD,510,26-009,1344,51,1241,25,12,4,0,0,11,1090,38,1022,15,7,3,0,0,5,NA,04000,04000,00090,4,8,315.4984983697461,91.17214950561555
2451026-010,MD,510,26-010,2142,56,1911,69,29,22,0,1,54,1763,46,1619,36,16,15,0,1,30,NA,04000,04000,00090,4,8,510.2971125007912,147.46467851229377
2451026-011,MD,510,26-011,4058,405,2484,940,61,52,2,4,110,3042,257,2081,562,37,37,1,1,66,NA,04000,04000,00090,4,8,880.5013137988693,254.4455768771399
2451026-012,MD,510,26-012,2013,120,1476,316,45,12,0,3,41,1496,79,1190,168,24,10,0,1,24,NA,04000,04000,00090,4,8,433.01445280838544,125.13168409211087
2451026-013,MD,510,26-013,1213,15,257,913,3,17,0,0,8,795,13,208,554,3,13,0,0,4,NA,04000,04000,00090,4,8,230.11129009536526,66.4971182173985
2451026-014,MD,510,26-014,1659,35,1435,125,15,26,0,2,21,1338,21,1178,103,11,13,0,0,12,NA,04000,04000,00090,4,8,387.28164295295437,111.91590462248955
2451026-015,MD,510,26-015,747,5,30,708,2,0,1,0,1,432,3,26,400,1,0,1,0,1,NA,04000,04000,00090,1,7,125.04160669333056,36.13428310681277
2451026-016,MD,510,26-016,1965,101,1604,210,7,12,0,0,31,1478,64,1243,136,5,8,0,0,22,NA,04000,04000,00090,4,8,427.80438586283003,123.62608896266035
2451026-017,MD,510,26-017,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,NA,04000,04000,00090,4,7,1.4472408182098446,0.41822086929181446
2451026-018,MD,510,26-018,1840,25,73,1702,0,3,0,11,26,1267,15,69,1154,0,3,0,6,20,NA,04000,04000,00090,4,7,366.7308233343746,105.97716827854579
2451026-019,MD,510,26-019,1859,26,92,1712,3,8,0,1,17,1263,19,86,1138,3,4,0,0,13,NA,04000,04000,00090,1,7,365.57303067980666,105.64259158311232
2451026-020,MD,510,26-020,715,4,56,627,8,4,6,1,9,430,3,54,358,5,2,2,0,6,NA,04000,04000,00090,1,7,124.46271036604662,35.966994759096046
2451026-021,MD,510,26-021,1591,2,316,1249,3,6,0,6,9,1146,2,275,856,2,4,0,2,5,NA,04000,04000,00090,1,7,331.70759553369635,95.85622324168386
2451026-022,MD,510,26-022,3185,42,269,2802,10,12,0,9,41,2380,35,251,2045,5,11,0,6,27,NA,04000,04000,00090,1,7,688.886629467886,199.07313378290368
2451026-023,MD,510,26-023,2767,12,514,2198,1,17,0,1,24,2015,7,475,1504,1,14,0,1,13,NA,04000,04000,00090,1,7,583.2380497385674,168.54301032460123
2451026-024,MD,510,26-024,981,8,173,770,1,5,0,1,23,696,6,155,516,1,3,0,1,14,NA,04000,04000,00090,1,7,201.45592189481033,58.216345005420564
2451026-025,MD,510,26-025,2237,17,401,1785,3,16,0,0,15,1629,13,364,1232,1,11,0,0,8,NA,04000,04000,00090,1,8,471.5110585727673,136.25635921527314
2451026-026,MD,510,26-026,1175,9,175,961,1,20,0,3,6,806,6,150,624,1,18,0,2,5,NA,04000,04000,00090,4,8,233.29521989542692,67.41720412984048
2451026-027,MD,510,26-027,2234,19,412,1724,1,21,0,1,56,1534,11,357,1121,1,16,0,0,28,NA,04000,04000,00090,4,7,444.01348302678025,128.31016269872867
2451026-028,MD,510,26-028,1134,8,254,845,4,3,0,2,18,810,7,232,551,2,3,0,2,13,NA,04000,04000,00090,4,7,234.4530125499948,67.75178082527394
2451026-029,MD,510,26-029,1933,15,315,1560,3,24,0,4,12,1326,9,277,1014,3,15,0,2,6,NA,04000,04000,00090,1,7,383.8082649892507,110.91217453618918
2451026-030,MD,510,26-030,2730,40,316,2308,2,17,7,1,39,2185,34,283,1809,2,16,7,1,33,NA,04000,04000,00090,1,7,632.4442375577021,182.76251988052292
2451026-031,MD,510,26-031,1503,23,313,1134,3,6,1,2,21,1053,17,277,737,2,4,1,0,15,NA,04000,04000,00090,4,7,304.78891631499323,88.07731507285612
2451026-032,MD,510,26-032,1357,6,647,656,4,24,0,0,20,979,4,541,406,4,18,0,0,6,NA,04000,04000,00090,4,7,283.36975220548754,81.88764620733727
2451026-033,MD,510,26-033,965,12,617,317,1,1,4,1,12,725,6,504,200,1,1,4,1,8,NA,04000,04000,00090,4,7,209.84991864042746,60.642026047313095
