GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
09009009318,CT,009,09318,3746,261,3372,36,3,35,0,2,37,3048,163,2804,30,2,30,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,634.3075512665863,663.5742340168879
09009009319,CT,009,09319,4052,200,1656,1298,7,791,4,8,88,3113,141,1399,909,6,595,3,4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,853.5138585015814,327.31088388332785
09009009320,CT,009,09320,3755,176,101,3354,17,21,0,19,67,2555,90,91,2294,15,13,0,10,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,700.5229387958691,268.6409599492138
09009009325,CT,009,09325,3865,290,2512,874,6,68,4,25,86,2894,182,2025,558,4,51,4,16,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,793.4690351762212,304.284515887681
09009009328,CT,009,09328,4845,618,1182,2872,28,26,0,12,107,3670,452,1005,2102,18,18,0,9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1006.2306009318354,385.875664584585
09009009901,CT,009,09901,7659,166,7270,98,4,57,0,2,62,5770,93,5536,62,3,40,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,976.5387589406535,1450.0289967137057
09009009902,CT,009,09902,6247,84,5988,65,3,67,3,2,35,4576,55,4415,42,2,46,3,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,774.4612410593465,1149.9710032862943
09009010101,CT,009,10101,4217,61,3940,88,2,93,2,1,30,3304,45,3109,64,2,63,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,699.7817529299614,939.5269444288679
09009010102,CT,009,10102,5162,90,4756,109,0,169,1,2,35,3863,57,3590,83,0,116,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,818.1770313463803,1098.484438961476
09009010103,CT,009,10103,5165,117,4628,138,6,238,0,4,34,4056,78,3658,111,4,183,0,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,859.0541131609937,1153.3660068412494
09009010104,CT,009,10104,2521,35,2307,64,5,90,0,0,20,1934,24,1774,50,1,75,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,409.6180115516178,549.953120619077
09009010105,CT,009,10105,5970,130,5496,103,5,178,0,8,50,4676,87,4346,90,4,114,0,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,990.3690910110469,1329.6694891493298
09009010701,CT,009,10701,7728,136,7136,65,5,299,1,2,84,5760,98,5352,47,2,212,1,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1170.0090189397736,2331.937067842469
09009010702,CT,009,10702,5505,54,5176,35,6,209,0,2,23,4219,34,3984,33,4,145,0,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,856.9909810602265,1708.062932157531
09009010801,CT,009,10801,9821,180,9452,50,16,65,3,7,48,7158,113,6918,38,14,44,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,876,1966
09009011501,CT,009,11501,4215,66,3991,76,4,34,0,6,38,3176,41,3024,60,1,22,0,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,487.9424636572303,971.5109410864576
09009011502,CT,009,11502,4492,102,4277,46,3,29,0,18,17,3359,63,3215,37,3,22,0,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,516.0575363427697,1027.4890589135425
09009012401,CT,009,12401,6084,231,5548,99,13,134,2,9,48,4706,133,4364,77,12,84,2,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,729.4759921815246,1288.980878728648
09009012402,CT,009,12402,4543,99,4301,31,7,76,0,4,25,3378,64,3221,22,4,54,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,523.6230135123651,925.2395682841845
09009012403,CT,009,12403,4827,140,4511,74,7,60,0,7,28,3683,95,3465,51,6,47,0,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,570.9009943061103,1008.7795529871676
09009013001,CT,009,13001,3601,31,3522,5,0,21,0,1,21,3239,26,3175,5,0,17,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,438.22163330776203,1003.6178952507148
09009013002,CT,009,13002,4698,84,4477,38,8,50,0,7,34,3584,55,3423,38,6,31,0,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,484.898528488737,1110.5176093172468
09009013003,CT,009,13003,5100,92,4911,16,1,52,1,5,22,3901,54,3792,13,1,28,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,527.7871539158937,1208.7414045609873
09009013004,CT,009,13004,3457,63,3283,20,2,69,0,0,20,2412,42,2296,15,2,47,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,326.3323802217728,747.3684357347096
09009013005,CT,009,13005,1711,26,1651,1,2,22,0,0,9,1203,14,1170,1,2,13,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,162.76030406583445,372.75465513634146
0900901403A,CT,009,01403A,976,12,947,1,0,8,1,0,7,816,6,794,1,0,8,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,117.4865795761318,144.42746765134825
0900901403B,CT,009,01403B,2000,81,1795,37,0,56,0,2,29,1624,49,1487,26,0,41,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,233.8213299407329,287.43897973748716
09009014801,CT,009,14801,3234,76,3019,19,9,86,0,3,22,2316,42,2189,14,6,52,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,469.2910091743119,511.6447706422018
09009014802,CT,009,14802,3839,55,3652,27,6,75,0,1,23,2877,38,2744,22,6,51,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,582.9664220183486,635.5794495412844
09009014803,CT,009,14803,3811,93,3605,23,5,53,0,10,22,2750,61,2614,18,3,38,0,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,557.2324159021407,607.5229357798165
09009014804,CT,009,14804,2520,78,2331,22,1,50,0,0,38,2066,56,1919,21,1,42,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,418.63351681957187,456.41541284403667
09009014805,CT,009,14805,2739,353,2282,34,1,37,0,3,29,2032,229,1734,16,1,26,0,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,411.7440978593272,448.90422018348625
09009014806,CT,009,14806,2704,117,2509,21,2,31,0,4,20,2131,71,2004,16,1,28,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,431.8044648318043,470.77504587155966
09009014807,CT,009,14807,2959,160,2655,32,5,75,0,1,31,2248,97,2057,20,5,57,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,455.51217125382266,496.6223853211009
09009014808,CT,009,14808,3726,534,2963,50,5,107,0,3,64,2830,357,2326,33,5,74,0,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,573.4428134556574,625.1963302752293
09009014809,CT,009,14809,3284,52,3136,40,4,31,0,0,21,2575,37,2462,34,4,24,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,521.7721712538226,568.8623853211009
09009014810,CT,009,14810,2638,53,2505,18,0,42,0,0,20,1862,30,1781,15,0,28,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,377.297003058104,411.34825688073397
09009014811,CT,009,14811,2757,59,2580,46,2,50,0,1,19,2356,46,2217,41,2,38,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,477.3962079510704,520.4814678899083
09009014812,CT,009,14812,2312,44,2211,26,1,22,0,2,6,1698,25,1634,19,1,14,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,344.0656880733945,375.11779816513763
09009014813,CT,009,14813,3472,90,3304,27,5,11,0,4,31,2593,51,2495,16,5,8,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,525.4195107033639,572.8388990825688
09009014814,CT,009,14814,3031,182,2706,32,3,79,0,7,22,2366,123,2135,28,3,56,0,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,479.42250764525994,522.6906422018349
090090151A1,CT,009,151A1,1950,527,1216,129,9,16,2,2,49,1441,316,989,79,8,14,2,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,288.15612114137815,297.4986614562848
090090151A2,CT,009,151A2,2351,677,1323,247,10,18,1,10,65,1671,411,1051,151,5,15,0,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,334.14911757615744,344.9828336526384
090090151A3,CT,009,151A3,5078,196,4571,134,8,96,1,8,64,4126,123,3778,99,5,65,1,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,825.0743621299973,851.8247586180646
090090151A4,CT,009,151A4,7218,544,5969,396,17,147,1,18,126,5904,357,4996,307,11,132,1,14,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1180.620221525813,1218.8980549881371
090090151B1,CT,009,151B1,2472,974,904,533,6,9,2,13,31,2007,667,853,437,6,8,2,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,401.33888628087846,414.35101564383314
090090151B3,CT,009,151B3,4750,1928,623,1965,23,19,2,64,126,3059,1050,529,1317,19,14,2,42,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,611.7068525825647,631.5394902115027
090090151B4,CT,009,151B4,2228,530,747,823,3,5,1,46,73,1540,297,611,557,2,4,1,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,307.9531065633049,317.93750079297615
090090151B6,CT,009,151B6,1605,392,855,290,0,14,0,5,49,1179,203,749,190,0,10,0,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,235.76409911567302,243.40799573696032
090090151B7,CT,009,151B7,2928,689,1584,525,8,17,3,16,86,2018,359,1271,317,2,15,2,12,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,403.5385513277592,416.6219977923544
090090151B8,CT,009,151B8,2529,465,1035,888,15,38,0,15,73,1881,290,887,606,12,30,0,11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,376.1427230166081,388.33794739713517
090090151C1,CT,009,151C1,7251,684,5689,554,20,158,0,30,116,5433,368,4515,337,10,119,0,20,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1086.4345636093735,1121.6587284469088
090090151C2,CT,009,151C2,2500,184,2187,93,3,14,2,6,11,1932,109,1735,63,3,10,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,386.3411700521461,398.86704644937004
090090151C3,CT,009,151C3,927,41,828,37,0,10,0,3,8,779,31,705,26,0,8,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,155.7762792291003,160.82682669982364
090090151C4,CT,009,151C4,1643,400,700,411,6,27,11,23,65,1146,239,563,270,2,19,4,15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,229.16510397503077,236.59504929139652
090090151C7,CT,009,151C7,4756,568,3299,652,18,104,1,12,102,3627,335,2715,429,13,77,1,7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,725.2895568214979,748.8047502442366
090090151D1,CT,009,151D1,6161,530,4836,522,9,118,0,19,127,4835,353,3941,345,7,91,0,14,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,966.8527728789475,998.1998807363894
090090151D2,CT,009,151D2,1628,337,758,437,11,28,0,8,49,1152,194,619,269,9,22,0,7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,230.36492127332937,237.8337668269536
090090151D3,CT,009,151D3,7108,746,5296,736,8,131,1,24,166,5384,462,4264,459,5,99,0,12,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1076.6360556732684,1111.5425352398593
090090151D4,CT,009,151D4,4095,1023,2229,569,12,124,2,15,121,2985,573,1869,385,8,80,2,10,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,596.9091059035487,616.2619739396324
090090151D5,CT,009,151D5,4017,321,3209,289,10,64,0,19,105,3250,207,2695,204,8,47,0,15,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,649.9010365784031,670.9719984267354
090090151E1,CT,009,151E1,3363,2071,779,243,15,63,0,76,116,2199,1242,632,147,6,43,0,50,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,439.7330398264334,453.9899767816588
090090151E2,CT,009,151E2,3046,912,1615,252,8,54,0,58,147,2088,507,1266,157,5,35,0,35,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,417.53641980790945,431.07370237385334
090090151E3,CT,009,151E3,999,56,912,22,1,3,0,3,2,851,37,793,16,1,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,170.1740868086834,175.69143712650825
090090151E4,CT,009,151E4,3949,1718,1010,990,10,36,7,33,145,2523,986,820,592,5,28,6,19,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,504.5231739345573,520.8807237017395
090090151E5,CT,009,151E5,2431,589,1335,367,6,31,0,20,83,1753,357,1071,244,4,24,0,14,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,350.54662065290483,361.9119733052514
090090151E7,CT,009,151E7,1380,765,303,230,11,14,1,2,54,967,473,271,168,10,11,1,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,193.37055457578947,199.63997614727785
09009015601,CT,009,15601,5943,330,4997,386,11,118,2,9,90,4606,219,3991,245,8,87,2,5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1245.1390188845455,1113.5245278863624
09009015602,CT,009,15602,6193,307,5352,300,3,130,0,10,91,4985,197,4425,209,2,97,0,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1347.594009800143,1205.1497549964213
09009015603,CT,009,15603,4549,521,3419,374,11,130,3,6,85,3502,342,2749,242,8,102,3,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,946.6949292517756,846.6267687056103
09009015604,CT,009,15604,3427,359,2086,589,7,302,3,7,74,2698,239,1722,426,6,245,3,3,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,729.3497770192149,652.2555745196279
09009015605,CT,009,15605,3011,584,1650,581,7,51,1,8,129,2173,347,1338,347,7,43,0,7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,587.4266365688487,525.3340857787811
09009015606,CT,009,15606,2790,233,1778,647,9,52,1,7,63,2144,170,1426,448,9,42,1,6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,579.5870726201618,518.3231844959533
09009015607,CT,009,15607,9002,1328,3580,3357,17,388,2,23,307,6796,914,3062,2277,15,299,0,18,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1837.161261906073,1642.9684523481806
09009015608,CT,009,15608,3183,101,2940,49,4,49,0,4,36,2424,50,2291,31,4,30,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,655.2794141936904,586.0146451577382
09009015609,CT,009,15609,5004,94,4749,61,6,55,0,4,35,3926,61,3756,35,5,43,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,646.358494377483,977.2482212196709
09009015610,CT,009,15610,4225,130,3890,121,3,47,0,11,23,3336,71,3118,90,3,38,0,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,901.8201838903265,806.4954027418378
09009015611,CT,009,15611,1540,185,912,360,1,49,0,4,29,1116,110,730,216,1,35,0,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,301.6880471287783,269.7988217805429
09009015612,CT,009,15612,3493,585,1168,1432,18,141,2,12,135,2546,373,923,1022,14,117,1,7,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,688.2596487364422,615.5087815889445
09009016601,CT,009,16601,4366,90,4151,45,4,19,4,7,46,3242,54,3101,34,3,15,3,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,555.8372568179799,935.9953806520388
09009016602,CT,009,16602,5568,94,5313,59,4,56,0,6,36,4053,60,3884,46,3,38,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,694.8822954606022,1170.138580438838
09009016603,CT,009,16603,5281,89,5022,81,12,38,0,4,35,3962,53,3791,62,6,28,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,679.2804477214178,1143.8660389091233
09009016703,CT,009,16703,7121,110,6399,109,0,373,2,19,109,5166,71,4683,78,0,262,1,9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1098.9794974564513,1766.330815477108
09009016705,CT,009,16705,1862,28,1711,26,0,85,0,3,9,1321,22,1214,18,0,62,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,281.0205025435486,451.66918452289195
0900904401A,CT,009,04401A,1291,52,1193,10,1,23,0,0,12,932,32,873,6,1,14,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,193.95493365500602,202.9039324487334
0900904401B,CT,009,04401B,3958,226,3600,31,3,58,0,3,37,3093,151,2856,19,2,37,0,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,643.672328106152,673.3710977080821
0900904403A,CT,009,04403A,2390,117,2098,70,4,65,1,0,35,1823,78,1630,49,4,41,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,379.3775150784077,396.88183353437876
0900904403B,CT,009,04403B,3061,103,2868,38,11,26,0,0,15,2366,69,2233,28,6,20,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,492.3791556091677,515.097322074789
0900904404A,CT,009,04404A,3091,205,2740,30,4,92,0,2,18,2490,155,2226,26,4,65,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,518.184318455971,542.0931242460796
0900904404B,CT,009,04404B,2352,95,2216,14,0,15,1,2,9,1883,57,1793,13,0,11,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,391.86388419782867,409.94431845597103
0900904405A,CT,009,04405A,3976,172,3407,137,5,184,0,1,70,2932,117,2540,96,1,137,0,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,610.1672376357056,638.3200965018094
0900904405B,CT,009,04405B,2739,88,2607,13,4,18,0,0,9,2158,49,2078,10,3,12,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,449.0930759951749,469.814041013269
090090841AA,CT,009,0841AA,2029,38,1843,56,3,62,0,12,15,1575,28,1449,41,2,41,0,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,259.3007204902027,392.0443067806882
090090841AB,CT,009,0841AB,1527,67,1404,29,0,14,1,1,11,1192,43,1108,24,0,9,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,196.24537068210896,296.709088052432
090090841BA,CT,009,0841BA,5760,154,5403,77,3,68,4,9,42,4410,104,4162,57,2,49,2,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,726.0420173725676,1097.7240589859268
090090841BB,CT,009,0841BB,2385,94,2051,80,1,132,1,4,22,1737,57,1517,52,1,96,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,285.97165174062354,432.36886404955897
090090842AA,CT,009,0842AA,1905,65,1738,41,4,22,0,5,30,1479,37,1373,32,3,13,0,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,243.495724193657,368.14827284357955
090090842BA,CT,009,0842BA,757,38,701,5,0,3,0,0,10,597,26,560,3,0,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,98.2873207191435,148.6034610463942
090090842CA,CT,009,0842CA,5913,196,5126,137,9,359,0,14,72,4633,131,4082,99,8,262,0,10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,762.7557066864184,1153.2325544856687
090090842DA,CT,009,0842DA,1537,46,1336,45,2,90,0,1,17,1279,34,1134,26,2,70,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,210.56864857585347,318.3648688079366
090090843AA,CT,009,0843AA,5812,260,5298,92,4,85,3,16,54,4492,169,4151,58,4,63,3,10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,739.542118375867,1118.1352546405403
090090843BA,CT,009,0843BA,4051,137,3777,74,3,30,1,1,28,3067,78,2894,53,3,18,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,504.9367045990169,763.4285008865845
0900908801A,CT,009,08801A,1426,69,1273,20,10,2,0,11,41,1077,44,980,12,3,2,0,8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,174.7796505471232,264.7355718319802
0900908801B,CT,009,08801B,4764,276,4134,138,4,121,0,17,74,3525,153,3140,89,3,90,0,11,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,572.0503882809743,866.4743646311331
0900908802A,CT,009,08802A,5194,234,4667,77,12,35,0,43,126,3767,141,3420,53,6,29,0,32,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,611.3230674196965,925.9599805859514
0900908802B,CT,009,08802B,857,15,807,18,2,7,0,0,8,684,8,648,16,2,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,111.00211789622308,168.1328979879986
0900908802C,CT,009,08802C,4649,171,4218,154,2,41,0,4,59,3208,105,2922,115,1,27,0,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,520.60642428521,788.553123896929
0900908803A,CT,009,08803A,4667,133,4330,75,21,36,0,25,47,3533,93,3325,47,13,22,0,17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,573.3486586657253,868.4408312742676
0900908803B,CT,009,08803B,6093,316,5209,189,12,242,4,36,85,4444,187,3846,136,11,190,2,22,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,721.1891987292622,1092.372220261207
0900908803C,CT,009,08803C,3339,172,2903,171,7,36,0,1,49,2426,96,2190,89,6,25,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,393.70049417578537,596.3310095305329
0900909302A,CT,009,09302A,580,121,60,372,5,7,1,0,14,346,72,53,203,3,6,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,94.86533730855997,36.379558568464965
0900909302B,CT,009,09302B,3392,648,886,1535,36,168,1,7,111,2673,440,865,1090,25,153,1,5,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,732.8758572999444,281.04786142632037
0900909306A,CT,009,09306A,2709,1150,598,856,9,22,0,2,72,1829,712,532,512,6,17,0,2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,501.4702368131682,192.30697289515152
0900909306B,CT,009,09306B,1576,806,294,429,4,0,0,13,30,1004,382,287,295,4,0,0,11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,275.2739845600989,105.5638057882625
0900909307A,CT,009,09307A,3304,571,1392,781,7,441,1,11,100,2973,457,1341,643,7,421,1,8,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,815.1290399374242,312.59083128337096
0900909307B,CT,009,09307B,124,11,6,103,0,1,0,1,2,62,7,1,52,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,16.998991078412477,6.51888043712378
0900909307C,CT,009,09307C,1297,71,791,108,1,282,3,10,31,1255,69,780,90,1,272,2,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,344.09248070012353,131.95475723532812
0900909307D,CT,009,09307D,868,176,305,296,6,57,1,5,22,750,139,300,230,4,54,1,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,205.63295659369933,78.85742464262637
0900909308A,CT,009,09308A,2676,479,1378,695,12,47,0,3,62,2190,322,1291,469,12,41,0,3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,600.4482332536021,230.263679956469
0900909308B,CT,009,09308B,1213,167,696,202,1,112,0,6,29,1062,123,655,150,1,106,0,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,291.17626653667827,111.66211329395894
0900909310A,CT,009,09310A,780,246,249,255,0,6,0,0,24,526,150,181,179,0,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,144.2172468910478,55.30534048269529
0900909310B,CT,009,09310B,3589,356,2559,261,4,284,5,20,100,3075,268,2285,194,4,248,3,16,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,843.0951220341673,323.3154410347681
0900909311A,CT,009,09311A,3257,626,1506,1045,7,24,2,1,46,2413,349,1467,538,5,24,2,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,661.5897656807953,253.71062088354321
0900909311B,CT,009,09311B,1446,373,473,426,5,128,0,0,41,1006,250,383,262,2,82,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,275.8223391110154,105.77409225397618
0900909312A,CT,009,09312A,3022,605,1283,862,9,163,0,0,100,2215,366,1075,583,7,125,0,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,607.3026651400587,232.89226077788987
0900909312B,CT,009,09312B,1568,622,206,672,4,5,0,6,53,883,325,158,361,4,4,0,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,242.09853422964866,92.84147461258544
0900909312C,CT,009,09312C,300,64,100,58,0,70,0,0,8,220,47,87,39,0,44,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,60.31900060081848,23.131511228503737
0900909321A,CT,009,09321A,448,22,7,411,1,0,0,3,4,314,8,6,293,1,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,86.09166449389545,33.01497511704624
0900909321B,CT,009,09321B,2788,128,26,2584,6,7,0,2,35,1874,60,23,1756,5,4,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,513.8082142087901,197.03841837370908
0900909322A,CT,009,09322A,761,85,456,51,3,136,0,9,21,756,80,456,51,3,136,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,207.27802024644893,79.48828403976738
0900909322B,CT,009,09322B,2065,150,290,1520,8,38,0,3,56,1519,112,269,1052,7,33,0,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,416.4752814211057,159.7125707095326
0900909323A,CT,009,09323A,1923,446,258,1087,11,41,0,2,78,1328,272,247,719,7,37,0,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,364.107421808577,139.6302132338771
0900909323B,CT,009,09323B,947,258,166,479,8,6,0,3,27,683,173,157,321,3,5,0,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,187.26307913799553,71.81282804121841
0900909323C,CT,009,09323C,1290,228,105,910,2,1,0,8,36,896,134,98,627,2,1,0,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,245.66283881060616,94.20833663972431
0900909323D,CT,009,09323D,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.8225318263747974,0.3154296985705055
0900909324A,CT,009,09324A,1349,149,120,999,5,23,0,4,49,903,104,100,652,5,12,0,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,247.58207973881403,94.94433926972215
0900909324B,CT,009,09324B,3276,249,986,1817,8,80,2,24,110,2352,158,843,1193,5,63,1,16,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,644.8649518778411,247.2968836792763
