GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,cd_1990,cd_2000,ndv,nrv
12099005925,12,099,005925,5784,4437,534,589,7,150,2,15,50,5065,4123,376,411,4,115,2,10,24,NA,NA,NA,NA,NA,22,12,737.335326433157,826.9093549946464
12099005926,12,099,005926,3714,3439,73,143,2,35,0,3,19,3533,3330,54,105,2,28,0,3,11,NA,NA,NA,NA,NA,22,12,514.3150460589029,576.7958047771147
12099005928,12,099,005928,5065,4816,48,148,4,31,7,0,11,4923,4725,36,122,3,27,4,0,6,NA,NA,NA,NA,NA,22,12,716.6637338658305,803.7265063452406
12099005929,12,099,005929,2907,2853,8,37,0,6,0,1,2,2861,2817,6,30,0,6,0,1,1,NA,NA,NA,NA,NA,22,12,416.4889178529639,467.0854224362652
12099005930,12,099,005930,3703,3243,270,134,0,27,1,2,26,3418,3075,201,96,0,25,0,1,20,NA,NA,NA,NA,NA,22,12,497.57396757127947,558.0209625610466
12099005931,12,099,005931,2855,2759,22,58,1,10,0,1,4,2810,2732,14,51,1,7,0,1,4,NA,NA,NA,NA,NA,22,12,409.0646134801917,458.7591880621829
12099005932,12,099,005932,5990,5874,20,64,1,16,0,2,13,5896,5799,16,54,1,12,0,2,12,NA,NA,NA,NA,NA,22,12,858.3078153306799,962.5779974429289
12099006002,12,099,006002,4975,4146,357,356,9,52,1,4,50,4478,3905,227,263,6,40,1,4,32,NA,NA,NA,NA,NA,22,22,651.8830388485048,731.0760299439341
12099006003,12,099,006003,7311,6216,427,510,1,99,0,9,49,5983,5230,275,363,1,74,0,5,35,NA,NA,NA,NA,NA,22,22,870.9728051430559,976.7815737281283
12099006005,12,099,006005,3703,3214,218,168,7,29,6,5,56,3193,2846,147,130,5,23,3,5,34,NA,NA,NA,NA,NA,22,22,464.81968357375524,521.2875756165658
12099006006,12,099,006006,2777,2670,22,65,0,7,0,2,11,2628,2532,18,59,0,7,0,2,10,NA,NA,NA,NA,NA,22,12,382.57003709108324,429.0459595115362
12099006007,12,099,006007,3461,2173,823,281,3,123,0,9,49,2797,1926,549,197,2,84,0,4,35,NA,NA,NA,NA,NA,22,22,407.1721437381126,456.6368145942796
12099006008,12,099,006008,2708,2424,129,110,0,29,0,1,15,2468,2268,90,79,0,20,0,0,11,NA,NA,NA,NA,NA,22,22,359.2781018039549,402.92443990657205
12099006100,12,099,0061,4508,928,3036,272,9,16,1,8,238,3194,824,2005,179,4,10,1,1,170,NA,NA,NA,NA,NA,4,23,464.9652581692998,521.4508351140969
12099006201,12,099,006201,4139,2031,1500,454,11,32,1,7,103,2979,1638,939,305,7,27,1,4,58,NA,NA,NA,NA,NA,22,23,433.6667201272211,486.3500431449263
12099006202,12,099,006202,1765,1539,53,133,5,12,0,0,23,1619,1444,42,104,3,9,0,0,17,NA,NA,NA,NA,NA,3,22,235.68527018663005,264.317126502731
12099006203,12,099,006203,2328,1790,230,233,4,42,1,1,27,2159,1752,151,197,4,36,1,0,18,NA,NA,NA,NA,NA,22,22,314.29555178068824,352.47725516948503
12099006300,12,099,0063,4798,3691,642,352,7,52,0,10,44,3907,3153,420,258,5,37,0,8,26,NA,NA,NA,NA,NA,4,23,568.7599447925655,637.8548568537184
12099006401,12,099,006401,1849,1662,32,106,6,16,17,0,10,1648,1497,29,85,6,12,12,0,7,NA,NA,NA,NA,NA,3,22,239.90693345742207,269.0516519311308
12099006402,12,099,006402,3957,3721,38,145,2,20,6,2,23,3686,3481,31,125,2,20,6,1,20,NA,NA,NA,NA,NA,3,22,536.5879591772194,601.7745078993617
12099006501,12,099,006501,2084,973,544,445,3,8,2,3,106,1557,819,370,279,2,8,1,2,76,NA,NA,NA,NA,NA,4,23,226.6596452628678,254.1950376558074
12099006502,12,099,006502,2588,691,1037,322,6,55,0,4,473,1953,627,716,233,3,40,0,3,331,NA,NA,NA,NA,NA,4,23,284.30718509851044,318.8457986780937
12099006602,12,099,006602,3357,3042,103,155,1,24,2,0,30,2582,2361,74,111,1,17,2,0,16,NA,NA,NA,NA,NA,22,22,375.87360569603385,421.536022625109
12099006603,12,099,006603,3701,3609,40,37,0,7,1,0,7,3597,3519,33,32,0,7,1,0,5,NA,NA,NA,NA,NA,22,12,523.6318201737544,587.2444126191003
12099006604,12,099,006604,3533,1745,1438,197,9,48,2,9,85,2567,1458,887,129,5,35,2,4,47,NA,NA,NA,NA,NA,22,12,373.68998676286554,419.0871301621436
12099006605,12,099,006605,4603,2973,1247,199,4,55,2,4,119,3747,2659,837,132,4,40,1,0,74,NA,NA,NA,NA,NA,22,12,545.4680095054372,611.7333372487542
12099006700,12,099,0067,2305,72,2044,96,2,11,0,7,73,1709,69,1509,70,2,8,0,0,51,NA,NA,NA,NA,NA,4,23,248.78698378563973,279.0104812805233
12099006801,12,099,006801,6149,563,4488,675,4,46,2,28,343,4003,487,2773,436,3,31,2,18,253,NA,NA,NA,NA,NA,4,23,582.7351059648425,653.5277686166969
12099006802,12,099,006802,3437,221,2470,311,0,18,0,2,415,2482,188,1752,220,0,12,0,2,308,NA,NA,NA,NA,NA,4,23,361.3161461415786,405.2100728720064
12099006903,12,099,006903,4409,3683,360,274,5,37,0,17,33,3871,3335,247,222,4,30,0,10,23,NA,NA,NA,NA,NA,22,12,563.5192593529617,631.9775149426015
12099006905,12,099,006905,6644,5762,179,368,8,208,4,12,103,5810,5137,125,280,7,171,4,9,77,NA,NA,NA,NA,NA,22,22,845.7884001138484,948.5376806552607
12099006906,12,099,006906,3985,3220,305,297,10,58,0,7,88,3420,2822,235,236,10,50,0,6,61,NA,NA,NA,NA,NA,4,22,497.8651167623686,558.3474815561087
12099006907,12,099,006907,2878,2305,333,196,2,16,0,1,25,2505,2116,211,140,2,15,0,0,21,NA,NA,NA,NA,NA,22,12,364.66436183910326,408.96504131522
12099006908,12,099,006908,4972,3147,1236,365,5,27,2,3,187,4197,2963,815,269,5,19,1,1,124,NA,NA,NA,NA,NA,22,12,610.9765775004856,685.2001111377159
12099007002,12,099,007002,3496,3200,45,188,0,34,0,4,25,2912,2696,35,132,0,28,0,2,19,NA,NA,NA,NA,NA,22,12,423.9132222257361,475.41165681034755
12099007003,12,099,007003,4453,4256,16,148,4,20,1,1,7,3989,3836,13,115,1,16,1,1,6,NA,NA,NA,NA,NA,22,12,580.6970616272188,651.2421356512624
12099007005,12,099,007005,3738,3520,11,148,2,36,0,2,19,3242,3087,10,102,2,28,0,1,12,NA,NA,NA,NA,NA,22,12,471.9528387554383,529.2872909955861
12099007006,12,099,007006,3739,3377,37,214,1,85,1,10,14,3268,2990,27,160,1,70,1,9,10,NA,NA,NA,NA,NA,22,12,475.73777823959665,533.5320379313928
12099007007,12,099,007007,3915,3565,15,242,0,52,1,6,34,2770,2535,12,167,0,36,1,2,17,NA,NA,NA,NA,NA,22,12,403.24162965840964,452.22880816094187
12099007008,12,099,007008,4733,4191,76,288,3,122,0,3,50,3330,2916,66,216,3,99,0,1,29,NA,NA,NA,NA,NA,22,22,484.7634031633589,543.6541267783164
12099007009,12,099,007009,3547,3243,11,240,0,29,0,2,22,2557,2352,6,162,0,25,0,1,11,NA,NA,NA,NA,NA,22,22,372.23424080742006,417.45453518683337
12099007100,12,099,0071,1306,711,404,127,1,26,2,1,34,1292,703,398,127,1,26,2,1,34,NA,NA,NA,NA,NA,22,12,188.08237744356148,210.93127081008552
12099007201,12,099,007201,5102,4538,104,376,3,33,0,9,39,4450,3992,82,314,3,27,0,4,28,NA,NA,NA,NA,NA,22,22,647.8069501732574,726.5047640130655
12099007202,12,099,007202,3444,2814,111,321,5,81,1,11,100,2845,2358,88,252,4,71,1,6,65,NA,NA,NA,NA,NA,22,22,414.15972432425104,464.4732704757688
12099007203,12,099,007203,5788,3721,450,1142,11,265,2,53,144,4731,3137,324,901,7,216,1,43,102,NA,NA,NA,NA,NA,4,22,688.7134115212765,772.3806828192837
12099007301,12,099,007301,3953,3119,255,386,7,81,3,7,95,3254,2677,163,278,3,62,3,5,63,NA,NA,NA,NA,NA,3,22,473.69973390197293,531.2464049659585
12099007302,12,099,007302,4866,3931,236,505,5,93,1,9,86,4004,3322,173,369,3,76,1,5,55,NA,NA,NA,NA,NA,4,22,582.8806805603871,653.691028114228
12099007401,12,099,007401,1943,1876,7,42,1,7,1,0,9,1785,1725,7,37,1,6,0,0,9,NA,NA,NA,NA,NA,3,22,259.85065304702573,291.4182030928813
12099007402,12,099,007402,1686,1622,4,48,0,5,1,1,5,1569,1512,4,42,0,5,1,1,4,NA,NA,NA,NA,NA,3,22,228.40654040940242,256.1541516261797
12099007403,12,099,007403,3775,3608,14,112,2,14,0,2,23,3628,3486,12,97,2,11,0,2,18,NA,NA,NA,NA,NA,3,22,528.1446326356354,592.3054570425621
12099007404,12,099,007404,3136,2970,11,114,2,23,0,2,14,2924,2781,10,98,2,20,0,2,11,NA,NA,NA,NA,NA,3,22,425.6601173722707,477.37077078071985
12099007405,12,099,007405,759,732,0,24,0,0,0,0,3,721,698,0,20,0,0,0,0,3,NA,NA,NA,NA,NA,3,22,104.95928338762215,117.71009771986971
12099007406,12,099,007406,3229,3088,10,99,2,12,1,1,16,3090,2961,9,91,2,12,1,1,13,NA,NA,NA,NA,NA,3,22,492.8673022951643,427.37022584840963
12099007501,12,099,007501,3066,2229,485,266,0,41,2,5,38,2441,1921,290,170,0,31,2,4,23,NA,NA,NA,NA,NA,4,22,355.347587724252,398.5164334732343
12099007503,12,099,007503,3842,3493,50,221,7,41,2,8,20,3502,3203,44,187,6,38,2,5,17,NA,NA,NA,NA,NA,3,22,509.80223359702194,571.734760353653
12099007602,12,099,007602,4592,2989,343,753,7,303,2,43,152,3900,2627,256,594,6,263,2,33,119,NA,NA,NA,NA,NA,22,12,567.7409226237537,636.7120403710012
12099007603,12,099,007603,2298,2059,9,135,6,59,0,1,29,1784,1595,9,105,4,54,0,1,16,NA,NA,NA,NA,NA,22,22,259.70507845148114,291.25494359535026
12099007604,12,099,007604,6364,5796,55,409,11,40,3,5,45,4852,4439,48,285,9,35,1,5,30,NA,NA,NA,NA,NA,22,22,706.3279375821674,792.1350820205379
12099007605,12,099,007605,4313,3877,47,279,5,62,2,3,38,3079,2773,35,195,5,48,2,1,20,NA,NA,NA,NA,NA,4,22,448.2241796816763,502.6759928980289
12099007607,12,099,007607,4996,4355,57,440,2,93,0,7,42,4408,3877,49,362,2,75,0,6,37,NA,NA,NA,NA,NA,22,22,641.6928171603862,719.6478651167624
12099007610,12,099,007610,4242,3777,38,324,4,46,1,14,38,3337,2998,29,244,4,30,1,12,19,NA,NA,NA,NA,NA,22,22,485.78242533217076,544.7969432610336
12099007611,12,099,007611,5282,4918,23,234,1,75,0,1,30,4493,4222,17,180,1,55,0,1,17,NA,NA,NA,NA,NA,22,12,654.0666577816731,733.5249224068996
12099007612,12,099,007612,5143,4346,69,580,3,98,1,11,35,4171,3557,58,463,2,66,1,3,21,NA,NA,NA,NA,NA,22,12,607.1916380163273,680.9553642019092
12099007613,12,099,007613,3516,3065,49,280,3,73,0,5,41,3208,2844,42,225,3,58,0,3,33,NA,NA,NA,NA,NA,22,22,467.00330250692355,523.7364680795313
12099007614,12,099,007614,4181,3786,32,278,0,52,0,5,28,3687,3374,22,218,0,45,0,4,24,NA,NA,NA,NA,NA,22,12,536.7335337727641,601.9377673968927
12099007615,12,099,007615,3923,3344,68,357,2,90,0,7,55,3341,2855,64,291,2,81,0,7,41,NA,NA,NA,NA,NA,22,22,486.36472371434894,545.4499812511576
12099007616,12,099,007616,3450,3258,16,131,0,33,1,2,9,3048,2896,15,105,0,22,1,1,8,NA,NA,NA,NA,NA,22,22,443.71136721979514,497.6149484745671
12099007705,12,099,007705,4173,3496,164,392,10,58,0,6,47,3009,2538,116,273,8,47,0,0,27,NA,NA,NA,NA,NA,4,20,438.03395799355764,491.24782807085705
12099007708,12,099,007708,6590,4816,470,1039,3,130,2,4,126,4666,3507,299,680,2,96,2,3,77,NA,NA,NA,NA,NA,19,20,679.2510628108807,761.7688154797671
12099007709,12,099,007709,4512,3812,141,396,3,104,0,12,44,3476,3021,100,253,2,68,0,6,26,NA,NA,NA,NA,NA,19,23,506.01729411286345,567.4900134178462
12099007710,12,099,007710,4048,3563,133,254,1,45,4,5,43,3044,2721,88,169,1,34,2,4,25,NA,NA,NA,NA,NA,19,12,443.12906883761696,496.96191048444297
12099007711,12,099,007711,1132,983,36,76,3,28,0,0,6,905,807,25,56,2,13,0,0,2,NA,NA,NA,NA,NA,19,12,131.74500896781976,147.74984526557847
12099007713,12,099,007713,1388,777,99,493,0,13,0,0,6,989,555,84,333,0,11,0,0,6,NA,NA,NA,NA,NA,22,12,143.97327499356217,161.4636430581847
12099007716,12,099,007716,4971,3949,180,584,3,159,1,18,77,3590,2864,120,427,1,122,1,6,49,NA,NA,NA,NA,NA,22,12,522.6127980049424,586.1015961363831
12099007717,12,099,007717,7652,7443,26,104,1,40,0,1,37,7522,7340,24,89,1,30,0,1,37,NA,NA,NA,NA,NA,22,12,1095.0121076861217,1228.0379404283772
12099007721,12,099,007721,4781,4076,165,365,3,110,1,2,59,3204,2746,112,234,2,75,1,2,32,NA,NA,NA,NA,NA,4,20,466.4210041247453,523.0834300894071
12099007723,12,099,007723,2850,2413,84,275,3,33,1,5,36,1864,1570,52,197,3,22,1,1,18,NA,NA,NA,NA,NA,19,20,271.3510460950454,304.3157033978324
12099007724,12,099,007724,5962,4740,372,669,3,65,0,36,77,4017,3270,197,445,3,42,0,23,37,NA,NA,NA,NA,NA,19,20,584.7731503024662,655.8134015821312
12099007725,12,099,007725,5501,4506,211,607,9,110,1,5,52,3748,3085,141,411,6,75,1,2,27,NA,NA,NA,NA,NA,4,20,545.6135841009817,611.8965967462852
12099007726,12,099,007726,6039,4709,322,723,7,164,4,20,90,4289,3416,207,475,7,127,4,9,44,NA,NA,NA,NA,NA,19,20,624.3694402905845,700.2199849105704
12099007727,12,099,007727,1960,1639,81,168,1,41,0,3,27,1454,1229,55,123,1,30,0,2,14,NA,NA,NA,NA,NA,19,12,211.66546192177893,237.37930941011172
12099007728,12,099,007728,2929,2650,67,146,3,48,0,0,15,2155,1950,39,111,3,41,0,0,11,NA,NA,NA,NA,NA,19,12,313.71325339851,351.8242171793609
12099007729,12,099,007729,10060,8559,174,867,7,330,0,19,104,7593,6559,134,609,5,222,0,11,53,NA,NA,NA,NA,NA,22,12,1105.347903969785,1239.6293647530802
12099007730,12,099,007730,6782,5723,103,680,0,209,1,10,56,4734,3993,78,479,0,141,1,6,36,NA,NA,NA,NA,NA,22,12,689.1501353079102,772.8704613118769
12099007731,12,099,007731,4704,3814,173,438,4,204,0,15,56,3576,2988,107,308,2,136,0,4,31,NA,NA,NA,NA,NA,22,12,520.5747536673188,583.8159631709487
12099007732,12,099,007732,5418,4061,212,848,13,145,1,39,99,3862,2954,142,570,9,100,0,26,61,NA,NA,NA,NA,NA,22,12,562.2090879930607,630.5081794648222
12099007733,12,099,007733,3069,2476,124,344,8,71,0,7,39,2173,1773,85,241,6,50,0,4,14,NA,NA,NA,NA,NA,22,12,316.33359611831196,354.76288813491936
12099007734,12,099,007734,2544,2144,71,244,4,48,2,11,20,1717,1435,43,180,3,36,2,11,7,NA,NA,NA,NA,NA,22,12,249.95158054999615,280.31655726077156
12099007735,12,099,007735,6092,5187,147,488,4,196,0,9,61,3805,3213,106,317,3,135,0,1,30,NA,NA,NA,NA,NA,22,12,553.9113360470212,621.2023881055537
12099007736,12,099,007736,3288,2365,185,546,3,102,0,9,78,2360,1755,111,363,2,79,0,6,44,NA,NA,NA,NA,NA,22,12,343.5560454851433,385.29241417322123
12099007737,12,099,007737,6218,4637,266,962,13,168,8,66,98,5048,3919,174,709,10,120,6,43,67,NA,NA,NA,NA,NA,22,12,734.8605583088996,824.133943536619
12099007738,12,099,007738,4126,3290,133,478,1,158,1,13,52,3033,2466,81,335,0,112,1,9,29,NA,NA,NA,NA,NA,22,12,441.5277482866269,495.1660560116017
12099007739,12,099,007739,2950,2379,44,411,6,56,0,8,46,2441,2030,35,286,5,45,0,8,32,NA,NA,NA,NA,NA,22,12,355.347587724252,398.5164334732343
12099007740,12,099,007740,4172,3546,51,402,4,102,4,5,58,3377,2902,40,315,4,72,3,4,37,NA,NA,NA,NA,NA,22,12,491.60540915395285,551.3273231622746
12099007741,12,099,007741,4344,4003,45,226,0,37,0,2,31,3874,3634,27,160,0,27,0,2,24,NA,NA,NA,NA,NA,22,12,563.9559831395952,632.4672934351945
12099007742,12,099,007742,5135,4572,100,289,2,142,0,4,26,4369,3978,59,217,1,93,0,2,19,NA,NA,NA,NA,NA,22,12,636.0154079341487,713.2807447130524
12099007743,12,099,007743,4131,3508,89,388,1,100,0,4,41,3163,2727,53,285,1,71,0,3,23,NA,NA,NA,NA,NA,22,12,460.4524457074187,516.3897906906351
12099007805,12,099,007805,4222,3886,63,187,4,49,0,4,29,2963,2736,46,119,4,38,0,1,19,NA,NA,NA,NA,NA,19,22,431.3375265985082,483.7378911844299
12099007806,12,099,007806,2947,2772,28,78,6,36,0,0,27,2488,2358,24,56,3,26,0,0,21,NA,NA,NA,NA,NA,19,20,362.18959371484596,406.1896298571926
12099007808,12,099,007808,4139,3338,251,430,18,41,0,14,47,2798,2296,162,264,14,28,0,7,27,NA,NA,NA,NA,NA,4,20,407.3177183336571,456.8000740918106
12099007809,12,099,007809,3631,2998,97,403,8,64,3,12,46,2602,2154,68,289,6,52,2,4,27,NA,NA,NA,NA,NA,19,20,378.7850976069249,424.80121257572955
12099007811,12,099,007811,3540,2875,189,317,1,121,0,7,30,2955,2460,128,253,1,91,0,3,19,NA,NA,NA,NA,NA,19,23,430.17292983415183,482.4318152041817
12099007812,12,099,007812,4516,3137,682,502,17,62,4,23,89,3468,2581,431,334,10,46,4,11,51,NA,NA,NA,NA,NA,19,20,504.85269734850715,566.183937437598
12099007813,12,099,007813,4480,2902,709,647,15,121,2,8,76,3004,1994,452,420,12,79,1,3,43,NA,NA,NA,NA,NA,4,22,437.30608501583487,490.43153058320195
12099007814,12,099,007814,2272,2125,12,85,2,35,1,3,9,1821,1723,10,57,2,26,1,0,2,NA,NA,NA,NA,NA,19,22,265.09133848662964,297.29554500399826
12099007815,12,099,007815,5863,5479,60,221,2,76,0,3,22,5116,4818,49,173,2,55,0,3,16,NA,NA,NA,NA,NA,19,22,744.7596308059292,835.2355893687288
12099007816,12,099,007816,7419,5922,592,679,10,121,0,15,80,5283,4269,409,463,7,86,0,5,44,NA,NA,NA,NA,NA,19,20,769.0705882618694,862.4999254564101
12099007817,12,099,007817,7672,5348,981,881,12,279,3,28,140,5425,3848,661,630,7,186,2,13,78,NA,NA,NA,NA,NA,19,20,789.7421808291958,885.6827741058158
12099007818,12,099,007818,1817,1149,435,182,5,17,0,3,26,1707,1074,425,165,4,13,0,1,25,NA,NA,NA,NA,NA,19,22,248.49583459455062,278.6839622854613
12099007819,12,099,007819,6718,3913,1457,1073,23,75,3,20,154,5238,3485,846,729,14,57,2,7,98,NA,NA,NA,NA,NA,19,12,762.5197314623645,855.1532480675139
12099007820,12,099,007820,2602,2125,62,306,4,38,0,26,41,1796,1482,46,200,3,30,0,14,21,NA,NA,NA,NA,NA,19,22,261.45197359801574,293.21405756572256
12099007821,12,099,007821,2639,2281,96,185,6,32,1,8,30,1839,1592,64,137,4,20,0,4,18,NA,NA,NA,NA,NA,19,22,267.71168120643154,300.2342159595567
12099007822,12,099,007822,5894,5524,49,219,11,42,1,3,45,4110,3872,32,144,9,28,1,2,22,NA,NA,NA,NA,NA,19,20,598.3115876881096,670.9965348525167
12099007823,12,099,007823,3786,3543,34,143,17,14,2,6,27,2715,2542,25,102,10,12,2,4,18,NA,NA,NA,NA,NA,19,22,395.2350269034593,443.2495357967355
12099007903,12,099,007903,5629,4334,406,779,10,26,0,5,69,3662,2838,267,489,7,21,0,2,38,NA,NA,NA,NA,NA,19,23,533.0941688841502,597.856279958617
12099007906,12,099,007906,13484,10699,961,1357,30,240,4,25,168,9174,7370,633,858,22,184,4,13,90,NA,NA,NA,NA,NA,19,20,1335.501339525722,1497.742630349632
12099008001,12,099,008001,3727,545,2109,997,4,4,1,4,63,2136,402,1154,534,4,4,0,2,36,NA,NA,NA,NA,NA,4,23,310.9473360831635,348.7222867262714
12099008002,12,099,008002,5360,602,3478,1200,4,28,0,3,45,3307,464,2023,764,3,24,0,1,28,NA,NA,NA,NA,NA,4,23,481.4151874658342,539.8991583351028
12099008101,12,099,008101,6229,1569,1457,3009,17,19,0,2,156,4056,1161,854,1908,11,14,0,0,108,NA,NA,NA,NA,NA,4,23,590.4505595287038,662.1805219858412
12099008102,12,099,008102,1091,210,621,241,10,0,0,0,9,1090,210,620,241,10,0,0,0,9,NA,NA,NA,NA,NA,4,23,158.67630914356192,177.95285230881828
12099008201,12,099,008201,4355,58,3288,392,7,1,6,8,595,2791,53,2067,241,2,1,4,5,418,NA,NA,NA,NA,NA,4,23,406.29869616484524,455.6572576090934
12099008202,12,099,008202,2976,24,2333,225,0,7,0,9,378,2005,21,1544,140,0,4,0,7,289,NA,NA,NA,NA,NA,4,23,291.87706406682724,327.33529254970705
12099008203,12,099,008203,4763,764,2638,1219,2,11,7,15,107,2963,560,1521,788,2,9,5,8,70,NA,NA,NA,NA,NA,19,23,431.3375265985082,483.7378911844299
12099008301,12,099,008301,1737,208,999,419,4,19,0,2,86,1025,156,547,243,4,14,0,2,59,NA,NA,NA,NA,NA,4,23,149.21396043316602,167.3409849693016
12099008302,12,099,008302,4521,638,2753,1044,12,18,1,1,54,3252,580,1893,713,10,15,1,1,39,NA,NA,NA,NA,NA,4,23,473.4085847108838,530.9198859708964
12101030100,12,101,0301,5131,4814,19,190,16,37,0,3,52,4142,3928,15,125,13,31,0,2,28,NA,NA,NA,NA,NA,10,5,591.397539421873,681.7776043840389
12101030201,12,101,030201,5240,4961,18,154,18,50,2,2,35,4555,4346,16,115,10,42,2,2,22,NA,NA,NA,NA,NA,10,18,790.0204224636209,840.5098899183829
12101030202,12,101,030202,3438,3272,8,83,10,28,3,2,32,2962,2846,5,53,8,24,1,0,25,NA,NA,NA,NA,NA,10,18,513.7300749368264,546.5620842894072
12101030300,12,101,0303,8005,7564,36,215,34,74,3,6,73,7050,6706,19,174,26,61,1,2,61,NA,NA,NA,NA,NA,10,18,1222.7538920677337,1300.8989514653344
12101030401,12,101,030401,6343,5795,147,222,20,82,0,13,64,5123,4743,103,149,18,64,0,6,40,NA,NA,NA,NA,NA,10,18,888.5344949025531,945.3199047314764
12101030402,12,101,030402,7263,6745,59,279,25,59,0,13,83,6074,5717,34,193,18,44,0,8,60,NA,NA,NA,NA,NA,10,18,1053.4761901304132,1120.8028696738215
12101030403,12,101,030403,7647,7121,89,280,16,47,8,1,85,6456,6083,54,218,10,30,2,1,58,NA,NA,NA,NA,NA,10,18,1119.7303726509629,1191.2912951291062
12101030500,12,101,0305,6322,5858,45,271,19,49,1,5,74,5265,4948,24,189,15,35,1,2,51,NA,NA,NA,NA,NA,10,18,913.1630130122861,971.5224084347498
12101030600,12,101,0306,4983,4648,46,213,7,44,0,0,25,4075,3857,27,140,6,31,0,0,14,NA,NA,NA,NA,NA,10,18,706.7690936419879,751.93804641436
12101030700,12,101,0307,3826,3488,23,200,9,45,0,9,52,2926,2715,16,122,7,27,0,4,35,NA,NA,NA,NA,NA,10,18,507.48622527520405,539.9191960266055
12101030800,12,101,0308,3118,2839,17,177,11,32,0,6,36,2500,2311,10,120,9,24,0,3,23,NA,NA,NA,NA,NA,10,18,433.60067094600475,461.3116849167852
12101030901,12,101,030901,3849,3564,53,120,10,46,0,0,56,3111,2915,37,91,8,31,0,0,29,NA,NA,NA,NA,NA,10,18,539.5726749252084,574.0562607104476
12101030902,12,101,030902,8242,7487,71,430,22,107,1,5,119,6626,6092,51,299,15,80,0,1,88,NA,NA,NA,NA,NA,10,18,1149.2152182752911,1222.6604897034476
12101031001,12,101,031001,5976,5560,37,264,16,33,0,3,63,4872,4601,23,174,12,27,0,1,34,NA,NA,NA,NA,NA,10,18,845.0009875395742,899.0042115658312
12101031002,12,101,031002,7568,7094,76,272,17,48,1,7,53,6472,6115,58,214,10,34,1,4,36,NA,NA,NA,NA,NA,10,18,1122.5054169450173,1194.2436899125737
12101031003,12,101,031003,5198,4767,56,258,6,52,0,6,53,4228,3948,36,161,5,41,0,6,31,NA,NA,NA,NA,NA,10,18,733.3054547038834,780.1703215312673
12101031004,12,101,031004,5797,5292,54,323,11,47,2,6,62,4716,4352,43,234,9,36,2,3,37,NA,NA,NA,NA,NA,10,18,817.9443056725435,870.2183624270237
12101031005,12,101,031005,3358,3067,45,166,8,31,0,1,40,2742,2552,30,102,8,22,0,1,27,NA,NA,NA,NA,NA,10,18,475.5732158935781,505.9666560167301
12101031006,12,101,031006,1720,1497,32,143,4,15,0,0,29,1316,1156,21,100,4,14,0,0,21,NA,NA,NA,NA,NA,10,18,228.24739318597693,242.83447094019576
12101031007,12,101,031007,4766,4239,93,338,16,32,1,5,42,3924,3580,52,231,13,24,0,1,23,NA,NA,NA,NA,NA,10,18,680.5796131168491,724.0748206453861
12101031008,12,101,031008,2586,2443,10,68,5,33,1,0,26,1998,1898,4,49,5,21,1,0,20,NA,NA,NA,NA,NA,10,5,346.5336562200471,368.68029858549477
12101031101,12,101,031101,4298,4098,20,108,15,24,0,3,30,3655,3521,10,79,8,14,0,2,21,NA,NA,NA,NA,NA,14,18,633.924180923059,674.4376833483401
12101031102,12,101,031102,5296,5075,22,115,12,28,1,7,36,4743,4571,17,90,11,22,1,3,28,NA,NA,NA,NA,NA,14,18,822.6271929187602,875.2005286241249
12101031201,12,101,031201,8729,8265,39,221,6,102,1,10,85,7574,7231,38,167,4,69,1,3,61,NA,NA,NA,NA,NA,14,18,1313.6365926980163,1397.5898806238927
12101031202,12,101,031202,6761,6398,38,175,38,24,12,3,73,5163,4900,27,122,28,22,8,2,54,NA,NA,NA,NA,NA,14,5,895.4721056376892,952.7008916901449
12101031300,12,101,0313,4813,4594,24,90,8,39,2,1,55,3968,3813,16,56,4,33,2,1,43,NA,NA,NA,NA,NA,14,5,688.2109849254989,732.1939062999217
12101031401,12,101,031401,4317,3735,52,348,18,43,9,6,106,3322,2906,42,254,11,32,5,3,69,NA,NA,NA,NA,NA,10,18,576.1685715530512,612.9909669174242
12101031402,12,101,031402,5935,5605,48,210,10,13,1,2,46,5015,4796,31,138,10,9,0,2,29,NA,NA,NA,NA,NA,10,18,869.8029459176856,925.3912399430712
12101031403,12,101,031403,6968,6378,38,316,24,93,5,19,95,5770,5366,30,213,19,73,4,10,55,NA,NA,NA,NA,NA,10,18,1000.7503485433791,1064.7073687879404
12101031404,12,101,031404,3991,3639,62,198,25,24,0,0,43,3168,2949,38,124,14,19,0,0,24,NA,NA,NA,NA,NA,10,18,549.4587702227773,584.5741671265503
12101031405,12,101,031405,1815,1618,19,116,13,19,0,7,23,1365,1238,12,75,9,14,0,5,12,NA,NA,NA,NA,NA,10,18,236.74596633651862,251.87617996456476
12101031501,12,101,031501,7100,6441,127,333,23,85,4,2,85,5465,5009,94,223,21,63,1,0,54,NA,NA,NA,NA,NA,14,18,947.8510666879666,1008.4273432280927
12101031502,12,101,031502,5543,5197,49,165,3,83,1,4,41,4202,3969,34,113,2,62,0,0,22,NA,NA,NA,NA,NA,14,18,728.7960077260449,775.3726800081326
12101031503,12,101,031503,2785,2592,12,104,3,30,4,0,40,2274,2131,6,73,3,21,4,0,36,NA,NA,NA,NA,NA,14,18,394.403170292486,419.6091086003079
