GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
19073073003,IA,073,073003,185,1,182,0,0,0,0,0,2,141,1,139,0,0,0,0,0,1,NA,NA,90897,22380,079,040,5,1,61,42
19073073004,IA,073,073004,152,1,151,0,0,0,0,0,0,121,1,120,0,0,0,0,0,0,NA,NA,91404,15210,079,040,5,1,42,57
19073073005,IA,073,073005,258,3,253,0,0,0,0,0,2,190,1,187,0,0,0,0,0,2,NA,39450,91653,15210,079,040,5,1,71,63
19073073006,IA,073,073006,142,0,142,0,0,0,0,0,0,109,0,109,0,0,0,0,0,0,NA,NA,91746,15210,080,040,5,1,29,41
19073073007,IA,073,073007,206,2,202,0,0,1,0,0,1,141,0,139,0,0,1,0,0,1,NA,39450,91830,15210,079,040,5,1,45,40
19073073008,IA,073,073008,581,0,580,1,0,0,0,0,0,443,0,443,0,0,0,0,0,0,NA,13350,91932,22380,079,040,5,1,182,130
19073073009,IA,073,073009,257,9,248,0,0,0,0,0,0,170,1,169,0,0,0,0,0,0,NA,39450,92115,15210,080,040,5,1,74,52
19073073010,IA,073,073010,2415,27,2363,0,6,4,1,0,14,1896,12,1866,0,5,2,1,0,10,NA,39450,92221,15210,080,040,5,1,458.8223292717484,546.3961462170587
19073073011,IA,073,073011,2211,53,2120,5,3,14,0,1,15,1633,22,1589,2,3,9,0,1,7,NA,39450,92221,15210,080,040,5,1,395.17767072825166,470.60385378294137
19073073012,IA,073,073012,1327,19,1298,1,0,2,0,3,4,921,5,910,0,0,2,0,3,1,NA,31980,92286,10200,079,040,5,1,250,227
19073073013,IA,073,073013,206,0,205,0,0,1,0,0,0,158,0,157,0,0,1,0,0,0,NA,65505,92304,15210,080,040,5,1,48.086956521739125,57.90062111801242
19073073014,IA,073,073014,444,7,433,1,0,1,0,0,2,328,6,321,1,0,0,0,0,0,NA,61815,93276,22380,079,040,5,1,129,92
19073073015,IA,073,073015,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,NA,65505,92304,12750,080,040,5,1,0.9130434782608696,1.0993788819875776
19073073016,IA,073,073016,787,31,752,1,0,0,0,0,3,578,14,562,1,0,0,0,0,1,NA,71310,93804,15210,080,040,5,1,172,205
19073073017,IA,073,073017,594,14,573,2,0,1,0,0,4,425,8,413,1,0,1,0,0,2,NA,67215,94497,10200,079,040,5,1,105,111
19073073018,IA,073,073018,161,1,158,0,2,0,0,0,0,132,1,129,0,2,0,0,0,0,NA,NA,94746,08070,080,040,5,1,33,52
19075075001,IA,075,075001,54,0,54,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,NA,NA,90159,22350,021,011,2,5,6.0140186915887845,14.123831775700934
