GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
08031012014,08,031,012014,4859,3722,59,857,17,132,3,2,67,3605,2865,38,548,10,104,2,1,37,NA,NA,NA,NA,NA,NA,NA,4,1,937.8405372885669,503.6005738482541
08033000100,08,033,0001,1844,1711,1,71,27,7,1,1,25,1440,1347,1,53,17,5,1,1,15,NA,NA,NA,NA,NA,NA,NA,6,3,23,33
08035013901,08,035,013901,5036,4667,28,225,20,39,2,5,50,3563,3336,20,135,16,28,2,2,24,NA,NA,NA,NA,NA,NA,NA,3,6,189.54049829992766,293.74482288488554
08035013904,08,035,013904,2542,2292,15,158,10,21,0,1,45,1773,1620,10,95,8,19,0,0,21,NA,NA,NA,NA,NA,NA,NA,3,6,94.31807563451355,146.17164495506657
08035013905,08,035,013905,3341,3006,21,191,18,58,1,2,44,2278,2055,15,122,16,50,1,1,18,NA,NA,NA,NA,NA,NA,NA,3,6,121.18250214067787,187.80541861683113
08035013906,08,035,013906,5943,5424,55,269,25,60,2,7,101,4078,3776,40,152,18,45,2,2,43,NA,NA,NA,NA,NA,NA,NA,3,6,216.93689364779823,336.20302770826925
08035013907,08,035,013907,3760,3439,32,181,10,59,0,1,38,2481,2280,22,116,7,37,0,1,18,NA,NA,NA,NA,NA,NA,NA,3,6,131.9814696273142,204.54137119769885
08035013908,08,035,013908,6588,6226,23,199,18,58,7,3,54,4610,4391,16,129,10,41,5,0,18,NA,NA,NA,NA,NA,NA,NA,3,6,245.23763602656936,380.0627655064054
08035013909,08,035,013909,3502,3301,10,120,13,22,0,2,34,2462,2341,9,75,11,13,0,0,13,NA,NA,NA,NA,NA,NA,NA,3,6,130.9707288280724,202.9749519906226
08035014001,08,035,014001,4220,3725,41,293,12,58,1,7,83,2840,2537,32,173,11,44,1,5,37,NA,NA,NA,NA,NA,NA,NA,3,6,151.07915104456765,234.1384498998246
08035014002,08,035,014002,8417,7529,81,400,33,224,2,8,140,5341,4828,58,232,19,151,2,1,50,NA,NA,NA,NA,NA,NA,NA,3,6,284.1245583552943,440.32868342076165
08035014003,08,035,014003,5648,5003,72,321,15,143,3,5,86,3521,3125,51,188,11,105,3,3,35,NA,NA,NA,NA,NA,NA,NA,3,6,187.30622916476153,290.28221200608533
08035014004,08,035,014004,1627,1524,16,57,2,12,1,0,15,1184,1111,11,40,2,11,1,0,8,NA,NA,NA,NA,NA,NA,NA,3,6,62.985110858016945,97.61264953570152
08035014106,08,035,014106,7859,6877,69,507,20,268,2,6,110,5220,4603,45,314,13,191,2,2,50,NA,NA,NA,NA,NA,NA,NA,3,6,277.687735370649,430.35306636517055
08035014107,08,035,014107,4060,3659,35,151,18,161,2,4,30,2736,2479,28,102,12,103,1,0,11,NA,NA,NA,NA,NA,NA,NA,3,6,145.54667509082293,225.56436581898595
08035014108,08,035,014108,5283,4783,53,235,21,106,5,7,73,3537,3232,38,140,12,79,2,6,28,NA,NA,NA,NA,NA,NA,NA,3,6,188.1573793114915,291.6013018646759
08035014109,08,035,014109,1793,1629,14,67,6,45,7,2,23,1089,993,12,33,5,33,3,0,10,NA,NA,NA,NA,NA,NA,NA,3,6,57.93140686180781,89.78055350032005
08035014110,08,035,014110,5233,4464,118,299,13,229,4,2,104,3695,3178,84,200,6,167,4,0,56,NA,NA,NA,NA,NA,NA,NA,3,6,196.56248701044984,304.6273142182577
08035014111,08,035,014111,4946,4163,78,293,12,309,3,4,84,3626,3117,53,191,9,208,3,2,43,NA,NA,NA,NA,NA,NA,NA,3,6,192.8919020026769,298.9387392030859
08035014112,08,035,014112,4210,3745,44,184,13,164,5,3,52,2863,2566,38,111,6,120,4,0,18,NA,NA,NA,NA,NA,NA,NA,3,6,152.30267938049198,236.03464157154852
08035014113,08,035,014113,3046,2584,52,135,8,208,2,3,54,2023,1729,35,84,7,138,1,0,29,NA,NA,NA,NA,NA,NA,NA,3,6,107.61729667716915,166.78242399554406
08035014114,08,035,014114,3678,3297,35,197,13,76,0,3,57,2624,2391,25,114,10,52,0,2,30,NA,NA,NA,NA,NA,NA,NA,3,6,139.58862406371324,216.33073680885204
08035014115,08,035,014115,4328,3880,42,201,9,146,2,5,43,3070,2762,30,133,7,109,1,2,26,NA,NA,NA,NA,NA,NA,NA,3,6,163.31443440381082,253.1003666170639
08035014116,08,035,014116,658,577,19,28,1,17,0,0,16,471,422,15,19,1,13,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,6,25.05573244436316,38.830707712259645
08035014117,08,035,014117,7539,6776,106,269,22,272,1,7,86,5065,4568,71,169,17,192,1,4,43,NA,NA,NA,NA,NA,NA,NA,3,6,269.44221832420254,417.57438336007453
08035014118,08,035,014118,9152,7690,129,626,13,483,9,8,194,6367,5416,90,409,11,349,5,5,82,NA,NA,NA,NA,NA,NA,NA,3,6,338.7045615143529,524.9153206028814
08035014119,08,035,014119,9489,8481,68,454,26,307,2,7,144,6087,5493,55,252,17,212,2,1,55,NA,NA,NA,NA,NA,NA,NA,3,6,323.8094339465787,501.8312480775466
08035014120,08,035,014120,6371,5538,83,396,22,230,1,6,95,4490,3946,58,254,16,169,1,3,43,NA,NA,NA,NA,NA,NA,NA,3,6,238.85400992609465,370.1695915669762
08035014121,08,035,014121,6762,5945,71,459,16,183,4,2,82,4369,3891,46,263,10,119,2,1,37,NA,NA,NA,NA,NA,NA,NA,3,6,232.41718694144933,360.1939745113851
08035014122,08,035,014122,3579,3358,33,98,5,54,0,0,31,2534,2400,19,58,5,36,0,0,16,NA,NA,NA,NA,NA,NA,NA,3,6,134.8009044883572,208.9108563542801
08035014123,08,035,014123,1868,1631,23,162,3,21,4,0,24,1403,1224,19,124,2,16,2,0,16,NA,NA,NA,NA,NA,NA,NA,3,6,74.63522849138326,115.66769197515983
08035014201,08,035,014201,4853,4416,20,262,18,63,2,6,66,3447,3176,13,169,14,46,2,1,26,NA,NA,NA,NA,NA,NA,NA,3,6,183.36965973613547,284.181421410104
08035014202,08,035,014202,1764,1668,2,58,8,7,0,1,20,1300,1244,1,33,6,4,0,1,11,NA,NA,NA,NA,NA,NA,NA,3,6,69.15594942180914,107.17605101048308
08035014300,08,035,0143,719,680,2,25,5,0,0,0,7,578,549,2,17,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,6,6,30.747799050619754,47.65212114158402
08035014401,08,035,014401,4806,4362,22,269,15,58,0,1,79,3116,2870,12,160,8,37,0,1,28,NA,NA,NA,NA,NA,NA,NA,3,6,165.76149107565945,256.89274996051176
08035014402,08,035,014402,5075,4811,17,149,12,36,2,2,46,3771,3601,9,92,10,24,0,2,33,NA,NA,NA,NA,NA,NA,NA,6,6,200.60545020741716,310.8929910465629
08035014502,08,035,014502,2995,2773,22,106,22,40,2,2,28,2327,2171,18,75,16,26,2,2,17,NA,NA,NA,NA,NA,NA,NA,3,6,123.78914946503836,191.8451313087647
08035014503,08,035,014503,2694,2473,8,116,15,37,1,2,42,1995,1848,8,76,12,28,1,0,22,NA,NA,NA,NA,NA,NA,NA,3,6,106.12778392039172,164.47401674301057
08035014504,08,035,014504,4956,4413,15,380,44,38,1,6,59,3491,3155,9,237,32,30,1,5,22,NA,NA,NA,NA,NA,NA,NA,3,6,185.71032263964287,287.80891852122807
08035014601,08,035,014601,5412,4947,19,303,19,45,4,5,70,3359,3110,13,163,10,36,2,3,22,NA,NA,NA,NA,NA,NA,NA,3,6,178.68833392912072,276.92642718785595
08035014602,08,035,014602,2014,1930,3,43,4,12,4,0,18,1505,1453,2,29,3,5,4,0,9,NA,NA,NA,NA,NA,NA,NA,3,6,80.06131067678673,124.07688982367465
08037000100,08,037,0001,887,567,1,291,15,0,0,2,11,615,418,0,180,7,0,0,2,8,NA,NA,NA,NA,NA,NA,NA,6,2,56.34589438674658,51.888393837658064
08037000200,08,037,0002,4117,2808,5,1219,40,8,2,0,35,2783,1987,2,734,29,8,1,0,22,NA,NA,NA,NA,NA,NA,NA,6,2,254.97662451758652,234.80552853691444
08037000300,08,037,0003,7418,5529,8,1713,25,76,4,0,63,5383,4118,6,1139,17,53,2,0,48,NA,NA,NA,NA,NA,NA,NA,6,2,493.1869097298485,454.1710959806721
08037000400,08,037,0004,12439,9282,36,2924,30,76,7,3,81,9054,6939,24,1937,27,67,7,3,50,NA,NA,NA,NA,NA,NA,NA,6,2,829.521508581469,763.898402936839
08037000500,08,037,0005,10339,7483,34,2528,42,99,6,26,121,8387,6278,27,1832,33,88,5,25,99,NA,NA,NA,NA,NA,NA,NA,6,2,768.4114084904772,707.622697750306
08037000600,08,037,0006,1472,741,2,702,14,1,1,0,11,1160,633,1,503,10,1,1,0,11,NA,NA,NA,NA,NA,NA,NA,6,2,106.27843494085532,97.87079162875341
08037000700,08,037,0007,4987,4482,18,305,18,77,4,7,76,4489,4087,13,242,17,61,3,7,59,NA,NA,NA,NA,NA,NA,NA,6,2,411.27921935301686,378.74308932885697
08039991100,08,039,9911,1880,1747,3,84,10,2,0,2,32,1325,1253,2,43,8,2,0,1,16,NA,NA,NA,NA,NA,NA,NA,2,6,131.64972240248034,179.41812675751675
08039991202,08,039,991202,6506,6081,20,256,38,28,5,9,69,4556,4298,17,150,32,19,3,2,35,NA,NA,NA,NA,NA,NA,NA,2,6,452.67632850241546,616.9275362318841
08039991203,08,039,991203,5033,4687,27,196,21,12,10,5,75,3505,3297,11,125,14,10,8,3,37,NA,NA,NA,NA,NA,NA,NA,2,6,348.25077510995743,474.61172398875186
08039991204,08,039,991204,4874,4533,58,172,20,21,1,1,68,3397,3183,41,103,16,16,1,1,36,NA,NA,NA,NA,NA,NA,NA,2,6,337.5200807556421,459.98745403417695
08039991205,08,039,991205,1579,1463,15,58,10,7,0,0,26,1086,1010,9,37,9,1,0,0,20,NA,NA,NA,NA,NA,NA,NA,2,6,107.90309322950466,147.05515898767035
08041000101,08,041,000101,5926,4846,285,484,23,127,8,15,138,4808,4046,228,331,15,108,5,5,70,NA,NA,NA,NA,NA,NA,NA,3,5,479.87375940378257,946.4961934894185
08041000102,08,041,000102,3314,2942,38,240,11,25,4,3,51,2575,2333,33,153,9,21,4,1,21,NA,NA,NA,NA,NA,NA,NA,3,5,257.00393728467975,506.9109189341208
08041000202,08,041,000202,4765,3791,206,443,38,154,9,10,114,3628,2936,158,296,27,132,6,6,67,NA,NA,NA,NA,NA,NA,NA,3,5,362.1010813471138,714.2030345215496
08041000203,08,041,000203,4165,3444,85,447,26,67,2,8,86,3170,2691,58,294,18,58,2,6,43,NA,NA,NA,NA,NA,NA,NA,3,5,316.3893130844407,624.0417914645293
08041000301,08,041,000301,3146,2458,72,469,32,46,2,2,65,2440,1980,49,318,21,33,2,1,36,NA,NA,NA,NA,NA,NA,NA,3,5,243.52994445616255,480.33500667932225
08041000302,08,041,000302,3768,2788,171,468,50,189,5,4,93,3083,2357,134,338,37,151,5,4,57,NA,NA,NA,NA,NA,NA,NA,3,5,307.7060732616185,606.9150924558813
08041000400,08,041,0004,2204,1887,28,198,23,29,0,6,33,1732,1522,20,127,18,25,0,2,18,NA,NA,NA,NA,NA,NA,NA,3,5,172.8663376221613,340.9591112986009
08041000500,08,041,0005,2097,1848,27,161,7,10,2,3,39,1701,1524,21,110,6,8,2,3,27,NA,NA,NA,NA,NA,NA,NA,3,5,169.77230963931657,334.8564944104619
08041000600,08,041,0006,3242,2755,61,321,18,33,0,1,53,2433,2134,37,197,11,29,0,1,24,NA,NA,NA,NA,NA,NA,NA,3,5,242.83129297616534,478.9569964142586
08041000700,08,041,0007,3308,2469,202,443,27,75,6,6,80,2569,2020,131,275,21,63,6,3,50,NA,NA,NA,NA,NA,NA,NA,3,5,256.4050931589679,505.72976727835197
08041000800,08,041,0008,2897,2353,78,349,17,15,6,4,75,2250,1886,49,229,13,13,4,3,53,NA,NA,NA,NA,NA,NA,NA,3,5,224.56654714195318,442.9318709133094
08041000900,08,041,0009,2250,2003,38,126,6,21,1,0,55,1825,1639,29,93,5,17,1,0,41,NA,NA,NA,NA,NA,NA,NA,3,5,182.14842157069535,359.26696196301765
08041001000,08,041,0010,2433,2249,16,103,4,28,2,3,28,1943,1813,14,68,4,21,2,0,21,NA,NA,NA,NA,NA,NA,NA,3,5,193.92568937636224,382.4962778598046
08041001101,08,041,001101,1411,1033,38,215,11,55,0,4,55,1169,886,32,151,10,49,0,1,40,NA,NA,NA,NA,NA,NA,NA,3,5,116.67479715953033,230.12771426562608
08041001104,08,041,001104,3113,2373,94,509,25,38,4,0,70,2352,1900,57,311,16,31,3,0,34,NA,NA,NA,NA,NA,NA,NA,3,5,234.74689727905508,463.0114490613795
08041001301,08,041,001301,2511,2070,49,277,32,18,4,4,57,2005,1707,35,183,26,14,4,0,36,NA,NA,NA,NA,NA,NA,NA,3,5,200.1137453420516,394.7015116360824
08041001302,08,041,001302,5376,4269,127,753,41,68,18,13,87,4164,3408,82,515,28,58,13,12,48,NA,NA,NA,NA,NA,NA,NA,3,5,415.59782324404136,819.7192491035647
08041001400,08,041,0014,3642,3093,34,391,29,15,3,6,71,2933,2546,26,266,28,14,3,5,45,NA,NA,NA,NA,NA,NA,NA,3,5,292.73497011882165,577.3863010616608
08041001500,08,041,0015,2583,1900,96,459,29,33,0,2,64,2000,1516,83,314,24,24,0,2,37,NA,NA,NA,NA,NA,NA,NA,3,5,199.61470857062503,393.71721858960836
08041001600,08,041,0016,3296,2713,82,289,22,79,4,7,100,3108,2585,74,251,21,77,4,7,89,NA,NA,NA,NA,NA,NA,NA,3,5,310.2012571187513,611.8365576882513
08041001700,08,041,0017,1768,1304,116,241,13,34,3,1,56,1449,1121,97,152,11,27,1,1,39,NA,NA,NA,NA,NA,NA,NA,3,5,144.62085635941784,285.24812486817126
08041001800,08,041,0018,2238,1938,39,177,14,22,2,1,45,1804,1584,29,131,14,20,2,0,24,NA,NA,NA,NA,NA,NA,NA,3,5,180.05246713070377,355.1329311678267
08041001900,08,041,0019,4353,3022,274,818,46,48,9,3,133,3408,2495,189,566,35,43,6,1,73,NA,NA,NA,NA,NA,NA,NA,3,5,340.1434634043451,670.8941404766927
08041002000,08,041,0020,6900,5012,483,1011,43,130,7,15,199,5185,3927,334,671,31,115,6,7,94,NA,NA,NA,NA,NA,NA,NA,3,5,517.5011319693455,1020.7118891935597
08041002101,08,041,002101,3403,2416,220,573,27,39,6,4,118,2729,2006,177,412,21,35,6,3,69,NA,NA,NA,NA,NA,NA,NA,3,5,272.37426984461786,537.2271447655206
08041002102,08,041,002102,4763,2755,512,1247,33,84,4,4,124,3476,2140,336,836,28,69,3,1,63,NA,NA,NA,NA,NA,NA,NA,3,5,346.9303634957463,684.2805259087394
08041002200,08,041,0022,2891,1756,393,585,20,20,2,16,99,2253,1460,287,397,17,18,2,15,57,NA,NA,NA,NA,NA,NA,NA,3,5,224.86596920480912,443.52244674119385
08041002300,08,041,0023,1739,1107,197,337,25,13,1,7,52,1534,996,183,275,22,13,1,7,37,NA,NA,NA,NA,NA,NA,NA,3,5,153.1044814736694,301.98110665822963
08041002400,08,041,0024,3441,2777,66,427,32,42,1,3,93,2773,2324,48,289,28,35,1,2,46,NA,NA,NA,NA,NA,NA,NA,3,5,276.7657934331716,545.8889235744921
08041002501,08,041,002501,3151,2962,11,83,3,52,4,3,33,2420,2295,10,54,3,36,4,3,15,NA,NA,NA,NA,NA,NA,NA,3,5,241.5337973704563,476.39783449342616
08041002502,08,041,002502,3809,3305,102,241,11,82,7,1,60,3012,2658,84,156,9,66,5,0,34,NA,NA,NA,NA,NA,NA,NA,3,5,300.6197511073613,592.9381311959502
08041002700,08,041,0027,3021,2007,330,506,48,22,4,5,99,2407,1684,233,358,33,21,2,5,71,NA,NA,NA,NA,NA,NA,NA,3,5,240.23630176474722,473.8386725725937
08041002800,08,041,0028,5144,2307,950,1521,28,88,8,21,221,3814,1922,687,986,21,81,5,10,102,NA,NA,NA,NA,NA,NA,NA,3,5,380.66524924418195,750.8187358503832
08041002900,08,041,0029,7158,3507,627,2451,67,199,22,19,266,5041,2692,409,1550,50,163,15,8,154,NA,NA,NA,NA,NA,NA,NA,3,5,503.1288729522604,992.3642494551079
08041003000,08,041,0030,4652,3803,133,525,25,60,6,4,96,3812,3224,97,353,23,44,6,2,63,NA,NA,NA,NA,NA,NA,NA,3,5,380.46563453561134,750.4250186317936
08041003100,08,041,0031,4593,4333,17,117,5,65,2,8,46,3607,3435,14,78,5,43,1,3,28,NA,NA,NA,NA,NA,NA,NA,3,5,360.00512690712225,710.0690037263587
08041003301,08,041,003301,8670,7533,218,424,43,265,8,14,165,6236,5507,158,266,27,189,7,1,81,NA,NA,NA,NA,NA,NA,NA,3,5,622.3986613232088,1227.6102875623988
08041003303,08,041,003303,6015,3903,680,885,45,179,17,20,286,4391,3112,419,519,33,148,10,8,142,NA,NA,NA,NA,NA,NA,NA,3,5,438.2540926668073,864.4061534134852
08041003304,08,041,003304,8473,6015,758,899,72,426,49,21,233,6306,4658,530,579,48,338,35,8,110,NA,NA,NA,NA,NA,NA,NA,3,5,629.3851761231808,1241.3903902130353
08041003400,08,041,0034,3799,3501,19,174,31,17,3,5,49,2950,2763,9,104,25,13,2,3,31,NA,NA,NA,NA,NA,NA,NA,3,5,294.431695141672,580.7328974196724
08041003701,08,041,003701,6151,5570,43,333,48,49,2,11,95,4370,4028,24,190,31,37,2,5,53,NA,NA,NA,NA,NA,NA,NA,3,5,436.1581382268157,860.2721226182944
08041003702,08,041,003702,5439,4895,93,207,15,130,0,15,84,3850,3498,63,130,13,97,0,12,37,NA,NA,NA,NA,NA,NA,NA,3,5,384.2583139984532,757.9056457849962
08041003705,08,041,003705,5568,4975,101,220,8,145,2,4,113,4015,3665,67,138,7,97,0,0,41,NA,NA,NA,NA,NA,NA,NA,3,5,400.7265274555298,790.3873163186389
08041003706,08,041,003706,4514,3974,86,179,20,154,5,7,89,3180,2816,65,117,9,118,4,4,47,NA,NA,NA,NA,NA,NA,NA,3,5,317.38738662729384,626.0103775574773
08041003707,08,041,003707,4485,3906,78,276,13,107,5,14,86,3042,2702,51,151,13,83,3,3,36,NA,NA,NA,NA,NA,NA,NA,3,5,303.6139717359207,598.8438894747943
08041003708,08,041,003708,2849,2415,44,149,6,165,3,3,64,2088,1781,30,105,4,140,1,2,25,NA,NA,NA,NA,NA,NA,NA,3,5,208.39775574773253,411.0407762075511
08041003709,08,041,003709,5865,4886,71,329,14,450,3,4,108,4424,3694,59,232,10,375,3,4,47,NA,NA,NA,NA,NA,NA,NA,3,5,441.5477353582226,870.9024875202138
08041003800,08,041,0038,7536,5972,422,654,54,208,19,11,196,5711,4590,314,459,42,172,13,6,115,NA,NA,NA,NA,NA,NA,NA,3,5,569.9998003234199,1124.259517682627
08041003902,08,041,003902,2784,2516,46,130,18,14,2,5,53,1914,1761,31,73,11,10,1,2,25,NA,NA,NA,NA,NA,NA,NA,3,5,191.03127610208816,376.7873781902552
08041003905,08,041,003905,3445,2878,97,295,13,95,4,5,58,2623,2241,75,201,8,62,3,1,32,NA,NA,NA,NA,NA,NA,NA,3,5,261.7946902903748,516.3601321802714
08041003906,08,041,003906,6236,5333,201,315,28,220,4,5,130,4338,3754,140,195,20,153,3,2,71,NA,NA,NA,NA,NA,NA,NA,3,5,432.9643028896857,853.9726471208605
08041003909,08,041,003909,5887,5409,48,219,49,16,11,9,126,4068,3794,28,112,35,10,6,4,79,NA,NA,NA,NA,NA,NA,NA,3,5,406.0163172326513,800.8208226112635
08041004008,08,041,004008,2291,1614,294,219,7,66,11,5,75,1463,1063,183,123,7,51,7,2,27,NA,NA,NA,NA,NA,NA,NA,3,5,146.01815931941223,288.00414539829853
08041004009,08,041,004009,1841,850,457,358,17,56,2,2,99,1261,627,314,217,13,52,2,0,36,NA,NA,NA,NA,NA,NA,NA,3,5,125.85707375377909,248.2387063207481
08041004100,08,041,0041,5191,3738,324,780,45,106,27,5,166,3657,2760,209,472,28,90,19,1,78,NA,NA,NA,NA,NA,NA,NA,3,5,364.9954946213879,719.9119341910989
08041004200,08,041,0042,3581,2629,284,439,26,84,6,5,108,2565,1975,175,263,20,69,6,2,55,NA,NA,NA,NA,NA,NA,NA,3,5,256.00586374182666,504.9423328411728
08041004300,08,041,0043,6233,4241,666,788,24,209,35,38,232,4142,2948,402,460,18,167,27,12,108,NA,NA,NA,NA,NA,NA,NA,3,5,413.40206144976446,815.3883596990789
08041004400,08,041,0044,10728,6210,2065,1644,153,227,79,30,320,7818,4654,1509,1138,105,190,56,16,150,NA,NA,NA,NA,NA,NA,NA,3,5,780.2938958025733,1539.040607466779
08041004501,08,041,004501,5041,3081,569,1029,59,87,20,4,192,3668,2380,410,646,49,75,14,2,92,NA,NA,NA,NA,NA,NA,NA,3,5,366.09337551852633,722.0773788933418
08041004502,08,041,004502,2726,1637,440,340,14,147,3,8,137,1842,1144,282,218,7,122,3,5,61,NA,NA,NA,NA,NA,NA,NA,3,5,183.84514659354568,362.6135583210293
08041004503,08,041,004503,5842,3970,602,750,56,179,27,10,248,3906,2722,407,459,30,154,22,3,109,NA,NA,NA,NA,NA,NA,NA,3,5,389.84752583843067,768.9297279055052
08041004506,08,041,004506,5010,3545,528,519,27,125,36,3,227,3493,2608,338,295,19,111,24,0,98,NA,NA,NA,NA,NA,NA,NA,3,5,348.6270885185966,687.627122266751
08041004507,08,041,004507,3039,1982,405,369,14,76,35,9,149,2156,1459,277,235,11,73,26,4,71,NA,NA,NA,NA,NA,NA,NA,3,5,215.1846558391338,424.42716163959784
08041004508,08,041,004508,5908,3994,471,1031,74,83,27,11,217,3916,2810,283,589,42,72,20,5,95,NA,NA,NA,NA,NA,NA,NA,3,5,390.8455993812838,770.8983139984532
08041004509,08,041,004509,7457,5462,489,977,59,159,34,26,251,4816,3669,310,548,37,120,20,5,107,NA,NA,NA,NA,NA,NA,NA,3,5,480.6722182380651,948.0710623637771
08041004600,08,041,0046,11312,9370,377,1039,113,106,13,16,278,7452,6376,222,561,64,82,11,12,124,NA,NA,NA,NA,NA,NA,NA,3,5,743.7644041341489,1466.9903564648807
08041004701,08,041,004701,4901,4070,198,332,29,126,3,11,132,3412,2884,140,203,15,97,3,6,64,NA,NA,NA,NA,NA,NA,NA,3,5,340.5426928214863,671.6815749138718
08041004702,08,041,004702,2273,1896,75,170,6,66,1,4,55,1584,1342,57,104,3,50,1,2,25,NA,NA,NA,NA,NA,NA,NA,3,5,158.09484918793504,311.82403712296986
08041004703,08,041,004703,6421,5241,287,475,37,184,15,19,163,4479,3722,208,300,24,143,10,8,64,NA,NA,NA,NA,NA,NA,NA,3,5,447.03713984391476,881.729711031428
08041004704,08,041,004704,4767,3889,201,365,21,158,11,5,117,3241,2703,133,212,10,120,9,2,52,NA,NA,NA,NA,NA,NA,NA,3,5,323.4756352386979,638.0187527244605
08041004800,08,041,0048,5033,3939,218,600,28,106,3,14,125,3684,2965,164,378,19,89,2,6,61,NA,NA,NA,NA,NA,NA,NA,3,5,367.69029318709136,725.2271166420586
08041004901,08,041,004901,3742,2941,140,445,21,78,4,7,106,2677,2158,106,285,13,63,4,6,42,NA,NA,NA,NA,NA,NA,NA,3,5,267.1842874217816,526.9904970821908
08041004902,08,041,004902,4641,3876,172,324,16,156,6,16,75,3385,2898,120,197,11,116,4,6,33,NA,NA,NA,NA,NA,NA,NA,3,5,337.8478942557829,666.3663924629121
08041005000,08,041,0050,5619,3912,574,742,34,118,12,13,214,3978,2920,378,442,25,98,9,9,97,NA,NA,NA,NA,NA,NA,NA,3,5,192.42947970753417,487.0805340680301
08041005101,08,041,005101,5012,3858,270,463,13,221,4,10,173,3254,2545,179,267,11,161,3,3,85,NA,NA,NA,NA,NA,NA,NA,3,5,157.4071209070679,398.4313870933559
08041005102,08,041,005102,7951,6197,435,663,18,359,14,19,246,5121,4081,292,373,13,272,10,3,77,NA,NA,NA,NA,NA,NA,NA,3,5,247.7203030624139,627.0335382006994
08041005103,08,041,005103,6518,4864,389,787,45,145,40,9,239,4402,3436,240,450,32,108,28,3,105,NA,NA,NA,NA,NA,NA,NA,3,5,212.9398113807354,538.9966090918724
08041005104,08,041,005104,2906,2546,27,198,33,18,0,10,74,2119,1883,16,132,27,13,0,9,39,NA,NA,NA,NA,NA,NA,NA,3,5,102.5032849422486,259.4579315460422
08041005201,08,041,005201,3945,1900,665,1067,39,116,15,6,137,2928,1548,470,690,31,97,13,3,76,NA,NA,NA,NA,NA,NA,NA,3,5,292.2359333473951,576.4020080151867
08041005202,08,041,005202,2207,1264,346,410,14,67,11,5,90,1812,1140,244,306,9,58,7,3,45,NA,NA,NA,NA,NA,NA,NA,3,5,180.8509259649863,356.70780004218517
08041005300,08,041,0053,3807,1810,534,1134,21,133,35,5,135,2712,1410,364,732,13,110,25,1,57,NA,NA,NA,NA,NA,NA,NA,3,5,270.6775448217676,533.880548407509
08041005400,08,041,0054,5808,2430,1234,1510,30,261,33,10,300,3872,1803,783,873,24,220,19,7,143,NA,NA,NA,NA,NA,NA,NA,3,5,386.45407579273007,762.2365351894817
08041005501,08,041,005501,4457,3710,195,318,14,97,6,6,111,3240,2737,142,209,10,76,5,3,58,NA,NA,NA,NA,NA,NA,NA,3,5,323.37582788441256,637.8218941151655
08041005502,08,041,005502,4344,3134,253,656,22,120,5,2,152,3162,2338,184,442,16,93,5,0,84,NA,NA,NA,NA,NA,NA,NA,3,5,315.59085425015815,622.4669225901708
08041005601,08,041,005601,5044,4082,253,412,24,141,10,3,119,3681,3035,176,269,13,111,8,2,67,NA,NA,NA,NA,NA,NA,NA,3,5,367.3908711242354,724.6365408141743
08041005602,08,041,005602,3165,2607,160,225,12,97,2,4,58,2286,1910,121,137,8,74,2,0,34,NA,NA,NA,NA,NA,NA,NA,3,5,228.15961189622445,450.0187808479224
08041005700,08,041,0057,6027,4902,307,469,24,133,15,5,172,4548,3798,227,302,24,102,11,3,81,NA,NA,NA,NA,NA,NA,NA,3,5,453.9238472896013,895.3129550727695
08041005800,08,041,0058,3116,2656,131,164,7,77,4,2,75,2375,2051,102,113,6,57,4,0,42,NA,NA,NA,NA,NA,NA,NA,3,5,237.04246642761723,467.53919707515996
08041005900,08,041,0059,6415,5157,383,515,21,149,13,9,168,4776,3993,250,300,19,117,12,5,80,NA,NA,NA,NA,NA,NA,NA,3,5,476.67992406665263,940.1967179919849
08041006000,08,041,0060,6342,4213,513,1100,33,191,13,32,247,4679,3278,333,725,26,155,10,19,133,NA,NA,NA,NA,NA,NA,NA,3,5,466.9986107009773,921.1014328903888
08041006100,08,041,0061,4680,2092,873,1344,60,124,14,2,171,3075,1531,502,826,35,100,11,0,70,NA,NA,NA,NA,NA,NA,NA,3,5,306.907614427336,605.3402235815229
08041006200,08,041,0062,4311,2602,529,865,53,69,36,12,145,3151,2055,364,519,40,58,24,8,83,NA,NA,NA,NA,NA,NA,NA,3,5,314.49297335301975,620.301477887928
08041006300,08,041,0063,8743,4632,1511,1659,72,437,27,32,373,6109,3479,1002,1027,52,359,21,14,155,NA,NA,NA,NA,NA,NA,NA,3,5,609.7231273289742,1202.609244181959
08041006400,08,041,0064,6909,3097,1605,1421,41,314,44,24,363,4482,2235,988,792,30,247,27,11,152,NA,NA,NA,NA,NA,NA,NA,3,5,447.3365619067707,882.3202868593124
08041006501,08,041,006501,3481,1972,481,686,23,123,5,4,187,2289,1378,303,395,19,99,5,3,87,NA,NA,NA,NA,NA,NA,NA,3,5,228.45903395908036,450.6093566758068
