GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
490050000L7,UT,005,L7,811,109,658,9,9,17,0,1,8,686,74,580,9,6,16,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,83.28392623968917,201.29497754705562
490050000L8,UT,005,L8,846,65,715,3,13,34,13,1,2,709,43,613,3,8,33,7,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,86.07624446638428,208.04393452020764
490050000L9,UT,005,L9,1217,129,1032,5,2,25,14,0,10,968,84,845,5,2,21,10,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,117.52017580177713,284.0430586961368
49005000L10,UT,005,L10,1241,204,987,5,16,12,7,0,10,1020,121,857,4,11,12,7,0,8,NA,NA,NA,NA,NA,NA,NA,1,3,123.83324309691392,299.3015701136979
49005000L11,UT,005,L11,951,53,851,7,10,21,4,0,5,783,33,714,4,6,17,4,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,95.06022484792508,229.75796999904455
49005000L12,UT,005,L12,1606,45,1433,5,17,94,2,2,8,1473,42,1313,5,11,91,2,2,7,NA,NA,NA,NA,NA,NA,NA,1,3,178.8297716487786,432.22667919360487
49005000L13,UT,005,L13,866,10,830,1,0,17,0,0,8,667,5,649,0,0,12,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,80.97722857415842,195.71975222140833
49005000L14,UT,005,L14,1260,79,1132,12,4,15,1,2,15,956,58,865,11,4,12,1,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,116.06331411828403,280.5218637536227
49005000L15,UT,005,L15,1269,43,1140,6,2,64,1,0,13,1140,36,1021,6,2,64,1,0,10,NA,NA,NA,NA,NA,NA,NA,1,3,138.40185993184497,334.5135195388388
49005000L16,UT,005,L16,1451,112,1232,6,11,66,0,2,22,1100,61,965,2,7,52,0,0,13,NA,NA,NA,NA,NA,NA,NA,1,3,133.5456543202013,322.77620306379185
49005000L17,UT,005,L17,2076,228,1692,10,25,76,12,1,32,1555,151,1306,5,11,57,7,1,17,NA,NA,NA,NA,NA,NA,NA,1,3,188.78499315264816,456.2881779674512
49005000L18,UT,005,L18,3066,63,2866,19,3,87,8,0,20,2826,45,2666,19,3,73,6,0,14,NA,NA,NA,NA,NA,NA,NA,1,3,343.0909264626262,829.2414089620688
49005000L19,UT,005,L19,2664,102,2105,67,19,320,15,2,34,2337,80,1868,59,12,279,11,2,26,NA,NA,NA,NA,NA,NA,NA,1,3,283.7238128602822,685.7527150546196
