GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
39035188107,39,035,188107,2550,247,2149,24,5,82,0,4,39,1749,224,1416,16,4,61,0,2,26,NA,80990,80990,04500,11,25,14,3,718.3533327336512,106.03813978591347
39035189105,39,035,189105,4149,3893,30,53,0,97,1,0,75,3181,3013,23,32,0,69,1,0,43,NA,83622,83622,04506,16,24,13,2,460.0335307331019,753.9041453951398
39035189107,39,035,189107,5232,4914,19,76,3,142,0,2,76,4098,3880,16,55,3,95,0,2,47,NA,83622,83622,04506,16,24,13,2,592.6492954870329,971.2352052276904
39035189108,39,035,189108,4823,4476,31,58,1,204,1,4,48,3563,3344,20,36,0,135,1,3,24,NA,83622,83622,04506,16,24,13,2,515.2780477843578,844.4390034715133
39035189109,39,035,189109,3624,3364,34,27,5,131,0,7,56,2821,2653,26,17,2,96,0,3,24,NA,83622,83622,04506,16,24,13,2,407.9706350827037,668.5833367367777
39035189110,39,035,189110,3918,3510,104,77,5,182,2,3,35,3378,3058,84,62,5,142,2,3,22,NA,83622,83622,04506,16,24,13,2,488.52350418623644,800.5935879109659
39035189111,39,035,189111,6185,5570,71,66,3,387,0,5,83,4705,4264,52,47,3,287,0,3,49,NA,83622,83622,04506,16,24,13,2,680.4331223197877,1115.0955687155401
39035189112,39,035,189112,3788,3472,10,45,1,182,0,5,73,2739,2537,9,30,1,126,0,3,33,NA,83622,83622,04506,16,24,13,2,396.11186440677966,649.1491525423729
39035190502,39,035,190502,2687,2666,3,4,2,6,0,1,5,2451,2438,3,4,1,2,0,0,3,NA,58422,58408,04657,16,24,13,2,399.57286432160805,383.53266331658295
39035190503,39,035,190503,1964,1881,15,44,0,19,0,0,5,1411,1360,13,21,0,13,0,0,4,NA,56882,58408,04657,16,24,13,2,230.02746289587472,220.79338553231273
39035190504,39,035,190504,6437,6019,102,120,1,111,2,5,77,4695,4424,74,74,1,82,1,2,37,NA,58422,58408,04657,16,24,13,2,765.3996727825173,734.6739511511043
39035191500,39,035,1915,117,80,22,9,1,0,0,0,5,88,67,12,7,1,0,0,0,1,NA,43918,43918,04378,19,23,14,2,27.741436541306097,8.695815231950059
39035192000,39,035,1920,2389,2226,71,59,5,3,0,1,24,1874,1782,42,28,4,3,0,1,14,NA,54250,54250,04378,13,23,13,2,504,291
39035192200,39,035,1922,599,588,0,0,0,7,0,0,4,470,462,0,0,0,7,0,0,1,NA,19806,19806,04655,13,23,13,2,210,154
39035192300,39,035,1923,1558,1504,11,21,2,11,0,0,9,1172,1140,9,11,1,4,0,0,7,NA,09274,09274,04655,20,24,13,2,379,332
39035192800,39,035,1928,1337,1126,164,15,1,10,0,0,21,1185,1015,130,12,1,10,0,0,17,NA,08336,08336,04378,8,21,14,3,271,345
39035192900,39,035,1929,2179,2132,7,11,0,15,0,7,7,1657,1624,5,7,0,14,0,3,4,NA,79268,79268,04655,15,22,19,2,424,407
39035193800,39,035,1938,906,159,645,66,2,9,0,0,25,758,147,529,63,2,6,0,0,11,NA,56924,56924,04500,11,25,14,3,215,89
39035193900,39,035,1939,1747,608,1051,33,1,16,0,1,37,1331,471,795,23,1,16,0,1,24,NA,35255,35255,04500,11,25,14,3,240,72
39035194000,39,035,1940,3667,1473,2049,51,7,13,1,11,62,2879,1248,1541,37,5,10,1,4,33,NA,57750,57750,10017,15,22,14,3,896,277
39035194100,39,035,1941,2400,2296,50,22,0,12,0,0,20,1992,1914,40,16,0,9,0,0,13,NA,80738,80738,10017,15,22,19,2,487,529
39035194300,39,035,1943,3435,3217,45,27,1,123,0,6,16,2722,2561,36,18,1,93,0,4,9,NA,48468,48468,04437,15,22,19,5,586,980
39035194500,39,035,1945,2493,2316,23,40,5,87,0,2,20,1892,1767,14,30,1,65,0,0,15,NA,29498,29498,04437,15,22,19,5,293,873
39035194700,39,035,1947,590,581,1,4,0,4,0,0,0,461,452,1,4,0,4,0,0,0,NA,36918,36918,10016,15,22,19,5,57,227
39035194800,39,035,1948,828,327,409,7,1,64,0,0,20,651,279,302,6,0,49,0,0,15,NA,86394,86394,10016,15,22,14,3,208,67
39035194900,39,035,1949,3236,2629,405,23,2,136,3,3,35,2304,1886,290,17,2,93,2,1,13,NA,58604,58604,10016,15,22,14,3,590,600
39035195100,39,035,1951,449,422,19,3,0,0,0,0,5,351,333,13,3,0,0,0,0,2,NA,30632,30632,04660,15,22,19,2,76,81
39035195200,39,035,1952,3298,3046,100,22,1,107,0,3,19,2535,2361,69,13,1,81,0,0,10,NA,52052,52052,10016,15,22,19,5,499,1005
39035195300,39,035,1953,947,911,8,9,0,17,0,0,2,602,581,4,4,0,13,0,0,0,NA,05550,05550,04528,15,22,19,5,70,107
39035195400,39,035,1954,135,127,0,1,0,3,0,2,2,90,87,0,1,0,2,0,0,0,NA,13358,13372,04528,15,22,19,5,16.09438062713443,33.027010245265444
39035195500,39,035,1955,4024,3942,2,36,1,18,0,3,22,3131,3082,2,23,0,11,0,1,12,NA,13358,13372,04528,15,22,19,5,559.9056193728655,1148.9729897547345
39037500100,39,037,5001,4179,4129,4,24,2,1,5,0,14,2877,2840,2,20,2,1,2,0,10,NA,68672,01294,04563,84,12,11,16,165,279
39037510100,39,037,5101,4439,4216,38,143,8,12,0,2,20,3250,3106,30,88,6,10,0,0,10,NA,78624,37758,04667,84,12,11,16,153,242
39037520100,39,037,5201,3431,3381,3,27,7,1,0,0,12,2468,2437,2,17,3,1,0,0,8,NA,02120,09414,04662,84,12,11,16,106,120
39037530100,39,037,5301,4349,4323,1,4,1,6,0,5,9,3101,3092,0,1,1,3,0,1,3,NA,79912,82152,04563,84,12,11,16,627,961
39037540100,39,037,5401,3508,3430,6,24,10,10,0,5,23,2480,2433,4,13,9,6,0,2,13,NA,29974,00254,04409,84,12,11,16,395,628
39037550100,39,037,5501,3631,3574,7,20,3,9,2,0,16,2692,2654,6,11,1,4,2,0,14,NA,32340,32354,04409,84,12,11,16,471.06138841078604,758.1385542168675
39037555000,39,037,5550,6305,6106,37,42,1,62,1,2,54,5013,4907,25,23,1,39,1,0,17,NA,32340,32354,04409,84,12,11,16,877.2030981067126,1411.7936746987953
39037555101,39,037,555101,3956,3816,23,65,13,5,1,2,31,3109,3015,15,39,11,5,1,2,21,NA,32340,32354,04409,84,12,11,16,544.0304073436604,875.5768072289156
39037555102,39,037,555102,4233,4092,21,51,8,3,0,7,51,3130,3047,17,29,8,2,0,2,25,NA,32340,32354,04409,84,12,11,16,547.7051061388411,881.4909638554217
39037560100,39,037,5601,6879,6734,41,30,7,8,0,1,58,5017,4917,36,20,6,7,0,1,30,NA,82348,33810,04668,84,12,11,16,351,580
39037570101,39,037,570101,2779,2726,16,7,6,3,0,0,21,2048,2021,4,4,6,1,0,0,12,NA,02330,28266,04664,84,12,11,16,204,422
39037570102,39,037,570102,5620,5519,7,20,15,12,3,0,44,4111,4050,3,14,6,9,1,0,28,NA,02330,77980,04663,84,12,11,16,491,1103
39039958100,39,039,9581,4765,4476,33,201,8,24,1,0,22,3461,3294,18,110,7,21,1,0,10,NA,21308,66670,04672,82,1,8,13,145,296
39039958200,39,039,9582,4418,4340,5,47,0,6,0,0,20,3188,3135,3,32,0,3,0,0,15,NA,55874,81200,04671,82,1,8,13,100,215
39039958300,39,039,9583,4398,4202,7,145,8,3,0,3,30,3202,3091,4,75,8,3,0,2,19,NA,35098,35112,04541,82,1,8,13,525,946
39039958400,39,039,9584,4071,3939,9,90,8,2,0,9,14,2951,2875,6,52,7,1,0,2,8,NA,72256,21420,04671,82,1,8,13,153,207
39039958500,39,039,9585,4217,3525,183,430,8,29,0,4,38,3279,2833,131,263,7,23,0,0,22,NA,21308,56014,04386,82,1,8,13,295,375
39039958600,39,039,9586,3800,3134,111,478,9,22,0,0,46,2708,2311,78,276,9,12,0,0,22,NA,21308,21322,04386,82,1,8,13,1213.7770448548813,1665.7058047493404
39039958700,39,039,9587,4419,3832,107,426,11,14,0,0,29,3356,2979,78,272,7,9,0,0,11,NA,21308,21322,04386,82,1,8,13,1504.2229551451187,2064.2941952506594
39039958800,39,039,9588,3891,2928,121,768,10,19,1,1,43,2807,2201,84,490,5,12,1,0,14,NA,21308,21322,04386,82,1,8,13,380,543
39039958900,39,039,9589,5521,5095,81,272,14,19,1,1,38,4065,3809,49,170,10,15,1,0,11,NA,21308,35196,04670,82,1,8,13,374,582
39041010100,39,041,0101,5676,5216,196,86,9,69,21,13,66,4706,4333,161,73,5,63,21,5,45,NA,21434,21448,04387,80,19,15,4,647.5863149383464,891.5905599353143
39041010200,39,041,0102,3963,3775,59,39,9,14,1,10,56,2932,2810,43,23,8,9,1,5,33,NA,21434,21448,04387,80,19,15,4,403.46856680816654,555.4916110774207
39041010410,39,041,010410,4433,4134,112,39,12,52,0,16,68,3230,3051,78,23,9,34,0,4,31,NA,21434,21448,04387,80,19,15,4,444.47594501718214,611.9501718213058
39041010420,39,041,010420,2647,2504,59,27,5,25,0,2,25,1925,1834,37,16,5,15,0,2,16,NA,21434,21448,04387,80,19,15,4,264.8966545381039,364.7071457448959
39041010510,39,041,010510,3292,3097,70,58,2,28,0,7,30,2655,2512,58,43,2,23,0,3,14,NA,21434,21448,04387,80,19,15,4,365.3509702850212,503.0116737416616
39041010520,39,041,010520,2912,2711,102,22,7,16,0,2,52,2072,1950,80,10,3,11,0,0,18,NA,21434,21448,04387,80,19,15,4,285.1251263391955,392.55750960177886
39041010530,39,041,010530,3226,2695,366,54,4,14,1,6,86,2268,1940,234,38,4,13,1,1,37,NA,21434,21448,04387,80,19,15,4,312.09642207398423,429.69132807762276
39041011100,39,041,0111,6666,6503,43,37,9,23,1,1,49,4811,4704,26,25,8,15,1,1,31,NA,02582,64178,04675,80,19,15,4,131,300
39041011200,39,041,0112,7312,7136,73,29,7,14,0,2,51,5447,5338,54,17,5,9,0,0,24,NA,58940,70842,04675,80,19,15,4,155,386
39041011411,39,041,011411,2926,2776,40,22,0,60,0,2,26,2102,2002,30,16,0,40,0,0,14,NA,22694,22694,04702,80,19,15,4,241.97441860465116,663.7710963455149
39041011412,39,041,011412,3313,3020,171,45,5,46,1,6,19,2059,1918,73,16,4,34,1,2,11,NA,22694,18140,04702,80,19,15,4,237.02441860465117,650.1925249169436
39041011413,39,041,011413,2551,2434,79,13,1,4,1,1,18,1859,1821,17,7,0,3,1,0,10,NA,21434,18140,04675,80,19,15,4,214.00116279069766,587.0363787375414
39041011421,39,041,011421,4599,4270,52,46,4,173,0,5,49,2966,2748,38,28,3,130,0,1,18,NA,64486,43106,04676,80,19,15,4,167.30281094293505,481.8320955156529
39041011422,39,041,011422,3762,3469,65,35,2,144,1,11,35,2900,2692,50,26,2,102,1,4,23,NA,64486,43106,04676,80,19,15,4,163.57995675472407,471.11027545360537
39041011423,39,041,011423,4954,4652,94,51,3,132,0,3,19,3214,3020,62,26,2,96,0,1,7,NA,64486,43106,04676,80,19,15,4,181.2917175895459,522.1201466578922
39041011424,39,041,011424,2114,2050,8,13,1,10,0,0,32,1557,1509,7,6,1,9,0,0,25,NA,NA,43106,04676,80,19,15,4,87.82551471279496,252.93748237284947
39041011510,39,041,011510,4207,3754,141,81,4,157,4,12,54,3382,3024,109,67,4,132,4,6,36,NA,18000,58618,04676,80,19,15,4,143.88887549716765,391.3125225985296
39041011520,39,041,011520,2838,2426,235,57,9,56,0,13,42,1820,1604,120,29,6,36,0,2,23,NA,NA,58618,04676,80,19,15,4,77.43280703868868,210.58213812221285
39041011530,39,041,011530,2513,2217,77,52,3,116,1,3,44,1751,1552,52,35,3,87,1,1,20,NA,NA,58618,04676,80,19,15,4,74.49716765095818,202.59852958900805
39041011540,39,041,011540,1946,1786,44,21,0,61,0,3,31,1344,1240,30,13,0,48,0,3,10,NA,18000,58618,04676,80,19,15,4,57.181149813185485,155.50680969024947
39041011550,39,041,011550,2646,2552,31,11,5,32,1,1,13,1897,1837,16,7,4,23,1,1,8,NA,21434,05788,04676,80,19,15,4,102.1894544624515,252.0095868523168
39041011560,39,041,011560,3808,3626,71,19,3,48,0,3,38,2484,2383,40,9,3,31,0,0,18,NA,NA,05788,04676,80,19,15,4,133.8105455375485,329.99041314768317
39041011600,39,041,0116,7018,6853,14,49,16,26,1,11,48,5126,5017,9,36,11,16,1,4,32,NA,75602,05774,04674,80,19,15,4,184,504
39041011710,39,041,011710,5479,4992,201,56,8,138,0,7,77,3655,3350,141,29,6,96,0,5,28,NA,83342,83342,04504,80,19,15,4,93,249
39041011720,39,041,011720,3337,3059,103,46,2,94,1,7,25,2413,2241,67,29,2,64,1,0,9,NA,83342,29694,04504,80,19,15,4,147.7593101724569,406.79042739315173
39041011730,39,041,011730,2466,2271,93,25,1,40,0,9,27,1651,1536,61,13,1,26,0,4,10,NA,83342,29694,04504,80,19,15,4,101.09847538115471,278.3302924268933
39041011740,39,041,011740,2267,2068,94,25,1,55,0,8,16,1459,1339,63,13,1,35,0,2,6,NA,83342,29694,04504,80,19,15,4,89.34141464633842,245.96238440389902
39041011750,39,041,011750,3307,3188,31,24,9,28,0,4,23,2479,2403,20,14,6,22,0,1,13,NA,83342,29694,04674,80,19,15,4,151.80079980005,417.916895776056
39041011760,39,041,011760,3811,3709,19,27,9,9,0,1,37,2764,2704,14,14,6,8,0,0,18,NA,NA,33516,04674,80,19,15,4,339,816
39043000000,39,043,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37016,00000,99998,53,2,8,17,0,0
39043040100,39,043,0401,5382,5256,1,81,3,12,0,2,27,4081,4007,1,43,3,7,0,0,20,NA,79716,79730,04682,63,13,8,17,928.3606713973799,939.498771834061
39043040200,39,043,0402,4193,4079,4,65,6,14,0,1,24,3247,3180,2,37,5,9,0,1,13,NA,79716,79730,04682,63,13,8,17,738.63932860262,747.5012281659389
39043040300,39,043,0403,6202,6005,17,119,4,3,0,0,54,4627,4507,7,75,4,2,0,0,32,NA,05900,05802,04678,63,13,8,17,484,609
39043040400,39,043,0404,5193,4997,54,62,3,35,0,0,42,4091,3955,44,36,3,24,0,0,29,NA,37016,37030,04413,63,13,8,17,781.5563659628918,1075.2289187460012
39043040500,39,043,0405,5145,4935,36,94,12,32,0,1,35,3724,3614,19,49,7,21,0,1,13,NA,37016,37030,04413,63,13,8,17,711.4436340371082,978.7710812539987
39043040600,39,043,0406,1079,1063,4,5,1,1,0,0,5,911,899,4,3,1,1,0,0,3,NA,70380,39662,04474,53,2,8,17,81,68
39043040700,39,043,0407,4072,3048,829,106,2,13,0,7,67,3106,2444,575,53,2,10,0,1,21,NA,70380,70380,04474,53,2,8,17,912.7035985397231,661.8046010314655
39043040800,39,043,0408,4888,3563,962,174,17,12,1,16,143,3591,2794,625,109,13,10,1,4,35,NA,70380,70380,04474,53,2,8,17,1055.2217071333373,765.1449846439126
39043040900,39,043,0409,3490,3024,273,104,12,4,0,2,71,2707,2421,181,66,6,3,0,0,30,NA,70380,70380,04474,53,2,8,17,391.9099698643897,340.5843797086891
39043041000,39,043,0410,3285,1892,1163,141,7,8,1,2,71,2415,1487,809,83,5,6,1,1,23,NA,70380,70380,04474,53,2,8,17,709.6520252651097,514.571188503216
39043041100,39,043,0411,4693,3362,976,187,10,8,0,4,146,3267,2521,602,92,6,5,0,0,41,NA,70380,70380,04474,53,2,8,17,960.013733557397,696.10934693168
39043041200,39,043,0412,2861,1789,935,60,5,7,0,4,61,2052,1353,627,39,3,7,0,0,23,NA,70380,70380,04474,53,2,8,17,602.9838326476213,437.2257055108072
39043041300,39,043,0413,3749,2803,713,87,5,28,0,12,101,2826,2232,470,56,3,23,0,2,40,NA,70380,70380,04474,53,2,8,17,830.4251028568117,602.1441733789187
39043041400,39,043,0414,3589,2937,511,48,6,22,0,1,64,2895,2409,411,32,6,14,0,0,23,NA,70422,61714,04681,53,2,8,17,616.5221285563752,694.0068493150685
39043041500,39,043,0415,3265,3111,49,34,1,42,0,1,27,2573,2477,29,23,1,32,0,0,11,NA,70422,61714,04681,53,2,8,17,547.9486828240252,616.8150684931506
39043041600,39,043,0416,5369,5051,169,62,8,39,0,2,38,4022,3802,126,43,6,25,0,0,20,NA,70422,61714,04681,53,2,8,17,856.5291886195995,964.1780821917807
39043041700,39,043,0417,6930,6567,108,175,23,6,0,1,50,5257,4996,87,117,18,5,0,0,34,NA,04402,47572,04680,53,2,8,17,761.0900301356103,661.4156202913109
39043041800,39,043,0418,6166,6028,16,60,8,11,0,3,40,4497,4411,12,38,5,5,0,0,26,NA,50134,50148,04678,53,2,8,17,175,203
39045030100,39,045,0301,3622,3550,5,16,5,1,1,1,43,2786,2732,3,12,5,1,1,1,31,NA,26110,80570,04690,6,31,10,15,434.0233576642336,758.2335766423357
39045030200,39,045,0302,2814,2756,3,11,9,8,0,0,27,2009,1979,1,7,4,5,0,0,13,NA,76764,80570,04688,6,31,10,15,312.9766423357664,546.7664233576643
39045030300,39,045,0303,3181,3134,4,13,1,8,0,1,20,2351,2317,2,8,1,8,0,0,15,NA,03758,43120,04688,6,31,10,15,372.3362421091719,687.9272187151875
39045030400,39,045,0304,4084,3982,20,44,8,3,0,5,22,3035,2968,17,26,7,3,0,2,12,NA,03758,43120,04688,6,31,10,15,480.6637578908281,888.0727812848125
39045030600,39,045,0306,11105,10362,352,130,11,129,3,6,112,7516,7079,216,76,8,84,1,2,50,NA,62498,80206,04689,6,31,10,15,585.6291255529092,1541.1124532153794
39045030700,39,045,0307,2102,2056,13,3,0,4,0,0,26,1592,1561,7,3,0,2,0,0,19,NA,44086,06950,04686,6,31,10,15,233.25758222981634,615.4463904314396
39045030800,39,045,0308,4272,4179,9,27,7,12,0,6,32,3090,3039,5,14,5,11,0,3,13,NA,12252,06950,04686,6,31,10,15,452.7424177701837,1194.5536095685604
39045030900,39,045,0309,5972,5859,9,21,12,16,0,5,50,4472,4397,6,11,9,12,0,2,35,NA,12252,32060,04686,6,31,10,15,626,1144
39045031000,39,045,0310,4861,4766,12,25,1,23,1,0,33,3618,3559,12,14,1,13,1,0,18,NA,63716,63240,04687,6,31,10,15,804,1812
39045031100,39,045,0311,5489,5367,10,27,18,3,1,0,63,3987,3906,9,18,12,3,1,0,38,NA,08392,69120,04687,6,31,10,15,460,833
39045031200,39,045,0312,4901,4820,10,16,14,13,0,2,26,3629,3580,5,11,10,8,0,0,15,NA,75252,05956,04685,6,31,10,15,655,967
39045031300,39,045,0313,3132,3033,34,22,7,14,0,2,20,2423,2368,21,11,7,10,0,0,6,NA,41720,41720,04420,6,31,10,15,540.842345600868,787.6557554932634
39045031400,39,045,0314,5739,5530,48,52,9,38,1,1,60,4360,4249,23,32,7,24,1,0,24,NA,41720,41720,04420,6,31,10,15,973.2037254724659,1417.3252554480514
39045031500,39,045,0315,2340,2277,9,19,5,13,3,1,13,1971,1931,7,12,2,11,2,0,6,NA,41720,41720,04420,6,31,10,15,439.9505832353739,640.7220363504838
39045031600,39,045,0316,6023,5846,25,34,13,46,3,2,54,4572,4454,12,25,12,38,1,1,29,NA,41720,41720,04420,6,31,10,15,196.28127313101407,297.80606957809033
39045031700,39,045,0317,4028,3868,18,51,27,12,2,0,50,3005,2915,12,31,18,6,1,0,22,NA,41720,41720,04420,6,31,10,15,670.7516502396238,976.8491726195858
39045032000,39,045,0320,3072,2951,16,38,11,10,0,2,44,2273,2191,12,27,10,7,0,1,25,NA,41720,41720,04420,6,31,10,15,507.360566054797,738.8945655122525
39045032100,39,045,0321,3456,3393,4,28,5,6,0,2,18,2581,2545,3,10,4,5,0,2,12,NA,41720,41720,04420,6,31,10,15,576.109820056063,839.0175422732616
39045032200,39,045,0322,3816,3680,49,24,14,8,1,2,38,2745,2652,40,14,9,6,1,0,23,NA,41720,41720,04420,6,31,10,15,612.7165656931006,892.3297766525002
39045032300,39,045,0323,3658,3573,10,26,9,8,3,1,28,2760,2706,7,16,5,6,3,1,16,NA,41720,41720,04420,6,31,10,15,616.0647436477077,897.2058956506013
39045032500,39,045,0325,5996,4998,888,40,9,22,1,1,37,4885,3925,881,32,6,14,1,1,25,NA,41720,35812,04684,6,31,10,15,209.71872686898595,318.1939304219097
39045032600,39,045,0326,5840,5749,9,31,8,2,0,0,41,4228,4163,7,18,7,2,0,0,31,NA,01630,01637,04684,6,31,10,15,260,509
39045032700,39,045,0327,8556,6752,1200,155,7,263,2,17,160,5894,4737,794,101,7,184,1,5,65,NA,18000,18000,04689,6,31,10,15,459.2466825450834,1208.5307077237155
39045032800,39,045,0328,4757,4392,167,54,3,98,2,4,37,3180,2949,116,28,3,66,2,2,14,NA,62498,80206,04689,6,31,10,15,247.77815583531813,652.0406600884655
39045032900,39,045,0329,7405,6888,298,57,3,90,2,12,55,5075,4772,187,27,2,57,2,3,25,NA,62498,80206,04689,6,31,10,15,395.4321197686288,1040.5994811160258
39045033000,39,045,0330,2538,2440,23,29,3,28,0,0,15,1847,1786,15,13,2,19,0,0,12,NA,11332,80206,04689,6,31,10,15,143.91391629806057,378.71669785641376
39047985800,39,047,9858,3785,3613,51,77,9,4,0,1,30,2798,2666,42,55,8,4,0,0,23,NA,07188,59486,10010,88,14,10,15,174,280
39047985900,39,047,9859,3847,3659,101,15,4,5,0,0,63,2845,2730,65,9,3,5,0,0,33,NA,38920,38598,10010,88,14,10,15,292,492
39047986000,39,047,9860,4180,3998,41,54,12,38,0,11,26,3151,3032,32,31,9,26,0,6,15,NA,81214,81214,10011,88,14,10,15,81.63343792742779,195.9709550245394
39047986100,39,047,9861,4132,3882,141,28,6,10,0,0,65,2992,2809,114,23,5,7,0,0,34,NA,81214,81214,10011,88,14,10,15,77.51420065974736,186.08222704964194
39047986200,39,047,9862,4623,4278,152,87,5,47,0,2,52,3570,3326,116,75,3,32,0,0,18,NA,81214,81214,10011,88,14,10,15,92.48853487810764,222.0299300024137
39047986300,39,047,9863,3602,3436,64,49,4,22,2,2,23,2716,2611,47,26,4,13,1,0,14,NA,81214,81214,10011,88,14,10,15,70.36382653471719,168.91688792340494
39047986400,39,047,9864,4264,4156,18,42,1,4,0,1,42,3153,3077,14,34,1,4,0,0,23,NA,54726,82166,10010,88,14,10,15,77,171
39049000110,39,049,000110,3498,3370,35,37,1,26,1,5,23,2922,2835,22,25,1,23,1,1,14,NA,18000,18000,04380,27,16,2,8,544.0433979574592,524.2960235640649
39049000120,39,049,000120,3147,3015,19,26,3,46,0,2,36,2647,2547,18,21,3,38,0,1,19,NA,18000,18000,04380,27,16,2,8,492.8415038991767,474.9526264113893
39049000210,39,049,000210,3064,2895,37,29,3,52,0,6,42,2430,2315,34,20,2,37,0,4,18,NA,18000,18000,04380,27,16,2,8,452.4385547695502,436.0162002945508
39049000220,39,049,000220,3860,3727,18,33,2,35,0,2,43,3005,2931,13,19,2,25,0,0,15,NA,18000,18000,04380,27,16,2,8,559.4970605277771,539.1887579774178
39049000310,39,049,000310,3325,2559,563,65,3,51,2,6,76,2483,1993,361,50,3,42,2,3,29,NA,18000,18000,04380,27,16,2,8,462.3065561698737,445.52601865488464
39049000320,39,049,000320,2465,2197,126,47,6,36,4,7,42,1929,1755,87,29,5,28,2,3,20,NA,18000,18000,04380,27,16,2,8,359.15801323064295,346.12150220913105
39049000330,39,049,000330,2463,2001,314,44,14,13,0,6,71,1838,1547,208,25,7,6,0,3,42,NA,18000,18000,04380,27,16,2,8,342.2148410149931,329.793323514973
39049000410,39,049,000410,2475,2261,44,69,3,45,1,8,44,2069,1912,36,50,3,40,1,6,21,NA,18000,18000,04380,27,16,2,8,385.2244320239504,371.24177712322046
39049000420,39,049,000420,3183,2977,45,60,3,46,0,3,49,2590,2449,34,44,3,36,0,1,23,NA,18000,18000,04380,27,16,2,8,482.2287476761873,464.7250859106529
39049000500,39,049,0005,3939,3428,77,76,10,276,0,15,57,3418,2976,61,60,9,270,0,10,32,NA,18000,18000,04380,27,16,2,8,636.3929959680339,613.2935689739813
39049000600,39,049,0006,3681,3121,185,101,13,131,1,31,98,3110,2672,137,73,11,124,1,27,65,NA,18000,18000,04380,27,16,2,8,579.0468746227577,558.0289641629848
39049000710,39,049,000710,3377,2408,749,73,23,37,4,7,76,2497,1865,505,44,12,31,1,0,39,NA,18000,18000,04380,27,16,2,8,464.9131980492044,448.03804614629354
39049000720,39,049,000720,2751,602,1983,75,10,18,0,7,56,1885,468,1318,47,6,16,0,3,27,NA,18000,18000,04380,21,15,2,8,350.9657101813178,338.22655866470296
39049000730,39,049,000730,3909,124,3617,48,14,9,0,6,91,2537,99,2343,31,11,8,0,6,39,NA,18000,18000,04380,21,15,15,4,472.36074627586373,455.2152675503191
39049000810,39,049,000810,2812,1950,591,54,12,135,0,3,67,2038,1488,388,33,11,93,0,0,25,NA,18000,18000,04380,26,3,2,8,379.4525821482894,365.67943053510066
39049000820,39,049,000820,3481,1983,1279,44,6,22,2,20,125,2447,1550,780,26,6,15,2,4,64,NA,18000,18000,04380,21,15,15,4,455.6037627658804,439.0665193912617
39049000910,39,049,000910,4077,1118,2734,49,24,28,1,20,103,2696,803,1773,33,12,18,1,9,47,NA,18000,18000,04380,21,15,15,4,501.9647504768343,483.74472263132054
39049000920,39,049,000920,2577,690,1764,48,12,7,0,20,36,1680,530,1071,35,8,7,0,8,21,NA,18000,18000,04380,21,15,15,4,312.79702551968904,301.44329896907215
39049001000,39,049,0010,5404,4735,229,115,22,166,1,12,124,4956,4394,184,99,21,160,1,10,87,NA,18000,18000,04380,21,15,2,8,922.7512252830827,889.257731958763
39049001110,39,049,001110,3362,2600,106,60,2,523,3,6,62,3319,2577,101,55,2,514,3,6,61,NA,18000,18000,04380,23,15,2,8,617.9603141070523,595.5299459990181
39049001120,39,049,001120,10118,7457,1039,231,9,1037,47,106,192,9869,7373,1003,220,9,935,46,101,182,NA,18000,18000,04380,27,16,2,8,1837.4963362225064,1770.7999509081983
