GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
34023115003,NJ,023,115003,801,44,682,29,3,22,0,0,21,624,34,541,21,3,16,0,0,9,NA,69420,69420,NA,NA,15390,18,18,6,10,92.96769269905877,165.77562961078607
34023115004,NJ,023,115004,784,48,701,21,1,5,0,0,8,651,37,588,15,1,4,0,0,6,NA,69420,69420,NA,NA,15390,18,18,6,10,96.99033324853727,172.94861358432968
34023115005,NJ,023,115005,777,43,704,16,0,4,0,0,10,613,34,561,9,0,4,0,0,5,NA,69420,69420,NA,NA,15390,18,18,6,10,91.32883914186381,162.85330280674975
34023115006,NJ,023,115006,1032,101,906,8,0,10,0,3,4,777,67,694,6,0,7,0,1,2,NA,69420,69420,NA,NA,15390,18,18,6,10,115.76265581277029,206.42253879419994
34023115007,NJ,023,115007,1545,214,1200,79,1,12,1,16,22,1155,159,910,53,0,10,1,11,11,NA,69420,69420,NA,NA,15390,18,18,6,10,172.07962350546936,306.8443144238108
34023115008,NJ,023,115008,807,36,725,12,0,12,0,0,22,662,26,597,9,0,12,0,0,18,NA,69420,69420,NA,NA,15390,18,18,6,10,98.62918680573222,175.870940388366
34023115009,NJ,023,115009,1608,222,1208,117,1,13,0,10,37,1215,152,945,79,0,10,0,8,21,NA,69420,69420,NA,NA,15390,18,18,6,10,181.01882472653267,322.7842788094632
34023115010,NJ,023,115010,1429,128,768,152,0,312,0,9,60,1091,84,613,100,0,245,0,7,42,NA,69420,69420,NA,NA,15390,18,18,6,10,162.5444755363351,289.84168574578143
34023115011,NJ,023,115011,726,23,639,16,0,31,0,7,10,567,15,506,12,0,19,0,6,9,NA,69420,69420,NA,NA,15390,18,18,6,10,84.47545153904859,150.63266344441618
34023115012,NJ,023,115012,1868,184,1347,237,0,36,0,14,50,1433,129,1060,176,0,27,0,10,31,NA,69420,69420,NA,NA,15390,18,18,6,10,213.49792249639617,380.6994827440007
34023115013,NJ,023,115013,1008,64,879,17,0,23,0,3,22,772,41,682,9,0,20,0,3,17,NA,69420,69420,NA,NA,15390,18,18,6,10,115.01772237768168,205.09420842872893
34023115014,NJ,023,115014,751,29,668,43,1,6,1,0,3,589,17,532,31,1,5,1,0,2,NA,69420,69420,NA,NA,15390,18,18,6,10,87.75315865343848,156.47731705248876
34023120001,NJ,023,120001,1626,88,1439,17,1,73,0,1,7,1243,63,1104,12,1,56,0,1,6,NA,69810,69810,NA,NA,15540,13,13,6,10,180.85172470165114,389.136014386137
34023120002,NJ,023,120002,1073,42,994,16,1,12,0,1,7,808,23,758,11,1,9,0,0,6,NA,69810,69810,NA,NA,15540,13,13,6,10,117.5608958639856,252.95406244891285
34023120003,NJ,023,120003,948,53,870,6,0,19,0,0,0,725,38,672,4,0,11,0,0,0,NA,69810,69810,NA,NA,15540,13,13,6,10,105.48471472944254,226.96991989537355
34023120004,NJ,023,120004,892,31,844,2,1,14,0,0,0,640,19,612,1,1,7,0,0,0,NA,69810,69810,NA,NA,15540,13,13,6,10,93.11754127840445,200.3596534248815
34023120005,NJ,023,120005,1652,64,1455,35,1,68,0,1,28,1301,46,1167,24,1,47,0,1,15,NA,69810,69810,NA,NA,15540,13,13,6,10,189.29050188000656,407.2936079777669
34023120006,NJ,023,120006,837,48,723,24,2,37,0,1,2,643,37,554,19,2,30,0,0,1,NA,69810,69810,NA,NA,15540,13,13,6,10,93.55402975314696,201.29883930031062
34023120007,NJ,023,120007,852,19,812,8,0,7,0,0,6,757,16,721,8,0,6,0,0,6,NA,69810,69810,NA,NA,15540,13,13,6,10,110.14059179336276,236.98790256661763
34023125101,NJ,023,125101,1185,126,930,51,3,58,0,2,15,996,87,811,36,3,46,0,0,13,NA,81950,82000,NA,NA,18120,19,19,7,5,150.07315133845748,284.51863238802014
34023125102,NJ,023,125102,1069,48,956,1,0,62,0,0,2,836,38,749,1,0,47,0,0,1,NA,81950,82000,NA,NA,18120,19,19,7,5,125.96501457725948,238.8128279883382
34023125103,NJ,023,125103,820,87,678,33,0,21,0,0,1,634,60,534,23,0,17,0,0,0,NA,81950,82000,NA,NA,18120,19,19,7,5,95.528491916247,181.1092499337397
34023125104,NJ,023,125104,1145,85,1002,24,0,29,1,0,4,890,63,791,16,0,17,1,0,2,NA,81950,82000,NA,NA,18120,19,19,7,5,134.10151073416378,254.23853697323085
34023125105,NJ,023,125105,1069,116,912,10,1,23,0,0,7,802,72,703,7,1,15,0,0,4,NA,81950,82000,NA,NA,18120,19,19,7,5,120.8420355155049,229.1003445534058
34023125106,NJ,023,125106,1198,134,955,50,0,43,0,0,16,936,92,769,32,0,32,0,0,11,NA,81950,82000,NA,NA,18120,19,19,7,5,141.03260005300822,267.3789557381394
34023125107,NJ,023,125107,1380,87,1128,61,0,90,0,1,13,1109,65,914,48,0,71,0,0,11,NA,81950,82000,NA,NA,18120,19,19,7,5,167.09952292605354,316.7983567452955
34023125108,NJ,023,125108,1356,108,674,159,4,357,1,0,53,1081,85,564,117,3,271,1,0,40,NA,34470,82000,NA,NA,18120,19,19,7,5,162.8805989928439,308.7998409753512
34023125109,NJ,023,125109,2132,152,1630,125,0,207,0,1,17,1653,102,1300,87,0,153,0,1,10,NA,81950,82000,NA,NA,18120,19,19,7,5,249.0671879141267,472.19809170421416
34023125110,NJ,023,125110,1833,263,1376,84,0,93,0,1,16,1418,171,1120,49,0,65,0,0,13,NA,81950,82000,NA,NA,18120,19,19,7,5,213.65836204611716,405.0676914921813
34023125111,NJ,023,125111,958,84,759,29,0,64,1,0,21,747,58,608,19,0,51,1,0,10,NA,81950,82000,NA,NA,18120,19,19,7,5,112.5548635038431,213.3889742910151
34023125112,NJ,023,125112,1547,320,667,377,1,141,2,5,34,1145,199,568,236,1,115,1,4,21,NA,81950,82000,NA,NA,18120,19,19,7,5,172.5238536973231,327.08216273522396
34023125113,NJ,023,125113,1071,52,716,133,1,152,0,0,17,820,35,575,88,1,112,0,0,9,NA,34470,82000,NA,NA,18120,19,19,7,5,123.55420090113968,234.24224754837002
34023125114,NJ,023,125114,1856,147,780,203,0,661,0,23,42,1487,104,662,152,0,529,0,16,24,NA,81950,82000,NA,NA,18120,19,19,7,5,224.0549960243838,424.7783196395441
34023125115,NJ,023,125115,1358,85,1000,69,0,197,0,0,7,1049,57,807,39,0,142,0,0,4,NA,34470,82000,NA,NA,18120,19,19,7,5,158.05897164060428,299.6586800954148
34023125201,NJ,023,125201,2469,957,649,521,1,248,0,14,79,1747,605,555,345,1,192,0,8,41,NA,24030,82000,NA,NA,18120,19,19,7,5,263.2307182613305,499.0502517890273
34023125202,NJ,023,125202,1763,584,931,80,6,128,0,6,28,1328,400,744,54,1,104,0,6,19,NA,58200,82000,NA,NA,18120,19,19,7,5,200.09753511794327,379.35817651736016
34023125203,NJ,023,125203,1236,180,966,23,0,52,0,3,12,973,134,775,15,0,39,0,3,7,NA,24030,82000,NA,NA,18120,19,19,7,5,146.60760667903526,277.94842300556587
34023125204,NJ,023,125204,939,61,799,19,0,41,0,1,18,744,39,645,15,0,31,0,0,14,NA,24030,82000,NA,NA,18120,19,19,7,5,112.10283593957064,212.53199045852108
34023125205,NJ,023,125205,1052,134,847,24,0,34,0,2,11,821,81,693,13,0,27,0,0,7,NA,24030,82000,NA,NA,18120,19,19,7,5,123.70487675589716,234.527908825868
34023125206,NJ,023,125206,910,49,784,21,4,40,0,0,12,696,29,616,16,2,26,0,0,7,NA,24030,82000,NA,NA,18120,19,19,7,5,104.87039491121122,198.82024913861648
34023125207,NJ,023,125207,1102,74,704,117,0,176,0,5,26,811,48,562,64,0,123,0,3,11,NA,24030,82000,NA,NA,18120,19,19,7,5,122.1981182083223,231.6712960508879
34023125208,NJ,023,125208,2348,177,1166,205,5,751,0,2,42,1832,129,939,155,3,577,0,2,27,NA,24030,82000,NA,NA,18120,19,19,7,5,276.03816591571695,523.3314603763583
34023125209,NJ,023,125209,2005,140,894,226,2,706,0,4,33,1622,110,752,166,0,569,0,4,21,NA,24030,82000,NA,NA,18120,19,19,7,5,244.3962364166446,463.3425921017758
34023125210,NJ,023,125210,965,145,758,5,3,38,0,0,16,743,96,602,4,1,27,0,0,13,NA,58200,82000,NA,NA,18120,19,19,7,5,111.95216008481316,212.24632918102307
34023125211,NJ,023,125211,1107,174,867,21,0,42,0,0,3,862,114,696,14,0,36,0,0,2,NA,24030,82000,NA,NA,18120,19,19,7,5,129.88258680095413,246.2400212032865
34023125212,NJ,023,125212,1082,75,887,49,0,51,0,0,20,832,48,709,30,0,35,0,0,10,NA,24030,82000,NA,NA,18120,19,19,7,5,125.36231115822953,237.67018287834617
34023125213,NJ,023,125213,1603,166,735,149,0,491,0,7,55,1294,121,625,117,0,388,0,4,39,NA,24030,82000,NA,NA,18120,19,19,7,5,194.97455605618873,369.6456930824278
34023125301,NJ,023,125301,931,87,805,12,0,17,0,0,10,721,52,639,11,0,15,0,0,4,NA,60540,82000,NA,NA,18120,19,19,13,11,108.63729128014843,205.9617810760668
34023125302,NJ,023,125302,1537,85,1297,38,3,91,0,8,15,1151,57,989,27,2,65,0,3,8,NA,02350,82000,NA,NA,18120,19,19,7,5,173.427908825868,328.79613040021206
34023125303,NJ,023,125303,1187,78,1046,30,0,16,0,0,17,902,53,813,18,0,11,0,0,7,NA,60540,82000,NA,NA,18120,19,19,13,11,135.90962099125363,257.666472303207
34023125304,NJ,023,125304,33,9,17,4,0,3,0,0,0,29,7,16,3,0,3,0,0,0,NA,60540,82000,NA,NA,18120,19,19,13,11,4.369599787967135,8.284177047442354
34023125305,NJ,023,125305,5725,726,2253,2069,17,568,1,7,84,5049,646,1995,1893,14,427,1,5,68,NA,02350,82000,NA,NA,18120,19,19,7,5,760.7623906705538,1442.3037900874633
34023125306,NJ,023,125306,2252,149,1684,176,1,206,0,3,33,1748,97,1353,126,1,146,0,2,23,NA,60540,82000,NA,NA,18120,19,19,7,5,263.38139411608796,499.3359130665253
34023125307,NJ,023,125307,839,93,666,34,0,40,0,1,5,629,62,517,20,0,27,0,1,2,NA,60540,82000,NA,NA,18120,19,19,13,11,94.77511264245959,179.68094354624967
34023125308,NJ,023,125308,846,62,683,35,0,53,0,2,11,648,42,538,20,0,39,0,1,8,NA,02350,82000,NA,NA,18120,19,19,7,5,97.63795388285185,185.1085078187119
34023125309,NJ,023,125309,1628,151,1219,138,3,92,1,11,13,1224,98,956,88,1,63,1,7,10,NA,66720,82000,NA,NA,18120,19,19,13,11,184.4272462231646,349.6494036575669
34023125310,NJ,023,125310,2271,180,1070,323,5,630,0,8,55,1772,141,890,226,2,470,0,4,39,NA,02350,82000,NA,NA,18120,19,19,7,5,266.99761463026766,506.1917837264776
34023125311,NJ,023,125311,1162,115,993,8,1,38,0,3,4,904,81,782,6,0,28,0,3,4,NA,66720,82000,NA,NA,18120,19,19,13,11,136.21097270076862,258.237794858203
34023125312,NJ,023,125312,2974,258,437,439,7,1547,0,20,266,2096,190,342,301,3,1081,0,18,161,NA,02350,82000,NA,NA,18120,19,19,7,5,315.8165915716936,598.7460376358335
34023125401,NJ,023,125401,2336,72,602,287,4,1310,0,16,45,1883,62,524,225,2,1031,0,8,31,NA,34470,82000,NA,NA,18120,19,19,7,5,283.7226345083488,537.900185528757
34023125402,NJ,023,125402,1412,165,862,160,2,156,0,15,52,1038,114,670,90,2,122,0,11,29,NA,02350,82000,NA,NA,18120,19,19,7,5,156.4015372382719,296.51640604293664
34023125403,NJ,023,125403,1142,52,793,35,0,236,0,7,19,862,34,627,25,0,161,0,3,12,NA,34470,82000,NA,NA,18120,19,19,7,5,129.88258680095413,246.2400212032865
34023125404,NJ,023,125404,698,43,486,28,0,135,0,0,6,537,30,389,14,0,101,0,0,3,NA,34470,82000,NA,NA,18120,19,19,7,5,80.91293400477073,153.40010601643255
34023125405,NJ,023,125405,1229,78,735,60,0,336,0,0,20,964,52,595,45,0,255,0,0,17,NA,34470,82000,NA,NA,18120,19,19,7,5,145.25152398621785,275.3774715080837
34023125406,NJ,023,125406,908,59,707,35,0,104,0,0,3,698,36,564,18,0,78,0,0,2,NA,34470,82000,NA,NA,18120,19,19,7,5,105.17174662072621,199.3915716936125
34023125407,NJ,023,125407,1461,80,1006,76,0,272,0,3,24,1114,59,806,46,0,192,0,0,11,NA,24030,82000,NA,NA,18120,19,19,7,5,167.85290219984097,318.2266631327856
34023125408,NJ,023,125408,1404,144,774,111,0,342,0,2,31,1067,100,623,72,0,249,0,2,21,NA,24030,82000,NA,NA,18120,19,19,7,5,160.77113702623907,304.800583090379
34023125409,NJ,023,125409,1121,66,953,14,2,63,0,2,21,848,41,735,9,2,50,0,0,11,NA,14380,82000,NA,NA,18120,19,19,7,5,127.77312483434933,242.24076331831435
34023125410,NJ,023,125410,979,78,849,18,0,24,0,4,6,730,50,648,8,0,18,0,4,2,NA,14380,82000,NA,NA,18120,19,19,7,5,109.99337397296581,208.5327325735489
34023125411,NJ,023,125411,1748,115,980,61,4,529,0,12,47,1355,81,787,42,4,394,0,10,37,NA,34470,82000,NA,NA,18120,19,19,7,5,204.16578319639547,387.0710310098066
34023125412,NJ,023,125412,1456,83,869,104,4,368,0,9,19,1183,61,734,81,2,287,0,7,11,NA,34470,82000,NA,NA,18120,19,19,7,5,178.24953617810763,337.93729128014843
34023125413,NJ,023,125413,708,39,339,20,2,278,0,3,27,566,29,290,12,0,215,0,0,20,NA,34470,82000,NA,NA,18120,19,19,7,5,85.28253379273788,161.68428306387491
34023125414,NJ,023,125414,1364,127,1067,67,0,77,1,1,24,1042,80,848,45,0,53,1,0,15,NA,02350,82000,NA,NA,18120,19,19,7,5,157.0042406573019,297.6590511529287
34023125415,NJ,023,125415,785,38,695,13,0,31,0,5,3,604,26,543,8,0,21,0,4,2,NA,34470,82000,NA,NA,18120,19,19,7,5,91.00821627352241,172.53941160879938
34023125416,NJ,023,125416,758,44,614,31,0,54,0,7,8,582,30,484,19,0,43,0,6,0,NA,34470,82000,NA,NA,18120,19,19,7,5,87.69334746885767,166.2548635038431
34023125501,NJ,023,125501,1244,58,1125,10,0,45,0,0,6,948,36,869,8,0,31,0,0,4,NA,14380,82000,NA,NA,18120,19,19,7,5,142.84071031009807,270.80689106811553
34023125502,NJ,023,125502,1003,78,758,77,1,68,0,6,15,822,54,641,58,1,57,0,3,8,NA,14380,82000,NA,NA,18120,19,19,7,5,123.85555261065464,234.813570103366
34023125503,NJ,023,125503,634,18,568,6,1,39,0,0,2,498,11,452,4,1,28,0,0,2,NA,14380,82000,NA,NA,18120,19,19,7,5,75.03657566922874,142.25931619401007
34023125504,NJ,023,125504,1435,79,1126,34,1,169,0,1,25,1072,54,859,20,1,120,0,1,17,NA,14380,82000,NA,NA,18120,19,19,7,5,161.5245163000265,306.2288894778691
34023125505,NJ,023,125505,1171,46,1043,24,2,52,0,0,4,899,32,807,19,1,36,0,0,4,NA,14380,82000,NA,NA,18120,19,19,7,5,135.4575934269812,256.80948847071295
34023125506,NJ,023,125506,824,37,724,7,0,36,1,3,16,641,22,568,7,0,29,1,3,11,NA,14380,82000,NA,NA,18120,19,19,7,5,96.58322289954944,183.10887887622582
34023125507,NJ,023,125507,1331,39,1168,27,0,90,0,0,7,986,27,883,20,0,54,0,0,2,NA,14380,82000,NA,NA,18120,19,19,7,5,148.5663927908826,281.66201961304
34023125508,NJ,023,125508,1225,59,1081,26,0,40,0,3,16,940,45,836,19,0,26,0,3,11,NA,14380,82000,NA,NA,18120,19,19,7,5,141.63530347203817,268.52160084813147
34023125509,NJ,023,125509,1389,72,802,370,6,108,6,0,25,1057,48,629,289,1,75,1,0,14,NA,14380,82000,NA,NA,18120,19,19,7,5,159.26437847866418,301.9439703153989
34023125510,NJ,023,125510,1058,47,888,26,0,83,0,0,14,829,40,701,19,0,60,0,0,9,NA,14380,82000,NA,NA,18120,19,19,7,5,124.91028359395708,236.81319904585212
34023125511,NJ,023,125511,1123,63,870,95,0,70,0,3,22,818,33,643,76,0,54,0,2,10,NA,14380,82000,NA,NA,18120,19,19,7,5,123.2528491916247,233.67092499337397
34023125512,NJ,023,125512,1356,57,1145,41,0,92,0,7,14,1040,47,883,32,0,63,0,5,10,NA,14380,82000,NA,NA,18120,19,19,7,5,156.7028889477869,297.0877285979327
34023125513,NJ,023,125513,1070,79,867,53,0,62,0,2,7,798,51,673,33,0,34,0,2,5,NA,14380,82000,NA,NA,18120,19,19,7,5,120.23933209647497,227.95769944341376
34023125514,NJ,023,125514,1005,30,799,22,0,131,3,2,18,795,22,643,15,0,98,2,1,14,NA,14380,82000,NA,NA,18120,19,19,7,5,119.7873045322025,227.1007156109197
34023125515,NJ,023,125515,853,36,657,29,0,115,0,0,16,685,28,542,19,0,87,0,0,9,NA,34470,82000,NA,NA,18120,19,19,7,5,103.21296050887888,195.67797508613836
34023125516,NJ,023,125516,1030,72,727,12,0,195,0,0,24,778,45,575,9,0,134,0,0,15,NA,34470,82000,NA,NA,18120,19,19,7,5,117.2258150013252,222.2444738934535
34025003001,NJ,025,3001,2390,233,1630,245,1,222,0,3,56,1905,166,1321,192,1,180,0,0,45,NA,44520,00070,NA,NA,09750,13,13,6,4,373.42864850283246,665.8335581332614
34025003002,NJ,025,3002,1676,157,606,833,5,56,0,0,19,1167,94,451,563,4,42,0,0,13,NA,39360,00070,NA,NA,09750,13,13,6,4,228.76180199622337,407.88858915565146
34025003003,NJ,025,3003,1874,217,1378,227,10,26,0,1,15,1380,151,1037,158,6,21,0,0,7,NA,13630,00070,NA,NA,09750,13,13,6,4,270.51524143512273,482.3361208524413
34025003004,NJ,025,3004,1664,129,1181,299,1,22,0,1,31,1221,82,903,196,1,16,0,0,23,NA,13630,00070,NA,NA,09750,13,13,6,4,159.58947071216036,310.3747366592099
34025003005,NJ,025,3005,771,53,611,27,3,72,0,0,5,591,35,476,19,2,58,0,0,1,NA,71280,00070,09720,05610,09750,13,13,6,4,115.8510925276504,206.56568653898032
34025003006,NJ,025,3006,1035,44,882,37,1,67,0,0,4,777,36,671,26,1,43,0,0,0,NA,71280,00070,NA,NA,09750,13,13,6,4,152.31184246021041,271.5762071756137
34025003007,NJ,025,3007,1031,36,908,29,1,46,0,0,11,749,20,663,25,1,33,0,0,7,NA,71280,00070,NA,NA,09750,13,13,6,4,146.82312741659922,261.7896771873033
34025003008,NJ,025,3008,1402,93,1009,191,0,74,0,9,26,1064,64,778,143,0,58,0,6,15,NA,71280,00070,NA,NA,09750,13,13,6,4,208.57117165722508,371.88813955579536
34025003009,NJ,025,3009,1139,57,888,47,0,117,0,8,22,892,41,707,35,0,92,0,2,15,NA,71280,00070,NA,NA,09750,13,13,6,4,174.85477924647066,311.77088391331716
34025003010,NJ,025,3010,1273,40,1104,22,0,87,0,4,16,946,31,823,17,0,65,0,4,6,NA,71280,00070,NA,NA,09750,13,13,6,4,185.44015825914937,330.6449060336301
34025003011,NJ,025,3011,683,32,591,20,0,34,0,0,6,528,17,471,14,0,24,0,0,2,NA,71280,00070,NA,NA,09750,13,13,6,4,103.50148367952522,184.54599406528192
34025003012,NJ,025,3012,1358,76,1127,41,0,98,1,3,12,1122,51,950,32,0,77,1,3,8,NA,71280,00070,09720,05610,09750,13,13,6,4,219.9406528189911,392.16023738872406
34025003013,NJ,025,3013,1158,58,1028,22,1,32,0,1,16,843,32,769,13,1,22,0,1,5,NA,71280,00070,09720,05610,09750,13,13,6,4,103.53777605579234,250.51569159240606
34025005001,NJ,025,5001,718,18,685,6,2,3,0,0,4,582,12,558,4,2,3,0,0,3,NA,00730,00730,03630,NA,00780,11,11,6,4,80,299
34025010001,NJ,025,10001,617,8,566,24,1,4,0,1,13,474,6,435,17,1,2,0,1,12,NA,00760,00760,17100,NA,16560,30,30,4,2,74.58883248730965,172.20739666424947
34025010002,NJ,025,10002,1265,28,1115,96,9,8,0,4,5,905,20,790,76,3,8,0,4,4,NA,00760,00760,17100,NA,16560,30,30,4,2,142.41116751269035,328.7926033357505
34025015001,NJ,025,15001,1611,135,159,1218,1,8,3,10,77,1133,83,140,837,1,6,3,7,56,NA,01960,01960,NA,NA,00930,11,11,6,4,201.79858120091208,199.40646904822228
34025015002,NJ,025,15002,2159,188,203,1648,2,13,0,1,104,1368,102,174,1019,1,8,0,1,63,NA,01960,01960,NA,NA,00930,11,11,6,4,243.65442107930073,240.76615150747404
34025015003,NJ,025,15003,1756,191,44,1457,4,7,0,0,53,1064,110,33,882,3,7,0,0,29,NA,01960,01960,NA,NA,00930,11,11,6,4,189.50899417278947,187.26256228359094
34025015004,NJ,025,15004,2648,505,258,1787,2,24,2,1,69,1816,357,231,1152,2,22,1,0,51,NA,01960,01960,NA,NA,00930,11,11,6,4,323.44768178363313,319.6135461531965
34025015005,NJ,025,15005,2597,480,462,1450,12,16,0,5,172,1794,336,429,908,4,15,0,2,100,NA,01960,01960,NA,NA,00930,11,11,6,4,319.5292627311882,315.7415758804155
34025015006,NJ,025,15006,1994,424,528,935,5,20,1,11,70,1480,296,471,639,4,19,1,7,43,NA,01960,01960,NA,NA,00930,11,11,6,4,263.60273625538383,260.47800016890466
34025015007,NJ,025,15007,1048,125,605,287,1,9,0,2,19,924,91,581,224,1,9,0,2,16,NA,01960,01960,NA,NA,00930,11,11,6,4,164.57360020268558,162.62275145680263
34025015008,NJ,025,15008,1738,387,581,660,7,20,0,6,77,1305,276,533,410,6,17,0,4,59,NA,01960,01960,NA,NA,00930,11,11,6,4,232.433493792754,229.67823663541932
34025015009,NJ,025,15009,1379,202,307,794,4,1,0,3,68,957,120,269,520,4,1,0,3,40,NA,01960,01960,NA,NA,00930,11,11,6,4,170.45122878135294,168.43070686597417
34025025001,NJ,025,25001,1187,36,1116,11,1,17,0,0,6,1011,31,953,9,1,14,0,0,3,NA,02110,02110,01020,07050,10110,11,11,6,4,86.82363112391931,214.58256484149857
34025025002,NJ,025,25002,1532,77,1357,56,2,21,0,1,18,1183,53,1052,49,2,19,0,0,8,NA,02110,02110,01020,07050,10110,11,11,6,4,101.59481268011527,251.08919308357346
34025025003,NJ,025,25003,1045,26,971,27,0,7,0,0,14,765,18,718,19,0,5,0,0,5,NA,02110,02110,01020,07050,10110,11,11,6,4,65.69740634005764,162.36959654178676
34025025004,NJ,025,25004,941,26,888,11,0,12,0,0,4,741,19,703,11,0,7,0,0,1,NA,02110,02110,01020,07050,10110,11,11,6,4,63.636311239193084,157.2756484149856
34025030001,NJ,025,30001,1361,51,1283,1,5,18,0,0,3,1107,40,1053,1,2,8,0,0,3,NA,02440,02440,01140,NA,11160,11,11,6,4,188.02676133260513,461.90496996176955
34025030002,NJ,025,30002,883,3,866,7,0,2,0,0,5,724,2,717,3,0,1,0,0,1,NA,02440,02440,01140,NA,11160,11,11,6,4,122.97323866739487,302.0950300382305
34025035001,NJ,025,35001,765,42,692,10,0,16,0,3,2,618,32,570,4,0,9,0,1,2,NA,04930,04930,01410,NA,11160,10,10,6,4,112.19532654284002,200.44577591372078
34025035002,NJ,025,35002,1004,59,885,37,3,6,0,1,13,826,37,750,24,2,6,0,1,6,NA,04930,04930,01410,NA,NA,10,10,6,4,149.95686039544637,267.9097263830637
34025035003,NJ,025,35003,1557,91,1381,41,4,17,0,2,21,1272,70,1143,26,4,12,0,2,15,NA,04930,04930,01410,NA,16890,10,10,6,4,230.92630317555424,412.5680047932894
34025035004,NJ,025,35004,1685,207,1308,111,1,19,0,4,35,1372,140,1111,84,1,16,0,2,18,NA,04930,04930,01410,NA,15150,10,10,6,4,249.08088675853807,445.0025963650889
34025035005,NJ,025,35005,1034,15,1008,1,0,3,0,0,7,919,12,898,1,0,2,0,0,6,NA,04930,04930,01410,NA,NA,10,10,6,4,166.84062312762134,298.0738965448372
34025040001,NJ,025,40001,1536,268,1114,77,5,33,0,7,32,1247,184,965,47,4,28,0,4,15,NA,06970,06970,02130,NA,11160,11,11,6,4,183.98880691935895,282.96209615873823
34025040002,NJ,025,40002,1174,138,962,42,0,18,0,1,13,968,99,814,28,0,17,0,0,10,NA,06970,06970,02130,NA,99998,11,11,6,4,142.82370897990333,219.6530145001272
34025040003,NJ,025,40003,1141,128,960,25,0,13,0,1,14,938,87,816,19,0,10,0,1,5,NA,06970,06970,02130,NA,11160,11,11,6,4,138.39735436275757,212.84558636479267
34025040004,NJ,025,40004,942,81,815,23,3,5,1,0,14,778,58,682,20,3,3,1,0,11,NA,06970,06970,02130,NA,99998,11,11,6,4,114.79012973798015,176.5393029763419
34025045001,NJ,025,45001,1952,41,1695,163,1,20,0,2,30,1402,24,1215,134,1,13,0,0,15,NA,07750,07750,02310,NA,09420,11,11,4,2,114.78525896414342,479.2494023904382
34025045002,NJ,025,45002,1654,99,1531,2,0,7,0,1,14,1357,75,1267,1,0,5,0,1,8,NA,07750,07750,02310,NA,16890,11,11,4,2,111.10099601593625,463.8669322709163
34025045003,NJ,025,45003,1287,22,1248,5,0,6,0,4,2,974,14,947,5,0,6,0,1,1,NA,07750,07750,02310,NA,16890,11,11,4,2,79.74382470119521,332.9450199203187
34025047001,NJ,025,47001,654,18,622,0,0,13,0,0,1,480,11,459,0,0,9,0,0,1,NA,NA,14560,03450,05610,NA,12,12,12,2,32.38117054174779,139.4754323674264
34025047002,NJ,025,47002,4470,352,2994,880,25,134,1,10,74,3282,264,2177,675,24,97,1,3,41,NA,73020,14560,03450,05610,16890,12,12,12,2,221.40625357920055,953.6632688122781
34025047003,NJ,025,47003,1084,13,1015,7,0,44,0,3,2,725,7,677,5,0,33,0,2,1,NA,NA,14560,03450,05610,NA,12,12,12,2,48.90905967243156,210.6660176383003
34025047004,NJ,025,47004,648,22,613,0,0,13,0,0,0,449,15,427,0,0,7,0,0,0,NA,NA,14560,03450,05610,NA,12,12,12,2,30.289886610926583,130.4676440270301
34025047005,NJ,025,47005,914,11,843,7,0,45,0,0,8,671,9,624,7,0,27,0,0,4,NA,NA,14560,03450,05610,07410,12,12,12,2,45.266177986484934,194.97503149696482
34025047006,NJ,025,47006,1559,31,1434,5,0,74,0,0,15,1087,18,997,4,0,61,0,0,7,NA,NA,14560,03450,05610,NA,12,12,12,2,73.32985912266636,315.8537395487344
34025047007,NJ,025,47007,2075,48,1890,17,0,101,0,0,19,1398,33,1273,12,0,70,0,0,10,NA,19150,14560,03450,05610,NA,12,12,12,2,94.31015920284045,406.2221967701294
34025047008,NJ,025,47008,927,25,878,0,2,21,0,0,1,639,17,605,0,2,15,0,0,0,NA,73020,14560,03450,05610,10110,12,12,12,2,43.10743328370175,185.6766693391364
34025050001,NJ,025,50001,1070,54,985,12,1,3,0,6,9,851,45,787,8,1,3,0,3,4,NA,16660,16660,03630,NA,12060,11,11,6,4,67.10836961780358,164.27140783744557
34025055001,NJ,025,55001,1353,75,1040,131,5,72,0,2,28,1063,52,834,98,3,62,0,1,13,NA,19840,19840,04410,10440,NA,11,11,12,10,123.9641533901445,264.5684512782512
34025055002,NJ,025,55002,1952,153,1166,363,3,189,0,8,70,1503,96,966,252,3,148,0,4,34,NA,19840,19840,04410,10440,NA,11,11,12,10,175.2757502778807,374.07938125231567
34025055003,NJ,025,55003,1492,64,1208,89,7,96,0,1,27,1189,41,989,63,5,72,0,1,18,NA,19840,19840,04410,10440,NA,11,11,12,10,138.6579288625417,295.92839940718784
34025055004,NJ,025,55004,1502,66,1300,51,3,63,0,0,19,1196,40,1060,35,3,52,0,0,6,NA,19840,19840,04410,10440,12060,11,11,12,10,139.4742497221193,297.67061874768433
