GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
04019004001,04,019,004001,6855,5243,237,1078,30,124,9,19,115,5693,4543,159,769,26,102,5,16,73,NA,77000,93570,NA,NA,08800,13,13,2,8,863.3159195980539,836.4344433760411
04019004008,04,019,004008,4934,3534,160,976,33,85,21,3,122,3715,2841,101,608,23,66,13,2,61,NA,77000,93570,NA,NA,08800,9,9,2,8,563.361784877353,545.8201224559973
04019004010,04,019,004010,3540,2527,86,727,24,110,3,1,62,2766,2089,62,490,13,79,3,1,29,NA,77000,93570,NA,NA,08800,14,14,2,8,419.4505240836496,406.38989467383277
04019004011,04,019,004011,6818,4722,476,1244,45,144,8,15,164,5097,3775,308,764,36,119,7,8,80,NA,77000,93570,NA,NA,08800,9,9,2,8,772.9354017550116,748.8681464759674
04019004015,04,019,004015,7026,5180,340,1168,70,113,9,5,141,5415,4233,244,726,40,97,8,4,63,NA,77000,93570,NA,NA,08800,14,14,2,8,821.1585639598563,795.5897612649329
04019004022,04,019,004022,5969,4710,199,788,24,145,8,7,88,4782,3929,146,521,22,117,4,4,39,NA,77000,93570,NA,NA,08800,9,9,2,8,725.1671750426653,702.5873016378409
04019004025,04,019,004025,6262,5432,78,519,21,135,4,5,68,4749,4219,55,322,18,96,4,3,32,NA,11230,93570,NA,NA,08800,14,14,2,8,720.1628846251815,697.7388321786087
04019004026,04,019,004026,4134,3459,63,444,35,74,4,3,52,3183,2740,46,282,20,57,4,1,33,NA,77000,93570,NA,NA,08800,9,9,2,8,482.686557540946,467.65691784049517
04019004029,04,019,004029,4621,3016,258,1031,55,143,3,2,113,3165,2153,175,624,36,111,3,2,61,NA,77000,93570,NA,NA,08800,9,9,2,8,479.9569445859548,465.0122981354594
04019004030,04,019,004030,1829,1678,4,120,2,9,0,0,16,1402,1310,3,70,2,8,0,0,9,NA,11230,93570,NA,NA,08800,13,13,2,8,212.6065201609822,205.98649035889858
04019004031,04,019,004031,3637,3055,77,365,17,68,2,2,51,2981,2571,65,256,13,53,2,0,21,NA,77000,93570,NA,NA,08800,13,13,2,8,452.054234379378,437.9784078173158
04019004032,04,019,004032,3209,2610,71,386,17,57,6,4,58,2582,2155,49,274,16,47,6,2,33,NA,77000,93570,NA,NA,08800,14,14,2,8,391.54781387707277,379.35600435568915
04019004033,04,019,004033,4035,2314,377,1037,42,144,13,10,98,2922,1791,235,680,31,121,8,4,52,NA,77000,93570,NA,NA,08800,9,9,2,8,443.10716969357344,429.30993211747625
04019004034,04,019,004034,3671,2052,375,1001,29,100,2,5,107,2441,1476,215,596,15,81,2,1,55,NA,77000,93570,NA,NA,08800,9,9,2,8,370.1658457296416,358.63981666624215
04019004035,04,019,004035,3312,2515,134,522,11,49,4,7,70,2704,2171,101,336,8,37,2,4,45,NA,77000,93570,NA,NA,08800,9,9,2,8,410.0485239053465,397.2806490231539
04019004036,04,019,004036,2883,2010,145,580,6,77,1,10,54,2052,1487,97,360,4,64,1,6,33,NA,77000,93570,NA,NA,08800,9,9,2,8,311.17587686899816,301.48664637407984
04019004037,04,019,004037,3088,1954,228,684,21,106,7,1,87,2239,1498,173,419,14,86,7,0,42,NA,77000,93570,NA,NA,08800,9,9,2,8,339.5335225680735,328.9613066430627
04019004038,04,019,004038,3033,1944,186,693,13,119,2,2,74,2118,1427,123,427,9,91,2,0,39,NA,77000,93570,NA,NA,08800,9,9,2,8,321.18445770396596,311.18358529254436
04019004039,04,019,004039,2331,1924,62,239,15,40,4,4,43,2187,1836,60,198,12,38,3,3,37,NA,77000,93570,NA,NA,08800,14,14,2,8,331.6479740314323,321.32129416184824
04019004040,04,019,004040,6995,5281,279,1036,42,156,9,6,186,5696,4456,218,726,32,134,9,4,117,NA,77000,93570,NA,NA,08800,14,14,2,8,863.7708550905525,836.8752133268804
04019004041,04,019,004041,1072,840,11,184,14,9,0,0,14,786,626,7,128,10,6,0,0,9,NA,77000,93570,NA,NA,08800,14,14,2,8,119.19309903461627,115.48172711989606
04019004042,04,019,004042,4412,3586,155,480,22,101,4,14,50,3456,2898,105,305,18,84,4,9,33,NA,77000,93570,NA,NA,08800,14,14,2,8,524.0856873583127,507.7669833668713
04019004043,04,019,004043,3537,2730,122,432,16,160,6,1,70,2586,2067,83,273,10,124,3,1,25,NA,77000,93570,NA,NA,08800,9,9,2,8,392.1543945337375,379.9436976234749
04019004044,04,019,004044,3853,3247,68,349,18,90,9,11,61,2938,2552,49,218,12,69,6,3,29,NA,77000,93570,NA,NA,08800,9,9,2,8,445.5334923202323,431.66070518861915
04019004045,04,019,004045,1977,1805,5,129,8,13,4,0,13,1426,1312,4,83,6,12,3,0,6,NA,72000,93570,NA,NA,08280,9,9,2,8,216.24600410097048,209.51264996561298
04019004046,04,019,004046,4554,3505,168,527,18,234,9,2,91,3481,2783,121,348,15,165,4,2,43,NA,77000,93570,NA,NA,08800,14,14,2,8,527.8768164624672,511.44006629053206
04019004047,04,019,004047,3192,2730,43,282,27,61,2,7,40,2483,2171,34,184,18,50,2,1,23,NA,77000,93570,NA,NA,08800,14,14,2,8,376.5349426246211,364.8105959779923
04019004048,04,019,004048,4654,3754,135,552,20,95,4,7,87,3535,2911,103,372,15,74,4,5,51,NA,77000,93570,NA,NA,08800,14,14,2,8,536.0656553274408,519.3739254056395
04019004049,04,019,004049,2624,2171,62,308,11,35,3,1,33,2079,1784,50,191,6,32,1,0,15,NA,77000,93570,NA,NA,08800,9,9,2,8,315.270296301485,305.4535759316335
04019004050,04,019,004050,1966,1781,7,124,10,30,1,0,13,1454,1328,6,82,8,22,1,0,7,NA,72000,93570,NA,NA,08280,13,13,2,8,220.49206869762347,213.62650284011306
04019004051,04,019,004051,4910,4447,24,340,23,39,1,0,36,3569,3277,18,216,13,28,0,0,17,NA,72000,93570,NA,NA,08280,13,13,2,8,541.2215909090909,524.3693181818182
04019004052,04,019,004052,1630,1454,12,88,10,45,1,0,20,1289,1165,11,61,7,31,0,0,14,NA,72000,93570,01110,01140,99997,13,13,2,8,195.47061661020405,189.38415554395172
04019004053,04,019,004053,3079,2642,38,295,15,57,3,4,25,2347,2058,26,186,11,48,2,1,15,NA,72000,93570,NA,NA,08800,13,13,2,8,355.91120029802084,344.8290248732775
04019004054,04,019,004054,1626,1391,17,149,3,38,4,0,24,1242,1090,15,96,1,31,2,0,7,NA,72000,93570,NA,NA,08800,13,13,2,8,188.34329389439367,182.4787596474694
04019004055,04,019,004055,3219,2696,76,263,7,119,0,0,58,2425,2061,60,173,6,90,0,0,35,NA,77000,93570,NA,NA,08800,13,13,2,8,367.73952310298273,356.2890435950992
04019004056,04,019,004056,2139,1414,134,447,8,72,14,2,48,1569,1110,109,266,5,46,11,1,21,NA,77000,93570,NA,NA,08800,9,9,2,8,237.931262576734,230.52268428895286
04019004057,04,019,004057,4958,3720,283,687,15,132,16,7,98,3595,2772,196,451,15,98,12,4,47,NA,77000,93570,NA,NA,08800,9,9,2,8,545.1643651774116,528.1893244224254
04019004058,04,019,004058,4378,3064,248,743,34,152,3,4,130,3156,2345,168,422,24,120,3,2,72,NA,77000,93570,NA,NA,08800,9,9,2,8,478.5921381084592,463.6899882829415
04019004059,04,019,004059,3338,2687,40,495,31,25,0,9,51,2417,2023,26,293,18,18,0,7,32,NA,77000,93570,NA,NA,08850,9,9,2,8,366.5263617896533,355.1136570595277
04019004060,04,019,004060,11190,8084,624,1867,48,270,19,16,262,7435,5597,399,1092,35,208,14,6,84,NA,77000,93570,NA,NA,08850,9,9,2,8,1127.4817955755368,1092.374861496727
04019004061,04,019,004061,2047,1658,8,309,14,10,4,11,33,1413,1203,5,158,8,8,2,7,22,NA,78540,93570,01110,01140,08850,9,9,2,8,214.27461696681016,207.60264684530935
04019004104,04,019,004104,6776,2389,116,4038,113,34,1,7,78,4298,1867,70,2217,73,26,0,4,41,NA,77000,93570,NA,NA,08170,10,10,5,4,651.770915586235,631.4764162357676
04019004105,04,019,004105,4715,2835,120,1554,104,33,4,2,63,3995,2569,112,1145,92,29,4,2,42,4200,77000,93570,NA,NA,08170,10,10,2,4,605.8224308438829,586.9586512009985
04019004106,04,019,004106,7804,3047,631,3748,228,18,5,3,124,6320,2743,609,2645,204,18,5,2,94,4200,70240,93570,NA,NA,08170,11,11,2,8,958.3974375302478,928.5553631014544
04019004107,04,019,004107,3089,2217,16,775,33,5,1,8,34,2289,1751,12,475,21,5,1,6,18,NA,21537,93570,07920,06030,08850,9,9,2,8,347.1157807763825,336.3074724903844
04019004108,04,019,004108,2411,1661,8,694,15,13,0,0,20,1878,1398,7,442,10,12,0,0,9,NA,21537,93570,06000,06030,07300,9,9,2,8,284.78961830408315,275.9219892254005
04019004109,04,019,004109,4186,3423,20,625,35,14,4,2,63,3156,2695,16,374,24,10,4,2,31,NA,78540,93570,07920,06030,08850,9,9,2,8,478.5921381084592,463.6899882829415
04019004110,04,019,004110,3747,522,111,2973,51,50,2,1,37,2424,418,78,1832,31,41,2,1,21,NA,77000,93570,NA,NA,08170,10,10,5,4,367.5878779388166,356.1421202781528
04019004111,04,019,004111,5743,1112,284,4073,136,65,3,0,70,3402,845,157,2239,84,44,1,0,32,NA,77000,93570,NA,NA,08170,10,10,5,4,515.8968484933391,499.83312425176393
04019004112,04,019,004112,2994,900,119,1898,23,15,3,4,32,2037,736,89,1152,16,15,2,3,24,NA,20505,93570,NA,NA,08170,10,10,5,4,308.9011994065055,299.28279661988336
04019004307,04,019,004307,3311,3189,4,88,5,15,2,1,7,3242,3132,4,80,5,13,2,1,5,NA,29710,90153,NA,NA,02250,9,9,2,8,491.63362222675056,476.32539354033474
04019004310,04,019,004310,1234,592,17,576,7,14,4,8,16,929,506,14,373,7,13,4,5,7,NA,20540,93570,NA,NA,08800,10,10,5,4,140.8783575103798,136.49176144323596
04019004311,04,019,004311,3634,1332,61,2108,70,14,7,3,39,2659,1122,38,1415,45,12,5,1,21,NA,20540,93570,NA,NA,08800,10,10,5,4,403.22449151786856,390.6690997605645
04019004312,04,019,004312,5899,1927,95,3601,155,41,2,6,72,4051,1585,61,2219,105,32,2,5,42,4200,20540,93570,NA,NA,08800,10,10,5,4,614.3145600371889,595.1863569499988
04019004313,04,019,004313,4701,2579,30,1918,89,13,4,2,66,3207,1945,17,1131,57,11,4,2,40,4200,73700,90153,NA,NA,04770,10,10,5,4,486.3260414809343,471.18307744720954
04019004314,04,019,004314,3599,2612,13,880,36,31,0,0,27,2662,2022,9,570,21,23,0,0,17,4200,62140,90153,NA,NA,07300,9,9,2,8,403.6794270103671,391.1098697114038
04019004315,04,019,004315,5997,5805,7,138,7,19,2,3,16,5893,5746,7,98,7,17,2,1,15,NA,29710,90153,NA,NA,02250,9,9,5,8,893.6449524312897,865.8191067653278
04019004316,04,019,004316,3879,2444,12,1316,38,8,3,7,51,2784,1890,8,819,20,6,3,7,31,4200,73700,90153,NA,NA,07300,11,11,5,4,422.18013703864085,409.03451437886855
04019004317,04,019,004317,2926,2823,4,65,2,13,0,0,19,2875,2788,4,53,2,11,0,0,17,NA,29710,90153,NA,NA,02250,9,9,2,8,435.97984697776303,422.4045362209939
04019004318,04,019,004318,4880,4618,18,180,14,12,3,1,34,4746,4538,18,132,14,12,3,1,28,NA,29710,90153,NA,NA,02250,9,9,2,8,719.707949132683,697.2980622277694
04019004319,04,019,004319,4142,1316,58,2667,51,4,5,1,40,2653,1011,34,1541,29,4,4,1,29,4200,78760,90153,NA,NA,08800,10,10,5,4,402.31462053287146,389.78755985888586
04019004320,04,019,004320,2771,864,18,1767,94,8,1,1,18,1805,692,9,1025,61,5,1,0,12,2680,20540,90153,NA,NA,08800,10,10,5,4,273.7195213199521,265.19658708831093
04019004321,04,019,004321,3735,1061,129,2387,43,43,0,1,71,2498,884,79,1442,29,34,0,1,29,NA,20540,90153,NA,NA,08800,11,11,5,4,378.8096200871138,367.0144457321888
04019004322,04,019,004322,5132,1681,247,2983,113,48,7,4,49,3349,1266,146,1801,65,37,7,1,26,4200,20540,90153,NA,NA,08800,10,10,5,4,507.85965479253167,492.046188453603
04019004404,04,019,004404,2981,2837,19,70,14,7,0,2,32,2905,2784,19,52,14,7,0,2,27,NA,77035,93570,NA,NA,08800,10,10,2,4,440.52920190274847,426.81223572938694
04019004407,04,019,004407,5402,922,571,3636,182,20,2,5,64,3495,752,387,2181,109,18,1,5,42,NA,77000,93570,NA,NA,08800,11,11,5,4,529.9998487607937,513.4969927277822
04019004409,04,019,004409,9397,7720,50,1333,103,29,10,8,144,6616,5625,25,767,73,25,8,6,87,4200,55300,92040,02790,07530,04630,11,11,2,4,1003.2844061234367,972.0446649175985
04019004410,04,019,004410,8214,5130,59,2796,109,20,2,10,88,5921,4092,42,1614,85,20,2,8,58,4200,77035,92040,NA,NA,08800,10,10,5,4,897.8910170279426,869.9329596398278
04019004411,04,019,004411,3160,1767,98,1128,48,65,2,4,48,2603,1583,80,815,35,55,2,3,30,NA,77000,93570,NA,NA,08800,11,11,2,4,394.73236232456253,382.4413940115642
04019004412,04,019,004412,2415,1473,55,790,21,32,1,1,42,1941,1269,35,564,18,26,1,1,27,NA,77000,93570,NA,NA,08800,11,11,2,4,294.3432636465524,285.1781581930258
04019004413,04,019,004413,3204,1810,85,1132,23,116,0,5,33,2501,1517,67,783,17,92,0,3,22,NA,77000,93570,NA,NA,08800,11,11,2,4,379.2645555796123,367.4552156830281
04019004414,04,019,004414,2903,1251,134,1255,79,118,9,7,50,2292,1075,95,920,64,99,7,4,28,NA,77000,93570,NA,NA,08800,11,11,5,4,347.57071626888103,336.7482424412237
04019004415,04,019,004415,1619,661,32,862,26,24,0,0,14,1345,619,28,647,19,21,0,0,11,NA,77000,93570,NA,NA,08800,11,11,2,4,203.96274580351002,197.61186129295194
04019004416,04,019,004416,8841,6681,216,1470,51,260,12,2,149,6303,4924,161,918,38,188,12,0,62,NA,44270,93570,NA,NA,04630,12,12,2,8,955.8194697394227,926.057666713365
04019004417,04,019,004417,8035,4984,236,2559,55,97,8,8,88,6387,4280,185,1729,45,79,7,5,57,NA,77000,93570,NA,NA,08800,11,11,2,4,968.5576635293818,938.3992253368654
04019004418,04,019,004418,2750,2228,26,398,21,36,0,2,39,2145,1780,21,271,16,29,0,1,27,NA,44270,93570,NA,NA,03010,14,14,2,8,325.27887713645276,315.15051485009803
04019004419,04,019,004419,5355,3883,90,1185,98,16,3,1,79,3649,2798,47,691,58,10,3,0,42,NA,04880,92040,06900,07530,04630,11,11,2,4,553.3532040423852,536.1231835375328
04019004420,04,019,004420,2642,1414,142,887,134,21,5,0,39,2029,1152,118,599,109,16,2,0,33,NA,44270,92040,NA,NA,04630,11,11,2,8,307.6880380931761,298.1074100843119
04019004504,04,019,004504,5996,3708,138,1899,59,77,6,6,103,4589,3103,100,1199,47,68,6,5,61,NA,77000,93570,NA,NA,03010,12,12,2,4,695.8996583585929,674.2311014671795
04019004505,04,019,004505,3652,2561,55,858,61,67,2,2,46,2922,2206,32,573,38,45,2,2,24,NA,77000,93570,NA,NA,03010,14,14,2,4,443.10716969357344,429.30993211747625
04019004506,04,019,004506,4821,3395,33,1240,59,15,2,4,73,3371,2521,22,735,34,12,2,3,42,NA,23960,93570,NA,NA,03010,12,12,2,8,511.19584840418753,495.2785014264245
04019004507,04,019,004507,7367,5528,55,1490,88,60,4,7,135,5512,4387,40,889,61,48,3,3,81,NA,23960,93570,NA,NA,03010,12,12,2,8,835.8681448839757,809.8413230087369
04019004508,04,019,004508,4648,3267,61,1093,49,58,18,5,97,3760,2814,49,731,35,52,13,4,62,NA,23960,93570,NA,NA,00680,12,12,2,8,570.185817264831,552.4316717185868
04019004509,04,019,004509,7320,4787,173,1823,120,194,5,12,206,5811,4061,126,1232,86,172,4,2,128,NA,77000,93570,NA,NA,00680,12,12,2,8,881.2100489696629,853.7713947757202
04019004610,04,019,004610,5587,4119,111,1097,43,109,4,5,99,3877,2976,78,661,29,79,4,4,46,NA,10670,93570,NA,NA,00680,12,12,2,8,587.9283014722739,569.6216998013194
04019004612,04,019,004612,7878,6149,103,1361,47,105,2,7,104,5585,4517,70,837,29,82,2,5,43,NA,10670,93570,NA,NA,04630,12,12,2,8,846.9382418681067,820.5667251458265
04019004613,04,019,004613,3802,2754,68,818,40,65,2,1,54,2671,2028,42,493,26,53,2,0,27,NA,44270,93570,NA,NA,03010,12,12,2,8,405.04423348786264,392.43217956392164
04019004614,04,019,004614,3331,2919,35,286,15,48,1,4,23,2629,2339,27,195,12,41,1,2,12,NA,10670,93570,NA,NA,00680,12,12,2,8,398.6751365928832,386.2614002521715
04019004615,04,019,004615,3244,2774,39,304,14,72,0,6,35,2609,2257,31,228,9,58,0,3,23,NA,10670,93570,NA,NA,00680,12,12,2,8,395.64223330955963,383.3229339132428
04019004616,04,019,004616,2330,1908,36,300,11,42,1,3,29,1909,1627,26,200,8,25,1,1,21,NA,10670,93570,NA,NA,00680,12,12,2,8,289.4906183932347,280.47661205073996
04019004617,04,019,004617,2801,2245,76,348,30,49,3,2,48,2418,1999,59,257,22,41,3,0,37,NA,10670,93570,NA,NA,00680,12,12,2,8,366.67800695381953,355.2605803764742
04019004618,04,019,004618,2950,2312,40,450,22,86,0,1,39,2437,1985,30,317,16,68,0,0,21,NA,10670,93570,NA,NA,00680,12,12,2,8,369.55926507297687,358.0521233984564
04019004619,04,019,004619,3437,2979,39,300,15,71,1,3,29,2779,2472,29,197,10,47,1,3,20,NA,51600,93570,NA,NA,00680,12,12,2,8,421.42191121780996,408.29989779413637
04019004620,04,019,004620,1702,1429,20,203,4,14,1,3,28,1333,1126,18,149,4,13,1,2,20,NA,51600,93570,NA,NA,00680,12,12,2,8,202.14300383351588,195.84878148959476
04019004621,04,019,004621,1849,1714,6,108,1,15,0,0,5,1628,1521,6,82,1,14,0,0,4,NA,10670,93570,NA,NA,00680,12,12,2,8,246.8783272625385,239.19115998879235
04019004622,04,019,004622,3061,2509,27,441,9,38,1,4,32,2394,2008,19,299,7,34,1,3,23,NA,10670,93570,NA,NA,00680,12,12,2,8,363.03852301383125,351.7344207697598
04019004623,04,019,004623,4638,3819,62,571,33,89,4,6,54,3524,2983,49,373,25,61,3,3,27,NA,10670,93570,NA,NA,04630,12,12,2,8,534.3975585216128,517.7577689192287
04019004624,04,019,004624,5105,3786,64,1045,30,98,2,2,78,3589,2762,40,645,16,69,2,2,53,NA,10670,93570,NA,NA,04630,12,12,2,8,544.2544941924144,527.30778452074685
04019004625,04,019,004625,1797,1358,51,286,6,60,3,0,33,1447,1131,44,194,4,53,3,0,18,NA,10670,93570,NA,NA,00680,12,12,2,8,219.43055254846024,212.59803962148808
04019004626,04,019,004626,3195,2341,100,588,24,93,3,4,42,2554,1948,75,410,19,76,3,3,20,NA,10670,93570,NA,NA,00680,12,12,2,8,387.3017492804198,375.24215148118907
04019004627,04,019,004627,3063,2228,37,613,28,100,2,0,55,2093,1588,24,366,19,72,1,0,23,NA,10670,93570,NA,NA,03010,12,12,2,8,317.3933285998115,307.5105023688836
04019004628,04,019,004628,1394,1134,21,168,11,45,1,0,14,1071,882,15,121,7,36,0,0,10,NA,10670,93570,NA,NA,00680,12,12,2,8,162.41197082197715,157.3548724496294
04019004629,04,019,004629,7583,5928,123,1235,33,114,3,8,139,4983,4034,80,709,21,80,2,4,53,NA,44270,93570,NA,NA,04630,12,12,2,8,755.6478530400673,732.118888344074
04019004630,04,019,004630,1522,1231,14,231,6,17,0,0,23,1089,907,10,143,5,14,0,0,10,NA,74975,93570,NA,NA,04630,12,12,2,8,165.14158377696833,159.99949215466518
04019004631,04,019,004631,3707,2967,71,504,12,78,2,2,71,2661,2200,54,310,10,57,2,0,28,NA,10670,93570,NA,NA,04630,12,12,2,8,403.52778184620087,390.96294639445733
04019004632,04,019,004632,2508,2053,36,291,14,59,0,2,53,1691,1430,29,164,9,40,0,0,19,NA,10670,93570,NA,NA,00680,12,12,2,8,256.43197260500773,248.44732895641764
04019004633,04,019,004633,2755,2315,48,281,5,71,0,3,32,1995,1699,35,190,5,49,0,3,14,NA,51600,93570,NA,NA,00680,12,12,2,8,302.53210251152603,293.11201730813315
04019004634,04,019,004634,1015,880,4,93,12,3,0,0,23,757,669,3,59,8,2,0,0,16,NA,74975,93570,NA,NA,04630,12,12,2,8,114.7953892737971,111.22095092844954
04019004635,04,019,004635,4358,3822,41,336,13,99,4,0,43,3266,2931,23,200,11,74,3,0,24,NA,51600,93570,NA,NA,00680,12,12,2,8,495.27310616673884,479.8515531470491
04019004636,04,019,004636,5334,4564,61,489,18,117,13,3,69,3582,3130,42,282,12,79,7,1,29,NA,51600,93570,NA,NA,00680,12,12,2,8,543.1929780432513,526.2793213021218
04019004637,04,019,004637,9900,9070,82,467,27,154,11,6,83,8345,7774,63,314,17,116,9,6,46,NA,51600,93570,NA,NA,00680,12,12,2,8,1265.4788949667593,1226.0750799179805
04019004638,04,019,004638,2160,1834,17,257,7,15,0,3,27,1680,1476,14,154,5,12,0,3,16,NA,44270,93570,06900,07530,04630,12,12,2,8,254.76387579917983,246.8311724700069
04019004639,04,019,004639,892,710,14,139,8,3,1,0,17,634,533,8,76,6,1,1,0,9,NA,44270,93570,NA,NA,04630,12,12,2,8,96.14303408135714,93.14938294403832
04019004703,04,019,004703,7129,5943,86,691,36,265,12,3,93,5832,4916,78,515,31,217,9,1,65,NA,11230,93570,NA,NA,00680,12,12,2,8,884.3945974171527,856.8567844315952
04019004710,04,019,004710,4105,3285,66,473,55,122,8,6,90,3753,3086,59,382,39,110,8,3,66,NA,11230,93570,NA,NA,00680,12,12,2,8,569.1243011156677,551.4032084999618
04019004711,04,019,004711,3632,3177,25,279,5,79,3,15,49,2994,2669,21,196,5,61,3,9,30,NA,11230,93570,NA,NA,01760,12,12,2,8,454.02562151353834,439.8884109376194
04019004712,04,019,004712,3057,2639,26,224,9,81,1,7,70,2501,2198,26,157,8,63,1,4,44,NA,11230,93570,NA,NA,01760,13,13,2,8,379.2645555796123,367.4552156830281
04019004713,04,019,004713,3571,3175,6,267,13,73,0,0,37,2959,2669,5,199,8,55,0,0,23,NA,11230,93570,NA,NA,00680,12,12,2,8,448.7180407677221,434.7460948444943
04019004714,04,019,004714,5953,5201,67,380,24,188,4,5,84,4622,4101,48,262,17,145,2,2,45,NA,11230,93570,NA,NA,01760,12,12,2,8,700.9039487760768,679.0795709264117
04019004715,04,019,004715,5143,3609,24,1378,41,13,10,4,64,3739,2796,17,837,26,12,7,2,42,NA,11160,93570,NA,NA,00680,12,12,2,8,567.0012688173413,549.3462820627118
04019004716,04,019,004716,4245,3633,31,445,41,44,3,4,44,3411,3062,19,240,21,39,3,2,25,NA,11160,93570,NA,NA,00680,12,12,2,8,517.2616549708347,501.1554341042818
04019004717,04,019,004717,2120,1869,9,144,6,58,0,2,32,1797,1618,9,102,5,42,0,2,19,NA,11230,93570,NA,NA,01760,13,13,2,8,272.5063600066227,264.0212005527395
04019004718,04,019,004718,2522,2134,34,211,19,93,4,0,27,2015,1754,25,144,13,62,2,0,15,NA,11230,93570,NA,NA,01760,13,13,2,8,305.5650057948496,296.0504836470618
04019004719,04,019,004719,6293,5480,56,360,19,288,0,6,84,4803,4257,46,240,13,204,0,3,40,NA,11230,93570,NA,NA,01760,13,13,2,8,728.3517234901551,705.6726912937161
04019004720,04,019,004720,1481,1316,18,95,10,35,0,0,7,1274,1163,17,61,5,25,0,0,3,NA,11230,93570,NA,NA,01760,13,13,2,8,193.19593914771136,187.1803057897552
04019004721,04,019,004721,3030,2504,55,247,20,144,8,2,50,2615,2194,47,193,20,114,7,2,38,NA,11230,93570,NA,NA,08800,13,13,2,8,396.5521042945566,384.20447381492136
04019004722,04,019,004722,2739,2521,10,143,2,41,0,7,15,2441,2279,10,100,2,34,0,5,11,NA,11230,93570,NA,NA,08800,13,13,2,8,370.1658457296416,358.63981666624215
04019004723,04,019,004723,4999,4082,110,443,18,259,4,0,83,3752,3136,79,290,14,183,4,0,46,NA,11230,93570,NA,NA,01760,13,13,2,8,568.9726559515016,551.2562851830154
04019004724,04,019,004724,2381,2092,23,161,3,69,0,2,31,1940,1745,17,107,2,49,0,2,18,NA,11230,93570,NA,NA,08800,13,13,2,8,294.1916184823862,285.0312348760794
04019004900,04,019,0049,202,130,0,50,15,1,0,3,3,164,125,0,28,7,1,0,2,1,4200,00870,90051,09600,09630,00520,11,11,5,4,28.730859070853878,12.258499870230988
04019005000,04,019,0050,3705,2015,5,1392,216,10,2,0,65,2942,1791,4,958,139,9,1,0,40,NA,00870,90051,NA,NA,00520,11,11,5,4,515.4035816247081,219.90552815987544
04019005100,04,019,0051,3315,19,8,756,2506,1,0,0,25,1774,17,5,368,1371,1,0,0,12,2680,20540,90153,NA,NA,08800,10,10,5,4,269.01852123080056,260.64196426297156
04019940600,04,019,9406,1251,24,0,21,1200,2,2,0,2,800,19,0,12,764,2,1,0,2,4200,64310,92397,08130,01740,03950,11,11,5,4,140.15053205294575,59.79756034259019
04019940700,04,019,9407,1522,35,0,71,1389,0,1,0,26,966,30,0,34,890,0,1,0,11,4200,56470,92397,08130,01740,03950,11,11,5,4,169.23176745393198,72.20555411367765
04019940800,04,019,9408,4719,64,5,139,4474,13,6,0,18,2834,57,5,71,2680,11,4,0,6,4200,65490,92397,NA,NA,03950,11,11,5,4,496.4832597975603,211.83285751362575
04019940900,04,019,9409,2053,333,6,498,1193,2,1,0,20,1381,305,4,299,760,1,1,0,11,4200,20540,90153,NA,NA,07300,10,10,5,4,209.42197171349244,202.9011007030235
04021000201,04,021,000201,2938,2618,6,229,38,18,1,0,28,2384,2186,6,143,19,13,1,0,16,NA,58290,92346,NA,NA,00790,4,4,3,1,223.30959353228272,212.15388398345817
04021000202,04,021,000202,5962,4051,41,1723,45,22,16,0,64,4073,2966,31,997,28,12,6,0,33,1310,58150,92346,NA,NA,02920,7,7,3,3,381.51844566148804,362.4592153794568
04021000203,04,021,000203,229,170,8,48,0,0,0,2,1,187,139,7,38,0,0,0,2,1,NA,74820,92346,NA,NA,06850,7,7,3,1,17.516314593346,16.641265228568233
04021000301,04,021,000301,10328,9295,25,707,95,48,5,2,151,8453,7774,25,439,75,40,2,1,97,NA,02830,92346,NA,NA,00790,7,7,3,3,791.7936216981483,752.2385827651726
04021000303,04,021,000303,6847,6481,22,227,32,28,3,1,53,5825,5566,17,160,22,25,3,0,32,NA,28120,92346,NA,NA,00790,4,4,3,3,545.6285160761521,518.3709623337431
04021000304,04,021,000304,12309,10560,82,1378,89,69,2,1,128,9366,8328,53,809,57,50,2,1,66,NA,02830,92346,NA,NA,00790,7,7,3,3,877.3144517715435,833.4871129987706
04021000305,04,021,000305,7799,6855,36,641,65,38,9,13,142,6037,5448,24,391,44,31,6,8,85,NA,02830,92346,NA,NA,00790,7,7,3,3,565.4865839573786,537.236995640997
04021000306,04,021,000306,7586,6943,54,432,32,49,5,2,69,6601,6241,34,246,23,17,4,2,34,NA,02830,92346,NA,NA,00790,7,7,3,3,618.3165381319623,587.4277634961439
04021000400,04,021,0004,3291,957,9,2267,28,6,1,1,22,2406,787,1,1574,19,5,1,0,19,NA,71300,92346,NA,NA,08230,4,4,3,1,225.37033642561752,214.11167989270146
04021000500,04,021,0005,2676,1655,8,964,19,6,0,3,21,1893,1225,5,631,12,3,0,2,15,NA,37200,92346,NA,NA,06850,7,7,3,1,177.31755895831006,168.4594389180731
