GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
27137000550,MN,137,0550,766,3,750,0,5,3,0,0,5,614,3,604,0,3,2,0,0,2,NA,23714,23714,00021,4,8,412.7023319615912,71.59122085048011
27137000555,MN,137,0555,847,2,836,1,0,2,0,0,6,660,1,652,1,0,1,0,0,5,NA,23714,23714,00021,4,8,443.62139917695475,76.95473251028807
27137000560,MN,137,0560,234,2,222,3,4,0,0,0,3,184,2,180,1,1,0,0,0,0,NA,23714,23714,00021,4,8,123.67626886145403,21.454046639231823
27137000565,MN,137,0565,1468,7,1437,4,11,4,1,0,4,1113,3,1098,1,4,3,1,0,3,NA,NA,24218,11040,4,8,315,155
27137000570,MN,137,0570,2621,22,2496,16,53,5,1,0,28,2006,11,1922,12,39,3,1,0,18,NA,28682,24956,30090,4,8,612,341
27137000575,MN,137,0575,423,8,404,0,2,0,0,0,9,313,7,300,0,2,0,0,0,4,NA,08524,25550,00001,4,8,206.3851976450799,38.170731707317074
27137000580,MN,137,0580,199,6,182,0,4,0,0,0,7,148,2,143,0,1,0,0,0,2,NA,33416,25550,00001,4,8,97.5878889823381,18.048780487804876
27137000585,MN,137,0585,905,2,745,1,144,1,0,2,10,770,2,675,1,85,1,0,1,5,0335,65272,25928,00008,4,8,189,109
27137000590,MN,137,0590,154,0,154,0,0,0,0,0,0,114,0,114,0,0,0,0,0,0,NA,21338,26522,12210,4,8,87,24
27137000591,MN,137,0591,73,2,68,0,1,1,0,0,1,47,0,45,0,1,0,0,0,1,NA,NA,52224,12210,4,8,99,78
27137000595,MN,137,0595,2591,22,2481,21,14,25,1,2,25,1938,12,1880,13,9,14,1,0,9,NA,28682,28682,13920,4,8,650.285240464345,270.3272526257601
27137000600,MN,137,0600,2191,9,2142,3,15,5,1,0,16,1570,4,1539,3,14,2,1,0,7,NA,28682,28682,13920,4,8,526.8048645660587,218.99576193108533
27137000605,MN,137,0605,2666,16,2591,2,30,5,1,0,21,1919,8,1880,2,16,2,1,0,10,NA,28682,28682,13920,4,8,643.9098949695965,267.6769854431546
27137000615,MN,137,0615,759,4,745,2,3,2,0,0,3,596,1,588,1,3,2,0,0,1,NA,28790,28790,13980,4,8,309.03368740515936,93.0628224582701
27137000620,MN,137,0620,670,5,638,4,10,2,0,0,11,537,1,520,4,6,2,0,0,4,NA,28790,28790,13980,4,8,278.44142640364186,83.85022761760243
27137000625,MN,137,0625,1040,4,983,10,20,3,0,0,20,788,3,753,4,17,3,0,0,8,NA,28790,28790,13980,4,8,408.58816388467375,123.04279210925645
27137000630,MN,137,0630,806,5,793,0,4,1,0,0,3,617,5,606,0,4,0,0,0,2,NA,28790,28790,13980,4,8,319.92245827010623,96.34188163884673
27137000635,MN,137,0635,2039,9,1988,18,6,3,0,0,15,1599,4,1565,15,6,3,0,0,6,NA,28790,28790,13980,4,8,829.102124430956,249.67693474962064
27137000640,MN,137,0640,893,19,867,0,2,1,0,0,4,643,11,629,0,1,1,0,0,1,NA,28790,28790,13980,4,8,333.4037936267071,100.40166919575114
27137000645,MN,137,0645,705,3,691,0,6,0,0,0,5,508,3,500,0,3,0,0,0,2,NA,28790,28790,13980,4,8,263.40455235204854,79.32200303490136
27137000650,MN,137,0650,825,1,813,2,2,1,0,0,6,603,1,593,2,2,1,0,0,4,NA,28790,28790,13980,4,8,312.663277693475,94.15584218512899
27137000655,MN,137,0655,2513,20,2422,3,19,17,0,4,28,1941,8,1887,3,12,12,0,4,15,NA,28790,28790,13980,4,8,1006.4335356600909,303.07875569044
27137000660,MN,137,0660,3555,29,3421,22,28,8,1,6,40,2747,14,2661,15,22,7,0,2,26,NA,28790,28790,13980,4,8,1424.3549317147194,428.9321699544765
27137000665,MN,137,0665,3266,17,3180,18,22,8,0,0,21,2601,10,2544,13,17,7,0,0,10,NA,28790,28790,13980,4,8,1348.6520485584217,406.13490136570556
27137000735,MN,137,0735,2082,4,2062,6,4,2,0,0,4,1669,1,1659,2,4,0,0,0,3,NA,30302,30302,91450,4,8,1029,257
27137000750,MN,137,0750,628,11,589,1,15,4,0,0,8,459,5,436,1,9,3,0,0,5,NA,NA,30932,00008,4,8,175,73
27137000755,MN,137,0755,93,0,93,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,NA,31238,31238,00021,4,8,48,16
27137000760,MN,137,0760,141,1,137,0,1,0,0,0,2,114,1,110,0,1,0,0,0,2,NA,NA,32696,00008,4,8,59,15
27137000765,MN,137,0765,200,7,188,0,0,1,0,2,2,147,3,140,0,0,1,0,1,2,NA,65272,33794,00008,4,8,75,19
27137000770,MN,137,0770,2013,8,1964,7,10,8,0,0,16,1398,4,1370,4,6,6,0,0,8,NA,17000,35234,11040,4,8,495,242
27137000775,MN,137,0775,363,13,331,3,6,1,0,0,9,263,6,249,1,3,1,0,0,3,NA,28790,35774,00008,4,8,119,24
27137000780,MN,137,0780,452,3,340,0,92,8,0,2,7,351,1,278,0,60,5,0,2,5,2285,48634,36332,00008,4,8,113,62
27137000785,MN,137,0785,60,0,59,0,0,0,0,0,1,46,0,45,0,0,0,0,0,1,NA,36530,36530,00021,4,8,38,5
27137000790,MN,137,0790,141,0,128,0,5,5,0,0,3,95,0,91,0,2,1,0,0,1,NA,NA,37250,00008,4,8,50,25
27137000792,MN,137,0792,68,0,68,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,NA,NA,40624,11040,4,8,23.566951566951566,18.210826210826212
27137000795,MN,137,0795,487,5,466,2,8,1,1,0,4,361,2,344,2,8,1,1,0,3,NA,NA,38960,00008,4,8,214,39
27137000797,MN,137,0797,80,0,78,0,0,0,0,0,2,64,0,62,0,0,0,0,0,2,NA,39140,39140,00021,4,8,67,7
27137000799,MN,137,0799,111,0,108,0,3,0,0,0,0,85,0,83,0,2,0,0,0,0,NA,41372,41372,00008,4,8,40.446096654275095,16.74721189591078
27137000800,MN,137,0800,246,0,238,0,3,0,0,0,5,184,0,181,0,1,0,0,0,2,NA,41372,41390,00008,4,8,87.5539033457249,36.25278810408922
27137000805,MN,137,0805,1479,8,1421,0,35,0,0,0,15,1136,6,1102,0,20,0,0,0,8,NA,52630,42056,30090,4,8,472,165
27137000810,MN,137,0810,115,0,110,0,5,0,0,0,0,87,0,83,0,4,0,0,0,0,NA,NA,44098,00008,4,8,37,11
27137000815,MN,137,0815,1229,14,1189,1,10,1,0,1,13,984,7,960,0,6,1,0,1,9,NA,19142,44350,11520,4,8,387,198
27137000820,MN,137,0820,1342,2,1329,0,7,1,0,0,3,1052,2,1041,0,7,0,0,0,2,NA,44548,44548,00001,4,8,667.5103806228374,157.43598615916954
27137000821,MN,137,0821,71,0,71,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,NA,NA,60888,11520,4,8,64.18604651162791,16.74418604651163
27137000825,MN,137,0825,1657,10,1612,0,16,6,0,0,13,1260,4,1236,0,12,4,0,0,4,NA,44548,44548,00001,4,8,799.4896193771626,188.56401384083046
27137000840,MN,137,0840,60,2,58,0,0,0,0,0,0,48,1,47,0,0,0,0,0,0,NA,NA,45232,00008,4,8,33,13
27137000845,MN,137,0845,272,8,257,0,2,1,0,0,4,201,2,193,0,2,1,0,0,3,NA,NA,45664,00008,4,8,95,15
27137000850,MN,137,0850,637,5,623,0,3,5,0,0,1,445,3,437,0,3,1,0,0,1,NA,NA,46708,11040,4,8,140,54
27137000852,MN,137,0852,203,0,197,0,2,1,0,0,3,151,0,147,0,2,1,0,0,1,NA,NA,47255,11040,4,8,33,27
27137000855,MN,137,0855,161,1,160,0,0,0,0,0,0,127,1,126,0,0,0,0,0,0,NA,NA,47050,00008,4,8,94,31
27137000857,MN,137,0857,292,1,288,0,2,0,0,0,1,255,1,251,0,2,0,0,0,1,NA,NA,70069,00008,4,8,127.86324786324786,98.8034188034188
27137000860,MN,137,0860,249,1,210,0,33,0,0,0,5,185,0,162,0,20,0,0,0,3,NA,48634,48634,00008,4,8,100,57
27137000865,MN,137,0865,270,0,260,0,8,0,0,0,2,213,0,208,0,3,0,0,0,2,NA,13006,49336,00008,4,8,90,48
27137000870,MN,137,0870,69,0,65,0,3,0,0,0,1,52,0,50,0,1,0,0,0,1,NA,NA,41390,00008,4,8,15,2
27137000875,MN,137,0875,133,1,132,0,0,0,0,0,0,107,1,106,0,0,0,0,0,0,NA,NA,50389,40740,4,8,36,17
27137000880,MN,137,0880,492,2,484,0,4,2,0,0,0,367,1,362,0,4,0,0,0,0,NA,NA,50830,41040,4,8,254,57
27137000881,MN,137,0881,98,0,98,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,NA,06148,27899,00021,4,8,36,74
27137000885,MN,137,0885,177,1,162,1,1,8,0,0,4,141,1,134,0,1,4,0,0,1,NA,NA,52090,00008,4,8,57,36
27137000886,MN,137,0886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,50730,00008,4,8,0,0
27137000890,MN,137,0890,51,0,51,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,NA,NA,52306,12210,4,8,20,9
27137000895,MN,137,0895,2852,21,2743,4,32,15,0,3,34,2167,11,2099,4,21,9,0,2,21,NA,52630,52630,30090,4,8,1029,297
27137000910,MN,137,0910,4139,17,4037,12,24,10,4,0,35,3000,7,2938,7,18,5,3,0,22,NA,02260,54070,11040,4,8,1087,381
27137000915,MN,137,0915,382,2,376,2,0,0,0,0,2,301,1,297,1,0,0,0,0,2,2285,NA,58450,41040,4,8,168,44
27137000920,MN,137,0920,1842,8,1803,0,9,1,1,4,16,1334,4,1308,0,9,1,1,4,7,NA,28682,61132,30090,4,8,548,174
27137000925,MN,137,0925,266,1,199,2,61,0,0,0,3,193,1,149,2,38,0,0,0,3,1125,12160,62968,00008,4,8,53,25
27137000930,MN,137,0930,116,0,113,0,3,0,0,0,0,90,0,87,0,3,0,0,0,0,NA,NA,63202,00008,4,8,70,23
27137000935,MN,137,0935,196,4,188,0,0,2,0,0,2,157,3,152,0,0,2,0,0,0,NA,NA,65146,00008,4,8,93,21
27137000940,MN,137,0940,479,9,466,0,4,0,0,0,0,390,6,380,0,4,0,0,0,0,NA,65272,65272,00008,4,8,239,70
27137000945,MN,137,0945,249,0,245,0,1,0,0,0,3,208,0,204,0,1,0,0,0,3,NA,28790,31733,13980,4,8,99,28
27137000950,MN,137,0950,322,1,319,0,2,0,0,0,0,238,1,236,0,1,0,0,0,0,NA,NA,28259,00008,4,8,121.63955637707949,25.955637707948245
27137000960,MN,137,0960,783,0,769,0,3,3,1,0,7,603,0,597,0,1,1,1,0,3,NA,23714,64886,00021,4,8,308.1876155268022,65.76155268022181
27137000962,MN,137,0962,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,NA,30302,30616,91450,4,8,1.5042735042735045,1.1623931623931625
27137000965,MN,137,0965,237,0,235,0,0,0,0,0,2,176,0,175,0,0,0,0,0,1,NA,28790,38938,13980,4,8,68,19
27137000970,MN,137,0970,1060,8,1028,0,9,8,0,0,7,803,6,783,0,6,5,0,0,3,NA,NA,58369,41040,4,8,357.2564366632338,129.00926879505664
27137000971,MN,137,0971,119,0,117,0,1,0,0,0,1,107,0,105,0,1,0,0,0,1,NA,NA,36075,00001,4,8,47.60453141091658,17.190525231719878
27137000972,MN,137,0972,16,0,15,0,0,0,0,0,1,13,0,12,0,0,0,0,0,1,2285,44548,09486,41040,4,8,5.7837281153450055,2.0885684860968072
27137000973,MN,137,0973,68,9,55,0,0,0,0,0,4,48,3,44,0,0,0,0,0,1,NA,NA,14778,00008,4,8,21.355303810504633,7.711637487126673
27137000975,MN,137,0975,648,0,640,0,0,1,0,0,7,537,0,533,0,0,1,0,0,3,NA,03106,06042,00008,4,8,112.94833948339483,34.67712177121771
27137000976,MN,137,0976,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,NA,03106,04208,00008,4,8,1.051660516605166,0.32287822878228783
27137000979,MN,137,0979,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,NA,NA,50643,00008,4,8,83,38
27137000990,MN,137,0990,25,0,24,0,1,0,0,0,0,20,0,20,0,0,0,0,0,0,NA,NA,23632,00008,4,8,11,11
27137000999,MN,137,0999,99,0,91,0,1,0,0,0,7,76,0,72,0,1,0,0,0,3,NA,NA,63246,00008,4,8,17.38787878787879,14.73939393939394
27137001000,MN,137,1000,181,0,172,0,6,0,0,0,3,147,0,143,0,1,0,0,0,3,NA,NA,46898,00008,4,8,157.25581395348837,41.02325581395348
27137001001,MN,137,1001,272,1,7,0,264,0,0,0,0,170,1,4,0,165,0,0,0,0,0335,NA,45281,33720,4,8,38.89393939393939,32.96969696969697
27137001002,MN,137,1002,306,5,288,0,8,2,0,0,3,247,2,236,0,6,2,0,0,1,0335,NA,47362,00008,4,8,56.510606060606065,47.903030303030306
27137001011,MN,137,1011,41,0,41,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,NA,NA,09482,00008,4,8,8.693939393939395,7.36969696969697
27137001030,MN,137,1030,175,0,173,0,1,1,0,0,0,130,0,129,0,1,0,0,0,0,NA,NA,66586,12210,4,8,80,13
27137001035,MN,137,1035,326,0,323,0,1,0,0,0,2,257,0,254,0,1,0,0,0,2,NA,65272,66784,00008,4,8,126,37
27137001040,MN,137,1040,1880,1,1830,8,25,1,0,0,15,1566,1,1535,6,17,0,0,0,7,NA,67288,67288,41040,4,8,856.6009440323668,250.8979096426163
27137001045,MN,137,1045,2126,23,1988,16,55,24,1,0,19,1738,14,1646,15,39,16,1,0,7,NA,67288,67288,41040,4,8,950.6848280512475,278.45502360080917
27137001050,MN,137,1050,1695,27,1541,14,61,13,0,2,37,1425,10,1333,10,46,9,0,0,17,NA,67288,67288,41040,4,8,779.4740391099124,228.30748482805126
27137001055,MN,137,1055,1423,1,1392,1,15,1,0,0,13,1141,1,1126,0,9,0,0,0,5,NA,67288,67288,41040,4,8,624.126230613621,182.8062036412677
27137001060,MN,137,1060,2033,21,1915,3,46,11,0,0,37,1545,13,1485,2,29,6,0,0,10,NA,67288,67288,41040,4,8,845.1139581928524,247.53337828725557
27137001125,MN,137,1125,304,0,294,0,10,0,0,0,0,233,0,231,0,2,0,0,0,0,NA,03106,67342,00008,4,8,147,19
27137001130,MN,137,1130,1850,6,1815,1,8,7,0,0,13,1483,4,1464,1,7,2,0,0,5,NA,02872,69898,91450,4,8,868.7845142439737,170.6154127100073
27137001135,MN,137,1135,825,3,806,0,4,2,0,0,10,624,0,612,0,3,2,0,0,7,NA,NA,69898,91450,4,8,365.5573411249087,71.78962746530314
27137001136,MN,137,1136,802,6,780,0,3,2,0,0,11,631,3,615,0,3,2,0,0,8,NA,02872,69898,91450,4,8,369.6581446311176,72.59495982468955
27137001140,MN,137,1140,139,0,127,0,11,0,0,0,1,95,0,89,0,5,0,0,0,1,NA,NA,70510,00008,4,8,41,19
27137001145,MN,137,1145,185,0,184,0,1,0,0,0,0,144,0,143,0,1,0,0,0,0,NA,71140,71140,11520,4,8,62,24
27137001150,MN,137,1150,563,4,549,0,5,2,0,0,3,436,3,427,0,2,1,0,0,3,2285,67288,71869,41040,4,8,220,89
27137001155,MN,137,1155,320,2,312,0,1,1,0,0,4,241,0,236,0,1,1,0,0,3,NA,NA,44714,00008,4,8,123.1728280961183,26.282809611829943
27137001160,MN,137,1160,156,0,155,0,1,0,0,0,0,129,0,128,0,1,0,0,0,0,NA,NA,32252,00008,4,8,29.513636363636365,25.01818181818182
27139000005,MN,139,0005,3789,43,3667,5,14,27,0,1,32,2723,25,2657,2,9,16,0,1,13,NA,04834,04834,04050,5,4,616,616
27139000010,MN,139,0010,806,3,792,0,3,4,0,0,4,563,2,557,0,1,0,0,0,3,NA,04834,04852,04050,5,4,132,153
27139000015,MN,139,0015,496,10,479,2,0,2,0,0,3,351,4,345,1,0,1,0,0,0,NA,04834,06418,04050,5,4,68,125
27139000020,MN,139,0020,2197,16,2154,2,3,11,0,0,11,1504,12,1479,0,1,8,0,0,4,NA,NA,10450,23430,5,4,386,341
27139000025,MN,139,0025,3895,22,3813,8,8,29,0,0,15,2665,11,2624,4,6,13,0,0,7,NA,35180,13726,30060,5,4,529,558
27139000035,MN,139,0035,472,2,466,1,1,2,0,0,0,306,1,302,1,1,1,0,0,0,NA,18656,18656,17780,1,4,53,40
27139000040,MN,139,0040,1440,20,1404,0,5,5,0,1,5,941,17,915,0,2,4,0,0,3,NA,45808,28322,23430,5,4,228,256
27139000045,MN,139,0045,1361,298,1019,3,15,21,0,0,5,968,198,745,3,10,9,0,0,3,NA,59350,31580,33000,5,4,155.8380658565762,149.74349933891583
27139000050,MN,139,0050,1897,50,1818,14,4,0,0,0,11,1235,21,1204,4,2,0,0,0,4,NA,32174,32174,15750,5,4,292.7551020408163,240.89285714285714
27139000055,MN,139,0055,1936,203,1675,4,19,7,0,0,28,1313,108,1175,3,13,4,0,0,10,NA,32174,32174,15750,5,4,311.2448979591837,256.10714285714283
27139000060,MN,139,0060,1359,174,1151,10,4,14,0,0,6,914,108,790,5,1,5,0,0,5,NA,59350,38294,33000,5,4,140,190
27139000065,MN,139,0065,332,0,325,1,0,1,0,0,5,253,0,248,1,0,0,0,0,4,NA,45736,45736,23430,1,4,59,48
27139000070,MN,139,0070,3057,33,2987,6,7,7,0,0,17,2041,17,1999,4,5,3,0,0,13,NA,18656,45754,17780,1,4,351,392
27139000075,MN,139,0075,3157,33,3067,1,8,14,0,2,32,2163,14,2127,1,5,6,0,1,9,NA,45808,45808,23430,5,4,549,403
27139000080,MN,139,0080,2423,21,2370,0,8,12,0,2,10,1770,12,1740,0,6,8,0,0,4,NA,52594,52594,30060,5,4,274.94680851063833,364.3085106382979
27139000085,MN,139,0085,4271,60,3953,85,57,44,1,2,69,2831,30,2668,46,36,22,1,0,28,NA,52594,52594,30060,5,4,439.75955643707175,582.6877930039668
27139000090,MN,139,0090,3401,31,3263,13,24,12,4,2,52,2451,18,2374,8,17,9,3,1,21,NA,52594,52594,30060,5,4,380.73142805625673,504.4746664262531
27139000091,MN,139,0091,1786,33,1471,9,221,15,0,2,35,1286,18,1090,5,144,14,0,0,15,3680,52594,52594,30060,5,4,199.76361341507393,264.6896862603678
27139000092,MN,139,0092,4036,32,3894,12,10,65,1,0,22,2754,15,2670,10,8,40,0,0,11,3680,52594,52594,30060,5,4,427.7985935809593,566.8393436711143
27139000095,MN,139,0095,472,7,455,0,5,5,0,0,0,318,5,308,0,3,2,0,0,0,NA,32174,57184,15750,5,4,81,80
27139000100,MN,139,0100,1551,17,1503,21,5,0,0,0,5,1127,11,1088,21,4,0,0,0,3,NA,32174,58324,15750,5,4,266,270
27139000105,MN,139,0105,3025,48,2674,99,7,135,0,1,61,2154,31,1934,61,5,99,0,1,23,NA,58738,58738,07290,6,4,195.0547300279535,223.1007797557746
27139000110,MN,139,0110,4147,87,3582,52,18,328,2,2,76,2591,35,2268,30,9,220,2,1,26,NA,58738,58738,07290,6,4,234.62711490363395,268.3631013682507
27139000111,MN,139,0111,3901,69,3615,46,1,126,0,7,37,2524,42,2353,26,1,87,0,2,13,NA,58738,58738,30060,6,4,228.55995292040606,261.42356922171547
27139000112,MN,139,0112,5434,68,5023,56,13,231,0,3,40,3267,36,3024,32,13,156,0,1,5,NA,58738,58738,07290,6,4,295.84206267470944,338.37987347359126
27139000113,MN,139,0113,4608,73,4084,77,10,308,1,1,54,3058,36,2752,43,6,198,1,0,22,NA,58738,58738,30060,6,4,276.91613947329705,316.7326761806679
27139000115,MN,139,0115,2186,121,1875,103,43,4,0,0,40,1797,71,1549,103,38,4,0,0,32,NA,59350,59350,33000,5,4,289.2985582068879,277.98457470251213
27139000120,MN,139,0120,1848,109,1681,9,17,10,2,1,19,1403,73,1289,8,11,8,1,1,12,NA,59350,59350,33000,5,4,225.86860164956244,217.03525782282944
27139000125,MN,139,0125,3610,387,2997,30,61,49,0,12,74,2534,252,2145,21,39,41,0,5,31,NA,59350,59350,33000,5,4,407.94799471132654,391.99382988100484
27139000130,MN,139,0130,4270,110,3830,52,13,197,1,6,61,3193,70,2902,36,9,144,1,4,27,3680,59350,59350,33000,5,4,514.0402316942643,493.9369766416924
27139000135,MN,139,0135,4282,120,3889,41,38,157,0,2,35,2973,80,2741,24,21,94,0,0,13,NA,59350,59350,33000,5,4,478.62248945413336,459.90436315557514
27139000136,MN,139,0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,59350,59350,07290,5,4,0,0
27139000137,MN,139,0137,1989,24,1863,18,6,54,0,8,16,1342,17,1264,14,4,35,0,2,6,NA,59350,59350,33000,5,4,216.04822766479884,207.59894226531512
27139000138,MN,139,0138,2383,35,2297,11,4,20,1,0,15,1673,22,1620,8,4,12,1,0,6,NA,59350,59350,33000,5,4,269.3358307624504,258.8025561921551
27139000140,MN,139,0140,3681,22,3597,11,12,12,5,1,21,2548,16,2489,8,10,9,4,1,11,NA,52594,61978,30060,5,4,473,648
27141000005,MN,141,0005,4672,31,4578,6,11,10,0,0,36,3162,12,3119,5,6,5,0,0,15,NA,52522,03286,30030,4,6,463,427
27141000010,MN,141,0010,2673,21,2608,9,12,12,0,0,11,1765,11,1732,3,9,8,0,0,2,NA,04618,04618,03870,4,6,168,111
27141000015,MN,141,0015,3605,23,3529,4,7,10,0,0,32,2315,10,2280,3,3,7,0,0,12,NA,04618,04636,03870,4,6,305,316
27141000020,MN,141,0020,6063,109,5811,8,24,26,1,3,81,4093,52,3964,4,12,19,1,1,40,NA,05752,05752,05460,4,6,512,460
27141000025,MN,141,0025,2447,21,2396,3,5,3,1,2,16,1694,11,1663,2,4,2,1,0,11,NA,18674,05770,11370,4,6,222.3609756097561,248.65365853658537
27141000030,MN,141,0030,762,2,745,3,8,0,0,0,4,513,1,503,2,4,0,0,0,3,NA,NA,06742,30030,4,6,118,111
27141000035,MN,141,0035,266,3,256,2,1,1,0,0,3,191,2,186,1,1,0,0,0,1,NA,11764,11764,33510,4,6,65,51
27141000040,MN,141,0040,1630,15,1605,3,1,1,0,0,5,1179,8,1164,3,1,1,0,0,2,NA,11764,11782,33510,4,6,210,317
27141000045,MN,141,0045,4564,89,4378,24,18,18,1,1,35,3079,58,2959,24,13,10,1,0,14,NA,18674,18674,11370,4,6,477.0665427838245,464.5336695867623
27141000050,MN,141,0050,4886,23,4748,12,9,37,1,5,51,3178,11,3113,6,6,20,1,2,19,NA,18674,18674,11370,4,6,492.4058047960358,479.4699584107601
27141000055,MN,141,0055,3820,51,3686,11,20,13,0,3,36,2698,25,2630,7,12,7,0,2,15,NA,18674,18674,11370,4,6,418.03362534289,407.0515883550128
27141000060,MN,141,0060,3177,56,3045,23,13,12,0,0,28,2346,33,2272,13,8,8,0,0,12,NA,18674,18674,11370,4,6,363.49402707724977,353.9447836474648
27141000065,MN,141,0065,2024,19,1976,7,2,10,0,2,8,1408,11,1378,2,2,8,0,2,5,NA,56896,27674,33510,3,6,121.44834123222749,147.139336492891
27141000070,MN,141,0070,3917,23,3837,6,12,18,0,2,19,2575,14,2537,1,8,10,0,0,5,NA,72238,37754,11370,4,6,349,337
27141000075,MN,141,0075,2764,29,2689,3,11,12,0,0,20,1855,13,1818,0,8,7,0,0,9,NA,18674,48670,05460,4,6,230,242
27141000080,MN,141,0080,1434,9,1407,6,1,8,0,0,3,1059,2,1049,3,1,3,0,0,1,NA,NA,49534,33510,4,6,220.2372583479789,202.24604569420035
27141000082,MN,141,0082,980,3,965,0,0,0,0,3,9,648,1,640,0,0,0,0,2,5,NA,NA,49534,33510,3,6,134.76274165202108,123.75395430579964
27141000085,MN,141,0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,52522,52522,30030,4,6,0,0
27141000086,MN,141,0086,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,NA,52522,52522,30030,4,6,0,0
27141000090,MN,141,0090,1361,20,1257,25,1,41,0,0,17,1089,13,1021,16,1,32,0,0,6,NA,56896,56896,33510,3,6,404.96439560439563,383.42373626373626
27141000095,MN,141,0095,1623,13,1489,53,20,13,0,1,34,1186,5,1125,23,9,11,0,1,12,NA,56896,56896,33510,3,6,441.03560439560437,417.57626373626374
27141000100,MN,141,0100,2998,68,2401,319,73,91,1,3,42,2812,67,2256,305,67,80,1,1,35,NA,56896,56896,33510,3,6,242.55165876777252,293.860663507109
27141000105,MN,141,0105,1555,4,1527,4,3,2,0,0,15,1010,4,993,2,3,1,0,0,7,NA,NA,58522,03870,4,6,141,112
27141000110,MN,141,0110,2851,37,2757,3,5,8,0,2,39,1825,16,1778,3,2,7,0,1,18,NA,72238,72238,11370,4,6,216,201
27141000120,MN,141,0120,4338,40,4238,8,9,22,7,2,12,2816,25,2757,5,7,9,4,1,8,NA,05752,05770,05460,4,6,369.6390243902439,413.34634146341466
27143000005,MN,143,0005,356,2,352,0,0,1,0,1,0,252,1,250,0,0,0,0,1,0,NA,71122,00982,12580,5,7,60.51891891891892,89.90270270270271
27143000010,MN,143,0010,2048,124,1910,1,0,7,0,0,6,1503,67,1429,0,0,5,0,0,2,NA,02152,02152,00102,5,7,354,493
27143000015,MN,143,0015,562,0,562,0,0,0,0,0,0,402,0,402,0,0,0,0,0,0,NA,02152,02170,00102,5,7,112,177
27143000020,MN,143,0020,376,0,375,0,0,0,0,0,1,245,0,244,0,0,0,0,0,1,NA,71122,06130,12580,5,7,46,70
27143000025,MN,143,0025,267,0,265,0,0,0,0,0,2,200,0,198,0,0,0,0,0,2,NA,71122,13348,12580,5,7,67,75
27143000030,MN,143,0030,280,4,276,0,0,0,0,0,0,211,2,209,0,0,0,0,0,0,NA,23300,16426,00102,5,7,84,145
27143000035,MN,143,0035,598,6,588,0,0,1,0,0,3,389,3,384,0,0,1,0,0,1,NA,04834,20726,04050,5,7,90,47
27143000040,MN,143,0040,2279,396,1835,4,12,16,0,7,9,1715,231,1470,1,5,4,0,3,1,NA,23300,23300,00102,5,7,380,503
27143000045,MN,143,0045,808,31,761,0,6,4,0,2,4,612,13,588,0,4,2,0,2,3,NA,23678,23678,12580,5,7,168,223
27143000050,MN,143,0050,259,3,254,0,2,0,0,0,0,175,1,173,0,1,0,0,0,0,NA,62788,24794,00023,5,7,58,63
27143000055,MN,143,0055,334,12,318,1,0,3,0,0,0,251,6,243,0,0,2,0,0,0,NA,25658,25658,00102,5,7,74,84
27143000060,MN,143,0060,556,1,553,1,0,1,0,0,0,412,1,410,1,0,0,0,0,0,NA,25658,25676,00102,5,7,84,164
27143000065,MN,143,0065,910,46,853,0,2,3,0,0,6,656,28,621,0,2,2,0,0,3,NA,28394,28394,18070,5,7,161,158
27143000070,MN,143,0070,700,11,682,0,0,2,0,0,5,458,4,451,0,0,0,0,0,3,NA,36746,28412,18070,5,7,91.40130151843817,161.93926247288502
27143000075,MN,143,0075,481,11,459,0,0,2,0,0,9,336,5,326,0,0,2,0,0,3,NA,NA,31922,18070,5,7,103,72
27143000080,MN,143,0080,357,8,342,0,0,3,0,3,1,250,7,240,0,0,0,0,2,1,NA,NA,32714,00102,5,7,55,122
27143000082,MN,143,0082,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,NA,36746,36746,18070,5,7,0.5986984815618221,1.0607375271149675
27143000085,MN,143,0085,337,5,327,2,0,2,0,0,1,234,1,231,1,0,1,0,0,0,NA,23678,43612,12580,5,7,64,97
27143000090,MN,143,0090,488,70,413,1,3,0,0,0,1,320,33,285,0,2,0,0,0,0,NA,45376,45376,00128,5,7,50,84
