GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
41051000302,41,051,000302,6653,6121,19,123,27,218,10,24,111,5117,4744,15,84,21,165,7,9,72,NA,59000,92516,NA,NA,10040,13,7,4,1,1452.8987483340998,967.416050316034
41051000401,41,051,000401,3223,2749,28,114,28,199,3,1,101,2654,2324,21,74,20,153,3,1,58,NA,59000,92516,NA,NA,10040,13,7,4,1,753.5652292512606,501.7631810706965
41051000402,41,051,000402,3427,2810,54,143,42,273,1,11,93,2692,2250,37,96,30,225,1,4,49,NA,59000,92516,NA,NA,10040,13,7,4,1,764.3547841538785,508.947431590925
41051000501,41,051,000501,3667,2868,65,228,35,325,8,3,135,2739,2195,33,143,22,254,5,2,85,NA,59000,92516,NA,NA,10040,13,7,4,1,777.6997599544849,517.8332151291024
41051000502,41,051,000502,4297,3270,84,265,28,321,41,3,285,3252,2557,60,168,24,245,22,1,175,NA,59000,92516,NA,NA,10040,13,7,4,1,923.3587511398266,614.8205971521874
41051000601,41,051,000601,4936,3467,123,580,47,492,22,2,203,3498,2557,69,357,37,349,14,2,113,NA,59000,92516,NA,NA,10040,21,9,4,1,993.2069223515108,661.329166309456
41051000602,41,051,000602,4759,3348,63,542,64,459,18,6,259,3413,2487,42,324,44,343,13,4,156,NA,59000,92516,NA,NA,10040,21,9,4,1,969.0723916482866,645.2591322510502
41051000701,41,051,000701,4396,3239,80,266,22,645,24,9,111,3508,2676,52,174,16,506,18,6,60,NA,59000,92516,NA,NA,10040,15,10,4,1,996.0462789048313,663.2197585516215
41051000702,41,051,000702,4923,3564,71,269,40,802,9,17,151,3818,2885,47,155,30,594,9,8,90,NA,59000,92516,NA,NA,10040,13,7,4,1,1084.0663320577669,721.8281180587488
41051000801,41,051,000801,4556,3633,105,199,40,405,8,12,154,3680,2993,79,141,34,330,7,7,89,NA,59000,92516,NA,NA,10040,15,10,4,1,1044.883211621944,695.7379451168663
41051000802,41,051,000802,4600,3435,136,362,40,432,24,8,163,3633,2842,95,218,30,332,17,5,94,NA,59000,92516,NA,NA,10040,13,7,4,1,1031.5382358213376,686.8521615786889
41051000901,41,051,000901,3788,3172,43,174,25,237,5,14,118,3156,2697,34,117,19,199,4,11,75,NA,59000,92516,NA,NA,10040,14,7,4,1,896.1009282279497,596.6709116273994
41051000902,41,051,000902,4458,3279,143,311,64,439,27,8,187,3648,2799,111,222,54,327,18,7,110,NA,59000,92516,NA,NA,10040,14,7,4,1,1035.7972706513183,689.688049941937
41051001000,41,051,0010,5213,4218,181,288,47,267,11,24,177,4333,3604,126,219,38,219,9,19,99,NA,59000,92516,NA,NA,10040,14,7,4,1,1230.2931945537723,819.1936185302667
41051001101,41,051,001101,1915,1575,68,130,35,51,5,1,50,1786,1482,57,115,32,48,5,1,46,NA,59000,92516,NA,NA,10040,14,7,4,1,507.10908042304123,337.65977445074003
41051001102,41,051,001102,1352,1118,15,49,15,115,0,1,39,1172,976,11,41,13,100,0,1,30,NA,59000,92516,NA,NA,10040,14,7,4,1,332.7725880491626,221.5774107817846
41051001201,41,051,001201,4568,3836,174,224,48,128,2,18,138,4068,3471,137,172,45,117,1,13,112,NA,59000,92516,NA,NA,10040,14,7,4,1,1155.0502458907793,769.0929241128838
41051001202,41,051,001202,2989,2580,41,56,21,197,6,8,80,2542,2213,35,48,13,171,4,7,51,NA,59000,92516,NA,NA,10040,14,7,4,1,721.764435854071,480.58854795844405
41051001301,41,051,001301,3621,3167,54,135,37,128,3,11,86,3282,2914,47,116,32,107,2,10,54,NA,59000,92516,NA,NA,10040,14,7,4,1,931.876820799788,620.4923738786835
41051001302,41,051,001302,2730,2271,17,94,11,216,2,16,103,2358,1993,16,69,10,181,2,11,76,NA,59000,92516,NA,NA,10040,14,7,4,1,669.5202752729738,445.80165070260074
41051001400,41,051,0014,4614,3923,56,195,36,282,5,15,102,3901,3383,38,138,31,233,5,11,62,NA,59000,92516,NA,NA,10040,14,7,4,1,1107.632991450327,737.5200336687216
41051001500,41,051,0015,3229,2867,19,76,9,177,3,10,68,2562,2303,18,51,6,139,1,8,36,NA,59000,92516,NA,NA,10040,15,10,4,1,727.443148960712,484.3697324427748
41051001601,41,051,001601,6190,4745,125,373,35,673,48,5,186,5033,4002,97,243,27,521,30,2,111,NA,59000,92516,NA,NA,10040,15,10,4,1,1429.0481532862075,951.5350754818445
41051001602,41,051,001602,3967,2861,81,304,33,546,12,1,129,2991,2232,51,200,25,404,9,1,69,NA,59000,92516,NA,NA,10040,15,10,4,1,849.2515450981615,565.4761396316704
41051001701,41,051,001701,6451,4877,240,331,62,667,27,21,226,5105,3991,164,208,52,526,22,17,125,NA,59000,92516,NA,NA,10040,15,10,4,1,1449.4915204701151,965.1473396254354
41051001702,41,051,001702,4110,3085,140,275,34,416,6,1,153,3258,2567,95,174,26,300,6,1,89,NA,59000,92516,NA,NA,10040,15,10,4,1,925.0623650718188,615.9549524974865
41051001801,41,051,001801,3482,2805,116,198,34,189,10,5,125,2787,2339,68,129,22,152,5,1,71,NA,59000,92516,NA,NA,10040,15,10,4,1,791.3286714104233,526.9080578914964
41051001802,41,051,001802,3164,2735,50,126,12,172,3,2,64,2647,2332,34,88,11,140,2,1,39,NA,59000,92516,NA,NA,10040,15,10,4,1,751.5776796639364,500.43976650118077
41051001900,41,051,0019,4720,4289,67,93,24,137,2,17,91,3647,3357,45,62,18,105,2,13,45,NA,59000,92516,NA,NA,10040,15,10,4,1,1035.5133349959863,689.4989907177205
41051002000,41,051,0020,5350,4266,223,348,59,186,9,45,214,4785,3904,187,271,51,158,8,38,168,NA,59000,92516,NA,NA,10040,14,7,4,1,1358.6321107638591,904.6483878761427
41051002100,41,051,0021,2283,1790,166,120,46,52,2,8,99,2068,1648,137,100,41,49,2,7,84,NA,59000,92516,NA,NA,10040,14,7,4,1,587.1789352266793,390.9744756798042
41051002201,41,051,002201,350,98,175,27,10,4,5,0,31,269,92,126,16,10,3,4,0,18,NA,59000,92516,NA,NA,10040,18,8,4,1,76.37869128432143,50.856931314249195
41051002202,41,051,002202,207,115,50,21,6,8,0,3,4,186,102,48,18,5,7,0,3,3,NA,59000,92516,NA,NA,10040,18,8,4,1,52.81203189176129,35.16501570427639
41051002301,41,051,002301,2595,1230,927,207,22,24,13,14,158,2043,1086,669,128,22,22,8,7,101,NA,59000,92516,NA,NA,10040,18,8,4,1,580.0805438433781,386.24799507439076
41051002302,41,051,002302,1184,827,206,53,11,39,0,2,46,1062,775,161,45,9,33,0,2,37,NA,59000,92516,NA,NA,10040,18,8,4,1,301.53966596263706,200.7808961179652
41051002401,41,051,002401,2782,1977,584,64,6,48,3,3,97,2196,1582,463,48,3,35,3,2,60,NA,59000,92516,NA,NA,10040,18,8,4,1,623.5226991091816,415.1740563795213
41051002402,41,051,002402,3201,2475,309,161,30,106,3,8,109,2910,2293,272,133,28,91,3,8,82,NA,59000,92516,NA,NA,10040,18,8,4,1,826.2527570162655,550.1623424701307
41051002501,41,051,002501,4531,4101,141,94,7,69,2,5,112,3327,3075,93,54,6,48,2,3,46,NA,59000,92516,NA,NA,10040,19,10,4,1,944.6539252897302,629.0000389684277
41051002502,41,051,002502,3835,3010,383,201,17,103,3,8,110,3231,2614,303,147,15,82,3,6,61,NA,59000,92516,NA,NA,10040,19,10,4,1,917.3961023778535,610.85035344364
41051002600,41,051,0026,2540,2351,44,40,5,47,1,5,47,2002,1869,34,31,5,36,1,3,23,NA,59000,92516,NA,NA,10040,19,10,4,1,568.439181974764,378.4965668815126
41051002701,41,051,002701,2950,2678,40,72,14,74,1,3,68,2258,2087,27,44,12,53,1,3,31,NA,59000,92516,NA,NA,10040,19,10,4,1,641.1267097397689,426.8957282809468
41051002702,41,051,002702,2360,1959,111,72,18,109,14,7,70,2054,1735,92,52,18,90,9,4,54,NA,59000,92516,NA,NA,10040,19,10,4,1,583.2038360520306,388.32764654077266
41051002801,41,051,002801,2870,2390,47,57,12,286,13,5,60,2288,1938,34,43,11,221,8,1,32,NA,59000,92516,NA,NA,10040,19,10,4,1,649.6447793997303,432.56750500744295
41051002802,41,051,002802,2891,2321,93,119,26,231,14,0,87,2326,1921,66,85,19,180,11,0,44,NA,59000,92516,NA,NA,10040,19,10,4,1,660.4343343023482,439.7517555276715
41051002901,41,051,002901,4463,3642,160,142,37,329,17,4,132,3505,2926,103,93,27,269,7,2,78,NA,59000,92516,NA,NA,10040,19,10,4,1,995.1944719388351,662.6525808789719
41051002902,41,051,002902,5897,3964,244,430,33,984,17,7,218,4513,3213,153,298,21,689,11,2,126,NA,59000,92516,NA,NA,10040,19,10,4,1,1281.4016125135415,853.2242788892439
41051002903,41,051,002903,4589,3372,205,192,34,639,4,3,140,3539,2698,125,134,20,478,4,3,77,NA,59000,92516,NA,NA,10040,16,9,4,1,1004.8482842201249,669.0805945023343
41051003000,41,051,0030,4408,3501,393,138,25,189,11,11,140,3469,2890,267,102,14,126,8,4,58,NA,59000,92516,NA,NA,10040,18,8,4,1,984.9727883468813,655.8464488071764
41051003100,41,051,0031,4525,3237,759,177,37,72,30,7,206,3452,2625,504,122,31,53,18,5,94,NA,59000,92516,NA,NA,10040,19,10,4,1,980.1458822062366,652.6324419954952
41051003200,41,051,0032,3995,2337,1004,291,50,79,33,9,192,3075,1959,698,201,34,64,13,4,102,NA,59000,92516,NA,NA,10040,18,8,4,1,873.1021401460537,581.3571144658598
41051003301,41,051,003301,3223,897,1553,426,32,41,59,6,209,2225,792,983,250,20,34,30,4,112,NA,59000,92516,NA,NA,10040,18,8,4,1,631.7568331138112,420.656773881801
41051003302,41,051,003302,2494,1017,924,293,35,37,16,13,159,1864,889,636,183,22,26,13,7,88,NA,59000,92516,NA,NA,10040,18,8,4,1,529.2560615389411,352.4063939396301
41051003401,41,051,003401,3309,1009,1570,443,30,48,38,11,160,2383,827,1102,271,23,38,26,9,87,NA,59000,92516,NA,NA,10040,18,8,4,1,676.6186666562751,450.5281313080142
41051003402,41,051,003402,2770,819,1269,459,16,40,26,8,133,2012,720,878,278,12,29,14,7,74,NA,59000,92516,NA,NA,10040,18,8,4,1,571.2785385280845,380.387159123678
41051003501,41,051,003501,3335,1914,588,416,48,167,33,8,161,2550,1605,414,268,31,127,22,4,79,NA,59000,92516,NA,NA,10040,17,8,4,1,724.0359210967274,482.10102175217634
41051003502,41,051,003502,2033,1413,305,118,22,87,15,4,69,1542,1160,197,77,10,53,9,2,34,NA,59000,92516,NA,NA,10040,17,8,4,1,437.828780522021,291.5293237419043
41051003601,41,051,003601,4537,1501,2102,558,51,69,36,13,207,3191,1248,1397,311,34,54,21,11,115,NA,59000,92516,NA,NA,10040,18,8,4,1,906.0386761645715,603.2879844749783
41051003602,41,051,003602,6115,2939,2171,353,53,192,65,9,333,4655,2546,1501,210,40,158,33,3,164,NA,59000,92516,NA,NA,10040,18,8,4,1,1321.7204755706925,880.0706887279925
41051003603,41,051,003603,1532,863,477,53,4,70,4,2,59,1233,750,353,38,3,54,3,1,31,NA,59000,92516,NA,NA,10040,18,8,4,1,350.0926630244176,233.1100234589935
41051003701,41,051,003701,3954,1924,1246,372,37,170,11,6,188,2907,1607,827,226,27,126,5,3,86,NA,59000,92516,NA,NA,10040,18,8,4,1,825.4009500502693,549.5951647974811
41051003702,41,051,003702,2285,1266,732,77,16,60,11,5,118,1781,1072,531,51,11,46,5,3,62,NA,59000,92516,NA,NA,10040,18,8,4,1,505.689402146381,336.7144783296573
41051003801,41,051,003801,2776,1864,307,208,32,152,38,5,170,2136,1549,191,130,27,109,28,0,102,NA,59000,92516,NA,NA,10040,17,8,4,1,606.4865597892586,403.8305029265289
41051003802,41,051,003802,2903,1990,294,237,24,174,13,8,163,2285,1703,191,146,16,121,11,5,92,NA,59000,92516,NA,NA,10040,17,8,4,1,648.7929724337342,432.0003273347934
41051003803,41,051,003803,4026,2436,659,347,45,204,30,18,287,3056,2028,440,232,28,144,19,11,154,NA,59000,92516,NA,NA,10040,17,8,4,1,867.7073626947447,577.7649892057455
41051003901,41,051,003901,6606,3631,1229,828,119,350,66,22,361,4689,2902,777,469,86,223,37,8,187,NA,59000,92516,NA,NA,10040,17,8,4,1,1331.3742878519822,886.498702351355
41051003902,41,051,003902,2986,2410,148,176,35,104,24,1,88,2391,2004,94,118,26,78,19,0,52,NA,59000,92516,NA,NA,10040,17,8,4,1,678.8901518989314,452.0406051017465
41051004001,41,051,004001,6240,3268,785,1246,126,481,36,2,296,4194,2478,436,756,85,263,23,1,152,NA,59000,92516,NA,NA,10040,17,8,4,1,1190.8261384626178,792.9143863641679
41051004002,41,051,004002,5020,4158,106,272,42,229,38,2,173,4315,3647,79,206,34,205,29,2,113,NA,59000,92516,NA,NA,10040,17,8,4,1,1225.1823527577956,815.7905524943691
41051004101,41,051,004101,6544,3862,787,1042,116,314,49,8,366,4501,2965,426,623,83,204,33,6,161,NA,59000,92516,NA,NA,10040,17,8,4,1,1277.994384649557,850.9555681986456
41051004102,41,051,004102,4739,3302,202,593,63,350,14,15,200,3592,2713,128,375,41,211,12,9,103,NA,59000,92516,NA,NA,10040,17,8,4,1,1019.8968739527235,679.1007333858108
41051004200,41,051,0042,3042,2077,250,391,59,87,22,5,151,2333,1702,145,266,44,61,19,2,94,NA,59000,92516,NA,NA,10040,17,8,4,1,662.4218838896726,441.07517009718725
41051004300,41,051,0043,1005,895,14,33,15,20,5,5,18,763,694,10,17,10,11,3,4,14,NA,59000,92516,NA,NA,10040,17,8,4,1,216.64290501835413,144.25218807721984
41051004400,41,051,0044,122,99,9,8,0,3,0,0,3,103,87,5,5,0,3,0,0,3,NA,59000,92516,NA,NA,10040,17,8,4,1,29.24537249920115,19.473100094303597
41051004500,41,051,0045,1680,1505,44,30,13,57,1,0,30,1422,1285,26,26,13,48,1,0,23,NA,59000,92516,NA,NA,10040,11,6,2,4,403.75650188217503,268.84221683591954
41051004601,41,051,004601,2980,2777,12,49,5,92,0,3,42,2525,2375,9,38,5,72,0,3,23,NA,59000,92516,NA,NA,10040,11,6,2,4,716.9375297134262,477.3745411467629
41051004602,41,051,004602,1864,1762,6,32,3,35,2,1,23,1453,1384,5,23,3,26,2,0,10,NA,59000,92516,NA,NA,10040,12,6,2,4,412.55850719746866,274.70305278663227
41051004700,41,051,0047,3828,3399,52,122,26,132,6,5,86,3508,3130,49,106,24,124,5,5,65,NA,59000,92516,NA,NA,10040,11,6,2,4,996.0462789048313,663.2197585516215
41051004800,41,051,0048,2722,2322,57,109,33,122,6,6,67,2647,2265,55,105,28,119,2,6,67,NA,59000,92516,NA,NA,10040,11,6,2,4,751.5776796639364,500.43976650118077
41051004900,41,051,0049,3038,2544,112,169,39,92,7,4,71,2872,2457,83,134,35,92,5,3,63,NA,59000,92516,NA,NA,10040,11,6,2,4,815.4632021136475,542.9780919499021
41051005000,41,051,0050,690,594,14,24,3,28,0,3,24,672,578,14,24,3,28,0,3,22,NA,59000,92516,NA,NA,10040,11,6,2,4,190.8047603831376,127.04779867351472
41051005100,41,051,0051,3612,2774,277,221,112,93,11,10,114,3502,2715,268,199,108,89,11,10,102,NA,59000,92516,NA,NA,10040,11,6,2,4,994.342664972839,662.0854032063222
41051005200,41,051,0052,3878,3173,166,212,48,182,6,3,88,3752,3084,159,192,48,179,6,3,81,NA,59000,92516,NA,NA,10040,11,6,2,4,1065.3265788058516,709.3502092604572
41051005300,41,051,0053,2034,1522,165,109,22,121,7,6,82,1972,1476,162,103,22,119,7,6,77,NA,59000,92516,NA,NA,10040,11,6,2,4,559.9211123148025,372.8247901550164
41051005400,41,051,0054,1095,677,249,83,34,19,0,3,30,1077,670,245,81,33,18,0,3,27,NA,59000,92516,NA,NA,10040,11,6,2,4,305.7987007926178,203.61678448121333
41051005500,41,051,0055,2080,1618,67,114,29,165,9,3,75,1990,1550,66,109,29,157,9,3,67,NA,59000,92516,NA,NA,10040,11,6,2,4,565.0319541107795,376.2278561909141
41051005600,41,051,0056,3753,2651,96,165,30,624,10,14,163,3658,2603,94,157,30,605,10,13,146,NA,59000,92516,NA,NA,10040,11,6,2,4,1038.6366272046387,691.5786421841024
41051005700,41,051,0057,2408,2027,44,67,15,175,1,5,74,2324,1969,44,61,15,163,1,5,66,NA,59000,92516,NA,NA,10040,11,6,2,4,659.8664629916842,439.37363707923845
41051005800,41,051,0058,4649,4167,22,97,12,258,2,4,87,3941,3547,22,73,12,227,2,4,54,NA,59000,92516,NA,NA,10040,12,6,2,4,1118.990417663609,745.0824026373832
41051005900,41,051,0059,3877,3346,81,150,17,164,7,3,109,3568,3132,62,111,16,146,7,3,91,NA,59000,92516,NA,NA,10040,11,6,2,3,1013.0824182247543,674.5633120046139
41051006001,41,051,006001,1364,1234,17,38,2,47,3,2,21,1202,1098,17,28,2,39,3,2,13,NA,59000,92516,NA,NA,10040,12,6,2,4,341.2906577091241,227.2491875082808
41051006002,41,051,006002,1930,1720,13,59,2,82,2,0,52,1578,1433,12,41,2,64,2,0,24,NA,59000,92516,NA,NA,10040,12,6,2,4,448.05046411397484,298.3354558136997
41051006100,41,051,0061,2206,2051,6,47,4,60,3,8,27,1780,1674,4,31,4,46,3,3,15,NA,59000,92516,NA,NA,10040,12,6,2,4,505.40546649104897,336.5254191054408
41051006200,41,051,0062,2673,2426,23,56,18,72,13,3,62,2215,2030,19,47,16,57,8,3,35,NA,59000,92516,NA,NA,10040,11,6,2,3,628.9174765604906,418.76618163963553
41051006300,41,051,0063,4757,4241,47,112,17,168,20,6,146,3856,3453,35,87,15,149,20,5,92,NA,59000,92516,NA,NA,10040,11,6,4,3,1094.8558869603846,729.0123685789773
41051006401,41,051,006401,7140,5848,204,356,31,326,43,27,305,5653,4753,142,249,25,270,28,10,176,NA,59000,92516,NA,NA,10040,12,6,2,3,1605.0882595920784,1068.7517944960991
41051006402,41,051,006402,5501,5037,34,98,10,197,9,4,112,4033,3733,25,63,7,145,8,2,50,NA,59000,92516,NA,NA,10040,11,6,2,3,1145.1124979541576,762.4758512653049
41051006501,41,051,006501,5586,4944,60,237,33,143,11,16,142,4311,3883,43,163,21,108,8,13,72,NA,59000,92516,NA,NA,10040,12,6,2,4,1224.0466101364675,815.034315597503
41051006502,41,051,006502,3626,2962,129,224,40,126,27,7,111,2946,2446,101,179,27,104,14,5,70,NA,59000,92516,NA,NA,10040,12,6,2,4,836.4744406082193,556.9684745419262
41051006601,41,051,006601,2558,2370,20,78,7,33,0,0,50,2046,1923,16,53,6,21,0,0,27,NA,59000,92516,NA,NA,10040,12,6,2,4,580.9323508093743,386.8151727470404
41051006602,41,051,006602,4610,3813,112,267,38,210,5,6,159,3700,3186,65,166,28,158,4,5,88,NA,59000,92516,NA,NA,10040,12,6,2,4,1050.561924728585,699.519129601197
41051006701,41,051,006701,3016,2725,25,90,13,88,4,11,60,2407,2209,21,65,9,66,4,5,28,NA,59000,92516,NA,NA,10040,12,6,2,4,683.4331223842443,455.0655526892112
41051006702,41,051,006702,3034,2624,64,114,30,113,3,5,81,2473,2178,49,81,16,97,3,2,47,NA,59000,92516,NA,NA,10040,12,6,2,4,702.1728756361596,467.54346148750284
41051006801,41,051,006801,2174,1881,41,107,12,75,4,13,41,1690,1472,35,77,9,68,3,8,18,NA,59000,92516,NA,NA,10040,12,6,2,4,479.8512575111645,319.51008892595223
41051006802,41,051,006802,3443,3091,29,153,10,76,3,10,71,2553,2321,23,98,10,51,3,7,40,NA,59000,92516,NA,NA,10040,12,6,2,4,724.8877280627236,482.668199424826
41051006900,41,051,0069,2551,2351,25,56,2,67,2,1,47,1974,1851,17,34,1,53,2,1,15,NA,59000,92516,NA,NA,10040,7,3,2,4,560.4889836254666,373.2029086034495
41051007000,41,051,0070,5041,4450,32,81,15,348,1,6,108,3676,3298,24,54,10,239,1,2,48,NA,59000,92516,NA,NA,10040,7,3,4,1,1043.7474690006156,694.9817082200002
41051007100,41,051,0071,2922,2595,6,163,50,40,8,16,44,2373,2124,6,119,42,31,5,9,37,NA,59000,92975,NA,NA,10040,7,3,4,1,673.7793101029546,448.63753906584884
41051007201,41,051,007201,2130,1958,37,46,24,21,2,0,42,1932,1799,30,36,16,20,2,0,29,NA,59000,92516,NA,NA,10040,17,8,4,1,548.5636861015205,365.2624211863548
41051007202,41,051,007202,1951,1507,151,70,14,139,8,5,57,1592,1284,112,43,14,91,7,2,39,NA,59000,92516,NA,NA,10040,17,8,4,1,452.0255632886235,300.9822849527313
41051007300,41,051,0073,2034,1357,305,232,42,32,3,2,61,1912,1271,298,217,41,28,2,2,53,NA,59000,92516,NA,NA,09480,16,9,4,1,542.8849729948795,361.48123670202403
41051007400,41,051,0074,3247,1588,490,761,33,197,19,5,154,2378,1295,319,545,26,108,12,2,71,NA,59000,92516,NA,NA,10040,19,10,4,1,675.1989883796148,449.58283518693156
41051007500,41,051,0075,4937,2788,652,682,54,542,14,16,189,3665,2271,445,433,35,367,8,8,98,NA,59000,92516,NA,NA,10040,19,10,4,1,1040.624176791963,692.9020567536182
41051007600,41,051,0076,3760,2048,155,1119,39,253,23,1,122,2699,1608,91,708,33,171,17,1,70,NA,59000,92516,NA,NA,10040,19,10,4,1,766.3423337412029,510.27084616044084
41051007700,41,051,0077,1968,1508,61,136,16,167,12,3,65,1485,1184,39,84,12,113,9,1,43,NA,59000,92516,NA,NA,09480,16,9,4,1,421.64444816809424,280.7529479615616
41051007800,41,051,0078,1707,1336,112,81,18,98,3,1,58,1278,1047,64,50,11,65,3,1,37,NA,59000,92516,NA,NA,09480,16,9,4,1,362.86976751435986,241.61768854873782
41051007900,41,051,0079,4059,2879,180,262,44,472,38,3,181,3043,2305,110,167,32,313,26,0,90,NA,59000,92516,NA,NA,09480,16,9,4,1,864.016199175428,575.3072192909304
41051008001,41,051,008001,3377,2667,107,143,40,302,1,3,114,2654,2182,82,90,24,217,1,2,56,NA,59000,92516,NA,NA,09480,16,9,4,1,753.5652292512606,501.7631810706965
41051008002,41,051,008002,3018,2364,80,138,26,324,1,10,75,2241,1818,52,88,17,217,1,4,44,NA,59000,92516,NA,NA,09480,16,9,4,1,636.2998035991241,423.68172146926565
41051008100,41,051,0081,6846,4949,313,626,57,619,17,3,262,5322,4038,208,420,44,456,12,1,143,NA,59000,92516,NA,NA,03940,16,9,4,1,1511.1055576771698,1006.1731912804246
41051008201,41,051,008201,2552,1878,68,130,19,302,21,3,131,1907,1459,48,83,13,229,11,0,64,NA,59000,92516,NA,NA,03940,15,10,4,1,541.4652947182193,360.5359405809413
41051008202,41,051,008202,5722,4516,125,473,38,415,6,4,145,4279,3486,88,267,27,321,3,3,84,NA,59000,92516,NA,NA,03940,16,9,4,1,1214.9606691658419,808.9844204225736
41051008301,41,051,008301,2687,1807,77,158,32,462,12,0,139,2100,1507,41,98,24,345,6,0,79,NA,59000,92516,NA,NA,10040,21,9,4,1,596.26487619730494,397.0243708547335
41051008302,41,051,008302,3694,2715,64,409,37,340,11,2,116,2682,2060,37,238,32,243,7,1,64,NA,59000,92516,NA,NA,03940,21,9,4,1,761.5154276005579,507.0568393487596
41051008400,41,051,0084,3288,2539,105,231,30,207,5,5,166,2376,1907,59,130,21,154,3,2,100,NA,59000,92516,NA,NA,03940,21,9,4,1,674.6311170689507,449.2047167384985
41051008500,41,051,0085,3615,2788,46,310,27,318,7,2,117,2607,2099,24,182,18,216,4,2,62,NA,59000,92516,NA,NA,03940,21,9,4,1,740.2202534506544,492.8773975325192
41051008600,41,051,0086,3405,2505,52,355,52,242,14,7,178,2520,1928,27,216,43,181,12,5,108,NA,59000,92516,NA,NA,10040,21,9,4,1,715.5178514367659,476.4292450256802
41051008700,41,051,0087,4371,3307,60,373,73,303,6,21,228,3241,2566,34,231,48,223,5,12,122,NA,59000,92516,NA,NA,10040,13,7,4,1,920.235458931174,612.7409456858054
41051008800,41,051,0088,3663,2856,32,298,44,272,7,7,147,2724,2211,16,167,29,203,6,6,86,NA,59000,92516,NA,NA,10040,13,7,4,1,773.4407251245042,514.9973267658543
41051008901,41,051,008901,5698,4824,82,182,45,414,9,10,132,4238,3686,47,108,31,287,6,3,70,NA,59000,92516,NA,NA,02800,10,14,4,1,1203.3193072972279,801.2329922296955
41051008902,41,051,008902,3678,2986,32,263,37,266,8,2,84,2677,2197,25,184,24,192,3,2,50,NA,59000,92516,NA,NA,10040,21,9,4,1,760.0957493238977,506.1115432276769
41051009000,41,051,0090,7368,5517,199,806,67,499,15,9,256,5179,4033,102,484,50,359,10,6,135,NA,59000,92516,NA,NA,03940,21,9,4,1,1470.5027589646868,979.1377222174594
41051009101,41,051,009101,4805,3740,146,445,51,238,33,19,133,3513,2857,85,267,32,175,21,13,63,NA,59000,92516,NA,NA,02800,21,9,4,1,997.4659571814915,664.1650546727042
41051009102,41,051,009102,5063,4008,55,272,54,497,17,13,147,3667,2992,30,157,34,356,12,8,78,NA,59000,92516,NA,NA,02800,21,9,4,1,1041.1920481026273,693.2801752020513
41051009201,41,051,009201,6786,5092,235,530,91,549,20,16,253,5040,3971,147,332,57,382,13,7,131,NA,59000,92516,NA,NA,03940,16,9,4,1,1431.0357028735318,952.8584900513604
41051009202,41,051,009202,4028,3176,56,335,41,246,2,4,168,2942,2403,36,223,36,179,2,1,62,NA,59000,92516,NA,NA,02800,16,9,4,1,835.338697986891,556.21223764506
41051009301,41,051,009301,4974,3312,158,966,66,247,21,12,192,3630,2587,101,600,44,169,14,9,106,NA,59000,92516,NA,NA,10520,20,11,4,1,1030.6864288553413,686.2849839060393
41051009302,41,051,009302,3418,2579,67,324,33,288,13,1,113,2705,2142,45,215,22,212,7,1,61,NA,59000,92516,NA,NA,03940,16,9,4,1,768.0459476731952,511.40520150574
41051009400,41,051,0094,6684,5680,112,227,27,485,8,6,139,5422,4730,80,144,18,372,6,5,67,NA,59000,92516,NA,NA,09480,16,9,4,1,1539.499123210375,1025.0791137020785
41051009501,41,051,009501,4104,2835,368,195,19,526,17,9,135,3198,2364,247,119,12,367,10,5,74,NA,59000,92516,NA,NA,10520,20,11,4,1,908.0262257518958,604.6113990444942
41051009502,41,051,009502,4135,2667,358,529,24,350,47,16,144,3162,2211,223,326,18,260,31,8,85,NA,59000,92516,NA,NA,09480,20,11,4,1,897.804542159942,597.8052669726987
41051009603,41,051,009603,3340,2746,73,248,24,135,3,1,110,2451,2082,51,148,20,83,2,1,64,NA,31250,92516,NA,NA,10520,20,11,4,1,695.9262912188544,463.3841585547389
41051009604,41,051,009604,4757,3117,157,1179,37,92,12,5,158,3464,2367,96,807,27,67,10,3,87,NA,31250,92516,NA,NA,10520,20,11,4,1,983.5531100702211,654.9011526860937
41051009605,41,051,009605,4523,3397,136,542,25,280,12,3,128,3451,2683,93,368,22,206,11,2,66,NA,31250,92516,NA,NA,10520,20,11,4,1,979.8619465509045,652.4433827712787
41051009606,41,051,009606,4721,3024,161,991,44,183,29,11,278,3326,2289,106,603,33,118,22,8,147,NA,31250,92516,NA,NA,10520,20,11,4,1,944.3699896343982,628.8109797442112
41051009701,41,051,009701,5238,3880,121,536,48,437,14,12,190,3713,2868,62,337,34,283,10,7,112,NA,59000,92516,NA,NA,02800,21,9,4,1,1054.2530882479016,701.976899516012
41051009702,41,051,009702,7013,5176,109,1088,53,316,33,8,230,5035,3946,60,645,45,207,24,3,105,NA,31250,92516,NA,NA,02800,22,11,4,1,1429.6160245968717,951.9131939302778
41051009801,41,051,009801,4482,2316,139,1707,38,94,5,6,177,2970,1695,70,1021,27,64,5,2,86,NA,31250,92516,NA,NA,10520,22,11,4,1,843.2888963361885,561.5058959231231
