GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
10003008-23,DE,003,8-23,187,2,171,7,0,5,0,2,0,147,1,136,5,0,3,0,2,0,NA,50670,91184,00200,23,6,1,1,27.597633656089222,39.61627999872176
10003008-24,DE,003,8-24,1893,90,1339,390,5,39,0,6,24,1395,57,1007,279,5,31,0,2,14,NA,04130,90592,00200,24,12,1,1,261.8959112261528,375.95041223276775
10003008-26,DE,003,8-26,2498,132,1330,888,8,71,3,5,61,1833,87,1030,621,8,52,1,3,31,NA,04130,92812,00200,26,12,1,1,344.1255951810309,493.990756718755
10003008-27,DE,003,8-27,2584,64,2031,402,5,49,3,2,28,1877,43,1498,280,5,32,1,0,18,NA,29350,90592,00200,27,12,1,1,352.38611137741134,505.8486908680323
10003009-10,DE,003,9-10,1717,11,1382,88,6,212,2,3,13,1372,10,1128,64,2,158,2,1,7,NA,NA,90148,01240,10,5,1,1,257.5779141234994,369.7519466547364
10003009-11,DE,003,9-11,1508,21,1385,30,4,63,0,0,5,1211,15,1119,22,2,50,0,0,3,NA,NA,90148,01240,11,4,1,1,227.3519344049255,326.3626876085173
10003009-12,DE,003,9-12,1458,18,1358,27,2,41,0,0,12,1128,13,1047,20,2,38,0,0,8,NA,31430,92960,01300,12,6,1,1,211.76959703448057,303.99431182692615
10003009-13,DE,003,9-13,1802,114,1610,48,1,7,0,3,19,1377,64,1262,29,1,7,0,2,12,NA,24540,91924,01300,13,7,1,1,258.5166091458154,371.09943917169977
10003009-14,DE,003,9-14,1924,183,1131,408,4,148,0,5,45,1454,114,900,297,4,114,0,3,22,NA,NA,93848,00200,14,11,1,1,272.9725124894811,391.85082393293493
10003009-15,DE,003,9-15,1939,138,1411,330,2,39,1,2,16,1456,87,1091,232,2,32,1,1,10,NA,NA,92812,00230,15,13,1,1,273.3479904984075,392.38982093972027
10003009-16,DE,003,9-16,1327,139,946,201,2,9,4,0,26,1064,87,799,154,2,5,1,0,16,NA,77580,93996,00200,16,3,1,1,199.75430074883627,286.7464076097956
10003009-17,DE,003,9-17,801,24,694,72,1,5,0,0,5,606,15,527,56,1,5,0,0,2,NA,77840,92812,00230,17,12,1,1,113.76983670469434,163.316093055955
10003009-19,DE,003,9-19,1346,126,1055,111,7,36,0,0,11,1069,86,858,88,3,29,0,0,5,NA,NA,93108,01300,19,9,1,1,200.69299577115223,288.0939001267589
10003009-20,DE,003,9-20,1289,30,1066,29,0,151,0,0,13,843,20,704,23,0,90,0,0,6,NA,35850,93108,01300,20,7,1,1,158.26398076247085,227.1872383600166
10003009-21,DE,003,9-21,2356,64,2066,145,1,56,0,1,23,1880,42,1682,101,1,41,0,0,13,NA,56490,93108,00200,21,9,1,1,352.94932839080093,506.65718637821027
10003009-22,DE,003,9-22,1776,9,1593,39,1,119,0,4,11,1346,6,1208,30,1,95,0,2,4,NA,52490,92960,01300,22,8,1,1,252.6967000074564,362.74498556652713
10003009-23,DE,003,9-23,1012,11,912,40,1,47,0,0,1,703,5,628,33,1,35,0,0,1,NA,50670,91184,00200,23,10,1,1,131.98052013762396,189.4574478850435
10003009-26,DE,003,9-26,4172,312,2471,1240,10,42,0,10,87,2573,169,1684,651,8,24,0,4,33,NA,04130,92812,00200,26,11,1,1,483.052458483793,693.4196492293271
10003009-27,DE,003,9-27,2394,61,1953,314,4,46,0,5,11,1578,33,1300,202,3,35,0,2,3,NA,29350,90592,00200,27,10,1,1,296.2521490429169,425.26863835362536
10003010-11,DE,003,10-11,1566,18,1508,4,0,33,0,0,3,1219,15,1175,4,0,25,0,0,0,NA,NA,90148,01240,11,6,1,1,228.85384644063103,328.51867563565867
10003010-12,DE,003,10-12,952,13,869,11,2,46,0,0,11,717,6,656,6,2,40,0,0,7,NA,35850,92960,01300,12,6,1,1,134.60886620010865,193.2304269325408
10003010-13,DE,003,10-13,735,39,634,51,3,2,0,0,6,533,19,473,35,3,1,0,0,2,NA,51190,91924,01300,13,13,1,1,100.06488937888133,143.64270230829047
10003010-14,DE,003,10-14,2849,1327,909,429,3,105,0,5,71,2011,841,728,318,3,81,0,4,36,NA,50670,91184,00200,14,9,1,1,377.54313797547906,541.9614903226494
10003010-15,DE,003,10-15,2414,162,1042,1094,3,50,2,6,55,1728,105,867,679,3,41,1,3,29,NA,NA,92812,00230,15,13,1,1,324.41299971239573,465.6934138625251
10003010-16,DE,003,10-16,772,308,287,153,4,10,0,0,10,528,181,242,93,3,6,0,0,3,NA,77580,93996,00200,16,3,1,1,99.12619435656536,142.29520979132712
10003010-17,DE,003,10-17,823,29,382,398,1,3,0,2,8,609,20,305,274,1,3,0,2,4,NA,50800,92812,00230,17,13,1,1,114.33305371808392,164.124588566133
10003010-18,DE,003,10-18,1618,88,907,199,7,371,0,1,45,1325,55,796,148,7,288,0,1,30,NA,NA,93848,00230,18,9,1,1,248.75418091372939,357.0855169952812
10003010-20,DE,003,10-20,1387,45,1247,63,1,12,0,0,19,1066,39,962,45,1,10,0,0,9,NA,NA,93108,01300,20,8,1,1,200.12977875776267,287.28540461658093
10003010-21,DE,003,10-21,902,35,707,49,7,88,1,1,14,744,30,598,39,4,61,1,1,10,NA,56490,91184,00200,21,8,1,1,139.67781932061484,200.5068865241428
10003010-22,DE,003,10-22,1154,13,1048,52,1,38,0,0,2,818,9,743,39,1,26,0,0,0,NA,52490,92960,00200,22,6,1,1,153.57050565089105,220.4497757752
10003010-27,DE,003,10-27,3521,106,2769,529,19,44,0,1,53,2370,57,1917,326,11,32,0,0,27,NA,29350,90592,00080,27,14,1,1,444.941440577765,638.7114530406161
10003011-11,DE,003,11-11,1637,41,1471,33,3,84,0,3,2,1409,30,1280,28,3,65,0,2,1,NA,31430,92960,01300,11,6,1,1,264.5242572886375,379.72339128026505
10003011-12,DE,003,11-12,910,4,856,15,0,32,0,1,2,737,3,698,11,0,25,0,0,0,NA,35850,92960,01300,12,6,1,1,138.36364628937247,198.62039700039412
10003011-14,DE,003,11-14,2085,48,1716,123,1,168,0,0,29,1555,34,1282,88,1,135,0,0,15,NA,50670,91184,00200,14,6,1,1,291.9341519402635,419.0701727755941
10003011-17,DE,003,11-17,1621,56,779,589,2,149,0,12,34,1280,36,641,445,1,129,0,6,22,NA,NA,92812,00230,17,12,1,1,240.30592571288574,344.95808434261124
10003011-20,DE,003,11-20,1535,50,1371,30,0,68,0,0,16,1160,31,1048,24,0,51,0,0,6,NA,56490,93108,01300,20,8,1,1,217.77724517730272,312.6182639354914
10003011-22,DE,003,11-22,1764,33,1549,70,1,90,2,2,17,1426,26,1254,63,1,66,2,2,12,NA,56490,93108,01300,22,8,1,1,267.7158203645117,384.3048658379403
10003011-27,DE,003,11-27,3177,103,2628,296,0,104,0,10,36,2037,53,1700,194,0,65,0,6,19,NA,29350,90592,00080,27,14,1,1,382.42435209152205,548.9684514108586
10003012-12,DE,003,12-12,1510,22,1362,71,1,27,2,1,24,1171,12,1105,14,1,24,2,0,13,NA,31430,91924,01300,12,7,1,1,219.84237422639782,315.58274747281075
10003012-20,DE,003,12-20,1461,64,1289,49,0,54,0,1,4,1055,37,945,37,0,35,0,0,1,NA,35850,92960,01300,20,6,1,1,198.06464970866753,284.3209210792616
10003012-22,DE,003,12-22,1206,45,1030,61,2,54,1,0,13,1082,26,945,50,2,50,1,0,8,NA,56490,93108,01300,22,8,1,1,203.13360282917373,291.5973806708636
10003012-27,DE,003,12-27,2029,79,1786,122,1,8,0,6,27,1502,44,1346,88,1,7,0,2,14,NA,04130,92812,00200,27,12,1,1,281.9839847037143,404.78675209578284
10003013-12,DE,003,13-12,1825,75,1537,160,6,19,1,1,26,1502,53,1280,134,6,13,1,0,15,NA,NA,91924,01300,12,7,1,1,281.9839847037143,404.78675209578284
10005001-36,DE,005,1-36,3797,309,3017,366,14,30,2,2,57,2845,197,2334,255,10,20,2,1,26,NA,47420,92368,01080,36,18,1,1,334.6010565963093,648.0990332391023
10005001-37,DE,005,1-37,5821,126,4718,809,80,17,2,4,65,4553,82,3774,586,63,16,1,3,28,9830,NA,91776,00170,37,18,1,1,535.4793007673097,1037.1862560061977
10005001-38,DE,005,1-38,5360,145,3784,1025,281,21,0,18,86,4303,95,3172,733,226,14,0,14,49,9830,43245,92516,00680,38,20,1,1,506.0767474635919,980.235550097665
10005001-39,DE,005,1-39,4235,93,3485,547,16,53,0,0,41,3155,58,2652,381,10,39,0,0,15,NA,64320,93404,01530,39,19,1,1,371.06022269291947,718.7179085656828
10005001-40,DE,005,1-40,1411,34,1287,64,3,10,1,0,12,1038,18,963,40,3,6,1,0,7,NA,NA,92516,00680,40,21,1,1,122.0794013170366,236.45933093222786
10005001-41,DE,005,1-41,4643,1473,2110,947,13,12,0,5,83,3465,1061,1713,620,11,9,0,3,48,NA,29090,91036,00680,41,19,1,1,407.5193887895296,789.3367838922634
10005002-36,DE,005,2-36,1550,23,1410,78,6,18,0,3,12,1211,17,1113,55,4,12,0,2,8,NA,47420,92368,01080,36,18,1,1,142.42596820320935,275.8692194209325
10005002-37,DE,005,2-37,2268,27,1986,214,0,20,1,1,19,1991,23,1760,179,0,14,1,1,13,NA,41830,91776,00170,37,18,1,1,234.16193451080912,453.5554218555546
10005002-38,DE,005,2-38,4557,108,4258,122,13,6,0,2,48,3872,68,3686,82,11,6,0,1,18,9830,43245,92516,00680,38,20,1,1,455.3867455679823,882.0525331113547
10005002-39,DE,005,2-39,6043,265,4415,1177,11,47,3,10,115,4404,173,3349,779,7,38,1,3,54,NA,06730,93404,01530,39,21,1,1,517.955378998294,1003.2436352847124
10005002-40,DE,005,2-40,3720,85,3032,507,13,38,4,4,37,2736,53,2336,295,7,28,3,1,13,NA,41310,91628,00810,40,21,1,1,321.78154335588835,623.2685254629821
10005002-41,DE,005,2-41,3155,79,2044,998,10,3,0,4,17,2721,60,1666,971,9,3,0,0,12,9830,29090,91036,00680,41,19,1,1,320.01739015766526,619.85148310847
10005003-36,DE,005,3-36,1763,78,1079,590,1,3,0,1,11,1351,46,898,396,1,3,0,0,7,NA,67050,92368,01080,36,18,1,1,158.89139805329137,307.7616147297108
10005003-37,DE,005,3-37,610,3,596,5,0,2,0,0,4,524,3,515,3,0,2,0,0,1,NA,41830,91776,00170,37,18,1,1,61.62775172459265,119.36867958428456
10005003-38,DE,005,3-38,4503,39,4382,30,8,16,0,6,22,3867,29,3783,24,7,8,0,3,13,NA,48200,93552,00680,38,20,1,1,454.79869450190796,880.913518993184
10005003-39,DE,005,3-39,2385,139,1144,1009,6,28,12,1,46,1766,106,954,653,6,18,7,0,22,NA,64320,93404,01530,39,21,1,1,207.69963653746302,402.2997865378751
10005003-40,DE,005,3-40,2766,59,1583,1017,4,29,1,4,69,1880,33,1179,623,1,22,0,0,22,NA,41310,91628,00810,40,21,1,1,221.10720084395837,428.26930843216604
10005003-41,DE,005,3-41,1260,43,1106,89,4,1,0,0,17,927,23,839,57,1,1,0,0,6,NA,29090,91036,00680,41,21,1,1,109.02466765018586,211.17321750883931
10005004-35,DE,005,4-35,1325,10,1274,17,10,4,0,2,8,986,7,956,14,5,0,0,0,4,NA,47420,92368,01080,35,18,1,1,115.96367022986328,224.61358410325306
10005004-36,DE,005,4-36,5465,223,3812,1334,18,21,0,3,54,3896,138,2835,862,15,17,0,1,28,NA,24020,92368,01080,36,19,1,1,458.2093906851392,887.5198008785737
10005004-37,DE,005,4-37,3597,85,3190,214,11,58,0,5,34,2902,48,2663,130,9,35,0,2,15,9830,41830,91776,00170,37,18,1,1,341.304838749557,661.0837941862478
10005004-38,DE,005,4-38,4402,47,4280,28,4,19,1,1,22,3876,37,3782,22,4,16,1,0,14,9830,05690,93552,00680,38,20,1,1,455.85718642084186,882.9637444058914
10005004-40,DE,005,4-40,3600,42,3051,454,3,20,2,6,22,2691,25,2309,321,3,18,2,0,13,NA,41310,91628,00810,40,21,1,1,316.4890837612191,613.0173983994462
10005004-41,DE,005,4-41,4265,123,2943,1009,28,106,0,4,52,3336,77,2441,698,18,75,0,2,25,9830,47940,92516,00680,41,20,1,1,392.3476712848112,759.9502196434606
10005005-35,DE,005,5-35,1880,62,1629,163,4,4,0,0,18,1390,39,1224,116,3,3,0,0,5,NA,47420,92368,01080,35,19,1,1,163.47819636867135,316.6459248514419
10005005-36,DE,005,5-36,1200,378,618,161,12,0,8,3,20,832,238,469,106,5,0,3,1,10,NA,29090,91036,00680,36,19,1,1,97.85169739477305,189.53194926359686
10005005-37,DE,005,5-37,2649,49,2165,403,7,10,1,2,12,2240,36,1935,242,7,10,1,2,7,9830,60290,91776,00170,37,20,1,1,263.44687760131205,510.2783249404531
10005005-38,DE,005,5-38,3575,26,3323,178,2,15,0,1,30,2867,14,2685,142,2,10,0,0,14,NA,53920,93552,00680,38,20,1,1,337.1884812870365,653.1106953590532
10005005-39,DE,005,5-39,3710,162,2358,1025,15,64,1,6,79,2627,102,1867,567,11,52,1,0,27,NA,64320,93404,01530,39,21,1,1,308.96203011546737,598.4380176868618
10005005-40,DE,005,5-40,1916,21,1683,173,1,16,1,1,20,1444,14,1279,127,1,14,0,0,9,NA,41310,91628,00810,40,21,1,1,169.8291478822744,328.947277327685
10005005-41,DE,005,5-41,2563,70,1978,471,5,15,0,2,22,1971,47,1574,324,4,9,0,0,13,NA,18950,93552,00680,41,20,1,1,231.80973024651166,448.9993653828719
10005006-35,DE,005,6-35,3599,77,2878,564,13,33,0,1,33,2647,46,2162,392,8,21,0,0,18,NA,31560,90296,01850,35,19,1,1,311.31423437976474,602.9940741595443
10005006-36,DE,005,6-36,2437,254,1707,433,5,9,0,1,28,1843,169,1365,287,3,8,0,0,11,9830,48330,92664,00170,36,19,1,1,216.7556229550081,419.8406039577032
10005006-37,DE,005,6-37,2503,66,2346,45,3,29,0,3,11,2197,49,2078,33,3,21,0,3,10,9830,20900,91776,00170,37,20,1,1,258.3896384330726,500.4828035241855
10005006-38,DE,005,6-38,1740,230,1336,141,4,15,1,0,13,1335,165,1046,103,4,8,1,0,8,NA,NA,93552,00680,38,20,1,1,157.0096346418534,304.1167695515647
10005006-39,DE,005,6-39,2637,57,2350,159,3,39,1,0,28,2087,38,1892,108,2,31,1,0,15,NA,64320,93404,01530,39,21,1,1,245.45251497943678,475.42449292443115
10005006-40,DE,005,6-40,4055,50,3477,409,15,31,0,13,60,3009,27,2655,261,13,27,0,6,20,NA,20380,91628,00270,40,21,1,1,353.8891315635483,685.4586963150998
10005006-41,DE,005,6-41,2015,189,1127,665,6,5,0,1,22,1466,96,868,479,4,5,0,0,14,NA,28310,93552,00680,41,20,1,1,172.41657257300156,333.9589394476358
10005007-35,DE,005,7-35,4939,363,3191,1264,12,19,0,10,80,3475,218,2363,830,9,17,0,1,37,NA,08680,90296,01850,35,19,1,1,408.69549092167836,791.6148121286047
10005007-36,DE,005,7-36,6672,148,5784,589,26,56,1,9,59,5281,94,4684,410,19,43,1,4,26,9830,48330,92664,00170,36,18,1,1,621.0995359877362,1203.026711611845
10005007-37,DE,005,7-37,4304,70,4101,51,6,51,1,2,22,3664,48,3512,46,6,39,1,0,12,9830,NA,91776,00170,37,18,1,1,430.92382121928904,834.6695457954555
10005007-38,DE,005,7-38,2816,449,1572,695,5,57,5,0,33,2028,289,1234,445,5,38,5,0,12,NA,64840,93552,00680,38,20,1,1,238.51351239975932,461.9841263300174
10005007-40,DE,005,7-40,3170,57,2850,184,8,38,2,11,20,2337,37,2136,121,6,23,1,3,10,NA,41310,91628,00810,40,21,1,1,274.8550682831546,532.3751988329637
10005007-41,DE,005,7-41,1205,21,1137,37,1,2,0,0,7,922,15,875,27,1,1,0,0,3,NA,NA,91628,00680,41,21,1,1,108.43661658411149,210.03420339066864
10005008-35,DE,005,8-35,3484,220,2471,698,18,28,2,4,43,2534,134,1885,459,13,17,2,1,23,NA,24020,92368,01080,35,19,1,1,298.0242802864843,577.2523550888876
10005008-37,DE,005,8-37,2040,10,1998,9,5,5,1,1,11,1772,10,1740,7,3,5,1,0,6,9830,NA,91776,00170,37,20,1,1,208.40529781675224,403.6666034796799
10005008-38,DE,005,8-38,3051,34,2952,29,4,18,0,0,14,2747,29,2662,23,4,16,0,0,13,NA,NA,93552,00680,38,20,1,1,323.07525570125193,625.7743565229575
10005008-41,DE,005,8-41,2980,111,2572,238,17,8,0,2,32,2267,62,2000,177,12,7,0,1,8,NA,47940,92516,00680,41,20,1,1,266.6223533581136,516.4290011785747
10005009-35,DE,005,9-35,2997,83,1299,1583,1,1,0,1,29,2055,51,996,993,1,1,0,1,12,NA,NA,91036,00680,35,19,1,1,241.68898815656087,468.1348025681389
10005ZZZZZZ,DE,005,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41830,91776,00170,ZZZ,ZZZ,1,1,0,0
