GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,cd_1990,cd_2000,ndv,nrv
55131440101,55,131,440101,7934,7604,21,192,24,39,0,2,52,5782,5590,11,109,18,34,0,1,19,NA,33000,33000,06090,06120,5,3,697.5111111111111,972.8444444444444
55131440102,55,131,440102,6358,6243,10,40,11,27,0,0,27,4599,4533,4,22,10,15,0,0,15,NA,33000,24225,04410,06120,5,3,288,670
55131440200,55,131,4402,4225,4037,3,133,10,12,5,6,19,3038,2925,3,87,5,8,2,4,4,NA,33000,33000,06090,06120,5,3,366.4888888888889,511.15555555555557
55131450101,55,131,450101,8983,8821,5,74,13,22,0,1,47,6500,6400,3,52,10,13,0,0,22,NA,37675,37700,NA,NA,5,3,324,791
55131450102,55,131,450102,7383,7198,18,89,12,13,2,10,41,5406,5296,11,51,11,6,2,7,22,NA,74400,63875,06090,06120,5,3,373,871
55131460101,55,131,460101,5572,5415,15,43,0,56,7,1,35,4009,3932,12,19,0,28,7,1,10,NA,28875,67475,12900,06120,5,3,548.1178092986603,1114.6641712634619
55131460102,55,131,460102,4801,4731,9,30,4,13,0,0,14,3605,3566,6,13,4,8,0,0,8,NA,28875,67475,12900,06120,5,3,492.8821907013396,1002.3358287365379
55131470100,55,131,4701,4819,4661,53,49,14,24,7,0,11,3735,3634,34,25,10,20,4,0,8,NA,28875,28875,12900,06120,5,3,422.74150566289137,815.6229180546302
55131470201,55,131,470201,7092,6646,125,86,15,162,0,11,47,5168,4917,79,44,10,103,0,3,12,NA,28875,28875,NA,NA,5,3,584.9338959212376,1128.5513361462727
55131470202,55,131,470202,6627,6344,69,70,14,105,0,3,22,4606,4424,47,39,8,76,0,1,11,NA,28875,28875,NA,NA,5,3,521.3245984158709,1005.8257457990969
55133101000,55,133,1010,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,NA,56375,56375,NA,NA,9,3,0.744803142063416,1.3162180285467957
55133200101,55,133,200101,4634,4489,28,57,2,19,2,1,36,3590,3511,19,29,2,14,1,0,14,NA,51000,51000,NA,NA,5,3,643.3160046209899,1102.7134986225894
55133200102,55,133,200102,5052,4859,28,100,9,23,1,3,29,3935,3826,14,57,7,19,1,2,9,NA,51000,51000,NA,NA,5,3,705.1388518617258,1208.6845730027549
55133200103,55,133,200103,3368,3229,50,48,5,11,1,0,24,2567,2495,28,23,3,7,1,0,10,NA,51000,51000,NA,NA,5,3,459.9978228028081,788.4862258953168
55133200200,55,133,2002,7277,7043,57,55,6,56,3,6,51,5678,5522,37,39,6,40,3,3,28,NA,51000,51000,NA,NA,5,3,1017.4786279214431,1744.0688705234159
55133200300,55,133,2003,3628,3498,38,45,5,27,0,2,13,2728,2655,21,22,5,17,0,0,8,NA,51000,51000,NA,NA,5,3,141,224
55133200400,55,133,2004,4890,4592,142,60,13,50,0,5,28,3416,3245,89,29,10,35,0,1,7,NA,51000,51000,NA,NA,5,3,612.1357860126188,1049.2672176308538
55133200500,55,133,2005,4770,4455,136,27,11,100,0,4,37,3320,3127,84,18,7,69,0,0,15,NA,51000,51000,NA,NA,5,3,594.9329067804141,1019.7796143250688
55133200600,55,133,2006,1881,1817,5,16,20,9,3,0,11,1515,1477,3,8,17,5,2,0,3,NA,11475,11475,NA,NA,5,3,387,475
55133200700,55,133,2007,4096,3829,52,64,8,118,0,2,23,3068,2916,37,33,7,66,0,0,9,NA,10025,10025,NA,NA,5,3,439.955899219357,1329.0618224869584
55133200801,55,133,200801,5450,5212,31,46,3,116,1,0,41,3605,3474,20,20,3,71,1,0,16,NA,10025,10025,NA,NA,5,3,516.9625217359132,1561.690961559806
55133200802,55,133,200802,8092,7587,70,89,2,265,1,11,67,5973,5664,43,49,1,186,1,1,28,NA,10025,10025,NA,NA,5,3,856.5373487735395,2587.5118206370935
55133200901,55,133,200901,4140,3887,34,37,4,151,0,0,27,3144,2991,26,21,3,97,0,0,6,NA,10025,10025,NA,NA,5,3,450.85441562765914,1361.9851270857228
55133200902,55,133,200902,4224,3972,26,38,7,162,0,4,15,3091,2915,18,30,7,113,0,0,8,NA,10025,10025,NA,NA,5,3,443.2541344481853,1339.0254541418476
55133201000,55,133,2010,6369,6140,22,75,7,94,5,4,22,4781,4634,17,45,5,69,4,0,7,NA,23575,23575,NA,NA,5,3,607,2929
55133201101,55,133,201101,4607,4246,41,71,8,194,5,3,39,3386,3169,25,45,5,127,2,0,13,NA,10025,10025,NA,NA,5,3,485.5575862962003,1466.819860150209
55133201102,55,133,201102,3068,2868,25,56,2,91,0,2,24,2339,2218,18,33,2,60,0,0,8,NA,10025,10025,NA,NA,5,3,335.41618261866887,1013.258019164601
55133201201,55,133,201201,2283,2128,23,15,2,93,1,2,19,1632,1534,18,11,1,60,1,1,6,NA,10025,10050,NA,NA,5,3,152.50248160191683,376.2286496662673
55133201202,55,133,201202,5657,5164,45,72,1,319,0,7,49,4211,3904,29,36,1,214,0,2,25,NA,10025,10025,NA,NA,5,3,393.4975183980832,970.7713503337327
55133201203,55,133,201203,3169,2964,21,36,1,114,0,0,33,2423,2305,16,21,1,68,0,0,12,NA,10025,10025,NA,NA,5,3,347.4619112804765,1049.6469347737616
55133201300,55,133,2013,4650,4337,16,91,9,166,0,1,30,3502,3308,6,55,7,112,0,1,13,NA,56375,56375,NA,NA,9,3,521.6601207012166,921.8791071941757
55133201401,55,133,201401,8376,7902,43,142,9,215,1,5,59,6557,6252,32,85,9,150,1,5,23,NA,56375,56375,NA,NA,9,3,976.7348405019638,1726.088322636268
55133201402,55,133,201402,4723,4447,25,79,6,114,0,1,51,3777,3615,13,42,5,77,0,0,25,NA,56375,56375,NA,NA,9,3,562.6242935147044,994.2710987642494
55133201503,55,133,201503,6587,6153,48,119,11,216,0,0,40,4688,4422,29,68,6,147,0,0,16,NA,56375,56375,NA,NA,9,3,698.3274259986589,1234.0860235654757
55133201504,55,133,201504,5009,4819,23,41,11,73,1,2,39,3611,3496,12,27,7,44,1,2,22,NA,56375,56375,NA,NA,9,6,537.896829198199,950.5726602164958
55133201505,55,133,201505,3130,3041,11,29,9,35,0,0,5,2239,2194,6,15,5,17,0,0,2,NA,56375,56375,NA,NA,9,3,333.5228470159977,589.4024331832551
55133201506,55,133,201506,4409,4216,11,67,5,95,0,1,14,3325,3199,6,42,3,65,0,0,10,NA,56375,56375,NA,NA,9,6,495.29408947217166,875.2849889836192
55133201600,55,133,2016,4823,4668,5,72,20,29,2,3,24,3613,3527,3,40,11,14,2,2,14,NA,56375,56375,NA,NA,9,3,538.1947504550244,951.0991474279145
55133201701,55,133,201701,4498,4385,5,58,16,21,0,0,13,3490,3425,4,33,10,13,0,0,5,NA,55275,55275,NA,NA,9,6,615.767318064019,915.9508300063038
55133201702,55,133,201702,9753,9452,24,142,18,46,3,2,66,6748,6578,17,77,12,34,1,1,28,NA,55275,55275,NA,NA,9,6,1190.6011066750718,1771.013238075226
55133201800,55,133,2018,1512,1489,0,14,4,0,0,0,5,1098,1085,0,6,2,0,0,0,5,NA,55275,55275,NA,NA,9,6,193.7285143937802,288.1702038243328
55133201900,55,133,2019,4001,3889,3,55,2,26,0,0,26,2941,2887,3,23,2,19,0,0,7,NA,55275,55275,12510,15600,9,6,518.9030608671289,771.8657280941375
55133202001,55,133,202001,4721,4584,31,55,7,15,1,0,28,3318,3256,9,26,6,8,0,0,13,NA,07200,82575,15700,15600,6,6,546.1505867014341,930.6189700130377
55133202002,55,133,202002,3824,3732,8,44,14,4,8,0,14,2818,2761,2,27,11,4,5,0,8,NA,07200,82575,15700,15600,9,6,463.8494132985658,790.3810299869622
55133202100,55,133,2021,9117,8599,44,240,13,151,0,4,66,6320,6017,28,142,9,96,0,2,26,NA,84250,84275,NA,NA,9,3,959,1796
55133202201,55,133,202201,4538,4312,11,107,6,65,1,3,33,3162,3026,7,66,4,43,1,0,15,NA,84250,84250,NA,NA,9,3,567.8474607401965,786.870190100101
55133202202,55,133,202202,6116,5183,107,580,12,155,0,5,74,4794,4182,68,356,11,126,0,2,49,NA,84250,84250,NA,NA,9,3,860.9300211222335,1192.9967398291853
55133202301,55,133,202301,3540,3274,18,181,8,33,0,0,26,2574,2413,8,112,8,20,0,0,13,NA,84250,84250,NA,NA,9,3,462.2515382496097,640.5451832124162
55133202302,55,133,202302,6982,5605,138,1020,23,103,2,2,89,5009,4205,69,608,13,78,2,0,34,NA,84250,84250,NA,NA,9,3,899.5407750941316,1246.4999311231518
55133202400,55,133,2024,5281,4832,40,268,3,79,2,5,52,4081,3818,31,145,2,54,2,4,25,NA,84250,84250,NA,NA,9,3,732.8859858572872,1015.5652263752411
55133202500,55,133,2025,4011,3614,18,310,9,29,2,0,29,2987,2753,11,184,5,19,2,0,13,NA,84250,84250,NA,NA,9,3,536.4201028560933,743.3210809073377
55133202600,55,133,2026,3144,2648,31,386,20,20,0,3,36,2578,2226,24,273,15,15,0,3,22,NA,84250,84250,NA,NA,9,3,462.9698778583892,641.5405914225365
55133202700,55,133,2027,1859,1366,57,336,3,58,0,1,38,1652,1274,39,255,3,51,0,1,29,NA,84250,84250,NA,NA,9,3,296.6742584259344,411.10359077968593
55133202800,55,133,2028,3547,2352,31,1053,10,46,0,7,48,2549,1792,20,665,9,36,0,2,25,NA,84250,84250,NA,NA,9,3,457.7619156947378,634.3238818991643
55133202900,55,133,2029,8055,7197,55,264,11,447,4,4,73,6301,5679,33,163,8,370,3,3,42,NA,84250,84250,NA,NA,9,3,1131.564468729911,1568.0167829920103
55133203000,55,133,2030,2685,2268,151,205,4,28,2,1,26,2260,1938,139,143,4,21,2,0,13,NA,84250,84250,NA,NA,5,3,148.82985519591142,291.88458262350935
55133203101,55,133,203101,5789,5353,57,186,10,130,6,1,46,4289,3997,42,132,7,89,4,0,18,NA,84250,84250,NA,NA,9,3,770.2396455138213,1067.326453301497
55133203102,55,133,203102,6398,5931,36,269,17,105,0,11,29,4748,4473,18,154,14,65,0,6,18,NA,84250,84250,NA,NA,9,3,312.6744037478705,613.2159284497444
55133203103,55,133,203103,4663,4124,40,373,15,64,0,0,47,3580,3247,22,229,12,50,0,0,20,NA,84250,84250,NA,NA,9,3,642.9139498576545,890.8903480576729
55133203200,55,133,2032,4114,4020,5,30,4,23,0,2,30,3102,3049,3,17,4,13,0,2,14,NA,62240,19425,06140,06180,5,3,284.77064783543136,686.2115443659809
55133203301,55,133,203301,6488,6229,14,69,10,116,0,1,49,4796,4645,9,36,6,75,0,1,24,NA,62240,62250,08130,06180,5,3,315.83539182282794,619.4152470187394
55133203302,55,133,203302,8733,8355,49,110,15,120,0,7,77,6980,6720,34,73,11,97,0,3,42,NA,62240,62240,NA,NA,5,3,459.6603492333901,901.4842419080068
55133203402,55,133,203402,3902,3778,10,49,8,31,0,0,26,2771,2705,4,26,6,18,0,0,12,NA,78750,78750,08130,06180,5,3,272.48088903855864,422.71863950159957
55133203403,55,133,203403,4285,4191,13,48,3,12,1,0,17,3168,3113,13,22,2,8,1,0,9,NA,78750,44850,NA,NA,5,3,311.51911096144136,483.28136049840043
55133203404,55,133,203404,3106,2910,45,67,14,33,3,4,30,2295,2193,19,38,9,22,1,4,9,NA,78750,78750,NA,NA,5,3,397.31122942884804,766.1108422071636
55133203405,55,133,203405,2189,2143,8,18,4,4,0,0,12,1412,1388,4,9,4,3,0,0,4,NA,51375,51375,09360,06180,5,3,108,275
55133203406,55,133,203406,5585,5484,17,38,13,15,0,1,17,3903,3840,14,22,7,7,0,0,13,NA,78750,44850,09360,06180,5,3,675.6887705711521,1302.8891577928364
55133203500,55,133,2035,5911,5790,5,53,6,31,4,0,22,4194,4124,5,28,5,18,4,0,10,NA,14225,51400,09300,06180,5,3,743,1910
55133203601,55,133,203601,4079,3966,4,58,11,21,1,0,18,2941,2876,4,30,7,14,1,0,9,NA,33100,33100,06140,06180,5,3,370.6843697987593,626.1139355424422
55133203602,55,133,203602,5477,5304,17,80,20,21,0,2,33,3668,3585,10,35,13,11,0,1,13,NA,33100,33100,06140,06180,5,3,462.3156302012407,780.8860644575578
55133203701,55,133,203701,7180,6974,8,90,14,48,1,0,45,5071,4968,6,50,10,27,1,0,9,NA,19400,19400,00013,06180,5,3,649,1316
55133203702,55,133,203702,5077,4575,248,125,12,51,0,9,57,3412,3291,19,54,5,24,0,4,15,NA,19400,19425,06140,06180,5,3,313.22935216456864,754.7884556340191
55133203802,55,133,203802,5201,5038,6,74,6,22,0,2,53,3510,3429,5,37,6,10,0,0,23,NA,58400,55075,NA,NA,6,6,682,1156
55133203803,55,133,203803,3552,3447,2,67,12,6,1,5,12,2493,2427,0,42,9,3,1,3,8,NA,58400,58400,NA,NA,5,3,259.3631378522468,551.7637471439451
55133203804,55,133,203804,5892,5729,9,94,13,8,0,8,31,4072,3977,9,61,8,4,0,4,9,NA,83175,28487,NA,NA,5,3,423.6368621477532,901.2362528560548
55133203900,55,133,2039,7705,7454,13,142,18,22,0,3,53,5699,5552,9,80,13,19,0,3,23,NA,55050,55050,15700,15600,6,6,623,853
55133204001,55,133,204001,7652,7420,44,89,17,35,0,2,45,5532,5411,10,58,12,17,0,2,22,NA,20550,60700,NA,NA,5,3,432,740
55133204002,55,133,204002,4789,4638,19,70,12,17,0,2,31,3357,3273,5,45,5,13,0,2,14,NA,21425,21450,NA,NA,5,6,245,450
55133204100,55,133,2041,4341,4201,14,65,8,37,0,0,16,3178,3101,8,39,4,23,0,0,3,NA,59300,78375,00013,06180,5,3,543,1068
55133204200,55,133,2042,5152,4969,3,107,11,26,0,2,34,3836,3717,1,77,9,18,0,1,13,NA,59250,59250,NA,NA,5,3,1440,2435
55133204300,55,133,2043,7919,7675,37,98,27,37,1,7,37,5867,5745,10,48,20,24,1,3,16,NA,59250,59250,NA,NA,5,3,388.86639916778125,807.377322038936
55133204400,55,133,2044,2255,2226,1,14,0,9,0,0,5,1784,1763,1,10,0,5,0,0,5,NA,59250,59250,NA,NA,5,3,118.24401842770098,245.50215485213255
55133204500,55,133,2045,7782,7633,18,55,6,15,1,11,43,5807,5714,10,39,6,12,1,7,18,NA,59650,59275,09390,06180,5,3,384.88958240451774,799.1205231089315
55135990100,55,135,9901,3914,3838,2,27,13,21,0,0,13,2904,2864,0,15,9,8,0,0,8,NA,49400,49400,NA,NA,2,1,52.46379386939138,107.93780541981342
55135990200,55,135,9902,2809,2770,0,15,7,6,0,0,11,2041,2021,0,5,4,2,0,0,9,NA,07250,89375,NA,NA,2,1,43,112
55135990300,55,135,9903,3704,3626,2,33,8,7,1,0,27,2778,2733,1,21,5,7,1,0,10,NA,37025,72000,NA,NA,2,1,100,139
55135990400,55,135,9904,4373,4295,2,46,12,6,0,0,12,3211,3169,1,22,8,5,0,0,6,NA,48350,70900,NA,NA,2,1,80,114
55135990500,55,135,9905,2790,2746,1,14,7,3,0,1,18,2289,2260,1,8,6,3,0,1,10,NA,13885,25400,NA,NA,2,1,422,787
55135990600,55,135,9906,5002,4889,5,48,24,12,1,6,17,3684,3616,2,31,15,8,1,2,9,NA,13885,19025,NA,NA,2,1,217,488
55135990700,55,135,9907,3414,3323,8,27,15,5,2,4,30,2547,2503,4,12,9,4,2,3,10,NA,86400,86400,NA,NA,2,1,117,277
55135990800,55,135,9908,4490,4397,18,43,8,10,0,1,13,3276,3225,5,26,7,6,0,0,7,NA,27800,12000,NA,NA,2,1,104,254
55135990900,55,135,9909,5994,5754,8,131,30,31,1,0,39,4477,4343,5,78,18,16,1,0,16,NA,56925,56925,NA,NA,2,1,148.84698187764002,263.53236135713314
55135991000,55,135,9910,6147,5819,20,206,46,15,0,3,38,4536,4369,11,98,29,13,0,1,15,NA,84375,84375,NA,NA,2,1,498,1038
55135991100,55,135,9911,5119,4931,11,103,25,13,0,4,32,3849,3741,5,57,16,8,0,2,20,NA,15725,15725,NA,NA,2,1,69.53620613060862,143.0621945801866
55135991200,55,135,9912,3975,3907,5,21,16,8,0,0,18,2862,2824,1,11,11,3,0,0,12,NA,86400,69900,NA,NA,2,1,95.15301812236,168.4676386428669
55137960100,55,137,9601,2943,2894,2,28,4,3,0,0,12,2241,2211,1,16,3,1,0,0,9,NA,NA,71825,NA,NA,2,4,61,199
55137960200,55,137,9602,3763,3689,3,32,7,4,0,1,27,3002,2955,3,21,5,4,0,0,14,NA,87075,76400,NA,NA,2,4,156,206
55137960300,55,137,9603,3286,2982,10,261,3,15,0,1,14,2437,2256,6,153,2,10,0,1,9,NA,63150,63150,NA,NA,2,4,54,101
55137960400,55,137,9604,3345,3162,4,133,14,4,5,0,23,2525,2431,0,68,8,3,2,0,13,NA,16375,67550,NA,NA,2,4,60,109
55137960500,55,137,9605,4360,3986,23,283,12,31,1,3,21,3282,3057,18,170,10,16,1,0,10,NA,84625,84625,NA,NA,2,4,110,249
55137960600,55,137,9606,2095,2023,2,30,10,10,0,0,20,1691,1649,0,15,7,4,0,0,16,NA,84625,49425,NA,NA,2,4,233,370
55137960700,55,137,9607,3362,3203,9,81,15,12,0,0,42,2532,2433,4,59,8,6,0,0,22,NA,66625,66625,NA,NA,2,4,76,111
55139000100,55,139,0001,3069,2839,20,60,19,103,0,0,28,2236,2123,12,30,16,45,0,0,10,NA,60500,60500,NA,NA,2,4,510.9311634044425,703.7597316912249
55139000200,55,139,0002,2745,2391,27,90,10,180,0,0,47,1976,1795,12,49,9,91,0,0,20,NA,60500,60500,NA,NA,2,4,451.5205630085771,621.9272047503849
55139000300,55,139,0003,4292,4004,38,55,5,149,0,0,41,3323,3174,19,37,4,73,0,0,16,NA,60500,60500,NA,NA,2,4,183.90337167010713,277.3249778826305
55139000400,55,139,0004,2789,2594,22,36,6,104,3,1,23,2140,2037,13,22,5,49,2,1,11,NA,60500,60500,NA,NA,2,4,488.9949417198153,673.5446448207609
55139000500,55,139,0005,5825,5134,102,138,31,348,3,5,64,4651,4289,73,80,27,145,3,2,32,NA,60500,60500,NA,NA,2,4,1062.7642401583462,1463.8580107763362
55139000700,55,139,0007,5614,5325,72,72,17,95,3,1,29,5460,5189,71,70,17,81,3,1,28,NA,60500,60500,NA,NA,2,4,1247.6226083131735,1718.4830657576424
55139000800,55,139,0008,3326,3104,25,40,6,99,1,4,47,2582,2461,19,23,5,53,1,2,18,NA,60500,60500,NA,NA,2,4,589.9929623927865,812.6599406201891
55139000900,55,139,0009,2855,2627,29,57,14,90,1,0,37,2168,2062,12,34,9,32,1,0,18,NA,60500,60500,NA,NA,2,4,495.39300637783157,682.3573784913129
55139001000,55,139,0010,2609,2426,20,33,8,110,0,0,12,2112,2000,16,19,7,59,0,0,11,NA,60500,60500,NA,NA,2,4,482.596877061799,664.7319111502089
55139001100,55,139,0011,4273,4008,47,118,14,67,1,1,17,3451,3286,28,71,13,46,1,0,6,NA,60500,60500,NA,NA,2,4,788.5614691005059,1086.1694248955355
55139001200,55,139,0012,2202,2060,16,23,9,62,0,0,32,1650,1584,10,12,6,27,0,0,11,NA,60500,60500,NA,NA,2,4,377.02881020453043,519.3218055861007
55139001300,55,139,0013,2814,2679,15,51,13,26,1,3,26,2102,2019,9,33,8,18,1,1,13,NA,60500,60500,NA,NA,2,4,480.3118539696503,661.584506267869
55139001400,55,139,0014,4180,4014,7,45,16,75,0,0,23,3272,3178,6,23,13,40,0,0,12,NA,60500,60500,NA,NA,2,4,747.6595557510446,1029.8308775016494
55139001500,55,139,0015,3411,3188,15,59,15,98,1,1,34,2576,2459,11,31,11,45,0,0,19,NA,60500,60500,NA,NA,2,4,588.6219485374972,810.771497690785
55139001600,55,139,0016,3504,3069,298,41,40,39,2,1,14,2892,2513,280,31,36,23,2,1,6,NA,60500,60525,NA,NA,2,4,160.05072250073727,241.35535240342082
55139001700,55,139,0017,4707,3742,640,96,69,133,0,8,19,3958,3118,627,70,66,59,0,8,10,NA,60500,60525,NA,NA,2,4,219.0459058291556,330.31966971394866
55139001800,55,139,0018,13161,12692,43,116,37,191,0,5,77,9473,9196,23,59,26,129,0,2,38,NA,60500,60500,NA,NA,2,4,490,947
55139001900,55,139,0019,4225,4133,5,26,7,28,1,0,25,3246,3186,5,16,4,19,1,0,15,NA,60500,08000,NA,NA,2,4,312,660
55139002000,55,139,0020,6220,6051,9,102,12,16,0,2,28,4590,4490,3,62,11,8,0,2,14,2175,59875,82175,NA,NA,2,4,252,386
55139002100,55,139,0021,3197,3125,6,32,3,1,0,1,29,2383,2344,2,19,1,1,0,1,15,NA,NA,70125,NA,NA,2,4,180,288
55139002200,55,139,0022,7445,7344,4,42,19,8,1,0,27,5612,5548,1,22,15,6,1,0,19,NA,87900,87900,NA,NA,2,4,190,350
55139002300,55,139,0023,4339,4244,14,28,12,25,0,3,13,3158,3107,4,16,8,15,0,1,7,NA,NA,15150,NA,NA,2,4,295,643
55139002400,55,139,0024,7238,6944,29,88,29,104,2,2,40,5316,5131,20,62,16,71,1,0,15,NA,50825,50850,NA,NA,2,4,759.7537249529029,1344.7049152252098
55139002500,55,139,0025,4320,3594,65,449,17,152,0,3,40,3352,2932,30,272,10,87,0,1,20,NA,02375,50850,NA,NA,2,4,479.0621681794828,847.9027230690186
55139002601,55,139,002601,3869,3606,8,119,22,93,0,0,21,3010,2860,4,70,16,50,0,0,10,NA,50825,50850,NA,NA,2,4,430.18410686761433,761.3923617057716
55139002602,55,139,002602,4660,4447,31,100,12,23,2,2,43,3524,3405,19,49,9,20,2,1,19,NA,50825,50825,NA,NA,2,4,737.7724132190127,838.977774078082
55139002700,55,139,0027,2617,2476,4,60,11,49,0,2,15,1947,1874,1,31,10,23,0,0,8,NA,50825,50825,NA,NA,2,4,407.6171647382003,463.5328394239574
55139002800,55,139,0028,4716,4354,11,236,20,55,1,0,39,3538,3328,5,149,13,28,0,0,15,NA,50825,50825,NA,NA,2,4,740.7034046449679,842.3108299342379
55139002900,55,139,0029,2375,2143,12,96,31,58,0,1,34,1780,1651,8,55,26,20,0,1,19,NA,50825,50825,NA,NA,2,4,372.654624157163,423.77424456838423
55139003000,55,139,0030,1697,1624,8,35,16,9,0,0,5,1224,1188,2,20,8,4,0,0,2,NA,50825,50825,NA,NA,2,4,256.252393240656,291.4043119953384
55139003100,55,139,0031,2164,2076,2,33,10,26,0,0,17,1578,1529,0,18,5,13,0,0,13,NA,55750,55750,NA,NA,2,4,407.6939799331103,720.6551839464883
55139003200,55,139,0032,2411,2312,7,28,17,13,0,0,34,1748,1693,3,13,16,8,0,0,15,NA,55750,55750,NA,NA,2,4,69.45695364238411,159.07239095683948
55139003300,55,139,0033,3007,2837,7,88,25,17,0,0,33,2207,2112,6,43,21,9,0,0,16,NA,55750,55750,NA,NA,2,4,570.2031772575251,1007.91254180602
55139003400,55,139,0034,4122,3934,10,95,20,30,0,3,30,3161,3045,5,60,15,23,0,0,13,NA,55750,55750,NA,NA,2,4,816.6797658862877,1443.59381270903
55139003500,55,139,0035,2706,2482,14,140,22,16,0,1,31,2098,1965,8,87,16,10,0,1,11,NA,55750,55750,NA,NA,2,4,542.0418060200668,958.1334448160535
55139003600,55,139,0036,4083,3958,7,22,16,48,1,0,31,2762,2694,5,12,11,26,1,0,13,NA,55750,55750,NA,NA,2,4,109.74834437086093,251.3489381137246
55139003701,55,139,003701,4024,3795,28,76,15,51,0,5,54,2916,2791,16,38,13,33,0,3,22,NA,55750,55750,NA,NA,2,4,753.38127090301,1331.705016722408
55139003702,55,139,003702,5952,5785,8,40,13,58,2,3,43,4248,4152,6,28,11,32,2,2,15,NA,55750,55750,NA,NA,2,4,168.79470198675497,386.57867092943593
55141010100,55,141,0101,4633,4565,2,22,9,13,0,1,21,3388,3356,2,5,7,7,0,0,11,NA,03775,51900,NA,NA,3,5,127,131
55141010200,55,141,0102,4551,4452,14,24,4,36,0,1,20,3336,3280,9,14,3,23,0,0,7,NA,49675,49675,NA,NA,3,5,178,225
55141010300,55,141,0103,3273,3185,8,25,10,29,0,0,16,2529,2475,3,19,7,20,0,0,5,NA,49675,49675,NA,NA,3,5,543.7804258301936,965.2434942609306
55141010400,55,141,0104,3423,3316,28,15,10,29,0,0,25,2618,2564,13,7,8,16,0,0,10,NA,49675,49675,NA,NA,3,5,562.9170244458074,999.2121265223867
55141010500,55,141,0105,3195,3092,11,22,7,42,0,0,21,2581,2514,5,16,3,32,0,0,11,NA,49675,49675,NA,NA,3,5,554.9613598527994,985.0903355822308
55141010600,55,141,0106,4746,4532,12,55,11,107,0,5,24,3685,3550,8,32,10,69,0,5,11,NA,49675,49675,NA,NA,3,5,792.3411898711995,1406.4540436344519
55141010700,55,141,0107,4910,4815,5,17,3,57,0,4,9,3489,3442,2,10,3,26,0,1,5,NA,49675,44550,NA,NA,3,5,78,137
55141010800,55,141,0108,2966,2898,8,10,25,11,0,0,14,2183,2147,5,5,15,5,0,0,6,1450,63100,67000,NA,NA,3,5,62,65
55141010900,55,141,0109,4067,3814,1,73,143,21,0,0,15,2927,2797,0,32,82,7,0,0,9,1450,82650,17525,NA,NA,3,5,18,64
55141011000,55,141,0110,5656,5280,31,67,51,174,1,2,50,4208,4030,17,36,30,70,1,0,24,NA,88200,88200,NA,NA,3,5,274.76788249089674,414.7488736653706
55141011100,55,141,0111,3794,3542,9,38,27,145,1,0,32,2798,2693,3,18,12,60,1,0,11,NA,88200,88200,NA,NA,3,5,239,200
55141011200,55,141,0112,3881,3586,13,81,40,109,0,3,49,2895,2764,9,33,19,44,0,1,25,NA,88200,88200,NA,NA,3,5,178,236
55141011300,55,141,0113,4773,4573,5,36,21,112,0,0,26,3745,3647,5,20,15,45,0,0,13,NA,88200,88200,NA,NA,3,5,244.53557983089553,369.1146701228168
55141011400,55,141,0114,5459,5147,20,72,21,163,0,1,35,4063,3917,12,34,16,70,0,0,14,NA,88200,88200,NA,NA,3,5,265.2998827377646,400.4573844349812
55141011500,55,141,0115,5925,5769,9,45,32,48,3,3,16,4187,4106,4,24,23,23,1,2,4,NA,41975,30125,NA,NA,3,5,273.3966549404431,412.67907177683145
55141011600,55,141,0116,5391,5239,9,29,35,31,0,4,44,3974,3890,5,13,26,14,0,3,23,NA,64175,71600,NA,NA,3,5,650,742
55141011700,55,141,0117,4912,4633,16,78,64,93,0,1,27,3564,3421,7,40,38,47,0,1,10,NA,55875,55875,NA,NA,3,5,223,249
