GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
26061000300,MI,061,300,1863,10,1814,2,9,9,0,2,17,1403,2,1373,2,7,5,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,1,1,325,285
26061000310,MI,061,310,1101,6,1075,1,6,0,0,0,13,748,4,730,1,3,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,203.4627539503386,148.58690744920992
26061000320,MI,061,320,167,1,164,1,1,0,0,0,0,138,1,137,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,37.5372460496614,27.413092550790065
26061000330,MI,061,330,881,6,864,3,1,0,0,1,6,676,2,666,1,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,139.13513513513513,137.26126126126127
26061000340,MI,061,340,605,0,604,0,0,1,0,0,0,492,0,491,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,101.26403326403327,99.9002079002079
26061000350,MI,061,350,374,0,367,5,1,0,0,0,1,275,0,271,2,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,56.6008316008316,55.838530838530836
26061ZZZZZZ,MI,061,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
26063000010,MI,063,10,3462,53,3340,9,9,20,0,0,31,2625,28,2545,8,6,13,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,6,13,433,620
26063000020,MI,063,20,1751,8,1729,2,1,2,0,0,9,1259,4,1247,1,1,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,13,281,306
26063000030,MI,063,30,535,3,519,0,3,0,0,0,10,392,2,382,0,2,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,13,68,132
26063000040,MI,063,40,914,57,849,0,0,2,0,0,6,685,33,648,0,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,55.765492102065615,81.98359659781288
26063000050,MI,063,50,2723,29,2648,9,6,7,2,0,22,2267,21,2219,3,6,6,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,6,13,542,508
26063000060,MI,063,60,501,9,476,4,2,7,0,2,1,362,7,348,0,2,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,13,72,120
26063000070,MI,063,70,1954,36,1892,9,1,3,0,3,10,1476,15,1448,2,1,3,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,6,13,219,297
26063000080,MI,063,80,363,1,356,1,2,3,0,0,0,261,0,256,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,60.70666666666666,51.04
26063000090,MI,063,90,567,0,560,0,4,0,0,0,3,414,0,410,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,96.29333333333332,80.96
26063000100,MI,063,100,1259,27,1219,0,4,3,0,0,6,961,17,936,0,2,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,78.23450789793439,115.01640340218712
26063000110,MI,063,110,139,4,134,0,0,0,0,0,1,110,4,105,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,13,24,40
26063000120,MI,063,120,833,11,792,11,1,2,0,0,16,591,5,578,2,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,13,105,143
26063000130,MI,063,130,1837,17,1761,2,9,25,0,0,23,1387,11,1341,1,8,17,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,6,13,328,354
26063000140,MI,063,140,801,5,792,0,1,2,0,0,1,654,3,649,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,13,174.91699604743084,152.0830039525692
26063000150,MI,063,150,423,3,418,0,1,1,0,0,0,350,1,348,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,69,95
26063000160,MI,063,160,374,8,364,0,1,0,0,1,0,323,3,318,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,86.38866930171278,75.11133069828722
26063000170,MI,063,170,622,2,613,0,5,0,0,0,2,541,2,534,0,3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,13,144.69433465085638,125.8056653491436
26063000180,MI,063,180,873,1,857,2,0,3,0,0,10,646,0,636,2,0,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,13,138,153
26063000190,MI,063,190,503,8,486,4,2,1,0,0,2,391,4,381,2,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,13,89,127
26063000200,MI,063,200,799,5,788,0,0,0,0,0,6,604,4,597,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,141,140
26063000210,MI,063,210,1626,74,1516,4,0,5,0,2,25,1176,48,1115,2,0,2,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,6,13,224,293
26063000220,MI,063,220,557,7,539,0,1,0,0,0,10,372,3,365,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,118,109
26063000230,MI,063,230,10,0,10,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,5,30
26063000240,MI,063,240,1591,22,1552,2,3,3,1,0,8,1326,11,1302,2,3,2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,13,325,308
26063000250,MI,063,250,468,1,462,0,2,1,0,0,2,350,1,347,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,13,53.846153846153854,105.35117056856188
26063000260,MI,063,260,310,1,305,0,4,0,0,0,0,248,0,246,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,38.15384615384615,74.64882943143813
26063000270,MI,063,270,1470,19,1428,0,4,9,0,1,9,1058,7,1036,0,3,5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,6,13,163,284
26063000280,MI,063,280,1516,27,1477,0,1,4,0,0,7,1176,13,1156,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,13,201.5701598579041,358.2309058614565
26063000290,MI,063,290,1428,66,1354,2,4,0,0,0,2,1076,37,1033,1,3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,13,184.4298401420959,327.7690941385435
26063000300,MI,063,300,736,2,724,0,3,0,0,0,7,525,1,518,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,120,121
26063000310,MI,063,310,1165,12,1141,0,0,8,0,0,4,839,8,827,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,13,150,272
26063000320,MI,063,320,576,1,561,1,4,2,0,0,7,381,0,374,1,2,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,13,79,152
26063000330,MI,063,330,1349,20,1309,0,10,6,0,0,4,975,11,951,0,6,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,13,154,240
26063000340,MI,063,340,2044,52,1952,7,7,7,0,0,19,1522,32,1469,4,3,6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,6,13,240,432
26063ZZZZZZ,MI,063,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0
26065000010,MI,065,10,1118,51,854,189,11,6,2,0,5,971,47,720,185,9,6,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,14,207.23641006931777,276.6694636993798
26065000020,MI,065,20,773,12,737,8,3,4,0,1,8,584,8,560,8,1,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,14,124.64064210142284,166.40058372856623
26065000030,MI,065,30,937,7,891,9,5,12,0,4,9,686,5,662,8,3,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,14,146.41006931776724,195.4636993797884
26065000040,MI,065,40,673,13,624,3,3,26,0,0,4,500,9,470,2,1,14,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,14,106.71287851149215,142.46625319226558
26065000050,MI,065,50,1644,54,1553,6,10,7,0,1,13,1157,36,1101,3,6,4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,9,14,199.46581740976646,278.5643312101911
26065000060,MI,065,60,1674,66,1575,15,3,2,0,0,13,1198,43,1134,12,3,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,14,206.53418259023354,288.4356687898089
26065000070,MI,065,70,1979,41,1902,6,5,5,1,0,19,1419,20,1377,4,4,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,9,14,262,257
26065000080,MI,065,80,3104,101,2863,49,13,27,1,0,50,2249,54,2108,30,9,22,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,9,14,450.2202429149798,468.851012145749
26065000090,MI,065,90,2973,153,2572,133,11,31,0,4,69,2159,76,1934,84,9,25,0,2,29,NA,NA,NA,NA,NA,NA,NA,NA,9,14,432.2034257240735,450.08863282466524
26065000100,MI,065,100,3061,72,2832,45,16,47,1,7,41,2179,39,2050,31,9,26,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,9,14,436.2071628776082,454.25805045157273
26065000110,MI,065,110,2551,51,2309,74,10,63,1,2,41,1804,26,1660,51,7,41,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,361.1370912488321,376.081469947057
26065000120,MI,065,120,1870,76,1738,10,10,7,0,0,29,1393,42,1314,9,8,5,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,9,14,278.86029274369355,290.39993771410775
26065000130,MI,065,130,2877,71,2717,23,15,16,0,3,32,2113,40,2014,16,11,8,0,2,22,NA,NA,NA,NA,NA,NA,NA,NA,9,14,422.9948302709437,440.49897228277797
26065000140,MI,065,140,2094,78,1870,68,10,23,3,2,40,1387,40,1270,35,6,16,2,2,16,NA,NA,NA,NA,NA,NA,NA,NA,9,14,277.65917159763313,289.1491124260355
26065000150,MI,065,150,4039,202,3573,124,12,39,2,1,86,2771,94,2516,89,10,26,2,0,34,NA,NA,NA,NA,NA,NA,NA,NA,9,14,554.7177826222361,577.6728122080349
26065000160,MI,065,160,990,14,824,117,0,28,0,1,6,990,14,824,117,0,28,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,9,14,220.78025251808765,153.1323591998865
26065000170,MI,065,170,4497,229,1490,873,17,1725,2,20,141,3691,174,1272,736,12,1382,2,13,100,NA,NA,NA,NA,NA,NA,NA,NA,9,14,823.1312242871329,570.9207452593748
26065000180,MI,065,180,2683,64,2317,188,4,63,5,2,40,2678,64,2315,186,4,62,5,2,40,NA,NA,NA,NA,NA,NA,NA,NA,9,14,597.221733579231,414.23076559322834
26065000190,MI,065,190,2502,54,1960,316,15,120,1,3,33,2488,53,1948,315,15,120,1,3,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,554.8497659242446,384.8417269589067
26065000200,MI,065,200,2528,61,2278,30,12,89,6,8,44,2371,53,2154,25,10,84,6,6,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,528.757554263016,366.7442663261928
26065000210,MI,065,210,3417,64,3160,73,7,67,0,7,39,2964,54,2752,64,6,54,0,2,32,NA,NA,NA,NA,NA,NA,NA,NA,9,14,661.0026954177897,458.46900269541777
26065000220,MI,065,220,2950,114,2250,323,5,146,4,10,98,2286,78,1810,224,2,116,2,9,45,NA,NA,NA,NA,NA,NA,NA,NA,9,14,509.8016739963115,353.59653851610153
26065000230,MI,065,230,2948,89,2301,223,9,260,0,12,54,2605,70,2088,181,9,210,0,8,39,NA,NA,NA,NA,NA,NA,NA,NA,9,14,580.9419775854732,402.93918759162057
26065000240,MI,065,240,1697,50,1395,83,8,125,0,3,33,1453,39,1203,70,7,104,0,1,29,NA,NA,NA,NA,NA,NA,NA,NA,9,14,324.03404738260747,224.74880597720718
26065000250,MI,065,250,2544,46,2274,62,9,108,0,11,34,2519,46,2258,59,9,107,0,11,29,NA,NA,NA,NA,NA,NA,NA,NA,9,14,561.7630869626897,389.63678063082233
26065000260,MI,065,260,996,25,785,142,1,27,1,2,13,993,25,784,141,1,26,1,2,13,NA,NA,NA,NA,NA,NA,NA,NA,9,14,221.4492835863243,153.59639665200737
26065000270,MI,065,270,2561,50,1934,169,8,365,0,2,33,2558,50,1932,169,8,364,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,570.460490849766,395.66926750839366
26065000280,MI,065,280,3666,85,2972,319,6,211,0,4,69,3652,83,2962,318,6,210,0,4,69,NA,NA,NA,NA,NA,NA,NA,NA,9,14,814.4338204000568,564.8882583818036
26065000290,MI,065,290,4030,85,3596,77,19,191,5,4,53,3931,82,3516,73,17,184,5,4,50,NA,NA,NA,NA,NA,NA,NA,NA,9,14,876.6537097460632,608.0437414290443
26065000300,MI,065,300,1682,26,1555,42,1,33,0,1,24,1467,19,1368,30,1,30,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,327.15619236771175,226.91431408710457
26065000310,MI,065,310,1614,35,1386,87,6,67,4,1,28,1410,29,1219,74,6,56,4,1,21,NA,NA,NA,NA,NA,NA,NA,NA,9,14,314.44460207121574,218.09760249680807
26065000320,MI,065,320,2053,49,1761,99,4,92,3,8,37,1682,38,1455,79,4,73,3,5,25,NA,NA,NA,NA,NA,NA,NA,NA,9,14,375.10341892467017,260.1703314891001
26065000330,MI,065,330,3133,112,2648,187,11,96,2,7,70,2556,74,2221,130,10,83,2,3,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,570.0144701376081,395.3599092069797
26065000340,MI,065,340,2061,29,1984,2,10,6,0,4,26,1499,18,1450,1,9,2,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,9,14,313,378
26065000350,MI,065,350,3223,450,2102,331,35,178,1,1,125,2235,265,1636,157,25,93,1,0,58,NA,NA,NA,NA,NA,NA,NA,NA,9,14,601.490814806642,436.66773321564517
26065000360,MI,065,360,1425,386,652,264,33,25,0,11,54,946,240,496,153,24,14,0,2,17,NA,NA,NA,NA,NA,NA,NA,NA,9,14,254.5907430904176,184.82670050201355
26065000370,MI,065,370,3046,752,1694,353,38,59,0,7,143,2109,471,1288,230,20,31,0,3,66,NA,NA,NA,NA,NA,NA,NA,NA,9,14,567.5812655155293,412.0502234236222
26065000380,MI,065,380,998,68,840,57,5,8,0,1,19,776,44,666,45,2,6,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,9,14,208.83976388812266,151.61259998896674
26065000390,MI,065,390,1336,109,1109,64,10,15,1,4,24,1031,66,890,45,8,10,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,9,14,277.46623269156504,201.43375075853697
26065000400,MI,065,400,2815,387,1560,474,50,148,0,4,192,1970,243,1251,259,35,89,0,3,90,NA,NA,NA,NA,NA,NA,NA,NA,9,14,530.1731119324764,384.8928118276604
26065000410,MI,065,410,3078,381,1759,691,38,54,0,11,144,2109,230,1332,417,22,45,0,5,58,NA,NA,NA,NA,NA,NA,NA,NA,9,14,567.5812655155293,412.0502234236222
26065000420,MI,065,420,1090,60,932,42,9,23,0,3,21,884,40,779,32,7,16,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,9,14,237.90509185193358,172.71332266784353
26065000430,MI,065,430,931,40,795,58,3,23,1,1,10,708,25,619,34,3,22,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,14,190.5393722072047,138.326959783748
26065000440,MI,065,440,936,135,547,194,20,10,0,0,30,761,93,476,151,16,7,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,204.80291278203785,148.68194406134495
26065000450,MI,065,450,2330,392,1254,533,25,31,0,1,94,1551,222,947,319,14,17,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,9,14,417.410404369173,303.02982291609203
26065000460,MI,065,460,2047,321,1261,309,11,41,0,8,96,1532,210,1019,204,7,29,0,8,55,NA,NA,NA,NA,NA,NA,NA,NA,9,14,412.2970596347989,299.3176587411044
26065000470,MI,065,470,1533,232,867,291,14,28,1,1,99,1056,145,673,156,11,23,1,0,47,NA,NA,NA,NA,NA,NA,NA,NA,9,14,284.19431786837316,206.31817730457328
26065000480,MI,065,480,1298,94,1072,67,12,23,0,2,28,1029,54,880,46,11,21,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,9,14,276.92798587742044,201.0429966348541
26065000490,MI,065,490,827,33,622,90,2,37,4,3,36,693,26,538,71,2,33,1,3,19,NA,NA,NA,NA,NA,NA,NA,NA,9,14,186.50252110111987,135.39630385612622
26065000500,MI,065,500,1691,230,1085,233,20,16,0,6,101,1277,133,900,156,18,16,0,6,48,NA,NA,NA,NA,NA,NA,NA,NA,9,14,343.67059083135655,249.49650797153419
26065000510,MI,065,510,921,26,760,79,0,35,1,2,18,705,18,603,54,0,28,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,14,189.73200198598775,137.74082859822366
26065000520,MI,065,520,1975,172,1304,349,11,24,0,8,107,1442,97,1026,238,7,17,0,3,54,NA,NA,NA,NA,NA,NA,NA,NA,9,14,388.07595299828984,281.7337231753737
26065000530,MI,065,530,2464,133,1772,417,3,76,0,1,62,1926,92,1471,267,3,61,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,9,14,518.3316820212942,376.2962211066365
26065000540,MI,065,540,2093,192,1592,209,17,14,0,3,66,1618,124,1271,165,12,12,0,1,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,435.4416726430187,316.1200860594693
26065000550,MI,065,550,1640,92,1421,66,8,10,0,1,42,1273,51,1151,42,6,5,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,342.5940972030673,248.7149997241684
26065000560,MI,065,560,2214,193,1617,315,20,18,0,1,50,1707,134,1307,216,15,16,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,459.39365587245544,333.50864456335853
26065000570,MI,065,570,1854,86,1436,252,9,31,0,2,38,1446,55,1152,190,6,23,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,9,14,389.15244662657915,282.5152314227396
26065000580,MI,065,580,1481,80,1145,162,19,28,0,10,37,1213,48,985,116,11,24,0,6,23,NA,NA,NA,NA,NA,NA,NA,NA,9,14,326.4466927787279,236.99237601368125
26065000590,MI,065,590,2363,203,1446,531,8,25,1,1,148,1780,121,1199,366,5,20,1,1,67,NA,NA,NA,NA,NA,NA,NA,NA,9,14,479.0396645887351,347.7711700777845
26065000600,MI,065,600,2218,136,1729,257,14,32,1,5,44,1660,82,1351,161,11,24,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,9,14,446.74485574005627,324.3259226568103
26065000610,MI,065,610,2514,141,1676,343,6,276,4,2,66,2289,116,1564,309,6,238,4,0,52,NA,NA,NA,NA,NA,NA,NA,NA,9,14,616.0234787885474,447.21809455508355
26065000620,MI,065,620,2568,163,1953,319,13,75,0,3,42,1911,101,1532,204,10,50,0,3,11,NA,NA,NA,NA,NA,NA,NA,NA,9,14,514.2948309152094,373.36556517901477
26065000630,MI,065,630,1036,81,886,37,6,4,0,4,18,808,44,719,26,6,4,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,9,14,217.451712914437,157.8646659678932
26065000640,MI,065,640,279,16,215,29,3,1,0,1,14,212,15,168,21,2,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,9,14,57.05416229933249,41.41993711038782
26065000650,MI,065,650,1467,137,1189,83,5,8,0,1,44,1157,89,965,64,5,5,0,1,28,NA,NA,NA,NA,NA,NA,NA,NA,9,14,311.3757819826778,226.05126055055993
26065000660,MI,065,660,2865,250,1934,528,15,42,2,2,92,2055,160,1500,325,10,24,2,1,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,553.0486015336238,401.4998620841838
26065000670,MI,065,670,1137,81,950,72,7,4,0,0,23,873,47,762,46,4,4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,9,14,234.94473437413802,170.56417498758756
26065000680,MI,065,680,2035,207,972,591,6,166,4,17,72,1446,123,791,376,3,119,2,3,29,NA,NA,NA,NA,NA,NA,NA,NA,9,14,389.15244662657915,282.5152314227396
26065000690,MI,065,690,1074,40,898,109,4,5,0,1,17,863,25,742,80,4,5,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,9,14,232.25350030341477,168.61040436917304
26065000700,MI,065,700,2081,117,1351,493,3,53,1,9,54,1583,60,1120,323,3,47,1,3,26,NA,NA,NA,NA,NA,NA,NA,NA,9,14,426.02235339548736,309.2818888950185
26065000710,MI,065,710,2334,220,1596,396,11,41,0,6,64,1666,122,1243,248,9,24,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,9,14,448.35959618249024,325.49818502785905
26065000720,MI,065,720,2553,154,1410,673,8,185,1,13,109,1742,83,1107,363,5,131,1,6,46,NA,NA,NA,NA,NA,NA,NA,NA,9,14,468.8129751199868,340.34684172780936
26065000730,MI,065,730,2505,233,890,1193,17,78,5,6,83,1721,145,712,780,10,44,1,2,27,NA,NA,NA,NA,NA,NA,NA,NA,9,14,463.161383571468,336.2439234291389
26065000740,MI,065,740,2477,194,642,1325,20,146,0,11,139,1550,119,477,813,8,79,0,1,53,NA,NA,NA,NA,NA,NA,NA,NA,9,14,417.1412809621007,302.8344458542506
26065000750,MI,065,750,1904,104,1355,359,9,10,0,4,63,1412,61,1074,225,8,8,0,4,32,NA,NA,NA,NA,NA,NA,NA,NA,9,14,380.00225078612016,275.8724113201302
26065000760,MI,065,760,1131,69,937,83,1,3,0,0,38,823,40,709,55,1,3,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,9,14,221.4885640205219,160.79532189551497
26065000770,MI,065,770,1639,116,759,653,9,55,0,2,45,1206,76,640,434,3,39,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,9,14,324.5628289292216,235.62473658079108
26065000780,MI,065,780,2105,244,1245,518,11,27,0,7,53,1483,158,953,323,11,18,0,4,16,NA,NA,NA,NA,NA,NA,NA,NA,9,14,399.1100126882551,289.7441827108733
26065000790,MI,065,790,2180,246,832,814,10,168,0,9,101,1329,125,611,472,6,71,0,2,42,NA,NA,NA,NA,NA,NA,NA,NA,9,14,357.66500799911734,259.6561151872897
26065000800,MI,065,800,1823,236,1166,319,12,40,0,5,45,1337,136,929,218,7,22,0,3,22,NA,NA,NA,NA,NA,NA,NA,NA,9,14,359.81799525569596,261.2191316820213
26065000810,MI,065,810,1924,368,1201,255,23,2,0,0,75,1319,208,933,129,22,2,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,9,14,354.9737739283941,257.70234456887516
26065000820,MI,065,820,2138,277,1249,447,10,78,1,13,63,1616,180,1059,290,10,45,1,8,23,NA,NA,NA,NA,NA,NA,NA,NA,9,14,434.903425828874,315.7293319357864
26065000830,MI,065,830,2336,450,1181,554,9,34,0,2,106,1606,281,914,345,6,22,0,2,36,NA,NA,NA,NA,NA,NA,NA,NA,9,14,432.2121917581509,313.7755613173719
26065000840,MI,065,840,17,0,17,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,14,2.6912340707232305,1.9537706184145196
26065000850,MI,065,850,2038,176,1484,284,7,7,0,0,80,1503,97,1186,179,7,6,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,9,14,404.4924808297016,293.65172394770235
26065000860,MI,065,860,3241,433,1666,961,24,52,2,2,101,2227,254,1268,598,10,43,2,1,51,NA,NA,NA,NA,NA,NA,NA,NA,9,14,599.3378275500635,435.1047167209136
26065000870,MI,065,870,1061,110,770,132,8,6,0,4,31,765,62,598,81,2,4,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,9,14,205.87940641032714,149.46345230871074
26065000880,MI,065,880,765,56,477,196,10,0,0,5,21,540,29,365,130,10,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,9,14,145.32663981905446,105.50361339438408
26065000890,MI,065,890,1319,107,375,761,10,11,0,4,51,890,59,302,494,5,9,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,9,14,239.51983229436755,173.88558503889226
26065000900,MI,065,900,1540,104,836,509,8,20,2,0,61,1119,59,685,325,7,15,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,9,14,301.14909251392953,218.62693220058478
26065000910,MI,065,910,1639,187,719,553,9,74,1,4,92,1188,110,621,364,9,41,1,2,40,NA,NA,NA,NA,NA,NA,NA,NA,9,14,319.7186076019198,232.10794946764497
26065000920,MI,065,920,1089,84,606,211,10,133,1,4,40,934,70,570,166,10,80,1,4,33,NA,NA,NA,NA,NA,NA,NA,NA,9,14,251.3612622055497,182.48217575991615
26065000930,MI,065,930,1847,99,1314,330,1,69,0,1,33,1420,65,1064,225,1,49,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,9,14,382.1552380426987,277.4354278148618
26065000940,MI,065,940,64,1,56,6,0,0,0,0,1,49,1,42,5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,14,13.18704694654383,9.573476030231147
26065000950,MI,065,950,1266,67,1014,110,17,34,0,0,24,964,38,807,73,15,21,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,9,14,259.4349644177194,188.3434876151597
26065000960,MI,065,960,2538,307,1303,571,19,231,2,10,95,1711,207,1024,316,12,113,2,1,36,NA,NA,NA,NA,NA,NA,NA,NA,9,14,460.47014950074475,334.2901528107243
26065000970,MI,065,970,1141,27,969,108,9,10,0,0,18,945,17,830,76,5,10,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,9,14,254.3216196833453,184.63132344017214
26065000980,MI,065,980,1156,50,290,757,2,8,0,1,48,882,29,241,583,1,6,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,9,14,237.36684503778892,172.32256854416065
26065000990,MI,065,990,1649,148,676,715,11,21,7,1,70,1353,115,629,521,11,21,6,0,50,NA,NA,NA,NA,NA,NA,NA,NA,9,14,364.1239697688531,264.34516467148455
26065001000,MI,065,1000,2191,114,1772,182,5,74,0,4,40,1910,87,1593,130,5,67,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,9,14,514.025707508137,373.17018811717327
26065001010,MI,065,1010,696,36,603,29,1,22,0,2,3,556,20,500,20,1,14,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,9,14,149.63261433221163,108.6296463838473
26065001020,MI,065,1020,2145,205,1620,212,17,47,0,1,43,1684,133,1325,164,9,33,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,9,14,453.20381750979203,329.01497214100516
26065001030,MI,065,1030,1742,156,1376,129,12,16,0,1,52,1280,83,1074,83,7,11,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,9,14,344.4779610525735,250.0826391570585
26065001040,MI,065,1040,1684,109,1371,149,2,14,1,2,36,1261,60,1072,105,1,11,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,9,14,339.36461631819935,246.37047498207096
26065001050,MI,065,1050,2150,23,2075,9,8,4,2,2,27,1564,17,1515,4,6,3,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,9,14,267.0683039140445,352.8902532617038
26065001060,MI,065,1060,1503,16,1449,9,4,5,0,0,20,1042,11,1014,1,4,3,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,9,14,177.93169608595548,235.10974673829625
26065001070,MI,065,1070,2050,69,1929,8,6,14,1,3,20,1407,30,1349,7,5,5,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,9,14,252,312
