GEOID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16PUCRNEL,G16PUCDRED,G16HALRNOE,G16HALDHAW
460039736001203,0,0,0,0,0,0,0,0,0,0
460039736003057,2.2,0.6,0.1,0,2.4,0.6,2.6,0.4,2.2,0.8
460039736001218,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004092,0,0,0,0,0,0,0,0,0,0
460039736004001,0,0,0,0,0,0,0,0,0,0
460039736001121,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001190,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001188,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001126,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736004117,3,1,0.2,0.1,3.2,1.1,3.7,0.6,2.7,1.6
460039736004115,0,0,0,0,0,0,0,0,0,0
460039736004155,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736004119,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736002120,0,0,0,0,0,0,0,0,0,0
460039736001184,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736002000,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736003022,0,0,0,0,0,0,0,0,0,0
460039736003051,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736001109,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736003094,0,0,0,0,0,0,0,0,0,0
460039736003087,3.9,1,0.2,0.1,4.3,1,4.5,0.7,3.8,1.4
460039736003074,1.7,0.4,0.1,0,1.8,0.4,1.9,0.3,1.6,0.6
460039736003096,3.3,0.9,0.2,0.1,3.6,0.9,3.9,0.6,3.3,1.2
460039736003068,16,4.3,0.8,0.3,17.6,4.2,18.7,2.8,15.9,5.9
460039736003100,4.4,1.2,0.2,0.1,4.9,1.1,5.2,0.8,4.4,1.6
460039736003115,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736003176,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736004168,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004171,0,0,0,0,0,0,0,0,0,0
460039736003140,3.9,1,0.2,0.1,4.3,1,4.5,0.7,3.8,1.4
460039736003112,2.2,0.6,0.1,0,2.4,0.6,2.6,0.4,2.2,0.8
460039736003124,4.4,1.2,0.2,0.1,4.9,1.1,5.2,0.8,4.4,1.6
460039736003128,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001009,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736001010,0,0,0,0,0,0,0,0,0,0
460039736001045,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001006,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001048,0,0,0,0,0,0,0,0,0,0
460039736001015,0,0,0,0,0,0,0,0,0,0
460039736004188,2.6,0.5,0.2,0.1,2.6,0.7,3.2,0.2,2.3,1.1
460039736003156,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736004189,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736004191,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736001050,0,0,0,0,0,0,0,0,0,0
460039736001071,0,0,0,0,0,0,0,0,0,0
460039736003163,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736003165,2,0.4,0.1,0,2,0.5,2.4,0.2,1.8,0.8
460039736003170,0,0,0,0,0,0,0,0,0,0
460039736004144,2.6,0.5,0.2,0.1,2.6,0.7,3.2,0.2,2.3,1.1
460039736003181,3.3,0.6,0.2,0.1,3.3,0.9,4,0.3,2.9,1.4
460039736001195,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001220,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736001199,0,0,0,0,0,0,0,0,0,0
460039736004108,0,0,0,0,0,0,0,0,0,0
460039736004125,0,0,0,0,0,0,0,0,0,0
460039736004096,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736001170,0.5,0.2,0,0,0.5,0.2,0.6,0.2,0.5,0.3
460039736001120,0,0,0,0,0,0,0,0,0,0
460039736001127,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001147,0,0,0,0,0,0,0,0,0,0
460039736001166,0,0,0,0,0,0,0,0,0,0
460039736004116,0,0,0,0,0,0,0,0,0,0
460039736004169,0,0,0,0,0,0,0,0,0,0
460039736004170,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736001217,0,0,0,0,0,0,0,0,0,0
460039736001224,5.5,1.5,0.3,0.1,6.1,1.4,6.5,1,5.5,2
460039736001230,0,0,0,0,0,0,0,0,0,0
460039736003003,2.2,0.6,0.1,0,2.4,0.6,2.6,0.4,2.2,0.8
460039736002071,0,0,0,0,0,0,0,0,0,0
460039736004094,0,0,0,0,0,0,0,0,0,0
460039736004131,0,0,0,0,0,0,0,0,0,0
460039736001183,0,0,0,0,0,0,0,0,0,0
460039736001182,0,0,0,0,0,0,0,0,0,0
460039736001207,0,0,0,0,0,0,0,0,0,0
460039736001206,0,0,0,0,0,0,0,0,0,0
460039736001226,0,0,0,0,0,0,0,0,0,0
460039736001145,0,0,0,0,0,0,0,0,0,0
460039736001165,0,0,0,0,0,0,0,0,0,0
460039736001144,0,0,0,0,0,0,0,0,0,0
460039736001095,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736002004,0.8,0.4,0.1,0,1,0.3,1,0.2,0.8,0.5
460039736002030,6.7,3,0.8,0.2,8.1,2.7,8.8,1.7,6.6,4
460039736002050,5.1,2.3,0.6,0.1,6.2,2,6.7,1.3,5.1,3.1
460039736002051,4.3,2,0.5,0.1,5.2,1.7,5.7,1.1,4.3,2.6
460039736002043,2.4,1.1,0.3,0.1,2.9,0.9,3.1,0.6,2.3,1.4
460039736002063,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736002075,0,0,0,0,0,0,0,0,0,0
460039736002001,0,0,0,0,0,0,0,0,0,0
460039736002010,2.3,1.1,0.2,0,2.5,1.1,2.8,0.8,2.3,1.4
460039736002011,2.8,1.3,0.2,0,3,1.4,3.4,1,2.8,1.6
460039736002018,0,0,0,0,0,0,0,0,0,0
460039736002113,0,0,0,0,0,0,0,0,0,0
460039736001173,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736003042,3.3,0.6,0.2,0.1,3.3,0.9,4,0.3,2.9,1.4
460039736001078,2.5,0.9,0.2,0.1,2.7,0.9,3.1,0.5,2.2,1.3
460039736001080,0,0,0,0,0,0,0,0,0,0
460039736001082,0,0,0,0,0,0,0,0,0,0
460039736003080,7.2,1.9,0.3,0.1,7.9,1.9,8.4,1.2,7.1,2.6
460039736001204,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001208,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736001211,0,0,0,0,0,0,0,0,0,0
460039736001212,0,0,0,0,0,0,0,0,0,0
460039736003001,0,0,0,0,0,0,0,0,0,0
460039736001160,1.7,0.4,0.1,0,1.8,0.4,1.9,0.3,1.6,0.6
460039736001196,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736001092,0,0,0,0,0,0,0,0,0,0
460039736001096,0,0,0,0,0,0,0,0,0,0
460039736001101,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736001233,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736001139,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736004175,0,0,0,0,0,0,0,0,0,0
460039736004162,0,0,0,0,0,0,0,0,0,0
460039736004036,0,0,0,0,0,0,0,0,0,0
460039736004061,0,0,0,0,0,0,0,0,0,0
460039736004007,4.4,1.5,0.3,0.1,4.8,1.6,5.5,0.9,4,2.4
460039736004027,2.5,0.9,0.2,0.1,2.7,0.9,3.1,0.5,2.2,1.3
460039736004032,3.4,1.2,0.2,0.1,3.7,1.3,4.3,0.7,3.1,1.9
460039736004067,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736004186,0,0,0,0,0,0,0,0,0,0
460039736004050,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736004048,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736004059,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004016,0,0,0,0,0,0,0,0,0,0
460039736004010,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736004038,0,0,0,0,0,0,0,0,0,0
460039736003132,0,0,0,0,0,0,0,0,0,0
460039736003135,0,0,0,0,0,0,0,0,0,0
460039736003142,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736001193,0,0,0,0,0,0,0,0,0,0
460039736001198,0,0,0,0,0,0,0,0,0,0
460039736001113,0,0,0,0,0,0,0,0,0,0
460039736004098,0,0,0,0,0,0,0,0,0,0
460039736003152,3,1,0.2,0.1,3.2,1.1,3.7,0.6,2.7,1.6
460039736004139,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736003006,0,0,0,0,0,0,0,0,0,0
460039736003013,3.3,0.9,0.2,0.1,3.6,0.9,3.9,0.6,3.3,1.2
460039736003014,0,0,0,0,0,0,0,0,0,0
460039736004089,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736002007,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004088,0,0,0,0,0,0,0,0,0,0
460039736004002,0,0,0,0,0,0,0,0,0,0
460039736004121,0,0,0,0,0,0,0,0,0,0
460039736004123,0,0,0,0,0,0,0,0,0,0
460039736004126,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736003005,0,0,0,0,0,0,0,0,0,0
460039736003055,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736003075,0,0,0,0,0,0,0,0,0,0
460039736004095,0,0,0,0,0,0,0,0,0,0
460039736004000,0,0,0,0,0,0,0,0,0,0
460039736002070,0,0,0,0,0,0,0,0,0,0
460039736004084,0,0,0,0,0,0,0,0,0,0
460039736001128,0,0,0,0,0,0,0,0,0,0
460039736001171,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001215,0,0,0,0,0,0,0,0,0,0
460039736003004,0,0,0,0,0,0,0,0,0,0
460039736001178,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001108,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001097,0,0,0,0,0,0,0,0,0,0
460039736001107,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001105,0,0,0,0,0,0,0,0,0,0
460039736001021,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736001027,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736002049,0,0,0,0,0,0,0,0,0,0
460039736002044,3.6,1.6,0.4,0.1,4.3,1.4,4.7,0.9,3.5,2.1
460039736002015,0,0,0,0,0,0,0,0,0,0
460039736002055,0,0,0,0,0,0,0,0,0,0
460039736002059,0,0,0,0,0,0,0,0,0,0
460039736002022,3.6,1.6,0.4,0.1,4.3,1.4,4.7,0.9,3.5,2.1
460039736002086,5.1,2.3,0.6,0.1,6.2,2,6.7,1.3,5.1,3.1
460039736002088,3.9,1.8,0.5,0.1,4.8,1.6,5.2,1,3.9,2.4
460039736002092,1.6,0.7,0.2,0,1.9,0.6,2.1,0.4,1.6,1
460039736002098,5.9,2.7,0.7,0.1,7.2,2.4,7.8,1.5,5.8,3.6
460039736002102,1.6,0.7,0.2,0,1.9,0.6,2.1,0.4,1.6,1
460039736002087,4.3,2,0.5,0.1,5.2,1.7,5.7,1.1,4.3,2.6
460039736002076,0,0,0,0,0,0,0,0,0,0
460039736002072,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736002005,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736002068,0,0,0,0,0,0,0,0,0,0
460039736002073,0,0,0,0,0,0,0,0,0,0
460039736002108,0,0,0,0,0,0,0,0,0,0
460039736001202,0,0,0,0,0,0,0,0,0,0
460039736003016,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736003072,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736003017,0,0,0,0,0,0,0,0,0,0
460039736001030,0,0,0,0,0,0,0,0,0,0
460039736003088,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736003081,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003083,0,0,0,0,0,0,0,0,0,0
460039736003175,2.6,0.5,0.2,0.1,2.6,0.7,3.2,0.2,2.3,1.1
460039736003091,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003092,4.4,1.2,0.2,0.1,4.9,1.1,5.2,0.8,4.4,1.6
460039736003082,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003097,0,0,0,0,0,0,0,0,0,0
460039736003103,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736003101,3.9,1,0.2,0.1,4.3,1,4.5,0.7,3.8,1.4
460039736003095,0,0,0,0,0,0,0,0,0,0
460039736003161,0,0,0,0,0,0,0,0,0,0
460039736003146,4.6,0.9,0.3,0.1,4.6,1.2,5.5,0.4,4.1,1.9
460039736003179,0,0,0,0,0,0,0,0,0,0
460039736004166,0,0,0,0,0,0,0,0,0,0
460039736004135,0,0,0,0,0,0,0,0,0,0
460039736004148,0,0,0,0,0,0,0,0,0,0
460039736004179,0,0,0,0,0,0,0,0,0,0
460039736004160,3,1,0.2,0.1,3.2,1.1,3.7,0.6,2.7,1.6
460039736004039,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736004196,3.4,1.2,0.2,0.1,3.7,1.3,4.3,0.7,3.1,1.9
460039736004071,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004074,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004078,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004105,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001143,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001156,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001022,0,0,0,0,0,0,0,0,0,0
460039736001090,0,0,0,0,0,0,0,0,0,0
460039736001086,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736002029,5.1,2.3,0.6,0.1,6.2,2,6.7,1.3,5.1,3.1
460039736002056,0.8,0.4,0.1,0,1,0.3,1,0.2,0.8,0.5
460039736002027,3.6,1.6,0.4,0.1,4.3,1.4,4.7,0.9,3.5,2.1
460039736002058,3.6,1.6,0.4,0.1,4.3,1.4,4.7,0.9,3.5,2.1
460039736002124,0,0,0,0,0,0,0,0,0,0
460039736002021,4.3,2,0.5,0.1,5.2,1.7,5.7,1.1,4.3,2.6
460039736002094,0.4,0.2,0,0,0.5,0.2,0.5,0.1,0.4,0.2
460039736002106,2,0.9,0.2,0,2.4,0.8,2.6,0.5,1.9,1.2
460039736002012,3.2,1.4,0.4,0.1,3.8,1.3,4.2,0.8,3.1,1.9
460039736003141,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736001064,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001238,0,0,0,0,0,0,0,0,0,0
460039736001055,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001012,0,0,0,0,0,0,0,0,0,0
460039736001038,0,0,0,0,0,0,0,0,0,0
460039736001074,0,0,0,0,0,0,0,0,0,0
460039736001069,0,0,0,0,0,0,0,0,0,0
460039736004157,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736003168,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736001112,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001189,0,0,0,0,0,0,0,0,0,0
460039736001167,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736004118,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004104,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004129,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004153,0,0,0,0,0,0,0,0,0,0
460039736004152,0,0,0,0,0,0,0,0,0,0
460039736001214,1.1,0.3,0.1,0,1.2,0.3,1.3,0.2,1.1,0.4
460039736001227,0,0,0,0,0,0,0,0,0,0
460039736001228,0,0,0,0,0,0,0,0,0,0
460039736003000,0,0,0,0,0,0,0,0,0,0
460039736001162,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001093,0,0,0,0,0,0,0,0,0,0
460039736001240,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001100,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736001103,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736001130,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001163,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001091,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736001094,0,0,0,0,0,0,0,0,0,0
460039736002053,0,0,0,0,0,0,0,0,0,0
460039736002036,1.6,0.7,0.2,0,1.9,0.6,2.1,0.4,1.6,1
460039736002045,5.1,2.3,0.6,0.1,6.2,2,6.7,1.3,5.1,3.1
460039736002025,7.9,3.6,1,0.2,9.5,3.1,10.4,2,7.8,4.8
460039736002062,0.8,0.4,0.1,0,1,0.3,1,0.2,0.8,0.5
460039736002079,2.4,1.1,0.3,0.1,2.9,0.9,3.1,0.6,2.3,1.4
460039736002033,2.8,1.2,0.3,0.1,3.3,1.1,3.6,0.7,2.7,1.7
460039736002064,0,0,0,0,0,0,0,0,0,0
460039736002103,4.7,2.1,0.6,0.1,5.7,1.9,6.2,1.2,4.7,2.9
460039736002035,2.8,1.2,0.3,0.1,3.3,1.1,3.6,0.7,2.7,1.7
460039736002081,1.6,0.7,0.2,0,1.9,0.6,2.1,0.4,1.6,1
460039736002101,4.3,2,0.5,0.1,5.2,1.7,5.7,1.1,4.3,2.6
460039736001201,0,0,0,0,0,0,0,0,0,0
460039736001187,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736002009,0,0,0,0,0,0,0,0,0,0
460039736002017,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736002100,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736002112,0,0,0,0,0,0,0,0,0,0
460039736001172,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736003023,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736003048,0,0,0,0,0,0,0,0,0,0
460039736003019,3.3,0.6,0.2,0.1,3.3,0.9,4,0.3,2.9,1.4
460039736003044,2,0.4,0.1,0,2,0.5,2.4,0.2,1.8,0.8
460039736001083,0,0,0,0,0,0,0,0,0,0
460039736003172,3.9,0.8,0.2,0.1,4,1,4.8,0.3,3.5,1.6
460039736003167,2.6,0.5,0.2,0.1,2.6,0.7,3.2,0.2,2.3,1.1
460039736003182,0,0,0,0,0,0,0,0,0,0
460039736004183,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736004182,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004172,0,0,0,0,0,0,0,0,0,0
460039736004009,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736004073,4.4,1.5,0.3,0.1,4.8,1.6,5.5,0.9,4,2.4
460039736004069,25.1,8.7,1.6,0.5,27.2,9.3,31.3,5.3,22.7,13.8
460039736004077,3,1,0.2,0.1,3.2,1.1,3.7,0.6,2.7,1.6
460039736004080,0,0,0,0,0,0,0,0,0,0
460039736004051,0,0,0,0,0,0,0,0,0,0
460039736004041,0,0,0,0,0,0,0,0,0,0
460039736004012,0,0,0,0,0,0,0,0,0,0
460039736004017,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004052,0,0,0,0,0,0,0,0,0,0
460039736004184,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736004058,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004054,0,0,0,0,0,0,0,0,0,0
460039736003108,1.7,0.4,0.1,0,1.8,0.4,1.9,0.3,1.6,0.6
460039736003114,0.6,0.1,0,0,0.6,0.1,0.6,0.1,0.5,0.2
460039736001053,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001007,0,0,0,0,0,0,0,0,0,0
460039736001047,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736001135,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736001017,0,0,0,0,0,0,0,0,0,0
460039736001035,0,0,0,0,0,0,0,0,0,0
460039736001016,0,0,0,0,0,0,0,0,0,0
460039736001073,0,0,0,0,0,0,0,0,0,0
460039736001186,2.3,1.1,0.2,0,2.5,1.1,2.8,0.8,2.3,1.4
460039736002117,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736002115,1.9,0.9,0.2,0,2,0.9,2.2,0.6,1.9,1.1
460039736002002,6.6,3.1,0.6,0.1,6.9,3.2,7.8,2.3,6.6,3.8
460039736002014,4.7,2.2,0.4,0,4.9,2.3,5.6,1.6,4.7,2.7
460039736002110,0,0,0,0,0,0,0,0,0,0
460039736003049,0,0,0,0,0,0,0,0,0,0
460039736003029,0.7,0.1,0,0,0.7,0.2,0.8,0.1,0.6,0.3
460039736003043,0,0,0,0,0,0,0,0,0,0
460039736001110,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736001031,0,0,0,0,0,0,0,0,0,0
460039736001081,0,0,0,0,0,0,0,0,0,0
460039736004097,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004107,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004138,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736003153,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.4,0.3
460039736003012,0,0,0,0,0,0,0,0,0,0
460039736003007,0,0,0,0,0,0,0,0,0,0
460039736003069,0,0,0,0,0,0,0,0,0,0
460039736004102,0,0,0,0,0,0,0,0,0,0
460039736004056,0,0,0,0,0,0,0,0,0,0
460039736004055,0,0,0,0,0,0,0,0,0,0
460039736001116,0,0,0,0,0,0,0,0,0,0
460039736001125,0,0,0,0,0,0,0,0,0,0
460039736001169,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001200,0,0,0,0,0,0,0,0,0,0
460039736001102,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736001131,1.4,0.7,0.1,0,1.5,0.7,1.7,0.5,1.4,0.8
460039736001142,0,0,0,0,0,0,0,0,0,0
460039736001152,2.8,1.3,0.2,0,3,1.4,3.4,1,2.8,1.6
460039736001155,0.9,0.4,0.1,0,1,0.5,1.1,0.3,0.9,0.5
460039736001138,0,0,0,0,0,0,0,0,0,0
460039736001158,0.5,0.2,0,0,0.5,0.2,0.6,0.2,0.5,0.3
460039736001023,2.5,0.9,0.2,0.1,2.7,0.9,3.1,0.5,2.2,1.3
460039736001088,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736002032,11,5,1.4,0.3,13.4,4.4,14.5,2.8,10.9,6.7
460039736002046,1.6,0.7,0.2,0,1.9,0.6,2.1,0.4,1.6,1
460039736002034,0,0,0,0,0,0,0,0,0,0
460039736002040,3.6,1.6,0.4,0.1,4.3,1.4,4.7,0.9,3.5,2.1
460039736002111,2.3,1.1,0.2,0,2.5,1.1,2.8,0.8,2.3,1.4
460039736002119,0,0,0,0,0,0,0,0,0,0
460039736003050,0,0,0,0,0,0,0,0,0,0
460039736003018,2,0.4,0.1,0,2,0.5,2.4,0.2,1.8,0.8
460039736001019,0,0,0,0,0,0,0,0,0,0
460039736001032,0,0,0,0,0,0,0,0,0,0
460039736001076,0,0,0,0,0,0,0,0,0,0
460039736003065,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003099,3.9,1,0.2,0.1,4.3,1,4.5,0.7,3.8,1.4
460039736003077,9.9,2.7,0.5,0.2,10.9,2.6,11.6,1.7,9.9,3.7
460039736003150,0,0,0,0,0,0,0,0,0,0
460039736003160,2.6,0.5,0.2,0.1,2.6,0.7,3.2,0.2,2.3,1.1
460039736003145,1.3,0.3,0.1,0,1.3,0.3,1.6,0.1,1.2,0.5
460039736003116,6.6,1.3,0.4,0.2,6.6,1.7,7.9,0.5,5.8,2.7
460039736003178,0,0,0,0,0,0,0,0,0,0
460039736001075,0,0,0,0,0,0,0,0,0,0
460039736003117,0,0,0,0,0,0,0,0,0,0
460039736003085,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003089,1.7,0.4,0.1,0,1.8,0.4,1.9,0.3,1.6,0.6
460039736003067,5,1.3,0.2,0.1,5.5,1.3,5.8,0.9,4.9,1.8
460039736003076,1.7,0.4,0.1,0,1.8,0.4,1.9,0.3,1.6,0.6
460039736003174,0,0,0,0,0,0,0,0,0,0
460039736004151,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736004150,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004149,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004165,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004176,0,0,0,0,0,0,0,0,0,0
460039736004174,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004063,1,0.3,0.1,0,1.1,0.4,1.2,0.2,0.9,0.5
460039736004008,4.9,1.7,0.3,0.1,5.3,1.8,6.1,1,4.4,2.7
460039736004026,3.4,1.2,0.2,0.1,3.7,1.3,4.3,0.7,3.1,1.9
460039736004023,5.9,2.1,0.4,0.1,6.4,2.2,7.4,1.2,5.3,3.2
460039736004193,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736004035,2.5,0.9,0.2,0.1,2.7,0.9,3.1,0.5,2.2,1.3
460039736004034,0,0,0,0,0,0,0,0,0,0
460039736004198,2,0.7,0.1,0,2.1,0.7,2.5,0.4,1.8,1.1
460039736004072,1.5,0.5,0.1,0,1.6,0.5,1.8,0.3,1.3,0.8
460039736004045,0,0,0,0,0,0,0,0,0,0
460059566001068,1.4,0.6,0.1,0,1.5,0.5,1.6,0.4,1.3,0.7
