GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08019019001,08,019,019001,461,241,26,14,457,232,41,461,238,18,13,443,239,34,418,223,47,11
08019019002,08,019,019002,136,95,10,4,139,91,14,136,88,15,2,126,93,18,122,81,11,10
08019019003,08,019,019003,230.31,170.92,13.8,7.96,212.01,183.53,22.91,221.24,175.03,18.61,3.77,218.04,174.07,17.95,201.78,158.7,25.87,6.58
08019019004,08,019,019004,340.54,245.63,25.73,8.91,321.75,249.59,34.64,332.63,239.69,28.7,5.94,322.71,241.68,35.65,304.92,225.83,41.55,12.88
08019019005,08,019,019005,273.38,190.99,20.41,4.1,242.55,210.41,29.36,260.41,199.84,19.6,3.27,259.54,195.79,25.32,245.62,173.05,33.46,2.53
08019019006,08,019,019006,209.65,138.45,19.78,1.98,207.67,137.46,17.8,214.59,138.45,9.89,0.99,214.59,129.55,17.8,187.89,121.63,24.72,6.92
08019019007,08,019,019007,481.93,441.27,26.18,4.02,468.91,440.26,41.16,467.97,457.27,18.09,2.01,466.97,433.19,32.16,434.73,414.12,43.23,8.06
08019019008,08,019,019008,338,260,6,3,316,265,17,327,260,7,1,324,264,10,314,243,21,4
08019019009,08,019,019009,460,431,23,10,446,438,28,448,445,16,3,439,441,23,415,426,38,6
08021021001,08,021,021001,210,63,9,7,225,61,4,229,53,8,2,229,54,6,213,61,3,7
08021021002,08,021,021002,182.29,172.3,9.04,3.02,174.31,175.3,12.02,180.29,172.27,9.07,2.01,186.35,165.25,11.04,186.29,168.27,5.03,0.03
08021021003,08,021,021003,170.91,105.16,4.07,8.97,177.82,103.2,6.07,173.92,104.11,10.05,0.02,168.03,104.13,13.97,173.88,104.11,6.02,2.03
08021021004,08,021,021004,262.05,61.38,7.91,3.96,265.03,60.39,4.95,261.07,55.45,14.83,1.98,273.91,50.51,8.91,261.07,54.46,6.92,5.93
08021021005,08,021,021005,169.74,164.16,10.98,7.05,162.84,169.11,19.96,179.72,161.16,11.04,0.99,170.71,171.11,11.08,170.77,163.15,7.02,1.01
08021021006,08,021,021006,169,317,14,5,174,319,10,185,302,11,1,179,316,8,177,302,8,2
08021021007,08,021,021007,103.87,133.69,4.81,4.81,100.03,137.54,5.77,108.68,126.96,10.58,0,108.68,131.76,6.73,103.87,134.65,3.85,3.85
08021021008,08,021,021008,128.13,398.31,14.19,2.19,132.97,404.46,2.23,128.32,390.04,16.42,1,134.32,396.24,7.27,142.13,368.35,10.15,1.15
08021021009,08,021,021009,116,206,7,1,127,200,2,123,202,3,0,124,193,8,125,187,3,1
08021021010,08,021,021010,140,135,5,4,129,146,8,141,135,7,1,136,139,7,126,141,4,3
08023023001,08,023,023001,129,11,0,3,131,11,3,138,13,1,1,132,10,5,132,8,4,1
08023023002,08,023,023002,126,30,3,0,132,24,1,126,30,1,1,127,25,1,128,26,0,0
08023023003,08,023,023003,93.89,12.71,4.89,3.91,98.79,16.63,1.96,107.59,9.78,0,0,107.59,6.85,1.96,101.72,9.78,0.98,0.98
08023023004,08,023,023004,145.11,30.29,5.11,6.09,164.21,21.37,6.04,157.41,24.22,6,2,165.41,23.15,5.04,153.28,24.22,7.02,1.02
08023023005,08,023,023005,57,50,5,0,62,46,2,56,49,4,0,61,46,3,59,45,2,1
08023023006,08,023,023006,49,20,1,0,48,19,2,52,19,1,0,51,21,0,51,17,2,0
08023023007,08,023,023007,269.66,211.67,18.1,9.03,269.66,222.7,13.08,282.67,195.7,24.05,3.02,285.7,190.68,26.06,273.67,192.6,24.09,2.01
08023023008,08,023,023008,142.34,144.33,20.9,6.97,141.34,151.3,16.92,143.33,151.3,9.95,4.98,150.3,146.32,13.94,143.33,129.4,18.91,2.99
08025025001,08,025,025001,73.98,174.86,6.73,7.69,74.94,176.78,12.49,77.82,171.97,13.45,0.96,73.02,176.78,10.57,71.1,172.93,11.53,3.84
08025025002,08,025,025002,80.01,147.01,7,8,82.01,152.01,7,79.01,147.01,11,2,76.01,156.01,7,74.01,150.01,8,2
08025025003,08,025,025003,53,121,11,6,51,125,13,67,118,7,0,59,122,8,57,114,7,5
08025025004,08,025,025004,53,158,15,5,58,163,11,65,152,15,3,55,154,20,59,144,8,2
08025025005,08,025,025005,79.9,146.81,3.99,11.98,72.91,157.8,13.98,80.9,150.81,7.99,3,74.9,150.81,16.98,65.92,149.81,6.99,7.99
08025025006,08,025,025006,57.1,133.18,13,4.01,53.09,141.19,10.02,65.1,138.18,5.01,1,57.09,139.18,6.02,57.08,128.18,6.01,4.01
08027027001,08,027,027001,451.86,933.16,33.51,9.84,419.36,970.52,36.52,442.97,947.99,31.54,1.97,407.47,966.69,43.37,399.5,903.59,43.36,12.8
08027027002,08,027,027002,93.55,214.22,5.51,0.17,89.04,215.85,8.52,88.47,221.37,4.49,0.03,81.94,222.68,6.66,74.9,210.75,5.68,1.21
08027027003,08,027,027003,349.92,721.84,27.99,21.99,329.92,739.84,41.98,370.9,708.85,31.99,3,334.91,735.84,32.99,323.92,690.85,38.99,14.99
08029029001,08,029,029001,145.29,699.02,14.88,5.22,134.92,702.88,15.86,139.52,702.15,13.97,2.11,137.32,697.62,17.89,135.5,676.05,19.56,5.96
08029029002,08,029,029002,110.88,340.71,16.1,10.65,110.18,343.03,16.02,107.72,347.97,15.97,4.45,101.87,350.61,18.98,102.6,330.81,15.8,6.51
08029029003,08,029,029003,138,296.85,17.84,3.98,128.07,298.85,24.74,138.94,288.01,21.77,5.92,130.06,290.93,29.68,129.06,282.89,22.8,6.94
08029029004,08,029,029004,241.11,417.33,31.99,13.01,219.13,432.32,44.99,244.09,408.37,39.99,5.01,221.15,420.33,50.97,231.07,390.33,45.01,11.01
08029029005,08,029,029005,182.94,346,17.92,10.96,172.12,353.85,26.79,179.11,352.72,21.9,4.96,179.95,348.82,23.97,166.17,329.81,32.71,9.99
08029029006,08,029,029006,187.45,478.42,18.86,6.69,184.44,473.98,21.82,190.17,470.17,23.56,2.89,187.33,464.62,28.27,169.64,452.19,24.68,8.54
08029029007,08,029,029007,169.52,544.7,17.84,12.83,167.45,545.72,20.8,176.35,534.9,21.76,3.95,165.51,537.8,29.66,164.51,509.08,23.78,13.82
08029029008,08,029,029008,166.02,718.48,21.84,15.14,166.53,731.29,20.59,164.96,724.96,26.75,3.92,156.65,719.94,37.69,159.67,684.13,26.58,9.77
08029029009,08,029,029009,197.12,619.43,34.77,10.5,192.49,642.01,25.45,218.48,605.63,28.36,3.78,189.52,623.18,36.94,196.11,582.53,44.15,9.47
08029029010,08,029,029010,179.44,590.95,28.62,9.08,155.41,623.77,25.72,171.41,600.63,26.57,3.05,174.37,595.47,26.83,166.25,573.86,35.94,6.21
08029029011,08,029,029011,277,476,17,6,264,487,23,273,476,22,3,267,480,24,248,460,30,5
08029029012,08,029,029012,151,390,23,6,144,418,11,149,411,9,5,149,404,16,133,390,19,8
08029029013,08,029,029013,182.13,559.4,25.13,4.36,177.79,557.88,28.21,179.56,550.4,23.39,2.12,178.56,544.51,32.15,173.68,519.91,37.13,7.94
08029029014,08,029,029014,281.82,584.51,32.07,4.03,273.79,604.53,25.08,272.78,611.54,19.08,1.01,272.78,604.53,23.09,246.77,576.44,38.1,17.02
08029029015,08,029,029015,345.2,637.06,28.94,12.46,333.61,644.74,34.71,328.91,650.34,33.69,4.79,327.91,646.45,37.62,325.81,606.08,42.45,6.79
08029029016,08,029,029016,272.22,487.27,25.77,10.9,256.51,501.02,25.8,255.41,492.32,31.68,3,249.53,489.35,39.55,241.59,477.13,26.88,13.81
08029029017,08,029,029017,246.04,480.91,19.91,6.99,247.71,483.1,16.02,235.03,488.81,20.97,3.95,232.97,487.8,25,216.2,466.12,20.92,12.9
08029029018,08,029,029018,430.36,438.02,22.55,5.93,404.03,456.56,21.59,419.54,451.62,18.73,2.94,404.92,454.52,27.53,384.5,435,19.66,12.74
08029029019,08,029,029019,439.27,225.75,15.7,5.18,415.46,233.34,21.66,432.94,226.19,13.58,1.09,412.49,238.27,17.86,405.84,213.67,19.6,12.39
08029029020,08,029,029020,474.17,368.2,14.26,5.09,450.37,382.14,19.16,458.08,379.27,16.27,1.06,449.11,378.25,19.32,418.01,360.98,21.23,7.18
08031031101,08,031,031101,613,127,28,11,615,122,32,619,123,25,5,615,125,28,599,122,30,13
08031031102,08,031,031102,556,130,27,22,577,134,26,581,129,18,8,572,135,23,559,126,24,12
08031031103,08,031,031103,637,199,32,15,626,211,45,649,199,27,8,626,211,39,621,185,31,15
08031031104,08,031,031104,468,142,28,7,471,144,27,483,131,16,4,478,140,18,449,135,25,8
08031031105,08,031,031105,672,238,29,20,656,252,39,691,211,29,11,683,214,44,671,197,34,14
08031031106,08,031,031106,727.65,207.9,35.98,10.99,725.65,199.9,50.98,737.65,202.9,23.99,9,741.64,185.91,40.98,711.66,181.91,40.98,11.99
08031031107,08,031,031107,698.7,287.82,26.8,28.78,680.83,305.68,52.6,716.56,289.8,18.86,13.89,718.55,285.83,33.74,696.71,273.92,27.79,18.86
08031031108,08,031,031108,770,241,37,26,773,259,38,793,251,21,7,782,252,33,767,217,30,19
08031031109,08,031,031109,400,122,24,7,395,128,29,409,122,15,6,391,132,26,395,125,25,5
08031031110,08,031,031110,704,288,34,21,682,316,39,700,302,27,8,699,292,40,687,277,36,11
08031031111,08,031,031111,789,254,32,21,802,253,32,785,273,22,9,794,259,36,771,232,29,16
08031031112,08,031,031112,504.15,271.43,25.3,10.14,481.72,294,32.29,507.12,282.57,17.08,4.06,514.12,265.53,24.18,476.75,256.05,27.38,11.21
08031031113,08,031,031113,493,253,23,6,485,268,24,500,262,10,4,508,257,11,483,237,24,8
08031031114,08,031,031114,515.72,284.96,24.29,10.28,516.66,284.96,27.09,534.41,270.01,19.62,1.87,535.34,271.88,21.49,506.38,252.26,28.03,13.08
08031031115,08,031,031115,203,113,12,12,209,125,7,203,128,7,4,206,125,5,203,105,15,6
08031031116,08,031,031116,563,320,26,15,551,327,43,575,309,27,8,561,314,34,554,293,17,19
08031031117,08,031,031117,552,259,18,11,542,274,17,547,265,18,6,549,263,24,523,228,25,16
08031031118,08,031,031118,517.61,197.56,21.69,7.9,500.61,213.62,28.29,516.14,200.26,20.02,4.3,514.62,195.77,25.08,501.71,187.65,20.61,9.81
08031031119,08,031,031119,489,184,19,10,494,175,35,499,175,27,4,508,168,24,483,169,21,9
08031031120,08,031,031120,644.37,286.32,26.68,11.23,613.85,306.55,32.45,640.92,282.59,27.12,3.93,636.13,288.44,23.44,602.69,279.3,34.41,11.45
08031031121,08,031,031121,564.37,255.19,26.5,15.7,571.24,260.1,20.61,581.06,258.14,17.67,2.94,583.02,246.36,20.61,543.76,246.36,30.43,11.78
08031031122,08,031,031122,551.96,396.36,20.34,13.8,532.48,416.2,28.81,553.09,411.11,15.39,3.15,542.53,407.12,22.31,526.73,382.2,25,9.87
08031031123,08,031,031123,473.2,462.47,13.45,7.67,442.07,493.75,18.11,456.3,483.18,7.83,1.93,462.83,466.27,19.16,434.4,449.27,20.98,6.72
08031031124,08,031,031124,450.86,362.89,31.99,13,430.87,377.88,41.99,441.86,374.88,26.99,9,453.86,360.89,30.99,422.87,352.89,37.99,10
08031031125,08,031,031125,533.65,355.51,26.03,11.01,522.62,362.53,24.05,530.64,351.5,17.03,5.01,514.62,363.51,21.05,496.6,332.49,31.05,18.01
08031031126,08,031,031126,532.1,335.05,25.69,8.57,514.97,354.09,31.41,541.6,343.62,14.28,5.72,535.87,337.94,20.95,500.74,321.71,38.03,12.37
08031031127,08,031,031127,650.26,405.9,28.27,12.06,629.98,431.25,36.09,649.54,418.95,17.13,9.22,634.97,426.7,28.35,638.12,381.54,22.12,12.06
08031031128,08,031,031128,341.28,312.25,14.07,6.16,307.85,346.55,12.31,331.6,319.29,12.31,3.52,321.05,320.16,15.83,304.33,304.33,13.19,7.04
08031031129,08,031,031129,389,305,10,7,360,327,17,375,311,8,4,372,311,15,351,300,13,3
08031031130,08,031,031130,471,300,28,17,460,316,32,475,306,26,4,474,307,29,445,288,33,15
08031031131,08,031,031131,495.64,349.58,37.26,23.24,484.99,372.02,39.44,513.46,348.67,29.29,8.03,512.32,344.82,42.38,492.91,318.7,41.71,20.18
08031031132,08,031,031132,520.12,516.99,28.51,8.66,495.38,550.73,24.35,503.98,544.73,13.35,8.37,497.83,542.86,24.71,484.1,502.06,33.43,6.77
08031031201,08,031,031201,1182,165,28,8,1133,184,39,1118,231,11,3,1097,237,22,1075,160,53,18
08031031202,08,031,031202,837,130,20,7,807,143,32,795,166,13,8,793,165,19,774,140,29,9
08031031203,08,031,031203,683,94,6,2,657,110,11,653,122,2,3,645,118,10,616,101,13,5
08031031204,08,031,031204,995,90,23,6,966,100,39,955,115,19,12,935,124,33,918,89,43,11
08031031205,08,031,031205,962,72,21,5,928,94,27,911,105,14,14,912,108,19,887,80,35,13
08031031206,08,031,031206,1113,137,28,5,1080,153,37,1078,170,7,15,1061,173,26,1023,145,38,13
08031031207,08,031,031207,912,134,21,10,884,134,36,870,162,16,10,879,149,26,844,134,31,13
08031031208,08,031,031208,997,59,34,5,977,69,39,961,92,18,12,960,90,25,948,55,38,11
08031031209,08,031,031209,772,104,17,10,742,114,36,747,124,12,6,746,123,16,696,103,38,10
08031031210,08,031,031210,954,107,20,2,918,126,23,912,145,10,4,904,149,13,887,96,31,14
08031031211,08,031,031211,838,72,18,5,829,75,26,813,99,6,6,793,108,14,772,72,27,13
08031031212,08,031,031212,988,135,20,6,961,145,23,927,183,12,8,934,166,24,898,131,36,10
08031031213,08,031,031213,660,73,16,9,655,77,17,652,75,13,11,655,69,16,630,61,20,10
08031031214,08,031,031214,732,97,6,5,690,122,15,677,139,3,2,687,114,8,661,92,18,10
08031031215,08,031,031215,1065,156,25,11,1041,174,22,1023,200,8,6,1009,203,20,981,156,27,9
08031031216,08,031,031216,936,122,18,5,912,137,29,894,153,9,12,901,149,23,873,109,44,10
08031031217,08,031,031217,829,156,23,4,812,172,20,789,191,17,1,797,180,13,771,145,32,10
08031031218,08,031,031218,1341,165,30,7,1302,180,36,1277,209,11,6,1281,202,29,1223,162,46,13
08031031219,08,031,031219,1371,345,27,10,1329,357,41,1290,414,12,11,1263,414,29,1227,345,54,13
08031031220,08,031,031220,1261,130,30,6,1212,159,42,1203,176,17,11,1166,198,27,1154,131,52,22
08031031221,08,031,031221,1197,175,38,13,1175,184,43,1166,213,13,7,1131,229,24,1103,170,46,21
08031031222,08,031,031222,723,107,19,3,709,111,22,693,137,7,1,694,129,9,664,115,26,6
08031031223,08,031,031223,558,139,17,3,548,154,12,524,176,5,5,523,174,11,500,140,26,7
08031031224,08,031,031224,835,160,24,13,819,171,28,791,204,8,11,795,188,22,773,151,38,14
08031031225,08,031,031225,538,146,17,1,523,155,20,526,161,4,3,510,163,14,510,131,22,2
08031031226,08,031,031226,559,128,18,3,559,125,15,535,153,4,3,537,142,10,519,115,21,5
08031031227,08,031,031227,566,171,15,6,540,197,15,527,211,12,3,517,211,15,508,181,25,6
08031031228,08,031,031228,386,143,16,1,385,147,7,361,169,5,3,368,158,8,355,140,22,1
08031031229,08,031,031229,483,193,13,5,466,215,10,439,239,11,1,448,222,13,439,194,22,4
08031031230,08,031,031230,517,224,13,4,499,244,10,502,237,2,4,487,248,8,472,210,17,6
08031031231,08,031,031231,535.37,234.18,17.89,2.15,512.95,236.43,24.85,491.1,261.55,11.46,3.15,498.7,250.61,18.64,483.24,217.48,30.95,7.34
08031031232,08,031,031232,535,111,24,5,517,121,27,502,138,15,2,492,137,29,479,111,31,15
08031031233,08,031,031233,1208,277,45,12,1194,307,31,1164,342,14,7,1122,373,22,1112,259,63,14
08031031234,08,031,031234,1076,269,34,6,1044,304,29,1026,328,13,5,1023,313,21,979,263,38,9
08031031235,08,031,031235,948,240,21,6,906,271,24,891,292,12,3,878,289,18,848,232,41,7
08031031236,08,031,031236,720,216,24,4,697,230,25,679,243,11,9,670,255,14,655,204,31,11
08031031237,08,031,031237,798.77,118.83,22.27,10.05,776.5,126.13,31.22,769.28,148.39,14.08,3.06,751.34,157.1,16.23,740.12,115.88,24.4,9.05
08031031238,08,031,031238,1058,299,26,5,1001,337,38,995,352,15,3,994,344,19,965,291,43,10
08031031239,08,031,031239,673.04,257.68,27.88,4.81,659.58,265.37,26.92,664.38,269.21,14.42,4.81,651.88,271.14,20.19,637.46,235.56,29.81,10.58
08031031240,08,031,031240,576.94,125.35,27.04,4.01,562.9,140.36,24.06,561.95,142.33,15.03,10.02,546.92,148.34,23.06,531.88,122.31,37.06,10.03
08031031241,08,031,031241,622,177,30,5,621,179,22,619,184,11,4,604,193,17,570,170,31,12
08031031242,08,031,031242,569,192,17,6,563,198,18,563,203,8,2,543,211,13,530,173,30,7
08031031243,08,031,031243,748.23,176.17,25.73,4.95,721.5,204.87,20.78,700.72,229.61,7.92,5.94,706.66,201.9,21.77,684.88,181.12,38.6,4.95
08031031244,08,031,031244,733,151,24,4,709,161,30,709,174,11,2,697,179,15,671,146,36,8
08031031245,08,031,031245,644,308,11,6,636,309,10,623,332,3,1,614,335,7,586,289,20,9
08031031246,08,031,031246,663,282,11,3,665,272,8,639,297,7,2,628,301,9,625,259,9,5
08031031247,08,031,031247,395.7,194.98,16.55,8.7,379.27,208.53,18.46,381.27,207.58,11.64,5.8,379.23,209.52,17.42,353.24,186.22,29,6.81
08031031248,08,031,031248,608.63,221.33,15.02,2.01,578.6,237.36,16.02,569.59,254.37,6.01,2,568.58,243.35,17.02,552.54,211.31,28.04,4.01
08031031249,08,031,031249,740,408,14,9,707,436,14,694,452,10,3,702,432,13,667,403,26,6
08031031250,08,031,031250,733,303,15,5,694,327,27,676,356,8,1,678,342,11,652,296,30,3
08031031401,08,031,031401,741.27,228.79,27.83,16.83,729.37,236.69,36.75,720.59,247.47,18.96,7.92,724.48,239.7,21.85,703.63,209.91,35.77,12.92
08031031402,08,031,031402,926,161,31,11,903,177,43,912,185,20,9,904,187,25,885,146,38,8
08031031403,08,031,031403,705.3,148.49,25.05,11.02,697.25,153.5,30.08,709.25,157.46,9.08,2.03,704.27,156.43,17.09,691.22,123.45,25.08,9.04
08031031404,08,031,031404,904,161,31,7,873,172,42,871,198,13,8,836,220,27,824,151,55,9
08031031405,08,031,031405,820.95,182.98,11.87,7.91,782.38,207.71,23.74,793.26,202.76,18.79,2.97,788.31,208.7,14.84,744.79,172.1,29.67,12.86
08031031406,08,031,031406,624.82,139.23,22.36,10.16,612.23,161.57,21.52,615.39,164.69,10.34,5.04,605.24,169.67,15.28,591.35,143,25.6,7.27
08031031407,08,031,031407,940,185,29,10,921,201,23,908,217,14,8,890,226,22,871,167,44,7
08031031408,08,031,031408,961,203,34,6,924,234,28,922,248,16,3,922,238,20,904,189,31,9
08031031409,08,031,031409,857,150,12,8,828,169,16,821,183,7,4,819,176,13,784,146,25,13
08031031410,08,031,031410,708.6,110.38,20.7,6.9,692.83,116.29,23.65,696.78,133.05,11.83,0.99,687.91,125.16,10.84,650.46,100.53,24.64,11.83
08031031411,08,031,031411,705.62,117.41,19.08,6.03,676.56,136.43,25.09,678.58,145.49,10.04,6,673.55,145.46,14.04,643.41,118.37,20.09,12.04
08031031412,08,031,031412,927,157,30,5,908,166,33,903,183,11,9,889,196,16,858,150,36,9
08031031413,08,031,031413,987,212,27,7,958,232,32,953,252,12,6,941,250,18,931,186,37,11
08031031414,08,031,031414,902,195,23,9,880,217,24,868,227,12,4,871,216,20,843,182,32,8
08031031415,08,031,031415,1185,211,18,10,1149,220,29,1128,253,11,5,1096,264,19,1079,192,40,14
08031031416,08,031,031416,858,135,33,5,823,156,32,811,181,16,8,794,184,27,766,141,35,13
08031031417,08,031,031417,737,125,20,10,737,124,26,735,134,14,7,729,140,14,691,109,34,6
08031031418,08,031,031418,996,189,23,9,968,208,35,952,230,20,4,950,228,18,899,201,32,11
08031031419,08,031,031419,913,224,19,2,880,245,22,868,257,11,6,876,241,19,837,203,39,7
08031031420,08,031,031420,760,167,17,18,733,191,24,751,186,9,6,737,186,23,714,177,24,11
08031031421,08,031,031421,990,178,30,14,961,202,31,964,197,18,7,947,210,23,912,164,50,12
08031031422,08,031,031422,899,213,18,4,857,220,34,847,251,14,3,833,243,23,818,200,33,13
08031031423,08,031,031423,551.27,191.05,20.9,11.94,537.34,190.06,34.83,551.27,193.04,15.92,9.95,542.32,193.04,28.86,516.44,182.1,27.86,12.94
08031031424,08,031,031424,816,212,27,7,807,206,32,786,240,13,4,778,240,22,763,211,30,7
08031031425,08,031,031425,560,107,20,11,554,103,29,533,121,11,15,530,118,26,522,95,31,13
08031031426,08,031,031426,905,195,38,16,889,204,47,875,234,21,11,869,235,33,846,186,43,13
08031031427,08,031,031427,110.62,18.15,2.02,4.01,112.58,18.16,2.03,115.58,16.17,3.01,0,108.56,16.18,8.02,108.56,17.13,5.03,2.01
08031031428,08,031,031428,592.73,122.95,28.1,17.06,576.66,130.94,44.17,611.73,118.96,19.08,8.05,602.68,124.96,26.14,565.56,120.9,27.14,16.06
08031031429,08,031,031429,662.22,114.03,39.01,17.01,662.22,122.03,40.01,681.22,111.03,20.01,11,666.21,118.03,35.01,632.21,108.03,36.01,17.01
08031031430,08,031,031430,616.78,80.97,20.99,15.99,615.78,94.97,21.99,627.78,87.97,15.99,3,610.79,97.97,24.99,595.79,80.97,19.99,16.99
08031031431,08,031,031431,727,159,24,14,706,176,27,733,157,22,6,730,154,28,703,148,29,7
08031031432,08,031,031432,678,88,23,17,669,99,32,678,93,20,9,677,88,31,656,80,24,16
08031031433,08,031,031433,646,157,30,6,651,162,28,650,163,15,8,653,161,22,631,154,30,5
08031031434,08,031,031434,629,119,22,15,622,129,35,628,135,16,9,636,121,27,614,111,38,12
08031031435,08,031,031435,470,110,26,12,478,109,23,486,109,16,3,487,104,21,469,98,23,7
08031031436,08,031,031436,458,80,12,9,460,81,21,464,79,12,5,461,88,15,447,74,18,12
08031031501,08,031,031501,678.75,140.83,17.99,15.01,682.73,136.84,21.04,673.75,150.8,11.05,8,670.77,142.79,26.02,656.78,131.82,21.01,8.01
08031031502,08,031,031502,429.32,54.8,10.93,12.91,428.34,55.78,25.79,427.33,53.84,21.8,5.96,431.28,46.89,25.8,423.32,45.87,18.86,8.93
08031031503,08,031,031503,612.27,93.98,28.03,8.34,618.5,89.2,30.23,628.45,81.2,16.62,6.06,619.81,88.28,26.57,616.2,79.14,21.35,14.45
08031031504,08,031,031504,483.11,67.49,24.82,8.34,480.5,69.77,31.08,503.79,70.95,9.46,3.25,494.66,72.71,14.94,481.3,68.97,20.05,6.38
08031031505,08,031,031505,587,104,10,12,572,117,29,581,109,10,6,579,110,18,558,102,23,9
08031031506,08,031,031506,802,77,15,4,797,83,14,766,106,9,2,755,111,17,742,80,17,6
08031031507,08,031,031507,716,107,10,10,706,101,28,690,119,12,5,679,125,16,664,95,31,10
08031031508,08,031,031508,599,134,18,10,601,141,18,591,152,10,6,577,156,10,565,132,20,6
08031031509,08,031,031509,803,193,28,5,789,196,31,766,234,8,3,743,238,14,733,184,36,9
08031031510,08,031,031510,410,64,13,10,410,63,22,410,68,13,3,412,67,17,402,57,19,6
08031031511,08,031,031511,775,180,22,4,750,186,31,732,217,13,6,721,228,14,698,173,39,9
08031031512,08,031,031512,918,209,22,3,882,225,28,846,272,8,6,843,273,10,827,199,46,5
08031031513,08,031,031513,1626.57,468.03,58.08,6.27,1593.66,470.42,62.78,1546.3,542.8,21.59,8.37,1504.9,579.66,31.95,1489.07,439.36,84.24,11.31
08031031514,08,031,031514,867.02,205.14,22.26,4.84,822.51,208.05,40.64,811.86,246.75,11.61,7.74,773.16,273.85,18.39,783.8,187.73,54.19,5.81
08031031515,08,031,031515,1958,317,65,14,1868,368,84,1889,387,26,12,1816,436,43,1783,311,110,14
08031031516,08,031,031516,425,27,15,6,429,21,19,419,40,7,2,411,40,13,407,23,18,5
08031031517,08,031,031517,435,184,6,5,422,185,9,431,183,5,3,414,195,11,403,170,17,3
08031031518,08,031,031518,419.41,138.83,14.66,4.89,400.83,151.53,18.58,400.83,155.45,8.8,4.89,395.95,153.49,14.66,388.12,134.91,18.58,4.89
08031031519,08,031,031519,632,166,11,9,612,162,24,590,190,7,9,574,198,18,574,164,30,7
08031031520,08,031,031520,500,100,24,12,490,108,32,489,114,25,7,491,109,28,476,99,21,17
08031031521,08,031,031521,634,77,17,6,623,77,20,618,95,8,3,597,103,16,587,79,24,7
08031031522,08,031,031522,1632.38,379.85,46.98,20.99,1555.42,404.84,75.97,1554.42,443.83,25.99,11,1495.44,484.82,38.98,1482.44,348.87,85.97,20.99
08031031523,08,031,031523,872.85,287.63,25.88,1.99,850.95,286.64,30.85,823.08,323.46,18.91,4.98,817.11,323.46,19.91,811.14,264.74,39.81,6.97
08031031524,08,031,031524,712,237,18,8,681,248,28,678,251,14,10,664,267,16,635,232,27,7
08031031525,08,031,031525,666,173,31,7,652,188,26,641,204,10,8,636,205,15,622,167,40,8
08031031526,08,031,031526,359,117,14,4,358,116,17,355,124,9,2,342,132,14,346,109,20,4
08031031527,08,031,031527,1076.49,115.02,33.58,16.94,1069.35,109.44,54.71,1048.1,135.64,28.85,18.07,1060.59,135.33,27.51,1015.38,111.41,51.9,18.17
08031031528,08,031,031528,1074.67,152.35,30.55,11.07,1051.7,154.93,47.43,1034.82,181.9,23.24,13.96,1038.3,170.21,31.59,1003.48,141.85,47.29,15.86
08031031529,08,031,031529,1175,253,22,6,1117,295,25,1095,319,21,6,1088,315,20,1065,254,31,10
08031031530,08,031,031530,67,4,3,0,64,5,5,62,8,3,1,64,8,1,62,5,3,0
08031031531,08,031,031531,689,133,22,21,688,138,34,709,130,18,3,697,128,24,692,114,24,10
08031031532,08,031,031532,429,51,9,5,417,53,17,399,67,7,7,409,59,8,394,51,16,5
08031031533,08,031,031533,726,138,24,21,723,141,43,721,157,24,7,718,150,33,702,117,41,16
08031031534,08,031,031534,643,142,27,16,642,144,36,648,133,23,14,635,149,35,613,146,31,14
