GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17031900051,17,031,900051,659.02,43.47,8.7,10.59,3.38,649.92,56.05,6.07,9.64,0.16,601.7,78.19,12.18,21.13
17031910001,17,031,910001,683,315,39,14,25,570,441,21,20,3,456,528,27,21
17031910002,17,031,910002,445,197,43,7,17,350,331,13,7,1,262,399,16,10
17031910003,17,031,910003,487.24,158.44,31.14,13.74,12.82,443.28,219.81,18.32,10.99,0.92,350.77,291.24,19.23,18.32
17031910004,17,031,910004,592.41,167.72,45.12,11.77,21.58,514.93,286.4,21.58,9.81,1.96,399.19,354.07,25.5,26.48
17031910005,17,031,910005,392.59,110.28,37.88,12.23,13.42,356.07,185.6,10.42,12.19,1.04,257.81,266.93,11.5,15.52
17031910006,17,031,910006,358,138,22,7,10,314,208,6,9,1,224,263,21,14
17031910007,17,031,910007,544,161,27,12,13,485,237,16,15,0,400,302,18,22
17031910008,17,031,910008,735,167,52,13,19,647,285,30,22,2,525,375,25,35
17031920001,17,031,920001,453.83,248.27,37.74,8.94,16.88,409.14,306.86,30.79,8.94,2.98,290.97,417.09,28.8,13.9
17031920002,17,031,920002,47.45,36.58,3.95,1.98,1.98,46.46,33.61,0.99,4.94,0,42.51,29.66,3.95,7.91
17031920003,17,031,920003,286,137,23,6,4,267,156,24,8,0,199,212,18,19
17031920004,17,031,920004,599.01,287.24,56.54,14.21,15.09,525.81,382.49,23.31,20.29,2.01,408.95,477.01,24.32,33.43
17031920005,17,031,920005,329.14,119.12,19.31,17.12,9.04,328.02,123.3,16.18,21.15,1,271.52,164.64,18.17,24.21
17031920006,17,031,920006,324,252,23,18,10,301,242,31,27,2,257,277,35,28
17031920007,17,031,920007,278,197,18,8,5,270,204,18,12,0,230,227,24,17
17031920008,17,031,920008,512,269,38,13,17,464,335,32,14,0,367,421,20,25
17031920009,17,031,920009,368,180,30,11,10,342,213,17,16,0,248,290,18,28
17031920010,17,031,920010,464,309,36,19,17,441,345,28,20,1,313,442,35,26
17031920011,17,031,920011,545.5,284.91,77.4,29.13,10.27,515.94,330.44,46.26,37.21,1.03,387.74,418.58,42.49,53.17
17031920012,17,031,920012,326,137,24,11,4,304,160,20,15,0,270,182,21,18
17031920013,17,031,920013,477,268,29,17,12,454,278,36,23,0,377,342,33,29
17031930001,17,031,930001,802.36,296.78,35.6,12.58,17.9,722.53,344.94,28.76,24.5,1.83,630.38,399.59,27.48,33.17
17031930002,17,031,930002,777.76,324.41,27.65,26.33,12.56,740.03,348.67,27.98,27.82,2.04,675.71,373.92,32.61,44
17031930003,17,031,930003,352.72,258.78,23.94,11.97,4.6,346.27,255.1,16.58,13.81,0,281.81,299.3,22.1,15.66
17031930004,17,031,930004,315.96,97.91,14.09,10.04,10.02,307.81,97.06,21.07,9.07,2.01,267.53,122.18,26.09,16.08
17031930005,17,031,930005,236,191,18,6,7,203,220,12,3,0,146,257,19,7
17031930006,17,031,930006,390.05,236.49,27.38,12.12,4.33,378.46,242.22,28.58,12.73,0.13,314.84,288.26,27.52,18.32
17031930007,17,031,930007,346.55,132.32,10.8,5.4,3.6,329.45,122.42,12.6,9.9,0,303.35,124.22,18,15.3
17031930008,17,031,930008,308.5,158.1,12.82,13.67,4.27,294.83,152.11,23.07,12.82,0,250.39,188.01,21.36,16.24
17031930009,17,031,930009,354.95,134.51,19.62,15.88,4.67,332.54,144.78,22.42,10.27,1.87,281.16,173.74,21.48,18.68
17031930010,17,031,930010,279.24,161.22,16.25,15.12,5.09,274.99,166.25,13.29,13.19,2,259.33,175.67,16.34,12.25
17031930011,17,031,930011,334,267,22,10,9,310,268,26,14,3,248,323,16,16
17031930012,17,031,930012,474.04,220.09,22.91,8.96,4.98,436.19,254.94,15.93,15.93,1.99,370.47,285.82,20.91,19.92
17031930013,17,031,930013,278,225,19,5,5,268,225,15,10,1,226,250,16,14
17031930014,17,031,930014,368.94,299.83,31.15,18.5,12.66,339.74,337.79,22.39,17.52,3.89,274.52,397.18,17.52,20.44
17031930015,17,031,930015,319.47,236.85,21.15,14.73,8.88,324.67,223.32,23.58,14.98,2.59,260.61,268.75,24.39,21.11
17031930016,17,031,930016,544.43,292.16,34.42,12.82,15.7,514.88,297.07,29.6,20.7,0.97,443.9,323.91,34.53,31.5
17031930017,17,031,930017,442.96,321.92,41.62,7.61,6.7,387.15,386.09,25.04,8.89,0.19,327.77,437.78,23.51,11.56
17031930018,17,031,930018,380.84,168.39,24.48,14.69,6.85,356.37,173.29,27.41,17.62,0.98,311.33,197.76,32.31,19.58
17031930019,17,031,930019,328,161,19,13,7,315,177,14,7,1,279,208,13,11
17031930020,17,031,930020,341.98,222.27,24.45,6.92,5.92,308.22,262.34,19.22,5.15,0.23,238.57,324.69,12.45,7.38
17031930021,17,031,930021,469.68,376.29,35.57,17.75,7.9,457.1,368.22,43.28,28.53,2.91,389.17,428.65,32.68,34.6
17031930022,17,031,930022,571,199,33,8,13,544,191,38,21,0,490,222,32,36
17031930023,17,031,930023,443.37,272.26,25.74,11.89,5.94,446.21,258.49,23.84,15.89,0.02,369.3,307.93,24.74,27.69
17031930024,17,031,930024,439.35,330.34,38.79,16.39,11.18,426.07,340.16,29.96,24.63,0.07,368.58,378.5,32.72,28.77
17031930025,17,031,930025,460.64,247.27,21.94,13.96,12.96,430.73,268.21,30.91,11.96,1,363.92,319.06,29.91,14.96
17031930026,17,031,930026,519.6,259.3,22.14,12.47,11.16,466.78,288.37,37.82,17.25,2.03,396.57,320.66,44.63,31.6
17031930027,17,031,930027,363.62,207.62,12.83,6.52,3.23,345.45,195.6,16.75,12.43,1,284.84,228.6,27.75,17.63
17031930028,17,031,930028,510.88,280.37,46.27,6.9,15.53,499.3,302.47,32.43,14.9,1.16,402.43,368.23,36.48,28.27
17031930029,17,031,930029,449,287,37,6,10,431,299,31,10,1,333,386,27,12
17031930030,17,031,930030,355.26,233.26,35.17,8.31,10.31,337.66,265.97,21.75,10.39,1.08,267.38,331.8,16.83,14.47
17031930031,17,031,930031,558.16,328.61,40.52,10.31,9.15,531.63,351.71,33.59,14.38,1.02,432.67,434.24,35.69,20.42
17031930032,17,031,930032,496.59,314.11,35.9,10.97,5.98,484.63,308.13,29.92,18.95,0,369.95,378.93,47.86,21.94
17031930033,17,031,930033,314.49,225.13,15.34,9.16,10.14,300.26,237.5,18.21,6.16,2,237.22,293.37,16.18,15.24
17031930034,17,031,930034,596.38,190.38,28.17,17.48,7.77,590.55,189.4,25.25,14.57,0,536.16,223.4,25.25,21.37
17031930035,17,031,930035,315,152,26,10,5,299,172,16,8,0,248,207,19,17
17031930036,17,031,930036,276,184,22,12,4,288,163,17,18,2,247,195,20,18
17031930037,17,031,930037,264.66,170.21,18.69,7.87,2.95,245.97,188.9,12.79,9.84,0,191.85,228.26,18.69,8.85
17031930038,17,031,930038,364,208,24,11,6,374,197,19,10,1,308,238,34,10
17031930039,17,031,930039,491.76,319.47,40.38,10.77,10.77,471.12,343.69,26.02,13.46,2.69,358.05,441.51,28.72,16.15
17031930040,17,031,930040,349,264,32,3,9,330,285,21,10,1,252,341,21,7
17031930041,17,031,930041,360,268,18,10,6,337,273,21,13,1,278,324,18,14
17031930042,17,031,930042,568.76,284.56,43.72,17.22,14.53,544.78,315.79,34.06,19,0.35,490.65,324.15,49.54,29.26
17031930043,17,031,930043,453,121,14,20,6,426,133,17,20,0,400,147,18,23
17031930044,17,031,930044,637,157,40,14,16,609,173,28,29,2,547,209,38,32
17031930045,17,031,930045,451,242,29,11,11,424,245,27,27,1,367,290,26,27
17031930046,17,031,930046,316,176,19,11,8,290,195,19,13,2,260,216,15,16
17031930047,17,031,930047,312.68,244.75,33.5,13.96,4.65,288.49,276.39,24.2,7.44,0.93,223.34,314.54,18.61,17.68
17031930048,17,031,930048,360.34,210.79,19.31,5.13,12.05,323.03,232.1,19.21,12.16,1,272.15,265.74,27.31,15.15
17031930049,17,031,930049,311.13,136.9,27.76,8.62,9.57,297.73,148.39,18.19,12.45,0.96,259.44,162.75,25.85,17.23
17031930050,17,031,930050,269,228,19,7,9,239,247,15,11,0,186,291,21,6
17031930051,17,031,930051,405,123,12,6,7,364,139,20,14,1,335,152,29,14
17031930052,17,031,930052,479.46,414.92,47.91,15.45,20.55,446.75,456.21,39.72,18.72,0.98,352.5,523.6,37.96,28.84
17031930053,17,031,930053,368,254,22,9,14,350,270,20,16,2,287,321,27,9
17031930054,17,031,930054,446.4,298.81,24.45,5.43,6.34,401.13,347.7,9.05,8.15,1.81,332.31,391.17,13.58,14.49
17031930055,17,031,930055,326,267,26,7,6,313,251,32,18,0,244,315,18,20
17031930056,17,031,930056,392.88,302.14,30.91,8.97,8.97,380.92,309.12,23.93,13.96,1.99,312.11,354.99,23.93,21.94
17031930057,17,031,930057,475,386,35,11,5,431,433,26,10,0,363,488,18,11
17031930058,17,031,930058,290.61,177.74,14.16,4.41,3.59,277.92,180.34,13.94,12.81,0.06,229.86,205.18,24.87,14.09
17031930059,17,031,930059,406,397,44,7,16,394,436,28,13,1,313,486,32,19
17031930060,17,031,930060,348,136,24,6,7,329,152,17,12,1,308,162,20,15
17031930061,17,031,930061,572,354,44,20,13,541,381,40,18,3,459,429,43,29
17031930062,17,031,930062,521.96,222.42,25.31,12.05,9.2,496.78,225.47,29.09,19.09,0.03,431.46,267.19,34.1,25.23
17031930063,17,031,930063,313.06,243.17,36.85,8.5,4.34,310.26,247.21,32.61,4.48,0.11,246.48,308.82,21.48,11.56
17031930064,17,031,930064,355.21,240.29,23.2,14.06,4.05,323.06,264.23,18.22,16.08,0,266.4,298.67,21.2,19.17
17031930065,17,031,930065,329,186,31,4,3,294,232,15,5,0,231,275,15,14
17031930066,17,031,930066,338,248,20,9,18,301,289,15,8,1,245,329,15,16
17031930067,17,031,930067,367.16,266.1,28,8,9.99,354.14,266.08,27.01,15.99,0,308.03,292.16,31.99,20.01
17031930068,17,031,930068,385.5,237.9,19.18,8.33,7.73,334.17,276.89,19.93,13.18,0,284.61,303.99,22.64,14.76
17031930069,17,031,930069,249.6,196.3,31.09,6.22,7.99,238.05,214.07,20.43,8.88,0,196.3,252.26,14.21,11.55
17031930070,17,031,930070,243,285,20,7,10,239,294,14,6,0,188,324,13,10
17031930071,17,031,930071,432.23,214.48,25.53,12.14,4.39,402.61,239.34,19.45,11.46,0.05,329.29,284.13,21.37,20.55
17031930072,17,031,930072,405,237,27,8,4,374,258,22,16,0,315,288,34,17
17031930073,17,031,930073,466.56,333.12,29.65,8.9,6.92,445.81,324.22,32.62,11.86,0,348.94,388.47,29.65,24.71
17031930074,17,031,930074,301.19,221.27,31.89,7.32,7.44,284.52,249.07,15.82,9.38,0.02,209.79,310.23,20.77,14.59
17031930075,17,031,930075,274.51,252.87,20.66,9.84,8.86,260.74,275.5,12.79,9.84,0,196.78,328.63,10.82,14.76
17031930076,17,031,930076,337,264,33,6,7,321,293,22,5,1,246,341,24,8
17031930077,17,031,930077,552,302,35,18,9,557,299,21,22,1,446,382,20,29
17031930078,17,031,930078,424,176,15,13,5,393,188,21,19,0,340,218,25,28
17031940001,17,031,940001,161.63,137.58,12.51,9.62,2.89,172.22,114.49,13.47,14.43,0,135.66,144.32,20.2,13.47
17031940002,17,031,940002,361,133,5,11,4,352,121,14,15,0,324,138,16,17
17031940003,17,031,940003,573,346,21,23,8,576,299,37,24,2,534,335,25,45
17031940004,17,031,940004,417.7,339.26,13.07,11.02,6.03,432.71,287.04,17.11,24.08,1,408.61,297.09,22.12,29.12
17031940005,17,031,940005,472.4,348.31,25.02,15.01,7,501.41,282.25,40.02,21.02,2,436.36,327.29,31.03,25.03
17031940006,17,031,940006,539.6,423.69,22.98,19.99,3,561.59,342.75,30.98,32.98,2,488.64,395.71,37.97,41.97
17031940007,17,031,940007,271,123,14,4,3,258,117,18,11,2,242,117,21,16
17031940008,17,031,940008,339,272,18,10,4,352,230,29,18,1,329,240,26,32
17031940009,17,031,940009,350,253,21,10,7,339,225,23,25,6,320,249,27,21
17031940010,17,031,940010,525,299,16,14,2,532,257,31,22,1,497,253,41,31
17031940011,17,031,940011,396,288,20,11,9,416,246,23,22,1,364,279,36,23
17031940012,17,031,940012,395.91,293.49,15.76,4.92,7.88,399.85,243.26,24.62,18.71,0.98,375.23,253.11,28.56,28.56
17031940013,17,031,940013,320,203,17,10,5,316,186,20,20,0,318,169,20,25
17031940014,17,031,940014,451,356,24,15,7,471,310,30,28,1,415,352,30,24
17031940015,17,031,940015,455,282,18,13,8,460,220,28,34,1,432,247,24,35
17031940016,17,031,940016,487,227,22,18,6,471,218,31,22,0,426,237,33,25
17031940017,17,031,940017,295.37,183.42,22.49,11.38,6.11,298.78,171.51,19.53,15.57,3,268.34,191.68,22.8,22.53
17031940018,17,031,940018,238,149,9,6,0,236,128,15,8,0,218,139,16,10
17031940019,17,031,940019,381,206,8,11,4,377,177,21,15,1,337,211,19,20
17031940020,17,031,940020,360.39,170.25,13.17,6.05,1.09,368.43,150.7,13.27,9.21,0.01,332.16,178.81,13.32,17.32
17031950001,17,031,950001,314.83,11.99,0,4,1,304.84,16.99,2,5,0,288.85,26.99,7,6
17031950002,17,031,950002,282,22,5,5,2,260,25,14,6,0,247,21,17,15
17031950003,17,031,950003,562,61,9,6,5,546,61,8,12,5,518,76,16,16
17031950004,17,031,950004,721.46,27.38,9.78,6.84,4.89,699.95,33.25,11.73,8.8,0,659.87,57.69,12.71,14.66
17031950005,17,031,950005,498,48,2,4,3,488,47,7,10,0,477,45,11,11
17031950006,17,031,950006,710,29,6,5,5,693,28,7,11,0,654,42,20,13
17031950007,17,031,950007,514,12,3,4,2,498,17,8,11,0,484,27,8,9
17031950008,17,031,950008,721.55,25.14,3.32,0.25,4.19,697.09,32.71,12.76,6.32,0,654.7,50.02,24.08,15.76
17031950009,17,031,950009,325,8,1,3,0,320,13,1,2,0,287,23,6,6
17031950010,17,031,950010,542.43,66.86,8.12,6.14,3.05,524.23,61.79,18.25,10.19,0,506.83,78.09,19.28,12.16
17031950011,17,031,950011,351,28,2,6,0,341,33,8,7,0,318,43,15,6
17031950012,17,031,950012,416.57,48.14,6.88,7.86,2.95,405.77,44.21,13.75,10.81,0,383.17,60.91,15.72,8.84
17031950013,17,031,950013,349.03,140.34,19.14,6.38,3.65,352.68,127.58,19.14,8.2,0.91,314.4,151.28,20.96,14.58
17031950014,17,031,950014,474,134,14,5,2,459,127,17,12,0,431,144,21,17
17031950015,17,031,950015,532.79,22.99,4,4,7,506.8,40.98,9,3,0,477.81,54.98,12,10
17031950016,17,031,950016,481.22,208.64,18.47,12.47,6.47,471.08,195.24,19.93,18.34,1.23,432.88,221.98,21.34,23.17
17031950017,17,031,950017,550.3,140.51,13.75,11.79,0.99,547.35,129.7,13.76,6.88,0.98,507.06,161.14,14.74,14.74
17031950018,17,031,950018,554,353,32,14,2,542,331,37,23,1,486,373,37,28
17031950019,17,031,950019,610.75,180.63,12.97,6.03,2,606.53,173.82,13.99,12.02,0.01,561.52,184.82,19.02,27
17031950020,17,031,950020,407.8,229.64,23.93,10.59,8.01,423.02,208.96,22.85,11.84,0.15,367.13,244.7,22.08,19.93
17031950021,17,031,950021,715.41,112.9,5.13,9.23,4.14,688.79,117.13,14.41,18.03,0,649.32,140.52,21.4,24.24
17031950022,17,031,950022,588,12,3,4,0,570,21,4,4,0,545,31,8,8
17031950023,17,031,950023,462.79,65.97,14.99,5,5,452.79,71.97,16.99,6,1,414.81,96.96,17.99,10.99
17031950024,17,031,950024,471,181,30,23,9,464,199,19,15,1,387,250,29,27
17031950025,17,031,950025,400,162,23,11,16,389,172,27,15,2,312,227,35,25
17031950026,17,031,950026,474,121,18,8,0,463,115,21,18,1,431,141,27,10
17031950027,17,031,950027,762.67,75.39,2.53,6.86,1.5,745.64,78.71,10.25,5.83,1.11,694,101.85,25.57,13.25
17031950028,17,031,950028,466,44,5,8,3,460,46,5,9,2,440,54,11,12
17031950029,17,031,950029,356,5,6,5,0,357,7,4,6,0,332,15,11,11
17031950030,17,031,950030,399,10,0,2,0,383,19,4,2,0,367,23,10,8
17031950031,17,031,950031,203.78,25.69,3.94,1.98,1,200.88,24.65,2.99,2.99,0,190.05,32.46,5.97,5.92
17031950032,17,031,950032,522.96,12,6,1,1,496.96,25,10,5,0,484.96,26,17,8
17031950033,17,031,950033,569,18,7,7,1,551,21,13,7,0,515,43,12,12
17031950034,17,031,950034,837.62,27.82,13.91,10.93,3.97,831.66,32.79,16.89,5.96,0,768.07,56.64,27.82,15.9
17031950035,17,031,950035,733,56,6,10,5,714,59,8,12,1,683,70,12,21
17031950036,17,031,950036,378,5,2,2,0,363,13,4,0,0,338,23,14,3
17031950037,17,031,950037,539,225,16,6,6,524,230,11,6,1,475,254,16,12
17031950038,17,031,950038,775,65,4,9,11,751,65,20,18,0,718,84,28,21
17031950039,17,031,950039,438,6,5,3,1,426,12,4,7,0,395,27,14,6
17031950040,17,031,950040,448.93,8.15,2.08,5.05,3.02,431.95,21.14,1.11,7.02,0,395.65,36.25,8.15,14.06
17031950041,17,031,950041,360.85,39.98,5,1,3,347.85,46.98,6,2,0,324.86,56.98,14.99,6
17031950042,17,031,950042,393,9,4,3,3,387,10,3,5,1,369,16,10,6
17031950043,17,031,950043,278.95,219.39,14.89,5.96,6.95,304.77,183.65,13.9,6.95,0,261.09,225.35,12.91,10.92
17031950044,17,031,950044,429,8,4,3,3,412,21,7,8,0,385,34,14,9
17031950045,17,031,950045,493,6,3,4,4,483,12,2,6,1,461,27,10,4
17031950046,17,031,950046,659,25,3,6,3,637,26,12,8,0,601,44,12,15
17031950047,17,031,950047,335,137,13,2,4,325,134,18,5,3,299,152,20,7
17031950048,17,031,950048,526,15,4,2,3,500,23,5,9,1,476,38,10,9
17031950049,17,031,950049,355,6,3,4,0,350,5,5,3,0,324,15,9,6
17031950050,17,031,950050,413,78,12,1,7,404,82,8,10,1,386,97,10,7
17031950051,17,031,950051,284.53,191.67,20.96,4.99,6.99,289.53,180.69,19.97,12.98,2,258.58,200.65,25.95,12.98
17031950052,17,031,950052,621,18,4,5,6,607,18,7,6,0,560,36,18,17
17031950053,17,031,950053,399,12,3,1,2,385,18,2,5,0,367,23,10,3
17031950054,17,031,950054,782,72,12,7,3,746,82,11,18,1,698,114,22,17
17031950055,17,031,950055,556.36,37.67,5.64,4.41,2.71,530.02,43.21,9.05,7.86,0.14,499.49,62.31,16.28,9.96
17031950056,17,031,950056,551.25,109.43,6.94,9.42,6.13,528.4,107.76,15.91,9.4,0.05,502.33,115.19,17.99,18.75
17031950057,17,031,950057,237,202,21,9,1,239,187,12,20,1,204,217,17,19
17031950058,17,031,950058,600,92,7,5,5,569,104,18,6,1,551,111,18,14
17031950059,17,031,950059,456,33,5,4,1,443,33,6,8,0,403,56,19,7
17031950060,17,031,950060,372,18,1,6,2,365,17,3,3,0,339,28,11,8
17031950061,17,031,950061,292.78,28.36,1.53,1.53,1.53,275.92,23.76,3.07,7.66,0.77,262.12,36.02,7.66,3.83
17031950062,17,031,950062,147.17,80.01,9,3,0,148.16,60.01,13,11,0,132.15,76.01,10,10
17031950063,17,031,950063,299,62,4,2,2,297,56,4,10,1,279,68,7,9
17031950064,17,031,950064,473,14,3,3,2,463,22,4,3,1,440,28,6,7
17031950065,17,031,950065,491.76,287.98,29.65,13.23,14.14,496.82,257.57,29.67,25.3,2.03,445.51,295.35,36.74,34.52
17031950066,17,031,950066,695.61,78.71,3.66,10.98,5.49,685.54,81.46,6.41,10.07,0.92,635.2,113.49,10.98,15.56
17031950067,17,031,950067,495,222,38,14,7,489,225,29,29,1,416,281,41,30
17031950068,17,031,950068,447,207,14,10,9,449,192,19,17,2,420,204,23,21
17031950069,17,031,950069,465,3,2,2,2,444,12,4,6,1,423,17,13,6
17031950070,17,031,950070,326,13,2,4,4,309,19,8,5,0,294,30,8,9
17031950071,17,031,950071,357,9,1,3,1,341,11,4,4,0,323,17,8,7
17031950072,17,031,950072,582,8,1,5,2,568,17,4,7,0,551,20,10,15
17031950073,17,031,950073,721.04,77.68,8.22,8.22,10.97,696.37,81.33,25.59,12.79,0,674.44,100.53,22.85,11.88
17031950074,17,031,950074,674,11,4,6,1,655,16,9,10,1,627,26,22,12
17031950075,17,031,950075,526.45,16.86,4.68,3.75,2.81,504.91,25.29,11.24,4.68,0,484.3,29.98,15.92,11.24
17031950076,17,031,950076,574.59,62.1,3.87,6.77,3.86,556.21,67.87,11.59,3.97,0,538.68,80.48,12.6,9.76
17031950077,17,031,950077,922.31,17.01,5,3,4,876.3,44.01,14.01,11.01,0,840.29,53.02,18.01,18.01
17031950078,17,031,950078,630,18,5,3,2,603,33,7,4,0,574,45,18,6
17031950079,17,031,950079,721.13,109.07,14.56,12.19,8.11,717.23,92.7,25.56,20.24,0.03,660.12,139.39,19.61,26.42
17031950080,17,031,950080,392.2,50.05,4.39,5.2,2.62,384.55,51.65,4.4,8.65,0.86,355.08,66.41,11.27,7.82
17031950081,17,031,950081,268.53,16.37,2.05,1.02,0.51,261.37,18.41,2.56,4.09,0,246.03,28.13,8.18,2.56
17031950082,17,031,950082,243.18,247.44,17.92,11.95,2.56,276.45,207.34,9.39,14.51,0,232.08,236.35,21.33,15.36
17031950083,17,031,950083,776,27,10,4,5,753,37,10,11,0,713,53,15,14
17031950084,17,031,950084,820.96,30.32,5.78,5.78,6.03,795.63,38.67,9.41,7.21,1,747.56,59.47,22.15,12.12
17031950085,17,031,950085,475,21,1,3,2,470,19,6,3,0,449,27,13,5
17031950086,17,031,950086,431,23,9,4,0,423,21,12,6,0,398,35,11,7
17031950087,17,031,950087,811,15,3,3,2,778,36,12,3,0,757,33,16,14
17031950088,17,031,950088,542,21,4,5,6,541,17,6,6,1,498,32,27,10
17031950089,17,031,950089,848.56,51.99,8.32,7.58,3.79,828.01,59.45,10.4,14.07,0.86,770.76,94.68,25.57,15.53
17031950090,17,031,950090,543.89,80.65,10,10.21,6.12,542.31,83.3,8.92,9.57,0,505.76,100.5,18.16,14.51
17031950091,17,031,950091,463.29,59.75,3.68,2.76,0.92,462.37,62.51,2.76,2.76,0.92,419.17,90.08,11.03,6.43
17031950092,17,031,950092,609,81,7,5,3,593,83,10,9,1,561,102,12,15
17031950093,17,031,950093,397,14,3,6,2,389,23,1,4,0,371,22,10,9
17031950094,17,031,950094,620,49,5,4,3,621,44,6,12,0,581,64,13,18
17031950095,17,031,950095,494,8,1,7,2,463,18,7,7,0,432,31,10,14
17031950096,17,031,950096,506,17,2,2,2,482,28,8,3,1,468,29,14,7
17031950097,17,031,950097,277.79,73.93,4,3,2,274.79,64.94,5,5,1,259.8,68.94,6.99,12.99
17031950098,17,031,950098,260,5,1,0,0,247,5,5,2,0,230,17,5,5
17031950099,17,031,950099,496,33,3,5,5,486,34,10,6,2,463,45,19,6
17031950100,17,031,950100,390.9,16,3,5,6,382.9,19,7,8.99,1,362.9,31,11,11
17031950101,17,031,950101,542,14,3,3,1,520,19,10,6,0,495,29,16,9
17031950102,17,031,950102,383,19,1,3,3,366,16,9,7,0,345,18,13,13
17031950103,17,031,950103,370,11,4,0,1,345,20,7,4,0,337,23,10,6
17031950104,17,031,950104,287,11,1,0,1,278,11,4,1,0,257,16,9,7
17031950105,17,031,950105,536,12,0,5,2,509,19,3,12,0,486,31,13,7
17031950106,17,031,950106,445,15,4,1,3,435,15,8,4,0,418,31,9,3
17031950107,17,031,950107,769.64,42.33,3.09,7.28,1.05,733.96,66.33,6.5,9.21,1.05,706.66,73.31,14.25,14.55
17031950108,17,031,950108,386,12,3,4,0,366,18,9,6,0,345,29,11,7
17031950109,17,031,950109,516.08,14.92,2.98,2.98,1.99,498.18,17.9,9.94,9.94,0,473.32,27.84,14.92,11.93
17031950110,17,031,950110,423,13,2,4,2,414,13,2,6,0,389,23,8,10
17031950111,17,031,950111,450,10,4,3,2,424,24,11,6,0,408,31,9,10
17031950112,17,031,950112,345.92,35.08,3.02,4.02,0.01,322.82,48.1,6.06,8.06,0,323.68,42.16,9.08,9.07
17031950113,17,031,950113,342,7,0,0,7,330,13,4,4,0,315,17,7,6
17031950114,17,031,950114,448.24,146.42,17.93,1.99,2.99,441.26,147.42,9.96,8.96,0,410.39,164.35,8.96,13.95
17031950115,17,031,950115,557,16,3,3,7,548,23,5,5,2,518,36,14,6
17031950116,17,031,950116,671.06,62.43,5.49,9.14,2.21,658.02,63.2,8.42,12.49,1,646.7,65.9,14.63,17.56
17031950117,17,031,950117,487.07,211.73,15.93,6.37,11.36,492.04,194.5,19,8.41,1,445.98,231.76,18.77,13.87
17031950118,17,031,950118,356.02,82.38,23.99,8.8,2.4,337.62,99.18,13.6,11.2,0,287.23,133.57,21.6,12.8
17031950119,17,031,950119,681.69,21.63,3.23,3.16,3.11,649.19,31.77,9.27,7.2,0,592.27,61.33,18.29,10.34
17031950120,17,031,950120,844,56,6,8,5,813,66,14,11,1,770,83,21,13
17031950121,17,031,950121,464,30,1,2,3,447,26,10,9,1,426,40,15,8
17031950122,17,031,950122,680,114,11,14,10,660,128,18,17,0,624,152,25,16
17031950123,17,031,950123,360.82,32.46,6.49,1.86,2.78,346.9,42.67,5.57,6.49,0,329.28,51.94,8.35,7.42
17031960001,17,031,960001,405.57,270.08,19.36,6.81,2.06,358.97,291.74,20.26,9.75,0.97,307.93,319.64,26.02,11.62
17031960002,17,031,960002,277,208,20,5,11,214,274,16,13,2,189,296,15,11
17031960003,17,031,960003,403.95,227.9,49.88,6.85,11.74,320.82,329.62,17.61,14.67,0,255.28,353.09,30.32,23.47
17031960004,17,031,960004,355.48,170.79,13.9,4.96,5.96,306.83,212.49,17.87,4.96,0,266.11,236.33,14.89,15.89
17031960005,17,031,960005,389,202,34,16,9,335,271,19,13,0,273,318,21,14
17031960006,17,031,960006,262.06,164.99,23.21,5.04,9.02,229.67,202.37,18.15,7.07,0.02,190.22,224.72,26.15,8.11
17031960007,17,031,960007,594.02,280.82,51.56,14.14,16.21,484.17,409.26,25.2,15.09,2.01,368.16,500.92,31.26,14.22
17031960008,17,031,960008,265,168,37,4,15,219,236,19,6,0,160,280,22,13
17031960009,17,031,960009,407,193,22,11,9,373,214,14,18,2,346,216,17,19
17031960010,17,031,960010,452,321,60,10,12,363,445,19,16,2,282,495,27,16
17031960011,17,031,960011,560,380,32,13,9,493,443,29,17,1,413,486,29,29
17031960012,17,031,960012,516,477,47,10,16,461,519,40,17,3,352,588,42,27
17031960013,17,031,960013,334.92,317.84,30.64,8.21,7.82,282.1,373.4,13.97,13.39,0.06,241.51,394.35,13.04,22.54
