GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREOFUE,G20PREOLAR,G20PREOCAR,G20PREOWRI,G20USSDREE,G20USSRWAT,G20USSOWRI
440010306012001,18.9,15.5,0.5,0.1,0.1,0.1,0.2,20.9,12.7,0
440010306013007,1.7,1.4,0,0,0,0,0,1.9,1.1,0
440010308003009,0,0,0,0,0,0,0,0,0,0
440010309022003,0,0,0,0,0,0,0,0,0,0
440010309022018,9.3,5.4,0.2,0,0,0,0.1,10,4.5,0
440010309021015,23.9,15.3,0.5,0.1,0.1,0,0.2,26.2,12.1,0.1
440010309011020,7.7,6.9,0.1,0,0,0,0,8.7,5.6,0
440010309023032,0,0,0,0,0,0,0,0,0,0
440010309023021,0,0,0,0,0,0,0,0,0,0
440010309012008,15.9,14.3,0.3,0,0,0,0.1,18.2,11.1,0
440010309012023,19.5,17.5,0.4,0,0,0,0.2,22.3,13.6,0
440010309023001,11.5,6.7,0.2,0,0,0,0.1,12.3,5.6,0
440010309012002,4,3.6,0.1,0,0,0,0,4.5,2.8,0
440010309022021,9.9,5.8,0.2,0,0,0,0.1,10.6,4.8,0
440010309022004,2.2,1.3,0,0,0,0,0,2.3,1.1,0
440010309022023,14.3,8.3,0.3,0,0,0,0.1,15.3,6.9,0
440010309023053,0,0,0,0,0,0,0,0,0,0
440010309021006,0,0,0,0,0,0,0,0,0,0
440010305003001,12,6.6,0.1,0,0,0,0.1,12.7,5.3,0.1
440010305003021,12.1,6.8,0.3,0,0,0,0.1,13,5.4,0
440010305002015,4,2.3,0.1,0,0,0,0,4.3,1.8,0
440010307002000,99.1,65.4,2.9,0.5,0.8,0.4,1,108.9,52.4,0.1
440010307003004,24.6,11.1,0.6,0.1,0.1,0.2,0.3,26.1,9.1,0.1
440010308003021,18.2,8.3,0.3,0,0,0,0.1,19.2,7,0
440010308003018,0,0,0,0,0,0,0,0,0,0
440010309011006,33.8,30,0.4,0.2,0.1,0.1,0.2,38,24.5,0.2
440010309011028,94.2,83.4,1,0.4,0.3,0.1,0.6,105.8,68.3,0.4
440010308001019,11.5,7.6,0.3,0.1,0.1,0,0.1,12.6,6.1,0
440010309012034,13.6,12.2,0.3,0,0,0,0.1,15.5,9.4,0
440010309013011,14.5,11,0.3,0,0.1,0,0.2,17.1,8,0
440010309012021,15.5,14,0.3,0,0,0,0.1,17.7,10.8,0
440010309012045,10.8,9.7,0.2,0,0,0,0.1,12.3,7.5,0
440010309013021,8.9,6.7,0.2,0,0,0,0.1,10.5,4.9,0
440010309013014,5.3,4,0.1,0,0,0,0.1,6.2,2.9,0
440010309013022,8.6,6.5,0.2,0,0,0,0.1,10.1,4.7,0
440010309013029,7.2,5.5,0.1,0,0,0,0.1,8.5,4,0
440010308002002,60.2,39.8,1.7,0.3,0.5,0.2,0.6,66.2,31.8,0.1
440010308003015,0,0,0,0,0,0,0,0,0,0
440010308004011,0,0,0,0,0,0,0,0,0,0
440010308002016,11.5,7.6,0.3,0.1,0.1,0,0.1,12.6,6.1,0
440010308002015,14.3,9.5,0.4,0.1,0.1,0.1,0.1,15.8,7.6,0
440010308003025,0,0,0,0,0,0,0,0,0,0
440010309024005,36.4,23.3,0.7,0.1,0.1,0,0.4,39.8,18.4,0.2
440010302001002,0.6,0.3,0,0,0,0,0,0.6,0.2,0
440010302001000,0,0,0,0,0,0,0,0,0,0
440010303003004,0,0,0,0,0,0,0,0,0,0
440010301001010,4.3,1.9,0.1,0,0,0,0,4.5,1.6,0
440010301004020,9.9,3.6,0.1,0,0,0,0.1,9.9,3.3,0
440010309023026,3.2,2.1,0.1,0,0,0,0,3.5,1.6,0
440010309023035,3.3,1.9,0.1,0,0,0,0,3.5,1.6,0
440010309023041,0,0,0,0,0,0,0,0,0,0
440010309023004,37.3,21.8,0.7,0,0.1,0.1,0.3,39.9,18.2,0.1
440010309022042,6.6,3.8,0.1,0,0,0,0.1,7,3.2,0
440010309022033,63.6,37.1,1.2,0,0.1,0.1,0.6,68.1,31,0.1
440010309023016,12.6,7.4,0.2,0,0,0,0.1,13.5,6.1,0
440010309022035,13.7,8,0.3,0,0,0,0.1,14.7,6.7,0
440010309024016,11.4,7.3,0.2,0,0,0,0.1,12.5,5.8,0.1
440010309024001,0,0,0,0,0,0,0,0,0,0
440010307004010,16.8,7.5,0.4,0.1,0,0.1,0.2,17.8,6.2,0
440010307001008,9.8,5.5,0.4,0.1,0.1,0.1,0.1,10.3,4.4,0
440010307003005,26.1,11.7,0.6,0.1,0.1,0.2,0.3,27.6,9.6,0.1
440010308003002,15.6,7.1,0.2,0,0,0,0.1,16.4,6,0
440010309013004,6.3,4.7,0.1,0,0,0,0.1,7.4,3.4,0
440010309012010,15.9,14.3,0.3,0,0,0,0.1,18.2,11.1,0
440010309012020,12.8,11.5,0.2,0,0,0,0.1,14.6,8.9,0
440010309013005,0,0,0,0,0,0,0,0,0,0
440010309013034,0,0,0,0,0,0,0,0,0,0
440010307003000,25.8,17,0.7,0.1,0.2,0.1,0.2,28.4,13.6,0
440010308001018,20.1,13.3,0.6,0.1,0.2,0.1,0.2,22.1,10.6,0
440010308001011,11.2,7.4,0.3,0.1,0.1,0,0.1,12.3,5.9,0
440010308002026,17.5,8,0.3,0,0,0,0.1,18.4,6.7,0
440010308001005,4.3,3.2,0.1,0,0,0,0.1,5,2.4,0
440010308004008,12,5.5,0.2,0,0,0,0.1,12.6,4.6,0
440010309013031,3.6,2.7,0.1,0,0,0,0,4.3,2,0
440010307004002,0,0,0,0,0,0,0,0,0,0
440010307003008,16.8,7.5,0.4,0.1,0,0.1,0.2,17.8,6.2,0
440010308003023,0.8,0.3,0,0,0,0,0,0.8,0.3,0
440010309013030,0,0,0,0,0,0,0,0,0,0
440010309021002,7.3,6.5,0.1,0,0,0,0,8.2,5.3,0
440010306012010,0,0,0,0,0,0,0,0,0,0
440010305003019,4.9,2.8,0.1,0,0,0,0,5.3,2.2,0
440010305001012,18.3,10.1,0.2,0,0.1,0,0.2,19.4,8,0.1
440010306021002,14.8,8.2,0.2,0,0,0,0.2,15.7,6.5,0.1
440010306012017,8.8,7.2,0.2,0,0,0,0.1,9.7,5.9,0
440010306013006,61.7,50.5,1.7,0.2,0.2,0.2,0.8,68.1,41.5,0.1
440010306022011,11.2,6.3,0.3,0,0,0,0.1,12,5,0
440010306022019,65.2,36.6,1.5,0.3,0,0.3,0.6,70.3,29.3,0.2
440010305003013,8.4,4.7,0.1,0,0,0,0.1,9,3.7,0
440010306013008,0.4,0.3,0,0,0,0,0,0.5,0.3,0
440010306024020,0,0,0,0,0,0,0,0,0,0
440010306011011,0,0,0,0,0,0,0,0,0,0
440010305001004,11.6,6.4,0.1,0,0,0,0.1,12.3,5.1,0.1
440010306011025,0,0,0,0,0,0,0,0,0,0
440010306011001,0,0,0,0,0,0,0,0,0,0
440010305001010,0,0,0,0,0,0,0,0,0,0
440010306023006,23.2,13,0.5,0.1,0,0.1,0.2,25,10.4,0.1
440010306011019,5,4.1,0.1,0,0,0,0.1,5.6,3.4,0
440010305003024,8,4.5,0.2,0,0,0,0.1,8.7,3.6,0
440010305001023,6,3.3,0.1,0,0,0,0.1,6.4,2.6,0
440010305002012,9.1,5.1,0.1,0,0,0,0.1,9.7,4,0
440010305002007,22.1,12.3,0.2,0,0.1,0,0.2,23.6,9.7,0.1
440010306011023,5.3,2.9,0.1,0,0,0,0.1,5.6,2.3,0
440010306024006,17,9.5,0.4,0.1,0,0.1,0.2,18.3,7.6,0
440010306024011,17.4,9.8,0.4,0.1,0,0.1,0.2,18.8,7.8,0
440010306023007,16.5,9.3,0.4,0.1,0,0.1,0.2,17.8,7.4,0
440010306022013,46,25.8,1,0.2,0,0.2,0.4,49.6,20.7,0.1
440010306023020,10.7,6,0.2,0,0,0,0.1,11.6,4.8,0
440010306023015,21.9,12.3,0.5,0.1,0,0.1,0.2,23.6,9.8,0.1
440010306012004,29.8,24.4,0.8,0.1,0.1,0.1,0.4,32.9,20.1,0
440010306023018,2.2,1.3,0.1,0,0,0,0,2.4,1,0
440010306022004,10.3,5.8,0.2,0,0,0,0.1,11.1,4.6,0
440010306022005,6.3,3.5,0.1,0,0,0,0.1,6.7,2.8,0
440010306022017,1.8,1,0,0,0,0,0,1.9,0.8,0
440010306013014,1.7,1.4,0,0,0,0,0,1.9,1.1,0
440010305003012,6,3.3,0.1,0,0,0,0.1,6.4,2.6,0
440010306011008,21.4,17.5,0.6,0.1,0.1,0.1,0.3,23.6,14.4,0
440010306022015,5.4,3,0.1,0,0,0,0.1,5.8,2.4,0
440010306023017,51.4,28.8,1.2,0.2,0,0.2,0.5,55.4,23.1,0.1
440010306013002,0,0,0,0,0,0,0,0,0,0
440010309012030,14.3,12.9,0.3,0,0,0,0.1,16.4,10,0
440010309011010,31.8,28.2,0.4,0.2,0.1,0.1,0.2,35.7,23.1,0.2
440010309011012,40.8,36.1,0.5,0.2,0.1,0.1,0.3,45.8,29.6,0.2
440010309024007,5.9,4.5,0.1,0,0,0,0.1,7,3.3,0
440010309024022,11.5,8.7,0.2,0,0,0,0.1,13.6,6.3,0
440010309013002,135.4,102.7,2.8,0.3,0.5,0,1.6,159.3,74.4,0.3
440010308002003,17.5,11.6,0.5,0.1,0.1,0.1,0.2,19.3,9.3,0
440010309022028,8.2,4.8,0.2,0,0,0,0.1,8.8,4,0
440010309011023,3.3,2.9,0,0,0,0,0,3.7,2.4,0
440010309021000,5.3,4.7,0.1,0,0,0,0,6,3.8,0
440010309023039,0,0,0,0,0,0,0,0,0,0
440010309022009,21.4,12.5,0.4,0,0,0,0.2,22.9,10.4,0
440010309022019,0,0,0,0,0,0,0,0,0,0
440010309022029,0,0,0,0,0,0,0,0,0,0
440010309022048,0.5,0.3,0,0,0,0,0,0.6,0.3,0
440010309011033,43,38.7,0.8,0.1,0,0.1,0.4,49.1,29.9,0.1
440010305003035,32.6,18.3,0.7,0.1,0,0.1,0.3,35.2,14.6,0.1
440010307003006,59.9,39.6,1.7,0.3,0.5,0.2,0.6,65.9,31.6,0.1
440010309011018,14.7,13,0.2,0.1,0,0,0.1,16.5,10.6,0.1
440010309011019,9.4,8.3,0.1,0,0,0,0.1,10.5,6.8,0
440010309011009,2.4,2.2,0,0,0,0,0,2.7,1.8,0
440010309011016,7.3,6.5,0.1,0,0,0,0,8.2,5.3,0
440010309011026,1.2,1.1,0,0,0,0,0,1.4,0.9,0
440010309012033,9.6,8.6,0.2,0,0,0,0.1,10.9,6.7,0
440010309012040,21.1,19,0.4,0,0,0,0.2,24.1,14.7,0
440010309012007,10.8,9.7,0.2,0,0,0,0.1,12.3,7.5,0
440010309012014,6,5.4,0.1,0,0,0,0,6.8,4.2,0
440010309012044,17.9,16.1,0.3,0,0,0,0.1,20.5,12.5,0
440010309012043,10.8,9.7,0.2,0,0,0,0.1,12.3,7.5,0
440010309012011,10,8.9,0.2,0,0,0,0.1,11.4,6.9,0
440010309013017,8.6,6.5,0.2,0,0,0,0.1,10.1,4.7,0
440010309013007,5.9,4.5,0.1,0,0,0,0.1,7,3.3,0
440010308004000,0,0,0,0,0,0,0,0,0,0
440010307003001,24.9,16.4,0.7,0.1,0.2,0.1,0.2,27.3,13.1,0
440010309022046,8.8,5.1,0.2,0,0,0,0.1,9.4,4.3,0
440010308002021,6.1,4,0.2,0,0,0,0.1,6.7,3.2,0
440010309012009,0,0,0,0,0,0,0,0,0,0
440010308003012,16.7,7.6,0.3,0,0,0,0.1,17.6,6.4,0
440010307004004,0,0,0,0,0,0,0,0,0,0
440010308002008,24.2,16,0.7,0.1,0.2,0.1,0.2,26.6,12.8,0
440010309023037,0,0,0,0,0,0,0,0,0,0
440010309021018,59.5,38.1,1.2,0.1,0.1,0.1,0.6,65.2,30.1,0.3
440010309022034,0,0,0,0,0,0,0,0,0,0
440010309022010,0,0,0,0,0,0,0,0,0,0
440010309022015,0,0,0,0,0,0,0,0,0,0
440010309022022,1.1,0.6,0,0,0,0,0,1.2,0.5,0
440010307004013,20,12.8,0.4,0,0,0,0.2,21.9,10.1,0.1
440010308003019,1.7,0.8,0,0,0,0,0,1.8,0.7,0
440010305003029,8,4.5,0.2,0,0,0,0.1,8.7,3.6,0
440010305003005,20.4,11.3,0.2,0,0.1,0,0.2,21.7,9,0.1
440010305003009,6,3.3,0.1,0,0,0,0.1,6.4,2.6,0
440010305001022,0.7,0.4,0,0,0,0,0,0.7,0.3,0
440010305002019,10.5,5.9,0.1,0,0,0,0.1,11.2,4.6,0.1
440010306021014,26.8,15,0.6,0.1,0,0.1,0.3,28.9,12,0.1
440010306022001,36.2,20.3,0.8,0.1,0,0.1,0.3,39,16.3,0.1
440010306024001,13,7.3,0.3,0.1,0,0.1,0.1,14,5.8,0
440010305002027,3.1,1.8,0.1,0,0,0,0,3.4,1.4,0
440010306023009,51.8,29,1.2,0.2,0,0.2,0.5,55.9,23.3,0.1
440010306011004,0,0,0,0,0,0,0,0,0,0
440010306012015,12.2,10,0.3,0,0,0,0.2,13.4,8.2,0
440010305001003,0.4,0.2,0,0,0,0,0,0.4,0.2,0
440010305003020,22.3,12.5,0.5,0.1,0,0.1,0.2,24.1,10,0.1
440010306024013,0,0,0,0,0,0,0,0,0,0
440010305003028,6.7,3.8,0.2,0,0,0,0.1,7.2,3,0
440010305003030,7.1,4,0.2,0,0,0,0.1,7.7,3.2,0
440010305002010,17.2,9.6,0.2,0,0.1,0,0.2,18.3,7.6,0.1
440010305002005,15.5,8.6,0.2,0,0,0,0.2,16.4,6.8,0.1
440010305002002,12.7,7,0.1,0,0,0,0.1,13.5,5.6,0.1
440010305002003,19.3,10.7,0.2,0,0.1,0,0.2,20.6,8.5,0.1
440010305003033,3.1,1.8,0.1,0,0,0,0,3.4,1.4,0
440010305003032,3.6,2,0.1,0,0,0,0,3.9,1.6,0
440010306024008,13.9,7.8,0.3,0.1,0,0.1,0.1,14.9,6.2,0
440010305003018,0,0,0,0,0,0,0,0,0,0
440010306022002,6.3,3.5,0.1,0,0,0,0.1,6.7,2.8,0
440010306023014,25.5,14.3,0.6,0.1,0,0.1,0.2,27.5,11.4,0.1
440010306012020,42.8,35,1.2,0.1,0.1,0.2,0.5,47.3,28.8,0
440010306012006,9.2,7.6,0.3,0,0,0,0.1,10.2,6.2,0
440010308003010,0,0,0,0,0,0,0,0,0,0
440010309022037,15.4,9,0.3,0,0,0,0.1,16.4,7.5,0
440010309011031,6.1,5.4,0.1,0,0,0,0,6.9,4.4,0
440010308001008,5.4,3.6,0.2,0,0,0,0.1,6,2.9,0
440010309012026,10,8.9,0.2,0,0,0,0.1,11.4,6.9,0
440010309013009,5.3,4,0.1,0,0,0,0.1,6.2,2.9,0
440010309013038,9.9,7.5,0.2,0,0,0,0.1,11.6,5.4,0
440010308001006,7.3,4.8,0.2,0,0.1,0,0.1,8.1,3.9,0
440010309023044,55.4,32.3,1.1,0,0.1,0.1,0.5,59.3,27,0.1
440010308004009,0,0,0,0,0,0,0,0,0,0
440010308003016,0,0,0,0,0,0,0,0,0,0
440010309012000,0,0,0,0,0,0,0,0,0,0
440010309021001,5.3,4.7,0.1,0,0,0,0,6,3.8,0
440010309023024,0,0,0,0,0,0,0,0,0,0
440010309012031,10.4,9.3,0.2,0,0,0,0.1,11.8,7.2,0
440010309024023,0,0,0,0,0,0,0,0,0,0
440010309013041,2,1.5,0,0,0,0,0,2.3,1.1,0
440010309011011,2,1.8,0,0,0,0,0,2.3,1.5,0
440010309023031,6,3.5,0.1,0,0,0,0.1,6.5,2.9,0
440010306011005,78,63.9,2.2,0.2,0.2,0.3,1,86.2,52.5,0.1
440010306023008,19.2,10.8,0.4,0.1,0,0.1,0.2,20.7,8.6,0.1
440010306023012,11.2,6.3,0.3,0,0,0,0.1,12,5,0
440010306023019,9.4,5.3,0.2,0,0,0,0.1,10.1,4.2,0
440010306021003,16.5,9.2,0.2,0,0.1,0,0.2,17.6,7.3,0.1
440010305001019,19.3,10.7,0.2,0,0.1,0,0.2,20.6,8.5,0.1
440010306012018,8,6.5,0.2,0,0,0,0.1,8.8,5.4,0
440010306013022,0,0,0,0,0,0,0,0,0,0
440010306012025,7.1,5.8,0.2,0,0,0,0.1,7.9,4.8,0
440010305002006,0,0,0,0,0,0,0,0,0,0
440010306011006,0,0,0,0,0,0,0,0,0,0
440010306013003,25.6,20.9,0.7,0.1,0.1,0.1,0.3,28.3,17.2,0
440010306011002,3.8,3.1,0.1,0,0,0,0,4.2,2.5,0
440010306024017,0,0,0,0,0,0,0,0,0,0
440010306011009,71.7,58.7,2,0.2,0.2,0.3,0.9,79.3,48.3,0.1
440010306021007,64,35.5,0.7,0.1,0.2,0.1,0.7,68,28.1,0.3
440010305001007,8.8,4.9,0.1,0,0,0,0.1,9.3,3.9,0
440010306024003,16.1,9,0.4,0.1,0,0.1,0.2,17.3,7.2,0
440010306024004,4.5,2.5,0.1,0,0,0,0,4.8,2,0
440010306012013,13.8,11.3,0.4,0,0,0.1,0.2,15.3,9.3,0
440010306012003,6.7,5.5,0.2,0,0,0,0.1,7.4,4.5,0
440010306013017,12.6,10.3,0.4,0,0,0,0.2,13.9,8.5,0
440010306022007,5.8,3.3,0.1,0,0,0,0.1,6.3,2.6,0
440010306013020,5,4.1,0.1,0,0,0,0.1,5.6,3.4,0
440010306013027,0.8,0.7,0,0,0,0,0,0.9,0.6,0
440010306021010,0,0,0,0,0,0,0,0,0,0
440010306023011,6.7,3.8,0.2,0,0,0,0.1,7.2,3,0
440010306011022,13.7,7.6,0.1,0,0,0,0.1,14.6,6,0.1
440010306024014,0,0,0,0,0,0,0,0,0,0
440010306021022,7.7,4.3,0.1,0,0,0,0.1,8.2,3.4,0
440010306021015,11.2,6.3,0.3,0,0,0,0.1,12,5,0
440010305001002,4.6,2.5,0,0,0,0,0,4.9,2,0
440010306021005,12,6.6,0.1,0,0,0,0.1,12.7,5.3,0.1
440010306011012,0,0,0,0,0,0,0,0,0,0
440010306022010,55.4,31,1.2,0.2,0,0.2,0.5,59.7,24.9,0.2
440010306011007,12.6,10.3,0.4,0,0,0,0.2,13.9,8.5,0
440010306011017,0,0,0,0,0,0,0,0,0,0
440010305003003,0,0,0,0,0,0,0,0,0,0
440010305003014,6.3,3.5,0.1,0,0,0,0.1,6.7,2.8,0
440010305003011,9.1,5.1,0.1,0,0,0,0.1,9.7,4,0
440010305003025,5.4,3,0.1,0,0,0,0.1,5.8,2.4,0
440010305002022,9.5,5.3,0.1,0,0,0,0.1,10.1,4.2,0
440010305002025,2.5,1.4,0,0,0,0,0,2.6,1.1,0
440010306024002,19.2,10.8,0.4,0.1,0,0.1,0.2,20.7,8.6,0.1
440010306024007,6.3,3.5,0.1,0,0,0,0.1,6.7,2.8,0
440010305002018,9.5,5.3,0.1,0,0,0,0.1,10.1,4.2,0
440010306021012,31.3,17.5,0.7,0.1,0,0.1,0.3,33.7,14,0.1
440010306022000,0,0,0,0,0,0,0,0,0,0
440010306012027,36.1,29.5,1,0.1,0.1,0.1,0.5,39.9,24.3,0
440010306012002,29.8,24.4,0.8,0.1,0.1,0.1,0.4,32.9,20.1,0
440010306013010,2.5,2.1,0.1,0,0,0,0,2.8,1.7,0
440010306012023,0,0,0,0,0,0,0,0,0,0
440010306011010,0,0,0,0,0,0,0,0,0,0
440010306023001,63.9,35.8,1.4,0.3,0,0.3,0.6,68.9,28.7,0.2
440010305002024,9.5,5.3,0.1,0,0,0,0.1,10.1,4.2,0
440010306012008,14.7,12,0.4,0,0,0.1,0.2,16.2,9.9,0
440010306012007,2.9,2.4,0.1,0,0,0,0,3.2,2,0
440010306011021,2.1,1.2,0,0,0,0,0,2.2,0.9,0
440010306011016,0,0,0,0,0,0,0,0,0,0
440010306011026,0,0,0,0,0,0,0,0,0,0
440010306013011,62.9,51.5,1.8,0.2,0.2,0.2,0.8,69.5,42.4,0.1
440010302001004,0,0,0,0,0,0,0,0,0,0
440010304002026,92.9,32.2,1.6,0.2,0.1,0.1,1.4,92.3,32,0.2
440010303001008,18.4,6.4,0.3,0,0,0,0.3,18.3,6.4,0
440010303001009,19.8,6.9,0.3,0,0,0,0.3,19.7,6.8,0
440010303002013,27.6,11,0.3,0,0.1,0.1,0.3,28.1,10,0.1
440010302003011,6.4,2.6,0.1,0,0,0,0.1,6.5,2.3,0
440010303002010,19.9,7.9,0.2,0,0.1,0,0.2,20.2,7.2,0
440010303002015,130.4,45.3,2.2,0.3,0.2,0.2,2,129.7,45,0.3
440010301003017,85.4,27.9,1.3,0.2,0.1,0.2,1,84.3,29.2,0.1
440010305001009,0,0,0,0,0,0,0,0,0,0
440010306013026,5.5,4.5,0.2,0,0,0,0.1,6,3.7,0
440010306012024,0,0,0,0,0,0,0,0,0,0
440010304002023,31.4,10.9,0.5,0.1,0,0,0.5,31.2,10.8,0.1
440010303001014,37.6,13,0.6,0.1,0,0,0.6,37.3,13,0.1
440010304003009,13.6,4.5,0.2,0,0,0,0.2,13.5,4.7,0
440010302001015,27,11.9,0.4,0,0,0.1,0.2,28,10.4,0.1
440010304003029,30,10.4,0.5,0.1,0,0,0.5,29.9,10.4,0.1
440010301002011,0,0,0,0,0,0,0,0,0,0
440010304001003,0,0,0,0,0,0,0,0,0,0
440010302003003,0,0,0,0,0,0,0,0,0,0
440010302003017,7.5,2.6,0.1,0,0,0,0.1,7.5,2.6,0
440010303001001,73.9,29.3,0.9,0.1,0.3,0.2,0.7,75,26.9,0.1
440010301004002,4.9,2.2,0.1,0,0,0,0,5.1,1.9,0
440010306012005,120.8,98.9,3.4,0.3,0.3,0.4,1.5,133.5,81.4,0.1
440010306012016,39.8,32.6,1.1,0.1,0.1,0.1,0.5,44,26.8,0
440010306022016,8.5,4.8,0.2,0,0,0,0.1,9.2,3.8,0
440010306013015,13.8,11.3,0.4,0,0,0.1,0.2,15.3,9.3,0
440010305003002,0,0,0,0,0,0,0,0,0,0
440010305002009,44.3,24.6,0.5,0.1,0.1,0,0.5,47.1,19.5,0.2
440010306013025,0.8,0.7,0,0,0,0,0,0.9,0.6,0
440010305002026,0,0,0,0,0,0,0,0,0,0
440010305001017,13.7,7.6,0.1,0,0,0,0.1,14.6,6,0.1
440010306024009,7.1,4,0.2,0,0,0,0.1,7.7,3.2,0
440010306011015,0,0,0,0,0,0,0,0,0,0
440010306013024,22.6,18.5,0.6,0.1,0.1,0.1,0.3,25,15.3,0
440010303001029,14.3,5,0.2,0,0,0,0.2,14.3,4.9,0
440010304002015,17.8,6.2,0.3,0,0,0,0.3,17.7,6.1,0
440010302002007,12.5,4.5,0.2,0,0,0,0.1,12.6,4.2,0
440010303001017,38.2,13.3,0.6,0.1,0,0,0.6,38,13.2,0.1
440010304003025,12.9,4.2,0.2,0,0,0,0.2,12.7,4.4,0
440010302002024,0,0,0,0,0,0,0,0,0,0
440010301001013,220,97,3,0,0.2,0.7,1.9,228.7,84.5,0.7
440010303002022,12.2,4.8,0.1,0,0,0,0.1,12.4,4.4,0
440010302001001,0,0,0,0,0,0,0,0,0,0
440010304001011,45.9,15,0.7,0.1,0,0.1,0.6,45.3,15.7,0.1
440010301003015,24.3,8.8,0.4,0,0,0,0.1,24.5,8.2,0
440010301003016,21.1,7.6,0.3,0,0,0,0.1,21.2,7.1,0
440010301001024,13.5,5.9,0.2,0,0,0,0.1,14,5.2,0
440010302001021,21.4,9.5,0.3,0,0,0.1,0.2,22.3,8.2,0.1
440010302001020,14.7,6.5,0.2,0,0,0,0.1,15.3,5.6,0
440010301001029,11.6,5.1,0.2,0,0,0,0.1,12.1,4.5,0
440010301003006,23,7.5,0.4,0.1,0,0.1,0.3,22.7,7.8,0
440010301002015,21.1,7.6,0.3,0,0,0,0.1,21.2,7.1,0
440010302002012,23.7,8.6,0.3,0,0,0,0.1,23.8,8,0
440010301002008,13.2,4.8,0.2,0,0,0,0.1,13.2,4.4,0
440010303002018,33.4,13.3,0.4,0,0.1,0.1,0.3,33.9,12.2,0.1
440010301002021,47.4,15.5,0.7,0.1,0,0.1,0.6,46.7,16.2,0.1
440010302001026,0,0,0,0,0,0,0,0,0,0
440010303001005,148.2,51.5,2.5,0.3,0.2,0.2,2.3,147.3,51.1,0.3
440010303001026,0,0,0,0,0,0,0,0,0,0
440010303003007,0,0,0,0,0,0,0,0,0,0
440010301004005,9.8,4.3,0.1,0,0,0,0.1,10.2,3.8,0
440010301003009,6.6,2.4,0.1,0,0,0,0,6.6,2.2,0
440010303001007,8.2,2.8,0.1,0,0,0,0.1,8.1,2.8,0
440010303001016,38.2,13.3,0.6,0.1,0,0,0.6,38,13.2,0.1
440010303003006,33.4,13.3,0.4,0,0.1,0.1,0.3,33.9,12.2,0.1
440010304002031,0,0,0,0,0,0,0,0,0,0
440010301003011,38.8,14,0.6,0.1,0,0,0.2,39.1,13.1,0
440010304003013,62.5,20.4,1,0.2,0,0.2,0.8,61.6,21.3,0.1
440010303003010,0,0,0,0,0,0,0,0,0,0
440010303003001,5.8,2.3,0.1,0,0,0,0.1,5.9,2.1,0
440010304002027,5.5,1.9,0.1,0,0,0,0.1,5.4,1.9,0
440010302001029,13.5,5.9,0.2,0,0,0,0.1,14,5.2,0
440010301002005,11.2,4,0.2,0,0,0,0.1,11.3,3.8,0
440010304003017,2.9,0.9,0,0,0,0,0,2.8,1,0
440010304003023,5.7,1.9,0.1,0,0,0,0.1,5.7,2,0
440010302002000,15.3,6.8,0.2,0,0,0,0.1,15.9,5.9,0
440010302002013,28.9,10.5,0.4,0,0,0,0.1,29.1,9.8,0
440010302002018,7.9,2.9,0.1,0,0,0,0,7.9,2.7,0
440010302003025,12.5,4.5,0.2,0,0,0,0.1,12.6,4.2,0
440010303003022,8.3,3.3,0.1,0,0,0,0.1,8.5,3,0
440010302003000,0,0,0,0,0,0,0,0,0,0
440010303002006,7.7,3.1,0.1,0,0,0,0.1,7.8,2.8,0
440010303003024,10.9,4.3,0.1,0,0,0,0.1,11.1,4,0
440010303002021,9.6,3.8,0.1,0,0,0,0.1,9.8,3.5,0
440010302003015,0,0,0,0,0,0,0,0,0,0
440010304003004,0,0,0,0,0,0,0,0,0,0
440010304002008,8.2,2.8,0.1,0,0,0,0.1,8.1,2.8,0
440010304001002,10.8,3.5,0.2,0,0,0,0.1,10.6,3.7,0
440010302003016,16.4,5.7,0.3,0,0,0,0.2,16.3,5.7,0
440010304001004,43.1,14.1,0.7,0.1,0,0.1,0.5,42.5,14.7,0.1
440010304001021,23.7,7.7,0.4,0.1,0,0.1,0.3,23.4,8.1,0
440010304001026,9.3,3.1,0.1,0,0,0,0.1,9.2,3.2,0
440010304002017,14.3,5,0.2,0,0,0,0.2,14.3,4.9,0
440010301001004,5.5,2.4,0.1,0,0,0,0,5.7,2.1,0
440010301004003,9.8,4.3,0.1,0,0,0,0.1,10.2,3.8,0
440010301004011,2,0.7,0,0,0,0,0,2,0.7,0
440010309023054,0,0,0,0,0,0,0,0,0,0
440010308004002,275.5,125.9,4.4,0,0.4,0.4,1.3,289.9,105.4,0
440010301003013,23.7,8.6,0.3,0,0,0,0.1,23.8,8,0
440010301004001,8,3.5,0.1,0,0,0,0.1,8.3,3.1,0
440010301001034,9.2,4.1,0.1,0,0,0,0.1,9.6,3.5,0
440010302001028,0,0,0,0,0,0,0,0,0,0
440010302001027,7.4,3.2,0.1,0,0,0,0.1,7.6,2.8,0
440010301001030,13.5,5.9,0.2,0,0,0,0.1,14,5.2,0
440010301003019,15.1,4.9,0.2,0,0,0,0.2,14.9,5.1,0
440010301003002,7.9,2.9,0.1,0,0,0,0,7.9,2.7,0
440010301003001,23.7,7.7,0.4,0.1,0,0.1,0.3,23.4,8.1,0
440010301003023,12.9,4.2,0.2,0,0,0,0.2,12.7,4.4,0
440010301002013,23.7,8.6,0.3,0,0,0,0.1,23.8,8,0
