GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREAFUE,G16PREOWRI
440010309023037,0,0,0,0,0,0
440010309021018,51,32.8,2.6,1.1,0.1,1.8
440010309022034,0,0,0,0,0,0
440010309022010,0,0,0,0,0,0
440010309022015,0,0,0,0,0,0
440010309022022,0.9,0.6,0.1,0,0,0
440010307004013,17.1,11,0.9,0.4,0,0.6
440010308003019,1.5,0.8,0.1,0,0,0.1
440010305003029,6.4,4.1,0.4,0.2,0,0.3
440010305003005,14,9.5,0.9,0.5,0.1,0.7
440010305003009,4.1,2.8,0.3,0.1,0,0.2
440010305001022,0.5,0.3,0,0,0,0
440010305002019,7.3,4.9,0.5,0.3,0,0.4
440010306021014,21.5,13.5,1.3,0.6,0.1,0.9
440010306022001,29,18.3,1.7,0.8,0.1,1.2
440010306024001,10.4,6.5,0.6,0.3,0,0.4
440010305002027,2.5,1.6,0.2,0.1,0,0.1
440010306023009,41.5,26.2,2.5,1.1,0.1,1.7
440010306011004,0,0,0,0,0,0
440010306012015,9.4,8.8,0.7,0.2,0,0.4
440010305001003,0.2,0.2,0,0,0,0
440010305003020,17.9,11.3,1.1,0.5,0,0.7
440010306024013,0,0,0,0,0,0
440010305003028,5.4,3.4,0.3,0.1,0,0.2
440010305003030,5.7,3.6,0.3,0.2,0,0.2
440010305002010,11.9,8,0.8,0.4,0.1,0.6
440010305002005,10.7,7.2,0.7,0.4,0,0.6
440010305002002,8.7,5.9,0.6,0.3,0,0.5
440010305002003,13.3,9,0.9,0.5,0.1,0.7
440010305003033,2.5,1.6,0.2,0.1,0,0.1
440010305003032,2.9,1.8,0.2,0.1,0,0.1
440010306024008,11.1,7,0.7,0.3,0,0.4
440010305003018,0,0,0,0,0,0
440010306022002,5,3.2,0.3,0.1,0,0.2
440010306023014,20.4,12.9,1.2,0.6,0.1,0.8
440010306012020,32.9,30.8,2.4,0.7,0.2,1.6
440010306012006,7.1,6.7,0.5,0.2,0,0.3
440010308003010,0,0,0,0,0,0
440010309022037,12.6,8.8,0.9,0.3,0,0.6
440010309011031,5,4.7,0.4,0.1,0,0.2
440010308001008,4.8,3.1,0.4,0.1,0,0.2
440010309012026,8.5,7.7,0.8,0.2,0,0.4
440010309013009,4.6,3.1,0.3,0.1,0,0.2
440010309013038,8.6,5.8,0.5,0.2,0,0.3
440010308001006,6.5,4.1,0.5,0.2,0,0.3
440010309023044,45.5,31.6,3.2,1,0,2
440010308004009,0,0,0,0,0,0
440010308003016,0,0,0,0,0,0
440010309012000,0,0,0,0,0,0
440010309021001,4.3,4.1,0.4,0.1,0,0.2
440010309023024,0,0,0,0,0,0
440010309012031,8.9,8,0.9,0.2,0,0.4
440010309024023,0,0,0,0,0,0
440010309013041,1.7,1.2,0.1,0,0,0.1
440010309011011,1.7,1.6,0.1,0,0,0.1
440010309023031,5,3.4,0.3,0.1,0,0.2
440010306011005,60,56.2,4.4,1.3,0.3,2.8
440010306023008,15.4,9.7,0.9,0.4,0,0.6
440010306023012,8.9,5.6,0.5,0.2,0,0.4
440010306023019,7.5,4.7,0.5,0.2,0,0.3
440010306021003,11.4,7.7,0.7,0.4,0.1,0.6
440010305001019,13.3,9,0.9,0.5,0.1,0.7
440010306012018,6.1,5.7,0.4,0.1,0,0.3
440010306013022,0,0,0,0,0,0
440010306012025,5.5,5.1,0.4,0.1,0,0.3
440010305002006,0,0,0,0,0,0
440010306011006,0,0,0,0,0,0
440010306013003,19.7,18.4,1.4,0.4,0.1,0.9
440010306011002,2.9,2.7,0.2,0.1,0,0.1
440010306024017,0,0,0,0,0,0
440010306011009,55.1,51.7,4,1.2,0.3,2.6
440010306021007,44.1,29.8,2.9,1.6,0.2,2.3
440010305001007,6.1,4.1,0.4,0.2,0,0.3
440010306024003,12.9,8.1,0.8,0.3,0,0.5
440010306024004,3.6,2.3,0.2,0.1,0,0.1
440010306012013,10.6,10,0.8,0.2,0.1,0.5
440010306012003,5.2,4.8,0.4,0.1,0,0.2
440010306013017,9.7,9.1,0.7,0.2,0,0.5
440010306022007,4.6,2.9,0.3,0.1,0,0.2
440010306013020,3.9,3.6,0.3,0.1,0,0.2
440010306013027,0.6,0.6,0,0,0,0
440010306021010,0,0,0,0,0,0
440010306023011,5.4,3.4,0.3,0.1,0,0.2
440010306011022,9.4,6.4,0.6,0.3,0,0.5
440010306024014,0,0,0,0,0,0
440010306021022,5.3,3.6,0.3,0.2,0,0.3
440010306021015,8.9,5.6,0.5,0.2,0,0.4
440010305001002,3.1,2.1,0.2,0.1,0,0.2
440010306021005,8.2,5.6,0.5,0.3,0,0.4
440010306011012,0,0,0,0,0,0
440010306022010,44.4,28,2.7,1.2,0.1,1.8
440010306011007,9.7,9.1,0.7,0.2,0,0.5
440010306011017,0,0,0,0,0,0
440010305003003,0,0,0,0,0,0
440010305003014,4.4,2.9,0.3,0.2,0,0.2
440010305003011,6.3,4.3,0.4,0.2,0,0.3
440010305003025,4.3,2.7,0.3,0.1,0,0.2
440010305002022,6.5,4.4,0.4,0.2,0,0.3
440010305002025,1.7,1.1,0.1,0.1,0,0.1
440010306024002,15.4,9.7,0.9,0.4,0,0.6
440010306024007,5,3.2,0.3,0.1,0,0.2
440010305002018,6.5,4.4,0.4,0.2,0,0.3
440010306021012,25,15.8,1.5,0.7,0.1,1
440010306022000,0,0,0,0,0,0
440010306012027,27.7,26,2,0.6,0.1,1.3
440010306012002,22.9,21.5,1.7,0.5,0.1,1.1
440010306013010,1.9,1.8,0.1,0,0,0.1
440010306012023,0,0,0,0,0,0
440010306011010,0,0,0,0,0,0
440010306023001,51.1,32.3,3.1,1.4,0.1,2
440010305002024,6.5,4.4,0.4,0.2,0,0.3
440010306012008,11.3,10.6,0.8,0.2,0.1,0.5
440010306012007,2.3,2.1,0.2,0,0,0.1
440010306011021,1.5,1,0.1,0.1,0,0.1
440010306011016,0,0,0,0,0,0
440010306011026,0,0,0,0,0,0
440010306013011,48.4,45.3,3.5,1,0.2,2.3
440010302001004,0,0,0,0,0,0
440010304002026,70.9,32.4,3.9,1.3,0.2,3.3
440010303001008,14.1,6.4,0.8,0.3,0,0.6
440010303001009,15.1,6.9,0.8,0.3,0,0.7
440010303002013,22.5,10.3,1.4,0.4,0,1
440010302003011,5.2,2.4,0.3,0.1,0,0.2
440010303002010,16.2,7.5,1,0.3,0,0.7
440010303002015,99.5,45.4,5.4,1.8,0.3,4.6
440010301003017,70.1,28.9,3.7,1,0,3
440010305001009,0,0,0,0,0,0
440010306013026,4.2,3.9,0.3,0.1,0,0.2
440010306012024,0,0,0,0,0,0
440010304002023,24,10.9,1.3,0.4,0.1,1.1
440010303001014,28.7,13.1,1.6,0.5,0.1,1.3
440010304003009,11.2,4.6,0.6,0.2,0,0.5
440010302001015,22.1,11.2,1.3,0.5,0,0.8
440010304003029,22.9,10.5,1.2,0.4,0.1,1.1
440010301002011,0,0,0,0,0,0
440010304001003,0,0,0,0,0,0
440010302003003,0,0,0,0,0,0
440010302003017,5.7,2.6,0.3,0.1,0,0.3
440010303001001,60.2,27.6,3.6,1.1,0.1,2.7
440010301004002,4,2,0.2,0.1,0,0.1
440010306012005,92.9,87.1,6.8,2,0.4,4.4
440010306012016,30.6,28.7,2.2,0.7,0.1,1.4
440010306022016,6.8,4.3,0.4,0.2,0,0.3
440010306013015,10.6,10,0.8,0.2,0.1,0.5
440010305003002,0,0,0,0,0,0
440010305002009,30.5,20.6,2,1.1,0.1,1.6
440010306013025,0.6,0.6,0,0,0,0
440010305002026,0,0,0,0,0,0
440010305001017,9.4,6.4,0.6,0.3,0,0.5
440010306024009,5.7,3.6,0.3,0.2,0,0.2
440010306011015,0,0,0,0,0,0
440010306013024,17.4,16.3,1.3,0.4,0.1,0.8
440010303001029,10.9,5,0.6,0.2,0,0.5
440010304002015,13.5,6.2,0.7,0.2,0,0.6
440010302002007,9.7,5,0.5,0.2,0,0.3
440010303001017,29.2,13.3,1.6,0.5,0.1,1.3
440010304003025,10.6,4.4,0.6,0.2,0,0.5
440010302002024,0,0,0,0,0,0
440010301001013,180.6,91.6,10.6,4,0.3,6.4
440010303002022,9.9,4.6,0.6,0.2,0,0.5
440010302001001,0,0,0,0,0,0
440010304001011,37.7,15.6,2,0.6,0,1.6
440010301003015,18.8,9.6,1,0.3,0,0.5
440010301003016,16.3,8.3,0.8,0.3,0,0.5
440010301001024,11.1,5.6,0.7,0.2,0,0.4
440010302001021,17.6,8.9,1,0.4,0,0.6
440010302001020,12.1,6.1,0.7,0.3,0,0.4
440010301001029,9.6,4.8,0.6,0.2,0,0.3
440010301003006,18.8,7.8,1,0.3,0,0.8
440010301002015,16.3,8.3,0.8,0.3,0,0.5
440010302002012,18.3,9.4,1,0.3,0,0.5
440010301002008,10.2,5.2,0.5,0.2,0,0.3
440010303002018,27.2,12.5,1.6,0.5,0,1.2
440010301002021,38.9,16,2,0.6,0,1.7
440010302001026,0,0,0,0,0,0
440010303001005,113.1,51.6,6.2,2.1,0.3,5.2
440010303001026,0,0,0,0,0,0
440010303003007,0,0,0,0,0,0
440010301004005,8.1,4.1,0.5,0.2,0,0.3
440010301003009,5.1,2.6,0.3,0.1,0,0.1
440010303001007,6.3,2.9,0.3,0.1,0,0.3
440010303001016,29.2,13.3,1.6,0.5,0.1,1.3
440010303003006,27.2,12.5,1.6,0.5,0,1.2
440010304002031,0,0,0,0,0,0
440010301003011,30,15.4,1.6,0.5,0.1,0.9
440010304003013,51.2,21.1,2.7,0.8,0,2.2
440010303003010,0,0,0,0,0,0
440010303003001,4.7,2.2,0.3,0.1,0,0.2
440010304002027,4.2,1.9,0.2,0.1,0,0.2
440010302001029,11.1,5.6,0.7,0.2,0,0.4
440010301002005,8.6,4.4,0.5,0.1,0,0.3
440010304003017,2.4,1,0.1,0,0,0.1
440010304003023,4.7,1.9,0.2,0.1,0,0.2
440010302002000,12.6,6.4,0.7,0.3,0,0.4
440010302002013,22.4,11.5,1.2,0.3,0,0.6
440010302002018,6.1,3.1,0.3,0.1,0,0.2
440010302003025,9.7,5,0.5,0.2,0,0.3
440010303003022,6.8,3.1,0.4,0.1,0,0.3
440010302003000,0,0,0,0,0,0
440010303002006,6.3,2.9,0.4,0.1,0,0.3
440010303003024,8.9,4.1,0.5,0.2,0,0.4
440010303002021,7.8,3.6,0.5,0.1,0,0.4
440010302003015,0,0,0,0,0,0
440010304003004,0,0,0,0,0,0
440010304002008,6.3,2.9,0.3,0.1,0,0.3
440010304001002,8.8,3.6,0.5,0.1,0,0.4
440010302003016,12.5,5.7,0.7,0.2,0,0.6
440010304001004,35.3,14.6,1.8,0.5,0,1.5
440010304001021,19.4,8,1,0.3,0,0.8
440010304001026,7.7,3.2,0.4,0.1,0,0.3
440010304002017,10.9,5,0.6,0.2,0,0.5
440010301001004,4.5,2.3,0.3,0.1,0,0.2
440010301004003,8.1,4.1,0.5,0.2,0,0.3
440010301004011,1.5,0.8,0.1,0,0,0
440010309023054,0,0,0,0,0,0
440010308004002,243.1,130.8,17.9,4.8,0.4,8.3
440010301003013,18.3,9.4,1,0.3,0,0.5
440010301004001,6.5,3.3,0.4,0.1,0,0.2
440010301001034,7.5,3.8,0.4,0.2,0,0.3
440010302001028,0,0,0,0,0,0
440010302001027,6,3.1,0.4,0.1,0,0.2
440010301001030,11.1,5.6,0.7,0.2,0,0.4
440010301003019,12.4,5.1,0.6,0.2,0,0.5
440010301003002,6.1,3.1,0.3,0.1,0,0.2
440010301003001,19.4,8,1,0.3,0,0.8
440010301003023,10.6,4.4,0.6,0.2,0,0.5
440010301002013,18.3,9.4,1,0.3,0,0.5
440010301002012,5.1,2.6,0.3,0.1,0,0.1
440010304003003,11.2,4.6,0.6,0.2,0,0.5
440010303003025,8.4,3.8,0.5,0.2,0,0.4
440010303003019,21.5,9.9,1.3,0.4,0,1
440010303001000,0,0,0,0,0,0
440010303002017,1,0.5,0.1,0,0,0
440010303002025,7.8,3.6,0.5,0.1,0,0.4
440010304003030,15.9,6.6,0.8,0.2,0,0.7
440010302003021,24.6,11.3,1.5,0.5,0,1.1
440010302003020,25.6,11.8,1.5,0.5,0,1.2
440010303002016,8.3,3.8,0.5,0.2,0,0.4
440010302003004,14.1,6.4,0.8,0.3,0,0.6
440010304003008,5.3,2.2,0.3,0.1,0,0.2
440010302003009,10.4,4.8,0.6,0.2,0,0.5
440010304002003,12.4,5.1,0.6,0.2,0,0.5
440010304002001,32.8,15,1.8,0.6,0.1,1.5
440010303001010,42.7,19.5,2.3,0.8,0.1,2
440010301004029,14.2,7.3,0.7,0.2,0,0.4
440010301004009,6.1,3.1,0.3,0.1,0,0.2
440010304001014,0,0,0,0,0,0
440010301004014,9.6,4.8,0.6,0.2,0,0.3
440010301001006,10.1,5.1,0.6,0.2,0,0.4
440010301001001,7,3.6,0.4,0.2,0,0.3
440010302001016,19.6,10,1.2,0.4,0,0.7
440010302001022,15.1,7.7,0.9,0.3,0,0.5
440010302001006,3.5,1.8,0.2,0.1,0,0.1
440010301003028,9.2,4.7,0.5,0.1,0,0.3
440010301001035,0,0,0,0,0,0
440010301003003,8.6,4.4,0.5,0.1,0,0.3
440010301002003,8.1,4.2,0.4,0.1,0,0.2
440010301002002,6.6,3.4,0.3,0.1,0,0.2
440010301002004,7.1,3.7,0.4,0.1,0,0.2
440010304003022,4.7,1.9,0.2,0.1,0,0.2
440010302002011,22.9,11.7,1.2,0.4,0.1,0.7
440010302002014,22.4,11.5,1.2,0.3,0,0.6
440010302002022,21.9,11.2,1.1,0.3,0,0.6
440010304003005,9.4,3.9,0.5,0.1,0,0.4
440010303003017,33.5,15.4,2,0.6,0,1.5
440010303003013,25.1,11.5,1.5,0.5,0,1.1
440010303003015,15.2,7,0.9,0.3,0,0.7
440010309023029,11.3,7.8,0.8,0.2,0,0.5
440010309023051,0,0,0,0,0,0
440010309023057,0,0,0,0,0,0
440010309022031,44.6,31,3.1,1,0,2
440010309022047,22.1,15.3,1.5,0.5,0,1
440010309022043,5,3.4,0.3,0.1,0,0.2
440010309022032,6.3,4.4,0.4,0.1,0,0.3
440010309023007,3.6,2.5,0.2,0.1,0,0.2
440010309023014,16.2,11.3,1.1,0.4,0,0.7
440010309023000,13.5,9.4,0.9,0.3,0,0.6
440010308001000,19.7,13.5,1.1,0.4,0.1,0.7
440010307004009,13.8,6.8,1.4,0.4,0,0.6
440010307001010,23.3,17.9,2.1,1,0.2,0.9
440010307003002,12.4,7.9,0.9,0.3,0,0.6
440010308003006,2.2,1.2,0.2,0,0,0.1
440010308002023,3.5,1.9,0.3,0.1,0,0.1
440010309013000,0,0,0,0,0,0
440010304002000,18.2,8.3,1,0.3,0.1,0.8
440010303001002,9.4,4.3,0.5,0.2,0,0.4
440010303001003,15.1,6.9,0.8,0.3,0,0.7
440010303001018,0,0,0,0,0,0
440010303001022,10.9,5,0.6,0.2,0,0.5
440010302002020,22.9,11.7,1.2,0.4,0.1,0.7
440010301004022,0,0,0,0,0,0
440010301004006,6.5,3.3,0.4,0.1,0,0.2
440010309023042,0,0,0,0,0,0
440010309023043,0,0,0,0,0,0
440010308003024,0,0,0,0,0,0
440010309022006,168.8,117.4,11.7,3.7,0,7.5
440010309013024,0,0,0,0,0,0
440010302002017,16.7,7.7,1,0.3,0,0.8
440010304003018,10,4.1,0.5,0.1,0,0.4
440010302003019,13.1,6,0.8,0.2,0,0.6
440010304002025,15.1,6.9,0.8,0.3,0,0.7
440010304002009,26.6,12.1,1.4,0.5,0.1,1.2
440010304001000,0,0,0,0,0,0
440010302003006,7.8,3.6,0.4,0.1,0,0.4
440010304003002,9.4,3.9,0.5,0.1,0,0.4
440010304001019,24.1,10,1.3,0.4,0,1
440010304002012,13,5.3,0.7,0.2,0,0.6
440010302001013,14.6,7.4,0.9,0.3,0,0.5
440010301001008,54.3,27.6,3.2,1.2,0.1,1.9
440010301004021,12.7,6.5,0.7,0.2,0,0.4
440010309022030,2.7,1.9,0.2,0.1,0,0.1
440010309022036,27.9,19.4,1.9,0.6,0,1.2
440010309023002,37.8,26.3,2.6,0.8,0,1.7
440010309023010,10.4,7.2,0.7,0.2,0,0.5
440010309023020,14.4,10,1,0.3,0,0.6
440010309023013,14,9.7,1,0.3,0,0.6
440010309024019,16.5,10.6,0.8,0.4,0,0.6
440010309011013,21.6,20.4,1.8,0.5,0.1,1
440010309011004,6.3,6,0.5,0.1,0,0.3
440010309011024,4,3.8,0.3,0.1,0,0.2
440010309012042,6.5,5.9,0.6,0.1,0,0.3
440010309013026,3.4,2.3,0.2,0.1,0,0.1
440010309012019,11.6,10.5,1.1,0.3,0,0.5
440010309012005,7.5,6.8,0.7,0.2,0,0.3
440010309012013,5.1,4.6,0.5,0.1,0,0.2
440010309012012,3.8,3.4,0.4,0.1,0,0.2
440010309012047,9.9,8.9,1,0.2,0,0.4
440010309013015,6.3,4.3,0.3,0.1,0,0.2
440010309013027,7.7,5.3,0.4,0.2,0,0.3
440010308002009,7.3,4.7,0.5,0.2,0,0.3
440010308002014,5.1,3.2,0.4,0.1,0,0.2
440010308001012,15.8,10.1,1.2,0.4,0,0.7
440010309013032,3.1,2.1,0.2,0.1,0,0.1
440010309013040,1.4,1,0.1,0,0,0.1
440010308004001,0,0,0,0,0,0
440010308003020,3.7,2,0.3,0.1,0,0.1
440010308002020,9,5.8,0.7,0.3,0,0.4
440010308004005,0.3,0.2,0,0,0,0
440010309012027,3.8,3.4,0.4,0.1,0,0.2
440010309023034,0,0,0,0,0,0
440010309012016,12.3,11.1,1.2,0.3,0,0.5
440010309024000,0,0,0,0,0,0
440010308002025,0,0,0,0,0,0
440010309021008,102.6,66.1,5.3,2.2,0.1,3.6
440010309021019,0,0,0,0,0,0
440010309023008,7.7,5.3,0.5,0.2,0,0.3
440010309023005,13.1,9.1,0.9,0.3,0,0.6
440010309023022,93.2,64.8,6.5,2,0,4.1
440010309023019,13.5,9.4,0.9,0.3,0,0.6
440010309023028,0,0,0,0,0,0
440010307004015,32.1,15.9,3.2,0.8,0.1,1.5
440010309024008,163,111.1,9,3.4,0.7,5.9
440010307001006,18,11.6,0.9,0.4,0,0.6
440010309024018,18.9,12.9,1,0.4,0.1,0.7
440010307004006,0,0,0,0,0,0
440010307004017,19.7,9.8,2,0.5,0.1,0.9
440010307002002,40.6,20.1,4.1,1.1,0.1,1.9
440010307002003,20.9,10.3,2.1,0.5,0.1,1
440010307004018,24.1,11.9,2.4,0.6,0.1,1.1
440010307001009,5.3,4.1,0.5,0.2,0,0.2
440010308003017,0,0,0,0,0,0
440010308002007,28.5,18.2,2.1,0.8,0,1.3
440010308003001,7.9,4.2,0.6,0.2,0,0.3
440010307004005,0,0,0,0,0,0
440010307004001,2.7,1.8,0.1,0.1,0,0.1
440010309023047,9,6.3,0.6,0.2,0,0.4
440010307001011,19.8,12.8,1,0.4,0,0.7
440010307002006,15.6,7.7,1.6,0.4,0,0.7
440010307001003,13.5,10.3,1.2,0.6,0.1,0.5
440010307002004,29.3,18.7,2.2,0.8,0,1.4
440010307004022,5.9,2.9,0.6,0.2,0,0.3
440010308003004,3.9,2.1,0.3,0.1,0,0.1
440010308003022,13.1,7,1,0.3,0,0.4
440010309011002,3.7,3.4,0.3,0.1,0,0.2
440010309011005,4.3,4.1,0.4,0.1,0,0.2
440010309011021,10.3,9.7,0.9,0.2,0,0.5
440010309012006,9.2,8.3,0.9,0.2,0,0.4
440010309012039,14.3,12.9,1.4,0.3,0.1,0.6
440010309013003,2.3,1.6,0.1,0,0,0.1
440010309013037,8.3,5.7,0.5,0.2,0,0.3
440010309013012,12,8.2,0.7,0.2,0,0.4
440010309013025,4,2.7,0.2,0.1,0,0.1
440010309012037,21.5,19.4,2.1,0.5,0.1,0.9
440010309012048,13,11.7,1.3,0.3,0,0.5
440010309013006,6.9,4.7,0.4,0.1,0,0.2
440010309013033,4.3,2.9,0.2,0.1,0,0.2
440010309013028,4.3,2.9,0.2,0.1,0,0.2
440010309023006,14.4,10,1,0.3,0,0.6
440010309023027,8.1,5.6,0.6,0.2,0,0.4
440010309011027,3.7,3.4,0.3,0.1,0,0.2
440010309012022,12.6,11.4,1.2,0.3,0,0.5
440010309024004,9.8,6.3,0.5,0.2,0,0.3
440010308004010,0,0,0,0,0,0
440010309011032,5.8,5.2,0.6,0.1,0,0.2
440010305003010,7.3,4.9,0.5,0.3,0,0.4
440010305003015,4.8,3.3,0.3,0.2,0,0.3
440010305003023,2.9,1.8,0.2,0.1,0,0.1
440010305003022,3.9,2.5,0.2,0.1,0,0.2
440010305002014,7.5,4.7,0.5,0.2,0,0.3
440010305001013,6.3,4.3,0.4,0.2,0,0.3
440010305002004,10.9,7.4,0.7,0.4,0,0.6
440010306021018,6.1,3.8,0.4,0.2,0,0.2
440010306023013,6.8,4.3,0.4,0.2,0,0.3
440010306012022,6.8,6.3,0.5,0.1,0,0.3
440010306012028,5.2,4.8,0.4,0.1,0,0.2
440010306022009,6.4,4.1,0.4,0.2,0,0.3
440010306021008,0,0,0,0,0,0
440010306022020,0.7,0.5,0,0,0,0
440010308003005,2.8,1.5,0.2,0.1,0,0.1
440010309012049,9.6,8.6,0.9,0.2,0,0.4
440010309011014,23.3,22,2,0.5,0.1,1.1
440010309011022,20.6,19.4,1.8,0.5,0.1,1
440010309011017,8.3,7.8,0.7,0.2,0,0.4
440010309012001,4.1,3.7,0.4,0.1,0,0.2
440010309012041,15,13.6,1.5,0.3,0.1,0.6
440010308001003,18,12.3,1,0.4,0.1,0.6
440010309013019,75.2,51.3,4.2,1.6,0.3,2.7
440010309013016,6.6,4.5,0.4,0.1,0,0.2
440010309013013,9.1,6.2,0.5,0.2,0,0.3
440010308002011,6.8,4.3,0.5,0.2,0,0.3
440010308001010,2.8,1.8,0.2,0.1,0,0.1
440010309011000,0,0,0,0,0,0
440010308002005,13.5,8.6,1,0.4,0,0.6
440010309022038,49.1,34.1,3.4,1.1,0,2.2
440010309013023,0.3,0.2,0,0,0,0
440010308001013,8.3,5.7,0.5,0.2,0,0.3
440010308002010,8.5,5.4,0.6,0.2,0,0.4
440010308002029,0,0,0,0,0,0
440010308002019,7.6,4.9,0.6,0.2,0,0.4
440010309022020,14,9.7,1,0.3,0,0.6
440010307003009,17.9,8.9,1.8,0.5,0,0.8
440010309013035,4.9,3.3,0.3,0.1,0,0.2
440010309022039,8.1,5.6,0.6,0.2,0,0.4
440010309013008,0,0,0,0,0,0
440010308002012,6.8,4.3,0.5,0.2,0,0.3
440010307004021,8.8,4.4,0.9,0.2,0,0.4
440010309023023,16.2,11.3,1.1,0.4,0,0.7
440010309021010,1.8,1.2,0.1,0,0,0.1
440010309023055,0,0,0,0,0,0
440010309022011,0,0,0,0,0,0
440010309022000,0.5,0.3,0,0,0,0
440010308002001,0.8,0.5,0.1,0,0,0
440010309011003,2,1.9,0.2,0,0,0.1
440010309023048,0,0,0,0,0,0
440010309011036,6.1,5.5,0.6,0.1,0,0.3
440010306024005,0,0,0,0,0,0
440010305003034,8.9,5.6,0.5,0.2,0,0.4
440010305003017,1.8,1.1,0.1,0,0,0.1
440010305002000,0.3,0.3,0,0,0,0
440010306013001,0,0,0,0,0,0
440010306012021,0,0,0,0,0,0
440010306024018,0,0,0,0,0,0
440010306024016,0,0,0,0,0,0
440010306021000,0,0,0,0,0,0
440010305001005,7.3,4.9,0.5,0.3,0,0.4
440010305002013,7.2,4.5,0.4,0.2,0,0.3
440010306011014,7.4,7,0.5,0.2,0,0.3
440010306011013,0,0,0,0,0,0
440010306012012,2.9,2.7,0.2,0.1,0,0.1
440010304002020,18.8,8.6,1,0.3,0.1,0.9
440010304001012,0.5,0.2,0,0,0,0
440010303001025,2.6,1.2,0.1,0,0,0.1
440010302001003,0,0,0,0,0,0
440010303003003,4.7,2.2,0.3,0.1,0,0.2
440010309021011,4,2.6,0.2,0.1,0,0.1
440010309024013,11.8,9,1.1,0.5,0.1,0.4
440010309024021,13.2,9,0.7,0.3,0.1,0.5
440010308001007,11.6,7.4,0.9,0.3,0,0.5
440010309012028,8.2,7.4,0.8,0.2,0,0.3
440010309012029,11.3,10.2,1.1,0.3,0,0.5
440010309024020,2.3,1.6,0.1,0,0,0.1
440010309013010,2.3,1.6,0.1,0,0,0.1
440010308002022,12.7,6.8,0.9,0.3,0,0.4
440010309022013,13.5,9.4,0.9,0.3,0,0.6
440010309022025,13.1,9.1,0.9,0.3,0,0.6
440010309021013,9.8,6.3,0.5,0.2,0,0.3
440010309023036,0,0,0,0,0,0
440010309021016,0,0,0,0,0,0
440010309012004,49.5,44.7,4.9,1.1,0.2,2.1
440010309023049,0,0,0,0,0,0
440010308004006,3.5,1.9,0.3,0.1,0,0.1
440010309022002,0,0,0,0,0,0
440010309011029,16.1,14.5,1.6,0.4,0.1,0.7
440010305001025,7.3,4.9,0.5,0.3,0,0.4
440010305003007,24.9,16.9,1.6,0.9,0.1,1.3
440010305003016,16.5,10.4,1,0.4,0,0.7
440010305001008,10.9,7.4,0.7,0.4,0,0.6
440010305001016,5.1,3.4,0.3,0.2,0,0.3
440010305003026,8.2,5.2,0.5,0.2,0,0.3
440010305002017,5,3.2,0.3,0.1,0,0.2
440010305001024,5.1,3.4,0.3,0.2,0,0.3
440010305002023,5.1,3.4,0.3,0.2,0,0.3
440010305002020,10.2,6.9,0.7,0.4,0,0.5
440010305002008,17.9,12.1,1.2,0.6,0.1,0.9
440010306024010,17.5,11.1,1.1,0.5,0,0.7
440010306021016,4.3,2.7,0.3,0.1,0,0.2
440010306021020,18.6,11.7,1.1,0.5,0,0.7
440010306023003,52.9,33.4,3.2,1.4,0.1,2.1
440010306023004,18.2,11.5,1.1,0.5,0,0.7
440010306023016,10.4,6.5,0.6,0.3,0,0.4
440010306011003,0,0,0,0,0,0
440010301004017,118,60.5,6.1,1.8,0.3,3.4
440010304003028,0,0,0,0,0,0
440010302001036,12.1,6.1,0.7,0.3,0,0.4
440010301002000,97.2,49.8,5.1,1.5,0.2,2.8
440010303003012,99.4,45.7,6,1.9,0.1,4.5
440010303003005,0,0,0,0,0,0
440010302001038,0,0,0,0,0,0
440010302001025,5,2.6,0.3,0.1,0,0.2
440010303002005,64.6,29.5,3.5,1.2,0.2,3
440010305001001,7.3,4.9,0.5,0.3,0,0.4
440010305003027,3.6,2.3,0.2,0.1,0,0.1
440010305003008,22.5,15.2,1.5,0.8,0.1,1.2
440010305001021,0,0,0,0,0,0
440010306012000,0,0,0,0,0,0
440010305002011,4.6,3.1,0.3,0.2,0,0.2
440010305002021,10.7,7.2,0.7,0.4,0,0.6
440010306024015,66.9,42.2,4,1.8,0.2,2.7
440010305001000,0,0,0,0,0,0
440010306021013,17.9,11.3,1.1,0.5,0,0.7
440010306022014,8.9,5.6,0.5,0.2,0,0.4
440010306023002,8.6,5.4,0.5,0.2,0,0.3
440010306011000,17.1,16,1.2,0.4,0.1,0.8
440010306013012,5.8,5.4,0.4,0.1,0,0.3
440010306012011,10.6,10,0.8,0.2,0.1,0.5
440010306013000,18.1,16.9,1.3,0.4,0.1,0.9
440010306013013,8.4,7.9,0.6,0.2,0,0.4
440010306022018,7.5,4.7,0.5,0.2,0,0.3
440010306013016,4.2,3.9,0.3,0.1,0,0.2
440010306013019,3.5,3.3,0.3,0.1,0,0.2
440010305003000,14,9.5,0.9,0.5,0.1,0.7
440010306023010,3.9,2.5,0.2,0.1,0,0.2
440010306013004,8.4,7.9,0.6,0.2,0,0.4
440010305003004,14.8,10,1,0.5,0.1,0.8
440010306013023,9,8.5,0.7,0.2,0,0.4
440010305001006,9,6.1,0.6,0.3,0,0.5
440010305001018,15,10.2,1,0.5,0.1,0.8
440010306024021,0.7,0.5,0,0,0,0
440010305001026,1.5,1,0.1,0.1,0,0.1
440010303001024,3.6,1.7,0.2,0.1,0,0.2
