GEOID,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
490490106002363,0,0,0,0,0,0
490490101122090,0,0,0,0,0,0
490490101072019,30.7,3.4,0.5,1.2,2,0
490490101033032,26.9,5.8,0.7,1.9,1.7,0
490490101131410,0,0,0,0,0,0
490490101101018,1.7,0.3,0,0,0,0
490490101102004,3.4,0.7,0.1,0.1,0.1,0
490490101033015,25.9,5.6,0.7,1.8,1.6,0
490490101071864,0,0,0,0,0,0
490490001034000,10.5,2.9,0.1,0.3,0.3,0
490490001033012,1.8,0.5,0,0,0.1,0
490490101071142,23.1,1.8,1.2,4.7,3.2,0
490490001024022,8,2.2,0.1,0.2,0.3,0
490490001024028,9.4,2.6,0.1,0.2,0.3,0
490490109001398,0,0,0,0,0,0
490490102112070,10.5,1.5,0,0.3,0.2,0
490490006033000,33,3.9,0.1,0.6,0.4,0
490490005071112,19.6,3.1,0.3,0.9,0.3,0
490490006012008,58.2,9.5,0.8,1.4,2,0
490490102154002,72.3,6.9,1.4,1.6,2.4,0
490490102094004,52.4,7.5,0.2,1.4,1.1,0
490490002045005,0,0,0,0,0,0
490490107003017,8.8,1.6,0.1,0.4,0.2,0
490490107003010,25.4,5.6,0.2,1,1.2,0
490490107003023,11.1,3,0.3,0.4,0.5,0
490490107003009,33.5,7.3,0.2,1.3,1.6,0
490490002031017,27.1,10,0.7,1.3,2.1,0
490490107002002,5,0.5,0,0.2,0.2,0
490490102153011,0,0,0,0,0,0
490490002032004,5.7,1.1,0,0.3,0.1,0
490490002032007,58,10.7,0.3,2.8,1.3,0
490490002032012,164.9,33.1,0.8,4.6,4.4,0
490490102093020,50.7,7.8,0.6,0.8,1.9,0
490490102094011,19,2.7,0.1,0.5,0.4,0
490490107001035,15.8,3.5,0.1,0.6,0.8,0
490490102183014,31.9,4.5,0.3,1.1,1.5,0
490490102093016,0,0,0,0,0,0
490490102162022,33.8,3.3,0.1,0.6,0.9,0
490490102162004,1.6,0.2,0,0,0,0
490490102191002,0,0,0,0,0,0
490490102201022,8.9,1.4,0.1,0.1,0.3,0
490490102161005,0,0,0,0,0,0
490490102182004,1.4,0.2,0,0,0.1,0
490490102153015,1.9,0.2,0,0,0,0
490490102122087,12.9,3.5,0.1,0.6,0.4,0
490490102122027,0,0,0,0,0,0
490490102121027,0,0,0,0,0,0
490490102104101,0,0,0,0,0,0
490490102102008,7.3,1,0,0.2,0.4,0
490490002052024,3.1,0.4,0,0,0.1,0
490490002033026,2.7,0.5,0,0.1,0.1,0
490490005091020,35,7,0.2,1,0.9,0
490490005092006,29.7,9.3,1,1.4,0.6,0
490490106001967,0,0,0,0,0,0
490490106002460,0,0,0,0,0,0
490490101131157,0,0,0,0,0,0
490490101131201,0,0,0,0,0,0
490490101131043,38.6,7.6,0.7,2.1,2,0
490490101131008,0,0,0,0,0,0
490490101062001,0,0,0,0,0,0
490490101041001,37,8,0.3,2.1,1.4,0
490490101031009,28.4,6.1,0.7,2,1.8,0
490490001042010,25.3,4,0.1,0.3,0.8,0
490490101113010,0.9,0.2,0,0,0,0
490490101044003,269.7,67.6,3.2,9.7,9.7,0
490490101111000,313.6,58,1.1,9.2,10.3,0
490490101111030,3.6,1,0,0.1,0.1,0
490490101072078,1.8,0.2,0,0.1,0.1,0
490490101131396,0,0,0,0,0,0
490499801001362,0,0,0,0,0,0
490490101132057,6.5,1.2,0.1,0.2,0.2,0
490490101071559,0,0,0,0,0,0
490490101071891,0,0,0,0,0,0
490490101131475,0,0,0,0,0,0
490490101131472,0,0,0,0,0,0
490490101131289,0,0,0,0,0,0
490490101071925,0,0,0,0,0,0
490490101071924,0,0,0,0,0,0
490490101071637,0,0,0,0,0,0
490490101071512,0,0,0,0,0,0
490490101071580,0,0,0,0,0,0
490490101071191,0,0,0,0,0,0
490490101033070,0,0,0,0,0,0
490490101131160,0,0,0,0,0,0
490490101132110,0,0,0,0,0,0
490490101131090,0,0,0,0,0,0
490490101071059,0,0,0,0,0,0
490499801001181,0,0,0,0,0,0
490490101082008,0,0,0,0,0,0
490490101071010,0,0,0,0,0,0
490490015012010,172.3,44.2,1.4,1.8,5,0
490490022061004,12.7,4.5,0.2,0.6,0.7,0
490490022013005,31.2,14.6,0.5,1.8,0.9,0
490490008021011,5.6,1.7,0.1,0.3,0.2,0
490490011051005,7.8,2.4,0.1,0.4,0.4,0
490490008022008,11.7,3.6,0.3,0.5,0.3,0
490490009011000,4.8,2.1,0.1,0.3,0.2,0
490490007032005,6.7,1.4,0.3,0.3,0.2,0
490490009012006,19.3,5.1,0,1,1,0
490490009012015,39.5,10.5,0.1,2.1,2,0
490490027022045,16.2,6.9,0.2,1.2,0.7,0
490490007032001,8.9,1.9,0.4,0.4,0.3,0
490490009013012,4.6,2,0.1,0.3,0.2,0
490490009033001,41.1,8.2,0.5,0.9,1.4,0
490490027013026,0,0,0,0,0,0
490490007112128,0,0,0,0,0,0
490490028022013,0,0,0,0,0,0
490490027022028,0,0,0,0,0,0
490490027013016,0,0,0,0,0,0
490490104111105,0,0,0,0,0,0
490490105061012,0,0,0,0,0,0
490490105042019,0,0,0,0,0,0
490490105031037,0,0,0,0,0,0
490490104111043,0,0,0,0,0,0
490490104111119,0,0,0,0,0,0
490490105052010,0,0,0,0,0,0
490490104091040,0,0,0,0,0,0
490490104091006,0,0,0,0,0,0
490490104111142,0,0,0,0,0,0
490490105041117,0,0,0,0,0,0
490490104101055,0,0,0,0,0,0
490490104111241,0,0,0,0,0,0
490490104111080,0,0,0,0,0,0
490490104111219,0,0,0,0,0,0
490490104111019,0,0,0,0,0,0
490490104081001,9,1.2,0.1,0.1,0.2,0
490490104081003,9,1.2,0.1,0.1,0.2,0
490490103052121,0,0,0,0,0,0
490490103052140,0,0,0,0,0,0
490490103052115,0,0,0,0,0,0
490490109002876,0,0,0,0,0,0
490490103051023,0,0,0,0,0,0
490490109002586,0,0,0,0,0,0
490490109002799,0,0,0,0,0,0
490490029014002,0,0,0,0,0,0
490490029021008,9,3.3,0.2,0.8,0.7,0
490490103042048,18.8,2.2,0.1,0.3,0.3,0
490490103043054,1.9,0.5,0,0,0.3,0
490490109002487,0,0,0,0,0,0
490490102152007,13.5,1.1,0.2,0.5,0.4,0
490490102172040,0,0,0,0,0,0
490490102173021,0,0,0,0,0,0
490490002033033,0,0,0,0,0,0
490490102183005,0,0,0,0,0,0
490490102183003,1.2,0.2,0,0,0.1,0
490490102162014,22.5,2.2,0.1,0.4,0.6,0
490490002041001,7.2,1,0.1,0.2,0.2,0
490490102101037,29,3.5,0.2,0.6,0.3,0
490490109001132,0,0,0,0,0,0
490490109001107,0,0,0,0,0,0
490490102122060,0,0,0,0,0,0
490490102122092,0,0,0,0,0,0
490490102202022,24.1,2.8,0.3,0.4,1.3,0
490490102112025,0,0,0,0,0,0
490490109001476,0,0,0,0,0,0
490490102111012,0,0,0,0,0,0
490490109001515,0,0,0,0,0,0
490490109001509,0,0,0,0,0,0
490490106002306,0,0,0,0,0,0
490490106002186,0,0,0,0,0,0
490490106002189,0,0,0,0,0,0
490490106002648,0,0,0,0,0,0
490490106002124,0,0,0,0,0,0
490490106002080,0,0,0,0,0,0
490490106002777,0,0,0,0,0,0
490490106002642,0,0,0,0,0,0
490490106002423,13.5,3.1,0.4,1.3,1,0
490490106001847,18.8,1.3,0.3,0.4,0.8,0
490490106001412,0,0,0,0,0,0
490490106001410,0,0,0,0,0,0
490490106001870,33.9,2.4,0.6,0.8,1.4,0
490490106001430,7.3,0.5,0.1,0.2,0.3,0
490490106001499,0,0,0,0,0,0
490490001042019,66.2,14.2,0.7,2.9,3.7,0
490490001022003,0,0,0,0,0,0
490490001021008,71,14.7,1.3,1.6,2.1,0
490499801001356,0,0,0,0,0,0
490499801001106,0,0,0,0,0,0
490490101101015,0,0,0,0,0,0
490490001042025,14.1,2.3,0.1,0.2,0.4,0
490490001031013,0,0,0,0,0,0
490490001033003,4,1.1,0,0.1,0.1,0
490490001033001,4,1.1,0,0.1,0.1,0
490490101071156,0,0,0,0,0,0
490490001031000,5.9,1.5,0.1,0.2,0.2,0
490490001031017,4.2,1.1,0.1,0.1,0.2,0
490490101071027,0,0,0,0,0,0
490490101071435,0,0,0,0,0,0
490490101071317,5,2.8,0,0.4,0.3,0
490490101071714,0,0,0,0,0,0
490490102143016,7.1,1.9,0.1,0.3,0.3,0
490490102141028,0,0,0,0,0,0
490490102091010,22.1,2.9,0.1,0.5,0.8,0
490490102091009,10,1.3,0.1,0.2,0.4,0
490490102113001,0,0,0,0,0,0
490490102184027,38.4,5.3,0.5,1.3,0.8,0
490490102092006,5.9,0.8,0,0.2,0.1,0
490490102182005,22.3,3.4,0.2,0.5,1.4,0
490490102191015,48.8,6.6,0.3,1.4,2.7,0
490490102141017,0,0,0,0,0,0
490490102191023,17.6,2.7,0.2,0.4,1.1,0
490490102182001,31.8,4.9,0.3,0.7,2,0
490490102083012,10.5,1.4,0.1,0.3,0.6,0
490490102202031,24.7,3.1,0.2,0.6,0.7,0
490490102202039,53.7,6.3,0.6,0.8,2.8,0
490490004002002,0,0,0,0,0,0
490490102122081,14.2,3.9,0.1,0.6,0.5,0
490490102154013,26.3,4.5,0.3,0.6,0.8,0
490490102102047,25.9,3.1,0.2,0.5,0.3,0
490490102101026,2.5,0.3,0.1,0,0.1,0
490490107001022,45.5,10,0.3,1.7,2.2,0
490490102162002,61.1,5.9,0.2,1.1,1.6,0
490490102153022,8.3,1.4,0.1,0.2,0.2,0
490490005091005,0,0,0,0,0,0
490490005092002,118.4,37.1,3.8,5.5,2.6,0
490490102122099,0,0,0,0,0,0
490490102142009,20.2,3,0,0.4,0.9,0
490490102082010,10.5,1.4,0.1,0.3,0.4,0
490490002033042,0,0,0,0,0,0
490490102153013,0,0,0,0,0,0
490490107002007,14.2,1.4,0,0.2,0.3,0
490490102192015,15.6,2,0.1,0.5,1.6,0
490490106002373,0,0,0,0,0,0
490490106002651,0,0,0,0,0,0
490490106002659,1.1,0,0,0,0.2,0
490490106002673,0,0,0,0,0,0
490490106002485,0,0,0,0,0,0
490490106001891,0,0,0,0,0,0
490490001021005,8,1.7,0.1,0.2,0.2,0
490490101122009,0,0,0,0,0,0
490490001051001,19.3,2.9,0.2,0.8,0.6,0
490490101084004,12.1,2.4,0.1,0.2,0.6,0
490490001042033,25.3,4,0.1,0.3,0.8,0
490490001042027,11.8,1.9,0.1,0.1,0.4,0
490490001042031,40.1,5.9,0.4,1.7,1.2,0
490490001034008,16.4,3,0.1,0.5,0.5,0
490490101113035,0,0,0,0,0,0
490490101081034,0,0,0,0,0,0
490490001023014,0,0,0,0,0,0
490499801001328,0,0,0,0,0,0
490490101093032,20.3,2.7,0.2,0.5,0.6,0
490490101053063,70.7,14.9,0.9,3.4,1.9,0
490490101031000,0,0,0,0,0,0
490490101071885,0,0,0,0,0,0
490490101071710,0,0,0,0,0,0
490490101071899,0,0,0,0,0,0
490490101101001,3.9,0.9,0,0.1,0.1,0
490490101071761,0,0,0,0,0,0
490490101071018,0,0,0,0,0,0
490499801001026,0,0,0,0,0,0
490490101072085,12.3,1.3,0.2,0.5,0.8,0
490499801001164,0,0,0,0,0,0
490499801001377,0,0,0,0,0,0
490499801001011,0,0,0,0,0,0
490490101071552,0,0,0,0,0,0
490490101131445,0,0,0,0,0,0
490490101131285,0,0,0,0,0,0
490490101071753,0,0,0,0,0,0
490490101071673,0,0,0,0,0,0
490490101071967,0,0,0,0,0,0
490490101071622,0,0,0,0,0,0
490490101131390,0,0,0,0,0,0
490490101131370,0,0,0,0,0,0
490490101131293,0,0,0,0,0,0
490490101132113,0,0,0,0,0,0
490490101132115,0,0,0,0,0,0
490490101072042,0,0,0,0,0,0
490490101053056,0,0,0,0,0,0
490490101053026,0,0,0,0,0,0
490490101042010,14.7,3.1,0.2,0.8,0.7,0
490490101093050,0,0,0,0,0,0
490490001041007,0,0,0,0,0,0
490499801001088,0,0,0,0,0,0
490490007081007,24.6,4.3,0.4,0.9,0.6,0
490490011032017,22.5,5,0.4,0.6,0.5,0
490490007072020,12.9,2.7,0.1,0.6,0.5,0
490490007032008,15.6,8.4,0.3,1.1,1.1,0
490490009011002,34.5,15.2,0.9,2.4,1.6,0
490490009011009,1.2,0.5,0,0.1,0.1,0
490490011061003,94.7,22.8,2.8,3.6,3.1,0
490490028012046,3.4,1.7,0.1,0.2,0.2,0
490490012012012,0,0,0,0,0,0
490490009031005,20.5,2.6,0.4,0.6,1,0
490490009012004,14,3.7,0,0.7,0.7,0
490490009012002,22.3,5.9,0.1,1.2,1.1,0
490490010011002,10.5,2.2,0.1,0.2,0.4,0
490490010012008,10.1,2.3,0.2,0.4,0.6,0
490490010012015,21,4.8,0.3,0.8,1.1,0
490490010013003,9,1.6,0.1,0.4,0.4,0
490490027014057,0,0,0,0,0,0
490490028012063,0,0,0,0,0,0
490490030013013,0,0,0,0,0,0
490490027022010,0,0,0,0,0,0
490490027021036,0,0,0,0,0,0
490490027021002,0,0,0,0,0,0
490490027022019,0,0,0,0,0,0
490490022051002,8.6,2.7,0.1,0.4,0.3,0
490490017011065,0,0,0,0,0,0
490490104111279,0,0,0,0,0,0
490490105042034,0,0,0,0,0,0
490490105041035,0,0,0,0,0,0
490490105051018,12.3,1.7,0.2,0.5,0.6,0
490490104111314,0,0,0,0,0,0
490490105041038,0,0,0,0,0,0
490490105031009,4.2,0.5,0,0.1,0.2,0
490490105032092,5,0.5,0,0.1,0,0
490490105032067,0,0,0,0,0,0
490490104113159,18.9,2.7,0.1,0.6,1.2,0
490490032011018,0.5,0.1,0,0,0,0
490490032011016,5.3,1.5,0.2,0.4,0.3,0
490490032011009,0,0,0,0,0,0
490490034022032,0,0,0,0,0,0
490490104113273,0,0,0,0,0,0
490490104113227,0,0,0,0,0,0
490490104113220,0,0,0,0,0,0
490490034011007,0,0,0,0,0,0
490490104062129,0,0,0,0,0,0
490490104062082,0,0,0,0,0,0
490490105061078,0,0,0,0,0,0
490490105041043,8.6,0.7,0.1,0.1,0.2,0
490490034032023,0,0,0,0,0,0
490490034031022,0,0,0,0,0,0
490490105041061,3.4,0.5,0.1,0.1,0.1,0
490490034013001,9.8,1.5,0.3,0.2,0.5,0
490490104071013,0.7,0.1,0,0,0,0
490490032051000,0,0,0,0,0,0
490490105042016,15.6,1.3,0.1,0.2,0.3,0
490490105041151,2.9,0.4,0,0.1,0.1,0
490490104102003,0,0,0,0,0,0
490490034022024,6.4,1,0.2,0.2,0.3,0
490490034022020,4.9,0.8,0.1,0.2,0.2,0
490490034024006,10.3,1.6,0.3,0.3,0.5,0
490490103043013,49.8,5.7,0.3,1.1,1.4,0
490490109002478,0,0,0,0,0,0
490490029021013,5.8,2.1,0.1,0.5,0.5,0
490490029014025,1.8,0.6,0.1,0.1,0,0
490490109002039,0,0,0,0,0,0
490490109002098,0.9,0.2,0,0,0.1,0
490490029014017,0.7,0.2,0,0,0,0
490490031062016,6.1,1.6,0.1,0.2,0.3,0
490490103043020,39,4.5,0.2,0.9,1.1,0
490490103043007,21.7,2.5,0.1,0.5,0.6,0
490490102171016,159.4,82.7,1.9,10.4,6,0
490490102203014,45.6,8.6,0.4,1.5,1.4,0
490490109001465,0,0,0,0,0,0
490490002051014,28.2,3.8,0.2,0.9,0.7,0
490490102173020,17.3,1.9,0,0.2,0.6,0
490490007112005,0,0,0,0,0,0
490490102122019,0,0,0,0,0,0
490490102171029,0,0,0,0,0,0
490490102111013,0,0,0,0,0,0
490490102122002,0,0,0,0,0,0
490490102122022,0,0,0,0,0,0
490490017011079,0,0,0,0,0,0
490490109001243,0,0,0,0,0,0
490490109001393,0,0,0,0,0,0
490490109001410,0,0,0,0,0,0
490490109001324,0,0,0,0,0,0
490490109001074,0,0,0,0,0,0
490490109001028,0,0,0,0,0,0
490490109001063,0,0,0,0,0,0
490490109001044,0,0,0,0,0,0
490490109001008,0,0,0,0,0,0
490490109001053,0,0,0,0,0,0
490490006041033,0,0,0,0,0,0
490490106002623,0,0,0,0,0,0
490490106002641,0,0,0,0,0,0
490490106002611,0,0,0,0,0,0
490490106002576,0,0,0,0,0,0
490490106002447,0,0,0,0,0,0
490490106002740,0,0,0,0,0,0
490490106002451,0,0,0,0,0,0
490490106002529,0,0,0,0,0,0
490490106001500,0,0,0,0,0,0
490490106001522,0,0,0,0,0,0
490490106001521,0,0,0,0,0,0
490490106001616,0,0,0,0,0,0
490490106001850,0,0,0,0,0,0
490490106002040,0,0,0,0,0,0
490490106002012,0,0,0,0,0,0
490490106002295,0,0,0,0,0,0
490490001042026,14.7,2.4,0.1,0.2,0.4,0
490490001042034,17.7,2.8,0.1,0.2,0.5,0
490490101071153,0,0,0,0,0,0
490490101071041,0.9,0.1,0,0,0.1,0
490490101071123,0,0,0,0,0,0
490490101033027,30.3,6.5,0.8,2.1,1.9,0
490490101071107,8.7,1.4,0.2,0.3,0.5,0
490490101071108,3.1,0.5,0.1,0.1,0.2,0
490490101071111,6.1,1,0.2,0.2,0.4,0
490490102184026,66.3,7.2,0.6,0.6,2.6,0
490490102183015,38.4,5.4,0.4,1.3,1.8,0
490490109001210,0,0,0,0,0,0
490490109001144,0,0,0,0,0,0
490490109001128,4,2.1,0,0,0,0
490490109001182,0,0,0,0,0,0
490490109001430,1.1,0.6,0,0,0,0
490490002052009,6.4,0.9,0.1,0.2,0.3,0
490490004001016,6.5,2,0.2,0.3,0.3,0
490490002044012,15.7,4.3,0.4,0.6,0.7,0
490490002045035,5.7,1.8,0.1,0.3,0.2,0
490490004001011,4.1,1.3,0.1,0.2,0.2,0
490490004001004,8.9,2.8,0.2,0.4,0.4,0
490490004002039,18.9,7,0.5,0.9,1.4,0
490490004002017,19.5,7.1,0.5,1,1.5,0
490490005051012,18,3.4,0.3,0.6,0.7,0
490490102104013,0,0,0,0,0,0
490490005083007,8.8,1.9,0.2,0.4,0.3,0
490490006011025,2.1,0.3,0,0,0.1,0
490490106002069,0,0,0,0,0,0
490490106002810,0,0,0,0,0,0
490490106002507,0,0,0,0,0,0
490490106001871,1,0.1,0,0,0,0
490490106002033,0,0,0,0,0,0
490490106002168,0,0,0,0,0,0
490490106002156,0,0,0,0,0,0
490490106002181,0,0,0,0,0,0
490490106002347,0,0,0,0,0,0
490490106002308,0,0,0,0,0,0
490490106002315,0,0,0,0,0,0
490490106002311,0,0,0,0,0,0
490490106002647,0,0,0,0,0,0
490490106002225,0,0,0,0,0,0
490490101052007,27.2,4.7,0.3,1.2,1.1,0
490490101043026,26.8,5.8,0.4,1.5,1.2,0
490490101043030,2.1,0.4,0,0.1,0.1,0
490490101043047,0.9,0.2,0,0.1,0,0
490490101051032,4.9,1.1,0,0.3,0.2,0
490490101041010,24.6,5.4,0.2,1.4,0.9,0
490490101113028,29.3,8.2,0.2,1.1,0.8,0
490490101071124,0,0,0,0,0,0
490490101033131,0,0,0,0,0,0
490490101033142,0,0,0,0,0,0
490490101111033,21.5,4,0.1,0.6,0.7,0
490490101071569,0,0,0,0,0,0
490490101071874,0,0,0,0,0,0
490490101071769,0,0,0,0,0,0
490490101131295,0,0,0,0,0,0
490490101131291,0,0,0,0,0,0
490490101131367,0,0,0,0,0,0
490490101131361,0,0,0,0,0,0
490490101071936,0,0,0,0,0,0
490490101071780,0,0,0,0,0,0
490490101071964,0,0,0,0,0,0
490490101131490,0,0,0,0,0,0
490490101071969,0,0,0,0,0,0
490490101071486,0,0,0,0,0,0
490490101071517,0,0,0,0,0,0
490490101071452,0,0,0,0,0,0
490490101132085,0,0,0,0,0,0
490490101132060,164.1,33,0.9,8.7,5.3,0
490490101122055,0.5,0.1,0,0,0,0
490490101131057,3.3,0.7,0,0.2,0.1,0
490490101131049,0,0,0,0,0,0
490490101071021,0,0,0,0,0,0
490490101032020,0,0,0,0,0,0
490490101032036,0,0,0,0,0,0
490490008023010,35.4,9.2,0.7,1.1,1.5,0
490490012012009,2.3,0.4,0,0.1,0.1,0
490490012012002,16.4,7.6,0.3,1,0.5,0
490490012011003,17.7,8.2,0.3,1,0.5,0
490490011082006,0,0,0,0,0,0
490490021021010,8,2.3,0.1,0.2,0.3,0
490490012021005,10.4,5.4,0.2,0.7,0.8,0
490490022041014,39.4,12.5,0.5,2.2,1.6,0
490490015011003,15.6,3.3,0.1,0.3,0.5,0
490490022052011,5.3,1.7,0,0.2,0.3,0
490490015032002,21.4,5.5,0.2,0.2,0.6,0
490490013002010,0,0,0,0,0,0
490490015043002,48,9.6,0.3,0.9,1.1,0
490490022051058,16,5.2,0.3,0.4,0.7,0
490490011051010,20.1,4.1,0.2,0.9,0.5,0
490490011031009,25.5,5.2,0.2,1.1,0.6,0
490490011032009,28.7,6.4,0.5,0.7,0.6,0
490490011032001,7.9,1.8,0.1,0.2,0.2,0
490490020001002,21.4,10.8,0.4,1.2,0.9,0
490490022042004,0,0,0,0,0,0
490490012012007,47.5,9.1,0.7,2.5,1.9,0
490490012011008,13,2.5,0.2,0.7,0.5,0
490490007112108,0,0,0,0,0,0
490490007112024,0,0,0,0,0,0
490490007112126,0,0,0,0,0,0
490490015013014,0,0,0,0,0,0
490490015013012,0,0,0,0,0,0
490490105061030,44.2,6.8,0.9,1.7,2.2,0
490490104083006,60.5,7.4,0.7,0.8,1.9,0
490490032033006,6.9,0.9,0.1,0.2,0.2,0
490490032011013,8.3,2.3,0.3,0.6,0.4,0
490490032011020,5.8,1.6,0.2,0.4,0.3,0
490490032012006,12.6,3.5,0.4,0.9,0.6,0
490490032011030,9.8,2.7,0.3,0.7,0.5,0
490490033001022,6.8,1.9,0.2,0.5,0.3,0
490490033001020,3.3,0.9,0.1,0.2,0.2,0
490490033001023,9.3,2.6,0.3,0.6,0.5,0
490490033001024,9.3,2.6,0.3,0.6,0.5,0
490490032012013,9.3,2.6,0.3,0.6,0.5,0
490490032041025,14.1,4.3,0.5,0.7,1.1,0
490490032042005,11.3,1.9,0.1,0.2,0.5,0
490490032042000,8.1,2.5,0.4,0.4,0.5,0
490490104111018,0,0,0,0,0,0
490490104071017,0.8,0.1,0,0,0,0
490490105032011,0,0,0,0,0,0
490490105032034,3,2.2,0,0,0.6,0
490490104083013,0,0,0,0,0,0
490490104083011,0,0,0,0,0,0
490490105032013,39.9,14.1,1.2,2.8,1.2,0
490490104113231,0,0,0,0,0,0
490490109002862,0,0,0,0,0,0
490490109002153,0,0,0,0,0,0
490490109002922,0,0,0,0,0,0
490490109002652,0,0,0,0,0,0
490490029023000,0,0,0,0,0,0
490490031052005,0,0,0,0,0,0
490490030011009,12.8,3.2,0.3,0.7,0.5,0
490490030022032,20,4.8,0.2,0.6,0.6,0
490490030022036,15.5,3.7,0.2,0.5,0.5,0
490490109002840,0,0,0,0,0,0
490490109002555,0,0,0,0,0,0
490490107001017,51.2,11.2,0.4,1.9,2.5,0
490490102193027,0,0,0,0,0,0
490490002042004,14.8,3.1,0.2,0.5,0.5,0
490490002045011,0,0,0,0,0,0
490490002041014,0,0,0,0,0,0
490490109001316,0,0,0,0,0,0
490490109001268,0,0,0,0,0,0
490490109001289,0,0,0,0,0,0
490490109001502,0,0,0,0,0,0
490490109001292,0,0,0,0,0,0
490490102121029,4.7,1.3,0.1,0.2,0.1,0
490490102114010,0,0,0,0,0,0
490490106002497,0.6,0,0,0,0.1,0
490490106002489,0,0,0,0,0,0
490490106002153,0,0,0,0,0,0
490490106002146,0,0,0,0,0,0
490490106002797,0,0,0,0,0,0
490490106002790,0,0,0,0,0,0
490490106002319,0,0,0,0,0,0
490490106002177,0,0,0,0,0,0
490490106002672,0,0,0,0,0,0
490490106002728,0,0,0,0,0,0
490490106002265,0,0,0,0,0,0
490490106001453,0,0,0,0,0,0
490490106001860,1,0.1,0,0,0,0
490490106001536,0,0,0,0,0,0
490490106001663,0,0,0,0,0,0
490490106001647,0,0,0,0,0,0
490490106001383,4.3,0.6,0,0.1,0.2,0
490490106001342,11.5,0.8,0.2,0.3,0.5,0
490490101033121,0,0,0,0,0,0
490490101071042,4.4,0.7,0.1,0.1,0.3,0
490490101033061,0,0,0,0,0,0
490490101071436,0,0,0,0,0,0
490490101071082,0,0,0,0,0,0
490490101071496,0,0,0,0,0,0
490490102101075,0,0,0,0,0,0
490490005041005,36.4,7.8,0.7,1.8,1.2,0
490490005041007,8.1,1.7,0.2,0.4,0.3,0
490490005042001,30.7,6.1,0.6,1.3,0.7,0
490490005041013,14.5,2.7,0.2,0.5,0.5,0
490490005042003,24.1,4.8,0.5,1.1,0.6,0
490490109001293,0,0,0,0,0,0
490490109001174,0,0,0,0,0,0
490490005093010,0.9,0.3,0,0,0,0
490490005093013,1.9,0.6,0,0.1,0.1,0
490490005042005,15.8,3.1,0.3,0.7,0.4,0
490490005042016,14.5,2.9,0.3,0.6,0.3,0
490490005043004,14.5,2.9,0.3,0.6,0.3,0
490490005042014,19.9,3.9,0.4,0.9,0.5,0
490490006011026,0,0,0,0,0,0
490490005043005,14.1,2.8,0.3,0.6,0.3,0
490490005062017,18,4.3,0.3,0.6,0.6,0
490490109001093,0,0,0,0,0,0
490490005072006,8.8,1.4,0.2,0.4,0.2,0
490490005072007,38.3,6,0.7,1.8,0.7,0
490490005062013,14.4,3.4,0.2,0.5,0.5,0
490490005062018,1.8,0.4,0,0.1,0.1,0
490490109001303,0,0,0,0,0,0
490490005071078,0,0,0,0,0,0
490490002041011,2,0.3,0,0.1,0,0
490490106002123,0,0,0,0,0,0
490490106002446,0,0,0,0,0,0
490490106002190,0,0,0,0,0,0
490490106002638,0,0,0,0,0,0
490490106002636,0,0,0,0,0,0
490490106002575,0,0,0,0,0,0
490490106002533,0,0,0,0,0,0
490490106002534,0,0,0,0,0,0
490490106002442,0,0,0,0,0,0
490490106001876,0.5,0,0,0,0,0
490490106002732,0,0,0,0,0,0
490490106002733,0,0,0,0,0,0
490490106002578,1.1,0,0,0,0.2,0
490490106002394,0,0,0,0,0,0
490490106002170,0,0,0,0,0,0
490490106002354,0,0,0,0,0,0
490490101111018,36.7,6.8,0.1,1.1,1.2,0
490490101113002,10.5,2.5,0.1,0.4,0.2,0
490490101051002,50.8,8.7,0.5,2.2,2,0
490490101122036,14.4,3.4,0.4,0.6,0.7,0
490490101122006,0,0,0,0,0,0
490490101082030,0,0,0,0,0,0
490490101122058,10.7,2.5,0.3,0.4,0.5,0
490490001032037,9.1,2.5,0.1,0.2,0.3,0
490490001031025,0,0,0,0,0,0
490490001042032,9.6,1.4,0.1,0.4,0.3,0
490490001032008,0,0,0,0,0,0
490490001034018,45.1,8.2,0.4,1.3,1.4,0
490490001052011,0,0,0,0,0,0
490490101122085,2.6,1.1,0,0,0,0
490490001052007,12.3,1.8,0.1,0.4,0.6,0
490490101071046,0,0,0,0,0,0
490490101122044,3,0.5,0,0.1,0.1,0
490490101051017,10.8,2.4,0.1,0.6,0.4,0
490490101112026,1.7,0.4,0,0.1,0,0
490490101092015,0,0,0,0,0,0
490490001032016,11.2,3.1,0.1,0.3,0.4,0
490490101071838,0,0,0,0,0,0
490490101071844,0,0,0,0,0,0
490490101071851,0,0,0,0,0,0
490490101071828,0,0,0,0,0,0
490490101033134,0,0,0,0,0,0
490490101131265,0,0,0,0,0,0
490499801001235,0,0,0,0,0,0
490499801001293,0,0,0,0,0,0
490490101072010,0,0,0,0,0,0
490490101072008,0,0,0,0,0,0
490499801001412,0,0,0,0,0,0
490499801001082,0,0,0,0,0,0
490499801001248,0,0,0,0,0,0
490499801001251,0,0,0,0,0,0
490490101072038,0,0,0,0,0,0
490490101072046,0,0,0,0,0,0
490499801001186,0,0,0,0,0,0
490490101041023,1,0.2,0,0.1,0,0
490490101093079,0,0,0,0,0,0
490490101072028,0,0,0,0,0,0
490499801001363,0,0,0,0,0,0
490499801001165,0,0,0,0,0,0
