GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDSMI,G18GOVRMCM,G18GOVOWRI,G18SOSDWHI,G18SOSRHAM,G18SOSOWRI,G18TREDGLE,G18TREWGLE,G18TRERLOF,G18TREAWOR,G18TREOWRI,G18ATGDANA,G18ATGWANA,G18ATGRWIL,G18ATGOWRI,G18COMRECK,G18COMOWRI,G18SPIRMIT,G18SPIOWRI,G18AGRUNEL,G18AGRGEDM,G18AGRRWEA,G18AGROWRI
45013000363,45,013,000363,336,555.3,1,327.8,556.5,0,316.4,5.1,550.6,7.2,0,306.4,6.2,569.6,0,622.4,3.1,566,5.2,34.5,81.8,570.2,3
45013000364,45,013,000364,298.8,459.6,0,288.4,465.3,0,273.8,4.7,470.6,8.3,0,277.6,7.4,468.8,0,536,2.8,484.4,5.5,19.4,66.5,490.9,0.9
45013000365,45,013,000365,311.5,458.2,1,294.5,468.2,0,289.5,7,459.2,8,0,279.5,11,469.2,0,541.1,3,483.2,8,21,72.9,493.2,0
45013000366,45,013,000366,282.1,417.4,0,279.2,422.2,0,269.4,4.9,423.2,4.9,0,268.4,5.9,419.3,0,477.1,4.9,434,1,23.5,75.4,437,0
45013000367,45,013,000367,365.4,492.1,0,352,491.4,1,350.4,11.5,477.4,8.3,0,344.7,18.4,485,0,571.8,5.5,516.1,5.2,27.3,90.5,525.6,1.3
45015000001,45,015,000001,343.5,199.6,1.1,338.6,201.4,0,337.4,1.3,200,4.3,0,344.6,7.4,198.1,0,230,1,208.5,0,28.3,24.6,198.6,0
45015000002,45,015,000002,12.7,130.9,1,11.4,133.2,0,7.4,3.1,134,0.1,0,8.4,5.1,131.1,0,139.3,1,136.2,1,1.1,6.2,135.2,0
45015000003,45,015,000003,259,353,1,231,372,0,227,5,373,8,1,235,8,368,0,406,2,377,1,32,27,383,0
45015000004,45,015,000004,199,651,1,176,668,0,169,9,659,13,0,185,20,642,0,703,0,676,1,27,42,674,0
45015000005,45,015,000005,552,627,6,528,642,1,503,34,627,14,0,520,40,618,1,779,16,641,23,106,149,674,6
45015000007,45,015,000007,557.6,177,0,548.5,179.4,0.4,535.8,11.3,180.7,10.1,0,544.9,17.7,170.2,0.1,261.5,4.3,188.7,5.1,63.8,81,198.2,2.1
45015000008,45,015,000008,339,925.3,0.5,300.6,957.9,0,272.8,37.5,932.3,19.7,0.7,296.3,45,929.9,0,1043.8,10.3,971.8,3.8,70.3,101.3,958.6,3.9
45015000009,45,015,000009,50.1,60.6,0,47.8,62.2,0,45.5,2.6,61.1,0.9,0,46.9,2.7,60.5,0.1,73.8,2.1,62.8,0.8,8.1,14.3,65.4,0.6
45015000010,45,015,000010,241.1,371,2,230.3,380.9,0,214.5,11.8,377.9,6.9,0,224.4,10.8,378.9,0,433,4.9,394.6,2,38.4,40.4,398.6,0
45015000011,45,015,000011,277.7,284.1,1,260.9,298.9,0,255.9,5,290,8.9,0,258.9,11.9,291,0,326.8,0,295,3,27.9,28.9,305.9,0
45015000012,45,015,000012,439,819,0,382,858,0,342,19,874,14,0,406,21,818,3,981,7,893,6,28,148,914,1
45015000013,45,015,000013,486.2,488.2,1,420.5,538.7,0.1,401.5,13.4,536,16.3,0,455.6,19.6,497.2,1,657.3,19.4,546.5,20.5,37.9,191,575.1,2
45015000014,45,015,000014,490,457,4,459,494,0,424,32,474,16,0,451,36,468,1,619,24,478,31,79,157,518,0
45015000015,45,015,000015,354,456.3,2,345.8,466.6,1,317.6,25.1,449.5,24.1,1,334.7,23.1,453.5,1,565,16.1,478.6,19.1,57.3,100.6,489.6,4
45015000016,45,015,000016,321.4,155.2,0.2,312.6,162,0.2,300.5,12.4,159.8,4.1,0.2,313.3,12.8,155,0.3,200.9,3.5,168.9,1.5,32.6,30.3,169.3,0
45015000020,45,015,000020,441.4,812.7,0,379.9,855.3,2.7,346.6,19.1,840.7,36.5,0,380.2,30.6,828,0,967.4,13.5,870.2,16.6,58.6,173.3,875.5,3.6
45015000021,45,015,000021,303,387,0,293,393,0,257,18,393,15,0,287,16,379,0,473,15,405,20,50,103,416,2
45015000022,45,015,000022,224,459,1,207,474,0,182,16,473,11,0,197,27,465,0,538,9,475,15,35,82,486,1
45015000023,45,015,000023,369.5,324.4,0,340.4,346.4,1,312.4,22,339.4,13,1,337.4,32,315.4,1,436.6,15,344.5,20,62.1,121.1,367.5,1
45015000024,45,015,000024,482.5,303.5,1.1,461,325,0,459.8,12.3,311.7,4.3,0,462.1,17.6,306.3,0,373.9,2.3,312.1,6.1,77.4,66.2,328.6,0.1
45015000026,45,015,000026,454.1,235.2,0,447.1,241.2,0,435.1,14,236.3,9,0,441.1,18.9,234.3,0,313,8,249.3,2,48.9,81.6,257.2,1
45015000027,45,015,000027,187,119,1,183,125,1,184,2,123,0,1,186,1,122,1,158,2,123,6,34,23,129,1
45015000028,45,015,000028,61.5,327,3.9,49.6,340.8,0,44.8,2,338.6,5,0,58.5,3,332.8,0,357.9,0.1,344.6,1,7.3,14.2,349.7,1
45015000029,45,015,000029,100.3,589.9,3.2,66.6,623.6,0.8,58.6,13.6,606.7,10.4,0.8,66.6,16,609.1,0.8,647.6,1.6,626,0.8,13.6,24.9,629.2,0.8
45015000030,45,015,000030,212.8,327.1,0.1,192.5,346.5,0,192.2,7.3,342.3,3.3,0,194.6,12.3,337.1,0,374.7,1.1,349.7,0.1,29.1,19.6,356.1,0
45015000031,45,015,000031,302.9,442.9,2,268.6,480.2,0,260.6,7,474.4,8.8,0,271.5,9.1,469.2,0,536,2.9,485.1,3.9,54.3,41.1,496,0
45015000032,45,015,000032,335,317,1,325,334,0,312,12,328,9,0,323,15,325,0,401,8,341,7,68,51,347,0
45015000033,45,015,000033,613.4,389.8,5.1,576.1,426.4,1,545.5,22.4,419.4,18.3,0,568,29.8,410.8,1,545.4,26.1,427.6,4.1,108,126.5,440.1,11
45015000034,45,015,000034,254.7,538.4,3.8,167.1,635.6,0,149.9,11.4,634.6,8.6,0,163.3,21.9,617.5,0,690,2.9,639.4,3.8,25.8,40.1,654.6,0.9
45015000035,45,015,000035,76.7,274.2,0.5,61.1,289.3,0,54.6,7,283.4,5.6,0,64.8,6.1,279.5,0.5,309.9,1.8,290,3,14.1,25.5,288.3,0
45015000036,45,015,000036,235.8,685.6,4,157.2,764.2,0,137.3,14.9,760.2,9.9,1,167.2,27.9,724.4,1,811,3,767.2,4,14.9,37.8,785.1,0
45015000037,45,015,000037,532,128,0,521,142,0,514,10,141,2,0,516,17,133,0,203,6,148,0,63,68,151,1
45015000038,45,015,000038,217,278,1,205,289,0,191,14,276,12,0,200,16,280,0,336,9,293,1,31,64,294,1
45015000039,45,015,000039,368.6,423.7,0.9,339.2,451.6,0,318.8,26.4,436.6,13.8,0,345.1,24.6,425,0,538.6,12.9,464.4,11,44.3,116.9,464,4.2
45015000040,45,015,000040,278.2,301.7,0.1,266.6,317.1,0,245.8,22.9,305.7,10.4,0,252.5,19.8,309.3,0,388.1,10.4,324.2,10.1,41.5,84.7,325.9,1.9
45015000041,45,015,000041,113,134,0,107,143,0,104,1,139,4,0,105,3,139,0,150,3,137,0,10,16,146,0
45015000042,45,015,000042,558.1,110.3,1.1,557.5,115.2,0,538.2,13.6,113.6,7.6,0,544.4,13.3,113.8,0,205.8,5,121.7,1,87.9,62.7,134.8,2
45015000043,45,015,000043,369,293,4,356,313,0,345,15,295,13,4,358,14,293,0,364,10,321,2,53,54,319,2
45015000044,45,015,000044,318,321,0,308,327,0,301,17,304,15,0,308,27,305,0,396,14,333,3,61,86,332,5
45015000045,45,015,000045,408.9,799.1,2.1,362.6,840.3,0.1,353.3,16.4,821.2,15.2,0.1,379.8,21.9,805.2,0.2,915.7,15.8,848.7,11.3,48.6,98.2,863.3,5.6
45015000046,45,015,000046,443.2,501.4,4.8,423.8,517.9,1.9,392.8,29.1,511.1,14.6,2.9,410.2,37.8,503.3,2.9,611.9,18.4,530.5,11.6,64,115.4,554.7,7.8
45015000047,45,015,000047,332.5,434.1,0,309.9,451.6,0,287.1,22.9,436.7,15.7,0,314.1,20.4,432.2,0.9,528.7,17.9,457.4,9.8,68.8,82.2,462.1,3.7
45015000048,45,015,000048,132.6,130.5,0,129.3,130.1,0,126,4.2,128.5,2.1,0,131.4,4.6,126.8,0,158.8,3.3,132.6,1.7,18.7,28.3,135.9,0.8
45015000049,45,015,000049,535,762.9,4.2,506,792.6,0,475.3,31.6,768.6,29,1,490.2,44.3,769.1,1,912.6,20.5,814.2,10.4,93.9,113,818.3,5.3
45015000050,45,015,000050,260,548,0,234,566,0,207,11,560,18,0,235,13,553,0,661,8,571,24,42,88,590,4
45015000051,45,015,000051,362.5,556.8,2.8,316.9,595.9,0.9,286.5,14,594.7,22.2,2.8,319.9,17.7,578,0,685.9,21.3,603.4,20.3,52.9,104.1,627.5,1
45015000052,45,015,000052,290.3,527.1,2,268.3,540.1,1,252,21.2,519,18.1,3,271.2,26.2,521,0,600,9.2,548.2,11.1,49.6,75,549.4,4
45015000054,45,015,000054,348.5,249.5,0,330,267.9,0,320.2,17.8,253.5,10.6,0,334.9,25,246.3,0,350.1,14.7,274,2.4,60.5,86.9,270.5,4.2
45015000055,45,015,000055,592.7,372.2,0.9,565.4,399.5,0,545.6,26.4,376,22.6,0,550.3,52.8,367.5,0,525.8,19.8,405.2,7.5,114,165.8,399.5,0.9
45015000056,45,015,000056,285,262,2,278,278,0,253,20,268,12,1,278,22,253,0,342,6,278,10,46,78,280,2
45015000057,45,015,000057,33.7,24.1,0,32,25.4,0.2,29.4,2.3,24.1,1.8,0,31.8,2.2,23.9,0,34.8,1.6,25.9,1.1,6.5,9.9,27,0.5
45015000058,45,015,000058,551,366.2,1.5,540.6,377.6,1,512.5,26.7,364.7,18.8,1,536.7,24.7,361.2,0,512,23.7,380,13.3,111.2,155.2,400.3,8.4
45015000059,45,015,000059,179.4,151.5,0.3,175.8,155.7,0,167.9,9.1,149.5,5.6,0,173,9.5,150.7,0,195.7,6,156.1,3.1,35.8,36.8,165.8,1.8
45015000060,45,015,000060,509.9,422.9,0.8,501.4,432.9,0,478.7,26.4,414.7,16,0,493.1,26.5,419.2,0,546.2,17.4,433.7,9.2,101.8,105.3,462.3,5.2
45015000061,45,015,000061,473.1,489.2,0,421.1,521.3,1,391,17.1,526.2,10.1,0,446.9,31.2,471.3,3,656.8,9.1,554.3,25,27.5,175.8,572.4,2
45015000062,45,015,000062,609,763,1,528,812,1,485,17,819,30,0,572,19,769,0,985,10,850,24,43,221,884,1
45015000063,45,015,000063,432.7,677.7,0,391.8,710.6,0,352.9,14.1,708.6,24,0,390.8,26,688.6,1,830.8,8,730.6,20,44.3,137.2,758.6,1
45015000064,45,015,000064,475.1,465.9,0,448.5,485.4,3.5,415.8,10.7,498.5,9.9,0,460.8,15.2,465.9,0.9,603.5,10.6,514.5,18.6,53.6,124.3,536.6,0.9
45015000065,45,015,000065,420.9,551.6,1.8,398,577.7,0.4,371.9,9.1,569,23.9,0.7,397.6,18.5,561.4,0.4,688.2,14.5,587.9,12,66.5,120.6,607.1,1.1
45015000066,45,015,000066,551.9,431.6,1,533.3,448.2,2,509.9,32.3,432.5,12.7,1,529.4,33.3,422.8,3.9,574.4,35.2,441.4,19.6,100.8,162.4,459.9,12.7
45015000067,45,015,000067,346.3,399.2,0,329.6,416.7,0.7,310.2,18.8,401.9,18.1,0,322.2,22.8,399.9,0.7,501.1,16.8,420,12.7,64.3,94.4,435.4,2
45015000068,45,015,000068,223.4,593.9,2,188.7,618.5,0,168,7,620.1,13.9,0,193.2,13.6,604.5,0,673.2,6.4,640.2,4,25.9,60.5,649.3,2
