GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45045000336,45,045,000336,985,567,24,8,1,976,587,21,4
45045000337,45,045,000337,2898.3,1575,80.9,15,5,2883.9,1626.2,61.3,6
45045000339,45,045,000339,527,714,12,5,1,493,744,20,2
45045000340,45,045,000340,822,453,20,2,2,830,462,11,0
45045000341,45,045,000341,735,465,21,7,0,722,486,17,3
45045000342,45,045,000342,805,591,17,2,1,771,621,21,3
45045000343,45,045,000343,852.1,914.5,23.4,6.1,0,824.4,948.3,21.7,2.6
45045000344,45,045,000344,1314,715,45,3,3,1313,750,14,2
45045000345,45,045,000345,242,827,11,1,1,218,849,7,2
45045000346,45,045,000346,759.6,273.3,13,2,0,743.5,290.3,13.1,0
45045000347,45,045,000347,921,452,18,2,3,929,452,10,2
45045000348,45,045,000348,1758.7,521,28.1,4,1.1,1735.7,537.3,37.9,1.9
45045000349,45,045,000349,1212.2,362.7,12.7,1.9,0.9,1184.4,383.3,21.9,0.1
45045000350,45,045,000350,980,313,22,2,0,977,328,12,2
45045000351,45,045,000351,1356.7,867.9,39.9,1,0,1345.1,887.3,28.2,1.9
45045000352,45,045,000352,989,455,19,5,1,976,475,18,1
45045000353,45,045,000353,761.6,622.1,23.6,0,0,755.1,639.5,12.6,0
45045000354,45,045,000354,1255,768,27,6,1,1263,774,19,1
45045000355,45,045,000355,697,376,13,3,5,721,362,10,0
45045000356,45,045,000356,1211.1,833,31.5,3,1,1195.3,855.6,23.6,1
45045000357,45,045,000357,991,247,14,3,0,1005,243,13,1
45045000358,45,045,000358,926,557,17,5,1,912,570,19,2
45045000359,45,045,000359,1611,1501,47,16,0,1580,1545,44,11
45045000360,45,045,000360,2054.6,520.7,34.3,6,2,2032.6,531.9,49.2,2
45045000361,45,045,000361,864,1272,28,8,1,846,1309,18,4
45045000362,45,045,000362,1040.3,854.3,28.6,8,0,1032.1,872.6,24.4,4
45045000363,45,045,000363,1189.9,776,25.5,4,1,1198.7,770.4,26.4,2
45045000364,45,045,000364,814,581,24,5,2,800,609,18,2
45045000365,45,045,000365,1139,730,40,6,2,1165,730,26,2
45045000366,45,045,000366,902,352,23,3,0,876,375,28,1
45045000367,45,045,000367,535.7,388.5,13.3,1.9,2.9,501.5,414.1,25.6,0
45045000368,45,045,000368,1149.4,655.5,15.8,5.9,1,1144.5,665.4,20.7,1
45045000369,45,045,000369,1212.7,348.7,11.2,4,7.8,1191.6,359,24,3
45047000001,45,047,000001,71,347,3,4,0,69,347,6,1
45047000002,45,047,000002,39,594,6,4,2,31,607,3,0
45047000003,45,047,000003,525.9,462.6,21.8,1.1,0.2,510.9,486.4,19.6,0.1
45047000004,45,047,000004,389,426,8,2,0,377,440,10,1
45047000005,45,047,000005,91,283,1,2,0,88,284,1,1
45047000006,45,047,000006,215.3,300.6,11.6,2.9,0,198.8,315.2,12.6,1
45047000007,45,047,000007,248.2,449.4,4.2,5,0,242.2,457.3,4.3,0
45047000008,45,047,000008,358,259,6,9,0,352,274,9,0
45047000009,45,047,000009,404,125.5,8.5,0,0,402.1,127.4,6.6,1.9
45047000010,45,047,000010,378.2,219,1,1,1,368.1,223,6.1,0
45047000011,45,047,000011,536.4,317,2.4,5.1,0,526,320.5,12.3,0
45047000012,45,047,000012,372,263,6,0,0,362,271,8,0
45047000013,45,047,000013,440.1,76.9,6.7,0,0,418,83.6,19.2,1.9
45047000014,45,047,000014,241.7,170.9,3,1,3,225.7,185,7.1,3
45047000015,45,047,000015,806.1,242.8,11.1,2.1,0,804,242.9,14.2,2
45047000016,45,047,000016,356,413,2,4,0,347,414,13,1
45047000017,45,047,000017,803.1,193.3,6.1,4,0,798.9,194.5,10.2,1
45047000018,45,047,000018,459.9,275,11.4,4,1,447.7,291.5,10.3,2
45047000019,45,047,000019,433,293,11,0,0,436,297,4,1
45047000020,45,047,000020,435,77,7,0,0,417,80,17,1
45047000021,45,047,000021,532.3,159.9,4,3,0,514.3,173.9,11,2
45047000022,45,047,000022,108.1,59,3,1,0,106,61,4,1
45047000023,45,047,000023,86,30,0,0,0,84,32,0,0
45047000024,45,047,000024,399.3,96.3,2,1,0,381.2,104.3,12.1,2
45047000025,45,047,000025,381,386,6,2,0,367,397,9,0
45047000026,45,047,000026,380,271,10,3,0,363,285,12,3
45047000027,45,047,000027,98,359,2,1,1,82,375,5,0
45047000028,45,047,000028,508,247,13,1,1,513,252,4,0
45047000029,45,047,000029,313.6,106.9,6,2,0,316.6,107.9,4,2
45047000030,45,047,000030,367.6,501.3,6,2,1,346.6,526.3,9,0
45047000031,45,047,000031,118,51,4,0,0,112,57,3,0
45047000032,45,047,000032,182,56,3,1,0,180,56,9,0
45047000033,45,047,000033,399,165,11,2,0,399,166,11,4
45047000034,45,047,000034,607.8,131.8,4.9,2,1,603.8,133.8,11.8,0
45047000035,45,047,000035,361.4,256.4,3.9,0,0,351.8,256.4,9.6,1.9
45047000036,45,047,000036,808.8,202.9,5,0,1,814.8,195,14.8,0
45047000037,45,047,000037,348.7,219.3,5.9,0.8,0.8,338.6,231.1,8.4,0
45047000038,45,047,000038,541,130.5,3.5,2,0,544.9,128.6,5.4,0.1
45047000039,45,047,000039,566,206,9,1,0,562,212,10,1
45047000040,45,047,000040,417.4,171.8,2.1,0,0,404.3,177.8,6.1,0
45047000041,45,047,000041,270,285,8,1,1,263,290,15,0
45047000042,45,047,000042,514.9,247.5,7.8,2,0,511,245.7,14.6,2
45047000043,45,047,000043,90,245,3,0,1,85,256,1,0
45047000044,45,047,000044,892.6,205.6,10,3,0,895.6,209.6,7,0
45047000045,45,047,000045,213,304,3,4,0,201,312,9,2
45047000046,45,047,000046,508.9,176.1,6.3,0,0,489,191.4,14.8,1.1
45047000047,45,047,000047,212.7,383.3,4.1,3,0,199.7,393.4,9.2,2
45047000048,45,047,000048,373.7,275.8,12,3,0,341.7,301.8,19,1
45047000049,45,047,000049,735,277,15,2,1,747,275,10,1
45047000050,45,047,000050,507.8,155.2,6.9,1,1,492,165.1,13.8,1
45049000001,45,049,000001,271,183,1,0,1,259,195,2,0
45049000002,45,049,000002,385,377,2,1,0,356,395,10,1
45049000003,45,049,000003,584,533,7,2,0,569,548,10,0
45049000004,45,049,000004,491,855,11,6,0,483,869,8,0
45049000005,45,049,000005,124,181,1,1,1,119,185,2,0
45049000006,45,049,000006,17.9,94.7,0,0,0,15.9,95.7,2,0
45049000007,45,049,000007,316,1249,7,1,2,307,1267,6,0
45049000009,45,049,000009,402,164,4,0,0,388,173,10,0
45049000010,45,049,000010,83,181,1,1,0,82,184,0,0
45049000011,45,049,000011,37,215,1,1,0,32,222,1,0
45049000013,45,049,000013,257.8,463.6,2.9,5.9,2,242.1,478.3,7.8,1
45049000014,45,049,000014,81,4,0,0,0,79,4,2,0
45049000015,45,049,000015,20,27,1,0,1,20,28,0,0
45049000016,45,049,000016,183,33,0,1,0,174,37,4,0
45049000017,45,049,000017,226,185,2,0,0,216,186,10,2
45049000018,45,049,000018,256,308,3,1,3,250,314,4,0
45049000019,45,049,000019,141,55,0,0,0,133,60,3,1
45049000021,45,049,000021,25,205,0,1,0,25,208,0,0
45051000101,45,051,000101,1072.3,353.8,10,7,1,1039.4,378.7,25.9,1
45051000102,45,051,000102,422.3,90.5,3.9,0,0,406.8,101.2,11.7,2
45051000103,45,051,000103,41.6,94.1,1,0,0,38.1,93.3,1.4,1
45051000104,45,051,000104,1185,269,10,4,0,1154,288,21,1
45051000105,45,051,000105,621.1,323.7,7.8,1,0,611.4,326.6,10.7,0
45051000106,45,051,000106,1736.8,952.3,13,5,1,1694.8,979.3,36,1
45051000107,45,051,000107,682.9,143,7.3,1.3,0.7,666.3,148.9,18.6,0.7
45051000108,45,051,000108,1304,634,11,2,0,1291,642,19,0
45051000109,45,051,000109,2191.1,996,13.8,7.9,3,2184.3,985.6,41.8,5.1
45051000110,45,051,000110,1386,775,29,6,1,1342,816,39,3
45051000111,45,051,000111,938,616,14,1,1,920,618,26,1
45051000112,45,051,000112,1273.3,216.9,10.7,1.7,2.4,1251,224.1,28.3,0.3
45051000113,45,051,000113,1148,374,9,2,0,1144,369,18,3
45051000114,45,051,000114,1173.3,539.7,9.1,1,2,1182.2,523.7,17.1,4
45051000115,45,051,000115,431.3,339.5,12.6,6.3,0.9,429.4,352.2,8.2,0.9
45051000116,45,051,000116,89.3,519.6,5,1,1,90.3,526.6,0,1
45051000117,45,051,000117,234.9,468.9,10.6,3.8,1,221.5,489.1,11.5,1
45051000118,45,051,000118,296,53.2,2.1,1,0,286.6,65.3,1.3,0
45051000119,45,051,000119,931.8,419.2,4.1,2,0,907.1,428.1,21.8,1
45051000120,45,051,000120,756,210,4,2,0,729,225,19,2
45051000121,45,051,000121,1814,907.9,12.1,2.3,2.1,1775.4,933.9,32,2.3
45051000122,45,051,000122,694.9,87.5,2,1,0,674.4,92.5,13.7,2
45051000123,45,051,000123,622.1,497.5,7.9,2,0,595.4,512.3,22.8,0
45051000124,45,051,000124,2093,813.9,21.5,3.2,1,2139.6,787,12.5,0.2
45051000125,45,051,000125,1618.4,700.5,14.4,5.7,1.3,1639,690,15.1,0
45051000126,45,051,000126,477.9,359.4,8.1,0.1,2.9,487.6,355.3,8.4,0
45051000127,45,051,000127,706,368.2,4.3,3.9,0,695.9,374.7,10.6,0
45051000128,45,051,000128,1193.7,631.5,8.3,3.7,0,1179.9,644.4,18.5,1.9
45051000129,45,051,000129,1298,504,2,5,2,1288,512,18,0
45051000130,45,051,000130,1006.7,646.4,9.9,11.9,0,977,669.2,25.7,1
45051000131,45,051,000131,1676.4,1105.2,21.4,5.2,6.1,1642.2,1117.7,48.1,0.1
45051000132,45,051,000132,1517,833,28,5,0,1473,864,33,1
45051000133,45,051,000133,1255.3,646.4,10.5,6.6,2,1210.1,673.9,25.6,0.7
45051000135,45,051,000135,1645.3,917,12.9,5.9,4,1593.9,920,50.4,3
45051000136,45,051,000136,1069.5,460.1,9.5,3.1,1,1032.4,476.2,30.6,0
45051000137,45,051,000137,96.2,26.5,0,0,0,95.2,25.5,2,0
45051000138,45,051,000138,1154,366,7,4,1,1144,373,18,0
45051000139,45,051,000139,828,225.4,11.2,2.8,0,831.7,232.8,5.6,0.9
45051000140,45,051,000140,830.6,415.8,3.5,7,0.9,807,428,21.9,1.8
45051000141,45,051,000141,703.4,387.3,6,3.1,1.1,688.1,400.5,12.4,0.3
45051000142,45,051,000142,1090.4,509.6,12,8,1,1061.4,527.6,29,1
45051000143,45,051,000143,516.3,202.7,2,2,0,503.3,204.7,11,1
45051000145,45,051,000145,893,291,6,2,0,863,304,26,0
45051000147,45,051,000147,849.5,402.3,5.1,2,0,827.6,414.3,14,0
45051000148,45,051,000148,914.9,140.6,9.6,1.9,0,901.4,160.8,3.9,0
45051000149,45,051,000149,146,107,1,0,0,146,105,3,0
45051000150,45,051,000150,313.3,122.3,2.9,1,0,297,134.8,8.7,0
45051000151,45,051,000151,1491.7,1163.9,23.5,5.2,0,1441.1,1200.2,30.9,3.1
45051000152,45,051,000152,414.3,87.6,1,2,0,407.4,89.6,7,0
45051000153,45,051,000153,874.1,523.5,13.9,3.5,0,854,534,18.3,1.7
45051000154,45,051,000154,1549.8,904.5,14.7,7.6,2.2,1545.5,916.5,16.3,0.5
45051000157,45,051,000157,1009.6,310.3,4.9,2,1,988.2,322.9,14.6,2
45051000158,45,051,000158,830.7,522.1,10,4,0,793.8,539,36.9,0
45051000159,45,051,000159,731,657,10,1,0,696,677,22,0
45051000160,45,051,000160,1030,406,4,4,0,1011,407,24,0
45051000161,45,051,000161,1609,700,16,3,0,1583,725,26,0
45051000162,45,051,000162,1219,523,10,4,2,1213,527,15,1
45051000163,45,051,000163,465.7,205.5,6.1,2,0,456.2,214.8,8.3,0
45051000164,45,051,000164,857,337,9,3,0,851,347,14,0
45051000165,45,051,000165,1296.5,565.3,9.7,0,1,1287.8,559.5,16.5,1
45051000166,45,051,000166,923.9,92.3,2.2,0,0,905.6,94.4,16.3,0
45051000168,45,051,000168,678.2,203.1,3,1,0,651.2,214.1,18,1
45051000169,45,051,000169,354,72,1,0,0,343,76,6,0
45051000170,45,051,000170,674.2,439.6,5.8,1.4,1,678.1,429.4,14.5,1
45051000171,45,051,000171,526.7,338,7.9,1,0,504.1,347.8,18.7,1
45051000172,45,051,000172,793,480,13,3,1,804,470,13,3
45051000173,45,051,000173,957.5,443.3,21.1,3,1,976.1,436.5,11.3,1
45051000174,45,051,000174,1207.7,479.3,12.9,4,0,1176.8,489.3,32.9,2
45051000175,45,051,000175,1354.6,882.3,11.4,7.6,0.9,1309.2,911.6,23.7,1.9
45051000176,45,051,000176,726,497.9,4.8,3.9,1.9,700.8,524.1,19.4,0
45051000177,45,051,000177,560.5,274.7,10.9,4,0,562.4,280.7,9,0
45051000179,45,051,000179,1370.8,531.5,16.9,7.3,2.1,1360.6,545.8,20.6,2.1
45051000180,45,051,000180,1610.5,553.5,12.2,3.1,1.4,1602.4,551.9,21.8,0.8
45051000181,45,051,000181,822,438,5,0,2,812,437,16,3
45051000182,45,051,000182,1119.2,599,9.1,4,0,1124.3,597,12,2
45051000183,45,051,000183,445,438,15,3,0,427,448,21,3
45051000184,45,051,000184,2183.4,1085.8,24.3,5.7,3.5,2141.5,1108.2,45.9,3.2
45051000185,45,051,000185,338.6,73.2,3.2,0,1,322.3,81.6,12.2,0.1
45051000186,45,051,000186,369,60,1,1,0,364,61,5,0
45051000187,45,051,000187,573.5,78.3,3.9,0,0,569.5,81.4,5,0
45051000188,45,051,000188,51.8,398.9,2.8,0,0,47.8,406.5,4.8,0
45051000189,45,051,000189,613.5,747.8,16.9,3.2,0.1,581.1,770.4,25.5,1.4
45051000190,45,051,000190,205.7,837.4,7.3,1.8,0,195.6,842.9,11.9,0.9
45051000191,45,051,000191,476,341,4,1,1,458,349,16,0
45051000192,45,051,000192,545,253.5,9.7,3.3,3,530.2,270.7,14.8,0
45051000193,45,051,000193,1027.6,547.2,11.7,6.3,4.5,1010.5,569.8,18.1,1.8
45051000194,45,051,000194,1486,506.7,21.2,3.2,0,1457.5,518,42.5,1
45051000195,45,051,000195,684,472,7,2,0,643,494,25,0
45051000196,45,051,000196,483.3,436.1,3.3,4.1,0,447.9,460.7,19.4,0
45051000197,45,051,000197,1788.3,955.1,20.7,6.9,0.9,1728.7,989.7,41.5,7.8
45051000198,45,051,000198,877,206,9,2,1,859,224,11,0
45051000199,45,051,000199,759.3,352.7,9,2.8,0.5,724.3,372.1,25.5,0
45051000200,45,051,000200,871.1,285.9,5.2,1.1,0,836.6,301.4,21.4,3
45051000201,45,051,000201,2030.2,879.9,23.9,10,2,1969.3,919.8,56.9,2
45051000202,45,051,000202,829.5,387.4,10,3.1,0.5,791.6,408.5,27.7,0
45051000204,45,051,000204,1249.6,561.4,4,6,1,1220.6,565.4,33,1
45051000205,45,051,000205,612,272,7,2,0,610,265,14,1
45051000206,45,051,000206,1354.7,537,13.2,2.8,0,1334.9,545.5,23.6,0.9
45051000207,45,051,000207,1871.5,875.7,20.1,5.8,2,1861.5,876.8,30.6,1.2
45051000208,45,051,000208,459,363,2,3,1,435,376,15,0
45051000210,45,051,000210,1097.3,356.4,12.3,1.8,0,1083.2,355.5,26.4,1.8
45051000211,45,051,000211,775.3,375.8,7.2,4,0,755,385,20.1,0
45051000212,45,051,000212,628,879.8,8.9,3,0,618.1,888.7,15.8,1
45051000213,45,051,000213,80.1,78,1.2,0.9,0,76.9,80.1,2,0.6
45051000214,45,051,000214,332,446.9,3.7,1.3,0,312.8,454,10.6,2.1
45051000215,45,051,000215,443,81,4,2,0,433,85,7,0
45051000216,45,051,000216,1802.3,967.1,22.5,6.8,1,1735.9,1000.3,49.8,2
45051000217,45,051,000217,789,321.1,10.1,1,0.1,786.5,314.1,17.9,2
45051000218,45,051,000218,1201.2,507.6,6.7,2.2,0.7,1218.4,493.2,9,0
45051000219,45,051,000219,1549.4,712.1,12.4,5.2,0.1,1554.2,705.2,19.7,1.5
45051000220,45,051,000220,2357.7,1173.4,36.4,3.6,0,2320.5,1212.5,33.6,0
45051000221,45,051,000221,1069,521,11,6,0,1058,516,26,4
45051000222,45,051,000222,1287.8,713.3,14,3.4,0,1249.8,723,37.9,1
45051000223,45,051,000223,645.2,357.7,6,2,0,629.2,372.7,10,0
45051000224,45,051,000224,1396.3,603.3,22,4,1,1367.4,634.2,23,2
45051000225,45,051,000225,1100,541,10,2,0,1071,558,22,1
45051000226,45,051,000226,1724,916,22,8,0,1680,959,30,3
45051000227,45,051,000227,642,473.6,16.7,1.1,1,604.9,505.2,21.4,0
45051000228,45,051,000228,757,370.6,12,2.3,0,738.9,385.6,16.5,0.8
45051000229,45,051,000229,1929.6,1024.5,37.7,5,2,1858.1,1078.1,57.6,3
45051000230,45,051,000230,647.5,333.4,5.4,3.4,1,624.2,347.6,13.2,0.3
45051000231,45,051,000231,430.4,251.5,4.2,2.1,0.6,428.6,255,4.8,0.2
45051000232,45,051,000232,1008.6,594.3,10.7,4.8,1.3,1002.1,603.6,12.3,0.5
45051000233,45,051,000233,598.7,199.2,4.5,1.1,0.5,596.3,198.1,8,0.3
45051000234,45,051,000234,544.6,245.5,3.1,2.1,1,541.8,242.9,11.7,1.6
45053000101,45,053,000101,108,301,0,2,0,108,302,2,0
45053000102,45,053,000102,212,272,3,1,0,210,273,5,0
45053000103,45,053,000103,549.2,385.3,2,4,0,529.2,400.3,13,0
45053000104,45,053,000104,537.7,1025.3,11,4,0,504.7,1056.3,20,0
45053000105,45,053,000105,441,139,4,1,0,427,148,14,1
45053000106,45,053,000106,633.4,494.6,3.6,0.7,0.7,622.3,496.8,12.6,0
45053000107,45,053,000107,203.9,374.9,2.2,2,0,196.9,382,3.2,0
45053000108,45,053,000108,420,770.1,9.4,1.9,0,412.4,778.6,10.4,0.9
45053000109,45,053,000109,173.7,138.9,5.7,1.3,0.3,167.5,146.7,4.4,0.8
45053000110,45,053,000110,67.1,476.3,1,1,4,64,481.3,2,0
45053000111,45,053,000111,467.3,204.7,4,0,0,447.3,217.7,13,0
45053000112,45,053,000112,321.8,388.7,10,1,0,301.8,407.7,13,0
45053000113,45,053,000113,209,332,2,3,0,195,335,15,0
45053000114,45,053,000114,365,209,4,1,0,346,222,12,0
45053000115,45,053,000115,1499.1,989.7,11.5,3.8,0.9,1557.1,949.8,11.4,0
45053000116,45,053,000116,285.2,218,1.6,0.3,0.3,280.2,219,5.7,0
45053000117,45,053,000117,576.2,450.3,16.9,3.9,0.8,561.4,470.5,13.2,2.2
45055000101,45,055,000101,538.7,321.2,7.9,3,1,518.9,340,13.8,1
45055000102,45,055,000102,410,234,3,3,1,400,238,12,1
45055000103,45,055,000103,542,348,6,0,1,525,353,19,2
45055000105,45,055,000105,625.2,124.7,6.1,0,1.1,607,133.7,16.2,2
45055000107,45,055,000107,467.2,641.9,10,4,1,460.2,645.9,14,1
45055000108,45,055,000108,137,147,2,1,0,140,144,3,0
45055000109,45,055,000109,739.3,590.8,25.1,6,1,778.1,592,7.2,2
45055000111,45,055,000111,526.2,393.3,14.2,1.3,0.2,527.3,390,17.4,1.3
45055000112,45,055,000112,148.6,272.2,2,3,1,145.6,272.2,5,0
45055000113,45,055,000113,158,135.1,3,0,0,164.9,125.2,6,0
45055000115,45,055,000115,753,301,9,6,3,729,312,27,2
45055000117,45,055,000117,624.9,586.4,9.9,1,0,612.1,596.3,14.8,0
45055000119,45,055,000119,866.5,434.3,14.9,3,0,826,446.2,42.5,3.9
45055000121,45,055,000121,231,138.9,6,1,0,222.1,143.8,9,1
45055000122,45,055,000122,1096,711,32,7,1,1079,725,42,4
45055000123,45,055,000123,823.3,520,5,3,0,794.4,524.9,24,3
45055000124,45,055,000124,617,427,11,1,5,602,445,12,1
45055000125,45,055,000125,880,558,18,7,0,853,582,21,3
45055000126,45,055,000126,690,341,19,4,0,682,355,18,1
45055000127,45,055,000127,473.7,458,12,2,0,456.6,468.1,19,3
45055000130,45,055,000130,241,28,1,0,0,235,29,6,0
45055000131,45,055,000131,329.6,113.8,0,1,0,333.5,107.9,1.9,0
45055000132,45,055,000132,597,366,11,3,1,582,375,16,1
45055000133,45,055,000133,933,469,20,5,0,907,485,32,2
45055000134,45,055,000134,883,364,18,3,1,877,373,18,2
45055000135,45,055,000135,822.6,319.3,14.2,2,0,800.9,333.5,25.7,0.1
45055000140,45,055,000140,571,488,6,2,0,563,490,15,1
45055000143,45,055,000143,1211,416,9,4,1,1204,410,26,0
45055000146,45,055,000146,90.8,448.1,2,3,0,85.8,455.1,1,0
45055000147,45,055,000147,693,285,11,2,3,682,286,24,2
45055000149,45,055,000149,428,307,8,2,0,424,310,7,1
45055000150,45,055,000150,623.2,648.5,9.8,1.7,0.8,629.1,640.8,11.6,1.7
45055000152,45,055,000152,875.6,299.2,5.9,2,0,854,301.2,27.4,2
45055000154,45,055,000154,803,456,12,3,2,782,468,26,0
45057000001,45,057,000001,507,151,4,1,1,489,163,11,0
45057000002,45,057,000002,1317.9,895.1,15.4,3.1,1,1326.6,899.8,9.5,2
45057000003,45,057,000003,535,97,6,1,0,517,113,13,0
45057000004,45,057,000004,282,129,2,1,0,276,130,6,0
45057000005,45,057,000005,156.8,648.8,8.2,1,0,145.3,656.2,8.3,1
45057000006,45,057,000006,908.8,630.7,11.8,4.9,1,879.3,648.4,23.6,0
45057000007,45,057,000007,1189.3,242.6,25,0,0,1149.2,266.6,43.1,0
45057000008,45,057,000008,748.6,405.7,11.8,0,1,730,425.3,12.7,3.9
45057000009,45,057,000009,595.1,538.2,2,3,1,573,551.3,18.1,1
45057000010,45,057,000010,574.3,668.8,15.3,3,0,539.6,697,21.1,0
45057000011,45,057,000011,592.7,311.6,4,4,1,568.7,320.6,14,0
45057000012,45,057,000012,824,450,11,2,1,773,486,27,1
45057000013,45,057,000013,551.8,299.8,20,1,0,542.8,312.8,15,1
45057000014,45,057,000014,702,383,8,4,3,672,401,25,4
45057000015,45,057,000015,909.1,203.5,13.1,3.1,0,882.8,217.3,27.6,0
45057000016,45,057,000016,431,726,6,7,1,416,739,15,0
45057000017,45,057,000017,271,325,6,1,0,258,338,9,0
45057000018,45,057,000018,1015.2,609.7,8.7,0.9,0,964.1,650.5,21.9,0.1
45057000019,45,057,000019,469.4,68.4,5,0,0,452.3,78.5,10.1,1
45057000020,45,057,000020,696,336,6,2,1,677,346,17,0
45057000021,45,057,000021,1317.8,1221.6,41,5,1,1295.8,1256.6,29,1
45057000022,45,057,000022,723.3,135.9,4,2,0,705.5,139.9,13.9,2
45057000023,45,057,000023,332.3,317.6,4.9,0,1,320.5,327.4,8.8,0
45057000024,45,057,000024,774,156,7,0,0,742,173,17,0
45057000025,45,057,000025,763,233,8,4,1,741,255,11,0
45057000026,45,057,000026,538.4,238.6,9.3,0.1,0,507.3,255.4,17.8,1
45057000032,45,057,000032,1255.7,914.8,23.4,3.8,0.1,1239.8,940,18.8,0.9
45057000033,45,057,000033,642,298,13,1,1,630,314,14,3
45057000034,45,057,000034,878,618,18,6,2,837,637,43,1
45057000035,45,057,000035,1779.5,1201.3,37.1,13,5.8,1750.8,1242.4,36.7,3
45057000036,45,057,000036,819.6,439,7.9,1,0.1,810.8,439.9,13.3,1
45057000037,45,057,000037,1567.6,1195.6,34.9,4.1,3,1567,1198.8,29.9,1.9
45057000038,45,057,000038,2076.1,1562.4,42.1,4.9,3.9,2038.9,1596.7,49.9,3.9
45057000039,45,057,000039,1027.9,611.1,12.4,0.8,1.5,998.8,628.1,27,1.6
45057000040,45,057,000040,1474.8,1091.5,17.7,2.9,1,1503.6,1080.8,16,0
45057000041,45,057,000041,689,339,17,1,0,687,347,14,1
45059000001,45,059,000001,141,300,3,2,1,140,302,3,0
45059000002,45,059,000002,65.6,247.6,2.1,0,1,57.4,252.8,3.1,0
45059000003,45,059,000003,265.8,303,7.1,3,1,252.6,318,12.2,1
45059000004,45,059,000004,109.9,409.1,3.9,1.9,0,108.7,415,4,0
45059000005,45,059,000005,693,470.3,12,1,2,697,465.3,12,3
45059000006,45,059,000006,688.8,326.4,10.7,2,1,673.1,338.7,10.3,2.9
45059000007,45,059,000007,496.9,276.2,5.2,0.1,1,480.1,285.5,14,0
45059000008,45,059,000008,669.8,407.4,4.3,2,1,663.4,407,11.7,0.1
45059000009,45,059,000009,663.2,285.2,11.9,5,0,625.6,318.9,21.8,2
45059000010,45,059,000010,495,236,6,1,0,485,242,9,4
45059000011,45,059,000011,646.1,259.3,5,1,0,626.1,268.3,12,3
45059000012,45,059,000012,548.4,416.1,10,1,1,544.4,425.1,8.1,1
45059000013,45,059,000013,531.5,474,16.2,3.2,0,544.6,474.9,9.7,0
45059000014,45,059,000014,951.7,276.8,7.1,1,1,909.7,300.9,28,0
45059000015,45,059,000015,310,505.6,8.8,3.9,1,294.2,519.3,14.7,1
45059000016,45,059,000016,300,171,3,1,0,287,179,9,0
45059000017,45,059,000017,822,316,4,1,0,819,309,15,1
45059000018,45,059,000018,734.9,457,10,3,4,718.9,469,22,1
45059000019,45,059,000019,425,180.7,3.2,0.1,0,413.2,181.2,8.6,0
45059000020,45,059,000020,603,326.3,7.8,3.9,1,570.8,345.8,21.4,2
45059000021,45,059,000021,1036.2,230.9,12.9,3,3,1009.4,247.9,18.9,3
45059000022,45,059,000022,1148.6,644.2,12.8,5.8,0,1099.4,674.2,41.6,1
45059000023,45,059,000023,655,163.8,6.4,0.2,0,634.6,176.3,12.8,1
45059000024,45,059,000024,488.2,239.4,5.1,1.1,0,471.7,248.4,9.6,1
45059000025,45,059,000025,752.8,193.9,8.9,2,1,746.9,199.8,12.9,1
45059000026,45,059,000026,844,458,6,2,0,838,461,14,0
45059000027,45,059,000027,873,411,7,5,0,870,421,11,2
45059000028,45,059,000028,442.2,87.6,3.9,1,0,434.4,95.4,6.8,0
45059000029,45,059,000029,393,89,4,0,0,382,92,12,0
45059000030,45,059,000030,788.1,87.1,9,2,0,762,99.2,24.1,1
45059000031,45,059,000031,1497.6,284.6,10.8,0,0,1459.2,301.3,33.5,3.9
45059000033,45,059,000033,501.2,48.6,4.9,2,0,478.6,57.5,17.7,0
45059000034,45,059,000034,277.4,544.1,3.9,5.8,0,249.2,570.3,19.5,1
45061000001,45,061,000001,274,84,1,1,0,267,87,6,0
45061000002,45,061,000002,318,134,9,2,1,314,145,5,0
45061000003,45,061,000003,76,417,8,1,0,78,423,1,1
45061000004,45,061,000004,85,427,5,0,1,81,435,3,0
45061000005,45,061,000005,263.8,320.7,5.9,1,0,256.8,327.5,7,1
45061000006,45,061,000006,149,545,4,1,0,140,554,6,0
45061000007,45,061,000007,138.1,88.3,1.9,0.9,0,133.3,90.2,3.8,0
45061000008,45,061,000008,133.5,247,4,1,0,130.5,254,1,0
45061000009,45,061,000009,36,303,0,0,0,37,305,0,0
45061000010,45,061,000010,128,134,1,0,0,125,135,2,0
45061000011,45,061,000011,275,208,2,1,1,268,212,7,0
45061000012,45,061,000012,74,391,2,1,0,71,395,1,0
45061000013,45,061,000013,118.1,357,3.2,1,0,119.9,355.3,3.2,0
45061000014,45,061,000014,34.4,139.7,3,0,0,32.3,141.7,2,0
45061000015,45,061,000015,142,126,3,0,0,137,128,4,1
45061000016,45,061,000016,187,166,3,2,0,185,170,5,0
45061000017,45,061,000017,61,200,3,1,0,62,202,1,0
45061000018,45,061,000018,129,362,1,1,0,127,365,2,0
45061000019,45,061,000019,198,468,8,2,1,193,481,6,0
45061000020,45,061,000020,90,41,3,0,1,86,47,1,0
45061000021,45,061,000021,65,45,0,1,0,63,48,1,0
45061000024,45,061,000024,33,125,0,0,0,32,125,2,0
