GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIDUN,G16USSRPOR,G16USSDSTR,G16USSGDEM,G16USSICON,G16USSIRUP
39095048AFI,39,095,048AFI,212,427,12,8,2,248,366,8,24,7
39095048AFJ,39,095,048AFJ,253,366,23,13,2,292,319,11,8,12
39095048AFK,39,095,048AFK,188,280,6,9,4,214,227,10,7,4
39095048AFL,39,095,048AFL,213,339,29,6,3,245,314,11,7,7
39095048AFM,39,095,048AFM,136,341,12,6,0,139,325,7,3,4
39095048AFN,39,095,048AFN,315.2,694.3,26,7,5.7,397.6,613.9,8.6,21.5,5.7
39095048AFO,39,095,048AFO,246,396,32,6,3,308,322,14,11,8
39095048AFV,39,095,048AFV,74,643,6,8,2,106,587,6,10,2
39095048AFW,39,095,048AFW,66,467,9,3,1,86,427,3,8,6
39095048AFX,39,095,048AFX,95.2,647.8,6.6,5.7,0.4,119.1,574.9,7.9,12.1,9.6
39095048AFY,39,095,048AFY,60,541,11,6,5,73,502,8,10,9
39095048AFZ,39,095,048AFZ,136,381,31,5,1,157,358,14,17,5
39095048AGA,39,095,048AGA,91.6,466.4,8.8,7.1,1,112.1,423.6,15.4,6,1.1
39095048AGB,39,095,048AGB,59,524,15,9,2,79,485,10,9,7
39095048AGC,39,095,048AGC,61,536,10,11,0,85,486,6,12,12
39095048AGD,39,095,048AGD,16,531,8,7,1,52,465,7,11,7
39095048AGE,39,095,048AGE,36,463,7,10,4,72,410,7,5,8
39095048AGL,39,095,048AGL,202.2,278.8,25.3,3.1,1.1,230.1,253.9,5.2,9.9,3.1
39095048AGM,39,095,048AGM,52,385,14,8,1,67,340,15,9,8
39095048AGN,39,095,048AGN,238.6,277.8,16,4,3.2,285.8,233.8,8.8,2.4,4.8
39095048AGO,39,095,048AGO,389.4,498.2,26,4,2.8,471.2,401.2,12.2,7.6,12.2
39095048AGP,39,095,048AGP,128.3,348.5,19.6,7.8,1,198.8,260.4,10.8,6.8,8.8
39095048AGR,39,095,048AGR,360.1,361.7,38.5,6,3.9,427.8,292.2,13,7.3,7.1
39095048AGT,39,095,048AGT,171,217.9,23,2.7,0.9,210,175.4,6.2,9.7,4.4
39095048AGZ,39,095,048AGZ,225,235,13,5,1,246,205,4,2,4
39095048AHA,39,095,048AHA,159.1,248.1,12.8,1,2,197.7,205.6,3,4.9,2
39095048AHB,39,095,048AHB,67,309,6,6,2,74,274,14,12,6
39095048AHC,39,095,048AHC,8.4,434.2,2.8,3.7,1.9,29,383.8,12.1,5.6,1.9
39095048AHD,39,095,048AHD,9.6,406.8,3.2,5.3,4.1,25,368.2,11.9,6.4,3.1
39095048AHE,39,095,048AHE,12.1,504.5,3,3,3,40.2,449.4,5,5,7
39095048AHF,39,095,048AHF,91.9,356.7,16,6,3,125.9,303.8,12,8,7
39095048AHG,39,095,048AHG,13,554,2,3,2,33,490,6,8,7
39095048AHH,39,095,048AHH,73,399,18,6,1,123,329,11,5,7
39095048AHI,39,095,048AHI,22,434,10,5,5,38,375,12,8,5
39095048AHR,39,095,048AHR,125.3,358.7,13.7,10.7,1.9,153.3,312.3,14.6,10.7,6.8
39095048AHT,39,095,048AHT,178,377,17,11,8,190,344,17,9,13
39095048AHU,39,095,048AHU,171.7,391.3,32.3,8.3,1.1,186.7,358.7,17.4,19.3,3.2
39095048AHV,39,095,048AHV,255,366,35,6,2,275,330,11,12,8
39095048AHW,39,095,048AHW,164,498,19,17,1,215,426,12,16,5
39095048AHX,39,095,048AHX,203,411,29,8,1,242,344,15,10,16
39095048AHY,39,095,048AHY,121,259,17,5,1,136,232,11,6,9
39095048AIJ,39,095,048AIJ,37.3,369.4,4.1,6,0,49.2,339.6,5,2,5
39095048AIL,39,095,048AIL,57,411,4,8,2,77,371,9,7,5
39095048AIM,39,095,048AIM,24,448,6,8,3,42,407,13,6,6
39095048AIN,39,095,048AIN,10,393,3,2,1,23,361,6,4,6
39095048AIO,39,095,048AIO,11,236,2,3,1,17,208,6,7,5
39095048AIP,39,095,048AIP,67,482,17,29,2,115,420,41,5,6
39095048AIR,39,095,048AIR,51,459,7,11,1,72,427,16,2,5
39095048AIS,39,095,048AIS,25,420.8,7.7,7.7,2.9,44.2,389.1,13.4,5.8,2.9
39095048AIW,39,095,048AIW,56,419,13,8,3,75,369,17,11,4
39095048AIY,39,095,048AIY,215.8,299,20.8,9.9,2,229.7,259.4,13.9,5,6.9
39095048AIZ,39,095,048AIZ,111,298,24,8,2,143,243,18,10,8
39095048AJA,39,095,048AJA,214,401,36,17,3,250,342,35,13,8
39095048AJB,39,095,048AJB,156,299,22,11,4,185,268,19,10,0
39095048AJC,39,095,048AJC,236,348,19,8,3,257,328,9,7,9
39095048AJD,39,095,048AJD,167,292,31,10,7,193,265,12,12,6
39095048AJE,39,095,048AJE,188,277,30,16,2,214,238,21,17,9
39095048AJF,39,095,048AJF,105,187,14,7,4,135,161,7,5,5
39095048AJP,39,095,048AJP,136,304,19,12,4,162,282,12,7,2
39095048AJQ,39,095,048AJQ,215,468,29,12,4,283,397,12,10,6
39095048AJR,39,095,048AJR,113.2,480.6,23.6,15.8,3,167.4,443.1,14.8,9.8,2
39095048AJS,39,095,048AJS,265,442,30,7,0,348,366,9,8,4
39095048AJV,39,095,048AJV,255.3,601.9,36.2,14,1,340.6,514.5,19.1,11,5.1
39095048AJW,39,095,048AJW,78,325,17,11,0,98,303,11,11,3
39095048AKD,39,095,048AKD,325.5,606.8,40.5,16.4,1,394.9,517.2,27.9,5.8,14.4
39095048AKE,39,095,048AKE,155,393,28,7,1,186,367,10,4,10
39095048AKJ,39,095,048AKJ,11.5,300.9,1.9,1.9,0,22,271.1,2.9,4.8,2.9
39095048AKK,39,095,048AKK,54,563,9,3,3,88,518,3,2,4
39095048AKL,39,095,048AKL,2.5,364.1,1.1,0.1,0,17,331.9,3.1,2.2,2.1
39095048AKM,39,095,048AKM,36,626.2,5.3,6.3,1.1,48.8,573.9,13.6,4.2,13.1
39095048AKN,39,095,048AKN,43,455,8,3,1,71,415,6,5,4
39095048AKP,39,095,048AKP,47.8,501.4,3.4,3.2,1,61.6,439.9,13.2,7.2,3
39095048AKQ,39,095,048AKQ,10,435,2,0,0,25,389,7,5,3
39095048AKW,39,095,048AKW,110.9,490.6,30.6,8.7,5,154.7,441,27.1,14.2,1.6
39095048ALA,39,095,048ALA,13.9,393.7,1,4.9,0,28.6,352.5,5.9,3.9,7.8
39095048ALB,39,095,048ALB,4,381,3,1,0,14,347,3,4,4
39095048ALC,39,095,048ALC,8,463,2,4,1,28,407,7,8,2
39095048ALD,39,095,048ALD,57,584,6,5,5,76,534,12,4,4
39095048ALF,39,095,048ALF,8.9,386.7,0,1,2,20.9,353.9,7,5,3
39095048ALG,39,095,048ALG,6.4,352.6,2,0.1,1,13.8,330.4,3.2,5.1,6.2
39095048ALM,39,095,048ALM,18,352,5,2,2,35,315,5,5,5
39095048ALQ,39,095,048ALQ,138.4,329.8,24.6,11.8,2,161.2,304.8,16.7,11.9,6.9
39095048ALR,39,095,048ALR,301,364,38,9,2,339,327,20,7,6
39095048ALS,39,095,048ALS,161,369,22,9,5,176,339,17,15,12
39095048ALT,39,095,048ALT,137,468.5,14,8.2,3.1,180.2,402.3,11.4,17.2,5.2
39095048ALU,39,095,048ALU,249,362,20,5,3,277,316,15,5,12
39095048ALV,39,095,048ALV,180,373,29,13,3,227,325,9,12,11
39095048ALW,39,095,048ALW,128.2,537.9,17.8,10.3,1.9,151.6,490.2,22.4,5.6,11.2
39095048ALX,39,095,048ALX,62,172,8,3,4,73,156,5,5,2
39095048ALY,39,095,048ALY,94.8,301.1,17.2,8.7,1.1,119.4,264.8,9.6,5.4,5.8
39095048AMG,39,095,048AMG,303,356,29,11,2,360,282,25,13,7
39095048AMH,39,095,048AMH,199.2,367.8,30.9,9.7,2.9,222.7,331.2,13.6,10.7,14.3
39095048AMI,39,095,048AMI,191,214,29,12,4,213,191,6,13,10
39095048AMJ,39,095,048AMJ,226,355,19,7,2,275,294,15,11,6
39095048AMK,39,095,048AMK,263.1,441.4,42.7,9.4,1,313.9,382.6,20.7,16,9.3
39095048AMM,39,095,048AMM,379.9,373.3,25.8,8.2,2.1,458.1,304.4,6.6,8.3,5.2
39095048AMN,39,095,048AMN,150.7,166.3,15.3,1.9,0.9,176.5,146.4,3.8,3.7,0.1
39095048AMO,39,095,048AMO,107,277,14,8,0,112,252,9,13,3
39095048AMP,39,095,048AMP,313.9,438.6,51.1,8.4,9,402.3,367.4,19.5,9.5,5.6
39095048AMX,39,095,048AMX,98,243.3,18.1,6.2,3.1,112.9,214.8,15,3.3,10.1
39095048AMZ,39,095,048AMZ,158.1,499.7,20.1,11.2,5,203.7,421.2,13.7,14.2,12.2
39095048ANA,39,095,048ANA,56.2,270.3,15.8,4.9,2,81.9,229.9,5.9,11.8,7.9
39095048ANB,39,095,048ANB,66.3,241.9,8.1,5,0,81.4,196.8,4.1,4,11
39095048AND,39,095,048AND,72.3,206,6.8,3.9,2,85.9,175.8,11.7,6.8,4.9
39095048ANE,39,095,048ANE,75.5,270.2,15.9,7.9,3,102.3,224.5,9.9,8.9,7.9
39095048ANJ,39,095,048ANJ,92.2,382.5,17,9,7,119.2,330.4,13,22,9
39095048ANO,39,095,048ANO,103.5,244.4,19.1,6,0,122.6,219.2,4.1,4,12
39095048ANP,39,095,048ANP,136.3,280.9,13.5,9.3,4,141.2,255.8,12.8,11.6,8.3
39095048ANQ,39,095,048ANQ,23,212,2,1,0,30,186,2,7,3
39095048ANR,39,095,048ANR,123.4,277.3,19.3,2.8,3.7,147.4,239.5,9.2,15.7,5.5
39095048ANS,39,095,048ANS,194,283,27,3,2,210,254,11,19,5
39095048ANT,39,095,048ANT,123.8,239.8,15.7,6.9,2,146.4,210.3,6.9,7.9,16.7
39095048ANY,39,095,048ANY,70.3,201.9,8.9,4,0,81.2,171.2,10.9,5,4
39095048ANZ,39,095,048ANZ,169.2,388.7,21,11,8,195.3,341.6,16,21,10
39095048AOB,39,095,048AOB,132,236,12,5,4,132,219,15,9,7
39095048AOC,39,095,048AOC,78,226,23,4,0,93,203,10,9,5
39095048AOG,39,095,048AOG,87.3,214.4,4.2,5,3,92.5,182.4,7,9,3
39095048AOJ,39,095,048AOJ,101.3,227,14.8,6.5,1,117.9,196.3,5.6,8.4,5.6
39095048AOL,39,095,048AOL,201.7,435.9,15.1,7.5,5.1,223,383.6,9.4,12.6,11.4
39095048AOM,39,095,048AOM,149,231,20,1,1,155,207,7,9,8
39095048AON,39,095,048AON,47.6,171.3,8.4,3.4,1.7,74.5,141.8,3.4,5.1,7.6
39095048AOO,39,095,048AOO,157,270,29,6,11,164,254,15,11,15
39095048AOS,39,095,048AOS,135,300,19,2,0,142,274,12,8,7
39095048AOU,39,095,048AOU,227,362,25,13,4,268,316,16,11,4
39095048AOV,39,095,048AOV,207,266,25,10,2,239,218,22,10,7
39095048AOW,39,095,048AOW,251.2,291.2,19,9,5,286.2,238.2,23,6,6
39095048AOX,39,095,048AOX,307,387,39,6,5,383,307,16,7,12
39095048AOY,39,095,048AOY,213.7,303.1,27.8,7,0,249.4,248.5,18.9,7,8.9
39095048AOZ,39,095,048AOZ,180,207.8,22.3,8.1,2,219.3,174.2,10.2,7.1,1.1
39095048APA,39,095,048APA,290.9,367,33.6,13.8,3,323.5,310.6,14.8,11.9,11.9
39095048APB,39,095,048APB,254.7,400.3,39.6,8.2,1,324.9,324.1,22.3,6.2,7.2
39095048APK,39,095,048APK,268,331,39,11,3,319,278,13,9,14
39095048APL,39,095,048APL,261.3,350.7,34.4,11.8,3,328.1,283.9,15.7,10.8,11.8
39095048APP,39,095,048APP,205.3,381.1,25.7,9.5,3.8,258.5,329.8,14.3,7.6,2.9
39095048APQ,39,095,048APQ,202,285,15,5,1,237,234,7,7,4
39095048APR,39,095,048APR,243,392.9,18.2,5.3,2.1,318.1,323.4,10.3,7.1,5.2
39095048APS,39,095,048APS,263.7,352.9,20.3,10.5,3.2,315.5,290.2,14.7,11.4,9.2
39095048APT,39,095,048APT,257.9,259.6,18.9,4.5,2.7,283.9,221,5.4,6.3,10.8
39095048APU,39,095,048APU,221,261,40,8,6,264,230,10,20,5
39095048APV,39,095,048APV,337.2,338,27.7,4.2,3.2,385.4,288.1,10.8,8.3,7.2
39095048APW,39,095,048APW,268.8,312,17.3,4.8,4.8,297.6,266.9,18.2,7.7,4.8
39095048APX,39,095,048APX,165,252,15,8,0,198,213,10,7,5
39095048AQG,39,095,048AQG,263,338,50,14,3,285,328,14,11,14
39095048AQH,39,095,048AQH,303,361,29,11,5,333,330,9,11,4
39095048AQI,39,095,048AQI,315,406,25,12,4,334,330,22,19,13
39095048AQJ,39,095,048AQJ,233,278,34,7,4,273,226,12,12,14
39095048AQK,39,095,048AQK,318,314,18,7,4,365,263,10,9,4
39095048AQL,39,095,048AQL,165,192,18,7,1,166,189,4,6,5
39095048AQM,39,095,048AQM,279,285,20,4,6,290,260,11,16,7
39095048AQN,39,095,048AQN,332,337,31,10,4,370,299,15,12,7
39095048AQO,39,095,048AQO,220,300,25,10,1,237,267,13,9,12
39095048AQP,39,095,048AQP,344,337,31,10,5,387,278,13,11,14
39095048AQQ,39,095,048AQQ,245.8,305.3,27.8,5,3,302.1,257.6,7,5,7
39095048AQR,39,095,048AQR,248,259,21,3,3,271,238,6,7,3
39095048AQZ,39,095,048AQZ,228,501.8,38.5,9.1,1,265.9,446.8,11.2,14.1,10.2
39095048ARA,39,095,048ARA,196.5,267.1,18.8,9.4,3.8,237.9,224.7,16,7.5,3.8
39095048ARB,39,095,048ARB,252.1,345,26.3,6.9,2,297.1,294.3,9.8,6.8,8.8
39095048ARD,39,095,048ARD,273.5,494.4,19.1,5.7,1.9,308.9,436.1,10.5,19.1,5.7
39095048ARE,39,095,048ARE,113.8,396.2,15.4,7.3,3.6,161.9,334.1,9.1,11.9,6.4
39095048ARF,39,095,048ARF,183.8,276.4,13.1,9.9,2,228,248,5,5,4
39095048ARG,39,095,048ARG,177,239,17,5,2,215,198,5,4,9
39095048ARH,39,095,048ARH,126.6,568.5,16.6,6.2,2.1,159.7,518.7,13.3,2.6,8.2
39095048ARI,39,095,048ARI,245.9,326,21.3,4.1,3,291.4,284.2,5.2,6.3,3.1
39095048ARJ,39,095,048ARJ,180,520.6,29.8,5.8,1.9,230,441.7,19.2,11.6,20.2
39095048ARO,39,095,048ARO,112.8,294.3,16.6,6,1.7,129.6,269.3,12.8,3.6,6.7
39095048ARQ,39,095,048ARQ,243,136,15,5,5,275,109,7,6,2
39095048ARR,39,095,048ARR,399,268.4,34.2,7.2,0.6,409.3,245,10.7,7,8.4
39095048ARS,39,095,048ARS,501.9,344.5,38.1,8.8,5.5,472.6,353.7,13.4,20.1,16.7
39095048ARV,39,095,048ARV,497,291,28,4,0,567,223,6,6,5
39095048ARW,39,095,048ARW,406.6,303.9,23.1,3.9,2.8,485.7,234.1,4.4,5.5,5
39095048ARX,39,095,048ARX,686,329,43,4,4,761,266,8,10,2
39095048ARY,39,095,048ARY,514.2,325.8,34.9,8,2,573,263.1,9,17.9,12
39095048ASA,39,095,048ASA,323.8,466.9,30.5,7.3,2,416,389.2,7.3,2.1,6
39095048ASB,39,095,048ASB,413,594.8,34.4,7.8,1.2,572.5,470,14.1,4.5,2.1
39095048ASC,39,095,048ASC,302.2,388.9,27.7,6.9,1,442.6,270.1,9.9,5,1
39095048ASH,39,095,048ASH,354,231,30,6,2,397,182,13,11,11
39095048ASI,39,095,048ASI,462.4,220,36.2,5.2,4.7,498,192.9,11,16.4,10
39095048ASJ,39,095,048ASJ,320.3,179.8,22.6,0.9,3.6,343.9,146.5,6.3,10.9,6.3
39095048ASK,39,095,048ASK,584.7,336.9,30.4,4.4,4.1,629.4,280.7,11.5,9.4,7.2
39095048ASM,39,095,048ASM,379,402,31,10,8,399,379,8,16,12
39095048ASO,39,095,048ASO,400.7,412.6,35.7,7.7,5.7,465.6,354.6,8.1,6.9,8.8
39095048ASP,39,095,048ASP,289.8,258.7,32.6,10.2,2.5,293.1,233.3,17.5,9.8,22.1
39095048ASQ,39,095,048ASQ,539,442,43,8,6,656,331,15,7,6
39095048ASR,39,095,048ASR,465.6,403,48.5,8.1,1.6,515,343.2,6.4,14.1,8.1
39095048ASS,39,095,048ASS,336.2,319.9,32,5.7,2.4,374.1,262.7,11.4,17.6,6.7
39095048AST,39,095,048AST,284.9,183.4,13.8,0.3,2.1,326.3,134.9,4.5,4.5,4.3
39095048ASU,39,095,048ASU,393.2,285.5,33.6,7.7,1.9,435.4,238.4,9.6,10.6,3.9
39095048ASV,39,095,048ASV,375.6,345.1,23.5,6.2,2.1,380.4,326.1,8.2,13.2,7.1
39095048ASZ,39,095,048ASZ,414,505,35,10,5,434,454,20,24,7
39095048ATC,39,095,048ATC,362,402,22,8,4,395,346,14,16,7
39095048ATD,39,095,048ATD,237,404,30,7,4,278,342,18,8,9
39095048ATE,39,095,048ATE,302,344,44,10,4,333,324,15,8,14
39095048ATF,39,095,048ATF,455.5,496.1,36.9,5.8,3,504.6,418.5,12.4,23.4,12.4
39095048ATG,39,095,048ATG,581,362,27,2,2,674,278,6,13,1
39095048ATH,39,095,048ATH,332.3,290.9,27.5,6.3,2.1,388.3,229,13.2,6.4,6.6
39095048ATI,39,095,048ATI,625.3,469.2,49.1,10.1,2.8,702.4,395.7,16.9,13.5,8.3
39095048ATJ,39,095,048ATJ,220.6,174.7,20,6,2,243.6,156.7,5,8,4
39095048ATK,39,095,048ATK,379.9,284.1,29.2,11,2.1,407.1,229.8,19,10.1,14.1
39095048ATL,39,095,048ATL,171.9,123.8,12,0.1,3.9,180,109.7,0.1,8,7.9
39095048ATM,39,095,048ATM,286,277.9,18.6,5.5,5.4,307.3,224.2,16.5,14.4,12.1
39095048ATO,39,095,048ATO,557.8,432.4,39.7,11.2,3,603.5,373.8,12.4,16.5,16.9
39095048ATP,39,095,048ATP,370.5,371.2,20.8,6.2,3,461,281.2,8.3,3.8,2.2
39095048ATQ,39,095,048ATQ,333.1,255.6,22.6,5.9,1.6,401.6,195.8,5.4,5.5,4
39095048ATR,39,095,048ATR,492.2,344.2,44,5.4,0.9,565.9,277.2,7.1,9.7,7.2
39095048ATS,39,095,048ATS,363.4,377.7,14.6,4,2,444,283.2,6,11,6.2
39095048ATT,39,095,048ATT,529.8,438.2,52.8,10.9,1.9,621.3,364.8,14.5,9.8,12.3
39095048ATU,39,095,048ATU,387.8,333.8,23.5,10,1.1,462.3,261.1,7.2,6.5,7
39095048ATV,39,095,048ATV,333.7,350.6,25.9,6,3,399.5,273.9,11.9,5,5
39095048ATY,39,095,048ATY,402.6,431.4,37.3,13.2,3,495.4,340.8,17.6,9.2,6.1
39095048ATZ,39,095,048ATZ,351.9,332.4,37.5,13.8,3,396.8,284.1,16.9,11.8,14.5
39095048AUA,39,095,048AUA,273,246.3,22.9,3.5,3.1,334.9,206.5,5.5,7.3,4.3
39095048AUB,39,095,048AUB,319.8,319.3,30.4,3.9,3.9,397.8,246.6,10.7,8.9,4
39095048AUD,39,095,048AUD,539.4,454.9,25.5,9.8,3.9,634.6,341.9,13.8,11.8,7.9
39095048AUE,39,095,048AUE,294.2,277.7,15.6,1.1,1.1,352.2,207.4,4.3,6.1,6
39095048AUF,39,095,048AUF,551.3,471.2,33.2,7.6,4.1,704.7,339.5,11,4.8,8.7
39095048AUG,39,095,048AUG,138.8,129.3,10.2,2.3,0.9,160.3,103.4,3.2,3,2.7
39095048AUH,39,095,048AUH,232.5,364.1,19.6,11.6,0,269.8,305.8,17.1,8.7,2.4
39095048AUN,39,095,048AUN,334.4,318.8,28.6,7.1,0.9,365.9,273.9,12.7,8.9,6.3
39095048AUO,39,095,048AUO,341.1,329,17.6,5.2,6.4,353.5,278.9,13.1,13.1,12
39095048AUR,39,095,048AUR,361.9,274.2,38.9,8.8,5.8,429.9,235.3,6.8,9.7,7.8
39095048AUT,39,095,048AUT,481.4,318.4,38.5,5.1,1.1,564.6,241.4,7.2,12.1,5.1
39095048AUU,39,095,048AUU,372.1,302.3,35.6,9.6,4.3,451.9,237.2,12.2,8.7,6.1
39095048AUV,39,095,048AUV,462.1,352.3,53.1,4.6,3.1,558.8,267.7,14.7,10.4,6.5
39095048AUW,39,095,048AUW,490,318,46,8,3,557,253,22,10,6
39095048AUX,39,095,048AUX,581,327.1,44.2,4.6,2,657.5,248.9,7.5,13.7,6.8
39095048AUY,39,095,048AUY,364.2,243.7,22.6,10.8,0.1,419,182.3,8.7,7.1,8.1
39095048AUZ,39,095,048AUZ,356,188.5,26.7,5.4,1.4,384.4,156.5,6.7,3.4,7.7
39095048AVA,39,095,048AVA,374,301,34,4,2,481,215,6,4,4
39095048AVD,39,095,048AVD,353,247.8,31.6,2,1,419.3,189.2,7.9,5,12.8
39095048AVE,39,095,048AVE,655.2,416.9,36.5,7.2,0.4,735.8,344.4,8.2,5.5,7.3
39095048AVJ,39,095,048AVJ,426,233,23,3,0,493,168,6,1,5
39095048AVK,39,095,048AVK,501,276,29,6,0,593,201,10,5,2
39095048AVL,39,095,048AVL,801,585.3,51.6,6.7,1.8,978.1,431.3,10,11.8,6.4
39095048AVT,39,095,048AVT,566.5,651.6,38.3,6.1,4,719.2,519.6,13.9,9.6,1
39095048AVU,39,095,048AVU,578.4,380,42.8,1.8,0.9,662.2,301.4,7.9,5.2,3.5
39095048AVV,39,095,048AVV,525.3,392.9,39.9,11.3,2.7,598.4,315.9,14,11.6,8.2
39095048AVZ,39,095,048AVZ,227,541,43,18,6,246,496,23,19,19
39095048AWA,39,095,048AWA,122,150,10,3,2,135,130,4,5,4
39095ZZZZZZ,39,095,ZZZZZZ,0.1,0.1,0,0,0,0.1,0,0,0,0
39097049AAA,39,097,049AAA,184,102,19,3,2,193,93,7,11,6
39097049AAB,39,097,049AAB,586,350,49,11,1,648,274,18,22,21
39097049AAC,39,097,049AAC,640.6,375.4,37.7,6,5,735,271.1,15.9,19.9,27.8
39097049AAD,39,097,049AAD,291.9,215.4,15,4,3,302.9,177.3,11,11,14
39097049AAE,39,097,049AAE,515.5,319.2,43,4,2,565.5,258.1,9,26,11
39097049AAG,39,097,049AAG,766.6,223.7,30,4.6,6.4,806.6,182.8,15.5,20,14.6
39097049AAH,39,097,049AAH,427.8,184.8,37,2.9,3.9,478.4,150.7,8.8,8.8,11.7
39097049AAJ,39,097,049AAJ,507.2,224.6,32,4.1,5.9,570.2,168.1,6,14.1,12.2
39097049AAK,39,097,049AAK,326,60.7,10.1,4,0.2,322.4,55.2,2.2,7.1,8.2
39097049AAL,39,097,049AAL,309.5,157.5,8.8,4.2,5.1,339.6,114.1,4.3,13.4,7.5
39097049AAM,39,097,049AAM,566,179,18,1,5,582,153,5,19,12
39097049AAN,39,097,049AAN,576.9,302.7,27.1,1,1,608.6,240.8,10.7,23.9,15.4
39097049AAO,39,097,049AAO,406.6,157.9,23.5,4.6,3,425.7,130.6,6.1,12.1,13.7
39097049AAP,39,097,049AAP,716.2,261.4,36,9.8,6.6,763.1,214.7,19.5,11.9,22.4
39097049AAQ,39,097,049AAQ,542.8,206.9,23.1,1.3,2.2,556.9,183.4,12.1,10.6,11.7
39097049AAR,39,097,049AAR,648,182,35,5,8,664,146,12,34,20
39097049AAS,39,097,049AAS,206,65,6,4,3,215,65,3,4,4
39097049AAT,39,097,049AAT,764,224,24,6,6,792,178,7,21,24
39097049AAV,39,097,049AAV,480.5,152.9,17.2,5.1,3.1,464.2,148.6,10,24.9,11.1
39097049AAW,39,097,049AAW,457.5,134.1,19.8,7.9,4.9,489.8,115.4,6,9.1,9.9
39097049AAY,39,097,049AAY,335.5,119.3,25.1,4.3,0,362.3,94.2,3.5,9.5,11.2
39097049AAZ,39,097,049AAZ,375,229,26,5,0,417,197,4,10,11
39097049ABB,39,097,049ABB,437.5,160.7,15.9,3.7,6,465.7,120.8,10.5,9.5,11.8
39097049ABD,39,097,049ABD,474,165.7,18,3,1,490,141.7,8,11,8
39099050AAA,39,099,050AAA,62,278,5,3,1,77,225,8,13,10
39099050AAB,39,099,050AAB,65,272,5,5,0,84,241,11,4,3
39099050AAE,39,099,050AAE,146,194,8,1,1,149,184,3,5,2
39099050AAF,39,099,050AAF,142,255,11,5,2,146,244,8,5,7
39099050AAG,39,099,050AAG,182,245,4,3,2,164,239,7,9,5
39099050AAI,39,099,050AAI,134,310,8,4,2,138,287,6,6,6
39099050AAJ,39,099,050AAJ,117,235,7,6,6,131,193,11,8,12
39099050AAM,39,099,050AAM,123.5,303.6,10.1,5.1,1,125.5,285.4,5.1,14.1,10.2
39099050AAN,39,099,050AAN,139,382,3,6,1,133,352,1,16,12
39099050AAS,39,099,050AAS,262.3,209.2,9.4,1.9,3.8,292.3,160.4,5.6,10.3,4.7
39099050AAW,39,099,050AAW,362,232,18,4,1,409,191,7,9,5
39099050AAX,39,099,050AAX,303,237,14,4,1,350,181,8,5,11
39099050AAY,39,099,050AAY,337,285,13,4,1,372,251,9,8,5
39099050AAZ,39,099,050AAZ,303,199,12,1,2,334,149,7,6,9
39099050ABB,39,099,050ABB,290.6,185.6,9.8,1.6,0,314.5,159.3,4.1,5.8,4.9
39099050ABC,39,099,050ABC,393,226,17,7,1,417,205,5,4,8
39099050ABF,39,099,050ABF,91,124.8,0.5,2.1,0,89.8,112.8,2.3,5.3,4.3
39099050ABJ,39,099,050ABJ,171,169,9,2,2,150,175,8,9,10
39099050ABK,39,099,050ABK,192,243,21,2,1,180,230,5,15,16
39099050ABO,39,099,050ABO,130,166.5,8.4,2.8,3.7,120.7,160,6.6,10.3,4.7
39099050ABP,39,099,050ABP,233,217,8,3,0,225,201,6,4,9
39099050ABQ,39,099,050ABQ,167,243,10,2,1,187,201,7,6,5
39099050ABT,39,099,050ABT,260,283,12,2,3,252,259,11,7,23
39099050ABU,39,099,050ABU,252,220,9,2,2,241,220,9,6,6
39099050ABY,39,099,050ABY,73.5,396.9,9,6,2,89.3,347.4,11.9,11.9,8.9
39099050ABZ,39,099,050ABZ,24,426,0,1,1,31,383,7,9,5
39099050ACB,39,099,050ACB,16,560,4,4,0,43,506,10,10,7
39099050ACC,39,099,050ACC,78.5,309.3,18,5,1,80.7,291.8,13.1,6.1,5.1
39099050ACK,39,099,050ACK,41,465,1,6,1,53,388,9,10,7
39099050ACL,39,099,050ACL,40,532,4,2,1,70,475,4,6,3
39099050ACM,39,099,050ACM,22,531.9,7,8,2,35,482.9,10,6,14
39099050ACN,39,099,050ACN,62,614,5,3,3,75,560,12,15,4
39099050ACO,39,099,050ACO,46,661.3,5.7,2.6,4.2,70.3,584.9,13.3,15.7,16.8
39099050ADD,39,099,050ADD,44,331.7,5.3,4.4,1.8,60.7,292.1,9.7,5.3,6.2
39099050ADU,39,099,050ADU,241,363,13,5,2,223,357,13,10,9
39099050ADW,39,099,050ADW,113.5,225.9,7,4,3,112.6,209.9,4,8.9,2
39099050AEX,39,099,050AEX,118,434,10,6,1,141,379,17,16,4
39099050AFP,39,099,050AFP,16,391,1,1,0,35,352,6,5,2
39099050AFR,39,099,050AFR,26,448,1,3,2,32,404,6,5,9
39099050AFS,39,099,050AFS,87,300,4,2,0,91,276,5,10,5
39099050AGJ,39,099,050AGJ,284,328,12,5,0,273,283,23,13,15
39099050AGK,39,099,050AGK,69,196,5,5,1,81,166,8,1,7
39099050AHE,39,099,050AHE,249,316,18,7,4,257,293,17,13,9
39099050AHF,39,099,050AHF,320,278,18,1,2,330,255,8,13,4
39099050AHG,39,099,050AHG,297,273,16,0,1,303,244,10,9,3
39099050AHH,39,099,050AHH,215,203,11,3,5,214,195,6,7,7
