GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI
090033301001074,0,0,0,0,0
090033301001019,0,0,0,0,0
090033301001093,0,0,0,0,0
090033301001008,0,0,0,0,0
090033301001055,1.1,2,0,0,0
090033301001000,3.1,5.5,0.1,0,0
090033301001047,0,0,0,0,0
090034207002020,13,13.8,0.4,0.1,0
090034207002022,15.5,16.5,0.5,0.1,0
090034207001017,33.1,35.2,1,0.3,0
090034207002005,14.2,15.1,0.4,0.1,0
090034207002007,7.7,8.2,0.2,0.1,0
090034207001020,0,0,0,0,0
090034207001026,11.5,12.2,0.4,0.1,0
090034207001025,8.4,8.9,0.3,0.1,0
090034204002016,9.5,11.4,0.2,0.1,0
090034206001014,0,0,0,0,0
090034205003007,1.2,1.3,0,0,0
090034207002024,21.4,22.7,0.7,0.2,0
090034205003000,90.5,83.1,2.8,0.7,0
090034205002002,8.2,7.5,0.3,0.1,0
090034204002014,0.4,0.5,0,0,0
090034205001007,3.8,3.5,0.1,0,0
090034207003009,8.7,8.6,0.2,0.1,0
090034874002006,0,0,0,0,0
090034873001023,0,0,0,0,0
090034874001000,23.3,13.2,0.5,0.2,0
090034873002008,0,0,0,0,0
090034873002005,0,0,0,0,0
090034875001005,17.4,13.3,0.2,0.3,0
090034871002010,22.8,13,0.5,0.2,0
090034871003019,28.3,17.1,0.6,0.2,0
090034871003000,25.6,15.5,0.6,0.2,0
090034871003012,23.5,14.2,0.5,0.2,0
090034871004008,71,42.9,1.6,0.5,0
090034871004022,19.2,11.6,0.4,0.1,0
090034871004026,71.6,43.2,1.6,0.5,0
090034871004019,15,9,0.3,0.1,0
090034737007005,8.9,1.1,0,0,0
090034738001015,26.8,3.4,0.1,0.1,0
090034738001007,21.2,2.7,0.1,0.1,0
090034738002019,33.5,4.2,0.2,0.1,0
090034738002011,17.3,2.2,0.1,0.1,0
090034737007000,0,0,0,0,0
090034735021047,0,0,0,0,0
090034738002031,0,0,0,0,0
090034738002033,2.8,0.3,0,0,0
090034736012019,12.1,5.3,0.3,0.1,0
090034736011003,0,0,0,0,0
090034734001018,21.8,9.6,0.5,0.1,0
090034734001017,25.9,11.4,0.6,0.2,0
090034735011047,0,0,0,0,0
090034735021010,0,0,0,0,0
090034735013015,20.7,7.1,0.2,0.1,0
090034735021039,18.6,9.8,0.4,0,0
090034737007008,0,0,0,0,0
090034054011008,11.2,9.7,0.3,0.1,0
090034060021008,8.1,7.7,0.2,0.1,0
090034059002007,9.6,8.1,0.1,0.1,0
090034059002011,0,0,0,0,0
090034057002017,3.5,4.1,0.1,0,0
090034061002001,25.2,16.7,0.4,0.2,0
090034056006006,0,0,0,0,0
090034059001014,158.8,134,2.5,1.1,0.3
090034056001003,76.8,63.5,1.9,0.6,0
090034054023013,1,0.9,0,0,0
090034057001031,71.1,47.1,1,0.6,0
090034053003000,90.4,77.8,2.5,0.6,0.3
090034054011000,5.6,4.9,0.1,0,0
090034059002015,24.9,21,0.4,0.2,0.1
090035112003000,124,37.5,1.1,0.7,0.1
090035105002010,19.4,9.1,1.1,0.1,0
090035106001021,0,0,0,0,0
090035108003008,0.7,0.3,0,0,0
090035105001005,4.4,1.8,0,0,0
090035102002009,0,0,0,0,0
090034841004002,0,0,0,0,0
090034842002015,13.5,11.4,0.2,0.1,0
090034841003007,75.6,62.9,2.3,0.6,0.1
090034841003021,8.4,7,0.3,0.1,0
090034841003001,65.1,55.7,3,0.2,0
090035201002017,30.4,15.7,0.5,0.2,0
090035203023014,0,0,0,0,0
090035203023001,44.7,22.9,0.8,0.3,0
090035201002012,24.4,12.6,0.4,0.1,0
090035204001022,11.6,5.9,0.2,0.1,0
090035204001019,38.9,19.9,0.7,0.2,0
090035204001026,5.2,2.7,0.1,0,0
090035204002005,8.4,5,0.2,0.1,0
090035202021007,57.9,38.1,1.6,0.4,0
090035201003003,172.8,104.1,3.4,1.5,0
090035203011039,2.2,1.3,0,0,0
090035203023009,0,0,0,0,0
090035201003006,3.9,2.4,0.1,0,0
090035202022005,39,23.7,1.1,0.4,0
090035142001009,10.4,3.8,0.1,0,0
090035142002013,18.1,7,0.4,0.1,0
090035142001003,0,0,0,0,0
090035144001010,25.5,9.5,0.4,0.1,0
090035144004004,9.7,3.6,0.2,0.1,0
090035144004006,12.1,4.5,0.2,0.1,0
090035145001010,13.7,5.1,0.2,0.1,0
090035144005011,22.6,8.4,0.4,0.1,0
090035144002004,12.5,4.7,0.2,0.1,0
090035144005003,0,0,0,0,0
090035141021010,0,0,0,0,0
090035141021008,9.9,3.6,0.1,0,0
090035146005004,31.9,12,0.4,0.2,0
090035141021007,12.9,4.7,0.2,0.1,0
090035141024016,0,0,0,0,0
090035143001004,37.6,13.7,0.5,0.2,0
090035143002006,49.5,18.1,0.7,0.2,0
090035143002004,24.7,9,0.3,0.1,0
090035144002007,7.4,2.7,0.1,0,0
090035149003020,16.5,8.9,0.3,0.1,0
090034206001015,0,0,0,0,0
090034206001012,8.4,8.3,0.2,0.1,0
090034206001005,0,0,0,0,0
090034206004016,11,11,0.2,0.2,0
090034206004004,5.7,5.7,0.1,0.1,0
090034206004005,5.7,5.7,0.1,0.1,0
090034206004008,16.4,16.3,0.3,0.2,0
090034206004009,22.1,22,0.4,0.3,0
090034206002006,105.6,105.1,2.1,1.5,0
090034206002012,4,4,0.1,0.1,0
090034207003007,11.4,11.3,0.2,0.2,0
090034204001010,8.7,10.5,0.2,0.1,0
090034205002001,0.9,0.9,0,0,0
090034204002011,0,0,0,0,0
090034206004024,0,0,0,0,0
090034206001010,12,12,0.2,0.2,0
090034206001001,80.9,80.5,1.6,1.1,0
090034771011022,62.2,59.2,2,0.4,0
090034772001018,7.3,6.9,0.2,0,0
090034771013010,1.4,1.3,0,0,0
090034771021009,35.1,33.4,1.1,0.2,0
090034771022020,76.4,72.8,2.5,0.5,0
090034772002021,37.9,36.1,1.2,0.2,0
090034771011012,0,0,0,0,0
090034772001005,8.3,7.9,0.3,0,0
090034772001012,6.9,6.6,0.2,0,0
090034771022017,9.7,9.3,0.3,0.1,0
090039800001016,0,0,0,0,0
090034761001005,82.1,72.4,1.5,0.4,0
090034762002008,12.9,10.3,0.3,0.1,0
090034761003007,19.2,15.4,0.5,0.2,0
090034762002005,64.6,51.7,1.6,0.8,0
090034762002004,9.8,7.8,0.2,0.1,0
090034763001052,0,0,0,0,0
090034763001014,0,0,0,0,0
090034763003014,12,10.6,0.2,0.1,0
090034762002002,18.4,14.7,0.4,0.2,0
090034762001017,26.6,21.3,0.6,0.3,0
090034761003005,18,14.4,0.4,0.2,0
090034762001004,75.5,60.5,1.8,0.9,0
090034761002005,17.2,13.8,0.4,0.2,0
090034761001025,0,0,0,0,0
090034761002014,24.3,19.4,0.6,0.3,0
090034060021005,66.2,62.2,1.5,0.5,0.2
090034054012031,9.6,8.3,0.3,0.1,0
090034056007015,25.9,30.1,0.8,0.2,0
090034054012020,19.2,16.6,0.5,0.2,0
090034058001007,0,0,0,0,0
090034058001008,26.2,30.4,0.9,0.3,0
090034058003013,13.4,14.6,0.3,0.1,0
090034057001043,0,0,0,0,0
090034058003047,7.6,8.3,0.2,0.1,0
090034059002025,0.4,0.3,0,0,0
090034059001008,7.8,6.6,0.1,0.1,0
090034059001001,36,30.4,0.6,0.2,0.1
090034059001017,18.9,16,0.3,0.1,0
090034060012026,1.1,1,0,0,0
090034058002025,23.6,25.7,0.5,0.2,0
090034057001001,0,0,0,0,0
090034057002016,6.2,7.2,0.2,0.1,0
090035110001005,25,13.9,0.4,0.1,0
090035109001000,43.4,20.4,2.4,0.2,0
090035102002043,0,0,0,0,0
090035103001006,3.2,0.8,0,0,0
090035104002012,0,0,0,0,0
090035110001003,0,0,0,0,0
090035106001004,0,0,0,0,0
090035107004009,0,0,0,0,0
090035112001012,0,0,0,0,0
090035103003007,8.1,1.9,0.1,0,0
090035103003001,10.9,2.6,0.1,0,0
090035107002011,10.3,4.3,0.1,0,0
090035112003003,0,0,0,0,0
090035102002013,0,0,0,0,0
090035108003014,1.4,0.6,0,0,0
090035106003013,23.5,6.1,0.1,0.2,0
090035108002009,0,0,0,0,0
090035106002019,0,0,0,0,0
090035106001007,0,0,0,0,0
090035106001019,0,0,0,0,0
090034842002031,10.7,9,0.2,0.1,0
090034842002016,18.5,15.6,0.3,0.1,0
090034842003014,39.1,33.1,0.7,0.3,0
090035204001002,0,0,0,0,0
090035204001003,0,0,0,0,0
090035201003010,102.6,61.8,2,0.9,0
090035202012001,0,0,0,0,0
090035201002022,15.7,8,0.3,0.1,0
090035203021007,0,0,0,0,0
090035203022049,0,0,0,0,0
090035205012020,0,0,0,0,0
090035203011010,0,0,0,0,0
090035205011012,14,9.2,0.4,0.1,0
090035203023006,6.4,3.3,0.1,0,0
090035203022027,53.3,27.5,0.9,0.3,0
090034681023013,0,0,0,0,0
090035150001013,12.5,6.1,0.3,0.1,0
090035150001028,0,0,0,0,0
090035145004013,14.9,5.6,0.3,0.1,0
090035146004006,28.5,10.7,0.4,0.2,0
090035146004017,10.1,3.8,0.1,0.1,0
090035146003006,14.6,5.5,0.2,0.1,0
090035146003001,6.6,2.5,0.1,0,0
090035146003008,21.5,8.1,0.3,0.1,0
090035146002002,26.4,9.9,0.3,0.1,0
090035146002005,13.9,5.2,0.2,0.1,0
090035146002013,12.8,4.8,0.2,0.1,0
090035147004006,0,0,0,0,0
090035146001008,20.2,7.5,0.3,0.1,0
090035151023014,17.4,10.2,0.3,0.1,0
090035147004000,0,0,0,0,0
090035148002010,24,7.8,0.5,0.2,0
090035148002007,10.1,3.3,0.2,0.1,0
090035152003007,0,0,0,0,0
090035152003016,0,0,0,0,0
090035151011034,12.1,7.3,0.3,0.1,0
090035152003022,0,0,0,0,0
090035150002013,22.5,11,0.5,0.2,0
090034901001031,93,60.4,2,0.8,0.1
090034901002015,69.6,45.2,1.5,0.6,0.1
090034901003023,42.8,35.1,0.8,0.3,0
090034903022027,18.3,15.2,0.3,0.1,0
090034903022026,0,0,0,0,0
090034901001010,0,0,0,0,0
090034901001030,0,0,0,0,0
090034901003014,0,0,0,0,0
090034901003004,0,0,0,0,0
090034903025008,7.2,6,0.1,0,0
090034903021012,0.4,0.3,0,0,0
090035242005014,0,0,0,0,0
090035242005011,18.8,15.4,0.3,0.1,0
090034771011021,7.3,6.9,0.2,0,0
090034771023018,0,0,0,0,0
090034771023020,0,0,0,0,0
090034771022023,45.9,43.7,1.5,0.3,0
090034772002040,33.4,31.8,1.1,0.2,0
090034772002033,0.3,0.3,0,0,0
090034772002030,0,0,0,0,0
090034772002034,0,0,0,0,0
090039800001000,0,0,0,0,0
090034771024023,1,1,0,0,0
090034772003010,3.5,3.3,0.1,0,0
090034771013013,2.1,2,0.1,0,0
090034771013024,6.9,6.6,0.2,0,0
090034771024026,1.7,1.7,0.1,0,0
090034736013013,0,0,0,0,0
090034763001017,0,0,0,0,0
090034763001009,5.8,5.2,0.1,0,0
090034763004010,18.6,16.4,0.4,0.1,0
090034761001006,10.2,9,0.2,0.1,0
090034763004011,10.9,9.7,0.2,0.1,0
090034763004008,17.1,15.1,0.3,0.1,0
090034761001048,0,0,0,0,0
090034763004006,7.3,6.4,0.1,0,0
090034762001006,27,21.6,0.7,0.3,0
090034762001002,10.2,8.1,0.2,0.1,0
090034761002001,22.3,17.9,0.5,0.3,0
090034761002002,14.1,11.3,0.3,0.2,0
090034763002022,12,10.6,0.2,0.1,0
090034761002010,22.3,17.9,0.5,0.3,0
090034761001010,9.8,8.7,0.2,0.1,0
090034761001032,0.4,0.3,0,0,0
090034761001046,0,0,0,0,0
090034763002013,31,27.4,0.6,0.2,0
090034763001000,0,0,0,0,0
090034055001018,0.8,0.5,0,0,0
090034054023010,19.2,16.6,0.5,0.2,0
090034054021016,8.3,7.1,0.2,0.1,0
090034054021011,10.2,8.9,0.3,0.1,0
090034060021024,7.8,7.3,0.2,0.1,0
090034060021029,11.7,11,0.3,0.1,0
090034060021034,13.4,12.6,0.3,0.1,0
090034060021036,14.5,13.6,0.3,0.1,0
090034060022009,6.4,6,0.1,0.1,0
090034060022003,11.7,11,0.3,0.1,0
090034055003003,24.6,20.3,0.6,0.2,0
090034055003009,6.1,5.1,0.2,0,0
090034052002006,0,0,0,0,0
090034054011012,1.7,1.4,0,0,0
090034053003004,0.3,0.3,0,0,0
090034057001003,0,0,0,0,0
090034057001004,0,0,0,0,0
090034052004012,3.4,3.1,0.1,0,0
090034058002015,33.8,36.8,0.7,0.3,0.1
090034052002023,5,4.3,0.1,0,0
090034056006011,0,0,0,0,0
090034052004010,0.6,0.6,0,0,0
090034806002000,0,0,0,0,0
090034807001012,26.8,17.8,0.7,0.2,0
090034807002002,0.6,0.4,0,0,0
090034803002028,0,0,0,0,0
090034803002030,6.8,5.8,0.2,0,0
090034805001028,2.8,2.4,0.1,0,0
090034803002038,0,0,0,0,0
090034803002016,34.1,29.3,0.9,0.2,0
090034804002002,13.9,11.9,0.3,0.1,0
090034804002021,0,0,0,0,0
090034806004014,10.5,7,0.3,0.1,0
090034805002024,13.7,9.1,0.4,0.1,0
090034808004011,0,0,0,0,0
090034808004008,0,0,0,0,0
090034803001004,11,9.5,0.3,0.1,0
090034803001006,30.6,26.3,0.8,0.2,0
090034803002004,21.7,18.6,0.5,0.1,0
090034808002019,24.2,21.6,0.6,0.2,0
090035021002001,0,0,0,0,0
090035007001003,0,0,0,0,0
090035048003016,14.4,2.9,0.1,0.1,0
090035048001009,28.4,5.8,0.1,0.1,0
090035048002004,33.6,6.9,0.1,0.1,0
090035048002006,34,7,0.1,0.1,0
090035023004015,0,0,0,0,0
090035027001002,32,6.4,0.1,0.3,0
090035001001002,20.9,4.2,0.1,0.2,0
090035023005000,0,0,0,0,0
090035023001010,22.1,3.8,0.1,0.1,0
090035023002010,20.3,5.8,0.2,0,0
090035023003001,16.5,4.7,0.1,0,0
090035024002004,29.9,8.6,0.2,0.1,0
090035023002009,16.5,4.7,0.1,0,0
090035023002007,19.3,5.5,0.2,0,0
090035023004007,16.5,4.7,0.1,0,0
090035001002005,51.6,11.1,0,0.2,0
090035024001001,29.1,6.3,0,0.1,0
090035024003002,29.9,6.4,0,0.1,0
090035024003004,66.7,19.1,0.5,0.2,0.1
090035024003007,54.1,15.5,0.4,0.1,0
090035025001030,0,0,0,0,0
090035025001007,0,0,0,0,0
090034175003015,9,5.7,0.2,0.1,0
090034173001007,160.4,70,4.9,0.8,0
090034164002015,28.5,20.4,0.5,0.2,0
090034171001026,0,0,0,0,0
090034154002012,37.4,15,0.5,0.1,0
090034167001000,85.5,38.6,0.9,0.5,0
090034168001009,15.2,9.6,0.3,0.1,0
090034168001011,9.6,6.1,0.2,0.1,0
090034168001013,20.2,12.7,0.4,0.2,0
090034172001004,8.4,3.7,0.3,0,0
090034161001002,16.5,6.3,0.2,0.1,0
090034168001015,11.4,4.4,0.2,0.1,0
090034168001021,2.3,0.9,0,0,0
090034172001002,0,0,0,0,0
090034163001000,4.7,2.1,0.1,0,0
090034163001014,16.2,7.1,0.2,0.1,0
090034158001005,0,0,0,0,0
090034159001010,0,0,0,0,0
090034158002003,17.9,7.1,0.2,0.2,0
090034305002002,23.5,30.6,0.7,0.1,0
090034305002026,18.4,20.4,0.5,0.2,0
090034305003016,86.5,94.5,1.8,0.5,0
090034302021010,0.4,0.4,0,0,0
090034302032000,55,44.5,0.9,0.4,0
090034303011006,16.2,17.4,0.4,0.1,0
090034305001016,1.3,1.2,0,0,0
090034304002011,8.5,8.9,0.2,0,0
090034304002008,12.5,12.9,0.2,0.1,0
090034304002014,0,0,0,0,0
090034306013026,36,31.4,0.5,0,0.1
090034306012015,0,0,0,0,0
090034303011005,45.5,48.9,1.1,0.4,0
090034302021021,6,7.1,0.1,0,0
090034302022026,53.7,43.5,0.9,0.4,0
090034303012002,0,0,0,0,0
090034926003012,46.9,43.9,1.2,0.4,0
090034923003002,0,0,0,0,0
090034923001009,6.2,3.2,0.1,0.1,0
090034923005009,0.9,0.5,0,0,0
090034923005007,0,0,0,0,0
090034922001000,10,5.1,0.2,0.1,0
090034922001004,22.3,11.5,0.3,0.3,0
090034922001007,10,5.1,0.2,0.1,0
090034922002006,38.9,26.2,0.7,0.3,0
090034925002014,37.3,24.8,0.6,0.3,0
090034921001018,0,0,0,0,0
090034921002010,12.6,6.4,0.3,0.1,0
090034921003023,77.4,39.5,1.9,0.5,0
090034921002014,16,8.2,0.4,0.1,0
090034926002005,0,0,0,0,0
090034921001034,1,0.5,0,0,0
090034925001024,8.2,7.7,0.2,0.1,0
090034715001010,0.7,0.1,0,0,0
090034713001016,28.2,3.5,0.2,0.1,0
090034713003040,50.8,8.3,0.3,0.2,0
090034713003037,117.2,19.2,0.6,0.5,0
090034713002008,78.1,12.8,0.4,0.3,0
090034712002003,13.6,0.9,0,0,0
090034711003036,4.7,0.3,0,0,0
090034711003025,69.2,4.7,0.2,0.2,0.1
090034714003010,175.6,52.2,2.3,0.3,0
090034714001025,16.3,2.4,0.2,0.1,0
090034714002006,0,0,0,0,0
090034714002005,0,0,0,0,0
090034714002009,0,0,0,0,0
090034714003061,4.6,1.4,0.1,0,0
090034714003037,26.2,7.8,0.3,0,0
090034714003022,38,11.3,0.5,0.1,0
090034714003025,14.4,4.3,0.2,0,0
090035107003002,25.9,10.9,0.2,0.1,0
090035107004018,19.5,8.2,0.2,0.1,0
090035107004007,28,11.8,0.3,0.1,0
090035106001022,0,0,0,0,0
090035107004012,24.9,10.5,0.2,0.1,0
090035102002025,0,0,0,0,0
090035101001010,48,11.5,0.3,0.1,0
090035101001022,33.3,8,0.2,0.1,0
090035101001012,11.6,2.8,0.1,0,0
090035103003005,1.4,0.3,0,0,0
090035103003010,1.4,0.3,0,0,0
090035103003015,0,0,0,0,0
090035104002001,43.1,10.3,0.3,0.1,0
090035103001016,7,1.7,0,0,0
090035114001007,58.3,23.7,0.4,0.2,0
090035114001004,12.2,4.9,0.1,0,0
090035103001022,18.6,4.5,0.1,0,0
090035114002005,8.1,3.3,0.1,0,0
090035114002010,8.5,3.4,0.1,0,0
090035106003035,0,0,0,0,0
090035204001028,297.1,179,5.8,2.6,0
090035202012020,38.4,23.4,1.1,0.4,0
090035202023000,12.8,7.8,0.4,0.1,0
090035202012030,111.2,67.6,3.1,1,0
090035202011013,0,0,0,0,0
090035202021018,21.6,14.2,0.6,0.1,0
090035202023010,51.2,31.1,1.5,0.5,0
090035202012021,3.5,2.1,0.1,0,0
090035205011008,24.5,14.8,0.5,0.2,0
090035202021020,31,20.4,0.9,0.2,0
090035202021021,0,0,0,0,0
090035202021029,0,0,0,0,0
090035202021039,0,0,0,0,0
090035143004006,34.5,16.9,0.8,0.3,0
090035143005004,64.7,31.8,1.6,0.5,0
090035141011019,31.1,16.8,0.6,0.1,0
090035149003021,24.5,13.2,0.5,0.1,0
090035143005003,31.3,15.4,0.8,0.2,0
090035149003015,10.4,5.6,0.2,0,0
090035141011031,82.4,44.4,1.7,0.3,0
090035143005002,26.1,12.8,0.6,0.2,0
090035145004031,0,0,0,0,0
090035145004024,33.5,12.5,0.6,0.2,0
090035151011025,10.6,6.2,0.2,0,0
090035151021022,0,0,0,0,0
090035147001010,31,10,0.7,0.3,0.1
090035150003013,12.5,6.1,0.3,0.1,0
090035149002004,24.2,8.9,0.3,0.1,0
090035141011025,8.5,4.6,0.2,0,0
090035150003000,8.9,4.8,0.2,0,0
090035149001020,11.8,6.3,0.2,0,0
090035150001007,0,0,0,0,0
090035145004023,12.5,4.7,0.2,0.1,0
090035145004025,14.9,5.6,0.3,0.1,0
090035145004034,7.3,2.7,0.1,0,0
090035145004026,9.7,3.6,0.2,0.1,0
090034903021016,12.6,10.4,0.2,0.1,0
090035242002005,9.7,8.1,0.2,0,0
090035242005033,0,0,0,0,0
090035242003016,14,9.1,0.3,0.1,0
090035242005000,17.1,11.1,0.4,0.1,0
090035242005023,65,53.3,1.2,0.5,0
090035242005035,0,0,0,0,0
090035242004016,3.4,2.8,0.1,0,0
090035242004010,16.7,13.7,0.3,0.1,0
090035242004009,12.8,10.5,0.2,0.1,0
090035242003021,64.6,41.9,1.4,0.6,0.1
090035242003024,1.2,0.8,0,0,0
090034901002023,14,9.1,0.3,0.1,0
090034901003031,0,0,0,0,0
090034901003033,65,42.2,1.4,0.6,0.1
090034901003037,31.5,20.5,0.7,0.3,0
090035242003002,53.3,34.6,1.1,0.5,0
090034901002002,12.5,8.1,0.3,0.1,0
090034874001008,78.6,44.8,1.8,0.8,0.1
090034872022002,23.2,13.9,0.7,0.2,0
090034871004024,32,19.4,0.7,0.2,0
090034871003001,7.5,4.5,0.2,0,0
090034873002018,0,0,0,0,0
090034875001017,0,0,0,0,0
090034873002007,0,0,0,0,0
090034873002023,11.7,8.9,0.1,0.2,0
090034875001028,0,0,0,0,0
090034873002012,0,0,0,0,0
090034875001007,1.5,1.2,0,0,0
090034875001027,0,0,0,0,0
090034874002020,14.4,8.2,0.3,0.1,0
090034871002018,8,4.8,0.2,0.1,0
090034737005009,79.3,9.9,0.4,0.3,0.1
090034731002015,84.7,12.2,0.7,0.2,0
090034737007011,0,0,0,0,0
090034737005023,32.4,4.1,0.2,0.1,0
090034737005029,22.9,2.9,0.1,0.1,0
090034737006008,59.2,7.4,0.3,0.3,0.1
090034737007003,0,0,0,0,0
090034738002018,0,0,0,0,0
090034738002009,8.4,1,0,0,0
090034738002004,12.8,1.6,0.1,0.1,0
090034735021046,0,0,0,0,0
090034736012004,11.5,5,0.3,0.1,0
090034736011010,12.1,5.3,0.3,0.1,0
090034734002000,24.7,10.8,0.6,0.2,0
090034735011012,0,0,0,0,0
090034735021033,0.5,0.3,0,0,0
090034735021024,13.1,6.9,0.3,0,0
090034053003006,102.9,88.5,2.8,0.6,0.3
090034053001007,14.1,12.2,0.4,0.1,0
090034053001010,10.8,9.3,0.3,0.1,0
090034053003005,20.2,17.4,0.5,0.1,0.1
090034052003007,15.1,13,0.4,0.1,0
090034053002011,8.3,7.1,0.2,0.1,0
090034052003014,15.8,13.6,0.4,0.1,0
090034054012017,22.8,19.7,0.6,0.2,0
090034060011012,33.8,28.5,0.5,0.2,0.1
090034052001018,7.8,7,0.2,0.1,0
090034060011023,1.9,1.6,0,0,0
090034051002012,11.8,7.8,0.2,0.1,0
090034052001024,1.3,1.1,0,0,0
090034055002013,33.5,27.7,0.8,0.2,0
090034055001009,13.4,8.9,0.2,0.1,0
090034052004009,9.7,8.6,0.2,0.1,0
090034055001002,0,0,0,0,0
090034054021005,11.2,9.7,0.3,0.1,0
090034054021013,28.4,24.6,0.7,0.2,0
090034054021019,40.7,35.1,1.1,0.4,0.1
090034809002014,20,17.9,0.5,0.2,0
090034805002005,89.3,76.7,2.2,0.5,0.1
090034806002010,7.7,5.1,0.2,0.1,0
090034806001002,17.4,11.5,0.5,0.1,0
090034806001006,19.9,13.2,0.6,0.2,0
090034803002031,19.6,16.8,0.5,0.1,0
090034805002003,19.2,16.5,0.5,0.1,0
090034804002005,9.6,8.2,0.2,0.1,0
090034803002018,2.1,1.8,0.1,0,0
090034803002010,10.3,8.9,0.3,0.1,0
090034804002012,7.5,6.4,0.2,0,0
090034804002006,11,9.5,0.3,0.1,0
090034806003012,21.6,14.4,0.6,0.2,0
090034806003005,21.9,14.5,0.6,0.2,0
090034806004007,23.6,15.7,0.7,0.2,0
090034806004009,8,5.3,0.2,0.1,0
090034681022001,34.2,26.4,1.1,0.3,0
090034681022013,0,0,0,0,0
090034681023017,16.8,13,0.5,0.1,0
090034681023001,0,0,0,0,0
090034681013012,6.7,5.2,0.2,0.1,0
090034681012012,1,0.7,0,0,0
090034681011027,0,0,0,0,0
090034681012004,0,0,0,0,0
090034681011004,13.5,10.4,0.4,0.1,0
090035001002004,31.3,6.7,0,0.1,0
090035043001005,0,0,0,0,0
090035049002018,0,0,0,0,0
090035049002016,21.7,4.3,0,0,0
090035247003023,30.2,6,0,0.1,0
090035247003013,32.2,6.4,0,0.1,0
090035247001002,21.8,4.5,0.1,0.1,0
090035247002004,14,2.9,0.1,0.1,0
090035247002001,27.9,5.7,0.1,0.1,0
090035241005061,0,0,0,0,0
090035241005059,0,0,0,0,0
090035241001001,18.3,16.1,0.6,0.1,0
090035241002014,0,0,0,0,0
090035241005021,0,0,0,0,0
090035241003017,0,0,0,0,0
090035241005055,6.3,5.5,0.2,0,0
090035241001008,0,0,0,0,0
090035241005012,1.3,1.2,0,0,0
090034174002015,0,0,0,0,0
090034155002006,4.1,1.8,0,0,0
090034154002011,33.9,13.6,0.5,0.1,0
090034174001001,102.6,58.8,1.9,0.6,0
090034164003006,0,0,0,0,0
090034165005021,0,0,0,0,0
090034164003000,0,0,0,0,0
090034164001005,0,0,0,0,0
090034165005016,6.8,4.9,0.1,0,0
090034165002012,28.7,16.4,0.5,0.2,0
090034663001011,1.1,0.5,0,0,0
090034662021044,52.4,30.8,1.5,0.4,0
090034663001007,0,0,0,0,0
090034661012013,8.7,4.5,0.1,0.1,0
090034664001038,0,0,0,0,0
090034661022000,0,0,0,0,0
090034664001014,1.6,0.8,0,0,0
090034663005001,0,0,0,0,0
090034661012034,0,0,0,0,0
090034661012022,0,0,0,0,0
090034662022016,2.8,1.6,0.1,0,0
090034661021024,5.8,3.4,0.2,0,0
090034661023001,139.7,71.9,2.3,1.1,0.1
090034662021036,11,6.5,0.3,0.1,0
090034664001004,18.4,9,0.5,0.1,0
090034661021000,15.5,9.1,0.4,0.1,0
090034965002002,35.6,11.5,0.6,0.2,0
090034974003009,75.2,24.2,0.9,0.3,0
090034970004004,27.8,7,0.3,0.1,0
090034976002001,51.8,16.7,0.7,0.2,0
090034971004000,28.4,6.1,0.3,0.1,0
090034971004003,200.6,42.9,2.2,0.9,0.1
090034965002005,37.6,12.1,0.7,0.3,0
090034964001002,12.5,4,0.2,0.1,0
090034965003005,24.4,7.9,0.4,0.2,0
090034965001009,31,10,0.5,0.2,0
090034969006012,46.4,9.9,0.5,0.2,0
090034970003008,66.5,16.7,0.8,0.2,0
090034970003000,36.2,9.1,0.4,0.1,0
090034971002003,52.4,11.2,0.6,0.2,0
090034971002001,34.9,7.5,0.4,0.2,0
090034971003005,43.4,9.3,0.5,0.2,0
090034969006013,15.5,3.3,0.2,0.1,0
090034969007003,86.8,18.6,0.9,0.4,0
090034970001007,29.1,7.3,0.4,0.1,0
090034971002004,16.5,3.5,0.2,0.1,0
090034977004029,0,0,0,0,0
090034977004024,10.2,3.3,0.1,0,0
090034002001010,57.2,61.4,0.9,0.3,0
090034001001025,1.1,1.1,0,0,0
090034003001018,6.8,7,0.2,0.1,0
090034001001031,22.7,23.1,0.6,0.2,0
090034001001041,2.2,2.4,0,0,0
090034003002018,5.4,5.5,0.1,0,0
090034003002019,7.5,8.3,0.2,0,0
090034001001040,73.3,80.8,1.5,0.3,0
090034003004003,1.2,1.3,0,0,0
090034001001054,6.5,6.6,0.2,0.1,0
090034001001059,0,0,0,0,0
090034001003029,0,0,0,0,0
090034001003050,2.4,2.6,0,0,0
090034001003044,14,15,0.2,0.1,0
090034001003047,13.2,14.2,0.2,0.1,0
090034001003043,2.8,3,0,0,0
090034701003013,0,0,0,0,0
090034701003005,18.4,14.5,0.6,0.2,0
090034701004040,0,0,0,0,0
090034701001021,0.9,0.7,0,0,0
090034701004027,0.9,0.7,0,0,0
090034701002015,0,0,0,0,0
090039800001022,0,0,0,0,0
090039800001018,0,0,0,0,0
090035108002007,14.9,6.3,0.1,0.1,0
090035108003015,30.9,13,0.3,0.1,0
090035107004016,0,0,0,0,0
090035109001004,19.4,9.1,1.1,0.1,0
090035108001013,6.4,2.7,0.1,0,0
090035108001002,0,0,0,0,0
090035103001009,17.2,4.1,0.1,0,0
090035106003037,0,0,0,0,0
