GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDBLU,G16USSRCAR,G16USSLLIO,G16USSGRUS,G16USSOWRI
090011051001001,27.9,27,1.6,0.7,0.1,29.3,26.5,0.5,0.5,0
090011051001033,9.9,9.5,0.6,0.3,0,10.3,9.4,0.2,0.2,0
090011051001049,29.6,28.6,1.7,0.8,0.1,31,28.1,0.5,0.5,0
090011052001018,8.2,7.9,0.5,0.2,0,8.6,7.8,0.1,0.1,0
090010611001017,7.8,3.9,0.4,0.2,0,8.1,4,0.1,0.1,0
090010612002000,64.7,41.9,3.1,1.3,0.2,70.5,36.6,1.1,0.7,0
090010612002016,13.1,8.5,0.6,0.3,0,14.3,7.4,0.2,0.1,0
090010612002017,11.6,7.5,0.6,0.2,0,12.6,6.5,0.2,0.1,0
090010613001005,12.3,8,0.6,0.3,0,13.4,7,0.2,0.1,0
090010614002001,19.5,12.2,0.9,0.7,0.1,21.4,9.7,0.4,0.6,0
090010613002023,22.2,13.9,1,0.7,0.1,24.4,11,0.4,0.6,0
090010614002004,26.3,16.5,1.2,0.9,0.1,28.8,13,0.5,0.8,0
090010607004019,0,0,0,0,0,0,0,0,0,0
090010616001030,9.5,6.4,0.5,0.1,0.1,9.2,7.1,0.1,0.1,0
090010606001004,0,0,0,0,0,0,0,0,0,0
090010607003014,0,0,0,0,0,0,0,0,0,0
090010616001020,20.4,13.6,1.2,0.3,0.1,19.7,15.2,0.2,0.2,0
090010616001021,10,6.7,0.6,0.1,0.1,9.6,7.4,0.1,0.1,0
090010607002045,5.9,4.4,0.3,0.1,0,6,4.5,0.1,0.1,0
090010607002018,0,0,0,0,0,0,0,0,0,0
090010616001019,16.3,10.9,0.9,0.2,0.1,15.7,12.2,0.2,0.2,0
090010616001032,7.3,4.8,0.4,0.1,0,7,5.4,0.1,0.1,0
090010616003001,0,0,0,0,0,0,0,0,0,0
090010102011017,5.2,4.6,0.4,0.1,0,4.8,5.5,0.1,0.1,0
090010102011014,0,0,0,0,0,0,0,0,0,0
090010101013029,13.3,11.8,0.9,0.3,0,12.1,14,0.1,0.3,0
090010102021008,0,0,0,0,0,0,0,0,0,0
090010108001002,33.1,25.6,1.9,0.6,0,33.3,26.2,0.5,0.4,0
090010112001009,0,0,0,0,0,0,0,0,0,0
090010111002006,1.3,0.8,0.1,0,0,1.3,1,0,0,0
090010103002019,7.1,4.4,0.5,0.1,0.1,6.5,5.8,0.1,0.1,0
090010103002013,73.6,46,5.6,0.9,0.6,67.3,59.6,1.4,0.9,0
090019900000024,0,0,0,0,0,0,0,0,0,0
090010112002019,0,0,0,0,0,0,0,0,0,0
090010102021012,16.2,12.5,0.9,0.3,0,16.3,12.8,0.3,0.2,0
090010108001009,6.7,5.2,0.6,0.1,0,6.5,6,0.1,0.1,0
090010107004012,19,12.8,0.2,0.2,0,19.2,13.1,0,0.2,0
090011001001002,14.6,16.9,1.1,0.3,0.1,17.2,14.6,0.3,0.3,0
090012303003003,0.8,0.7,0.1,0,0,0.9,0.7,0,0,0
090012301001030,0,0,0,0,0,0,0,0,0,0
090012305021017,0.7,0.7,0.1,0,0,0.8,0.6,0,0,0
090012305022046,0,0,0,0,0,0,0,0,0,0
090012301002032,0,0,0,0,0,0,0,0,0,0
090012301001056,0,0,0,0,0,0,0,0,0,0
090012304004027,0,0,0,0,0,0,0,0,0,0
090012305022021,2.7,2.6,0.2,0.1,0,3.1,2.3,0.1,0,0
090012304003010,0.9,0.8,0.1,0,0,0.9,0.8,0,0,0
090012304002035,11.5,12.6,0.9,0.4,0,13.2,11.1,0.1,0.3,0
090012304003016,7.6,7.1,0.5,0.2,0.1,8.2,6.5,0.1,0.2,0
090010430001009,29.2,20.5,1.3,0.9,0,31.7,17.4,0.4,0.5,0
090010437001022,37.7,12,1.2,0.7,0,37.2,10.1,0.8,0.6,0
090010437001011,9.8,4.9,0.4,0.2,0,9.9,4.3,0.1,0.2,0
090011102021003,8,9.4,0.5,0.3,0,10.4,6.8,0.2,0.2,0
090011105003008,5.1,9.2,0.3,0.2,0,7.1,7.1,0.1,0.1,0
090011106003011,12.6,23.3,1,0.4,0,18,18,0.2,0.2,0
090011105003005,7.6,13.8,0.5,0.2,0,10.6,10.7,0.2,0.1,0
090011104003014,7.4,13.4,0.5,0.2,0,10.3,10.3,0.1,0.1,0
090011104001004,7.9,14.3,0.5,0.2,0,11,11.1,0.2,0.1,0
090011104001011,7.6,14,0.6,0.3,0,10.8,10.8,0.1,0.1,0
090011104002011,10.2,18.4,0.6,0.3,0.1,14.2,14.3,0.2,0.2,0
090011104002019,14.5,26.3,0.9,0.4,0.1,20.2,20.3,0.3,0.2,0
090011106004021,9.6,17.7,0.8,0.3,0,13.7,13.7,0.1,0.2,0
090011106003025,3.8,7,0.3,0.1,0,5.4,5.4,0.1,0.1,0
090011104001022,7.1,12.9,0.4,0.2,0,9.9,10,0.1,0.1,0
090010219004009,6.9,2.1,0.2,0.1,0,6.7,1.8,0.1,0.1,0
090010218021007,0.7,0.3,0,0,0,0.7,0.2,0,0,0
090010203002040,7.7,6.7,0.4,0.1,0,8.4,5.9,0.1,0.1,0
090010202001042,0,0,0,0,0,0,0,0,0,0
090010202001043,0.9,0.6,0,0,0,0.9,0.6,0,0,0
090010203002032,16.8,10.1,0.8,0.3,0,17.3,9.7,0.2,0.2,0
090010218021012,74.3,30.4,1.9,1.6,0.1,75.6,25.5,1,1.2,0
090019900000018,0,0,0,0,0,0,0,0,0,0
090010216004002,0,0,0,0,0,0,0,0,0,0
090010213001001,16.5,8.3,0.8,0.4,0,17.3,6.7,0.3,0.4,0
090010203004007,2.5,1.4,0.1,0,0,2.5,1.5,0.1,0,0
090010805003002,34,34.1,2,1,0.8,44,24.7,0.5,0.8,0
090010805001034,0,0,0,0,0,0,0,0,0,0
090010551003006,0,0,0,0,0,0,0,0,0,0
090010551004016,8.3,3.5,0.5,0.1,0,7.7,4.6,0.1,0.1,0
090010551003003,1.1,0.5,0.1,0,0,1,0.6,0,0,0
090010552002000,71.4,29.8,4.1,1.3,0.1,66.1,39.3,1,0.8,0
090010551001013,51,22.8,2.6,0.6,0.1,46.5,29.5,0.6,0.5,0
090010551004013,0,0,0,0,0,0,0,0,0,0
090010551002005,9.4,3.9,0.5,0.2,0,8.7,5.2,0.1,0.1,0
090010551001047,0,0,0,0,0,0,0,0,0,0
090010552002004,0,0,0,0,0,0,0,0,0,0
090010552001018,8.9,4,0.4,0.1,0,8.1,5.1,0.1,0.1,0
090010502001003,3.5,1.3,0.1,0,0,3.3,1.6,0,0,0
090010501001001,6.4,2.5,0.2,0.1,0,6.1,2.9,0.1,0,0
090010502001001,10.6,4,0.4,0.1,0,10,4.8,0.1,0.1,0
090010703001001,0,0,0,0,0,0,0,0,0,0
090010704001031,31.8,5.1,0.7,0.5,0,30,4.2,0.5,0.4,0
090010704001033,0.2,0,0,0,0,0.2,0,0,0,0
090010706001057,14,2.1,0.2,0.2,0,12.6,1.8,0,0.2,0
090010706001058,0,0,0,0,0,0,0,0,0,0
090010706001060,0,0,0,0,0,0,0,0,0,0
090010706001071,0,0,0,0,0,0,0,0,0,0
090010706001091,0,0,0,0,0,0,0,0,0,0
090010705001009,29.2,4.7,0.6,0.5,0,27.6,3.9,0.4,0.4,0
090010705001013,21.8,3.5,0.5,0.4,0,20.6,2.9,0.3,0.3,0
090010705001001,0,0,0,0,0,0,0,0,0,0
090010705001007,36.1,5.8,0.8,0.6,0,34.1,4.8,0.5,0.5,0
090010705001002,4.1,0.7,0.1,0.1,0,3.9,0.5,0.1,0.1,0
090010704001008,2.2,0.3,0,0,0,2,0.3,0,0,0
090010734003001,33.6,5.3,0.4,1,0,32.4,4.5,0,0.9,0
090010734001002,27.8,4.4,0.3,0.3,0,26.3,2.9,0.3,0.2,0
090010735001000,51.5,9.8,1.3,0,0,49.9,7,0.7,0.3,0
090010735003000,38.7,4.3,0.3,0.5,0,36.3,2.9,0.2,0.5,0
090010735003007,40.7,4.5,0.3,0.5,0,38.2,3.1,0.2,0.5,0
090010735003002,0,0,0,0,0,0,0,0,0,0
090010735003004,14.9,1.6,0.1,0.2,0,14,1.1,0.1,0.2,0
090010739004000,21.2,2.3,0.2,0.3,0,19.9,1.6,0.1,0.3,0
090010302003016,14.1,11.7,1.2,0.2,0.1,12.4,14.3,0.3,0.1,0
090010302003014,18.3,15.1,1.5,0.2,0.2,16.1,18.6,0.3,0.2,0
090010304001027,5.2,4.1,0.6,0.1,0,4.1,5.6,0.1,0,0
090010303003001,34.6,27.2,4,0.6,0,27.2,37.1,0.5,0.2,0
090010301001019,5.1,4.7,0.7,0.1,0.1,3.6,7.1,0.1,0,0
090010302001002,39.3,36.4,5.6,0.4,0.4,27.6,55.1,0.5,0.3,0
090010302001008,0,0,0,0,0,0,0,0,0,0
090010303001010,0,0,0,0,0,0,0,0,0,0
090010303001011,4.6,3.8,0.4,0.1,0,4,4.6,0.1,0,0
090010303002011,10.8,8.5,1.3,0.2,0,8.5,11.6,0.2,0.1,0
090010303001032,8.6,6.8,1,0.2,0,6.8,9.3,0.1,0.1,0
090010304002011,59.2,43.3,4.8,0.7,0.6,50.2,57.1,0.7,0.7,0
090010301002007,5.6,4.1,0.5,0.1,0,4.8,5.4,0.1,0,0
090010303001000,14.1,11.7,1.2,0.2,0.1,12.4,14.3,0.3,0.1,0
090010101022029,0,0,0,0,0,0,0,0,0,0
090010104003013,2.4,2.3,0.1,0,0,2.8,1.8,0.1,0,0
090010103005003,15.2,13.2,0.7,0.2,0,15.8,12,0.2,0.2,0
090010104002004,4,3.4,0.2,0.1,0,4.2,3.1,0,0.1,0
090010104001002,11.6,10,0.5,0.2,0,12.1,9.1,0.1,0.2,0
090010104003015,5.2,4.9,0.2,0.1,0,6,4,0.2,0.1,0
090010104003006,18.4,17.5,0.6,0.3,0,21.3,14.1,0.5,0.3,0
090010104003001,48.9,46.4,1.6,0.9,0,56.5,37.5,1.4,0.7,0
090010104003007,18,17.1,0.6,0.3,0,20.9,13.8,0.5,0.3,0
090010104004002,41.3,35.7,1.9,0.6,0.1,43,32.5,0.5,0.6,0
090010104005006,50.7,43.9,2.3,0.7,0.1,52.8,39.9,0.6,0.7,0
090010105006008,33.1,19.2,1,0.4,0,34.8,16.6,0.8,0.3,0
090010103004013,21.1,15.4,1.3,0.2,0.1,17.9,19.9,0.3,0.3,0
090012305011004,32.9,31.9,2.2,0.9,0.3,37.7,27.8,0.8,0.5,0
090012305022023,8.8,8.5,0.6,0.2,0.1,10.1,7.4,0.2,0.1,0
090012305022004,1.4,1.3,0.1,0,0,1.6,1.1,0,0,0
090012304001012,5.5,5.1,0.4,0.1,0,6.1,4.6,0.1,0.1,0
090012305022061,0,0,0,0,0,0,0,0,0,0
090012305012013,28.5,27.6,1.9,0.8,0.3,32.6,24,0.7,0.5,0
090012305011023,10.5,10.2,0.7,0.3,0.1,12,8.9,0.3,0.2,0
090012305022074,17,16.4,1.1,0.4,0.2,19.4,14.3,0.4,0.3,0
090012304003009,11,9.8,0.7,0.2,0,11.4,9.9,0.1,0.1,0
090012304003012,0,0,0,0,0,0,0,0,0,0
090012402003009,18.7,12,1,0.4,0.1,18.6,13.1,0.3,0.3,0
090012401001007,0,0,0,0,0,0,0,0,0,0
090012402001039,49.5,31.7,2.7,1.1,0.2,49.2,34.7,0.7,0.9,0
090012453001024,16.3,11.8,1,0.3,0.1,16.1,12.6,0.3,0.2,0
090012456004007,0,0,0,0,0,0,0,0,0,0
090012451001002,0,0,0,0,0,0,0,0,0,0
090012455001001,0.9,0.6,0.1,0,0,0.8,0.7,0,0,0
090012453003024,34.4,24.8,2.1,0.6,0.2,34,26.6,0.7,0.4,0
090012453003029,2.4,1.6,0.2,0.1,0,2.2,1.9,0,0,0
090012453001019,2.6,1.9,0.2,0,0,2.5,2,0,0,0
090012451001027,21,15.2,1.3,0.4,0.1,20.8,16.3,0.4,0.3,0
090012452002014,3.4,2.5,0.2,0.1,0,3.4,2.7,0.1,0,0
090012452002025,6.9,5,0.4,0.1,0,6.8,5.3,0.1,0.1,0
090012456003019,82.2,59.5,4.9,1.3,0.6,80.1,64.6,1.2,0.8,0
090012454001010,1.9,1.3,0.1,0,0,1.8,1.5,0,0,0
090010221003005,0,0,0,0,0,0,0,0,0,0
090010201002014,0,0,0,0,0,0,0,0,0,0
090010222001013,26,11.5,0.9,0.3,0.1,24.8,11.7,0.4,0.4,0
090010214004008,30.4,4.8,0.4,0.5,0,13.1,4.2,0.3,0.3,0
090010223003005,0,0,0,0,0,0,0,0,0,0
090010223003019,0,0,0,0,0,0,0,0,0,0
090010213003012,25.5,8.7,0.7,0.3,0.1,25,8.7,0.3,0.1,0
090010214001003,20.6,3.3,0.3,0.4,0,8.9,2.9,0.2,0.2,0
090010213003002,23.2,7.9,0.7,0.2,0.1,22.8,7.9,0.2,0.1,0
090010213003009,25.1,4,0.4,0.4,0,10.8,3.5,0.2,0.3,0
090010215001004,174,27.4,2.4,3.1,0.1,75,24.2,1.5,2,0
090010215004003,36.6,5.8,0.5,0.6,0,15.8,5.1,0.3,0.4,0
090010217004000,0,0,0,0,0,0,0,0,0,0
090010222001003,0,0,0,0,0,0,0,0,0,0
090010221002010,4.8,2.1,0.2,0.1,0,4.6,2.2,0.1,0.1,0
090010221002022,0,0,0,0,0,0,0,0,0,0
090010221001020,77.4,23.3,1.9,1.4,0.2,74.7,20.6,1.1,1.1,0
090010221001011,0,0,0,0,0,0,0,0,0,0
090010221001018,41.1,12.4,1,0.8,0.1,39.7,10.9,0.6,0.6,0
090010221003003,138.9,61.5,5,1.8,0.6,132.2,62.5,2.3,2,0
090010902004018,40.4,43.6,2.1,0.6,0.1,47.4,37.1,0.4,0.5,0
090010907002018,4.3,4.7,0.2,0.1,0.1,5.1,4.1,0.1,0.1,0
090010902001020,0,0,0,0,0,0,0,0,0,0
090010902004023,10.6,11.4,0.6,0.2,0,12.4,9.7,0.1,0.1,0
090010902002009,12.7,13.8,0.7,0.2,0,14.9,11.7,0.1,0.2,0
090010902003025,5.1,5.5,0.3,0.1,0,6,4.7,0.1,0.1,0
090010902002015,13.5,14.5,0.7,0.2,0,15.8,12.4,0.1,0.2,0
090010902002004,20,21.4,1,0.5,0.2,23.8,17.8,0.4,0.3,0
090010902002038,3.8,4.1,0.2,0.1,0,4.5,3.4,0.1,0,0
090010902002037,5.8,6.3,0.3,0.1,0.1,7,5.2,0.1,0.1,0
090010902003030,7.3,7.9,0.4,0.1,0,8.5,6.7,0.1,0.1,0
090010907001004,0,0,0,0,0,0,0,0,0,0
090010907001007,9.6,10.6,0.6,0.2,0.1,11.4,9.3,0.2,0.1,0
090010907001036,22.7,25.2,1.3,0.5,0.3,26.9,22,0.4,0.3,0
090010907001033,45,50.1,2.6,1.1,0.6,53.5,43.6,0.8,0.6,0
090010454001029,22.6,14.1,1.5,0.4,0.1,21.6,16.6,0.3,0.2,0
090010453002018,8.5,5.2,0.5,0.2,0,8.1,6.2,0.1,0.1,0
090010451021000,7.3,4.6,0.5,0.1,0,6.8,5.6,0.1,0.1,0
090010451021001,1,0.6,0.1,0,0,0.9,0.7,0,0,0
090010451021014,4.9,3.1,0.4,0.1,0,4.5,3.7,0.1,0.1,0
090010451021050,0,0,0,0,0,0,0,0,0,0
090010451021009,11.2,7.1,0.8,0.2,0,10.4,8.5,0.2,0.2,0
090010451021023,16.6,10.5,1.2,0.3,0.1,15.4,12.6,0.3,0.2,0
090010453002009,1,0.6,0.1,0,0,1,0.7,0,0,0
090010454001011,1.9,1.2,0.1,0,0,1.8,1.4,0,0,0
090010451013008,11.2,7.1,0.8,0.2,0,10.4,8.5,0.2,0.2,0
090010451013010,4.9,3.1,0.4,0.1,0,4.5,3.7,0.1,0.1,0
090010454002017,0,0,0,0,0,0,0,0,0,0
090010454001009,1,0.6,0.1,0,0,0.9,0.7,0,0,0
090010453002016,6,3.7,0.4,0.1,0,5.7,4.4,0.1,0,0
090010454002041,3,1.8,0.2,0.1,0,2.9,2.2,0,0,0
090010452002016,6.5,4,0.4,0.1,0,6.2,4.7,0.1,0.1,0
090012103003002,68,62.6,3.3,1.7,0,76,53,1.4,1.7,0
090012101003000,30.2,13.5,1,0.7,0.2,29.2,3,0.8,0.5,0
090012106004007,17,5.9,0.5,0.3,0,16.4,5.1,0.3,0.4,0
090012101003010,26.1,11.6,0.8,0.6,0.2,25.2,2.6,0.7,0.5,0
090012106005006,4,1.8,0.1,0.1,0,3.8,0.4,0.1,0.1,0
090012103001013,10.9,8,0.5,0.2,0,12.2,6.2,0.2,0.1,0
090012103001014,14.6,10.7,0.6,0.3,0,16.3,8.3,0.3,0.2,0
090012103002012,16.5,15.2,0.8,0.4,0,18.5,12.9,0.3,0.4,0
090012102002010,12.3,4.6,0.3,0.3,0,11.2,4.3,0.2,0.3,0
090012102003005,7.5,4,0.3,0.2,0,10.3,3.2,0.1,0.2,0
090012103003007,27.8,25.6,1.4,0.7,0,31.1,21.7,0.6,0.7,0
090012104003017,10.7,6.5,0.4,0.3,0,11.3,5.5,0.2,0.2,0
090012104003014,0,0,0,0,0,0,0,0,0,0
090012104003021,45.2,27.4,1.7,1.4,0,48,23.2,0.7,0.9,0
090012104001010,13.5,8.2,0.5,0.4,0,14.3,6.9,0.2,0.3,0
090012104003029,16.6,10.1,0.6,0.5,0,17.6,8.5,0.2,0.3,0
090012104002016,27.5,14.7,1.1,0.6,0,37.7,11.8,0.4,0.7,0
090012108003002,0,0,0,0,0,0,0,0,0,0
090012109003001,14.8,14.2,0.9,0.4,0,17.4,12.5,0.3,0.2,0
090012107022008,36.1,24.3,1.8,0.7,0,17.6,20.5,0.7,0.7,0
090012112003005,51.1,37.4,2.2,0.9,0,56.9,29.1,1,0.6,0
090012109003005,97.7,93.3,6.2,2.6,0.1,114.3,82.4,1.7,1.2,0
090012104002015,13.6,7.3,0.5,0.3,0,18.7,5.8,0.2,0.3,0
090012108001006,0,0,0,0,0,0,0,0,0,0
090012108003021,0,0,0,0,0,0,0,0,0,0
090012108003023,0,0,0,0,0,0,0,0,0,0
090012108001012,18.7,12.6,0.9,0.4,0,9.1,10.7,0.4,0.3,0
090012105003056,64.6,47.7,4.3,1,0,66.9,44.7,1.3,0.7,0
090012105003029,0,0,0,0,0,0,0,0,0,0
090012104004015,1.4,0.7,0.1,0,0,1.9,0.6,0,0,0
090012114003027,1.1,1,0.1,0,0,1.2,0.9,0,0,0
090012105002040,0,0,0,0,0,0,0,0,0,0
090012105002027,0,0,0,0,0,0,0,0,0,0
090012105003005,0,0,0,0,0,0,0,0,0,0
090012107012012,6.3,2.8,0.2,0.1,0,5.9,2.2,0.1,0.2,0
090012108003018,11,7.4,0.5,0.2,0,5.4,6.2,0.2,0.2,0
090012105003027,0,0,0,0,0,0,0,0,0,0
090012114001008,0,0,0,0,0,0,0,0,0,0
090012107023002,48.8,28,1.4,0.9,0,48.3,23.3,0.7,0.9,0
090012114003034,0,0,0,0,0,0,0,0,0,0
090012112001002,0.6,0.5,0,0,0,0.7,0.4,0,0,0
090012109004019,0,0,0,0,0,0,0,0,0,0
090012104001015,24.7,15,0.9,0.8,0,26.2,12.7,0.4,0.5,0
090012104001023,0,0,0,0,0,0,0,0,0,0
090012104001022,143.6,87.1,5.4,4.5,0,152.2,73.7,2.2,2.8,0
090010305003006,0,0,0,0,0,0,0,0,0,0
090010305002007,19.9,14.8,1.8,0.2,0.1,17,19.3,0.3,0.1,0
090010305003018,11.6,8.6,1,0.1,0,9.9,11.2,0.2,0.1,0
090011052002024,0,0,0,0,0,0,0,0,0,0
090011051001024,117.1,113.3,6.8,3,0.5,122.8,111.1,2.1,2.1,0
090011051001009,21.4,20.7,1.2,0.5,0.1,22.4,20.3,0.4,0.4,0
090011051002026,0,0,0,0,0,0,0,0,0,0
090011051002039,2.1,2,0.1,0.1,0,2.2,1.9,0,0,0
090011052002039,2.1,2,0.1,0.1,0,2.2,1.9,0,0,0
090010602001011,0,0,0,0,0,0,0,0,0,0
090010602002001,21.9,11.1,1.1,0.4,0.1,22.7,11.1,0.3,0.2,0
090010602002006,29.2,14.7,1.5,0.6,0.1,30.3,14.8,0.4,0.3,0
090010611003009,104,67.4,5.1,2.1,0.3,113.3,58.8,1.8,1.1,0
090010615003022,14.8,9.1,0.7,0.3,0.1,14.8,9.5,0.1,0.2,0
090010616001018,7.3,4.8,0.4,0.1,0,7,5.4,0.1,0.1,0
090010616001022,36.7,22.5,1.7,0.7,0.1,36.8,23.7,0.3,0.5,0
090010616001028,2.2,1.4,0.1,0,0,2.2,1.4,0,0,0
090010616001011,10.9,7.3,0.6,0.2,0.1,10.5,8.1,0.1,0.1,0
090010616001012,15.9,10.6,0.9,0.2,0.1,15.3,11.8,0.2,0.2,0
090010607002022,13.2,9.7,0.7,0.2,0,13.3,9.9,0.2,0.3,0
090010616001026,12.1,7.4,0.6,0.2,0,12.1,7.8,0.1,0.2,0
090010614002009,16.5,10.3,0.8,0.6,0,18.1,8.2,0.3,0.5,0
090010614001015,11.8,7.4,0.5,0.4,0,12.9,5.8,0.2,0.3,0
090010614001020,7.7,4.9,0.4,0.3,0,8.5,3.8,0.2,0.2,0
090010614001022,2,1.3,0.1,0.1,0,2.2,1,0,0.1,0
090010614001008,20.2,12.7,0.9,0.7,0.1,22.1,10,0.4,0.6,0
090010607002041,6.4,4.7,0.4,0.1,0,6.4,4.8,0.1,0.1,0
090010608002025,0,0,0,0,0,0,0,0,0,0
090010616002003,38.1,23.4,1.8,0.7,0.2,38.1,24.5,0.3,0.5,0
090010615004007,22.4,13.7,1.1,0.4,0.1,22.4,14.4,0.2,0.3,0
090011001003015,7.9,9,0.5,0.2,0.1,9.7,7.4,0.2,0.1,0
090011001001008,1.7,2,0.1,0,0,2,1.7,0,0,0
090011001003022,0,0,0,0,0,0,0,0,0,0
090011003001000,1.6,1.8,0.1,0.1,0,1.9,1.6,0,0,0
090011002001018,0,0,0,0,0,0,0,0,0,0
090011002004002,11.2,13,0.8,0.2,0,13.2,11.2,0.2,0.2,0
090011002003018,9,10.2,0.6,0.2,0.1,11,8.4,0.2,0.2,0
090011002003006,18.7,21.7,1.4,0.4,0.1,22,18.7,0.4,0.4,0
090011002004011,18,20.9,1.3,0.3,0.1,21.2,18,0.4,0.4,0
090011003002016,10.2,15.2,0.9,0.2,0,12.8,12.5,0.4,0.2,0
090011002004018,18.7,21.7,1.4,0.4,0.1,22,18.7,0.4,0.4,0
090011002001019,14,20.3,1,0.4,0,18.4,15.3,0.4,0.2,0
090011001003032,0,0,0,0,0,0,0,0,0,0
090010437002002,7.6,2.4,0.2,0.1,0,7.5,2,0.2,0.1,0
090010436003006,0,0,0,0,0,0,0,0,0,0
090010436003005,0,0,0,0,0,0,0,0,0,0
090010442002001,10.1,5.1,0.4,0.2,0,10.3,4.5,0.1,0.2,0
090010436002011,0,0,0,0,0,0,0,0,0,0
090010436001007,24.8,12.5,1,0.5,0.1,25.1,11,0.3,0.5,0
090010436002009,6,3,0.3,0.1,0,6.1,2.7,0.1,0.1,0
090010436003010,5.8,2.7,0.2,0.1,0,6.1,2.1,0.1,0.1,0
090010435003006,19.4,13.8,0.9,0.6,0,21.5,10.6,0.4,0.3,0
090010435002003,11.5,8.1,0.5,0.3,0,12.7,6.3,0.2,0.2,0
090010435003004,24.4,17.3,1.1,0.7,0,27.1,13.4,0.5,0.4,0
090010435003009,11.9,8.4,0.5,0.3,0,13.1,6.5,0.2,0.2,0
090010443001005,69.7,49.4,3.1,2,0,77.2,38.1,1.3,1.1,0
090010445002006,0,0,0,0,0,0,0,0,0,0
090010444001028,0,0,0,0,0,0,0,0,0,0
090010446001054,8.1,3.7,0.5,0.1,0,7.8,4.3,0.1,0.1,0
090011103021019,31.1,56.2,1.9,0.9,0.2,43.2,43.5,0.6,0.5,0
090011103021010,11,19.8,0.7,0.3,0.1,15.2,15.3,0.2,0.2,0
090011103021018,8.7,15.7,0.5,0.3,0.1,12,12.1,0.2,0.1,0
090011105004004,4.5,8.4,0.4,0.2,0,6.5,6.5,0.1,0.1,0
090011103022003,0.6,0.8,0,0,0,0.7,0.6,0,0,0
090011103022026,0,0,0,0,0,0,0,0,0,0
090011103022016,0,0,0,0,0,0,0,0,0,0
090011106003007,14.8,26.7,0.9,0.5,0.1,20.5,20.7,0.3,0.2,0
090011103013018,45,60.1,2.4,1.1,0,58.5,45.7,0.9,0.6,0
090011103021021,5.1,9.2,0.3,0.2,0,7.1,7.1,0.1,0.1,0
090011103021014,7.1,12.9,0.4,0.2,0,9.9,10,0.1,0.1,0
090011104002016,43.6,78.8,2.7,1.3,0.3,60.5,61,0.9,0.7,0
090010812001000,0,0,0,0,0,0,0,0,0,0
090010805002032,14.8,14.9,0.9,0.4,0.3,19.2,10.8,0.2,0.3,0
090010802001011,30.6,13.8,0.9,0.5,0,33.3,9,0.3,0.5,0.1
090010812001013,0,0,0,0,0,0,0,0,0,0
090010808001012,5.3,5.1,0.3,0.2,0,6.7,3.7,0.1,0.1,0
090010808001002,151.5,146.9,8.1,4.6,0.2,191.6,105.7,2.9,2.4,0
090010808004008,27.2,26.4,1.5,0.8,0,34.4,19,0.5,0.4,0
090010808004007,16.6,16.1,0.9,0.5,0,21,11.6,0.3,0.3,0
090010808002004,25,18,1.2,0.8,0,31.3,12.3,0.2,0.4,0
090010808002001,9.9,9.6,0.5,0.3,0,12.5,6.9,0.2,0.2,0
090010808003002,106,76.3,5.1,3.4,0,132.6,52.1,0.9,1.7,0
090010807001027,16.2,11.7,0.8,0.5,0,20.3,8,0.1,0.3,0
090010808004011,17.3,16.8,0.9,0.5,0,21.9,12.1,0.3,0.3,0
090010808005009,11.3,11,0.6,0.3,0,14.3,7.9,0.2,0.2,0
090010807001007,0,0,0,0,0,0,0,0,0,0
090010807001032,0,0,0,0,0,0,0,0,0,0
090010503001001,17.6,6.7,0.7,0.2,0,16.6,8,0.2,0.1,0
090010503005004,11.7,4.5,0.4,0.1,0,11.1,5.3,0.1,0.1,0
090010503005013,5.9,2.2,0.2,0.1,0,5.5,2.7,0.1,0,0
090010502003006,10.6,4,0.4,0.1,0,10,4.8,0.1,0.1,0
090010503001006,9.4,3.6,0.4,0.1,0,8.9,4.3,0.1,0.1,0
090010503001013,42.8,16.4,1.6,0.5,0.1,40.5,19.4,0.4,0.3,0
090010503005022,33.4,12.8,1.3,0.4,0.1,31.6,15.2,0.3,0.3,0
090010503001015,37.5,14.4,1.4,0.5,0.1,35.5,17,0.4,0.3,0
090010503001022,6.4,2.5,0.2,0.1,0,6.1,2.9,0.1,0,0
090010501003025,0.6,0.2,0,0,0,0.6,0.3,0,0,0
090010501003005,13.8,5.5,0.6,0.2,0.1,12.9,6.8,0.2,0.1,0
090010735002002,16.6,1.8,0.1,0.2,0,15.6,1.3,0.1,0.2,0
090010739001003,12.9,1.4,0.1,0.2,0,12.1,1,0.1,0.2,0
090010735001006,8.9,1,0.1,0.1,0,8.3,0.7,0.1,0.1,0
090010734001028,13.4,2.1,0.2,0.1,0,12.7,1.4,0.1,0.1,0
090010736002002,33.8,3.7,0.3,0.5,0,31.8,2.6,0.2,0.4,0
090010736002004,31.8,3.5,0.3,0.4,0,29.9,2.4,0.2,0.4,0
090010738003004,29,3.2,0.2,0.4,0,27.2,2.2,0.2,0.4,0
090010732002003,2.8,0.4,0,0,0,2.7,0.3,0,0,0
090010734001017,0,0,0,0,0,0,0,0,0,0
090010738001001,0,0,0,0,0,0,0,0,0,0
090010738001007,22.4,2.5,0.2,0.3,0,21,1.7,0.1,0.3,0
090010739003002,19.9,1.6,0.2,0.2,0,18.3,1.1,0.2,0.2,0
090010739004010,14.4,1.1,0.1,0.2,0,13.3,0.8,0.1,0.1,0
