GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREILAR,G20PREIPIE,G20PREOWRI,G20DELDNOR,G20DELLHYN,G20DELGSTR,G20DELSMUS,G20DELIFRA,G20DELIKRU,G20DELILOW,G20DELICHE,G20DELOWRI,G20COUDWHI,G20COURPIC,G20COULBIS,G20COUGWIL,G20COUIHEN,G20COUIORA,G20COUILAZ,G20COUIGOO,G20COUIBAT,G20COUIPAL,G20COUIGAR,G20COUILEW,G20COUIJAY,G20COUIBAR,G20COUIHOW,G20COUIMER,G20COUIHE2,G20COUIPAD,G20COUIGUR,G20COUISCR,G20COUISIL,G20COUICRI,G20COUIMUR,G20COUIROG,G20COUOWRI,G20USSDSTR,G20USSRWEI,G20USSGORY,G20USSOWRI,G20HALDOWO,G20HALGROB,G20HALISYE,G20HALOWRI
110010093011011,32.2,1.1,0,0.2,0.2,0.1,0.4,29.6,0.5,0.9,0.6,0.5,0.3,0.5,0.3,0.2,15.8,0.9,0.4,0.9,7.7,9.2,6.9,4.8,2.1,1.7,1.4,0.6,0.3,0.4,0.6,0.6,1.2,0.2,0.3,0.1,0.2,0.3,0,0.1,0.1,26.4,1.4,3.5,0.6,25.1,3.3,1.7,0.3
110010094002011,77.7,2.7,0,0.4,0.4,0.1,0.8,71.6,1.1,2.1,1.5,1.2,0.6,1.3,0.6,0.5,38.2,2.1,1,2.1,18.5,22.2,16.6,11.6,5.1,4,3.3,1.3,0.8,0.9,1.3,1.5,2.8,0.5,0.7,0.1,0.5,0.7,0.1,0.3,0.2,63.7,3.3,8.4,1.5,60.5,7.9,4,0.8
110010094002012,78.5,2.8,0,0.4,0.4,0.1,0.9,72.3,1.1,2.1,1.5,1.2,0.6,1.3,0.6,0.5,38.6,2.1,1,2.1,18.7,22.5,16.8,11.7,5.1,4,3.4,1.3,0.8,0.9,1.3,1.5,2.8,0.6,0.7,0.1,0.6,0.7,0.1,0.3,0.2,64.4,3.4,8.4,1.5,61.1,8,4,0.8
110010093013003,27.5,1,0,0.1,0.1,0,0.3,25.3,0.4,0.7,0.5,0.4,0.2,0.4,0.2,0.2,13.5,0.7,0.4,0.7,6.6,7.9,5.9,4.1,1.8,1.4,1.2,0.5,0.3,0.3,0.5,0.5,1,0.2,0.2,0,0.2,0.3,0,0.1,0.1,22.5,1.2,3,0.5,21.4,2.8,1.4,0.3
110010076042018,236.3,7.8,0.9,1.8,0.4,0.4,1.4,216.8,3.5,2.9,3.8,4.4,1,2.2,2.6,1.6,109.4,5.9,1.6,5.5,40.1,85.1,16.1,43.1,19.4,2.3,6.5,5.6,1.6,2.5,6,1.6,4,0.9,5.1,2.9,2.7,1.2,0.9,2.9,1.2,198,7,21.9,1.6,190.3,23.8,7.6,2
110010010022001,109.3,7.7,0.7,0.5,0.2,0.1,1.2,94.2,3.9,3.3,2,3.7,2.2,2.4,0.9,0.9,41.8,7.9,2.8,5.4,35,6.9,27.7,30.3,4.8,4.9,3.3,2.7,3.7,2.8,0.9,3.2,1.4,1.1,0.1,0.6,0.7,0.9,0.9,0.3,0.4,83.7,10.2,12,1.1,76.4,8.2,13.2,1.5
110010012001014,10.9,0.7,0.1,0,0,0,0.1,9.4,0.4,0.3,0.2,0.3,0.3,0.2,0.1,0.1,4.4,0.8,0.1,0.4,3.9,0.6,3.6,3.2,0.5,0.7,0.3,0.3,0.4,0.2,0.1,0.2,0.1,0.1,0,0.1,0,0,0,0,0.1,8.4,0.9,1.1,0.1,7.5,0.9,1,0.1
110010003003007,4.6,0.7,0.1,0,0,0,0.1,3.8,0.3,0.1,0.1,0.2,0.2,0.1,0,0.1,1.7,0.7,0.2,0.2,1.2,0.4,0.8,1.5,0.2,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0.1,3.3,1,0.4,0.1,3.1,0.3,0.6,0.1
110010076042008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010011004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002022000,16,2.6,0.2,0.1,0,0.1,0.2,13.3,1.2,0.3,0.4,0.5,0.7,0.3,0.2,0.2,5.9,2.5,0.5,0.6,4.3,1.5,2.7,5.2,0.6,0.8,0.4,0.3,0.4,0.4,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.2,11.4,3.3,1.2,0.2,10.9,1.2,2.2,0.4
110010053012005,6.6,0.4,0.1,0,0,0,0.1,5.7,0.2,0.1,0.1,0.2,0.2,0.1,0,0,2.8,0.4,0.1,0.3,2.2,0.3,1.8,1.4,0.4,0.4,0.2,0.1,0.1,0.1,0,0.2,0.1,0.1,0,0,0,0.1,0,0,0,5,0.6,0.6,0.1,4.9,0.4,0.6,0.1
110010064001000,44.5,2.9,0.4,0.3,0.1,0.1,0.4,39.6,1.7,1,0.8,0.9,0.9,0.6,0.5,0.3,20,2.9,0.6,1.8,11.9,8.8,8.5,8,2.4,2.1,1.3,1.1,1.8,0.7,0.6,0.9,0.7,0.6,0.3,0.4,0.3,0.3,0.3,0.3,0.3,35.5,3.7,4.9,0.4,33.6,4.5,3.2,0.6
110010062021115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002054,7.2,1.2,0.1,0,0,0,0.2,6,0.7,0.1,0.1,0.2,0.3,0.2,0.1,0.2,3.1,1.3,0.4,0.2,2.3,0.6,1.3,1.7,0.5,0.3,0.2,0.2,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,5.7,1.7,0.5,0.1,5.6,0.5,1.1,0.3
110010072002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011140,7.2,0.5,0.1,0,0,0,0.1,6.5,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,3.3,0.4,0.1,0.2,0.9,2.5,0.2,1.3,0.7,0.1,0.2,0.2,0,0.1,0.3,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,6.1,0.5,0.6,0.1,5.9,0.8,0.4,0.1
110010068041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010008021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077082003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010019021012,61.2,2.5,0.3,0.4,0.1,0.1,0.6,55.5,0.7,0.9,1.3,1.1,1,1,0.4,0.4,33.5,1.9,0.6,1.6,9.1,17.3,10.7,8.7,3.7,2.4,2.1,2.5,0.3,0.9,1.2,0.9,0.8,0.8,0.8,0.5,0.6,0.3,0.5,0.2,0.7,50,2.5,6.2,0.5,48,6.7,2.9,0.6
110010021024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010022023002,32.1,1.2,0.1,0.1,0.2,0.1,0.2,29.1,0.4,0.3,0.9,0.7,0.3,0.5,0.3,0.1,16.3,0.8,0.3,0.9,6.8,7.8,5.3,5.1,1.9,1.4,1.3,1.1,0.2,0.7,0.6,0.3,0.3,0.3,0.5,0.3,0.2,0.4,0.2,0.1,0.2,26.6,1.1,3.1,0.3,26.1,2.3,1.7,0.3
110010025011011,55.2,2.5,0.1,0.4,0.2,0,0.3,49,0.9,1.6,1.3,1.1,0.6,0.5,0.4,0.6,25.8,1.7,0.4,1.7,13,10.4,13.5,12.6,3.3,2,1.8,1.8,0.7,0.9,0.6,0.6,0.6,0.4,0.5,0.8,0.5,0.4,0.3,0.3,0.3,44,2.6,5.9,0.5,41.4,5.2,3.3,0.8
110010024002005,28.7,0.9,0.1,0.1,0.1,0,0.3,26.2,0.5,0.5,0.7,0.6,0.2,0.4,0.1,0.1,13.2,0.7,0.3,0.6,7.2,7.6,7.4,3.9,1.9,1.7,0.8,0.9,0.2,0.5,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,23.8,1.1,2.8,0.4,23.5,2.2,1.4,0.3
110010022012003,59.3,2.2,0.2,0.4,0.2,0.2,0.3,53.2,1,1,1.5,1.3,0.4,0.8,0.7,0.4,27.9,1.7,0.8,1.4,14.3,15.8,10.7,7.9,2.5,3.8,1.8,2.4,0.4,1,1.3,0.6,0.4,0.4,1,0.5,0.3,0.5,0.4,0.4,0.3,48.2,2.7,6.4,0.5,47.2,5.2,2.9,0.7
110010025021004,144.2,5.6,0.3,0.6,0.8,0.4,1.1,128.3,2,2.4,4.9,3.3,1,2.6,1.4,1,65.8,4.9,1.4,4.9,36.4,23.9,44.1,24,8.5,8.9,5.9,4.2,1.9,3,1.6,2.6,1.2,1.2,0.6,1.1,0.5,2,0.5,0.8,0.9,115,6.3,17.5,1.6,112.4,12.7,8,1.9
110010024003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004002,33.9,5.3,0.4,0.2,0.1,0,0.6,28.7,2.9,0.9,0.6,1,1.2,0.9,0.3,0.4,12.7,5.3,1.4,1.6,10.3,3.1,4.5,12.6,1,1.7,0.8,0.3,1,0.7,0.2,0.4,0.4,0.4,0,0.4,0.2,0.2,0.3,0.2,0.3,24.6,6.6,2.3,0.4,22.7,2.2,4.4,0.8
110010001004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001003008,20.5,3.2,0.3,0.1,0,0,0.4,17.4,1.8,0.5,0.4,0.6,0.7,0.5,0.2,0.3,7.7,3.2,0.8,1,6.2,1.9,2.7,7.6,0.6,1.1,0.5,0.2,0.6,0.4,0.1,0.3,0.3,0.3,0,0.3,0.1,0.1,0.2,0.1,0.2,14.9,4,1.4,0.3,13.8,1.3,2.7,0.5
110010001004005,40,6.3,0.5,0.2,0.1,0,0.8,33.9,3.5,1.1,0.7,1.1,1.4,1.1,0.4,0.5,15,6.2,1.6,1.9,12.1,3.6,5.3,14.8,1.2,2.1,0.9,0.3,1.2,0.8,0.2,0.5,0.5,0.5,0,0.5,0.2,0.3,0.4,0.3,0.4,29,7.8,2.7,0.5,26.8,2.6,5.2,0.9
110010062021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001002000,301.1,47.3,3.7,1.6,0.5,0.3,5.7,255.1,26.2,8,5.3,8.5,10.5,8,2.7,3.8,112.6,46.8,12.3,14.6,91.4,27.3,39.7,111.7,9,15.5,7,2.6,9,6.3,1.6,4,4,3.7,0.1,3.8,1.5,1.9,2.7,1.9,2.7,218.6,58.9,20.6,3.8,201.8,19.2,39,7.1
110010055002002,74.9,9.7,0.9,0.4,0.1,0,1.2,62.5,5.5,1.3,1.9,2.4,2.8,1.4,0.8,0.4,33,10.5,2.9,2.9,22.5,3.9,13.8,17.8,3.3,4.8,1.8,1.4,2,1.6,0.8,1.2,1.3,0.9,0.3,0.7,0.8,0.7,0.9,0.5,0.5,56.7,12.8,6.5,0.7,55.4,4.4,9.7,1.2
110010041003024,1.8,0.2,0,0,0,0,0,1.5,0.1,0,0,0.1,0,0,0,0,0.8,0.2,0.1,0.1,0.6,0.1,0.5,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.4,0.2,0.2,0,1.3,0.1,0.2,0
110010110004000,207.4,13.4,1.9,1.5,0.4,0.4,1.7,184.5,8,4.8,3.7,4.3,4.2,3,2.1,1.2,93.1,13.5,3,8.2,55.5,41.2,39.4,37.5,11.4,9.9,6.2,5.1,8.3,3.4,3,4,3.2,2.6,1.5,2,1.6,1.6,1.3,1.5,1.3,165.5,17.1,22.8,1.8,156.5,20.9,15.1,3
110010094002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010091021003,26.4,1,0.1,0.1,0.1,0.1,0.2,24.3,0.3,0.3,0.5,0.6,0.2,0.4,0.2,0.1,12,0.7,0.2,0.6,4.9,9.7,3.1,3.8,1.5,0.9,0.9,0.7,0.1,0.4,0.6,0.5,0.8,0.1,0.4,0.2,0.3,0.1,0.2,0.1,0.2,22.4,1.2,2.6,0.1,21,2.9,1,0.2
110010091021007,45.6,1.7,0.1,0.2,0.1,0.1,0.3,41.9,0.5,0.6,0.9,1,0.3,0.6,0.3,0.2,20.8,1.2,0.3,1,8.4,16.8,5.4,6.6,2.7,1.6,1.6,1.2,0.2,0.8,1.1,0.9,1.4,0.2,0.7,0.4,0.4,0.2,0.3,0.2,0.4,38.6,2.1,4.5,0.3,36.3,4.9,1.7,0.3
110010111003007,291.5,10.7,0.7,1.5,0.6,0.6,1.8,267.5,3.3,3.9,5.8,6.5,1.8,3.9,2.1,1.2,132.9,7.9,2,6.7,53.7,107.1,34.6,42.2,17,10,10.5,7.6,1.1,4.9,6.8,6.1,9.2,1.6,4.3,2.5,2.8,1.3,2,1.3,2.5,246.5,13.5,28.6,1.7,232,31.5,11.1,2
110010073011108,1,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.4,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0.8,0.1,0,0
110010088031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088042001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010094004009,24.3,0.9,0.1,0.1,0,0.1,0.1,22.4,0.2,0.3,0.4,0.4,0.3,0.4,0.2,0.2,11.7,0.6,0.1,0.5,5.7,8.2,4.4,3.7,1.4,0.8,1.4,0.7,0.1,0.2,0.4,0.3,0.5,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.2,20.4,0.9,2.3,0.1,18.6,2.1,1.3,0.2
110010094003001,36.9,1.3,0.1,0.1,0,0.1,0.2,34,0.4,0.4,0.6,0.7,0.4,0.6,0.3,0.2,17.8,0.9,0.1,0.7,8.7,12.4,6.7,5.6,2.1,1.2,2.1,1,0.2,0.3,0.6,0.5,0.8,0.3,0.5,0.2,0.3,0.2,0.2,0.1,0.3,31,1.4,3.5,0.2,28.2,3.2,2,0.2
110010094003000,109.1,3.9,0.3,0.2,0.1,0.3,0.6,100.5,1.1,1.2,1.7,2,1.3,1.8,0.8,0.7,52.5,2.6,0.3,2.2,25.6,36.7,19.7,16.4,6.2,3.5,6.2,3.1,0.6,0.9,1.6,1.3,2.4,0.8,1.6,0.6,0.8,0.6,0.6,0.4,0.8,91.5,4,10.2,0.6,83.2,9.4,5.8,0.7
110010094002007,38.4,1.3,0,0.2,0.2,0.1,0.4,35.4,0.5,1,0.7,0.6,0.3,0.6,0.3,0.2,18.9,1,0.5,1,9.2,11,8.2,5.7,2.5,2,1.6,0.7,0.4,0.4,0.7,0.7,1.4,0.3,0.3,0.1,0.3,0.4,0,0.1,0.1,31.5,1.6,4.1,0.7,30,3.9,2,0.4
110010094002008,2.4,0.1,0,0,0,0,0,2.2,0,0.1,0,0,0,0,0,0,1.2,0.1,0,0.1,0.6,0.7,0.5,0.4,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.9,0.1,0.3,0,1.8,0.2,0.1,0
110010094002009,31.4,1.1,0,0.2,0.1,0,0.3,28.9,0.4,0.8,0.6,0.5,0.2,0.5,0.2,0.2,15.4,0.9,0.4,0.8,7.5,9,6.7,4.7,2.1,1.6,1.3,0.5,0.3,0.4,0.5,0.6,1.1,0.2,0.3,0,0.2,0.3,0,0.1,0.1,25.8,1.3,3.4,0.6,24.5,3.2,1.6,0.3
110010094003022,23.1,0.7,0.1,0.1,0.1,0.1,0.1,21.5,0.3,0.3,0.3,0.4,0.2,0.3,0.2,0.1,11.5,0.7,0.2,0.6,4.5,8.8,2.7,3.1,1,0.7,1.4,0.5,0.2,0.3,0.3,0.4,0.7,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.2,19.6,0.9,2,0.2,18.4,1.8,1.3,0.2
110010111002020,38.3,1.4,0.1,0.2,0.1,0.1,0.2,35.2,0.4,0.5,0.8,0.9,0.2,0.5,0.3,0.2,17.5,1,0.3,0.9,7.1,14.1,4.5,5.5,2.2,1.3,1.4,1,0.1,0.6,0.9,0.8,1.2,0.2,0.6,0.3,0.4,0.2,0.3,0.2,0.3,32.4,1.8,3.8,0.2,30.5,4.1,1.5,0.3
110010111002028,29.1,1.1,0.1,0.1,0.1,0.1,0.2,26.7,0.3,0.4,0.6,0.6,0.2,0.4,0.2,0.1,13.3,0.8,0.2,0.7,5.4,10.7,3.4,4.2,1.7,1,1,0.8,0.1,0.5,0.7,0.6,0.9,0.2,0.4,0.2,0.3,0.1,0.2,0.1,0.2,24.6,1.3,2.9,0.2,23.1,3.1,1.1,0.2
110010111002007,56.1,1.8,0.2,0.2,0.1,0.1,0.3,52.1,0.8,0.6,0.7,1,0.5,0.7,0.4,0.2,27.9,1.6,0.5,1.4,11,21.5,6.6,7.4,2.4,1.6,3.4,1.1,0.4,0.7,0.8,0.9,1.6,0.2,0.7,0.6,0.4,0.3,0.2,0.4,0.4,47.7,2.2,4.8,0.4,44.7,4.4,3.1,0.5
110010111002023,126.2,4,0.4,0.4,0.3,0.3,0.6,117.2,1.8,1.4,1.6,2.2,1.1,1.6,0.9,0.4,62.8,3.7,1.1,3.2,24.7,48.3,15,16.8,5.5,3.6,7.5,2.5,1,1.5,1.9,1.9,3.6,0.5,1.7,1.3,1,0.7,0.4,0.9,0.9,107.3,5,10.7,1,100.6,9.8,7,1.1
110010111003044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096041006,84.2,3.4,0.4,0.5,0.3,0.1,0.7,79.1,1.3,0.7,1,2,0.9,0.9,0.6,0.5,41.9,2.6,0.9,1.7,10.4,33.6,7.8,11.8,4.8,1.5,2,1.7,0.5,1,3,1.1,1.3,0.5,3.1,1,0.8,0.5,0.5,0.5,0.5,71.6,3.5,7.7,0.5,70.4,7.4,4,0.6
110010096042006,59.8,2.4,0.3,0.3,0.2,0,0.5,56.2,0.9,0.5,0.7,1.4,0.7,0.6,0.4,0.4,29.7,1.9,0.7,1.2,7.4,23.9,5.5,8.4,3.4,1.1,1.4,1.2,0.3,0.7,2.1,0.8,1,0.4,2.2,0.7,0.6,0.4,0.3,0.4,0.3,50.8,2.5,5.4,0.3,50,5.3,2.8,0.4
110010076042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099012012,17.3,0.5,0,0.1,0.1,0.1,0.2,15.8,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,9.3,0.2,0.1,0.4,2.8,5.7,1.9,3.2,1.3,0.3,0.4,0.4,0.1,0.2,0.4,0,0.2,0,0.3,0.2,0.3,0.1,0.1,0.2,0.1,14.4,0.4,1.4,0.2,13.7,1.4,0.9,0.3
110010099012021,18.7,0.3,0,0.1,0,0,0.3,17,0.1,0.1,0.3,0.6,0.1,0.3,0.2,0.1,10.3,0.3,0.1,0.4,3.2,6.9,2,3,1.3,0.3,0.8,0.4,0.2,0.2,0.3,0.1,0.3,0,0.4,0.2,0.3,0,0,0.3,0.1,16,0.6,1.5,0.2,15.5,1.6,0.6,0.1
110010076042005,21.2,0.4,0,0.1,0,0,0.3,19.4,0.2,0.2,0.4,0.7,0.2,0.3,0.2,0.1,11.7,0.4,0.1,0.5,3.6,7.8,2.2,3.5,1.5,0.4,0.9,0.5,0.3,0.3,0.4,0.2,0.3,0,0.4,0.2,0.4,0.1,0,0.3,0.1,18.2,0.7,1.7,0.2,17.6,1.8,0.7,0.1
110010076032003,2.1,0.1,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,1,0.1,0,0,0.3,0.7,0.1,0.4,0.2,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1.7,0.1,0.2,0,1.7,0.2,0.1,0
110010076042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099012017,23.8,0.4,0,0.1,0,0,0.3,21.7,0.2,0.2,0.4,0.7,0.2,0.3,0.2,0.1,13.1,0.4,0.1,0.5,4.1,8.8,2.5,3.9,1.7,0.4,1,0.5,0.3,0.3,0.4,0.2,0.3,0,0.5,0.2,0.4,0.1,0,0.3,0.1,20.3,0.7,1.9,0.2,19.7,2,0.8,0.1
110010099012026,71.3,1.2,0.1,0.3,0,0.1,1,65.1,0.5,0.5,1.3,2.2,0.5,1,0.7,0.4,39.4,1.2,0.4,1.6,12.2,26.2,7.5,11.6,5,1.3,3.1,1.6,0.9,0.9,1.2,0.5,1,0.1,1.4,0.7,1.2,0.2,0.1,1,0.4,61,2.2,5.8,0.6,59.1,6.1,2.4,0.4
110010076042030,51.1,1.5,0,0.2,0.1,0.1,0.5,47.7,0.2,0.6,0.7,1,0.5,0.6,0.6,0.3,26.7,0.7,0.2,1.4,7.3,18.5,3.4,8,3.2,0.7,1.2,1.6,0.3,0.5,1.5,0.7,0.8,0.2,1.2,0.5,0.9,0.2,0.3,0.6,0.3,42.6,1.6,4.7,0.4,41,4.6,2.1,0.5
110010094003011,59.6,2.1,0.2,0.1,0.1,0.2,0.4,54.9,0.6,0.7,1,1.1,0.7,1,0.4,0.4,28.7,1.4,0.2,1.2,14,20,10.8,9,3.4,1.9,3.4,1.7,0.4,0.5,0.9,0.7,1.3,0.4,0.9,0.4,0.4,0.4,0.4,0.2,0.4,50,2.2,5.6,0.4,45.4,5.2,3.2,0.4
110010094003019,43.7,1.4,0.1,0.1,0.1,0.1,0.2,40.6,0.6,0.5,0.6,0.8,0.4,0.6,0.3,0.1,21.8,1.3,0.4,1.1,8.5,16.7,5.2,5.8,1.9,1.3,2.6,0.9,0.3,0.5,0.6,0.7,1.3,0.2,0.6,0.5,0.3,0.3,0.1,0.3,0.3,37.2,1.7,3.7,0.3,34.9,3.4,2.4,0.4
110010094003025,34.6,1.1,0.1,0.1,0.1,0.1,0.2,32.2,0.5,0.4,0.4,0.6,0.3,0.4,0.2,0.1,17.2,1,0.3,0.9,6.8,13.3,4.1,4.6,1.5,1,2.1,0.7,0.3,0.4,0.5,0.5,1,0.1,0.5,0.4,0.3,0.2,0.1,0.3,0.2,29.4,1.4,2.9,0.3,27.6,2.7,1.9,0.3
110010094003008,13.4,0.5,0,0,0,0,0.1,12.4,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,6.5,0.3,0,0.3,3.1,4.5,2.4,2,0.8,0.4,0.8,0.4,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,11.3,0.5,1.3,0.1,10.2,1.2,0.7,0.1
110010111002011,30.5,1,0.1,0.1,0.1,0.1,0.2,28.4,0.4,0.3,0.4,0.5,0.3,0.4,0.2,0.1,15.2,0.9,0.3,0.8,6,11.7,3.6,4.1,1.3,0.9,1.8,0.6,0.2,0.4,0.5,0.5,0.9,0.1,0.4,0.3,0.2,0.2,0.1,0.2,0.2,25.9,1.2,2.6,0.2,24.3,2.4,1.7,0.3
110010111001035,55.2,1.8,0.2,0.2,0.1,0.1,0.3,51.3,0.8,0.6,0.7,1,0.5,0.7,0.4,0.2,27.5,1.6,0.5,1.4,10.8,21.2,6.5,7.3,2.4,1.6,3.3,1.1,0.4,0.7,0.8,0.8,1.6,0.2,0.7,0.6,0.4,0.3,0.2,0.4,0.4,47,2.2,4.7,0.4,44.1,4.3,3.1,0.5
110010111003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111003009,2,0.1,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0.9,0.1,0,0,0.4,0.7,0.2,0.3,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.7,0.1,0.2,0,1.6,0.2,0.1,0
110010111001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111003043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111002002,24.7,0.8,0.1,0.1,0.1,0.1,0.1,23,0.4,0.3,0.3,0.4,0.2,0.3,0.2,0.1,12.3,0.7,0.2,0.6,4.8,9.5,2.9,3.3,1.1,0.7,1.5,0.5,0.2,0.3,0.4,0.4,0.7,0.1,0.3,0.3,0.2,0.1,0.1,0.2,0.2,21,1,2.1,0.2,19.7,1.9,1.4,0.2
