GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16DELDNOR,G16DELLMOU,G16DELGSTR,G16DELOWRI,G16COUDWHI,G16COURCEL,G16COULKLO,G16COUGAIK,G16COUIGRO,G16COUICHE,G16COUOWRI,G16HALDGAR,G16HALOWRI
110010056003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010020021002,8.3,0.3,0.1,0.2,0.1,7.9,0.3,0.5,0,7.2,0.5,0.2,0.8,3.1,0.8,0.1,7.6,0.1
110010018042005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010084101008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099032000,33.7,0.4,0.2,0.4,0.4,32.8,0.7,0.8,0.1,29.6,1,1.2,2.6,6,4,0.3,30.3,0.3
110010028021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010094002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010075022003,63.8,1.1,0.3,0.4,0.3,60.5,1.3,1.3,0,53.3,1.1,1.7,4.1,7.5,6,0.6,54.7,0.4
110010076034005,82.1,1.8,0.4,1.2,1.1,80.3,1.3,2.4,0.5,72.5,2.8,2.2,6.9,21,9.1,1.4,72.3,1.5
110010076032010,16.4,0.4,0.1,0.2,0.2,16.1,0.3,0.5,0.1,14.5,0.6,0.4,1.4,4.2,1.8,0.3,14.5,0.3
110010076033010,35.1,0.7,0.2,0.4,0.5,34.9,0.7,0.7,0.2,31.7,1.3,0.8,2.8,7.9,3.9,0.3,31.7,0.6
110010096021011,163.5,1.4,0.8,1.1,1.5,158.4,2.5,2.9,0.2,140.5,4.6,4.2,10.4,26.1,13.4,1.5,143.2,1.5
110010096021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096011018,40,0.5,0.2,0.4,0.4,39.3,0.6,0.8,0.1,35.4,1.3,1.3,2.7,8.5,4,0.4,36,0.5
110010096011031,18.7,0.2,0.1,0.2,0.2,18.4,0.3,0.4,0.1,16.6,0.6,0.6,1.3,4,1.9,0.2,16.9,0.2
110010096011014,10,0.1,0.1,0.1,0.1,9.8,0.2,0.2,0,8.8,0.3,0.3,0.7,2.1,1,0.1,9,0.1
110010096011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096031001,117.9,1.7,0.3,1.7,0.6,114.7,2,2.4,0.6,102,2.9,4.1,12.8,22.3,14.1,1.2,101.6,1.7
110010026002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010039002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002024015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002024010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009022037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077091027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111001001,57.2,1.6,0.8,0.8,0.6,56.4,2.2,1.7,0.2,51.2,2.8,2.3,5.6,21.3,6.9,0.8,53.5,1.2
110010111001010,44.9,1.3,0.6,0.6,0.5,44.3,1.7,1.3,0.2,40.2,2.2,1.8,4.4,16.8,5.4,0.6,42,0.9
110010111001011,24.5,0.7,0.4,0.3,0.3,24.2,0.9,0.7,0.1,21.9,1.2,1,2.4,9.1,2.9,0.4,22.9,0.5
110010098071008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010056002005,154.7,24.2,4.5,3.3,5.6,146.5,22.5,10.6,2.5,115.6,36.5,11.4,17.5,59.9,12.9,1.8,142.2,6.1
110010040013010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010056002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010041002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078034005,41.8,0.7,0.5,0.9,0.6,40.9,1.4,1.1,0,36.9,1.5,1.4,4.5,8.2,6.2,0.4,38.6,0.4
110010077031002,93.6,1.7,0.4,0.9,1.1,91.3,2,1.7,0.2,81,3.6,2.6,7,15.1,9.8,0.6,82.4,0.6
110010078092009,41.5,0.8,0.4,0.5,0.3,40.8,0.8,1.1,0.1,36.8,1.4,1.7,4.2,8.1,5,0.2,37.6,0.3
110010078062016,21.8,0.5,0.1,0.3,0.2,21.2,0.4,0.4,0.1,19.3,0.6,0.5,1.8,4,2.6,0.3,19.8,0.2
110010078061007,36.6,0.8,0.2,0.6,0.3,35.8,0.7,0.7,0.1,32.6,1,0.9,3,6.7,4.3,0.5,33.3,0.4
110010078061015,18.9,0.4,0.1,0.3,0.1,18.4,0.4,0.4,0.1,16.8,0.5,0.4,1.6,3.5,2.2,0.3,17.2,0.2
110010078061016,14.3,0.3,0.1,0.2,0.1,14,0.3,0.3,0,12.7,0.4,0.3,1.2,2.6,1.7,0.2,13,0.2
110010078033005,18.3,0.3,0.1,0.3,0.2,18,0.3,0.5,0.1,15.9,0.5,0.5,1.7,3.2,2.7,0.2,16,0.2
110010099061002,50.1,1,0.2,0.8,0.5,48.6,1,1.6,0.1,44,1.8,1.8,4.6,9.5,7.5,0.6,45.3,0.6
110010099061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010083011002,139.2,6.2,3.9,1.7,5.2,127.5,13.3,8.7,2,113.3,21,9.3,14.6,62,12.3,1.9,131.7,4.7
110010080012003,129,5,2,1.7,4.7,119.6,9.7,7,1.9,105.2,13.6,7.5,13.9,49.1,10.2,2.4,117.2,4.4
110010081002008,45.8,3.6,1.7,0.6,2.9,41.8,6.4,3.1,1.3,35.2,9.4,3.3,5.2,27.1,2.8,0.9,40.9,2.7
110010081003007,5,0.4,0.2,0.1,0.3,4.5,0.7,0.3,0.1,3.8,1,0.4,0.6,2.9,0.3,0.1,4.4,0.3
110010066001019,2.2,0.2,0.1,0,0.2,2,0.4,0.2,0.1,1.7,0.6,0.2,0.2,1.3,0.1,0,1.9,0.2
110010066001018,30.1,3.3,1,0.3,2.2,27.1,4.9,2.1,1,23.2,7.8,2.3,2.5,17.7,1.7,0.4,25.8,2.1
110010081003010,45.2,3.5,1.6,0.6,2.8,41.2,6.3,3,1.3,34.8,9.3,3.2,5.1,26.7,2.7,0.8,40.3,2.7
110010088023000,126.9,2.7,1.7,2.2,2.2,120.9,5.7,4.9,0.7,106.5,6.5,5.5,16.3,39.8,12.3,1.5,113.3,2.5
110010088042013,50.5,2.2,0.6,1.1,0.9,46.5,2.6,3.4,0.4,42.2,3.8,3.8,5.5,12.5,6.7,0.6,47.7,0.6
110010088022009,17.7,0.4,0.2,0.3,0.3,16.9,0.8,0.7,0.1,14.9,0.9,0.8,2.3,5.5,1.7,0.2,15.8,0.3
110010088022008,117.2,2.5,1.6,2,2.1,111.6,5.2,4.5,0.7,98.3,6,5.1,15,36.7,11.3,1.4,104.6,2.3
110010095042002,31.4,1,0.3,0.4,0.4,30.6,0.8,1.1,0.3,28.3,1.6,0.9,3.4,13.9,4.2,0.5,29.1,0.5
110010095042010,32.8,1.1,0.3,0.5,0.4,31.9,0.9,1.2,0.3,29.5,1.7,0.9,3.5,14.5,4.4,0.6,30.3,0.6
110010095041000,15.2,0.8,0.3,0.3,0.5,14.6,0.9,1.2,0.2,13,1.6,0.8,2.2,7.7,1.6,0.2,14.4,0.5
110010084022008,26.5,1,0.7,0.5,1.1,24.6,2.2,1.9,0.4,22,3.2,1.8,3.3,12.6,2.2,0.4,24.8,1
110010078042006,36.7,0.7,0.2,0.4,0.5,35.1,0.8,1,0.2,31.8,1.2,1.5,3.2,7.8,4.9,0.6,32.8,0.7
110010078042009,89.1,1.6,0.6,0.9,1.2,85.2,1.9,2.5,0.5,77.2,3,3.7,7.7,18.9,11.9,1.4,79.6,1.7
110010078043007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078043011,12.2,0.2,0.1,0.1,0.2,11.7,0.3,0.3,0.1,10.6,0.4,0.5,1.1,2.6,1.6,0.2,10.9,0.2
110010078043016,5.8,0.1,0,0.1,0.1,5.6,0.1,0.2,0,5,0.2,0.2,0.5,1.2,0.8,0.1,5.2,0.1
110010078043010,1.7,0,0,0,0,1.7,0,0,0,1.5,0.1,0.1,0.2,0.4,0.2,0,1.6,0
110010099042002,41.6,0.8,0.2,0.7,0.4,40.3,0.8,1.4,0.1,36.5,1.5,1.5,3.8,7.9,6.2,0.5,37.6,0.5
110010109002038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009022017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009022006,26.1,3.3,1,0.3,1.4,24.2,3.7,2,0.6,19.4,7.3,1.8,2.5,11.3,1.4,0.5,21.7,1.2
110010009011004,48.3,6.1,1.8,0.5,2.6,44.8,6.9,3.8,1.1,35.9,13.4,3.3,4.6,20.9,2.6,0.9,40.1,2.3
110010009011010,53.3,6.7,2,0.5,2.8,49.4,7.6,4.2,1.2,39.6,14.8,3.6,5.1,23.1,2.9,0.9,44.3,2.5
110010009022028,25,3.1,0.9,0.2,1.3,23.2,3.6,2,0.6,18.6,7,1.7,2.4,10.8,1.4,0.4,20.8,1.2
110010009011001,15.6,2,0.6,0.2,0.8,14.4,2.2,1.2,0.3,11.5,4.3,1.1,1.5,6.7,0.8,0.3,12.9,0.7
110010009022020,16.1,2,0.6,0.2,0.9,14.9,2.3,1.3,0.4,12,4.5,1.1,1.5,7,0.9,0.3,13.4,0.8
110010014012001,27.5,2.6,0.5,0.5,0.7,25.9,2.5,1.9,0.4,22.6,4.4,1.5,2.8,16,1.9,0.3,24.1,1.1
110010011001002,7.1,0.5,0.1,0.1,0.2,6.6,0.6,0.4,0.1,5.7,1.1,0.3,0.6,3.9,0.3,0.1,6,0.2
110010014012004,24.5,2.3,0.4,0.4,0.6,23,2.2,1.7,0.4,20.1,3.9,1.4,2.5,14.2,1.7,0.2,21.4,0.9
110010014012005,34.2,3.2,0.6,0.6,0.8,32.2,3.1,2.4,0.5,28.2,5.5,1.9,3.5,19.9,2.3,0.3,30,1.3
110010014012019,35.5,3.3,0.6,0.6,0.9,33.3,3.2,2.4,0.5,29.2,5.6,2,3.6,20.6,2.4,0.3,31,1.4
110010015005000,43.7,4.4,0.8,0.5,1.5,41,4.2,2.7,0.8,33.9,7.1,2,2.7,30.8,2.2,0.5,36.7,1.6
110010014012002,4.9,0.5,0.1,0.1,0.1,4.6,0.4,0.3,0.1,4,0.8,0.3,0.5,2.8,0.3,0,4.3,0.2
110010015002006,46.6,4.7,0.9,0.5,1.6,43.7,4.5,2.9,0.9,36.1,7.6,2.1,2.9,32.8,2.4,0.6,39.1,1.7
110010014011003,25.1,2.5,0.5,0.3,0.9,23.5,2.4,1.6,0.5,19.4,4.1,1.1,1.5,17.7,1.3,0.3,21,0.9
110010014011014,22.6,2.1,0.4,0.4,0.6,21.3,2,1.6,0.3,18.6,3.6,1.3,2.3,13.2,1.5,0.2,19.8,0.9
110010099042001,52.6,1.1,0.2,0.8,0.5,50.9,1,1.7,0.1,46.2,1.9,1.9,4.8,10,7.9,0.6,47.5,0.7
110010078081010,37.5,0.4,0.1,0.3,0.3,36.3,0.8,0.7,0.1,33,1.1,0.9,2.9,5.6,4,0.5,33.2,0.5
110010099032003,52.8,0.6,0.3,0.6,0.6,51.4,1.1,1.2,0.2,46.4,1.6,1.9,4.1,9.4,6.3,0.4,47.4,0.5
110010077072001,52.3,1,0.4,0.7,0.7,51.7,1.1,1.2,0.3,47.9,1.3,1.9,4.1,9.3,7.2,0.6,47.4,0.8
110010077072008,33.2,0.6,0.2,0.5,0.4,32.9,0.7,0.7,0.2,30.4,0.8,1.2,2.6,5.9,4.5,0.4,30.1,0.5
110010077072012,29.5,0.6,0.2,0.4,0.4,29.2,0.6,0.7,0.2,27,0.7,1,2.3,5.3,4,0.3,26.8,0.4
110010099021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076031002,119.6,2.4,0.6,1.3,1.7,118.8,2.3,2.4,0.5,107.9,4.3,2.8,9.5,26.8,13.4,1,108,2.2
110010099022008,74.3,1.5,0.4,0.8,1.1,73.8,1.4,1.5,0.3,67.1,2.7,1.7,5.9,16.6,8.3,0.6,67.1,1.4
110010096041009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096042010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077082018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010097001002,4.6,0.1,0,0.1,0,4.4,0.1,0.1,0,4,0.1,0.1,0.3,0.6,0.4,0,3.9,0
110010072002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015004004,45.1,4.6,0.8,0.5,1.6,42.3,4.4,2.8,0.9,35,7.4,2.1,2.8,31.8,2.3,0.6,37.9,1.7
110010013013005,23.1,1.5,0.6,0.4,0.7,21.3,2,1.5,0.5,19,3.4,1.3,2.5,11.6,1.7,0.4,19.9,1.1
110010014022001,53.1,3.6,0.4,1.2,1.2,49.3,3.4,3.7,0.9,41.4,7,1.7,4,33.2,2.7,0.6,43.2,1.6
110010013023008,148.5,8.1,4,1.9,3.8,136.4,12.1,9.7,1.4,117.1,19,8.2,15.8,70.1,8.9,1.4,131.2,3.6
110010013023011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010013022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010007014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010010022006,68.6,5.4,2.4,1.7,1.7,62,7.7,6.1,0.6,53,13.2,4.7,10.1,33.5,5.8,0.3,62.4,2.2
110010007011000,212.2,23.8,4.6,4.7,8.2,196.6,21.4,16.4,3,167.4,42.2,13.2,25.7,99.4,14.1,2.2,183.6,6
110010007023001,312.5,35.6,12.4,5.9,14.4,281.2,48.7,26.3,4.7,222.1,82.3,23.3,37.4,148.1,19.3,3.7,293,12.8
110010004001004,14.3,2.6,0.7,0.1,0.9,12.7,3.1,1.4,0.4,9.6,5.4,1.4,1.4,8.5,1.2,0.1,13.1,0.9
110010004001003,8.9,1.6,0.4,0.1,0.6,7.9,1.9,0.9,0.2,5.9,3.4,0.9,0.8,5.3,0.7,0.1,8.1,0.6
110010004001008,15.3,2.8,0.7,0.1,1,13.6,3.3,1.5,0.4,10.2,5.8,1.5,1.5,9.1,1.3,0.1,14,1
110010004001009,0.5,0.1,0,0,0,0.4,0.1,0,0,0.3,0.2,0,0,0.3,0,0,0.5,0
110010003004005,64.8,7.4,2.6,1.2,3,58.3,10.1,5.4,1,46,17.1,4.8,7.7,30.7,4,0.8,60.8,2.7
110010003004001,84.6,9.6,3.3,1.6,3.9,76.1,13.2,7.1,1.3,60.1,22.3,6.3,10.1,40.1,5.2,1,79.3,3.5
110010003004007,50.1,5.7,2,0.9,2.3,45.1,7.8,4.2,0.8,35.6,13.2,3.7,6,23.7,3.1,0.6,47,2.1
110010003001000,113.5,12.9,4.5,2.1,5.2,102.1,17.7,9.5,1.7,80.7,29.9,8.5,13.6,53.8,7,1.4,106.4,4.7
110010011003004,33.8,2.5,0.5,0.4,0.8,31.1,2.6,2.1,0.6,27,5.1,1.3,2.9,18.4,1.6,0.5,28.3,1
110010011004014,25.3,1.9,0.4,0.3,0.6,23.3,2,1.6,0.4,20.3,3.8,1,2.2,13.8,1.2,0.4,21.2,0.7
110010011004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010023021023,35.8,2.9,0.4,0.7,0.8,34.9,1.8,1.8,0.2,31,2.7,1.6,4.3,12.2,4.5,0.6,33.3,0.6
110010014023002,19.6,1.8,0.3,0.4,0.5,18.4,1.8,1.3,0.3,16.1,3.1,1.1,2,11.4,1.3,0.2,17.1,0.8
110010014022003,29.7,2,0.7,0.5,0.9,27.4,2.5,1.9,0.6,24.4,4.4,1.7,3.2,14.9,2.2,0.5,25.6,1.4
110010011004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010012001012,21.8,1.4,0.5,0.3,0.5,19.8,1.8,1.6,0.3,17.3,3,1.1,2.2,12.5,1,0.2,18,0.8
110010012001010,59.3,3.9,1.2,0.8,1.4,53.9,4.8,4.3,0.7,47.1,8.1,3.1,6,33.9,2.8,0.5,49.1,2.1
110010013013003,119.4,8,2.9,1.9,3.6,110.2,10.2,7.7,2.6,98,17.8,6.8,13,59.8,8.9,2,103,5.7
110010011004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010012004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088022000,50,1.1,0.7,0.9,0.9,47.7,2.2,1.9,0.3,42,2.6,2.2,6.4,15.7,4.8,0.6,44.7,1
110010079014002,74.9,2.9,1.2,1,2.7,69.5,5.6,4.1,1.1,61.1,7.9,4.3,8.1,28.5,5.9,1.4,68.1,2.5
110010089031012,59.9,1.1,0.4,1.1,0.7,57.9,1.8,2,0.2,50.9,2.3,2.9,6.2,14.9,6.2,0.6,53.7,0.9
110010089032003,16.9,0.3,0.1,0.3,0.2,16.3,0.5,0.6,0.1,14.3,0.6,0.8,1.8,4.2,1.8,0.2,15.1,0.3
110010079011001,98.5,3.8,1.5,1.3,3.6,91.3,7.4,5.4,1.5,80.3,10.4,5.7,10.6,37.5,7.8,1.8,89.5,3.3
110010079014003,51.3,2,0.8,0.7,1.9,47.6,3.9,2.8,0.8,41.9,5.4,3,5.5,19.5,4.1,0.9,46.6,1.7
110010080022011,99.5,5.2,2.7,1.1,3.3,92.5,8.6,5.3,2.8,80.2,13.5,5.9,10.8,50.8,8.4,1.8,90.2,5.4
110010080013003,68.7,2.7,1.1,0.9,2.5,63.7,5.2,3.7,1,56,7.3,4,7.4,26.1,5.4,1.3,62.4,2.3
110010080022010,14.1,0.7,0.4,0.2,0.5,13.1,1.2,0.7,0.4,11.4,1.9,0.8,1.5,7.2,1.2,0.3,12.8,0.8
110010080022009,40.2,2.1,1.1,0.4,1.4,37.4,3.5,2.1,1.1,32.4,5.5,2.4,4.4,20.5,3.4,0.7,36.5,2.2
110010080012002,103.4,4,1.6,1.4,3.7,95.8,7.8,5.6,1.5,84.3,10.9,6,11.1,39.4,8.2,1.9,93.9,3.5
110010080013002,63.8,2.5,1,0.9,2.3,59.2,4.8,3.5,0.9,52,6.7,3.7,6.9,24.3,5.1,1.2,58,2.2
110010080012008,3.5,0.1,0.1,0,0.1,3.2,0.3,0.2,0.1,2.8,0.4,0.2,0.4,1.3,0.3,0.1,3.2,0.1
110010080022006,65.6,3.4,1.8,0.7,2.2,61,5.7,3.5,1.9,52.9,8.9,3.9,7.2,33.5,5.5,1.2,59.5,3.6
110010067001004,150.8,9,4.6,2,7,137.3,17,10.6,3,117.1,23.4,9,14.8,84.2,10.8,1.6,130.4,6.5
110010069001016,19.8,0.8,0.4,0.3,0.7,18.5,1.6,1,0.4,15.9,2.5,1.1,2,9,1.7,0.3,17.8,0.8
110010079014005,81.9,3.2,1.3,1.1,3,75.9,6.2,4.5,1.2,66.7,8.7,4.7,8.8,31.2,6.5,1.5,74.4,2.8
110010079013002,64.5,2.5,1,0.9,2.3,59.8,4.9,3.5,1,52.6,6.8,3.7,6.9,24.6,5.1,1.2,58.6,2.2
110010080021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099022005,66.9,1.4,0.4,0.7,0.9,66.5,1.3,1.4,0.3,60.4,2.4,1.6,5.3,15,7.5,0.6,60.4,1.2
110010099022006,40.5,0.8,0.2,0.4,0.6,40.3,0.8,0.8,0.2,36.6,1.5,0.9,3.2,9.1,4.5,0.3,36.6,0.7
110010099021016,37.2,0.8,0.2,0.4,0.5,36.9,0.7,0.8,0.2,33.5,1.3,0.9,3,8.3,4.2,0.3,33.6,0.7
110010020021009,16.5,0.6,0.1,0.4,0.2,15.8,0.6,1,0.1,14.5,1,0.5,1.7,6.2,1.6,0.2,15.1,0.3
110010020023011,33.1,1.3,0.3,0.7,0.4,31.6,1.1,2,0.2,29,2.1,0.9,3.3,12.5,3.2,0.4,30.3,0.6
110010026002021,22.2,0.7,0.3,0.5,0.3,20.7,0.9,1.2,0.2,18.5,1.3,0.7,2.4,9.6,1.9,0.3,19.3,0.5
110010025012002,13.1,0.4,0.1,0.3,0.2,12.2,0.6,0.7,0.1,10.9,0.7,0.4,1.4,5.6,1.1,0.2,11.3,0.3
110010026002027,26.2,0.8,0.3,0.6,0.4,24.4,1.1,1.4,0.2,21.7,1.5,0.8,2.9,11.3,2.2,0.4,22.7,0.6
110010026002029,39.9,1.2,0.5,0.9,0.6,37.2,1.7,2.2,0.3,33.1,2.3,1.3,4.4,17.2,3.3,0.6,34.6,1
110010025012011,41.9,1.2,0.5,0.9,0.6,39.1,1.8,2.3,0.3,34.8,2.4,1.3,4.6,18,3.5,0.6,36.3,1
110010026001010,19,0.5,0.1,0.4,0.2,17.6,0.8,1.1,0.2,15.6,0.9,0.7,2.4,7.8,1.2,0.2,17,0.3
110010020021021,32.4,1.3,0.3,0.7,0.4,31,1.1,2,0.2,28.4,2,0.9,3.3,12.2,3.2,0.4,29.7,0.6
110010025011006,84.4,2.5,1,1.9,1.2,78.7,3.6,4.6,0.6,70.1,4.8,2.7,9.2,36.3,7.1,1.3,73.1,2
110010025011003,32.7,1,0.4,0.7,0.5,30.5,1.4,1.8,0.2,27.2,1.9,1.1,3.6,14.1,2.7,0.5,28.3,0.8
110010025023001,125.1,3.2,0.8,2.6,1.1,116.1,5.1,7.5,1,102.8,6.1,4.9,15.7,51.3,8,1.6,112.1,2.1
110010025021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027023012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010005011012,321,15.1,6.6,6.6,7.7,289.7,27.4,22,2.7,254.9,44,18.5,44.4,151.8,24.7,1.2,287.4,8.9
110010005011005,154.4,7.2,3.2,3.2,3.7,139.3,13.2,10.6,1.3,122.6,21.2,8.9,21.4,73,11.9,0.6,138.2,4.3
110010005012003,2.6,0.1,0.1,0,0.1,2.4,0.2,0.1,0,2,0.4,0.2,0.3,1.3,0.1,0,2.2,0.1
110010002024006,7.9,1.1,0.3,0.1,0.4,7.2,1.3,0.6,0.1,5.5,2.5,0.6,0.7,3,0.6,0.1,7.1,0.3
110010027022000,132.7,4.1,2.4,3.7,2.2,123.7,6.9,10.5,0.6,112,9.2,5.5,21.9,76.6,7.9,1.1,117.7,2.9
110010027023010,87.2,1.9,1.3,2,1.6,79.6,4.1,6.5,0.6,71.7,5.9,3.5,12.4,44,5.4,0.9,77.6,1.9
110010012003004,26.6,1.7,0.6,0.4,0.6,24.2,2.2,1.9,0.3,21.2,3.6,1.4,2.7,15.2,1.3,0.2,22,0.9
110010012004003,34.5,2.2,0.7,0.5,0.8,31.3,2.8,2.5,0.4,27.4,4.7,1.8,3.5,19.7,1.7,0.3,28.6,1.2
110010012004021,33.3,2.2,0.7,0.4,0.8,30.2,2.7,2.4,0.4,26.4,4.6,1.7,3.4,19,1.6,0.3,27.6,1.2
110010010022000,202.1,15.9,7.2,5.1,5,182.6,22.8,17.9,1.9,156,39,13.7,29.8,98.6,17.2,0.9,183.7,6.6
110010012004025,31.4,2,0.7,0.4,0.7,28.6,2.6,2.3,0.4,25,4.3,1.7,3.2,18,1.5,0.3,26.1,1.1
110010065002012,50.8,7.6,2.2,0.5,5.1,46.3,11.3,4.2,1.7,36.7,18.2,4.8,5.8,26.2,3.8,1.1,44.9,5
110010012003002,36.3,2.4,0.8,0.5,0.8,33,3,2.6,0.4,28.9,5,1.9,3.7,20.8,1.7,0.3,30.1,1.3
110010012003001,44.8,2.9,0.9,0.6,1,40.7,3.7,3.2,0.5,35.6,6.1,2.4,4.6,25.6,2.2,0.4,37.1,1.6
110010012004010,1.2,0.1,0,0,0,1.1,0.1,0.1,0,1,0.2,0.1,0.1,0.7,0.1,0,1,0
110010006004009,44.9,2.5,1,0.6,1.5,40.6,3.9,3.2,0.7,35.2,6.7,2.2,5,22.9,2.5,0.4,36.8,1.7
110010019012007,58.4,1.8,0.6,1.1,0.9,57,1.9,2.9,0.4,52.4,2.6,2.2,7,23.7,6.7,0.7,53.1,1.2
110010019022017,37.1,1.1,0.4,0.7,0.6,36.2,1.2,1.8,0.2,33.3,1.6,1.4,4.4,15,4.3,0.5,33.7,0.8
110010017022003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095052004,35.5,0.7,0.3,0.7,0.5,34.1,0.9,1.5,0.2,31.3,1.3,1.3,4.1,13,4.3,0.5,31.9,0.7
110010095052006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026002007,12.4,0.4,0.1,0.3,0.2,11.6,0.5,0.7,0.1,10.3,0.7,0.4,1.4,5.4,1,0.2,10.8,0.3
110010027013002,61.8,1.9,1.1,1.7,1,57.6,3.2,4.9,0.3,52.2,4.3,2.6,10.2,35.7,3.7,0.5,54.8,1.4
110010026002031,43.2,1.3,0.5,1,0.6,40.3,1.8,2.3,0.3,35.9,2.5,1.4,4.7,18.6,3.6,0.6,37.4,1
110010026001001,41.3,1.1,0.3,0.9,0.3,38.4,1.7,2.5,0.3,34,2,1.6,5.2,16.9,2.7,0.5,37,0.7
110010099041006,20.8,0.4,0.1,0.3,0.2,20.1,0.4,0.7,0,18.3,0.8,0.7,1.9,4,3.1,0.2,18.8,0.3
110010099041008,11.6,0.2,0,0.2,0.1,11.2,0.2,0.4,0,10.2,0.4,0.4,1.1,2.2,1.7,0.1,10.5,0.1
110010077071003,48,0.9,0.3,0.7,0.6,47.5,1,1.1,0.3,43.9,1.2,1.7,3.8,8.6,6.6,0.5,43.5,0.7
110010078091006,75.8,1.5,0.7,0.9,0.6,74.5,1.5,2,0.2,67.1,2.5,3,7.6,14.8,9.1,0.4,68.6,0.5
110010078081007,54.6,0.6,0.2,0.5,0.5,52.9,1.1,1.1,0.2,48.1,1.6,1.4,4.2,8.1,5.8,0.7,48.3,0.7
110010078083004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078082011,41.5,0.5,0.1,0.4,0.4,40.1,0.9,0.8,0.2,36.5,1.2,1,3.2,6.1,4.4,0.5,36.7,0.5
110010041002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010007013000,359,40.2,7.8,7.9,13.9,332.6,36.3,27.7,5,283.1,71.5,22.2,43.4,168.1,23.9,3.7,310.5,10.2
110010008011000,787.3,95.1,22.5,7.6,34.4,724.9,101.9,57.3,11,584.8,191.9,53.1,76,346.9,68.4,8.1,668.8,32.3
