GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRLIT,G18GOVDJOR,G18GOVLBOE,G18GOVCBAY,G18GOVOWRI,G18LTGRMCG,G18LTGDCOL,G18SOSRDEN,G18SOSDHUM,G18CONRWOO,G18TRERELL,G18ATGRWAS,G18ATGDBIS,G18SPIRYBA,G18SPIDWIL
16055554054,16,055,554054,232.5,350.7,4.9,3.9,0,240.3,350.7,253,336.1,391.7,382,261.8,321.4,237.4,355.6
16055554055,16,055,554055,229.8,284.5,5,4,0,225.7,288.6,231.8,279.4,354.8,350.7,238.9,271.2,231.7,277.6
16055554056,16,055,554056,236,310,9,1,0,229,321,245,301,374,370,249,285,224,313
16055554057,16,055,554057,301,337,5,4,0,292,352,302,338,438,429,308,319,291,343
16055554058,16,055,554058,297.8,419.4,7,5,0,285,438.3,300.2,400.2,465,456.8,321.2,373.1,278,432.4
16055554059,16,055,554059,173,228,5,3,0,172,235,179,218,272,275,184,210,169,231
16055554060,16,055,554060,174.1,242,3,2,0,168.2,246,177.1,229.2,248.9,252.8,178.1,228.2,167.2,241.1
16055554062,16,055,554062,256.7,183.1,8,0,0,242.7,199.1,257.8,172,323.4,321.4,257.8,170,244.7,191.1
16057575001,16,057,575001,59,110,3,1,0,65,98,71,89,124,124,80,80,61,99
16057575002,16,057,575002,229,568,6,5,0,216,573,231,556,520,517,270,499,210,564
16057575003,16,057,575003,256,371,9,1,0,264,366,272,356,432,430,29,337,251,373
16057575004,16,057,575004,256,294,8,6,0,240,326,256,314,378,384,284,280,228,337
16057575005,16,057,575005,243.6,361.5,1,0,0,217.9,379.3,244.6,342.6,404,403.1,267.4,323.8,215.9,379.3
16057575006,16,057,575006,229.6,633.2,3.1,4,0,212.4,639.7,243.9,593.7,488.8,489.8,265.2,561.6,214.9,613.1
16057575007,16,057,575007,334.4,547.1,6.8,6.3,0,342.1,530.5,355.6,520.5,589.4,598.2,385.3,482.7,317.7,556.8
16057575008,16,057,575008,143,687,10,1,0,159,666,168,648,513,522,216,569,143,666
16057575009,16,057,575009,251.4,350.5,3.9,1,0,229.9,369.1,246.6,358,381.9,389.7,279.8,317.2,197.9,409.8
16057575010,16,057,575010,139.8,242.5,3.3,2.7,0,134.4,246.8,143.4,237.5,248.3,250.7,157.7,216.1,123.8,259.8
16057575011,16,057,575011,171.2,394.2,4,5,0,163.2,401.2,170.3,390,296.4,300.5,185.5,371.8,146.1,409.2
16057575012,16,057,575012,257,306.3,3.8,2.8,0,258,314.7,266.5,295.8,408.8,406,291,269.5,239.9,325.3
16057575013,16,057,575013,125,291,4,3,0,120,303,137,282,253,258,153,268,113,312
16057575014,16,057,575014,120.5,317.6,6.9,0,0,119.7,319.9,137.3,297.7,249.3,249.3,144.2,294.6,115.1,321.5
16057575015,16,057,575015,130.3,355.1,4,3,0,131.3,351.2,140.3,330.3,266.6,270.6,164.1,305.4,116.4,357.1
16057575016,16,057,575016,165,630,0,3,0,172,594,186,566,442,462,198,546,158,602
16057575017,16,057,575017,260.6,240.6,3,1,0,250.6,244.6,239.6,244.6,365.4,367.4,274.6,210.7,209.7,280.5
16057575018,16,057,575018,96.4,429.8,3,3,0,96.4,420,111.2,401.3,311.8,311.8,121,387.5,89.5,415.1
16057575019,16,057,575019,432.9,174.1,3.6,3.7,0,420.5,177.8,426.9,167.1,520.9,528,42.8,154.3,395,208
16057575020,16,057,575020,44.3,15.2,0.3,0.4,0,45.2,14.6,45.6,14,52.3,52.1,47.1,12.3,45.2,14.6
16057575021,16,057,575021,453.4,287.8,3.3,3,0,445.3,284.9,470.8,247.1,611.2,617.1,493.7,238.4,392.6,358
16057575022,16,057,575022,106.3,27.2,0.8,0.8,0,104,30.3,103.2,30.3,124.2,122.7,108.7,24.8,97,40.4
16057575023,16,057,575023,184,109.3,4,3,0,177,121.3,176.1,127.2,250.6,247.6,181.1,121.2,165.7,134.6
16057575024,16,057,575024,174.4,117,1,4.6,0,174.9,121.6,185.1,112.2,248.7,249.8,188.1,103.8,153.1,149.9
16057575025,16,057,575025,92.4,31,3.3,1.3,0,95.3,29.3,94.8,30.4,111.9,115.5,70,21.3,87.1,39.9
16057575026,16,057,575026,156,72,3,4,0,165,61,168,66,198,197,178,55,154,77
16057575027,16,057,575027,355.9,212.6,6.2,8,0,366.9,211,369.4,212.9,502,503.9,396.5,184.5,352.1,226.6
16057575028,16,057,575028,287.3,137.9,1.6,4,0,288.7,131.3,297.6,122,358.4,361.1,299.4,120.7,261.6,161.4
16057575029,16,057,575029,587,411,10.4,0.6,0,580.6,414.6,598.5,386.1,795.2,790.5,623.8,366.4,518.9,493.1
16057575030,16,057,575030,238.1,149.9,2.8,2,0,246.2,142.5,248.7,140.5,322.2,321.3,256.5,124.9,221.8,163.9
16057575031,16,057,575031,136.6,61,1,2.9,0,129.9,64.8,130.9,68.6,166.6,167.6,142.4,60,130.7,66.9
16057575032,16,057,575032,103.8,54.2,1.2,1.2,0,100.2,62.9,103,54.9,135.3,135,105.1,47.5,90.4,73.4
16059598001,16,059,598001,152.7,21.2,1,3,0,138.7,42.1,150.6,27.1,156.7,160.7,152.7,24.1,127.6,52.4
16059598002,16,059,598002,165,72,2,4,0,164,75,173,67,201,194,170,71,144,95
16059598003,16,059,598003,42,14.2,1,0,0,44,13.2,44,14.2,48.1,48.1,42,14.2,44,13.2
16059598004,16,059,598004,177.7,28,1,0,0,177.7,30,179.7,28,185.7,185.7,178.7,28,161.7,46.9
16059598005,16,059,598005,675.2,309.8,15.8,13.8,0,671.3,336.2,696,299.8,840.8,839.8,705.9,290.7,637.5,357.3
16059598006,16,059,598006,567.5,254.4,12.2,11.2,0,584.3,249,608.6,221.4,697.9,694.9,618.7,198.4,520,307
16059598007,16,059,598007,524.4,152.8,3,6,0,509.4,167.8,524.4,154.8,577.3,583.3,536.4,140.8,459.5,219.7
16059598008,16,059,598008,61,14,3,0,0,64,15,64,15,61,60,63,16,58,19
16059598009,16,059,598009,105.6,16.9,4,1,0,108.6,19.9,108.6,16.9,119.6,117.6,108.6,20.9,100.6,26.9
16061616001,16,061,616001,236.7,93.8,1.4,0.5,0,226.2,101.7,234.5,91.1,274.9,280.3,245.2,80.5,190.5,137.6
16061616002,16,061,616002,150.3,43.5,2,2.4,0,149.3,46.9,150.3,44,166.5,168.9,153.3,43,134.7,63
16061616003,16,061,616003,250.1,67.9,2.9,3.5,0,253.5,66.8,258.8,62.9,277.5,281.8,258,61.9,237,83.5
16061616004,16,061,616004,194.7,62.3,3.8,0.9,0,192.7,59.4,200.4,50.8,233,234.9,204.2,49.8,178.4,80.4
16061616005,16,061,616005,188.3,50.8,1.1,0,0,184.5,52.7,187.6,48.5,225.3,224.4,193.6,41.7,174.1,63.3
16061616006,16,061,616006,22.3,8.1,1,0,0,22.3,9.1,24.3,8.1,30.3,29.3,26.3,6.1,22.2,9.1
16061616007,16,061,616007,33.1,5.7,0,1,0,29.1,10.6,33.1,6.5,38.5,36.5,31.2,8.5,20.9,18.9
16061616008,16,061,616008,0.1,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.1
16063632601,16,063,632601,369,221.4,6.1,7.1,0,341.1,238.5,384.4,196.2,518.9,503,406.3,174.2,303.4,280.1
16063632603,16,063,632603,202.7,79.8,6,5,2,206.5,85.8,218.8,72.6,257.1,255.2,215.9,71.5,179.1,108.3
16063632604,16,063,632604,234.9,83.7,4.7,4.7,0,229.3,87.4,250.9,68.7,284.8,288.5,250.9,65.8,196.4,122.2
16063632605,16,063,632605,192.1,32.7,5.1,3.1,1,190.9,42.8,198.3,33.4,224.1,222.1,198.4,31.3,178.4,54.3
16063632606,16,063,632606,19.1,0,0,1.9,0,21.1,0,20.1,0,19.1,18.2,21.1,0,18.2,2.9
16065653401,16,065,653401,202.4,32.1,3.9,6.8,0,212,31.2,215.9,25.4,215,215,223.8,18.5,168.8,78.3
16065653402,16,065,653402,593,106,11.3,27.8,0,618.5,112.4,626.9,94,654,648,641.1,78.1,427.5,293
16065653403,16,065,653403,543.3,54.7,10.2,13.6,0,543.6,74.5,555.6,57.3,574,569.9,564.3,46.9,398.4,218.8
16065653404,16,065,653404,456.7,41.4,5.6,6.6,0,448.6,58,459.7,44.6,470.4,469.5,473.4,30.5,311.9,196.7
16065653405,16,065,653405,325.2,71.2,9.5,11.8,0,315.2,93.8,327.8,75.8,355.6,354,337.2,63.2,222.1,183.1
16065653406,16,065,653406,529.3,89.5,6.7,9.6,0,512,124.1,545.7,88.5,588,588,564.9,67.4,354.1,284.9
16065653407,16,065,653407,553.8,129.5,14.8,11.6,0,566.7,133.6,573.5,122.7,637.4,635.3,590.2,101.8,426.2,277.6
16065653408,16,065,653408,768.6,252.4,22.1,18.4,0,758.5,296.1,783.8,260.6,938.5,933.7,841.3,191,537,510.5
16065653409,16,065,653409,157.6,52,6.5,3.2,0,157.9,68.2,163.4,57.3,197.5,198.5,176.9,44.8,134.8,92.2
16065653410,16,065,653410,243.8,89.6,11.4,16.4,0,244.6,112.8,249.8,105.1,321.9,319.8,272.8,75.3,221.2,129.4
16065653411,16,065,653411,51.8,24.1,1.6,3,0,52.8,26.8,55.1,25.4,72,72.6,56.8,22.8,45.2,35.7
16065653412,16,065,653412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16065653413,16,065,653413,32.1,13.5,2.8,0.6,0,36.6,12.4,35,14.1,45.6,45.6,38.9,9.6,27,20.9
16065653414,16,065,653414,113.7,51.8,5,5.5,0,118.9,55.5,121.6,54.5,158.7,159.9,127.5,46.5,98.5,77.3
16065653415,16,065,653415,647.2,161.6,18.5,19.8,0,641.5,187.9,664.3,158.7,747,751.8,705.8,112.7,479.4,361.5
16065653416,16,065,653416,695.6,192.7,19.2,15.7,0,717.9,192.3,721,189.4,823.9,824.1,760.8,138.2,542,378.3
16065653417,16,065,653417,163.5,20.8,2.8,5.9,0,166.9,24.8,167,23.7,180.3,177.3,175.9,17.6,129.3,65.5
16065653418,16,065,653418,421.4,80.9,9.1,18.3,0,437.6,81.9,440.7,77.8,463.9,463.8,458.8,59.7,301.9,223.6
16065653419,16,065,653419,419.1,61.5,2.1,9.1,0,413.9,69.1,414.6,65.1,450.3,443.2,430.7,51.1,319,172.2
16067672701,16,067,672701,347.5,80.3,5,5.1,0,346.6,83.4,357.6,79.2,397.7,399.7,360.7,73.2,309.3,127.6
16067672702,16,067,672702,512.8,111.5,5.1,5.1,0,512.8,118.8,513,117.6,564.8,565.8,534,96.5,426.1,208.5
16067672703,16,067,672703,379.3,142.7,2.3,9.2,0,371.3,154.3,384.7,141.9,437.6,437.6,393.8,133.8,320.4,198.2
16067672704,16,067,672704,420.3,110.1,9.6,6.7,0,420.3,128.3,433.7,114.9,489.2,490.2,435.6,113,363.8,183.8
16067672705,16,067,672705,404,124,5,7,0,393,143,404,128,494,487,412,121,330,204
16067672706,16,067,672706,331.6,69.7,2,5,0,337.6,66.7,338.6,62.7,383.4,381.4,343.5,57.7,270.9,137.4
16067672708,16,067,672708,396,133,4,8,0,397,143,414,125,484,483,414,127,342,199
16067672709,16,067,672709,214.5,139.3,5.5,2.8,0,223.7,134.8,225.5,132.9,315.3,310.7,235.6,123.8,190.7,166.8
16067672710,16,067,672710,300.6,82.2,8,4,0,298.7,94.2,293.7,100.2,356.8,361.8,316.7,78.2,252.6,144.3
160676727A1,16,067,6727A1,354.3,152.5,8.5,9.2,0,352.1,167.1,360.3,159,453.4,451,388.2,132.1,308.2,206
160676727B1,16,067,6727B1,191.4,34.3,1,9,0,198.4,36.3,203.4,31.3,218.7,219.6,202.5,28.3,172.1,62.6
16069696001,16,069,696001,139.9,202.9,5,3,0,130.9,212.9,140.9,197.9,246.9,242.9,146.9,195.9,136.9,208.9
16069696002,16,069,696002,293.5,167.8,4,3,0,279.5,181.9,288.5,171.8,388,387,301.6,158.6,266,195.4
16069696003,16,069,696003,285,302,3,4,0,274,317,300,286,461,463,299,283,258,328
16069696004,16,069,696004,232,230,6,6,0,244,230,232,243,354,351,250,220,207,264
16069696005,16,069,696005,225,177,7,5,0,217,195,213,198,330,334,242,167,200,213
16069696006,16,069,696006,358.6,266.2,7,5,0,347.6,286.2,349.6,285.2,524.7,523.7,364.6,265.2,297.5,338.2
16069696007,16,069,696007,247,170,8,4,0,241,176,246,173,353,359,266,151,211,211
16069696008,16,069,696008,501.8,277.3,7,5,0,481.8,305.3,503.8,276.3,643.4,643.4,507.8,268.4,412,375.1
16069696009,16,069,696009,455,257,3,3,0,443,267,448,256,606,602,476,219,407,308
16069696010,16,069,696010,208,136,4,4,0,197,152,211,140,289,288,221,128,192,159
16069696011,16,069,696011,265,191,2,5,0,253,207,261,201,382,386,268,190,243,215
16069696012,16,069,696012,176,90,7,3,0,177,97,180,93,239,239,179,95,164,111
16069696013,16,069,696013,270,151,2,3,0,267,156,280,137,333,341,279,132,242,173
16069696014,16,069,696014,289.3,139.3,1.9,3.9,0,284.5,134.5,300.9,125.8,371.5,375.4,299,124.8,256.4,174.1
16069696015,16,069,696015,251,120,6,1,0,240,134,251,117,326,322,254,114,224,149
16069696016,16,069,696016,313,175,6,8,0,320,177,325,173,426,425,345,150,284,214
16069696017,16,069,696017,333.3,129.7,5.3,3,0,308.1,151,337.1,125.1,402,397.4,343.2,112.9,268.5,199.8
16069696018,16,069,696018,290,124,4,1,0,285,125,295,117,376,374,295,113,257,158
16069696019,16,069,696019,446,203,4,4,0,427,217,437,205,570,564,450,188,391,258
16069696020,16,069,696020,429,167,4,6,0,433,177,448,157,527,527,454,151,406,202
16069696021,16,069,696021,531,215,0,0,0,500,230,499,225,631,630,534,192,441,295
16069696022,16,069,696022,385,190,5,5,0,381,194,392,178,504,505,410,160,333,246
16069696023,16,069,696023,101.8,16,0,3,0,96.7,25.3,98.8,23,107.6,108.5,103,18.7,89.9,34
16069696024,16,069,696024,366.9,123.1,2,1,0,361,136.6,365.9,126,439.5,436.6,377.5,110.6,329.4,167.3
16069696025,16,069,696025,482.5,127.3,6.7,4.1,0,463.6,147.9,468.3,143.4,533.9,529.6,478.1,131.6,405.3,212.4
16069696026,16,069,696026,154.1,678.9,2.2,3.1,0,167.2,671.5,170.6,670.1,516.5,520,188.1,649,153.2,672.9
16069696027,16,069,696027,146,39.5,1,0,0,143,38.6,146,38.5,164.3,167.3,141.1,41.4,118.1,66.5
16069696028,16,069,696028,200.5,70.4,1.8,0.9,0,201.4,66.9,196.9,72.2,223.1,218.7,201.4,62.3,176.2,96.5
16069696029,16,069,696029,116.8,53,1,2.1,0,118.8,52,120.7,51.9,151.4,151.3,126.8,44,98.7,73.1
16069696030,16,069,696030,104,27,0,0,0,92,37,97,32,120,121,93,37,84,46
16069696031,16,069,696031,172.9,101.5,2,2,0,170.7,105.6,169.8,100.5,213.3,218.2,181.1,88.2,151.4,121.9
16069696032,16,069,696032,87.6,71.5,1,0,0,88.5,68.7,80.4,75.7,132.6,130.6,94.5,57.7,73.1,84.1
16071713201,16,071,713201,352.9,59.2,5.1,10.2,0,343.3,79,350,73.5,395.1,390.2,356.7,61.6,307.3,116.3
16071713202,16,071,713202,261,60.5,6.1,8.4,0,274,58.7,271.1,57.6,300.1,299,268,60.6,227.2,104.4
16071713203,16,071,713203,306.7,55.3,4.2,13.9,1,307.6,65.5,312.5,60.6,349,348,309.6,61.5,278,93.2
16071713204,16,071,713204,223.8,17.4,5.8,5.8,0,222.7,26.2,222.7,26.2,233.4,232.4,221.8,25.1,192.3,57.5
16071713205,16,071,713205,61.1,4.8,0,3.9,0,66,4.8,66.9,3.9,67.9,67.9,66.8,3.9,59.3,10.6
16071713206,16,071,713206,44.8,2.8,0.8,1.9,0,47.6,1.9,45.9,4.4,47.7,47.7,44.3,5.2,46.4,4.7
16073732301,16,073,732301,243.6,116.7,1.5,4.9,0,250.7,112.1,259,102.6,309.4,311.3,263.3,94.3,201.3,156.2
16073732302,16,073,732302,523.6,144.6,7.7,5.8,0,505.4,151.3,515.1,147.3,596.4,588.8,523.9,138.5,473.2,189.2
16073732303,16,073,732303,373.5,111.5,6.2,8.2,0,386.2,112.6,392.4,97.5,431.3,433.1,400.5,88.4,346.4,148.5
16073732304,16,073,732304,348.4,106,3.9,6.9,0,359.2,100.1,365.1,93.2,405.3,402.4,363.1,94.2,325.8,134.4
16073732305,16,073,732305,65,3.6,0,0.1,0,65.1,3.7,65.2,4.5,66.4,66.4,61.3,5.5,64.8,3
16073732306,16,073,732306,267.4,62.9,1,5,0,273.3,59.9,280.3,46.9,299.3,304.3,278.3,52.9,254.4,77.8
16073732307,16,073,732307,132.4,23.4,1.9,2.8,0,133.3,29.1,137.2,22.4,149.7,149.7,137.2,22.3,120.8,41.5
16073732308,16,073,732308,85,6.2,1,1,0,87,5.3,89,3.2,83.3,84.3,80.2,8.1,72.2,19.1
16073732309,16,073,732309,226.2,43.9,2.9,6.7,0,226.3,47.6,229.2,43.8,259.3,255.6,232.8,41.1,205.1,72.6
16073732310,16,073,732310,196.3,40.7,2.1,5.1,0,198.3,40.9,197.4,42.6,211.4,213.1,200.5,40.5,177.1,61.2
16073732311,16,073,732311,13.5,54.4,1,0,0,15.5,52.4,17.5,51.4,23.5,22.5,15.4,47.5,18.3,47.6
16073732312,16,073,732312,19.2,3.3,1,2,0,22.3,2.2,22.3,2.2,22.5,21.6,21.3,3.2,21.1,3.4
16075759001,16,075,759001,427.7,206.8,6,9,3,436.7,209.8,456.7,197.8,556.6,553.6,465.7,176.8,389.8,255.8
16075759002,16,075,759002,1032.2,358.4,12,10,0,1033.2,362.4,1056.2,345.4,1212.9,1199.9,1083.1,310.5,907.4,491.1
16075759003,16,075,759003,374.4,184.7,2.9,6.7,0,382,178.1,398.2,163.8,482,473.5,411.5,149.5,359.1,199.1
16075759004,16,075,759004,241.5,79.3,3.6,5.4,0,236.1,85.6,250.5,72.2,278.5,279.4,245.2,73.9,211.8,111.8
16075759005,16,075,759005,869.1,334.2,10.1,14.1,3.1,870.4,342.1,895.3,313.1,1064.4,1064.2,915.9,290.1,766.3,444.9
16075759006,16,075,759006,662.5,242.6,4.3,3.7,2.9,667.1,243.8,690.3,217,801.9,798.7,687.6,212.6,553.4,351
16075759007,16,075,759007,208.4,30.7,0.1,3.1,0,196.3,41.8,202.7,36.5,212.3,212.3,205.6,31.6,167.8,72.4
16075759008,16,075,759008,949.6,257.4,5,19,1,958.6,262.3,977.5,241.4,1078.3,1074.3,976.6,233.4,810,410
16075759009,16,075,759009,655.8,167.1,6.9,12.9,1,657.9,177,684.6,152.2,743.9,744.9,682.6,144.3,576.7,257.1
16075759010,16,075,759010,123.7,25.8,2.1,4.1,0,127.7,26.9,132.9,20.7,140.6,139.7,135.9,17.7,108.9,43.7
16077772801,16,077,772801,259.5,148.3,5.5,2.7,0,241.3,173.7,264.9,150,354,352.2,266.8,151.7,198.4,218.3
16077772802,16,077,772802,396.2,201.8,9.1,5,0,369.9,231.9,398.4,197.6,517.6,515,408,186.8,292.8,306.2
16077772803,16,077,772803,400.7,191.7,9.2,10.9,0,392.4,215,409.8,196.6,530.6,528.5,414.9,185.9,310.3,297.2
16077772804,16,077,772804,152.8,20.8,5,4.2,0,155.3,24.1,161.1,18.3,173.5,175.2,156.1,22.4,91.3,88
16077772805,16,077,772805,88.1,12.4,0.1,1.1,0,89.2,14.3,91.9,11.4,97.9,98.1,91.6,10.9,73.1,29.6
16077772806,16,077,772806,159.9,106.5,1.2,3.1,0,162.3,109.4,163.2,105.6,230.9,233.6,159.9,108.8,133,137.6
16079797001,16,079,797001,109,41.6,1.4,1.3,0,105,44.9,106.7,44.2,124.1,124,107.7,42.6,104.7,44.8
16079797002,16,079,797002,122.6,119.8,3.7,0.9,0,111.6,124.4,113.4,123.5,180.2,182,120.7,116.2,117.1,124.4
16079797003,16,079,797003,201,206.6,3.7,2.8,0,189.9,210.3,201,201,286.2,284.4,197.3,195.5,188.1,207.5
16079797004,16,079,797004,122,96,3,2,0,131,87,129,87,174,172,136,80,130,92
16079797005,16,079,797005,390,252,8,3,0,375,260,383,255,510,513,388,249,362,277
16079797006,16,079,797006,476.9,373,7.9,9.8,0,475.9,374,484.7,366.2,662.9,663.9,489.6,351.4,458.1,392.8
16079797007,16,079,797007,31.4,42.5,0.1,1.1,0,30.4,39.5,30.5,41.4,48.1,48.1,30.5,37.2,32.2,40.6
16079797008,16,079,797008,142.3,65.6,3,2.1,0,144.3,65.7,150.4,62.6,183.6,181.6,147.4,62.5,143.2,66.8
16079797009,16,079,797009,434.2,224.9,7,4,0,435.1,221,440.1,214,540.6,540.6,439.1,217,417,236.2
16079797010,16,079,797010,386.3,159.7,2.9,4.8,0,368.9,176.1,368.4,170.2,457.7,453.6,370.1,169.3,351.9,201.5
16079797011,16,079,797011,71.5,10.7,0,0,0,72.4,8.8,70.5,10.7,69.6,68.7,71.5,7.8,66.7,11.7
16079797012,16,079,797012,42.3,8.3,2,1,0,44.4,9.3,46.3,8.3,45.3,44.2,43.3,9.2,45.2,9.4
16079797013,16,079,797013,24,16.6,0.3,0.1,0,21.2,19.9,21.4,19.9,31.1,31.3,22.9,17.3,21.6,19.9
16081813201,16,081,813201,548,308.6,17.7,3,0,533.3,334.2,538.2,331.3,679.2,674.2,552,310.6,436.7,464.3
16081813202,16,081,813202,283.9,258.1,6,5,0,283.9,257.2,300.8,236.3,393,388,307.8,226.3,259.6,284.6
16081813203,16,081,813203,110.1,264.3,0,2,0,104.1,268.3,118.1,248.3,183.2,182.2,122.2,237.2,94.1,262.3
16081813204,16,081,813204,235.5,484.2,13.1,9,0,253.7,484.2,251.8,480.9,413.7,413.7,273.8,442,221.5,498.2
16081813205,16,081,813205,222.5,324.8,11.2,3,0,238.9,320.4,247.7,300.6,333.4,337.4,249.2,301.9,224.6,320.7
16081813206,16,081,813206,232.1,455.7,20.3,2.5,0,244.9,455.6,248.2,455.6,398.4,400.1,267.8,421.7,214.3,471
16081813207,16,081,813207,417.2,536.9,13.4,2.4,0,438,521.4,436.6,521.4,588,588,457.2,489.9,383.5,569.7
16083832301,16,083,832301,403.8,113,5.1,11.2,0,384.7,141.4,400.9,123,443.8,441.7,414.9,107.9,333.9,182.1
16083832302,16,083,832302,457.3,123,6,5,0,464.2,123,473.1,109.1,527.7,520.8,479.1,103.2,402.7,181.5
16083832303,16,083,832303,265.2,78.1,5,5,0,270.2,82.1,272.2,77.1,311.2,314.2,275.2,69,225.1,124.1
16083832304,16,083,832304,237.5,93,2.1,3.1,0,237.6,91,239.8,89.8,281.7,284.6,257.9,72.7,208.7,121
16083832305,16,083,832305,184.4,29.1,4,3,0,173.4,45.1,182.4,35.1,180.5,180.5,179.4,33.1,142.4,75.2
16083832401,16,083,832401,321,357.8,13.7,9.3,0,348.3,342.2,352.1,323.4,472.7,480.2,386.6,287.2,305.8,368.1
16083832402,16,083,832402,263.3,254,13.8,12.9,0,281.8,241.1,303,221.7,378.7,378.7,319.6,197.6,257.7,257.7
16083832403,16,083,832403,295,338,11,7,0,326,321,332,308,506,511,359,275,299,330
16083832404,16,083,832404,316,254,10,16,0,311,258,338,236,399,399,368,206,263,311
16083832405,16,083,832405,421,204,10,10,0,414,227,431,192,518,512,470,161,367,265
16083832406,16,083,832406,483.9,165.6,3,7,0,453,202.5,462,191.6,564.7,567.7,505.9,143.7,402.1,253.4
16083832407,16,083,832407,322.4,236.2,7.8,6.9,0,311.7,255.8,337.1,226.4,458.7,457.7,365.6,195,287.2,272.5
16083832408,16,083,832408,349.1,184.3,3.6,3.6,0,331.8,198,347.2,177.1,412.7,419,370,157.1,269.1,258.8
16083832409,16,083,832409,463.9,293.1,14.8,10.9,0,458.8,319.8,481.7,299.7,632.7,634.7,509.7,264.9,387.9,385.6
16083832410,16,083,832410,372,184.1,11.4,11.4,0,367.3,208.5,382.9,188.3,446.6,456.3,407.2,160.2,303.8,265.8
16083832411,16,083,832411,368,235,10,1,0,369,243,402,207,512,519,410,197,340,274
16083832412,16,083,832412,424,193,9,5,0,408,209,428,188,479,481,453,153,330,274
16083832413,16,083,832413,364.8,255.3,4.7,16.8,0,380.7,250.7,391,237.6,530.3,521.9,415.3,213.2,334.8,296.5
16083832414,16,083,832414,376,295,5,10,0,395,279,412,251,498,505,434,228,336,333
16083832415,16,083,832415,294.2,152.9,6.3,12.8,0,295,166.1,301.3,150.8,354,354.3,323.6,127.2,255.8,188.5
16083832416,16,083,832416,173.4,133.7,3.8,5.3,0,168.9,144.4,175.7,134.5,246.8,247.6,195.6,113.8,152.8,155.1
16083832417,16,083,832417,279,178,5,7,0,279,185,298,167,391,389,310,150,263,196
16083832418,16,083,832418,383,228,5,5,0,385,216,392,212,482,482,417,185,328,278
16083832419,16,083,832419,395.1,211.5,12,4,0,383.1,227.5,398.1,200.5,476.9,476.9,422,168.6,317.2,289.3
16083832420,16,083,832420,753.7,375.4,5,11,0,732.7,400.4,768.7,364.4,930.9,929.9,789.8,339.3,630.6,500.5
16083832421,16,083,832421,315.7,169.6,5.4,7.2,0,312.5,174,323.1,168.3,399.5,408.6,339.3,149.8,268.7,214.6
16083832422,16,083,832422,290.8,130.4,7.7,2.9,0,291.8,135.3,298.6,127.5,373,376.8,318.9,101.4,228,195.2
16083832423,16,083,832423,428,148,4,3,0,398,177,418,162,487,484,443,129,324,255
16083832501,16,083,832501,231.8,74.5,3.1,4,0,226.8,72.5,233.8,62.4,270.4,274.4,241.9,55.3,169.2,131
16083832503,16,083,832503,378.1,118.8,6.9,7.9,0,354.4,150.4,380.1,121.8,432.6,433.5,401.9,103.9,304.9,199
16083832504,16,083,832504,265.3,127,4,13,0,272.3,136,291.3,115,348.3,339.3,299.3,108,218.3,187
16083832505,16,083,832505,305.2,185.1,5,5,0,303.2,191.1,334.3,165.1,429.3,432.3,332.3,165.1,254.2,236.2
16083832506,16,083,832506,480.6,146.9,7,13,0,473.6,161.9,486.6,146.9,563.6,568.5,510.6,121.9,412.7,220.8
16083832507,16,083,832507,419,132,7,8,0,408,160,432,131,498,499,440,125,379,191
16083832508,16,083,832508,448.6,142.5,4,15.9,0,457.2,148.8,473.3,122.8,531.1,532.1,479.5,118.6,407.3,191.8
16083832509,16,083,832509,426.4,164.3,8.8,5,0,425.5,168.4,434.3,154.6,498,497,449,138,355.9,232.1
16083832510,16,083,832510,305.2,83.4,7,4.2,0,313.3,83.5,322.4,78.2,349,349.1,324.5,73.2,273.8,116.9
16083832511,16,083,832511,456,159,12,6,0,458,171,466,156,542,541,504,114,392,232
16083832512,16,083,832512,422.6,124.8,7.1,10.1,0,417.7,130.9,436.9,108.7,463.9,466.9,452,93.5,332.2,217.4
16083832513,16,083,832513,558,154,12,16,0,565,159,595,125,637,632,601,114,459,259
16083832514,16,083,832514,384.3,146.2,10.9,6,0,387.2,159.1,401.1,141.2,484.5,488.4,411.1,125.3,345.3,197.1
16083832524,16,083,832524,348,137,4,3,0,336,148,344,125,392,389,372,97,295,183
16083832525,16,083,832525,370.1,92,0,11,0,361.1,110,375.1,93,420.1,415.1,389.1,80,309.1,161.1
16083832526,16,083,832526,323,146,2,2,0,312,159,339,126,391,393,347,119,262,201
16085858001,16,085,858001,364.1,649.4,3.9,3.9,0,360.2,649.4,393.4,606.5,629.4,626.1,407,587,334.9,659.2
16085858002,16,085,858002,945.1,713.3,12.5,11.1,3.1,917.2,736.9,970.3,680.2,1236.4,1242.1,997.8,632.5,833.6,816.2
16085858003,16,085,858003,290.6,123.4,3,4.1,0.3,295.5,119.9,301.5,106.2,343,343.2,313.6,93.8,253.5,156.9
16085858004,16,085,858004,535.6,715.2,14.5,6.9,1.9,543.1,720.7,565.2,680,843.3,835.7,590.9,644.4,485.4,767.1
