GEOID,G18USSRMOR,G18USSDMAN,G18USSLHOL
540190204004024,1.2,1.7,0.1
540190204004025,1.2,1.7,0.1
540190204004026,0.3,0.4,0
540190204004027,0.2,0.3,0
540190204004028,2.3,3.5,0.2
540190204004029,22,33.2,2.2
540190204004030,1.4,2.2,0.1
540190204004031,0.4,0.6,0
540190204004032,1.6,2.5,0.2
540190204004033,0.8,1.2,0.1
540190204004034,7.1,10.8,0.7
540190204004035,0,0,0
540190204004036,0.2,0.3,0
540190204004037,0.2,0.3,0
540190204004038,0.6,1,0.1
540190204004039,5.6,9.5,1.1
540190204004040,2.2,3.3,0.2
540190204004041,0.3,0.4,0
540190204004042,0,0,0
540190204004043,3.6,6,0.7
540190204004044,3,4.5,0.3
540190204004045,6.5,9.7,0.6
540190204004046,0,0,0
540190204004047,0,0,0
540190204004048,0,0,0
540190204004049,0,0,0
540190205001000,0.4,0.5,0
540190205001001,0,0,0
540190205001002,0,0,0
540190205001003,3.1,4.1,0.3
540190205001004,0.4,0.5,0
540190205001005,0,0,0
540190205001006,5.3,7.1,0.4
540190205001007,0,0,0
540190205001008,3.1,3.8,0.3
540190205001009,2.5,3.3,0.2
540190205001010,1.7,2.3,0.1
540190205001011,1,1.2,0.1
540190205001012,0,0,0
540190205001013,0.2,0.3,0
540190205001014,0,0,0
540190205001015,0.5,0.7,0
540190205001016,0,0,0
540190205001017,0.4,0.5,0
540190205001018,0,0,0
540190205001019,0,0,0
540190205001020,0.4,0.5,0
540190205001021,0,0,0
540190205001022,0,0,0
540190205001023,0,0,0
540190205001024,0,0,0
540190205001025,0,0,0
540190205001026,0,0,0
540190205001027,0,0,0
540190205001028,0,0,0
540190205001029,0,0,0
540190205001030,1.1,1.5,0.1
540190205001031,0.4,0.5,0
540190205001032,3.1,4.1,0.3
540190205001033,0.9,1.1,0.1
540190205001034,2.5,3.3,0.2
540190205001035,2.7,3.6,0.2
540190205001036,2.9,3.8,0.2
540190205001037,1.7,2,0.2
540190205001038,0,0,0
540190205001039,0,0,0
540190205001040,2.7,3.2,0.3
540190205001041,0.9,1.1,0.1
540190205001042,0,0,0
540190205001043,0.6,0.8,0.1
540190205001044,2.1,2.8,0.2
540190205001045,2.1,2.8,0.2
540190205001046,0.5,0.7,0
540190205001047,0.2,0.3,0
540190205001048,0,0,0
540190205001049,0,0,0
540190205001050,0.8,0.9,0.1
540190205001051,6.6,8,0.7
540190205001052,1.9,2.3,0.2
540190205001053,0.4,0.5,0
540190205001054,2.4,3.1,0.2
540190205001055,2.4,3.1,0.2
540190205001056,2.2,3,0.2
540190205001057,1.6,2.1,0.1
540190205001058,0,0,0
540190205001059,0,0,0
540190205001060,0,0,0
540190205001061,0,0,0
540190205001062,0,0,0
540190205001063,0,0,0
540190205002000,5.8,7.7,0.5
540190205002001,0,0,0
540190205002002,1.4,1.8,0.1
540190205002003,0.9,1.1,0.1
540190205002004,1.5,2,0.1
540190205002005,0.1,0.2,0
540190205002006,0,0,0
540190205002007,1.4,1.8,0.1
540190205002008,0,0,0
540190205002009,1.2,1.6,0.1
540190205002010,1.9,2.5,0.2
540190205002011,0.4,0.5,0
540190205002012,0,0,0
540190205002013,0,0,0
540190205002014,0,0,0
540190205002015,0,0,0
540190205002016,0,0,0
540190205002017,0,0,0
540190205002018,0,0,0
540190205002019,0,0,0
540190205002020,0,0,0
540190205002021,0,0,0
540190205002022,0,0,0
540190205002023,1,1.3,0.1
540190205002024,0,0,0
540190205002025,0,0,0
540190205002026,0,0,0
540190205002027,0,0,0
540190205002028,0,0,0
540190205002029,0,0,0
540190205002030,0,0,0
540190205002031,0,0,0
540190205002032,0.7,1,0.1
540190205002033,3.2,4.3,0.3
540190205002034,4.1,5.4,0.3
540190205002035,1.1,1.5,0.1
540190205002036,0.2,0.3,0
540190205002037,0,0,0
540190205002038,1.1,1.5,0.1
540190205002039,0,0,0
540190205002040,0,0,0
540190205002041,0,0,0
540190205002042,0,0,0
540190205002043,0,0,0
540190205002044,0.6,0.8,0.1
540190205002045,3.1,3.8,0.3
540190205002046,0,0,0
540190205002047,10.3,12.4,1
540190205002048,0.6,0.7,0.1
540190205002049,0.8,0.9,0.1
540190205002050,0,0,0
540190205002051,3.4,4.1,0.3
540190205002052,0,0,0
540190205002053,0,0,0
540190205002054,0,0,0
540190205002055,0,0,0
540190205002056,0,0,0
540190205002057,9.4,11.4,1
540190205002058,0,0,0
540190205002059,2.1,2.6,0.2
540190205002060,3.4,4.1,0.3
540190205002061,0,0,0
540190205002062,7.1,8.5,0.7
540190205002063,1.6,1.9,0.2
540190205002064,0.3,0.4,0
540190205002065,0,0,0
540190205002066,0,0,0
540190205002067,1.6,1.9,0.2
540190205002068,1.1,1.4,0.1
540190205002069,0.3,0.4,0
540190205002070,1.9,2.3,0.2
540190205002071,0.9,1.1,0.1
540190205002072,6.3,7.6,0.6
540190205002073,0.4,0.5,0
540190205002074,4,4.9,0.4
540190205002075,0.2,0.3,0
540190205002076,0.7,0.8,0.1
540190205002077,0.8,0.9,0.1
540190205002078,3.6,4.3,0.4
540190205002079,0.7,0.8,0.1
540190205002080,0.3,0.4,0
540190205002081,0.4,0.5,0
540190205002082,2.2,2.7,0.2
540190205002083,0,0,0
540190205002084,2.1,2.6,0.2
540190205002085,0,0,0
540190205002086,0,0,0
540190205002087,0,0,0
540190205002088,1.7,2,0.2
540190205002089,0,0,0
540190205002090,0,0,0
540190205002091,0,0,0
540190205002092,0,0,0
540190205002093,0.9,1.1,0.1
540190205002094,1.9,2.3,0.2
540190205002095,0,0,0
540190205002096,0,0,0
540190205002097,0.2,0.3,0
540190205002098,0,0,0
540190205002099,6.6,8,0.7
540190205002100,1.1,1.4,0.1
540190205002101,0,0,0
540190205002102,0.1,0.1,0
540190205002103,0.8,0.9,0.1
540190205002104,0.4,0.5,0
540190205002105,0.4,0.5,0
540190205002106,0,0,0
540190205002107,0,0,0
540190205002108,1.1,1.4,0.1
540190205002109,0,0,0
540190205002110,0,0,0
540190205002111,0,0,0
540190205002112,0,0,0
540190205002113,0,0,0
540190205002114,1.5,1.8,0.1
540190205002115,0,0,0
540190205002116,0,0,0
540190205002117,0,0,0
540190205002118,0.2,0.3,0
540190205002119,0,0,0
540190205002120,0.6,0.8,0.1
540190205002121,1,1.3,0.1
540190205002122,3.1,3.8,0.3
540190205002123,0,0,0
540190205002124,0,0,0
540190206001000,0,0,0
540190206001001,0,0,0
540190206001002,0,0,0
540190206001003,1.9,1.5,0.1
540190206001004,2.1,1.7,0.1
540190206001005,1.1,0.9,0.1
540190206001006,0,0,0
540190206001007,0,0,0
540190206001008,0,0,0
540190206001009,0,0,0
540190206001010,0.8,0.7,0.1
540190206001011,0,0,0
540190206001012,0,0,0
540190206001013,0,0,0
540190206001014,0,0,0
540190206001015,0,0,0
540190206001016,0.6,0.5,0
540190206001017,0,0,0
540190206001018,0,0,0
540190206001019,0,0,0
540190206001020,0,0,0
540190206001021,0,0,0
540190206001022,0,0,0
540190206001023,0,0,0
540190206001024,0,0,0
540190206001025,0,0,0
540190206001026,0,0,0
540190206001027,0,0,0
540190206001028,0,0,0
540190206001029,0,0,0
540190206001030,0,0,0
540190206001031,0,0,0
540190206001032,0,0,0
540190206001033,0,0,0
540190206001034,0,0,0
540190206001035,0,0,0
540190206001036,0,0,0
540190206001037,0,0,0
540190206001038,5.2,3.5,0.2
540190206001039,0,0,0
540190206001040,0,0,0
540190206001041,0,0,0
540190206001042,0,0,0
540190206001043,0,0,0
540190206001044,0,0,0
540190206001045,0,0,0
540190206001046,0,0,0
540190206001047,0,0,0
540190206001048,0,0,0
540190206001049,0,0,0
540190206001050,0,0,0
540190206001051,0,0,0
540190206001052,0,0,0
540190206001053,0,0,0
540190206001054,0,0,0
540190206001055,0,0,0
540190206001056,0,0,0
540190206001057,0,0,0
540190206001058,0.3,0.2,0
540190206001059,23.8,16.2,1
540190206001060,0,0,0
540190206001061,2.8,1.9,0.1
540190206001062,0.1,0.1,0
540190206001063,0,0,0
540190206001064,0,0,0
540190206001065,0,0,0
540190206001066,0,0,0
540190206001067,0,0,0
540190206001068,0,0,0
540190206001069,0,0,0
540190206001070,0,0,0
540190206001071,0,0,0
540190206001072,0,0,0
540190206001073,0,0,0
540190206001074,0,0,0
540190206001075,3.4,2.3,0.1
540190206001076,1,0.7,0
540190206001077,0.3,0.2,0
540190206001078,0,0,0
540190206001079,1.2,0.8,0.1
540190206001080,1,0.7,0
540190206001081,0.1,0.1,0
540190206001082,0,0,0
540190206001083,0,0,0
540190206001084,0,0,0
540190206001085,0,0,0
540190206001086,0.3,0.2,0
540190206001087,5.7,3.9,0.2
540190206001088,0.1,0.1,0
540190206001089,0,0,0
540190206001090,0,0,0
540190206001091,0,0,0
540190206001092,0.6,0.4,0
540190206001093,0.3,0.2,0
540190206001094,0,0,0
540190206001095,0.1,0.1,0
540190206001096,0,0,0
540190206001097,0,0,0
540190206001098,7.1,4.8,0.3
540190206001099,0,0,0
540190206001100,0,0,0
540190206001101,0.6,0.4,0
540190206001102,0,0,0
540190206001103,0,0,0
540190206001104,2.5,1.7,0.1
540190206001105,0.9,0.6,0
540190206001106,0.6,0.4,0
540190206001107,0.4,0.3,0
540190206001108,0,0,0
540190206001109,0,0,0
540190206001110,2.2,1.5,0.1
540190206001111,0,0,0
540190206001112,14.3,9.7,0.6
540190206001113,0.9,0.6,0
540190206001114,1,0.7,0
540190206001115,0,0,0
540190206001116,0,0,0
540190206001117,0,0,0
540190206001118,0,0,0
540190206001119,0,0,0
540190206001120,0,0,0
540190206001121,0.3,0.2,0
540190206001122,0,0,0
540190206001123,0.3,0.2,0
540190206001124,0.4,0.3,0
540190206001125,0,0,0
540190206001126,0,0,0
540190206001127,0,0,0
540190206001128,0,0,0
540190206001129,0,0,0
540190206001130,0,0,0
540190206001131,0,0,0
540190206001132,0.4,0.3,0
540190206001133,0.3,0.2,0
540190206001134,0.3,0.2,0
540190206001135,1.5,1,0.1
540190206001136,1,0.7,0
540190206001137,0.3,0.2,0
540190206001138,0,0,0
540190206001139,0,0,0
540190206001140,0,0,0
540190206001141,0,0,0
540190206001142,0,0,0
540190206001143,0,0,0
540190206001144,0,0,0
540190206001145,0,0,0
540190206001146,0,0,0
540190206001147,0,0,0
540190206001148,0,0,0
540190206001149,0,0,0
540190206001150,0,0,0
540190206001151,2.2,1.5,0.1
540190206001152,0.6,0.4,0
540190206001153,0.4,0.3,0
540190206001154,0.3,0.2,0
540190206001155,0,0,0
540190206001156,0,0,0
540190206001157,0,0,0
540190206001158,0,0,0
540190206001159,0,0,0
540190206001160,0,0,0
540190206001161,0,0,0
540190206001162,0,0,0
540190206001163,0,0,0
540190206001164,0,0,0
540190206001165,0,0,0
540190206001166,0,0,0
540190206001167,0.1,0.1,0
540190206001168,0,0,0
540190206001169,0,0,0
540190206001170,0,0,0
540190206001171,0,0,0
540190206001172,0,0,0
540190206001173,0,0,0
540190206002000,0,0,0
540190206002001,0,0,0
540190206002002,0,0,0
540190206002003,0.7,0.7,0.1
540190206002004,0.7,0.7,0.1
540190206002005,0,0,0
540190206002006,1.5,1.5,0.1
540190206002007,0.2,0.2,0
540190206002008,0.6,0.6,0.1
540190206002009,1.2,1.2,0.1
540190206002010,0.5,0.5,0
540190206002011,8.2,8.2,0.7
540190206002012,0,0,0
540190206002013,0.6,0.6,0.1
540190206002014,0,0,0
540190206002015,1.3,1.3,0.1
540190206002016,0.5,0.5,0
540190206002017,0.2,0.2,0
540190206002018,0.6,0.6,0.1
540190206002019,1,1,0.1
540190206002020,0.5,0.5,0
540190206002021,0.5,0.5,0
540190206002022,0,0,0
540190206002023,1.6,1.6,0.1
540190206002024,0.1,0.1,0
540190206002025,0,0,0
540190206002026,0,0,0
540190206002027,0,0,0
540190206002028,0,0,0
540190206002029,0,0,0
540190206002030,0,0,0
540190206002031,0,0,0
540190206002032,6.8,6.8,0.6
540190206002033,0,0,0
540190206002034,0,0,0
540190206002035,1.3,1.3,0.1
540190206002036,0.2,0.2,0
540190206002037,0,0,0
540190206002038,0.2,0.2,0
540190206002039,0.5,0.5,0
540190206002040,1.2,1.2,0.1
540190206002041,0,0,0
540190206002042,0,0,0
540190206002043,0,0,0
540190206002044,0.5,0.5,0
540190206002045,3.4,3.4,0.3
540190206002046,0,0,0
540190206002047,1,1,0.1
540190206002048,0,0,0
540190206002049,1.1,1.1,0.1
540190206002050,0,0,0
540190206002051,0,0,0
540190206002052,0,0,0
540190206002053,0.1,0.1,0
540190206002054,1.2,1.2,0.1
540190206002055,0,0,0
540190206002056,0,0,0
540190206002057,0.1,0.1,0
540190206002058,0,0,0
540190206002059,0.4,0.4,0
540190206002060,0,0,0
540190206002061,0,0,0
540190206002062,0.2,0.2,0
540190206002063,0,0,0
540190206002064,0,0,0
540190206002065,0,0,0
540190206002066,0,0,0
540190206002067,0,0,0
540190206002068,0,0,0
540190206002069,0,0,0
540190206002070,0,0,0
540190206002071,0,0,0
540190206002072,0,0,0
540190206002073,0,0,0
540190206002074,0,0,0
540190206002075,0,0,0
540190206002076,0,0,0
540190206002077,0,0,0
540190206002078,0,0,0
540190206002079,0,0,0
540190206002080,0,0,0
540190206002081,0,0,0
540190206002082,0,0,0
540190206002083,0,0,0
540190206002084,0,0,0
540190206002085,0,0,0
540190206002086,0,0,0
540190206002087,0,0,0
540190206002088,0,0,0
540190206002089,0,0,0
540190206002090,0,0,0
540190206002091,0,0,0
540190206002092,0,0,0
540190206002093,0,0,0
540190206002094,5.5,4.5,0.3
540190206002095,0,0,0
540190206002096,0,0,0
540190206002097,0.8,0.7,0.1
540190206002098,0.6,0.5,0
540190206002099,0.2,0.2,0
540190206002100,5.5,4.5,0.3
540190206002101,0.2,0.2,0
540190206002102,0,0,0
540190206002103,2.5,2.1,0.2
540190206002104,0.4,0.3,0
540190206002105,4.6,3.8,0.3
540190206002106,8.9,7.2,0.6
540190206002107,5.7,4.6,0.4
540190206002108,0,0,0
540190206002109,0,0,0
540190206002110,0,0,0
540190206002111,0,0,0
540190206002112,24.9,20.2,1.6
540190206002113,0.6,0.5,0
540190206002114,0,0,0
540190206002115,0,0,0
540190206002116,0,0,0
540190206002117,0.2,0.2,0
540190206002118,6.3,5.1,0.4
540190206002119,0.4,0.3,0
540190206002120,0.4,0.3,0
540190206002121,1.6,1.6,0.1
540190206002122,1.2,1.2,0.1
540190206002123,0.4,0.4,0
540190206002124,0,0,0
540190206002125,0.8,0.8,0.1
540190206002126,0.2,0.2,0
540190206002127,0,0,0
540190206002128,0,0,0
540190206002129,0,0,0
540190206002130,0,0,0
540190206002131,0.4,0.3,0
540190206002132,0,0,0
540190206002133,0.4,0.3,0
540190206002134,0,0,0
540190206002135,0.6,0.5,0
540190206002136,0,0,0
540190206002137,1.2,1.2,0.1
540190206002138,0.4,0.4,0
540190206002139,0.1,0.1,0
540190206002140,0,0,0
540190206002141,0.4,0.4,0
540190206002142,0.2,0.2,0
540190206002143,1.1,0.9,0.1
540190206002144,3.8,3.8,0.3
540190206002145,0,0,0
540190206002146,0.7,0.7,0.1
540190206002147,0,0,0
540190206002148,0,0,0
540190206002149,0.4,0.4,0
540190206002150,2.7,2.2,0.2
540190206002151,2.1,1.4,0.1
540190206002152,2.1,1.7,0.1
540190206002153,0,0,0
540190206002154,0.4,0.3,0
540190206002155,0.6,0.4,0
540190206002156,1.5,1.2,0.1
540190206002157,0,0,0
540190206002158,0,0,0
540190206002159,0,0,0
540190206002160,2.5,2.1,0.2
540190206002161,0,0,0
540190206002162,2.5,2.1,0.2
540190206002163,0.4,0.3,0
540190206002164,0,0,0
540190206002165,0.4,0.3,0
540190206002166,0,0,0
540190206002167,0.2,0.2,0
540190206002168,0,0,0
540190206002169,0,0,0
540190206002170,0,0,0
540190206002171,0,0,0
540190206002172,0,0,0
540190206002173,1.8,1.2,0.1
540190206002174,0.1,0.1,0
540190206002175,0,0,0
540190206002176,0,0,0
540190206002177,0.2,0.2,0
540190206002178,3.8,3.1,0.2
540190206002179,0.2,0.2,0
540190206002180,0,0,0
540190206002181,0,0,0
540190206002182,2.1,1.4,0.1
540190206002183,1.8,1.2,0.1
540190206002184,0,0,0
540190206002185,0,0,0
540190206002186,0,0,0
540190206002187,0,0,0
540190206002188,1.8,1.2,0.1
540190206002189,0,0,0
540190206002190,0.3,0.2,0
540190206002191,0.6,0.4,0
540190206002192,0,0,0
540190206002193,0,0,0
540190206002194,0.3,0.2,0
540190206002195,0.6,0.5,0
540190206002196,1.9,1.5,0.1
540190206002197,0.4,0.3,0
540190206002198,0,0,0
540190206002199,0.9,0.6,0
540190206002200,17.7,12,0.8
540190206002201,0,0,0
540190206002202,0,0,0
540190206002203,0.7,0.5,0
540190206002204,0,0,0
540190206002205,0.4,0.3,0
540190206002206,1.2,0.8,0.1
540190206002207,0.9,0.6,0
540190206002208,0,0,0
540190206002209,0,0,0
540190206002210,0.3,0.2,0
540190206002211,1.5,1,0.1
540190206002212,0.3,0.2,0
540190206002213,0,0,0
540190206002214,0,0,0
540190206002215,0,0,0
540190206002216,2.5,1.7,0.1
540190206002217,0,0,0
540190206002218,0.3,0.2,0
540190206002219,0.6,0.6,0.1
540190206002220,0,0,0
540190206002221,0,0,0
540190206002222,0.3,0.2,0
540190206002223,0.3,0.2,0
540190206002224,0.3,0.2,0
540190206002225,0,0,0
540190206002226,0.3,0.2,0
540190206002227,0,0,0
540190206002228,0,0,0
540190206002229,0,0,0
540190206002230,0,0,0
540190206002231,2.4,1.6,0.1
540190206002232,0.4,0.3,0
540190206002233,1.3,1,0.1
540190206002234,1.5,1.2,0.1
540190206002235,0,0,0
540190206002236,0,0,0
540190206002237,0,0,0
540190206002238,0,0,0
540190206002239,0,0,0
540190206002240,0,0,0
540190206002241,0,0,0
540190206002242,0,0,0
540190206002243,0,0,0
540190206002244,0,0,0
540190206002245,0,0,0
540190206002246,0.2,0.2,0
540190206002247,1.2,1.2,0.1
540190206002248,0.2,0.2,0
540190206002249,0.8,0.8,0.1
540190206002250,0,0,0
540190206002251,0,0,0
540190206002252,1.9,1.9,0.2
540190206002253,0.7,0.7,0.1
540190206002254,0,0,0
540190206002255,0,0,0
540190206002256,0,0,0
540190206002257,0,0,0
540190206002258,0,0,0
540190206002259,0,0,0
540190206002260,0,0,0
540190206002261,0,0,0
540190206002262,0,0,0
540190206002263,0,0,0
540190206002264,0,0,0
540190206002265,0.1,0.1,0
540190206002266,0,0,0
540190206002267,0,0,0
540190207001000,0,0,0
540190207001001,10.5,29.1,1.3
540190207001002,0.3,0.7,0
540190207001003,0.7,2.1,0.1
540190207001004,1,2.6,0.1
540190207001005,0.3,0.9,0
540190207001006,2.4,6.8,0.3
540190207001007,0.5,1.3,0.1
540190207001008,0.4,1,0
540190207001009,2,5.6,0.3
540190207001010,0.5,1.3,0.1
540190207001011,0.4,1.2,0.1
540190207001012,0.1,0.1,0
540190207001013,0.3,0.9,0
540190207001014,0.8,2.2,0.1
540190207001015,0.6,1.6,0.1
540190207001016,0.1,0.1,0
540190207001017,0.1,0.3,0
540190207001018,0.3,0.9,0
540190207001019,0.1,0.1,0
540190207001020,0.2,0.6,0
540190207001021,0.3,0.7,0
540190207001022,1.5,4.1,0.2
540190207001023,0,0,0
540190207001024,1,2.6,0.1
540190207001025,0.9,2.3,0.1
540190207001026,0.2,0.6,0
540190207001027,0.4,1.2,0.1
540190207001028,0.5,1.5,0.1
540190207001029,0.3,0.9,0
540190207001030,0,0,0
540190207001031,0.2,0.4,0
540190207001032,0.3,0.9,0
540190207001033,0,0,0
540190207001034,0,0,0
540190207001035,0,0,0
540190207001036,0,0,0
540190207001037,0,0,0
540190207001038,0,0,0
540190207001039,0,0,0
540190207001040,0.5,1.3,0.1
540190207001041,0.4,1,0
540190207001042,7.2,20,0.9
540190207001043,0.9,2.5,0.1
540190207001044,0,0,0
540190207001045,0.5,1.5,0.1
540190207001046,0.6,1.6,0.1
540190207001047,0,0,0
540190207001048,0,0,0
540190207001049,0.2,0.6,0
540190207001050,0.1,0.3,0
540190207001051,7.9,21.9,1
540190207001052,0,0,0
540190207001053,0.4,1.2,0.1
540190207001054,0.7,2.1,0.1
540190207001055,0,0,0
540190207001056,0.1,0.3,0
540190207002000,0,0,0
540190207002001,0,0,0
540190207002002,0,0,0
540190207002003,0,0,0
540190207002004,0,0,0
540190207002005,0.9,2.5,0.1
540190207002006,0,0,0
540190207002007,0,0,0
540190207002008,1.2,3.2,0.1
540190207002009,0.6,1.6,0.1
540190207002010,0,0,0
540190207002011,0,0,0
540190207002012,0,0,0
540190207002013,1.1,3.1,0.1
540190207002014,0.3,0.9,0
540190207002015,0,0,0
540190207002016,0,0,0
540190207002017,0,0,0
540190207002018,0,0,0
540190207002019,0,0,0
540190207002020,0,0,0
540190207002021,3.9,8.7,0.2
540190207002022,0.2,0.4,0
540190207002023,0.3,0.9,0
540190207002024,0,0,0
540190207002025,0,0,0
540190207002026,0,0,0
540190207002027,0,0,0
540190207002028,0,0,0
540190207002029,0,0,0
540190207002030,0,0,0
540190207002031,0,0,0
540190207002032,0.2,0.4,0
540190207002033,0,0,0
540190207002034,3.2,7.3,0.2
540190207002035,0,0,0
540190207002036,0.1,0.2,0
540190207002037,0,0,0
540190207002038,6.3,14.3,0.4
540190207002039,0,0,0
540190207002040,0.5,1,0
540190207002041,0.8,1.9,0.1
540190207002042,0.2,0.4,0
540190207002043,0,0,0
540190207002044,0,0,0
540190207002045,0,0,0
540190207002046,0.6,1.5,0
540190207002047,1.7,3.9,0.1
540190207002048,0.6,1.5,0
540190207002049,1.4,3.1,0.1
540190207002050,0,0,0
540190207002051,0.9,2.1,0.1
540190207002052,0.2,0.4,0
540190207002053,4.6,10.4,0.3
540190207002054,0,0,0
540190207002055,1.4,3.1,0.1
540190207002056,0.6,1.2,0
540190207002057,0.6,1.2,0
540190207002058,0.2,0.4,0
540190207002059,0,0,0
540190207002060,0,0,0
540190207002061,0.4,0.8,0
540190207002062,0.2,0.4,0
540190207002063,0.2,0.4,0
540190207002064,0,0,0
540190207003000,0,0,0
540190207003001,9,20.4,0.6
540190207003002,1,2.3,0.1
540190207003003,6.1,13.7,0.4
540190207003004,3.6,8.1,0.2
540190207003005,5.5,12.5,0.3
540190207003006,3.2,7.3,0.2
540190207003007,0,0,0
540190207003008,0,0,0
540190207003009,0,0,0
540190207003010,0,0,0
540190207003011,6,13.5,0.4
540190207003012,0,0,0
540190207003013,2.7,6,0.2
540190207003014,0,0,0
540190207003015,1,2.3,0.1
540190207003016,4.1,9.4,0.3
540190207003017,0,0,0
540190207003018,0,0,0
540190207003019,1.7,3.7,0.1
540190207003020,1.4,3.1,0.1
540190207003021,0.6,1.2,0
540190207003022,0,0,0
540190207003023,0,0,0
540190207003024,5,11.4,0.3
540190207003025,0,0,0
540190207003026,0.9,2.1,0.1
540190207003027,2.2,5,0.1
540190207003028,0,0,0
540190207003029,0,0,0
540190207003030,0,0,0
540190207003031,0,0,0
540190207003032,0,0,0
540190207003033,0.3,0.6,0
540190207003034,0,0,0
540190207003035,0,0,0
540190207003036,0.9,1.9,0.1
540190207003037,0,0,0
540190207003038,0,0,0
540190207003039,10.5,22.9,1.5
540190207003040,0.3,0.6,0
540190207003041,0,0,0
540190207003042,1.9,4.2,0.3
540190207003043,0.9,1.9,0.1
540190207003044,3.1,7.1,0.2
540190207003045,0,0,0
540190207003046,0.5,1,0.1
540190207003047,1.6,3.5,0.2
540190207003048,10.5,22.9,1.5
540190207003049,0.6,1.2,0.1
540190207003050,4.6,10,0.7
540190207003051,5.5,12.1,0.8
540190207003052,1.1,2.5,0.2
540190207003053,0.4,0.8,0
540190207003054,0,0,0
540190207003055,0,0,0
540190207003056,0,0,0
540190207003057,2.4,5.2,0.3
540190207003058,0,0,0
540190207003059,0,0,0
540190207003060,0,0,0
540190207003061,0.3,0.6,0
540190207003062,0,0,0
540190207003063,0,0,0
540190207003064,0,0,0
540190207003065,0,0,0
540190207003066,0,0,0
540190207003067,0,0,0
540190207003068,0,0,0
540190207003069,0,0,0
540190207003070,0,0,0
540190207003071,0,0,0
540190207003072,2,4.4,0.3
540190207003073,2.4,5.2,0.3
540190207003074,0,0,0
540190207003075,0,0,0
540190207003076,0,0,0
540190207003077,0.6,1.2,0.1
540190207003078,0,0,0
540190207003079,0,0,0
540190207003080,0,0,0
540190207003081,0,0,0
540190207003082,0,0,0
540190207003083,0,0,0
540190207003084,0,0,0
540190207003085,1.1,2.5,0.2
540190207003086,0.5,1,0.1
540190207003087,0,0,0
540190207003088,0,0,0
540190207003089,0,0,0
540190207003090,0,0,0
540190207003091,0,0,0
540190207003092,0,0,0
540190207003093,0,0,0
540190207003094,0,0,0
540190207003095,0,0,0
540190207003096,0.4,0.6,0
540190207003097,0,0,0
540190207003098,0.9,1.6,0.1
540190207003099,0,0,0
540190207003100,0,0,0
540190207003101,0.5,0.5,0
540190207003102,1,1,0.1
540190207003103,0,0,0
540190207003104,0,0,0
540190207003105,0.1,0.1,0
540190207003106,0,0,0
540190207003107,0,0,0
540190207003108,1.4,3.1,0.1
540190207003109,0,0,0
540190207003110,0,0,0
540190207003111,0,0,0
540190207003112,0,0,0
540190207003113,0.4,0.6,0
540190207003114,0.1,0.2,0
540190207003115,0,0,0
540190207003116,0,0,0
540190207003117,0,0,0
540190207003118,0,0,0
540190207003119,0,0,0
540190207003120,0.2,0.3,0
