state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bla,uss_18_dem_bre,uss_20_rep_hag,uss_20_dem_bra,gov_18_rep_lee,gov_18_dem_dea,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
47,009,0500,3679,3553,15,57,4,19,0,1,30,2812,2737,9,38,4,14,0,1,9,1285.9,270.3,1644,424.2,1015,354.4,1641.3,374.5,1082.9,303.2,270.3,328.3,398.9,1285.9,1048.8,1642.6,345.4,1333.9
47,009,0504,2030,1951,2,11,7,14,0,0,45,1695,1631,2,8,7,13,0,0,34,767.8,251.2,993.2,363.2,690.6,353.1,977.9,323.9,753.1,290,251.2,321.9,343.7,767.8,721.6,985.6,316.6,837.7
47,009,0505,271,257,1,2,0,1,0,0,10,234,223,1,2,0,1,0,0,7,106,34.6,137.2,50.1,95.60000000000001,48.9,134.9,44.7,104,40.1,34.6,44.5,47.3,106,99.9,135.9,43.8,115.8
47,009,0508,911,886,2,12,2,1,1,1,6,765,745,2,8,2,1,1,1,5,346.7,134.7,417.4,179.1,278.3,180.3,420.2,160.1,317.7,141.1,134.7,160.5,169.6,346.7,298.1,418.9,159,356.2
47,009,0512,3181,3006,57,38,4,35,0,5,36,2458,2351,42,20,3,23,0,2,17,1114.1,431.3,1340.8,575.6,894.5,578.9,1349.7,515.1,1020.2,454,431.3,516.1,545.4,1114.1,957.3,1345.8,510.8,1143.6
47,009,0516,2104,2031,0,28,8,8,0,0,29,1749,1693,0,21,8,7,0,0,20,738.1,198.9,925,264.4,610.1,263.2,910.6,238,659.7,220.6,198.9,240.29999999999998,249.9,738.1,634.9,917.9,236.7,768
47,009,0519,1675,1396,49,95,2,105,0,2,26,1237,1063,35,65,2,64,0,0,8,499,225.6,651.1,354.3,395.8,307.2,667.7,311.3,457.6,248.8,225.6,277.7,332.5,499,426.9,658.9,289.59999999999997,534.1
47,009,0520,5555,5188,69,124,22,68,4,4,76,4249,4008,53,75,16,51,4,1,41,1546.9,386.1,2284.8,673.4,1235.7,563.3,2265.4,594.9,1363.9,454.6,386.1,508.8,633,1546.9,1299.4,2274.4,534.4,1740
47,011,0524,3392,3234,33,68,9,15,0,0,33,2694,2590,26,45,6,10,0,0,17,1121.6,194.9,1308.9,269.4,915.1,254.1,1259.8,241,961.3,203.7,194.9,228.8,254.5,1121.6,938,1283.4,233.1,1114
47,011,0528,6956,6385,149,214,13,113,5,8,69,5337,4962,104,143,12,80,3,3,30,2817.3,586.3,3336.7,806.3,2348.5,776.9,3314.1,682.2,2583.5,563.2,586.3,670.1,743.9,2817.3,2465,3325.2000000000003,682.7,2879.6
47,011,0532,4250,4110,39,54,9,7,0,0,31,3352,3260,32,34,5,6,0,0,15,1824,322,2226,409.6,1521.5,388.9,2158.9,371.3,1601.6,316.6,322,351.8,389.1,1824,1561.4,2192.9,361.3,1865.9
47,011,0536,8644,7674,319,410,16,99,0,13,113,6433,5795,243,255,13,85,0,8,34,3209.6,748.7,3731.3,1119.5,2622.8,995,3697.6,983.5,2822.9,822.9,748.7,908.8,1051.2,3209.6,2723.5,3713,933.2,3216.5
47,011,0544,5910,5363,240,165,15,28,7,12,80,4489,4099,191,104,13,26,3,6,47,2274.4,497.3,2966.8,633.3,1965.5,608.8,2899.5,545,2071.9,493.90000000000003,497.3,550.8,588.5,2274.4,2018.5,2933.7,554.7,2435.9
47,011,0556,7174,5551,719,620,30,98,6,21,129,6103,4848,567,473,27,86,4,13,85,997.8,517.7,1154.6,736,789.8,626.9,1126.6,649.1,888.9,517.7,517.7,572,691.2,997.8,838.8,1141.1,610.3,992.3
47,011,0564,6957,5954,335,438,5,120,0,7,98,5382,4727,242,268,5,97,0,3,40,2259.5,625.8,2738.5,917.7,1935.9,803.9,2692.7999999999997,829.1,2101.4,629.7,625.8,716.7,873.1,2259.5,2019.2,2715.2,761.5,2345.3
47,011,0572,6569,6268,60,160,16,10,0,1,54,4940,4751,43,91,14,9,0,1,31,1997.6,310.1,2274.9,394.8,1567.8,410.4,2192.2,356.7,1644.8,325.5,310.1,367.9,375.8,1997.6,1606.1,2234.2,358.3,1936.2
47,011,0576,7998,7509,178,179,9,37,3,6,77,5937,5631,127,98,5,28,1,5,42,2470.6,472.5,2880,631.7,2000.6,608,2789,574.6,2123.4,503,472.5,556,602.7,2470.6,2061.8,2832.9,559.2,2451.6
47,011,0580,8328,7174,428,500,25,39,0,10,152,6253,5495,310,314,19,35,0,5,75,1736.6,454.1,1956.9,577.8,1251,540.2,1845.9,506.9,1331.6,457,454.1,498.8,540.9,1736.6,1290.7,1900.8,507,1624.3
47,011,0584,5314,4035,651,396,20,22,7,4,179,3906,3074,457,253,19,17,4,4,78,645.4,334.5,694.8,477.2,413.8,365,646.4,422.4,457.1,305.2,334.5,334.2,448.1,645.4,434.7,671.7,382.6,570.3
47,011,0592,4625,4447,7,103,14,1,0,5,48,3514,3403,6,59,11,1,0,4,30,1412.3,179.8,1677,242.7,1175.8,257.6,1584.2,227.9,1227.3,203.1,179.8,229.8,234.8,1412.3,1201.6,1630.3,222.8,1414.7
47,011,0600,3063,2848,85,79,8,4,0,8,31,2374,2245,58,45,7,3,0,4,12,885.4,193.1,1005.7,221.4,712.4,260,953.4,200.3,749.7,214.1,193.1,237.1,210.9,885.4,731.3,979.1,218,862.1
47,011,0604,2205,2077,20,64,4,8,3,1,28,1739,1656,13,40,3,8,3,1,15,818.8,122.7,966,185.5,742.8,157.7,942.5,167.7,754.2,134.4,122.7,145.3,176.6,818.8,749,954.1,154.4,844.9
47,011,0608,4704,4468,43,95,28,23,1,3,43,3608,3453,27,62,21,18,1,2,24,1671.8999999999999,268.6,2033,375.1,1437.7,348.5,1960.2,316.3,1501.7,283.3,268.6,314.8,344.7,1671.8999999999999,1469.1,1996.1,319,1720.5
47,011,0616,8048,6448,512,817,22,94,1,12,142,6229,5181,383,507,19,67,1,9,62,2259.5,797.2,2716.2,1195.3,1916.1,1034.3,2677.7,1060.1,2076.8,839,797.2,936.1,1127.3,2259.5,1996.1,2696.7,985.1,2329.7
47,011,0618,4826,4044,298,302,4,103,12,1,62,3937,3395,225,200,4,79,5,1,28,1362.4,445.9,1536.3,652.5,1114.9,588.6,1519.2,580.1,1222,477,445.9,532.6,616.3,1362.4,1168.5,1527.2,548.8,1351.7
47,013,0644,3160,3066,0,45,10,8,0,0,31,2405,2348,0,20,8,3,0,0,26,928.4,198.5,1096.6,213.6,667.4,256.1,1055.1,176.9,737.1,199.3,198.5,227.1,195.6,928.4,703,1076,209,897.3
47,013,0648,238,233,2,0,0,0,0,0,3,190,185,2,0,0,0,0,0,3,29.2,9.1,42.1,12.3,11.3,18.9,37.9,13,13.9,15.3,9.1,17.1,12.5,29.2,12.5,39.7,13.4,27
47,013,0652,753,704,1,38,1,0,0,0,9,600,568,1,22,1,0,0,0,8,156.9,41.2,201.8,43.6,105.1,42,182.9,39.1,108,39.1,41.2,40.9,41.4,156.9,106.6,192.20000000000002,41.1,151.1
47,013,0656,1235,1223,2,5,1,2,0,0,2,1009,998,1,5,1,2,0,0,2,355.2,71.2,436,82.9,274.2,93,411.7,76.8,289.8,80.8,71.2,87.1,79.8,355.2,282.5,423.6,81,353.1
47,013,0660,1727,1694,0,12,7,4,0,0,10,1393,1370,0,8,3,4,0,0,8,481.6,105.4,583.7,115.2,384.8,120.8,557.2,99.8,412,101,105.4,110.6,107.7,481.6,398.4,570.5,108.7,483.5
47,013,0668,2082,2038,1,12,4,4,5,0,18,1641,1607,1,8,4,4,3,0,14,641.6,134,758.5,150.3,467.1,151.7,723.7,128.7,503.1,130.3,134,140.7,139.6,641.6,485,741,138.9,619.3
47,013,0672,3605,3456,12,46,7,6,0,0,78,2786,2696,8,26,6,3,0,0,47,542.3,185.4,746.7,194,408.9,202.3,675.4,169.1,459.2,159,185.4,179.5,181.2,542.3,434.2,710.5,182.8,566.1
47,013,0678,927,907,4,3,1,1,0,0,11,673,659,3,2,1,1,0,0,7,226.6,24.7,279.7,38.1,164.8,35.6,262.5,36.1,178.3,28.9,24.7,31.6,36.9,226.6,170.5,270.3,33.4,222.3
47,013,0680,2266,2201,7,20,4,11,0,1,22,1784,1737,6,16,4,7,0,0,14,573.5,98,732.4,120.4,403.3,129.6,693.7,105.7,447.6,98,98,113.10000000000001,112.7,573.5,425.5,713.3,110.6,570
47,013,0684,1583,1557,1,5,2,3,1,1,13,1260,1240,1,4,2,3,1,0,9,339.2,49.1,455.1,42.4,253.2,54.7,426.8,38,261.8,41.6,49.1,47.300000000000004,40.1,339.2,256.4,440.2,44.5,346.9
47,013,0688,2752,2658,3,55,4,12,1,0,19,2205,2142,2,35,4,9,0,0,13,836.2,168.6,1059.5,195.5,611.1,252.1,1015.8000000000001,175.5,671.1,188.9,168.6,220.5,185,836.2,641.6,1037.6,195.70000000000002,839
47,013,0692,3763,3639,11,58,14,10,0,1,30,2845,2767,10,35,10,6,0,0,17,1054.4,207.29999999999998,1318.1,246.79999999999998,726.9,255.7,1262,230.7,793.3,210.4,207.29999999999998,232.9,238.9,1054.4,760.7,1289.8,230.4,1031.1
47,013,0696,2646,2502,48,27,9,26,0,1,33,2101,1995,37,14,7,19,0,1,28,611.3,214.2,684,207.7,448.3,246.4,646.3,191.3,503.1,195.3,214.2,219.9,199.2,611.3,474.6,663.2,210.1,579
47,013,0700,1074,1049,1,14,4,0,0,0,6,868,849,1,8,4,0,0,0,6,289.1,60,355.2,64.1,229,68.7,338.5,55.6,243.7,56.5,60,62.9,59.8,289.1,236.7,346.6,61,290.5
47,013,0704,1233,1192,3,15,7,0,0,0,16,962,932,3,11,3,0,0,0,13,267.3,70.8,314.1,54.1,166.9,66.6,277.3,51.7,174.8,56.800000000000004,70.8,61.5,53,267.3,170.3,295.5,60,239.6
47,013,0708,913,903,2,4,2,1,0,1,0,698,691,0,3,2,1,0,1,0,205.1,66.1,288.1,69.9,171.9,78,272,70.9,180.9,68,66.1,73,70.5,205.1,176.29999999999998,280,70.6,223.60000000000002
47,013,0712,2388,2335,2,12,5,5,0,0,29,1880,1839,2,8,5,3,0,0,23,502.7,133.2,702,153.8,366.7,176.4,666.1,137,409.8,134,133.2,154,145.6,502.7,387.5,683.7,146.7,528.6
47,013,0720,3792,3714,4,30,6,8,3,0,27,2958,2911,3,15,5,4,2,0,18,1014.7,197.7,1271.7,211.7,773.3,209.8,1183.2,186.6,803,181.8,197.7,195.1,198.9,1014.7,788.7,1227.7,197.7,1009.9
47,013,0724,778,771,0,1,0,1,0,0,5,635,629,0,1,0,1,0,0,4,238.9,44.5,271.9,56.4,184.7,57.2,255.79999999999998,45.5,195.2,49,44.5,53.1,51.3,238.9,190.1,264.6,50.8,229.1
47,013,0728,2624,2513,13,61,9,0,0,0,28,1984,1915,9,38,8,0,0,0,14,438.5,127.1,525,119.5,305.4,136.1,486.2,105.8,333.6,108.1,127.1,120.9,112.6,438.5,318,505.2,119.2,417.59999999999997
47,013,0732,1177,1155,0,9,4,1,0,0,8,890,872,0,5,4,1,0,0,8,142.3,41.7,215.5,51.4,88.1,61.3,184.6,41.7,105,47.1,41.7,53.7,46.4,142.3,96.2,199.7,48.8,147.5
47,015,0740,917,877,10,15,1,1,3,0,10,722,696,8,9,1,1,2,0,5,295.5,85.9,374,101.8,254.4,110.3,356.5,85.1,272.5,88,85.9,99.3,93.3,295.5,263.3,365.7,94,310.2
47,015,0748,2154,2103,9,16,4,2,0,0,20,1678,1648,6,10,3,1,0,0,10,666,159.6,891,162,551,188.5,834.4,139.2,595.5,156.6,159.6,172.9,150.2,666,573.2,862.6,161.4,708
47,015,0752,549,534,3,1,2,1,0,1,7,422,412,3,1,0,1,0,0,5,150.2,68.9,178.8,67.3,110.3,80.4,171.3,58.7,116.7,74.8,68.9,77.5,63,150.2,113.4,175.1,69.9,145.6
47,015,0756,569,554,0,1,3,0,0,3,8,451,440,0,0,3,0,0,2,6,206.1,62.4,219.7,66.2,154.1,79.8,206.20000000000002,61.4,167.1,63.5,62.4,71.2,63.800000000000004,206.1,160.4,212.7,66.4,190.5
47,015,0760,623,594,2,12,5,2,0,0,8,488,466,2,8,5,2,0,0,5,156.8,63.2,191.1,83,113.8,76.9,186.20000000000002,78.1,116.2,72.8,63.2,74.9,80.6,156.8,114.8,188.5,74.8,152.8
47,015,0764,651,605,3,28,0,2,2,0,11,495,475,1,11,0,1,2,0,5,206.3,59.4,264.3,60.5,153.7,79.4,244.5,49.5,172.6,61.300000000000004,59.4,70.3,55.1,206.3,163,254.4,61.800000000000004,208
47,015,0768,2899,2789,29,27,3,3,0,2,46,2304,2228,26,17,3,3,0,2,25,994.2,231.7,1304.7,286.3,832.4,308,1240.2,256.2,902.6,249.5,231.7,277.3,270.5,994.2,868.4,1272.1,265.7,1055.1
47,015,0772,2652,2482,79,51,2,5,0,3,30,2041,1917,68,30,1,3,0,2,20,521.4,239.9,667.4,271.7,392.6,268.3,620.3,232.70000000000002,429.8,237,239.9,252.5,252.4,521.4,411.4,643.9,250,526.8
47,015,0776,2787,2652,32,59,6,3,4,1,30,2099,2008,29,41,3,2,2,1,13,797.3,152.5,1079.1,159.3,625.2,186.20000000000002,1025.8,139.7,687,147.7,152.5,166.8,149.3,797.3,655.6,1052.7,156.8,841.3
47,017,0788,3773,3061,559,65,6,6,1,6,69,2918,2438,412,36,3,5,1,2,21,1136.6,384.6,1295.8,455.6,900.4,455.6,1228.5,387.7,993.6,371.7,384.6,414.7,423,1136.6,946.1,1264.4,409.5,1111.9
47,017,0792,2685,2326,232,51,12,9,1,4,50,2074,1840,175,29,11,8,1,0,10,798.2,219.5,1002.2,236.4,657.3,231.4,961.7,210.3,697.8,191.4,219.5,211.8,223.3,798.2,676.7,980.2,217.2,823.8
47,017,0800,1270,1159,73,22,4,0,0,2,10,964,885,60,12,2,0,0,0,5,444.4,64.1,503.3,68,355.8,77.5,489,64.3,371.8,64.1,64.1,71.7,66.3,444.4,364.6,497,67.1,434.1
47,017,0804,409,363,12,6,14,6,1,0,7,317,281,11,4,12,5,1,0,3,146.4,21.1,165.4,22.3,117,25.1,160.6,21.2,122,21.1,21.1,23,21.6,146.4,119.9,163.1,22,142.3
47,017,0808,434,374,42,5,0,0,2,3,8,333,292,31,4,0,0,2,0,4,115,28.2,128.7,31.3,88,31.3,124,28.2,92.3,26.1,28.2,28.3,29,115,90.8,126.9,28.8,109.7
47,017,0812,1739,1574,86,45,6,2,1,0,25,1336,1223,73,23,6,2,1,0,8,413.1,133.6,519.8,120,337.9,145.9,503.8,107.9,348.4,128.7,133.6,136.5,113.6,413.1,342.3,512.2,128.2,424.5
47,017,0816,1345,1220,78,18,4,1,1,0,23,1047,959,64,8,4,1,1,0,10,351.3,114.8,380,122.5,264.1,128.6,362.6,117.10000000000001,260.5,120.7,114.8,124.9,119.3,351.3,262.3,371.5,120.7,323.9
47,017,0820,355,337,8,7,0,1,0,0,2,285,274,5,3,0,1,0,0,2,89.8,18.3,118,27.2,86.8,35.7,114,24.2,96.8,29.8,18.3,32.7,25.3,89.8,91.4,115.8,27.2,101
47,017,0832,1004,943,16,31,5,1,0,1,7,766,729,8,18,4,1,0,0,6,308.7,48.8,368.3,64.9,242.6,71,362.1,55.5,258.3,56.6,48.8,63.699999999999996,60.1,308.7,250.3,364.8,59.1,308.3
47,017,0836,291,234,52,3,0,0,0,0,2,226,185,39,1,0,0,0,0,1,84.8,19.9,106.89999999999999,25.8,69,26,105.8,22.8,74.5,22.2,19.9,24.1,24.3,84.8,71.9,106.4,23.3,88.1
47,017,0840,1663,1325,264,38,8,0,0,5,23,1314,1063,205,27,6,0,0,0,13,441.7,193.4,514.5,207.7,330.9,195.1,499.4,184.1,351.9,187.7,193.4,191.6,195.6,441.7,341.2,507.2,193.4,428.2
47,017,0844,2405,1819,409,106,6,4,0,0,61,1833,1440,306,61,5,4,0,0,17,417.5,215,517.7,220.2,299.2,209.8,502.1,194.2,319.1,191.8,215,200.7,206.1,417.5,309,510.4,206.3,410.6
47,017,0848,1080,980,53,20,3,0,0,7,17,813,751,41,11,3,0,0,0,7,272.3,70.2,337.9,76.6,209.7,80.5,324.8,74,235.4,63.3,70.2,72.1,74.9,272.3,222.9,330.40000000000003,73.1,276.1
47,017,0852,708,579,109,4,4,0,0,0,12,560,469,80,4,1,0,0,0,6,209.7,89.2,219.1,79.9,138.7,80.7,217.3,77.9,148.1,74.4,89.2,77.7,78.8,209.7,143.4,217.9,80.4,186.9
47,017,0856,325,277,31,0,14,0,0,2,1,258,225,22,0,11,0,0,0,0,115,23.2,128.4,21.2,91.1,14.9,125.1,16,88.8,16.8,23.2,15.7,18.5,115,90,126.8,18.2,109.7
47,017,0860,1813,1509,248,31,4,1,0,2,18,1410,1189,197,15,2,1,0,0,6,462.5,136.2,553.3,143.2,371.6,140.6,528.4,133.4,380.7,128.4,136.2,134.9,138.5,462.5,376.9,540.6,136.2,459.3
47,017,0864,231,212,7,8,0,0,0,0,4,192,180,6,5,0,0,0,0,1,61.7,18.2,73.3,19.2,49.4,19,69.9,17.8,50.1,17.5,18.2,18.1,18.3,61.7,49.8,71.5,18.2,61.1
47,017,0868,2906,2631,179,54,6,6,0,0,30,2302,2092,144,42,5,6,0,0,13,826.8,211.4,1016.1,260.7,605.5,273.1,984.4,228.4,668.6,217.3,211.4,244.2,243.9,826.8,637.7,1000.9,237.20000000000002,820.4
47,017,0872,1722,1387,234,57,1,11,1,4,27,1460,1172,218,44,0,9,1,4,12,348.1,137.4,408.8,136,269.1,135.20000000000002,397.1,124.9,278.5,132.2,137.4,133.5,130.6,348.1,273.7,403.2,133.6,340
47,017,0876,925,794,102,11,1,1,0,4,12,705,606,85,5,1,1,0,4,3,267.8,81.2,305.3,99,199.2,104.7,300.7,87.1,224.1,83.3,81.2,94.2,92.8,267.8,211.6,303.3,91.10000000000001,259.5
47,017,0880,1051,989,45,5,7,0,0,1,4,864,815,39,3,4,0,0,0,3,324.7,76.6,408.3,98.5,263.6,99.5,404.4,86.9,285.2,84.7,76.6,91.6,92,324.7,273.8,406.4,89.2,337.6
47,017,0884,388,362,12,8,3,2,0,0,1,292,276,8,4,3,1,0,0,0,119.4,22.2,135.8,22.2,99.6,22.2,133.3,18.9,104.9,18.9,22.2,20.4,20.4,119.4,102.3,134.7,21.1,118.6
47,019,0892,2923,2758,30,66,8,12,2,3,44,2369,2264,23,39,8,10,2,0,23,889.3,185.6,973,269.2,732.5,257.4,930.3,236.9,791.3,197.7,185.6,226.8,253,889.3,761.1,951.1999999999999,229.7,862.8
47,019,0896,2658,2585,10,31,4,5,1,0,22,2133,2094,6,17,1,3,1,0,11,904.6,179,1060.3,219.9,796,229,987.7,203.2,861,158.8,179,193.7,211.3,904.6,828.5,1024.6,198.7,922.2
47,019,0900,3083,2948,22,65,6,2,1,7,32,2272,2207,14,28,6,2,1,4,10,712.1,145.9,815.1,176.3,560.3000000000001,188.8,773.4,157.6,605.5,137.8,145.9,163.6,167.2,712.1,583.3,794.5,160.8,693.1
47,019,0904,598,581,0,5,3,0,0,0,9,464,456,0,2,1,0,0,0,5,138.3,24.3,183.3,33.7,110.9,46.9,169.9,28.7,123,36.5,24.3,41.5,30.8,138.3,116.3,177.2,33.7,145
47,019,0908,4163,4072,11,44,10,4,0,2,20,3226,3168,11,22,8,4,0,1,12,1254,217.8,1535.3,323.7,1055.9,311.3,1446.2,300.6,1123.2,238,217.8,274.3,312.1,1254,1089.8,1491.1,278.9,1283.5
47,019,0912,2199,2152,1,7,1,4,0,1,33,1751,1717,1,5,1,4,0,0,23,641.6,72.7,706.4,100.9,484,119.7,657.6,94,523.2,83.7,72.7,101.4,96.4,641.6,503.6,682.1,94.1,602.8
47,019,0916,7359,6757,211,190,14,34,1,11,141,6163,5743,171,125,14,27,1,8,74,1777.5,577.3,2093.5,819.8,1498.6,766.1,2029.7,755.5,1615.4,644.5,577.3,705.4,785.8,1777.5,1556.5,2060.4,712.9,1803.3
47,019,0920,3352,3000,197,65,3,18,1,0,68,2612,2392,145,33,3,17,1,0,21,534.4,219,681.7,263.6,412,253,624.3,237.6,464.8,191.2,219,222.1,250.9,534.4,437.6,652.8,232.9,543
47,019,0924,3485,3247,79,54,5,51,0,9,40,2775,2606,69,40,3,33,0,5,19,1039.1,319.8,1176,424.8,880,402.8,1134.9,390.5,962.3,341.6,319.8,372.5,407.8,1039.1,920.4,1155.3,376,1038.2
47,019,0928,4197,4120,3,43,7,4,0,4,16,3389,3341,3,23,6,3,0,0,13,1498.7,216.1,1653.9,258,1207.8,272.2,1556.6,239.6,1266.9,209.4,216.1,240.5,248.2,1498.7,1237.2,1605,239.4,1436.7
47,019,0932,2691,2584,13,65,4,2,0,2,21,2129,2056,12,40,4,1,0,0,16,665.9,138.9,830.9,155.6,560,164.5,796,134.8,606.2,120.9,138.9,142.2,145.1,665.9,583.7,813.9,142.7,690.6
47,019,0936,661,647,0,2,1,4,0,0,7,550,543,0,0,1,4,0,0,2,230,38,293.3,66.6,196.2,58.7,287.7,59.7,204.8,45,38,51.7,63,230,200.8,290.3,53.8,242.4
47,019,0944,1432,1384,1,24,5,1,0,0,17,1122,1090,1,15,5,1,0,0,10,480.4,38.9,531.9,72.3,388,62.9,491.3,62,396.4,49.2,38.9,55.699999999999996,66.7,480.4,392.7,512.3,57.6,456.9
47,019,0952,1127,1078,17,4,6,3,0,1,18,880,845,12,2,3,3,0,0,15,410.5,86,473.8,105.4,343.3,111.9,457,89.6,365.8,84.5,86,97.9,97.6,410.5,354.7,465.4,95.4,409.8
47,019,0956,4104,3940,65,52,6,8,1,0,32,3260,3136,64,30,4,6,1,0,19,1227.1,151.3,1498.8,159.2,1021.9,194.3,1416.1,156.9,1055.5,149.9,151.3,169.8,157.9,1227.1,1037.8,1457.4,161,1244.6
47,019,0960,1140,1121,0,14,0,1,0,0,4,874,863,0,7,0,1,0,0,3,443.5,73.5,511.59999999999997,95,364,90,502.5,85.39999999999999,399.2,60.1,73.5,75,90.4,443.5,381.6,506.8,81,444.1
47,019,0964,3070,2998,3,27,10,8,0,6,18,2522,2466,3,20,7,7,0,4,15,1041.3,142.6,1131,158.2,835.8,185.2,1058,154.3,868.5,146.3,142.6,164.7,156.4,1041.3,851.6,1095.1,157.5,988.2
47,019,0968,2022,1962,5,28,6,5,0,1,15,1587,1552,3,16,2,5,0,1,8,690.5,134.6,786.3000000000001,139.9,558.4,158.4,737.4,123.9,605.8,110.6,134.6,134.6,131.9,690.5,582.1,761.8,133.8,675.7
47,019,0972,3407,3291,31,44,9,3,1,1,27,2776,2687,29,28,9,3,0,0,20,981.1,159.1,1140.9,228.8,809.2,221.9,1083.5,219.1,866.3,168.7,159.1,195,223.8,981.1,837.7,1111.8,200.1,976.2
47,019,0976,714,685,2,16,2,5,0,0,4,585,570,2,5,1,4,0,0,3,189.5,38.8,227.3,48.2,152,50.1,207.6,48.2,155.8,41.9,38.8,45.8,48.2,189.5,153.8,218.29999999999998,45.6,186.1
47,019,0980,3039,2939,42,44,0,6,0,1,7,2453,2392,24,26,0,6,0,1,4,1148.3,294,1278.7,407.3,978.7,398.3,1246.3,347.6,1057.5,308,294,353.4,376.8,1148.3,1018.7,1262,350.9,1142.3
47,021,0988,6653,6027,166,284,21,39,1,3,112,5050,4621,128,193,14,30,1,1,62,1401.5,649.5,1814.2,939.3,1123.3,817.3,1741,845.7,1238.3,721.9,649.5,770,892.6,1401.5,1179.4,1777.7,794.5,1464
47,021,0996,5926,5656,66,98,26,11,1,5,63,4509,4332,48,64,24,11,1,2,27,1748.3,460.6,2224,587.9,1340.8,576.5,2147.5,520.8,1441.5,484.6,460.6,530.2,554.3,1748.3,1391.1,2185.8,525.6,1780.6
47,021,1000,7345,6988,78,153,16,44,2,5,59,5352,5128,57,90,15,28,2,1,31,2483.1,632.6,3333.1,1004.5,2013.2,893.7,3275.7,903,2197.3,727.4,632.6,809.9,954.1,2483.1,2105.3,3303.8,831.5,2660.7
47,021,1004,82,80,0,2,0,0,0,0,0,69,67,0,2,0,0,0,0,0,26.7,7.1,34.7,9.1,22.4,9.4,34.2,8.4,24.3,7.6000000000000005,7.1,8.4,8.7,26.7,23.3,34.5,8.4,28.4
47,021,1008,4031,3826,64,76,10,7,7,4,37,2975,2847,55,41,10,3,2,2,15,1139.2,314.2,1483.6,404.8,953.1,411.4,1453.7,366,1036.9,332,314.2,371.3,385.09999999999997,1139.2,994.6,1468.6,365.3,1213.4
47,021,1010,2504,2357,14,82,3,7,0,2,39,1853,1754,11,61,3,2,0,1,21,753.2,206.3,948.1,270.2,589.8,271.8,913.5,241.6,654.4,222.9,206.3,247,256,753.2,622.1,930.8,242.4,772.3
47,021,1012,1763,1673,32,25,9,2,2,0,20,1354,1293,20,17,9,2,2,0,11,485.7,136.6,608.2,163.6,375,167,585.9,145.9,399.3,152.3,136.6,159.5,154.6,485.7,386.8,597,152.8,490.6
47,021,1016,4352,4114,69,89,16,8,0,6,50,3281,3133,55,49,11,6,0,4,23,1281.5,551.9,1589.2,791.6999999999999,1075.9,734.9,1569.9,702.1,1167.9,656.2,551.9,695.7,745.9,1281.5,1121.3999999999999,1578.5,687.8,1336.2
47,021,1020,6449,6193,63,101,14,21,0,6,51,4910,4729,57,64,10,14,0,4,32,1978.3,916.5,2402,1345.3,1642.5,1266.9,2375,1225,1806.8,1111.7,916.5,1189.6,1285.4,1978.3,1724.3,2388,1174.1,2040.8
47,023,1032,1075,1019,27,5,9,1,0,0,14,860,823,22,4,5,1,0,0,5,336.7,72.4,402.4,74.6,252.3,86,396.5,65.8,264.6,71,72.4,77.6,69.6,336.7,258.6,400.7,73.9,330.6
47,023,1040,956,893,47,8,1,1,0,0,6,713,666,36,6,1,1,0,0,3,296.1,65.2,408,90,252.1,76.7,400.7,83.8,262.8,62,65.2,68.7,86.6,296.1,257.5,404,75.5,323.7
47,023,1044,734,641,75,7,2,0,0,1,8,551,491,51,5,1,0,0,1,2,208.1,52.2,246,72,167.1,57.9,241.9,69.2,177.9,48.9,52.2,53.7,70.8,208.1,172.4,244.1,60.2,208.3
47,023,1048,1294,1102,89,61,12,4,0,1,25,972,834,69,42,8,3,0,1,15,416.8,75.9,459.6,85.4,300.2,73.6,458.9,77.7,314.7,59.5,75.9,66.5,81.5,416.8,306.6,459.3,74.7,389.3
47,023,1052,1919,1730,126,26,6,3,1,4,23,1416,1290,93,15,4,2,1,0,11,713.3000000000001,119.1,839.8,152.6,547.6,170,844.5,142.9,595,135.9,119.1,152.6,147.6,713.3000000000001,570.9,842.2,144.9,708.4
47,023,1068,612,587,17,2,1,2,0,0,3,506,487,12,1,1,2,0,0,3,196,34.9,229.1,49.4,144.2,50.4,225.6,41.1,159.6,37,34.9,43.1,44.5,196,151.9,227.3,42.4,191.2
47,023,1076,670,648,14,0,0,1,0,1,6,506,497,8,0,0,1,0,0,0,222.9,26.5,280.3,27.3,168.8,23.6,281,21.7,176.1,15,26.5,19.2,24,222.9,172.2,280.6,22.4,225.70000000000002
47,023,1080,1457,1351,49,32,1,1,0,0,23,1103,1032,42,17,1,1,0,0,10,545,90.5,625.4,94.9,435.9,107.2,627.4,81.2,467,87,90.5,96,88.2,545,450.7,626.6,91.7,540.5
47,023,1084,2600,2372,136,48,10,6,0,4,24,1967,1818,100,23,7,6,0,1,12,973,189,1071.7,222.8,765.3,230.7,1070.8,210.3,803.7,196.4,189,213.20000000000002,216.3,973,785.2,1071,209.6,937.4
