state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_isa,uss_16_dem_bar,uss_20_rep_per,uss_20_dem_oss,gov_18_rep_kem,gov_18_dem_abr,atg_18_rep_car,atg_18_dem_bai,sos_18_rep_raf,sos_18_dem_bar,sos_r18_rep_raf,sos_r18_dem_bar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
13,017,5,4441,2868,1134,336,12,32,2,3,54,3184,2225,720,182,8,20,2,0,27,1083.1,404.3,1168.5,495.2,1031.5,338.4,1156.8,468.90000000000003,1037.4,378.2,1001.1,382.9,984.4,406.3,392.8,150.3,369.5,387.1,483.3,1057.5,1006.9,1163.5,378.3,981.2
13,019,1144,2158,1757,268,93,7,8,0,2,23,1568,1301,180,63,7,8,0,0,9,590.7,112.2,748.9,153.1,551,93.8,724.1,149.2,574.8,106.2,554,119,551,112.8,194.7,31.8,102.8,112.6,150.1,570.9,559.4,736,109.7,560.8
13,019,1148,415,361,19,29,0,3,0,0,3,312,273,17,19,0,1,0,0,2,119.6,22.6,139.4,28.400000000000002,112.7,19.1,137.1,26,116.2,20.3,113.5,21.4,110.2,22.4,44.8,6.6000000000000005,20.400000000000002,21.4,26.8,115.3,113.5,138,21.1,111.3
13,019,1157,8765,7236,1115,260,26,46,2,2,78,6586,5601,733,156,22,35,2,0,37,2527.6,487.7,2938.5,601.6,2377.2,408.6,2898,552.8,2463.2,424.6,2390.3,450.5,2330.3,477.2,937.9,142.3,445.7,450.5,575.5,2450,2392.8,2917.6,444.1,2357.7
13,019,1329,1038,927,39,53,1,5,0,0,13,736,666,30,29,0,4,0,0,7,263.8,62,334.8,80.9,246.3,51.1,324.9,78,257,58,247.9,63.2,246.3,60.699999999999996,87.2,17.9,56.5,60.8,79,255.4,250.3,329.2,59.2,250.7
13,019,1427,910,829,20,49,1,2,1,2,6,672,622,16,28,1,2,1,0,2,307.5,24,347.7,32.6,287.3,23,336,35.8,303.9,16.3,295.3,21.8,287.8,26,131.4,11.7,23.3,21.8,34.3,297.5,295.4,342.3,23.6,287.4
13,019,1642,2234,1807,111,262,4,16,0,2,32,1603,1362,89,128,4,8,0,1,11,515.5,76.6,636.8000000000001,86.2,469.1,71.4,617.1,87.2,512,54.7,486.2,66.2,480.5,70,177,17,73.7,64,86.6,492.3,492.7,627.2,66.3,486
13,019,1767,894,838,9,42,1,0,0,0,4,703,669,8,25,1,0,0,0,0,270,51.5,313.8,64.2,253.4,43.1,309.2,59.2,262.4,45.3,254.8,47.9,248.6,50.7,100.39999999999999,15.2,46.5,47.9,61.5,261.2,254.9,311.1,47.7,251.6
13,019,1819,909,850,5,49,0,0,0,0,5,694,657,5,27,0,0,0,0,5,317.4,24.8,358.7,33.9,296.9,23.6,346.8,37.3,314.1,16.900000000000002,304.9,22.6,297.1,26.3,135.8,11.7,24.3,21.9,35.3,307,305.1,352.7,24.6,296.5
13,019,518,1963,1445,454,48,4,2,0,0,10,1473,1114,325,26,3,0,0,0,5,528.9,196.3,622,206.4,485.7,170.8,614.9,196.3,523.3,170.8,510,169.7,499.6,178.2,196.3,70.1,182.8,171.7,202,508.2,510.1,618.2,169.8,496.9
13,021,EM1,3552,179,3275,39,12,2,2,2,41,2542,155,2330,21,10,2,2,0,22,25.7,954.5,47,929.9,78.1,796.6,47,894.3,21.8,835.6999999999999,39.1,786.5,20.7,800,0.1,276.9,877,806.5,911.1,50.800000000000004,25.6,47,784.7,33.300000000000004
13,021,EM2,2700,247,2392,33,4,3,0,1,20,1918,227,1649,26,3,3,0,0,10,46.2,931.8,73.3,1011.2,89.8,813.4,80.6,979,42.300000000000004,937.6,50.199999999999996,906.6,46,904.4,21.2,380.8,872.7,916.1,995.2,68,46,76.60000000000001,857.8,55.9
13,021,EM3,3158,253,2703,151,3,5,7,4,32,2198,239,1847,84,3,5,7,3,10,53.2,1067.6,83.6,1158.3,103.2,932.1,92.3,1121.8,48.7,1074.7,57.300000000000004,1038.8,52.6,1036.6,24.2,435.6,999.5,1049.8999999999999,1140,78,52.6,87.9,982.8,64
13,021,EM4,4972,1930,2825,123,7,30,1,4,52,3870,1662,2053,78,6,26,1,1,43,490.1,1288.9,569.6,1563.2,557.8,1101.2,569.6,1492.6,488.1,1315.1,491,1291.7,451.7,1298.1000000000001,196.3,524.1,1194.8,1301.7,1528.3,524.1,476.5,569.6,1234.7,476.6
13,021,EM5,3420,296,3056,44,7,2,1,5,9,2513,266,2211,24,4,2,1,1,4,63.8,1234.2,95,1309,99,1095.6,99,1264,55.8,1181.8,64.3,1153.2,55,1156.9,18.9,476.1,1165.3,1163.9,1286.3,81.2,57.5,97,1108.8,69.2
13,021,EM6,3703,1263,2285,64,6,25,0,8,52,2607,975,1542,40,5,19,0,1,25,317.6,1125.3,379.5,1263.9,335.8,989.1,368.2,1232,280.6,1118.8,286.9,1092.1,270.7,1098.9,95.3,499.2,1056.9,1103.2,1246.9,327.5,279.8,374.3,1051.9,291.2
13,021,GF1,7453,1981,4987,268,16,109,7,4,81,5891,1881,3596,231,14,102,7,3,57,130.7,1855.4,225.4,2055.8,242.1,1567.1,241.5,1978.5,156.4,1856.5,185.8,1766.6,165.1,1773.6,32.4,624.7,1713.1,1798.5,2017.6,185.9,168,232.9,1684.6,172.5
13,021,GF2,3750,617,2954,110,10,8,0,0,51,2670,514,2045,76,7,8,0,0,20,69.3,773.3,97.8,796.2,103.6,657.1,94.8,755.5,52.4,693.5,59.300000000000004,670.5,47.9,671.9,11.8,257,715.3,678,775.2,86,53,95.8,659.5,67.2
13,021,GF3,3676,88,3512,30,0,1,0,0,45,2647,83,2520,23,0,0,0,0,21,58.5,833.7,101.1,923.8,108.60000000000001,703.9,108.5,889.2,70.4,834.1,83.5,793.9,73.9,796.2,14.200000000000001,280.7,770.2,807.7,906.6,83.4,75,104.60000000000001,756.8,77.8
13,021,GF4,4122,795,3033,224,5,7,0,4,54,2767,690,1906,132,5,7,0,0,27,103,891.8,139.8,827,149,732,140.8,781.2,84.1,824.1,99.7,779.9,91.6,777.2,28,220.1,812,793.5,804,125.8,91.8,140.2,729.5,104.4
13,021,GF5,3613,572,2937,48,8,12,0,3,33,2416,493,1866,27,7,11,0,1,11,138.1,1058.4,145,1122.9,168.3,916.4,152.5,1085,114.2,1023.9,122.8,997,108.4,995.2,47.2,357.59999999999997,987.4,1005.6,1104,152.9,115,149.1,944.6999999999999,124.6
13,021,GF6,4935,690,4109,62,3,14,2,5,50,3362,598,2682,40,2,11,1,2,26,153.1,1507,175.1,1542.7,230,1264.9,176.8,1479.4,129.3,1392,144,1336.1,127.1,1334.7,58.9,446.1,1386.7,1355.1,1511.3,191.5,132.6,175.5,1288,149.5
13,021,GF7,4110,600,3359,87,19,6,0,15,24,2593,533,1980,52,10,6,0,0,12,148.5,1136.4,155.6,1205,181.1,983.7,163.7,1164.1,122.9,1098.9,132,1069.9,116.3,1067.9,50.4,384.1,1059.8,1079.4,1184.9,164.6,123.2,159.7,1013.5,134
13,021,HA1,4361,493,3651,130,3,35,3,2,44,3081,427,2504,90,2,30,3,0,25,435.1,1050.3,471.5,1289.2,453.09999999999997,941,463.5,1263,398.1,1080.1,396,1062.3,374.2,1065.9,142.5,388.3,995.4,1069.1,1275.9,444,389.6,467.4,1017.6,391.6
13,021,HA2,5998,3501,1953,168,15,244,2,10,105,4397,2761,1295,97,15,178,2,4,45,1124.7,1176,1215.1,1605.8,1096.1,1066.8,1191,1579.8,1034,1327.7,1034,1311.7,1004.7,1314.1,398,451.8,1121.6,1318.5,1592.6,1110.5,1024.1,1203,1229.3,1012
13,021,HA3,6375,2821,3037,306,9,97,6,5,94,4766,2335,2102,192,8,81,5,1,42,672.9,1625.1,729.5,1994.7,700.7,1455.6,717,1953.5,615.3,1670.4,611.9,1642.8,578.9,1648.7,220.2,600.7,1540.2,1653.5,1973.5,687,602.4,723.3,1573.4,605.9
13,021,HA4,2412,1857,389,70,10,62,0,0,24,1886,1496,282,43,10,43,0,0,12,1004,445.2,2112,1618,972.7,416,2095.5,1577.3,956,499.9,930.9,509.8,922.3,504,433.2,208.9,430.3,504.4,1597.6000000000001,988.2,936.4,2103.5,722.5,1178.1
13,021,HA5,2927,424,2346,106,4,9,0,4,34,2015,372,1559,59,2,8,0,2,13,120.4,813,121.3,876.4,158.4,701.1,120.4,854.9,91.89999999999999,805.9,94.6,788.5,86.2,787.7,39.7,274.8,757.3,794.1,865.8,139.4,91,120.7,738.1,104.1
13,021,HA6,2753,443,2142,110,1,14,0,1,42,1839,387,1365,59,1,9,0,1,17,109.8,741.8,110.5,799.6999999999999,144.8,640,109.8,779.9,83.8,735.6,86.4,719.8,78.9,718.6,36.5,251.1,690.6,725,789.7,127.4,83.4,110,673.2,95
13,021,HA7,3409,2199,833,82,8,215,1,1,70,2594,1748,597,48,7,154,1,0,39,1000,709,1017.8000000000001,584.6,1034.2,612,1047.3,536.8000000000001,956.9000000000001,678.1,944,670.7,902.8,694.8,390.8,274.1,660.1,681.2,560.5,1017.1,934.8,1032.4,594.9,911.8
13,021,HO1,2353,1494,701,47,5,78,1,2,25,1810,1198,479,36,5,70,1,2,19,657.8,429.2,710.4,408.1,700,357.7,730.8,374.6,667.4,473.3,659,468.1,629.8,484.8,273,191.3,393.4,475.3,391.1,679.1,652.3,720.6,398.3,628.6
13,021,HO2,3981,3307,400,54,6,169,0,10,35,3136,2687,273,31,6,115,0,4,20,1771.2,851,1734.4,929.5,1892.7,684.4,1740.3,898.9,1793.1,781.8,1779.7,774.7,1687.8,837.1,746,357.3,768.1,798.1,913.9,1832,1753.5,1737.8,764.3,1643.1
13,021,HO3,7358,3901,2461,317,14,483,11,36,135,5486,3148,1618,235,10,373,11,19,72,2163,1520.7,1671.9,1558.1,2298.7,1251.6,1695.6000000000001,1488.4,2148.4,1595.4,2155.2,1563.9,2064.1,1603.8,792.6,594.1999999999999,1386.4,1588,1523.6,2230,2122.6,1683.6,1397.3,1873.4
13,021,HO4,1908,1483,344,33,0,26,1,3,18,1489,1179,258,24,0,19,1,1,7,438.6,386.6,435,548.3,493.6,311.4,449.8,505.6,417.4,428.7,420.8,415.9,388.7,436.5,157.7,176.7,348.5,427.9,526.9,466.3,408.5,442.1,401,400.4
13,021,HO5,2181,1526,506,52,7,50,0,7,33,1705,1263,345,34,6,39,0,3,15,589.8,448.1,576.8,625,607.1,368.8,583.7,608,546,494.8,549,486,508,497,227.8,196,408.7,492.8,616.6,598.5,534.2,579.6,465.6,523.5
13,021,HO6,2225,1207,820,95,7,62,0,2,32,1679,1017,540,61,7,43,0,0,11,457.4,456.40000000000003,532.4,912.3,476.3,401.8,529,863.3,422.9,459.5,406.4,456.40000000000003,384.8,472.5,173.7,161.2,428.9,462.7,887.8,466.8,404.9,531,522.8,422.90000000000003
13,021,HO7,2702,2091,475,29,4,54,0,2,47,2212,1784,340,21,3,42,0,1,21,813.1,525.6,877.2,735.4,853.2,441.1,883.6,705.5,776.4,576.5,762.2,584.3,724.5,600.4,325,248.7,483.2,586.9,720.5,833.6,754.5,880.4,552.1,751.7
13,021,HO8,3085,2525,433,42,1,48,0,3,33,2357,1959,315,28,1,33,0,1,20,1184.3,570.3,1424,855.5,1218.7,476,1437.4,830.7,1176.6,614.5,1153.5,623.9,1121.4,634.9,469.9,318.7,523.1,624.2,842.7,1201.6,1150.9,1430,615.6999999999999,1148.1
13,021,HO9,3175,2763,215,40,6,120,0,8,23,2377,2101,142,25,6,87,0,5,11,937,658.9,724.3,674.8,996.3,542.1,734.8,644.3,930.5,691.1,933.7,677.6,894.1,694.9,343.5,257.7,600.7,687.7,659.4,966.6,919.3,729.5,604.9,811.6
13,021,RU1,7498,5186,1589,444,24,174,1,13,67,5718,4091,1191,271,14,107,1,6,37,2296.8,1314.5,2558.9,1783.6,2266.9,1178,2511.2,1760.2,2209.8,1426.8,2151.2,1433.4,2096.9,1475,873.3,653.7,1246.7,1445.2,1772.2,2282.2,2152.4,2535.2,1377.7,2120
13,021,RU2,5126,3810,811,369,13,40,17,7,59,3848,2974,559,231,10,30,11,4,29,1378.4,640.9,1590.2,863,1330.8,560.8,1544.9,854.2,1382.5,682.8,1339.3,711.1,1315,704.1,552.2,302.9,599.9,700.3,858.8,1354.4,1344.8,1566.7,665.6,1304.6
13,021,VV1,3272,1702,1364,81,4,52,1,7,61,2912,1631,1096,72,4,52,1,4,52,371,785.6,427.2,961.6,456.4,649.7,434.5,916.2,359.4,826.6,379.2,789,339.9,793.3,122,341.9,718.3,802.2,938.1,414,359.3,430.4,757.6,360.8
13,021,VV2,2845,1140,1556,84,4,20,0,6,35,2289,977,1204,58,4,18,0,1,27,281.2,842,291.3,938.8,340,717.2,305.5,898.8,279.1,843.2,280.3,819.1,252.9,832.4,95.3,313.1,779.5,832.1,918.6,310.2,271.1,298.7,776,265.4
13,021,VV3,4741,488,4115,67,3,15,2,1,50,3434,428,2921,42,3,14,2,0,24,126.3,1484.6,152.4,1601.2,175.6,1261,159.9,1534.4,95.4,1432.9,111.9,1373.3,109.4,1374.5,40.7,497.8,1372.8,1393.5,1567.4,150,106.8,156.2,1320.2,121.10000000000001
13,021,VV4,2877,258,2508,59,1,10,0,2,39,2126,234,1829,37,1,10,0,2,13,112.7,983.8,143.3,1033.4,158.1,833.7,155.4,990,99.8,952.6,114.1,917.2,105.1,917.8,31.7,350.1,909.1,928.9,1011.2,135.1,105.6,149.6,872.8,115.2
13,021,VV5,3067,644,2324,23,5,32,0,2,37,2075,482,1533,14,5,26,0,2,13,109.9,960.5,139.6,1008.6999999999999,154.3,813.9,151.4,966.2,97.6,929.7,111.4,895.3,102.4,895.7,31,341.9,887.2,906.8,986.8000000000001,132.1,103.2,145.1,851.6,112.5
13,021,VV6,2844,2233,476,52,2,55,0,2,24,2223,1842,305,29,2,34,0,0,11,911.9,557,913.2,817.9,967.2,445.5,927.1,783.2,854.8,579.2,848.1,572.1,814.4,600.9,334.6,253.9,501.1,583.9,800.3,939.7,839.6,919.7,576.1,821.7
13,021,VV7,2403,1320,929,83,5,12,0,11,43,1717,1068,561,46,3,9,0,1,29,505.9,446.6,502,631.7,569.6999999999999,358.6,518.7,582.6,481.2,494.4,485,480.1,448.6,503.7,182.1,203.6,402.2,493.3,606.5,537.3,471.7,510.4,462.2,461.6
13,021,VV8,2167,1126,929,67,3,9,1,0,32,1658,948,645,44,3,9,1,0,8,210.9,447.5,243.1,547.3,259.9,370.2,247.3,522,204.8,471,215.7,449.1,194,452,69.4,194.7,409.5,457.3,534.7,235.2,204.8,245.2,431.6,205.6
13,021,WA1,3218,2441,666,34,11,32,0,7,27,2491,1922,500,23,8,25,0,1,12,1131.2,553.6,1300,674.6,1085.9,491,1295.1,658,1174.1,566.1,1130.2,578.8,1103,595,435,283.2,522.3,579.6,666.4,1108.9,1135.8,1297.7,549.8,1082.4
13,021,WA2,5122,3600,1344,62,12,51,7,6,40,4114,2864,1126,45,11,35,3,3,27,1333.1,705.6999999999999,1573.3,877,1293.9,631.9,1526.8999999999999,881.8000000000001,1303.9,761.9,1265.6,773,1254.9,773,510.9,337.1,668.9,769.9,879.5,1313.6,1275.1,1550.4,717.9,1257.9
13,023,1,13063,9000,3533,301,7,109,3,8,102,10114,7124,2655,189,7,87,3,0,49,3716.4,1099.9,4328.9,1310.8,3699.6,924.5,4279.6,1247.7,3818.3,1007.6,3691,1015.4,3556.6,1097.8,1537.5,341.7,1012.9,1035.2,1276.2,3706.4,3689,4304.7,1009.8,3577.8
13,025,1,1240,1194,8,13,0,1,0,0,24,946,921,5,6,0,1,0,0,13,392.2,53.3,490,52.3,337.6,50.4,478.3,48.9,367.2,37.7,349.7,42.8,344.90000000000003,44.1,122.60000000000001,14.1,51.8,41.6,50.5,365.1,353.3,484,42.7,360.5
13,025,2,2534,2374,72,48,4,9,1,1,25,1851,1735,54,32,4,8,1,1,16,667.3,84,889.3,104.2,583,85.8,862.8,106.2,610.8,67.8,589.5,79.5,581.8,81.2,171,21.6,84.6,76.8,105.3,625,593.6,875.4,79,619.3
13,025,3,3943,3662,131,56,17,4,0,6,67,2853,2653,105,40,11,2,0,1,41,1013.1,126.5,1359.7,161,886.6,129.7,1318.8,165.8,925.8,102.8,893.9,121.7,882,123.8,253.1,32.2,127.9,116.4,163.5,949.2,900.8,1338.9,120.8,941.7
13,025,4,1434,1360,13,28,15,0,1,1,16,1074,1032,10,14,6,0,1,1,10,433,58.2,548.1,59.5,374.4,56.1,534.1,57.1,404.3,42.5,384.8,48.3,380.8,49.1,130.8,14.9,57.2,47.300000000000004,58.1,404.2,388.7,541.1,48.2,399.4
13,025,5,1404,1366,16,9,4,1,0,0,8,1027,1000,13,4,3,1,0,0,6,426.9,57.8,532.2,56.4,366.6,54.6,518.9,52.9,398.8,41.4,379.40000000000003,46.800000000000004,375.1,48,132.6,16.1,56.5,46.2,54.4,397,383.6,524.5,46.6,391.5
13,025,6,2139,2009,55,49,2,3,0,0,21,1565,1489,40,21,1,3,0,0,11,746.7,54.2,884.6,65.8,653.7,55.3,864.5,65.5,708.5,37.3,683.7,52.3,676.5,54.2,262.9,10.3,54.7,49.1,65.6,699.4,688.4,873.4,50.6,685.1
13,025,7,925,889,12,5,1,9,0,0,9,688,667,6,3,1,4,0,0,7,328.4,23.8,388.8,29.2,287.1,24.4,380,29.2,311.4,15.9,300.3,23.1,297.4,23.8,115.6,4.1000000000000005,23.8,21.4,29.2,307.5,302.4,383.6,22.1,301
13,025,8,2233,2088,10,89,11,7,0,1,27,1657,1576,5,48,9,5,0,1,13,789.6999999999999,57.4,936.4,69.4,692.4,58,914.7,69.2,749.9,40.5,724.2,55.5,716,57.4,278.9,11.1,57.8,51.4,69.3,740.8000000000001,730.3,925.5,52.7,725.1
13,025,9,2559,2256,214,46,2,3,0,1,37,1857,1666,145,26,1,1,0,0,18,771,104.5,962.5,102.6,662.7,98.9,938.5,96.5,721.3,74.8,686.1,84.5,678.1,86.5,240.2,28.4,101.4,82.7,99.5,717.3,693.4,949.3,84.2,708.3
13,027,1198,625,306,277,27,3,1,0,0,11,465,233,200,22,3,1,0,0,6,128.4,140.6,147.3,160.2,124.7,117.89999999999999,148.9,151.6,127.8,129.4,129.4,122.1,122.7,125.5,47.4,41.7,129.4,125.5,156,126.7,126.8,148.1,123.60000000000001,122.1
13,027,1199,5754,1927,3366,361,10,25,2,7,56,4230,1582,2340,240,10,19,2,4,33,818.6,1382.6,906.9,1407.5,820.2,1152.4,945.2,1280.6,781.8,1128,760.7,1081.8,736.7,1081.1,311.3,328.9,1268.2,1094.2,1339.2,819.5,761.3,928.1,1105.3,761.6
13,027,1230,584,398,132,45,2,3,0,0,4,471,331,98,34,2,2,0,0,4,172.5,51.8,181.20000000000002,66.9,154.1,47.1,177.29999999999998,65.2,158,52.8,158,52.8,151.6,53.6,65.6,13.8,49.6,52.8,66,163.5,156.2,179,50.7,152.3
13,027,1402,863,414,421,19,1,0,0,0,8,681,341,327,8,1,0,0,0,4,188,205.7,215.9,234.9,181.7,172.6,217.8,222.20000000000002,186.7,189.6,189.6,179,179.4,183.6,69.10000000000001,61.1,189.4,183.8,228.6,185.7,185.4,216.7,180.8,178.8
13,027,1571,1038,791,178,54,5,1,0,0,9,828,643,141,32,4,1,0,0,7,285.5,139.6,349.9,150.9,264.5,110.7,348.9,139.7,278.8,118.7,274.3,117.6,264.8,118.7,99,39.5,124.8,118.7,145,274.4,273.1,349.5,117.6,270.7
13,027,1650,3584,2943,429,150,5,19,2,7,29,2773,2353,289,96,4,13,2,5,11,1003.2,234.1,1147.7,315.1,911.2,193,1120.8,314.3,921.9,229.3,903.1,226.8,891,230.1,344.90000000000003,62.9,213.6,229.20000000000002,314.7,957.3,904.7,1134.3,225.9,904.6
13,027,1712,932,666,167,84,4,1,0,0,10,706,513,138,43,4,1,0,0,7,249.1,85.1,313.9,121.6,232.4,63.2,308.3,114.10000000000001,245.4,86,245.4,79,236.9,85.1,91.3,23.8,73.2,84.2,118,239.9,243.6,311.6,82,240.8
13,027,659,1117,911,152,28,11,0,0,2,13,874,722,111,23,6,0,0,0,12,389.2,58.1,421.2,86.4,343.8,52.9,407.9,85.4,352.5,57.1,336.2,63.8,334.2,59.5,129.1,12.6,55.5,59.8,85.7,366.9,341.2,414.1,59.1,339.4
13,027,660,1746,1069,573,85,7,1,1,1,9,1365,846,449,55,7,1,0,1,6,470.9,230.9,577.2,249,435.4,182.7,575.2,231.5,458.6,196.4,452.4,195.8,436.8,196.4,162.9,65.3,207.6,196.4,240.6,452.4,449.8,576.5,194.8,446.3
13,029,1,1501,842,568,54,6,4,3,0,24,1090,631,411,28,5,4,3,0,8,854.4,448.5,486,248.1,858.6,338,476.5,239.6,370.4,179,360,174.6,319.9,216.5,120.2,76,393,189.8,243.8,855.8,350.3,481.4,240,479.90000000000003
13,029,10,3632,2462,694,299,9,74,8,1,85,2427,1737,426,169,8,57,3,0,27,1004.1,298.8,1146.7,818.3,986,241.3,1115.8,809,783.6,527.5,785.7,522.7,740.4,543.6,204,167.7,269.7,531.2,813.5,995.5,769.8,1131.1,491.4,845.4
13,029,2,2452,1832,490,64,5,27,2,4,28,1837,1400,352,43,5,20,2,1,14,848.1,198.3,922.9,388.4,829.2,155.6,903,376.6,684.1,275.2,664.3,272.8,600.8,338.9,222.2,122.9,177.1,295.2,382.8,839.3,650,913.8,266.1,708.8
13,029,3,4371,3643,527,83,19,18,2,4,75,3185,2712,359,53,14,14,2,2,29,1110.9,283.5,1792.3999999999999,462.5,1061.9,250,1750.2,462.9,1293.1,305.4,1246.3,323.6,1170.3,396.6,401,150.5,266.5,341.1,462.5,1086.6,1236.7,1771.5,329.6,1228.5
13,029,4,1414,1269,93,26,4,5,0,1,16,1098,998,69,15,3,3,0,0,10,515.1,336.8,651,163.2,509,288.1,635.6,162.8,464.9,107.9,449.2,114.5,422,140.4,146.8,54.5,312.8,120.5,163.1,512,445.2,643.1,170.8,474.4
13,029,5,4442,2958,783,340,12,168,3,26,152,2908,2039,498,184,10,111,3,11,52,871.5,511.9,1775.8,1083.8,883.1,427.1,1751,1047.9,1322.7,711.1,1332.1,697.1,1228.8,758.1,384.7,248,469.2,722.5,1065.7,877.8,1294.8,1763.6,686.1,1194.3
13,029,6,1858,1436,293,75,6,12,1,1,34,1353,1060,211,53,5,10,1,1,12,1440.1,439.1,776.5,345.5,1452.2,343,760.6999999999999,329.9,594.6,241,597.6,239.7,555.5,259.3,184.2,92.9,391.1,246.5,337.7,1446.2,582.4,768.6,286.1,794.9
13,029,7,3115,2677,189,147,2,50,0,8,42,2262,1972,125,97,2,42,0,5,19,1760.5,595.9,1741.6,870.7,1795.2,468.8,1730.6,833.3,1312.8,553.6,1317.6,543.8,1226.9,598.5,423.59999999999997,216.8,531.8,565,852.1,1778.2,1286,1736.4,585.1,1413.8
13,029,8,2345,2036,160,68,6,28,2,4,41,1769,1565,112,43,5,17,2,3,22,1402.1,521,2144.1,1137.8,1405.7,403.4,2124.3,1097.3,1431.8,618,1428,609.9,1348.4,651.8,458.59999999999997,230.9,462.2,626.9,1117.3999999999999,1403.8,1402.7,2133.9,658.7,1467.7
13,029,9,5103,4291,413,180,12,87,1,13,106,3447,2976,274,92,9,52,1,4,39,736.8,391.9,2821.1,1238,722.6999999999999,313.3,2831.6,1155.8,2262.3,807.3000000000001,2268.6,804.1,2141.2,870.5,706.1999999999999,293.6,352.6,827.3,1196.6000000000001,730,2224.3,2826.7,734.4,1811.5
13,029,FTSTEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,031,1,1036,789,223,12,3,1,0,0,8,753,574,165,8,3,1,0,0,2,291.7,123.7,384.8,150.6,272.9,95.4,376.5,150.6,316.7,123.7,310.6,119.1,272.9,161.9,96.3,71.2,109.3,134.6,150.6,283,300.7,380.3,124.4,290.8
13,031,10,4234,3344,664,97,13,48,2,7,59,3364,2764,454,66,11,37,2,2,28,1233.5,459.6,1620.4,758.2,1257.9,379,1608.2,715.1,1185.7,511.7,1189.3,501.8,1082.9,599.1,373.4,234.8,419.1,538,736.8000000000001,1245.9,1152.5,1613.8,520.2,1193.5
13,031,11,8233,3995,3804,219,17,83,13,9,93,6346,3265,2784,150,11,71,8,3,54,1565.1,1791,1905.4,2074.3,1696.2,1451.5,1920.2,1975.4,1517.3,1676.3,1535.1,1592.6,1345.6,1765.3,526.5,640.2,1619.7,1676.3,2023.1,1631.8,1467.2,1912.8,1619.6,1501.5
13,031,12,2866,1891,768,162,3,2,1,1,38,2070,1443,506,100,1,2,1,1,16,697.2,283.2,837.6,306.9,701.9,225,823.6,303.4,682.5,251.4,666.9,243.5,589.8,326,251.4,123.6,253.7,272.6,304.9,699.4,646.4,829,258.4,656.4
13,031,13,9077,6138,1882,705,20,232,2,11,87,7197,5104,1372,477,18,179,2,4,41,2292.7,1183.2,2558.9,1704.5,2404.7,999.3,2552.1,1651.9,2189.4,1200.5,2188.5,1162.7,1963.3,1365,778,519.5,1092.2,1241.9,1677.2,2348.2,2113.9,2555.1,1223.3,2115.7
13,031,14,9235,4758,3918,201,12,196,7,9,134,6890,3838,2702,139,9,141,3,2,56,1572.3,1553.1,1738,1988.8999999999999,1677.4,1293.4,1759.4,1897.4,1462.6,1562.3,1473,1502.3,1299.9,1658.7,583.8,642.7,1423.9,1574.4,1942.4,1623.6,1411.3,1746.1,1511.9,1444.7
13,031,15,15465,9614,4693,482,24,319,25,55,253,14427,9190,4200,431,24,294,24,53,211,1108.5,1944.2,992.1,1725.4,1267.6,1720.9,981.5,1669,862.3,1490,908.7,1428.5,794.3,1460.2,258.2,378.9,1831.5,1458.2,1696.9,1187.2,856.2,986.6,1476.8,897.6
13,031,16,1371,1230,88,18,1,11,0,0,23,987,906,58,9,1,7,0,0,6,488.8,73.1,630,111.9,471.6,58.4,614.2,110.8,476.7,73.1,464.6,79.6,415.9,118.4,167.8,37.9,65.1,90.5,111.1,480.8,452,622,83.4,465.8
13,031,2,2157,1812,266,17,4,12,1,1,44,1622,1392,186,11,4,8,1,1,19,943.9,303.2,1126.9,397.2,970.2,239.2,1125.7,388,1000.9,293.6,977.9,296.8,880,389.5,426.8,189.9,270.9,326.1,392.7,957,953.5,1126.3,311.6,931.4
13,031,3,3304,2032,1087,111,7,27,3,4,33,2410,1536,760,70,6,22,2,1,13,865.6,465.4,1081.6,576.5,847.9,376.7,1057,551.1,885.9,460,880.1,430.7,803.6,504,351,237.4,420.2,465.6,562.9,856.9,856.4,1069.7,450.8,846.6
13,031,4,3870,3089,536,129,17,36,0,0,63,2749,2217,379,83,10,28,0,0,32,1317.3,393.8,1880.5,564.1,1314.2,329.1,1850.5,562.5,1465.4,384.2,1450.3,380,1313.6,496.90000000000003,475.9,193.4,361.7,420.3,563.1,1315.8,1410.1,1865.6,412.9,1383.6
13,031,5,3066,2692,236,58,13,18,3,7,39,2294,2017,187,41,12,9,3,4,21,854.8,196.2,1192.4,235.4,825.3,167.7,1165.3999999999999,238.8,885,153.9,851.1,168.5,761.2,252.7,328.8,95.2,182.5,190.9,236.7,840.1,832.1,1178.8,188.5,857.4
13,031,6,2151,1899,177,27,5,12,1,0,30,1640,1469,125,18,3,12,1,0,12,765.9,103.7,985.9,202.4,740.5,100,968.6,201.5,791.8,113.8,765.9,127.2,710.8,187,314.6,88.2,102.2,143,201.9,754,756.1,977.5,140.3,755.6
