state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_mor,uss_18_dem_man,uss_20_rep_cap,uss_20_dem_swe,gov_16_rep_col,gov_16_dem_jus,gov_20_rep_jus,gov_20_dem_sal,atg_16_rep_mor,atg_16_dem_rey,atg_20_rep_mor,atg_20_dem_pet,sos_16_rep_war,sos_16_dem_ten,sos_20_rep_war,sos_20_dem_ten,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
54,083,220,305,295,0,6,0,1,0,0,3,242,239,0,2,0,1,0,0,0,103.7,29.1,116.1,25.7,56.2,45.1,117.7,22.5,62.9,59.2,94.2,27.5,80,35,97.3,40.2,74.3,50.800000000000004,89.9,47.6,43.3,45.1,33.1,79.6,56.2,103,38.2,90
54,083,225,1536,1513,2,5,3,3,0,0,10,1195,1181,1,4,2,3,0,0,4,457.1,94.2,483.5,113,199.6,180,468.6,101.6,210.3,283.1,431.2,124.6,261.4,216.9,408.8,166,261.1,255.4,342,226.5,212,180,146,297.5,199.6,426.5,176.2,351.7
54,083,23,1489,1444,3,11,1,12,0,2,16,1215,1183,3,6,1,10,0,2,10,437.4,223.6,493,283.1,251.2,328.6,538.8,231.3,296.9,341.1,462.5,279.4,329.2,330,435.2,335.4,299.9,371.9,377.7,396.2,316.5,328.6,304.8,340.7,251.2,461.8,312.2,392
54,083,24,595,571,5,4,2,6,0,0,7,465,453,2,2,2,4,0,0,2,146.8,60,154.8,68.8,75.8,101,169.4,56.4,93.7,100.7,143.3,72.2,93.2,104.9,133,94.1,95.8,115.3,119.6,107.39999999999999,94.6,101,79.6,106.5,75.8,143.7,88.5,122.6
54,083,25,915,871,11,22,0,4,0,0,7,662,642,4,10,0,4,0,0,2,191.3,230.79999999999998,188.9,274.3,101.2,282.7,218,235.9,137,199.6,194,250.1,134.9,259,166.3,286.9,149.7,283.8,144.2,313.2,243.2,282.7,271.7,153.2,101.2,182.2,261.5,162.5
54,083,27,911,873,10,7,6,5,0,0,10,701,675,6,4,5,4,0,0,7,186.8,71.8,195.2,107.6,104.6,110.4,214,85,115.6,126.8,182.7,99.2,140.4,104.1,180.7,123.5,131.2,121.4,154.6,146.2,105.6,110.4,112.6,143.8,104.6,186,109.8,160.5
54,083,28,960,938,10,1,1,4,0,1,5,752,734,8,1,1,4,0,0,4,256.1,103.4,256.8,146.5,136.8,150.3,270.6,126.1,149.2,172.2,225.6,141.5,171.2,160.7,221.2,178.8,173.5,177.29999999999998,196.9,205.2,152.9,150.3,159.1,187.2,136.8,234.3,156.2,205.9
54,083,28A,281,273,0,2,0,6,0,0,0,221,215,0,2,0,4,0,0,0,124.8,47.6,118.10000000000001,65.7,67.5,89.6,133.3,47.6,80,91.5,115.39999999999999,64,96.2,65.7,100.1,78.1,73.4,95.2,89.6,95.2,75,89.6,70.1,93.7,67.5,111.2,74,99.8
54,083,30,992,956,10,13,0,2,0,0,11,778,753,8,7,0,2,0,0,8,192.3,131.9,227.1,173.7,115.2,168.9,250.9,139.8,129,154.2,204,170.4,144.1,163.3,211.1,181.2,127.4,197.4,170.9,222.9,161.8,168.9,177.9,148.5,115.2,212.6,170.3,177.4
54,083,31,891,808,37,15,3,15,0,1,12,764,687,37,14,2,13,0,1,10,109.3,79.1,100.9,116.30000000000001,46.199999999999996,102.89999999999999,121.89999999999999,93.5,68.9,93.5,101.7,105.8,67.1,99.2,100.2,117.30000000000001,73.8,109.3,85.8,131.29999999999998,95.2,102.89999999999999,113.3,79.5,46.199999999999996,101.8,104.8,87.3
54,083,75,308,295,1,0,0,0,0,0,12,293,283,1,0,0,0,0,0,9,85.5,36.9,91.1,43.1,43.5,57.199999999999996,92,38.2,52.699999999999996,60.9,86.4,38.4,58.4,56,78.2,54,57.3,61.3,64.3,69.5,53.7,57.199999999999996,48.7,63.2,43.5,82.4,51.7,71
54,083,80,1049,1022,6,5,1,2,0,0,13,824,809,4,4,1,2,0,0,4,257.1,65.9,282.8,82.9,107.4,147.3,279.8,74.7,140.8,155.4,252.1,85.9,174.5,126.1,235.2,124.8,145.9,161.6,194.5,170.4,127,147.3,107.4,179.5,107.4,249,119.60000000000001,207.2
54,083,85,1716,1676,11,5,0,14,0,1,9,1327,1303,10,4,0,9,0,0,1,504.7,195.9,618.3,215.8,251.79999999999998,337.5,631.2,182.4,302.7,370,544.6,226.70000000000002,335.7,340.5,518.4,282.9,315.9,378.9,427,394,321.1,337.5,260.90000000000003,365.2,251.79999999999998,547.5,292.3,444.8
54,085,1,1270,1256,1,7,0,3,0,0,3,983,973,1,5,0,2,0,0,2,453.7,53.5,484.4,44.3,273.9,118.9,451,51,343,152.4,427.3,63.5,337.4,138,422.6,93.4,306.4,164.6,388.1,116.7,126.7,118.9,73.9,359.09999999999997,273.9,436,99.5,389.40000000000003
54,085,10,428,423,0,1,0,0,0,4,0,329,327,0,1,0,0,0,1,0,142.9,22.7,152.1,32.7,80.2,52.5,145.2,28.7,104.5,56,139,28.9,109.5,44.4,134.4,35.3,95.9,59.7,122.8,53.7,45.9,52.5,35.6,112.9,80.2,138.5,41.4,122.7
54,085,11,734,723,4,2,1,0,0,0,4,597,591,1,0,1,0,0,0,4,230.4,39.6,241.5,54.6,119.7,89.4,235.2,54.1,171.8,88.6,227.2,55.1,185.8,75.1,208,72.3,168.8,92.3,205,80.2,73.7,89.4,62.4,188.3,119.7,224.4,69.9,199.8
54,085,12,1897,1858,6,14,1,6,0,1,11,1491,1467,6,6,0,3,0,0,9,649.5,105.6,684.7,133,343.4,246.4,666.3000000000001,116.3,477.59999999999997,266.3,601.7,144,488.5,218.3,592.9,177.9,426.8,284.6,540.8,250.2,218.2,246.4,164,510.4,343.4,617.3,194.3,547.1
54,085,13,370,367,0,2,0,0,0,0,1,293,290,0,2,0,0,0,0,1,81.1,16.8,89.7,19.8,48.1,23.9,78.7,27.3,64,29.6,74.8,22.5,64.9,30.5,71.8,30.5,59.699999999999996,35,67,33.3,28,23.9,27.2,67.1,48.1,76.3,26.9,70.39999999999999
54,085,2,795,770,0,12,4,1,0,0,8,619,609,0,4,1,1,0,0,4,263.3,47.3,258.4,44.7,142.8,62.5,247.5,35.3,199.4,110.7,236.2,47.3,201.5,92,226.9,64.7,182.3,107.7,205.5,85.7,89.3,62.5,55.7,211.6,142.8,234.9,69.9,216.4
54,085,3,729,717,6,0,0,0,0,1,5,556,546,6,0,0,0,0,1,3,224,34.7,234.1,37.2,129.1,69.5,220.3,37.3,160.2,96,211.9,42.8,176.7,77.1,205.3,56.4,152.7,93.6,196.3,69,75.9,69.5,48.8,178.4,129.1,214,61.2,191
54,085,4,850,842,1,1,4,0,0,0,2,667,661,1,1,4,0,0,0,0,299.1,51.4,340.3,60.699999999999996,195.9,87.1,330.4,50.8,240.20000000000002,111.1,316,58.6,237.4,90.4,305.5,83.3,218,123.5,283.7,107.3,94.3,87.1,71.5,248.9,195.9,315.6,83,276.1
54,085,5,812,803,0,7,0,0,0,0,2,646,640,0,6,0,0,0,0,0,259.5,35.3,279.1,43.9,141.3,92.4,264.7,40.9,190.6,94.1,235.4,57.9,192.1,88.3,239.9,68.5,171.8,116.4,222.3,93.6,84.4,92.4,61.7,203.1,141.3,248.2,72.4,220.2
54,085,6,642,639,1,0,0,0,0,0,2,504,502,0,0,0,0,0,0,2,236,17.5,260.90000000000003,28.2,141.5,60.6,245.2,30,173.1,83,230.4,40.8,181.5,67.7,211.2,60.6,155.8,88.8,202.8,76.9,63.9,60.6,47.5,186.9,141.5,230.4,54.8,203.20000000000002
54,085,7,485,481,0,1,0,0,0,0,3,406,403,0,1,0,0,0,0,2,124.9,11.9,159.3,14.2,74,40.5,151.1,20.1,78.4,52.7,135.7,20.2,93.4,38.5,133.1,40.3,89,43.6,121.9,46.6,37,40.5,27.5,96.3,74,140,33.4,116.4
54,085,8,1055,1016,1,7,0,0,0,1,30,846,822,1,4,0,0,0,1,18,312,49.9,333.5,54.6,204.9,102.5,315.8,55.7,225.7,113.7,288.5,61.5,238.2,99.9,279,84,221,124.5,273.7,90.1,96.4,102.5,68.2,249.3,204.9,298.2,84.5,269.2
54,085,9,382,380,0,1,1,0,0,0,0,304,302,0,1,1,0,0,0,0,132.4,11.700000000000001,142,20.4,71.6,36.4,130,24.400000000000002,101.2,34.1,120.1,26.7,102,25.1,117.1,36.4,85.2,41.2,113.2,47,28.5,36.4,30.5,105,71.6,124.1,30.400000000000002,112.2
54,087,1,723,712,0,5,4,2,0,0,0,575,570,0,1,4,0,0,0,0,249.6,77.9,268.9,100.9,129.7,135.3,277,87.7,136.7,187.3,256.1,101,180.9,139.6,241.8,117.5,151.70000000000002,175.3,192.1,166.1,144.7,135.3,114.10000000000001,179.5,129.7,247.1,128.7,208.20000000000002
54,087,10,687,684,1,0,0,0,1,0,1,536,533,1,0,0,0,1,0,1,185,36.1,198.9,48.3,93.3,89,192.2,47.4,92.7,116.5,188.2,52.2,110.3,92.1,175.7,70.4,117,94.8,149.4,93.2,85.1,89,62.2,125.4,93.3,180.6,73.8,150
54,087,11,833,805,3,3,2,3,0,0,17,675,656,0,3,2,1,0,0,13,284.6,67.8,311.8,83,138.7,141,312.2,74.9,159.5,191.1,306,81.5,192.5,147.1,289.5,99,176.3,163.2,245.6,143.9,141.7,141,97.1,203,138.7,294,119.2,241.8
54,087,12,182,176,3,2,0,0,0,0,1,137,134,1,1,0,0,0,0,1,52.8,12,63.5,16.7,27.8,28.7,63.5,15.299999999999999,32,29.8,62,16.4,33.9,23.7,58.9,20,33.9,24.7,49.8,29,22.5,28.7,19.7,38.2,27.8,59.6,21.5,47.6
54,087,15,359,357,0,0,1,0,0,0,1,283,282,0,0,1,0,0,0,0,110.4,25.3,120.39999999999999,31.2,58.4,47.8,120.1,26.2,63.1,65.9,107.3,37,81.5,48.8,107.9,39.6,78.39999999999999,57.8,88.3,59.7,49.5,47.8,38.699999999999996,83.3,58.4,108.8,43.9,93.60000000000001
54,087,16,576,556,1,8,0,3,0,0,8,454,441,0,5,0,3,0,0,5,145.7,53.3,149.8,60.7,74.4,85.7,148.8,52,80.4,120.7,141.8,61.699999999999996,89.2,105.8,130.5,72.4,83,118.5,100.6,104.1,99.5,85.7,70.1,99.5,74.4,134.6,83.60000000000001,114.4
54,087,18,594,566,1,11,1,1,0,0,14,465,448,1,6,1,1,0,0,8,115.7,58.6,128.2,66.2,44,84.1,135.70000000000002,55.6,68.6,102.8,123.3,64.2,81.5,100.1,112.7,73.9,82.2,102.3,98.3,94.9,90.6,84.1,71.1,86.9,44,119.6,80.1,98.9
54,087,19,490,472,0,12,0,1,0,0,5,353,344,0,7,0,1,0,0,1,60.9,34.1,65,35.8,29.9,42,67.1,27,39.9,56,60.9,36.9,42,54,60.9,40.9,35.1,60.9,44,56.9,51.4,42,39.5,44.3,29.9,59.5,44.3,50.4
54,087,20,742,721,0,7,0,5,0,0,9,588,571,0,6,0,5,0,0,6,149.5,65.3,145.2,83.1,78.7,115.89999999999999,151.5,69.9,86.2,127.2,152,73.2,118.10000000000001,95.5,125.60000000000001,89.7,95.7,115.8,98.2,122.3,101,115.89999999999999,87.8,112.7,78.7,134.5,95.9,119.9
54,087,21,496,475,0,11,1,1,0,0,8,380,369,0,6,1,1,0,0,3,63.800000000000004,33.5,104.8,54.3,35.9,68.7,111,45.3,37.9,52,100.9,52.5,45.7,51.1,92.1,60.3,45.8,52.800000000000004,80.2,77.4,47.4,68.7,58.1,48.2,35.9,97.8,54.800000000000004,71.7
54,087,22,1411,1376,4,6,1,2,0,3,19,1073,1046,4,3,1,2,0,2,15,327.5,122.9,381.9,154.6,160.2,220.70000000000002,397.2,142.6,178.5,272.4,380.4,158,239.7,214.4,335.3,199.8,213.20000000000002,244.5,280.3,260.1,213.5,220.70000000000002,182.7,240.4,160.2,355.2,198.6,288.9
54,087,23,1004,976,2,7,0,11,0,0,8,787,771,2,4,0,9,0,0,1,271.2,135.4,285.4,155.5,128.5,194.5,307,122.39999999999999,172,228.6,289.5,142.5,195.79999999999998,214.6,275.6,158.7,177.7,236.5,221.9,218.5,203.9,194.5,159.4,204.1,128.5,276,180.8,232.6
54,087,25,1054,1044,0,3,0,1,0,0,6,817,809,0,2,0,1,0,0,5,337.7,84.2,370,93.2,181.4,163,357.8,94.4,197.3,206.8,339.2,107.1,237.9,171.8,307.1,134.6,208.6,199.4,260.5,189.5,165.3,163,123.60000000000001,244.8,181.4,326.4,144.1,279.3
54,087,28,985,961,0,8,1,1,0,0,14,792,777,0,5,1,1,0,0,8,214.5,67.5,243.4,87.6,105.5,122.7,247.7,81.8,120.6,166.2,255.1,67.7,134.6,137.5,224.3,102.7,133.5,151.4,176.5,153,130.70000000000002,122.7,98.8,150.5,105.5,229.70000000000002,114,185
54,087,29,299,297,0,2,0,0,0,0,0,240,239,0,1,0,0,0,0,0,91.5,22.4,104.1,25.2,46.3,42.6,104.3,24.099999999999998,49.1,62.1,96.7,29,63.4,45.4,91.5,37.2,60.599999999999994,49.199999999999996,81.2,48.8,45.1,42.6,32.699999999999996,66,46.3,95.5,38.4,79
54,087,30,883,866,0,5,4,3,0,0,5,696,686,0,5,3,0,0,0,2,258.7,57.3,289.7,61.8,131.4,110,286.7,61,138.6,165.4,258.6,76.9,178,119,255.6,90.7,169.4,131,229.6,120.3,117.7,110,81.6,187.2,131.4,264.7,99.3,219.5
54,087,32,853,847,1,2,1,1,0,0,1,688,683,0,2,1,1,0,0,1,177.5,56.7,205.9,62.3,78.7,100,204.4,62.9,73.9,147.6,185.2,68.7,104.3,108.2,181.2,82.5,101.3,118.6,153.4,109.1,107.8,100,76.7,113.7,78.7,185.6,91.7,146
54,087,4,504,494,0,4,1,0,0,0,5,385,381,0,2,1,0,0,0,1,104.7,43.199999999999996,116.6,42.2,60.1,55.8,115.3,39.6,64.4,75.3,104.5,40.8,76.8,64.10000000000001,99.3,54.4,76.9,62.4,91.2,64.6,61.4,55.8,47.8,80.1,60.1,105.3,54.2,91
54,087,5,1720,1704,1,4,6,3,0,0,2,1355,1343,1,2,5,3,0,0,1,469.4,138,524.6,158.4,237,252.5,526.6,142.8,244.1,338.9,476.5,172.5,341,248.9,456.1,213.3,311.7,280,422.2,249.70000000000002,251.2,252.5,187.4,341.4,237,481.9,219.2,401.3
54,087,7,531,524,2,3,2,0,0,0,0,410,406,1,2,1,0,0,0,0,108.2,31.5,130.4,32.8,58.2,62.3,131.2,29.400000000000002,50.9,79.9,121.10000000000001,32.4,79.9,60,115.3,45.5,75.5,65.1,105.3,55.8,59.3,62.3,39.4,78.8,58.2,120.8,49.2,97.5
54,089,1,980,955,7,8,1,0,0,0,9,778,764,2,5,1,0,0,0,6,286.4,68.2,326.6,101.4,166.4,158.8,326.5,87.9,193,159,298.2,109.5,211.9,129.8,288.2,132.9,181.7,160.2,274,149.3,129.2,158.8,115.7,218.9,166.4,303.6,126.1,254.2
54,089,11,1059,1014,23,2,0,10,0,0,10,897,869,16,1,0,6,0,0,5,304.5,148.4,315.6,191.5,150.3,264.5,302.3,180.5,168.6,297.7,308.3,186.5,209.9,239.4,268.9,210.8,173,269.1,232.9,243.5,238.5,264.5,202.3,213.6,150.3,284.8,222.9,243.4
54,089,12,793,767,0,6,4,1,0,0,15,651,631,0,3,4,1,0,0,12,172.1,59.6,224.9,75,80.7,111.2,212.9,74.5,72.6,151.2,223.9,65.5,111.2,96.6,185.70000000000002,99.4,82,120.1,169.9,112.8,107.1,111.2,85,109.4,80.7,202.7,97,153.7
54,089,13,624,609,0,10,1,0,0,1,3,496,483,0,8,1,0,0,1,3,202.7,78.1,222,98.4,110.5,128,207.6,107.9,121.60000000000001,138.5,218.20000000000002,94.6,153.4,120.8,175.6,130.9,132.7,137.5,170.6,133.8,118.2,128,112.3,152.8,110.5,198.7,117,171.3
54,089,15,910,889,2,4,7,0,0,0,8,747,730,2,4,3,0,0,0,8,204.70000000000002,85,264.2,94.3,128.9,135.3,273.1,85.8,80.8,206.5,265.2,82.5,137.3,139,228.7,125.10000000000001,126.9,143.3,222.2,135.3,143.5,135.3,104.6,136.9,128.9,250.9,123.3,193.20000000000002
54,089,17,503,491,4,4,2,0,0,0,2,404,394,4,2,2,0,0,0,2,175.1,38.5,207.6,53.3,104.7,84.4,183.4,67.8,98.3,107.1,187.1,56.5,128.5,77.4,173.4,80.4,98.3,96.8,161.7,83.6,79.8,84.4,67.8,124.5,104.7,183,75.2,152.20000000000002
54,089,22,833,817,2,1,0,1,0,0,12,666,658,2,1,0,1,0,0,4,314,51.300000000000004,416.59999999999997,93.6,199.1,150.9,398.2,95.5,149.7,214.6,376.8,107.3,226.29999999999998,124.8,348.59999999999997,142.79999999999998,174.8,173.9,319.6,173.79999999999998,141.1,150.9,122.6,216.2,199.1,372,132.9,292.40000000000003
54,089,23,964,951,3,5,0,1,0,0,4,757,748,3,2,0,1,0,0,3,331.9,77.5,364.4,77.5,190.9,150.8,338.1,84.5,156.5,253.29999999999998,326,97,226.6,161.3,304.8,119.4,190.3,206.2,288.3,135.9,174,150.8,102.6,226.5,190.9,324.6,136.7,271.8
54,089,26,700,679,2,8,1,0,0,0,10,572,556,2,5,1,0,0,0,8,128.5,40.6,142.2,55.7,52,87.3,125.2,61.1,53.2,104.2,131.1,57.8,94.3,67.3,119.4,76.1,67.9,90.8,101.1,90.8,75.7,87.3,68.5,86,52,123.5,73,101.5
54,089,27,1244,1225,0,13,1,0,0,0,5,974,960,0,9,1,0,0,0,4,358.90000000000003,110.60000000000001,474.5,110.60000000000001,233.8,176.2,437.3,123.5,204.8,260.8,418.2,126.1,270.1,180.3,400.7,160,242.4,196.6,383.4,184.1,187.4,176.2,140.3,269.7,233.8,422.9,162.8,341.9
54,089,30,2582,1941,456,104,16,12,0,10,43,2322,1703,447,101,16,12,0,2,41,558.7,191.2,647,231.4,259,332.8,613.9,228.29999999999998,268.8,442.9,581.7,257.5,376.9,321.6,525.2,315.4,312.2,394.8,462.90000000000003,374.9,338,332.8,281.3,378.3,259,566.3,308,461
54,089,32,963,912,27,7,2,1,0,1,13,756,715,24,5,2,1,0,0,9,92,33.7,115.5,35.2,49.7,46.4,110.8,34.300000000000004,41.4,76.3,107.3,34.1,72.1,48.9,106.6,42.9,58.7,62.1,92.4,54.9,55.8,46.4,40.3,65.8,49.7,106.9,46.5,84.6
54,089,4,1080,1015,32,7,1,1,0,0,24,827,785,25,4,1,1,0,0,11,184.8,114,229.3,127,79.10000000000001,122.7,196,135.8,99.7,177,203.9,134.1,128.9,156.8,169,164.8,94.1,191,152,178.8,159.5,122.7,148.2,127.3,79.10000000000001,190,150.1,153.8
54,089,7,401,348,32,8,1,1,0,0,11,310,274,22,6,1,1,0,0,6,92.4,55.1,70.1,57.8,33.7,68.9,62.7,55.3,59.3,79.9,71.5,52.1,67,70.9,57,61.4,53.9,84.1,49.3,68.3,72.5,68.9,59.1,68,33.7,62,65.2,62
54,089,9,291,224,55,2,1,0,0,0,9,247,193,44,2,1,0,0,0,7,46,38.4,55.9,46.1,27,50.300000000000004,50.1,44.1,23.400000000000002,57.7,56.8,41.5,28.2,54.9,45.9,48.8,22.1,59.6,39.300000000000004,54.6,52.6,50.300000000000004,47.1,30,27,49.4,49.5,39.6
54,091,1,2214,2143,13,28,2,11,0,0,17,1734,1685,9,16,2,8,0,0,14,734.7,186.8,894.1,279.8,430.4,355.4,896.1,240.3,489.1,445.9,814.7,284.7,522.8,380.1,789.6,373.6,533.8,426.1,735.3,430,359.8,355.4,321.7,570.4,430.4,825.6,340.5,684
54,091,10,1411,1388,2,13,0,2,0,1,5,1120,1104,1,8,0,2,0,1,4,506.2,154.2,571.4,198.4,298.7,252.2,568.4,182.79999999999998,355.9,275.2,522.5,204.2,351.7,258.7,492.3,271.7,371.9,286.4,455.8,317.8,243.5,252.2,233.6,396.09999999999997,298.7,522.2,240.79999999999998,449
54,091,11,266,258,2,6,0,0,0,0,0,207,201,2,4,0,0,0,0,0,85.1,16.1,107.9,17.4,54.1,23.9,105.3,19.2,57.9,35.9,97.8,16.9,62,34.5,88.60000000000001,33.2,67.7,32.2,93.8,30.7,29.5,23.9,23.3,68.2,54.1,98.8,26.1,82.2
54,091,12,956,924,5,13,1,3,0,0,10,809,789,4,7,1,3,0,0,5,304,104.5,347,119.1,170.3,167.6,331.4,108.60000000000001,187.9,209.9,317.3,126.10000000000001,216.79999999999998,173.2,303.8,156.2,205.4,200.1,284.9,183.5,172,167.6,138.6,228.5,170.3,316.9,154.7,267.09999999999997
54,091,14,1079,1027,13,10,2,5,0,0,22,770,742,7,5,2,5,0,0,9,163.5,74,207.7,71.7,84.5,88.7,200.8,66.9,100.7,136.8,193.79999999999998,66,113.4,126.2,179.9,99.3,119.3,126.4,153,121.2,115.6,88.7,85,124.5,84.5,187.3,97.5,152.4
54,091,17,1084,1064,2,9,2,0,0,0,7,875,859,1,8,2,0,0,0,5,280.9,86.9,348.8,92.4,154.7,136.9,338.7,80.5,177.9,184.6,321.6,93.2,189.5,171.4,317,115.6,194.1,171.3,265.3,163.5,154.2,136.9,109.6,210.2,154.7,317.7,129.6,259.6
54,091,19,1201,1159,12,7,6,3,0,0,14,901,877,10,6,6,1,0,0,1,336.7,96.8,386,105.7,176.7,152.9,372.3,102.2,215,204.5,343.7,120.9,226.1,178.8,336.4,153.9,231.9,199.79999999999998,299.3,191.3,170.5,152.9,134.8,252.2,176.7,347.2,150.9,292.6
54,091,2,1202,1191,3,2,0,1,0,0,5,948,942,2,2,0,1,0,0,1,392.8,127,437,162.5,226.1,206.1,446.5,137.7,251,261.8,411.5,157,258.1,254.9,389.6,211.9,286.6,243,361.1,246.1,220.8,206.1,183.9,297.1,226.1,409.3,200.3,346.1
54,091,23,570,552,6,1,1,0,0,0,10,452,438,6,1,1,0,0,0,6,77.9,44.1,102.3,38.7,45.800000000000004,51,99.3,32.9,57.6,60.3,95.1,37,52.3,58.5,92.7,47.699999999999996,55.8,67.1,77.8,63.8,57.7,51,44.4,60.699999999999996,45.800000000000004,93.1,50.2,75.6
54,091,25,726,696,1,8,8,1,0,0,12,592,569,1,8,6,1,0,0,7,134.7,63.3,173.7,65.5,73,84.8,165.9,59.300000000000004,90.6,107.5,158.8,70.60000000000001,87.5,104.7,157.9,80.2,103.8,99.4,131.8,105.9,93.7,84.8,76.6,103.89999999999999,73,157.6,84.2,127.9
54,091,26,502,487,3,6,0,0,0,0,6,379,369,3,4,0,0,0,0,3,137.6,35.8,164.8,44,70,58.6,157.8,47.4,92.5,83.7,151.6,45,91.9,79,125.8,75.2,106.7,77.4,127,77.6,69.10000000000001,58.6,58.1,107.1,70,145.5,62.199999999999996,122.6
54,091,29,314,305,3,3,3,0,0,0,0,245,239,3,2,1,0,0,0,0,129.1,49,106.2,50.9,66.9,81.2,109.1,37.9,87.9,84,105.2,37.9,98.9,78.9,96.1,63,97.1,93.10000000000001,87.9,70.2,76.2,81.2,51.9,103.5,66.9,100.8,64.5,98.2
54,091,3,1108,1065,2,8,0,26,0,0,7,907,872,2,6,0,22,0,0,5,392.2,119.2,412.2,169.2,223,191.8,430.4,127.8,256.5,240,414.1,137,287.3,196.8,366.5,198,289.5,218.20000000000002,331.3,239,193.6,191.8,174.4,306.4,223,390.7,183.7,340.09999999999997
54,091,31,1051,1026,6,5,1,0,0,1,12,814,798,6,2,1,0,0,1,6,190.9,92.8,221.9,97.3,91,123.3,212.4,87.2,124.8,140.5,203.6,91,131,144.6,191.79999999999998,127.1,148.3,146.5,164.3,150.3,131.3,123.3,110.4,149,91,198.9,120.4,167.7
54,091,36,1278,1262,1,4,4,2,0,0,5,1003,991,1,3,2,2,0,0,4,374.8,99.8,426.3,120,197.8,169.6,409.8,104,238.4,214.1,394.9,120.9,250.8,198.8,360.1,171.4,263.4,208.2,327.9,210.9,180,169.6,145,281.6,197.8,384.09999999999997,162.1,324.7
54,091,4,968,904,48,2,6,3,0,1,4,850,790,48,2,6,1,0,1,2,177.79999999999998,58.800000000000004,205,67,91.6,95.8,196.2,66.3,117.1,121.8,179.7,71.3,128.4,108.39999999999999,159.2,109.2,117.1,126.60000000000001,153.20000000000002,115.1,103.8,95.8,85.4,135.2,91.6,178.7,93.89999999999999,152.6
54,091,6,427,402,3,13,1,1,0,0,7,345,328,2,7,1,1,0,0,6,124,36.8,155.7,36.8,74.7,57.1,153.3,34.5,82.4,80.5,146.6,33.2,84.7,65.1,143.4,44.4,84.1,76.4,114.7,70.3,65,57.1,44.3,94.1,74.7,142.8,53.7,116.39999999999999
54,091,9,538,524,0,5,0,2,0,0,7,430,424,0,2,0,2,0,0,2,191.5,45.1,210.2,58.7,111.5,79.6,206.6,44.8,118.1,115.8,185,57.5,126.7,96.1,183.8,80,141.6,100,165.2,104,88.6,79.6,69,143.8,111.5,190.2,78.6,164.29999999999998
54,093,1,90,90,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,41.8,7.1,41.8,9.9,26.9,16.9,40.9,9.1,24.5,22.2,39.1,10.1,27.9,17.3,34.1,15.7,23.7,20.8,33,17.3,16.9,16.9,12.4,29.5,26.9,37.8,14.700000000000001,33.5
54,093,10,222,216,0,1,1,0,0,0,4,186,181,0,1,1,0,0,0,3,74.6,8.1,93,11.3,47.7,27,81.8,12.1,51.9,26.7,80,13.6,42.9,26.6,73.9,26.8,49.7,25.8,76.9,23.900000000000002,21.3,27,17.9,54.8,47.7,81.3,20.1,67.10000000000001
54,093,12,784,765,3,7,1,0,0,1,7,629,619,1,4,1,0,0,1,3,210.1,111.8,235.9,151.8,107.3,201.9,228.1,137.4,122.2,169.3,236.1,148.6,135.8,175.4,214.3,176.9,128.6,192.3,182.9,212.79999999999998,162.9,201.9,165.8,149.3,107.3,219.3,167.5,180
54,093,14,279,275,0,2,0,1,1,0,0,238,234,0,2,0,1,1,0,0,106.8,37.1,111.5,41.7,77,52.3,109,36.8,70.1,59.3,107.8,33.4,78.9,57.8,95,58.3,85,54.8,92.5,61,51.8,52.3,46.2,84.9,77,103.2,49.300000000000004,93.5
54,093,15,551,540,1,2,0,6,0,0,2,488,479,1,2,0,4,0,0,2,169.7,161.7,198.5,204.6,130.2,221.2,205,183.5,124.1,172.2,197.3,194.6,126,184.1,173.6,230.5,140.3,184.2,181.1,223.2,176,221.2,207.4,140.3,130.2,192,195.1,165
54,093,16,836,830,1,3,0,0,0,0,2,707,703,0,2,0,0,0,0,2,281.2,87.8,316.3,128,172,163.3,287.6,116.2,174.8,134.2,295.5,119.2,202.70000000000002,124.4,273,151.3,190.3,151.3,251.6,167.4,124.9,163.3,136.5,212.1,172,284.7,134.9,244.5
54,093,2,1196,1181,4,6,1,0,0,2,2,929,920,2,3,1,0,0,1,2,474.4,88.7,525.1,95.1,280,212.79999999999998,503.9,91.7,272.6,266.9,474.9,107.2,318.5,204.8,428,164,307.3,228.79999999999998,390.8,213,197.2,212.79999999999998,134.3,343.1,280,464.5,167.6,397
54,093,24,716,707,1,2,3,0,0,0,3,581,574,1,2,2,0,0,0,2,308,60.9,331.6,68.9,186.4,140.2,299.9,66.4,194.3,152,307.6,74.7,220.1,138.7,269.4,118.9,209.6,159.1,246.7,145.2,127.2,140.2,94.60000000000001,232.2,186.4,290.6,113.3,256.7
54,093,3,849,830,1,6,1,0,0,0,11,646,636,1,2,1,0,0,0,6,302.7,50.1,315.7,65.2,154.6,126.9,297.5,53.3,177,163.7,282,68.3,190.2,125.4,255.8,114.4,196,142.3,238.2,127.5,120.7,126.9,85.6,216.7,154.6,277.8,103.7,240.5
