state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_kai,uss_18_rep_ste,uss_20_dem_war,uss_20_rep_gad,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
51,013,031,3667,2872,215,293,6,195,0,14,72,2737,2158,183,214,5,144,0,7,26,1802.7,412.6,2062.1,414.1,1863.2,367.3,1915.8,536.3,1802.7,1863.2,1988.7,412.6,367.3,475.4
51,013,032,5216,2974,861,774,20,436,12,25,114,4462,2731,660,580,20,371,9,7,84,2142.6,482.2,2717.2,523.2,1856.5,361.9,2728.9,632.1,2142.6,1856.5,2722.5,482.2,361.9,577.6
51,013,033,3733,3304,32,169,6,141,0,12,69,2672,2409,24,106,5,102,0,6,20,1537.4,494.3,1482.3,555.5,1683.1,491.8,1400,682.7,1537.4,1683.1,1441.1,494.3,491.8,618.7
51,013,034,3375,2831,84,232,2,139,0,3,84,2469,2097,76,143,2,116,0,0,35,1533,404.5,1224.1,462,1571.1,339,1138.9,576,1533,1571.1,1181.7,404.5,339,518.7
51,013,035,3890,3471,56,145,4,126,1,13,74,2826,2562,36,91,3,95,1,8,30,1343.7,628.8,917.9,471.9,1688.1,657,910.2,556.2,1343.7,1688.1,913.8,628.8,657,514.3
51,013,036,4661,3719,244,316,3,253,3,11,112,3769,3006,223,238,3,217,3,10,69,1861.4,530.8,1940.6,451.2,1837.1,424.6,1923.2,573,1861.4,1837.1,1932.2,530.8,424.6,511.7
51,013,037,3321,2825,34,198,3,153,0,12,96,2369,2050,21,139,3,121,0,6,29,1519.1,467.5,1441.1,478.1,1584.7,380,1423.9,578.9,1519.1,1584.7,1432.4,467.5,380,528.3
51,013,038,4740,1698,1338,718,28,819,2,16,121,4052,1619,1076,581,24,648,2,14,88,2094.5,310.8,2733.8,373.5,1858.4,238.4,2745.4,403.4,2094.5,1858.4,2739.5,310.8,238.4,388.4
51,013,039,2605,1641,137,502,3,242,0,1,79,1998,1307,91,374,3,187,0,1,35,1043.9,288.8,1297.2,352.1,1003.1,196.7,1306,379.9,1043.9,1003.1,1301.4,288.8,196.7,365.90000000000003
51,013,040,4168,3162,138,247,5,492,2,3,119,3863,2973,125,219,5,450,2,3,86,2212.7,513.9,2424.2,588.1,2165.9,420,2295,761,2212.7,2165.9,2359.8,513.9,420,674.4
51,013,041,5075,3064,265,975,15,618,2,9,127,4573,2939,213,779,14,525,2,9,92,1766.9,332.9,1063,298,1693.8,266,1044,363,1766.9,1693.8,1053.6,332.9,266,330.5
51,013,042,3461,2214,300,593,11,259,1,6,77,3089,2092,276,434,9,227,0,5,46,1671.9,347,2102.1,339,1502.1000000000001,215.9,2041.1,412.1,1671.9,1502.1000000000001,2071.6,347,215.9,375.4
51,013,043,6651,885,1049,3726,24,788,3,34,142,4839,742,753,2606,22,610,2,20,84,1914.1,219.70000000000002,3648,390.09999999999997,1460.1,147,3845.9,299,1914.1,1460.1,3747,219.70000000000002,147,344.6
51,013,044,3065,2233,130,265,3,336,1,6,91,2818,2106,108,231,3,300,1,6,63,1545.7,227.9,1667,341.8,1392,205,1598.2,430.1,1545.7,1392,1632.5,227.9,205,386.2
51,013,045,6426,3043,556,2124,15,542,0,17,129,5497,2852,414,1646,13,472,0,10,90,2877.6,562.6,3825.6,686.4,2456.3,402.4,3705.1,820.3,2877.6,2456.3,3765.3,562.6,402.4,753.4
51,013,046,4939,3724,167,259,8,647,1,15,118,4739,3612,161,234,6,608,1,13,104,2328,498,2399.8,521.9,2062.9,357.9,2271,642,2328,2062.9,2335.5,498,357.9,581.9
51,013,047,2843,1129,450,838,4,351,2,4,65,2387,1040,379,633,4,287,2,1,41,1344.6,199.9,1764.3999999999999,240,1187.4,133.79999999999998,1785.2,259.3,1344.6,1187.4,1774.7,199.9,133.79999999999998,249.6
51,013,048,3033,2366,54,171,3,354,0,10,75,2850,2261,50,150,3,325,0,10,51,1397,382,902,271,1311.9,299,847,348.1,1397,1311.9,874.8,382,299,309.6
51,013,049,2387,1638,177,228,0,281,0,13,50,2156,1529,143,188,0,247,0,11,38,1279.9,224.2,1844,294.9,1054.2,158.9,1740.1,374,1279.9,1054.2,1792.2,224.2,158.9,334.3
51,013,050,4609,3139,414,373,12,533,10,11,117,4399,3043,389,335,12,502,9,9,100,1631.1,417.1,2110,490.9,1458,346,2073.1,547.1,1631.1,1458,2091.5,417.1,346,518.9
51,013,051,905,742,9,33,1,102,0,2,16,892,737,9,32,1,98,0,2,13,586,122,959,196,487,131,918,233,586,487,938.5,122,131,214.5
51,015,101,2463,2254,107,34,4,36,3,0,25,1990,1852,72,25,3,24,2,0,12,358.9,818.4,426.4,913.8000000000001,373.9,674.8,448.1,888.2,358.9,373.9,437.09999999999997,818.4,674.8,900.9
51,015,102,3178,2807,201,84,9,20,0,0,57,2334,2096,150,48,8,13,0,0,19,344.8,820.3,628.6,1082,326.2,607.1,647.2,1046,344.8,326.2,637.7,820.3,607.1,1064.7
51,015,103,5353,4706,354,191,14,32,0,4,52,4298,3800,327,119,8,19,0,1,24,530.3,1607.5,440.7,1167.3,509.59999999999997,1259.9,516.5,1130.7,530.3,509.59999999999997,478.7,1607.5,1259.9,1148.5
51,015,201,4839,4532,117,90,16,10,0,5,69,3748,3543,91,55,12,8,0,0,39,367.3,1516.6000000000001,522.9,1704,375.2,1075,615.5,1625.8,367.3,375.2,568.9,1516.6000000000001,1075,1665.5
51,015,202,2623,2521,22,47,3,3,0,7,20,2095,2026,20,28,2,3,0,3,13,288,1039.6,432.2,1308.8,291.9,864.2,472.1,1272.3,288,291.9,451.90000000000003,1039.6,864.2,1289
51,015,203,3848,3445,48,276,5,16,0,3,55,2773,2544,35,145,3,15,0,2,29,467.1,1379.4,780.6999999999999,1639.4,481.7,1071,791.4,1618.2,467.1,481.7,786.5,1379.4,1071,1628.5
51,015,301,3976,3829,40,58,13,6,2,2,26,3132,3043,30,33,11,2,2,1,10,555.1,1589,481.9,1347.2,576.5,1294.3,539,1315.5,555.1,576.5,509.7,1589,1294.3,1332.7
51,015,302,1559,1445,11,94,2,0,0,0,7,1156,1093,6,53,2,0,0,0,2,125.9,572.2,248.6,802.4,146.8,479.8,302.9,773.7,125.9,146.8,275.4,572.2,479.8,788
51,015,303,2110,2028,24,33,4,4,0,0,17,1621,1567,17,21,4,4,0,0,8,133.2,828.6,256.9,1395.7,134.4,641.4,373.6,1341.6,133.2,134.4,315.9,828.6,641.4,1367.9
51,015,304,1556,1514,21,12,0,1,0,0,8,1259,1234,13,6,0,1,0,0,5,166.2,680.3,213,914.5,184.9,556.2,267.1,881.3,166.2,184.9,240.1,680.3,556.2,897.7
51,015,401,1987,1919,27,16,3,6,0,1,15,1563,1514,23,9,3,6,0,0,8,216.3,813.5,271.6,1084.3,202,619.8,324.4,1051,216.3,202,298.2,813.5,619.8,1068.2
51,015,402,1962,1913,18,10,0,5,1,1,14,1557,1521,15,9,0,4,1,0,7,171.8,779.8,251.5,1016.7,211.5,650.3,338.5,975.6,171.8,211.5,294.3,779.8,650.3,996.1
51,015,403,3071,2310,685,42,3,15,0,3,13,2636,1896,681,37,3,14,0,1,4,124.8,558.8,312.7,1066.4,111.5,441.3,421.3,1001.7,124.8,111.5,366.3,558.8,441.3,1033.8
51,015,404,644,617,6,5,1,0,1,1,13,526,511,3,3,1,0,1,0,7,35.7,285.5,175.3,474.9,53.2,219.7,172.7,464.2,35.7,53.2,174.1,285.5,219.7,469.1
51,015,405,2134,1941,110,30,1,12,1,6,33,1705,1559,98,21,1,8,1,0,17,329.5,821.5,300,790.9,341,631.6,361,752.8000000000001,329.5,341,330.7,821.5,631.6,771.8
51,015,501,3090,2826,177,36,12,19,0,0,20,2509,2282,168,22,8,15,0,0,14,279.6,1232.7,391,1520.2,334.5,996.4,430.90000000000003,1499.6,279.6,334.5,410.2,1232.7,996.4,1509.7
51,015,502,1569,1519,18,10,1,8,0,0,13,1278,1237,15,7,1,7,0,0,11,185.1,608.3,275,961.9,184,530,334.9,930.1,185.1,184,304.4,608.3,530,946.4
51,015,503,1760,1716,11,13,3,6,0,0,11,1383,1355,6,10,2,5,0,0,5,180.9,687.2,362.5,1116.3,160,569.9,399.4,1092,180.9,160,381.4,687.2,569.9,1104.1
51,015,504,3488,3334,41,41,13,18,0,0,41,2672,2575,29,20,9,12,0,0,27,326.3,1223.3,418.7,1381.2,312,947.1,540.3,1314.3,326.3,312,478.3,1223.3,947.1,1347.7
51,015,601,2533,2382,78,29,3,5,1,1,34,1914,1819,59,14,3,4,0,0,15,257.5,912.5,432.2,1413,267.9,725.8,501,1364.6,257.5,267.9,466.5,912.5,725.8,1389.3
51,015,602,5452,5178,122,65,6,15,0,1,65,4263,4090,96,38,5,9,0,1,24,627.1,2144.9,738.7,2145.2,617.9,1704.7,815.1,2095.1,627.1,617.9,776.6,2144.9,1704.7,2120
51,015,603,2495,2301,90,62,7,19,1,0,15,1991,1845,78,39,5,16,1,0,7,369.8,969.3,458.7,1092,388,807.2,445.8,1098,369.8,388,451.6,969.3,807.2,1095.1
51,015,801,2944,2801,45,56,5,11,0,3,23,2405,2307,33,34,5,10,0,2,14,305.4,1142.3,446.1,1326.7,325,876,492.5,1289.9,305.4,325,469,1142.3,876,1308.7
51,015,802,4811,4408,196,81,8,53,0,1,64,3812,3534,158,48,6,35,0,0,31,805,1885.5,758.4,1806.3,831.4,1557.7,811.3,1777.9,805,831.4,784.1,1885.5,1557.7,1792.2
51,015,803,4305,3765,312,110,5,45,3,1,64,3375,2970,267,64,4,39,3,1,27,619.1,1234.7,811.1,1230.6,675.8,989.2,852.5,1183,619.1,675.8,832.3000000000001,1234.7,989.2,1206.5
51,017,101,664,569,56,26,3,2,0,0,8,571,494,48,20,3,2,0,0,4,103.1,220.5,84,231,109.1,147.8,90.2,217.3,103.1,109.1,87.3,220.5,147.8,224
51,017,102,139,135,0,2,0,2,0,0,0,121,117,0,2,0,2,0,0,0,12.8,64.9,22,72.8,13.8,45,29.8,63.9,12.8,13.8,25.7,64.9,45,68.10000000000001
51,017,201,992,827,122,26,1,3,0,0,13,835,688,110,23,1,3,0,0,10,147.7,213.7,142.7,238.6,120.6,162.1,160.3,208.7,147.7,120.6,151.5,213.7,162.1,223.6
51,017,301,642,620,0,16,1,0,0,0,5,517,506,0,5,1,0,0,0,5,44.6,290.1,57.4,347.6,61.7,214.2,79.7,327.7,44.6,61.7,68.8,290.1,214.2,337.6
51,017,302,287,287,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,22.1,86.7,11.1,111.89999999999999,18.1,48.9,15.9,104.10000000000001,22.1,18.1,13.7,86.7,48.9,108.1
51,017,401,966,927,20,11,0,0,0,3,5,791,767,17,5,0,0,0,0,2,133.5,338.9,157.4,449.8,114.4,267.6,183.2,409.4,133.5,114.4,169.20000000000002,338.9,267.6,428.5
51,017,501,1041,998,15,20,0,0,0,2,6,855,831,11,9,0,0,0,0,4,140.5,334.5,170.3,380.8,137.7,256.3,185.6,357,140.5,137.7,177.8,334.5,256.3,368.5
51,019,101,6191,5921,52,105,20,22,4,1,66,4961,4781,45,67,16,15,2,0,35,580,2319.6,913.5,2951.5,565.1,1815.3,1208.5,2727.8,580,565.1,1060.1,2319.6,1815.3,2839.8
51,019,102,1396,1333,12,26,3,1,0,1,20,1105,1071,9,14,3,1,0,1,6,184.29999999999998,595.8,413.8,916.5,179.8,482.9,472.40000000000003,865.5,184.29999999999998,179.8,443,595.8,482.9,890.8
51,019,103,1470,1365,69,10,5,2,0,1,18,1145,1064,60,7,5,2,0,0,7,159,541.4,183.1,735,154.2,437.6,243,692.8,159,154.2,212.8,541.4,437.6,713.6
51,019,202,2575,2331,143,51,4,11,0,1,34,1976,1819,110,20,3,6,0,1,17,275.9,929.5,393.7,1277.8,269.6,760.1,456.6,1218.1,275.9,269.6,425,929.5,760.1,1247.2
51,019,203,4830,4411,231,92,14,24,0,1,57,3883,3573,193,58,10,18,0,0,31,587.2,1818,653.7,2090.1,581.7,1460.9,764.1,1997.3999999999999,587.2,581.7,708.2,1818,1460.9,2043.5
51,019,204,756,659,86,4,2,1,0,0,4,590,519,65,3,2,1,0,0,0,101,292.7,150.79999999999998,408.9,102.6,252.5,155.6,390.1,101,102.6,153.1,292.7,252.5,399.59999999999997
51,019,205,2222,2141,20,18,4,11,4,0,24,1916,1858,19,12,4,5,4,0,14,345.9,984.3,446.3,1344.9,356.3,905.8,482.5,1308.7,345.9,356.3,463.7,984.3,905.8,1327.2
51,019,301,4460,3974,218,108,11,101,0,0,48,3251,2931,174,61,8,54,0,0,23,513.8,2258.6,557.5,2203.5,556.1,2011.3,610.6,2205.4,513.8,556.1,584,2258.6,2011.3,2204.1
51,019,302,2384,2059,247,24,13,5,0,2,34,1870,1643,190,12,5,5,0,1,14,298.6,846.3,243.70000000000002,680,281.3,682.4,290.7,638.3,298.6,281.3,266.7,846.3,682.4,660.2
51,019,303,1252,1130,95,15,0,2,0,0,10,984,892,77,9,0,2,0,0,4,173.6,587,199.6,803.1,158.7,476.1,240.2,768.7,173.6,158.7,219.6,587,476.1,786.1999999999999
51,019,304,1401,1261,82,36,4,6,1,6,5,1058,959,65,22,3,4,0,3,2,211.9,626.1,203.9,699.1,196.9,515.2,245.9,698,211.9,196.9,225.1,626.1,515.2,698.5
51,019,305,1391,1183,172,11,5,1,0,4,15,1088,931,138,8,4,1,0,1,5,148.3,531.4,218.3,742.9,109.2,433.1,277.3,690.4,148.3,109.2,247,531.4,433.1,717
51,019,401,3455,2993,191,87,3,155,0,7,19,2490,2197,134,49,3,89,0,4,14,618.6,1866.1,768.4,2129.8,601.6,1675.3,820.6,2108,618.6,601.6,794.4,1866.1,1675.3,2119.1
51,019,402,4621,4034,348,101,4,92,1,3,38,3339,2941,253,63,4,62,1,0,15,692.6,2205.7,820.5,2288.3,683.3,1809,883.1,2269.3,692.6,683.3,851.7,2205.7,1809,2279
51,019,403,3371,2961,175,90,0,105,1,3,36,2625,2318,151,63,0,71,1,2,19,533.9,1563.5,673.9,1630,549.8,1238.3,684.6,1625.5,533.9,549.8,679.3,1563.5,1238.3,1627.6
51,019,502,1104,972,105,7,10,2,0,1,7,886,773,90,5,8,2,0,1,7,115.2,363.7,177.4,587.9,109.4,285.9,223.3,563.9,115.2,109.4,199.3,363.7,285.9,576.2
51,019,503,1356,1205,111,17,9,0,0,0,14,1072,950,95,12,9,0,0,0,6,166,571.2,193.5,819.5,164.7,472.9,282.9,778.1,166,164.7,237.5,571.2,472.9,798.8
51,019,504,514,453,49,6,2,0,0,0,4,444,392,43,3,2,0,0,0,4,73.6,241.4,68.4,315.6,67.4,214.29999999999998,92.8,304.7,73.6,67.4,80.5,241.4,214.29999999999998,310.4
51,019,505,2762,2455,213,30,1,29,1,4,29,2127,1918,154,22,1,16,1,3,12,530.4,1236.6,910,1463.5,572.3,990.4,887.1,1468.3,530.4,572.3,898.6,1236.6,990.4,1465.8
51,019,506,2880,2572,165,40,7,57,0,2,37,2093,1885,128,24,4,32,0,2,18,434.7,1436,640.5,1705.1,467.8,1212.8,668.2,1708,434.7,467.8,654.2,1436,1212.8,1706.8
51,019,507,431,305,77,41,0,7,0,0,1,349,262,57,23,0,6,0,0,1,70.9,208.1,89.8,216.8,72.9,164.7,91.1,216.2,70.9,72.9,90.5,208.1,164.7,216.29999999999998
51,019,601,2537,2414,52,29,7,9,0,1,25,2046,1956,45,17,7,7,0,0,14,272.6,962.6,462,1316.6,260,735.1,604.5,1218.9,272.6,260,533.4,962.6,735.1,1267.1
51,019,602,2986,2881,17,39,7,15,0,2,25,2346,2283,15,20,7,9,0,1,11,268.3,1045.2,363.6,1489.5,264.8,773.4,472.1,1409,268.3,264.8,417.40000000000003,1045.2,773.4,1448.8
51,019,603,2608,2435,104,22,10,4,0,1,32,2127,1999,84,15,8,4,0,0,17,292.4,927.3,285.2,1048.4,273.9,753.6999999999999,361,997.6,292.4,273.9,322.3,927.3,753.6999999999999,1021.5
51,019,604,506,497,1,1,0,3,0,0,4,401,396,0,0,0,2,0,0,3,52,178.3,64.5,236.9,50.5,139.7,79.1,226.1,52,50.5,71.7,178.3,139.7,231.2
51,019,701,2626,2427,122,30,7,19,0,3,18,1999,1842,108,22,4,10,0,2,11,289.6,1380,369.2,1470.1,332.6,1216.9,372.9,1458.2,289.6,332.6,371.2,1380,1216.9,1463.8
51,019,702,2990,2526,388,17,8,11,1,2,37,2405,2038,326,13,8,8,1,2,9,430.2,1152.1,387.7,1160.9,408.4,982,449.7,1107.9,430.2,408.4,418.8,1152.1,982,1133.5
51,019,703,2719,2355,276,31,12,3,1,1,40,2074,1820,209,17,7,2,1,0,18,336.1,919.7,322,883.8000000000001,311,750.8,368.4,848.9,336.1,311,345.2,919.7,750.8,867.1
51,019,704,882,782,88,2,0,2,0,0,8,721,638,76,1,0,1,0,0,5,119.4,392.3,110.5,513,108.8,348,151.1,494.9,119.4,108.8,130.79999999999998,392.3,348,503.9
51,021,101,891,871,6,5,0,1,0,0,8,721,707,5,3,0,1,0,0,5,59.800000000000004,370,79.5,386.6,72.6,285.8,93.9,364.7,59.800000000000004,72.6,86.4,370,285.8,374.9
51,021,102,885,881,1,0,0,2,0,0,1,694,692,1,0,0,1,0,0,0,57.9,338.2,83.2,411.7,68.2,256,118.2,370.6,57.9,68.2,99.9,338.2,256,390.8
51,021,201,280,268,1,4,0,0,0,0,7,224,218,1,3,0,0,0,0,2,22.8,107.4,35.9,144.7,24.6,69.7,58,119.10000000000001,22.8,24.6,46.8,107.4,69.7,132.2
51,021,202,1472,1447,1,3,0,13,1,0,7,1182,1159,1,2,0,12,1,0,7,117.2,617.5,106.4,619.6,131.3,477.8,170.7,561.8,117.2,131.3,137,617.5,477.8,590.1
51,021,301,716,693,9,6,1,0,0,0,7,568,554,6,5,0,0,0,0,3,48.5,313,56.5,419.9,48.6,221.6,99.8,382.3,48.5,48.6,78.4,313,221.6,400.7
51,021,302,1011,845,153,11,0,0,0,0,2,936,770,153,11,0,0,0,0,2,27.299999999999997,176.1,44,216.79999999999998,26.5,136.7,49.699999999999996,200.29999999999998,27.299999999999997,26.5,46.7,176.1,136.7,208.2
51,021,401,1569,1489,57,10,0,2,0,0,11,1279,1218,47,7,0,1,0,0,6,121.5,650.1,127.10000000000001,701.5,131.4,467.3,141.4,651.1,121.5,131.4,134.1,650.1,467.3,675.4
51,023,101,2353,2099,140,67,5,22,1,0,19,1855,1661,120,44,4,19,1,0,6,404.3,937.2,505.3,955.6,413.6,774.2,563.8,888.8,404.3,413.6,534.7,937.2,774.2,922
51,023,102,3851,3681,54,38,9,24,0,1,44,2958,2856,36,27,6,18,0,0,15,550.8,1779.9,615.8,1865.4,594,1528,741.4,1747.6,550.8,594,677.7,1779.9,1528,1806
51,023,104,1394,1302,18,24,7,26,0,0,17,1098,1032,16,13,5,24,0,0,8,197.29999999999998,538.9,248.4,597.2,189.3,418.8,284.5,559,197.29999999999998,189.3,266.4,538.9,418.8,578
51,023,201,3329,3164,87,25,6,19,0,1,27,2589,2471,70,17,6,12,0,0,13,475.3,1464.2,678.1,1767.2,444,1152.8,754.9,1658.9,475.3,444,716.7,1464.2,1152.8,1713.2
51,023,202,2848,2726,48,24,8,14,1,0,27,2205,2124,38,16,6,9,1,0,11,378.2,1238.6,608.9,1384.3999999999999,395.40000000000003,1002.3000000000001,653,1298.1,378.2,395.40000000000003,631,1238.6,1002.3000000000001,1340.8999999999999
51,023,301,2571,2459,40,17,6,3,0,0,46,2016,1929,38,13,3,2,0,0,31,310.7,967.1,506.1,1274.6,304.3,744.6,582.6,1194.7,310.7,304.3,546.4,967.1,744.6,1233.6
51,023,302,1592,1495,42,20,5,7,0,2,21,1285,1220,32,14,2,6,0,2,9,200.4,642.5,329.6,811.5,207.2,494.4,354.9,774,200.4,207.2,343,642.5,494.4,792.8
51,023,303,742,706,21,1,4,0,0,0,10,595,568,17,1,3,0,0,0,6,90.8,275.7,146.9,376.5,84.89999999999999,211.9,177.7,348.4,90.8,84.89999999999999,162.7,275.7,211.9,361.8
51,023,304,1401,1343,28,6,3,5,0,1,15,1116,1072,23,4,3,4,0,1,9,170.3,522.6,277.2,705.4,161.7,401,330.1,655.4,170.3,161.7,304,522.6,401,680
51,023,402,2658,2458,143,29,0,2,0,1,25,2155,1988,131,22,0,1,0,1,12,358.4,1036.3,278.1,1077.8,373.1,840.7,316.4,1040,358.4,373.1,296.8,1036.3,840.7,1059
51,023,403,1291,1244,19,15,4,0,0,2,7,992,966,15,4,4,0,0,0,3,128.9,462.6,209.2,725.6,130.4,362.7,279.6,667.4,128.9,130.4,244.3,462.6,362.7,695.9
51,023,404,1001,913,64,6,7,1,0,0,10,826,758,54,3,6,1,0,0,4,107.2,385.3,174.2,604.7,109,302,233.29999999999998,555.4,107.2,109,203.8,385.3,302,579.9
51,023,405,94,91,2,0,1,0,0,0,0,81,78,2,0,1,0,0,0,0,13.3,38.9,9.7,40,13.799999999999999,31.8,11.2,38.8,13.3,13.799999999999999,10.2,38.9,31.8,39.4
51,023,406,1707,1645,17,24,1,9,0,0,11,1268,1229,12,14,1,5,0,0,7,211.79999999999998,609.3,154.2,624,221.7,495.6,175.29999999999998,602.7,211.79999999999998,221.7,164.8,609.3,495.6,613.7
51,023,501,1867,1710,106,21,3,8,0,0,19,1300,1225,55,8,1,5,0,0,6,239.1,694.5,289.7,692.5,239.8,551.1,318.6,651.4,239.1,239.8,303.9,694.5,551.1,671.8
51,023,502,4449,4176,158,39,7,34,0,1,34,3375,3185,119,24,4,25,0,1,17,660.5,1780,668.6,1600.5,659.3,1410.2,740.9,1509.1,660.5,659.3,704,1780,1410.2,1555.3
51,025,101,844,393,407,25,3,3,0,0,13,651,326,299,15,3,2,0,0,6,221.1,188.5,298.3,257.6,190.29999999999998,139.1,320,225.1,221.1,190.29999999999998,308.9,188.5,139.1,241.5
51,025,102,1303,789,464,23,4,6,0,2,15,1019,651,335,19,4,6,0,0,4,288.7,356.9,293.8,419.90000000000003,226.2,283.1,308.7,404.9,288.7,226.2,300.9,356.9,283.1,414
51,025,103,1147,750,379,12,1,0,0,0,5,950,655,283,8,1,0,0,0,3,229.1,429.4,314.8,475.1,202.5,316.5,325.6,464.3,229.1,202.5,319.8,429.4,316.5,470.40000000000003
51,025,201,523,297,212,10,1,1,0,0,2,444,265,170,6,1,1,0,0,1,151.8,146.8,199.9,173.2,113.60000000000001,129.5,206,175,151.8,113.60000000000001,203.1,146.8,129.5,174.1
51,025,202,1546,404,1053,68,1,9,0,2,9,1188,333,796,43,1,8,0,2,5,536.5,199.9,479.2,144.6,427.2,143.6,496,133.8,536.5,427.2,486.6,199.9,143.6,138.5
51,025,203,1064,396,651,2,1,1,0,0,13,871,330,530,2,1,1,0,0,7,385.7,193.4,495.7,210.7,335.3,151.3,491.09999999999997,209.2,385.7,335.3,493.8,193.4,151.3,209.7
51,025,301,298,177,112,1,4,0,0,1,3,242,149,90,1,1,0,0,1,0,82.3,84,132.5,97.5,84,71.2,144.5,93,82.3,84,138.5,84,71.2,95.8
51,025,302,1480,748,675,26,3,3,0,0,25,1212,628,542,18,3,3,0,0,18,391.7,365.7,357.7,464.9,323,298.9,386.7,444.5,391.7,323,372,365.7,298.9,456.2
51,025,303,653,287,348,6,3,1,0,0,8,531,241,279,3,2,1,0,0,5,176,158.4,188.8,194.5,142.6,127,210.5,177.6,176,142.6,199.6,158.4,127,185.79999999999998
51,025,304,649,347,289,6,1,4,0,0,2,499,274,217,3,1,2,0,0,2,184.6,141,231.7,225.4,136,111,253.29999999999998,210.3,184.6,136,242.1,141,111,218.2
51,025,401,4123,1322,2692,66,8,10,3,2,20,3477,1148,2258,47,6,9,3,2,4,717.4,421.5,623.3000000000001,401.2,580.9,325.6,654.9,383.1,717.4,580.9,639.4,421.5,325.6,391.5
51,025,402,675,197,462,10,0,0,0,0,6,535,166,357,8,0,0,0,0,4,299,106.3,302.9,116.9,247.9,92.4,299,113.8,299,247.9,300.9,106.3,92.4,115.1
51,025,501,3129,836,2200,43,5,9,1,2,33,2448,706,1681,27,5,7,1,0,21,815.9,253.7,636.5,170.8,707.7,207.4,631.7,156.8,815.9,707.7,634.7,253.7,207.4,163.7
51,027,102,906,898,1,2,0,1,0,0,4,705,700,0,1,0,1,0,0,3,59.8,368.9,60.5,468.2,54.8,214.9,99.7,417.7,59.8,54.8,79.9,368.9,214.9,442.4
51,027,103,2507,2493,3,3,0,0,0,0,8,2012,1998,3,3,0,0,0,0,8,121.4,818.5,108.7,1017.4,83.2,439.5,214.6,896.1,121.4,83.2,161.9,818.5,439.5,955.9
51,027,201,349,337,2,0,0,1,0,0,9,262,258,2,0,0,1,0,0,1,29.6,76.6,49.800000000000004,126.30000000000001,31.4,46.9,51.800000000000004,117.5,29.6,31.4,50.9,76.6,46.9,121.69999999999999
51,027,202,1400,1394,1,2,0,1,0,1,1,1138,1133,1,2,0,1,0,0,1,106.3,504.8,80.2,545.1,116,261.7,161.9,454.8,106.3,116,120.8,504.8,261.7,500.3
51,027,203,1830,1814,8,3,0,1,0,0,4,1465,1456,3,3,0,0,0,0,3,105,550.1,93.3,609.3,112.7,260.1,145.6,538.5,105,112.7,119.6,550.1,260.1,574.6
51,027,301,1788,1771,2,6,1,0,0,0,8,1418,1404,2,3,1,0,0,0,8,156.9,601.6,100.7,680.1,137.5,309.9,178.8,583.2,156.9,137.5,139.5,601.6,309.9,631.3
51,027,302,1696,1640,7,11,0,18,0,1,19,1406,1359,7,8,0,18,0,0,14,121.9,496,65.6,480,109.7,286.2,131,415.40000000000003,121.9,109.7,98.4,496,286.2,447.3
51,027,403,2451,2278,102,32,2,15,0,0,22,1916,1850,28,10,2,13,0,0,13,162.4,726.4,109.8,652.3,182.2,451.2,210.7,561.8,162.4,182.2,160.7,726.4,451.2,607
51,027,404,1635,1121,484,9,1,12,2,1,5,1506,995,484,6,1,12,2,1,5,51.3,240.7,57.7,265.9,63.6,149.7,85.4,236.8,51.3,63.6,71.2,240.7,149.7,251.4
51,027,501,1577,1568,0,5,0,0,0,0,4,1242,1235,0,4,0,0,0,0,3,129.6,426.5,115.7,519.2,144.1,209.8,185.5,438.59999999999997,129.6,144.1,150.1,426.5,209.8,478.7
51,027,502,327,326,0,0,0,0,0,0,1,270,269,0,0,0,0,0,0,1,47.5,84,67.1,113.8,52.4,45.4,81.1,89.4,47.5,52.4,74.2,84,45.4,101.60000000000001
51,027,503,1195,1188,0,4,0,0,0,0,3,994,987,0,4,0,0,0,0,3,112.4,457.59999999999997,110.8,469.3,112.5,291.6,143.8,413,112.4,112.5,126.5,457.59999999999997,291.6,440.8
51,027,601,980,971,2,1,4,0,0,0,2,782,777,1,1,2,0,0,0,1,87,305.1,82.8,418.90000000000003,88.2,165.9,158.4,338.9,87,88.2,120.4,305.1,165.9,378.7
51,027,602,1219,1202,0,6,2,2,0,1,6,1010,996,0,4,2,2,0,1,5,81.8,357.90000000000003,93.7,446.8,101.1,213.9,148.3,392.7,81.8,101.1,120.3,357.90000000000003,213.9,420.2
51,027,603,1011,1006,0,1,1,0,0,0,3,848,844,0,0,1,0,0,0,3,115.9,296.1,169.8,364.40000000000003,144.7,149.2,218,291,115.9,144.7,193.2,296.1,149.2,326.9
51,027,701,2029,2016,2,4,3,1,0,0,3,1666,1656,0,3,3,1,0,0,3,165.5,583.1,148.5,703.3,169.1,346.6,201.4,631.5,165.5,169.1,173.4,583.1,346.6,666.9
