state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
15,009,1303,4835,2869,26,481,15,326,273,28,817,3801,2437,19,319,15,285,197,19,510,1273.1,368.5,1879.2,622.1,1388.2,295.3,1451.6,328.7,1260.9,403.1,1330.6,1356.1,1879.2,331.6,365.2,622.1,1450.7,403.1
15,009,1304,833,545,0,62,5,32,67,0,122,695,491,0,37,2,31,50,0,84,232.70000000000002,67.5,343.6,113.7,253.8,54,265.6,60.1,230.8,73.7,243.3,248.1,343.6,60.3,66.6,113.7,265.5,73.7
15,009,1305,392,146,1,44,1,8,104,3,85,301,125,1,22,1,8,81,1,62,87.8,23.5,129.2,42,107.7,14.2,116.3,19.9,89.4,39.6,97.3,102.7,129.2,18.8,29.8,42,106.2,28.1
15,009,1306,1894,549,4,170,2,75,493,7,594,1420,510,4,86,2,71,352,5,390,413.5,109.9,609.6,198.3,508.3,67.4,548.9,93.8,420.9,186.7,460.5,484.9,609.6,88.9,140.3,198.3,500.4,131.3
15,009,1307,3135,428,5,254,2,1661,198,0,587,2322,391,5,152,2,1304,135,0,333,614.4,209.9,808.4,345.5,684.2,158.3,624.8,167.1,496.6,264.6,648.8,560,808.4,183.9,215.3,345.5,645.9,230.3
15,009,1308,1173,280,2,82,3,51,296,1,458,867,268,2,46,3,49,229,1,269,214.1,108.9,304.6,155.4,255.7,78.4,261.7,82.3,199.9,131.4,235.4,230.7,304.6,92.9,106.9,155.4,247.3,111.1
15,009,1309,3328,467,17,199,4,723,779,0,1139,2533,446,15,130,4,662,572,0,704,735.2,299,892,513.9,855.8,228,876.6,228.1,654.3,432,795.4,766,892,263.5,329.9,513.9,802.5,340.1
15,009,1310,712,209,3,84,2,41,85,0,288,498,195,2,41,2,41,68,0,149,99.8,64.1,163.1,99.8,122,51.8,113.2,41.3,94,60.9,110.4,103.2,163.1,57.7,50.9,99.8,118.6,64
15,009,1311,2042,173,6,131,0,272,655,0,805,1413,162,2,72,0,219,464,0,494,449.8,154.3,572.9,272.4,537.7,115.9,532.2,112.9,392.2,252,493.59999999999997,462.1,572.9,133.7,182,272.4,496.4,181.9
15,009,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
