state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_blu,uss_16_dem_kan,uss_18_rep_haw,uss_18_dem_mcc,gov_16_rep_gre,gov_16_dem_kos,gov_20_rep_par,gov_20_dem_gal,atg_16_rep_haw,atg_16_dem_hen,atg_20_rep_sch,atg_20_dem_fin,sos_16_rep_ash,sos_16_dem_smi,sos_20_rep_ash,sos_20_dem_fal,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
29,013,2701,715,685,2,16,3,0,0,0,9,521,501,2,8,2,0,0,0,8,243.3,52.2,303.3,59.2,192.4,100.7,183.7,57.5,189.8,111.1,292.7,67.6,224.4,87.4,291.6,55.4,232.20000000000002,55.4,305.1,50.8,80.9,57.5,57.8,216,183.7,297.3
29,013,2703,2206,2126,6,38,8,1,0,0,27,1643,1595,6,22,8,1,0,0,11,785.5,237,908.3,258,629,401.6,629,299.3,660.4,389.7,887.7,265.1,704.4,366.2,873.8,225.8,756.5,269.9,891.5,224.4,331.7,299.3,243,706.3,629,890
29,013,2705,1822,1785,4,15,8,5,0,0,5,1335,1311,1,9,6,5,0,0,3,783.6,187,910,214.2,600.5,355.3,542.8,231.2,608.4,383.5,872.4,239,675.3,327.2,867.5,205.4,720.2,223.5,900.9,180.6,295.2,231.2,209.6,677.6,542.8,887.6999999999999
29,013,2722,855,836,0,11,1,1,1,0,5,662,649,0,7,1,0,0,0,5,329.7,94.5,391.8,93.2,260.7,162.8,264.8,97.7,267.1,174,393.09999999999997,92.5,299.4,146.70000000000002,365.6,90,328.8,103.9,378.7,84.9,135.8,97.7,90.9,297.7,264.8,381.2
29,013,2767,665,642,1,4,11,0,0,0,7,515,496,1,2,9,0,0,0,7,266.7,82.7,297.6,68,185.7,151.7,206.2,91.6,206,149.7,288.1,71.4,243.7,117.4,279.6,71.4,245.79999999999998,102.8,291.6,62.4,120.6,91.6,68.6,230.1,206.2,288.4
29,013,2801,677,665,0,2,2,0,0,0,8,524,517,0,1,2,0,0,0,4,215.3,67.6,226.3,53.800000000000004,169.3,109.5,168.5,80.9,178,115.10000000000001,218.9,57.1,194,99.1,219.9,52.3,202.9,76.3,225.5,45.6,93.6,80.9,52.4,192,168.5,222.9
29,013,2814,2344,2147,69,73,15,8,0,0,32,1742,1611,60,37,13,5,0,0,16,756.2,224.7,782.2,223.6,563.4,387.9,553,263.8,612.9,383.1,753.3,234.1,656.3,353,740.6,210.3,701.7,253.7,764.8,177.8,320.5,263.8,210.8,658.9,553,759.6
29,013,2825,565,534,1,15,9,0,0,0,6,431,413,1,7,8,0,0,0,2,192.8,43.1,225.20000000000002,56.1,148.2,95.8,166.7,56.7,155.6,86.3,215.7,61.7,175.3,72.1,215.6,56.1,172.5,57.9,225.3,41,72,56.7,54,169.6,166.7,220
29,013,2847,469,455,3,2,6,1,0,0,2,340,335,1,0,3,0,0,0,1,222.9,29.400000000000002,248.70000000000002,37.2,185.8,64.8,182,36.5,176.4,81.4,256.2,31.5,204,49.1,253.8,30.8,207.2,36.5,253.1,32.5,51.6,36.5,33.6,199.5,182,253
29,013,2849,2239,2164,7,27,11,1,1,2,26,1747,1704,5,13,6,1,0,1,17,742.3000000000001,232.7,766.7,221,574.5,402.9,537.5,282.4,599.2,398.4,735.9,235.9,653.2,358.7,738.5,194.8,705.5,250.8,766.3,173.3,329.3,282.4,204.2,655.5,537.5,751.8
29,013,2850,1081,1010,39,16,1,3,0,0,12,844,790,36,11,1,2,0,0,4,315.4,107,305.6,102.5,240.7,179.5,229.1,123.4,258.3,176.8,293.5,109.6,282.9,162.7,289.6,94.5,300.7,119.3,306.4,83.3,149.1,123.4,96.8,279.7,229.1,298
29,013,2868,707,675,3,19,1,3,0,0,6,512,492,2,12,1,2,0,0,3,277.40000000000003,46.5,311,66.1,197,112.60000000000001,199.8,65.4,200.3,119.1,302.5,72,226.8,90.9,284,73.5,239.29999999999998,62.6,299.8,61,86.5,65.4,69,227.20000000000002,199.8,299.4
29,013,2892,1591,1507,2,22,13,3,0,2,42,1154,1102,2,14,10,2,0,0,24,444.2,119.2,490.6,119.8,353.5,183.4,313.8,122.6,339.8,234.1,480.3,121.9,403.8,164.7,468.8,107.6,399.4,138.3,489.8,100.3,165.7,122.6,113.7,387.6,313.8,480.2
29,013,2904,853,820,3,11,5,0,0,0,14,617,603,1,2,3,0,0,0,8,308.5,79.8,320.1,67.5,241,123.6,212.4,80.7,224.8,149.8,312.09999999999997,74.5,265.8,106,300.1,70.1,265,96.1,310.2,64.3,111.9,80.7,67.7,261.4,212.4,309.9
29,013,2930,260,245,3,4,0,1,0,1,6,208,200,2,1,0,1,0,1,3,116.7,13.6,111.2,27.3,87.4,35.5,78.60000000000001,11.9,92.60000000000001,34.4,110.3,27.3,86.7,41.6,108.2,21.3,92.2,30,108.2,24.6,31.1,11.9,24.6,95.1,78.60000000000001,108.8
29,015,2612,1594,1541,0,30,4,5,0,1,13,1234,1193,0,22,4,3,0,1,11,740.9,107.8,850.6,141.7,637.8000000000001,209.1,581.7,140.9,628.1999999999999,235,842.5,151.5,700.3,171.3,849.8,123.2,703.4,139.3,859,123.6,172.2,140.9,135.1,683,581.7,850
29,015,2614,1597,1554,0,11,14,1,0,0,17,1232,1205,0,8,8,1,0,0,10,741.9,107.1,852,142,639.5,208.3,582.3,141.1,629.5,235.1,842.8,151.2,701.1,171.1,851.6999999999999,122.9,704.8,139.3,860.2,123.2,172.1,141.1,134.1,683.6,582.3,852
29,015,2650,400,379,1,8,0,2,0,0,10,301,287,1,3,0,2,0,0,8,154.1,30.1,170.1,30.9,126.2,51.6,120.4,30.1,131.5,54.4,170.3,30.1,141.9,41.2,169.5,26.3,146.6,33.7,172,26.5,42.4,30.1,27.9,140,120.4,170.4
29,015,2723,2088,2015,4,37,10,3,1,0,18,1587,1537,4,22,8,3,1,0,12,814.6,159.4,896.1999999999999,167.3,666.6,274.4,636.7,160,693.6,285.1,897.4,159.4,750.3,216,893.4,135.1,769.5,179.8,909.8,136.1,223.3,160,149,739,636.7,899
29,015,2785,1756,1685,4,26,10,3,1,1,26,1482,1438,3,12,8,2,0,0,19,638.6,233.9,602.1,207.29999999999998,501.9,349,476.5,256.5,542.1,323.9,598.2,200.8,604.8,283.6,599,177.8,618.4,231.7,618.1,162.3,284.9,256.5,186.4,581.7,476.5,603.8
29,015,2790,1093,1050,3,10,9,8,0,0,13,951,923,3,5,8,5,0,0,7,359.7,103.3,447.59999999999997,120.4,290.7,158.3,288,116.4,297.7,162.4,442.3,113.3,329.8,139.6,440.9,103.3,335.8,116.10000000000001,437.5,107,136.4,116.4,110.3,322.7,288,441.3
29,015,2793,965,934,1,16,5,0,1,0,8,813,789,0,12,5,0,1,0,6,308.7,87.6,382.2,103.4,248.6,135.5,245.5,98.4,254.29999999999998,138.4,378.3,96.5,281.6,119,377.7,87.6,287.4,97.9,373.8,91.5,117,98.4,93.6,276.4,245.5,378
29,015,2799,2831,2677,27,77,19,6,1,0,24,2248,2162,13,43,11,3,1,0,15,968.5,354.5,912.6,314.6,761.2,528.8,722.3,389.1,823.4,491.1,906.9,304,916.7,430.6,908.9,269.3,937.8,351.6,937.4,245.4,432,389.1,281.9,882.9,722.3,915.1
29,015,2813,2232,2163,5,25,10,2,1,0,26,1989,1940,4,15,10,2,1,0,17,838.3,324.7,951.6999999999999,404.4,655.6,464.2,658.3,388.5,682.4,481.1,941.1,396.2,743.3,440.5,971.9,351.3,783.5,331.3,942.2,379.8,407.1,388.5,383.3,740.8,658.3,948.9
29,015,2848,857,813,2,14,6,3,0,0,19,755,722,2,10,6,3,0,0,12,309.9,85.8,404.5,100.8,271.7,111.1,270,96.6,267.5,126.2,403.1,98.1,301.5,109.1,409.8,92.1,302,86.8,409.90000000000003,90,105,96.6,93.8,291.2,270,407.40000000000003
29,015,2874,527,509,3,5,3,0,0,0,7,469,451,3,5,3,0,0,0,7,209.4,68.8,254.4,71.6,168.7,98,170.7,80.8,170.9,108.8,245.1,76.9,194.2,92.60000000000001,247.5,65.2,192.6,77.8,253.6,61.9,89.6,80.8,69.2,187.6,170.7,250.8
29,015,2895,672,655,1,5,3,3,0,0,5,558,547,1,2,2,3,0,0,3,229.6,63.6,299.9,74.9,200.8,82.5,199.6,70.6,197.5,92.5,298.7,72.2,222.5,80.5,302.9,68.8,223.2,64.5,302.9,67.1,77.3,70.6,69.6,214.79999999999998,199.6,301
29,015,2901,2444,2336,5,27,12,17,0,5,42,2000,1936,3,10,10,10,0,4,27,892,292.7,1085.1,304.3,720,417.5,727,344.6,728.3,465,1046.7,327,829,394.8,1055.4,278,822,331,1082.6,264.8,381.6,344.6,294.1,800,727,1070
29,017,10,1022,1000,6,10,1,4,0,0,1,778,760,6,6,1,4,0,0,1,397.5,52,421.2,61.3,328.8,112.2,308.4,77.6,325.9,115.5,414.8,63.1,356.8,91.9,406.6,49.3,348.5,91.9,420.1,40.1,92.4,77.6,53.8,351.8,308.4,416.4
29,017,11,1029,1007,0,15,1,0,0,0,6,776,767,0,7,1,0,0,0,1,395.8,65.6,486.2,83,319,131.3,318.1,84.5,331.1,126.6,475.2,84.5,372.5,89.4,467.9,76.9,352.7,92.4,488.7,56.4,100.4,84.5,76.2,354.4,318.1,479.6
29,017,12,488,470,1,1,10,0,0,0,6,406,390,0,1,9,0,0,0,6,232.4,34.4,261.09999999999997,40,197.9,65.1,187.7,51.6,197.9,66.6,267.7,31.4,214.29999999999998,48.4,254.9,33.7,197.9,59.3,266.4,31.4,54.7,51.6,34.3,207.9,187.7,262.5
29,017,13,393,384,0,7,0,0,0,0,2,297,291,0,4,0,0,0,0,2,153.4,18.3,162.3,22.2,128.9,40.3,114.60000000000001,23.2,125,43,159.1,25.5,140.7,29.5,159.6,22.4,141.1,27.3,162.7,18.3,31.6,23.2,22.400000000000002,137.6,114.60000000000001,160.79999999999998
29,017,14,487,485,0,2,0,0,0,0,0,370,368,0,2,0,0,0,0,0,198,36.9,230.29999999999998,33.4,162.3,62.1,161,36.9,167.1,62,225.1,36.9,182.5,48.4,221.2,33.7,179.4,45.300000000000004,232.2,26.7,51.5,36.9,33.2,178.2,161,226.9
29,017,15,906,898,0,2,0,2,0,0,4,710,703,0,1,0,2,0,0,4,355.7,41.300000000000004,363.2,50,299,92.8,254.7,55.2,289.6,98.5,355.59999999999997,58.7,324.2,68.9,356.6,50.4,325.6,64.3,363.2,40.7,72.4,55.2,50.1,319.5,254.7,359.09999999999997
29,017,2,496,486,1,3,4,0,0,0,2,390,384,0,2,4,0,0,0,0,202.4,35.3,244,39.1,164.4,65.8,163.4,41.1,170.1,64.7,238.6,41.1,189,47.1,234,37.4,181.6,47.1,245.3,28.5,51.8,41.1,37,181.9,163.4,240.6
29,017,3,1076,1057,0,5,7,1,0,1,5,827,814,0,3,4,1,0,0,5,455.2,60,512.7,68.2,384.2,123.7,381.8,70.4,375.8,131.1,506.2,72.2,427.7,88.2,506.1,64.6,424.7,81.6,515.8,55.1,96.4,70.4,65.3,413.7,381.8,509.9
29,017,4,569,561,1,2,0,0,0,0,5,408,401,1,2,0,0,0,0,4,198.7,26.8,192.6,26.8,166,54.2,158.4,35.4,170,54.8,187.8,26.2,185.20000000000002,39.1,188.5,23.7,183,34.7,194,17.9,41.5,35.4,23.5,180.4,158.4,190.7
29,017,5,747,714,3,4,19,1,0,0,6,599,574,3,4,11,1,0,0,6,299.9,53,320.3,49.6,251.4,86.1,248.29999999999998,62.6,245.4,101.6,308.7,55.6,289.4,61.4,304.5,51.1,277.6,65.4,310.7,42.1,73.1,62.6,49.5,273.1,248.29999999999998,310.8
29,017,6,1713,1640,0,34,16,10,0,0,13,1282,1237,0,16,13,9,0,0,7,632.8,85.8,622.1,87.6,528.9,172.8,502.7,114.2,540.1,175,608,84,588.5,125.2,608.1,76.9,578.7,114.7,627.4,59.2,133.5,114.2,76.8,573.8,502.7,616
29,017,7,1501,1452,2,8,9,6,0,0,24,1140,1104,2,8,7,6,0,0,13,555.6,75.60000000000001,538.7,75.60000000000001,463.3,151,443.2,99.1,475.5,152.8,524.2,73.5,517.8,109.6,526.5,66,511,97.1,542.2,49.3,116.2,99.1,65.7,504.7,443.2,533.5
29,017,8,878,868,0,2,0,0,0,3,5,666,659,0,1,0,0,0,2,4,324.6,43.9,314.3,43.9,270.8,88.3,258.8,57.8,277.8,89.3,305.9,42.7,302.1,64,307.4,38.4,299,56.7,317.3,29.099999999999998,67.7,57.8,38.2,294.7,258.8,311.3
29,017,9,1058,1015,18,3,6,2,0,0,14,797,769,10,3,3,2,0,0,10,425.5,79.4,497,71.5,349.1,134,346.2,79.4,360.5,133.7,485.2,79.4,392.5,103.2,476.6,72.1,386.4,98.5,499,58.4,110.3,79.4,71.2,383.09999999999997,346.2,489.7
29,019,07,1850,1777,13,18,10,5,1,0,26,1374,1328,9,12,7,4,0,0,14,643.8,265.6,834.8,321.4,533.6,375.3,513.2,318.3,556.2,368.4,842.7,319.9,610.4,312.8,842.3,282.5,580.4,303.90000000000003,877.3,273.4,325.5,318.3,298.7,583.9,513.2,849.2
29,019,08,2206,2091,27,24,23,6,4,0,31,1675,1600,20,15,18,5,1,0,16,839,295.6,1072.7,397.2,705.5,429.2,669.7,336.9,696.2,454.1,1094.3,369.9,816.2,350.6,1075.2,344.9,801.7,301.1,1137,304.6,365.7,336.9,352.8,771.5,669.7,1094.4
29,019,09,879,863,2,5,6,1,0,0,2,686,675,1,3,4,1,0,0,2,383.7,114.7,505,146.3,329.2,170.5,311.7,144.3,331.4,179.2,505.8,147,367.4,150.1,502.6,128.5,375,120.8,516.3,131.5,146.7,144.3,138.1,357.8,311.7,507
29,019,10,1071,1028,3,27,3,0,0,1,9,748,727,1,15,3,0,0,0,2,290.7,107.6,400.2,163.7,230.2,169.9,235.5,114.2,250.9,158.1,393.2,170.3,281.1,133.7,402.6,146.4,277.8,119.3,412.7,136.9,137.6,114.2,154.8,266.3,235.5,402.2
29,019,11,1512,1465,9,16,6,2,0,0,14,1117,1087,9,10,2,2,0,0,7,602.9,184.3,795.8,239.5,512.2,275.1,489.6,227.7,519.5,285.4,795.9,242.2,577.3,239.7,792.4,210,588.3,193.9,813.9,213,235.9,227.7,225.5,560,489.6,799.6
29,019,12,1444,1355,29,22,6,5,0,1,26,1091,1033,22,15,6,5,0,0,10,425.3,157.1,584.9,238.9,336.4,248.4,343.7,167.5,366.6,230.6,575.7,248.4,411.7,195.6,588.2,214.3,406.40000000000003,174.3,604,199.70000000000002,201,167.5,224.6,389.9,343.7,587.6
29,019,14,2056,1846,70,62,16,12,1,1,48,1549,1416,45,37,14,11,1,1,24,635.7,310.6,751.1,374.5,537.5,415.1,498.1,351.6,561.3,405.9,756.1,361.2,623.9,354,757.4,318.6,593.4,333.9,791.1,304.09999999999997,363.7,351.6,339.6,590,498.1,763.3000000000001
29,019,15,865,815,19,14,2,5,0,0,10,667,630,15,8,2,5,0,0,7,245.1,136.9,263.7,165.4,211.2,175.7,189.2,148.7,221.3,171.4,265,155.8,248.1,153,266.3,136.6,236.3,140.6,277.7,130.3,155.7,148.7,146.7,232.5,189.2,267.9
29,019,16,2043,1965,9,35,4,1,0,3,26,1437,1400,2,18,3,1,0,1,12,746.6,255.5,987,382.3,639,371.8,657,343.7,629.2,392.8,997.6,375.6,739.1,316,989.1,346.2,715.1,271.3,1042.6,315.8,321.3,343.7,355,694.1,657,1004.7
29,019,17,2283,2075,70,59,13,7,0,2,57,1703,1563,49,34,13,6,0,1,37,681.2,360.7,800.8,525.6,593.9,450.7,533.6,426.7,620,442,819.2,504.3,694.6,388.5,832.5,454.40000000000003,685.5,350.90000000000003,869.9,428.1,398.9,426.7,478.4,655.5,533.6,831.1
29,019,18,677,644,10,5,7,2,0,0,9,532,506,5,5,7,2,0,0,7,286.6,155.4,312.3,174.8,268,195.4,265.7,178.8,253.29999999999998,212.8,321,164.9,309.9,160,324.5,139,295.2,158.2,337.4,139.7,176.6,178.8,154.7,283,265.7,323.4
29,019,19,839,810,4,14,1,2,0,1,7,641,625,4,5,1,0,0,1,5,344.9,186.4,376.2,210.6,323.3,235.4,320,215.3,305.2,256.4,387.3,199,373.59999999999997,193.2,391.3,167.6,355.8,190.4,406.7,168.3,212.6,215.3,186.5,340.9,320,390.2
29,019,1A,1365,909,294,58,6,44,2,8,44,1225,871,219,45,4,43,2,8,33,162.6,432.6,128.7,570.1,159.1,440.2,95.7,418.5,159.5,430,135.9,548.6,173.2,416.5,133.2,528.2,161.4,402,138.1,510.1,424.09999999999997,418.5,538.9,163,95.7,133.9
29,019,1B,1483,936,75,42,0,394,0,4,32,1474,933,75,42,0,388,0,4,32,314.5,583.8,265,777.2,320.4,569.4,172,556.9,328.5,538.9,280.4,722.3,341.5,469.7,268.1,679,321.3,471.3,280.4,661.1,526.7,556.9,709.9,325.1,172,273.5
29,019,1C,1828,1343,263,98,7,39,1,4,73,1510,1169,197,67,7,24,1,2,43,118.1,857.2,112.2,787.9,118.89999999999999,887,121.1,777.8,117.2,878.9,118.89999999999999,784.9,163.3,853.1,123.1,737,150.5,844.1,134.1,718,864.2,777.8,757,133.6,121.1,122.4
29,019,1D,2278,844,1125,118,12,62,3,7,107,1738,743,787,85,10,60,3,1,49,94.9,616.2,80.39999999999999,753.8000000000001,92,611.2,65.8,562,103,591.8,91.1,727.9,132.1,604.7,92,723.1,116,589.2,93.60000000000001,708.8,602.3,562,728.3,107.5,65.8,89.8
29,019,1E,2293,2123,49,51,2,32,0,1,35,2287,2119,48,51,2,31,0,1,35,396.9,467,159.8,488,414.3,443.40000000000003,240.8,537.1999999999999,419.2,413.2,174.2,451.9,422.1,325.6,172.3,411.5,408.40000000000003,315.8,176.1,400.8,393.1,537.1999999999999,438.1,412.2,240.8,170.5
29,019,1F,562,374,130,15,2,9,0,5,27,470,338,99,12,2,9,0,1,9,42.6,136.6,42.6,180.9,36.7,146.4,33.1,132.6,41.7,139.3,45.9,176.1,50.7,137.8,45.3,168.3,47.5,132.6,48.5,164.2,138.6,132.6,172.5,43.8,33.1,45.5
29,019,1G,1100,695,304,41,1,7,0,0,52,899,608,226,28,1,6,0,0,30,96.89999999999999,418.9,102.1,472.2,95.10000000000001,423.1,72,463,104,428.90000000000003,127.89999999999999,451.8,126,416.9,123.4,442.8,118.89999999999999,408.1,114.1,433.8,419.1,463,449.8,108.3,72,117.1
29,019,1H,544,332,116,59,2,7,0,2,26,453,299,87,44,2,7,0,2,12,24.099999999999998,130.7,20.5,148.4,20.5,137,16.6,117.4,22.5,134,21.6,145.7,28.1,136.7,23.2,141.8,25.3,130.7,23.2,136.1,134.1,117.4,142.7,24.4,16.6,21.9
29,019,1I,2060,1685,190,52,5,75,0,4,49,2033,1662,188,51,5,75,0,4,48,143.6,286.8,142.1,433.7,138.4,286.4,64.7,246,136.5,263.4,154.8,401.6,146,216.6,153.1,366,140.8,220.9,156.79999999999998,356.20000000000005,254.8,246,389.4,141.1,64.7,151.7
29,019,20,1188,1113,24,9,2,14,0,0,26,897,860,14,3,2,6,0,0,12,286.9,243.4,303.6,229.1,264.6,274.6,261.9,271.3,259.2,292.6,315.7,211.1,299.3,261.2,318.2,192.8,280.5,252.7,324.8,193.5,265.1,271.3,206.4,277.9,261.9,315.7
29,019,21,1412,1032,208,50,2,66,0,0,54,956,750,127,27,2,39,0,0,11,208.2,330.9,223.3,459.6,219.1,353.40000000000003,193.9,323.8,228,348,242.6,453.7,288.8,314.2,241.4,412.2,263.6,297.7,248.20000000000002,399.6,328.9,323.8,431.2,241.5,193.9,238.8
29,019,22,2541,1940,341,74,21,44,0,14,107,1859,1500,222,44,15,38,0,4,36,464.7,473,555.1,602.4,417.3,535,359.2,476.3,434.9,525.7,544.5,617.4,483,494.2,557.7,543.4,497.40000000000003,439.1,563.3,553.1,493.3,476.3,579.3,459.5,359.2,555.5
29,019,23,1618,1144,301,84,6,12,4,8,59,1162,875,181,55,4,9,3,5,30,305.3,327,428,335.9,283.4,356.9,270.7,340.90000000000003,302.2,354.5,437,321.5,345.5,329.1,440.2,293,324.90000000000003,307.4,449.09999999999997,294.5,334.7,340.90000000000003,311.2,312.2,270.7,438.6
29,019,24,1537,1412,51,24,4,18,0,0,28,1183,1102,32,17,3,14,0,0,15,523.1,294.2,444.5,336.5,466.2,371.1,356.1,339.9,486.8,370.2,452.6,321.3,537.3,329.2,456.1,292.5,543.8,289.1,465.3,293.9,330.6,339.9,311,511.7,356.1,454.7
29,019,25,826,804,8,7,0,1,0,4,2,645,630,4,6,0,0,0,3,2,329.2,174.9,347.1,202,297,206.8,209,217.5,289.8,226.2,365,181.9,337.8,174.9,369.8,151,334.8,158.6,369,176.8,188.3,217.5,178.1,318,209,362.7
29,019,26,2481,2087,232,39,11,32,0,14,66,2006,1753,161,21,6,26,0,6,33,656.6,588,645.2,653.4,633.1999999999999,650,580,591,611.6,678.5,705,599.4,714.9,570,699.8,555.8,692.8,539.7,715.3,560.4,605.8,591,593,661.5,580,692
29,019,27,2157,1934,66,69,9,36,4,4,35,1599,1465,42,36,6,28,3,0,19,643.1,505.8,648.4,661.1,625.3,536.2,549.7,552.1,596.9,582.6,682.6,639.5,686.6,500.3,686.8,598.1,681.8,464.7,701.7,587,517.8,552.1,621.9,646.6,549.7,680.3
29,019,28,1880,1551,122,94,13,21,2,5,72,1365,1187,79,44,10,17,2,2,24,405.6,397,440.3,451.8,387.2,428.3,430.6,458.2,381.3,442.5,467.6,424.9,446.4,390.2,479.2,379.2,425.7,373.2,493.4,370.8,406.2,458.2,406.5,409.2,430.6,470.2
29,019,29,759,725,20,7,4,2,0,0,1,589,565,13,5,4,2,0,0,0,284.6,158.4,348.4,198.7,252.4,194.20000000000002,248.3,187.9,252.9,199.7,367.3,182.8,291.3,172.6,370.4,162.9,282.90000000000003,153.7,382.5,158.9,175.8,187.9,176,272.7,248.3,367.1
29,019,2A,1520,1184,183,68,3,32,1,5,44,1163,956,126,36,2,25,1,0,17,274,485.90000000000003,255.7,626,246.9,532.1,220.4,513.7,250,539.1,268,616.9,296.2,513.8,287.3,568.9,291.3,457,301.8,558.9,505.4,513.7,592.7,271.8,220.4,278.2
29,019,2B,1662,1234,258,72,12,39,0,6,41,1278,996,181,42,8,29,0,1,21,302.6,309.2,269,536.8,266.6,348.5,162.1,319.6,283.4,339.2,295.09999999999997,514.1,313.9,322.7,279.1,482.8,293.5,302.6,286,485,324.4,319.6,504.9,291.9,162.1,282.4
29,019,2C,1426,1122,131,41,4,82,0,6,40,1050,849,90,25,3,66,0,1,16,273.6,336,267.2,467.2,246.20000000000002,383.2,242.2,366.3,274.5,363.59999999999997,278.4,443.9,309.2,338.4,285.3,417.2,293.8,315.2,295.3,404.1,347.4,366.3,433.1,279.5,242.2,281.6
29,019,2D,3027,2194,418,124,14,175,3,1,98,2270,1759,284,74,9,103,3,1,37,641.6,758.5,654.2,988.7,608.3,821.7,571.9,836,623.8000000000001,837.1,692.1,937.6,748.1,731.8,692.5,864.7,701.2,709.6,716.8000000000001,859,771.8,836,912.3,664.7,571.9,689.1
29,019,2E,1451,791,419,81,6,57,2,1,94,1090,716,236,45,6,49,2,1,35,98.7,316.3,98.3,419.5,84.9,339.7,76.6,307.4,97.3,323.1,106.5,408.3,117.39999999999999,320,105.1,390.3,110.1,307.4,112.2,380.8,321.4,307.4,399.7,101.9,76.6,105.8
29,019,2F,1553,1180,177,62,4,81,3,2,44,1144,908,107,40,2,62,3,1,21,272.8,418.3,304.3,505,250.5,469.09999999999997,263.6,399.09999999999997,269.9,447.5,315.7,484.5,303.1,424.6,317.7,457.3,295.1,396.3,328.4,442.9,431,399.09999999999997,472.4,278.5,263.6,316.6
29,019,2G,944,736,110,21,7,31,0,2,37,743,606,77,15,5,22,0,0,18,177.1,271.4,197.4,328.2,162.6,304.8,141,328.4,175.1,290.6,205.3,314.4,196.9,276,206.6,297,191.6,257.8,213.5,287.9,280,328.4,306.8,180.6,141,205.8
29,019,2H,3147,1978,804,120,6,93,0,16,130,2124,1486,463,63,6,66,0,4,36,397.7,669.1,392.4,853,371.2,691.5,303.5,628.4,408.7,671.1999999999999,417.40000000000003,822.1,445.4,639,416.3,779.4,429.3,607.6,445.3,749.6,655.6,628.4,801.1,410.3,303.5,417.4
29,019,2I,1879,1521,139,65,13,92,3,7,39,1482,1248,94,39,8,69,1,4,19,436.40000000000003,577.4,535.1,857.6,414,644.5,368.09999999999997,654.3,448.1,615.5,563.8,825.7,502.5,549.7,575.3,740.6,494.9,524.2,615.6,696.3,582.1,654.3,780.1,458.9,368.09999999999997,572.4
29,019,2J,1985,943,509,298,13,136,1,1,84,1430,757,340,186,10,107,1,1,28,143.5,367.9,188.2,453.9,122.89999999999999,383.8,181.2,357.4,135.2,382.9,187.3,453.1,158.8,388.8,197.9,419.2,156.20000000000002,344.8,208,413.2,373.7,357.4,434.8,143.20000000000002,181.2,195.4
29,019,2K,2800,2036,245,145,3,305,0,4,62,2293,1741,201,99,3,216,0,3,30,594.9,901.4,616.6,1036.8,596,924.7,597.8,972,579.7,944.3,653.8,990.3,699.5,846.6,674.4,919.1,671.3,816.8,696.2,891.2,886.8,972,959.3,628.1,597.8,660.5
29,019,30,1926,1827,8,31,8,18,5,1,28,1437,1388,4,18,5,3,1,0,18,791.6,363.3,904.7,489.6,656.5,512.6,668.5,444,670.2,521.2,923.6,473.7,747.9,430.2,933,441.6,740.5,410.1,978.7,417.5,447.1,444,454.6,721,668.5,934.6
29,019,31,2393,2306,20,31,8,6,1,0,21,1840,1788,14,20,5,3,1,0,9,971.1,473.8,1179.7,516,819.9,650,812.5,578.6,827.1,659.6,1193.8,492.2,912.6,569.5,1189.2,434.2,934.9,504.2,1232.2,421,571,578.6,465.9,893.3,812.5,1198.4
29,019,32,325,306,3,7,1,5,0,0,3,268,253,3,5,1,3,0,0,3,122.9,52.1,182.2,90.2,105.89999999999999,72.6,118.4,84.10000000000001,107.3,73.2,194,80.2,122.3,58.6,193.4,72.6,122.4,50.8,200.3,69.3,61.199999999999996,84.10000000000001,78.2,116.3,118.4,192.5
29,019,33,1331,1138,102,36,4,17,0,2,32,1030,895,79,28,3,14,0,1,10,340.9,302,353.8,483.09999999999997,300.2,355,310.5,295.9,295.9,368,378.9,450.1,359.9,329.9,351,440.8,336,300.2,372.9,417,330.8,295.9,447.8,326.9,310.5,364.2
29,019,34,1411,1019,268,32,1,28,0,0,63,978,755,162,17,1,23,0,0,20,299.5,324.5,769.6,751.8,286.3,355.40000000000003,355.6,355.7,277.2,360,814.0999999999999,710.7,330.1,323.8,829,645.4,329.3,292.8,858.6999999999999,634.7,331.4,355.7,685.6,304.40000000000003,355.6,817.9
29,019,35,1375,1330,10,8,9,6,0,1,11,966,941,5,6,7,4,0,0,3,509.7,223,656.2,325,444.3,283.4,423.8,245,451.5,292.2,699.6,288.8,509.7,249.7,697.2,262.3,504.7,208.6,723.4,250.2,251.3,245,281.8,483.90000000000003,423.8,694.3
29,019,36,1473,1077,254,59,0,27,0,3,53,1045,816,146,41,0,20,0,1,21,435.7,435.59999999999997,445.8,546.3,435.7,474.5,440.3,472.5,427.4,489.9,483.5,515.2,500.2,412.8,491.8,457.1,484.7,388.6,513,440.9,440.2,472.5,489.7,456.8,440.3,483.3
29,019,37,764,648,56,22,0,12,0,2,24,593,519,42,11,0,9,0,1,11,162.2,208.70000000000002,171.4,277.5,165.3,225.7,153.6,210.6,165,227.4,183.5,273,203.79999999999998,203.3,183.9,249.3,191.7,191.3,189.8,241,211.5,210.6,260.2,177.6,153.6,182.1
