state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lee,uss_16_dem_sno,uss_18_rep_rom,uss_18_dem_wil,gov_16_rep_her,gov_16_dem_wei,gov_20_rep_cox,gov_20_dem_pet,atg_16_rep_rey,atg_16_dem_har,atg_20_rep_rey,atg_20_dem_sko,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
49,005,HPA01,2271,2120,10,94,0,18,2,1,26,1393,1315,5,48,0,13,2,1,9,625.2,165.3,1227.3,439.7,1077.7,166.8,961.4,161.4,1077.8,164,1377.9,299,987,154.2,1278.3,378.5,162.5,161.4,372.4,941.6,961.4,1294.4
49,005,HPA02,1619,1517,0,75,3,15,2,0,7,1058,1005,0,40,0,9,2,0,2,381.8,153.6,763.9,304.4,747.8,141.6,619.5,140.8,735,158,851.5,204.8,687.8,138.1,806,248.4,147.7,140.8,252.2,637.6,619.5,806.9
49,005,HYR01,1954,1347,1,562,13,5,6,0,20,1242,925,1,288,12,4,5,0,7,354.9,108.9,592.1,183,500.7,112.9,406.2,99.1,480.7,135,570.3,158.8,462.2,104.9,571.8,168.8,115.6,99.1,170.2,449.8,406.2,577.8
49,005,HYR02A,11,11,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,2.9,0.7,4.6,1.1,4.4,0.7,3.4,0.6,4,0.8,4.5,0.7,3.9,0.7,4.4,1,0.7,0.6,0.9,3.8,3.4,4.5
49,005,HYR02B,51,46,0,1,0,2,0,1,1,42,37,0,1,0,2,0,1,1,15.2,3.5,24.1,5.8,22.8,3.6,17.8,3.3,20.8,4.3,23.9,3.9,20.4,3.5,23,5.4,3.7,3.3,5,19.8,17.8,23.7
49,005,HYR02C,751,640,3,90,2,1,1,0,14,511,444,3,54,2,1,1,0,6,184.7,42.1,293.3,70.5,278.3,43.9,216.70000000000002,40.6,253.70000000000002,52,290.8,47.9,248.2,42.1,280.9,65.9,45,40.6,61.5,241.1,216.70000000000002,288.4
49,005,HYR03,1836,1597,4,188,7,6,20,0,14,1101,981,1,94,1,5,13,0,6,381.2,77.7,741.8,194.3,571.2,93.8,485,96.89999999999999,561.8,100.1,739.8,159,560.1999999999999,78.8,752.9,171.6,87.8,96.89999999999999,174.9,518.3,485,744.6
49,005,HYR04,1920,1569,3,304,2,11,10,0,21,1207,1022,1,163,1,10,2,0,8,470.9,83.2,815.3,191.9,732.7,77.1,582.9,70.9,672.1,109.8,778,149.1,654.4,89.9,788.2,161,89.9,70.9,167.3,632.1,582.9,793.8
49,005,HYR05,1476,1219,2,195,8,13,25,0,14,771,643,0,97,3,8,13,0,7,242.6,57.1,662.6,190.7,433.3,65.5,342.6,69.2,425.40000000000003,73.1,647.6,154.5,391.5,57.1,682.3,169.7,63.1,69.2,171.9,373.3,342.6,664.1
49,005,LEW01,1138,992,1,110,8,5,1,0,21,754,681,0,60,4,4,1,0,4,305.1,29.1,427.1,96,416,34.2,316,42.8,406.1,34.2,407,66,383.2,34.8,427.1,71.9,32.9,42.8,77.8,377.2,316,420.40000000000003
49,005,LEW02,637,539,2,90,0,0,2,4,0,409,364,0,42,0,0,0,3,0,184.6,16,297.3,43.5,251.5,19.1,188.20000000000002,24.8,247.8,22.900000000000002,288.3,25.6,235.6,21,275.2,43.5,19.599999999999998,24.8,37.5,230,188.20000000000002,286.8
49,005,LOG01,824,697,0,98,10,9,0,1,9,574,493,0,63,5,8,0,1,4,132.6,108.9,149.29999999999998,146.7,200.4,115.6,107,97.9,202.2,114.8,151.3,118.4,173.9,91.1,149.29999999999998,118.4,107.6,97.9,127.9,177.4,107,150
49,005,LOG02,775,545,8,183,2,20,3,0,14,560,410,5,112,2,17,3,0,11,66.7,57.1,117.3,97,106.7,57.6,80.7,54.6,104.5,64.2,125.3,80.39999999999999,87.4,54.9,118,80.1,58.5,54.6,86,91.2,80.7,120.3
49,005,LOG03,2214,1552,9,497,22,78,23,1,32,1474,1094,7,270,17,59,16,0,11,216.7,219.6,390.4,307.3,403.6,197.2,290,180.9,407.3,209.3,406.1,265.6,366.4,182.4,411,273.1,201.8,180.9,282,348.4,290,402.9
49,005,LOG04,1673,1304,22,293,26,11,1,5,11,1240,996,18,181,22,10,1,4,8,196.8,117,346,240.7,340.4,123.9,230.8,138.1,328.6,122.7,354.8,187.4,297.7,106.4,333.7,203.7,117.2,138.1,210.6,290.9,230.8,344.8
49,005,LOG05,430,354,8,45,8,14,0,0,1,340,283,8,28,8,12,0,0,1,50.1,66,83.2,97.6,94.8,58.1,68.3,62.6,95.2,64.3,94.3,81.7,87.6,54.3,87.9,87,60.800000000000004,62.6,88.9,81.89999999999999,68.3,88.3
49,005,LOG06,996,766,20,163,12,21,3,2,9,820,664,17,108,7,16,3,1,4,95.7,87.1,165,162.4,185.3,85.5,117.8,89.60000000000001,178.8,90.1,178.8,129.1,165,70.4,164.29999999999998,130.1,83.3,89.60000000000001,140.5,156.1,117.8,169.4
49,005,LOG07,792,627,7,118,11,17,1,1,10,668,543,7,78,11,17,1,1,10,72.9,110.1,128,176,142.1,100,106.9,105.8,142.1,101,142.1,161.9,123,85.10000000000001,133,157,99,105.8,164.9,120.1,106.9,134.5
49,005,LOG08,818,692,8,66,11,17,3,2,19,662,578,8,41,8,15,2,2,8,68,64,116,162.1,140.1,63.1,97.1,102.1,120.1,78,141.9,130.1,111,69,126,136,68.5,102.1,142.7,109.8,97.1,128
49,005,LOG09,1217,1011,8,131,11,27,6,5,18,949,820,6,76,7,19,6,5,10,122.10000000000001,151.9,213.1,233.1,238,159.1,145.1,151.1,241.1,152.9,221,198.1,211.1,136,211.1,199,149.9,151.1,210.1,203.1,145.1,215
49,005,LOG10,1038,860,5,100,20,34,1,0,18,872,722,5,81,15,33,1,0,15,87.9,112,169.1,195,193.1,112,138,115,192,123,193.9,166.2,178.9,96.1,171.9,166.2,110.8,115,175.7,162.9,138,178.3
49,005,LOG11,899,784,1,70,1,34,3,0,6,724,637,0,46,1,33,3,0,4,100.9,92,219,144.8,245,92.9,157,102.89999999999999,232.1,100.9,229.8,132.9,216.1,68,218.1,129.9,88.5,102.89999999999999,135.9,198.5,157,222.4
49,005,LOG12,1723,1418,17,150,8,92,4,4,30,1650,1353,17,148,8,89,4,4,27,127.4,171.1,194.20000000000002,244.1,256.3,156.1,206.6,154.8,251,175.4,230.29999999999998,194.5,229.3,133.4,207.4,191.8,158.8,154.8,210.1,216,206.6,210.5
49,005,LOG13,943,882,2,16,2,35,0,0,6,699,661,0,10,2,24,0,0,2,185.7,198.9,249,283.8,310.6,186.9,280,198.3,313,202.7,299.7,229.6,293.7,170.7,273.6,245.1,189.6,198.3,252.8,275.8,280,274
49,005,LOG14,1086,920,9,85,6,17,27,1,21,830,734,5,54,5,11,16,1,4,136,180.9,234.1,262.1,257.90000000000003,190,229.9,177.9,249.9,205.9,266,228,251.9,154.1,245.2,234.9,182.8,177.9,241.7,223.9,229.9,248.5
49,005,LOG15,1355,1198,15,74,5,42,8,0,13,1256,1129,15,51,3,42,6,0,10,119,99.1,209.9,188.9,279.8,95.9,143.20000000000002,143.20000000000002,281,107.10000000000001,234,155.1,247,95.9,226,143.9,99.6,143.20000000000002,162.6,231.6,143.20000000000002,223.4
49,005,LOG16,1464,1142,5,230,5,24,28,2,28,1123,927,5,139,2,22,16,1,11,188.8,162,300.1,236.1,312,157.1,233,143,318.9,160.8,338.1,192,286.1,135.8,314,200,153.9,143,209.5,276.5,233,317.4
49,005,LOG17,2373,1650,13,560,27,62,13,9,39,1705,1278,10,317,19,48,7,5,21,231.4,139.1,398.5,280,414.1,157.9,258.9,153.8,408.7,151.1,425.7,222.6,367.8,125.3,409.8,224.3,143.4,153.8,242.4,355.9,258.9,411.7
49,005,LOG18,2182,2004,24,77,4,47,7,3,16,2028,1886,12,59,4,45,4,3,15,129.5,84.5,318.4,220.2,309.8,72.7,172.8,100.3,315,78.60000000000001,371.5,151.1,267,65.2,344.1,157.6,75.4,100.3,176.3,255.3,172.8,344.5
49,005,LOG19,1301,886,27,98,14,230,5,5,36,1041,708,18,88,7,193,5,4,18,97,39,261.1,170,271,49,174,68.9,257,62.1,306,134,237,46,291,131.9,49,68.9,145.29999999999998,215.5,174,286
49,005,LOG20,1825,1632,9,44,5,117,0,0,18,1523,1364,6,35,4,103,0,0,11,260.9,212.2,343.09999999999997,335,459.8,181.9,401.2,185,485.9,193.9,435,257.09999999999997,447,166.9,402.9,277.1,188.8,185,289.7,413.2,401.2,393.5
49,005,LOG21,687,643,2,8,0,24,0,1,9,506,476,2,6,0,16,0,1,5,136,169.9,224.2,259,271,154.1,225.1,166,268.1,157.9,279,202.2,263,126.2,261,213.9,151.9,166,225,234.6,225.1,254.7
49,005,LOG22,1365,1263,1,46,1,28,0,0,26,952,892,1,31,0,18,0,0,10,350,218,489,378.1,536,207,459.1,225,532,209.1,582,282.1,494,183.79999999999998,530.9,326.1,204.7,225,328.6,478.1,459.1,534.1
49,005,LOG23,1586,1381,16,60,6,93,5,3,22,1555,1359,16,53,6,92,5,3,21,100.9,132,222,171,258.1,121,141.1,116,259,127,250,125,221,107.9,221,129,121.9,116,141.7,209.6,141.1,230.9
49,005,LOG24,739,634,0,82,2,11,1,0,9,547,482,0,49,2,6,1,0,7,79,97.9,153.1,146.2,142.9,101,110.1,99,150.9,105,161.9,125,133,95.10000000000001,157.9,130,99.9,99,133.7,126.5,110.1,157.8
49,005,LOG25,1558,1128,5,366,16,20,9,0,14,1094,846,4,202,12,18,6,0,6,172.7,96.8,304.90000000000003,203.4,313.8,103.6,213.4,108,296.2,104.7,328.2,166.3,265.3,92,318.7,170.5,99.1,108,180,261.90000000000003,213.4,317.3
49,005,LOG26,1065,920,6,85,9,16,4,3,22,844,739,6,56,8,16,3,1,15,148.79999999999998,86.7,256.3,188.8,284.4,87.4,204.4,108.7,277,100.4,287.59999999999997,161.1,249.3,81.6,285.9,159.3,89.3,108.7,169.5,239.70000000000002,204.4,276.4
49,005,LOG27,3566,2123,31,1182,37,108,7,13,65,2215,1428,20,647,21,69,4,5,21,369.40000000000003,205.7,712.5,420.2,657.5,212,481.1,204.5,643,231.6,738.6,330.6,568.7,191.5,713.1,330.3,210.1,204.5,360,559.7,481.1,721.8000000000001
49,005,LOG28,838,752,18,23,8,23,2,2,10,774,703,16,20,8,20,2,0,5,78.89999999999999,50.1,132.1,108.9,162.10000000000002,47,88,38,160,47.9,146.1,94.10000000000001,141,39,131,97,46,38,99.89999999999999,135.3,88,136.29999999999998
49,005,LOG29,1363,1226,11,29,1,71,1,2,22,906,826,5,13,1,48,1,0,12,316.7,234.8,460.59999999999997,331.6,498.8,202,461.1,194.1,521.7,207.20000000000002,537,265.2,489.7,172.20000000000002,501.6,280.4,204.1,194.1,292.3,456.79999999999995,461.1,499.7
49,005,LOG30,1997,1351,37,449,35,85,6,1,33,1320,964,19,234,21,64,3,1,14,185.8,115,404.3,280.6,368.1,114.3,260.7,139,347.6,123.89999999999999,439.4,228.9,318.6,101.2,421.7,232.1,113.7,139,247.2,304.90000000000003,260.7,421.8
49,005,LOG31,2542,2102,44,246,8,41,33,0,68,1823,1563,31,133,6,32,19,0,39,254.1,191.4,564.1,460.59999999999997,543.2,194.7,364.9,252.1,538.2,198.9,616.4,362.6,489.7,159.3,602.1999999999999,354.40000000000003,186.20000000000002,252.1,392.59999999999997,456.3,364.9,594.2
49,005,LOG32,1099,911,1,158,2,11,1,2,13,754,650,1,86,2,8,1,0,6,106.60000000000001,72,216.6,126.5,205.9,73.4,147.9,86.3,200.2,81.3,219.8,115.60000000000001,183.2,67,221.6,108.7,73.4,86.3,117,173.9,147.9,219.4
49,005,LOG33,3852,2778,38,870,11,96,17,6,36,2289,1695,23,474,7,68,11,2,9,405.1,311.3,781.6,563.8,768.7,282.9,560.6,310.1,760,308.3,847.1,455.4,697.6,266.1,810.5,476.4,292,310.1,498.6,657.8,560.6,812.6
49,005,MEN01,1108,1045,2,41,1,2,5,0,12,636,611,0,15,0,2,3,0,5,308.2,65.4,542.3,100.8,486,58.9,402.9,64.2,477,61.3,550.3,78.4,447.9,57.2,536.6,102.7,60.8,64.2,93.8,430.1,402.9,542.5
49,005,MEN02,1097,1040,1,32,3,3,1,0,17,674,638,0,21,3,3,1,0,8,322.4,66,578.9,101.3,499,63,414,64.4,485.3,64.7,579.1,81.3,458,57.8,569.1,103.8,62.5,64.4,95.3,441,414,575.8
49,005,MIL01,1196,1080,2,74,6,9,2,0,23,698,640,0,40,3,5,0,0,10,277,65.7,524.1,124.1,434.2,55.1,385.1,56.2,415.4,67.1,520,97,394.5,54.1,519.4,102.9,60.7,56.2,108.1,380.3,385.1,521.1
49,005,MIL02,748,697,3,36,7,1,1,0,3,517,493,0,18,2,0,1,0,3,225.9,48.7,409.8,90.4,343.7,44.8,304.5,49.5,325.9,55.6,407.3,73.6,308.8,46.300000000000004,407.8,77.9,49,49.5,80.9,301,304.5,407.8
49,005,NEW01,995,917,5,49,5,3,0,0,16,619,582,2,27,2,2,0,0,4,255.9,42.8,492.2,93.9,402.9,45.8,333.5,55.8,391.5,51,484.6,63.5,363,45.5,474.3,91.4,45.5,55.8,82.8,353.3,333.5,484.5
49,005,NIB01,2920,2588,6,253,24,17,6,0,26,1587,1412,2,133,17,15,1,0,7,598.2,162.1,1209.4,392.5,1008.8,156.9,842.4,194,985.1,178.6,1229.9,317.9,917.8,138.3,1231.8,318.5,159.1,194,343,877.5,842.4,1223.8
49,005,NIB02,2655,2294,3,302,4,9,4,1,38,1573,1381,1,169,4,5,1,1,11,615.4,159,1169.6,330.8,1037.2,153.1,852.2,167.5,1008.3,165.3,1179.8,277.5,970.7,130.1,1172.2,290.3,151.6,167.5,299.3,907.8,852.2,1174
49,005,NLO01,1826,1481,9,199,18,59,20,1,39,1294,1086,9,121,11,45,9,1,12,305,191.9,606,488.1,541.1,199.9,400,244.10000000000002,534,193.79999999999998,659,397,468.90000000000003,171.9,605,414,189.4,244.10000000000002,433.1,462.2,400,623.2
49,005,NLO02,1637,1283,8,224,4,59,33,2,24,1019,826,6,120,3,40,15,2,7,242.9,118,452.1,245,441,107.89999999999999,387.7,117.1,433,114,487.9,205.9,396.09999999999997,103.9,456,220.2,110.7,117.1,223.6,378.1,387.7,465.2
49,005,NLO03,1293,1187,2,33,6,43,2,0,20,748,696,1,17,1,27,2,0,4,274,97,522.1,182,542,92.89999999999999,429,75.9,537,92.89999999999999,593.9,114.10000000000001,496.9,77.9,556.9,143.8,90,75.9,146.6,462.3,429,557.5
49,005,NLO04,1288,1231,4,17,1,27,0,1,7,822,785,3,9,1,22,0,1,1,394,130.9,759,270.9,625,122.9,596.1,100.9,615.9,138.2,839,176.1,560.9,122.9,810,204.9,128.6,100.9,217.4,549.1,596.1,802.6
49,005,NLO05,1227,1187,2,21,2,7,0,0,8,883,860,1,11,2,5,0,0,4,331.9,147.2,473.90000000000003,241,548,139,472.2,152.1,555,126.89999999999999,534.9,188,533.2,115.1,506,196.9,132.1,152.1,208.6,492,472.2,504.9
49,005,NLO06,1087,1007,0,27,0,37,2,1,13,753,694,0,20,0,30,1,1,7,260.1,164.9,488,299,460,153.9,429.09999999999997,137.79999999999998,468.9,149,556.1999999999999,234,444.8,129.8,521.2,254,149.3,137.79999999999998,262.3,408.4,429.09999999999997,521.8
49,005,PAR01,1659,1593,3,41,1,4,3,1,13,1110,1077,2,21,0,2,3,0,5,528.8,84.8,850.7,155.1,719.4,80.8,615,103.8,675.7,101.3,789.1,132.8,661.7,84.8,806.7,151.6,88.4,103.8,146.6,646.9,615,816.5
49,005,PRO01,1273,1186,4,31,0,18,8,0,26,818,776,1,20,0,15,3,0,3,314.8,87.7,586.6,191.20000000000002,529.2,74.2,435.3,82,522,81.6,628.5,118.10000000000001,491.3,67.8,609.6,144.9,78,82,151.5,464.5,435.3,608.3000000000001
49,005,PRO02,1699,1636,1,37,0,14,2,0,9,1161,1125,1,22,0,9,1,0,3,441.1,151.79999999999998,669.5,269.7,723.5,137.8,582.7,131.1,720.7,140.7,739.3000000000001,186.79999999999998,660.2,128.2,689.4,233.6,139.7,131.1,230,636.1,582.7,699.5
49,005,PRO03,1516,1417,0,56,5,14,4,0,20,859,808,0,28,2,7,2,0,12,322.8,96.1,617.9,205.9,542.9,94.6,458.1,99.7,540.4,98.9,656.8,151.29999999999998,499.2,79.6,623.9,180.6,92.5,99.7,179.2,476.2,458.1,632.9
49,005,PRO04,1659,1511,1,98,4,16,4,2,23,1170,1079,1,57,4,15,4,1,9,323.3,143.2,574.9,283.1,537.8,126.2,447.3,141.4,546.8,133.4,615.9,201.2,510.6,103,575,236.79999999999998,126.4,141.4,240.5,479.40000000000003,447.3,588.6
49,005,PRO05,902,878,0,8,0,5,2,0,9,544,534,0,3,0,2,2,0,3,314.6,109.1,553.5,222.2,499.6,85.1,438.6,100.1,495.2,103.3,613.4,154.1,472.7,86.6,570.5,190.9,95.8,100.1,189,445.5,438.6,579.2
49,005,RHE01,1772,1648,1,68,1,30,7,1,16,1179,1121,0,27,1,18,5,1,6,397,204.8,799.8,503.5,691.2,195.8,668.3,251.8,677.1999999999999,219,886.2,389,633,195,833.8,431.7,203.6,251.8,441.2,599.7,668.3,839.8
49,005,RIC01,1284,1173,6,87,8,2,0,0,8,806,755,1,43,5,1,0,0,1,278.7,62,552.4,121.8,402.5,67.4,341,62,393.1,79.4,554.3,88.7,373.6,58.7,549.7,104.4,66.9,62,104.8,362.1,341,552.3
49,005,RIC02,1389,1320,8,34,8,1,0,3,15,936,898,2,21,4,1,0,3,7,363.8,79.2,617.4,125.9,510.2,86.6,409.7,71.4,492.9,88.2,588.9,94.9,458.9,80.3,591.7,112.4,83.4,71.4,111,456.40000000000003,409.7,599.5
49,005,SMI01,1337,1232,10,70,0,7,2,0,16,832,771,5,42,0,7,1,0,6,330.1,40.9,637.9,166.6,543,47.9,425.7,64,515.9,71.4,693.9,113.1,487.40000000000003,54.9,651.2,147.2,53.8,64,142.3,468.9,425.7,660.9
49,005,SMI02,1414,1305,9,82,0,4,0,0,14,913,859,1,45,0,2,0,0,6,333.7,91.4,601,164.5,533.5,89.8,465.2,94.5,525.9,91.4,616.6,125.89999999999999,510.3,72.9,620.2,136.3,86.2,94.5,142.3,475.8,465.2,612.6
49,005,SMI03,1662,1506,8,127,5,3,0,2,11,1068,977,4,74,3,3,0,1,6,370.5,94.2,711.2,251,616.5,99.2,507.7,105.2,609,116.1,775.4,162.5,567.8,106.2,765.7,185.3,104.1,105.2,199.6,541,507.7,750.9
49,005,SMI04,1567,1452,4,70,0,16,2,0,23,926,868,1,40,0,11,1,0,5,446.5,95,774.6,238.5,716.4,84.4,597.3,109.3,716.1,96.3,858.2,160.2,675.8,84.3,806.1,186.3,89.8,109.3,195.1,638.6,597.3,813.1
49,005,SMI05,977,902,0,61,0,6,0,0,8,621,579,0,32,0,5,0,0,5,319.6,70.1,674.5,182.4,556.4,75.5,449.6,74.5,552.9,73.7,692.7,143.79999999999998,522.4,63.3,680.8,168.8,70.6,74.5,165,487.9,449.6,682.9
49,005,SMI06,1440,1328,11,78,1,4,1,2,15,979,919,5,43,1,4,1,2,4,315.3,69.7,595.9,177.7,476.9,69.7,416.6,77,463.7,84.7,616.8,118,443.1,69.7,587.4,154.4,73.4,77,150.3,424.8,416.6,600
49,005,SMI07,1721,1528,13,132,4,8,1,0,35,1115,1003,5,87,3,6,0,0,11,432,93.60000000000001,707.9,223,664.1,98,518,111.5,637.3,131.1,695.6,172.2,604.3,91.89999999999999,686.8,196.4,103.8,111.5,197.1,584.1,518,696.1999999999999
49,005,TRE01,464,395,1,64,0,0,0,2,2,298,271,1,24,0,0,0,0,2,138.5,21.8,204.6,34.8,196.3,27.1,149.1,23,183.6,32.5,208.9,24,174.4,24,197,27.900000000000002,26.1,23,29,173.1,149.1,203.7
49,005,WEL01,853,815,2,26,3,1,1,0,5,480,459,0,16,3,1,0,0,1,235,18.4,383.9,42.7,325.8,33.8,268.1,24.6,324.2,27.7,364.5,30.3,318.6,13.1,376.5,31.3,23.2,24.6,34.7,301,268.1,375.1
49,005,WEL02,1162,1113,0,30,3,1,1,0,14,736,714,0,18,1,1,1,0,1,339.4,65,573.8,116.3,505,59.9,415.09999999999997,55.9,482,68.7,553.7,89.3,449.8,60.9,555.9,103.5,63.4,55.9,103.4,443.7,415.09999999999997,561.2
49,005,WEL03,981,914,3,39,4,3,2,0,16,619,582,2,22,4,3,2,0,4,258.1,32,446.6,77,392.5,37.1,333.7,35.8,375.8,44.7,431.2,56.2,351.6,36.4,446.90000000000003,62.8,37.4,35.8,65.1,344.6,333.7,441.8
49,005,WEL04,1137,1089,7,23,0,4,0,0,14,735,713,2,11,0,0,0,0,9,360.90000000000003,56,600.1,107,508.8,61.7,444.9,65.7,487.4,81.3,595,75.9,474.1,54.9,577,117,63.7,65.7,99.7,457.7,444.9,590.6
49,005,ZZZ,29,29,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,8,1.6,16.2,3.8,12,1.5,10,2,11.6,2,15.5,3.2,11,1.6,16.1,3.6,1.6,2,3.6,10.6,10,16
49,007,CA09,1583,1338,4,193,24,1,1,1,21,1186,1025,4,127,16,1,1,1,11,373.3,98.3,481.5,141.3,377.2,118.8,308.2,116.3,370.8,127.8,452.7,125.2,352.90000000000003,106.5,453.9,140,112.3,116.3,135.9,368.2,308.2,462.7
49,007,CH11,1239,1101,1,109,2,12,0,0,14,867,792,1,55,2,10,0,0,7,356.1,80,440,140.1,399.8,98.1,324,98.8,410.9,102,453.2,106,374,71,418.9,137.9,87.8,98.8,128.2,385.3,324,437.4
49,007,CH12,1222,1051,6,122,10,12,2,0,19,841,737,4,77,5,8,1,0,9,285.2,82.1,360.2,115.2,335,76,264.1,80,336.8,81.2,376,80,325.1,60.8,348.2,107.2,75,80,100.8,320.6,264.1,361.6
49,007,CP13,1425,1169,11,144,14,47,1,2,37,1153,965,11,98,8,40,1,2,28,256,85.9,321.09999999999997,146.4,306,95.8,225.2,94.7,293.9,104.2,313.1,135,257.2,92.8,300.8,147.9,94.5,94.7,143.2,278.3,225.2,311.7
49,007,CP14,862,740,4,87,15,1,3,0,12,725,633,4,66,14,1,1,0,6,177,73.6,209.9,103.1,186,73.6,143.3,66.1,185.1,85.3,215,83.8,179.2,58.1,197.8,95.1,72.5,66.1,93.8,181.8,143.3,207.7
49,007,EA02,1215,1110,3,77,4,3,0,0,18,829,773,0,43,3,2,0,0,8,375.8,71.9,485.7,83.1,407.7,77.2,316.7,65,401.9,84.3,461.7,83.1,375.8,70.5,473.2,86,75.9,65,83.8,389.9,316.7,473.4
49,007,EC22,624,504,2,109,2,0,0,0,7,477,402,2,65,2,0,0,0,6,125,73.1,153.9,78.7,128.4,76.3,95.4,73.1,128.7,75.9,147.1,67.9,112.10000000000001,71.1,139.4,83,74.2,73.1,76.5,123.9,95.4,147.1
49,007,EC23,677,496,1,165,3,0,0,2,10,522,393,1,116,3,0,0,1,8,136.5,80.39999999999999,168.2,85.89999999999999,140.1,83.5,104.5,80.39999999999999,141.3,82.8,160.9,74.2,122.89999999999999,77.5,152.9,90.5,81,80.39999999999999,83.6,135.1,104.5,160.79999999999998
49,007,EH08,1069,873,6,162,10,3,0,0,15,824,691,2,112,7,3,0,0,9,186.1,122.3,266.4,181.2,179.2,133.4,119.2,137.1,192.8,132.2,253.7,161.4,164.8,121.4,243,174,127.3,137.1,172.2,180.5,119.2,253.9
49,007,EP17,1485,1167,18,274,6,2,1,2,15,1027,837,7,165,5,2,0,2,9,266.2,102.8,364.3,141,268.2,113,214,102.5,258,129.5,347.7,125.8,236,103.5,336.2,150,112.4,102.5,139.1,257.2,214,349.2
49,007,FG16,471,430,0,26,4,1,0,1,9,359,329,0,19,4,1,0,1,5,147,41,185,74,166,36.9,142.1,47,167.9,46,183.89999999999998,64,152,38,162.1,78,40.400000000000006,47,72,158.20000000000002,142.1,177
49,007,IH18,689,433,5,216,26,1,0,0,8,463,305,2,133,18,0,0,0,5,125.2,42.2,157.9,60.8,126.3,52.5,97.9,53.2,127.5,49.2,149.1,56,120.1,42.8,147.2,61.800000000000004,46.8,53.2,59.7,124.8,97.9,151.5
49,007,MC25,418,364,1,46,3,1,0,0,3,299,260,1,33,2,1,0,0,2,121.7,18,166.3,26.2,121.7,25.2,83.1,36.9,106.2,35.4,146.2,33.8,113.1,25.2,148.4,36.9,25.8,36.9,32.1,115.4,83.1,153.7
49,007,NP10,805,718,2,72,3,2,0,0,8,595,550,1,37,2,2,0,0,3,241.1,83.9,292,107.2,274.9,90.1,221.9,87,263,102.9,303,83,249.8,65,278,108.9,85.5,87,99.7,257.3,221.9,291.1
49,007,SC04,24,17,0,6,0,0,0,0,1,22,17,0,4,0,0,0,0,1,15,8,19.900000000000002,4,16.1,8,14,7,16.1,10.1,24.1,0.9,16.1,7,19.900000000000002,5.9,8.1,7,3.6,15.9,14,21.2
49,007,SC05,17,17,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,5.1,5.1,9.799999999999999,8.9,6.1000000000000005,6.1000000000000005,7,5.1,6.1000000000000005,5.1,12.1,6.1000000000000005,5.1,5.1,8.9,9.799999999999999,5.6000000000000005,5.1,8.4,5.6000000000000005,7,10.3
49,007,SC19,1032,874,1,129,3,6,0,0,19,744,641,1,88,2,3,0,0,9,336.7,62.2,382,95.6,330.8,75,237.5,75.8,326.90000000000003,91.9,364.8,81.2,300.3,66.4,352.9,101.89999999999999,74.2,75.8,93.2,323.9,237.5,366.4
49,007,SG03,1373,1211,6,124,2,10,2,1,17,1036,925,3,87,2,7,1,1,10,412.3,142.9,513.8,158.5,416.5,142.9,323.8,158.6,416.4,163.5,482.5,144,375.40000000000003,127.8,444.1,188.8,144.1,158.6,163.7,405.3,323.8,480
49,007,SP15,988,803,1,160,10,8,2,2,2,733,611,0,102,6,8,2,2,2,197.9,66.9,250.1,96.2,199.79999999999998,83.5,155,84.60000000000001,202.2,78,236.1,89,189.9,68.1,233.1,98,73.8,84.60000000000001,94.4,197.5,155,239.8
49,007,SS21,377,310,2,53,2,0,0,0,10,271,226,1,38,1,0,0,0,5,71,41.6,87.5,44.8,72.9,43.3,54.4,41.6,73.10000000000001,43,83.6,38.4,63.6,40.3,79.2,47.1,42,41.6,43.4,70.2,54.4,83.39999999999999
49,007,WH06,1132,953,1,134,21,3,2,0,18,834,717,1,94,12,3,1,0,6,250.3,157.2,319.8,239.4,264.2,160.3,226,170.4,260.2,171.4,332.8,207.2,227.20000000000002,151.1,306.3,231.2,160.1,170.4,225.9,250.3,226,319.6
49,007,WN20,754,674,1,56,13,4,0,0,6,552,505,1,33,9,2,0,0,2,205.79999999999998,38.9,272.2,64.4,206.5,51.4,162.8,47.3,203.6,60.9,256.5,63.3,180,51.9,254.5,69.5,51.199999999999996,47.3,65.5,198.8,162.8,261
49,007,WS24,922,746,6,127,7,3,1,2,30,633,539,4,62,7,3,1,2,15,243.1,46,320.6,72.2,247.5,59.4,194.9,53.5,243.8,69.5,302.7,71.3,218.2,59,302,77.7,58.9,53.5,73.5,238,194.9,308.6
49,007,WW07,1000,908,2,68,2,2,5,4,9,675,620,2,43,2,1,1,3,3,366.9,90.8,464.7,125,430,103,353,96,439.9,102,447.9,110,393.4,93.8,451,127,97.5,96,120.6,407.5,353,454.4
49,009,BP03,12,12,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,6,1,4.9,1,4.9,1,2,0,6,0,6,0,3,1,4,0,0.9,0,0.4,4.9,2,4.9
